"","date","NTB"
"957","2020-07-07",23.559999
"958","2020-07-08",23.690001
"959","2020-07-09",22.76
"960","2020-07-10",24.09
"961","2020-07-13",24.370001
"962","2020-07-14",24.200001
"963","2020-07-15",25.5
"964","2020-07-16",25.389999
"965","2020-07-17",24.629999
"966","2020-07-20",24.4
"967","2020-07-21",25.68
"968","2020-07-22",25.360001
"969","2020-07-23",26.6
"970","2020-07-24",26.790001
"971","2020-07-27",26.42
"972","2020-07-28",26.42
"973","2020-07-29",26.85
"974","2020-07-30",26.370001
"975","2020-07-31",26.030001
"976","2020-08-03",26.41
"977","2020-08-04",25.42
"978","2020-08-05",25.74
"979","2020-08-06",25.92
"980","2020-08-07",26.32
"981","2020-08-10",26.360001
"982","2020-08-11",27.450001
"983","2020-08-12",27.190001
"984","2020-08-13",26.950001
"985","2020-08-14",27.02
"986","2020-08-17",26.879999
"987","2020-08-18",26.200001
"988","2020-08-19",26.190001
"989","2020-08-20",25.93
"990","2020-08-21",25.66
"991","2020-08-24",26.24
"992","2020-08-25",26.139999
"993","2020-08-26",25.440001
"994","2020-08-27",25.57
"995","2020-08-28",25.52
"996","2020-08-31",25.200001
"997","2020-09-01",25.309999
"998","2020-09-02",25.52
"999","2020-09-03",25.49
"1000","2020-09-04",25.610001
"1001","2020-09-08",25.040001
"1002","2020-09-09",25
"1003","2020-09-10",24.74
"1004","2020-09-11",24.67
"1005","2020-09-14",25.27
"1006","2020-09-15",24.809999
"1007","2020-09-16",24.76
"1008","2020-09-17",24.690001
"1009","2020-09-18",24.459999
"1010","2020-09-21",22.940001
"1011","2020-09-22",22.26
"1012","2020-09-23",21.549999
"1013","2020-09-24",21.99
"1014","2020-09-25",21.860001
"1015","2020-09-28",22.610001
"1016","2020-09-29",21.950001
"1017","2020-09-30",22.280001
"1018","2020-10-01",22.790001
"1019","2020-10-02",23.469999
"1020","2020-10-05",24.5
"1021","2020-10-06",24.809999
"1022","2020-10-07",24.889999
"1023","2020-10-08",25.530001
"1024","2020-10-09",25.15
"1025","2020-10-12",25.49
"1026","2020-10-13",25.190001
"1027","2020-10-14",24.959999
"1028","2020-10-15",25.23
"1029","2020-10-16",25.84
"1030","2020-10-19",26.01
"1031","2020-10-20",26.67
"1032","2020-10-21",27.209999
"1033","2020-10-22",28.26
"1034","2020-10-23",28.280001
"1035","2020-10-26",27.77
"1036","2020-10-27",26.299999
"1037","2020-10-28",26.030001
"1038","2020-10-29",25.969999
"1039","2020-10-30",26.459999
"1040","2020-11-02",27.629999
"1041","2020-11-03",29.370001
"1042","2020-11-04",26.860001
"1043","2020-11-05",28.24
"1044","2020-11-06",27.940001
"1045","2020-11-09",31.51
"1046","2020-11-10",32.450001
"1047","2020-11-11",31.82
"1048","2020-11-12",30.92
"1049","2020-11-13",31.780001
"1050","2020-11-16",33.509998
"1051","2020-11-17",33.740002
"1052","2020-11-18",33.330002
"1053","2020-11-19",33.060001
"1054","2020-11-20",32.790001
"1055","2020-11-23",33.209999
"1056","2020-11-24",34.16
"1057","2020-11-25",33.299999
"1058","2020-11-27",32.459999
