"","date","TRIB"
"1004","2010-12-27",8.77
"1005","2010-12-28",8.89
"1006","2010-12-29",8.84
"1007","2010-12-30",8.84
"1008","2010-12-31",8.81
"1009","2011-01-03",8.56
"1010","2011-01-04",8.46
"1011","2011-01-05",8.45
"1012","2011-01-06",8.38
"1013","2011-01-07",8.38
"1014","2011-01-10",8.75
"1015","2011-01-11",8.79
"1016","2011-01-12",8.71
"1017","2011-01-13",8.8
"1018","2011-01-14",8.78
"1019","2011-01-18",8.8
"1020","2011-01-19",8.67
"1021","2011-01-20",8.67
"1022","2011-01-21",8.6
"1023","2011-01-24",8.55
"1024","2011-01-25",8.43
"1025","2011-01-26",8.36
"1026","2011-01-27",8.34
"1027","2011-01-28",8.3
"1028","2011-01-31",8.43
"1029","2011-02-01",8.4
"1030","2011-02-02",8.39
"1031","2011-02-03",8.54
"1032","2011-02-04",8.55
"1033","2011-02-07",8.53
"1034","2011-02-08",8.44
"1035","2011-02-09",8.42
"1036","2011-02-10",8.48
"1037","2011-02-11",8.5
"1038","2011-02-14",8.75
"1039","2011-02-15",8.94
"1040","2011-02-16",8.77
"1041","2011-02-17",8.79
"1042","2011-02-18",8.94
"1043","2011-02-22",8.79
"1044","2011-02-23",8.63
"1045","2011-02-24",8.77
"1046","2011-02-25",8.8
"1047","2011-02-28",8.89
"1048","2011-03-01",8.95
"1049","2011-03-02",9.07
"1050","2011-03-03",9.53
"1051","2011-03-04",9.68
"1052","2011-03-07",9.6
"1053","2011-03-08",9.56
"1054","2011-03-09",9.88
"1055","2011-03-10",9.5
"1056","2011-03-11",9.52
"1057","2011-03-14",9.57
"1058","2011-03-15",9.6
"1059","2011-03-16",9.5
"1060","2011-03-17",9.47
"1061","2011-03-18",9.48
"1062","2011-03-21",9.44
"1063","2011-03-22",9.43
"1064","2011-03-23",9.37
"1065","2011-03-24",9.36
"1066","2011-03-25",9.4
"1067","2011-03-28",9.35
"1068","2011-03-29",9.36
"1069","2011-03-30",9.39
"1070","2011-03-31",9.38
"1071","2011-04-01",9.4
"1072","2011-04-04",9.41
"1073","2011-04-05",9.42
"1074","2011-04-06",9.37
"1075","2011-04-07",9.36
"1076","2011-04-08",9.36
"1077","2011-04-11",9.38
"1078","2011-04-12",9.35
"1079","2011-04-13",9.3
"1080","2011-04-14",9.2
"1081","2011-04-15",9.25
"1082","2011-04-18",9.26
"1083","2011-04-19",9.21
"1084","2011-04-20",9.24
"1085","2011-04-21",9.25
"1086","2011-04-25",9.25
"1087","2011-04-26",9.18
"1088","2011-04-27",9.07
"1089","2011-04-28",9.1
"1090","2011-04-29",9.1
"1091","2011-05-02",9.16
"1092","2011-05-03",9.17
"1093","2011-05-04",9.01
"1094","2011-05-05",9.14
"1095","2011-05-06",9.4
"1096","2011-05-09",9.64
"1097","2011-05-10",9.69
"1098","2011-05-11",9.64
"1099","2011-05-12",9.7
"1100","2011-05-13",9.62
"1101","2011-05-16",9.53
"1102","2011-05-17",9.6
"1103","2011-05-18",9.85
"1104","2011-05-19",10
"1105","2011-05-20",10.04
"1106","2011-05-23",10.04
"1107","2011-05-24",10.28
"1108","2011-05-25",10.42
"1109","2011-05-26",10.7
"1110","2011-05-27",10.85
"1111","2011-05-31",10.55
"1112","2011-06-01",10.32
"1113","2011-06-02",10.37
"1114","2011-06-03",10.35
"1115","2011-06-06",10.01
"1116","2011-06-07",9.92
"1117","2011-06-08",10.05
"1118","2011-06-09",10.35
"1119","2011-06-10",10.22
"1120","2011-06-13",10.01
"1121","2011-06-14",10.1
"1122","2011-06-15",10.05
"1123","2011-06-16",10.15
"1124","2011-06-17",9.93
"1125","2011-06-20",9.89
"1126","2011-06-21",9.93
"1127","2011-06-22",9.97
"1128","2011-06-23",9.87
"1129","2011-06-24",9.96
"1130","2011-06-27",9.88
"1131","2011-06-28",9.95
"1132","2011-06-29",9.9
"1133","2011-06-30",9.94
"1134","2011-07-01",10
"1135","2011-07-05",9.93
"1136","2011-07-06",9.96
"1137","2011-07-07",10.05
"1138","2011-07-08",10.04
"1139","2011-07-11",10.12
"1140","2011-07-12",10.02
"1141","2011-07-13",10.13
"1142","2011-07-14",10.1
"1143","2011-07-15",10.06
"1144","2011-07-18",10.05
"1145","2011-07-19",10.02
"1146","2011-07-20",10.06
"1147","2011-07-21",10.67
"1148","2011-07-22",10.72
"1149","2011-07-25",10.71
"1150","2011-07-26",10.55
"1151","2011-07-27",10.38
"1152","2011-07-28",10.53
"1153","2011-07-29",10.58
"1154","2011-08-01",10.69
"1155","2011-08-02",10.49
"1156","2011-08-03",10.39
"1157","2011-08-04",10.01
"1158","2011-08-05",10.18
"1159","2011-08-08",10.08
"1160","2011-08-09",10.43
"1161","2011-08-10",10.55
"1162","2011-08-11",10.83
"1163","2011-08-12",10.76
"1164","2011-08-15",10.8
"1165","2011-08-16",10.76
"1166","2011-08-17",10.77
"1167","2011-08-18",10.72
"1168","2011-08-19",10.68
"1169","2011-08-22",10.3
"1170","2011-08-23",10.65
"1171","2011-08-24",10.68
"1172","2011-08-25",10.41
"1173","2011-08-26",10.49
"1174","2011-08-29",10.53
"1175","2011-08-30",10.52
"1176","2011-08-31",10.4
"1177","2011-09-01",10.32
"1178","2011-09-02",10.06
"1179","2011-09-06",10.07
"1180","2011-09-07",10.17
"1181","2011-09-08",9.98
"1182","2011-09-09",9.87
"1183","2011-09-12",9.69
"1184","2011-09-13",9.55
"1185","2011-09-14",9.68
"1186","2011-09-15",9.66
"1187","2011-09-16",9.71
"1188","2011-09-19",9.79
"1189","2011-09-20",9.68
"1190","2011-09-21",9.64
"1191","2011-09-22",9.52
"1192","2011-09-23",9.46
"1193","2011-09-26",9.37
"1194","2011-09-27",9.48
"1195","2011-09-28",9.31
"1196","2011-09-29",9.25
"1197","2011-09-30",9.16
"1198","2011-10-03",9
"1199","2011-10-04",8.73
"1200","2011-10-05",8.92
"1201","2011-10-06",9.31
"1202","2011-10-07",9.47
"1203","2011-10-10",9.4
"1204","2011-10-11",9.74
"1205","2011-10-12",9.75
"1206","2011-10-13",9.79
"1207","2011-10-14",9.83
"1208","2011-10-17",9.71
"1209","2011-10-18",9.81
"1210","2011-10-19",9.76
"1211","2011-10-20",10.05
"1212","2011-10-21",10.22
"1213","2011-10-24",10.26
"1214","2011-10-25",10.2
"1215","2011-10-26",10.29
"1216","2011-10-27",10.3
"1217","2011-10-28",10.3
"1218","2011-10-31",10.28
"1219","2011-11-01",10
"1220","2011-11-02",10.2
"1221","2011-11-03",10.14
"1222","2011-11-04",9.9
"1223","2011-11-07",10.03
"1224","2011-11-08",9.87
"1225","2011-11-09",9.93
"1226","2011-11-10",9.95
"1227","2011-11-11",9.84
"1228","2011-11-14",9.59
"1229","2011-11-15",9.67
"1230","2011-11-16",9.57
"1231","2011-11-17",9.66
"1232","2011-11-18",9.7
"1233","2011-11-21",9.81
"1234","2011-11-22",9.75
"1235","2011-11-23",9.53
"1236","2011-11-25",9.63
"1237","2011-11-28",9.7
"1238","2011-11-29",9.81
"1239","2011-11-30",9.98
"1240","2011-12-01",10.1
"1241","2011-12-02",10.1
"1242","2011-12-05",10.33
"1243","2011-12-06",10.48
"1244","2011-12-07",10.41
"1245","2011-12-08",10.25
"1246","2011-12-09",10.45
"1247","2011-12-12",10.44
"1248","2011-12-13",10.42
"1249","2011-12-14",10.4
"1250","2011-12-15",10.4
"1251","2011-12-16",10.41
"1252","2011-12-19",10.25
"1253","2011-12-20",10.33
"1254","2011-12-21",10.4
"1255","2011-12-22",10.4
"1256","2011-12-23",10.25
"1257","2011-12-27",10.24
"1258","2011-12-28",10.22
"1259","2011-12-29",10.2
"1260","2011-12-30",10.18
"1261","2012-01-03",10.1
"1262","2012-01-04",10.04
"1263","2012-01-05",10
"1264","2012-01-06",9.9
"1265","2012-01-09",10.09
"1266","2012-01-10",10.34
"1267","2012-01-11",10.46
"1268","2012-01-12",10.51
"1269","2012-01-13",10.62
"1270","2012-01-17",10.53
"1271","2012-01-18",10.34
"1272","2012-01-19",10.21
"1273","2012-01-20",10.28
"1274","2012-01-23",10.27
"1275","2012-01-24",10.29
"1276","2012-01-25",10.33
"1277","2012-01-26",10.28
"1278","2012-01-27",10.42
"1279","2012-01-30",10.3
"1280","2012-01-31",10.46
"1281","2012-02-01",10.42
"1282","2012-02-02",10.42
"1283","2012-02-03",10.45
"1284","2012-02-06",10.39
"1285","2012-02-07",10.33
"1286","2012-02-08",10.3
"1287","2012-02-09",10.27
"1288","2012-02-10",10.17
"1289","2012-02-13",10.19
"1290","2012-02-14",10.06
"1291","2012-02-15",9.89
"1292","2012-02-16",10.2
"1293","2012-02-17",10.13
"1294","2012-02-21",9.99
"1295","2012-02-22",9.84
"1296","2012-02-23",9.86
"1297","2012-02-24",9.91
"1298","2012-02-27",9.98
"1299","2012-02-28",10.06
"1300","2012-02-29",10.11
"1301","2012-03-01",10.03
"1302","2012-03-02",10.03
"1303","2012-03-05",10.19
"1304","2012-03-06",10.09
"1305","2012-03-07",10.25
"1306","2012-03-08",10.37
"1307","2012-03-09",10.46
"1308","2012-03-12",10.5
"1309","2012-03-13",10.51
"1310","2012-03-14",10.51
"1311","2012-03-15",10.47
"1312","2012-03-16",10.46
"1313","2012-03-19",10.38
"1314","2012-03-20",10.33
"1315","2012-03-21",10.34
"1316","2012-03-22",10.38
"1317","2012-03-23",10.43
"1318","2012-03-26",10.55
"1319","2012-03-27",10.73
"1320","2012-03-28",10.75
"1321","2012-03-29",10.75
"1322","2012-03-30",10.67
"1323","2012-04-02",10.77
"1324","2012-04-03",10.97
"1325","2012-04-04",10.89
"1326","2012-04-05",10.8
"1327","2012-04-09",10.7
"1328","2012-04-10",10.71
"1329","2012-04-11",10.65
"1330","2012-04-12",10.7
"1331","2012-04-13",10.72
"1332","2012-04-16",10.61
"1333","2012-04-17",10.71
"1334","2012-04-18",10.67
"1335","2012-04-19",11.17
"1336","2012-04-20",11.28
"1337","2012-04-23",11.23
"1338","2012-04-24",11.26
"1339","2012-04-25",11.44
"1340","2012-04-26",11.58
"1341","2012-04-27",11.6
"1342","2012-04-30",11.52
"1343","2012-05-01",11.5
"1344","2012-05-02",11.37
"1345","2012-05-03",11.25
"1346","2012-05-04",11.39
"1347","2012-05-07",11.31
"1348","2012-05-08",11.3
"1349","2012-05-09",11.38
"1350","2012-05-10",11.62
"1351","2012-05-11",11.7
"1352","2012-05-14",11.7
"1353","2012-05-15",11.58
"1354","2012-05-16",11.38
"1355","2012-05-17",11.27
"1356","2012-05-18",11.13
"1357","2012-05-21",11.12
"1358","2012-05-22",11.43
"1359","2012-05-23",11.15
"1360","2012-05-24",11.19
"1361","2012-05-25",11.15
"1362","2012-05-29",11.5
"1363","2012-05-30",11.53
"1364","2012-05-31",11.5
"1365","2012-06-01",11.25
"1366","2012-06-04",11.2
"1367","2012-06-05",11.2
"1368","2012-06-06",11.35
"1369","2012-06-07",11.35
"1370","2012-06-08",11.35
"1371","2012-06-11",11.32
"1372","2012-06-12",11.22
"1373","2012-06-13",11.15
"1374","2012-06-14",11.3
"1375","2012-06-15",11.48
"1376","2012-06-18",11.44
"1377","2012-06-19",11.6
"1378","2012-06-20",11.83
"1379","2012-06-21",11.94
"1380","2012-06-22",11.82
"1381","2012-06-25",11.83
"1382","2012-06-26",11.92
"1383","2012-06-27",11.98
"1384","2012-06-28",12
"1385","2012-06-29",12
"1386","2012-07-02",12.13
"1387","2012-07-03",12
"1388","2012-07-05",11.81
"1389","2012-07-06",11.94
"1390","2012-07-09",12.08
"1391","2012-07-10",12.25
"1392","2012-07-11",12.1
"1393","2012-07-12",12.46
"1394","2012-07-13",12.57
"1395","2012-07-16",12.55
"1396","2012-07-17",12.65
"1397","2012-07-18",12.65
"1398","2012-07-19",12.65
"1399","2012-07-20",12.53
"1400","2012-07-23",12.44
"1401","2012-07-24",12.47
"1402","2012-07-25",12.5
"1403","2012-07-26",12.75
"1404","2012-07-27",12.75
"1405","2012-07-30",12.7
"1406","2012-07-31",12.61
"1407","2012-08-01",12.57
"1408","2012-08-02",12.59
"1409","2012-08-03",12.67
"1410","2012-08-06",12.61
"1411","2012-08-07",12.59
"1412","2012-08-08",12.48
"1413","2012-08-09",12.5
"1414","2012-08-10",12.4
"1415","2012-08-13",12.26
"1416","2012-08-14",12.18
"1417","2012-08-15",12.47
"1418","2012-08-16",12.5
"1419","2012-08-17",12.35
"1420","2012-08-20",12.36
"1421","2012-08-21",12.32
"1422","2012-08-22",12.37
"1423","2012-08-23",12.47
"1424","2012-08-24",12.48
"1425","2012-08-27",12.45
"1426","2012-08-28",12.44
"1427","2012-08-29",12.19
"1428","2012-08-30",12.3
"1429","2012-08-31",12.25
"1430","2012-09-04",12.3
"1431","2012-09-05",12.3
"1432","2012-09-06",12.43
"1433","2012-09-07",12.4
"1434","2012-09-10",12.43
"1435","2012-09-11",12.57
"1436","2012-09-12",12.74
"1437","2012-09-13",12.64
"1438","2012-09-14",12.53
"1439","2012-09-17",12.68
"1440","2012-09-18",12.57
"1441","2012-09-19",12.54
"1442","2012-09-20",12.52
"1443","2012-09-21",12.54
"1444","2012-09-24",12.5
"1445","2012-09-25",12.48
"1446","2012-09-26",12.5
"1447","2012-09-27",12.51
"1448","2012-09-28",12.57
"1449","2012-10-01",13.6
"1450","2012-10-02",13.71
"1451","2012-10-03",14.01
"1452","2012-10-04",13.93
"1453","2012-10-05",13.99
"1454","2012-10-08",14.03
"1455","2012-10-09",13.98
"1456","2012-10-10",13.96
"1457","2012-10-11",14.06
"1458","2012-10-12",13.81
"1459","2012-10-15",13.84
"1460","2012-10-16",14.05
"1461","2012-10-17",14.23
"1462","2012-10-18",14.2
"1463","2012-10-19",14.11
"1464","2012-10-22",14.21
"1465","2012-10-23",14.33
"1466","2012-10-24",14.24
"1467","2012-10-25",14.32
"1468","2012-10-26",14.35
"1469","2012-10-31",14.14
"1470","2012-11-01",14.23
"1471","2012-11-02",14.11
"1472","2012-11-05",14.15
"1473","2012-11-06",14.11
"1474","2012-11-07",13.92
"1475","2012-11-08",13.94
"1476","2012-11-09",14.03
"1477","2012-11-12",13.75
"1478","2012-11-13",14.14
"1479","2012-11-14",14.02
"1480","2012-11-15",13.92
"1481","2012-11-16",14.15
"1482","2012-11-19",14.12
"1483","2012-11-20",14.12
"1484","2012-11-21",14.2
"1485","2012-11-23",14.15
"1486","2012-11-26",14.16
"1487","2012-11-27",14.19
"1488","2012-11-28",14.23
"1489","2012-11-29",14.55
"1490","2012-11-30",14.56
"1491","2012-12-03",14.6
"1492","2012-12-04",14.93
"1493","2012-12-05",15.23
"1494","2012-12-06",15.35
"1495","2012-12-07",15.4
"1496","2012-12-10",15.05
"1497","2012-12-11",15.39
"1498","2012-12-12",15.38
"1499","2012-12-13",15.27
"1500","2012-12-14",15.16
"1501","2012-12-17",15.05
"1502","2012-12-18",14.96
"1503","2012-12-19",14.93
"1504","2012-12-20",14.83
"1505","2012-12-21",14.86
"1506","2012-12-24",14.85
"1507","2012-12-26",14.6
"1508","2012-12-27",14.07
"1509","2012-12-28",14.27
"1510","2012-12-31",14.42
"1511","2013-01-02",14.68
"1512","2013-01-03",14.58
"1513","2013-01-04",14.64
"1514","2013-01-07",14.59
"1515","2013-01-08",14.6
"1516","2013-01-09",14.65
"1517","2013-01-10",14.64
"1518","2013-01-11",14.7
"1519","2013-01-14",14.59
"1520","2013-01-15",14.59
"1521","2013-01-16",14.62
"1522","2013-01-17",15.28
"1523","2013-01-18",15.94
"1524","2013-01-22",15.8
"1525","2013-01-23",15.82
"1526","2013-01-24",15.56
"1527","2013-01-25",15.35
"1528","2013-01-28",15.6
"1529","2013-01-29",15.61
"1530","2013-01-30",15.85
"1531","2013-01-31",16.129999
"1532","2013-02-01",16.27
"1533","2013-02-04",16.200001
"1534","2013-02-05",16.24
"1535","2013-02-06",16.23
"1536","2013-02-07",16.23
"1537","2013-02-08",16.24
"1538","2013-02-11",16.23
"1539","2013-02-12",16.299999
"1540","2013-02-13",16.35
"1541","2013-02-14",16.530001
"1542","2013-02-15",16.799999
"1543","2013-02-19",16.9
"1544","2013-02-20",17.02
"1545","2013-02-21",16.860001
"1546","2013-02-22",16.98
"1547","2013-02-25",16.84
"1548","2013-02-26",16.9
"1549","2013-02-27",16.99
"1550","2013-02-28",16.91
"1551","2013-03-01",17.040001
"1552","2013-03-04",16.91
"1553","2013-03-05",17
"1554","2013-03-06",17.440001
"1555","2013-03-07",18.5
"1556","2013-03-08",18.67
"1557","2013-03-11",18.200001
"1558","2013-03-12",17.82
"1559","2013-03-13",17.84
"1560","2013-03-14",17.809999
"1561","2013-03-15",17.870001
"1562","2013-03-18",17.709999
"1563","2013-03-19",17.16
"1564","2013-03-20",16.99
"1565","2013-03-21",16.879999
"1566","2013-03-22",16.610001
"1567","2013-03-25",16.77
"1568","2013-03-26",16.860001
"1569","2013-03-27",16.639999
"1570","2013-03-28",16.879999
"1571","2013-04-01",16.66
"1572","2013-04-02",16.41
"1573","2013-04-03",15.7
"1574","2013-04-04",16.01
"1575","2013-04-05",16.120001
"1576","2013-04-08",16.35
"1577","2013-04-09",15.99
"1578","2013-04-10",16.24
"1579","2013-04-11",16.34
"1580","2013-04-12",16.690001
"1581","2013-04-15",16.299999
"1582","2013-04-16",16.24
"1583","2013-04-17",16.07
"1584","2013-04-18",16.059999
"1585","2013-04-19",16
"1586","2013-04-22",15.97
"1587","2013-04-23",15.86
"1588","2013-04-24",15.4
"1589","2013-04-25",16.059999
"1590","2013-04-26",15.9
"1591","2013-04-29",15.8
"1592","2013-04-30",15.99
"1593","2013-05-01",15.87
"1594","2013-05-02",16.08
"1595","2013-05-03",16.389999
"1596","2013-05-06",16.52
"1597","2013-05-07",16.290001
"1598","2013-05-08",16.120001
"1599","2013-05-09",16.15
"1600","2013-05-10",16.209999
"1601","2013-05-13",16.309999
"1602","2013-05-14",16.35
"1603","2013-05-15",16.620001
"1604","2013-05-16",16.450001
"1605","2013-05-17",16.549999
"1606","2013-05-20",16.879999
"1607","2013-05-21",16.870001
"1608","2013-05-22",16.74
"1609","2013-05-23",16.85
"1610","2013-05-24",17.34
"1611","2013-05-28",17.719999
"1612","2013-05-29",17.27
"1613","2013-05-30",17.370001
"1614","2013-05-31",17.530001
"1615","2013-06-03",17.33
"1616","2013-06-04",17.33
"1617","2013-06-05",17.030001
"1618","2013-06-06",17.280001
"1619","2013-06-07",17.26
"1620","2013-06-10",17.280001
"1621","2013-06-11",17.09
"1622","2013-06-12",17.08
"1623","2013-06-13",17.02
"1624","2013-06-14",17
"1625","2013-06-17",17
"1626","2013-06-18",17.15
"1627","2013-06-19",17.030001
"1628","2013-06-20",16.9
"1629","2013-06-21",17
"1630","2013-06-24",16.75
"1631","2013-06-25",16.780001
"1632","2013-06-26",16.91
"1633","2013-06-27",16.959999
"1634","2013-06-28",16.85
"1635","2013-07-01",16.76
"1636","2013-07-02",16.66
"1637","2013-07-03",16.75
"1638","2013-07-05",16.57
"1639","2013-07-08",16.799999
"1640","2013-07-09",16.59
"1641","2013-07-10",16.639999
"1642","2013-07-11",16.77
"1643","2013-07-12",17.18
"1644","2013-07-15",18.139999
"1645","2013-07-16",18.08
"1646","2013-07-17",18.9
"1647","2013-07-18",18.450001
"1648","2013-07-19",18.24
"1649","2013-07-22",19.360001
"1650","2013-07-23",20.030001
"1651","2013-07-24",19.799999
"1652","2013-07-25",19.75
"1653","2013-07-26",19.780001
"1654","2013-07-29",19.65
"1655","2013-07-30",19.42
"1656","2013-07-31",19.48
"1657","2013-08-01",19.969999
"1658","2013-08-02",20.49
"1659","2013-08-05",20.65
"1660","2013-08-06",20.950001
"1661","2013-08-07",21.09
"1662","2013-08-08",20.809999
"1663","2013-08-09",20.940001
"1664","2013-08-12",20.5
"1665","2013-08-13",20.559999
"1666","2013-08-14",20.379999
"1667","2013-08-15",20.08
"1668","2013-08-16",20.02
"1669","2013-08-19",19.959999
"1670","2013-08-20",20.129999
"1671","2013-08-21",19.879999
"1672","2013-08-22",19.73
"1673","2013-08-23",19.690001
"1674","2013-08-26",19.450001
"1675","2013-08-27",19.280001
"1676","2013-08-28",19.200001
"1677","2013-08-29",19.290001
"1678","2013-08-30",19.030001
"1679","2013-09-03",18.950001
"1680","2013-09-04",19.15
"1681","2013-09-05",19.32
"1682","2013-09-06",19.6
"1683","2013-09-09",19.93
"1684","2013-09-10",19.98
"1685","2013-09-11",19.74
"1686","2013-09-12",19.709999
"1687","2013-09-13",20.01
"1688","2013-09-16",20.01
"1689","2013-09-17",20.15
"1690","2013-09-18",19.889999
"1691","2013-09-19",20.18
"1692","2013-09-20",20.74
"1693","2013-09-23",20.67
"1694","2013-09-24",21.51
"1695","2013-09-25",21.469999
"1696","2013-09-26",21.49
"1697","2013-09-27",21.629999
"1698","2013-09-30",21.76
"1699","2013-10-01",22.360001
"1700","2013-10-02",22.85
"1701","2013-10-03",22.780001
"1702","2013-10-04",22.879999
"1703","2013-10-07",22.99
"1704","2013-10-08",21.92
"1705","2013-10-09",21.58
"1706","2013-10-10",21.74
"1707","2013-10-11",22.33
"1708","2013-10-14",22.51
"1709","2013-10-15",22.209999
"1710","2013-10-16",22.450001
"1711","2013-10-17",23.059999
"1712","2013-10-18",23.469999
"1713","2013-10-21",23.559999
"1714","2013-10-22",23.559999
"1715","2013-10-23",23.959999
"1716","2013-10-24",24.1
"1717","2013-10-25",24.23
"1718","2013-10-28",24.440001
"1719","2013-10-29",24.280001
"1720","2013-10-30",24.6
"1721","2013-10-31",25
"1722","2013-11-01",25.049999
"1723","2013-11-04",25
"1724","2013-11-05",25.1
"1725","2013-11-06",24.959999
"1726","2013-11-07",24.969999
"1727","2013-11-08",25.1
"1728","2013-11-11",25.1
"1729","2013-11-12",25.110001
"1730","2013-11-13",25.049999
"1731","2013-11-14",25.35
"1732","2013-11-15",25.25
"1733","2013-11-18",24.6
"1734","2013-11-19",24.68
"1735","2013-11-20",24.700001
"1736","2013-11-21",24.91
"1737","2013-11-22",25.09
"1738","2013-11-25",24.889999
"1739","2013-11-26",25.040001
"1740","2013-11-27",25.4
"1741","2013-11-29",25.629999
"1742","2013-12-02",25.42
"1743","2013-12-03",24.799999
"1744","2013-12-04",24.17
"1745","2013-12-05",24.1
"1746","2013-12-06",24.120001
"1747","2013-12-09",23.9
"1748","2013-12-10",23.49
"1749","2013-12-11",22.309999
"1750","2013-12-12",22.860001
"1751","2013-12-13",23.01
"1752","2013-12-16",22.940001
"1753","2013-12-17",22.76
"1754","2013-12-18",23.559999
"1755","2013-12-19",23.83
"1756","2013-12-20",23.969999
"1757","2013-12-23",24.08
"1758","2013-12-24",24.280001
"1759","2013-12-26",24.530001
"1760","2013-12-27",24.57
"1761","2013-12-30",24.68
"1762","2013-12-31",25.139999
"1763","2014-01-02",24.91
"1764","2014-01-03",24.6
"1765","2014-01-06",25.540001
"1766","2014-01-07",25.860001
"1767","2014-01-08",26.23
"1768","2014-01-09",27.01
"1769","2014-01-10",27.200001
"1770","2014-01-13",27.23
"1771","2014-01-14",27.219999
"1772","2014-01-15",27.389999
"1773","2014-01-16",27.870001
"1774","2014-01-17",27.709999
"1775","2014-01-21",27.040001
"1776","2014-01-22",26.76
"1777","2014-01-23",26.6
"1778","2014-01-24",25.68
"1779","2014-01-27",24.99
"1780","2014-01-28",25.02
"1781","2014-01-29",25.82
"1782","2014-01-30",26.049999
"1783","2014-01-31",25.959999
"1784","2014-02-03",25.120001
"1785","2014-02-04",25.02
"1786","2014-02-05",25.43
"1787","2014-02-06",25.440001
"1788","2014-02-07",25.34
"1789","2014-02-10",25.6
"1790","2014-02-11",25.799999
"1791","2014-02-12",25.68
"1792","2014-02-13",26
"1793","2014-02-14",26.879999
"1794","2014-02-18",26.809999
"1795","2014-02-19",26.51
"1796","2014-02-20",26.709999
"1797","2014-02-21",26.549999
"1798","2014-02-24",26.690001
"1799","2014-02-25",26.6
"1800","2014-02-26",26.629999
"1801","2014-02-27",26.51
"1802","2014-02-28",26.49
"1803","2014-03-03",26.709999
"1804","2014-03-04",27.700001
"1805","2014-03-05",27.309999
"1806","2014-03-06",27.309999
"1807","2014-03-07",27.809999
"1808","2014-03-10",27.73
"1809","2014-03-11",27.68
"1810","2014-03-12",27.57
"1811","2014-03-13",27.59
"1812","2014-03-14",27.219999
"1813","2014-03-17",27.17
"1814","2014-03-18",27.379999
"1815","2014-03-19",26.879999
"1816","2014-03-20",26.549999
"1817","2014-03-21",25.610001
"1818","2014-03-24",24.24
"1819","2014-03-25",24.48
"1820","2014-03-26",23.41
"1821","2014-03-27",23.16
"1822","2014-03-28",23.209999
"1823","2014-03-31",24.23
"1824","2014-04-01",24.870001
"1825","2014-04-02",25.059999
"1826","2014-04-03",24.799999
"1827","2014-04-04",24.23
"1828","2014-04-07",24.459999
"1829","2014-04-08",24.26
"1830","2014-04-09",24.58
"1831","2014-04-10",23.59
"1832","2014-04-11",23.41
"1833","2014-04-14",23.24
"1834","2014-04-15",23.07
"1835","2014-04-16",23.290001
"1836","2014-04-17",23.15
"1837","2014-04-21",23.24
"1838","2014-04-22",23.26
"1839","2014-04-23",23.17
"1840","2014-04-24",22.92
"1841","2014-04-25",22.959999
"1842","2014-04-28",24.780001
"1843","2014-04-29",24.700001
"1844","2014-04-30",24.51
"1845","2014-05-01",24.51
"1846","2014-05-02",24.17
"1847","2014-05-05",23.950001
"1848","2014-05-06",24.120001
"1849","2014-05-07",23.27
"1850","2014-05-08",23.139999
"1851","2014-05-09",23.440001
"1852","2014-05-12",23.9
"1853","2014-05-13",24.02
"1854","2014-05-14",23.309999
"1855","2014-05-15",23.32
"1856","2014-05-16",23.959999
"1857","2014-05-19",24.379999
"1858","2014-05-20",24.209999
"1859","2014-05-21",23.84
"1860","2014-05-22",23.67
"1861","2014-05-23",23.65
"1862","2014-05-27",23.84
"1863","2014-05-28",24.120001
"1864","2014-05-29",24.129999
"1865","2014-05-30",23.99
"1866","2014-06-02",24.059999
"1867","2014-06-03",23.639999
"1868","2014-06-04",23.5
"1869","2014-06-05",23.690001
"1870","2014-06-06",23.77
"1871","2014-06-09",23.459999
"1872","2014-06-10",23.5
"1873","2014-06-11",23.200001
"1874","2014-06-12",23.040001
"1875","2014-06-13",23.219999
"1876","2014-06-16",23.540001
"1877","2014-06-17",23.51
"1878","2014-06-18",23.41
"1879","2014-06-19",23.33
"1880","2014-06-20",23.280001
"1881","2014-06-23",23.1
"1882","2014-06-24",23.08
"1883","2014-06-25",23
"1884","2014-06-26",23.040001
"1885","2014-06-27",23.41
"1886","2014-06-30",23.030001
"1887","2014-07-01",23.48
"1888","2014-07-02",23.57
"1889","2014-07-03",23.82
"1890","2014-07-07",23.49
"1891","2014-07-08",23.08
"1892","2014-07-09",23.040001
"1893","2014-07-10",22.98
"1894","2014-07-11",23.370001
"1895","2014-07-14",23.26
"1896","2014-07-15",23.25
"1897","2014-07-16",23.030001
"1898","2014-07-17",22.860001
"1899","2014-07-18",23.290001
"1900","2014-07-21",23.440001
"1901","2014-07-22",23.379999
"1902","2014-07-23",23.389999
"1903","2014-07-24",23.200001
"1904","2014-07-25",23.1
"1905","2014-07-28",23.43
"1906","2014-07-29",23.51
"1907","2014-07-30",23.459999
"1908","2014-07-31",23.23
"1909","2014-08-01",22.99
"1910","2014-08-04",22.9
"1911","2014-08-05",22.57
"1912","2014-08-06",22.219999
"1913","2014-08-07",21.450001
"1914","2014-08-08",21.059999
"1915","2014-08-11",21.209999
"1916","2014-08-12",20.889999
"1917","2014-08-13",20.940001
"1918","2014-08-14",20.950001
"1919","2014-08-15",20.889999
"1920","2014-08-18",20.969999
"1921","2014-08-19",21.07
"1922","2014-08-20",20.98
"1923","2014-08-21",20.57
"1924","2014-08-22",20.379999
"1925","2014-08-25",19.950001
