"","date","LNN"
"509","2009-01-08",38.610001
"510","2009-01-09",38.830002
"511","2009-01-12",35.32
"512","2009-01-13",35.619999
"513","2009-01-14",33.540001
"514","2009-01-15",32.779999
"515","2009-01-16",33.380001
"516","2009-01-20",31.049999
"517","2009-01-21",32.470001
"518","2009-01-22",31.35
"519","2009-01-23",31.950001
"520","2009-01-26",31.139999
"521","2009-01-27",32.139999
"522","2009-01-28",32.98
"523","2009-01-29",31.83
"524","2009-01-30",26
"525","2009-02-02",25.93
"526","2009-02-03",25.85
"527","2009-02-04",27.379999
"528","2009-02-05",26.799999
"529","2009-02-06",28.6
"530","2009-02-09",30.32
"531","2009-02-10",28.620001
"532","2009-02-11",28.17
"533","2009-02-12",27.799999
"534","2009-02-13",28.92
"535","2009-02-17",27
"536","2009-02-18",27.68
"537","2009-02-19",28.15
"538","2009-02-20",26.959999
"539","2009-02-23",25.08
"540","2009-02-24",26.459999
"541","2009-02-25",25.51
"542","2009-02-26",24.440001
"543","2009-02-27",24.25
"544","2009-03-02",22.120001
"545","2009-03-03",22.18
"546","2009-03-04",24.75
"547","2009-03-05",23.1
"548","2009-03-06",22.35
"549","2009-03-09",22.379999
"550","2009-03-10",23.290001
"551","2009-03-11",23.51
"552","2009-03-12",24.450001
"553","2009-03-13",23.690001
"554","2009-03-16",24.02
"555","2009-03-17",26.379999
"556","2009-03-18",26.91
"557","2009-03-19",27.4
"558","2009-03-20",25.74
"559","2009-03-23",27.15
"560","2009-03-24",28.360001
"561","2009-03-25",29.73
"562","2009-03-26",31.950001
"563","2009-03-27",30.17
"564","2009-03-30",27.450001
"565","2009-03-31",27
"566","2009-04-01",27.440001
"567","2009-04-02",26.450001
"568","2009-04-03",28.719999
"569","2009-04-06",27.58
"570","2009-04-07",26.49
"571","2009-04-08",26.879999
"572","2009-04-09",28.950001
"573","2009-04-13",32.080002
"574","2009-04-14",35.48
"575","2009-04-15",36.619999
"576","2009-04-16",36.310001
"577","2009-04-17",37.23
"578","2009-04-20",33.990002
"579","2009-04-21",35.419998
"580","2009-04-22",36.080002
"581","2009-04-23",36.259998
"582","2009-04-24",38.32
"583","2009-04-27",36.700001
"584","2009-04-28",36.290001
"585","2009-04-29",38.950001
"586","2009-04-30",38.91
"587","2009-05-01",39.369999
"588","2009-05-04",40.689999
"589","2009-05-05",39.689999
"590","2009-05-06",40
"591","2009-05-07",37.34
"592","2009-05-08",39.490002
"593","2009-05-11",37.75
"594","2009-05-12",36.119999
"595","2009-05-13",33.450001
"596","2009-05-14",33.400002
"597","2009-05-15",33.869999
"598","2009-05-18",36.57
"599","2009-05-19",36.689999
"600","2009-05-20",35.650002
"601","2009-05-21",33.16
"602","2009-05-22",32.509998
"603","2009-05-26",34.119999
"604","2009-05-27",32.529999
"605","2009-05-28",31.52
"606","2009-05-29",31.860001
"607","2009-06-01",33.900002
"608","2009-06-02",35.299999
"609","2009-06-03",32.779999
"610","2009-06-04",34.009998
"611","2009-06-05",34.490002
"612","2009-06-08",33.77
"613","2009-06-09",35.639999
"614","2009-06-10",35.23
"615","2009-06-11",35.43
"616","2009-06-12",34.970001
"617","2009-06-15",33.580002
"618","2009-06-16",32.43
"619","2009-06-17",31.879999
"620","2009-06-18",31.139999
"621","2009-06-19",31.110001
"622","2009-06-22",31.35
"623","2009-06-23",30.440001
"624","2009-06-24",30.629999
"625","2009-06-25",32.619999
"626","2009-06-26",33.82
"627","2009-06-29",32.700001
"628","2009-06-30",33.099998
"629","2009-07-01",36.419998
"630","2009-07-02",36.150002
"631","2009-07-06",33.57
"632","2009-07-07",32.700001
"633","2009-07-08",32.18
"634","2009-07-09",32.07
"635","2009-07-10",32.259998
"636","2009-07-13",32.740002
"637","2009-07-14",33.57
"638","2009-07-15",34.330002
"639","2009-07-16",34.990002
"640","2009-07-17",34.950001
"641","2009-07-20",36.419998
"642","2009-07-21",36.16
"643","2009-07-22",35.150002
"644","2009-07-23",36.209999
"645","2009-07-24",37.700001
"646","2009-07-27",37.130001
"647","2009-07-28",37
"648","2009-07-29",36.150002
"649","2009-07-30",36.360001
"650","2009-07-31",35.470001
"651","2009-08-03",37.439999
"652","2009-08-04",37.549999
"653","2009-08-05",37.700001
"654","2009-08-06",38.599998
"655","2009-08-07",40.919998
"656","2009-08-10",40.34
"657","2009-08-11",39.66
"658","2009-08-12",41.59
"659","2009-08-13",45.380001
"660","2009-08-14",43.790001
"661","2009-08-17",42.459999
"662","2009-08-18",44.869999
"663","2009-08-19",43.240002
"664","2009-08-20",43.84
"665","2009-08-21",45.130001
"666","2009-08-24",45.48
"667","2009-08-25",46.619999
"668","2009-08-26",43.950001
"669","2009-08-27",44.139999
"670","2009-08-28",43.200001
"671","2009-08-31",41.509998
"672","2009-09-01",40.529999
"673","2009-09-02",39.48
"674","2009-09-03",39.950001
"675","2009-09-04",40.889999
"676","2009-09-08",41.619999
"677","2009-09-09",42.380001
"678","2009-09-10",42.150002
"679","2009-09-11",42.110001
"680","2009-09-14",42.240002
"681","2009-09-15",43.189999
"682","2009-09-16",43.740002
"683","2009-09-17",43.669998
"684","2009-09-18",43.73
"685","2009-09-21",42.549999
"686","2009-09-22",43.220001
"687","2009-09-23",42.880001
"688","2009-09-24",42.830002
"689","2009-09-25",41.740002
"690","2009-09-28",40.32
"691","2009-09-29",39.889999
"692","2009-09-30",39.380001
"693","2009-10-01",36.84
"694","2009-10-02",36.139999
"695","2009-10-05",36.990002
"696","2009-10-06",36.32
"697","2009-10-07",36.619999
"698","2009-10-08",37.290001
"699","2009-10-09",38.290001
"700","2009-10-12",38.880001
"701","2009-10-13",37.09
"702","2009-10-14",37.040001
"703","2009-10-15",37.619999
"704","2009-10-16",34.779999
"705","2009-10-19",32.209999
"706","2009-10-20",33.5
"707","2009-10-21",33.669998
"708","2009-10-22",36.110001
"709","2009-10-23",35.25
"710","2009-10-26",34.459999
"711","2009-10-27",33.880001
"712","2009-10-28",32.09
"713","2009-10-29",33.900002
"714","2009-10-30",32.830002
"715","2009-11-02",32.790001
"716","2009-11-03",34.549999
"717","2009-11-04",33.57
"718","2009-11-05",34.66
"719","2009-11-06",33.900002
"720","2009-11-09",34.970001
"721","2009-11-10",34.380001
"722","2009-11-11",34.43
"723","2009-11-12",33.689999
"724","2009-11-13",34.720001
"725","2009-11-16",36.32
"726","2009-11-17",35.5
"727","2009-11-18",36.439999
"728","2009-11-19",35.240002
"729","2009-11-20",35.009998
"730","2009-11-23",35.619999
"731","2009-11-24",35.43
"732","2009-11-25",35.939999
"733","2009-11-27",35.27
"734","2009-11-30",35.09
"735","2009-12-01",36.57
"736","2009-12-02",36.07
"737","2009-12-03",35.389999
"738","2009-12-04",36.5
"739","2009-12-07",36.84
"740","2009-12-08",35.779999
"741","2009-12-09",35.639999
"742","2009-12-10",35.43
"743","2009-12-11",35.580002
"744","2009-12-14",36.720001
"745","2009-12-15",36.810001
"746","2009-12-16",36.950001
"747","2009-12-17",36.450001
"748","2009-12-18",37.849998
"749","2009-12-21",37.91
"750","2009-12-22",40.189999
"751","2009-12-23",42.450001
"752","2009-12-24",43.52
"753","2009-12-28",41.68
"754","2009-12-29",40.669998
"755","2009-12-30",40.34
"756","2009-12-31",39.849998
"757","2010-01-04",42.25
"758","2010-01-05",42.959999
"759","2010-01-06",43.830002
"760","2010-01-07",45.68
"761","2010-01-08",45.939999
"762","2010-01-11",45.939999
"763","2010-01-12",44.16
"764","2010-01-13",43.48
"765","2010-01-14",43.950001
"766","2010-01-15",43.650002
"767","2010-01-19",44.09
"768","2010-01-20",43.18
"769","2010-01-21",41.619999
"770","2010-01-22",40.810001
"771","2010-01-25",40.959999
"772","2010-01-26",41.700001
"773","2010-01-27",42.049999
"774","2010-01-28",41.57
"775","2010-01-29",40.240002
"776","2010-02-01",40.299999
"777","2010-02-02",39.77
"778","2010-02-03",39.349998
"779","2010-02-04",36.990002
"780","2010-02-05",36.610001
"781","2010-02-08",36.66
"782","2010-02-09",38.18
"783","2010-02-10",38.23
"784","2010-02-11",39.360001
"785","2010-02-12",39.450001
"786","2010-02-16",39.080002
"787","2010-02-17",38.650002
"788","2010-02-18",39.150002
"789","2010-02-19",39.150002
"790","2010-02-22",39.02
"791","2010-02-23",37.759998
"792","2010-02-24",38.029999
"793","2010-02-25",38.27
"794","2010-02-26",36.810001
"795","2010-03-01",38.59
"796","2010-03-02",38.619999
"797","2010-03-03",39.220001
"798","2010-03-04",40.84
"799","2010-03-05",41.810001
"800","2010-03-08",41.41
"801","2010-03-09",41.75
"802","2010-03-10",42.32
"803","2010-03-11",42.799999
"804","2010-03-12",43.470001
"805","2010-03-15",42.700001
"806","2010-03-16",42.09
"807","2010-03-17",42.099998
"808","2010-03-18",41.73
"809","2010-03-19",41.669998
"810","2010-03-22",42.080002
"811","2010-03-23",42.93
"812","2010-03-24",42.299999
"813","2010-03-25",41.709999
"814","2010-03-26",41.630001
"815","2010-03-29",41.869999
"816","2010-03-30",42.66
"817","2010-03-31",41.41
"818","2010-04-01",40.700001
"819","2010-04-05",39.279999
"820","2010-04-06",39.09
"821","2010-04-07",39.060001
"822","2010-04-08",39.09
"823","2010-04-09",39.5
"824","2010-04-12",39.490002
"825","2010-04-13",39.82
"826","2010-04-14",40.150002
"827","2010-04-15",40.299999
"828","2010-04-16",39.75
"829","2010-04-19",38.759998
"830","2010-04-20",39.43
"831","2010-04-21",39.77
"832","2010-04-22",40.330002
"833","2010-04-23",40.290001
"834","2010-04-26",40.040001
"835","2010-04-27",38.830002
"836","2010-04-28",39.130001
"837","2010-04-29",39.34
"838","2010-04-30",38.029999
"839","2010-05-03",38.970001
"840","2010-05-04",37.77
"841","2010-05-05",36.990002
"842","2010-05-06",36.610001
"843","2010-05-07",35.919998
"844","2010-05-10",37.220001
"845","2010-05-11",36.869999
"846","2010-05-12",37.73
"847","2010-05-13",37.919998
"848","2010-05-14",37.080002
"849","2010-05-17",36.450001
"850","2010-05-18",35.91
"851","2010-05-19",35.889999
"852","2010-05-20",34.509998
"853","2010-05-21",35.110001
"854","2010-05-24",34.419998
"855","2010-05-25",34.52
"856","2010-05-26",34.25
"857","2010-05-27",35.200001
"858","2010-05-28",34.169998
"859","2010-06-01",33.09
"860","2010-06-02",33.599998
"861","2010-06-03",34.529999
"862","2010-06-04",33.220001
"863","2010-06-07",32.130001
"864","2010-06-08",33.009998
"865","2010-06-09",33.169998
"866","2010-06-10",34.52
"867","2010-06-11",35.200001
"868","2010-06-14",34.43
"869","2010-06-15",34.779999
"870","2010-06-16",35.619999
"871","2010-06-17",36
"872","2010-06-18",36.290001
"873","2010-06-21",36.34
"874","2010-06-22",35.799999
"875","2010-06-23",35.169998
"876","2010-06-24",34.98
"877","2010-06-25",35.099998
"878","2010-06-28",33.98
"879","2010-06-29",32.41
"880","2010-06-30",31.690001
"881","2010-07-01",32.240002
"882","2010-07-02",31.75
"883","2010-07-06",31.440001
"884","2010-07-07",31.93
"885","2010-07-08",33.630001
"886","2010-07-09",34.32
"887","2010-07-12",32.599998
"888","2010-07-13",33.490002
"889","2010-07-14",33.279999
"890","2010-07-15",33.66
"891","2010-07-16",32.419998
"892","2010-07-19",33.09
"893","2010-07-20",33.490002
"894","2010-07-21",33.02
"895","2010-07-22",33.779999
"896","2010-07-23",34.580002
"897","2010-07-26",34.490002
"898","2010-07-27",34.57
"899","2010-07-28",34.18
"900","2010-07-29",34.52
"901","2010-07-30",34.779999
"902","2010-08-02",34.619999
"903","2010-08-03",35.630001
"904","2010-08-04",36.130001
"905","2010-08-05",37.77
"906","2010-08-06",38
"907","2010-08-09",37.759998
"908","2010-08-10",36.889999
"909","2010-08-11",35.189999
"910","2010-08-12",35.630001
"911","2010-08-13",34.139999
"912","2010-08-16",34.959999
"913","2010-08-17",36.59
"914","2010-08-18",37.150002
"915","2010-08-19",36.450001
"916","2010-08-20",36.450001
"917","2010-08-23",35.959999
"918","2010-08-24",36.040001
"919","2010-08-25",36.52
"920","2010-08-26",36.720001
"921","2010-08-27",37.77
"922","2010-08-30",36.509998
"923","2010-08-31",36.869999
"924","2010-09-01",38.509998
"925","2010-09-02",39.380001
"926","2010-09-03",40.130001
"927","2010-09-07",39.290001
"928","2010-09-08",39.470001
"929","2010-09-09",39.360001
"930","2010-09-10",39.27
"931","2010-09-13",39.82
"932","2010-09-14",39.860001
"933","2010-09-15",40.040001
"934","2010-09-16",40.200001
"935","2010-09-17",41.02
"936","2010-09-20",42.84
"937","2010-09-21",42.5
"938","2010-09-22",42.919998
"939","2010-09-23",42.48
"940","2010-09-24",43.380001
"941","2010-09-27",43.790001
"942","2010-09-28",43.529999
"943","2010-09-29",44.279999
"944","2010-09-30",43.32
"945","2010-10-01",42.75
"946","2010-10-04",41.240002
"947","2010-10-05",42.759998
"948","2010-10-06",43.610001
"949","2010-10-07",43.32
"950","2010-10-08",48.290001
"951","2010-10-11",48.790001
"952","2010-10-12",48.75
"953","2010-10-13",51.110001
"954","2010-10-14",50.630001
"955","2010-10-15",51.169998
