"","date","DGLY"
"982","2011-04-06",10.88
"983","2011-04-07",10.88
"984","2011-04-08",11.2
"985","2011-04-11",10.96
"986","2011-04-12",10.88
"987","2011-04-13",11.2
"988","2011-04-14",11.04
"989","2011-04-15",10.96
"990","2011-04-18",10.72
"991","2011-04-19",10.96
"992","2011-04-20",10.96
"993","2011-04-21",10.8
"994","2011-04-25",11.28
"995","2011-04-26",10.8
"996","2011-04-27",11.12
"997","2011-04-28",11.04
"998","2011-04-29",10.96
"999","2011-05-02",11.04
"1000","2011-05-03",11.04
"1001","2011-05-04",10.88
"1002","2011-05-05",10.8
"1003","2011-05-06",11.04
"1004","2011-05-09",10.96
"1005","2011-05-10",10.72
"1006","2011-05-11",8.8
"1007","2011-05-12",8.88
"1008","2011-05-13",9.28
"1009","2011-05-16",9.6
"1010","2011-05-17",9.6
"1011","2011-05-18",9.36
"1012","2011-05-19",9.28
"1013","2011-05-20",9.2
"1014","2011-05-23",8.56
"1015","2011-05-24",9.04
"1016","2011-05-25",9.2
"1017","2011-05-26",9.36
"1018","2011-05-27",9.36
"1019","2011-05-31",9.68
"1020","2011-06-01",9.92
"1021","2011-06-02",9.6
"1022","2011-06-03",9.52
"1023","2011-06-06",8.8
"1024","2011-06-07",8.48
"1025","2011-06-08",8.24
"1026","2011-06-09",8.08
"1027","2011-06-10",8.32
"1028","2011-06-13",7.52
"1029","2011-06-14",8.4
"1030","2011-06-15",8.8
"1031","2011-06-16",8.4
"1032","2011-06-17",8.96
"1033","2011-06-20",8.88
"1034","2011-06-21",8.8
"1035","2011-06-22",8.8
"1036","2011-06-23",8.8
"1037","2011-06-24",8.64
"1038","2011-06-27",8.96
"1039","2011-06-28",9.04
"1040","2011-06-29",8.88
"1041","2011-06-30",9.28
"1042","2011-07-01",9.2
"1043","2011-07-05",9.2
"1044","2011-07-06",9.44
"1045","2011-07-07",9.36
"1046","2011-07-08",9.6
"1047","2011-07-11",9.6
"1048","2011-07-12",9.2
"1049","2011-07-13",9.04
"1050","2011-07-14",8.56
"1051","2011-07-15",9.12
"1052","2011-07-18",8.96
"1053","2011-07-19",8.96
"1054","2011-07-20",8.72
"1055","2011-07-21",8.4
"1056","2011-07-22",8.64
"1057","2011-07-25",8.08
"1058","2011-07-26",7.84
"1059","2011-07-27",8.16
"1060","2011-07-28",8.16
"1061","2011-07-29",7.76
"1062","2011-08-01",7.52
"1063","2011-08-02",7.68
"1064","2011-08-03",7.44
"1065","2011-08-04",6.96
"1066","2011-08-05",7.28
"1067","2011-08-08",5.76
"1068","2011-08-09",5.28
"1069","2011-08-10",6.32
"1070","2011-08-11",6
"1071","2011-08-12",7.2
"1072","2011-08-15",6.64
"1073","2011-08-16",6.96
"1074","2011-08-17",7.44
"1075","2011-08-18",6.48
"1076","2011-08-19",6.88
"1077","2011-08-22",6.8
"1078","2011-08-23",7.6
"1079","2011-08-24",7.68
"1080","2011-08-25",6.72
"1081","2011-08-26",6.8
"1082","2011-08-29",6.64
"1083","2011-08-30",7.12
"1084","2011-08-31",7.12
"1085","2011-09-01",7.36
"1086","2011-09-02",6.88
"1087","2011-09-06",7.12
"1088","2011-09-07",8
"1089","2011-09-08",7.52
"1090","2011-09-09",7.6
"1091","2011-09-12",7.36
"1092","2011-09-13",7.36
"1093","2011-09-14",7.6
"1094","2011-09-15",7.2
"1095","2011-09-16",7.6
"1096","2011-09-19",7.52
"1097","2011-09-20",7.28
"1098","2011-09-21",6.96
"1099","2011-09-22",6.88
"1100","2011-09-23",7.2
"1101","2011-09-26",6.88
"1102","2011-09-27",7.12
"1103","2011-09-28",7.12
"1104","2011-09-29",7.12
"1105","2011-09-30",6.16
"1106","2011-10-03",5.44
"1107","2011-10-04",6
"1108","2011-10-05",6
"1109","2011-10-06",6.16
"1110","2011-10-07",6.56
"1111","2011-10-10",6.56
"1112","2011-10-11",7.04
"1113","2011-10-12",6.96
"1114","2011-10-13",6.4
"1115","2011-10-14",6.4
"1116","2011-10-17",6.72
"1117","2011-10-18",6.72
"1118","2011-10-19",7.12
"1119","2011-10-20",7.12
"1120","2011-10-21",6.88
"1121","2011-10-24",6.96
"1122","2011-10-25",7.2
"1123","2011-10-26",7.28
"1124","2011-10-27",6.56
"1125","2011-10-28",7.04
"1126","2011-10-31",6.96
"1127","2011-11-01",7.52
"1128","2011-11-02",6.96
"1129","2011-11-03",6.32
"1130","2011-11-04",7.2
"1131","2011-11-07",6.88
"1132","2011-11-08",6.48
"1133","2011-11-09",6.72
"1134","2011-11-10",6.32
"1135","2011-11-11",6.72
"1136","2011-11-14",6
"1137","2011-11-15",6
"1138","2011-11-16",6.64
"1139","2011-11-17",6.32
"1140","2011-11-18",5.6
"1141","2011-11-21",5.76
"1142","2011-11-22",5.44
"1143","2011-11-23",5.6
"1144","2011-11-25",6.08
"1145","2011-11-28",5.68
"1146","2011-11-29",5.76
"1147","2011-11-30",5.84
"1148","2011-12-01",5.36
"1149","2011-12-02",6
"1150","2011-12-05",5.76
"1151","2011-12-06",5.92
"1152","2011-12-07",6.08
"1153","2011-12-08",6.08
"1154","2011-12-09",6.08
"1155","2011-12-12",5.76
"1156","2011-12-13",5.92
"1157","2011-12-14",5.36
"1158","2011-12-15",5.6
"1159","2011-12-16",5.68
"1160","2011-12-19",5.6
"1161","2011-12-20",5.76
"1162","2011-12-21",5.04
"1163","2011-12-22",5.28
"1164","2011-12-23",5.36
"1165","2011-12-27",4.88
"1166","2011-12-28",4.88
"1167","2011-12-29",5.04
"1168","2011-12-30",4.8
"1169","2012-01-03",5.12
"1170","2012-01-04",4.8
"1171","2012-01-05",5.12
"1172","2012-01-06",4.96
"1173","2012-01-09",5.36
"1174","2012-01-10",5.44
"1175","2012-01-11",5.6
"1176","2012-01-12",5.2
"1177","2012-01-13",4.8
"1178","2012-01-17",4.96
"1179","2012-01-18",5.28
"1180","2012-01-19",5.44
"1181","2012-01-20",5.44
"1182","2012-01-23",5.44
"1183","2012-01-24",5.04
"1184","2012-01-25",5.12
"1185","2012-01-26",5.12
"1186","2012-01-27",4.8
"1187","2012-01-30",4.64
"1188","2012-01-31",4.8
"1189","2012-02-01",4.72
"1190","2012-02-02",4.72
"1191","2012-02-03",4.8
"1192","2012-02-06",4.8
"1193","2012-02-07",4.88
"1194","2012-02-08",5.04
"1195","2012-02-09",4.72
"1196","2012-02-10",4.96
"1197","2012-02-13",4.96
"1198","2012-02-14",4.8
"1199","2012-02-15",4.88
"1200","2012-02-16",4.72
"1201","2012-02-17",4.72
"1202","2012-02-21",4.56
"1203","2012-02-22",4.64
"1204","2012-02-23",5.12
"1205","2012-02-24",5.04
"1206","2012-02-27",5.04
"1207","2012-02-28",4.8
"1208","2012-02-29",5.12
"1209","2012-03-01",5.12
"1210","2012-03-02",4.88
"1211","2012-03-05",4.4
"1212","2012-03-06",4.4
"1213","2012-03-07",4.8
"1214","2012-03-08",4.8
"1215","2012-03-09",4.56
"1216","2012-03-12",4.48
"1217","2012-03-13",4.32
"1218","2012-03-14",4.48
"1219","2012-03-15",4.56
"1220","2012-03-16",4.32
"1221","2012-03-19",4
"1222","2012-03-20",3.36
"1223","2012-03-21",3.36
"1224","2012-03-22",3.6
"1225","2012-03-23",3.6
"1226","2012-03-26",3.92
"1227","2012-03-27",4
"1228","2012-03-28",4.24
"1229","2012-03-29",5.6
"1230","2012-03-30",6.16
"1231","2012-04-02",5.52
"1232","2012-04-03",5.2
"1233","2012-04-04",5.36
"1234","2012-04-05",5.36
"1235","2012-04-09",4.88
"1236","2012-04-10",5.2
"1237","2012-04-11",5.2
"1238","2012-04-12",5.6
"1239","2012-04-13",5.6
"1240","2012-04-16",5.68
"1241","2012-04-17",6
"1242","2012-04-18",6
"1243","2012-04-19",6
"1244","2012-04-20",5.76
"1245","2012-04-23",5.76
"1246","2012-04-24",5.6
"1247","2012-04-25",5.6
"1248","2012-04-26",5.84
"1249","2012-04-27",6.24
"1250","2012-04-30",6
"1251","2012-05-01",6
"1252","2012-05-02",5.6
"1253","2012-05-03",5.2
"1254","2012-05-04",5.44
"1255","2012-05-07",5.2
"1256","2012-05-08",4.88
"1257","2012-05-09",5.04
"1258","2012-05-10",5.04
"1259","2012-05-11",5.52
"1260","2012-05-14",5.6
"1261","2012-05-15",5.68
"1262","2012-05-16",5.2
"1263","2012-05-17",4.96
"1264","2012-05-18",5.04
"1265","2012-05-21",4.8
"1266","2012-05-22",4.08
"1267","2012-05-23",4
"1268","2012-05-24",4.08
"1269","2012-05-25",3.52
"1270","2012-05-29",3.84
"1271","2012-05-30",3.6
"1272","2012-05-31",4.24
"1273","2012-06-01",3.6
"1274","2012-06-04",3.6
"1275","2012-06-05",3.6
"1276","2012-06-06",3.36
"1277","2012-06-07",3.36
"1278","2012-06-08",3.12
"1279","2012-06-11",3.12
"1280","2012-06-12",3.2
"1281","2012-06-13",3.2
"1282","2012-06-14",3.2
"1283","2012-06-15",2.48
"1284","2012-06-18",3.04
"1285","2012-06-19",3.04
"1286","2012-06-20",3.12
"1287","2012-06-21",3.12
"1288","2012-06-22",3.2
"1289","2012-06-25",3.6
"1290","2012-06-26",3.44
"1291","2012-06-27",3.2
"1292","2012-06-28",3.2
"1293","2012-06-29",3.52
"1294","2012-07-02",3.12
"1295","2012-07-03",2.88
"1296","2012-07-05",2.96
"1297","2012-07-06",3.2
"1298","2012-07-09",3.2
"1299","2012-07-10",2.88
"1300","2012-07-11",2.88
"1301","2012-07-12",3.12
"1302","2012-07-13",2.72
"1303","2012-07-16",2.96
"1304","2012-07-17",3.04
"1305","2012-07-18",3.04
"1306","2012-07-19",3.04
"1307","2012-07-20",3.04
"1308","2012-07-23",3.2
"1309","2012-07-24",2.8
"1310","2012-07-25",3.12
"1311","2012-07-26",3.12
"1312","2012-07-27",3.12
"1313","2012-07-30",2.8
"1314","2012-07-31",2.48
"1315","2012-08-01",3.12
"1316","2012-08-02",3.2
"1317","2012-08-03",3.04
"1318","2012-08-06",3.12
"1319","2012-08-07",3.12
"1320","2012-08-08",3.28
"1321","2012-08-09",3.28
"1322","2012-08-10",3.28
"1323","2012-08-13",3.44
"1324","2012-08-14",3.76
"1325","2012-08-15",3.28
"1326","2012-08-16",3.84
"1327","2012-08-17",4.8
"1328","2012-08-20",4.8
"1329","2012-08-21",5.36
"1330","2012-08-22",5.12
"1331","2012-08-23",5.2
"1332","2012-08-24",7
"1333","2012-08-27",7
"1334","2012-08-28",6.8
"1335","2012-08-29",5.99
"1336","2012-08-30",5.36
"1337","2012-08-31",5.21
"1338","2012-09-04",5.35
"1339","2012-09-05",4.59
"1340","2012-09-06",5.01
"1341","2012-09-07",5.2
"1342","2012-09-10",4.92
"1343","2012-09-11",4.36
"1344","2012-09-12",4
"1345","2012-09-13",3.9
"1346","2012-09-14",4.23
"1347","2012-09-17",3.9
"1348","2012-09-18",4
"1349","2012-09-19",3.83
"1350","2012-09-20",3.83
"1351","2012-09-21",3.8
"1352","2012-09-24",3.6
"1353","2012-09-25",3.44
"1354","2012-09-26",3.43
"1355","2012-09-27",3.39
"1356","2012-09-28",3.44
"1357","2012-10-01",3.3
"1358","2012-10-02",3.4
"1359","2012-10-03",3.39
"1360","2012-10-04",3.2
"1361","2012-10-05",3.2
"1362","2012-10-08",3.15
"1363","2012-10-09",3.3
"1364","2012-10-10",3.03
"1365","2012-10-11",2.91
"1366","2012-10-12",3.15
"1367","2012-10-15",3.15
"1368","2012-10-16",3.34
"1369","2012-10-17",3.11
"1370","2012-10-18",3.03
"1371","2012-10-19",3
"1372","2012-10-22",3
"1373","2012-10-23",3.32
"1374","2012-10-24",3.3
"1375","2012-10-25",3.4
"1376","2012-10-26",3
"1377","2012-10-31",3.4
"1378","2012-11-01",4.21
"1379","2012-11-02",4.53
"1380","2012-11-05",5.24
"1381","2012-11-06",5
"1382","2012-11-07",5
"1383","2012-11-08",5
"1384","2012-11-09",5.75
"1385","2012-11-12",5.9
"1386","2012-11-13",5.9
"1387","2012-11-14",5.89
"1388","2012-11-15",5.37
"1389","2012-11-16",4.87
"1390","2012-11-19",4.49
"1391","2012-11-20",4.49
"1392","2012-11-21",4.71
"1393","2012-11-23",4.66
"1394","2012-11-26",4.55
"1395","2012-11-27",4.54
"1396","2012-11-28",4.95
"1397","2012-11-29",4.85
"1398","2012-11-30",4.45
"1399","2012-12-03",4.3
"1400","2012-12-04",4.01
"1401","2012-12-05",3.75
"1402","2012-12-06",3
"1403","2012-12-07",3.2
"1404","2012-12-10",3.67
"1405","2012-12-11",3.4
"1406","2012-12-12",3.57
"1407","2012-12-13",3.54
"1408","2012-12-14",3.06
"1409","2012-12-17",3.6
"1410","2012-12-18",3.65
"1411","2012-12-19",3.98
"1412","2012-12-20",3.68
"1413","2012-12-21",3.43
"1414","2012-12-24",3.4
"1415","2012-12-26",3.38
"1416","2012-12-27",3.38
"1417","2012-12-28",3.15
"1418","2012-12-31",3.48
"1419","2013-01-02",3.48
"1420","2013-01-03",3.45
"1421","2013-01-04",3.45
"1422","2013-01-07",3.48
"1423","2013-01-08",3.35
"1424","2013-01-09",3.35
"1425","2013-01-10",3.31
"1426","2013-01-11",3.27
"1427","2013-01-14",3.5
"1428","2013-01-15",3.4
"1429","2013-01-16",3.16
"1430","2013-01-17",3.25
"1431","2013-01-18",3.48
"1432","2013-01-22",3.6
"1433","2013-01-23",3.5
"1434","2013-01-24",3.73
"1435","2013-01-25",3.59
"1436","2013-01-28",3.68
"1437","2013-01-29",4
"1438","2013-01-30",4.63
"1439","2013-01-31",4.15
"1440","2013-02-01",3.6
"1441","2013-02-04",3.74
"1442","2013-02-05",4
"1443","2013-02-06",4
"1444","2013-02-07",4.1
"1445","2013-02-08",4.63
"1446","2013-02-11",4.38
"1447","2013-02-12",4.44
"1448","2013-02-13",4.5
"1449","2013-02-14",4.11
"1450","2013-02-15",4.11
"1451","2013-02-19",4.16
"1452","2013-02-20",4.33
"1453","2013-02-21",4.37
"1454","2013-02-22",4.08
"1455","2013-02-25",4.21
"1456","2013-02-26",4.6
"1457","2013-02-27",4.26
"1458","2013-02-28",4.09
"1459","2013-03-01",4.29
"1460","2013-03-04",4.3
"1461","2013-03-05",4.26
"1462","2013-03-06",4.26
"1463","2013-03-07",4.26
"1464","2013-03-08",4.09
"1465","2013-03-11",4.3
"1466","2013-03-12",4.06
"1467","2013-03-13",4.11
"1468","2013-03-14",4.15
"1469","2013-03-15",4.15
"1470","2013-03-18",4.05
"1471","2013-03-19",4.3
"1472","2013-03-20",4.3
"1473","2013-03-21",4.3
"1474","2013-03-22",4.16
"1475","2013-03-25",4.16
"1476","2013-03-26",4.48
"1477","2013-03-27",4.3
"1478","2013-03-28",4.36
"1479","2013-04-01",4.39
"1480","2013-04-02",4.61
"1481","2013-04-03",4.61
"1482","2013-04-04",4.4
"1483","2013-04-05",4.6
"1484","2013-04-08",4.44
"1485","2013-04-09",4.42
"1486","2013-04-10",4.16
"1487","2013-04-11",4.23
"1488","2013-04-12",4.23
"1489","2013-04-15",4.05
"1490","2013-04-16",4.23
"1491","2013-04-17",4.23
"1492","2013-04-18",3.8
"1493","2013-04-19",4.28
"1494","2013-04-22",4.05
"1495","2013-04-23",4.05
"1496","2013-04-24",4.26
"1497","2013-04-25",4.06
"1498","2013-04-26",4.23
"1499","2013-04-29",4.42
"1500","2013-04-30",6
"1501","2013-05-01",6.2
"1502","2013-05-02",6.5
"1503","2013-05-03",6.38
"1504","2013-05-06",6.7
"1505","2013-05-07",6.85
"1506","2013-05-08",6.85
"1507","2013-05-09",6.5
"1508","2013-05-10",6.9
"1509","2013-05-13",6.91
"1510","2013-05-14",6.91
"1511","2013-05-15",6.91
"1512","2013-05-16",6.53
"1513","2013-05-17",6.62
"1514","2013-05-20",6.26
"1515","2013-05-21",6.5
"1516","2013-05-22",6.39
"1517","2013-05-23",6.3
"1518","2013-05-24",6.36
"1519","2013-05-28",6.3
"1520","2013-05-29",6.32
"1521","2013-05-30",6.04
"1522","2013-05-31",6.22
"1523","2013-06-03",6.22
"1524","2013-06-04",6.5
"1525","2013-06-05",6.71
"1526","2013-06-06",6.29
"1527","2013-06-07",6.12
"1528","2013-06-10",6.43
"1529","2013-06-11",6.44
"1530","2013-06-12",6.49
"1531","2013-06-13",6.58
"1532","2013-06-14",6.8
"1533","2013-06-17",7.35
"1534","2013-06-18",7.65
"1535","2013-06-19",8
"1536","2013-06-20",8.88
"1537","2013-06-21",8.46
"1538","2013-06-24",8.52
"1539","2013-06-25",8.17
"1540","2013-06-26",7.95
"1541","2013-06-27",7.9
"1542","2013-06-28",7.48
"1543","2013-07-01",7.02
"1544","2013-07-02",6.98
"1545","2013-07-03",7.39
"1546","2013-07-05",7.5
"1547","2013-07-08",7.49
"1548","2013-07-09",7.5
"1549","2013-07-10",7.5
"1550","2013-07-11",7.45
"1551","2013-07-12",7.24
"1552","2013-07-15",7.62
"1553","2013-07-16",7.55
"1554","2013-07-17",7.5
"1555","2013-07-18",7.4
"1556","2013-07-19",7.22
"1557","2013-07-22",7.5
"1558","2013-07-23",8.12
"1559","2013-07-24",8
"1560","2013-07-25",8
"1561","2013-07-26",8
"1562","2013-07-29",8.3
"1563","2013-07-30",8.6
"1564","2013-07-31",8.3
"1565","2013-08-01",8.3
"1566","2013-08-02",8.65
"1567","2013-08-05",8.9
"1568","2013-08-06",9.1
"1569","2013-08-07",9.15
"1570","2013-08-08",9.16
"1571","2013-08-09",8.98
"1572","2013-08-12",9.17
"1573","2013-08-13",9.27
"1574","2013-08-14",9.25
"1575","2013-08-15",8.8
"1576","2013-08-16",8.97
"1577","2013-08-19",8.5
"1578","2013-08-20",8.75
"1579","2013-08-21",8.63
"1580","2013-08-22",8.9
"1581","2013-08-23",8.65
"1582","2013-08-26",8.46
"1583","2013-08-27",8.39
"1584","2013-08-28",9.27
"1585","2013-08-29",10.28
"1586","2013-08-30",11.2
"1587","2013-09-03",11.69
"1588","2013-09-04",11.09
"1589","2013-09-05",13.75
"1590","2013-09-06",12.68
"1591","2013-09-09",14.97
"1592","2013-09-10",16.35
"1593","2013-09-11",16.59
"1594","2013-09-12",16.629999
"1595","2013-09-13",16.33
"1596","2013-09-16",16.219999
"1597","2013-09-17",14.27
"1598","2013-09-18",13.67
"1599","2013-09-19",14.56
"1600","2013-09-20",14.38
"1601","2013-09-23",13.86
"1602","2013-09-24",14.2
"1603","2013-09-25",14.55
"1604","2013-09-26",14.55
"1605","2013-09-27",14.79
"1606","2013-09-30",13.69
"1607","2013-10-01",13.82
"1608","2013-10-02",14.79
"1609","2013-10-03",14.21
"1610","2013-10-04",13.75
"1611","2013-10-07",13.9
"1612","2013-10-08",14.53
"1613","2013-10-09",13.93
"1614","2013-10-10",14.05
"1615","2013-10-11",13.81
"1616","2013-10-14",13.45
"1617","2013-10-15",13.47
"1618","2013-10-16",13.3
"1619","2013-10-17",13.24
"1620","2013-10-18",13.5
"1621","2013-10-21",13.46
"1622","2013-10-22",13.41
"1623","2013-10-23",11.29
"1624","2013-10-24",10.58
"1625","2013-10-25",11.29
"1626","2013-10-28",9.15
"1627","2013-10-29",9.25
"1628","2013-10-30",9.29
"1629","2013-10-31",8.97
"1630","2013-11-01",8.69
"1631","2013-11-04",9
"1632","2013-11-05",8.86
"1633","2013-11-06",8.68
"1634","2013-11-07",8.18
"1635","2013-11-08",9.24
"1636","2013-11-11",9.03
"1637","2013-11-12",7.67
"1638","2013-11-13",8
"1639","2013-11-14",7.63
"1640","2013-11-15",7.99
"1641","2013-11-18",7.65
"1642","2013-11-19",8.99
"1643","2013-11-20",9.5
"1644","2013-11-21",8.49
"1645","2013-11-22",8.22
"1646","2013-11-25",7.57
"1647","2013-11-26",7.85
"1648","2013-11-27",7.78
"1649","2013-11-29",7.84
"1650","2013-12-02",8.83
"1651","2013-12-03",8.07
"1652","2013-12-04",8.1
"1653","2013-12-05",8.94
"1654","2013-12-06",8.54
"1655","2013-12-09",8.2
"1656","2013-12-10",8.07
"1657","2013-12-11",7.78
"1658","2013-12-12",7.62
"1659","2013-12-13",7.5
"1660","2013-12-16",7.63
"1661","2013-12-17",7.9
"1662","2013-12-18",7.81
"1663","2013-12-19",7.58
"1664","2013-12-20",7.76
"1665","2013-12-23",7.98
"1666","2013-12-24",7.75
"1667","2013-12-26",7.77
"1668","2013-12-27",8.24
"1669","2013-12-30",8.9
"1670","2013-12-31",9.19
"1671","2014-01-02",9.12
"1672","2014-01-03",8.84
"1673","2014-01-06",9.15
"1674","2014-01-07",9.56
"1675","2014-01-08",9.73
"1676","2014-01-09",9.55
"1677","2014-01-10",9.31
"1678","2014-01-13",9.14
"1679","2014-01-14",9.45
"1680","2014-01-15",9.88
"1681","2014-01-16",9.51
"1682","2014-01-17",9.28
"1683","2014-01-21",8.97
"1684","2014-01-22",8.47
"1685","2014-01-23",8.43
"1686","2014-01-24",8.5
"1687","2014-01-27",7.93
"1688","2014-01-28",7.8
"1689","2014-01-29",7.81
"1690","2014-01-30",8.19
"1691","2014-01-31",7.91
"1692","2014-02-03",7.41
"1693","2014-02-04",7.55
"1694","2014-02-05",7.4
"1695","2014-02-06",7.68
"1696","2014-02-07",8.23
"1697","2014-02-10",8.75
"1698","2014-02-11",8.4
"1699","2014-02-12",8.27
"1700","2014-02-13",7.98
"1701","2014-02-14",8.25
"1702","2014-02-18",8.14
"1703","2014-02-19",8.42
"1704","2014-02-20",8.42
"1705","2014-02-21",8.45
"1706","2014-02-24",8.1
"1707","2014-02-25",7.85
"1708","2014-02-26",8
"1709","2014-02-27",8.14
"1710","2014-02-28",8.23
"1711","2014-03-03",8.02
"1712","2014-03-04",8.27
"1713","2014-03-05",8.78
"1714","2014-03-06",8.74
"1715","2014-03-07",8.37
"1716","2014-03-10",8.67
"1717","2014-03-11",8.56
"1718","2014-03-12",8.49
"1719","2014-03-13",8.05
"1720","2014-03-14",8.28
"1721","2014-03-17",8.15
"1722","2014-03-18",7.86
"1723","2014-03-19",7.77
"1724","2014-03-20",7.88
"1725","2014-03-21",8.11
"1726","2014-03-24",8.26
"1727","2014-03-25",8.04
"1728","2014-03-26",8
"1729","2014-03-27",6.37
"1730","2014-03-28",6.24
"1731","2014-03-31",6.14
"1732","2014-04-01",6.08
"1733","2014-04-02",6.21
"1734","2014-04-03",6.19
"1735","2014-04-04",6.2
"1736","2014-04-07",5.8
"1737","2014-04-08",5.72
"1738","2014-04-09",5.69
"1739","2014-04-10",6
"1740","2014-04-11",5.9
"1741","2014-04-14",5.6
"1742","2014-04-15",4.83
"1743","2014-04-16",4.67
"1744","2014-04-17",4.61
"1745","2014-04-21",4.73
"1746","2014-04-22",5
"1747","2014-04-23",4.96
"1748","2014-04-24",4.88
"1749","2014-04-25",4.94
"1750","2014-04-28",4.74
"1751","2014-04-29",4.82
"1752","2014-04-30",4.65
"1753","2014-05-01",4.9
"1754","2014-05-02",4.66
"1755","2014-05-05",4.75
"1756","2014-05-06",4.69
"1757","2014-05-07",4.79
"1758","2014-05-08",4.05
"1759","2014-05-09",4.24
"1760","2014-05-12",4.16
"1761","2014-05-13",4.27
"1762","2014-05-14",4.54
"1763","2014-05-15",4.43
"1764","2014-05-16",4.24
"1765","2014-05-19",4.2
"1766","2014-05-20",4.21
"1767","2014-05-21",4.1
"1768","2014-05-22",4.26
"1769","2014-05-23",4.25
"1770","2014-05-27",4.28
"1771","2014-05-28",4.61
"1772","2014-05-29",5.02
"1773","2014-05-30",5.04
"1774","2014-06-02",4.99
"1775","2014-06-03",4.87
"1776","2014-06-04",4.54
"1777","2014-06-05",3.82
"1778","2014-06-06",3.95
"1779","2014-06-09",3.61
"1780","2014-06-10",3.25
"1781","2014-06-11",3.38
"1782","2014-06-12",3.51
"1783","2014-06-13",3.34
"1784","2014-06-16",3.43
"1785","2014-06-17",3.55
"1786","2014-06-18",3.3
"1787","2014-06-19",3.36
"1788","2014-06-20",3.37
"1789","2014-06-23",3.26
"1790","2014-06-24",3.15
"1791","2014-06-25",3.36
"1792","2014-06-26",3.24
"1793","2014-06-27",3.3
"1794","2014-06-30",3.11
"1795","2014-07-01",3.14
"1796","2014-07-02",3.26
"1797","2014-07-03",3.3
"1798","2014-07-07",3.23
"1799","2014-07-08",3.18
"1800","2014-07-09",3.18
"1801","2014-07-10",7.23
"1802","2014-07-11",6.15
"1803","2014-07-14",5.22
"1804","2014-07-15",5.22
"1805","2014-07-16",4.99
"1806","2014-07-17",5.13
"1807","2014-07-18",5.07
"1808","2014-07-21",4.76
"1809","2014-07-22",4.72
"1810","2014-07-23",4.66
"1811","2014-07-24",4.8
"1812","2014-07-25",4.45
"1813","2014-07-28",4.39
"1814","2014-07-29",4.13
"1815","2014-07-30",4.1
"1816","2014-07-31",3.84
"1817","2014-08-01",3.71
"1818","2014-08-04",3.57
"1819","2014-08-05",3.8
"1820","2014-08-06",3.6
"1821","2014-08-07",3.48
"1822","2014-08-08",3.83
"1823","2014-08-11",4.03
"1824","2014-08-12",4.02
"1825","2014-08-13",4.04
"1826","2014-08-14",3.25
"1827","2014-08-15",3.35
"1828","2014-08-18",3.65
"1829","2014-08-19",7.08
"1830","2014-08-20",5.79
"1831","2014-08-21",7.01
"1832","2014-08-22",7.94
"1833","2014-08-25",12.5
"1834","2014-08-26",14.28
"1835","2014-08-27",11.49
"1836","2014-08-28",15.68
"1837","2014-08-29",18.66
"1838","2014-09-02",33.41
"1839","2014-09-03",23.040001
"1840","2014-09-04",26.09
"1841","2014-09-05",25.27
"1842","2014-09-08",24.030001
"1843","2014-09-09",23.1
"1844","2014-09-10",22.030001
"1845","2014-09-11",23.1
"1846","2014-09-12",22
"1847","2014-09-15",18.65
"1848","2014-09-16",19.790001
"1849","2014-09-17",18.799999
"1850","2014-09-18",17.99
"1851","2014-09-19",16.74
"1852","2014-09-22",16.52
"1853","2014-09-23",16.530001
"1854","2014-09-24",16.24
"1855","2014-09-25",15.08
"1856","2014-09-26",17.629999
"1857","2014-09-29",16.790001
"1858","2014-09-30",16.02
"1859","2014-10-01",15.09
"1860","2014-10-02",14.55
"1861","2014-10-03",14
"1862","2014-10-06",14.55
"1863","2014-10-07",14.8
"1864","2014-10-08",13.72
"1865","2014-10-09",13.41
"1866","2014-10-10",11.95
"1867","2014-10-13",10.41
"1868","2014-10-14",11.17
"1869","2014-10-15",10.55
"1870","2014-10-16",11.49
"1871","2014-10-17",12.5
"1872","2014-10-20",13.14
"1873","2014-10-21",12.99
"1874","2014-10-22",13.41
"1875","2014-10-23",13.41
"1876","2014-10-24",14.49
"1877","2014-10-27",15.28
"1878","2014-10-28",14.41
"1879","2014-10-29",14.4
"1880","2014-10-30",14.69
"1881","2014-10-31",14.62
"1882","2014-11-03",13.69
"1883","2014-11-04",13.1
"1884","2014-11-05",12.41
"1885","2014-11-06",11.72
"1886","2014-11-07",12.19
"1887","2014-11-10",12.28
"1888","2014-11-11",12.48
"1889","2014-11-12",12.99
"1890","2014-11-13",13.22
"1891","2014-11-14",11.5
"1892","2014-11-17",11.66
"1893","2014-11-18",11.5
"1894","2014-11-19",11.49
"1895","2014-11-20",12.11
"1896","2014-11-21",12.52
"1897","2014-11-24",14.05
"1898","2014-11-25",13.55
"1899","2014-11-26",14.02
"1900","2014-11-28",13.36
"1901","2014-12-01",12.87
"1902","2014-12-02",18.690001
"1903","2014-12-03",17.92
"1904","2014-12-04",21
"1905","2014-12-05",19.83
"1906","2014-12-08",18.01
"1907","2014-12-09",17.809999
"1908","2014-12-10",16.52
"1909","2014-12-11",14.21
"1910","2014-12-12",15.55
"1911","2014-12-15",14.04
"1912","2014-12-16",14.38
"1913","2014-12-17",15.8
"1914","2014-12-18",15.48
"1915","2014-12-19",15.37
"1916","2014-12-22",15.22
"1917","2014-12-23",14.8
"1918","2014-12-24",15.62
"1919","2014-12-26",15.87
