"","date","TREE"
"1002","2012-08-01",13.14
"1003","2012-08-02",13.01
"1004","2012-08-03",12.93
"1005","2012-08-06",13.24
"1006","2012-08-07",14.54
"1007","2012-08-08",14.19
"1008","2012-08-09",14.01
"1009","2012-08-10",14
"1010","2012-08-13",14.05
"1011","2012-08-14",14.66
"1012","2012-08-15",14.54
"1013","2012-08-16",14.93
"1014","2012-08-17",15.28
"1015","2012-08-20",15.11
"1016","2012-08-21",15.29
"1017","2012-08-22",15.38
"1018","2012-08-23",15.62
"1019","2012-08-24",16.049999
"1020","2012-08-27",16
"1021","2012-08-28",15.99
"1022","2012-08-29",15.96
"1023","2012-08-30",14.61
"1024","2012-08-31",15.22
"1025","2012-09-04",15.9
"1026","2012-09-05",16.18
"1027","2012-09-06",16.059999
"1028","2012-09-07",15.77
"1029","2012-09-10",15.8
"1030","2012-09-11",16.219999
"1031","2012-09-12",16.25
"1032","2012-09-13",16.639999
"1033","2012-09-14",16.280001
"1034","2012-09-17",16.26
"1035","2012-09-18",15.27
"1036","2012-09-19",15.32
"1037","2012-09-20",15.36
"1038","2012-09-21",15.26
"1039","2012-09-24",15.36
"1040","2012-09-25",15.42
"1041","2012-09-26",15.56
"1042","2012-09-27",15.79
"1043","2012-09-28",15.67
"1044","2012-10-01",15.85
"1045","2012-10-02",15.86
"1046","2012-10-03",15.8
"1047","2012-10-04",15.94
"1048","2012-10-05",16.360001
"1049","2012-10-08",16.17
"1050","2012-10-09",15.33
"1051","2012-10-10",15.64
"1052","2012-10-11",16
"1053","2012-10-12",15.39
"1054","2012-10-15",15.57
"1055","2012-10-16",15.24
"1056","2012-10-17",15.35
"1057","2012-10-18",15.47
"1058","2012-10-19",15.15
"1059","2012-10-22",13.96
"1060","2012-10-23",13.28
"1061","2012-10-24",13.31
"1062","2012-10-25",14.12
"1063","2012-10-26",14.34
"1064","2012-10-31",14.45
"1065","2012-11-01",14.47
"1066","2012-11-02",14.37
"1067","2012-11-05",13.81
"1068","2012-11-06",15.87
"1069","2012-11-07",15.74
"1070","2012-11-08",15.41
"1071","2012-11-09",15.56
"1072","2012-11-12",16.02
"1073","2012-11-13",16.219999
"1074","2012-11-14",15.64
"1075","2012-11-15",15.5
"1076","2012-11-16",15.58
"1077","2012-11-19",15.63
"1078","2012-11-20",15.78
"1079","2012-11-21",15.66
"1080","2012-11-23",16.66
"1081","2012-11-26",16.48
"1082","2012-11-27",15.89
"1083","2012-11-28",16.25
"1084","2012-11-29",16.33
"1085","2012-11-30",16.959999
"1086","2012-12-03",16.75
"1087","2012-12-04",16.690001
"1088","2012-12-05",16.68
"1089","2012-12-06",16.370001
"1090","2012-12-07",17.23
"1091","2012-12-10",17.25
"1092","2012-12-11",17.43
"1093","2012-12-12",17.4
"1094","2012-12-13",16.18
"1095","2012-12-14",16.780001
"1096","2012-12-17",17.1
"1097","2012-12-18",17.34
"1098","2012-12-19",17.35
"1099","2012-12-20",17.48
"1100","2012-12-21",17.360001
"1101","2012-12-24",17.469999
"1102","2012-12-26",17.540001
"1103","2012-12-27",17.68
"1104","2012-12-28",17.549999
"1105","2012-12-31",18.030001
"1106","2013-01-02",18.08
"1107","2013-01-03",17.41
"1108","2013-01-04",17.690001
"1109","2013-01-07",17.450001
"1110","2013-01-08",17.190001
"1111","2013-01-09",17.24
"1112","2013-01-10",17.120001
"1113","2013-01-11",17.07
"1114","2013-01-14",16.92
"1115","2013-01-15",17
"1116","2013-01-16",17.16
"1117","2013-01-17",17.27
"1118","2013-01-18",17.450001
"1119","2013-01-22",17.379999
"1120","2013-01-23",17.299999
"1121","2013-01-24",17.25
"1122","2013-01-25",17.209999
"1123","2013-01-28",17.18
"1124","2013-01-29",17.15
"1125","2013-01-30",17
"1126","2013-01-31",17.48
"1127","2013-02-01",17.549999
"1128","2013-02-04",17.219999
"1129","2013-02-05",17.07
"1130","2013-02-06",17.07
"1131","2013-02-07",17.17
"1132","2013-02-08",17.530001
"1133","2013-02-11",17.49
"1134","2013-02-12",17.309999
"1135","2013-02-13",17.360001
"1136","2013-02-14",17.34
"1137","2013-02-15",17.07
"1138","2013-02-19",17.200001
"1139","2013-02-20",17.1
"1140","2013-02-21",17.049999
"1141","2013-02-22",17.17
"1142","2013-02-25",17
"1143","2013-02-26",17.09
"1144","2013-02-27",17.120001
"1145","2013-02-28",17.43
"1146","2013-03-01",17.17
"1147","2013-03-04",17.09
"1148","2013-03-05",16.83
"1149","2013-03-06",16.77
"1150","2013-03-07",16.84
"1151","2013-03-08",16.889999
"1152","2013-03-11",16.75
"1153","2013-03-12",16.24
"1154","2013-03-13",17.879999
"1155","2013-03-14",18.690001
"1156","2013-03-15",17.15
"1157","2013-03-18",17.030001
"1158","2013-03-19",17.280001
"1159","2013-03-20",17.25
"1160","2013-03-21",17.68
"1161","2013-03-22",17.709999
"1162","2013-03-25",17.75
"1163","2013-03-26",17.85
"1164","2013-03-27",17.799999
"1165","2013-03-28",18.49
"1166","2013-04-01",18.200001
"1167","2013-04-02",18.450001
"1168","2013-04-03",18.549999
"1169","2013-04-04",18.610001
"1170","2013-04-05",18.52
"1171","2013-04-08",18.690001
"1172","2013-04-09",18.57
"1173","2013-04-10",18.969999
"1174","2013-04-11",18.98
"1175","2013-04-12",18.93
"1176","2013-04-15",18.950001
"1177","2013-04-16",19
"1178","2013-04-17",18.48
"1179","2013-04-18",18.610001
"1180","2013-04-19",18.77
"1181","2013-04-22",18.879999
"1182","2013-04-23",19.629999
"1183","2013-04-24",19.65
"1184","2013-04-25",19.719999
"1185","2013-04-26",19.799999
"1186","2013-04-29",20.030001
"1187","2013-04-30",20.469999
"1188","2013-05-01",20.209999
"1189","2013-05-02",20.35
"1190","2013-05-03",20.58
"1191","2013-05-06",20.4
"1192","2013-05-07",20.48
"1193","2013-05-08",20.67
"1194","2013-05-09",20.629999
"1195","2013-05-10",20.690001
"1196","2013-05-13",20.690001
"1197","2013-05-14",20.16
"1198","2013-05-15",20
"1199","2013-05-16",19.67
"1200","2013-05-17",19.860001
"1201","2013-05-20",19.799999
"1202","2013-05-21",19.879999
"1203","2013-05-22",19.549999
"1204","2013-05-23",19.549999
"1205","2013-05-24",19.219999
"1206","2013-05-28",19.59
"1207","2013-05-29",19.24
"1208","2013-05-30",19.459999
"1209","2013-05-31",19.709999
"1210","2013-06-03",19.940001
"1211","2013-06-04",19.92
"1212","2013-06-05",19.67
"1213","2013-06-06",19.33
"1214","2013-06-07",19.16
"1215","2013-06-10",19.530001
"1216","2013-06-11",19.26
"1217","2013-06-12",18.75
"1218","2013-06-13",18.790001
"1219","2013-06-14",18.85
"1220","2013-06-17",18.5
"1221","2013-06-18",18.1
"1222","2013-06-19",18.09
"1223","2013-06-20",17.92
"1224","2013-06-21",17.85
"1225","2013-06-24",16.879999
"1226","2013-06-25",16.940001
"1227","2013-06-26",17
"1228","2013-06-27",17.08
"1229","2013-06-28",17.139999
"1230","2013-07-01",17.469999
"1231","2013-07-02",17.690001
"1232","2013-07-03",17.77
"1233","2013-07-05",18.049999
"1234","2013-07-08",18.540001
"1235","2013-07-09",19
"1236","2013-07-10",18.92
"1237","2013-07-11",19.049999
"1238","2013-07-12",19.110001
"1239","2013-07-15",19.17
"1240","2013-07-16",19.01
"1241","2013-07-17",19
"1242","2013-07-18",19.02
"1243","2013-07-19",18.84
"1244","2013-07-22",19.280001
"1245","2013-07-23",18.860001
"1246","2013-07-24",18.629999
"1247","2013-07-25",18.700001
"1248","2013-07-26",18.49
"1249","2013-07-29",18.309999
"1250","2013-07-30",18.370001
"1251","2013-07-31",18.889999
"1252","2013-08-01",18.74
"1253","2013-08-02",18.790001
"1254","2013-08-05",18.809999
"1255","2013-08-06",18.879999
"1256","2013-08-07",18.610001
"1257","2013-08-08",18.68
"1258","2013-08-09",18.639999
"1259","2013-08-12",18.75
"1260","2013-08-13",19
"1261","2013-08-14",23.27
"1262","2013-08-15",23.280001
"1263","2013-08-16",22.91
"1264","2013-08-19",22.75
"1265","2013-08-20",23.42
"1266","2013-08-21",24.08
"1267","2013-08-22",24.280001
"1268","2013-08-23",24.48
"1269","2013-08-26",24.559999
"1270","2013-08-27",23.92
"1271","2013-08-28",23.879999
"1272","2013-08-29",24.93
"1273","2013-08-30",25.040001
"1274","2013-09-03",24.700001
"1275","2013-09-04",24.85
"1276","2013-09-05",25.27
"1277","2013-09-06",25.700001
"1278","2013-09-09",26.129999
"1279","2013-09-10",26.26
"1280","2013-09-11",26.120001
"1281","2013-09-12",26.030001
"1282","2013-09-13",26.01
"1283","2013-09-16",25.99
"1284","2013-09-17",26
"1285","2013-09-18",26
"1286","2013-09-19",25.48
"1287","2013-09-20",25.290001
"1288","2013-09-23",24.92
"1289","2013-09-24",25.030001
"1290","2013-09-25",24.809999
"1291","2013-09-26",25.620001
"1292","2013-09-27",26.110001
"1293","2013-09-30",26.26
"1294","2013-10-01",26.889999
"1295","2013-10-02",27.25
"1296","2013-10-03",27.309999
"1297","2013-10-04",27.91
"1298","2013-10-07",27.790001
"1299","2013-10-08",27.959999
"1300","2013-10-09",27.809999
"1301","2013-10-10",28.379999
"1302","2013-10-11",28.6
"1303","2013-10-14",28.530001
"1304","2013-10-15",28.799999
"1305","2013-10-16",28.82
"1306","2013-10-17",29.02
"1307","2013-10-18",28.91
"1308","2013-10-21",28.77
"1309","2013-10-22",29.370001
"1310","2013-10-23",29.4
"1311","2013-10-24",29.51
"1312","2013-10-25",29.65
"1313","2013-10-28",29.6
"1314","2013-10-29",29.6
"1315","2013-10-30",29.549999
"1316","2013-10-31",29.51
"1317","2013-11-01",28.620001
"1318","2013-11-04",28.379999
"1319","2013-11-05",27.940001
"1320","2013-11-06",28.200001
"1321","2013-11-07",31.49
"1322","2013-11-08",31.58
"1323","2013-11-11",31.49
"1324","2013-11-12",31.389999
"1325","2013-11-13",31.280001
"1326","2013-11-14",31.219999
"1327","2013-11-15",31.280001
"1328","2013-11-18",31.200001
"1329","2013-11-19",31.17
"1330","2013-11-20",30.639999
"1331","2013-11-21",30.790001
"1332","2013-11-22",30.780001
"1333","2013-11-25",30.110001
"1334","2013-11-26",29.98
"1335","2013-11-27",30.040001
"1336","2013-11-29",30.17
"1337","2013-12-02",29.4
"1338","2013-12-03",29.549999
"1339","2013-12-04",29.709999
"1340","2013-12-05",29.84
"1341","2013-12-06",30.549999
"1342","2013-12-09",30.49
"1343","2013-12-10",30.620001
"1344","2013-12-11",30.65
"1345","2013-12-12",30.440001
"1346","2013-12-13",30.4
"1347","2013-12-16",30.389999
"1348","2013-12-17",30.450001
"1349","2013-12-18",30.68
"1350","2013-12-19",30.67
"1351","2013-12-20",31.01
"1352","2013-12-23",31.809999
"1353","2013-12-24",32.200001
"1354","2013-12-26",32.389999
"1355","2013-12-27",32.540001
"1356","2013-12-30",32.700001
"1357","2013-12-31",32.84
"1358","2014-01-02",32.599998
"1359","2014-01-03",32.740002
"1360","2014-01-06",32.830002
"1361","2014-01-07",32.720001
"1362","2014-01-08",32.650002
"1363","2014-01-09",32.259998
"1364","2014-01-10",32.349998
"1365","2014-01-13",32.259998
"1366","2014-01-14",32.16
"1367","2014-01-15",31.809999
"1368","2014-01-16",32.490002
"1369","2014-01-17",32.439999
"1370","2014-01-21",32.16
"1371","2014-01-22",32.130001
"1372","2014-01-23",32.220001
"1373","2014-01-24",32.25
"1374","2014-01-27",32
"1375","2014-01-28",32.27
"1376","2014-01-29",32.150002
"1377","2014-01-30",32.400002
"1378","2014-01-31",32.450001
"1379","2014-02-03",32.369999
"1380","2014-02-04",32.43
"1381","2014-02-05",32.240002
"1382","2014-02-06",32.360001
"1383","2014-02-07",32.650002
"1384","2014-02-10",32.799999
"1385","2014-02-11",32.93
"1386","2014-02-12",32.970001
"1387","2014-02-13",32.900002
"1388","2014-02-14",32.669998
"1389","2014-02-18",33.59
"1390","2014-02-19",33.169998
"1391","2014-02-20",33.27
"1392","2014-02-21",33.27
"1393","2014-02-24",33.360001
"1394","2014-02-25",33.75
"1395","2014-02-26",33.790001
"1396","2014-02-27",33.709999
"1397","2014-02-28",33.810001
"1398","2014-03-03",33.82
"1399","2014-03-04",33.98
"1400","2014-03-05",34.07
"1401","2014-03-06",33.990002
"1402","2014-03-07",33.98
"1403","2014-03-10",33.66
"1404","2014-03-11",34.75
"1405","2014-03-12",34.419998
"1406","2014-03-13",32.200001
"1407","2014-03-14",31.709999
"1408","2014-03-17",31.27
"1409","2014-03-18",31.959999
"1410","2014-03-19",32.16
"1411","2014-03-20",32.290001
"1412","2014-03-21",31.99
"1413","2014-03-24",31.440001
"1414","2014-03-25",31.23
"1415","2014-03-26",30.5
"1416","2014-03-27",30.25
"1417","2014-03-28",30.049999
"1418","2014-03-31",31.040001
"1419","2014-04-01",30.959999
"1420","2014-04-02",31.18
"1421","2014-04-03",31.200001
"1422","2014-04-04",30.549999
"1423","2014-04-07",30.15
"1424","2014-04-08",30.190001
"1425","2014-04-09",31.1
"1426","2014-04-10",30.389999
"1427","2014-04-11",30.34
"1428","2014-04-14",30.23
"1429","2014-04-15",29.98
"1430","2014-04-16",30.4
"1431","2014-04-17",30.450001
"1432","2014-04-21",30.440001
"1433","2014-04-22",30.299999
"1434","2014-04-23",30.35
"1435","2014-04-24",30.280001
"1436","2014-04-25",30.33
"1437","2014-04-28",29.200001
"1438","2014-04-29",29
"1439","2014-04-30",29.08
"1440","2014-05-01",29.110001
"1441","2014-05-02",29.65
"1442","2014-05-05",29.1
"1443","2014-05-06",25.139999
"1444","2014-05-07",23.799999
"1445","2014-05-08",23.860001
"1446","2014-05-09",23.450001
"1447","2014-05-12",23.9
"1448","2014-05-13",23.629999
"1449","2014-05-14",23.57
"1450","2014-05-15",23.879999
"1451","2014-05-16",24.370001
"1452","2014-05-19",23.940001
"1453","2014-05-20",23.75
"1454","2014-05-21",23.41
"1455","2014-05-22",23.469999
"1456","2014-05-23",24.18
"1457","2014-05-27",24.85
"1458","2014-05-28",25.15
"1459","2014-05-29",25.16
"1460","2014-05-30",25.35
"1461","2014-06-02",24.77
"1462","2014-06-03",24.540001
"1463","2014-06-04",23.889999
"1464","2014-06-05",24.41
"1465","2014-06-06",25.25
"1466","2014-06-09",25.790001
"1467","2014-06-10",25.85
"1468","2014-06-11",25.940001
"1469","2014-06-12",25.799999
"1470","2014-06-13",25.879999
"1471","2014-06-16",25.67
"1472","2014-06-17",26.98
"1473","2014-06-18",26.85
"1474","2014-06-19",27.02
"1475","2014-06-20",27.459999
"1476","2014-06-23",28.280001
"1477","2014-06-24",28.6
"1478","2014-06-25",28.629999
"1479","2014-06-26",28.51
"1480","2014-06-27",29.059999
"1481","2014-06-30",29.139999
"1482","2014-07-01",29.139999
"1483","2014-07-02",28.959999
"1484","2014-07-03",29.040001
"1485","2014-07-07",28.639999
"1486","2014-07-08",28.299999
"1487","2014-07-09",28.129999
"1488","2014-07-10",27.709999
"1489","2014-07-11",27.42
"1490","2014-07-14",27.030001
"1491","2014-07-15",26.280001
"1492","2014-07-16",26.25
"1493","2014-07-17",25.610001
"1494","2014-07-18",25.43
"1495","2014-07-21",24.85
"1496","2014-07-22",24.85
"1497","2014-07-23",24.9
"1498","2014-07-24",25.18
"1499","2014-07-25",24.99
"1500","2014-07-28",25.129999
"1501","2014-07-29",25.48
"1502","2014-07-30",25.709999
"1503","2014-07-31",25.52
"1504","2014-08-01",25.32
"1505","2014-08-04",25.440001
"1506","2014-08-05",26.65
"1507","2014-08-06",26.59
"1508","2014-08-07",26.82
"1509","2014-08-08",26.6
"1510","2014-08-11",26.610001
"1511","2014-08-12",26.549999
"1512","2014-08-13",26.58
"1513","2014-08-14",26.92
"1514","2014-08-15",27.65
"1515","2014-08-18",28.26
"1516","2014-08-19",29.07
"1517","2014-08-20",29.33
"1518","2014-08-21",30.459999
"1519","2014-08-22",31.98
"1520","2014-08-25",31.74
"1521","2014-08-26",31.99
"1522","2014-08-27",31.950001
"1523","2014-08-28",31.9
"1524","2014-08-29",31.99
"1525","2014-09-02",31.959999
"1526","2014-09-03",31.02
"1527","2014-09-04",31.26
"1528","2014-09-05",31.35
"1529","2014-09-08",31.24
"1530","2014-09-09",31.07
"1531","2014-09-10",31.26
"1532","2014-09-11",31.299999
"1533","2014-09-12",31.450001
"1534","2014-09-15",30.93
"1535","2014-09-16",31.65
"1536","2014-09-17",31.950001
"1537","2014-09-18",31.98
"1538","2014-09-19",31.9
"1539","2014-09-22",31.82
"1540","2014-09-23",32.200001
"1541","2014-09-24",32.139999
"1542","2014-09-25",32.200001
"1543","2014-09-26",34.830002
"1544","2014-09-29",35.400002
"1545","2014-09-30",35.889999
"1546","2014-10-01",35
"1547","2014-10-02",35.060001
"1548","2014-10-03",35.849998
"1549","2014-10-06",35.5
"1550","2014-10-07",34.540001
"1551","2014-10-08",34.5
"1552","2014-10-09",34.299999
"1553","2014-10-10",34.200001
"1554","2014-10-13",34.310001
"1555","2014-10-14",34.5
"1556","2014-10-15",35.290001
"1557","2014-10-16",36.599998
"1558","2014-10-17",36.25
"1559","2014-10-20",37
"1560","2014-10-21",37.009998
"1561","2014-10-22",37.060001
"1562","2014-10-23",37.080002
"1563","2014-10-24",36.450001
"1564","2014-10-27",36.259998
"1565","2014-10-28",36.5
"1566","2014-10-29",36.57
"1567","2014-10-30",36.66
"1568","2014-10-31",36.990002
"1569","2014-11-03",36.759998
"1570","2014-11-04",36.68
"1571","2014-11-05",36.16
"1572","2014-11-06",43.91
"1573","2014-11-07",47.029999
"1574","2014-11-10",47.720001
"1575","2014-11-11",48.009998
"1576","2014-11-12",48.169998
"1577","2014-11-13",47.299999
"1578","2014-11-14",47.400002
"1579","2014-11-17",46.889999
"1580","2014-11-18",46.32
"1581","2014-11-19",45.299999
"1582","2014-11-20",44.48
"1583","2014-11-21",44.5
"1584","2014-11-24",44.98
"1585","2014-11-25",44.470001
"1586","2014-11-26",44.619999
"1587","2014-11-28",45.259998
"1588","2014-12-01",45.290001
"1589","2014-12-02",45.389999
"1590","2014-12-03",44.740002
"1591","2014-12-04",44.23
"1592","2014-12-05",43.82
"1593","2014-12-08",42.349998
"1594","2014-12-09",42.360001
"1595","2014-12-10",41.669998
"1596","2014-12-11",43.119999
"1597","2014-12-12",42.849998
"1598","2014-12-15",41.700001
"1599","2014-12-16",41.599998
"1600","2014-12-17",43.450001
"1601","2014-12-18",44.32
"1602","2014-12-19",43.290001
"1603","2014-12-22",43.549999
"1604","2014-12-23",46.18
"1605","2014-12-24",47.389999
"1606","2014-12-26",47.959999
"1607","2014-12-29",48.049999
"1608","2014-12-30",47.93
"1609","2014-12-31",48.34
"1610","2015-01-02",47.34
"1611","2015-01-05",46.939999
"1612","2015-01-06",48.209999
"1613","2015-01-07",48.189999
"1614","2015-01-08",49.209999
"1615","2015-01-09",49.389999
"1616","2015-01-12",48.470001
"1617","2015-01-13",45.299999
"1618","2015-01-14",44.43
"1619","2015-01-15",41.73
"1620","2015-01-16",42.77
"1621","2015-01-20",41.130001
"1622","2015-01-21",41.139999
"1623","2015-01-22",42.200001
"1624","2015-01-23",40.400002
"1625","2015-01-26",40.43
"1626","2015-01-27",40.830002
"1627","2015-01-28",40.900002
"1628","2015-01-29",40.759998
"1629","2015-01-30",41.18
"1630","2015-02-02",41.560001
"1631","2015-02-03",42.68
"1632","2015-02-04",42.349998
"1633","2015-02-05",42.009998
"1634","2015-02-06",41.259998
"1635","2015-02-09",40.299999
"1636","2015-02-10",40.509998
"1637","2015-02-11",40.189999
"1638","2015-02-12",42.52
"1639","2015-02-13",42.919998
"1640","2015-02-17",43.330002
"1641","2015-02-18",43.799999
"1642","2015-02-19",43.900002
"1643","2015-02-20",43.84
"1644","2015-02-23",43.549999
"1645","2015-02-24",44.07
"1646","2015-02-25",47
"1647","2015-02-26",52.16
"1648","2015-02-27",53.040001
"1649","2015-03-02",52.91
"1650","2015-03-03",52.419998
"1651","2015-03-04",52.389999
"1652","2015-03-05",52.029999
"1653","2015-03-06",51.110001
"1654","2015-03-09",51.799999
"1655","2015-03-10",50.630001
"1656","2015-03-11",54
"1657","2015-03-12",54.419998
"1658","2015-03-13",54.240002
"1659","2015-03-16",54.389999
"1660","2015-03-17",54.880001
"1661","2015-03-18",56.549999
"1662","2015-03-19",56.279999
"1663","2015-03-20",55.900002
"1664","2015-03-23",57.639999
"1665","2015-03-24",56.23
"1666","2015-03-25",56.119999
"1667","2015-03-26",56.09
"1668","2015-03-27",55.919998
"1669","2015-03-30",56.060001
"1670","2015-03-31",56.009998
"1671","2015-04-01",55.869999
"1672","2015-04-02",55.860001
"1673","2015-04-06",56.860001
"1674","2015-04-07",58.099998
"1675","2015-04-08",57.23
"1676","2015-04-09",56.990002
"1677","2015-04-10",56.599998
"1678","2015-04-13",56.779999
"1679","2015-04-14",56.860001
"1680","2015-04-15",58.689999
"1681","2015-04-16",59
"1682","2015-04-17",59.889999
"1683","2015-04-20",59.990002
"1684","2015-04-21",59.91
"1685","2015-04-22",59.939999
"1686","2015-04-23",60.73
"1687","2015-04-24",60.91
"1688","2015-04-27",61.119999
"1689","2015-04-28",61.75
"1690","2015-04-29",61.75
"1691","2015-04-30",55.029999
"1692","2015-05-01",55.02
"1693","2015-05-04",55.709999
"1694","2015-05-05",55.73
"1695","2015-05-06",56
"1696","2015-05-07",55.939999
"1697","2015-05-08",57.34
"1698","2015-05-11",57.91
"1699","2015-05-12",57.759998
"1700","2015-05-13",57.279999
"1701","2015-05-14",57.299999
"1702","2015-05-15",57.200001
"1703","2015-05-18",57
"1704","2015-05-19",59.220001
"1705","2015-05-20",60.07
"1706","2015-05-21",57.740002
"1707","2015-05-22",57.009998
"1708","2015-05-26",57.439999
"1709","2015-05-27",58.360001
"1710","2015-05-28",58.529999
"1711","2015-05-29",59.259998
"1712","2015-06-01",59.619999
"1713","2015-06-02",61.290001
"1714","2015-06-03",63.41
"1715","2015-06-04",62.93
"1716","2015-06-05",62.700001
"1717","2015-06-08",62.419998
"1718","2015-06-09",63.540001
"1719","2015-06-10",64.300003
"1720","2015-06-11",63.860001
"1721","2015-06-12",63.990002
"1722","2015-06-15",64.779999
"1723","2015-06-16",65.239998
"1724","2015-06-17",65.989998
"1725","2015-06-18",72.379997
"1726","2015-06-19",71.82
"1727","2015-06-22",73.419998
"1728","2015-06-23",73.5
"1729","2015-06-24",73.230003
"1730","2015-06-25",76.940002
"1731","2015-06-26",78.160004
"1732","2015-06-29",77.889999
"1733","2015-06-30",78.610001
"1734","2015-07-01",78.18
"1735","2015-07-02",74.989998
"1736","2015-07-06",76.709999
"1737","2015-07-07",76.839996
"1738","2015-07-08",77.919998
"1739","2015-07-09",78.629997
"1740","2015-07-10",77.849998
"1741","2015-07-13",78.150002
"1742","2015-07-14",82.349998
"1743","2015-07-15",83.470001
"1744","2015-07-16",81.400002
"1745","2015-07-17",82.559998
"1746","2015-07-20",83.279999
"1747","2015-07-21",84.220001
"1748","2015-07-22",84.800003
"1749","2015-07-23",81.650002
"1750","2015-07-24",82.160004
"1751","2015-07-27",81.709999
"1752","2015-07-28",83.220001
"1753","2015-07-29",79.660004
"1754","2015-07-30",82.010002
"1755","2015-07-31",82.919998
"1756","2015-08-03",82.599998
"1757","2015-08-04",117.510002
"1758","2015-08-05",117.949997
"1759","2015-08-06",113.370003
"1760","2015-08-07",121.040001
"1761","2015-08-10",119.519997
"1762","2015-08-11",125.089996
"1763","2015-08-12",121.900002
"1764","2015-08-13",134.460007
"1765","2015-08-14",133.710007
"1766","2015-08-17",138.080002
"1767","2015-08-18",136.660004
"1768","2015-08-19",136.899994
"1769","2015-08-20",133.869995
"1770","2015-08-21",110.879997
"1771","2015-08-24",104.199997
"1772","2015-08-25",104.660004
"1773","2015-08-26",107.82
"1774","2015-08-27",103.349998
"1775","2015-08-28",107.199997
"1776","2015-08-31",105.949997
"1777","2015-09-01",100.849998
"1778","2015-09-02",98.440002
"1779","2015-09-03",104.940002
"1780","2015-09-04",104.190002
"1781","2015-09-08",105.480003
"1782","2015-09-09",103.949997
"1783","2015-09-10",104.93
"1784","2015-09-11",105.339996
"1785","2015-09-14",105.489998
"1786","2015-09-15",115.830002
"1787","2015-09-16",116.230003
"1788","2015-09-17",118.269997
"1789","2015-09-18",115.809998
"1790","2015-09-21",115.599998
"1791","2015-09-22",116.300003
"1792","2015-09-23",116.870003
"1793","2015-09-24",103.050003
"1794","2015-09-25",98.43
"1795","2015-09-28",91.07
"1796","2015-09-29",89.989998
"1797","2015-09-30",93.029999
"1798","2015-10-01",90.040001
"1799","2015-10-02",92.510002
"1800","2015-10-05",96.129997
"1801","2015-10-06",91.489998
"1802","2015-10-07",95.5
"1803","2015-10-08",96
"1804","2015-10-09",96.370003
"1805","2015-10-12",98.050003
"1806","2015-10-13",92.389999
"1807","2015-10-14",92.639999
"1808","2015-10-15",96.360001
"1809","2015-10-16",96.190002
"1810","2015-10-19",98.459999
"1811","2015-10-20",98.739998
"1812","2015-10-21",94.489998
"1813","2015-10-22",94.620003
"1814","2015-10-23",98
"1815","2015-10-26",120.980003
"1816","2015-10-27",124
"1817","2015-10-28",127.290001
"1818","2015-10-29",122.510002
"1819","2015-10-30",121.360001
"1820","2015-11-02",115
"1821","2015-11-03",115.769997
"1822","2015-11-04",113.900002
"1823","2015-11-05",120.25
"1824","2015-11-06",124.970001
"1825","2015-11-09",128.979996
"1826","2015-11-10",121.300003
"1827","2015-11-11",121.459999
"1828","2015-11-12",119
"1829","2015-11-13",116.489998
"1830","2015-11-16",117.190002
"1831","2015-11-17",116.790001
"1832","2015-11-18",110.510002
"1833","2015-11-19",103.830002
"1834","2015-11-20",100.919998
"1835","2015-11-23",100.230003
"1836","2015-11-24",102.199997
"1837","2015-11-25",100.82
"1838","2015-11-27",102.580002
"1839","2015-11-30",101.879997
"1840","2015-12-01",105.989998
"1841","2015-12-02",99.93
"1842","2015-12-03",97.150002
"1843","2015-12-04",102.129997
"1844","2015-12-07",98.970001
"1845","2015-12-08",95.730003
"1846","2015-12-09",92.540001
"1847","2015-12-10",102.739998
"1848","2015-12-11",94.510002
"1849","2015-12-14",94.150002
"1850","2015-12-15",97.599998
"1851","2015-12-16",98.010002
"1852","2015-12-17",95.169998
"1853","2015-12-18",95.389999
"1854","2015-12-21",93.010002
"1855","2015-12-22",90.040001
"1856","2015-12-23",91.5
"1857","2015-12-24",91.209999
"1858","2015-12-28",90.040001
"1859","2015-12-29",91.309998
"1860","2015-12-30",89.800003
"1861","2015-12-31",89.279999
"1862","2016-01-04",87.889999
"1863","2016-01-05",87.82
"1864","2016-01-06",86.339996
"1865","2016-01-07",84.040001
"1866","2016-01-08",83.040001
"1867","2016-01-11",81.970001
"1868","2016-01-12",86.629997
"1869","2016-01-13",61.139999
"1870","2016-01-14",66.239998
"1871","2016-01-15",67.739998
"1872","2016-01-19",67.639999
"1873","2016-01-20",71.830002
"1874","2016-01-21",71.75
"1875","2016-01-22",71.040001
"1876","2016-01-25",70.150002
"1877","2016-01-26",72.620003
"1878","2016-01-27",71.050003
"1879","2016-01-28",70.360001
"1880","2016-01-29",73.690002
"1881","2016-02-01",73.879997
"1882","2016-02-02",65.959999
"1883","2016-02-03",64.379997
"1884","2016-02-04",67.639999
"1885","2016-02-05",60.049999
"1886","2016-02-08",55.77
"1887","2016-02-09",54.98
"1888","2016-02-10",57.099998
"1889","2016-02-11",57.080002
"1890","2016-02-12",59.810001
"1891","2016-02-16",63.360001
"1892","2016-02-17",62.150002
"1893","2016-02-18",64.690002
"1894","2016-02-19",63.689999
"1895","2016-02-22",67.959999
"1896","2016-02-23",68.900002
"1897","2016-02-24",69.940002
"1898","2016-02-25",85.5
"1899","2016-02-26",83.480003
"1900","2016-02-29",88.370003
"1901","2016-03-01",90.110001
"1902","2016-03-02",85.970001
