"","date","JHX"
"1000","2010-12-20",6.68
"1001","2010-12-21",6.99
"1002","2010-12-22",6.92
"1003","2010-12-23",6.92
"1004","2010-12-27",6.858
"1005","2010-12-28",6.944
"1006","2010-12-29",6.932
"1007","2010-12-30",7.07
"1008","2010-12-31",7.054
"1009","2011-01-03",7.11
"1010","2011-01-04",6.86
"1011","2011-01-05",6.79
"1012","2011-01-06",6.728
"1013","2011-01-07",6.532
"1014","2011-01-10",6.624
"1015","2011-01-11",6.648
"1016","2011-01-12",6.578
"1017","2011-01-13",6.644
"1018","2011-01-14",6.48
"1019","2011-01-18",6.53
"1020","2011-01-19",6.364
"1021","2011-01-20",6.316
"1022","2011-01-21",6.17
"1023","2011-01-24",6.27
"1024","2011-01-25",6.14
"1025","2011-01-26",6.214
"1026","2011-01-27",6.356
"1027","2011-01-28",6.25
"1028","2011-01-31",6.228
"1029","2011-02-01",6.488
"1030","2011-02-02",6.374
"1031","2011-02-03",6.41
"1032","2011-02-04",6.32
"1033","2011-02-07",6.342
"1034","2011-02-08",6.312
"1035","2011-02-09",6.376
"1036","2011-02-10",6.466
"1037","2011-02-11",6.61
"1038","2011-02-14",6.626
"1039","2011-02-15",6.508
"1040","2011-02-16",6.5
"1041","2011-02-17",6.54
"1042","2011-02-18",6.634
"1043","2011-02-22",6.474
"1044","2011-02-23",6.574
"1045","2011-02-24",6.574
"1046","2011-02-25",6.584
"1047","2011-02-28",6.686
"1048","2011-03-01",6.45
"1049","2011-03-02",6.382
"1050","2011-03-03",6.458
"1051","2011-03-04",6.506
"1052","2011-03-07",6.43
"1053","2011-03-08",6.486
"1054","2011-03-09",6.352
"1055","2011-03-10",6.154
"1056","2011-03-11",6.154
"1057","2011-03-14",6.128
"1058","2011-03-15",5.976
"1059","2011-03-16",5.886
"1060","2011-03-17",5.936
"1061","2011-03-18",6.032
"1062","2011-03-21",6.224
"1063","2011-03-22",6.238
"1064","2011-03-23",6.178
"1065","2011-03-24",6.4
"1066","2011-03-25",6.342
"1067","2011-03-28",6.322
"1068","2011-03-29",6.278
"1069","2011-03-30",6.322
"1070","2011-03-31",6.322
"1071","2011-04-01",6.322
"1072","2011-04-04",6.384
"1073","2011-04-05",6.37
"1074","2011-04-06",6.37
"1075","2011-04-07",6.296
"1076","2011-04-08",6.422
"1077","2011-04-11",6.168
"1078","2011-04-12",5.966
"1079","2011-04-13",6.118
"1080","2011-04-14",6.15
"1081","2011-04-15",6.23
"1082","2011-04-18",6.23
"1083","2011-04-19",6.166
"1084","2011-04-20",6.434
"1085","2011-04-21",6.56
"1086","2011-04-25",6.56
"1087","2011-04-26",6.668
"1088","2011-04-27",6.572
"1089","2011-04-28",6.35
"1090","2011-04-29",6.358
"1091","2011-05-02",6.428
"1092","2011-05-03",6.294
"1093","2011-05-04",6.294
"1094","2011-05-05",5.968
"1095","2011-05-06",5.914
"1096","2011-05-09",5.964
"1097","2011-05-10",5.9
"1098","2011-05-11",5.746
"1099","2011-05-12",5.598
"1100","2011-05-13",5.754
"1101","2011-05-16",5.958
"1102","2011-05-17",6.094
"1103","2011-05-18",6.1
"1104","2011-05-19",6.084
"1105","2011-05-20",6.076
"1106","2011-05-23",5.812
"1107","2011-05-24",5.888
"1108","2011-05-25",5.816
"1109","2011-05-26",6.054
"1110","2011-05-27",6.196
"1111","2011-05-31",6.3
"1112","2011-06-01",6.11
"1113","2011-06-02",6.044
"1114","2011-06-03",6.044
"1115","2011-06-06",6.114
"1116","2011-06-07",6.074
"1117","2011-06-08",5.826
"1118","2011-06-09",6.036
"1119","2011-06-10",5.744
"1120","2011-06-13",5.782
"1121","2011-06-14",5.856
"1122","2011-06-15",5.834
"1123","2011-06-16",5.634
"1124","2011-06-17",5.73
"1125","2011-06-20",5.73
"1126","2011-06-21",5.868
"1127","2011-06-22",5.868
"1128","2011-06-23",5.868
"1129","2011-06-24",5.706
"1130","2011-06-27",5.706
"1131","2011-06-28",5.706
"1132","2011-06-29",6.086
"1133","2011-06-30",6.292
"1134","2011-07-01",6.172
"1135","2011-07-05",6.266
"1136","2011-07-06",6.164
"1137","2011-07-07",6.284
"1138","2011-07-08",6.374
"1139","2011-07-11",6.044
"1140","2011-07-12",6.044
"1141","2011-07-13",6.326
"1142","2011-07-14",6.128
"1143","2011-07-15",5.962
"1144","2011-07-18",5.912
"1145","2011-07-19",6.22
"1146","2011-07-20",6.224
"1147","2011-07-21",6.408
"1148","2011-07-22",6.446
"1149","2011-07-25",6.39
"1150","2011-07-26",6.522
"1151","2011-07-27",6.478
"1152","2011-07-28",6.388
"1153","2011-07-29",6.212
"1154","2011-08-01",6.326
"1155","2011-08-02",6.056
"1156","2011-08-03",5.808
"1157","2011-08-04",5.43
"1158","2011-08-05",5.456
"1159","2011-08-08",5.056
"1160","2011-08-09",5.394
"1161","2011-08-10",5.394
"1162","2011-08-11",5.4
"1163","2011-08-12",5.37
"1164","2011-08-15",5.638
"1165","2011-08-16",5.662
"1166","2011-08-17",5.8
"1167","2011-08-18",5.54
"1168","2011-08-19",5.392
"1169","2011-08-22",5.7
"1170","2011-08-23",6.166
"1171","2011-08-24",5.928
"1172","2011-08-25",6.004
"1173","2011-08-26",6.124
"1174","2011-08-29",6.386
"1175","2011-08-30",6.368
"1176","2011-08-31",6.388
"1177","2011-09-01",6.578
"1178","2011-09-02",6.372
"1179","2011-09-06",6.016
"1180","2011-09-07",6.324
"1181","2011-09-08",6.146
"1182","2011-09-09",5.884
"1183","2011-09-12",5.542
"1184","2011-09-13",5.756
"1185","2011-09-14",5.584
"1186","2011-09-15",5.83
"1187","2011-09-16",6.05
"1188","2011-09-19",5.836
"1189","2011-09-20",5.774
"1190","2011-09-21",5.792
"1191","2011-09-22",5.394
"1192","2011-09-23",5.364
"1193","2011-09-26",5.8
"1194","2011-09-27",5.836
"1195","2011-09-28",5.836
"1196","2011-09-29",5.582
"1197","2011-09-30",5.512
"1198","2011-10-03",5.218
"1199","2011-10-04",5.184
"1200","2011-10-05",5.212
"1201","2011-10-06",5.8
"1202","2011-10-07",5.766
"1203","2011-10-10",5.988
"1204","2011-10-11",5.75
"1205","2011-10-12",5.79
"1206","2011-10-13",5.79
"1207","2011-10-14",5.774
"1208","2011-10-17",5.774
"1209","2011-10-18",5.802
"1210","2011-10-19",5.802
"1211","2011-10-20",5.916
"1212","2011-10-21",5.916
"1213","2011-10-24",6.31
"1214","2011-10-25",6.31
"1215","2011-10-26",6.28
"1216","2011-10-27",6.754
"1217","2011-10-28",6.724
"1218","2011-10-31",6.486
"1219","2011-11-01",6.152
"1220","2011-11-02",6.062
"1221","2011-11-03",6.25
"1222","2011-11-04",6.172
"1223","2011-11-07",6.172
"1224","2011-11-08",6.364
"1225","2011-11-09",6.084
"1226","2011-11-10",6.142
"1227","2011-11-11",6.234
"1228","2011-11-14",6.13
"1229","2011-11-15",6.246
"1230","2011-11-16",6.052
"1231","2011-11-17",6.276
"1232","2011-11-18",6.486
"1233","2011-11-21",6.384
"1234","2011-11-22",6.384
"1235","2011-11-23",6.15
"1236","2011-11-25",6.122
"1237","2011-11-28",6.374
"1238","2011-11-29",6.57
"1239","2011-11-30",7.082
"1240","2011-12-01",7
"1241","2011-12-02",7.13
"1242","2011-12-05",7.08
"1243","2011-12-06",6.904
"1244","2011-12-07",7.144
"1245","2011-12-08",7.002
"1246","2011-12-09",7.002
"1247","2011-12-12",6.88
"1248","2011-12-13",6.8
"1249","2011-12-14",6.6
"1250","2011-12-15",6.6
"1251","2011-12-16",6.39
"1252","2011-12-19",6.2
"1253","2011-12-20",6.654
"1254","2011-12-21",6.654
"1255","2011-12-22",6.882
"1256","2011-12-23",6.938
"1257","2011-12-27",7.13
"1258","2011-12-28",7.112
"1259","2011-12-29",7.002
"1260","2011-12-30",7.002
"1261","2012-01-03",7.1
"1262","2012-01-04",7.196
"1263","2012-01-05",7.03
"1264","2012-01-06",6.86
"1265","2012-01-09",6.866
"1266","2012-01-10",7.13
"1267","2012-01-11",7.34
"1268","2012-01-12",7.512
"1269","2012-01-13",7.512
"1270","2012-01-17",7.56
"1271","2012-01-18",7.56
"1272","2012-01-19",7.866
"1273","2012-01-20",7.814
"1274","2012-01-23",7.814
"1275","2012-01-24",7.706
"1276","2012-01-25",7.85
"1277","2012-01-26",7.83
"1278","2012-01-27",7.724
"1279","2012-01-30",7.546
"1280","2012-01-31",7.546
"1281","2012-02-01",7.58
"1282","2012-02-02",7.76
"1283","2012-02-03",7.92
"1284","2012-02-06",7.994
"1285","2012-02-07",8.052
"1286","2012-02-08",7.934
"1287","2012-02-09",7.934
"1288","2012-02-10",7.628
"1289","2012-02-13",7.734
"1290","2012-02-14",7.564
"1291","2012-02-15",7.556
"1292","2012-02-16",7.6
"1293","2012-02-17",7.6
"1294","2012-02-21",8.036
"1295","2012-02-22",8.036
"1296","2012-02-23",8.042
"1297","2012-02-24",8.042
"1298","2012-02-27",8.162
"1299","2012-02-28",7.76
"1300","2012-02-29",7.906
"1301","2012-03-01",7.95
"1302","2012-03-02",7.95
"1303","2012-03-05",7.802
"1304","2012-03-06",7.474
"1305","2012-03-07",7.588
"1306","2012-03-08",7.842
"1307","2012-03-09",7.926
"1308","2012-03-12",7.926
"1309","2012-03-13",8.072
"1310","2012-03-14",8.1
"1311","2012-03-15",8.154
"1312","2012-03-16",8.13
"1313","2012-03-19",8.056
"1314","2012-03-20",7.822
"1315","2012-03-21",7.868
"1316","2012-03-22",7.868
"1317","2012-03-23",7.962
"1318","2012-03-26",8.054
"1319","2012-03-27",7.952
"1320","2012-03-28",7.952
"1321","2012-03-29",7.952
"1322","2012-03-30",8.04
"1323","2012-04-02",7.994
"1324","2012-04-03",7.886
"1325","2012-04-04",7.7
"1326","2012-04-05",7.7
"1327","2012-04-09",7.744
"1328","2012-04-10",7.744
"1329","2012-04-11",7.76
"1330","2012-04-12",8.06
"1331","2012-04-13",7.94
"1332","2012-04-16",7.94
"1333","2012-04-17",7.8
"1334","2012-04-18",7.808
"1335","2012-04-19",7.808
"1336","2012-04-20",7.56
"1337","2012-04-23",7.41
"1338","2012-04-24",7.5
"1339","2012-04-25",7.622
"1340","2012-04-26",7.622
"1341","2012-04-27",7.754
"1342","2012-04-30",7.754
"1343","2012-05-01",7.726
"1344","2012-05-02",7.75
"1345","2012-05-03",7.7
"1346","2012-05-04",7.7
"1347","2012-05-07",7.7
"1348","2012-05-08",7.264
"1349","2012-05-09",7.264
"1350","2012-05-10",7.264
"1351","2012-05-11",7.264
"1352","2012-05-14",7.272
"1353","2012-05-15",7.272
"1354","2012-05-16",7.142
"1355","2012-05-17",7.058
"1356","2012-05-18",6.944
"1357","2012-05-21",6.99
"1358","2012-05-22",7.306
"1359","2012-05-23",7.34
"1360","2012-05-24",7.294
"1361","2012-05-25",7.23
"1362","2012-05-29",7.23
"1363","2012-05-30",7.23
"1364","2012-05-31",7.23
"1365","2012-06-01",6.96
"1366","2012-06-04",6.864
"1367","2012-06-05",6.974
"1368","2012-06-06",7.16
"1369","2012-06-07",7.224
"1370","2012-06-08",7.388
"1371","2012-06-11",7.46
"1372","2012-06-12",7.46
"1373","2012-06-13",7.772
"1374","2012-06-14",7.636
"1375","2012-06-15",7.636
"1376","2012-06-18",7.858
"1377","2012-06-19",7.96
"1378","2012-06-20",7.894
"1379","2012-06-21",7.604
"1380","2012-06-22",7.736
"1381","2012-06-25",7.748
"1382","2012-06-26",7.556
"1383","2012-06-27",7.762
"1384","2012-06-28",7.69
"1385","2012-06-29",8.224
"1386","2012-07-02",8.09
"1387","2012-07-03",8.024
"1388","2012-07-05",8.034
"1389","2012-07-06",8.026
"1390","2012-07-09",7.93
"1391","2012-07-10",7.952
"1392","2012-07-11",7.954
"1393","2012-07-12",8.01
"1394","2012-07-13",8.376
"1395","2012-07-16",8.414
"1396","2012-07-17",8.358
"1397","2012-07-18",8.588
"1398","2012-07-19",8.798
"1399","2012-07-20",8.572
"1400","2012-07-23",8.33
"1401","2012-07-24",8.294
"1402","2012-07-25",8.578
"1403","2012-07-26",8.712
"1404","2012-07-27",8.924
"1405","2012-07-30",9.008
"1406","2012-07-31",8.722
"1407","2012-08-01",8.764
"1408","2012-08-02",8.658
"1409","2012-08-03",9.008
"1410","2012-08-06",9
"1411","2012-08-07",9
"1412","2012-08-08",8.794
"1413","2012-08-09",8.814
"1414","2012-08-10",8.784
"1415","2012-08-13",8.256
"1416","2012-08-14",8.11
"1417","2012-08-15",8.16
"1418","2012-08-16",8.454
"1419","2012-08-17",8.398
"1420","2012-08-20",8.474
"1421","2012-08-21",8.44
"1422","2012-08-22",8.572
"1423","2012-08-23",8.59
"1424","2012-08-24",8.59
"1425","2012-08-27",8.772
"1426","2012-08-28",8.98
"1427","2012-08-29",8.646
"1428","2012-08-30",8.602
"1429","2012-08-31",8.694
"1430","2012-09-04",8.694
"1431","2012-09-05",8.632
"1432","2012-09-06",8.8
"1433","2012-09-07",9.104
"1434","2012-09-10",9.12
"1435","2012-09-11",9
"1436","2012-09-12",9.038
"1437","2012-09-13",9.336
"1438","2012-09-14",9.548
"1439","2012-09-17",9.358
"1440","2012-09-18",9.13
"1441","2012-09-19",9.128
"1442","2012-09-20",9.13
"1443","2012-09-21",9.16
"1444","2012-09-24",9.446
"1445","2012-09-25",8.998
"1446","2012-09-26",8.878
"1447","2012-09-27",9.286
"1448","2012-09-28",9.052
"1449","2012-10-01",9.14
"1450","2012-10-02",8.99
"1451","2012-10-03",9.126
"1452","2012-10-04",9.54
"1453","2012-10-05",9.33
"1454","2012-10-08",9.278
"1455","2012-10-09",9.06
"1456","2012-10-10",9.156
"1457","2012-10-11",9.116
"1458","2012-10-12",9.34
"1459","2012-10-15",9.4
"1460","2012-10-16",9.49
"1461","2012-10-17",9.512
"1462","2012-10-18",9.594
"1463","2012-10-19",9.624
"1464","2012-10-22",9.44
"1465","2012-10-23",9.314
"1466","2012-10-24",9.46
"1467","2012-10-25",9.722
"1468","2012-10-26",9.378
"1469","2012-10-31",9.61
"1470","2012-11-01",9.616
"1471","2012-11-02",9.522
"1472","2012-11-05",9.684
"1473","2012-11-06",9.89
"1474","2012-11-07",9.704
"1475","2012-11-08",9.828
"1476","2012-11-09",9.952
"1477","2012-11-12",9.69
"1478","2012-11-13",9.45
"1479","2012-11-14",9.3
"1480","2012-11-15",9.104
"1481","2012-11-16",9.03
"1482","2012-11-19",9.188
"1483","2012-11-20",9.12
"1484","2012-11-21",9.208
"1485","2012-11-23",9.326
"1486","2012-11-26",9.39
"1487","2012-11-27",9.398
"1488","2012-11-28",9.26
"1489","2012-11-29",9.502
"1490","2012-11-30",9.548
"1491","2012-12-03",9.504
"1492","2012-12-04",9.606
"1493","2012-12-05",9.664
"1494","2012-12-06",9.626
"1495","2012-12-07",9.898
"1496","2012-12-10",9.9
"1497","2012-12-11",9.74
"1498","2012-12-12",9.794
"1499","2012-12-13",9.61
"1500","2012-12-14",9.5
"1501","2012-12-17",9.39
"1502","2012-12-18",9.548
"1503","2012-12-19",9.626
"1504","2012-12-20",9.934
"1505","2012-12-21",9.9
"1506","2012-12-24",9.64
"1507","2012-12-26",9.548
"1508","2012-12-27",9.434
"1509","2012-12-28",9.47
"1510","2012-12-31",9.746
"1511","2013-01-02",9.84
"1512","2013-01-03",9.64
"1513","2013-01-04",9.794
"1514","2013-01-07",9.69
"1515","2013-01-08",9.774
"1516","2013-01-09",9.906
"1517","2013-01-10",10.016
"1518","2013-01-11",9.804
"1519","2013-01-14",9.724
"1520","2013-01-15",9.834
"1521","2013-01-16",9.98
"1522","2013-01-17",9.96
"1523","2013-01-18",10.164
"1524","2013-01-22",10.208
"1525","2013-01-23",10.156
"1526","2013-01-24",10.208
"1527","2013-01-25",10.22
"1528","2013-01-28",10.192
"1529","2013-01-29",10.252
"1530","2013-01-30",10.46
"1531","2013-01-31",10.648
"1532","2013-02-01",10.494
"1533","2013-02-04",10.232
"1534","2013-02-05",10.086
"1535","2013-02-06",10.126
"1536","2013-02-07",10
"1537","2013-02-08",10.18
"1538","2013-02-11",9.99
"1539","2013-02-12",9.966
"1540","2013-02-13",10.2
"1541","2013-02-14",10
"1542","2013-02-15",9.912
"1543","2013-02-19",10.214
"1544","2013-02-20",9.992
"1545","2013-02-21",9.766
"1546","2013-02-22",9.946
"1547","2013-02-25",9.866
"1548","2013-02-26",9.722
"1549","2013-02-27",9.952
"1550","2013-02-28",10.038
"1551","2013-03-01",9.966
"1552","2013-03-04",10.014
"1553","2013-03-05",10.376
"1554","2013-03-06",10.614
"1555","2013-03-07",10.548
"1556","2013-03-08",10.46
"1557","2013-03-11",10.65
"1558","2013-03-12",10.37
"1559","2013-03-13",10.35
"1560","2013-03-14",10.654
"1561","2013-03-15",10.562
"1562","2013-03-18",10.41
"1563","2013-03-19",10.156
"1564","2013-03-20",10.208
"1565","2013-03-21",10.296
"1566","2013-03-22",10.28
"1567","2013-03-25",10.478
"1568","2013-03-26",10.322
"1569","2013-03-27",10.336
"1570","2013-03-28",10.516
"1571","2013-04-01",10.41
"1572","2013-04-02",10.38
"1573","2013-04-03",10.356
"1574","2013-04-04",10.322
"1575","2013-04-05",10.114
"1576","2013-04-08",10.134
"1577","2013-04-09",10.432
"1578","2013-04-10",10.488
"1579","2013-04-11",10.554
"1580","2013-04-12",10.28
"1581","2013-04-15",10.106
"1582","2013-04-16",10.262
"1583","2013-04-17",9.79
"1584","2013-04-18",9.414
"1585","2013-04-19",9.69
"1586","2013-04-22",9.854
"1587","2013-04-23",10.194
"1588","2013-04-24",10.1
"1589","2013-04-25",10.228
"1590","2013-04-26",10.36
"1591","2013-04-29",10.504
"1592","2013-04-30",10.49
"1593","2013-05-01",10.152
"1594","2013-05-02",10.186
"1595","2013-05-03",10.462
"1596","2013-05-06",10.598
"1597","2013-05-07",10.484
"1598","2013-05-08",10.622
"1599","2013-05-09",10.628
"1600","2013-05-10",10.702
"1601","2013-05-13",10.698
"1602","2013-05-14",10.676
"1603","2013-05-15",10.68
"1604","2013-05-16",10.586
"1605","2013-05-17",10.696
"1606","2013-05-20",10.382
"1607","2013-05-21",10.264
"1608","2013-05-22",10.2
"1609","2013-05-23",10.196
"1610","2013-05-24",9.8
"1611","2013-05-28",9.7
"1612","2013-05-29",9.566
"1613","2013-05-30",9.49
"1614","2013-05-31",9.23
"1615","2013-06-03",9.466
"1616","2013-06-04",9.252
"1617","2013-06-05",8.968
"1618","2013-06-06",9.224
"1619","2013-06-07",9.37
"1620","2013-06-10",9.29
"1621","2013-06-11",9.032
"1622","2013-06-12",9.062
"1623","2013-06-13",9.292
"1624","2013-06-14",9.172
"1625","2013-06-17",9.22
"1626","2013-06-18",9.034
"1627","2013-06-19",8.886
"1628","2013-06-20",8.4
"1629","2013-06-21",8.798
"1630","2013-06-24",8.64
"1631","2013-06-25",8.34
"1632","2013-06-26",8.778
"1633","2013-06-27",9.058
"1634","2013-06-28",8.624
"1635","2013-07-01",8.624
"1636","2013-07-02",8.628
"1637","2013-07-03",8.688
"1638","2013-07-05",8.812
"1639","2013-07-08",8.736
"1640","2013-07-09",8.76
"1641","2013-07-10",8.812
"1642","2013-07-11",9.072
"1643","2013-07-12",8.94
"1644","2013-07-15",8.98
"1645","2013-07-16",8.95
"1646","2013-07-17",9.006
"1647","2013-07-18",8.65
"1648","2013-07-19",8.868
"1649","2013-07-22",8.94
"1650","2013-07-23",8.834
"1651","2013-07-24",8.712
"1652","2013-07-25",8.672
"1653","2013-07-26",8.584
"1654","2013-07-29",8.49
"1655","2013-07-30",8.172
"1656","2013-07-31",8.35
"1657","2013-08-01",8.33
"1658","2013-08-02",8.28
"1659","2013-08-05",8.304
"1660","2013-08-06",8.164
"1661","2013-08-07",8
"1662","2013-08-08",8.432
"1663","2013-08-09",8.482
"1664","2013-08-12",8.776
"1665","2013-08-13",9.084
"1666","2013-08-14",9.214
"1667","2013-08-15",9.042
"1668","2013-08-16",9.088
"1669","2013-08-19",9.026
"1670","2013-08-20",8.864
"1671","2013-08-21",8.858
"1672","2013-08-22",8.818
"1673","2013-08-23",8.972
"1674","2013-08-26",8.774
"1675","2013-08-27",8.618
"1676","2013-08-28",8.62
"1677","2013-08-29",8.684
"1678","2013-08-30",8.694
"1679","2013-09-03",8.892
"1680","2013-09-04",8.95
"1681","2013-09-05",8.936
"1682","2013-09-06",8.824
"1683","2013-09-09",8.944
"1684","2013-09-10",9.042
"1685","2013-09-11",9.316
"1686","2013-09-12",9.38
"1687","2013-09-13",9.32
"1688","2013-09-16",9.464
"1689","2013-09-17",9.484
"1690","2013-09-18",9.806
"1691","2013-09-19",10.084
"1692","2013-09-20",9.9
"1693","2013-09-23",9.838
"1694","2013-09-24",9.776
"1695","2013-09-25",9.902
"1696","2013-09-26",10.158
"1697","2013-09-27",10.08
"1698","2013-09-30",9.88
"1699","2013-10-01",10.104
"1700","2013-10-02",9.928
"1701","2013-10-03",9.928
"1702","2013-10-04",9.99
"1703","2013-10-07",9.726
"1704","2013-10-08",9.704
"1705","2013-10-09",9.646
"1706","2013-10-10",9.778
"1707","2013-10-11",9.996
"1708","2013-10-14",10.062
"1709","2013-10-15",10.142
"1710","2013-10-16",10.146
"1711","2013-10-17",10.342
"1712","2013-10-18",10.44
"1713","2013-10-21",10.486
"1714","2013-10-22",10.49
"1715","2013-10-23",10.052
"1716","2013-10-24",10.088
"1717","2013-10-25",10.264
"1718","2013-10-28",10.212
"1719","2013-10-29",10.106
"1720","2013-10-30",10.174
"1721","2013-10-31",10.382
"1722","2013-11-01",10.148
"1723","2013-11-04",10.17
"1724","2013-11-05",10.302
"1725","2013-11-06",10.238
"1726","2013-11-07",10.264
"1727","2013-11-08",10.264
"1728","2013-11-11",9.988
"1729","2013-11-12",9.692
"1730","2013-11-13",9.738
"1731","2013-11-14",11
"1732","2013-11-15",11.326
"1733","2013-11-18",11.368
"1734","2013-11-19",11.33
"1735","2013-11-20",11.026
"1736","2013-11-21",11.086
"1737","2013-11-22",11.122
"1738","2013-11-25",11.268
"1739","2013-11-26",10.974
"1740","2013-11-27",11.206
"1741","2013-11-29",11.484
"1742","2013-12-02",11.358
"1743","2013-12-03",10.922
"1744","2013-12-04",10.888
"1745","2013-12-05",10.856
"1746","2013-12-06",10.88
"1747","2013-12-09",10.482
"1748","2013-12-10",10.746
"1749","2013-12-11",10.516
"1750","2013-12-12",10.344
"1751","2013-12-13",10.86
"1752","2013-12-16",10.712
"1753","2013-12-17",10.754
"1754","2013-12-18",11.06
"1755","2013-12-19",11.144
"1756","2013-12-20",11.24
"1757","2013-12-23",11.354
"1758","2013-12-24",11.49
"1759","2013-12-26",11.532
"1760","2013-12-27",11.34
"1761","2013-12-30",11.346
"1762","2013-12-31",11.474
"1763","2014-01-02",11.312
"1764","2014-01-03",11.616
"1765","2014-01-06",11.55
"1766","2014-01-07",11.668
"1767","2014-01-08",11.496
"1768","2014-01-09",11.4
"1769","2014-01-10",11.678
"1770","2014-01-13",11.56
"1771","2014-01-14",11.346
"1772","2014-01-15",11.618
"1773","2014-01-16",11.802
"1774","2014-01-17",11.624
"1775","2014-01-21",11.618
"1776","2014-01-22",11.568
"1777","2014-01-23",11.266
"1778","2014-01-24",11.34
"1779","2014-01-27",11.224
"1780","2014-01-28",11.376
"1781","2014-01-29",11.32
"1782","2014-01-30",11.26
"1783","2014-01-31",11.202
"1784","2014-02-03",11.348
"1785","2014-02-04",11.606
"1786","2014-02-05",11.376
"1787","2014-02-06",11.78
"1788","2014-02-07",11.998
"1789","2014-02-10",12.156
"1790","2014-02-11",12.528
"1791","2014-02-12",12.326
"1792","2014-02-13",11.95
"1793","2014-02-14",12.268
"1794","2014-02-18",12.18
"1795","2014-02-19",12.106
"1796","2014-02-20",12.594
"1797","2014-02-21",12.52
"1798","2014-02-24",12.658
"1799","2014-02-25",12.496
"1800","2014-02-26",12.282
"1801","2014-02-27",12.324
"1802","2014-02-28",12.78
"1803","2014-03-03",13.34
"1804","2014-03-04",13.314
"1805","2014-03-05",13.324
"1806","2014-03-06",13.702
"1807","2014-03-07",13.764
"1808","2014-03-10",13.408
"1809","2014-03-11",13.108
"1810","2014-03-12",13.14
"1811","2014-03-13",13.348
"1812","2014-03-14",12.95
"1813","2014-03-17",13.396
"1814","2014-03-18",12.902
"1815","2014-03-19",12.7
"1816","2014-03-20",12.752
"1817","2014-03-21",12.872
"1818","2014-03-24",12.95
"1819","2014-03-25",13.02
"1820","2014-03-26",13.096
"1821","2014-03-27",13.132
"1822","2014-03-28",13.252
"1823","2014-03-31",13.652
"1824","2014-04-01",13.476
"1825","2014-04-02",13.38
"1826","2014-04-03",13.06
"1827","2014-04-04",13.242
"1828","2014-04-07",13.26
"1829","2014-04-08",13.23
"1830","2014-04-09",12.996
"1831","2014-04-10",12.894
"1832","2014-04-11",12.958
"1833","2014-04-14",12.6
"1834","2014-04-15",12.336
"1835","2014-04-16",12.524
"1836","2014-04-17",12.86
"1837","2014-04-21",12.738
"1838","2014-04-22",12.902
"1839","2014-04-23",12.742
"1840","2014-04-24",12.694
"1841","2014-04-25",12.622
"1842","2014-04-28",12.666
"1843","2014-04-29",12.75
"1844","2014-04-30",12.828
"1845","2014-05-01",12.758
"1846","2014-05-02",12.84
"1847","2014-05-05",12.914
"1848","2014-05-06",13.176
"1849","2014-05-07",12.736
"1850","2014-05-08",12.916
"1851","2014-05-09",12.838
"1852","2014-05-12",12.792
"1853","2014-05-13",12.942
"1854","2014-05-14",12.734
"1855","2014-05-15",12.844
"1856","2014-05-16",12.78
"1857","2014-05-19",12.394
"1858","2014-05-20",12.332
"1859","2014-05-21",12.746
"1860","2014-05-22",13.346
"1861","2014-05-23",13.016
"1862","2014-05-27",13.342
"1863","2014-05-28",13.52
"1864","2014-05-29",13.634
"1865","2014-05-30",13.376
"1866","2014-06-02",13.478
"1867","2014-06-03",13.152
"1868","2014-06-04",13.142
"1869","2014-06-05",13.436
"1870","2014-06-06",13.48
"1871","2014-06-09",13.694
"1872","2014-06-10",13.27
"1873","2014-06-11",13.27
"1874","2014-06-12",13.176
"1875","2014-06-13",12.922
"1876","2014-06-16",12.966
"1877","2014-06-17",12.744
"1878","2014-06-18",13.12
"1879","2014-06-19",13.04
"1880","2014-06-20",13.002
"1881","2014-06-23",13.29
"1882","2014-06-24",13.088
"1883","2014-06-25",13.26
"1884","2014-06-26",13.286
"1885","2014-06-27",13.222
"1886","2014-06-30",13.074
"1887","2014-07-01",13.272
"1888","2014-07-02",13.212
"1889","2014-07-03",13.212
"1890","2014-07-07",13.126
"1891","2014-07-08",13.176
"1892","2014-07-09",12.976
"1893","2014-07-10",13.128
"1894","2014-07-11",12.966
"1895","2014-07-14",12.986
"1896","2014-07-15",12.91
"1897","2014-07-16",12.816
"1898","2014-07-17",12.55
"1899","2014-07-18",12.682
"1900","2014-07-21",12.564
"1901","2014-07-22",12.556
"1902","2014-07-23",12.82
"1903","2014-07-24",12.606
"1904","2014-07-25",12.396
"1905","2014-07-28",12.32
"1906","2014-07-29",12.398
"1907","2014-07-30",12.59
"1908","2014-07-31",12.562
"1909","2014-08-01",12.514
"1910","2014-08-04",12.58
"1911","2014-08-05",12.698
"1912","2014-08-06",12.938
"1913","2014-08-07",12.932
"1914","2014-08-08",13
"1915","2014-08-11",12.982
"1916","2014-08-12",12.824
"1917","2014-08-13",12.95
"1918","2014-08-14",13.12
"1919","2014-08-15",12.106
"1920","2014-08-18",12.598
"1921","2014-08-19",12.496
"1922","2014-08-20",12.576
"1923","2014-08-21",12.296
"1924","2014-08-22",12.24
"1925","2014-08-25",12.138
"1926","2014-08-26",12.006
"1927","2014-08-27",11.994
"1928","2014-08-28",11.992
"1929","2014-08-29",12.008
"1930","2014-09-02",11.976
"1931","2014-09-03",12.11
"1932","2014-09-04",12.148
