"","date","AVNT"
"1001","2010-12-21",13.44
"1002","2010-12-22",13.27
"1003","2010-12-23",13.29
"1004","2010-12-27",13.12
"1005","2010-12-28",12.85
"1006","2010-12-29",12.8
"1007","2010-12-30",12.77
"1008","2010-12-31",12.49
"1009","2011-01-03",13.89
"1010","2011-01-04",13.79
"1011","2011-01-05",13.76
"1012","2011-01-06",13.35
"1013","2011-01-07",13.23
"1014","2011-01-10",13.25
"1015","2011-01-11",13.19
"1016","2011-01-12",13.39
"1017","2011-01-13",13.5
"1018","2011-01-14",13.7
"1019","2011-01-18",13.79
"1020","2011-01-19",13.28
"1021","2011-01-20",13.14
"1022","2011-01-21",12.91
"1023","2011-01-24",12.69
"1024","2011-01-25",12.88
"1025","2011-01-26",13.12
"1026","2011-01-27",13.15
"1027","2011-01-28",12.94
"1028","2011-01-31",13.15
"1029","2011-02-01",13.81
"1030","2011-02-02",13.66
"1031","2011-02-03",13.4
"1032","2011-02-04",14.42
"1033","2011-02-07",14.3
"1034","2011-02-08",14.55
"1035","2011-02-09",14.24
"1036","2011-02-10",14.26
"1037","2011-02-11",14.72
"1038","2011-02-14",14.85
"1039","2011-02-15",14.75
"1040","2011-02-16",14.81
"1041","2011-02-17",14.8
"1042","2011-02-18",14.62
"1043","2011-02-22",13.92
"1044","2011-02-23",13.44
"1045","2011-02-24",13.36
"1046","2011-02-25",13.99
"1047","2011-02-28",13.88
"1048","2011-03-01",14.22
"1049","2011-03-02",14.01
"1050","2011-03-03",14.34
"1051","2011-03-04",14.2
"1052","2011-03-07",13.93
"1053","2011-03-08",14.06
"1054","2011-03-09",13.61
"1055","2011-03-10",12.96
"1056","2011-03-11",13.17
"1057","2011-03-14",12.97
"1058","2011-03-15",12.91
"1059","2011-03-16",12.67
"1060","2011-03-17",12.63
"1061","2011-03-18",12.8
"1062","2011-03-21",13.26
"1063","2011-03-22",13.06
"1064","2011-03-23",13.21
"1065","2011-03-24",13.41
"1066","2011-03-25",13.78
"1067","2011-03-28",13.62
"1068","2011-03-29",13.93
"1069","2011-03-30",14.04
"1070","2011-03-31",14.21
"1071","2011-04-01",14.2
"1072","2011-04-04",14.24
"1073","2011-04-05",14.54
"1074","2011-04-06",14.59
"1075","2011-04-07",14.54
"1076","2011-04-08",14.56
"1077","2011-04-11",13.79
"1078","2011-04-12",13.46
"1079","2011-04-13",13.02
"1080","2011-04-14",13.24
"1081","2011-04-15",13.29
"1082","2011-04-18",13.09
"1083","2011-04-19",13.29
"1084","2011-04-20",13.88
"1085","2011-04-21",13.97
"1086","2011-04-25",13.93
"1087","2011-04-26",14.25
"1088","2011-04-27",14.4
"1089","2011-04-28",14.42
"1090","2011-04-29",14.48
"1091","2011-05-02",14.19
"1092","2011-05-03",14.01
"1093","2011-05-04",14.44
"1094","2011-05-05",14.13
"1095","2011-05-06",14.39
"1096","2011-05-09",14.54
"1097","2011-05-10",14.73
"1098","2011-05-11",14.6
"1099","2011-05-12",14.58
"1100","2011-05-13",14.42
"1101","2011-05-16",14.08
"1102","2011-05-17",13.7
"1103","2011-05-18",14.31
"1104","2011-05-19",14.32
"1105","2011-05-20",14.33
"1106","2011-05-23",13.96
"1107","2011-05-24",14.07
"1108","2011-05-25",14.31
"1109","2011-05-26",14.48
"1110","2011-05-27",14.77
"1111","2011-05-31",15.23
"1112","2011-06-01",14.87
"1113","2011-06-02",14.82
"1114","2011-06-03",14.31
"1115","2011-06-06",13.94
"1116","2011-06-07",14.04
"1117","2011-06-08",13.77
"1118","2011-06-09",14.05
"1119","2011-06-10",13.99
"1120","2011-06-13",14.15
"1121","2011-06-14",14.55
"1122","2011-06-15",14.29
"1123","2011-06-16",14.31
"1124","2011-06-17",14.3
"1125","2011-06-20",14.5
"1126","2011-06-21",14.79
"1127","2011-06-22",14.68
"1128","2011-06-23",14.81
"1129","2011-06-24",14.67
"1130","2011-06-27",14.96
"1131","2011-06-28",15.1
"1132","2011-06-29",15.15
"1133","2011-06-30",15.47
"1134","2011-07-01",15.73
"1135","2011-07-05",16.040001
"1136","2011-07-06",16.120001
"1137","2011-07-07",16.040001
"1138","2011-07-08",16.02
"1139","2011-07-11",15.84
"1140","2011-07-12",15.9
"1141","2011-07-13",16.209999
"1142","2011-07-14",16.200001
"1143","2011-07-15",16.1
"1144","2011-07-18",15.68
"1145","2011-07-19",15.8
"1146","2011-07-20",16.040001
"1147","2011-07-21",16.34
"1148","2011-07-22",16.23
"1149","2011-07-25",16.309999
"1150","2011-07-26",16.040001
"1151","2011-07-27",15.63
"1152","2011-07-28",15.55
"1153","2011-07-29",15.5
"1154","2011-08-01",15.54
"1155","2011-08-02",14.78
"1156","2011-08-03",14.51
"1157","2011-08-04",13.5
"1158","2011-08-05",13.22
"1159","2011-08-08",11.8
"1160","2011-08-09",12.5
"1161","2011-08-10",11.83
"1162","2011-08-11",12.88
"1163","2011-08-12",13.27
"1164","2011-08-15",13.59
"1165","2011-08-16",13.14
"1166","2011-08-17",12.92
"1167","2011-08-18",11.92
"1168","2011-08-19",11.68
"1169","2011-08-22",11.18
"1170","2011-08-23",11.6
"1171","2011-08-24",11.82
"1172","2011-08-25",11.47
"1173","2011-08-26",11.99
"1174","2011-08-29",12.6
"1175","2011-08-30",12.42
"1176","2011-08-31",12.63
"1177","2011-09-01",12.27
"1178","2011-09-02",11.52
"1179","2011-09-06",11.3
"1180","2011-09-07",11.86
"1181","2011-09-08",11.57
"1182","2011-09-09",11.43
"1183","2011-09-12",11.4
"1184","2011-09-13",11.68
"1185","2011-09-14",11.88
"1186","2011-09-15",11.84
"1187","2011-09-16",11.73
"1188","2011-09-19",11.46
"1189","2011-09-20",11.24
"1190","2011-09-21",10.59
"1191","2011-09-22",10.17
"1192","2011-09-23",10.16
"1193","2011-09-26",10.65
"1194","2011-09-27",11.46
"1195","2011-09-28",10.79
"1196","2011-09-29",11.04
"1197","2011-09-30",10.71
"1198","2011-10-03",9.98
"1199","2011-10-04",10.93
"1200","2011-10-05",10.58
"1201","2011-10-06",11.07
"1202","2011-10-07",10.64
"1203","2011-10-10",11.11
"1204","2011-10-11",11.01
"1205","2011-10-12",11.34
"1206","2011-10-13",11.15
"1207","2011-10-14",11.38
"1208","2011-10-17",11.03
"1209","2011-10-18",11.44
"1210","2011-10-19",11.14
"1211","2011-10-20",11.28
"1212","2011-10-21",11.81
"1213","2011-10-24",12.18
"1214","2011-10-25",11.11
"1215","2011-10-26",10.65
"1216","2011-10-27",11.54
"1217","2011-10-28",11.61
"1218","2011-10-31",11.19
"1219","2011-11-01",10.93
"1220","2011-11-02",11.11
"1221","2011-11-03",11.46
"1222","2011-11-04",11.19
"1223","2011-11-07",11.15
"1224","2011-11-08",11
"1225","2011-11-09",10.95
"1226","2011-11-10",11.09
"1227","2011-11-11",11.44
"1228","2011-11-14",11.12
"1229","2011-11-15",11.26
"1230","2011-11-16",10.98
"1231","2011-11-17",10.75
"1232","2011-11-18",11
"1233","2011-11-21",10.7
"1234","2011-11-22",10.14
"1235","2011-11-23",9.72
"1236","2011-11-25",9.63
"1237","2011-11-28",9.95
"1238","2011-11-29",9.8
"1239","2011-11-30",10.76
"1240","2011-12-01",10.67
"1241","2011-12-02",10.76
"1242","2011-12-05",11.05
"1243","2011-12-06",11.09
"1244","2011-12-07",11.08
"1245","2011-12-08",10.48
"1246","2011-12-09",11.2
"1247","2011-12-12",10.89
"1248","2011-12-13",10.59
"1249","2011-12-14",10.31
"1250","2011-12-15",10.57
"1251","2011-12-16",11
"1252","2011-12-19",10.76
"1253","2011-12-20",11.47
"1254","2011-12-21",11.59
"1255","2011-12-22",11.52
"1256","2011-12-23",11.56
"1257","2011-12-27",11.62
"1258","2011-12-28",11.33
"1259","2011-12-29",11.5
"1260","2011-12-30",11.55
"1261","2012-01-03",11.95
"1262","2012-01-04",11.97
"1263","2012-01-05",11.9
"1264","2012-01-06",11.89
"1265","2012-01-09",11.77
"1266","2012-01-10",12.12
"1267","2012-01-11",12.44
"1268","2012-01-12",12.74
"1269","2012-01-13",13.36
"1270","2012-01-17",13.49
"1271","2012-01-18",14.04
"1272","2012-01-19",14.19
"1273","2012-01-20",14.22
"1274","2012-01-23",14.19
"1275","2012-01-24",14.11
"1276","2012-01-25",14.12
"1277","2012-01-26",14.26
"1278","2012-01-27",14.4
"1279","2012-01-30",14.3
"1280","2012-01-31",14.42
"1281","2012-02-01",14.83
"1282","2012-02-02",14.92
"1283","2012-02-03",15.24
"1284","2012-02-06",15.3
"1285","2012-02-07",15.32
"1286","2012-02-08",15.19
"1287","2012-02-09",14.89
"1288","2012-02-10",14.38
"1289","2012-02-13",14.72
"1290","2012-02-14",14.61
"1291","2012-02-15",14.54
"1292","2012-02-16",14.71
"1293","2012-02-17",14.8
"1294","2012-02-21",14.32
"1295","2012-02-22",14.09
"1296","2012-02-23",14.29
"1297","2012-02-24",14.12
"1298","2012-02-27",13.95
"1299","2012-02-28",13.84
"1300","2012-02-29",13.43
"1301","2012-03-01",13.33
"1302","2012-03-02",13.14
"1303","2012-03-05",12.93
"1304","2012-03-06",12.68
"1305","2012-03-07",12.7
"1306","2012-03-08",13.01
"1307","2012-03-09",13.24
"1308","2012-03-12",13.49
"1309","2012-03-13",13.87
"1310","2012-03-14",13.75
"1311","2012-03-15",13.8
"1312","2012-03-16",13.66
"1313","2012-03-19",13.67
"1314","2012-03-20",13.52
"1315","2012-03-21",13.69
"1316","2012-03-22",13.44
"1317","2012-03-23",13.61
"1318","2012-03-26",14.5
"1319","2012-03-27",14.43
"1320","2012-03-28",14.48
"1321","2012-03-29",14.48
"1322","2012-03-30",14.4
"1323","2012-04-02",14.79
"1324","2012-04-03",14.65
"1325","2012-04-04",14.39
"1326","2012-04-05",14.13
"1327","2012-04-09",13.81
"1328","2012-04-10",13.31
"1329","2012-04-11",13.57
"1330","2012-04-12",14.04
"1331","2012-04-13",13.81
"1332","2012-04-16",13.72
"1333","2012-04-17",13.68
"1334","2012-04-18",13.72
"1335","2012-04-19",13.84
"1336","2012-04-20",13.7
"1337","2012-04-23",13.25
"1338","2012-04-24",13.34
"1339","2012-04-25",13.66
"1340","2012-04-26",13.74
"1341","2012-04-27",14
"1342","2012-04-30",13.86
"1343","2012-05-01",13.73
"1344","2012-05-02",13.98
"1345","2012-05-03",13.5
"1346","2012-05-04",13.25
"1347","2012-05-07",13.25
"1348","2012-05-08",13.66
"1349","2012-05-09",13.78
"1350","2012-05-10",13.95
"1351","2012-05-11",14.05
"1352","2012-05-14",13.75
"1353","2012-05-15",13.59
"1354","2012-05-16",13.35
"1355","2012-05-17",12.8
"1356","2012-05-18",12.68
"1357","2012-05-21",12.84
"1358","2012-05-22",12.86
"1359","2012-05-23",12.93
"1360","2012-05-24",13.16
"1361","2012-05-25",13.11
"1362","2012-05-29",13.33
"1363","2012-05-30",13
"1364","2012-05-31",13.23
"1365","2012-06-01",12.83
"1366","2012-06-04",12.54
"1367","2012-06-05",12.51
"1368","2012-06-06",13.08
"1369","2012-06-07",13.37
"1370","2012-06-08",13.59
"1371","2012-06-11",13.13
"1372","2012-06-12",13.23
"1373","2012-06-13",12.89
"1374","2012-06-14",12.87
"1375","2012-06-15",13.2
"1376","2012-06-18",13.29
"1377","2012-06-19",13.46
"1378","2012-06-20",13.41
"1379","2012-06-21",12.94
"1380","2012-06-22",13.02
"1381","2012-06-25",12.8
"1382","2012-06-26",12.82
"1383","2012-06-27",12.92
"1384","2012-06-28",13.1
"1385","2012-06-29",13.68
"1386","2012-07-02",14.04
"1387","2012-07-03",14.47
"1388","2012-07-05",14.58
"1389","2012-07-06",14.37
"1390","2012-07-09",14.15
"1391","2012-07-10",14.22
"1392","2012-07-11",14.1
"1393","2012-07-12",14.34
"1394","2012-07-13",14.65
"1395","2012-07-16",14.68
"1396","2012-07-17",14.75
"1397","2012-07-18",14.75
"1398","2012-07-19",14.78
"1399","2012-07-20",14.63
"1400","2012-07-23",14.25
"1401","2012-07-24",14.05
"1402","2012-07-25",14.13
"1403","2012-07-26",14.28
"1404","2012-07-27",14.93
"1405","2012-07-30",14.86
"1406","2012-07-31",14.73
"1407","2012-08-01",14.62
"1408","2012-08-02",14.6
"1409","2012-08-03",15.27
"1410","2012-08-06",15.63
"1411","2012-08-07",15.94
"1412","2012-08-08",15.98
"1413","2012-08-09",15.9
"1414","2012-08-10",15.82
"1415","2012-08-13",15.73
"1416","2012-08-14",15.73
"1417","2012-08-15",15.95
"1418","2012-08-16",16.01
"1419","2012-08-17",16.209999
"1420","2012-08-20",16.190001
"1421","2012-08-21",15.98
"1422","2012-08-22",15.8
"1423","2012-08-23",15.48
"1424","2012-08-24",15.52
"1425","2012-08-27",15.38
"1426","2012-08-28",15.58
"1427","2012-08-29",15.72
"1428","2012-08-30",15.59
"1429","2012-08-31",15.78
"1430","2012-09-04",16
"1431","2012-09-05",15.36
"1432","2012-09-06",15.55
"1433","2012-09-07",15.96
"1434","2012-09-10",16.17
"1435","2012-09-11",16.1
"1436","2012-09-12",16.15
"1437","2012-09-13",16.68
"1438","2012-09-14",17.049999
"1439","2012-09-17",16.85
"1440","2012-09-18",16.879999
"1441","2012-09-19",16.99
"1442","2012-09-20",17.02
"1443","2012-09-21",17.01
"1444","2012-09-24",17.040001
"1445","2012-09-25",16.58
"1446","2012-09-26",16.549999
"1447","2012-09-27",16.77
"1448","2012-09-28",16.57
"1449","2012-10-01",16.51
"1450","2012-10-02",16.42
"1451","2012-10-03",16.48
"1452","2012-10-04",16.59
"1453","2012-10-05",16.809999
"1454","2012-10-08",16.67
"1455","2012-10-09",16.440001
"1456","2012-10-10",16.030001
"1457","2012-10-11",16.1
"1458","2012-10-12",15.81
"1459","2012-10-15",16.08
"1460","2012-10-16",16.34
"1461","2012-10-17",16.940001
"1462","2012-10-18",17
"1463","2012-10-19",16.889999
"1464","2012-10-22",16.98
"1465","2012-10-23",16.84
"1466","2012-10-24",18.360001
"1467","2012-10-25",18.209999
"1468","2012-10-26",18.75
"1469","2012-10-31",18.93
"1470","2012-11-01",20.129999
"1471","2012-11-02",20.049999
"1472","2012-11-05",20.01
"1473","2012-11-06",20.059999
"1474","2012-11-07",19.9
"1475","2012-11-08",19.790001
"1476","2012-11-09",19.67
"1477","2012-11-12",19.41
"1478","2012-11-13",18.99
"1479","2012-11-14",18.92
"1480","2012-11-15",18.6
"1481","2012-11-16",18.65
"1482","2012-11-19",19.469999
"1483","2012-11-20",19.440001
"1484","2012-11-21",19.4
"1485","2012-11-23",19.4
"1486","2012-11-26",19.459999
"1487","2012-11-27",19.6
"1488","2012-11-28",19.639999
"1489","2012-11-29",20.040001
"1490","2012-11-30",20.139999
"1491","2012-12-03",20.25
"1492","2012-12-04",20.219999
"1493","2012-12-05",20.129999
"1494","2012-12-06",20.17
"1495","2012-12-07",20.139999
"1496","2012-12-10",20.74
"1497","2012-12-11",20.67
"1498","2012-12-12",20.17
"1499","2012-12-13",19.879999
"1500","2012-12-14",19.98
"1501","2012-12-17",19.85
"1502","2012-12-18",20.01
"1503","2012-12-19",20.040001
"1504","2012-12-20",20.23
"1505","2012-12-21",20.01
"1506","2012-12-24",20
"1507","2012-12-26",19.879999
"1508","2012-12-27",19.969999
"1509","2012-12-28",19.950001
"1510","2012-12-31",20.42
"1511","2013-01-02",22.200001
"1512","2013-01-03",22.82
"1513","2013-01-04",23.219999
"1514","2013-01-07",22.809999
"1515","2013-01-08",22.27
"1516","2013-01-09",22.290001
"1517","2013-01-10",22.139999
"1518","2013-01-11",22.030001
"1519","2013-01-14",22.16
"1520","2013-01-15",22.360001
"1521","2013-01-16",22.209999
"1522","2013-01-17",22.370001
"1523","2013-01-18",22.450001
"1524","2013-01-22",22.6
"1525","2013-01-23",22.219999
"1526","2013-01-24",22.52
"1527","2013-01-25",22.690001
"1528","2013-01-28",23.01
"1529","2013-01-29",22.82
"1530","2013-01-30",22.200001
"1531","2013-01-31",21.84
"1532","2013-02-01",22.65
"1533","2013-02-04",22.49
"1534","2013-02-05",23.110001
"1535","2013-02-06",23.16
"1536","2013-02-07",22.940001
"1537","2013-02-08",23.290001
"1538","2013-02-11",23.26
"1539","2013-02-12",23.4
"1540","2013-02-13",23.790001
"1541","2013-02-14",23.440001
"1542","2013-02-15",23.08
"1543","2013-02-19",23.5
"1544","2013-02-20",22.049999
"1545","2013-02-21",21.68
"1546","2013-02-22",22.5
"1547","2013-02-25",21.6
"1548","2013-02-26",21.4
"1549","2013-02-27",22.27
"1550","2013-02-28",22.790001
"1551","2013-03-01",22.549999
"1552","2013-03-04",22.290001
"1553","2013-03-05",22.700001
"1554","2013-03-06",22.959999
"1555","2013-03-07",23.18
"1556","2013-03-08",23.58
"1557","2013-03-11",23.940001
"1558","2013-03-12",24.9
"1559","2013-03-13",25.049999
"1560","2013-03-14",25.059999
"1561","2013-03-15",25.02
"1562","2013-03-18",24.959999
"1563","2013-03-19",25.25
"1564","2013-03-20",25.280001
"1565","2013-03-21",25.1
"1566","2013-03-22",25.09
"1567","2013-03-25",24.65
"1568","2013-03-26",24.219999
"1569","2013-03-27",23.85
"1570","2013-03-28",24.41
"1571","2013-04-01",23.809999
"1572","2013-04-02",23.780001
"1573","2013-04-03",23.219999
"1574","2013-04-04",23.799999
"1575","2013-04-05",23.6
"1576","2013-04-08",23.799999
"1577","2013-04-09",23.4
"1578","2013-04-10",23.639999
"1579","2013-04-11",23.59
"1580","2013-04-12",22.879999
"1581","2013-04-15",21.65
"1582","2013-04-16",22.9
"1583","2013-04-17",22.360001
"1584","2013-04-18",22.1
"1585","2013-04-19",22.950001
"1586","2013-04-22",22.98
"1587","2013-04-23",23.120001
"1588","2013-04-24",23.09
"1589","2013-04-25",23.08
"1590","2013-04-26",22.639999
"1591","2013-04-29",22.49
"1592","2013-04-30",22.530001
"1593","2013-05-01",21.59
"1594","2013-05-02",23.68
"1595","2013-05-03",23.610001
"1596","2013-05-06",23.309999
"1597","2013-05-07",23.629999
"1598","2013-05-08",23.83
"1599","2013-05-09",23.93
"1600","2013-05-10",24.440001
"1601","2013-05-13",24.129999
"1602","2013-05-14",24.98
"1603","2013-05-15",24.98
"1604","2013-05-16",24.91
"1605","2013-05-17",25.540001
"1606","2013-05-20",25.620001
"1607","2013-05-21",25.6
"1608","2013-05-22",25.4
"1609","2013-05-23",25.23
"1610","2013-05-24",25.18
"1611","2013-05-28",26.629999
"1612","2013-05-29",26.370001
"1613","2013-05-30",26.1
"1614","2013-05-31",25.690001
"1615","2013-06-03",25.43
"1616","2013-06-04",25.219999
"1617","2013-06-05",24.469999
"1618","2013-06-06",24.73
"1619","2013-06-07",25.059999
"1620","2013-06-10",25.959999
"1621","2013-06-11",25.370001
"1622","2013-06-12",25.35
"1623","2013-06-13",25.549999
"1624","2013-06-14",25.41
"1625","2013-06-17",25.83
"1626","2013-06-18",26.450001
"1627","2013-06-19",26.24
"1628","2013-06-20",24.84
"1629","2013-06-21",24.99
"1630","2013-06-24",24.309999
"1631","2013-06-25",24.690001
"1632","2013-06-26",24.74
"1633","2013-06-27",25.280001
"1634","2013-06-28",24.780001
"1635","2013-07-01",25.67
"1636","2013-07-02",25.459999
"1637","2013-07-03",25.809999
"1638","2013-07-05",26.629999
"1639","2013-07-08",27.24
"1640","2013-07-09",28.110001
"1641","2013-07-10",27.85
"1642","2013-07-11",27.700001
"1643","2013-07-12",27.25
"1644","2013-07-15",27.83
"1645","2013-07-16",27.620001
"1646","2013-07-17",28
"1647","2013-07-18",28.26
"1648","2013-07-19",28.59
"1649","2013-07-22",28.620001
"1650","2013-07-23",28.52
"1651","2013-07-24",28.1
"1652","2013-07-25",28.540001
"1653","2013-07-26",27.43
"1654","2013-07-29",27.42
"1655","2013-07-30",28
"1656","2013-07-31",28.91
"1657","2013-08-01",29.48
"1658","2013-08-02",29.040001
"1659","2013-08-05",29.209999
"1660","2013-08-06",29.129999
"1661","2013-08-07",28.620001
"1662","2013-08-08",29.049999
"1663","2013-08-09",28.780001
"1664","2013-08-12",28.799999
"1665","2013-08-13",29.110001
"1666","2013-08-14",28.690001
"1667","2013-08-15",28.1
"1668","2013-08-16",27.870001
"1669","2013-08-19",27.440001
"1670","2013-08-20",28.24
"1671","2013-08-21",28.02
"1672","2013-08-22",28.209999
"1673","2013-08-23",28.15
"1674","2013-08-26",28.450001
"1675","2013-08-27",26.780001
"1676","2013-08-28",26.969999
"1677","2013-08-29",27.33
"1678","2013-08-30",27.02
"1679","2013-09-03",27.26
"1680","2013-09-04",27.75
"1681","2013-09-05",27.879999
"1682","2013-09-06",27.780001
"1683","2013-09-09",28.27
"1684","2013-09-10",28.58
"1685","2013-09-11",28.48
"1686","2013-09-12",28.049999
"1687","2013-09-13",28.08
"1688","2013-09-16",28.540001
"1689","2013-09-17",28.719999
"1690","2013-09-18",29.290001
"1691","2013-09-19",30.139999
"1692","2013-09-20",30.02
"1693","2013-09-23",29.940001
"1694","2013-09-24",29.889999
"1695","2013-09-25",29.950001
"1696","2013-09-26",29.99
"1697","2013-09-27",30.530001
"1698","2013-09-30",30.709999
"1699","2013-10-01",30.77
"1700","2013-10-02",30.700001
"1701","2013-10-03",30.639999
"1702","2013-10-04",30.469999
"1703","2013-10-07",29.860001
"1704","2013-10-08",29.030001
"1705","2013-10-09",28.84
"1706","2013-10-10",29.84
"1707","2013-10-11",30.49
"1708","2013-10-14",30.190001
"1709","2013-10-15",30.17
"1710","2013-10-16",30.34
"1711","2013-10-17",30.549999
"1712","2013-10-18",31.84
"1713","2013-10-21",31.620001
"1714","2013-10-22",31.379999
"1715","2013-10-23",31
"1716","2013-10-24",30.98
"1717","2013-10-25",31.280001
"1718","2013-10-28",31.1
"1719","2013-10-29",31.120001
"1720","2013-10-30",30.5
"1721","2013-10-31",30.299999
"1722","2013-11-01",30
"1723","2013-11-04",30.73
"1724","2013-11-05",30.4
"1725","2013-11-06",30.66
"1726","2013-11-07",29.809999
"1727","2013-11-08",30.530001
"1728","2013-11-11",30.32
"1729","2013-11-12",30.059999
"1730","2013-11-13",30.379999
"1731","2013-11-14",30.780001
"1732","2013-11-15",30.639999
"1733","2013-11-18",30.620001
"1734","2013-11-19",30.809999
"1735","2013-11-20",30.92
"1736","2013-11-21",31.75
"1737","2013-11-22",32.029999
"1738","2013-11-25",31.950001
"1739","2013-11-26",32.389999
"1740","2013-11-27",32.419998
"1741","2013-11-29",32.459999
"1742","2013-12-02",32.150002
"1743","2013-12-03",32
"1744","2013-12-04",31.950001
"1745","2013-12-05",32.110001
"1746","2013-12-06",33.25
"1747","2013-12-09",34.189999
"1748","2013-12-10",33.759998
"1749","2013-12-11",32.93
"1750","2013-12-12",33.919998
"1751","2013-12-13",34.25
"1752","2013-12-16",34.540001
"1753","2013-12-17",34.139999
"1754","2013-12-18",34.25
"1755","2013-12-19",34.080002
"1756","2013-12-20",34.869999
"1757","2013-12-23",35.139999
"1758","2013-12-24",35.419998
"1759","2013-12-26",35.389999
"1760","2013-12-27",35.439999
"1761","2013-12-30",35.080002
"1762","2013-12-31",35.349998
"1763","2014-01-02",35.139999
"1764","2014-01-03",35
"1765","2014-01-06",34.790001
"1766","2014-01-07",34.959999
"1767","2014-01-08",34.709999
"1768","2014-01-09",34.23
"1769","2014-01-10",34.700001
"1770","2014-01-13",33.869999
"1771","2014-01-14",34.27
"1772","2014-01-15",35.02
"1773","2014-01-16",34.630001
"1774","2014-01-17",34.389999
"1775","2014-01-21",35
"1776","2014-01-22",35.549999
"1777","2014-01-23",35.369999
"1778","2014-01-24",33.73
"1779","2014-01-27",33.439999
"1780","2014-01-28",33.650002
"1781","2014-01-29",35.5
"1782","2014-01-30",35.540001
"1783","2014-01-31",35.560001
"1784","2014-02-03",34.41
"1785","2014-02-04",34.220001
"1786","2014-02-05",33.669998
"1787","2014-02-06",34.57
"1788","2014-02-07",35.16
"1789","2014-02-10",35.25
"1790","2014-02-11",35.07
"1791","2014-02-12",35.32
"1792","2014-02-13",35.98
"1793","2014-02-14",36.040001
"1794","2014-02-18",36.07
"1795","2014-02-19",36.099998
"1796","2014-02-20",36.290001
"1797","2014-02-21",36.209999
"1798","2014-02-24",36.240002
"1799","2014-02-25",36.709999
"1800","2014-02-26",37.360001
"1801","2014-02-27",37.43
"1802","2014-02-28",37.5
"1803","2014-03-03",37.369999
"1804","2014-03-04",37.900002
"1805","2014-03-05",37.740002
"1806","2014-03-06",38.09
"1807","2014-03-07",38
"1808","2014-03-10",37.720001
"1809","2014-03-11",37.580002
"1810","2014-03-12",37.029999
"1811","2014-03-13",36.75
"1812","2014-03-14",36.599998
"1813","2014-03-17",37.07
"1814","2014-03-18",37.900002
"1815","2014-03-19",37.32
"1816","2014-03-20",37.450001
"1817","2014-03-21",37.27
"1818","2014-03-24",37
"1819","2014-03-25",37.389999
"1820","2014-03-26",36.330002
"1821","2014-03-27",36.040001
"1822","2014-03-28",36.189999
"1823","2014-03-31",36.66
"1824","2014-04-01",37.630001
"1825","2014-04-02",38.470001
"1826","2014-04-03",38.290001
"1827","2014-04-04",37.509998
"1828","2014-04-07",37.290001
"1829","2014-04-08",37.009998
"1830","2014-04-09",38.09
"1831","2014-04-10",36.48
"1832","2014-04-11",36.23
"1833","2014-04-14",37.220001
"1834","2014-04-15",37.509998
"1835","2014-04-16",38.400002
"1836","2014-04-17",38.59
"1837","2014-04-21",38.27
"1838","2014-04-22",38.16
"1839","2014-04-23",37.459999
"1840","2014-04-24",37.66
"1841","2014-04-25",37.68
"1842","2014-04-28",38.169998
"1843","2014-04-29",38.060001
"1844","2014-04-30",37.470001
"1845","2014-05-01",37.650002
"1846","2014-05-02",38.810001
"1847","2014-05-05",38.66
"1848","2014-05-06",38.369999
"1849","2014-05-07",38.560001
"1850","2014-05-08",37.970001
"1851","2014-05-09",38.189999
"1852","2014-05-12",39.189999
"1853","2014-05-13",38.900002
"1854","2014-05-14",38.09
"1855","2014-05-15",37.540001
"1856","2014-05-16",37.52
"1857","2014-05-19",38.189999
"1858","2014-05-20",37.73
"1859","2014-05-21",38.290001
"1860","2014-05-22",38.77
"1861","2014-05-23",39.240002
"1862","2014-05-27",39.349998
"1863","2014-05-28",39.110001
"1864","2014-05-29",40.040001
"1865","2014-05-30",40.130001
"1866","2014-06-02",40.060001
"1867","2014-06-03",40.369999
"1868","2014-06-04",41
"1869","2014-06-05",41.860001
"1870","2014-06-06",42.130001
"1871","2014-06-09",42.110001
"1872","2014-06-10",41.799999
"1873","2014-06-11",41.389999
"1874","2014-06-12",40.639999
"1875","2014-06-13",40.720001
"1876","2014-06-16",40.450001
"1877","2014-06-17",40.740002
"1878","2014-06-18",40.66
"1879","2014-06-19",40.540001
"1880","2014-06-20",41.48
"1881","2014-06-23",41.740002
"1882","2014-06-24",40.990002
"1883","2014-06-25",40.93
"1884","2014-06-26",40.509998
"1885","2014-06-27",41.459999
"1886","2014-06-30",42.139999
"1887","2014-07-01",42.889999
"1888","2014-07-02",42.740002
"1889","2014-07-03",43.139999
"1890","2014-07-07",42.720001
"1891","2014-07-08",42.610001
"1892","2014-07-09",42.700001
"1893","2014-07-10",42.200001
"1894","2014-07-11",42.279999
"1895","2014-07-14",42.200001
"1896","2014-07-15",41.919998
"1897","2014-07-16",41.91
"1898","2014-07-17",41.360001
"1899","2014-07-18",42.029999
"1900","2014-07-21",41.59
"1901","2014-07-22",42.310001
"1902","2014-07-23",42.209999
"1903","2014-07-24",41.43
"1904","2014-07-25",40.709999
"1905","2014-07-28",40.799999
"1906","2014-07-29",40.060001
"1907","2014-07-30",39.41
"1908","2014-07-31",37.950001
"1909","2014-08-01",37.889999
"1910","2014-08-04",38.669998
"1911","2014-08-05",38.07
"1912","2014-08-06",38.360001
"1913","2014-08-07",37.919998
"1914","2014-08-08",38.619999
"1915","2014-08-11",39.119999
"1916","2014-08-12",38.610001
