"","date","MPB"
"1006","2010-12-29",7.5
"1007","2010-12-30",7.5
"1008","2010-12-31",7.5
"1009","2011-01-03",7.5
"1010","2011-01-04",7.5
"1011","2011-01-05",7.5
"1012","2011-01-06",7.5
"1013","2011-01-07",7.5
"1014","2011-01-10",7.5
"1015","2011-01-11",7.2
"1016","2011-01-12",7.2
"1017","2011-01-13",7.2
"1018","2011-01-14",7.5
"1019","2011-01-18",7.5
"1020","2011-01-19",7.5
"1021","2011-01-20",7.5
"1022","2011-01-21",7.5
"1023","2011-01-24",7.17
"1024","2011-01-25",7.17
"1025","2011-01-26",7.1
"1026","2011-01-27",9
"1027","2011-01-28",9.86
"1028","2011-01-31",10.25
"1029","2011-02-01",10
"1030","2011-02-02",9.8
"1031","2011-02-03",9.8
"1032","2011-02-04",9.25
"1033","2011-02-07",8.33
"1034","2011-02-08",8.5
"1035","2011-02-09",8.54
"1036","2011-02-10",8.82
"1037","2011-02-11",8.82
"1038","2011-02-14",8.82
"1039","2011-02-15",8.82
"1040","2011-02-16",8.48
"1041","2011-02-17",8.48
"1042","2011-02-18",9.05
"1043","2011-02-22",9.05
"1044","2011-02-23",8.45
"1045","2011-02-24",8.5
"1046","2011-02-25",8.5
"1047","2011-02-28",9.4
"1048","2011-03-01",9.49
"1049","2011-03-02",9.5
"1050","2011-03-03",9.5
"1051","2011-03-04",9.5
"1052","2011-03-07",9.5
"1053","2011-03-08",9
"1054","2011-03-09",9
"1055","2011-03-10",9
"1056","2011-03-11",9.25
"1057","2011-03-14",9.25
"1058","2011-03-15",9.03
"1059","2011-03-16",8.6
"1060","2011-03-17",8.75
"1061","2011-03-18",8.98
"1062","2011-03-21",8.99
"1063","2011-03-22",8.99
"1064","2011-03-23",9.18
"1065","2011-03-24",9.5
"1066","2011-03-25",10.6
"1067","2011-03-28",11.5
"1068","2011-03-29",10
"1069","2011-03-30",9.5
"1070","2011-03-31",8.89
"1071","2011-04-01",9.25
"1072","2011-04-04",8.96
"1073","2011-04-05",8.83
"1074","2011-04-06",8.81
"1075","2011-04-07",8.95
"1076","2011-04-08",8.42
"1077","2011-04-11",8.42
"1078","2011-04-12",9.05
"1079","2011-04-13",8.96
"1080","2011-04-14",9
"1081","2011-04-15",9.06
"1082","2011-04-18",8.68
"1083","2011-04-19",9.4
"1084","2011-04-20",9.1
"1085","2011-04-21",9.18
"1086","2011-04-25",9.02
"1087","2011-04-26",8.4
"1088","2011-04-27",9.01
"1089","2011-04-28",8.85
"1090","2011-04-29",9.25
"1091","2011-05-02",9
"1092","2011-05-03",9.01
"1093","2011-05-04",8.84
"1094","2011-05-05",9.29
"1095","2011-05-06",9.29
"1096","2011-05-09",9.29
"1097","2011-05-10",8.8
"1098","2011-05-11",9.03
"1099","2011-05-12",9
"1100","2011-05-13",8.97
"1101","2011-05-16",8.97
"1102","2011-05-17",9.24
"1103","2011-05-18",9.17
"1104","2011-05-19",8.93
"1105","2011-05-20",8.93
"1106","2011-05-23",9.38
"1107","2011-05-24",9.17
"1108","2011-05-25",8.78
"1109","2011-05-26",8.78
"1110","2011-05-27",9
"1111","2011-05-31",8.75
"1112","2011-06-01",8.83
"1113","2011-06-02",8.9
"1114","2011-06-03",8.45
"1115","2011-06-06",8.45
"1116","2011-06-07",8.5
"1117","2011-06-08",8.5
"1118","2011-06-09",8.49
"1119","2011-06-10",9.19
"1120","2011-06-13",8.31
"1121","2011-06-14",9.33
"1122","2011-06-15",8.71
"1123","2011-06-16",9.4
"1124","2011-06-17",8.78
"1125","2011-06-20",8.78
"1126","2011-06-21",8.67
"1127","2011-06-22",8.67
"1128","2011-06-23",8.65
"1129","2011-06-24",8.13
"1130","2011-06-27",8.5
"1131","2011-06-28",8.49
"1132","2011-06-29",8.49
"1133","2011-06-30",8.2
"1134","2011-07-01",8.06
"1135","2011-07-05",8.02
"1136","2011-07-06",8.03
"1137","2011-07-07",8.08
"1138","2011-07-08",8.4
"1139","2011-07-11",8.34
"1140","2011-07-12",8.34
"1141","2011-07-13",8.35
"1142","2011-07-14",8.35
"1143","2011-07-15",8.07
"1144","2011-07-18",8.07
"1145","2011-07-19",8.07
"1146","2011-07-20",8.15
"1147","2011-07-21",8.15
"1148","2011-07-22",8.38
"1149","2011-07-25",8.2
"1150","2011-07-26",8.37
"1151","2011-07-27",8.5
"1152","2011-07-28",8.33
"1153","2011-07-29",8.33
"1154","2011-08-01",8.33
"1155","2011-08-02",8.45
"1156","2011-08-03",8.3
"1157","2011-08-04",8.3
"1158","2011-08-05",8.3
"1159","2011-08-08",8.2
"1160","2011-08-09",8.2
"1161","2011-08-10",8.15
"1162","2011-08-11",8.15
"1163","2011-08-12",8.12
"1164","2011-08-15",8.12
"1165","2011-08-16",8.12
"1166","2011-08-17",8.12
"1167","2011-08-18",8.12
"1168","2011-08-19",8.12
"1169","2011-08-22",8.45
"1170","2011-08-23",8.45
"1171","2011-08-24",8.45
"1172","2011-08-25",8.45
"1173","2011-08-26",8.45
"1174","2011-08-29",8.45
"1175","2011-08-30",8.4
"1176","2011-08-31",8.43
"1177","2011-09-01",8.43
"1178","2011-09-02",8.69
"1179","2011-09-06",8.46
"1180","2011-09-07",8.46
"1181","2011-09-08",8.46
"1182","2011-09-09",8.4
"1183","2011-09-12",8.4
"1184","2011-09-13",7.76
"1185","2011-09-14",7.76
"1186","2011-09-15",8.54
"1187","2011-09-16",8.97
"1188","2011-09-19",8.97
"1189","2011-09-20",8.97
"1190","2011-09-21",8.97
"1191","2011-09-22",7.8
"1192","2011-09-23",7.79
"1193","2011-09-26",7.79
"1194","2011-09-27",8
"1195","2011-09-28",8
"1196","2011-09-29",8
"1197","2011-09-30",8
"1198","2011-10-03",7.75
"1199","2011-10-04",7.75
"1200","2011-10-05",7.75
"1201","2011-10-06",6.99
"1202","2011-10-07",7.48
"1203","2011-10-10",7.2
"1204","2011-10-11",7.03
"1205","2011-10-12",7.03
"1206","2011-10-13",7.03
"1207","2011-10-14",7.99
"1208","2011-10-17",7.99
"1209","2011-10-18",7.99
"1210","2011-10-19",7.99
"1211","2011-10-20",7.99
"1212","2011-10-21",7.99
"1213","2011-10-24",7.99
"1214","2011-10-25",7.99
"1215","2011-10-26",7.99
"1216","2011-10-27",7.96
"1217","2011-10-28",7.6
"1218","2011-10-31",7.5
"1219","2011-11-01",7.5
"1220","2011-11-02",7.5
"1221","2011-11-03",7.5
"1222","2011-11-04",7.83
"1223","2011-11-07",7.86
"1224","2011-11-08",7.84
"1225","2011-11-09",7.67
"1226","2011-11-10",7.67
"1227","2011-11-11",7.55
"1228","2011-11-14",7.55
"1229","2011-11-15",7.55
"1230","2011-11-16",7.55
"1231","2011-11-17",7.55
"1232","2011-11-18",7.53
"1233","2011-11-21",7.53
"1234","2011-11-22",7.71
"1235","2011-11-23",7.56
"1236","2011-11-25",7.56
"1237","2011-11-28",8.44
"1238","2011-11-29",8.5
"1239","2011-11-30",8.25
"1240","2011-12-01",8.25
"1241","2011-12-02",8.25
"1242","2011-12-05",8.09
"1243","2011-12-06",8.05
"1244","2011-12-07",8.05
"1245","2011-12-08",8.04
"1246","2011-12-09",8
"1247","2011-12-12",8
"1248","2011-12-13",7.68
"1249","2011-12-14",7.68
"1250","2011-12-15",7.22
"1251","2011-12-16",8
"1252","2011-12-19",8.27
"1253","2011-12-20",7.74
"1254","2011-12-21",7.55
"1255","2011-12-22",7.5
"1256","2011-12-23",7.6
"1257","2011-12-27",7.5
"1258","2011-12-28",7.56
"1259","2011-12-29",7.58
"1260","2011-12-30",7.54
"1261","2012-01-03",7.65
"1262","2012-01-04",7.5
"1263","2012-01-05",7.4
"1264","2012-01-06",7.4
"1265","2012-01-09",7.4
"1266","2012-01-10",7.16
"1267","2012-01-11",7.1
"1268","2012-01-12",7.1
"1269","2012-01-13",7.1
"1270","2012-01-17",7.11
"1271","2012-01-18",7.24
"1272","2012-01-19",7.54
"1273","2012-01-20",7.25
"1274","2012-01-23",7.1
"1275","2012-01-24",7.14
"1276","2012-01-25",7.75
"1277","2012-01-26",7.93
"1278","2012-01-27",7.86
"1279","2012-01-30",7.86
"1280","2012-01-31",8.1
"1281","2012-02-01",7.9
"1282","2012-02-02",7.9
"1283","2012-02-03",8.67
"1284","2012-02-06",8.5
"1285","2012-02-07",8.8
"1286","2012-02-08",9
"1287","2012-02-09",8.91
"1288","2012-02-10",9
"1289","2012-02-13",9
"1290","2012-02-14",9.5
"1291","2012-02-15",9.81
"1292","2012-02-16",10.19
"1293","2012-02-17",10.2
"1294","2012-02-21",9.98
"1295","2012-02-22",10.25
"1296","2012-02-23",10.25
"1297","2012-02-24",9.84
"1298","2012-02-27",10.05
"1299","2012-02-28",10.05
"1300","2012-02-29",10.89
"1301","2012-03-01",10.72
"1302","2012-03-02",10.3
"1303","2012-03-05",10.3
"1304","2012-03-06",9.97
"1305","2012-03-07",10.1
"1306","2012-03-08",10.25
"1307","2012-03-09",10.56
"1308","2012-03-12",10.56
"1309","2012-03-13",10.56
"1310","2012-03-14",10.36
"1311","2012-03-15",10.84
"1312","2012-03-16",10.85
"1313","2012-03-19",10.63
"1314","2012-03-20",10.85
"1315","2012-03-21",10.85
"1316","2012-03-22",10.85
"1317","2012-03-23",10.85
"1318","2012-03-26",10.85
"1319","2012-03-27",10.94
"1320","2012-03-28",10.01
"1321","2012-03-29",9.98
"1322","2012-03-30",10.1
"1323","2012-04-02",10.4
"1324","2012-04-03",10.14
"1325","2012-04-04",10.14
"1326","2012-04-05",10.14
"1327","2012-04-09",10.56
"1328","2012-04-10",10.12
"1329","2012-04-11",10.21
"1330","2012-04-12",10.21
"1331","2012-04-13",10.21
"1332","2012-04-16",10.19
"1333","2012-04-17",10.19
"1334","2012-04-18",10.19
"1335","2012-04-19",10.19
"1336","2012-04-20",10
"1337","2012-04-23",10.3
"1338","2012-04-24",10.18
"1339","2012-04-25",9.83
"1340","2012-04-26",9.81
"1341","2012-04-27",9.5
"1342","2012-04-30",9.91
"1343","2012-05-01",9.91
"1344","2012-05-02",9.91
"1345","2012-05-03",10
"1346","2012-05-04",10
"1347","2012-05-07",10
"1348","2012-05-08",9.97
"1349","2012-05-09",9.87
"1350","2012-05-10",9.99
"1351","2012-05-11",9.86
"1352","2012-05-14",9.86
"1353","2012-05-15",10.18
"1354","2012-05-16",10
"1355","2012-05-17",9.81
"1356","2012-05-18",9.67
"1357","2012-05-21",9.63
"1358","2012-05-22",9.5
"1359","2012-05-23",9.5
"1360","2012-05-24",9.5
"1361","2012-05-25",9.5
"1362","2012-05-29",10.8
"1363","2012-05-30",10.75
"1364","2012-05-31",9.51
"1365","2012-06-01",9.54
"1366","2012-06-04",9.45
"1367","2012-06-05",10.72
"1368","2012-06-06",10.8
"1369","2012-06-07",10.81
"1370","2012-06-08",10.81
"1371","2012-06-11",10.8
"1372","2012-06-12",9.55
"1373","2012-06-13",9.6
"1374","2012-06-14",9.7
"1375","2012-06-15",9.7
"1376","2012-06-18",9.7
"1377","2012-06-19",9.7
"1378","2012-06-20",10.52
"1379","2012-06-21",10.95
"1380","2012-06-22",10.95
"1381","2012-06-25",10.95
"1382","2012-06-26",10.95
"1383","2012-06-27",10.95
"1384","2012-06-28",10.95
"1385","2012-06-29",10.95
"1386","2012-07-02",10.95
"1387","2012-07-03",10.75
"1388","2012-07-05",10.75
"1389","2012-07-06",10.25
"1390","2012-07-09",10.25
"1391","2012-07-10",10.25
"1392","2012-07-11",10.25
"1393","2012-07-12",10
"1394","2012-07-13",10.25
"1395","2012-07-16",8.99
"1396","2012-07-17",9.81
"1397","2012-07-18",9.75
"1398","2012-07-19",9.75
"1399","2012-07-20",9.71
"1400","2012-07-23",10.14
"1401","2012-07-24",10
"1402","2012-07-25",10.2
"1403","2012-07-26",10
"1404","2012-07-27",10
"1405","2012-07-30",10
"1406","2012-07-31",10
"1407","2012-08-01",10.05
"1408","2012-08-02",10.05
"1409","2012-08-03",10.1
"1410","2012-08-06",10.1
"1411","2012-08-07",10.29
"1412","2012-08-08",10.29
"1413","2012-08-09",10.29
"1414","2012-08-10",10.29
"1415","2012-08-13",9.91
"1416","2012-08-14",10.03
"1417","2012-08-15",9.9
"1418","2012-08-16",9.9
"1419","2012-08-17",9.9
"1420","2012-08-20",9.9
"1421","2012-08-21",9.9
"1422","2012-08-22",9.9
"1423","2012-08-23",9.9
"1424","2012-08-24",9.9
"1425","2012-08-27",10.09
"1426","2012-08-28",10
"1427","2012-08-29",9.96
"1428","2012-08-30",9.96
"1429","2012-08-31",10.4
"1430","2012-09-04",10.4
"1431","2012-09-05",10.07
"1432","2012-09-06",10.07
"1433","2012-09-07",10.1
"1434","2012-09-10",10.1
"1435","2012-09-11",10.13
"1436","2012-09-12",10.13
"1437","2012-09-13",10.13
"1438","2012-09-14",10.1
"1439","2012-09-17",10.7
"1440","2012-09-18",10.57
"1441","2012-09-19",10.57
"1442","2012-09-20",10.57
"1443","2012-09-21",10.51
"1444","2012-09-24",10.51
"1445","2012-09-25",10.51
"1446","2012-09-26",10
"1447","2012-09-27",10.15
"1448","2012-09-28",10.48
"1449","2012-10-01",10.48
"1450","2012-10-02",10.48
"1451","2012-10-03",10.47
"1452","2012-10-04",10.65
"1453","2012-10-05",10.5
"1454","2012-10-08",10.5
"1455","2012-10-09",10.3
"1456","2012-10-10",9.99
"1457","2012-10-11",10.15
"1458","2012-10-12",10.06
"1459","2012-10-15",10.06
"1460","2012-10-16",10.5
"1461","2012-10-17",10.04
"1462","2012-10-18",10.04
"1463","2012-10-19",10.04
"1464","2012-10-22",10.04
"1465","2012-10-23",10.01
"1466","2012-10-24",10.26
"1467","2012-10-25",10.35
"1468","2012-10-26",10.17
"1469","2012-10-31",10.2
"1470","2012-11-01",10.2
"1471","2012-11-02",10.2
"1472","2012-11-05",10.03
"1473","2012-11-06",10.2
"1474","2012-11-07",10.14
"1475","2012-11-08",10.2
"1476","2012-11-09",10.2
"1477","2012-11-12",10.01
"1478","2012-11-13",9.85
"1479","2012-11-14",10
"1480","2012-11-15",10
"1481","2012-11-16",9.76
"1482","2012-11-19",9.96
"1483","2012-11-20",9.98
"1484","2012-11-21",9.98
"1485","2012-11-23",9.8
"1486","2012-11-26",9.83
"1487","2012-11-27",9.84
"1488","2012-11-28",10
"1489","2012-11-29",9.95
"1490","2012-11-30",10.12
"1491","2012-12-03",10.12
"1492","2012-12-04",10.03
"1493","2012-12-05",10
"1494","2012-12-06",10
"1495","2012-12-07",9.83
"1496","2012-12-10",9.92
"1497","2012-12-11",9.92
"1498","2012-12-12",9.9
"1499","2012-12-13",9.78
"1500","2012-12-14",9.91
"1501","2012-12-17",9.95
"1502","2012-12-18",10.25
"1503","2012-12-19",10.37
"1504","2012-12-20",10.5
"1505","2012-12-21",10.11
"1506","2012-12-24",10.11
"1507","2012-12-26",10
"1508","2012-12-27",10
"1509","2012-12-28",10.52
"1510","2012-12-31",11.19
"1511","2013-01-02",11.19
"1512","2013-01-03",11.19
"1513","2013-01-04",11.25
"1514","2013-01-07",11.25
"1515","2013-01-08",11.15
"1516","2013-01-09",11.19
"1517","2013-01-10",11.19
"1518","2013-01-11",11.19
"1519","2013-01-14",11.19
"1520","2013-01-15",11.17
"1521","2013-01-16",10.5
"1522","2013-01-17",10.94
"1523","2013-01-18",11.28
"1524","2013-01-22",11.28
"1525","2013-01-23",11.28
"1526","2013-01-24",10.89
"1527","2013-01-25",11.05
"1528","2013-01-28",11.03
"1529","2013-01-29",11.03
"1530","2013-01-30",11.03
"1531","2013-01-31",11.13
"1532","2013-02-01",11.19
"1533","2013-02-04",11.25
"1534","2013-02-05",11.25
"1535","2013-02-06",11.09
"1536","2013-02-07",11.37
"1537","2013-02-08",11.4
"1538","2013-02-11",11.4
"1539","2013-02-12",11.5
"1540","2013-02-13",11.6
"1541","2013-02-14",10.9
"1542","2013-02-15",11
"1543","2013-02-19",11.2
"1544","2013-02-20",11.2
"1545","2013-02-21",11.2
"1546","2013-02-22",11.2
"1547","2013-02-25",11.03
"1548","2013-02-26",11.1
"1549","2013-02-27",11.11
"1550","2013-02-28",11
"1551","2013-03-01",11
"1552","2013-03-04",11.25
"1553","2013-03-05",11.24
"1554","2013-03-06",11.23
"1555","2013-03-07",11.23
"1556","2013-03-08",11.13
"1557","2013-03-11",11.13
"1558","2013-03-12",11.13
"1559","2013-03-13",11.18
"1560","2013-03-14",11.18
"1561","2013-03-15",11.18
"1562","2013-03-18",11
"1563","2013-03-19",11
"1564","2013-03-20",11.25
"1565","2013-03-21",11.01
"1566","2013-03-22",11.05
"1567","2013-03-25",11.24
"1568","2013-03-26",11.11
"1569","2013-03-27",11.07
"1570","2013-03-28",11.24
"1571","2013-04-01",11.25
"1572","2013-04-02",11.25
"1573","2013-04-03",11.06
"1574","2013-04-04",11.06
"1575","2013-04-05",11.12
"1576","2013-04-08",11.34
"1577","2013-04-09",11.2
"1578","2013-04-10",11.23
"1579","2013-04-11",11.23
"1580","2013-04-12",11.23
"1581","2013-04-15",11.23
"1582","2013-04-16",11.23
"1583","2013-04-17",11.23
"1584","2013-04-18",11.23
"1585","2013-04-19",11.23
"1586","2013-04-22",11.21
"1587","2013-04-23",11.07
"1588","2013-04-24",11.05
"1589","2013-04-25",10.97
"1590","2013-04-26",10.97
"1591","2013-04-29",10.75
"1592","2013-04-30",10.65
"1593","2013-05-01",10.75
"1594","2013-05-02",10.02
"1595","2013-05-03",10.14
"1596","2013-05-06",10
"1597","2013-05-07",10.14
"1598","2013-05-08",10.14
"1599","2013-05-09",10.31
"1600","2013-05-10",10
"1601","2013-05-13",9.82
"1602","2013-05-14",9.99
"1603","2013-05-15",10.19
"1604","2013-05-16",10.19
"1605","2013-05-17",10.19
"1606","2013-05-20",10.22
"1607","2013-05-21",10.27
"1608","2013-05-22",10.27
"1609","2013-05-23",10.03
"1610","2013-05-24",10.03
"1611","2013-05-28",11.28
"1612","2013-05-29",11.06
"1613","2013-05-30",10.86
"1614","2013-05-31",10.92
"1615","2013-06-03",10.86
"1616","2013-06-04",10.85
"1617","2013-06-05",10.91
"1618","2013-06-06",10.93
"1619","2013-06-07",10.93
"1620","2013-06-10",10.93
"1621","2013-06-11",10.93
"1622","2013-06-12",10.93
"1623","2013-06-13",10.99
"1624","2013-06-14",11
"1625","2013-06-17",11
"1626","2013-06-18",11
"1627","2013-06-19",11
"1628","2013-06-20",11
"1629","2013-06-21",11
"1630","2013-06-24",11
"1631","2013-06-25",10.7
"1632","2013-06-26",10.9
"1633","2013-06-27",11.23
"1634","2013-06-28",11.14
"1635","2013-07-01",11.23
"1636","2013-07-02",11.18
"1637","2013-07-03",11.18
"1638","2013-07-05",11.1
"1639","2013-07-08",11.2
"1640","2013-07-09",11.31
"1641","2013-07-10",11.39
"1642","2013-07-11",11.38
"1643","2013-07-12",11.42
"1644","2013-07-15",11.5
"1645","2013-07-16",11.65
"1646","2013-07-17",11.54
"1647","2013-07-18",11.7
"1648","2013-07-19",11.7
"1649","2013-07-22",11.6
"1650","2013-07-23",11.25
"1651","2013-07-24",11.35
"1652","2013-07-25",11.4
"1653","2013-07-26",11.4
"1654","2013-07-29",11.45
"1655","2013-07-30",11.55
"1656","2013-07-31",11.57
"1657","2013-08-01",11.88
"1658","2013-08-02",11.94
"1659","2013-08-05",11.79
"1660","2013-08-06",12.31
"1661","2013-08-07",12.7
"1662","2013-08-08",12.18
"1663","2013-08-09",12.11
"1664","2013-08-12",11.8
"1665","2013-08-13",11.65
"1666","2013-08-14",11.65
"1667","2013-08-15",11.7
"1668","2013-08-16",11.7
"1669","2013-08-19",11.55
"1670","2013-08-20",11.7
"1671","2013-08-21",11.5
"1672","2013-08-22",11.9
"1673","2013-08-23",11.91
"1674","2013-08-26",12
"1675","2013-08-27",11.98
"1676","2013-08-28",11.96
"1677","2013-08-29",11.92
"1678","2013-08-30",11.92
"1679","2013-09-03",11.92
"1680","2013-09-04",11.92
"1681","2013-09-05",11.5
"1682","2013-09-06",11.74
"1683","2013-09-09",11.55
"1684","2013-09-10",11.7
"1685","2013-09-11",11.7
"1686","2013-09-12",11.7
"1687","2013-09-13",11.61
"1688","2013-09-16",11.68
"1689","2013-09-17",11.77
"1690","2013-09-18",11.7
"1691","2013-09-19",11.73
"1692","2013-09-20",11.67
"1693","2013-09-23",11.5
"1694","2013-09-24",11.5
"1695","2013-09-25",11.5
"1696","2013-09-26",11.5
"1697","2013-09-27",11.5
"1698","2013-09-30",11.45
"1699","2013-10-01",11.49
"1700","2013-10-02",11.55
"1701","2013-10-03",11.55
"1702","2013-10-04",11.55
"1703","2013-10-07",11.53
"1704","2013-10-08",11.5
"1705","2013-10-09",11.45
"1706","2013-10-10",11.8
"1707","2013-10-11",11.46
"1708","2013-10-14",11.48
"1709","2013-10-15",11.55
"1710","2013-10-16",11.65
"1711","2013-10-17",11.65
"1712","2013-10-18",11.6
"1713","2013-10-21",11.69
"1714","2013-10-22",11.63
"1715","2013-10-23",12.25
"1716","2013-10-24",12.15
"1717","2013-10-25",12.01
"1718","2013-10-28",12.01
"1719","2013-10-29",12
"1720","2013-10-30",12.02
"1721","2013-10-31",12
"1722","2013-11-01",12
"1723","2013-11-04",12.01
"1724","2013-11-05",12.1
"1725","2013-11-06",12.07
"1726","2013-11-07",12.07
"1727","2013-11-08",12.07
"1728","2013-11-11",12.19
"1729","2013-11-12",12.12
"1730","2013-11-13",12.1
"1731","2013-11-14",12.1
"1732","2013-11-15",12.15
"1733","2013-11-18",12.3
"1734","2013-11-19",12.29
"1735","2013-11-20",12.15
"1736","2013-11-21",12.39
"1737","2013-11-22",12.42
"1738","2013-11-25",12.69
"1739","2013-11-26",12.53
"1740","2013-11-27",12.1
"1741","2013-11-29",12.41
"1742","2013-12-02",12.2
"1743","2013-12-03",12.2
"1744","2013-12-04",12.2
"1745","2013-12-05",12.43
"1746","2013-12-06",12.55
"1747","2013-12-09",12.55
"1748","2013-12-10",12.55
"1749","2013-12-11",12.71
"1750","2013-12-12",12.75
"1751","2013-12-13",12.65
"1752","2013-12-16",12.89
"1753","2013-12-17",12.89
"1754","2013-12-18",13.1
"1755","2013-12-19",14.15
"1756","2013-12-20",14.2
"1757","2013-12-23",13.9
"1758","2013-12-24",13.9
"1759","2013-12-26",14
"1760","2013-12-27",14.29
"1761","2013-12-30",14.29
"1762","2013-12-31",14.34
"1763","2014-01-02",14.33
"1764","2014-01-03",14.35
"1765","2014-01-06",14.11
"1766","2014-01-07",14.11
"1767","2014-01-08",14.11
"1768","2014-01-09",14.11
"1769","2014-01-10",14.11
"1770","2014-01-13",13.54
"1771","2014-01-14",13.41
"1772","2014-01-15",13.3
"1773","2014-01-16",13.35
"1774","2014-01-17",13.57
"1775","2014-01-21",14.16
"1776","2014-01-22",14
"1777","2014-01-23",14.1
"1778","2014-01-24",14.5
"1779","2014-01-27",14.22
"1780","2014-01-28",14.22
"1781","2014-01-29",14.22
"1782","2014-01-30",14.38
"1783","2014-01-31",14.01
"1784","2014-02-03",14.05
"1785","2014-02-04",14.05
"1786","2014-02-05",14.01
"1787","2014-02-06",14.1
"1788","2014-02-07",14.24
"1789","2014-02-10",14.24
"1790","2014-02-11",13.8
"1791","2014-02-12",13.8
"1792","2014-02-13",13.68
"1793","2014-02-14",14.2
"1794","2014-02-18",13.93
"1795","2014-02-19",14.6
"1796","2014-02-20",14.5
"1797","2014-02-21",14.47
"1798","2014-02-24",14.75
"1799","2014-02-25",14.31
"1800","2014-02-26",14.15
"1801","2014-02-27",14.25
"1802","2014-02-28",14.53
"1803","2014-03-03",14.5
"1804","2014-03-04",14.55
"1805","2014-03-05",14.55
"1806","2014-03-06",14.33
"1807","2014-03-07",14.33
"1808","2014-03-10",14.93
"1809","2014-03-11",14.3
"1810","2014-03-12",14.3
"1811","2014-03-13",14.3
"1812","2014-03-14",14.3
"1813","2014-03-17",14.1
"1814","2014-03-18",14.1
"1815","2014-03-19",14.1
"1816","2014-03-20",14.2
"1817","2014-03-21",14.36
"1818","2014-03-24",14.49
"1819","2014-03-25",14.36
"1820","2014-03-26",14.5
"1821","2014-03-27",14.5
"1822","2014-03-28",14.5
"1823","2014-03-31",14.5
"1824","2014-04-01",14.5
"1825","2014-04-02",14.5
"1826","2014-04-03",14.5
"1827","2014-04-04",14.5
"1828","2014-04-07",14.86
"1829","2014-04-08",14.86
"1830","2014-04-09",14.86
"1831","2014-04-10",14.26
"1832","2014-04-11",14.26
"1833","2014-04-14",14.48
"1834","2014-04-15",14.45
"1835","2014-04-16",14.52
"1836","2014-04-17",14.52
"1837","2014-04-21",14
"1838","2014-04-22",14
"1839","2014-04-23",14.88
"1840","2014-04-24",14.9
"1841","2014-04-25",14.8
"1842","2014-04-28",14.95
"1843","2014-04-29",14.95
"1844","2014-04-30",15
"1845","2014-05-01",15.09
"1846","2014-05-02",15.09
"1847","2014-05-05",15.6
"1848","2014-05-06",15.09
"1849","2014-05-07",15.4
"1850","2014-05-08",15.4
"1851","2014-05-09",15.73
"1852","2014-05-12",15.43
"1853","2014-05-13",15.01
"1854","2014-05-14",15.19
"1855","2014-05-15",15.01
"1856","2014-05-16",14.88
"1857","2014-05-19",14.89
"1858","2014-05-20",14.64
"1859","2014-05-21",14.74
"1860","2014-05-22",14.8
"1861","2014-05-23",14.91
"1862","2014-05-27",15.37
"1863","2014-05-28",15.6
"1864","2014-05-29",15.6
"1865","2014-05-30",15.6
"1866","2014-06-02",15.6
"1867","2014-06-03",14.93
"1868","2014-06-04",15.16
"1869","2014-06-05",15.49
"1870","2014-06-06",15.49
"1871","2014-06-09",15.23
"1872","2014-06-10",15.02
"1873","2014-06-11",15.02
"1874","2014-06-12",15.02
"1875","2014-06-13",15.35
"1876","2014-06-16",15.35
"1877","2014-06-17",15.1
"1878","2014-06-18",15.1
"1879","2014-06-19",15.1
"1880","2014-06-20",14.85
"1881","2014-06-23",15.18
"1882","2014-06-24",15.01
"1883","2014-06-25",15.01
"1884","2014-06-26",15.01
"1885","2014-06-27",15.9
"1886","2014-06-30",15.82
"1887","2014-07-01",15.8
"1888","2014-07-02",15.46
"1889","2014-07-03",15.36
"1890","2014-07-07",15.6
"1891","2014-07-08",15.6
"1892","2014-07-09",15.36
"1893","2014-07-10",15.3
"1894","2014-07-11",15.3
"1895","2014-07-14",15.1
"1896","2014-07-15",15.15
"1897","2014-07-16",15.25
"1898","2014-07-17",15.25
"1899","2014-07-18",15.28
"1900","2014-07-21",15.15
"1901","2014-07-22",15.6
"1902","2014-07-23",16.09
"1903","2014-07-24",16.049999
"1904","2014-07-25",16
"1905","2014-07-28",16
"1906","2014-07-29",15.8
"1907","2014-07-30",15.8
"1908","2014-07-31",15.82
"1909","2014-08-01",15.87
"1910","2014-08-04",15.87
"1911","2014-08-05",15.87
"1912","2014-08-06",15.87
"1913","2014-08-07",15.87
"1914","2014-08-08",15.87
"1915","2014-08-11",15.87
"1916","2014-08-12",15.87
"1917","2014-08-13",16.01
"1918","2014-08-14",16.08
"1919","2014-08-15",16.129999
"1920","2014-08-18",16.07
"1921","2014-08-19",15.98
"1922","2014-08-20",15.94
"1923","2014-08-21",15.98
"1924","2014-08-22",16.1
"1925","2014-08-25",16.049999
"1926","2014-08-26",16
"1927","2014-08-27",15.87
"1928","2014-08-28",16.1
"1929","2014-08-29",15.83
"1930","2014-09-02",15.81
"1931","2014-09-03",15.72
"1932","2014-09-04",15.8
"1933","2014-09-05",16.01
"1934","2014-09-08",16.030001
"1935","2014-09-09",15.82
"1936","2014-09-10",16.049999
"1937","2014-09-11",15.9
"1938","2014-09-12",15.87
"1939","2014-09-15",15.81
"1940","2014-09-16",15.81
"1941","2014-09-17",15.75
"1942","2014-09-18",15.75
"1943","2014-09-19",15.55
"1944","2014-09-22",15.65
"1945","2014-09-23",15.8
"1946","2014-09-24",15.8
