"","date","FCF"
"1001","2010-12-21",7.07
"1002","2010-12-22",7.45
"1003","2010-12-23",7.23
"1004","2010-12-27",7.28
"1005","2010-12-28",7.3
"1006","2010-12-29",7.24
"1007","2010-12-30",7.29
"1008","2010-12-31",7.08
"1009","2011-01-03",7.36
"1010","2011-01-04",7.16
"1011","2011-01-05",7.25
"1012","2011-01-06",7.1
"1013","2011-01-07",6.73
"1014","2011-01-10",6.74
"1015","2011-01-11",6.77
"1016","2011-01-12",6.76
"1017","2011-01-13",6.71
"1018","2011-01-14",7.03
"1019","2011-01-18",6.99
"1020","2011-01-19",6.75
"1021","2011-01-20",6.94
"1022","2011-01-21",6.96
"1023","2011-01-24",6.85
"1024","2011-01-25",6.89
"1025","2011-01-26",6.81
"1026","2011-01-27",6.83
"1027","2011-01-28",6.53
"1028","2011-01-31",6.43
"1029","2011-02-01",6.56
"1030","2011-02-02",6.44
"1031","2011-02-03",6.51
"1032","2011-02-04",6.55
"1033","2011-02-07",6.54
"1034","2011-02-08",6.52
"1035","2011-02-09",6.45
"1036","2011-02-10",6.42
"1037","2011-02-11",6.58
"1038","2011-02-14",6.39
"1039","2011-02-15",6.28
"1040","2011-02-16",6.37
"1041","2011-02-17",6.56
"1042","2011-02-18",6.68
"1043","2011-02-22",6.53
"1044","2011-02-23",6.52
"1045","2011-02-24",6.42
"1046","2011-02-25",6.59
"1047","2011-02-28",6.55
"1048","2011-03-01",6.34
"1049","2011-03-02",6.26
"1050","2011-03-03",6.36
"1051","2011-03-04",6.3
"1052","2011-03-07",6.28
"1053","2011-03-08",6.48
"1054","2011-03-09",6.43
"1055","2011-03-10",6.17
"1056","2011-03-11",6.19
"1057","2011-03-14",6.25
"1058","2011-03-15",6.25
"1059","2011-03-16",6.26
"1060","2011-03-17",6.32
"1061","2011-03-18",6.38
"1062","2011-03-21",6.45
"1063","2011-03-22",6.34
"1064","2011-03-23",6.17
"1065","2011-03-24",6.11
"1066","2011-03-25",6.27
"1067","2011-03-28",6.32
"1068","2011-03-29",6.44
"1069","2011-03-30",6.71
"1070","2011-03-31",6.85
"1071","2011-04-01",6.82
"1072","2011-04-04",6.85
"1073","2011-04-05",6.84
"1074","2011-04-06",6.89
"1075","2011-04-07",6.96
"1076","2011-04-08",6.67
"1077","2011-04-11",6.58
"1078","2011-04-12",6.48
"1079","2011-04-13",6.32
"1080","2011-04-14",6.29
"1081","2011-04-15",6.35
"1082","2011-04-18",6.23
"1083","2011-04-19",6.16
"1084","2011-04-20",5.89
"1085","2011-04-21",5.95
"1086","2011-04-25",6.03
"1087","2011-04-26",6.22
"1088","2011-04-27",6.29
"1089","2011-04-28",6.27
"1090","2011-04-29",6.2
"1091","2011-05-02",6.2
"1092","2011-05-03",6.18
"1093","2011-05-04",6.13
"1094","2011-05-05",6.08
"1095","2011-05-06",5.98
"1096","2011-05-09",5.98
"1097","2011-05-10",6.06
"1098","2011-05-11",5.94
"1099","2011-05-12",6.01
"1100","2011-05-13",5.87
"1101","2011-05-16",5.8
"1102","2011-05-17",5.85
"1103","2011-05-18",5.84
"1104","2011-05-19",5.84
"1105","2011-05-20",5.76
"1106","2011-05-23",5.62
"1107","2011-05-24",5.62
"1108","2011-05-25",5.62
"1109","2011-05-26",5.71
"1110","2011-05-27",5.75
"1111","2011-05-31",5.85
"1112","2011-06-01",5.64
"1113","2011-06-02",5.61
"1114","2011-06-03",5.51
"1115","2011-06-06",5.5
"1116","2011-06-07",5.41
"1117","2011-06-08",5.31
"1118","2011-06-09",5.26
"1119","2011-06-10",5.18
"1120","2011-06-13",5.23
"1121","2011-06-14",5.34
"1122","2011-06-15",5.28
"1123","2011-06-16",5.44
"1124","2011-06-17",5.62
"1125","2011-06-20",5.68
"1126","2011-06-21",5.74
"1127","2011-06-22",5.62
"1128","2011-06-23",5.51
"1129","2011-06-24",5.59
"1130","2011-06-27",5.74
"1131","2011-06-28",5.76
"1132","2011-06-29",5.75
"1133","2011-06-30",5.74
"1134","2011-07-01",5.89
"1135","2011-07-05",5.78
"1136","2011-07-06",5.79
"1137","2011-07-07",5.83
"1138","2011-07-08",5.73
"1139","2011-07-11",5.62
"1140","2011-07-12",5.66
"1141","2011-07-13",5.68
"1142","2011-07-14",5.46
"1143","2011-07-15",5.41
"1144","2011-07-18",5.25
"1145","2011-07-19",5.3
"1146","2011-07-20",5.27
"1147","2011-07-21",5.33
"1148","2011-07-22",5.29
"1149","2011-07-25",5.3
"1150","2011-07-26",5.34
"1151","2011-07-27",5.23
"1152","2011-07-28",5.13
"1153","2011-07-29",5.14
"1154","2011-08-01",5.05
"1155","2011-08-02",4.98
"1156","2011-08-03",5.15
"1157","2011-08-04",4.86
"1158","2011-08-05",4.83
"1159","2011-08-08",4.33
"1160","2011-08-09",4.49
"1161","2011-08-10",3.88
"1162","2011-08-11",4.33
"1163","2011-08-12",4.24
"1164","2011-08-15",4.35
"1165","2011-08-16",4.23
"1166","2011-08-17",4.22
"1167","2011-08-18",4.01
"1168","2011-08-19",3.88
"1169","2011-08-22",3.94
"1170","2011-08-23",4.22
"1171","2011-08-24",4.38
"1172","2011-08-25",4.24
"1173","2011-08-26",4.22
"1174","2011-08-29",4.5
"1175","2011-08-30",4.54
"1176","2011-08-31",4.5
"1177","2011-09-01",4.23
"1178","2011-09-02",3.92
"1179","2011-09-06",4
"1180","2011-09-07",4.3
"1181","2011-09-08",4.14
"1182","2011-09-09",3.96
"1183","2011-09-12",4.05
"1184","2011-09-13",4.09
"1185","2011-09-14",4.15
"1186","2011-09-15",4.16
"1187","2011-09-16",4.19
"1188","2011-09-19",4.03
"1189","2011-09-20",3.98
"1190","2011-09-21",3.81
"1191","2011-09-22",3.73
"1192","2011-09-23",3.72
"1193","2011-09-26",3.83
"1194","2011-09-27",3.88
"1195","2011-09-28",3.66
"1196","2011-09-29",3.8
"1197","2011-09-30",3.7
"1198","2011-10-03",3.55
"1199","2011-10-04",3.75
"1200","2011-10-05",3.7
"1201","2011-10-06",3.96
"1202","2011-10-07",3.66
"1203","2011-10-10",3.9
"1204","2011-10-11",3.95
"1205","2011-10-12",4.15
"1206","2011-10-13",4.07
"1207","2011-10-14",4.17
"1208","2011-10-17",3.96
"1209","2011-10-18",4.26
"1210","2011-10-19",4.3
"1211","2011-10-20",4.34
"1212","2011-10-21",4.64
"1213","2011-10-24",4.71
"1214","2011-10-25",4.34
"1215","2011-10-26",4.3
"1216","2011-10-27",4.6
"1217","2011-10-28",4.7
"1218","2011-10-31",4.61
"1219","2011-11-01",4.27
"1220","2011-11-02",4.53
"1221","2011-11-03",4.75
"1222","2011-11-04",4.75
"1223","2011-11-07",4.83
"1224","2011-11-08",4.93
"1225","2011-11-09",4.54
"1226","2011-11-10",4.61
"1227","2011-11-11",4.76
"1228","2011-11-14",4.55
"1229","2011-11-15",4.62
"1230","2011-11-16",4.66
"1231","2011-11-17",4.57
"1232","2011-11-18",4.59
"1233","2011-11-21",4.41
"1234","2011-11-22",4.31
"1235","2011-11-23",4.11
"1236","2011-11-25",4.1
"1237","2011-11-28",4.31
"1238","2011-11-29",4.23
"1239","2011-11-30",4.65
"1240","2011-12-01",4.63
"1241","2011-12-02",4.76
"1242","2011-12-05",4.87
"1243","2011-12-06",4.83
"1244","2011-12-07",4.9
"1245","2011-12-08",4.69
"1246","2011-12-09",4.88
"1247","2011-12-12",4.84
"1248","2011-12-13",4.8
"1249","2011-12-14",4.71
"1250","2011-12-15",4.89
"1251","2011-12-16",5.04
"1252","2011-12-19",4.94
"1253","2011-12-20",5.18
"1254","2011-12-21",5.26
"1255","2011-12-22",5.38
"1256","2011-12-23",5.41
"1257","2011-12-27",5.45
"1258","2011-12-28",5.29
"1259","2011-12-29",5.4
"1260","2011-12-30",5.26
"1261","2012-01-03",5.47
"1262","2012-01-04",5.64
"1263","2012-01-05",5.78
"1264","2012-01-06",5.74
"1265","2012-01-09",5.75
"1266","2012-01-10",5.75
"1267","2012-01-11",5.78
"1268","2012-01-12",5.97
"1269","2012-01-13",5.99
"1270","2012-01-17",5.76
"1271","2012-01-18",5.84
"1272","2012-01-19",5.77
"1273","2012-01-20",5.88
"1274","2012-01-23",5.76
"1275","2012-01-24",5.84
"1276","2012-01-25",5.8
"1277","2012-01-26",5.6
"1278","2012-01-27",5.58
"1279","2012-01-30",5.56
"1280","2012-01-31",5.54
"1281","2012-02-01",5.74
"1282","2012-02-02",5.83
"1283","2012-02-03",6.01
"1284","2012-02-06",5.95
"1285","2012-02-07",5.93
"1286","2012-02-08",5.95
"1287","2012-02-09",5.83
"1288","2012-02-10",5.71
"1289","2012-02-13",5.75
"1290","2012-02-14",5.67
"1291","2012-02-15",5.66
"1292","2012-02-16",5.97
"1293","2012-02-17",5.94
"1294","2012-02-21",5.91
"1295","2012-02-22",5.87
"1296","2012-02-23",6.08
"1297","2012-02-24",5.96
"1298","2012-02-27",6
"1299","2012-02-28",6
"1300","2012-02-29",5.99
"1301","2012-03-01",6
"1302","2012-03-02",5.88
"1303","2012-03-05",5.95
"1304","2012-03-06",5.76
"1305","2012-03-07",5.87
"1306","2012-03-08",6.09
"1307","2012-03-09",6.21
"1308","2012-03-12",6.24
"1309","2012-03-13",6.51
"1310","2012-03-14",6.45
"1311","2012-03-15",6.52
"1312","2012-03-16",6.56
"1313","2012-03-19",6.68
"1314","2012-03-20",6.53
"1315","2012-03-21",6.47
"1316","2012-03-22",6.27
"1317","2012-03-23",6.35
"1318","2012-03-26",6.47
"1319","2012-03-27",6.28
"1320","2012-03-28",6.29
"1321","2012-03-29",6.21
"1322","2012-03-30",6.12
"1323","2012-04-02",6.2
"1324","2012-04-03",6.19
"1325","2012-04-04",6
"1326","2012-04-05",6.02
"1327","2012-04-09",5.91
"1328","2012-04-10",5.79
"1329","2012-04-11",5.95
"1330","2012-04-12",5.96
"1331","2012-04-13",5.74
"1332","2012-04-16",5.82
"1333","2012-04-17",6
"1334","2012-04-18",5.94
"1335","2012-04-19",5.87
"1336","2012-04-20",5.97
"1337","2012-04-23",5.87
"1338","2012-04-24",6.21
"1339","2012-04-25",6.47
"1340","2012-04-26",6.47
"1341","2012-04-27",6.58
"1342","2012-04-30",6.43
"1343","2012-05-01",6.43
"1344","2012-05-02",6.42
"1345","2012-05-03",6.4
"1346","2012-05-04",6.33
"1347","2012-05-07",6.46
"1348","2012-05-08",6.5
"1349","2012-05-09",6.4
"1350","2012-05-10",6.44
"1351","2012-05-11",6.39
"1352","2012-05-14",6.24
"1353","2012-05-15",6.26
"1354","2012-05-16",6.16
"1355","2012-05-17",6.02
"1356","2012-05-18",6.01
"1357","2012-05-21",6.03
"1358","2012-05-22",6
"1359","2012-05-23",6.02
"1360","2012-05-24",6.22
"1361","2012-05-25",6.27
"1362","2012-05-29",6.39
"1363","2012-05-30",6.21
"1364","2012-05-31",6.27
"1365","2012-06-01",5.91
"1366","2012-06-04",5.73
"1367","2012-06-05",5.75
"1368","2012-06-06",5.78
"1369","2012-06-07",5.83
"1370","2012-06-08",5.95
"1371","2012-06-11",5.85
"1372","2012-06-12",5.92
"1373","2012-06-13",6
"1374","2012-06-14",6.14
"1375","2012-06-15",6.28
"1376","2012-06-18",6.22
"1377","2012-06-19",6.38
"1378","2012-06-20",6.57
"1379","2012-06-21",6.42
"1380","2012-06-22",6.51
"1381","2012-06-25",6.43
"1382","2012-06-26",6.43
"1383","2012-06-27",6.5
"1384","2012-06-28",6.53
"1385","2012-06-29",6.73
"1386","2012-07-02",6.79
"1387","2012-07-03",6.85
"1388","2012-07-05",6.81
"1389","2012-07-06",6.79
"1390","2012-07-09",6.8
"1391","2012-07-10",6.83
"1392","2012-07-11",6.79
"1393","2012-07-12",6.75
"1394","2012-07-13",7.03
"1395","2012-07-16",7.01
"1396","2012-07-17",7.18
"1397","2012-07-18",7.16
"1398","2012-07-19",7.1
"1399","2012-07-20",7.04
"1400","2012-07-23",6.94
"1401","2012-07-24",6.92
"1402","2012-07-25",6.77
"1403","2012-07-26",6.81
"1404","2012-07-27",6.97
"1405","2012-07-30",6.95
"1406","2012-07-31",7.01
"1407","2012-08-01",6.9
"1408","2012-08-02",6.67
"1409","2012-08-03",6.9
"1410","2012-08-06",6.93
"1411","2012-08-07",6.94
"1412","2012-08-08",6.92
"1413","2012-08-09",6.9
"1414","2012-08-10",6.81
"1415","2012-08-13",6.83
"1416","2012-08-14",6.88
"1417","2012-08-15",6.86
"1418","2012-08-16",6.93
"1419","2012-08-17",7
"1420","2012-08-20",7.06
"1421","2012-08-21",7.08
"1422","2012-08-22",6.98
"1423","2012-08-23",6.83
"1424","2012-08-24",6.87
"1425","2012-08-27",6.9
"1426","2012-08-28",6.94
"1427","2012-08-29",7.03
"1428","2012-08-30",6.95
"1429","2012-08-31",6.96
"1430","2012-09-04",7.05
"1431","2012-09-05",7.1
"1432","2012-09-06",7.27
"1433","2012-09-07",7.36
"1434","2012-09-10",7.17
"1435","2012-09-11",7.17
"1436","2012-09-12",7.2
"1437","2012-09-13",7.36
"1438","2012-09-14",7.55
"1439","2012-09-17",7.35
"1440","2012-09-18",7.44
"1441","2012-09-19",7.4
"1442","2012-09-20",7.29
"1443","2012-09-21",7.38
"1444","2012-09-24",7.24
"1445","2012-09-25",7.15
"1446","2012-09-26",7.1
"1447","2012-09-27",7.15
"1448","2012-09-28",7.05
"1449","2012-10-01",7.11
"1450","2012-10-02",7.14
"1451","2012-10-03",7.12
"1452","2012-10-04",7.22
"1453","2012-10-05",7.3
"1454","2012-10-08",7.26
"1455","2012-10-09",7.15
"1456","2012-10-10",7.1
"1457","2012-10-11",7.09
"1458","2012-10-12",7
"1459","2012-10-15",6.97
"1460","2012-10-16",6.82
"1461","2012-10-17",6.93
"1462","2012-10-18",6.83
"1463","2012-10-19",6.75
"1464","2012-10-22",6.81
"1465","2012-10-23",6.79
"1466","2012-10-24",6.57
"1467","2012-10-25",6.54
"1468","2012-10-26",6.53
"1469","2012-10-31",6.55
"1470","2012-11-01",6.5
"1471","2012-11-02",6.47
"1472","2012-11-05",6.45
"1473","2012-11-06",6.53
"1474","2012-11-07",6.3
"1475","2012-11-08",6.19
"1476","2012-11-09",6.18
"1477","2012-11-12",6.14
"1478","2012-11-13",6.09
"1479","2012-11-14",5.96
"1480","2012-11-15",5.94
"1481","2012-11-16",5.92
"1482","2012-11-19",6.1
"1483","2012-11-20",6.17
"1484","2012-11-21",6.17
"1485","2012-11-23",6.34
"1486","2012-11-26",6.32
"1487","2012-11-27",6.28
"1488","2012-11-28",6.28
"1489","2012-11-29",6.38
"1490","2012-11-30",6.41
"1491","2012-12-03",6.42
"1492","2012-12-04",6.44
"1493","2012-12-05",6.52
"1494","2012-12-06",6.54
"1495","2012-12-07",6.57
"1496","2012-12-10",6.61
"1497","2012-12-11",6.67
"1498","2012-12-12",6.64
"1499","2012-12-13",6.56
"1500","2012-12-14",6.54
"1501","2012-12-17",6.69
"1502","2012-12-18",6.76
"1503","2012-12-19",6.8
"1504","2012-12-20",6.86
"1505","2012-12-21",6.76
"1506","2012-12-24",6.78
"1507","2012-12-26",6.75
"1508","2012-12-27",6.71
"1509","2012-12-28",6.73
"1510","2012-12-31",6.82
"1511","2013-01-02",7.15
"1512","2013-01-03",7.15
"1513","2013-01-04",7.19
"1514","2013-01-07",7.17
"1515","2013-01-08",7.06
"1516","2013-01-09",7.09
"1517","2013-01-10",7.14
"1518","2013-01-11",7.03
"1519","2013-01-14",7.14
"1520","2013-01-15",7.18
"1521","2013-01-16",7.18
"1522","2013-01-17",7.29
"1523","2013-01-18",7.24
"1524","2013-01-22",7.37
"1525","2013-01-23",7.3
"1526","2013-01-24",7.32
"1527","2013-01-25",7.3
"1528","2013-01-28",7.36
"1529","2013-01-29",7.47
"1530","2013-01-30",7.09
"1531","2013-01-31",7.07
"1532","2013-02-01",7.17
"1533","2013-02-04",7.06
"1534","2013-02-05",7.15
"1535","2013-02-06",7.16
"1536","2013-02-07",7.13
"1537","2013-02-08",7.21
"1538","2013-02-11",7.29
"1539","2013-02-12",7.35
"1540","2013-02-13",7.34
"1541","2013-02-14",7.3
"1542","2013-02-15",7.32
"1543","2013-02-19",7.45
"1544","2013-02-20",7.42
"1545","2013-02-21",7.3
"1546","2013-02-22",7.42
"1547","2013-02-25",7.23
"1548","2013-02-26",7.26
"1549","2013-02-27",7.26
"1550","2013-02-28",7.27
"1551","2013-03-01",7.35
"1552","2013-03-04",7.33
"1553","2013-03-05",7.35
"1554","2013-03-06",7.38
"1555","2013-03-07",7.46
"1556","2013-03-08",7.49
"1557","2013-03-11",7.5
"1558","2013-03-12",7.45
"1559","2013-03-13",7.51
"1560","2013-03-14",7.64
"1561","2013-03-15",7.73
"1562","2013-03-18",7.61
"1563","2013-03-19",7.62
"1564","2013-03-20",7.67
"1565","2013-03-21",7.6
"1566","2013-03-22",7.57
"1567","2013-03-25",7.53
"1568","2013-03-26",7.54
"1569","2013-03-27",7.54
"1570","2013-03-28",7.46
"1571","2013-04-01",7.28
"1572","2013-04-02",7.2
"1573","2013-04-03",7.12
"1574","2013-04-04",7.18
"1575","2013-04-05",7.24
"1576","2013-04-08",7.29
"1577","2013-04-09",7.23
"1578","2013-04-10",7.35
"1579","2013-04-11",7.3
"1580","2013-04-12",7.29
"1581","2013-04-15",6.95
"1582","2013-04-16",7.07
"1583","2013-04-17",6.97
"1584","2013-04-18",6.92
"1585","2013-04-19",6.99
"1586","2013-04-22",6.86
"1587","2013-04-23",6.92
"1588","2013-04-24",6.97
"1589","2013-04-25",7.02
"1590","2013-04-26",6.95
"1591","2013-04-29",7.07
"1592","2013-04-30",7.15
"1593","2013-05-01",6.79
"1594","2013-05-02",6.91
"1595","2013-05-03",7.07
"1596","2013-05-06",7.15
"1597","2013-05-07",7.25
"1598","2013-05-08",7.22
"1599","2013-05-09",7.15
"1600","2013-05-10",7.14
"1601","2013-05-13",7.12
"1602","2013-05-14",7.26
"1603","2013-05-15",7.32
"1604","2013-05-16",7.32
"1605","2013-05-17",7.45
"1606","2013-05-20",7.49
"1607","2013-05-21",7.44
"1608","2013-05-22",7.33
"1609","2013-05-23",7.29
"1610","2013-05-24",7.34
"1611","2013-05-28",7.42
"1612","2013-05-29",7.33
"1613","2013-05-30",7.35
"1614","2013-05-31",7.21
"1615","2013-06-03",7.26
"1616","2013-06-04",7.21
"1617","2013-06-05",7.09
"1618","2013-06-06",7.23
"1619","2013-06-07",7.28
"1620","2013-06-10",7.31
"1621","2013-06-11",7.18
"1622","2013-06-12",7.06
"1623","2013-06-13",7.14
"1624","2013-06-14",6.97
"1625","2013-06-17",6.95
"1626","2013-06-18",7
"1627","2013-06-19",6.97
"1628","2013-06-20",6.9
"1629","2013-06-21",6.97
"1630","2013-06-24",6.97
"1631","2013-06-25",7.12
"1632","2013-06-26",7.2
"1633","2013-06-27",7.34
"1634","2013-06-28",7.37
"1635","2013-07-01",7.54
"1636","2013-07-02",7.61
"1637","2013-07-03",7.67
"1638","2013-07-05",7.96
"1639","2013-07-08",7.96
"1640","2013-07-09",7.98
"1641","2013-07-10",7.89
"1642","2013-07-11",7.76
"1643","2013-07-12",7.88
"1644","2013-07-15",7.95
"1645","2013-07-16",7.77
"1646","2013-07-17",7.76
"1647","2013-07-18",7.88
"1648","2013-07-19",8.04
"1649","2013-07-22",8.01
"1650","2013-07-23",8.09
"1651","2013-07-24",7.63
"1652","2013-07-25",7.46
"1653","2013-07-26",7.45
"1654","2013-07-29",7.39
"1655","2013-07-30",7.4
"1656","2013-07-31",7.51
"1657","2013-08-01",7.61
"1658","2013-08-02",7.63
"1659","2013-08-05",7.7
"1660","2013-08-06",7.53
"1661","2013-08-07",7.59
"1662","2013-08-08",7.64
"1663","2013-08-09",7.58
"1664","2013-08-12",7.64
"1665","2013-08-13",7.59
"1666","2013-08-14",7.6
"1667","2013-08-15",7.56
"1668","2013-08-16",7.57
"1669","2013-08-19",7.47
"1670","2013-08-20",7.59
"1671","2013-08-21",7.51
"1672","2013-08-22",7.59
"1673","2013-08-23",7.61
"1674","2013-08-26",7.56
"1675","2013-08-27",7.36
"1676","2013-08-28",7.42
"1677","2013-08-29",7.47
"1678","2013-08-30",7.33
"1679","2013-09-03",7.33
"1680","2013-09-04",7.31
"1681","2013-09-05",7.4
"1682","2013-09-06",7.4
"1683","2013-09-09",7.5
"1684","2013-09-10",7.56
"1685","2013-09-11",7.52
"1686","2013-09-12",7.44
"1687","2013-09-13",7.46
"1688","2013-09-16",7.43
"1689","2013-09-17",7.54
"1690","2013-09-18",7.56
"1691","2013-09-19",7.47
"1692","2013-09-20",7.57
"1693","2013-09-23",7.45
"1694","2013-09-24",7.51
"1695","2013-09-25",7.49
"1696","2013-09-26",7.48
"1697","2013-09-27",7.51
"1698","2013-09-30",7.59
"1699","2013-10-01",7.72
"1700","2013-10-02",7.65
"1701","2013-10-03",7.5
"1702","2013-10-04",7.56
"1703","2013-10-07",7.51
"1704","2013-10-08",7.49
"1705","2013-10-09",7.5
"1706","2013-10-10",7.7
"1707","2013-10-11",7.96
"1708","2013-10-14",8
"1709","2013-10-15",7.96
"1710","2013-10-16",8.03
"1711","2013-10-17",8.1
"1712","2013-10-18",8.2
"1713","2013-10-21",8.19
"1714","2013-10-22",8.14
"1715","2013-10-23",8.44
"1716","2013-10-24",8.86
"1717","2013-10-25",8.72
"1718","2013-10-28",8.75
"1719","2013-10-29",8.83
"1720","2013-10-30",8.85
"1721","2013-10-31",8.69
"1722","2013-11-01",8.59
"1723","2013-11-04",8.65
"1724","2013-11-05",8.71
"1725","2013-11-06",8.72
"1726","2013-11-07",8.6
"1727","2013-11-08",8.95
"1728","2013-11-11",8.82
"1729","2013-11-12",8.71
"1730","2013-11-13",8.81
"1731","2013-11-14",8.83
"1732","2013-11-15",8.78
"1733","2013-11-18",8.75
"1734","2013-11-19",8.79
"1735","2013-11-20",8.74
"1736","2013-11-21",8.94
"1737","2013-11-22",9.09
"1738","2013-11-25",9.14
"1739","2013-11-26",9.25
"1740","2013-11-27",9.3
"1741","2013-11-29",9.36
"1742","2013-12-02",9.14
"1743","2013-12-03",9
"1744","2013-12-04",8.97
"1745","2013-12-05",9.01
"1746","2013-12-06",9.16
"1747","2013-12-09",8.9
"1748","2013-12-10",8.8
"1749","2013-12-11",8.71
"1750","2013-12-12",8.79
"1751","2013-12-13",8.74
"1752","2013-12-16",8.82
"1753","2013-12-17",8.77
"1754","2013-12-18",8.86
"1755","2013-12-19",8.72
"1756","2013-12-20",8.88
"1757","2013-12-23",9.04
"1758","2013-12-24",9.08
"1759","2013-12-26",9
"1760","2013-12-27",8.98
"1761","2013-12-30",8.85
"1762","2013-12-31",8.82
"1763","2014-01-02",8.72
"1764","2014-01-03",8.75
"1765","2014-01-06",8.68
"1766","2014-01-07",8.7
"1767","2014-01-08",8.65
"1768","2014-01-09",8.68
"1769","2014-01-10",8.6
"1770","2014-01-13",8.47
"1771","2014-01-14",8.5
"1772","2014-01-15",8.64
"1773","2014-01-16",8.48
"1774","2014-01-17",8.52
"1775","2014-01-21",8.74
"1776","2014-01-22",8.72
"1777","2014-01-23",8.56
"1778","2014-01-24",8.39
"1779","2014-01-27",8.25
"1780","2014-01-28",8.26
"1781","2014-01-29",7.99
"1782","2014-01-30",8.27
"1783","2014-01-31",8.21
"1784","2014-02-03",7.91
"1785","2014-02-04",7.96
"1786","2014-02-05",7.88
"1787","2014-02-06",7.89
"1788","2014-02-07",7.83
"1789","2014-02-10",7.84
"1790","2014-02-11",8
"1791","2014-02-12",8
"1792","2014-02-13",8.02
"1793","2014-02-14",8.12
"1794","2014-02-18",8.18
"1795","2014-02-19",7.93
"1796","2014-02-20",7.92
"1797","2014-02-21",8.05
"1798","2014-02-24",8.25
"1799","2014-02-25",8.2
"1800","2014-02-26",8.35
"1801","2014-02-27",8.42
"1802","2014-02-28",8.52
"1803","2014-03-03",8.48
"1804","2014-03-04",8.75
"1805","2014-03-05",8.7
"1806","2014-03-06",8.87
"1807","2014-03-07",8.85
"1808","2014-03-10",8.9
"1809","2014-03-11",8.9
"1810","2014-03-12",8.88
"1811","2014-03-13",8.87
"1812","2014-03-14",8.94
"1813","2014-03-17",9
"1814","2014-03-18",9.06
"1815","2014-03-19",9.07
"1816","2014-03-20",9.34
"1817","2014-03-21",9.24
"1818","2014-03-24",9.18
"1819","2014-03-25",9.08
"1820","2014-03-26",8.96
"1821","2014-03-27",8.82
"1822","2014-03-28",8.84
"1823","2014-03-31",9.04
"1824","2014-04-01",9.29
"1825","2014-04-02",9.23
"1826","2014-04-03",9.26
"1827","2014-04-04",8.94
"1828","2014-04-07",8.88
"1829","2014-04-08",8.89
"1830","2014-04-09",8.91
"1831","2014-04-10",8.57
"1832","2014-04-11",8.53
"1833","2014-04-14",8.67
"1834","2014-04-15",8.68
"1835","2014-04-16",8.65
"1836","2014-04-17",8.79
"1837","2014-04-21",8.69
"1838","2014-04-22",8.74
"1839","2014-04-23",9.05
"1840","2014-04-24",8.78
"1841","2014-04-25",8.63
"1842","2014-04-28",8.55
"1843","2014-04-29",8.54
"1844","2014-04-30",8.59
"1845","2014-05-01",8.55
"1846","2014-05-02",8.57
"1847","2014-05-05",8.49
"1848","2014-05-06",8.39
"1849","2014-05-07",8.45
"1850","2014-05-08",8.32
"1851","2014-05-09",8.39
"1852","2014-05-12",8.56
"1853","2014-05-13",8.42
"1854","2014-05-14",8.15
"1855","2014-05-15",8.15
"1856","2014-05-16",8.14
"1857","2014-05-19",8.31
"1858","2014-05-20",8.27
"1859","2014-05-21",8.33
"1860","2014-05-22",8.44
"1861","2014-05-23",8.51
"1862","2014-05-27",8.69
"1863","2014-05-28",8.56
"1864","2014-05-29",8.57
"1865","2014-05-30",8.6
"1866","2014-06-02",8.7
"1867","2014-06-03",8.77
"1868","2014-06-04",8.81
"1869","2014-06-05",9.16
"1870","2014-06-06",9.28
"1871","2014-06-09",9.41
"1872","2014-06-10",9.36
"1873","2014-06-11",9.16
"1874","2014-06-12",9.09
"1875","2014-06-13",9.01
"1876","2014-06-16",8.88
"1877","2014-06-17",9.07
"1878","2014-06-18",9.19
"1879","2014-06-19",9.21
"1880","2014-06-20",9.23
"1881","2014-06-23",9.15
"1882","2014-06-24",9.04
"1883","2014-06-25",9.06
"1884","2014-06-26",9.08
"1885","2014-06-27",9.18
"1886","2014-06-30",9.22
"1887","2014-07-01",9.32
"1888","2014-07-02",9.34
"1889","2014-07-03",9.49
"1890","2014-07-07",9.39
"1891","2014-07-08",9.3
"1892","2014-07-09",9.3
"1893","2014-07-10",9.13
"1894","2014-07-11",9.13
"1895","2014-07-14",9.11
"1896","2014-07-15",9.13
"1897","2014-07-16",8.97
"1898","2014-07-17",8.75
"1899","2014-07-18",8.86
"1900","2014-07-21",8.82
"1901","2014-07-22",8.8
"1902","2014-07-23",8.75
"1903","2014-07-24",8.86
"1904","2014-07-25",8.78
"1905","2014-07-28",8.68
"1906","2014-07-29",8.72
"1907","2014-07-30",8.76
"1908","2014-07-31",8.56
"1909","2014-08-01",8.49
"1910","2014-08-04",8.55
"1911","2014-08-05",8.59
"1912","2014-08-06",8.65
"1913","2014-08-07",8.6
"1914","2014-08-08",8.5
"1915","2014-08-11",8.69
"1916","2014-08-12",8.59
"1917","2014-08-13",8.72
"1918","2014-08-14",8.62
"1919","2014-08-15",8.61
"1920","2014-08-18",8.76
"1921","2014-08-19",8.74
"1922","2014-08-20",8.69
"1923","2014-08-21",8.76
"1924","2014-08-22",8.84
"1925","2014-08-25",8.83
"1926","2014-08-26",8.89
"1927","2014-08-27",8.87
"1928","2014-08-28",8.82
"1929","2014-08-29",8.86
"1930","2014-09-02",8.95
"1931","2014-09-03",8.94
"1932","2014-09-04",8.95
"1933","2014-09-05",8.98
"1934","2014-09-08",8.99
"1935","2014-09-09",8.85
