"","date","SPNS"
"1003","2010-12-23",2.41
"1004","2010-12-27",2.27
"1005","2010-12-28",2.28
"1006","2010-12-29",2.35
"1007","2010-12-30",2.35
"1008","2010-12-31",2.3
"1009","2011-01-03",2.32
"1010","2011-01-04",2.54
"1011","2011-01-05",2.77
"1012","2011-01-06",2.82
"1013","2011-01-07",2.78
"1014","2011-01-10",2.75
"1015","2011-01-11",2.83
"1016","2011-01-12",2.88
"1017","2011-01-13",2.93
"1018","2011-01-14",2.99
"1019","2011-01-18",3.12
"1020","2011-01-19",3.12
"1021","2011-01-20",3.1
"1022","2011-01-21",3.16
"1023","2011-01-24",3.2
"1024","2011-01-25",3.14
"1025","2011-01-26",3.19
"1026","2011-01-27",3.22
"1027","2011-01-28",3.22
"1028","2011-01-31",3.22
"1029","2011-02-01",3.22
"1030","2011-02-02",3.24
"1031","2011-02-03",3.23
"1032","2011-02-04",3.25
"1033","2011-02-07",3.61
"1034","2011-02-08",3.67
"1035","2011-02-09",3.74
"1036","2011-02-10",3.64
"1037","2011-02-11",3.79
"1038","2011-02-14",3.84
"1039","2011-02-15",3.91
"1040","2011-02-16",4.04
"1041","2011-02-17",4.5
"1042","2011-02-18",4.4
"1043","2011-02-22",4.29
"1044","2011-02-23",4.15
"1045","2011-02-24",4.26
"1046","2011-02-25",4.27
"1047","2011-02-28",4.15
"1048","2011-03-01",4.03
"1049","2011-03-02",3.9
"1050","2011-03-03",4.06
"1051","2011-03-04",4.09
"1052","2011-03-07",3.93
"1053","2011-03-08",3.91
"1054","2011-03-09",3.87
"1055","2011-03-10",3.94
"1056","2011-03-11",3.92
"1057","2011-03-14",3.84
"1058","2011-03-15",3.83
"1059","2011-03-16",3.84
"1060","2011-03-17",3.87
"1061","2011-03-18",3.83
"1062","2011-03-21",3.89
"1063","2011-03-22",4.12
"1064","2011-03-23",4.04
"1065","2011-03-24",3.95
"1066","2011-03-25",3.99
"1067","2011-03-28",3.87
"1068","2011-03-29",3.91
"1069","2011-03-30",3.99
"1070","2011-03-31",3.99
"1071","2011-04-01",3.91
"1072","2011-04-04",3.86
"1073","2011-04-05",4.05
"1074","2011-04-06",4.02
"1075","2011-04-07",3.98
"1076","2011-04-08",3.9
"1077","2011-04-11",3.96
"1078","2011-04-12",3.82
"1079","2011-04-13",3.95
"1080","2011-04-14",3.73
"1081","2011-04-15",3.94
"1082","2011-04-18",3.95
"1083","2011-04-19",3.98
"1084","2011-04-20",3.94
"1085","2011-04-21",4.03
"1086","2011-04-25",3.85
"1087","2011-04-26",3.85
"1088","2011-04-27",3.9
"1089","2011-04-28",3.88
"1090","2011-04-29",3.93
"1091","2011-05-02",3.8
"1092","2011-05-03",3.89
"1093","2011-05-04",3.67
"1094","2011-05-05",3.63
"1095","2011-05-06",3.76
"1096","2011-05-09",3.76
"1097","2011-05-10",3.75
"1098","2011-05-11",3.67
"1099","2011-05-12",3.64
"1100","2011-05-13",3.41
"1101","2011-05-16",3.39
"1102","2011-05-17",3.34
"1103","2011-05-18",3.6
"1104","2011-05-19",3.58
"1105","2011-05-20",3.58
"1106","2011-05-23",3.49
"1107","2011-05-24",3.43
"1108","2011-05-25",3.5
"1109","2011-05-26",3.5
"1110","2011-05-27",3.6
"1111","2011-05-31",3.67
"1112","2011-06-01",3.73
"1113","2011-06-02",3.73
"1114","2011-06-03",3.7
"1115","2011-06-06",3.5
"1116","2011-06-07",3.68
"1117","2011-06-08",3.6
"1118","2011-06-09",3.6
"1119","2011-06-10",3.53
"1120","2011-06-13",3.55
"1121","2011-06-14",3.65
"1122","2011-06-15",3.6
"1123","2011-06-16",3.46
"1124","2011-06-17",3.5
"1125","2011-06-20",3.5
"1126","2011-06-21",3.47
"1127","2011-06-22",3.44
"1128","2011-06-23",3.39
"1129","2011-06-24",3.3
"1130","2011-06-27",3.5
"1131","2011-06-28",3.56
"1132","2011-06-29",3.56
"1133","2011-06-30",3.56
"1134","2011-07-01",3.62
"1135","2011-07-05",3.61
"1136","2011-07-06",3.54
"1137","2011-07-07",3.65
"1138","2011-07-08",3.64
"1139","2011-07-11",3.65
"1140","2011-07-12",3.72
"1141","2011-07-13",3.63
"1142","2011-07-14",3.64
"1143","2011-07-15",3.6
"1144","2011-07-18",3.6
"1145","2011-07-19",3.6
"1146","2011-07-20",3.6
"1147","2011-07-21",3.84
"1148","2011-07-22",3.8
"1149","2011-07-25",3.83
"1150","2011-07-26",3.8
"1151","2011-07-27",3.84
"1152","2011-07-28",3.85
"1153","2011-07-29",3.7
"1154","2011-08-01",3.77
"1155","2011-08-02",3.8
"1156","2011-08-03",3.75
"1157","2011-08-04",3.65
"1158","2011-08-05",3.63
"1159","2011-08-08",3.65
"1160","2011-08-09",3.81
"1161","2011-08-10",3.91
"1162","2011-08-11",3.8
"1163","2011-08-12",3.85
"1164","2011-08-15",3.89
"1165","2011-08-16",3.8
"1166","2011-08-17",4.29
"1167","2011-08-18",4.2
"1168","2011-08-19",4.1
"1169","2011-08-22",3.91
"1170","2011-08-23",3.89
"1171","2011-08-24",3.91
"1172","2011-08-25",4.1
"1173","2011-08-26",4.1
"1174","2011-08-29",4.16
"1175","2011-08-30",4
"1176","2011-08-31",3.92
"1177","2011-09-01",3.92
"1178","2011-09-02",3.84
"1179","2011-09-06",3.66
"1180","2011-09-07",3.58
"1181","2011-09-08",3.7
"1182","2011-09-09",3.63
"1183","2011-09-12",3.3
"1184","2011-09-13",3.5
"1185","2011-09-14",3.18
"1186","2011-09-15",3.24
"1187","2011-09-16",3.13
"1188","2011-09-19",3.12
"1189","2011-09-20",3.28
"1190","2011-09-21",3.3
"1191","2011-09-22",2.91
"1192","2011-09-23",3.23
"1193","2011-09-26",2.91
"1194","2011-09-27",3
"1195","2011-09-28",3
"1196","2011-09-29",2.99
"1197","2011-09-30",2.94
"1198","2011-10-03",2.75
"1199","2011-10-04",2.75
"1200","2011-10-05",2.75
"1201","2011-10-06",2.75
"1202","2011-10-07",2.91
"1203","2011-10-10",2.85
"1204","2011-10-11",3.06
"1205","2011-10-12",3.06
"1206","2011-10-13",3.04
"1207","2011-10-14",3.12
"1208","2011-10-17",3.06
"1209","2011-10-18",3.15
"1210","2011-10-19",3.19
"1211","2011-10-20",3.1
"1212","2011-10-21",3.1
"1213","2011-10-24",3.3
"1214","2011-10-25",3.55
"1215","2011-10-26",3.56
"1216","2011-10-27",3.65
"1217","2011-10-28",3.65
"1218","2011-10-31",3.56
"1219","2011-11-01",3.45
"1220","2011-11-02",3.5
"1221","2011-11-03",3.75
"1222","2011-11-04",3.87
"1223","2011-11-07",3.87
"1224","2011-11-08",4.2
"1225","2011-11-09",3.9
"1226","2011-11-10",3.9
"1227","2011-11-11",3.9
"1228","2011-11-14",3.9
"1229","2011-11-15",3.9
"1230","2011-11-16",3.98
"1231","2011-11-17",3.8
"1232","2011-11-18",3.81
"1233","2011-11-21",3.8
"1234","2011-11-22",3.57
"1235","2011-11-23",3.8
"1236","2011-11-25",3.74
"1237","2011-11-28",3.63
"1238","2011-11-29",3.67
"1239","2011-11-30",3.54
"1240","2011-12-01",3.37
"1241","2011-12-02",3.5
"1242","2011-12-05",3.35
"1243","2011-12-06",3.22
"1244","2011-12-07",3.15
"1245","2011-12-08",3.15
"1246","2011-12-09",3.11
"1247","2011-12-12",3.02
"1248","2011-12-13",2.95
"1249","2011-12-14",2.88
"1250","2011-12-15",2.8
"1251","2011-12-16",2.89
"1252","2011-12-19",2.99
"1253","2011-12-20",3
"1254","2011-12-21",3.14
"1255","2011-12-22",3.13
"1256","2011-12-23",3.16
"1257","2011-12-27",3.74
"1258","2011-12-28",3.79
"1259","2011-12-29",3.61
"1260","2011-12-30",3.76
"1261","2012-01-03",3.76
"1262","2012-01-04",3.74
"1263","2012-01-05",3.79
"1264","2012-01-06",3.8
"1265","2012-01-09",3.88
"1266","2012-01-10",3.98
"1267","2012-01-11",3.99
"1268","2012-01-12",3.98
"1269","2012-01-13",3.95
"1270","2012-01-17",4.08
"1271","2012-01-18",3.87
"1272","2012-01-19",4.01
"1273","2012-01-20",4.33
"1274","2012-01-23",4.29
"1275","2012-01-24",4.25
"1276","2012-01-25",4.3
"1277","2012-01-26",4.28
"1278","2012-01-27",4.28
"1279","2012-01-30",4.23
"1280","2012-01-31",4.25
"1281","2012-02-01",4.25
"1282","2012-02-02",4
"1283","2012-02-03",4.01
"1284","2012-02-06",3.9
"1285","2012-02-07",3.9
"1286","2012-02-08",4.02
"1287","2012-02-09",4.04
"1288","2012-02-10",4
"1289","2012-02-13",3.86
"1290","2012-02-14",4.05
"1291","2012-02-15",3.99
"1292","2012-02-16",3.99
"1293","2012-02-17",3.87
"1294","2012-02-21",4
"1295","2012-02-22",4.08
"1296","2012-02-23",4.01
"1297","2012-02-24",4.01
"1298","2012-02-27",4
"1299","2012-02-28",3.99
"1300","2012-02-29",4
"1301","2012-03-01",3.97
"1302","2012-03-02",4
"1303","2012-03-05",4
"1304","2012-03-06",3.97
"1305","2012-03-07",4
"1306","2012-03-08",4.05
"1307","2012-03-09",4.05
"1308","2012-03-12",3.85
"1309","2012-03-13",3.69
"1310","2012-03-14",3.75
"1311","2012-03-15",3.65
"1312","2012-03-16",3.5
"1313","2012-03-19",3.33
"1314","2012-03-20",3.36
"1315","2012-03-21",3.04
"1316","2012-03-22",3.13
"1317","2012-03-23",3.42
"1318","2012-03-26",3.4
"1319","2012-03-27",3.6
"1320","2012-03-28",3.5
"1321","2012-03-29",3.52
"1322","2012-03-30",3.52
"1323","2012-04-02",3.57
"1324","2012-04-03",3.46
"1325","2012-04-04",3.59
"1326","2012-04-05",3.6
"1327","2012-04-09",3.43
"1328","2012-04-10",3.41
"1329","2012-04-11",3.28
"1330","2012-04-12",3.31
"1331","2012-04-13",3.31
"1332","2012-04-16",3.31
"1333","2012-04-17",3.45
"1334","2012-04-18",3.33
"1335","2012-04-19",3.52
"1336","2012-04-20",3.49
"1337","2012-04-23",3.57
"1338","2012-04-24",3.55
"1339","2012-04-25",3.55
"1340","2012-04-26",3.55
"1341","2012-04-27",3.34
"1342","2012-04-30",3.34
"1343","2012-05-01",3.52
"1344","2012-05-02",3.5
"1345","2012-05-03",3.5
"1346","2012-05-04",3.5
"1347","2012-05-07",3.5
"1348","2012-05-08",3.95
"1349","2012-05-09",3.9
"1350","2012-05-10",3.8
"1351","2012-05-11",3.8
"1352","2012-05-14",3.95
"1353","2012-05-15",3.73
"1354","2012-05-16",3.76
"1355","2012-05-17",3.85
"1356","2012-05-18",3.59
"1357","2012-05-21",3.95
"1358","2012-05-22",3.98
"1359","2012-05-23",3.85
"1360","2012-05-24",3.7
"1361","2012-05-25",3.81
"1362","2012-05-29",3.98
"1363","2012-05-30",3.9
"1364","2012-05-31",3.99
"1365","2012-06-01",3.86
"1366","2012-06-04",3.65
"1367","2012-06-05",3.71
"1368","2012-06-06",3.72
"1369","2012-06-07",3.79
"1370","2012-06-08",3.76
"1371","2012-06-11",4.02
"1372","2012-06-12",4
"1373","2012-06-13",3.95
"1374","2012-06-14",3.95
"1375","2012-06-15",3.95
"1376","2012-06-18",3.96
"1377","2012-06-19",3.95
"1378","2012-06-20",4
"1379","2012-06-21",4.01
"1380","2012-06-22",3.85
"1381","2012-06-25",3.82
"1382","2012-06-26",3.69
"1383","2012-06-27",3.8
"1384","2012-06-28",3.93
"1385","2012-06-29",3.6
"1386","2012-07-02",4
"1387","2012-07-03",3.96
"1388","2012-07-05",3.95
"1389","2012-07-06",3.88
"1390","2012-07-09",3.56
"1391","2012-07-10",3.88
"1392","2012-07-11",3.93
"1393","2012-07-12",3.87
"1394","2012-07-13",3.98
"1395","2012-07-16",3.94
"1396","2012-07-17",3.99
"1397","2012-07-18",3.95
"1398","2012-07-19",3.88
"1399","2012-07-20",3.9
"1400","2012-07-23",3.8
"1401","2012-07-24",3.58
"1402","2012-07-25",3.55
"1403","2012-07-26",3.59
"1404","2012-07-27",3.65
"1405","2012-07-30",3.59
"1406","2012-07-31",3.52
"1407","2012-08-01",3.42
"1408","2012-08-02",3.5
"1409","2012-08-03",3.59
"1410","2012-08-06",3.72
"1411","2012-08-07",3.66
"1412","2012-08-08",3.57
"1413","2012-08-09",3.48
"1414","2012-08-10",3.64
"1415","2012-08-13",3.91
"1416","2012-08-14",3.8
"1417","2012-08-15",3.95
"1418","2012-08-16",3.94
"1419","2012-08-17",4
"1420","2012-08-20",3.65
"1421","2012-08-21",3.54
"1422","2012-08-22",3.5
"1423","2012-08-23",3.44
"1424","2012-08-24",3.52
"1425","2012-08-27",3.51
"1426","2012-08-28",3.8
"1427","2012-08-29",3.76
"1428","2012-08-30",3.56
"1429","2012-08-31",3.75
"1430","2012-09-04",3.73
"1431","2012-09-05",3.6
"1432","2012-09-06",3.84
"1433","2012-09-07",3.72
"1434","2012-09-10",3.7
"1435","2012-09-11",3.65
"1436","2012-09-12",3.65
"1437","2012-09-13",3.75
"1438","2012-09-14",3.65
"1439","2012-09-17",3.72
"1440","2012-09-18",3.68
"1441","2012-09-19",3.73
"1442","2012-09-20",3.66
"1443","2012-09-21",3.75
"1444","2012-09-24",3.7
"1445","2012-09-25",3.78
"1446","2012-09-26",3.74
"1447","2012-09-27",3.7
"1448","2012-09-28",3.64
"1449","2012-10-01",3.69
"1450","2012-10-02",3.69
"1451","2012-10-03",3.63
"1452","2012-10-04",3.68
"1453","2012-10-05",3.6
"1454","2012-10-08",3.54
"1455","2012-10-09",3.62
"1456","2012-10-10",3.38
"1457","2012-10-11",3.37
"1458","2012-10-12",3.38
"1459","2012-10-15",3.4
"1460","2012-10-16",3.4
"1461","2012-10-17",3.46
"1462","2012-10-18",3.38
"1463","2012-10-19",3.34
"1464","2012-10-22",3.25
"1465","2012-10-23",3.33
"1466","2012-10-24",3.24
"1467","2012-10-25",3.28
"1468","2012-10-26",3.29
"1469","2012-10-31",3.45
"1470","2012-11-01",3.51
"1471","2012-11-02",3.41
"1472","2012-11-05",3.48
"1473","2012-11-06",3.55
"1474","2012-11-07",3.32
"1475","2012-11-08",3.2
"1476","2012-11-09",3.2
"1477","2012-11-12",3.25
"1478","2012-11-13",3.55
"1479","2012-11-14",3.38
"1480","2012-11-15",3.58
"1481","2012-11-16",3.46
"1482","2012-11-19",3.5
"1483","2012-11-20",3.6
"1484","2012-11-21",3.63
"1485","2012-11-23",3.65
"1486","2012-11-26",3.61
"1487","2012-11-27",3.59
"1488","2012-11-28",3.49
"1489","2012-11-29",3.75
"1490","2012-11-30",3.71
"1491","2012-12-03",3.84
"1492","2012-12-04",3.86
"1493","2012-12-05",3.86
"1494","2012-12-06",3.87
"1495","2012-12-07",3.88
"1496","2012-12-10",3.95
"1497","2012-12-11",4
"1498","2012-12-12",3.94
"1499","2012-12-13",3.9
"1500","2012-12-14",3.97
"1501","2012-12-17",3.99
"1502","2012-12-18",4.09
"1503","2012-12-19",4
"1504","2012-12-20",4.08
"1505","2012-12-21",4.01
"1506","2012-12-24",3.97
"1507","2012-12-26",4
"1508","2012-12-27",3.98
"1509","2012-12-28",3.99
"1510","2012-12-31",4
"1511","2013-01-02",4.04
"1512","2013-01-03",3.99
"1513","2013-01-04",4
"1514","2013-01-07",4.18
"1515","2013-01-08",4.42
"1516","2013-01-09",4.4
"1517","2013-01-10",4.37
"1518","2013-01-11",4.27
"1519","2013-01-14",4.15
"1520","2013-01-15",4
"1521","2013-01-16",4.05
"1522","2013-01-17",4.27
"1523","2013-01-18",4.62
"1524","2013-01-22",4.6
"1525","2013-01-23",4.61
"1526","2013-01-24",4.8
"1527","2013-01-25",4.79
"1528","2013-01-28",5.03
"1529","2013-01-29",4.88
"1530","2013-01-30",4.99
"1531","2013-01-31",5
"1532","2013-02-01",4.99
"1533","2013-02-04",4.85
"1534","2013-02-05",4.9
"1535","2013-02-06",4.87
"1536","2013-02-07",4.86
"1537","2013-02-08",4.9
"1538","2013-02-11",4.73
"1539","2013-02-12",4.74
"1540","2013-02-13",4.73
"1541","2013-02-14",4.69
"1542","2013-02-15",4.78
"1543","2013-02-19",4.9
"1544","2013-02-20",4.86
"1545","2013-02-21",4.88
"1546","2013-02-22",4.9
"1547","2013-02-25",4.76
"1548","2013-02-26",4.94
"1549","2013-02-27",4.9
"1550","2013-02-28",4.83
"1551","2013-03-01",4.83
"1552","2013-03-04",4.87
"1553","2013-03-05",4.91
"1554","2013-03-06",5
"1555","2013-03-07",5.05
"1556","2013-03-08",5.15
"1557","2013-03-11",5.21
"1558","2013-03-12",5.42
"1559","2013-03-13",5.39
"1560","2013-03-14",5.48
"1561","2013-03-15",5.41
"1562","2013-03-18",5.28
"1563","2013-03-19",5.2
"1564","2013-03-20",5.29
"1565","2013-03-21",5.18
"1566","2013-03-22",5.29
"1567","2013-03-25",5.24
"1568","2013-03-26",5.3
"1569","2013-03-27",5.46
"1570","2013-03-28",5.44
"1571","2013-04-01",5.24
"1572","2013-04-02",5.36
"1573","2013-04-03",5.26
"1574","2013-04-04",5.34
"1575","2013-04-05",5.34
"1576","2013-04-08",5.77
"1577","2013-04-09",5.66
"1578","2013-04-10",5.77
"1579","2013-04-11",5.65
"1580","2013-04-12",5.55
"1581","2013-04-15",5.21
"1582","2013-04-16",5.48
"1583","2013-04-17",5.34
"1584","2013-04-18",5.45
"1585","2013-04-19",5.59
"1586","2013-04-22",5.6
"1587","2013-04-23",5.62
"1588","2013-04-24",5.7
"1589","2013-04-25",5.59
"1590","2013-04-26",5.71
"1591","2013-04-29",5.78
"1592","2013-04-30",5.79
"1593","2013-05-01",5.64
"1594","2013-05-02",5.65
"1595","2013-05-03",5.68
"1596","2013-05-06",5.64
"1597","2013-05-07",5.57
"1598","2013-05-08",5.58
"1599","2013-05-09",5.49
"1600","2013-05-10",5.4
"1601","2013-05-13",5.26
"1602","2013-05-14",5.25
"1603","2013-05-15",5.08
"1604","2013-05-16",5.22
"1605","2013-05-17",5.23
"1606","2013-05-20",5.27
"1607","2013-05-21",5.34
"1608","2013-05-22",5.27
"1609","2013-05-23",5.27
"1610","2013-05-24",5.14
"1611","2013-05-28",5.38
"1612","2013-05-29",5.32
"1613","2013-05-30",5.32
"1614","2013-05-31",5.18
"1615","2013-06-03",5.32
"1616","2013-06-04",5.32
"1617","2013-06-05",5.3
"1618","2013-06-06",5.4
"1619","2013-06-07",5.36
"1620","2013-06-10",5.37
"1621","2013-06-11",5.34
"1622","2013-06-12",5.38
"1623","2013-06-13",5.5
"1624","2013-06-14",5.36
"1625","2013-06-17",5.7
"1626","2013-06-18",5.87
"1627","2013-06-19",5.84
"1628","2013-06-20",5.72
"1629","2013-06-21",5.68
"1630","2013-06-24",5.74
"1631","2013-06-25",5.74
"1632","2013-06-26",5.71
"1633","2013-06-27",5.7
"1634","2013-06-28",5.74
"1635","2013-07-01",5.7
"1636","2013-07-02",5.67
"1637","2013-07-03",5.72
"1638","2013-07-05",5.7
"1639","2013-07-08",5.93
"1640","2013-07-09",5.89
"1641","2013-07-10",5.89
"1642","2013-07-11",5.88
"1643","2013-07-12",5.85
"1644","2013-07-15",6.08
"1645","2013-07-16",5.97
"1646","2013-07-17",6.14
"1647","2013-07-18",6.06
"1648","2013-07-19",5.96
"1649","2013-07-22",5.96
"1650","2013-07-23",5.88
"1651","2013-07-24",5.97
"1652","2013-07-25",6
"1653","2013-07-26",6
"1654","2013-07-29",5.87
"1655","2013-07-30",5.86
"1656","2013-07-31",5.95
"1657","2013-08-01",5.99
"1658","2013-08-02",5.93
"1659","2013-08-05",5.91
"1660","2013-08-06",5.88
"1661","2013-08-07",5.81
"1662","2013-08-08",5.66
"1663","2013-08-09",5.65
"1664","2013-08-12",5.63
"1665","2013-08-13",5.64
"1666","2013-08-14",5.53
"1667","2013-08-15",5.35
"1668","2013-08-16",5.4
"1669","2013-08-19",5.4
"1670","2013-08-20",5.53
"1671","2013-08-21",5.56
"1672","2013-08-22",5.71
"1673","2013-08-23",5.7
"1674","2013-08-26",5.72
"1675","2013-08-27",5.51
"1676","2013-08-28",5.36
"1677","2013-08-29",5.47
"1678","2013-08-30",5.48
"1679","2013-09-03",6.03
"1680","2013-09-04",5.96
"1681","2013-09-05",5.88
"1682","2013-09-06",5.85
"1683","2013-09-09",6.11
"1684","2013-09-10",6.12
"1685","2013-09-11",5.97
"1686","2013-09-12",6.02
"1687","2013-09-13",6.06
"1688","2013-09-16",6.13
"1689","2013-09-17",6.19
"1690","2013-09-18",6.18
"1691","2013-09-19",6.17
"1692","2013-09-20",6.12
"1693","2013-09-23",6.11
"1694","2013-09-24",6.16
"1695","2013-09-25",6.09
"1696","2013-09-26",6.13
"1697","2013-09-27",6.1
"1698","2013-09-30",6.05
"1699","2013-10-01",6.23
"1700","2013-10-02",6.15
"1701","2013-10-03",5.94
"1702","2013-10-04",6.03
"1703","2013-10-07",6.16
"1704","2013-10-08",6.06
"1705","2013-10-09",6.22
"1706","2013-10-10",6.39
"1707","2013-10-11",6.68
"1708","2013-10-14",6.84
"1709","2013-10-15",6.66
"1710","2013-10-16",6.66
"1711","2013-10-17",6.59
"1712","2013-10-18",6.64
"1713","2013-10-21",6.53
"1714","2013-10-22",6.49
"1715","2013-10-23",6.58
"1716","2013-10-24",6.56
"1717","2013-10-25",6.54
"1718","2013-10-28",6.6
"1719","2013-10-29",6.6
"1720","2013-10-30",6.52
"1721","2013-10-31",6.45
"1722","2013-11-01",6.37
"1723","2013-11-04",6.42
"1724","2013-11-05",6.43
"1725","2013-11-06",6.53
"1726","2013-11-07",6.51
"1727","2013-11-08",6.73
"1728","2013-11-11",6.86
"1729","2013-11-12",6.87
"1730","2013-11-13",6.65
"1731","2013-11-14",6.28
"1732","2013-11-15",6.36
"1733","2013-11-18",6.73
"1734","2013-11-19",7.09
"1735","2013-11-20",6.93
"1736","2013-11-21",6.51
"1737","2013-11-22",6.68
"1738","2013-11-25",6.78
"1739","2013-11-26",6.84
"1740","2013-11-27",6.94
"1741","2013-11-29",7.06
"1742","2013-12-02",7.03
"1743","2013-12-03",6.99
"1744","2013-12-04",7.14
"1745","2013-12-05",7.14
"1746","2013-12-06",7.1
"1747","2013-12-09",7.07
"1748","2013-12-10",6.98
"1749","2013-12-11",7
"1750","2013-12-12",7.25
"1751","2013-12-13",7.29
"1752","2013-12-16",7.46
"1753","2013-12-17",7.69
"1754","2013-12-18",7.69
"1755","2013-12-19",7.51
"1756","2013-12-20",7.65
"1757","2013-12-23",7.77
"1758","2013-12-24",7.68
"1759","2013-12-26",7.71
"1760","2013-12-27",7.7
"1761","2013-12-30",7.66
"1762","2013-12-31",7.71
"1763","2014-01-02",7.53
"1764","2014-01-03",7.69
"1765","2014-01-06",7.58
"1766","2014-01-07",7.6
"1767","2014-01-08",7.5
"1768","2014-01-09",7.4
"1769","2014-01-10",7.42
"1770","2014-01-13",7.47
"1771","2014-01-14",7.51
"1772","2014-01-15",7.46
"1773","2014-01-16",7.45
"1774","2014-01-17",7.45
"1775","2014-01-21",7.41
"1776","2014-01-22",7.38
"1777","2014-01-23",7.26
"1778","2014-01-24",7.06
"1779","2014-01-27",6.77
"1780","2014-01-28",6.82
"1781","2014-01-29",6.91
"1782","2014-01-30",7.11
"1783","2014-01-31",7.06
"1784","2014-02-03",6.73
"1785","2014-02-04",6.92
"1786","2014-02-05",7.16
"1787","2014-02-06",7.19
"1788","2014-02-07",7.3
"1789","2014-02-10",7.11
"1790","2014-02-11",7.27
"1791","2014-02-12",7.22
"1792","2014-02-13",7.19
"1793","2014-02-14",7.23
"1794","2014-02-18",7.35
"1795","2014-02-19",7.1
"1796","2014-02-20",7.19
"1797","2014-02-21",7.18
"1798","2014-02-24",7.16
"1799","2014-02-25",7.23
"1800","2014-02-26",7.16
"1801","2014-02-27",7.31
"1802","2014-02-28",7.59
"1803","2014-03-03",7.54
"1804","2014-03-04",7.83
"1805","2014-03-05",8.14
"1806","2014-03-06",8.09
"1807","2014-03-07",8.21
"1808","2014-03-10",8.25
"1809","2014-03-11",8.16
"1810","2014-03-12",8.25
"1811","2014-03-13",8.14
"1812","2014-03-14",8.09
"1813","2014-03-17",8.27
"1814","2014-03-18",8.26
"1815","2014-03-19",8.46
"1816","2014-03-20",8.39
"1817","2014-03-21",8.18
"1818","2014-03-24",8.3
"1819","2014-03-25",8.38
"1820","2014-03-26",8.31
"1821","2014-03-27",8.16
"1822","2014-03-28",8.16
"1823","2014-03-31",8.11
"1824","2014-04-01",8.26
"1825","2014-04-02",8.12
"1826","2014-04-03",8.02
"1827","2014-04-04",7.82
"1828","2014-04-07",8
"1829","2014-04-08",8.02
"1830","2014-04-09",7.99
"1831","2014-04-10",7.71
"1832","2014-04-11",7.7
"1833","2014-04-14",7.6
"1834","2014-04-15",7.55
"1835","2014-04-16",7.58
"1836","2014-04-17",7.64
"1837","2014-04-21",7.68
"1838","2014-04-22",7.87
"1839","2014-04-23",7.8
"1840","2014-04-24",7.66
"1841","2014-04-25",7.57
"1842","2014-04-28",7.64
"1843","2014-04-29",7.84
"1844","2014-04-30",7.87
"1845","2014-05-01",7.81
"1846","2014-05-02",7.83
"1847","2014-05-05",7.73
"1848","2014-05-06",7.7
"1849","2014-05-07",7.69
"1850","2014-05-08",7.58
"1851","2014-05-09",7.73
"1852","2014-05-12",8.02
"1853","2014-05-13",8.17
"1854","2014-05-14",8.12
"1855","2014-05-15",7.85
"1856","2014-05-16",7.92
"1857","2014-05-19",8.19
"1858","2014-05-20",7.88
"1859","2014-05-21",7.92
"1860","2014-05-22",8
"1861","2014-05-23",8.1
"1862","2014-05-27",8.15
"1863","2014-05-28",8.02
"1864","2014-05-29",7.97
"1865","2014-05-30",7.96
"1866","2014-06-02",7.87
"1867","2014-06-03",7.72
"1868","2014-06-04",7.75
"1869","2014-06-05",7.68
"1870","2014-06-06",7.67
"1871","2014-06-09",7.63
"1872","2014-06-10",7.67
"1873","2014-06-11",7.68
"1874","2014-06-12",7.59
"1875","2014-06-13",7.58
"1876","2014-06-16",7.71
"1877","2014-06-17",7.71
"1878","2014-06-18",7.95
"1879","2014-06-19",7.85
"1880","2014-06-20",7.82
"1881","2014-06-23",7.97
"1882","2014-06-24",8
"1883","2014-06-25",8
"1884","2014-06-26",7.99
"1885","2014-06-27",7.94
"1886","2014-06-30",8
"1887","2014-07-01",7.99
"1888","2014-07-02",7.94
"1889","2014-07-03",8
"1890","2014-07-07",7.91
"1891","2014-07-08",7.69
"1892","2014-07-09",7.7
"1893","2014-07-10",7.63
"1894","2014-07-11",7.63
"1895","2014-07-14",7.88
"1896","2014-07-15",7.72
"1897","2014-07-16",7.88
"1898","2014-07-17",7.63
"1899","2014-07-18",7.65
"1900","2014-07-21",7.59
"1901","2014-07-22",7.67
"1902","2014-07-23",7.61
"1903","2014-07-24",7.6
"1904","2014-07-25",7.54
"1905","2014-07-28",7.35
"1906","2014-07-29",7.43
"1907","2014-07-30",7.59
"1908","2014-07-31",7.22
"1909","2014-08-01",7.19
"1910","2014-08-04",7.32
"1911","2014-08-05",7.36
"1912","2014-08-06",7.4
"1913","2014-08-07",7.43
"1914","2014-08-08",7.56
"1915","2014-08-11",7.65
"1916","2014-08-12",7.97
"1917","2014-08-13",7.97
"1918","2014-08-14",7.86
"1919","2014-08-15",7.85
"1920","2014-08-18",8
"1921","2014-08-19",8.05
"1922","2014-08-20",7.99
"1923","2014-08-21",8.09
"1924","2014-08-22",8.06
"1925","2014-08-25",7.91
"1926","2014-08-26",8.23
"1927","2014-08-27",8.32
"1928","2014-08-28",8.05
"1929","2014-08-29",8.24
"1930","2014-09-02",8.31
"1931","2014-09-03",8.1
"1932","2014-09-04",8
"1933","2014-09-05",8.02
"1934","2014-09-08",8.19
"1935","2014-09-09",7.99
"1936","2014-09-10",8.01
"1937","2014-09-11",8.02
"1938","2014-09-12",7.86
"1939","2014-09-15",7.94
