"","date","Z"
"956","2019-05-20",40.369999
"957","2019-05-21",41.610001
"958","2019-05-22",42.25
"959","2019-05-23",41.509998
"960","2019-05-24",41.860001
"961","2019-05-28",41.68
"962","2019-05-29",42.529999
"963","2019-05-30",43.700001
"964","2019-05-31",43.02
"965","2019-06-03",42.080002
"966","2019-06-04",44.360001
"967","2019-06-05",46.310001
"968","2019-06-06",47.139999
"969","2019-06-07",46.540001
"970","2019-06-10",46.09
"971","2019-06-11",45.75
"972","2019-06-12",44.84
"973","2019-06-13",45.98
"974","2019-06-14",45.389999
"975","2019-06-17",46.110001
"976","2019-06-18",46.459999
"977","2019-06-19",45.41
"978","2019-06-20",46.759998
"979","2019-06-21",45.310001
"980","2019-06-24",46.009998
"981","2019-06-25",43.02
"982","2019-06-26",43.91
"983","2019-06-27",44.849998
"984","2019-06-28",46.389999
"985","2019-07-01",47.580002
"986","2019-07-02",47.900002
"987","2019-07-03",48.27
"988","2019-07-05",48.419998
"989","2019-07-08",48.84
"990","2019-07-09",49.830002
"991","2019-07-10",51.349998
"992","2019-07-11",49.009998
"993","2019-07-12",50.16
"994","2019-07-15",49.360001
"995","2019-07-16",48.849998
"996","2019-07-17",48.119999
"997","2019-07-18",48.200001
"998","2019-07-19",47.060001
"999","2019-07-22",47.400002
"1000","2019-07-23",49.630001
"1001","2019-07-24",48.959999
"1002","2019-07-25",49.07
"1003","2019-07-26",49.189999
"1004","2019-07-29",49.400002
"1005","2019-07-30",48.900002
"1006","2019-07-31",49.959999
"1007","2019-08-01",49.700001
"1008","2019-08-02",49.16
"1009","2019-08-05",47.080002
"1010","2019-08-06",49.560001
"1011","2019-08-07",49.75
"1012","2019-08-08",42.139999
"1013","2019-08-09",39.540001
"1014","2019-08-12",37.09
"1015","2019-08-13",36.77
"1016","2019-08-14",34.82
"1017","2019-08-15",34.450001
"1018","2019-08-16",35.939999
"1019","2019-08-19",36.009998
"1020","2019-08-20",35.110001
"1021","2019-08-21",35.529999
"1022","2019-08-22",35.419998
"1023","2019-08-23",34.509998
"1024","2019-08-26",33.619999
"1025","2019-08-27",32.779999
"1026","2019-08-28",32.970001
"1027","2019-08-29",33.900002
"1028","2019-08-30",34.43
"1029","2019-09-03",32.990002
"1030","2019-09-04",32.23
"1031","2019-09-05",31.99
"1032","2019-09-06",31.450001
"1033","2019-09-09",30.85
"1034","2019-09-10",32.669998
"1035","2019-09-11",32.82
"1036","2019-09-12",31.959999
"1037","2019-09-13",31.93
"1038","2019-09-16",32.32
"1039","2019-09-17",32.209999
"1040","2019-09-18",31.09
"1041","2019-09-19",30.74
"1042","2019-09-20",30.4
"1043","2019-09-23",30.190001
"1044","2019-09-24",29.370001
"1045","2019-09-25",30.32
"1046","2019-09-26",29.815001
"1047","2019-09-27",29.530001
"1048","2019-09-30",29.82
"1049","2019-10-01",29.799999
"1050","2019-10-02",28.969999
"1051","2019-10-03",29.4
"1052","2019-10-04",30.105
"1053","2019-10-07",30.469999
"1054","2019-10-08",28.860001
"1055","2019-10-09",29.440001
"1056","2019-10-10",28.77
"1057","2019-10-11",29.43
"1058","2019-10-14",30.120001
"1059","2019-10-15",31.18
"1060","2019-10-16",31.27
"1061","2019-10-17",32.099998
"1062","2019-10-18",32.040001
"1063","2019-10-21",33.32
"1064","2019-10-22",32.970001
"1065","2019-10-23",33.279999
"1066","2019-10-24",33.529999
"1067","2019-10-25",34.369999
"1068","2019-10-28",34.970001
"1069","2019-10-29",33.799999
"1070","2019-10-30",33.18
"1071","2019-10-31",32.57
"1072","2019-11-01",33.689999
"1073","2019-11-04",33.98
"1074","2019-11-05",33.360001
"1075","2019-11-06",33.630001
"1076","2019-11-07",33.439999
"1077","2019-11-08",37.549999
"1078","2019-11-11",38.630001
"1079","2019-11-12",37.830002
"1080","2019-11-13",38.150002
"1081","2019-11-14",38.955002
"1082","2019-11-15",39.68
"1083","2019-11-18",39.950001
"1084","2019-11-19",37.790001
"1085","2019-11-20",38.880001
"1086","2019-11-21",39.790001
"1087","2019-11-22",41.099998
"1088","2019-11-25",40.889999
"1089","2019-11-26",40.189999
"1090","2019-11-27",38.994999
"1091","2019-11-29",39.150002
"1092","2019-12-02",39.860001
"1093","2019-12-03",40.18
"1094","2019-12-04",40.57
"1095","2019-12-05",41.049999
"1096","2019-12-06",41.07
"1097","2019-12-09",40.779999
"1098","2019-12-10",41.52
"1099","2019-12-11",42.740002
"1100","2019-12-12",42.540001
"1101","2019-12-13",42.27
"1102","2019-12-16",43
"1103","2019-12-17",43.290001
"1104","2019-12-18",44.259998
"1105","2019-12-19",44.939999
"1106","2019-12-20",43.93
"1107","2019-12-23",44.400002
"1108","2019-12-24",44.990002
"1109","2019-12-26",45.560001
"1110","2019-12-27",46.099998
"1111","2019-12-30",45.630001
"1112","2019-12-31",45.939999
"1113","2020-01-02",45.209999
"1114","2020-01-03",44.720001
"1115","2020-01-06",44.639999
"1116","2020-01-07",45.77
"1117","2020-01-08",45.77
"1118","2020-01-09",45.779999
"1119","2020-01-10",45.59
"1120","2020-01-13",46.580002
"1121","2020-01-14",47.07
"1122","2020-01-15",46.68
"1123","2020-01-16",47.18
"1124","2020-01-17",47.959999
"1125","2020-01-21",48.150002
"1126","2020-01-22",48.09
"1127","2020-01-23",48.23
"1128","2020-01-24",48.439999
"1129","2020-01-27",47.18
"1130","2020-01-28",47.16
"1131","2020-01-29",47.73
"1132","2020-01-30",47.34
"1133","2020-01-31",46.209999
"1134","2020-02-03",46.580002
"1135","2020-02-04",48.98
"1136","2020-02-05",49.110001
"1137","2020-02-06",50.150002
"1138","2020-02-07",50.169998
"1139","2020-02-10",50.450001
"1140","2020-02-11",50.830002
"1141","2020-02-12",50.669998
"1142","2020-02-13",51.709999
"1143","2020-02-14",51.849998
"1144","2020-02-18",52.279999
"1145","2020-02-19",54.470001
"1146","2020-02-20",63.630001
"1147","2020-02-21",65
"1148","2020-02-24",59.689999
"1149","2020-02-25",57.779999
"1150","2020-02-26",57.080002
"1151","2020-02-27",54.619999
"1152","2020-02-28",55.810001
"1153","2020-03-02",54.400002
"1154","2020-03-03",53.209999
"1155","2020-03-04",54.25
"1156","2020-03-05",51.549999
"1157","2020-03-06",49.349998
"1158","2020-03-09",44.970001
"1159","2020-03-10",45.389999
"1160","2020-03-11",41.490002
"1161","2020-03-12",35.529999
"1162","2020-03-13",36.34
"1163","2020-03-16",28.67
"1164","2020-03-17",28.120001
"1165","2020-03-18",25.01
"1166","2020-03-19",26.32
"1167","2020-03-20",27.190001
"1168","2020-03-23",31.219999
"1169","2020-03-24",36.82
"1170","2020-03-25",39.889999
"1171","2020-03-26",40.779999
"1172","2020-03-27",37.939999
"1173","2020-03-30",37.060001
"1174","2020-03-31",36.02
"1175","2020-04-01",31.440001
"1176","2020-04-02",30.129999
"1177","2020-04-03",30.309999
"1178","2020-04-06",37.119999
"1179","2020-04-07",37.799999
"1180","2020-04-08",39.189999
"1181","2020-04-09",40.630001
"1182","2020-04-13",38.439999
"1183","2020-04-14",38.689999
"1184","2020-04-15",36.110001
"1185","2020-04-16",33.360001
"1186","2020-04-17",36.330002
"1187","2020-04-20",36.459999
"1188","2020-04-21",36.200001
"1189","2020-04-22",38.720001
"1190","2020-04-23",38.34
"1191","2020-04-24",40.705002
"1192","2020-04-27",43.009998
"1193","2020-04-28",42.16
"1194","2020-04-29",45.619999
"1195","2020-04-30",43.959999
"1196","2020-05-01",42.459999
"1197","2020-05-04",42.59
"1198","2020-05-05",43.599998
"1199","2020-05-06",43.43
"1200","2020-05-07",48.560001
"1201","2020-05-08",52.970001
"1202","2020-05-11",55.759998
"1203","2020-05-12",49.220001
"1204","2020-05-13",46.529999
"1205","2020-05-14",47.459999
"1206","2020-05-15",48.779999
"1207","2020-05-18",49.619999
"1208","2020-05-19",51.09
"1209","2020-05-20",54.049999
"1210","2020-05-21",54.16
"1211","2020-05-22",56.5
"1212","2020-05-26",58.869999
"1213","2020-05-27",59.049999
"1214","2020-05-28",57.369999
"1215","2020-05-29",57.990002
"1216","2020-06-01",58.220001
"1217","2020-06-02",59.380001
"1218","2020-06-03",62.07
"1219","2020-06-04",61.419998
"1220","2020-06-05",59.32
"1221","2020-06-08",62.259998
"1222","2020-06-09",61.189999
"1223","2020-06-10",59.59
"1224","2020-06-11",56.299999
"1225","2020-06-12",56.790001
"1226","2020-06-15",60
"1227","2020-06-16",59.099998
"1228","2020-06-17",60.740002
"1229","2020-06-18",61.34
"1230","2020-06-19",62.25
"1231","2020-06-22",60.66
"1232","2020-06-23",63.110001
"1233","2020-06-24",59.299999
"1234","2020-06-25",59.080002
"1235","2020-06-26",55.59
"1236","2020-06-29",57.119999
"1237","2020-06-30",57.610001
"1238","2020-07-01",58.91
"1239","2020-07-02",59.959999
"1240","2020-07-06",61.279999
"1241","2020-07-07",62.689999
"1242","2020-07-08",63.610001
"1243","2020-07-09",62.990002
"1244","2020-07-10",62.25
"1245","2020-07-13",58.200001
"1246","2020-07-14",57.849998
"1247","2020-07-15",59.080002
"1248","2020-07-16",62.189999
"1249","2020-07-17",64.239998
"1250","2020-07-20",66.239998
"1251","2020-07-21",65.019997
"1252","2020-07-22",67.400002
"1253","2020-07-23",65.5
"1254","2020-07-24",65.720001
"1255","2020-07-27",66.910004
"1256","2020-07-28",65
"1257","2020-07-29",66.489998
"1258","2020-07-30",69.900002
"1259","2020-07-31",68.389999
"1260","2020-08-03",67.940002
"1261","2020-08-04",68.239998
"1262","2020-08-05",70.599998
"1263","2020-08-06",71.419998
"1264","2020-08-07",79.760002
"1265","2020-08-10",79.339996
"1266","2020-08-11",75.330002
"1267","2020-08-12",76
"1268","2020-08-13",74.440002
"1269","2020-08-14",76.639999
"1270","2020-08-17",79.790001
"1271","2020-08-18",82.32
"1272","2020-08-19",83.830002
"1273","2020-08-20",82.849998
"1274","2020-08-21",83.199997
"1275","2020-08-24",83.599998
"1276","2020-08-25",82.830002
"1277","2020-08-26",83.849998
"1278","2020-08-27",85.239998
"1279","2020-08-28",87.32
"1280","2020-08-31",85.760002
"1281","2020-09-01",88.440002
"1282","2020-09-02",89.279999
"1283","2020-09-03",85.440002
"1284","2020-09-04",83.879997
"1285","2020-09-08",80.660004
"1286","2020-09-09",82.32
"1287","2020-09-10",82.760002
"1288","2020-09-11",85.379997
"1289","2020-09-14",87.18
"1290","2020-09-15",91.169998
"1291","2020-09-16",94.980003
"1292","2020-09-17",96.449997
"1293","2020-09-18",95.870003
"1294","2020-09-21",95.709999
"1295","2020-09-22",99.190002
"1296","2020-09-23",96.32
"1297","2020-09-24",97.809998
"1298","2020-09-25",101.269997
"1299","2020-09-28",101.160004
"1300","2020-09-29",101.419998
"1301","2020-09-30",101.589996
"1302","2020-10-01",107.529999
"1303","2020-10-02",108.18
"1304","2020-10-05",110.110001
"1305","2020-10-06",104.989998
"1306","2020-10-07",105.510002
"1307","2020-10-08",105.040001
"1308","2020-10-09",104.260002
"1309","2020-10-12",101.010002
"1310","2020-10-13",101.199997
"1311","2020-10-14",102.870003
"1312","2020-10-15",101.860001
"1313","2020-10-16",97.110001
"1314","2020-10-19",98.449997
"1315","2020-10-20",98.43
"1316","2020-10-21",98.650002
"1317","2020-10-22",96.779999
"1318","2020-10-23",96.160004
"1319","2020-10-26",92.050003
"1320","2020-10-27",92.519997
"1321","2020-10-28",89.660004
"1322","2020-10-29",92.010002
"1323","2020-10-30",88.620003
"1324","2020-11-02",89.160004
"1325","2020-11-03",91.690002
"1326","2020-11-04",99.949997
"1327","2020-11-05",103.849998
"1328","2020-11-06",118.419998
"1329","2020-11-09",104.120003
"1330","2020-11-10",100.389999
"1331","2020-11-11",108.019997
"1332","2020-11-12",107.419998
"1333","2020-11-13",106.029999
"1334","2020-11-16",107.040001
"1335","2020-11-17",105.260002
"1336","2020-11-18",102.239998
"1337","2020-11-19",109.489998
"1338","2020-11-20",111.559998
"1339","2020-11-23",114.129997
"1340","2020-11-24",107
"1341","2020-11-25",107.089996
"1342","2020-11-27",108.050003
