"","date","MICT"
"1003","2016-10-12",1.61
"1004","2016-10-13",1.55
"1005","2016-10-14",1.55
"1006","2016-10-17",1.54
"1007","2016-10-18",1.539
"1008","2016-10-19",1.55
"1009","2016-10-20",1.55
"1010","2016-10-21",1.55
"1011","2016-10-24",1.54
"1012","2016-10-25",1.54
"1013","2016-10-26",1.53
"1014","2016-10-27",1.53
"1015","2016-10-28",1.58
"1016","2016-10-31",1.73
"1017","2016-11-01",1.72
"1018","2016-11-02",1.68
"1019","2016-11-03",1.54
"1020","2016-11-04",1.54
"1021","2016-11-07",1.63
"1022","2016-11-08",1.55
"1023","2016-11-09",1.59
"1024","2016-11-10",1.5
"1025","2016-11-11",1.479
"1026","2016-11-14",1.44
"1027","2016-11-15",1.45
"1028","2016-11-16",1.359
"1029","2016-11-17",1.38
"1030","2016-11-18",1.409
"1031","2016-11-21",1.38
"1032","2016-11-22",1.341
"1033","2016-11-23",1.35
"1034","2016-11-25",1.35
"1035","2016-11-28",1.383
"1036","2016-11-29",1.35
"1037","2016-11-30",1.41
"1038","2016-12-01",1.31
"1039","2016-12-02",1.33
"1040","2016-12-05",1.26
"1041","2016-12-06",1.24
"1042","2016-12-07",1.28
"1043","2016-12-08",1.29
"1044","2016-12-09",1.25
"1045","2016-12-12",1.28
"1046","2016-12-13",1.27
"1047","2016-12-14",1.35
"1048","2016-12-15",1.35
"1049","2016-12-16",1.33
"1050","2016-12-19",1.3
"1051","2016-12-20",1.294
"1052","2016-12-21",1.26
"1053","2016-12-22",1.27
"1054","2016-12-23",1.25
"1055","2016-12-27",1.17
"1056","2016-12-28",1.32
"1057","2016-12-29",1.34
"1058","2016-12-30",1.33
"1059","2017-01-03",1.28
"1060","2017-01-04",1.22
"1061","2017-01-05",1.29
"1062","2017-01-06",1.32
"1063","2017-01-09",1.27
"1064","2017-01-10",1.28
"1065","2017-01-11",1.27
"1066","2017-01-12",1.3
"1067","2017-01-13",1.34
"1068","2017-01-17",1.35
"1069","2017-01-18",1.36
"1070","2017-01-19",1.34
"1071","2017-01-20",1.33
"1072","2017-01-23",1.34
"1073","2017-01-24",1.39
"1074","2017-01-25",1.375
"1075","2017-01-26",1.409
"1076","2017-01-27",1.37
"1077","2017-01-30",1.3
"1078","2017-01-31",1.28
"1079","2017-02-01",1.292
"1080","2017-02-02",1.305
"1081","2017-02-03",1.31
"1082","2017-02-06",1.3
"1083","2017-02-07",1.27
"1084","2017-02-08",1.35
"1085","2017-02-09",1.33
"1086","2017-02-10",1.3
"1087","2017-02-13",1.36
"1088","2017-02-14",1.3
"1089","2017-02-15",1.37
"1090","2017-02-16",1.38
"1091","2017-02-17",1.38
"1092","2017-02-21",1.28
"1093","2017-02-22",1.33
"1094","2017-02-23",1.34
"1095","2017-02-24",1.313
"1096","2017-02-27",1.25
"1097","2017-02-28",1.33
"1098","2017-03-01",1.3
"1099","2017-03-02",1.33
"1100","2017-03-03",1.37
"1101","2017-03-06",1.31
"1102","2017-03-07",1.26
"1103","2017-03-08",1.25
"1104","2017-03-09",1.22
"1105","2017-03-10",1.2
"1106","2017-03-13",1.2
"1107","2017-03-14",1.2
"1108","2017-03-15",1.21
"1109","2017-03-16",1.28
"1110","2017-03-17",1.31
"1111","2017-03-20",1.31
"1112","2017-03-21",1.2
"1113","2017-03-22",1.26
"1114","2017-03-23",1.3
"1115","2017-03-24",1.28
"1116","2017-03-27",1.26
"1117","2017-03-28",1.22
"1118","2017-03-29",1.24
"1119","2017-03-30",1.28
"1120","2017-03-31",1.17
"1121","2017-04-03",1.17
"1122","2017-04-04",1.16
"1123","2017-04-05",1.163
"1124","2017-04-06",1.18
"1125","2017-04-07",1.3
"1126","2017-04-10",1.21
"1127","2017-04-11",1.22
"1128","2017-04-12",1.19
"1129","2017-04-13",1.296
"1130","2017-04-17",1.29
"1131","2017-04-18",1.19
"1132","2017-04-19",1.21
"1133","2017-04-20",1.239
"1134","2017-04-21",1.2
"1135","2017-04-24",1.29
"1136","2017-04-25",1.3
"1137","2017-04-26",1.25
"1138","2017-04-27",1.26
"1139","2017-04-28",1.241
"1140","2017-05-01",1.22
"1141","2017-05-02",1.24
"1142","2017-05-03",1.22
"1143","2017-05-04",1.22
"1144","2017-05-05",1.2
"1145","2017-05-08",1.2
"1146","2017-05-09",1.18
"1147","2017-05-10",1.22
"1148","2017-05-11",1.21
"1149","2017-05-12",1.215
"1150","2017-05-15",1.19
"1151","2017-05-16",1.19
"1152","2017-05-17",1.18
"1153","2017-05-18",1.177
"1154","2017-05-19",1.195
"1155","2017-05-22",0.989
"1156","2017-05-23",1.04
"1157","2017-05-24",1.05
"1158","2017-05-25",1.14
"1159","2017-05-26",1.085
"1160","2017-05-30",1.12
"1161","2017-05-31",1.16
"1162","2017-06-01",1.1
"1163","2017-06-02",1.136
"1164","2017-06-05",1.145
"1165","2017-06-06",1.16
"1166","2017-06-07",1.12
"1167","2017-06-08",1.12
"1168","2017-06-09",1.112
"1169","2017-06-12",1.095
"1170","2017-06-13",1.1
"1171","2017-06-14",1.07
"1172","2017-06-15",1.04
"1173","2017-06-16",1.01
"1174","2017-06-19",1.055
"1175","2017-06-20",1.06
"1176","2017-06-21",1.04
"1177","2017-06-22",1.03
"1178","2017-06-23",1.04
"1179","2017-06-26",1.03
"1180","2017-06-27",1.03
"1181","2017-06-28",1.13
"1182","2017-06-29",1.08
"1183","2017-06-30",1.08
"1184","2017-07-03",1.06
"1185","2017-07-05",1.03
"1186","2017-07-06",1.02
"1187","2017-07-07",1.05
"1188","2017-07-10",1.07
"1189","2017-07-11",1.01
"1190","2017-07-12",1.03
"1191","2017-07-13",1.03
"1192","2017-07-14",1.06
"1193","2017-07-17",1.03
"1194","2017-07-18",1.04
"1195","2017-07-19",1.013
"1196","2017-07-20",0.99
"1197","2017-07-21",1
"1198","2017-07-24",0.99
"1199","2017-07-25",0.97
"1200","2017-07-26",0.97
"1201","2017-07-27",0.96
"1202","2017-07-28",0.92
"1203","2017-07-31",0.89
"1204","2017-08-01",0.88
"1205","2017-08-02",0.86
"1206","2017-08-03",0.986
"1207","2017-08-04",0.831
"1208","2017-08-07",0.839
"1209","2017-08-08",0.83
"1210","2017-08-09",0.91
"1211","2017-08-10",0.92
"1212","2017-08-11",0.875
"1213","2017-08-14",0.92
"1214","2017-08-15",0.917
"1215","2017-08-16",0.82
"1216","2017-08-17",0.82
"1217","2017-08-18",0.825
"1218","2017-08-21",0.79
"1219","2017-08-22",0.76
"1220","2017-08-23",0.79
"1221","2017-08-24",0.781
"1222","2017-08-25",0.79
"1223","2017-08-28",0.78
"1224","2017-08-29",0.81
"1225","2017-08-30",0.81
"1226","2017-08-31",0.803
"1227","2017-09-01",0.83
"1228","2017-09-05",0.798
"1229","2017-09-06",0.8
"1230","2017-09-07",0.785
"1231","2017-09-08",0.794
"1232","2017-09-11",0.87
"1233","2017-09-12",0.85
"1234","2017-09-13",0.88
"1235","2017-09-14",0.95
"1236","2017-09-15",0.9
"1237","2017-09-18",0.935
"1238","2017-09-19",0.92
"1239","2017-09-20",0.902
"1240","2017-09-21",0.905
"1241","2017-09-22",0.91
"1242","2017-09-25",0.884
"1243","2017-09-26",0.913
"1244","2017-09-27",0.91
"1245","2017-09-28",0.899
"1246","2017-09-29",0.89
"1247","2017-10-02",0.878
"1248","2017-10-03",0.875
"1249","2017-10-04",0.84
"1250","2017-10-05",0.822
"1251","2017-10-06",0.795
"1252","2017-10-09",0.81
"1253","2017-10-10",0.835
"1254","2017-10-11",0.852
"1255","2017-10-12",0.85
"1256","2017-10-13",0.805
"1257","2017-10-16",0.799
"1258","2017-10-17",0.8
"1259","2017-10-18",0.8
"1260","2017-10-19",0.77
"1261","2017-10-20",0.77
"1262","2017-10-23",0.743
"1263","2017-10-24",0.7
"1264","2017-10-25",0.682
"1265","2017-10-26",0.709
"1266","2017-10-27",0.68
"1267","2017-10-30",0.879
"1268","2017-10-31",0.83
"1269","2017-11-01",0.81
"1270","2017-11-02",0.8
"1271","2017-11-03",0.785
"1272","2017-11-06",0.758
"1273","2017-11-07",0.77
"1274","2017-11-08",0.74
"1275","2017-11-09",0.73
"1276","2017-11-10",0.74
"1277","2017-11-13",0.745
"1278","2017-11-14",0.785
"1279","2017-11-15",0.775
"1280","2017-11-16",0.77
"1281","2017-11-17",1.23
"1282","2017-11-20",0.995
"1283","2017-11-21",0.95
"1284","2017-11-22",0.99
"1285","2017-11-24",1.41
"1286","2017-11-27",1.24
"1287","2017-11-28",1.12
"1288","2017-11-29",1.08
"1289","2017-11-30",1.11
"1290","2017-12-01",1.08
"1291","2017-12-04",1.058
"1292","2017-12-05",1.04
"1293","2017-12-06",1.02
"1294","2017-12-07",1.04
"1295","2017-12-08",1.03
"1296","2017-12-11",1.02
"1297","2017-12-12",0.96
"1298","2017-12-13",0.954
"1299","2017-12-14",0.95
"1300","2017-12-15",0.98
"1301","2017-12-18",1.068
"1302","2017-12-19",0.971
"1303","2017-12-20",1.01
"1304","2017-12-21",1.19
"1305","2017-12-22",1.14
"1306","2017-12-26",1.07
"1307","2017-12-27",1.09
"1308","2017-12-28",1.11
"1309","2017-12-29",1.12
"1310","2018-01-02",1.36
"1311","2018-01-03",1.24
"1312","2018-01-04",1.24
"1313","2018-01-05",1.17
"1314","2018-01-08",1.15
"1315","2018-01-09",1.2
"1316","2018-01-10",1.17
"1317","2018-01-11",1.161
"1318","2018-01-12",1.2
"1319","2018-01-16",1.18
"1320","2018-01-17",1.17
"1321","2018-01-18",1.29
"1322","2018-01-19",1.19
"1323","2018-01-22",1.2
"1324","2018-01-23",1.2
"1325","2018-01-24",1.17
"1326","2018-01-25",1.12
"1327","2018-01-26",1.17
"1328","2018-01-29",1.13
"1329","2018-01-30",1.11
"1330","2018-01-31",1.1
"1331","2018-02-01",1.07
"1332","2018-02-02",1.05
"1333","2018-02-05",0.995
"1334","2018-02-06",0.965
"1335","2018-02-07",1.02
"1336","2018-02-08",0.985
"1337","2018-02-09",0.999
"1338","2018-02-12",1.02
"1339","2018-02-13",1.1
"1340","2018-02-14",1.12
"1341","2018-02-15",1.16
"1342","2018-02-16",1.15
"1343","2018-02-20",1.15
"1344","2018-02-21",1.15
"1345","2018-02-22",1.159
"1346","2018-02-23",1.215
"1347","2018-02-26",1.23
"1348","2018-02-27",1.249
"1349","2018-02-28",1.23
"1350","2018-03-01",1.25
"1351","2018-03-02",1.35
"1352","2018-03-05",1.35
"1353","2018-03-06",1.32
"1354","2018-03-07",1.36
"1355","2018-03-08",1.441
"1356","2018-03-09",1.48
"1357","2018-03-12",1.46
"1358","2018-03-13",1.43
"1359","2018-03-14",1.4
"1360","2018-03-15",1.46
"1361","2018-03-16",1.48
"1362","2018-03-19",1.445
"1363","2018-03-20",1.42
"1364","2018-03-21",1.4
"1365","2018-03-22",1.39
"1366","2018-03-23",1.36
"1367","2018-03-26",1.33
"1368","2018-03-27",1.36
"1369","2018-03-28",1.2
"1370","2018-03-29",1.32
"1371","2018-04-02",1.28
"1372","2018-04-03",1.28
"1373","2018-04-04",1.25
"1374","2018-04-05",1.31
"1375","2018-04-06",1.3
"1376","2018-04-09",1.29
"1377","2018-04-10",1.338
"1378","2018-04-11",1.409
"1379","2018-04-12",1.49
"1380","2018-04-13",1.4
"1381","2018-04-16",1.47
"1382","2018-04-17",1.599
"1383","2018-04-18",1.56
"1384","2018-04-19",1.53
"1385","2018-04-20",1.52
"1386","2018-04-23",1.48
"1387","2018-04-24",1.49
"1388","2018-04-25",1.52
"1389","2018-04-26",1.53
"1390","2018-04-27",1.54
"1391","2018-04-30",1.53
"1392","2018-05-01",1.42
"1393","2018-05-02",1.44
"1394","2018-05-03",1.38
"1395","2018-05-04",1.42
"1396","2018-05-07",1.39
"1397","2018-05-08",1.39
"1398","2018-05-09",1.39
"1399","2018-05-10",1.36
"1400","2018-05-11",1.35
"1401","2018-05-14",1.37
"1402","2018-05-15",1.22
"1403","2018-05-16",1.34
"1404","2018-05-17",1.35
"1405","2018-05-18",1.408
"1406","2018-05-21",1.459
"1407","2018-05-22",1.461
"1408","2018-05-23",1.33
"1409","2018-05-24",1.35
"1410","2018-05-25",1.41
"1411","2018-05-29",1.37
"1412","2018-05-30",1.31
"1413","2018-05-31",1.34
"1414","2018-06-01",1.37
"1415","2018-06-04",1.36
"1416","2018-06-05",1.32
"1417","2018-06-06",1.32
"1418","2018-06-07",1.33
"1419","2018-06-08",1.31
"1420","2018-06-11",1.31
"1421","2018-06-12",1.32
"1422","2018-06-13",1.34
"1423","2018-06-14",1.34
"1424","2018-06-15",1.32
"1425","2018-06-18",1.34
"1426","2018-06-19",1.31
"1427","2018-06-20",1.227
"1428","2018-06-21",1.24
"1429","2018-06-22",1.24
"1430","2018-06-25",1.154
"1431","2018-06-26",1.22
"1432","2018-06-27",1.17
"1433","2018-06-28",1.133
"1434","2018-06-29",1.14
"1435","2018-07-02",1.23
"1436","2018-07-03",1.62
"1437","2018-07-05",1.65
"1438","2018-07-06",1.58
"1439","2018-07-09",1.63
"1440","2018-07-10",1.62
"1441","2018-07-11",1.51
"1442","2018-07-12",1.53
"1443","2018-07-13",1.54
"1444","2018-07-16",1.494
"1445","2018-07-17",1.52
"1446","2018-07-18",1.54
"1447","2018-07-19",1.51
"1448","2018-07-20",1.53
"1449","2018-07-23",1.54
"1450","2018-07-24",1.5
"1451","2018-07-25",1.44
"1452","2018-07-26",1.42
"1453","2018-07-27",1.45
"1454","2018-07-30",1.409
"1455","2018-07-31",1.38
"1456","2018-08-01",1.38
"1457","2018-08-02",1.41
"1458","2018-08-03",1.41
"1459","2018-08-06",1.42
"1460","2018-08-07",1.42
"1461","2018-08-08",1.45
"1462","2018-08-09",1.472
"1463","2018-08-10",1.46
"1464","2018-08-13",1.478
"1465","2018-08-14",1.35
"1466","2018-08-15",1.29
"1467","2018-08-16",1.34
"1468","2018-08-17",1.28
"1469","2018-08-20",1.366
"1470","2018-08-21",1.34
"1471","2018-08-22",1.32
"1472","2018-08-23",1.28
"1473","2018-08-24",1.29
"1474","2018-08-27",1.3
"1475","2018-08-28",1.3
"1476","2018-08-29",1.291
"1477","2018-08-30",1.28
"1478","2018-08-31",1.26
"1479","2018-09-04",1.27
"1480","2018-09-05",1.23
"1481","2018-09-06",1.29
"1482","2018-09-07",1.21
"1483","2018-09-10",1.25
"1484","2018-09-11",1.24
"1485","2018-09-12",1.23
"1486","2018-09-13",1.23
"1487","2018-09-14",1.21
"1488","2018-09-17",1.2
"1489","2018-09-18",1.21
"1490","2018-09-19",1.215
"1491","2018-09-20",1.25
"1492","2018-09-21",1.23
"1493","2018-09-24",1.22
"1494","2018-09-25",1.12
"1495","2018-09-26",1.14
"1496","2018-09-27",1.12
"1497","2018-09-28",1.11
"1498","2018-10-01",1.09
"1499","2018-10-02",1.08
"1500","2018-10-03",1.066
"1501","2018-10-04",1.105
"1502","2018-10-05",1.15
"1503","2018-10-08",1.19
"1504","2018-10-09",1.1
"1505","2018-10-10",1.01
"1506","2018-10-11",1.03
"1507","2018-10-12",1.01
"1508","2018-10-15",1.06
"1509","2018-10-16",1.06
"1510","2018-10-17",1.09
"1511","2018-10-18",1.1
"1512","2018-10-19",1.05
"1513","2018-10-22",1.033
"1514","2018-10-23",1.047
"1515","2018-10-24",1.07
"1516","2018-10-25",1.04
"1517","2018-10-26",1.01
"1518","2018-10-29",0.865
"1519","2018-10-30",0.762
"1520","2018-10-31",0.802
"1521","2018-11-01",0.82
"1522","2018-11-02",0.85
"1523","2018-11-05",0.806
"1524","2018-11-06",0.8
"1525","2018-11-07",0.773
"1526","2018-11-08",0.79
"1527","2018-11-09",0.749
"1528","2018-11-12",0.73
"1529","2018-11-13",0.71
"1530","2018-11-14",0.69
"1531","2018-11-15",0.71
"1532","2018-11-16",0.7
"1533","2018-11-19",0.691
"1534","2018-11-20",0.45
"1535","2018-11-21",0.393
"1536","2018-11-23",0.549
"1537","2018-11-26",0.49
"1538","2018-11-27",0.375
"1539","2018-11-28",0.389
"1540","2018-11-29",0.42
"1541","2018-11-30",0.392
"1542","2018-12-03",0.407
"1543","2018-12-04",0.396
"1544","2018-12-06",0.36
"1545","2018-12-07",0.366
"1546","2018-12-10",0.35
"1547","2018-12-11",0.33
"1548","2018-12-12",0.334
"1549","2018-12-13",0.33
"1550","2018-12-14",0.367
"1551","2018-12-17",0.352
"1552","2018-12-18",0.36
"1553","2018-12-19",0.366
"1554","2018-12-20",0.309
"1555","2018-12-21",0.86
"1556","2018-12-24",1.08
"1557","2018-12-26",0.859
"1558","2018-12-27",0.69
"1559","2018-12-28",0.71
"1560","2018-12-31",0.661
"1561","2019-01-02",0.81
"1562","2019-01-03",0.775
"1563","2019-01-04",0.82
"1564","2019-01-07",1.075
"1565","2019-01-08",1.04
"1566","2019-01-09",0.97
"1567","2019-01-10",0.951
"1568","2019-01-11",0.97
"1569","2019-01-14",1.01
"1570","2019-01-15",1.01
"1571","2019-01-16",0.931
"1572","2019-01-17",0.915
"1573","2019-01-18",0.92
"1574","2019-01-22",0.902
"1575","2019-01-23",0.92
"1576","2019-01-24",0.895
"1577","2019-01-25",0.875
"1578","2019-01-28",0.96
"1579","2019-01-29",0.91
"1580","2019-01-30",0.92
"1581","2019-01-31",0.919
"1582","2019-02-01",1.107
"1583","2019-02-04",1.135
"1584","2019-02-05",1.3
"1585","2019-02-06",1.3
"1586","2019-02-07",1.25
"1587","2019-02-08",1.19
"1588","2019-02-11",1.16
"1589","2019-02-12",1.18
"1590","2019-02-13",1.19
"1591","2019-02-14",1.16
"1592","2019-02-15",1.14
"1593","2019-02-19",1.24
"1594","2019-02-20",1.27
"1595","2019-02-21",1.23
"1596","2019-02-22",1.17
"1597","2019-02-25",1.17
"1598","2019-02-26",1.16
"1599","2019-02-27",1.14
"1600","2019-02-28",1.15
"1601","2019-03-01",1.13
"1602","2019-03-04",1.14
"1603","2019-03-05",1.12
"1604","2019-03-06",1.1
"1605","2019-03-07",1.14
"1606","2019-03-08",1.116
"1607","2019-03-11",1.08
"1608","2019-03-12",1.11
"1609","2019-03-13",1.23
"1610","2019-03-14",1.13
"1611","2019-03-15",1.285
"1612","2019-03-18",1.25
"1613","2019-03-19",1.22
"1614","2019-03-20",1.23
"1615","2019-03-21",1.26
"1616","2019-03-22",1.26
"1617","2019-03-25",1.23
"1618","2019-03-26",1.31
"1619","2019-03-27",1.32
"1620","2019-03-28",1.28
"1621","2019-03-29",1.26
"1622","2019-04-01",1.29
"1623","2019-04-02",1.37
"1624","2019-04-03",1.36
"1625","2019-04-04",1.41
"1626","2019-04-05",1.39
"1627","2019-04-08",1.4
"1628","2019-04-09",1.281
"1629","2019-04-10",1.122
"1630","2019-04-11",0.995
"1631","2019-04-12",1.04
"1632","2019-04-15",0.882
"1633","2019-04-16",0.98
"1634","2019-04-17",0.99
"1635","2019-04-18",1.04
"1636","2019-04-22",1.1
"1637","2019-04-23",1.17
"1638","2019-04-24",1.18
"1639","2019-04-25",1.23
"1640","2019-04-26",1.16
"1641","2019-04-29",1.16
"1642","2019-04-30",0.94
"1643","2019-05-01",0.973
"1644","2019-05-02",1.02
"1645","2019-05-03",1.09
"1646","2019-05-06",1.05
"1647","2019-05-07",1.05
"1648","2019-05-08",1.1
"1649","2019-05-09",1.067
"1650","2019-05-10",1.09
"1651","2019-05-13",1
"1652","2019-05-14",1.064
"1653","2019-05-15",1
"1654","2019-05-16",1.02
"1655","2019-05-17",1.026
"1656","2019-05-20",1.015
"1657","2019-05-21",0.997
"1658","2019-05-22",0.99
"1659","2019-05-23",0.94
"1660","2019-05-24",0.917
"1661","2019-05-28",0.83
"1662","2019-05-29",0.832
"1663","2019-05-30",1.07
"1664","2019-05-31",1.12
"1665","2019-06-03",1.17
"1666","2019-06-04",1.15
"1667","2019-06-05",1.08
"1668","2019-06-06",0.76
"1669","2019-06-07",0.8
"1670","2019-06-10",0.843
"1671","2019-06-11",0.92
"1672","2019-06-12",0.96
"1673","2019-06-13",0.937
"1674","2019-06-14",0.976
"1675","2019-06-17",0.92
"1676","2019-06-18",0.954
"1677","2019-06-19",0.939
"1678","2019-06-20",0.93
"1679","2019-06-21",0.889
"1680","2019-06-24",0.87
"1681","2019-06-25",0.82
"1682","2019-06-26",0.765
"1683","2019-06-27",0.79
"1684","2019-06-28",0.76
"1685","2019-07-01",0.83
"1686","2019-07-02",0.78
"1687","2019-07-03",0.772
"1688","2019-07-05",0.764
"1689","2019-07-08",0.79
"1690","2019-07-09",0.765
"1691","2019-07-10",0.75
"1692","2019-07-11",0.65
"1693","2019-07-12",0.62
"1694","2019-07-15",0.66
"1695","2019-07-16",0.66
"1696","2019-07-17",0.73
"1697","2019-07-18",0.785
"1698","2019-07-19",0.76
"1699","2019-07-22",0.68
"1700","2019-07-23",0.694
"1701","2019-07-24",0.68
"1702","2019-07-25",0.718
"1703","2019-07-26",0.703
"1704","2019-07-29",0.698
"1705","2019-07-30",0.7
"1706","2019-07-31",0.78
"1707","2019-08-01",0.698
"1708","2019-08-02",0.68
"1709","2019-08-05",0.776
"1710","2019-08-06",0.78
"1711","2019-08-07",0.73
"1712","2019-08-08",0.73
"1713","2019-08-09",0.69
"1714","2019-08-12",0.68
"1715","2019-08-13",0.685
"1716","2019-08-14",0.6
"1717","2019-08-15",0.709
"1718","2019-08-16",0.7
"1719","2019-08-19",0.7
"1720","2019-08-20",0.69
"1721","2019-08-21",0.72
"1722","2019-08-22",0.7
"1723","2019-08-23",0.683
"1724","2019-08-26",0.68
"1725","2019-08-27",0.65
"1726","2019-08-28",0.64
"1727","2019-08-29",0.65
"1728","2019-08-30",0.65
"1729","2019-09-03",0.63
"1730","2019-09-04",0.627
"1731","2019-09-05",0.607
"1732","2019-09-06",0.62
"1733","2019-09-09",0.6
"1734","2019-09-10",0.581
"1735","2019-09-11",0.635
"1736","2019-09-12",0.583
"1737","2019-09-13",0.605
"1738","2019-09-16",0.53
"1739","2019-09-17",0.545
"1740","2019-09-18",0.55
"1741","2019-09-19",0.57
"1742","2019-09-20",0.539
"1743","2019-09-23",0.532
"1744","2019-09-24",0.578
"1745","2019-09-25",0.56
"1746","2019-09-26",0.56
"1747","2019-09-27",0.52
"1748","2019-09-30",0.54
"1749","2019-10-01",0.532
"1750","2019-10-02",0.51
"1751","2019-10-03",0.518
"1752","2019-10-04",0.515
"1753","2019-10-07",0.518
"1754","2019-10-08",0.5
"1755","2019-10-09",0.492
"1756","2019-10-10",0.48
"1757","2019-10-11",0.45
"1758","2019-10-14",0.46
"1759","2019-10-15",0.48
"1760","2019-10-16",0.488
"1761","2019-10-17",0.46
"1762","2019-10-18",0.434
"1763","2019-10-21",0.462
"1764","2019-10-22",0.406
"1765","2019-10-23",0.481
"1766","2019-10-24",0.57
"1767","2019-10-25",0.6
"1768","2019-10-28",0.616
"1769","2019-10-29",0.616
"1770","2019-10-30",0.643
"1771","2019-10-31",0.717
"1772","2019-11-01",0.75
"1773","2019-11-04",0.71
"1774","2019-11-05",0.64
"1775","2019-11-06",0.65
"1776","2019-11-07",0.648
"1777","2019-11-08",1
"1778","2019-11-11",1.08
"1779","2019-11-12",0.999
"1780","2019-11-13",0.97
"1781","2019-11-14",0.883
"1782","2019-11-15",0.8
"1783","2019-11-18",0.9
"1784","2019-11-19",0.974
"1785","2019-11-20",0.96
"1786","2019-11-21",1.005
"1787","2019-11-22",0.985
"1788","2019-11-25",0.942
"1789","2019-11-26",0.885
"1790","2019-11-27",0.957
"1791","2019-11-29",0.975
"1792","2019-12-02",0.925
"1793","2019-12-03",0.92
"1794","2019-12-04",0.933
"1795","2019-12-05",0.942
"1796","2019-12-06",0.94
"1797","2019-12-09",0.834
"1798","2019-12-10",0.845
"1799","2019-12-11",0.83
"1800","2019-12-12",0.876
"1801","2019-12-13",0.96
"1802","2019-12-16",0.96
"1803","2019-12-17",0.96
"1804","2019-12-18",0.96
"1805","2019-12-19",0.96
"1806","2019-12-20",0.942
"1807","2019-12-23",0.949
"1808","2019-12-24",0.91
"1809","2019-12-26",0.855
"1810","2019-12-27",0.858
"1811","2019-12-30",0.84
"1812","2019-12-31",0.89
"1813","2020-01-02",1.004
"1814","2020-01-03",0.94
"1815","2020-01-06",0.977
"1816","2020-01-07",1.02
"1817","2020-01-08",1.08
"1818","2020-01-09",1.1
"1819","2020-01-10",1.054
"1820","2020-01-13",1.11
"1821","2020-01-14",1.21
"1822","2020-01-15",1.08
"1823","2020-01-16",1.13
"1824","2020-01-17",1.18
"1825","2020-01-21",1.19
"1826","2020-01-22",1.06
"1827","2020-01-23",1.05
"1828","2020-01-24",1.01
"1829","2020-01-27",1.04
"1830","2020-01-28",1.06
"1831","2020-01-29",1.119
"1832","2020-01-30",1.18
"1833","2020-01-31",1.1
"1834","2020-02-03",1.07
"1835","2020-02-04",1.06
"1836","2020-02-05",1.079
"1837","2020-02-06",1.09
"1838","2020-02-07",1.069
"1839","2020-02-10",1.045
"1840","2020-02-11",1.045
"1841","2020-02-12",1.075
"1842","2020-02-13",1.08
"1843","2020-02-14",1.047
"1844","2020-02-18",1.04
"1845","2020-02-19",1.04
"1846","2020-02-20",0.99
"1847","2020-02-21",1.083
"1848","2020-02-24",1.11
"1849","2020-02-25",1.06
"1850","2020-02-26",0.98
"1851","2020-02-27",1.007
"1852","2020-02-28",1
"1853","2020-03-02",0.94
"1854","2020-03-03",0.995
"1855","2020-03-04",1.016
"1856","2020-03-05",0.98
"1857","2020-03-06",1.01
"1858","2020-03-09",0.986
"1859","2020-03-10",1.02
"1860","2020-03-11",1.04
"1861","2020-03-12",0.985
"1862","2020-03-13",0.86
"1863","2020-03-16",0.774
"1864","2020-03-17",0.739
"1865","2020-03-18",0.6
"1866","2020-03-19",0.724
"1867","2020-03-20",0.72
"1868","2020-03-23",0.704
"1869","2020-03-24",0.709
"1870","2020-03-25",0.691
"1871","2020-03-26",0.644
"1872","2020-03-27",0.497
"1873","2020-03-30",0.64
"1874","2020-03-31",0.75
"1875","2020-04-01",0.87
"1876","2020-04-02",0.86
"1877","2020-04-03",0.91
"1878","2020-04-06",0.89
"1879","2020-04-07",0.91
"1880","2020-04-08",0.955
"1881","2020-04-09",0.915
"1882","2020-04-13",0.95
"1883","2020-04-14",0.942
"1884","2020-04-15",1.06
"1885","2020-04-16",1.04
"1886","2020-04-17",1.1
"1887","2020-04-20",1.04
"1888","2020-04-21",1.09
"1889","2020-04-22",1.093
"1890","2020-04-23",1.05
"1891","2020-04-24",0.952
"1892","2020-04-27",0.995
"1893","2020-04-28",1
"1894","2020-04-29",1.14
"1895","2020-04-30",1.14
"1896","2020-05-01",1.14
"1897","2020-05-04",1.14
"1898","2020-05-05",1.03
"1899","2020-05-06",1.02
"1900","2020-05-07",1.09
"1901","2020-05-08",1.067
"1902","2020-05-11",1.08
"1903","2020-05-12",1.105
"1904","2020-05-13",1.1
"1905","2020-05-14",1.12
"1906","2020-05-15",1.18
"1907","2020-05-18",1.18
"1908","2020-05-19",1.15
"1909","2020-05-20",1.2
"1910","2020-05-21",1.14
"1911","2020-05-22",1.2
"1912","2020-05-26",1.15
"1913","2020-05-27",1.15
"1914","2020-05-28",1.14
"1915","2020-05-29",1.195
"1916","2020-06-01",1.21
"1917","2020-06-02",1.13
"1918","2020-06-03",1.15
"1919","2020-06-04",1.2
"1920","2020-06-05",1.2
"1921","2020-06-08",1.24
"1922","2020-06-09",1.15
"1923","2020-06-10",1.199
"1924","2020-06-11",1.13
"1925","2020-06-12",1.17
"1926","2020-06-15",1.14
"1927","2020-06-16",1.18
"1928","2020-06-17",1.19
"1929","2020-06-18",1.13
"1930","2020-06-19",1.17
"1931","2020-06-22",1.25
"1932","2020-06-23",1.35
"1933","2020-06-24",1.32
"1934","2020-06-25",1.295
"1935","2020-06-26",1.24
