"","date","RPAI"
"999","2016-03-29",15.7
"1000","2016-03-30",15.76
"1001","2016-03-31",15.85
"1002","2016-04-01",15.93
"1003","2016-04-04",16.120001
"1004","2016-04-05",15.92
"1005","2016-04-06",15.97
"1006","2016-04-07",15.83
"1007","2016-04-08",15.98
"1008","2016-04-11",16.139999
"1009","2016-04-12",16.290001
"1010","2016-04-13",16.120001
"1011","2016-04-14",16.15
"1012","2016-04-15",16.299999
"1013","2016-04-18",16.41
"1014","2016-04-19",16.549999
"1015","2016-04-20",15.99
"1016","2016-04-21",15.66
"1017","2016-04-22",15.83
"1018","2016-04-25",16.139999
"1019","2016-04-26",16.15
"1020","2016-04-27",16.139999
"1021","2016-04-28",16.209999
"1022","2016-04-29",15.99
"1023","2016-05-02",16.32
"1024","2016-05-03",16.5
"1025","2016-05-04",16.6
"1026","2016-05-05",16.719999
"1027","2016-05-06",16.809999
"1028","2016-05-09",17
"1029","2016-05-10",16.83
"1030","2016-05-11",16.639999
"1031","2016-05-12",16.65
"1032","2016-05-13",16.48
"1033","2016-05-16",16.5
"1034","2016-05-17",16.040001
"1035","2016-05-18",15.8
"1036","2016-05-19",15.68
"1037","2016-05-20",15.84
"1038","2016-05-23",15.75
"1039","2016-05-24",15.85
"1040","2016-05-25",15.69
"1041","2016-05-26",15.7
"1042","2016-05-27",15.78
"1043","2016-05-31",15.85
"1044","2016-06-01",15.95
"1045","2016-06-02",16.110001
"1046","2016-06-03",16.299999
"1047","2016-06-06",16.08
"1048","2016-06-07",16.17
"1049","2016-06-08",16.34
"1050","2016-06-09",16.34
"1051","2016-06-10",16.200001
"1052","2016-06-13",16.200001
"1053","2016-06-14",16.16
"1054","2016-06-15",16.16
"1055","2016-06-16",16.18
"1056","2016-06-17",16.110001
"1057","2016-06-20",16.09
"1058","2016-06-21",16.120001
"1059","2016-06-22",16.02
"1060","2016-06-23",15.9
"1061","2016-06-24",16.209999
"1062","2016-06-27",16.370001
"1063","2016-06-28",16.73
"1064","2016-06-29",16.93
"1065","2016-06-30",16.9
"1066","2016-07-01",17.08
"1067","2016-07-05",17.309999
"1068","2016-07-06",17.18
"1069","2016-07-07",16.98
"1070","2016-07-08",17.1
"1071","2016-07-11",17.200001
"1072","2016-07-12",17.08
"1073","2016-07-13",17.280001
"1074","2016-07-14",17.18
"1075","2016-07-15",17.16
"1076","2016-07-18",17.139999
"1077","2016-07-19",17.200001
"1078","2016-07-20",17.110001
"1079","2016-07-21",17.26
"1080","2016-07-22",17.379999
"1081","2016-07-25",17.370001
"1082","2016-07-26",17.25
"1083","2016-07-27",17.139999
"1084","2016-07-28",17.459999
"1085","2016-07-29",17.629999
"1086","2016-08-01",17.74
"1087","2016-08-02",17.59
"1088","2016-08-03",17.370001
"1089","2016-08-04",17.370001
"1090","2016-08-05",17.1
"1091","2016-08-08",17.23
"1092","2016-08-09",17.299999
"1093","2016-08-10",17.450001
"1094","2016-08-11",16.959999
"1095","2016-08-12",16.969999
"1096","2016-08-15",16.77
"1097","2016-08-16",16.48
"1098","2016-08-17",16.51
"1099","2016-08-18",16.59
"1100","2016-08-19",16.5
"1101","2016-08-22",16.59
"1102","2016-08-23",16.690001
"1103","2016-08-24",16.85
"1104","2016-08-25",16.91
"1105","2016-08-26",16.82
"1106","2016-08-29",16.950001
"1107","2016-08-30",16.879999
"1108","2016-08-31",17
"1109","2016-09-01",16.99
"1110","2016-09-02",17.15
"1111","2016-09-06",17.27
"1112","2016-09-07",17.559999
"1113","2016-09-08",17.280001
"1114","2016-09-09",16.629999
"1115","2016-09-12",16.700001
"1116","2016-09-13",16.35
"1117","2016-09-14",16.42
"1118","2016-09-15",16.41
"1119","2016-09-16",16.49
"1120","2016-09-19",16.620001
"1121","2016-09-20",16.58
"1122","2016-09-21",16.77
"1123","2016-09-22",17.110001
"1124","2016-09-23",17.280001
"1125","2016-09-26",17.139999
"1126","2016-09-27",16.85
"1127","2016-09-28",16.950001
"1128","2016-09-29",16.799999
"1129","2016-09-30",16.799999
"1130","2016-10-03",16.459999
"1131","2016-10-04",16.389999
"1132","2016-10-05",16.110001
"1133","2016-10-06",16.02
"1134","2016-10-07",15.99
"1135","2016-10-10",16.1
"1136","2016-10-11",15.86
"1137","2016-10-12",15.93
"1138","2016-10-13",16.1
"1139","2016-10-14",15.99
"1140","2016-10-17",15.9
"1141","2016-10-18",15.97
"1142","2016-10-19",15.92
"1143","2016-10-20",15.81
"1144","2016-10-21",15.78
"1145","2016-10-24",15.85
"1146","2016-10-25",15.73
"1147","2016-10-26",15.51
"1148","2016-10-27",15.22
"1149","2016-10-28",15.32
"1150","2016-10-31",15.57
"1151","2016-11-01",15.08
"1152","2016-11-02",14.88
"1153","2016-11-03",14.73
"1154","2016-11-04",14.73
"1155","2016-11-07",14.97
"1156","2016-11-08",14.99
"1157","2016-11-09",15.02
"1158","2016-11-10",14.96
"1159","2016-11-11",15.03
"1160","2016-11-14",15.16
"1161","2016-11-15",15.11
"1162","2016-11-16",15.19
"1163","2016-11-17",15.03
"1164","2016-11-18",15.09
"1165","2016-11-21",15.07
"1166","2016-11-22",15.24
"1167","2016-11-23",15.18
"1168","2016-11-25",15.3
"1169","2016-11-28",15.34
"1170","2016-11-29",15.49
"1171","2016-11-30",15.26
"1172","2016-12-01",15.03
"1173","2016-12-02",15.18
"1174","2016-12-05",15.16
"1175","2016-12-06",15.11
"1176","2016-12-07",15.3
"1177","2016-12-08",15.55
"1178","2016-12-09",15.47
"1179","2016-12-12",15.38
"1180","2016-12-13",15.6
"1181","2016-12-14",15.28
"1182","2016-12-15",15.07
"1183","2016-12-16",15.14
"1184","2016-12-19",15.16
"1185","2016-12-20",15.29
"1186","2016-12-21",15.09
"1187","2016-12-22",15.08
"1188","2016-12-23",15.09
"1189","2016-12-27",15.11
"1190","2016-12-28",15.03
"1191","2016-12-29",15.21
"1192","2016-12-30",15.33
"1193","2017-01-03",15.34
"1194","2017-01-04",15.61
"1195","2017-01-05",15.64
"1196","2017-01-06",15.54
"1197","2017-01-09",15.2
"1198","2017-01-10",15.09
"1199","2017-01-11",15.05
"1200","2017-01-12",15.06
"1201","2017-01-13",15.07
"1202","2017-01-17",15.16
"1203","2017-01-18",15.16
"1204","2017-01-19",15.07
"1205","2017-01-20",15.12
"1206","2017-01-23",15.22
"1207","2017-01-24",15.2
"1208","2017-01-25",15.07
"1209","2017-01-26",15.02
"1210","2017-01-27",14.79
"1211","2017-01-30",14.76
"1212","2017-01-31",14.97
"1213","2017-02-01",14.67
"1214","2017-02-02",14.92
"1215","2017-02-03",14.9
"1216","2017-02-06",14.9
"1217","2017-02-07",14.96
"1218","2017-02-08",15.12
"1219","2017-02-09",15.12
"1220","2017-02-10",15.23
"1221","2017-02-13",15.19
"1222","2017-02-14",15.1
"1223","2017-02-15",15.03
"1224","2017-02-16",15.04
"1225","2017-02-17",15.07
"1226","2017-02-21",15.57
"1227","2017-02-22",15.56
"1228","2017-02-23",15.59
"1229","2017-02-24",15.58
"1230","2017-02-27",15.69
"1231","2017-02-28",15.41
"1232","2017-03-01",15.26
"1233","2017-03-02",15.23
"1234","2017-03-03",15.08
"1235","2017-03-06",14.84
"1236","2017-03-07",14.61
"1237","2017-03-08",14.48
"1238","2017-03-09",14.13
"1239","2017-03-10",13.94
"1240","2017-03-13",14.22
"1241","2017-03-14",14.37
"1242","2017-03-15",14.69
"1243","2017-03-16",14.6
"1244","2017-03-17",14.62
"1245","2017-03-20",14.6
"1246","2017-03-21",14.51
"1247","2017-03-22",14.35
"1248","2017-03-23",14.4
"1249","2017-03-24",14.4
"1250","2017-03-27",14.14
"1251","2017-03-28",14.15
"1252","2017-03-29",14.2
"1253","2017-03-30",14.3
"1254","2017-03-31",14.42
"1255","2017-04-03",14.47
"1256","2017-04-04",14.35
"1257","2017-04-05",14.3
"1258","2017-04-06",14.37
"1259","2017-04-07",14.22
"1260","2017-04-10",14.36
"1261","2017-04-11",14.41
"1262","2017-04-12",14.4
"1263","2017-04-13",14.42
"1264","2017-04-17",14.62
"1265","2017-04-18",14.62
"1266","2017-04-19",14.67
"1267","2017-04-20",14.64
"1268","2017-04-21",14.52
"1269","2017-04-24",14.3
"1270","2017-04-25",14.29
"1271","2017-04-26",13.77
"1272","2017-04-27",13.59
"1273","2017-04-28",13.34
"1274","2017-05-01",13.36
"1275","2017-05-02",13.48
"1276","2017-05-03",13.15
"1277","2017-05-04",13.03
"1278","2017-05-05",13.21
"1279","2017-05-08",13
"1280","2017-05-09",12.85
"1281","2017-05-10",13.11
"1282","2017-05-11",13.01
"1283","2017-05-12",12.73
"1284","2017-05-15",12.78
"1285","2017-05-16",12.39
"1286","2017-05-17",12.65
"1287","2017-05-18",12.62
"1288","2017-05-19",12.71
"1289","2017-05-22",12.58
"1290","2017-05-23",12.58
"1291","2017-05-24",12.73
"1292","2017-05-25",12.83
"1293","2017-05-26",12.64
"1294","2017-05-30",12.34
"1295","2017-05-31",12.3
"1296","2017-06-01",12.38
"1297","2017-06-02",12.34
"1298","2017-06-05",12.18
"1299","2017-06-06",12.3
"1300","2017-06-07",12.64
"1301","2017-06-08",12.36
"1302","2017-06-09",12.53
"1303","2017-06-12",12.83
"1304","2017-06-13",12.92
"1305","2017-06-14",12.74
"1306","2017-06-15",12.88
"1307","2017-06-16",12.24
"1308","2017-06-19",12.18
"1309","2017-06-20",12.1
"1310","2017-06-21",11.83
"1311","2017-06-22",11.92
"1312","2017-06-23",12.12
"1313","2017-06-26",12.31
"1314","2017-06-27",12.28
"1315","2017-06-28",12.32
"1316","2017-06-29",12.36
"1317","2017-06-30",12.21
"1318","2017-07-03",12.6
"1319","2017-07-05",12.13
"1320","2017-07-06",12.02
"1321","2017-07-07",12.11
"1322","2017-07-10",12.01
"1323","2017-07-11",12.1
"1324","2017-07-12",12.29
"1325","2017-07-13",12.45
"1326","2017-07-14",12.64
"1327","2017-07-17",12.72
"1328","2017-07-18",12.73
"1329","2017-07-19",12.85
"1330","2017-07-20",12.78
"1331","2017-07-21",12.74
"1332","2017-07-24",12.75
"1333","2017-07-25",12.99
"1334","2017-07-26",13.12
"1335","2017-07-27",13.54
"1336","2017-07-28",13.41
"1337","2017-07-31",13.23
"1338","2017-08-01",13.48
"1339","2017-08-02",13.41
"1340","2017-08-03",13.28
"1341","2017-08-04",13.45
"1342","2017-08-07",13.49
"1343","2017-08-08",13.56
"1344","2017-08-09",13.56
"1345","2017-08-10",13.38
"1346","2017-08-11",13.19
"1347","2017-08-14",13.42
"1348","2017-08-15",13.08
"1349","2017-08-16",13.13
"1350","2017-08-17",13.11
"1351","2017-08-18",13.08
"1352","2017-08-21",13.23
"1353","2017-08-22",13.07
"1354","2017-08-23",13.19
"1355","2017-08-24",13.18
"1356","2017-08-25",13.39
"1357","2017-08-28",13.07
"1358","2017-08-29",12.97
"1359","2017-08-30",13.18
"1360","2017-08-31",13.33
"1361","2017-09-01",13.39
"1362","2017-09-05",13.39
"1363","2017-09-06",13.6
"1364","2017-09-07",13.66
"1365","2017-09-08",13.55
"1366","2017-09-11",13.61
"1367","2017-09-12",13.45
"1368","2017-09-13",13.38
"1369","2017-09-14",13.63
"1370","2017-09-15",13.65
"1371","2017-09-18",13.43
"1372","2017-09-19",13.24
"1373","2017-09-20",13.08
"1374","2017-09-21",12.92
"1375","2017-09-22",12.95
"1376","2017-09-25",13.07
"1377","2017-09-26",13.26
"1378","2017-09-27",12.99
"1379","2017-09-28",13.15
"1380","2017-09-29",13.13
"1381","2017-10-02",13.14
"1382","2017-10-03",13.27
"1383","2017-10-04",13.35
"1384","2017-10-05",13.42
"1385","2017-10-06",13.27
"1386","2017-10-09",13.31
"1387","2017-10-10",13.37
"1388","2017-10-11",13.36
"1389","2017-10-12",13.34
"1390","2017-10-13",13.42
"1391","2017-10-16",13.24
"1392","2017-10-17",13.33
"1393","2017-10-18",12.98
"1394","2017-10-19",12.98
"1395","2017-10-20",12.83
"1396","2017-10-23",12.86
"1397","2017-10-24",12.6
"1398","2017-10-25",12.48
"1399","2017-10-26",12.4
"1400","2017-10-27",12.42
"1401","2017-10-30",12.24
"1402","2017-10-31",12.22
"1403","2017-11-01",12.6
"1404","2017-11-02",12.78
"1405","2017-11-03",12.47
"1406","2017-11-06",12.5
"1407","2017-11-07",12.65
"1408","2017-11-08",12.74
"1409","2017-11-09",12.84
"1410","2017-11-10",12.92
"1411","2017-11-13",12.87
"1412","2017-11-14",12.91
"1413","2017-11-15",12.91
"1414","2017-11-16",12.98
"1415","2017-11-17",13.07
"1416","2017-11-20",13.03
"1417","2017-11-21",13.19
"1418","2017-11-22",13.14
"1419","2017-11-24",13.12
"1420","2017-11-27",12.95
"1421","2017-11-28",12.89
"1422","2017-11-29",13.01
"1423","2017-11-30",13.06
"1424","2017-12-01",13.1
"1425","2017-12-04",13.34
"1426","2017-12-05",12.99
"1427","2017-12-06",12.78
"1428","2017-12-07",12.82
"1429","2017-12-08",12.87
"1430","2017-12-11",12.88
"1431","2017-12-12",13.04
"1432","2017-12-13",13.13
"1433","2017-12-14",13.06
"1434","2017-12-15",13.28
"1435","2017-12-18",13.48
"1436","2017-12-19",13.26
"1437","2017-12-20",13.02
"1438","2017-12-21",13.1
"1439","2017-12-22",13.08
"1440","2017-12-26",13.22
"1441","2017-12-27",13.24
"1442","2017-12-28",13.38
"1443","2017-12-29",13.44
"1444","2018-01-02",13.34
"1445","2018-01-03",13.16
"1446","2018-01-04",13.01
"1447","2018-01-05",13.04
"1448","2018-01-08",13.02
"1449","2018-01-09",12.85
"1450","2018-01-10",12.67
"1451","2018-01-11",12.46
"1452","2018-01-12",12.38
"1453","2018-01-16",12.1
"1454","2018-01-17",12.15
"1455","2018-01-18",12.15
"1456","2018-01-19",12.3
"1457","2018-01-22",12.42
"1458","2018-01-23",12.5
"1459","2018-01-24",12.42
"1460","2018-01-25",12.31
"1461","2018-01-26",12.09
"1462","2018-01-29",11.92
"1463","2018-01-30",11.88
"1464","2018-01-31",12.05
"1465","2018-02-01",11.75
"1466","2018-02-02",11.71
"1467","2018-02-05",11.55
"1468","2018-02-06",11.62
"1469","2018-02-07",11.6
"1470","2018-02-08",11.21
"1471","2018-02-09",11.34
"1472","2018-02-12",11.36
"1473","2018-02-13",11.45
"1474","2018-02-14",11.69
"1475","2018-02-15",11.89
"1476","2018-02-16",12.3
"1477","2018-02-20",12.24
"1478","2018-02-21",11.94
"1479","2018-02-22",12.05
"1480","2018-02-23",12.23
"1481","2018-02-26",12.36
"1482","2018-02-27",12.08
"1483","2018-02-28",11.96
"1484","2018-03-01",12.18
"1485","2018-03-02",12.19
"1486","2018-03-05",12.19
"1487","2018-03-06",12.18
"1488","2018-03-07",12.22
"1489","2018-03-08",12.2
"1490","2018-03-09",11.88
"1491","2018-03-12",11.92
"1492","2018-03-13",11.86
"1493","2018-03-14",11.83
"1494","2018-03-15",11.72
"1495","2018-03-16",11.73
"1496","2018-03-19",11.62
"1497","2018-03-20",11.5
"1498","2018-03-21",11.48
"1499","2018-03-22",11.52
"1500","2018-03-23",11.37
"1501","2018-03-26",11.39
"1502","2018-03-27",11.39
"1503","2018-03-28",11.71
"1504","2018-03-29",11.66
"1505","2018-04-02",11.5
"1506","2018-04-03",11.8
"1507","2018-04-04",12.05
"1508","2018-04-05",11.86
"1509","2018-04-06",11.76
"1510","2018-04-09",11.78
"1511","2018-04-10",11.82
"1512","2018-04-11",11.87
"1513","2018-04-12",11.63
"1514","2018-04-13",11.64
"1515","2018-04-16",11.65
"1516","2018-04-17",11.71
"1517","2018-04-18",11.62
"1518","2018-04-19",11.27
"1519","2018-04-20",10.92
"1520","2018-04-23",10.96
"1521","2018-04-24",10.98
"1522","2018-04-25",10.99
"1523","2018-04-26",11.31
"1524","2018-04-27",11.64
"1525","2018-04-30",11.54
"1526","2018-05-01",11.62
"1527","2018-05-02",11.45
"1528","2018-05-03",11.46
"1529","2018-05-04",11.61
"1530","2018-05-07",11.72
"1531","2018-05-08",11.57
"1532","2018-05-09",11.71
"1533","2018-05-10",11.75
"1534","2018-05-11",11.64
"1535","2018-05-14",11.43
"1536","2018-05-15",11.22
"1537","2018-05-16",11.2
"1538","2018-05-17",11.2
"1539","2018-05-18",11.3
"1540","2018-05-21",11.49
"1541","2018-05-22",11.6
"1542","2018-05-23",11.73
"1543","2018-05-24",11.66
"1544","2018-05-25",11.77
"1545","2018-05-29",11.93
"1546","2018-05-30",12.09
"1547","2018-05-31",12.26
"1548","2018-06-01",12
"1549","2018-06-04",12.21
"1550","2018-06-05",12.37
"1551","2018-06-06",12.78
"1552","2018-06-07",12.79
"1553","2018-06-08",12.89
"1554","2018-06-11",12.97
"1555","2018-06-12",13.22
"1556","2018-06-13",13
"1557","2018-06-14",12.99
"1558","2018-06-15",12.8
"1559","2018-06-18",12.7
"1560","2018-06-19",12.55
"1561","2018-06-20",12.86
"1562","2018-06-21",13.01
"1563","2018-06-22",13.11
"1564","2018-06-25",13.01
"1565","2018-06-26",12.92
"1566","2018-06-27",12.75
"1567","2018-06-28",12.83
"1568","2018-06-29",12.78
"1569","2018-07-02",12.64
"1570","2018-07-03",12.87
"1571","2018-07-05",13.05
"1572","2018-07-06",13.06
"1573","2018-07-09",12.96
"1574","2018-07-10",12.84
"1575","2018-07-11",12.78
"1576","2018-07-12",12.83
"1577","2018-07-13",12.83
"1578","2018-07-16",12.79
"1579","2018-07-17",12.79
"1580","2018-07-18",12.6
"1581","2018-07-19",12.76
"1582","2018-07-20",12.57
"1583","2018-07-23",12.66
"1584","2018-07-24",12.54
"1585","2018-07-25",12.56
"1586","2018-07-26",12.6
"1587","2018-07-27",12.15
"1588","2018-07-30",12.31
"1589","2018-07-31",12.55
"1590","2018-08-01",12.59
"1591","2018-08-02",12.68
"1592","2018-08-03",12.81
"1593","2018-08-06",12.49
"1594","2018-08-07",12.32
"1595","2018-08-08",12.26
"1596","2018-08-09",12.29
"1597","2018-08-10",12.11
"1598","2018-08-13",12.11
"1599","2018-08-14",12.3
"1600","2018-08-15",12.39
"1601","2018-08-16",12.39
"1602","2018-08-17",12.55
"1603","2018-08-20",12.84
"1604","2018-08-21",12.69
"1605","2018-08-22",12.53
"1606","2018-08-23",12.52
"1607","2018-08-24",12.53
"1608","2018-08-27",12.43
"1609","2018-08-28",12.77
"1610","2018-08-29",12.72
"1611","2018-08-30",12.66
"1612","2018-08-31",12.73
"1613","2018-09-04",12.51
"1614","2018-09-05",12.59
"1615","2018-09-06",12.8
"1616","2018-09-07",12.73
"1617","2018-09-10",12.84
"1618","2018-09-11",12.83
"1619","2018-09-12",12.83
"1620","2018-09-13",12.93
"1621","2018-09-14",12.75
"1622","2018-09-17",12.72
"1623","2018-09-18",12.74
"1624","2018-09-19",12.45
"1625","2018-09-20",12.6
"1626","2018-09-21",12.61
"1627","2018-09-24",12.17
"1628","2018-09-25",12.17
"1629","2018-09-26",12.01
"1630","2018-09-27",12
"1631","2018-09-28",12.19
"1632","2018-10-01",12.2
"1633","2018-10-02",12.12
"1634","2018-10-03",11.79
"1635","2018-10-04",11.65
"1636","2018-10-05",11.63
"1637","2018-10-08",12.05
"1638","2018-10-09",11.94
"1639","2018-10-10",11.79
"1640","2018-10-11",11.69
"1641","2018-10-12",11.58
"1642","2018-10-15",11.63
"1643","2018-10-16",11.82
"1644","2018-10-17",11.85
"1645","2018-10-18",11.82
"1646","2018-10-19",11.88
"1647","2018-10-22",11.64
"1648","2018-10-23",11.66
"1649","2018-10-24",11.53
"1650","2018-10-25",12.02
"1651","2018-10-26",11.8
"1652","2018-10-29",12.01
"1653","2018-10-30",12.14
"1654","2018-10-31",12.27
"1655","2018-11-01",12.06
"1656","2018-11-02",11.87
"1657","2018-11-05",12.17
"1658","2018-11-06",12.15
"1659","2018-11-07",12.21
"1660","2018-11-08",12.33
"1661","2018-11-09",12.3
"1662","2018-11-12",12.25
"1663","2018-11-13",12.24
"1664","2018-11-14",12.15
"1665","2018-11-15",11.96
"1666","2018-11-16",12.09
"1667","2018-11-19",12.09
"1668","2018-11-20",12.08
"1669","2018-11-21",12
"1670","2018-11-23",11.93
"1671","2018-11-26",12.04
"1672","2018-11-27",12.05
"1673","2018-11-28",12.31
"1674","2018-11-29",12.19
"1675","2018-11-30",12.59
"1676","2018-12-03",12.6
"1677","2018-12-04",12.26
"1678","2018-12-06",12.86
"1679","2018-12-07",12.82
"1680","2018-12-10",12.78
"1681","2018-12-11",12.73
"1682","2018-12-12",12.44
"1683","2018-12-13",12.46
"1684","2018-12-14",12.54
"1685","2018-12-17",11.73
"1686","2018-12-18",11.77
"1687","2018-12-19",11.44
"1688","2018-12-20",11.1
"1689","2018-12-21",11.08
"1690","2018-12-24",10.75
"1691","2018-12-26",11.1
"1692","2018-12-27",11.01
"1693","2018-12-28",10.96
"1694","2018-12-31",10.85
"1695","2019-01-02",10.62
"1696","2019-01-03",10.74
"1697","2019-01-04",10.92
"1698","2019-01-07",11.21
"1699","2019-01-08",11.66
"1700","2019-01-09",11.7
"1701","2019-01-10",11.72
"1702","2019-01-11",11.67
"1703","2019-01-14",11.6
"1704","2019-01-15",11.83
"1705","2019-01-16",11.92
"1706","2019-01-17",11.87
"1707","2019-01-18",11.92
"1708","2019-01-22",11.78
"1709","2019-01-23",11.7
"1710","2019-01-24",11.77
"1711","2019-01-25",11.97
"1712","2019-01-28",12.22
"1713","2019-01-29",12.45
"1714","2019-01-30",12.65
"1715","2019-01-31",12.64
"1716","2019-02-01",12.7
"1717","2019-02-04",12.79
"1718","2019-02-05",12.87
"1719","2019-02-06",12.85
"1720","2019-02-07",13.12
"1721","2019-02-08",13.17
"1722","2019-02-11",13.29
"1723","2019-02-12",13.12
"1724","2019-02-13",12.82
"1725","2019-02-14",12.75
"1726","2019-02-15",12.76
"1727","2019-02-19",12.76
"1728","2019-02-20",12.61
"1729","2019-02-21",12.61
"1730","2019-02-22",12.67
"1731","2019-02-25",12.54
"1732","2019-02-26",12.56
"1733","2019-02-27",12.5
"1734","2019-02-28",12.46
"1735","2019-03-01",12.13
"1736","2019-03-04",12.15
"1737","2019-03-05",12.22
"1738","2019-03-06",12.04
"1739","2019-03-07",12.07
"1740","2019-03-08",11.88
"1741","2019-03-11",12.06
"1742","2019-03-12",12.16
"1743","2019-03-13",12.19
"1744","2019-03-14",12.16
"1745","2019-03-15",12.08
"1746","2019-03-18",11.93
"1747","2019-03-19",11.89
"1748","2019-03-20",11.92
"1749","2019-03-21",12.21
"1750","2019-03-22",12.05
"1751","2019-03-25",11.97
"1752","2019-03-26",12.17
"1753","2019-03-27",12.06
"1754","2019-03-28",12.28
"1755","2019-03-29",12.19
"1756","2019-04-01",12.24
"1757","2019-04-02",12.3
"1758","2019-04-03",12.19
"1759","2019-04-04",12.23
"1760","2019-04-05",12.43
"1761","2019-04-08",12.35
"1762","2019-04-09",12.32
"1763","2019-04-10",12.52
"1764","2019-04-11",12.47
"1765","2019-04-12",12.6
"1766","2019-04-15",12.45
"1767","2019-04-16",12.1
"1768","2019-04-17",12.03
"1769","2019-04-18",12.18
"1770","2019-04-22",11.87
"1771","2019-04-23",12.07
"1772","2019-04-24",12.24
"1773","2019-04-25",12.26
"1774","2019-04-26",12.38
"1775","2019-04-29",12.19
"1776","2019-04-30",12.29
"1777","2019-05-01",12.56
"1778","2019-05-02",12.63
"1779","2019-05-03",12.74
"1780","2019-05-06",12.66
"1781","2019-05-07",12.38
"1782","2019-05-08",12.35
"1783","2019-05-09",12.48
"1784","2019-05-10",12.64
"1785","2019-05-13",12.5
"1786","2019-05-14",12.6
"1787","2019-05-15",12.64
"1788","2019-05-16",12.64
"1789","2019-05-17",12.59
"1790","2019-05-20",12.43
"1791","2019-05-21",12.53
"1792","2019-05-22",12.46
"1793","2019-05-23",12.37
"1794","2019-05-24",12.43
"1795","2019-05-28",12.23
"1796","2019-05-29",11.94
"1797","2019-05-30",11.87
"1798","2019-05-31",11.89
"1799","2019-06-03",11.9
"1800","2019-06-04",11.92
"1801","2019-06-05",12.23
"1802","2019-06-06",12.2
"1803","2019-06-07",12.11
"1804","2019-06-10",12.08
"1805","2019-06-11",12.08
"1806","2019-06-12",12.08
"1807","2019-06-13",12.25
"1808","2019-06-14",12.24
"1809","2019-06-17",12.28
"1810","2019-06-18",12.32
"1811","2019-06-19",12.38
"1812","2019-06-20",12.31
"1813","2019-06-21",12.16
"1814","2019-06-24",11.76
"1815","2019-06-25",11.68
"1816","2019-06-26",11.41
"1817","2019-06-27",11.63
"1818","2019-06-28",11.76
"1819","2019-07-01",11.68
"1820","2019-07-02",11.8
"1821","2019-07-03",11.95
"1822","2019-07-05",11.97
"1823","2019-07-08",12.03
"1824","2019-07-09",12.09
"1825","2019-07-10",12.11
"1826","2019-07-11",11.91
"1827","2019-07-12",11.9
"1828","2019-07-15",11.85
"1829","2019-07-16",11.76
"1830","2019-07-17",11.72
"1831","2019-07-18",11.64
"1832","2019-07-19",11.48
"1833","2019-07-22",11.54
"1834","2019-07-23",11.72
"1835","2019-07-24",11.87
"1836","2019-07-25",11.77
"1837","2019-07-26",11.74
"1838","2019-07-29",11.75
"1839","2019-07-30",11.88
"1840","2019-07-31",12.16
"1841","2019-08-01",11.96
"1842","2019-08-02",12.01
"1843","2019-08-05",11.58
"1844","2019-08-06",11.61
"1845","2019-08-07",11.71
"1846","2019-08-08",11.82
"1847","2019-08-09",11.8
"1848","2019-08-12",11.7
"1849","2019-08-13",11.6
"1850","2019-08-14",11.3
"1851","2019-08-15",11.31
"1852","2019-08-16",11.39
"1853","2019-08-19",11.41
"1854","2019-08-20",11.31
"1855","2019-08-21",11.3
"1856","2019-08-22",11.4
"1857","2019-08-23",11.19
"1858","2019-08-26",11.18
"1859","2019-08-27",11.16
"1860","2019-08-28",11.19
"1861","2019-08-29",11.32
"1862","2019-08-30",11.36
"1863","2019-09-03",11.38
"1864","2019-09-04",11.58
"1865","2019-09-05",11.55
"1866","2019-09-06",11.71
"1867","2019-09-09",11.87
"1868","2019-09-10",12.09
"1869","2019-09-11",12.12
"1870","2019-09-12",12
"1871","2019-09-13",11.91
"1872","2019-09-16",11.96
"1873","2019-09-17",12.02
"1874","2019-09-18",11.95
"1875","2019-09-19",11.98
"1876","2019-09-20",11.94
"1877","2019-09-23",11.97
"1878","2019-09-24",12.11
"1879","2019-09-25",12.19
"1880","2019-09-26",12.41
"1881","2019-09-27",12.39
"1882","2019-09-30",12.32
"1883","2019-10-01",12.31
"1884","2019-10-02",12.4
"1885","2019-10-03",12.4
"1886","2019-10-04",12.5
"1887","2019-10-07",12.55
"1888","2019-10-08",12.54
"1889","2019-10-09",12.54
"1890","2019-10-10",12.63
"1891","2019-10-11",12.75
"1892","2019-10-14",12.79
"1893","2019-10-15",12.86
"1894","2019-10-16",12.86
"1895","2019-10-17",12.93
"1896","2019-10-18",13.09
"1897","2019-10-21",13.28
"1898","2019-10-22",13.41
"1899","2019-10-23",13.4
"1900","2019-10-24",13.45
"1901","2019-10-25",13.45
"1902","2019-10-28",13.42
"1903","2019-10-29",13.48
"1904","2019-10-30",13.8
"1905","2019-10-31",13.76
"1906","2019-11-01",14.11
"1907","2019-11-04",14.13
"1908","2019-11-05",13.83
"1909","2019-11-06",13.91
"1910","2019-11-07",13.81
"1911","2019-11-08",13.74
"1912","2019-11-11",13.84
"1913","2019-11-12",13.71
"1914","2019-11-13",13.74
"1915","2019-11-14",14
"1916","2019-11-15",13.97
"1917","2019-11-18",14.1
"1918","2019-11-19",14.07
"1919","2019-11-20",13.88
"1920","2019-11-21",13.72
"1921","2019-11-22",13.63
"1922","2019-11-25",13.75
"1923","2019-11-26",13.94
"1924","2019-11-27",14.19
"1925","2019-11-29",14.23
"1926","2019-12-02",13.92
"1927","2019-12-03",13.96
"1928","2019-12-04",14.04
