"","date","INO"
"1006","2010-12-29",4.64
"1007","2010-12-30",4.64
"1008","2010-12-31",4.6
"1009","2011-01-03",4.72
"1010","2011-01-04",4.88
"1011","2011-01-05",5.32
"1012","2011-01-06",5.16
"1013","2011-01-07",5.2
"1014","2011-01-10",5.52
"1015","2011-01-11",5.72
"1016","2011-01-12",5.88
"1017","2011-01-13",6
"1018","2011-01-14",6.08
"1019","2011-01-18",5.96
"1020","2011-01-19",5.44
"1021","2011-01-20",5.28
"1022","2011-01-21",5.2
"1023","2011-01-24",5.16
"1024","2011-01-25",5.24
"1025","2011-01-26",5.28
"1026","2011-01-27",5.32
"1027","2011-01-28",4.96
"1028","2011-01-31",5.08
"1029","2011-02-01",5.16
"1030","2011-02-02",5.2
"1031","2011-02-03",5.16
"1032","2011-02-04",5.12
"1033","2011-02-07",5.2
"1034","2011-02-08",5.4
"1035","2011-02-09",5.28
"1036","2011-02-10",5.2
"1037","2011-02-11",5.36
"1038","2011-02-14",5.28
"1039","2011-02-15",5.24
"1040","2011-02-16",5.2
"1041","2011-02-17",5.16
"1042","2011-02-18",5.08
"1043","2011-02-22",4.88
"1044","2011-02-23",4.64
"1045","2011-02-24",4.64
"1046","2011-02-25",4.8
"1047","2011-02-28",4.72
"1048","2011-03-01",4.72
"1049","2011-03-02",4.8
"1050","2011-03-03",4.96
"1051","2011-03-04",4.88
"1052","2011-03-07",4.64
"1053","2011-03-08",4.76
"1054","2011-03-09",4.72
"1055","2011-03-10",4.48
"1056","2011-03-11",4.56
"1057","2011-03-14",4.4
"1058","2011-03-15",4.52
"1059","2011-03-16",4.44
"1060","2011-03-17",4.44
"1061","2011-03-18",4.44
"1062","2011-03-21",4.44
"1063","2011-03-22",4.44
"1064","2011-03-23",4.36
"1065","2011-03-24",4.44
"1066","2011-03-25",4.48
"1067","2011-03-28",4.48
"1068","2011-03-29",4.56
"1069","2011-03-30",4.64
"1070","2011-03-31",4.4
"1071","2011-04-01",4.44
"1072","2011-04-04",4.6
"1073","2011-04-05",4.64
"1074","2011-04-06",4.68
"1075","2011-04-07",4.48
"1076","2011-04-08",4.56
"1077","2011-04-11",4.44
"1078","2011-04-12",4.4
"1079","2011-04-13",4.36
"1080","2011-04-14",4.28
"1081","2011-04-15",4.16
"1082","2011-04-18",3.76
"1083","2011-04-19",3.8
"1084","2011-04-20",3.84
"1085","2011-04-21",3.92
"1086","2011-04-25",3.84
"1087","2011-04-26",3.8
"1088","2011-04-27",3.84
"1089","2011-04-28",3.8
"1090","2011-04-29",3.8
"1091","2011-05-02",3.68
"1092","2011-05-03",3.6
"1093","2011-05-04",3.4
"1094","2011-05-05",3.64
"1095","2011-05-06",3.6
"1096","2011-05-09",3.6
"1097","2011-05-10",3.68
"1098","2011-05-11",3.6
"1099","2011-05-12",3.64
"1100","2011-05-13",3.56
"1101","2011-05-16",3.44
"1102","2011-05-17",3.48
"1103","2011-05-18",3.52
"1104","2011-05-19",3.44
"1105","2011-05-20",3.32
"1106","2011-05-23",3.12
"1107","2011-05-24",3.08
"1108","2011-05-25",3.04
"1109","2011-05-26",3.04
"1110","2011-05-27",3.04
"1111","2011-05-31",3.08
"1112","2011-06-01",3.08
"1113","2011-06-02",3.12
"1114","2011-06-03",3.16
"1115","2011-06-06",3
"1116","2011-06-07",3.08
"1117","2011-06-08",3
"1118","2011-06-09",3
"1119","2011-06-10",2.76
"1120","2011-06-13",2.56
"1121","2011-06-14",2.64
"1122","2011-06-15",2.44
"1123","2011-06-16",2.48
"1124","2011-06-17",2.52
"1125","2011-06-20",2.44
"1126","2011-06-21",2.44
"1127","2011-06-22",2.32
"1128","2011-06-23",2.36
"1129","2011-06-24",2.36
"1130","2011-06-27",2.48
"1131","2011-06-28",2.28
"1132","2011-06-29",2.36
"1133","2011-06-30",2.4
"1134","2011-07-01",2.44
"1135","2011-07-05",2.64
"1136","2011-07-06",2.76
"1137","2011-07-07",3.16
"1138","2011-07-08",3.28
"1139","2011-07-11",3.12
"1140","2011-07-12",3.08
"1141","2011-07-13",3
"1142","2011-07-14",2.96
"1143","2011-07-15",2.8
"1144","2011-07-18",2.68
"1145","2011-07-19",2.84
"1146","2011-07-20",2.72
"1147","2011-07-21",2.68
"1148","2011-07-22",2.72
"1149","2011-07-25",2.64
"1150","2011-07-26",2.56
"1151","2011-07-27",2.48
"1152","2011-07-28",2.48
"1153","2011-07-29",2.56
"1154","2011-08-01",2.8
"1155","2011-08-02",2.68
"1156","2011-08-03",2.6
"1157","2011-08-04",2.4
"1158","2011-08-05",2.4
"1159","2011-08-08",2.44
"1160","2011-08-09",2.48
"1161","2011-08-10",2.44
"1162","2011-08-11",2.48
"1163","2011-08-12",2.44
"1164","2011-08-15",2.76
"1165","2011-08-16",2.8
"1166","2011-08-17",2.92
"1167","2011-08-18",2.76
"1168","2011-08-19",2.6
"1169","2011-08-22",2.6
"1170","2011-08-23",2.68
"1171","2011-08-24",2.64
"1172","2011-08-25",2.68
"1173","2011-08-26",2.76
"1174","2011-08-29",2.88
"1175","2011-08-30",2.96
"1176","2011-08-31",2.88
"1177","2011-09-01",2.8
"1178","2011-09-02",2.72
"1179","2011-09-06",2.72
"1180","2011-09-07",2.84
"1181","2011-09-08",2.72
"1182","2011-09-09",2.64
"1183","2011-09-12",2.76
"1184","2011-09-13",2.84
"1185","2011-09-14",2.96
"1186","2011-09-15",2.92
"1187","2011-09-16",2.88
"1188","2011-09-19",2.88
"1189","2011-09-20",2.84
"1190","2011-09-21",2.76
"1191","2011-09-22",2.56
"1192","2011-09-23",2.52
"1193","2011-09-26",2.44
"1194","2011-09-27",2.44
"1195","2011-09-28",2.28
"1196","2011-09-29",2.36
"1197","2011-09-30",2.28
"1198","2011-10-03",2
"1199","2011-10-04",2
"1200","2011-10-05",2.2
"1201","2011-10-06",2.48
"1202","2011-10-07",2.4
"1203","2011-10-10",2.4
"1204","2011-10-11",2.36
"1205","2011-10-12",2.36
"1206","2011-10-13",2.4
"1207","2011-10-14",2.48
"1208","2011-10-17",2.44
"1209","2011-10-18",2.4
"1210","2011-10-19",2.4
"1211","2011-10-20",2.4
"1212","2011-10-21",2.36
"1213","2011-10-24",2.4
"1214","2011-10-25",2.64
"1215","2011-10-26",2.64
"1216","2011-10-27",2.64
"1217","2011-10-28",2.68
"1218","2011-10-31",2.72
"1219","2011-11-01",2.6
"1220","2011-11-02",2.6
"1221","2011-11-03",2.6
"1222","2011-11-04",2.48
"1223","2011-11-07",2.4
"1224","2011-11-08",2.36
"1225","2011-11-09",2.36
"1226","2011-11-10",2.36
"1227","2011-11-11",2.32
"1228","2011-11-14",2.28
"1229","2011-11-15",2.36
"1230","2011-11-16",2.28
"1231","2011-11-17",2.32
"1232","2011-11-18",2.24
"1233","2011-11-21",2.16
"1234","2011-11-22",2.04
"1235","2011-11-23",2.12
"1236","2011-11-25",2.08
"1237","2011-11-28",2.04
"1238","2011-11-29",2
"1239","2011-11-30",2.08
"1240","2011-12-01",1.8
"1241","2011-12-02",1.64
"1242","2011-12-05",1.76
"1243","2011-12-06",1.68
"1244","2011-12-07",1.6
"1245","2011-12-08",1.64
"1246","2011-12-09",1.64
"1247","2011-12-12",1.6
"1248","2011-12-13",1.52
"1249","2011-12-14",1.48
"1250","2011-12-15",1.56
"1251","2011-12-16",1.48
"1252","2011-12-19",1.48
"1253","2011-12-20",1.56
"1254","2011-12-21",1.56
"1255","2011-12-22",1.56
"1256","2011-12-23",1.56
"1257","2011-12-27",1.6
"1258","2011-12-28",1.56
"1259","2011-12-29",1.72
"1260","2011-12-30",1.72
"1261","2012-01-03",1.76
"1262","2012-01-04",1.8
"1263","2012-01-05",1.72
"1264","2012-01-06",1.76
"1265","2012-01-09",1.8
"1266","2012-01-10",1.8
"1267","2012-01-11",1.72
"1268","2012-01-12",1.76
"1269","2012-01-13",1.72
"1270","2012-01-17",1.68
"1271","2012-01-18",1.68
"1272","2012-01-19",1.64
"1273","2012-01-20",1.72
"1274","2012-01-23",2
"1275","2012-01-24",2.16
"1276","2012-01-25",2.16
"1277","2012-01-26",2.2
"1278","2012-01-27",2.4
"1279","2012-01-30",2.28
"1280","2012-01-31",2.72
"1281","2012-02-01",2.96
"1282","2012-02-02",2.76
"1283","2012-02-03",2.72
"1284","2012-02-06",2.64
"1285","2012-02-07",2.76
"1286","2012-02-08",2.76
"1287","2012-02-09",2.64
"1288","2012-02-10",2.64
"1289","2012-02-13",2.64
"1290","2012-02-14",2.56
"1291","2012-02-15",2.44
"1292","2012-02-16",2.2
"1293","2012-02-17",2.52
"1294","2012-02-21",2.48
"1295","2012-02-22",2.36
"1296","2012-02-23",2.4
"1297","2012-02-24",2.36
"1298","2012-02-27",2.32
"1299","2012-02-28",2.4
"1300","2012-02-29",2.32
"1301","2012-03-01",2.28
"1302","2012-03-02",2.48
"1303","2012-03-05",2.6
"1304","2012-03-06",2.52
"1305","2012-03-07",2.52
"1306","2012-03-08",2.56
"1307","2012-03-09",2.52
"1308","2012-03-12",2.48
"1309","2012-03-13",2.6
"1310","2012-03-14",2.48
"1311","2012-03-15",2.4
"1312","2012-03-16",2.32
"1313","2012-03-19",2.36
"1314","2012-03-20",2.4
"1315","2012-03-21",2.48
"1316","2012-03-22",2.44
"1317","2012-03-23",2.44
"1318","2012-03-26",2.48
"1319","2012-03-27",2.68
"1320","2012-03-28",2.76
"1321","2012-03-29",2.6
"1322","2012-03-30",2.68
"1323","2012-04-02",2.76
"1324","2012-04-03",2.76
"1325","2012-04-04",2.64
"1326","2012-04-05",2.68
"1327","2012-04-09",2.6
"1328","2012-04-10",2.48
"1329","2012-04-11",2.4
"1330","2012-04-12",2.4
"1331","2012-04-13",2.48
"1332","2012-04-16",2.4
"1333","2012-04-17",2.4
"1334","2012-04-18",2.4
"1335","2012-04-19",2.4
"1336","2012-04-20",2.32
"1337","2012-04-23",2.24
"1338","2012-04-24",2.16
"1339","2012-04-25",2.12
"1340","2012-04-26",2.16
"1341","2012-04-27",2.16
"1342","2012-04-30",2.16
"1343","2012-05-01",2.16
"1344","2012-05-02",2.12
"1345","2012-05-03",2.16
"1346","2012-05-04",2.12
"1347","2012-05-07",2.12
"1348","2012-05-08",2
"1349","2012-05-09",1.96
"1350","2012-05-10",1.96
"1351","2012-05-11",2
"1352","2012-05-14",1.96
"1353","2012-05-15",1.92
"1354","2012-05-16",1.84
"1355","2012-05-17",1.8
"1356","2012-05-18",1.84
"1357","2012-05-21",1.84
"1358","2012-05-22",1.8
"1359","2012-05-23",1.76
"1360","2012-05-24",1.84
"1361","2012-05-25",1.8
"1362","2012-05-29",1.76
"1363","2012-05-30",1.76
"1364","2012-05-31",1.68
"1365","2012-06-01",1.68
"1366","2012-06-04",1.6
"1367","2012-06-05",1.6
"1368","2012-06-06",1.64
"1369","2012-06-07",1.76
"1370","2012-06-08",1.68
"1371","2012-06-11",1.64
"1372","2012-06-12",1.72
"1373","2012-06-13",1.6
"1374","2012-06-14",1.64
"1375","2012-06-15",1.6
"1376","2012-06-18",1.64
"1377","2012-06-19",1.72
"1378","2012-06-20",1.84
"1379","2012-06-21",2.08
"1380","2012-06-22",1.96
"1381","2012-06-25",1.84
"1382","2012-06-26",1.72
"1383","2012-06-27",1.84
"1384","2012-06-28",1.88
"1385","2012-06-29",1.84
"1386","2012-07-02",1.84
"1387","2012-07-03",1.88
"1388","2012-07-05",1.96
"1389","2012-07-06",1.96
"1390","2012-07-09",1.92
"1391","2012-07-10",1.92
"1392","2012-07-11",1.8
"1393","2012-07-12",1.84
"1394","2012-07-13",1.92
"1395","2012-07-16",2
"1396","2012-07-17",2
"1397","2012-07-18",2.2
"1398","2012-07-19",2.24
"1399","2012-07-20",2.08
"1400","2012-07-23",2
"1401","2012-07-24",1.92
"1402","2012-07-25",1.84
"1403","2012-07-26",1.88
"1404","2012-07-27",1.84
"1405","2012-07-30",1.96
"1406","2012-07-31",1.92
"1407","2012-08-01",2
"1408","2012-08-02",2
"1409","2012-08-03",2.08
"1410","2012-08-06",2.12
"1411","2012-08-07",2.28
"1412","2012-08-08",2.16
"1413","2012-08-09",2.2
"1414","2012-08-10",2.2
"1415","2012-08-13",2.24
"1416","2012-08-14",2.16
"1417","2012-08-15",2.2
"1418","2012-08-16",2.12
"1419","2012-08-17",2.2
"1420","2012-08-20",2.28
"1421","2012-08-21",2.24
"1422","2012-08-22",2.28
"1423","2012-08-23",2.24
"1424","2012-08-24",2.36
"1425","2012-08-27",2.36
"1426","2012-08-28",2.32
"1427","2012-08-29",2.32
"1428","2012-08-30",2.2
"1429","2012-08-31",2.2
"1430","2012-09-04",2.16
"1431","2012-09-05",2.16
"1432","2012-09-06",2.2
"1433","2012-09-07",2.28
"1434","2012-09-10",2.44
"1435","2012-09-11",2.44
"1436","2012-09-12",2.36
"1437","2012-09-13",2.36
"1438","2012-09-14",2.32
"1439","2012-09-17",2.44
"1440","2012-09-18",2.52
"1441","2012-09-19",2.56
"1442","2012-09-20",2.52
"1443","2012-09-21",2.4
"1444","2012-09-24",2.48
"1445","2012-09-25",2.4
"1446","2012-09-26",2.36
"1447","2012-09-27",2.4
"1448","2012-09-28",2.36
"1449","2012-10-01",2.44
"1450","2012-10-02",2.36
"1451","2012-10-03",2.36
"1452","2012-10-04",2.36
"1453","2012-10-05",2.48
"1454","2012-10-08",2.48
"1455","2012-10-09",2.44
"1456","2012-10-10",2.8
"1457","2012-10-11",2.84
"1458","2012-10-12",2.84
"1459","2012-10-15",2.72
"1460","2012-10-16",2.76
"1461","2012-10-17",2.52
"1462","2012-10-18",2.72
"1463","2012-10-19",2.76
"1464","2012-10-22",2.88
"1465","2012-10-23",2.88
"1466","2012-10-24",2.88
"1467","2012-10-25",2.88
"1468","2012-10-26",2.8
"1469","2012-10-31",2.88
"1470","2012-11-01",2.8
"1471","2012-11-02",2.72
"1472","2012-11-05",2.72
"1473","2012-11-06",2.64
"1474","2012-11-07",2.68
"1475","2012-11-08",2.44
"1476","2012-11-09",2.16
"1477","2012-11-12",2.28
"1478","2012-11-13",2.12
"1479","2012-11-14",2
"1480","2012-11-15",1.84
"1481","2012-11-16",1.96
"1482","2012-11-19",1.84
"1483","2012-11-20",1.88
"1484","2012-11-21",1.88
"1485","2012-11-23",1.92
"1486","2012-11-26",1.84
"1487","2012-11-27",2
"1488","2012-11-28",2.16
"1489","2012-11-29",2.12
"1490","2012-11-30",2.12
"1491","2012-12-03",2.16
"1492","2012-12-04",2.16
"1493","2012-12-05",2.12
"1494","2012-12-06",2.04
"1495","2012-12-07",1.92
"1496","2012-12-10",1.92
"1497","2012-12-11",1.96
"1498","2012-12-12",2
"1499","2012-12-13",2
"1500","2012-12-14",1.96
"1501","2012-12-17",2.04
"1502","2012-12-18",2.08
"1503","2012-12-19",2.08
"1504","2012-12-20",2.08
"1505","2012-12-21",2.08
"1506","2012-12-24",2
"1507","2012-12-26",2
"1508","2012-12-27",1.96
"1509","2012-12-28",1.96
"1510","2012-12-31",2
"1511","2013-01-02",2
"1512","2013-01-03",2.08
"1513","2013-01-04",2.12
"1514","2013-01-07",2.48
"1515","2013-01-08",2.48
"1516","2013-01-09",2.52
"1517","2013-01-10",2.48
"1518","2013-01-11",2.4
"1519","2013-01-14",2.56
"1520","2013-01-15",2.68
"1521","2013-01-16",2.68
"1522","2013-01-17",2.88
"1523","2013-01-18",2.88
"1524","2013-01-22",2.88
"1525","2013-01-23",2.76
"1526","2013-01-24",2.6
"1527","2013-01-25",2.52
"1528","2013-01-28",2.6
"1529","2013-01-29",2.64
"1530","2013-01-30",2.56
"1531","2013-01-31",2.64
"1532","2013-02-01",2.84
"1533","2013-02-04",2.88
"1534","2013-02-05",3.2
"1535","2013-02-06",3.28
"1536","2013-02-07",3.12
"1537","2013-02-08",3.12
"1538","2013-02-11",3.08
"1539","2013-02-12",2.88
"1540","2013-02-13",2.92
"1541","2013-02-14",2.92
"1542","2013-02-15",2.92
"1543","2013-02-19",2.96
"1544","2013-02-20",2.92
"1545","2013-02-21",2.84
"1546","2013-02-22",2.72
"1547","2013-02-25",2.6
"1548","2013-02-26",2.64
"1549","2013-02-27",2.72
"1550","2013-02-28",2.76
"1551","2013-03-01",2.68
"1552","2013-03-04",2.72
"1553","2013-03-05",2.76
"1554","2013-03-06",2.76
"1555","2013-03-07",2.08
"1556","2013-03-08",2.16
"1557","2013-03-11",2.12
"1558","2013-03-12",2.16
"1559","2013-03-13",2.16
"1560","2013-03-14",2.16
"1561","2013-03-15",2.16
"1562","2013-03-18",2.12
"1563","2013-03-19",2.12
"1564","2013-03-20",2.04
"1565","2013-03-21",2.12
"1566","2013-03-22",2.32
"1567","2013-03-25",2.24
"1568","2013-03-26",2.24
"1569","2013-03-27",2.36
"1570","2013-03-28",2.4
"1571","2013-04-01",2.28
"1572","2013-04-02",2.08
"1573","2013-04-03",2.04
"1574","2013-04-04",2.04
"1575","2013-04-05",2.08
"1576","2013-04-08",2.2
"1577","2013-04-09",2.16
"1578","2013-04-10",2.28
"1579","2013-04-11",2.36
"1580","2013-04-12",2.32
"1581","2013-04-15",2.2
"1582","2013-04-16",2.16
"1583","2013-04-17",2.28
"1584","2013-04-18",2.28
"1585","2013-04-19",2.28
"1586","2013-04-22",2.24
"1587","2013-04-23",2.24
"1588","2013-04-24",2.32
"1589","2013-04-25",2.36
"1590","2013-04-26",2.36
"1591","2013-04-29",2.52
"1592","2013-04-30",2.44
"1593","2013-05-01",2.4
"1594","2013-05-02",2.44
"1595","2013-05-03",2.4
"1596","2013-05-06",2.4
"1597","2013-05-07",2.4
"1598","2013-05-08",2.4
"1599","2013-05-09",2.44
"1600","2013-05-10",2.48
"1601","2013-05-13",2.48
"1602","2013-05-14",2.64
"1603","2013-05-15",2.64
"1604","2013-05-16",2.64
"1605","2013-05-17",2.68
"1606","2013-05-20",2.72
"1607","2013-05-21",2.84
"1608","2013-05-22",2.8
"1609","2013-05-23",2.76
"1610","2013-05-24",2.84
"1611","2013-05-28",2.76
"1612","2013-05-29",2.72
"1613","2013-05-30",2.8
"1614","2013-05-31",2.72
"1615","2013-06-03",2.6
"1616","2013-06-04",2.72
"1617","2013-06-05",2.68
"1618","2013-06-06",2.72
"1619","2013-06-07",2.68
"1620","2013-06-10",2.64
"1621","2013-06-11",2.56
"1622","2013-06-12",2.56
"1623","2013-06-13",2.48
"1624","2013-06-14",2.68
"1625","2013-06-17",2.72
"1626","2013-06-18",2.8
"1627","2013-06-19",2.8
"1628","2013-06-20",2.64
"1629","2013-06-21",2.8
"1630","2013-06-24",2.8
"1631","2013-06-25",2.8
"1632","2013-06-26",3
"1633","2013-06-27",3
"1634","2013-06-28",3.2
"1635","2013-07-01",3.56
"1636","2013-07-02",3.48
"1637","2013-07-03",3.4
"1638","2013-07-05",3.4
"1639","2013-07-08",3.8
"1640","2013-07-09",4.72
"1641","2013-07-10",5.88
"1642","2013-07-11",5.2
"1643","2013-07-12",4.92
"1644","2013-07-15",5.16
"1645","2013-07-16",4.96
"1646","2013-07-17",4.8
"1647","2013-07-18",5
"1648","2013-07-19",4.96
"1649","2013-07-22",5.04
"1650","2013-07-23",5.08
"1651","2013-07-24",5.56
"1652","2013-07-25",5.96
"1653","2013-07-26",5.76
"1654","2013-07-29",5.8
"1655","2013-07-30",7.48
"1656","2013-07-31",7
"1657","2013-08-01",7.8
"1658","2013-08-02",8.32
"1659","2013-08-05",12
"1660","2013-08-06",10.4
"1661","2013-08-07",7.68
"1662","2013-08-08",8.48
"1663","2013-08-09",7.68
"1664","2013-08-12",6.12
"1665","2013-08-13",6.12
"1666","2013-08-14",6.04
"1667","2013-08-15",6.36
"1668","2013-08-16",5.76
"1669","2013-08-19",5.44
"1670","2013-08-20",5.08
"1671","2013-08-21",6.72
"1672","2013-08-22",6.4
"1673","2013-08-23",6.64
"1674","2013-08-26",6.88
"1675","2013-08-27",6.6
"1676","2013-08-28",6.6
"1677","2013-08-29",6.84
"1678","2013-08-30",6.8
"1679","2013-09-03",7.68
"1680","2013-09-04",8.08
"1681","2013-09-05",8.44
"1682","2013-09-06",9.72
"1683","2013-09-09",8.88
"1684","2013-09-10",10.2
"1685","2013-09-11",9.8
"1686","2013-09-12",8.92
"1687","2013-09-13",9.4
"1688","2013-09-16",9.76
"1689","2013-09-17",9.4
"1690","2013-09-18",9.44
"1691","2013-09-19",9.32
"1692","2013-09-20",8.72
"1693","2013-09-23",8.6
"1694","2013-09-24",8.52
"1695","2013-09-25",8.72
"1696","2013-09-26",8.88
"1697","2013-09-27",8.64
"1698","2013-09-30",8.28
"1699","2013-10-01",8.52
"1700","2013-10-02",8.32
"1701","2013-10-03",8.32
"1702","2013-10-04",8.84
"1703","2013-10-07",9.32
"1704","2013-10-08",8.48
"1705","2013-10-09",8.52
"1706","2013-10-10",8.44
"1707","2013-10-11",8.24
"1708","2013-10-14",7.6
"1709","2013-10-15",7.6
"1710","2013-10-16",8.2
"1711","2013-10-17",8.52
"1712","2013-10-18",8.36
"1713","2013-10-21",8.48
"1714","2013-10-22",8.64
"1715","2013-10-23",8.36
"1716","2013-10-24",7.92
"1717","2013-10-25",8
"1718","2013-10-28",7.8
"1719","2013-10-29",7.76
"1720","2013-10-30",7.16
"1721","2013-10-31",6.92
"1722","2013-11-01",7
"1723","2013-11-04",7.6
"1724","2013-11-05",7.6
"1725","2013-11-06",7.4
"1726","2013-11-07",7.12
"1727","2013-11-08",7.56
"1728","2013-11-11",7.56
"1729","2013-11-12",7
"1730","2013-11-13",7.48
"1731","2013-11-14",8.04
"1732","2013-11-15",8
"1733","2013-11-18",7.6
"1734","2013-11-19",7.68
"1735","2013-11-20",8.12
"1736","2013-11-21",8.32
"1737","2013-11-22",8.56
"1738","2013-11-25",8.64
"1739","2013-11-26",8.52
"1740","2013-11-27",8.6
"1741","2013-11-29",8.4
"1742","2013-12-02",8.52
"1743","2013-12-03",8.48
"1744","2013-12-04",8.4
"1745","2013-12-05",8.16
"1746","2013-12-06",7.92
"1747","2013-12-09",7.92
"1748","2013-12-10",7.72
"1749","2013-12-11",7.8
"1750","2013-12-12",7.8
"1751","2013-12-13",7.92
"1752","2013-12-16",8.16
"1753","2013-12-17",8.44
"1754","2013-12-18",8.6
"1755","2013-12-19",8.52
"1756","2013-12-20",8.6
"1757","2013-12-23",9.6
"1758","2013-12-24",9.88
"1759","2013-12-26",11.88
"1760","2013-12-27",11.32
"1761","2013-12-30",11.36
"1762","2013-12-31",11.6
"1763","2014-01-02",11.48
"1764","2014-01-03",10
"1765","2014-01-06",10
"1766","2014-01-07",10
"1767","2014-01-08",9.92
"1768","2014-01-09",9.84
"1769","2014-01-10",10.56
"1770","2014-01-13",10.16
"1771","2014-01-14",9.8
"1772","2014-01-15",9.76
"1773","2014-01-16",9.92
"1774","2014-01-17",10.24
"1775","2014-01-21",10
"1776","2014-01-22",9.8
"1777","2014-01-23",10.12
"1778","2014-01-24",10.16
"1779","2014-01-27",9.96
"1780","2014-01-28",10.12
"1781","2014-01-29",10.12
"1782","2014-01-30",10.52
"1783","2014-01-31",10.32
"1784","2014-02-03",9.96
"1785","2014-02-04",10
"1786","2014-02-05",10.04
"1787","2014-02-06",10.08
"1788","2014-02-07",10.28
"1789","2014-02-10",10.92
"1790","2014-02-11",11.48
"1791","2014-02-12",10.52
"1792","2014-02-13",10.92
"1793","2014-02-14",11
"1794","2014-02-18",11.4
"1795","2014-02-19",11.24
"1796","2014-02-20",11.6
"1797","2014-02-21",12.88
"1798","2014-02-24",14.88
"1799","2014-02-25",14.24
"1800","2014-02-26",14.92
"1801","2014-02-27",13.68
"1802","2014-02-28",13.16
"1803","2014-03-03",14.2
"1804","2014-03-04",14.08
"1805","2014-03-05",14.32
"1806","2014-03-06",14.04
"1807","2014-03-07",13.6
"1808","2014-03-10",14.08
"1809","2014-03-11",14.04
"1810","2014-03-12",14.04
"1811","2014-03-13",13.76
"1812","2014-03-14",14
"1813","2014-03-17",13.68
"1814","2014-03-18",13.72
"1815","2014-03-19",15.28
"1816","2014-03-20",15.2
"1817","2014-03-21",14.76
"1818","2014-03-24",14.04
"1819","2014-03-25",12.92
"1820","2014-03-26",12.92
"1821","2014-03-27",14.56
"1822","2014-03-28",13.12
"1823","2014-03-31",13.32
"1824","2014-04-01",13.96
"1825","2014-04-02",13.88
"1826","2014-04-03",13.32
"1827","2014-04-04",12.56
"1828","2014-04-07",11.84
"1829","2014-04-08",11.2
"1830","2014-04-09",12.52
"1831","2014-04-10",12
"1832","2014-04-11",11.56
"1833","2014-04-14",10.68
"1834","2014-04-15",10.4
"1835","2014-04-16",10.68
"1836","2014-04-17",10.08
"1837","2014-04-21",10.28
"1838","2014-04-22",10.6
"1839","2014-04-23",10.44
"1840","2014-04-24",10.4
"1841","2014-04-25",9.64
"1842","2014-04-28",9.32
"1843","2014-04-29",9.72
"1844","2014-04-30",9.48
"1845","2014-05-01",9.56
"1846","2014-05-02",10.24
"1847","2014-05-05",9.6
"1848","2014-05-06",9.04
"1849","2014-05-07",8.8
"1850","2014-05-08",8.76
"1851","2014-05-09",8.64
"1852","2014-05-12",8.68
"1853","2014-05-13",8.88
"1854","2014-05-14",8.64
"1855","2014-05-15",8.56
"1856","2014-05-16",8.56
"1857","2014-05-19",9.12
"1858","2014-05-20",8.96
"1859","2014-05-21",8.36
"1860","2014-05-22",8.8
"1861","2014-05-23",8
"1862","2014-05-27",8.4
"1863","2014-05-28",8.48
"1864","2014-05-29",9.04
"1865","2014-05-30",9
"1866","2014-06-02",8.56
"1867","2014-06-03",9.12
"1868","2014-06-04",9.12
"1869","2014-06-05",9.24
"1870","2014-06-06",9.85
"1871","2014-06-09",10.78
"1872","2014-06-10",9.34
"1873","2014-06-11",8.82
"1874","2014-06-12",8.81
"1875","2014-06-13",8.71
"1876","2014-06-16",8.87
"1877","2014-06-17",9.21
"1878","2014-06-18",9.3
"1879","2014-06-19",9.16
"1880","2014-06-20",9.21
"1881","2014-06-23",9.36
"1882","2014-06-24",9.63
"1883","2014-06-25",9.97
"1884","2014-06-26",10.29
"1885","2014-06-27",10.73
"1886","2014-06-30",10.81
"1887","2014-07-01",10.81
"1888","2014-07-02",10.8
"1889","2014-07-03",10.65
"1890","2014-07-07",10.78
"1891","2014-07-08",10.06
"1892","2014-07-09",9.85
"1893","2014-07-10",9.96
"1894","2014-07-11",10.12
"1895","2014-07-14",9.98
"1896","2014-07-15",9.7
"1897","2014-07-16",9.72
"1898","2014-07-17",9.42
"1899","2014-07-18",10.17
"1900","2014-07-21",11.01
"1901","2014-07-22",11.14
"1902","2014-07-23",13.1
"1903","2014-07-24",12.98
"1904","2014-07-25",12.63
"1905","2014-07-28",11.9
"1906","2014-07-29",11.46
"1907","2014-07-30",11.03
"1908","2014-07-31",10.1
"1909","2014-08-01",9.75
"1910","2014-08-04",10.17
"1911","2014-08-05",9.93
"1912","2014-08-06",9.91
"1913","2014-08-07",9.72
"1914","2014-08-08",9.96
"1915","2014-08-11",8.97
"1916","2014-08-12",8.68
"1917","2014-08-13",9.58
"1918","2014-08-14",9.39
"1919","2014-08-15",9.37
"1920","2014-08-18",9.86
"1921","2014-08-19",9.94
"1922","2014-08-20",9.93
"1923","2014-08-21",10.58
"1924","2014-08-22",10.71
"1925","2014-08-25",10.53
"1926","2014-08-26",10.32
"1927","2014-08-27",10.75
"1928","2014-08-28",10.63
"1929","2014-08-29",10.59
"1930","2014-09-02",11.04
"1931","2014-09-03",10.94
"1932","2014-09-04",10.75
"1933","2014-09-05",10.62
"1934","2014-09-08",10.54
"1935","2014-09-09",10.34
"1936","2014-09-10",10.17
"1937","2014-09-11",10.44
"1938","2014-09-12",10.67
"1939","2014-09-15",10.51
"1940","2014-09-16",10.5
"1941","2014-09-17",10.41
"1942","2014-09-18",10.22
"1943","2014-09-19",10.22
