"","date","FAF"
"983","2014-04-24",27.389999
"984","2014-04-25",27.02
"985","2014-04-28",26.65
"986","2014-04-29",26.389999
"987","2014-04-30",26.6
"988","2014-05-01",26.610001
"989","2014-05-02",27.040001
"990","2014-05-05",27.049999
"991","2014-05-06",26.99
"992","2014-05-07",27.219999
"993","2014-05-08",27.139999
"994","2014-05-09",27.34
"995","2014-05-12",27.799999
"996","2014-05-13",27.57
"997","2014-05-14",27.51
"998","2014-05-15",27.559999
"999","2014-05-16",27.719999
"1000","2014-05-19",27.62
"1001","2014-05-20",27.64
"1002","2014-05-21",27.5
"1003","2014-05-22",27.51
"1004","2014-05-23",27.5
"1005","2014-05-27",27.7
"1006","2014-05-28",28.01
"1007","2014-05-29",28.21
"1008","2014-05-30",28.02
"1009","2014-06-02",27.64
"1010","2014-06-03",27.26
"1011","2014-06-04",27.63
"1012","2014-06-05",27.79
"1013","2014-06-06",28.04
"1014","2014-06-09",28.08
"1015","2014-06-10",28.06
"1016","2014-06-11",27.9
"1017","2014-06-12",28.11
"1018","2014-06-13",28.12
"1019","2014-06-16",28.2
"1020","2014-06-17",28.62
"1021","2014-06-18",28.58
"1022","2014-06-19",28.28
"1023","2014-06-20",28.12
"1024","2014-06-23",28.23
"1025","2014-06-24",27.98
"1026","2014-06-25",27.9
"1027","2014-06-26",27.61
"1028","2014-06-27",27.6
"1029","2014-06-30",27.79
"1030","2014-07-01",28.39
"1031","2014-07-02",28.2
"1032","2014-07-03",28.41
"1033","2014-07-07",27.93
"1034","2014-07-08",27.99
"1035","2014-07-09",27.88
"1036","2014-07-10",27.58
"1037","2014-07-11",27.79
"1038","2014-07-14",27.96
"1039","2014-07-15",27.83
"1040","2014-07-16",27.6
"1041","2014-07-17",26.97
"1042","2014-07-18",27.64
"1043","2014-07-21",27.78
"1044","2014-07-22",28.23
"1045","2014-07-23",28.17
"1046","2014-07-24",27.69
"1047","2014-07-25",27.56
"1048","2014-07-28",27.4
"1049","2014-07-29",27.87
"1050","2014-07-30",27.71
"1051","2014-07-31",27.14
"1052","2014-08-01",27.37
"1053","2014-08-04",27.4
"1054","2014-08-05",27
"1055","2014-08-06",27.13
"1056","2014-08-07",26.98
"1057","2014-08-08",27.21
"1058","2014-08-11",27.56
"1059","2014-08-12",27.55
"1060","2014-08-13",27.84
"1061","2014-08-14",28
"1062","2014-08-15",27.98
"1063","2014-08-18",28.27
"1064","2014-08-19",28.48
"1065","2014-08-20",28.08
"1066","2014-08-21",27.98
"1067","2014-08-22",28.16
"1068","2014-08-25",28.26
"1069","2014-08-26",28.27
"1070","2014-08-27",28.34
"1071","2014-08-28",28.08
"1072","2014-08-29",28.35
"1073","2014-09-02",28.43
"1074","2014-09-03",28.31
"1075","2014-09-04",27.81
"1076","2014-09-05",27.69
"1077","2014-09-08",27.77
"1078","2014-09-09",27.44
"1079","2014-09-10",27.89
"1080","2014-09-11",28.05
"1081","2014-09-12",27.99
"1082","2014-09-15",27.97
"1083","2014-09-16",28.01
"1084","2014-09-17",28.51
"1085","2014-09-18",28.43
"1086","2014-09-19",28.19
"1087","2014-09-22",27.76
"1088","2014-09-23",27.33
"1089","2014-09-24",27.83
"1090","2014-09-25",27.6
"1091","2014-09-26",27.9
"1092","2014-09-29",27.71
"1093","2014-09-30",27.12
"1094","2014-10-01",26.87
"1095","2014-10-02",26.9
"1096","2014-10-03",27.2
"1097","2014-10-06",26.88
"1098","2014-10-07",26.5
"1099","2014-10-08",27
"1100","2014-10-09",26.45
"1101","2014-10-10",26.28
"1102","2014-10-13",26.4
"1103","2014-10-14",26.83
"1104","2014-10-15",27.27
"1105","2014-10-16",27.7
"1106","2014-10-17",28.33
"1107","2014-10-20",28.31
"1108","2014-10-21",28.75
"1109","2014-10-22",28.42
"1110","2014-10-23",28.91
"1111","2014-10-24",29.68
"1112","2014-10-27",29.76
"1113","2014-10-28",29.94
"1114","2014-10-29",30.08
"1115","2014-10-30",30.46
"1116","2014-10-31",30.32
"1117","2014-11-03",30.29
"1118","2014-11-04",30.4
"1119","2014-11-05",30.33
"1120","2014-11-06",30.1
"1121","2014-11-07",30.3
"1122","2014-11-10",30.42
"1123","2014-11-11",30.32
"1124","2014-11-12",30.86
"1125","2014-11-13",30.66
"1126","2014-11-14",30.81
"1127","2014-11-17",30.75
"1128","2014-11-18",31.03
"1129","2014-11-19",30.98
"1130","2014-11-20",31.44
"1131","2014-11-21",31.55
"1132","2014-11-24",31.65
"1133","2014-11-25",31.9
"1134","2014-11-26",32.15
"1135","2014-11-28",32.01
"1136","2014-12-01",32.21
"1137","2014-12-02",32.74
"1138","2014-12-03",32.95
"1139","2014-12-04",32.91
"1140","2014-12-05",32.81
"1141","2014-12-08",32.79
"1142","2014-12-09",32.97
"1143","2014-12-10",32.8
"1144","2014-12-11",32.96
"1145","2014-12-12",32.5
"1146","2014-12-15",32.55
"1147","2014-12-16",32.24
"1148","2014-12-17",32.39
"1149","2014-12-18",33.03
"1150","2014-12-19",33.09
"1151","2014-12-22",33.24
"1152","2014-12-23",33.67
"1153","2014-12-24",34.3
"1154","2014-12-26",34.15
"1155","2014-12-29",34.26
"1156","2014-12-30",34.22
"1157","2014-12-31",33.9
"1158","2015-01-02",33.73
"1159","2015-01-05",33.34
"1160","2015-01-06",32.65
"1161","2015-01-07",33.15
"1162","2015-01-08",33.87
"1163","2015-01-09",33.53
"1164","2015-01-12",33.65
"1165","2015-01-13",34.12
"1166","2015-01-14",34.13
"1167","2015-01-15",34.19
"1168","2015-01-16",34.22
"1169","2015-01-20",34.28
"1170","2015-01-21",34.13
"1171","2015-01-22",34.64
"1172","2015-01-23",34.5
"1173","2015-01-26",34.85
"1174","2015-01-27",34.89
"1175","2015-01-28",34.31
"1176","2015-01-29",34.66
"1177","2015-01-30",34.02
"1178","2015-02-02",34.4
"1179","2015-02-03",34.85
"1180","2015-02-04",34.82
"1181","2015-02-05",34.85
"1182","2015-02-06",34.94
"1183","2015-02-09",34.32
"1184","2015-02-10",34.72
"1185","2015-02-11",35.05
"1186","2015-02-12",36.9
"1187","2015-02-13",37
"1188","2015-02-17",37.05
"1189","2015-02-18",36.17
"1190","2015-02-19",36
"1191","2015-02-20",35.99
"1192","2015-02-23",35.71
"1193","2015-02-24",35.11
"1194","2015-02-25",35.18
"1195","2015-02-26",35.33
"1196","2015-02-27",35.03
"1197","2015-03-02",35.12
"1198","2015-03-03",35.01
"1199","2015-03-04",34.47
"1200","2015-03-05",34.01
"1201","2015-03-06",33.14
"1202","2015-03-09",33.18
"1203","2015-03-10",33.06
"1204","2015-03-11",34.08
"1205","2015-03-12",35.37
"1206","2015-03-13",35.3
"1207","2015-03-16",35.6
"1208","2015-03-17",35.53
"1209","2015-03-18",35.5
"1210","2015-03-19",35.28
"1211","2015-03-20",35.38
"1212","2015-03-23",35.53
"1213","2015-03-24",35.42
"1214","2015-03-25",35.02
"1215","2015-03-26",34.87
"1216","2015-03-27",34.99
"1217","2015-03-30",35.82
"1218","2015-03-31",35.68
"1219","2015-04-01",35.78
"1220","2015-04-02",36.06
"1221","2015-04-06",36.16
"1222","2015-04-07",35.86
"1223","2015-04-08",36.14
"1224","2015-04-09",35.71
"1225","2015-04-10",35.86
"1226","2015-04-13",36.19
"1227","2015-04-14",36.01
"1228","2015-04-15",36.02
"1229","2015-04-16",35.88
"1230","2015-04-17",35.68
"1231","2015-04-20",36.23
"1232","2015-04-21",36.17
"1233","2015-04-22",36.74
"1234","2015-04-23",37.07
"1235","2015-04-24",37.83
"1236","2015-04-27",37.12
"1237","2015-04-28",37.14
"1238","2015-04-29",36.51
"1239","2015-04-30",34.79
"1240","2015-05-01",34.95
"1241","2015-05-04",34.85
"1242","2015-05-05",34.66
"1243","2015-05-06",34.86
"1244","2015-05-07",34.83
"1245","2015-05-08",35.52
"1246","2015-05-11",35.98
"1247","2015-05-12",35.51
"1248","2015-05-13",35.07
"1249","2015-05-14",35.51
"1250","2015-05-15",35.63
"1251","2015-05-18",36.14
"1252","2015-05-19",36.59
"1253","2015-05-20",36.69
"1254","2015-05-21",36.25
"1255","2015-05-22",36.03
"1256","2015-05-26",35.37
"1257","2015-05-27",35.73
"1258","2015-05-28",35.75
"1259","2015-05-29",35.71
"1260","2015-06-01",35.65
"1261","2015-06-02",35.36
"1262","2015-06-03",36.17
"1263","2015-06-04",35.35
"1264","2015-06-05",35.28
"1265","2015-06-08",35.02
"1266","2015-06-09",34.68
"1267","2015-06-10",34.91
"1268","2015-06-11",35.39
"1269","2015-06-12",35.19
"1270","2015-06-15",34.75
"1271","2015-06-16",35.19
"1272","2015-06-17",35.29
"1273","2015-06-18",35.86
"1274","2015-06-19",35.97
"1275","2015-06-22",36.15
"1276","2015-06-23",36.35
"1277","2015-06-24",36.09
"1278","2015-06-25",36.3
"1279","2015-06-26",37.04
"1280","2015-06-29",36.72
"1281","2015-06-30",37.21
"1282","2015-07-01",37.56
"1283","2015-07-02",37.53
"1284","2015-07-06",38.03
"1285","2015-07-07",38.47
"1286","2015-07-08",38.14
"1287","2015-07-09",38.12
"1288","2015-07-10",39.53
"1289","2015-07-13",38.65
"1290","2015-07-14",38.48
"1291","2015-07-15",38.57
"1292","2015-07-16",38.11
"1293","2015-07-17",38.07
"1294","2015-07-20",38.13
"1295","2015-07-21",38.19
"1296","2015-07-22",38.53
"1297","2015-07-23",39.47
"1298","2015-07-24",40.28
"1299","2015-07-27",39.66
"1300","2015-07-28",39.52
"1301","2015-07-29",39.74
"1302","2015-07-30",40.77
"1303","2015-07-31",40.58
"1304","2015-08-03",40.98
"1305","2015-08-04",41.33
"1306","2015-08-05",41.41
"1307","2015-08-06",40.62
"1308","2015-08-07",40.17
"1309","2015-08-10",40.4
"1310","2015-08-11",40.65
"1311","2015-08-12",40.36
"1312","2015-08-13",40.51
"1313","2015-08-14",41.63
"1314","2015-08-17",42.36
"1315","2015-08-18",42
"1316","2015-08-19",41.72
"1317","2015-08-20",40.92
"1318","2015-08-21",40.7
"1319","2015-08-24",39.17
"1320","2015-08-25",38.91
"1321","2015-08-26",39.27
"1322","2015-08-27",39.1
"1323","2015-08-28",38.82
"1324","2015-08-31",38.86
"1325","2015-09-01",37.86
"1326","2015-09-02",38.62
"1327","2015-09-03",38.51
"1328","2015-09-04",38.28
"1329","2015-09-08",39.08
"1330","2015-09-09",38.78
"1331","2015-09-10",38.69
"1332","2015-09-11",39.24
"1333","2015-09-14",39.57
"1334","2015-09-15",39.54
"1335","2015-09-16",39.85
"1336","2015-09-17",40.38
"1337","2015-09-18",40.03
"1338","2015-09-21",40.09
"1339","2015-09-22",39.83
"1340","2015-09-23",39.95
"1341","2015-09-24",39.8
"1342","2015-09-25",39.36
"1343","2015-09-28",38.65
"1344","2015-09-29",38.07
"1345","2015-09-30",39.07
"1346","2015-10-01",38.74
"1347","2015-10-02",39.01
"1348","2015-10-05",39.54
"1349","2015-10-06",39.22
"1350","2015-10-07",39.98
"1351","2015-10-08",40.5
"1352","2015-10-09",40.4
"1353","2015-10-12",40.55
"1354","2015-10-13",40.33
"1355","2015-10-14",39.55
"1356","2015-10-15",40.54
"1357","2015-10-16",40.41
"1358","2015-10-19",40.37
"1359","2015-10-20",39.89
"1360","2015-10-21",39.46
"1361","2015-10-22",38.48
"1362","2015-10-23",39.38
"1363","2015-10-26",39.29
"1364","2015-10-27",38.84
"1365","2015-10-28",39.52
"1366","2015-10-29",38.78
"1367","2015-10-30",38.13
"1368","2015-11-02",38.9
"1369","2015-11-03",38.66
"1370","2015-11-04",38.32
"1371","2015-11-05",38.71
"1372","2015-11-06",38.1
"1373","2015-11-09",37.89
"1374","2015-11-10",38.35
"1375","2015-11-11",38.09
"1376","2015-11-12",37.43
"1377","2015-11-13",37.28
"1378","2015-11-16",37.17
"1379","2015-11-17",36.79
"1380","2015-11-18",37.96
"1381","2015-11-19",38.17
"1382","2015-11-20",38.19
"1383","2015-11-23",38.84
"1384","2015-11-24",39.08
"1385","2015-11-25",39.16
"1386","2015-11-27",39.51
"1387","2015-11-30",39.44
"1388","2015-12-01",39.83
"1389","2015-12-02",39.23
"1390","2015-12-03",37.98
"1391","2015-12-04",38.58
"1392","2015-12-07",38.35
"1393","2015-12-08",38.64
"1394","2015-12-09",37.16
"1395","2015-12-10",37
"1396","2015-12-11",36.25
"1397","2015-12-14",35.74
"1398","2015-12-15",35.51
"1399","2015-12-16",35.65
"1400","2015-12-17",35.18
"1401","2015-12-18",34.72
"1402","2015-12-21",35.29
"1403","2015-12-22",35.93
"1404","2015-12-23",35.98
"1405","2015-12-24",36.12
"1406","2015-12-28",36.21
"1407","2015-12-29",36.53
"1408","2015-12-30",36.32
"1409","2015-12-31",35.9
"1410","2016-01-04",35.12
"1411","2016-01-05",35.39
"1412","2016-01-06",35.26
"1413","2016-01-07",34.8
"1414","2016-01-08",33.84
"1415","2016-01-11",34.72
"1416","2016-01-12",34.87
"1417","2016-01-13",32.44
"1418","2016-01-14",33.7
"1419","2016-01-15",33.07
"1420","2016-01-19",33.19
"1421","2016-01-20",32.64
"1422","2016-01-21",33.24
"1423","2016-01-22",33.88
"1424","2016-01-25",33.07
"1425","2016-01-26",33.21
"1426","2016-01-27",33.03
"1427","2016-01-28",33.56
"1428","2016-01-29",34.37
"1429","2016-02-01",34.64
"1430","2016-02-02",34.17
"1431","2016-02-03",34.95
"1432","2016-02-04",34.35
"1433","2016-02-05",33.43
"1434","2016-02-08",32.75
"1435","2016-02-09",32.67
"1436","2016-02-10",32.82
"1437","2016-02-11",34.95
"1438","2016-02-12",36.05
"1439","2016-02-16",36.57
"1440","2016-02-17",36.4
"1441","2016-02-18",37.76
"1442","2016-02-19",37.17
"1443","2016-02-22",37.29
"1444","2016-02-23",36.99
"1445","2016-02-24",37
"1446","2016-02-25",37.84
"1447","2016-02-26",37.32
"1448","2016-02-29",37.03
"1449","2016-03-01",37.65
"1450","2016-03-02",37.84
"1451","2016-03-03",38.16
"1452","2016-03-04",37.58
"1453","2016-03-07",37.13
"1454","2016-03-08",36.52
"1455","2016-03-09",36.16
"1456","2016-03-10",36.37
"1457","2016-03-11",37.07
"1458","2016-03-14",36.5
"1459","2016-03-15",36.25
"1460","2016-03-16",36.56
"1461","2016-03-17",37.1
"1462","2016-03-18",37.17
"1463","2016-03-21",37.52
"1464","2016-03-22",37.08
"1465","2016-03-23",36.65
"1466","2016-03-24",36.69
"1467","2016-03-28",36.76
"1468","2016-03-29",37.68
"1469","2016-03-30",38.1
"1470","2016-03-31",38.11
"1471","2016-04-01",38.12
"1472","2016-04-04",37.73
"1473","2016-04-05",36.62
"1474","2016-04-06",36.54
"1475","2016-04-07",36.61
"1476","2016-04-08",36.32
"1477","2016-04-11",35.43
"1478","2016-04-12",35.37
"1479","2016-04-13",36
"1480","2016-04-14",36.33
"1481","2016-04-15",36.46
"1482","2016-04-18",36.58
"1483","2016-04-19",36.15
"1484","2016-04-20",36.24
"1485","2016-04-21",35.59
"1486","2016-04-22",35.93
"1487","2016-04-25",36.13
"1488","2016-04-26",36.34
"1489","2016-04-27",36.68
"1490","2016-04-28",36.21
"1491","2016-04-29",36.02
"1492","2016-05-02",36.7
"1493","2016-05-03",36.66
"1494","2016-05-04",36.59
"1495","2016-05-05",36.57
"1496","2016-05-06",36.61
"1497","2016-05-09",36.99
"1498","2016-05-10",37.25
"1499","2016-05-11",36.72
"1500","2016-05-12",37.34
"1501","2016-05-13",37.17
"1502","2016-05-16",37.2
"1503","2016-05-17",36.55
"1504","2016-05-18",37.15
"1505","2016-05-19",36.76
"1506","2016-05-20",37.39
"1507","2016-05-23",37.31
"1508","2016-05-24",38.07
"1509","2016-05-25",37.7
"1510","2016-05-26",37.93
"1511","2016-05-27",38.14
"1512","2016-05-31",38.24
"1513","2016-06-01",38.36
"1514","2016-06-02",38.5
"1515","2016-06-03",38.13
"1516","2016-06-06",37.95
"1517","2016-06-07",37.9
"1518","2016-06-08",37.62
"1519","2016-06-09",37.84
"1520","2016-06-10",37.44
"1521","2016-06-13",37.43
"1522","2016-06-14",37.57
"1523","2016-06-15",37.63
"1524","2016-06-16",38.54
"1525","2016-06-17",38.58
"1526","2016-06-20",38.65
"1527","2016-06-21",38.41
"1528","2016-06-22",38.09
"1529","2016-06-23",39.14
"1530","2016-06-24",38.86
"1531","2016-06-27",37.89
"1532","2016-06-28",38.87
"1533","2016-06-29",39.27
"1534","2016-06-30",40.22
"1535","2016-07-01",40.5
"1536","2016-07-05",40.36
"1537","2016-07-06",40.5
"1538","2016-07-07",40.89
"1539","2016-07-08",41.65
"1540","2016-07-11",41.33
"1541","2016-07-12",41.68
"1542","2016-07-13",41.69
"1543","2016-07-14",41.55
"1544","2016-07-15",41.45
"1545","2016-07-18",41.27
"1546","2016-07-19",41.27
"1547","2016-07-20",41.55
"1548","2016-07-21",41.72
"1549","2016-07-22",42.44
"1550","2016-07-25",42.11
"1551","2016-07-26",41.81
"1552","2016-07-27",41.78
"1553","2016-07-28",41.74
"1554","2016-07-29",41.81
"1555","2016-08-01",41.64
"1556","2016-08-02",40.97
"1557","2016-08-03",40.89
"1558","2016-08-04",40.87
"1559","2016-08-05",40.68
"1560","2016-08-08",40.83
"1561","2016-08-09",40.73
"1562","2016-08-10",41.04
"1563","2016-08-11",40.74
"1564","2016-08-12",40.93
"1565","2016-08-15",41.16
"1566","2016-08-16",40.81
"1567","2016-08-17",41.71
"1568","2016-08-18",42.67
"1569","2016-08-19",42.36
"1570","2016-08-22",42.65
"1571","2016-08-23",42.58
"1572","2016-08-24",42.6
"1573","2016-08-25",42.86
"1574","2016-08-26",42.85
"1575","2016-08-29",43.28
"1576","2016-08-30",43.35
"1577","2016-08-31",43.09
"1578","2016-09-01",42.87
"1579","2016-09-02",42.97
"1580","2016-09-06",42.73
"1581","2016-09-07",42.62
"1582","2016-09-08",42.75
"1583","2016-09-09",41.44
"1584","2016-09-12",41.83
"1585","2016-09-13",41.17
"1586","2016-09-14",41.21
"1587","2016-09-15",41.59
"1588","2016-09-16",40.48
"1589","2016-09-19",40.94
"1590","2016-09-20",40.65
"1591","2016-09-21",41.02
"1592","2016-09-22",41.33
"1593","2016-09-23",40.48
"1594","2016-09-26",39.91
"1595","2016-09-27",39.96
"1596","2016-09-28",40.24
"1597","2016-09-29",39.46
"1598","2016-09-30",39.28
"1599","2016-10-03",38.95
"1600","2016-10-04",39.15
"1601","2016-10-05",39.51
"1602","2016-10-06",39.2
"1603","2016-10-07",39.34
"1604","2016-10-10",39.29
"1605","2016-10-11",39.43
"1606","2016-10-12",40.25
"1607","2016-10-13",40.4
"1608","2016-10-14",40.64
"1609","2016-10-17",40.54
"1610","2016-10-18",40.57
"1611","2016-10-19",40.41
"1612","2016-10-20",39.73
"1613","2016-10-21",39.06
"1614","2016-10-24",39.34
"1615","2016-10-25",39.62
"1616","2016-10-26",38.8
"1617","2016-10-27",38.34
"1618","2016-10-28",38.58
"1619","2016-10-31",39.06
"1620","2016-11-01",38.85
"1621","2016-11-02",38.5
"1622","2016-11-03",37.78
"1623","2016-11-04",38.06
"1624","2016-11-07",38.56
"1625","2016-11-08",39.08
"1626","2016-11-09",39.07
"1627","2016-11-10",38.17
"1628","2016-11-11",38.45
"1629","2016-11-14",37.84
"1630","2016-11-15",37.91
"1631","2016-11-16",37.85
"1632","2016-11-17",38.28
"1633","2016-11-18",38.54
"1634","2016-11-21",38.51
"1635","2016-11-22",39.11
"1636","2016-11-23",39.03
"1637","2016-11-25",39.22
"1638","2016-11-28",39.43
"1639","2016-11-29",39.61
"1640","2016-11-30",37.74
"1641","2016-12-01",35.81
"1642","2016-12-02",36.24
"1643","2016-12-05",35.89
"1644","2016-12-06",36.39
"1645","2016-12-07",36.43
"1646","2016-12-08",37.45
"1647","2016-12-09",36.65
"1648","2016-12-12",37.2
"1649","2016-12-13",37.55
"1650","2016-12-14",37.11
"1651","2016-12-15",36.85
"1652","2016-12-16",37.3
"1653","2016-12-19",36.99
"1654","2016-12-20",37.8
"1655","2016-12-21",37.63
"1656","2016-12-22",37.49
"1657","2016-12-23",37.19
"1658","2016-12-27",37.05
"1659","2016-12-28",36.94
"1660","2016-12-29",36.8
"1661","2016-12-30",36.63
"1662","2017-01-03",37.18
"1663","2017-01-04",37.5
"1664","2017-01-05",37.4
"1665","2017-01-06",37.5
"1666","2017-01-09",37.41
"1667","2017-01-10",37.34
"1668","2017-01-11",37.38
"1669","2017-01-12",36.84
"1670","2017-01-13",36.83
"1671","2017-01-17",36.93
"1672","2017-01-18",37.98
"1673","2017-01-19",37.66
"1674","2017-01-20",37.5
"1675","2017-01-23",37.29
"1676","2017-01-24",37.28
"1677","2017-01-25",37.24
"1678","2017-01-26",37.25
"1679","2017-01-27",37.24
"1680","2017-01-30",37.38
"1681","2017-01-31",37.58
"1682","2017-02-01",37.36
"1683","2017-02-02",37.84
"1684","2017-02-03",38.4
"1685","2017-02-06",38.51
"1686","2017-02-07",38.56
"1687","2017-02-08",39.21
"1688","2017-02-09",39.12
"1689","2017-02-10",39.1
"1690","2017-02-13",38.91
"1691","2017-02-14",39.25
"1692","2017-02-15",38.97
"1693","2017-02-16",38.95
"1694","2017-02-17",39.01
"1695","2017-02-21",39.26
"1696","2017-02-22",39.43
"1697","2017-02-23",39.79
"1698","2017-02-24",39.67
"1699","2017-02-27",39.21
"1700","2017-02-28",39.07
"1701","2017-03-01",38.97
"1702","2017-03-02",38.72
"1703","2017-03-03",38.29
"1704","2017-03-06",38.16
"1705","2017-03-07",38.03
"1706","2017-03-08",37.66
"1707","2017-03-09",37.58
"1708","2017-03-10",37.89
"1709","2017-03-13",37.7
"1710","2017-03-14",37.69
"1711","2017-03-15",38.5
"1712","2017-03-16",38.53
"1713","2017-03-17",38.66
"1714","2017-03-20",38.79
"1715","2017-03-21",38.55
"1716","2017-03-22",38.55
"1717","2017-03-23",38.65
"1718","2017-03-24",38.49
"1719","2017-03-27",38.97
"1720","2017-03-28",39.05
"1721","2017-03-29",38.87
"1722","2017-03-30",39.14
"1723","2017-03-31",39.28
"1724","2017-04-03",38.45
"1725","2017-04-04",38.66
"1726","2017-04-05",38.13
"1727","2017-04-06",38.01
"1728","2017-04-07",38.16
"1729","2017-04-10",38.41
"1730","2017-04-11",38.8
"1731","2017-04-12",38.47
"1732","2017-04-13",38.29
"1733","2017-04-17",38.94
"1734","2017-04-18",39.28
"1735","2017-04-19",39.12
"1736","2017-04-20",39.31
"1737","2017-04-21",39.52
"1738","2017-04-24",39.88
"1739","2017-04-25",40.47
"1740","2017-04-26",40.77
"1741","2017-04-27",43.19
"1742","2017-04-28",43.41
"1743","2017-05-01",42.82
"1744","2017-05-02",42.5
"1745","2017-05-03",42.8
"1746","2017-05-04",42.81
"1747","2017-05-05",43.25
"1748","2017-05-08",42.57
"1749","2017-05-09",41.78
"1750","2017-05-10",42.1
"1751","2017-05-11",42.06
"1752","2017-05-12",41.66
"1753","2017-05-15",42.18
"1754","2017-05-16",42.68
"1755","2017-05-17",42.86
"1756","2017-05-18",42.88
"1757","2017-05-19",42.4
"1758","2017-05-22",42.92
"1759","2017-05-23",43.24
"1760","2017-05-24",43.28
"1761","2017-05-25",43.27
"1762","2017-05-26",43.1
"1763","2017-05-30",42.96
"1764","2017-05-31",43.52
"1765","2017-06-01",43.49
"1766","2017-06-02",44.11
"1767","2017-06-05",43.73
"1768","2017-06-06",43.15
"1769","2017-06-07",43.49
"1770","2017-06-08",43.79
"1771","2017-06-09",43.45
"1772","2017-06-12",43.25
"1773","2017-06-13",43.44
"1774","2017-06-14",44.14
"1775","2017-06-15",44.42
"1776","2017-06-16",44.59
"1777","2017-06-19",44.92
"1778","2017-06-20",44.74
"1779","2017-06-21",44.71
"1780","2017-06-22",45.06
"1781","2017-06-23",45.43
"1782","2017-06-26",45.34
"1783","2017-06-27",45.22
"1784","2017-06-28",44.98
"1785","2017-06-29",44.74
"1786","2017-06-30",44.69
"1787","2017-07-03",44.73
"1788","2017-07-05",44.52
"1789","2017-07-06",44.11
"1790","2017-07-07",44.72
"1791","2017-07-10",44.45
"1792","2017-07-11",44.64
"1793","2017-07-12",45.22
"1794","2017-07-13",45.27
"1795","2017-07-14",45.38
"1796","2017-07-17",45.46
"1797","2017-07-18",45.54
"1798","2017-07-19",45.78
"1799","2017-07-20",45.76
"1800","2017-07-21",46.08
"1801","2017-07-24",46.26
"1802","2017-07-25",46.62
"1803","2017-07-26",46.35
"1804","2017-07-27",48.26
"1805","2017-07-28",48.96
"1806","2017-07-31",48.41
"1807","2017-08-01",48.52
"1808","2017-08-02",48.43
"1809","2017-08-03",48.76
"1810","2017-08-04",48.71
"1811","2017-08-07",48.35
"1812","2017-08-08",48.41
"1813","2017-08-09",47.94
"1814","2017-08-10",47.86
"1815","2017-08-11",47.73
"1816","2017-08-14",48.29
"1817","2017-08-15",48.54
"1818","2017-08-16",49.04
"1819","2017-08-17",48.37
"1820","2017-08-18",48.15
"1821","2017-08-21",48.3
"1822","2017-08-22",48.55
"1823","2017-08-23",48.56
"1824","2017-08-24",48.24
"1825","2017-08-25",48.49
"1826","2017-08-28",48.39
"1827","2017-08-29",48.53
"1828","2017-08-30",48.66
"1829","2017-08-31",49.06
"1830","2017-09-01",48.92
"1831","2017-09-05",47.66
"1832","2017-09-06",47.43
"1833","2017-09-07",47.08
"1834","2017-09-08",48.16
"1835","2017-09-11",48.55
"1836","2017-09-12",49.42
"1837","2017-09-13",49.25
"1838","2017-09-14",48.76
"1839","2017-09-15",49.07
"1840","2017-09-18",49.25
"1841","2017-09-19",49.3
"1842","2017-09-20",49.26
"1843","2017-09-21",48.84
"1844","2017-09-22",49.19
"1845","2017-09-25",49.27
"1846","2017-09-26",49.15
"1847","2017-09-27",49.09
"1848","2017-09-28",49.68
"1849","2017-09-29",49.97
"1850","2017-10-02",50.4
"1851","2017-10-03",50.87
"1852","2017-10-04",50.24
"1853","2017-10-05",49.93
"1854","2017-10-06",49.95
"1855","2017-10-09",49.64
"1856","2017-10-10",50.42
"1857","2017-10-11",50.27
"1858","2017-10-12",50.09
"1859","2017-10-13",50.1
"1860","2017-10-16",50.69
"1861","2017-10-17",49.94
"1862","2017-10-18",50.37
"1863","2017-10-19",50.65
"1864","2017-10-20",50.45
"1865","2017-10-23",50.64
"1866","2017-10-24",50.96
"1867","2017-10-25",51.06
"1868","2017-10-26",52.31
"1869","2017-10-27",53.36
"1870","2017-10-30",53.17
"1871","2017-10-31",54.42
"1872","2017-11-01",54.51
"1873","2017-11-02",54.25
"1874","2017-11-03",54.68
"1875","2017-11-06",55.66
"1876","2017-11-07",55.37
"1877","2017-11-08",54.75
"1878","2017-11-09",54.85
"1879","2017-11-10",54.25
"1880","2017-11-13",53.96
"1881","2017-11-14",54.68
"1882","2017-11-15",54.33
"1883","2017-11-16",54.78
"1884","2017-11-17",54.46
"1885","2017-11-20",54.62
"1886","2017-11-21",55.1
"1887","2017-11-22",54.6
"1888","2017-11-24",55.05
"1889","2017-11-27",55.01
"1890","2017-11-28",55.29
"1891","2017-11-29",54.86
"1892","2017-11-30",55.59
"1893","2017-12-01",55.52
"1894","2017-12-04",55.28
"1895","2017-12-05",55.3
"1896","2017-12-06",55.16
"1897","2017-12-07",55.57
"1898","2017-12-08",56.04
"1899","2017-12-11",56.54
"1900","2017-12-12",56.11
"1901","2017-12-13",55.57
"1902","2017-12-14",55.77
"1903","2017-12-15",55.9
"1904","2017-12-18",56.76
"1905","2017-12-19",57.02
"1906","2017-12-20",56.51
"1907","2017-12-21",56.08
"1908","2017-12-22",56.55
"1909","2017-12-26",56.37
"1910","2017-12-27",56.36
"1911","2017-12-28",56.28
"1912","2017-12-29",56.04
"1913","2018-01-02",55.86
"1914","2018-01-03",56.62
"1915","2018-01-04",57.55
"1916","2018-01-05",58.77
