"","date","AAOI"
"980","2017-08-16",65.790001
"981","2017-08-17",64.510002
"982","2017-08-18",64.099998
"983","2017-08-21",60.599998
"984","2017-08-22",61.02
"985","2017-08-23",63.509998
"986","2017-08-24",62.389999
"987","2017-08-25",62.299999
"988","2017-08-28",61.25
"989","2017-08-29",62.689999
"990","2017-08-30",61.5
"991","2017-08-31",59.119999
"992","2017-09-01",58.98
"993","2017-09-05",56.09
"994","2017-09-06",58.060001
"995","2017-09-07",56.16
"996","2017-09-08",56.759998
"997","2017-09-11",58.110001
"998","2017-09-12",57.990002
"999","2017-09-13",59.689999
"1000","2017-09-14",57.27
"1001","2017-09-15",58.299999
"1002","2017-09-18",66.290001
"1003","2017-09-19",67.230003
"1004","2017-09-20",63.959999
"1005","2017-09-21",63.599998
"1006","2017-09-22",63.799999
"1007","2017-09-25",61.110001
"1008","2017-09-26",62.849998
"1009","2017-09-27",64.730003
"1010","2017-09-28",64.209999
"1011","2017-09-29",64.669998
"1012","2017-10-02",64.519997
"1013","2017-10-03",61.73
"1014","2017-10-04",59.43
"1015","2017-10-05",56.990002
"1016","2017-10-06",58.169998
"1017","2017-10-09",58.790001
"1018","2017-10-10",60.349998
"1019","2017-10-11",61.439999
"1020","2017-10-12",58.84
"1021","2017-10-13",47.009998
"1022","2017-10-16",43.380001
"1023","2017-10-17",43.740002
"1024","2017-10-18",42.290001
"1025","2017-10-19",42.169998
"1026","2017-10-20",41.470001
"1027","2017-10-23",41.810001
"1028","2017-10-24",41.66
"1029","2017-10-25",40.43
"1030","2017-10-26",38.68
"1031","2017-10-27",39.27
"1032","2017-10-30",42.119999
"1033","2017-10-31",40.740002
"1034","2017-11-01",38.970001
"1035","2017-11-02",39.279999
"1036","2017-11-03",37.82
"1037","2017-11-06",37.799999
"1038","2017-11-07",37.889999
"1039","2017-11-08",43.639999
"1040","2017-11-09",43.200001
"1041","2017-11-10",45.299999
"1042","2017-11-13",44.580002
"1043","2017-11-14",43.900002
"1044","2017-11-15",45.400002
"1045","2017-11-16",44.799999
"1046","2017-11-17",45.040001
"1047","2017-11-20",43.48
"1048","2017-11-21",42.900002
"1049","2017-11-22",41.950001
"1050","2017-11-24",42.220001
"1051","2017-11-27",41.240002
"1052","2017-11-28",42.68
"1053","2017-11-29",43.299999
"1054","2017-11-30",43.66
"1055","2017-12-01",43.380001
"1056","2017-12-04",44.049999
"1057","2017-12-05",42.459999
"1058","2017-12-06",40.740002
"1059","2017-12-07",38.84
"1060","2017-12-08",38.689999
"1061","2017-12-11",40.52
"1062","2017-12-12",40.150002
"1063","2017-12-13",40.349998
"1064","2017-12-14",39.09
"1065","2017-12-15",38.990002
"1066","2017-12-18",39.27
"1067","2017-12-19",42.07
"1068","2017-12-20",41.299999
"1069","2017-12-21",40.52
"1070","2017-12-22",39.959999
"1071","2017-12-26",38.91
"1072","2017-12-27",38.66
"1073","2017-12-28",38.860001
"1074","2017-12-29",37.82
"1075","2018-01-02",37.91
"1076","2018-01-03",37.889999
"1077","2018-01-04",38.380001
"1078","2018-01-05",38.889999
"1079","2018-01-08",38.369999
"1080","2018-01-09",35.540001
"1081","2018-01-10",35.310001
"1082","2018-01-11",35.939999
"1083","2018-01-12",35.849998
"1084","2018-01-16",34.169998
"1085","2018-01-17",34
"1086","2018-01-18",32.790001
"1087","2018-01-19",35.029999
"1088","2018-01-22",34.5
"1089","2018-01-23",35.09
"1090","2018-01-24",34.220001
"1091","2018-01-25",35.099998
"1092","2018-01-26",35.990002
"1093","2018-01-29",33.330002
"1094","2018-01-30",32.84
"1095","2018-01-31",32.389999
"1096","2018-02-01",33.490002
"1097","2018-02-02",32.810001
"1098","2018-02-05",32.48
"1099","2018-02-06",33.419998
"1100","2018-02-07",31.530001
"1101","2018-02-08",32.049999
"1102","2018-02-09",30.719999
"1103","2018-02-12",30.25
"1104","2018-02-13",29.51
"1105","2018-02-14",31.280001
"1106","2018-02-15",31.99
"1107","2018-02-16",31.99
"1108","2018-02-20",33.330002
"1109","2018-02-21",34.549999
"1110","2018-02-22",27.51
"1111","2018-02-23",28.02
"1112","2018-02-26",28
"1113","2018-02-27",27.33
"1114","2018-02-28",27.93
"1115","2018-03-01",27.82
"1116","2018-03-02",27.950001
"1117","2018-03-05",27.530001
"1118","2018-03-06",27.450001
"1119","2018-03-07",26.780001
"1120","2018-03-08",27.950001
"1121","2018-03-09",28.700001
"1122","2018-03-12",30.950001
"1123","2018-03-13",29.51
"1124","2018-03-14",29.120001
"1125","2018-03-15",26.790001
"1126","2018-03-16",26.780001
"1127","2018-03-19",26.219999
"1128","2018-03-20",26.67
"1129","2018-03-21",26.709999
"1130","2018-03-22",25.959999
"1131","2018-03-23",25.360001
"1132","2018-03-26",24.530001
"1133","2018-03-27",24.6
"1134","2018-03-28",23.65
"1135","2018-03-29",25.059999
"1136","2018-04-02",24.02
"1137","2018-04-03",24
"1138","2018-04-04",24.290001
"1139","2018-04-05",24.610001
"1140","2018-04-06",24.09
"1141","2018-04-09",24.360001
"1142","2018-04-10",25.43
"1143","2018-04-11",29.120001
"1144","2018-04-12",29.59
"1145","2018-04-13",30.190001
"1146","2018-04-16",29.969999
"1147","2018-04-17",28.33
"1148","2018-04-18",28.290001
"1149","2018-04-19",31.639999
"1150","2018-04-20",32.990002
"1151","2018-04-23",32.459999
"1152","2018-04-24",32.900002
"1153","2018-04-25",32.619999
"1154","2018-04-26",33.84
"1155","2018-04-27",33.759998
"1156","2018-04-30",31.959999
"1157","2018-05-01",31.530001
"1158","2018-05-02",30.75
"1159","2018-05-03",32.139999
"1160","2018-05-04",31.84
"1161","2018-05-07",33.639999
"1162","2018-05-08",35.130001
"1163","2018-05-09",32.259998
"1164","2018-05-10",32.09
"1165","2018-05-11",31.780001
"1166","2018-05-14",32.189999
"1167","2018-05-15",32.400002
"1168","2018-05-16",33.32
"1169","2018-05-17",33.740002
"1170","2018-05-18",33.220001
"1171","2018-05-21",33.509998
"1172","2018-05-22",33.259998
"1173","2018-05-23",33.669998
"1174","2018-05-24",33.93
"1175","2018-05-25",34.490002
"1176","2018-05-29",35.720001
"1177","2018-05-30",40.619999
"1178","2018-05-31",46.77
"1179","2018-06-01",45.02
"1180","2018-06-04",46.950001
"1181","2018-06-05",47.040001
"1182","2018-06-06",44.860001
"1183","2018-06-07",44.98
"1184","2018-06-08",45.360001
"1185","2018-06-11",42.52
"1186","2018-06-12",43.52
"1187","2018-06-13",43.580002
"1188","2018-06-14",43.740002
"1189","2018-06-15",43.380001
"1190","2018-06-18",43.470001
"1191","2018-06-19",42.099998
"1192","2018-06-20",42.150002
"1193","2018-06-21",43.130001
"1194","2018-06-22",43.75
"1195","2018-06-25",40.25
"1196","2018-06-26",42.75
"1197","2018-06-27",41.259998
"1198","2018-06-28",42.630001
"1199","2018-06-29",44.900002
"1200","2018-07-02",45.98
"1201","2018-07-03",45.970001
"1202","2018-07-05",46
"1203","2018-07-06",46.02
"1204","2018-07-09",45.330002
"1205","2018-07-10",45.790001
"1206","2018-07-11",45.759998
"1207","2018-07-12",48.799999
"1208","2018-07-13",47.779999
"1209","2018-07-16",48.669998
"1210","2018-07-17",47.400002
"1211","2018-07-18",43
"1212","2018-07-19",42.5
"1213","2018-07-20",41.779999
"1214","2018-07-23",41.990002
"1215","2018-07-24",38.259998
"1216","2018-07-25",38.299999
"1217","2018-07-26",39.720001
"1218","2018-07-27",38.23
"1219","2018-07-30",37.91
"1220","2018-07-31",38.43
"1221","2018-08-01",37.400002
"1222","2018-08-02",38.139999
"1223","2018-08-03",39.419998
"1224","2018-08-06",38.98
"1225","2018-08-07",37.23
"1226","2018-08-08",40.919998
"1227","2018-08-09",40.099998
"1228","2018-08-10",42.5
"1229","2018-08-13",42.279999
"1230","2018-08-14",41.68
"1231","2018-08-15",41.34
"1232","2018-08-16",39.580002
"1233","2018-08-17",40.16
"1234","2018-08-20",40.27
"1235","2018-08-21",40.610001
"1236","2018-08-22",41.830002
"1237","2018-08-23",42.790001
"1238","2018-08-24",42.869999
"1239","2018-08-27",42.110001
"1240","2018-08-28",42.740002
"1241","2018-08-29",42.389999
"1242","2018-08-30",41.619999
"1243","2018-08-31",41.360001
"1244","2018-09-04",36.720001
"1245","2018-09-05",34.25
"1246","2018-09-06",32.240002
"1247","2018-09-07",32.040001
"1248","2018-09-10",33.130001
"1249","2018-09-11",33.049999
"1250","2018-09-12",33.66
"1251","2018-09-13",33.790001
"1252","2018-09-14",34.189999
"1253","2018-09-17",34.040001
"1254","2018-09-18",32.540001
"1255","2018-09-19",31.18
"1256","2018-09-20",32.869999
"1257","2018-09-21",32.720001
"1258","2018-09-24",33.209999
"1259","2018-09-25",33.560001
"1260","2018-09-26",31.34
"1261","2018-09-27",28.360001
"1262","2018-09-28",24.66
"1263","2018-10-01",24
"1264","2018-10-02",23.360001
"1265","2018-10-03",24.91
"1266","2018-10-04",24.540001
"1267","2018-10-05",23.99
"1268","2018-10-08",22.85
"1269","2018-10-09",22.559999
"1270","2018-10-10",21.32
"1271","2018-10-11",22.02
"1272","2018-10-12",22.92
"1273","2018-10-15",22.35
"1274","2018-10-16",23.370001
"1275","2018-10-17",23.15
"1276","2018-10-18",22.85
"1277","2018-10-19",21.91
"1278","2018-10-22",22.309999
"1279","2018-10-23",22.25
"1280","2018-10-24",20.549999
"1281","2018-10-25",21.559999
"1282","2018-10-26",20.52
"1283","2018-10-29",20.32
"1284","2018-10-30",20.040001
"1285","2018-10-31",19.629999
"1286","2018-11-01",20.139999
"1287","2018-11-02",20.49
"1288","2018-11-05",19.440001
"1289","2018-11-06",20.299999
"1290","2018-11-07",19.379999
"1291","2018-11-08",21.700001
"1292","2018-11-09",21.66
"1293","2018-11-12",19.625
"1294","2018-11-13",20.16
"1295","2018-11-14",20.190001
"1296","2018-11-15",21.34
"1297","2018-11-16",20.99
"1298","2018-11-19",19.690001
"1299","2018-11-20",19.65
"1300","2018-11-21",20.26
"1301","2018-11-23",20.33
"1302","2018-11-26",20.41
"1303","2018-11-27",20
"1304","2018-11-28",20.66
"1305","2018-11-29",20.280001
"1306","2018-11-30",20.59
"1307","2018-12-03",21.58
"1308","2018-12-04",21.16
"1309","2018-12-06",20.02
"1310","2018-12-07",19.139999
"1311","2018-12-10",19.74
"1312","2018-12-11",19.77
"1313","2018-12-12",19.84
"1314","2018-12-13",19.1
"1315","2018-12-14",17.6
"1316","2018-12-17",17.110001
"1317","2018-12-18",15.41
"1318","2018-12-19",14.91
"1319","2018-12-20",15.22
"1320","2018-12-21",14.53
"1321","2018-12-24",13.84
"1322","2018-12-26",14.93
"1323","2018-12-27",14.92
"1324","2018-12-28",15.03
"1325","2018-12-31",15.43
"1326","2019-01-02",15.88
"1327","2019-01-03",15.06
"1328","2019-01-04",15.54
"1329","2019-01-07",15.68
"1330","2019-01-08",16.01
"1331","2019-01-09",16.120001
"1332","2019-01-10",16.27
"1333","2019-01-11",16.389999
"1334","2019-01-14",15.95
"1335","2019-01-15",16.16
"1336","2019-01-16",15.95
"1337","2019-01-17",16.040001
"1338","2019-01-18",16.59
"1339","2019-01-22",16.27
"1340","2019-01-23",16.209999
"1341","2019-01-24",16.719999
"1342","2019-01-25",17.450001
"1343","2019-01-28",16.889999
"1344","2019-01-29",16.85
"1345","2019-01-30",17.32
"1346","2019-01-31",17.379999
"1347","2019-02-01",17.290001
"1348","2019-02-04",17.790001
"1349","2019-02-05",17.290001
"1350","2019-02-06",17.389999
"1351","2019-02-07",15.825
"1352","2019-02-08",15.88
"1353","2019-02-11",15.77
"1354","2019-02-12",14.66
"1355","2019-02-13",14.94
"1356","2019-02-14",14.72
"1357","2019-02-15",15.03
"1358","2019-02-19",14.93
"1359","2019-02-20",14.61
"1360","2019-02-21",14.6
"1361","2019-02-22",15.42
"1362","2019-02-25",16.805
"1363","2019-02-26",16.530001
"1364","2019-02-27",16.35
"1365","2019-02-28",13.5
"1366","2019-03-01",13.24
"1367","2019-03-04",13.97
"1368","2019-03-05",13.64
"1369","2019-03-06",13.3
"1370","2019-03-07",13.01
"1371","2019-03-08",12.88
"1372","2019-03-11",13.3
"1373","2019-03-12",13.49
"1374","2019-03-13",14.08
"1375","2019-03-14",13.84
"1376","2019-03-15",14
"1377","2019-03-18",14.07
"1378","2019-03-19",13.82
"1379","2019-03-20",13.44
"1380","2019-03-21",13.75
"1381","2019-03-22",12.71
"1382","2019-03-25",12.32
"1383","2019-03-26",12.35
"1384","2019-03-27",12.2
"1385","2019-03-28",12.19
"1386","2019-03-29",12.2
"1387","2019-04-01",12.6
"1388","2019-04-02",12.13
"1389","2019-04-03",12.46
"1390","2019-04-04",12.75
"1391","2019-04-05",12.72
"1392","2019-04-08",12.5
"1393","2019-04-09",12.06
"1394","2019-04-10",12.3
"1395","2019-04-11",12.37
"1396","2019-04-12",13.09
"1397","2019-04-15",12.36
"1398","2019-04-16",12.64
"1399","2019-04-17",12.57
"1400","2019-04-18",12.59
"1401","2019-04-22",12.37
"1402","2019-04-23",12.4
"1403","2019-04-24",12.78
"1404","2019-04-25",12.41
"1405","2019-04-26",12.58
"1406","2019-04-29",12.44
"1407","2019-04-30",12.52
"1408","2019-05-01",12.27
"1409","2019-05-02",12.09
"1410","2019-05-03",12.6
"1411","2019-05-06",12.69
"1412","2019-05-07",12.08
"1413","2019-05-08",12.06
"1414","2019-05-09",10.93
"1415","2019-05-10",10.71
"1416","2019-05-13",10.16
"1417","2019-05-14",10.38
"1418","2019-05-15",10.01
"1419","2019-05-16",9.71
"1420","2019-05-17",9.17
"1421","2019-05-20",9.27
"1422","2019-05-21",9.52
"1423","2019-05-22",9.08
"1424","2019-05-23",8.86
"1425","2019-05-24",9.03
"1426","2019-05-28",8.84
"1427","2019-05-29",8.95
"1428","2019-05-30",8.98
"1429","2019-05-31",8.66
"1430","2019-06-03",8.81
"1431","2019-06-04",9.19
"1432","2019-06-05",9.23
"1433","2019-06-06",9.3
"1434","2019-06-07",9.5
"1435","2019-06-10",9.6
"1436","2019-06-11",9.12
"1437","2019-06-12",9.05
"1438","2019-06-13",8.94
"1439","2019-06-14",8.89
"1440","2019-06-17",8.87
"1441","2019-06-18",8.92
"1442","2019-06-19",8.79
"1443","2019-06-20",8.88
"1444","2019-06-21",9.29
"1445","2019-06-24",9.11
"1446","2019-06-25",9.1
"1447","2019-06-26",9.49
"1448","2019-06-27",10.56
"1449","2019-06-28",10.28
"1450","2019-07-01",10.18
"1451","2019-07-02",10.03
"1452","2019-07-03",9.88
"1453","2019-07-05",9.85
"1454","2019-07-08",9.59
"1455","2019-07-09",10.85
"1456","2019-07-10",10.31
"1457","2019-07-11",9.9
"1458","2019-07-12",9.97
"1459","2019-07-15",9.97
"1460","2019-07-16",9.82
"1461","2019-07-17",9.68
"1462","2019-07-18",9.6
"1463","2019-07-19",9.62
"1464","2019-07-22",9.09
"1465","2019-07-23",9.31
"1466","2019-07-24",9.5
"1467","2019-07-25",9.18
"1468","2019-07-26",9.31
"1469","2019-07-29",9.28
"1470","2019-07-30",9.48
"1471","2019-07-31",10.01
"1472","2019-08-01",9.93
"1473","2019-08-02",9.96
"1474","2019-08-05",9.8
"1475","2019-08-06",10.12
"1476","2019-08-07",10.21
"1477","2019-08-08",10.9
"1478","2019-08-09",10.57
"1479","2019-08-12",9.75
"1480","2019-08-13",9.85
"1481","2019-08-14",9.31
"1482","2019-08-15",8.88
"1483","2019-08-16",9.24
"1484","2019-08-19",9.53
"1485","2019-08-20",9.67
"1486","2019-08-21",9.66
"1487","2019-08-22",9.38
"1488","2019-08-23",9.12
"1489","2019-08-26",9.12
"1490","2019-08-27",8.5
"1491","2019-08-28",8.67
"1492","2019-08-29",8.92
"1493","2019-08-30",8.9
"1494","2019-09-03",8.74
"1495","2019-09-04",9.1
"1496","2019-09-05",9.79
"1497","2019-09-06",10.3
"1498","2019-09-09",10.58
"1499","2019-09-10",11.44
"1500","2019-09-11",11.54
"1501","2019-09-12",11.06
"1502","2019-09-13",11.17
"1503","2019-09-16",11.4
"1504","2019-09-17",11.3
"1505","2019-09-18",11.03
"1506","2019-09-19",10.95
"1507","2019-09-20",11.15
"1508","2019-09-23",11.22
"1509","2019-09-24",11.125
"1510","2019-09-25",11.695
"1511","2019-09-26",11.195
"1512","2019-09-27",11.125
"1513","2019-09-30",11.22
"1514","2019-10-01",10.23
"1515","2019-10-02",10.25
"1516","2019-10-03",10.22
"1517","2019-10-04",10.485
"1518","2019-10-07",10.47
"1519","2019-10-08",10.075
"1520","2019-10-09",10.39
"1521","2019-10-10",10.16
"1522","2019-10-11",10.395
"1523","2019-10-14",10.56
"1524","2019-10-15",10.96
"1525","2019-10-16",10.84
"1526","2019-10-17",10.65
"1527","2019-10-18",10.85
"1528","2019-10-21",10.84
"1529","2019-10-22",10.3
"1530","2019-10-23",10.14
"1531","2019-10-24",9.84
"1532","2019-10-25",9.91
"1533","2019-10-28",10.16
"1534","2019-10-29",9.84
"1535","2019-10-30",9.36
"1536","2019-10-31",9.36
"1537","2019-11-01",9.57
"1538","2019-11-04",10.6
"1539","2019-11-05",11.33
"1540","2019-11-06",11.71
"1541","2019-11-07",10.69
"1542","2019-11-08",10.88
"1543","2019-11-11",12.15
"1544","2019-11-12",11.66
"1545","2019-11-13",11.34
"1546","2019-11-14",10.9
"1547","2019-11-15",10.865
"1548","2019-11-18",10.54
"1549","2019-11-19",10.25
"1550","2019-11-20",10.28
"1551","2019-11-21",10.2
"1552","2019-11-22",10.24
"1553","2019-11-25",10.29
"1554","2019-11-26",10.55
"1555","2019-11-27",10.68
"1556","2019-11-29",10.7
"1557","2019-12-02",10.71
"1558","2019-12-03",10.35
"1559","2019-12-04",10.39
"1560","2019-12-05",10.46
"1561","2019-12-06",10.37
"1562","2019-12-09",10.32
"1563","2019-12-10",10.28
"1564","2019-12-11",10.96
"1565","2019-12-12",11.28
"1566","2019-12-13",10.935
"1567","2019-12-16",11.07
"1568","2019-12-17",11.24
"1569","2019-12-18",11.18
"1570","2019-12-19",11.3
"1571","2019-12-20",11.12
"1572","2019-12-23",11.15
"1573","2019-12-24",11.12
"1574","2019-12-26",11.61
"1575","2019-12-27",11.52
"1576","2019-12-30",11.61
"1577","2019-12-31",11.88
"1578","2020-01-02",12.5
"1579","2020-01-03",12.12
"1580","2020-01-06",12.15
"1581","2020-01-07",12.43
"1582","2020-01-08",12.7
"1583","2020-01-09",13.06
"1584","2020-01-10",12.93
"1585","2020-01-13",13.54
"1586","2020-01-14",13.86
"1587","2020-01-15",15.6
"1588","2020-01-16",14.345
"1589","2020-01-17",14.12
"1590","2020-01-21",13.7
"1591","2020-01-22",14.25
"1592","2020-01-23",14.23
"1593","2020-01-24",13.96
"1594","2020-01-27",13.26
"1595","2020-01-28",12.94
"1596","2020-01-29",11.93
"1597","2020-01-30",11.65
"1598","2020-01-31",11.3
"1599","2020-02-03",11.62
"1600","2020-02-04",12.4
"1601","2020-02-05",12.13
"1602","2020-02-06",11.58
"1603","2020-02-07",11.27
"1604","2020-02-10",11.3
"1605","2020-02-11",11.51
"1606","2020-02-12",12.46
"1607","2020-02-13",12.75
"1608","2020-02-14",11.9
"1609","2020-02-18",11.75
"1610","2020-02-19",12.08
"1611","2020-02-20",11.82
"1612","2020-02-21",11.28
"1613","2020-02-24",10.585
"1614","2020-02-25",10.195
"1615","2020-02-26",10.18
"1616","2020-02-27",9.56
"1617","2020-02-28",8.93
"1618","2020-03-02",9.03
"1619","2020-03-03",9.4
"1620","2020-03-04",9.38
"1621","2020-03-05",9.04
"1622","2020-03-06",8.79
"1623","2020-03-09",7.72
"1624","2020-03-10",8.12
"1625","2020-03-11",7.04
"1626","2020-03-12",5.68
"1627","2020-03-13",6.11
"1628","2020-03-16",5.64
"1629","2020-03-17",5.96
"1630","2020-03-18",5.5
"1631","2020-03-19",6.55
"1632","2020-03-20",6.74
"1633","2020-03-23",6.9
"1634","2020-03-24",7.7
"1635","2020-03-25",7.45
"1636","2020-03-26",6.96
"1637","2020-03-27",7.48
"1638","2020-03-30",7.6
"1639","2020-03-31",7.59
"1640","2020-04-01",7.32
"1641","2020-04-02",7.69
"1642","2020-04-03",7.45
"1643","2020-04-06",7.92
"1644","2020-04-07",7.94
"1645","2020-04-08",8.01
"1646","2020-04-09",7.76
"1647","2020-04-13",7.99
"1648","2020-04-14",8.19
"1649","2020-04-15",8.72
"1650","2020-04-16",8.59
"1651","2020-04-17",8.44
"1652","2020-04-20",8.37
"1653","2020-04-21",8.28
"1654","2020-04-22",8.42
"1655","2020-04-23",8.76
"1656","2020-04-24",9.09
"1657","2020-04-27",9.77
"1658","2020-04-28",9.76
"1659","2020-04-29",10.98
"1660","2020-04-30",10.72
"1661","2020-05-01",10.11
"1662","2020-05-04",10.42
"1663","2020-05-05",10.34
"1664","2020-05-06",10.78
"1665","2020-05-07",12.2
"1666","2020-05-08",10.19
"1667","2020-05-11",9.71
"1668","2020-05-12",9.28
"1669","2020-05-13",8.7
"1670","2020-05-14",8.5
"1671","2020-05-15",8.15
"1672","2020-05-18",8.35
"1673","2020-05-19",8.44
"1674","2020-05-20",8.61
"1675","2020-05-21",8.66
"1676","2020-05-22",8.61
"1677","2020-05-26",8.96
"1678","2020-05-27",9.05
"1679","2020-05-28",8.9
"1680","2020-05-29",8.83
"1681","2020-06-01",9.15
"1682","2020-06-02",9.05
"1683","2020-06-03",9.54
"1684","2020-06-04",9.81
"1685","2020-06-05",9.98
"1686","2020-06-08",10.24
"1687","2020-06-09",9.695
"1688","2020-06-10",9.39
"1689","2020-06-11",8.65
"1690","2020-06-12",8.81
"1691","2020-06-15",9.03
"1692","2020-06-16",9.19
"1693","2020-06-17",10.18
"1694","2020-06-18",9.9
"1695","2020-06-19",9.8
"1696","2020-06-22",9.94
"1697","2020-06-23",9.8
"1698","2020-06-24",9.34
"1699","2020-06-25",9.38
"1700","2020-06-26",9.31
"1701","2020-06-29",9.41
"1702","2020-06-30",10.87
"1703","2020-07-01",10.19
"1704","2020-07-02",10.79
"1705","2020-07-06",11.58
"1706","2020-07-07",11.15
"1707","2020-07-08",11.29
"1708","2020-07-09",12
"1709","2020-07-10",11.51
"1710","2020-07-13",10.8
"1711","2020-07-14",10.71
"1712","2020-07-15",11.12
"1713","2020-07-16",10.665
"1714","2020-07-17",11.24
"1715","2020-07-20",12.015
"1716","2020-07-21",13.925
"1717","2020-07-22",14.39
"1718","2020-07-23",14.23
"1719","2020-07-24",13.62
"1720","2020-07-27",13.97
"1721","2020-07-28",13.24
"1722","2020-07-29",13.53
"1723","2020-07-30",13.87
"1724","2020-07-31",14.21
"1725","2020-08-03",16.059999
"1726","2020-08-04",16.360001
"1727","2020-08-05",16.110001
"1728","2020-08-06",15.05
"1729","2020-08-07",15.8
"1730","2020-08-10",13.82
"1731","2020-08-11",13.57
"1732","2020-08-12",13.38
"1733","2020-08-13",13.46
"1734","2020-08-14",13.28
"1735","2020-08-17",13.35
"1736","2020-08-18",13.02
"1737","2020-08-19",13.09
"1738","2020-08-20",12.57
"1739","2020-08-21",11.65
"1740","2020-08-24",11.65
"1741","2020-08-25",12
"1742","2020-08-26",11.79
"1743","2020-08-27",11.55
"1744","2020-08-28",11.65
"1745","2020-08-31",11.63
"1746","2020-09-01",11.675
"1747","2020-09-02",12.63
"1748","2020-09-03",10.95
"1749","2020-09-04",10.52
"1750","2020-09-08",9.94
"1751","2020-09-09",10.24
"1752","2020-09-10",9.86
"1753","2020-09-11",9.7
"1754","2020-09-14",10.21
"1755","2020-09-15",10.41
"1756","2020-09-16",10.44
"1757","2020-09-17",10.43
"1758","2020-09-18",10.29
"1759","2020-09-21",11.04
"1760","2020-09-22",11.11
"1761","2020-09-23",10.46
"1762","2020-09-24",10.42
"1763","2020-09-25",10.73
"1764","2020-09-28",10.95
"1765","2020-09-29",11.24
"1766","2020-09-30",11.25
"1767","2020-10-01",11.22
"1768","2020-10-02",11.33
"1769","2020-10-05",11.49
"1770","2020-10-06",11.2
"1771","2020-10-07",11.48
"1772","2020-10-08",11.59
"1773","2020-10-09",11.83
"1774","2020-10-12",11.4
"1775","2020-10-13",11.5
"1776","2020-10-14",11.18
"1777","2020-10-15",11.22
"1778","2020-10-16",10.98
"1779","2020-10-19",10.89
"1780","2020-10-20",10.86
"1781","2020-10-21",10.645
"1782","2020-10-22",10.39
"1783","2020-10-23",10.17
"1784","2020-10-26",10.02
"1785","2020-10-27",9.96
"1786","2020-10-28",9.57
"1787","2020-10-29",9.36
"1788","2020-10-30",8.78
"1789","2020-11-02",8.715
"1790","2020-11-03",9.14
"1791","2020-11-04",9.07
"1792","2020-11-05",10.02
"1793","2020-11-06",7.69
"1794","2020-11-09",7.715
"1795","2020-11-10",7.4
"1796","2020-11-11",7.65
"1797","2020-11-12",7.63
"1798","2020-11-13",7.59
"1799","2020-11-16",7.51
"1800","2020-11-17",7.48
"1801","2020-11-18",7.54
"1802","2020-11-19",7.77
"1803","2020-11-20",7.92
"1804","2020-11-23",7.84
"1805","2020-11-24",7.91
"1806","2020-11-25",8.43
"1807","2020-11-27",8.14
