"","date","DGII"
"1001","2010-12-21",11.07
"1002","2010-12-22",11.33
"1003","2010-12-23",11.24
"1004","2010-12-27",11.44
"1005","2010-12-28",11.42
"1006","2010-12-29",11.45
"1007","2010-12-30",11.45
"1008","2010-12-31",11.1
"1009","2011-01-03",11.44
"1010","2011-01-04",11
"1011","2011-01-05",11.5
"1012","2011-01-06",11.64
"1013","2011-01-07",11.78
"1014","2011-01-10",11.63
"1015","2011-01-11",11.71
"1016","2011-01-12",12
"1017","2011-01-13",12.19
"1018","2011-01-14",12
"1019","2011-01-18",11.78
"1020","2011-01-19",11.28
"1021","2011-01-20",11
"1022","2011-01-21",10.72
"1023","2011-01-24",10.93
"1024","2011-01-25",10.95
"1025","2011-01-26",11.04
"1026","2011-01-27",10.73
"1027","2011-01-28",10.26
"1028","2011-01-31",10.59
"1029","2011-02-01",10.84
"1030","2011-02-02",10.81
"1031","2011-02-03",10.89
"1032","2011-02-04",10.65
"1033","2011-02-07",10.67
"1034","2011-02-08",10.72
"1035","2011-02-09",10.71
"1036","2011-02-10",10.71
"1037","2011-02-11",10.78
"1038","2011-02-14",10.8
"1039","2011-02-15",10.86
"1040","2011-02-16",11.24
"1041","2011-02-17",11.59
"1042","2011-02-18",11.77
"1043","2011-02-22",11.47
"1044","2011-02-23",11.52
"1045","2011-02-24",11.78
"1046","2011-02-25",11.75
"1047","2011-02-28",11.07
"1048","2011-03-01",10.62
"1049","2011-03-02",10.66
"1050","2011-03-03",10.95
"1051","2011-03-04",10.82
"1052","2011-03-07",10.4
"1053","2011-03-08",10.94
"1054","2011-03-09",10.87
"1055","2011-03-10",10.39
"1056","2011-03-11",10.2
"1057","2011-03-14",9.98
"1058","2011-03-15",9.56
"1059","2011-03-16",9.4
"1060","2011-03-17",9.32
"1061","2011-03-18",10.18
"1062","2011-03-21",10.25
"1063","2011-03-22",10.07
"1064","2011-03-23",10.17
"1065","2011-03-24",10.71
"1066","2011-03-25",10.47
"1067","2011-03-28",10.36
"1068","2011-03-29",10.52
"1069","2011-03-30",10.55
"1070","2011-03-31",10.56
"1071","2011-04-01",10.34
"1072","2011-04-04",10.38
"1073","2011-04-05",10.36
"1074","2011-04-06",10.14
"1075","2011-04-07",9.95
"1076","2011-04-08",9.97
"1077","2011-04-11",9.93
"1078","2011-04-12",9.68
"1079","2011-04-13",9.86
"1080","2011-04-14",10.25
"1081","2011-04-15",10.43
"1082","2011-04-18",10.36
"1083","2011-04-19",10.47
"1084","2011-04-20",10.89
"1085","2011-04-21",11.09
"1086","2011-04-25",11.54
"1087","2011-04-26",12.23
"1088","2011-04-27",12.07
"1089","2011-04-28",12.09
"1090","2011-04-29",11.81
"1091","2011-05-02",11.52
"1092","2011-05-03",11.31
"1093","2011-05-04",11.51
"1094","2011-05-05",11.61
"1095","2011-05-06",11.53
"1096","2011-05-09",11.27
"1097","2011-05-10",11.53
"1098","2011-05-11",11.25
"1099","2011-05-12",11.39
"1100","2011-05-13",11.29
"1101","2011-05-16",11.15
"1102","2011-05-17",11.14
"1103","2011-05-18",11.19
"1104","2011-05-19",11.12
"1105","2011-05-20",11.18
"1106","2011-05-23",10.91
"1107","2011-05-24",11.14
"1108","2011-05-25",11.38
"1109","2011-05-26",11.38
"1110","2011-05-27",11.38
"1111","2011-05-31",11.79
"1112","2011-06-01",11.33
"1113","2011-06-02",11.6
"1114","2011-06-03",11.73
"1115","2011-06-06",11.97
"1116","2011-06-07",11.98
"1117","2011-06-08",11.99
"1118","2011-06-09",11.93
"1119","2011-06-10",11.96
"1120","2011-06-13",11.96
"1121","2011-06-14",12.25
"1122","2011-06-15",11.82
"1123","2011-06-16",12.13
"1124","2011-06-17",12.18
"1125","2011-06-20",12.26
"1126","2011-06-21",12.73
"1127","2011-06-22",13
"1128","2011-06-23",13.4
"1129","2011-06-24",13
"1130","2011-06-27",13.08
"1131","2011-06-28",13.15
"1132","2011-06-29",13
"1133","2011-06-30",13
"1134","2011-07-01",14.31
"1135","2011-07-05",14.58
"1136","2011-07-06",14.39
"1137","2011-07-07",14.52
"1138","2011-07-08",14.44
"1139","2011-07-11",14.23
"1140","2011-07-12",14.07
"1141","2011-07-13",14.18
"1142","2011-07-14",13.66
"1143","2011-07-15",13.95
"1144","2011-07-18",13.98
"1145","2011-07-19",14.53
"1146","2011-07-20",14.52
"1147","2011-07-21",14.62
"1148","2011-07-22",14.98
"1149","2011-07-25",15.04
"1150","2011-07-26",14.75
"1151","2011-07-27",14.25
"1152","2011-07-28",14.25
"1153","2011-07-29",14.29
"1154","2011-08-01",14.37
"1155","2011-08-02",14.2
"1156","2011-08-03",14.53
"1157","2011-08-04",13.91
"1158","2011-08-05",13.48
"1159","2011-08-08",12.4
"1160","2011-08-09",13.19
"1161","2011-08-10",12.13
"1162","2011-08-11",12.58
"1163","2011-08-12",12.73
"1164","2011-08-15",13.11
"1165","2011-08-16",12.98
"1166","2011-08-17",13.13
"1167","2011-08-18",12.47
"1168","2011-08-19",12.14
"1169","2011-08-22",12.23
"1170","2011-08-23",13.07
"1171","2011-08-24",12.98
"1172","2011-08-25",12.62
"1173","2011-08-26",12.77
"1174","2011-08-29",12.99
"1175","2011-08-30",12.96
"1176","2011-08-31",12.57
"1177","2011-09-01",12.57
"1178","2011-09-02",12.35
"1179","2011-09-06",12.54
"1180","2011-09-07",12.28
"1181","2011-09-08",12.11
"1182","2011-09-09",12.09
"1183","2011-09-12",12.27
"1184","2011-09-13",12.18
"1185","2011-09-14",12.3
"1186","2011-09-15",12.47
"1187","2011-09-16",12.26
"1188","2011-09-19",12.14
"1189","2011-09-20",11.89
"1190","2011-09-21",11.62
"1191","2011-09-22",11.69
"1192","2011-09-23",11.34
"1193","2011-09-26",11.5
"1194","2011-09-27",11.74
"1195","2011-09-28",11.39
"1196","2011-09-29",11.61
"1197","2011-09-30",11
"1198","2011-10-03",11.04
"1199","2011-10-04",11.49
"1200","2011-10-05",11.5
"1201","2011-10-06",12.29
"1202","2011-10-07",12.52
"1203","2011-10-10",13.28
"1204","2011-10-11",13.53
"1205","2011-10-12",13.58
"1206","2011-10-13",13.5
"1207","2011-10-14",13.97
"1208","2011-10-17",13.55
"1209","2011-10-18",14.02
"1210","2011-10-19",13.44
"1211","2011-10-20",13.53
"1212","2011-10-21",13.38
"1213","2011-10-24",13.99
"1214","2011-10-25",14.01
"1215","2011-10-26",12.68
"1216","2011-10-27",12.96
"1217","2011-10-28",12.95
"1218","2011-10-31",12.79
"1219","2011-11-01",12.2
"1220","2011-11-02",12.65
"1221","2011-11-03",12.91
"1222","2011-11-04",11.51
"1223","2011-11-07",11.51
"1224","2011-11-08",11.53
"1225","2011-11-09",11.13
"1226","2011-11-10",11.03
"1227","2011-11-11",11.25
"1228","2011-11-14",11.08
"1229","2011-11-15",11.07
"1230","2011-11-16",10.8
"1231","2011-11-17",10.53
"1232","2011-11-18",11.09
"1233","2011-11-21",10.82
"1234","2011-11-22",10.63
"1235","2011-11-23",10.15
"1236","2011-11-25",9.91
"1237","2011-11-28",10.53
"1238","2011-11-29",10.3
"1239","2011-11-30",10.99
"1240","2011-12-01",10.7
"1241","2011-12-02",11.07
"1242","2011-12-05",10.97
"1243","2011-12-06",11.01
"1244","2011-12-07",11.02
"1245","2011-12-08",10.27
"1246","2011-12-09",10.45
"1247","2011-12-12",10.58
"1248","2011-12-13",10.22
"1249","2011-12-14",10.56
"1250","2011-12-15",10.46
"1251","2011-12-16",10.49
"1252","2011-12-19",10.45
"1253","2011-12-20",11.19
"1254","2011-12-21",11.54
"1255","2011-12-22",11.5
"1256","2011-12-23",11.52
"1257","2011-12-27",11.62
"1258","2011-12-28",11.52
"1259","2011-12-29",11.83
"1260","2011-12-30",11.16
"1261","2012-01-03",11.59
"1262","2012-01-04",11.3
"1263","2012-01-05",11.33
"1264","2012-01-06",11.45
"1265","2012-01-09",11.4
"1266","2012-01-10",11.73
"1267","2012-01-11",11.98
"1268","2012-01-12",11.95
"1269","2012-01-13",11.85
"1270","2012-01-17",11.89
"1271","2012-01-18",11.96
"1272","2012-01-19",11.99
"1273","2012-01-20",11.5
"1274","2012-01-23",11.02
"1275","2012-01-24",11.3
"1276","2012-01-25",11.25
"1277","2012-01-26",11.29
"1278","2012-01-27",11.3
"1279","2012-01-30",11.23
"1280","2012-01-31",11.29
"1281","2012-02-01",11.48
"1282","2012-02-02",11.68
"1283","2012-02-03",11.95
"1284","2012-02-06",11.81
"1285","2012-02-07",11.71
"1286","2012-02-08",12.16
"1287","2012-02-09",12.13
"1288","2012-02-10",11.86
"1289","2012-02-13",12.2
"1290","2012-02-14",11.86
"1291","2012-02-15",12.02
"1292","2012-02-16",12.25
"1293","2012-02-17",12.51
"1294","2012-02-21",12.4
"1295","2012-02-22",12.39
"1296","2012-02-23",12
"1297","2012-02-24",11.75
"1298","2012-02-27",11.41
"1299","2012-02-28",11.89
"1300","2012-02-29",11.24
"1301","2012-03-01",10.91
"1302","2012-03-02",10.42
"1303","2012-03-05",10.13
"1304","2012-03-06",10.04
"1305","2012-03-07",10.31
"1306","2012-03-08",10.1
"1307","2012-03-09",10.68
"1308","2012-03-12",10.61
"1309","2012-03-13",10.83
"1310","2012-03-14",10.59
"1311","2012-03-15",10.71
"1312","2012-03-16",10.7
"1313","2012-03-19",11.03
"1314","2012-03-20",11.05
"1315","2012-03-21",10.89
"1316","2012-03-22",11.07
"1317","2012-03-23",11.09
"1318","2012-03-26",11.01
"1319","2012-03-27",11
"1320","2012-03-28",11
"1321","2012-03-29",11.03
"1322","2012-03-30",10.99
"1323","2012-04-02",11.4
"1324","2012-04-03",11.01
"1325","2012-04-04",10.82
"1326","2012-04-05",10.81
"1327","2012-04-09",10.59
"1328","2012-04-10",10.18
"1329","2012-04-11",10.46
"1330","2012-04-12",10.71
"1331","2012-04-13",10.67
"1332","2012-04-16",10.78
"1333","2012-04-17",11.07
"1334","2012-04-18",10.87
"1335","2012-04-19",10.86
"1336","2012-04-20",10.96
"1337","2012-04-23",10.75
"1338","2012-04-24",10.98
"1339","2012-04-25",11.14
"1340","2012-04-26",11.19
"1341","2012-04-27",9.36
"1342","2012-04-30",9.27
"1343","2012-05-01",9.25
"1344","2012-05-02",9.2
"1345","2012-05-03",9.17
"1346","2012-05-04",9.15
"1347","2012-05-07",9.14
"1348","2012-05-08",9.14
"1349","2012-05-09",9.14
"1350","2012-05-10",9.17
"1351","2012-05-11",9.2
"1352","2012-05-14",9.15
"1353","2012-05-15",8.94
"1354","2012-05-16",8.8
"1355","2012-05-17",8.78
"1356","2012-05-18",8.76
"1357","2012-05-21",8.27
"1358","2012-05-22",8.48
"1359","2012-05-23",8.68
"1360","2012-05-24",8.67
"1361","2012-05-25",8.6
"1362","2012-05-29",8.94
"1363","2012-05-30",8.92
"1364","2012-05-31",9.04
"1365","2012-06-01",8.98
"1366","2012-06-04",9.01
"1367","2012-06-05",9.08
"1368","2012-06-06",9.23
"1369","2012-06-07",9.32
"1370","2012-06-08",9.51
"1371","2012-06-11",9.21
"1372","2012-06-12",9.5
"1373","2012-06-13",9.37
"1374","2012-06-14",9.58
"1375","2012-06-15",9.76
"1376","2012-06-18",9.76
"1377","2012-06-19",10.01
"1378","2012-06-20",9.9
"1379","2012-06-21",9.39
"1380","2012-06-22",9.34
"1381","2012-06-25",9.35
"1382","2012-06-26",9.35
"1383","2012-06-27",9.68
"1384","2012-06-28",9.66
"1385","2012-06-29",10.24
"1386","2012-07-02",10.26
"1387","2012-07-03",10.09
"1388","2012-07-05",9.74
"1389","2012-07-06",9.56
"1390","2012-07-09",9.65
"1391","2012-07-10",9.77
"1392","2012-07-11",9.92
"1393","2012-07-12",10.06
"1394","2012-07-13",10.15
"1395","2012-07-16",10.22
"1396","2012-07-17",9.76
"1397","2012-07-18",10.15
"1398","2012-07-19",9.84
"1399","2012-07-20",9.82
"1400","2012-07-23",9.21
"1401","2012-07-24",9.07
"1402","2012-07-25",9.32
"1403","2012-07-26",9.19
"1404","2012-07-27",9.49
"1405","2012-07-30",9.41
"1406","2012-07-31",9.15
"1407","2012-08-01",9.16
"1408","2012-08-02",9.11
"1409","2012-08-03",9.35
"1410","2012-08-06",9.36
"1411","2012-08-07",9.47
"1412","2012-08-08",9.53
"1413","2012-08-09",9.55
"1414","2012-08-10",9.77
"1415","2012-08-13",9.95
"1416","2012-08-14",9.91
"1417","2012-08-15",10.16
"1418","2012-08-16",10.31
"1419","2012-08-17",10.79
"1420","2012-08-20",10.84
"1421","2012-08-21",10.39
"1422","2012-08-22",10.28
"1423","2012-08-23",10.23
"1424","2012-08-24",10.25
"1425","2012-08-27",10.41
"1426","2012-08-28",10.31
"1427","2012-08-29",10.4
"1428","2012-08-30",10.4
"1429","2012-08-31",10.33
"1430","2012-09-04",10.49
"1431","2012-09-05",10.47
"1432","2012-09-06",10.65
"1433","2012-09-07",10.86
"1434","2012-09-10",11.1
"1435","2012-09-11",11.1
"1436","2012-09-12",10.9
"1437","2012-09-13",10.9
"1438","2012-09-14",10.87
"1439","2012-09-17",10.77
"1440","2012-09-18",10.8
"1441","2012-09-19",10.73
"1442","2012-09-20",10.67
"1443","2012-09-21",10.51
"1444","2012-09-24",10.65
"1445","2012-09-25",10.52
"1446","2012-09-26",10.39
"1447","2012-09-27",10.36
"1448","2012-09-28",10.16
"1449","2012-10-01",10.23
"1450","2012-10-02",10.02
"1451","2012-10-03",9.9
"1452","2012-10-04",9.92
"1453","2012-10-05",10
"1454","2012-10-08",9.92
"1455","2012-10-09",9.88
"1456","2012-10-10",9.87
"1457","2012-10-11",9.93
"1458","2012-10-12",9.78
"1459","2012-10-15",9.49
"1460","2012-10-16",9.37
"1461","2012-10-17",9.38
"1462","2012-10-18",9.33
"1463","2012-10-19",9.12
"1464","2012-10-22",9.39
"1465","2012-10-23",9.24
"1466","2012-10-24",9.27
"1467","2012-10-25",9.3
"1468","2012-10-26",9.35
"1469","2012-10-31",9.42
"1470","2012-11-01",9.26
"1471","2012-11-02",9.26
"1472","2012-11-05",9.35
"1473","2012-11-06",9.36
"1474","2012-11-07",9.21
"1475","2012-11-08",9.18
"1476","2012-11-09",9.26
"1477","2012-11-12",9.19
"1478","2012-11-13",9.27
"1479","2012-11-14",9.18
"1480","2012-11-15",9.34
"1481","2012-11-16",9.29
"1482","2012-11-19",9.34
"1483","2012-11-20",9.35
"1484","2012-11-21",9.22
"1485","2012-11-23",9.35
"1486","2012-11-26",9.35
"1487","2012-11-27",9.38
"1488","2012-11-28",9.68
"1489","2012-11-29",9.75
"1490","2012-11-30",9.75
"1491","2012-12-03",9.52
"1492","2012-12-04",9.68
"1493","2012-12-05",9.67
"1494","2012-12-06",9.7
"1495","2012-12-07",9.75
"1496","2012-12-10",9.59
"1497","2012-12-11",9.6
"1498","2012-12-12",9.55
"1499","2012-12-13",9.65
"1500","2012-12-14",9.58
"1501","2012-12-17",9.56
"1502","2012-12-18",9.53
"1503","2012-12-19",9.52
"1504","2012-12-20",9.51
"1505","2012-12-21",9.4
"1506","2012-12-24",9.38
"1507","2012-12-26",9.43
"1508","2012-12-27",9.31
"1509","2012-12-28",9.4
"1510","2012-12-31",9.47
"1511","2013-01-02",9.64
"1512","2013-01-03",9.62
"1513","2013-01-04",9.72
"1514","2013-01-07",9.89
"1515","2013-01-08",9.62
"1516","2013-01-09",9.62
"1517","2013-01-10",9.66
"1518","2013-01-11",9.8
"1519","2013-01-14",10.25
"1520","2013-01-15",10.33
"1521","2013-01-16",10.12
"1522","2013-01-17",10.18
"1523","2013-01-18",9.81
"1524","2013-01-22",9.61
"1525","2013-01-23",9.72
"1526","2013-01-24",9.9
"1527","2013-01-25",9.63
"1528","2013-01-28",9.52
"1529","2013-01-29",9.41
"1530","2013-01-30",9.59
"1531","2013-01-31",9.8
"1532","2013-02-01",9.95
"1533","2013-02-04",10.01
"1534","2013-02-05",9.97
"1535","2013-02-06",9.97
"1536","2013-02-07",9.91
"1537","2013-02-08",10
"1538","2013-02-11",10.03
"1539","2013-02-12",10.09
"1540","2013-02-13",9.91
"1541","2013-02-14",10.1
"1542","2013-02-15",10.1
"1543","2013-02-19",10.22
"1544","2013-02-20",9.94
"1545","2013-02-21",9.99
"1546","2013-02-22",10.08
"1547","2013-02-25",10
"1548","2013-02-26",9.88
"1549","2013-02-27",9.97
"1550","2013-02-28",9.86
"1551","2013-03-01",10.02
"1552","2013-03-04",9.82
"1553","2013-03-05",10.04
"1554","2013-03-06",10.05
"1555","2013-03-07",10.01
"1556","2013-03-08",10.22
"1557","2013-03-11",10.01
"1558","2013-03-12",9.89
"1559","2013-03-13",10
"1560","2013-03-14",10.17
"1561","2013-03-15",10.01
"1562","2013-03-18",9.95
"1563","2013-03-19",9.87
"1564","2013-03-20",9.78
"1565","2013-03-21",9.56
"1566","2013-03-22",9.65
"1567","2013-03-25",9.68
"1568","2013-03-26",9.43
"1569","2013-03-27",9.22
"1570","2013-03-28",8.93
"1571","2013-04-01",8.92
"1572","2013-04-02",8.79
"1573","2013-04-03",8.8
"1574","2013-04-04",8.83
"1575","2013-04-05",9
"1576","2013-04-08",8.83
"1577","2013-04-09",8.69
"1578","2013-04-10",9.03
"1579","2013-04-11",9.13
"1580","2013-04-12",9
"1581","2013-04-15",8.75
"1582","2013-04-16",8.85
"1583","2013-04-17",8.82
"1584","2013-04-18",8.93
"1585","2013-04-19",8.92
"1586","2013-04-22",8.82
"1587","2013-04-23",9.11
"1588","2013-04-24",9.12
"1589","2013-04-25",9.32
"1590","2013-04-26",9.1
"1591","2013-04-29",9.3
"1592","2013-04-30",9.12
"1593","2013-05-01",8.56
"1594","2013-05-02",8.7
"1595","2013-05-03",9.02
"1596","2013-05-06",8.97
"1597","2013-05-07",9.06
"1598","2013-05-08",9.22
"1599","2013-05-09",9.29
"1600","2013-05-10",9.45
"1601","2013-05-13",9.3
"1602","2013-05-14",9.35
"1603","2013-05-15",9.59
"1604","2013-05-16",9.48
"1605","2013-05-17",9.6
"1606","2013-05-20",9.55
"1607","2013-05-21",9.5
"1608","2013-05-22",9.45
"1609","2013-05-23",9.64
"1610","2013-05-24",9.93
"1611","2013-05-28",9.96
"1612","2013-05-29",9.81
"1613","2013-05-30",9.83
"1614","2013-05-31",9.59
"1615","2013-06-03",10.07
"1616","2013-06-04",9.87
"1617","2013-06-05",9.73
"1618","2013-06-06",9.86
"1619","2013-06-07",9.8
"1620","2013-06-10",9.9
"1621","2013-06-11",9.74
"1622","2013-06-12",9.51
"1623","2013-06-13",9.62
"1624","2013-06-14",9.48
"1625","2013-06-17",9.49
"1626","2013-06-18",9.6
"1627","2013-06-19",9.67
"1628","2013-06-20",9.51
"1629","2013-06-21",9.62
"1630","2013-06-24",9.55
"1631","2013-06-25",9.46
"1632","2013-06-26",9.36
"1633","2013-06-27",9.51
"1634","2013-06-28",9.37
"1635","2013-07-01",9.51
"1636","2013-07-02",9.49
"1637","2013-07-03",9.48
"1638","2013-07-05",9.63
"1639","2013-07-08",9.45
"1640","2013-07-09",9.57
"1641","2013-07-10",9.81
"1642","2013-07-11",10.06
"1643","2013-07-12",10.1
"1644","2013-07-15",10.15
"1645","2013-07-16",10.18
"1646","2013-07-17",10.13
"1647","2013-07-18",10.24
"1648","2013-07-19",10.5
"1649","2013-07-22",10.28
"1650","2013-07-23",10.24
"1651","2013-07-24",9.98
"1652","2013-07-25",10.43
"1653","2013-07-26",10.41
"1654","2013-07-29",10.19
"1655","2013-07-30",10.15
"1656","2013-07-31",9.93
"1657","2013-08-01",9.86
"1658","2013-08-02",9.83
"1659","2013-08-05",9.8
"1660","2013-08-06",9.7
"1661","2013-08-07",9.7
"1662","2013-08-08",9.88
"1663","2013-08-09",9.73
"1664","2013-08-12",9.78
"1665","2013-08-13",9.69
"1666","2013-08-14",9.63
"1667","2013-08-15",9.37
"1668","2013-08-16",9.25
"1669","2013-08-19",9.29
"1670","2013-08-20",9.36
"1671","2013-08-21",9.21
"1672","2013-08-22",9.53
"1673","2013-08-23",9.54
"1674","2013-08-26",9.42
"1675","2013-08-27",9.04
"1676","2013-08-28",9.28
"1677","2013-08-29",9.53
"1678","2013-08-30",9.29
"1679","2013-09-03",9.33
"1680","2013-09-04",9.35
"1681","2013-09-05",9.47
"1682","2013-09-06",9.47
"1683","2013-09-09",9.91
"1684","2013-09-10",9.7
"1685","2013-09-11",9.59
"1686","2013-09-12",9.72
"1687","2013-09-13",9.69
"1688","2013-09-16",9.71
"1689","2013-09-17",9.93
"1690","2013-09-18",10.01
"1691","2013-09-19",10.07
"1692","2013-09-20",10.01
"1693","2013-09-23",10
"1694","2013-09-24",9.98
"1695","2013-09-25",9.96
"1696","2013-09-26",10.05
"1697","2013-09-27",9.96
"1698","2013-09-30",9.99
"1699","2013-10-01",9.92
"1700","2013-10-02",9.67
"1701","2013-10-03",9.5
"1702","2013-10-04",9.58
"1703","2013-10-07",9.45
"1704","2013-10-08",9.42
"1705","2013-10-09",9.54
"1706","2013-10-10",9.6
"1707","2013-10-11",9.59
"1708","2013-10-14",9.7
"1709","2013-10-15",9.66
"1710","2013-10-16",9.67
"1711","2013-10-17",9.82
"1712","2013-10-18",9.99
"1713","2013-10-21",10.01
"1714","2013-10-22",10.1
"1715","2013-10-23",10.11
"1716","2013-10-24",10.04
"1717","2013-10-25",10.32
"1718","2013-10-28",10.18
"1719","2013-10-29",10.08
"1720","2013-10-30",9.89
"1721","2013-10-31",10.08
"1722","2013-11-01",10.05
"1723","2013-11-04",10.43
"1724","2013-11-05",10.1
"1725","2013-11-06",10.05
"1726","2013-11-07",10.28
"1727","2013-11-08",10.36
"1728","2013-11-11",10.02
"1729","2013-11-12",10.03
"1730","2013-11-13",10.28
"1731","2013-11-14",10.33
"1732","2013-11-15",10.66
"1733","2013-11-18",10.67
"1734","2013-11-19",10.65
"1735","2013-11-20",10.81
"1736","2013-11-21",11.13
"1737","2013-11-22",11.01
"1738","2013-11-25",11.15
"1739","2013-11-26",11.17
"1740","2013-11-27",11.49
"1741","2013-11-29",11.5
"1742","2013-12-02",11.53
"1743","2013-12-03",11.65
"1744","2013-12-04",11.67
"1745","2013-12-05",11.79
"1746","2013-12-06",11.85
"1747","2013-12-09",11.95
"1748","2013-12-10",11.75
"1749","2013-12-11",11.59
"1750","2013-12-12",11.71
"1751","2013-12-13",11.83
"1752","2013-12-16",11.82
"1753","2013-12-17",11.8
"1754","2013-12-18",11.96
"1755","2013-12-19",11.86
"1756","2013-12-20",12.01
"1757","2013-12-23",12.32
"1758","2013-12-24",12.3
"1759","2013-12-26",12.25
"1760","2013-12-27",12.2
"1761","2013-12-30",12.18
"1762","2013-12-31",12.12
"1763","2014-01-02",12.11
"1764","2014-01-03",12.3
"1765","2014-01-06",12.05
"1766","2014-01-07",12.32
"1767","2014-01-08",12.32
"1768","2014-01-09",12.6
"1769","2014-01-10",12.47
"1770","2014-01-13",12.38
"1771","2014-01-14",12.32
"1772","2014-01-15",12.49
"1773","2014-01-16",12.54
"1774","2014-01-17",12.37
"1775","2014-01-21",12.31
"1776","2014-01-22",12.3
"1777","2014-01-23",12.09
"1778","2014-01-24",10.24
"1779","2014-01-27",10.04
"1780","2014-01-28",10.19
"1781","2014-01-29",10.1
"1782","2014-01-30",10.38
"1783","2014-01-31",10.3
"1784","2014-02-03",9.77
"1785","2014-02-04",9.55
"1786","2014-02-05",9.9
"1787","2014-02-06",9.84
"1788","2014-02-07",9.84
"1789","2014-02-10",9.74
"1790","2014-02-11",9.75
"1791","2014-02-12",9.61
"1792","2014-02-13",9.76
"1793","2014-02-14",9.87
"1794","2014-02-18",9.94
"1795","2014-02-19",9.65
"1796","2014-02-20",9.95
"1797","2014-02-21",9.83
"1798","2014-02-24",10.09
"1799","2014-02-25",9.88
"1800","2014-02-26",9.82
"1801","2014-02-27",9.81
"1802","2014-02-28",9.55
"1803","2014-03-03",9.57
"1804","2014-03-04",10.1
"1805","2014-03-05",10.18
"1806","2014-03-06",10.1
"1807","2014-03-07",10
"1808","2014-03-10",10.06
"1809","2014-03-11",9.88
"1810","2014-03-12",10.01
"1811","2014-03-13",9.7
"1812","2014-03-14",9.79
"1813","2014-03-17",10
"1814","2014-03-18",10.08
"1815","2014-03-19",9.99
"1816","2014-03-20",10.1
"1817","2014-03-21",10.46
"1818","2014-03-24",10.32
"1819","2014-03-25",10.44
"1820","2014-03-26",10.12
"1821","2014-03-27",9.94
"1822","2014-03-28",9.86
"1823","2014-03-31",10.15
"1824","2014-04-01",10.4
"1825","2014-04-02",10.3
"1826","2014-04-03",10.62
"1827","2014-04-04",10.01
"1828","2014-04-07",10.02
"1829","2014-04-08",10.18
"1830","2014-04-09",10.28
"1831","2014-04-10",10.01
"1832","2014-04-11",9.69
"1833","2014-04-14",9.82
"1834","2014-04-15",9.73
"1835","2014-04-16",9.83
"1836","2014-04-17",10.2
"1837","2014-04-21",10.09
"1838","2014-04-22",10.13
"1839","2014-04-23",10.07
"1840","2014-04-24",10.4
"1841","2014-04-25",8.93
"1842","2014-04-28",8.69
"1843","2014-04-29",8.8
"1844","2014-04-30",8.86
"1845","2014-05-01",8.67
"1846","2014-05-02",8.48
"1847","2014-05-05",8.25
"1848","2014-05-06",8.25
"1849","2014-05-07",8.54
"1850","2014-05-08",8.22
"1851","2014-05-09",8.43
"1852","2014-05-12",9.08
"1853","2014-05-13",8.83
"1854","2014-05-14",8.23
"1855","2014-05-15",8.18
"1856","2014-05-16",8.19
"1857","2014-05-19",8.31
"1858","2014-05-20",8.25
"1859","2014-05-21",8.29
"1860","2014-05-22",8.47
"1861","2014-05-23",8.89
"1862","2014-05-27",9.13
"1863","2014-05-28",8.99
"1864","2014-05-29",8.83
"1865","2014-05-30",8.89
"1866","2014-06-02",8.55
"1867","2014-06-03",8.41
"1868","2014-06-04",8.81
"1869","2014-06-05",9.23
"1870","2014-06-06",9.27
"1871","2014-06-09",9.34
"1872","2014-06-10",9.17
"1873","2014-06-11",8.95
"1874","2014-06-12",8.8
"1875","2014-06-13",8.93
"1876","2014-06-16",8.79
"1877","2014-06-17",9.07
"1878","2014-06-18",9.25
"1879","2014-06-19",9.4
"1880","2014-06-20",9.11
"1881","2014-06-23",9.08
"1882","2014-06-24",8.97
"1883","2014-06-25",8.96
"1884","2014-06-26",9.04
"1885","2014-06-27",9.23
"1886","2014-06-30",9.42
"1887","2014-07-01",9.5
"1888","2014-07-02",9.32
"1889","2014-07-03",9.3
"1890","2014-07-07",9.09
"1891","2014-07-08",8.92
"1892","2014-07-09",8.99
"1893","2014-07-10",8.71
"1894","2014-07-11",8.67
"1895","2014-07-14",8.76
"1896","2014-07-15",8.55
"1897","2014-07-16",8.55
"1898","2014-07-17",8.38
"1899","2014-07-18",8.51
"1900","2014-07-21",8.61
"1901","2014-07-22",8.66
"1902","2014-07-23",8.59
"1903","2014-07-24",8.47
"1904","2014-07-25",8.06
"1905","2014-07-28",8.07
"1906","2014-07-29",8.4
"1907","2014-07-30",8.49
"1908","2014-07-31",8.26
"1909","2014-08-01",8.09
"1910","2014-08-04",7.95
"1911","2014-08-05",7.99
"1912","2014-08-06",8.17
"1913","2014-08-07",8.05
"1914","2014-08-08",8.28
"1915","2014-08-11",8.27
"1916","2014-08-12",8.18
"1917","2014-08-13",8.3
"1918","2014-08-14",8.35
"1919","2014-08-15",8.32
"1920","2014-08-18",8.57
"1921","2014-08-19",8.54
"1922","2014-08-20",8.27
"1923","2014-08-21",8.25
"1924","2014-08-22",8.37
"1925","2014-08-25",8.36
"1926","2014-08-26",8.43
"1927","2014-08-27",8.36
"1928","2014-08-28",8.27
"1929","2014-08-29",8.34
"1930","2014-09-02",8.42
"1931","2014-09-03",8.35
"1932","2014-09-04",8.33
"1933","2014-09-05",8.36
"1934","2014-09-08",8.42
"1935","2014-09-09",8.28
