"","date","SGC"
"1003","2010-12-23",5.315
"1004","2010-12-27",5.395
"1005","2010-12-28",5.325
"1006","2010-12-29",5.5
"1007","2010-12-30",5.55
"1008","2010-12-31",5.5
"1009","2011-01-03",5.52
"1010","2011-01-04",5.315
"1011","2011-01-05",5.405
"1012","2011-01-06",5.5
"1013","2011-01-07",5.47
"1014","2011-01-10",5.46
"1015","2011-01-11",5.42
"1016","2011-01-12",5.495
"1017","2011-01-13",5.5
"1018","2011-01-14",5.5
"1019","2011-01-18",5.5
"1020","2011-01-19",5.555
"1021","2011-01-20",5.335
"1022","2011-01-21",5.335
"1023","2011-01-24",5.57
"1024","2011-01-25",5.58
"1025","2011-01-26",5.45
"1026","2011-01-27",5.35
"1027","2011-01-28",5.35
"1028","2011-01-31",5.49
"1029","2011-02-01",5.28
"1030","2011-02-02",5.285
"1031","2011-02-03",5.495
"1032","2011-02-04",5.62
"1033","2011-02-07",5.55
"1034","2011-02-08",5.665
"1035","2011-02-09",5.555
"1036","2011-02-10",5.45
"1037","2011-02-11",5.5
"1038","2011-02-14",5.52
"1039","2011-02-15",5.52
"1040","2011-02-16",5.43
"1041","2011-02-17",5.43
"1042","2011-02-18",5.43
"1043","2011-02-22",5.45
"1044","2011-02-23",5.45
"1045","2011-02-24",5.57
"1046","2011-02-25",5.56
"1047","2011-02-28",5.5
"1048","2011-03-01",5.575
"1049","2011-03-02",5.74
"1050","2011-03-03",5.675
"1051","2011-03-04",5.7
"1052","2011-03-07",5.625
"1053","2011-03-08",5.615
"1054","2011-03-09",5.625
"1055","2011-03-10",5.625
"1056","2011-03-11",5.635
"1057","2011-03-14",5.51
"1058","2011-03-15",5.625
"1059","2011-03-16",5.745
"1060","2011-03-17",5.525
"1061","2011-03-18",5.555
"1062","2011-03-21",5.615
"1063","2011-03-22",5.6
"1064","2011-03-23",5.775
"1065","2011-03-24",5.775
"1066","2011-03-25",5.805
"1067","2011-03-28",5.66
"1068","2011-03-29",5.74
"1069","2011-03-30",5.665
"1070","2011-03-31",5.675
"1071","2011-04-01",5.805
"1072","2011-04-04",5.88
"1073","2011-04-05",5.88
"1074","2011-04-06",5.915
"1075","2011-04-07",5.785
"1076","2011-04-08",5.84
"1077","2011-04-11",5.77
"1078","2011-04-12",5.77
"1079","2011-04-13",5.75
"1080","2011-04-14",5.78
"1081","2011-04-15",5.7
"1082","2011-04-18",5.735
"1083","2011-04-19",5.675
"1084","2011-04-20",5.565
"1085","2011-04-21",5.745
"1086","2011-04-25",5.865
"1087","2011-04-26",5.68
"1088","2011-04-27",5.575
"1089","2011-04-28",5.58
"1090","2011-04-29",5.58
"1091","2011-05-02",5.525
"1092","2011-05-03",5.55
"1093","2011-05-04",5.625
"1094","2011-05-05",5.525
"1095","2011-05-06",5.55
"1096","2011-05-09",5.675
"1097","2011-05-10",5.735
"1098","2011-05-11",5.75
"1099","2011-05-12",5.75
"1100","2011-05-13",5.74
"1101","2011-05-16",5.855
"1102","2011-05-17",5.645
"1103","2011-05-18",5.715
"1104","2011-05-19",5.655
"1105","2011-05-20",5.585
"1106","2011-05-23",5.58
"1107","2011-05-24",5.65
"1108","2011-05-25",5.585
"1109","2011-05-26",5.645
"1110","2011-05-27",5.61
"1111","2011-05-31",5.58
"1112","2011-06-01",5.58
"1113","2011-06-02",5.6
"1114","2011-06-03",5.55
"1115","2011-06-06",5.525
"1116","2011-06-07",5.515
"1117","2011-06-08",5.55
"1118","2011-06-09",5.55
"1119","2011-06-10",5.525
"1120","2011-06-13",5.325
"1121","2011-06-14",5.605
"1122","2011-06-15",5.605
"1123","2011-06-16",5.425
"1124","2011-06-17",5.385
"1125","2011-06-20",5.285
"1126","2011-06-21",5.5
"1127","2011-06-22",5.34
"1128","2011-06-23",5.34
"1129","2011-06-24",5.385
"1130","2011-06-27",5.315
"1131","2011-06-28",5.38
"1132","2011-06-29",5.445
"1133","2011-06-30",5.85
"1134","2011-07-01",5.49
"1135","2011-07-05",5.485
"1136","2011-07-06",5.485
"1137","2011-07-07",5.475
"1138","2011-07-08",5.42
"1139","2011-07-11",5.42
"1140","2011-07-12",5.385
"1141","2011-07-13",5.385
"1142","2011-07-14",5.495
"1143","2011-07-15",5.535
"1144","2011-07-18",5.44
"1145","2011-07-19",5.53
"1146","2011-07-20",5.44
"1147","2011-07-21",5.725
"1148","2011-07-22",5.745
"1149","2011-07-25",5.745
"1150","2011-07-26",5.875
"1151","2011-07-27",5.81
"1152","2011-07-28",5.875
"1153","2011-07-29",5.99
"1154","2011-08-01",5.9
"1155","2011-08-02",5.73
"1156","2011-08-03",5.755
"1157","2011-08-04",5.705
"1158","2011-08-05",5.975
"1159","2011-08-08",5.4
"1160","2011-08-09",5.545
"1161","2011-08-10",5.44
"1162","2011-08-11",5.675
"1163","2011-08-12",5.675
"1164","2011-08-15",5.5
"1165","2011-08-16",5.49
"1166","2011-08-17",5.49
"1167","2011-08-18",5.675
"1168","2011-08-19",5.67
"1169","2011-08-22",5.665
"1170","2011-08-23",5.95
"1171","2011-08-24",5.75
"1172","2011-08-25",5.625
"1173","2011-08-26",5.67
"1174","2011-08-29",5.625
"1175","2011-08-30",5.73
"1176","2011-08-31",5.95
"1177","2011-09-01",5.92
"1178","2011-09-02",5.95
"1179","2011-09-06",5.98
"1180","2011-09-07",5.79
"1181","2011-09-08",5.79
"1182","2011-09-09",5.79
"1183","2011-09-12",5.645
"1184","2011-09-13",5.645
"1185","2011-09-14",5.595
"1186","2011-09-15",5.51
"1187","2011-09-16",5.645
"1188","2011-09-19",5.59
"1189","2011-09-20",5.515
"1190","2011-09-21",5.525
"1191","2011-09-22",5.39
"1192","2011-09-23",5.17
"1193","2011-09-26",5.32
"1194","2011-09-27",5.19
"1195","2011-09-28",5.32
"1196","2011-09-29",5.5
"1197","2011-09-30",5.55
"1198","2011-10-03",5.72
"1199","2011-10-04",5.57
"1200","2011-10-05",5.715
"1201","2011-10-06",5.875
"1202","2011-10-07",5.73
"1203","2011-10-10",5.605
"1204","2011-10-11",5.48
"1205","2011-10-12",5.365
"1206","2011-10-13",5.35
"1207","2011-10-14",5.425
"1208","2011-10-17",5.6
"1209","2011-10-18",5.595
"1210","2011-10-19",5.555
"1211","2011-10-20",5.765
"1212","2011-10-21",5.955
"1213","2011-10-24",6
"1214","2011-10-25",5.915
"1215","2011-10-26",5.975
"1216","2011-10-27",6.075
"1217","2011-10-28",6.25
"1218","2011-10-31",6.015
"1219","2011-11-01",6.09
"1220","2011-11-02",6.035
"1221","2011-11-03",6.085
"1222","2011-11-04",6
"1223","2011-11-07",5.9
"1224","2011-11-08",5.965
"1225","2011-11-09",5.965
"1226","2011-11-10",6.165
"1227","2011-11-11",6.115
"1228","2011-11-14",6.15
"1229","2011-11-15",6.15
"1230","2011-11-16",6.145
"1231","2011-11-17",6.1
"1232","2011-11-18",6.1
"1233","2011-11-21",6.015
"1234","2011-11-22",6.125
"1235","2011-11-23",6.15
"1236","2011-11-25",6.15
"1237","2011-11-28",6.095
"1238","2011-11-29",6.3
"1239","2011-11-30",6.16
"1240","2011-12-01",6.285
"1241","2011-12-02",6.375
"1242","2011-12-05",6.41
"1243","2011-12-06",6.39
"1244","2011-12-07",6.37
"1245","2011-12-08",6.145
"1246","2011-12-09",6.305
"1247","2011-12-12",6.255
"1248","2011-12-13",6.16
"1249","2011-12-14",5.995
"1250","2011-12-15",6.265
"1251","2011-12-16",6.03
"1252","2011-12-19",6.325
"1253","2011-12-20",6.235
"1254","2011-12-21",6.205
"1255","2011-12-22",6.25
"1256","2011-12-23",6.245
"1257","2011-12-27",6.305
"1258","2011-12-28",6.195
"1259","2011-12-29",6.29
"1260","2011-12-30",6.135
"1261","2012-01-03",6.325
"1262","2012-01-04",6.345
"1263","2012-01-05",6.375
"1264","2012-01-06",6.575
"1265","2012-01-09",6.515
"1266","2012-01-10",6.475
"1267","2012-01-11",6.475
"1268","2012-01-12",6.55
"1269","2012-01-13",6.55
"1270","2012-01-17",6.6
"1271","2012-01-18",6.615
"1272","2012-01-19",6.625
"1273","2012-01-20",6.64
"1274","2012-01-23",6.62
"1275","2012-01-24",6.6
"1276","2012-01-25",6.475
"1277","2012-01-26",6.26
"1278","2012-01-27",6.59
"1279","2012-01-30",6.245
"1280","2012-01-31",6.195
"1281","2012-02-01",6.25
"1282","2012-02-02",6.5
"1283","2012-02-03",6.575
"1284","2012-02-06",6.445
"1285","2012-02-07",6.38
"1286","2012-02-08",6.45
"1287","2012-02-09",6.4
"1288","2012-02-10",6.4
"1289","2012-02-13",6.4
"1290","2012-02-14",6.4
"1291","2012-02-15",6.165
"1292","2012-02-16",6.18
"1293","2012-02-17",6.265
"1294","2012-02-21",6.385
"1295","2012-02-22",6.61
"1296","2012-02-23",6.305
"1297","2012-02-24",6.33
"1298","2012-02-27",6.19
"1299","2012-02-28",6.165
"1300","2012-02-29",6.285
"1301","2012-03-01",6.15
"1302","2012-03-02",6.2
"1303","2012-03-05",5.875
"1304","2012-03-06",5.855
"1305","2012-03-07",5.745
"1306","2012-03-08",5.71
"1307","2012-03-09",5.725
"1308","2012-03-12",5.605
"1309","2012-03-13",5.475
"1310","2012-03-14",5.575
"1311","2012-03-15",5.655
"1312","2012-03-16",5.63
"1313","2012-03-19",5.615
"1314","2012-03-20",5.595
"1315","2012-03-21",5.665
"1316","2012-03-22",5.605
"1317","2012-03-23",5.8
"1318","2012-03-26",5.825
"1319","2012-03-27",5.865
"1320","2012-03-28",5.76
"1321","2012-03-29",5.755
"1322","2012-03-30",5.875
"1323","2012-04-02",5.87
"1324","2012-04-03",5.805
"1325","2012-04-04",5.825
"1326","2012-04-05",5.8
"1327","2012-04-09",5.775
"1328","2012-04-10",5.7
"1329","2012-04-11",5.56
"1330","2012-04-12",5.63
"1331","2012-04-13",5.73
"1332","2012-04-16",5.875
"1333","2012-04-17",5.795
"1334","2012-04-18",5.795
"1335","2012-04-19",5.7
"1336","2012-04-20",5.735
"1337","2012-04-23",5.72
"1338","2012-04-24",5.72
"1339","2012-04-25",5.8
"1340","2012-04-26",5.795
"1341","2012-04-27",5.75
"1342","2012-04-30",6.2
"1343","2012-05-01",5.915
"1344","2012-05-02",5.9
"1345","2012-05-03",5.88
"1346","2012-05-04",5.875
"1347","2012-05-07",5.955
"1348","2012-05-08",5.875
"1349","2012-05-09",5.935
"1350","2012-05-10",5.875
"1351","2012-05-11",5.93
"1352","2012-05-14",5.875
"1353","2012-05-15",5.95
"1354","2012-05-16",5.875
"1355","2012-05-17",5.875
"1356","2012-05-18",5.875
"1357","2012-05-21",5.94
"1358","2012-05-22",5.9
"1359","2012-05-23",5.85
"1360","2012-05-24",5.9
"1361","2012-05-25",5.9
"1362","2012-05-29",5.875
"1363","2012-05-30",5.935
"1364","2012-05-31",5.87
"1365","2012-06-01",5.78
"1366","2012-06-04",5.58
"1367","2012-06-05",5.485
"1368","2012-06-06",5.485
"1369","2012-06-07",5.505
"1370","2012-06-08",5.655
"1371","2012-06-11",5.6
"1372","2012-06-12",5.6
"1373","2012-06-13",5.555
"1374","2012-06-14",5.74
"1375","2012-06-15",5.62
"1376","2012-06-18",5.595
"1377","2012-06-19",5.815
"1378","2012-06-20",5.815
"1379","2012-06-21",5.765
"1380","2012-06-22",5.95
"1381","2012-06-25",5.97
"1382","2012-06-26",5.815
"1383","2012-06-27",6.1
"1384","2012-06-28",6.125
"1385","2012-06-29",5.85
"1386","2012-07-02",6.12
"1387","2012-07-03",6.12
"1388","2012-07-05",6.12
"1389","2012-07-06",6
"1390","2012-07-09",6.025
"1391","2012-07-10",6.25
"1392","2012-07-11",6.275
"1393","2012-07-12",6.275
"1394","2012-07-13",6.14
"1395","2012-07-16",6.1
"1396","2012-07-17",6.08
"1397","2012-07-18",6.08
"1398","2012-07-19",6.035
"1399","2012-07-20",6.12
"1400","2012-07-23",6.025
"1401","2012-07-24",6.125
"1402","2012-07-25",6.075
"1403","2012-07-26",6.125
"1404","2012-07-27",6.19
"1405","2012-07-30",6.19
"1406","2012-07-31",6.145
"1407","2012-08-01",6
"1408","2012-08-02",5.99
"1409","2012-08-03",5.86
"1410","2012-08-06",5.81
"1411","2012-08-07",5.81
"1412","2012-08-08",5.875
"1413","2012-08-09",5.875
"1414","2012-08-10",5.905
"1415","2012-08-13",5.82
"1416","2012-08-14",5.87
"1417","2012-08-15",5.845
"1418","2012-08-16",5.9
"1419","2012-08-17",5.86
"1420","2012-08-20",5.93
"1421","2012-08-21",5.93
"1422","2012-08-22",6
"1423","2012-08-23",5.815
"1424","2012-08-24",5.915
"1425","2012-08-27",5.92
"1426","2012-08-28",5.955
"1427","2012-08-29",6
"1428","2012-08-30",5.965
"1429","2012-08-31",5.82
"1430","2012-09-04",5.84
"1431","2012-09-05",5.82
"1432","2012-09-06",5.775
"1433","2012-09-07",5.775
"1434","2012-09-10",5.99
"1435","2012-09-11",5.955
"1436","2012-09-12",6.005
"1437","2012-09-13",6.055
"1438","2012-09-14",6.055
"1439","2012-09-17",5.94
"1440","2012-09-18",5.955
"1441","2012-09-19",6.035
"1442","2012-09-20",5.935
"1443","2012-09-21",6.01
"1444","2012-09-24",5.83
"1445","2012-09-25",5.835
"1446","2012-09-26",5.885
"1447","2012-09-27",5.885
"1448","2012-09-28",6
"1449","2012-10-01",6
"1450","2012-10-02",6.045
"1451","2012-10-03",6.06
"1452","2012-10-04",6
"1453","2012-10-05",6.05
"1454","2012-10-08",5.955
"1455","2012-10-09",5.955
"1456","2012-10-10",6.025
"1457","2012-10-11",6.025
"1458","2012-10-12",6.005
"1459","2012-10-15",6.025
"1460","2012-10-16",6
"1461","2012-10-17",6
"1462","2012-10-18",5.95
"1463","2012-10-19",5.94
"1464","2012-10-22",5.9
"1465","2012-10-23",5.905
"1466","2012-10-24",5.935
"1467","2012-10-25",5.91
"1468","2012-10-26",5.915
"1469","2012-10-31",5.81
"1470","2012-11-01",5.94
"1471","2012-11-02",5.94
"1472","2012-11-05",5.755
"1473","2012-11-06",5.785
"1474","2012-11-07",5.775
"1475","2012-11-08",5.74
"1476","2012-11-09",5.61
"1477","2012-11-12",5.575
"1478","2012-11-13",5.4
"1479","2012-11-14",5.375
"1480","2012-11-15",5.475
"1481","2012-11-16",5.25
"1482","2012-11-19",5.365
"1483","2012-11-20",5.385
"1484","2012-11-21",5.3
"1485","2012-11-23",5.325
"1486","2012-11-26",5.745
"1487","2012-11-27",5.905
"1488","2012-11-28",5.905
"1489","2012-11-29",5.7
"1490","2012-11-30",5.78
"1491","2012-12-03",5.935
"1492","2012-12-04",5.88
"1493","2012-12-05",5.785
"1494","2012-12-06",5.755
"1495","2012-12-07",5.815
"1496","2012-12-10",5.525
"1497","2012-12-11",5.71
"1498","2012-12-12",5.89
"1499","2012-12-13",5.9
"1500","2012-12-14",5.725
"1501","2012-12-17",5.725
"1502","2012-12-18",5.775
"1503","2012-12-19",5.82
"1504","2012-12-20",5.835
"1505","2012-12-21",5.675
"1506","2012-12-24",5.775
"1507","2012-12-26",5.66
"1508","2012-12-27",5.65
"1509","2012-12-28",5.51
"1510","2012-12-31",5.725
"1511","2013-01-02",5.675
"1512","2013-01-03",5.775
"1513","2013-01-04",5.67
"1514","2013-01-07",5.635
"1515","2013-01-08",5.635
"1516","2013-01-09",5.635
"1517","2013-01-10",5.635
"1518","2013-01-11",5.69
"1519","2013-01-14",5.74
"1520","2013-01-15",5.635
"1521","2013-01-16",5.73
"1522","2013-01-17",5.695
"1523","2013-01-18",5.695
"1524","2013-01-22",5.67
"1525","2013-01-23",5.6
"1526","2013-01-24",5.74
"1527","2013-01-25",5.68
"1528","2013-01-28",5.67
"1529","2013-01-29",5.685
"1530","2013-01-30",5.64
"1531","2013-01-31",5.68
"1532","2013-02-01",5.645
"1533","2013-02-04",5.68
"1534","2013-02-05",5.725
"1535","2013-02-06",5.735
"1536","2013-02-07",5.645
"1537","2013-02-08",5.725
"1538","2013-02-11",5.675
"1539","2013-02-12",5.75
"1540","2013-02-13",5.75
"1541","2013-02-14",5.775
"1542","2013-02-15",5.775
"1543","2013-02-19",5.825
"1544","2013-02-20",5.785
"1545","2013-02-21",5.765
"1546","2013-02-22",5.86
"1547","2013-02-25",5.75
"1548","2013-02-26",5.7
"1549","2013-02-27",5.75
"1550","2013-02-28",5.825
"1551","2013-03-01",5.665
"1552","2013-03-04",5.67
"1553","2013-03-05",5.745
"1554","2013-03-06",5.88
"1555","2013-03-07",5.75
"1556","2013-03-08",5.99
"1557","2013-03-11",5.935
"1558","2013-03-12",5.985
"1559","2013-03-13",5.99
"1560","2013-03-14",5.91
"1561","2013-03-15",5.7
"1562","2013-03-18",5.7
"1563","2013-03-19",5.61
"1564","2013-03-20",5.795
"1565","2013-03-21",5.795
"1566","2013-03-22",5.805
"1567","2013-03-25",5.765
"1568","2013-03-26",5.765
"1569","2013-03-27",5.625
"1570","2013-03-28",5.995
"1571","2013-04-01",5.8
"1572","2013-04-02",5.995
"1573","2013-04-03",5.81
"1574","2013-04-04",5.785
"1575","2013-04-05",5.73
"1576","2013-04-08",5.705
"1577","2013-04-09",5.805
"1578","2013-04-10",5.785
"1579","2013-04-11",5.765
"1580","2013-04-12",5.75
"1581","2013-04-15",5.83
"1582","2013-04-16",5.8
"1583","2013-04-17",5.66
"1584","2013-04-18",5.845
"1585","2013-04-19",5.88
"1586","2013-04-22",5.81
"1587","2013-04-23",5.935
"1588","2013-04-24",5.93
"1589","2013-04-25",5.905
"1590","2013-04-26",5.91
"1591","2013-04-29",5.91
"1592","2013-04-30",6
"1593","2013-05-01",5.81
"1594","2013-05-02",5.85
"1595","2013-05-03",5.84
"1596","2013-05-06",5.95
"1597","2013-05-07",5.865
"1598","2013-05-08",5.985
"1599","2013-05-09",5.85
"1600","2013-05-10",5.85
"1601","2013-05-13",5.85
"1602","2013-05-14",5.77
"1603","2013-05-15",5.795
"1604","2013-05-16",5.795
"1605","2013-05-17",5.86
"1606","2013-05-20",5.945
"1607","2013-05-21",5.815
"1608","2013-05-22",5.815
"1609","2013-05-23",5.84
"1610","2013-05-24",5.795
"1611","2013-05-28",5.77
"1612","2013-05-29",5.75
"1613","2013-05-30",5.75
"1614","2013-05-31",5.795
"1615","2013-06-03",5.74
"1616","2013-06-04",5.705
"1617","2013-06-05",5.635
"1618","2013-06-06",5.595
"1619","2013-06-07",5.6
"1620","2013-06-10",5.57
"1621","2013-06-11",5.5
"1622","2013-06-12",5.5
"1623","2013-06-13",5.5
"1624","2013-06-14",5.5
"1625","2013-06-17",5.495
"1626","2013-06-18",5.49
"1627","2013-06-19",5.495
"1628","2013-06-20",5.45
"1629","2013-06-21",5.485
"1630","2013-06-24",5.375
"1631","2013-06-25",5.375
"1632","2013-06-26",5.5
"1633","2013-06-27",5.345
"1634","2013-06-28",5.395
"1635","2013-07-01",5.56
"1636","2013-07-02",5.515
"1637","2013-07-03",5.515
"1638","2013-07-05",5.495
"1639","2013-07-08",5.545
"1640","2013-07-09",5.635
"1641","2013-07-10",5.545
"1642","2013-07-11",5.685
"1643","2013-07-12",5.66
"1644","2013-07-15",5.545
"1645","2013-07-16",5.415
"1646","2013-07-17",5.405
"1647","2013-07-18",5.39
"1648","2013-07-19",5.195
"1649","2013-07-22",5.2
"1650","2013-07-23",5.415
"1651","2013-07-24",5.425
"1652","2013-07-25",5.505
"1653","2013-07-26",5.7
"1654","2013-07-29",5.7
"1655","2013-07-30",5.7
"1656","2013-07-31",5.81
"1657","2013-08-01",5.815
"1658","2013-08-02",5.88
"1659","2013-08-05",5.95
"1660","2013-08-06",6.105
"1661","2013-08-07",6.165
"1662","2013-08-08",6.31
"1663","2013-08-09",6.31
"1664","2013-08-12",6.29
"1665","2013-08-13",6.29
"1666","2013-08-14",6.15
"1667","2013-08-15",6.15
"1668","2013-08-16",6.3
"1669","2013-08-19",6.32
"1670","2013-08-20",6.275
"1671","2013-08-21",6.22
"1672","2013-08-22",6.21
"1673","2013-08-23",6.035
"1674","2013-08-26",6.01
"1675","2013-08-27",5.92
"1676","2013-08-28",6.015
"1677","2013-08-29",5.86
"1678","2013-08-30",5.935
"1679","2013-09-03",6.04
"1680","2013-09-04",6.155
"1681","2013-09-05",6.24
"1682","2013-09-06",6.22
"1683","2013-09-09",6.065
"1684","2013-09-10",6
"1685","2013-09-11",6.215
"1686","2013-09-12",5.96
"1687","2013-09-13",5.955
"1688","2013-09-16",6.235
"1689","2013-09-17",6.245
"1690","2013-09-18",6.32
"1691","2013-09-19",6.305
"1692","2013-09-20",6.375
"1693","2013-09-23",6.355
"1694","2013-09-24",6.3
"1695","2013-09-25",6.265
"1696","2013-09-26",6.265
"1697","2013-09-27",6.235
"1698","2013-09-30",6.24
"1699","2013-10-01",6.645
"1700","2013-10-02",6.545
"1701","2013-10-03",6.65
"1702","2013-10-04",6.555
"1703","2013-10-07",6.555
"1704","2013-10-08",6.61
"1705","2013-10-09",6.555
"1706","2013-10-10",6.475
"1707","2013-10-11",6.455
"1708","2013-10-14",6.5
"1709","2013-10-15",6.555
"1710","2013-10-16",6.605
"1711","2013-10-17",6.605
"1712","2013-10-18",6.45
"1713","2013-10-21",6.64
"1714","2013-10-22",6.745
"1715","2013-10-23",6.745
"1716","2013-10-24",6.8
"1717","2013-10-25",7.275
"1718","2013-10-28",8.05
"1719","2013-10-29",7.71
"1720","2013-10-30",7.465
"1721","2013-10-31",7.55
"1722","2013-11-01",7.495
"1723","2013-11-04",7.71
"1724","2013-11-05",7.625
"1725","2013-11-06",7.34
"1726","2013-11-07",7.62
"1727","2013-11-08",7.34
"1728","2013-11-11",8.055
"1729","2013-11-12",7.7
"1730","2013-11-13",8.055
"1731","2013-11-14",7.835
"1732","2013-11-15",7.88
"1733","2013-11-18",7.96
"1734","2013-11-19",8
"1735","2013-11-20",7.77
"1736","2013-11-21",7.86
"1737","2013-11-22",7.945
"1738","2013-11-25",8.08
"1739","2013-11-26",8.035
"1740","2013-11-27",7.855
"1741","2013-11-29",7.685
"1742","2013-12-02",7.86
"1743","2013-12-03",8.085
"1744","2013-12-04",7.83
"1745","2013-12-05",7.935
"1746","2013-12-06",7.855
"1747","2013-12-09",7.475
"1748","2013-12-10",7.55
"1749","2013-12-11",7.505
"1750","2013-12-12",7.785
"1751","2013-12-13",7.82
"1752","2013-12-16",7.8
"1753","2013-12-17",7.83
"1754","2013-12-18",7.945
"1755","2013-12-19",7.895
"1756","2013-12-20",8.035
"1757","2013-12-23",7.59
"1758","2013-12-24",7.67
"1759","2013-12-26",7.745
"1760","2013-12-27",7.81
"1761","2013-12-30",7.76
"1762","2013-12-31",7.74
"1763","2014-01-02",7.715
"1764","2014-01-03",7.655
"1765","2014-01-06",7.815
"1766","2014-01-07",7.85
"1767","2014-01-08",8.02
"1768","2014-01-09",8.135
"1769","2014-01-10",8.18
"1770","2014-01-13",8.125
"1771","2014-01-14",7.995
"1772","2014-01-15",8.02
"1773","2014-01-16",8.075
"1774","2014-01-17",8.135
"1775","2014-01-21",8.195
"1776","2014-01-22",8.21
"1777","2014-01-23",8.135
"1778","2014-01-24",7.975
"1779","2014-01-27",7.855
"1780","2014-01-28",7.655
"1781","2014-01-29",7.325
"1782","2014-01-30",7.285
"1783","2014-01-31",7.8
"1784","2014-02-03",7.48
"1785","2014-02-04",7.835
"1786","2014-02-05",7.24
"1787","2014-02-06",7.355
"1788","2014-02-07",7.36
"1789","2014-02-10",7.225
"1790","2014-02-11",7.56
"1791","2014-02-12",7.62
"1792","2014-02-13",7.66
"1793","2014-02-14",7.545
"1794","2014-02-18",7.395
"1795","2014-02-19",7.415
"1796","2014-02-20",7.655
"1797","2014-02-21",7.625
"1798","2014-02-24",7.985
"1799","2014-02-25",8.205
"1800","2014-02-26",8.3
"1801","2014-02-27",8.03
"1802","2014-02-28",8.335
"1803","2014-03-03",8.2
"1804","2014-03-04",8.395
"1805","2014-03-05",8.3
"1806","2014-03-06",8.275
"1807","2014-03-07",8.23
"1808","2014-03-10",8.24
"1809","2014-03-11",8.09
"1810","2014-03-12",8.025
"1811","2014-03-13",8.035
"1812","2014-03-14",7.975
"1813","2014-03-17",7.95
"1814","2014-03-18",7.755
"1815","2014-03-19",7.845
"1816","2014-03-20",7.72
"1817","2014-03-21",7.72
"1818","2014-03-24",7.64
"1819","2014-03-25",7.56
"1820","2014-03-26",7.605
"1821","2014-03-27",7.475
"1822","2014-03-28",7.455
"1823","2014-03-31",7.335
"1824","2014-04-01",7.495
"1825","2014-04-02",7.485
"1826","2014-04-03",7.705
"1827","2014-04-04",7.62
"1828","2014-04-07",7.6
"1829","2014-04-08",7.48
"1830","2014-04-09",7.725
"1831","2014-04-10",7.99
"1832","2014-04-11",7.925
"1833","2014-04-14",7.985
"1834","2014-04-15",8.03
"1835","2014-04-16",8.005
"1836","2014-04-17",8.16
"1837","2014-04-21",8.185
"1838","2014-04-22",8.155
"1839","2014-04-23",8.04
"1840","2014-04-24",8.42
"1841","2014-04-25",8.24
"1842","2014-04-28",8.095
"1843","2014-04-29",7.985
"1844","2014-04-30",8.13
"1845","2014-05-01",8.01
"1846","2014-05-02",7.955
"1847","2014-05-05",8.095
"1848","2014-05-06",7.935
"1849","2014-05-07",8.115
"1850","2014-05-08",8.2
"1851","2014-05-09",8.1
"1852","2014-05-12",7.975
"1853","2014-05-13",7.765
"1854","2014-05-14",8
"1855","2014-05-15",7.94
"1856","2014-05-16",7.855
"1857","2014-05-19",7.825
"1858","2014-05-20",7.77
"1859","2014-05-21",7.725
"1860","2014-05-22",7.75
"1861","2014-05-23",7.77
"1862","2014-05-27",7.765
"1863","2014-05-28",7.885
"1864","2014-05-29",7.75
"1865","2014-05-30",7.71
"1866","2014-06-02",7.81
"1867","2014-06-03",7.675
"1868","2014-06-04",7.765
"1869","2014-06-05",7.7
"1870","2014-06-06",7.745
"1871","2014-06-09",8.22
"1872","2014-06-10",8.935
"1873","2014-06-11",8.885
"1874","2014-06-12",9.485
"1875","2014-06-13",9.355
"1876","2014-06-16",9.33
"1877","2014-06-17",9.17
"1878","2014-06-18",9.37
"1879","2014-06-19",9.34
"1880","2014-06-20",8.53
"1881","2014-06-23",8.49
"1882","2014-06-24",8.305
"1883","2014-06-25",8.395
"1884","2014-06-26",8.055
"1885","2014-06-27",8.115
"1886","2014-06-30",8.105
"1887","2014-07-01",8.335
"1888","2014-07-02",8.85
"1889","2014-07-03",8.75
"1890","2014-07-07",8.775
"1891","2014-07-08",8.66
"1892","2014-07-09",8.785
"1893","2014-07-10",8.865
"1894","2014-07-11",8.95
"1895","2014-07-14",9
"1896","2014-07-15",8.98
"1897","2014-07-16",8.955
"1898","2014-07-17",8.905
"1899","2014-07-18",8.77
"1900","2014-07-21",8.565
"1901","2014-07-22",8.795
"1902","2014-07-23",9.24
"1903","2014-07-24",9.815
"1904","2014-07-25",9.925
"1905","2014-07-28",10.175
"1906","2014-07-29",10.335
"1907","2014-07-30",10.175
"1908","2014-07-31",10.375
"1909","2014-08-01",10.21
"1910","2014-08-04",10.05
"1911","2014-08-05",10.455
"1912","2014-08-06",10.865
"1913","2014-08-07",10.905
"1914","2014-08-08",11.26
"1915","2014-08-11",11.15
"1916","2014-08-12",11.08
"1917","2014-08-13",10.865
"1918","2014-08-14",10.9
"1919","2014-08-15",11
"1920","2014-08-18",11.01
"1921","2014-08-19",10.995
"1922","2014-08-20",11.005
"1923","2014-08-21",10.86
"1924","2014-08-22",10.87
"1925","2014-08-25",10.835
"1926","2014-08-26",10.77
"1927","2014-08-27",10.86
"1928","2014-08-28",10.795
"1929","2014-08-29",10.875
"1930","2014-09-02",11.1
"1931","2014-09-03",10.76
"1932","2014-09-04",10.985
"1933","2014-09-05",10.935
"1934","2014-09-08",10.735
"1935","2014-09-09",10.4
"1936","2014-09-10",10.8
"1937","2014-09-11",10.435
