"","date","KNDI"
"1933","2015-05-07",12.08
"1934","2015-05-08",12.58
"1935","2015-05-11",11.92
"1936","2015-05-12",10.8
"1937","2015-05-13",10.56
"1938","2015-05-14",9.07
"1939","2015-05-15",9.13
"1940","2015-05-18",9.06
"1941","2015-05-19",9
"1942","2015-05-20",8.9
"1943","2015-05-21",9.25
"1944","2015-05-22",9.96
"1945","2015-05-26",9.79
"1946","2015-05-27",9.72
"1947","2015-05-28",9.76
"1948","2015-05-29",9.47
"1949","2015-06-01",9.55
"1950","2015-06-02",9.44
"1951","2015-06-03",9.33
"1952","2015-06-04",9.2
"1953","2015-06-05",9.28
"1954","2015-06-08",9.19
"1955","2015-06-09",9.14
"1956","2015-06-10",9.26
"1957","2015-06-11",9.85
"1958","2015-06-12",10.49
"1959","2015-06-15",10.1
"1960","2015-06-16",10.18
"1961","2015-06-17",10.02
"1962","2015-06-18",9.89
"1963","2015-06-19",9.48
"1964","2015-06-22",9.32
"1965","2015-06-23",9.33
"1966","2015-06-24",9.33
"1967","2015-06-25",9.19
"1968","2015-06-26",9.02
"1969","2015-06-29",8.47
"1970","2015-06-30",9.04
"1971","2015-07-01",8.77
"1972","2015-07-02",8.68
"1973","2015-07-06",8.36
"1974","2015-07-07",7.78
"1975","2015-07-08",7.2
"1976","2015-07-09",7.64
"1977","2015-07-10",7.61
"1978","2015-07-13",8.07
"1979","2015-07-14",8.1
"1980","2015-07-15",7.73
"1981","2015-07-16",7.55
"1982","2015-07-17",7.64
"1983","2015-07-20",7.66
"1984","2015-07-21",7.88
"1985","2015-07-22",7.61
"1986","2015-07-23",7.57
"1987","2015-07-24",7.29
"1988","2015-07-27",6.84
"1989","2015-07-28",7.13
"1990","2015-07-29",7.35
"1991","2015-07-30",7.14
"1992","2015-07-31",7.29
"1993","2015-08-03",7.04
"1994","2015-08-04",7.26
"1995","2015-08-05",7.2
"1996","2015-08-06",7.59
"1997","2015-08-07",7.64
"1998","2015-08-10",7.09
"1999","2015-08-11",6.93
"2000","2015-08-12",6.99
"2001","2015-08-13",6.82
"2002","2015-08-14",6.84
"2003","2015-08-17",7.09
"2004","2015-08-18",7.7
"2005","2015-08-19",7.73
"2006","2015-08-20",7.26
"2007","2015-08-21",6.8
"2008","2015-08-24",6.06
"2009","2015-08-25",5.9
"2010","2015-08-26",6.05
"2011","2015-08-27",6.62
"2012","2015-08-28",6.73
"2013","2015-08-31",6.76
"2014","2015-09-01",6.34
"2015","2015-09-02",6.3
"2016","2015-09-03",6.16
"2017","2015-09-04",6.15
"2018","2015-09-08",6.38
"2019","2015-09-09",6.22
"2020","2015-09-10",6.16
"2021","2015-09-11",6.23
"2022","2015-09-14",5.84
"2023","2015-09-15",6.09
"2024","2015-09-16",6.3
"2025","2015-09-17",6.24
"2026","2015-09-18",6.1
"2027","2015-09-21",6.15
"2028","2015-09-22",6.03
"2029","2015-09-23",5.91
"2030","2015-09-24",5.96
"2031","2015-09-25",5.77
"2032","2015-09-28",5.28
"2033","2015-09-29",5.1
"2034","2015-09-30",5.25
"2035","2015-10-01",5.4
"2036","2015-10-02",5.73
"2037","2015-10-05",6.16
"2038","2015-10-06",6.41
"2039","2015-10-07",6.58
"2040","2015-10-08",6.56
"2041","2015-10-09",6.95
"2042","2015-10-12",7.6
"2043","2015-10-13",7.21
"2044","2015-10-14",7.41
"2045","2015-10-15",7.86
"2046","2015-10-16",7.78
"2047","2015-10-19",9.23
"2048","2015-10-20",9.53
"2049","2015-10-21",9.14
"2050","2015-10-22",8.71
"2051","2015-10-23",9.02
"2052","2015-10-26",8.63
"2053","2015-10-27",8.76
"2054","2015-10-28",9.58
"2055","2015-10-29",9.37
"2056","2015-10-30",9.41
"2057","2015-11-02",9.67
"2058","2015-11-03",10.38
"2059","2015-11-04",10.91
"2060","2015-11-05",10.69
"2061","2015-11-06",10.79
"2062","2015-11-09",8.99
"2063","2015-11-10",9.69
"2064","2015-11-11",9.5
"2065","2015-11-12",9.77
"2066","2015-11-13",9.64
"2067","2015-11-16",10.32
"2068","2015-11-17",10.24
"2069","2015-11-18",10.21
"2070","2015-11-19",10.2
"2071","2015-11-20",10.21
"2072","2015-11-23",9.83
"2073","2015-11-24",9.87
"2074","2015-11-25",10.15
"2075","2015-11-27",9.93
"2076","2015-11-30",10.12
"2077","2015-12-01",10.23
"2078","2015-12-02",10.04
"2079","2015-12-03",9.89
"2080","2015-12-04",9.9
"2081","2015-12-07",9.58
"2082","2015-12-08",9.68
"2083","2015-12-09",9.7
"2084","2015-12-10",9.96
"2085","2015-12-11",9.53
"2086","2015-12-14",9.23
"2087","2015-12-15",9.72
"2088","2015-12-16",10.35
"2089","2015-12-17",10.71
"2090","2015-12-18",10.51
"2091","2015-12-21",11.25
"2092","2015-12-22",11.3
"2093","2015-12-23",11.76
"2094","2015-12-24",11.51
"2095","2015-12-28",11.18
"2096","2015-12-29",11.5
"2097","2015-12-30",10.78
"2098","2015-12-31",10.9
"2099","2016-01-04",10.69
"2100","2016-01-05",10.61
"2101","2016-01-06",10.38
"2102","2016-01-07",8.87
"2103","2016-01-08",9.01
"2104","2016-01-11",8.72
"2105","2016-01-12",8.86
"2106","2016-01-13",8.57
"2107","2016-01-14",8.78
"2108","2016-01-15",8.38
"2109","2016-01-19",8.09
"2110","2016-01-20",7.77
"2111","2016-01-21",8.03
"2112","2016-01-22",8.42
"2113","2016-01-25",7.88
"2114","2016-01-26",7.77
"2115","2016-01-27",7.6
"2116","2016-01-28",7.44
"2117","2016-01-29",7.88
"2118","2016-02-01",7.83
"2119","2016-02-02",7.58
"2120","2016-02-03",7.46
"2121","2016-02-04",7.67
"2122","2016-02-05",7.25
"2123","2016-02-08",6.99
"2124","2016-02-09",6.55
"2125","2016-02-10",6.54
"2126","2016-02-11",6.24
"2127","2016-02-12",6.35
"2128","2016-02-16",7.18
"2129","2016-02-17",7.42
"2130","2016-02-18",7.25
"2131","2016-02-19",7.33
"2132","2016-02-22",7.5
"2133","2016-02-23",7.42
"2134","2016-02-24",7.55
"2135","2016-02-25",7.44
"2136","2016-02-26",7.16
"2137","2016-02-29",6.97
"2138","2016-03-01",7.18
"2139","2016-03-02",7.24
"2140","2016-03-03",7.11
"2141","2016-03-04",7.14
"2142","2016-03-07",7.31
"2143","2016-03-08",7.13
"2144","2016-03-09",7.22
"2145","2016-03-10",7.47
"2146","2016-03-11",7.75
"2147","2016-03-14",9.23
"2148","2016-03-15",8.56
"2149","2016-03-16",8.31
"2150","2016-03-17",8.1
"2151","2016-03-18",8.06
"2152","2016-03-21",7.93
"2153","2016-03-22",7.67
"2154","2016-03-23",7.03
"2155","2016-03-24",7.27
"2156","2016-03-28",6.97
"2157","2016-03-29",7.33
"2158","2016-03-30",7.25
"2159","2016-03-31",7.2
"2160","2016-04-01",7.18
"2161","2016-04-04",7.03
"2162","2016-04-05",7
"2163","2016-04-06",7.01
"2164","2016-04-07",6.93
"2165","2016-04-08",7.17
"2166","2016-04-11",7.26
"2167","2016-04-12",7.52
"2168","2016-04-13",7.92
"2169","2016-04-14",8.12
"2170","2016-04-15",7.83
"2171","2016-04-18",7.81
"2172","2016-04-19",7.5
"2173","2016-04-20",7.35
"2174","2016-04-21",7.46
"2175","2016-04-22",7.67
"2176","2016-04-25",7.42
"2177","2016-04-26",7.37
"2178","2016-04-27",7.39
"2179","2016-04-28",7.32
"2180","2016-04-29",7.19
"2181","2016-05-02",7.14
"2182","2016-05-03",7.09
"2183","2016-05-04",7.12
"2184","2016-05-05",7.04
"2185","2016-05-06",6.98
"2186","2016-05-09",6.85
"2187","2016-05-10",6.56
"2188","2016-05-11",6.58
"2189","2016-05-12",6.28
"2190","2016-05-13",6.16
"2191","2016-05-16",6.37
"2192","2016-05-17",6.53
"2193","2016-05-18",6.73
"2194","2016-05-19",6.56
"2195","2016-05-20",6.65
"2196","2016-05-23",6.71
"2197","2016-05-24",6.77
"2198","2016-05-25",6.92
"2199","2016-05-26",6.95
"2200","2016-05-27",6.89
"2201","2016-05-31",6.97
"2202","2016-06-01",6.85
"2203","2016-06-02",6.95
"2204","2016-06-03",6.86
"2205","2016-06-06",6.91
"2206","2016-06-07",7.27
"2207","2016-06-08",7.52
"2208","2016-06-09",7.38
"2209","2016-06-10",7.1
"2210","2016-06-13",7.02
"2211","2016-06-14",7
"2212","2016-06-15",7.27
"2213","2016-06-16",7.09
"2214","2016-06-17",7.26
"2215","2016-06-20",7.06
"2216","2016-06-21",7.06
"2217","2016-06-22",6.95
"2218","2016-06-23",7.12
"2219","2016-06-24",6.85
"2220","2016-06-27",6.4
"2221","2016-06-28",6.63
"2222","2016-06-29",7.03
"2223","2016-06-30",7.15
"2224","2016-07-01",7.19
"2225","2016-07-05",6.84
"2226","2016-07-06",6.84
"2227","2016-07-07",6.82
"2228","2016-07-08",6.86
"2229","2016-07-11",6.99
"2230","2016-07-12",7.05
"2231","2016-07-13",7
"2232","2016-07-14",7.35
"2233","2016-07-15",7.07
"2234","2016-07-18",7.08
"2235","2016-07-19",7.1
"2236","2016-07-20",7.22
"2237","2016-07-21",7.18
"2238","2016-07-22",7.06
"2239","2016-07-25",7.2
"2240","2016-07-26",7.19
"2241","2016-07-27",7.1
"2242","2016-07-28",7.07
"2243","2016-07-29",7.02
"2244","2016-08-01",6.96
"2245","2016-08-02",6.87
"2246","2016-08-03",6.96
"2247","2016-08-04",7.1
"2248","2016-08-05",7.31
"2249","2016-08-08",7.75
"2250","2016-08-09",7.28
"2251","2016-08-10",6.98
"2252","2016-08-11",7
"2253","2016-08-12",6.82
"2254","2016-08-15",6.9
"2255","2016-08-16",6.77
"2256","2016-08-17",6.76
"2257","2016-08-18",6.35
"2258","2016-08-19",6.23
"2259","2016-08-22",6.27
"2260","2016-08-23",6.28
"2261","2016-08-24",6.18
"2262","2016-08-25",6.19
"2263","2016-08-26",6.32
"2264","2016-08-29",6.36
"2265","2016-08-30",6.36
"2266","2016-08-31",6.23
"2267","2016-09-01",6.16
"2268","2016-09-02",6.22
"2269","2016-09-06",6.27
"2270","2016-09-07",6.23
"2271","2016-09-08",5.84
"2272","2016-09-09",5.69
"2273","2016-09-12",5.76
"2274","2016-09-13",5.64
"2275","2016-09-14",5.67
"2276","2016-09-15",5.64
"2277","2016-09-16",5.63
"2278","2016-09-19",5.66
"2279","2016-09-20",5.54
"2280","2016-09-21",5.75
"2281","2016-09-22",5.67
"2282","2016-09-23",5.64
"2283","2016-09-26",5.6
"2284","2016-09-27",5.65
"2285","2016-09-28",5.6
"2286","2016-09-29",5.49
"2287","2016-09-30",5.49
"2288","2016-10-03",5.53
"2289","2016-10-04",5.84
"2290","2016-10-05",6.34
"2291","2016-10-06",6.03
"2292","2016-10-07",5.8
"2293","2016-10-10",5.85
"2294","2016-10-11",5.7
"2295","2016-10-12",5.77
"2296","2016-10-13",5.6
"2297","2016-10-14",5.56
"2298","2016-10-17",5.4
"2299","2016-10-18",5.3
"2300","2016-10-19",5.1
"2301","2016-10-20",5.1
"2302","2016-10-21",5.15
"2303","2016-10-24",5.15
"2304","2016-10-25",5
"2305","2016-10-26",5.4
"2306","2016-10-27",5.05
"2307","2016-10-28",5.05
"2308","2016-10-31",5
"2309","2016-11-01",4.9
"2310","2016-11-02",4.65
"2311","2016-11-03",4.45
"2312","2016-11-04",4.6
"2313","2016-11-07",4.75
"2314","2016-11-08",4.45
"2315","2016-11-09",3.9
"2316","2016-11-10",4
"2317","2016-11-11",3.9
"2318","2016-11-14",3.5
"2319","2016-11-15",3.75
"2320","2016-11-16",3.95
"2321","2016-11-17",3.9
"2322","2016-11-18",3.65
"2323","2016-11-21",3.8
"2324","2016-11-22",3.95
"2325","2016-11-23",4.3
"2326","2016-11-25",4.6
"2327","2016-11-28",5.05
"2328","2016-11-29",5.65
"2329","2016-11-30",5.2
"2330","2016-12-01",4.8
"2331","2016-12-02",4.8
"2332","2016-12-05",5.15
"2333","2016-12-06",5.1
"2334","2016-12-07",4.95
"2335","2016-12-08",5.15
"2336","2016-12-09",5.15
"2337","2016-12-12",5.2
"2338","2016-12-13",5.55
"2339","2016-12-14",5.45
"2340","2016-12-15",5.05
"2341","2016-12-16",4.9
"2342","2016-12-19",4.8
"2343","2016-12-20",5.3
"2344","2016-12-21",5.1
"2345","2016-12-22",5.1
"2346","2016-12-23",5.15
"2347","2016-12-27",5.15
"2348","2016-12-28",5.15
"2349","2016-12-29",5
"2350","2016-12-30",4.9
"2351","2017-01-03",4.8
"2352","2017-01-04",4.9
"2353","2017-01-05",5.2
"2354","2017-01-06",5
"2355","2017-01-09",4.95
"2356","2017-01-10",5.15
"2357","2017-01-11",5.25
"2358","2017-01-12",5
"2359","2017-01-13",5.05
"2360","2017-01-17",4.85
"2361","2017-01-18",4.85
"2362","2017-01-19",4.8
"2363","2017-01-20",4.85
"2364","2017-01-23",4.8
"2365","2017-01-24",4.5
"2366","2017-01-25",4.35
"2367","2017-01-26",4.55
"2368","2017-01-27",4.5
"2369","2017-01-30",4.45
"2370","2017-01-31",4.25
"2371","2017-02-01",4.2
"2372","2017-02-02",4.2
"2373","2017-02-03",4.25
"2374","2017-02-06",4.3
"2375","2017-02-07",4.15
"2376","2017-02-08",4.1
"2377","2017-02-09",4
"2378","2017-02-10",4.08
"2379","2017-02-13",4.25
"2380","2017-02-14",4.1
"2381","2017-02-15",4.25
"2382","2017-02-16",4.25
"2383","2017-02-17",4.15
"2384","2017-02-21",4.1
"2385","2017-02-22",4.25
"2386","2017-02-23",4.15
"2387","2017-02-24",4.15
"2388","2017-02-27",4
"2389","2017-02-28",4.1
"2390","2017-03-01",4.05
"2391","2017-03-02",4.15
"2392","2017-03-03",4.2
"2393","2017-03-06",4.15
"2394","2017-03-07",4
"2395","2017-03-08",4.05
"2396","2017-03-09",4.05
"2397","2017-03-10",4.25
"2398","2017-03-13",4.35
"2399","2017-03-14",4.05
"2400","2017-03-15",4.05
"2401","2017-03-16",3.7
"2402","2017-03-17",3.85
"2403","2017-03-20",3.6
"2404","2017-03-21",3.65
"2405","2017-03-22",3.65
"2406","2017-03-23",3.7
"2407","2017-03-24",3.85
"2408","2017-03-27",3.75
"2409","2017-03-28",3.75
"2410","2017-03-29",3.8
"2411","2017-03-30",3.8
"2412","2017-03-31",3.8
"2413","2017-04-03",3.8
"2414","2017-04-04",3.75
"2415","2017-04-05",4.1
"2416","2017-04-06",4
"2417","2017-04-07",4.35
"2418","2017-04-10",4.25
"2419","2017-04-11",4.15
"2420","2017-04-12",4.05
"2421","2017-04-13",4.15
"2422","2017-04-17",4.1
"2423","2017-04-18",4.05
"2424","2017-04-19",4
"2425","2017-04-20",3.88
"2426","2017-04-21",3.8
"2427","2017-04-24",4.15
"2428","2017-04-25",4.1
"2429","2017-04-26",4.05
"2430","2017-04-27",4.1
"2431","2017-04-28",4.1
"2432","2017-05-01",4.05
"2433","2017-05-02",4.2
"2434","2017-05-03",4.45
"2435","2017-05-04",4.35
"2436","2017-05-05",4.35
"2437","2017-05-08",4.4
"2438","2017-05-09",4.5
"2439","2017-05-10",4.15
"2440","2017-05-11",4.05
"2441","2017-05-12",4.05
"2442","2017-05-15",4.03
"2443","2017-05-16",4
"2444","2017-05-17",4
"2445","2017-05-18",3.95
"2446","2017-05-19",4
"2447","2017-05-22",4.2
"2448","2017-05-23",4.25
"2449","2017-05-24",4.3
"2450","2017-05-25",4.35
"2451","2017-05-26",4.25
"2452","2017-05-30",4.2
"2453","2017-05-31",4.15
"2454","2017-06-01",4.18
"2455","2017-06-02",4.2
"2456","2017-06-05",4.05
"2457","2017-06-06",4.15
"2458","2017-06-07",4.15
"2459","2017-06-08",4.15
"2460","2017-06-09",4.05
"2461","2017-06-12",4
"2462","2017-06-13",4.1
"2463","2017-06-14",4.05
"2464","2017-06-15",4
"2465","2017-06-16",3.9
"2466","2017-06-19",3.95
"2467","2017-06-20",4
"2468","2017-06-21",3.95
"2469","2017-06-22",4.1
"2470","2017-06-23",4.15
"2471","2017-06-26",4.2
"2472","2017-06-27",4.25
"2473","2017-06-28",4.45
"2474","2017-06-29",4.25
"2475","2017-06-30",4.45
"2476","2017-07-03",4.45
"2477","2017-07-05",4.4
"2478","2017-07-06",4.35
"2479","2017-07-07",4.4
"2480","2017-07-10",4.4
"2481","2017-07-11",4.4
"2482","2017-07-12",4.15
"2483","2017-07-13",4.35
"2484","2017-07-14",4.4
"2485","2017-07-17",4.25
"2486","2017-07-18",4.2
"2487","2017-07-19",4.25
"2488","2017-07-20",4.15
"2489","2017-07-21",4.13
"2490","2017-07-24",4.13
"2491","2017-07-25",4.1
"2492","2017-07-26",4
"2493","2017-07-27",4.05
"2494","2017-07-28",4.1
"2495","2017-07-31",4
"2496","2017-08-01",4
"2497","2017-08-02",3.95
"2498","2017-08-03",3.95
"2499","2017-08-04",3.95
"2500","2017-08-07",3.95
"2501","2017-08-08",4
"2502","2017-08-09",3.8
"2503","2017-08-10",3.7
"2504","2017-08-11",3.63
"2505","2017-08-14",3.7
"2506","2017-08-15",3.65
"2507","2017-08-16",3.65
"2508","2017-08-17",3.6
"2509","2017-08-18",3.65
"2510","2017-08-21",3.65
"2511","2017-08-22",3.55
"2512","2017-08-23",3.55
"2513","2017-08-24",3.55
"2514","2017-08-25",3.55
"2515","2017-08-28",3.95
"2516","2017-08-29",4
"2517","2017-08-30",3.85
"2518","2017-08-31",3.95
"2519","2017-09-01",4
"2520","2017-09-05",4
"2521","2017-09-06",3.95
"2522","2017-09-07",3.95
"2523","2017-09-08",3.85
"2524","2017-09-11",3.95
"2525","2017-09-12",4.35
"2526","2017-09-13",5.1
"2527","2017-09-14",4.7
"2528","2017-09-15",4.65
"2529","2017-09-18",5.3
"2530","2017-09-19",5.3
"2531","2017-09-20",5.35
"2532","2017-09-21",5.09
"2533","2017-09-22",4.9
"2534","2017-09-25",5.1
"2535","2017-09-26",5.25
"2536","2017-09-27",5.35
"2537","2017-09-28",5.65
"2538","2017-09-29",5.75
"2539","2017-10-02",6.65
"2540","2017-10-03",6.7
"2541","2017-10-04",7.95
"2542","2017-10-05",8.35
"2543","2017-10-06",9.2
"2544","2017-10-09",9.05
"2545","2017-10-10",8.95
"2546","2017-10-11",8.25
"2547","2017-10-12",8.2
"2548","2017-10-13",8.25
"2549","2017-10-16",8.3
"2550","2017-10-17",8.25
"2551","2017-10-18",8.55
"2552","2017-10-19",8.05
"2553","2017-10-20",7.95
"2554","2017-10-23",7.8
"2555","2017-10-24",7.8
"2556","2017-10-25",7.48
"2557","2017-10-26",7.18
"2558","2017-10-27",6.85
"2559","2017-10-30",6.7
"2560","2017-10-31",7.3
"2561","2017-11-01",6.85
"2562","2017-11-02",6.6
"2563","2017-11-03",6.9
"2564","2017-11-06",7.25
"2565","2017-11-07",7.58
"2566","2017-11-08",7.35
"2567","2017-11-09",6.9
"2568","2017-11-10",7.1
"2569","2017-11-13",7.75
"2570","2017-11-14",7.75
"2571","2017-11-15",7.9
"2572","2017-11-16",8.1
"2573","2017-11-17",7.75
"2574","2017-11-20",7.95
"2575","2017-11-21",7.6
"2576","2017-11-22",7.7
"2577","2017-11-24",7.5
"2578","2017-11-27",7.4
"2579","2017-11-28",7.35
"2580","2017-11-29",7.05
"2581","2017-11-30",6.8
"2582","2017-12-01",7.35
"2583","2017-12-04",7.25
"2584","2017-12-05",7.05
"2585","2017-12-06",6.95
"2586","2017-12-07",7.25
"2587","2017-12-08",7.3
"2588","2017-12-11",7.1
"2589","2017-12-12",6.95
"2590","2017-12-13",7.2
"2591","2017-12-14",6.95
"2592","2017-12-15",6.95
"2593","2017-12-18",6.85
"2594","2017-12-19",6.9
"2595","2017-12-20",7.2
"2596","2017-12-21",7.3
"2597","2017-12-22",7.2
"2598","2017-12-26",7
"2599","2017-12-27",6.95
"2600","2017-12-28",6.95
"2601","2017-12-29",6.8
"2602","2018-01-02",7.2
"2603","2018-01-03",7
"2604","2018-01-04",7.2
"2605","2018-01-05",7.85
"2606","2018-01-08",7.88
"2607","2018-01-09",7.25
"2608","2018-01-10",7.18
"2609","2018-01-11",7.3
"2610","2018-01-12",7.2
"2611","2018-01-16",6.85
"2612","2018-01-17",6.85
"2613","2018-01-18",6.8
"2614","2018-01-19",6.75
"2615","2018-01-22",6.45
"2616","2018-01-23",6.35
"2617","2018-01-24",6.05
"2618","2018-01-25",6.1
"2619","2018-01-26",6.4
"2620","2018-01-29",6.23
"2621","2018-01-30",6.15
"2622","2018-01-31",6
"2623","2018-02-01",5.8
"2624","2018-02-02",5.75
"2625","2018-02-05",5.6
"2626","2018-02-06",5.35
"2627","2018-02-07",5.55
"2628","2018-02-08",5.1
"2629","2018-02-09",4.95
"2630","2018-02-12",5.15
"2631","2018-02-13",5.15
"2632","2018-02-14",5.6
"2633","2018-02-15",5.45
"2634","2018-02-16",5.75
"2635","2018-02-20",5.4
"2636","2018-02-21",5.85
"2637","2018-02-22",5.5
"2638","2018-02-23",5.7
"2639","2018-02-26",5.65
"2640","2018-02-27",5.55
"2641","2018-02-28",5.4
"2642","2018-03-01",5.1
"2643","2018-03-02",5.15
"2644","2018-03-05",5.1
"2645","2018-03-06",5.2
"2646","2018-03-07",5.2
"2647","2018-03-08",5.2
"2648","2018-03-09",5.28
"2649","2018-03-12",5.25
"2650","2018-03-13",5.1
"2651","2018-03-14",5.15
"2652","2018-03-15",5.15
"2653","2018-03-16",4.95
"2654","2018-03-19",4.85
"2655","2018-03-20",4.75
"2656","2018-03-21",5.2
"2657","2018-03-22",4.95
"2658","2018-03-23",5.05
"2659","2018-03-26",4.95
"2660","2018-03-27",4.95
"2661","2018-03-28",4.9
"2662","2018-03-29",4.85
"2663","2018-04-02",4.5
"2664","2018-04-03",4.8
"2665","2018-04-04",4.8
"2666","2018-04-05",4.8
"2667","2018-04-06",4.7
"2668","2018-04-09",4.9
"2669","2018-04-10",5.15
"2670","2018-04-11",5.1
"2671","2018-04-12",4.95
"2672","2018-04-13",4.85
"2673","2018-04-16",5.05
"2674","2018-04-17",5.1
"2675","2018-04-18",5.1
"2676","2018-04-19",4.95
"2677","2018-04-20",5
"2678","2018-04-23",4.95
"2679","2018-04-24",4.85
"2680","2018-04-25",4.85
"2681","2018-04-26",4.9
"2682","2018-04-27",4.95
"2683","2018-04-30",4.9
"2684","2018-05-01",4.9
"2685","2018-05-02",5
"2686","2018-05-03",5.05
"2687","2018-05-04",5.1
"2688","2018-05-07",5.3
"2689","2018-05-08",5.2
"2690","2018-05-09",5.35
"2691","2018-05-10",6.2
"2692","2018-05-11",6.15
"2693","2018-05-14",5.95
"2694","2018-05-15",5.9
"2695","2018-05-16",5.95
"2696","2018-05-17",6.1
"2697","2018-05-18",6.05
"2698","2018-05-21",6.05
"2699","2018-05-22",6.05
"2700","2018-05-23",6
"2701","2018-05-24",5.85
"2702","2018-05-25",5.7
"2703","2018-05-29",5.5
"2704","2018-05-30",5.5
"2705","2018-05-31",5.5
"2706","2018-06-01",5.4
"2707","2018-06-04",3.85
"2708","2018-06-05",4.38
"2709","2018-06-06",4.3
"2710","2018-06-07",4.2
"2711","2018-06-08",4.25
"2712","2018-06-11",4.1
"2713","2018-06-12",4.63
"2714","2018-06-13",5.2
"2715","2018-06-14",5
"2716","2018-06-15",5
"2717","2018-06-18",4.9
"2718","2018-06-19",4.95
"2719","2018-06-20",4.88
"2720","2018-06-21",4.6
"2721","2018-06-22",4.55
"2722","2018-06-25",4.35
"2723","2018-06-26",4.35
"2724","2018-06-27",4.2
"2725","2018-06-28",4.25
"2726","2018-06-29",4.25
"2727","2018-07-02",4.4
"2728","2018-07-03",4.35
"2729","2018-07-05",4.3
"2730","2018-07-06",4.3
"2731","2018-07-09",4.35
"2732","2018-07-10",4.3
"2733","2018-07-11",4.22
"2734","2018-07-12",4.22
"2735","2018-07-13",4.22
"2736","2018-07-16",4.25
"2737","2018-07-17",4.35
"2738","2018-07-18",4.34
"2739","2018-07-19",4.2
"2740","2018-07-20",4.22
"2741","2018-07-23",4.2
"2742","2018-07-24",4.18
"2743","2018-07-25",4.15
"2744","2018-07-26",4.08
"2745","2018-07-27",4.05
"2746","2018-07-30",4.03
"2747","2018-07-31",3.98
"2748","2018-08-01",3.75
"2749","2018-08-02",3.95
"2750","2018-08-03",4.1
"2751","2018-08-06",4.03
"2752","2018-08-07",4.1
"2753","2018-08-08",4.1
"2754","2018-08-09",3.85
"2755","2018-08-10",4.2
"2756","2018-08-13",4
"2757","2018-08-14",4.15
"2758","2018-08-15",4
"2759","2018-08-16",4.1
"2760","2018-08-17",4.05
"2761","2018-08-20",4
"2762","2018-08-21",4
"2763","2018-08-22",4.1
"2764","2018-08-23",4.05
"2765","2018-08-24",4
"2766","2018-08-27",4
"2767","2018-08-28",4.1
"2768","2018-08-29",4.05
"2769","2018-08-30",4.15
"2770","2018-08-31",4.15
"2771","2018-09-04",4.25
"2772","2018-09-05",4.1
"2773","2018-09-06",4
"2774","2018-09-07",3.98
"2775","2018-09-10",3.95
"2776","2018-09-11",3.8
"2777","2018-09-12",3.8
"2778","2018-09-13",3.85
"2779","2018-09-14",4.75
"2780","2018-09-17",4.2
"2781","2018-09-18",4.6
"2782","2018-09-19",4.95
"2783","2018-09-20",5.65
"2784","2018-09-21",5.4
"2785","2018-09-24",5.25
"2786","2018-09-25",5
"2787","2018-09-26",4.95
"2788","2018-09-27",4.95
"2789","2018-09-28",4.85
"2790","2018-10-01",5.08
"2791","2018-10-02",5.54
"2792","2018-10-03",6.3
"2793","2018-10-04",5.6
"2794","2018-10-05",5.82
"2795","2018-10-08",5.46
"2796","2018-10-09",5.4
"2797","2018-10-10",5.26
"2798","2018-10-11",5.08
"2799","2018-10-12",5.14
"2800","2018-10-15",5.09
"2801","2018-10-16",5.05
"2802","2018-10-17",5
"2803","2018-10-18",4.85
"2804","2018-10-19",4.6
"2805","2018-10-22",4.4
"2806","2018-10-23",4.4
"2807","2018-10-24",4.15
"2808","2018-10-25",4.25
"2809","2018-10-26",4
"2810","2018-10-29",4.66
"2811","2018-10-30",4.61
"2812","2018-10-31",4.81
"2813","2018-11-01",4.8
"2814","2018-11-02",4.99
"2815","2018-11-05",5.35
"2816","2018-11-06",5.19
"2817","2018-11-07",5.13
"2818","2018-11-08",5.26
"2819","2018-11-09",4.71
"2820","2018-11-12",4.6
"2821","2018-11-13",4.61
"2822","2018-11-14",4.61
"2823","2018-11-15",4.66
"2824","2018-11-16",4.6
"2825","2018-11-19",4.4
"2826","2018-11-20",4.26
"2827","2018-11-21",4.5
"2828","2018-11-23",4.49
"2829","2018-11-26",4.43
"2830","2018-11-27",4.36
"2831","2018-11-28",4.52
"2832","2018-11-29",4.51
"2833","2018-11-30",4.47
"2834","2018-12-03",4.71
"2835","2018-12-04",4.5
"2836","2018-12-06",4.24
"2837","2018-12-07",4.27
"2838","2018-12-10",4.14
"2839","2018-12-11",4.18
"2840","2018-12-12",4.29
"2841","2018-12-13",4.22
"2842","2018-12-14",4.24
"2843","2018-12-17",4.08
"2844","2018-12-18",4.13
"2845","2018-12-19",4.01
"2846","2018-12-20",3.87
"2847","2018-12-21",3.62
"2848","2018-12-24",3.72
"2849","2018-12-26",3.82
"2850","2018-12-27",3.74
"2851","2018-12-28",3.74
"2852","2018-12-31",3.63
"2853","2019-01-02",4.15
"2854","2019-01-03",4.17
"2855","2019-01-04",4.4
"2856","2019-01-07",4.53
"2857","2019-01-08",4.43
"2858","2019-01-09",5.39
"2859","2019-01-10",5.05
"2860","2019-01-11",5.35
"2861","2019-01-14",5.39
"2862","2019-01-15",5.35
"2863","2019-01-16",5.01
"2864","2019-01-17",5
"2865","2019-01-18",5.07
"2866","2019-01-22",5.15
"2867","2019-01-23",5.3
"2868","2019-01-24",5.32
"2869","2019-01-25",5.22
"2870","2019-01-28",5.45
"2871","2019-01-29",5.69
