"","date","WETF"
"1","2007-01-03",7.65
"2","2007-01-04",7.9
"3","2007-01-05",7.62
"4","2007-01-08",7.25
"5","2007-01-09",7.1
"6","2007-01-10",6.95
"7","2007-01-11",6.95
"8","2007-01-12",6.8
"9","2007-01-16",6.65
"10","2007-01-17",6.47
"11","2007-01-18",6.6
"12","2007-01-19",6.9
"13","2007-01-22",7.2
"14","2007-01-23",7.15
"15","2007-01-24",6.95
"16","2007-01-25",6.9
"17","2007-01-26",7.1
"18","2007-01-29",7.05
"19","2007-01-30",7.15
"20","2007-01-31",7.15
"21","2007-02-01",7.5
"22","2007-02-02",7.78
"23","2007-02-05",8
"24","2007-02-06",8.05
"25","2007-02-07",8.35
"26","2007-02-08",8.3
"27","2007-02-09",8.25
"28","2007-02-12",8.15
"29","2007-02-13",8.6
"30","2007-02-14",9
"31","2007-02-15",9.3
"32","2007-02-16",9.45
"33","2007-02-20",9.01
"34","2007-02-21",9
"35","2007-02-22",9.1
"36","2007-02-23",9
"37","2007-02-26",8.75
"38","2007-02-27",8
"39","2007-02-28",8.21
"40","2007-03-01",8.1
"41","2007-03-02",8
"42","2007-03-05",7.95
"43","2007-03-06",8.15
"44","2007-03-07",8.04
"45","2007-03-08",8.06
"46","2007-03-09",7.95
"47","2007-03-12",7.95
"48","2007-03-13",7.8
"49","2007-03-14",7.55
"50","2007-03-15",7.4
"51","2007-03-16",7.05
"52","2007-03-19",6.9
"53","2007-03-20",6.6
"54","2007-03-21",7
"55","2007-03-22",6.92
"56","2007-03-23",6.9
"57","2007-03-26",6.95
"58","2007-03-27",6.9
"59","2007-03-28",6.85
"60","2007-03-29",6.74
"61","2007-03-30",7
"62","2007-04-02",6.99
"63","2007-04-03",7.05
"64","2007-04-04",7.05
"65","2007-04-05",6.9
"66","2007-04-09",6.67
"67","2007-04-10",6.4
"68","2007-04-11",6.08
"69","2007-04-12",6.7
"70","2007-04-13",6.5
"71","2007-04-16",6.7
"72","2007-04-17",6.5
"73","2007-04-18",6.35
"74","2007-04-19",6.15
"75","2007-04-20",6.53
"76","2007-04-23",6.35
"77","2007-04-24",6.35
"78","2007-04-25",6.7
"79","2007-04-26",6.55
"80","2007-04-27",6.4
"81","2007-04-30",6.5
"82","2007-05-01",6.4
"83","2007-05-02",6.7
"84","2007-05-03",7
"85","2007-05-04",7.3
"86","2007-05-07",7.4
"87","2007-05-08",6.9
"88","2007-05-09",7.05
"89","2007-05-10",7
"90","2007-05-11",7.25
"91","2007-05-14",7.45
"92","2007-05-15",6.75
"93","2007-05-16",6.68
"94","2007-05-17",6.76
"95","2007-05-18",6.7
"96","2007-05-21",6.65
"97","2007-05-22",6.4
"98","2007-05-23",6.2
"99","2007-05-24",6.05
"100","2007-05-25",6.1
"101","2007-05-29",6.03
"102","2007-05-30",5.9
"103","2007-05-31",5.85
"104","2007-06-01",5.72
"105","2007-06-04",6
"106","2007-06-05",5.9
"107","2007-06-06",5.65
"108","2007-06-07",5.6
"109","2007-06-08",5.61
"110","2007-06-11",5.95
"111","2007-06-12",5.89
"112","2007-06-13",5.77
"113","2007-06-14",5.67
"114","2007-06-15",5.8
"115","2007-06-18",5.67
"116","2007-06-19",5.75
"117","2007-06-20",5.75
"118","2007-06-21",5.8
"119","2007-06-22",5.55
"120","2007-06-25",5.34
"121","2007-06-26",5.1
"122","2007-06-27",5.1
"123","2007-06-28",5.3
"124","2007-06-29",5.01
"125","2007-07-02",5
"126","2007-07-03",4.7
"127","2007-07-05",4.89
"128","2007-07-06",4.8
"129","2007-07-09",4.68
"130","2007-07-10",4.5
"131","2007-07-11",4.5
"132","2007-07-12",4.37
"133","2007-07-13",4.35
"134","2007-07-16",4.13
"135","2007-07-17",4.2
"136","2007-07-18",4.35
"137","2007-07-19",4.38
"138","2007-07-20",4.39
"139","2007-07-23",5
"140","2007-07-24",4.55
"141","2007-07-25",4.5
"142","2007-07-26",4.51
"143","2007-07-27",4.8
"144","2007-07-30",4.55
"145","2007-07-31",4.8
"146","2007-08-01",4.7
"147","2007-08-02",4.65
"148","2007-08-03",4.5
"149","2007-08-06",4.5
"150","2007-08-07",4.65
"151","2007-08-08",4.5
"152","2007-08-09",4.52
"153","2007-08-10",4.5
"154","2007-08-13",4.5
"155","2007-08-14",4.3
"156","2007-08-15",4.28
"157","2007-08-16",4
"158","2007-08-17",4.25
"159","2007-08-20",4.15
"160","2007-08-21",4
"161","2007-08-22",4
"162","2007-08-23",3.95
"163","2007-08-24",3.97
"164","2007-08-27",3.82
"165","2007-08-28",3.9
"166","2007-08-29",3.9
"167","2007-08-30",3.85
"168","2007-08-31",3.85
"169","2007-09-04",3.95
"170","2007-09-05",3.9
"171","2007-09-06",3.75
"172","2007-09-07",3.65
"173","2007-09-10",3.7
"174","2007-09-11",3.6
"175","2007-09-12",3.62
"176","2007-09-13",3.7
"177","2007-09-14",3.66
"178","2007-09-17",3.7
"179","2007-09-18",3.69
"180","2007-09-19",4
"181","2007-09-20",3.95
"182","2007-09-21",4
"183","2007-09-24",4.02
"184","2007-09-25",4
"185","2007-09-26",4
"186","2007-09-27",3.92
"187","2007-09-28",3.93
"188","2007-10-01",4.01
"189","2007-10-02",4.4
"190","2007-10-03",4.3
"191","2007-10-04",4.35
"192","2007-10-05",4.26
"193","2007-10-08",4.14
"194","2007-10-09",4.05
"195","2007-10-10",3.9
"196","2007-10-11",3.9
"197","2007-10-12",3.89
"198","2007-10-15",3.95
"199","2007-10-16",3.93
"200","2007-10-17",3.81
"201","2007-10-18",3.86
"202","2007-10-19",3.85
"203","2007-10-22",3.67
"204","2007-10-23",3.7
"205","2007-10-24",3.6
"206","2007-10-25",3.6
"207","2007-10-26",3.65
"208","2007-10-29",3.57
"209","2007-10-30",3.9
"210","2007-10-31",3.85
"211","2007-11-01",3.88
"212","2007-11-02",3.95
"213","2007-11-05",3.85
"214","2007-11-06",3.88
"215","2007-11-07",3.8
"216","2007-11-08",3.85
"217","2007-11-09",3.86
"218","2007-11-12",3.75
"219","2007-11-13",3.9
"220","2007-11-14",3.7
"221","2007-11-15",3.51
"222","2007-11-16",3.5
"223","2007-11-19",3.3
"224","2007-11-20",3.05
"225","2007-11-21",2.95
"226","2007-11-23",3.01
"227","2007-11-26",2.96
"228","2007-11-27",3.03
"229","2007-11-28",3.05
"230","2007-11-29",2.95
"231","2007-11-30",2.9
"232","2007-12-03",2.7
"233","2007-12-04",2.95
"234","2007-12-05",2.9
"235","2007-12-06",2.95
"236","2007-12-07",2.9
"237","2007-12-10",3
"238","2007-12-11",2.9
"239","2007-12-12",2.9
"240","2007-12-13",2.9
"241","2007-12-14",2.9
"242","2007-12-17",2.85
"243","2007-12-18",2.85
"244","2007-12-19",2.87
"245","2007-12-20",2.88
"246","2007-12-21",2.8
"247","2007-12-24",2.77
"248","2007-12-26",2.9
"249","2007-12-27",2.75
"250","2007-12-28",2.79
"251","2007-12-31",2.77
"252","2008-01-02",2.81
"253","2008-01-03",3.2
"254","2008-01-04",3.02
"255","2008-01-07",3.03
"256","2008-01-08",3
"257","2008-01-09",2.85
"258","2008-01-10",2.85
"259","2008-01-11",2.85
"260","2008-01-14",2.8
"261","2008-01-15",2.8
"262","2008-01-16",2.72
"263","2008-01-17",2.85
"264","2008-01-18",2.7
"265","2008-01-22",2.47
"266","2008-01-23",2.5
"267","2008-01-24",2.74
"268","2008-01-25",3.08
"269","2008-01-28",3.49
"270","2008-01-29",3.3
"271","2008-01-30",3.2
"272","2008-01-31",3.3
"273","2008-02-01",3.48
"274","2008-02-04",3.38
"275","2008-02-05",3.2
"276","2008-02-06",3.1
"277","2008-02-07",3.09
"278","2008-02-08",3.05
"279","2008-02-11",3
"280","2008-02-12",3.03
"281","2008-02-13",3.15
"282","2008-02-14",3.1
"283","2008-02-15",3.15
"284","2008-02-19",3.07
"285","2008-02-20",3
"286","2008-02-21",3
"287","2008-02-22",3.05
"288","2008-02-25",3
"289","2008-02-26",2.96
"290","2008-02-27",3.1
"291","2008-02-28",3.1
"292","2008-02-29",2.95
"293","2008-03-03",3
"294","2008-03-04",3
"295","2008-03-05",3
"296","2008-03-06",3
"297","2008-03-07",2.95
"298","2008-03-10",2.75
"299","2008-03-11",2.8
"300","2008-03-12",2.8
"301","2008-03-13",2.85
"302","2008-03-14",2.75
"303","2008-03-17",2.59
"304","2008-03-18",2.85
"305","2008-03-19",2.8
"306","2008-03-20",2.7
"307","2008-03-24",2.71
"308","2008-03-25",2.75
"309","2008-03-26",2.8
"310","2008-03-27",2.74
"311","2008-03-28",2.76
"312","2008-03-31",2.8
"313","2008-04-01",2.82
"314","2008-04-02",2.76
"315","2008-04-03",2.8
"316","2008-04-04",2.75
"317","2008-04-07",2.8
"318","2008-04-08",2.7
"319","2008-04-09",2.65
"320","2008-04-10",2.6
"321","2008-04-11",2.5
"322","2008-04-14",2.55
"323","2008-04-15",2.37
"324","2008-04-16",2.5
"325","2008-04-17",2.55
"326","2008-04-18",2.6
"327","2008-04-21",2.45
"328","2008-04-22",2.5
"329","2008-04-23",2.4
"330","2008-04-24",2.45
"331","2008-04-25",2.5
"332","2008-04-28",2.45
"333","2008-04-29",2.45
"334","2008-04-30",2.48
"335","2008-05-01",2.5
"336","2008-05-02",2.5
"337","2008-05-05",2.49
"338","2008-05-06",2.41
"339","2008-05-07",2.38
"340","2008-05-08",2.36
"341","2008-05-09",2.36
"342","2008-05-12",2.31
"343","2008-05-13",2.7
"344","2008-05-14",2.7
"345","2008-05-15",2.44
"346","2008-05-16",2.39
"347","2008-05-19",2.55
"348","2008-05-20",2.55
"349","2008-05-21",2.5
"350","2008-05-22",2.7
"351","2008-05-23",2.7
"352","2008-05-27",2.65
"353","2008-05-28",2.7
"354","2008-05-29",2.7
"355","2008-05-30",2.65
"356","2008-06-02",2.7
"357","2008-06-03",2.65
"358","2008-06-04",2.65
"359","2008-06-05",2.7
"360","2008-06-06",2.6
"361","2008-06-09",2.62
"362","2008-06-10",2.65
"363","2008-06-11",2.5
"364","2008-06-12",2.5
"365","2008-06-13",2.5
"366","2008-06-16",2.5
"367","2008-06-17",2.65
"368","2008-06-18",2.4
"369","2008-06-19",2.5
"370","2008-06-20",2.5
"371","2008-06-23",2.4
"372","2008-06-24",2.5
"373","2008-06-25",2.45
"374","2008-06-26",2.45
"375","2008-06-27",2.4
"376","2008-06-30",2.3
"377","2008-07-01",2.3
"378","2008-07-02",2.3
"379","2008-07-03",2.3
"380","2008-07-07",2.3
"381","2008-07-08",2.3
"382","2008-07-09",2.21
"383","2008-07-10",2.21
"384","2008-07-11",2.21
"385","2008-07-14",2.07
"386","2008-07-15",1.95
"387","2008-07-16",1.92
"388","2008-07-17",2.1
"389","2008-07-18",2
"390","2008-07-21",2.24
"391","2008-07-22",2.2
"392","2008-07-23",2.2
"393","2008-07-24",2.2
"394","2008-07-25",2.25
"395","2008-07-28",2.23
"396","2008-07-29",2.3
"397","2008-07-30",2.45
"398","2008-07-31",2.49
"399","2008-08-01",2.5
"400","2008-08-04",2.3
"401","2008-08-05",2.27
"402","2008-08-06",2.25
"403","2008-08-07",2.44
"404","2008-08-08",2.3
"405","2008-08-11",2.28
"406","2008-08-12",2.22
"407","2008-08-13",2.15
"408","2008-08-14",2.2
"409","2008-08-15",2.2
"410","2008-08-18",2.2
"411","2008-08-19",2.35
"412","2008-08-20",2.25
"413","2008-08-21",2.2
"414","2008-08-22",2.2
"415","2008-08-25",2.15
"416","2008-08-26",2.15
"417","2008-08-27",2
"418","2008-08-28",2.12
"419","2008-08-29",2.1
"420","2008-09-02",2.05
"421","2008-09-03",2.03
"422","2008-09-04",2
"423","2008-09-05",1.95
"424","2008-09-08",1.9
"425","2008-09-09",1.9
"426","2008-09-10",1.9
"427","2008-09-11",1.9
"428","2008-09-12",1.95
"429","2008-09-15",1.75
"430","2008-09-16",1.49
"431","2008-09-17",1.39
"432","2008-09-18",1.3
"433","2008-09-19",1.75
"434","2008-09-22",1.78
"435","2008-09-23",1.75
"436","2008-09-24",1.55
"437","2008-09-25",1.48
"438","2008-09-26",1.5
"439","2008-09-29",1.4
"440","2008-09-30",1.5
"441","2008-10-01",1.5
"442","2008-10-02",1.45
"443","2008-10-03",1.45
"444","2008-10-06",1.3
"445","2008-10-07",1.2
"446","2008-10-08",1.19
"447","2008-10-09",1.12
"448","2008-10-10",1.2
"449","2008-10-13",1.35
"450","2008-10-14",1.34
"451","2008-10-15",1.2
"452","2008-10-16",1.35
"453","2008-10-17",1.36
"454","2008-10-20",1.25
"455","2008-10-21",1.39
"456","2008-10-22",1.45
"457","2008-10-23",1.45
"458","2008-10-24",1.4
"459","2008-10-27",1.45
"460","2008-10-28",1.3
"461","2008-10-29",1.25
"462","2008-10-30",1.37
"463","2008-10-31",1.45
"464","2008-11-03",1.35
"465","2008-11-04",1.35
"466","2008-11-05",1.35
"467","2008-11-06",1.35
"468","2008-11-07",1.3
"469","2008-11-10",1.2
"470","2008-11-11",1.05
"471","2008-11-12",1
"472","2008-11-13",0.95
"473","2008-11-14",1.05
"474","2008-11-17",1.15
"475","2008-11-18",1.03
"476","2008-11-19",1
"477","2008-11-20",0.9
"478","2008-11-21",0.85
"479","2008-11-24",0.9
"480","2008-11-25",0.85
"481","2008-11-26",1
"482","2008-11-28",0.9
"483","2008-12-01",0.83
"484","2008-12-02",0.85
"485","2008-12-03",0.89
"486","2008-12-04",0.88
"487","2008-12-05",0.89
"488","2008-12-08",0.9
"489","2008-12-09",0.9
"490","2008-12-10",0.92
"491","2008-12-11",0.9
"492","2008-12-12",0.9
"493","2008-12-15",0.97
"494","2008-12-16",0.89
"495","2008-12-17",0.82
"496","2008-12-18",0.84
"497","2008-12-19",0.75
"498","2008-12-22",0.7
"499","2008-12-23",0.7
"500","2008-12-24",0.75
"501","2008-12-26",0.7
"502","2008-12-29",0.69
"503","2008-12-30",0.65
"504","2008-12-31",0.7
"505","2009-01-02",0.85
"506","2009-01-05",0.81
"507","2009-01-06",0.83
"508","2009-01-07",0.72
"509","2009-01-08",0.85
"510","2009-01-09",0.85
"511","2009-01-12",0.85
"512","2009-01-13",0.85
"513","2009-01-14",0.73
"514","2009-01-15",0.84
"515","2009-01-16",0.82
"516","2009-01-20",0.71
"517","2009-01-21",0.75
"518","2009-01-22",0.65
"519","2009-01-23",0.65
"520","2009-01-26",0.7
"521","2009-01-27",0.63
"522","2009-01-28",0.65
"523","2009-01-29",0.65
"524","2009-01-30",0.72
"525","2009-02-02",0.66
"526","2009-02-03",0.7
"527","2009-02-04",0.7
"528","2009-02-05",0.75
"529","2009-02-06",0.85
"530","2009-02-09",0.82
"531","2009-02-10",0.81
"532","2009-02-11",0.84
"533","2009-02-12",0.8
"534","2009-02-13",0.82
"535","2009-02-17",0.72
"536","2009-02-18",0.65
"537","2009-02-19",0.68
"538","2009-02-20",0.65
"539","2009-02-23",0.65
"540","2009-02-24",0.62
"541","2009-02-25",0.62
"542","2009-02-26",0.63
"543","2009-02-27",0.64
"544","2009-03-02",0.62
"545","2009-03-03",0.67
"546","2009-03-04",0.64
"547","2009-03-05",0.62
"548","2009-03-06",0.6
"549","2009-03-09",0.55
"550","2009-03-10",0.59
"551","2009-03-11",0.59
"552","2009-03-12",0.65
"553","2009-03-13",0.65
"554","2009-03-16",0.65
"555","2009-03-17",0.69
"556","2009-03-18",0.68
"557","2009-03-19",0.68
"558","2009-03-20",0.68
"559","2009-03-23",0.63
"560","2009-03-24",0.63
"561","2009-03-25",0.59
"562","2009-03-26",0.6
"563","2009-03-27",0.61
"564","2009-03-30",0.59
"565","2009-03-31",0.67
"566","2009-04-01",0.63
"567","2009-04-02",0.67
"568","2009-04-03",0.77
"569","2009-04-06",0.8
"570","2009-04-07",0.81
"571","2009-04-08",0.88
"572","2009-04-09",0.88
"573","2009-04-13",0.93
"574","2009-04-14",0.9
"575","2009-04-15",0.95
"576","2009-04-16",1
"577","2009-04-17",0.95
"578","2009-04-20",0.93
"579","2009-04-21",0.93
"580","2009-04-22",0.93
"581","2009-04-23",0.9
"582","2009-04-24",0.9
"583","2009-04-27",0.89
"584","2009-04-28",0.94
"585","2009-04-29",1.02
"586","2009-04-30",1.1
"587","2009-05-01",1.19
"588","2009-05-04",1.25
"589","2009-05-05",1.26
"590","2009-05-06",1.26
"591","2009-05-07",1.28
"592","2009-05-08",1.2
"593","2009-05-11",1.15
"594","2009-05-12",1.1
"595","2009-05-13",1.07
"596","2009-05-14",1.07
"597","2009-05-15",1.05
"598","2009-05-18",1.15
"599","2009-05-19",1.11
"600","2009-05-20",1.2
"601","2009-05-21",1.2
"602","2009-05-22",1.2
"603","2009-05-26",1.2
"604","2009-05-27",1.2
"605","2009-05-28",1.15
"606","2009-05-29",1.2
"607","2009-06-01",1.29
"608","2009-06-02",1.25
"609","2009-06-03",1.15
"610","2009-06-04",1.24
"611","2009-06-05",1.35
"612","2009-06-08",1.28
"613","2009-06-09",1.52
"614","2009-06-10",1.58
"615","2009-06-11",1.57
"616","2009-06-12",1.54
"617","2009-06-15",1.55
"618","2009-06-16",1.52
"619","2009-06-17",1.55
"620","2009-06-18",1.42
"621","2009-06-19",1.4
"622","2009-06-22",1.35
"623","2009-06-23",1.25
"624","2009-06-24",1.25
"625","2009-06-25",1.25
"626","2009-06-26",1.25
"627","2009-06-29",1.1
"628","2009-06-30",1.1
"629","2009-07-01",1.14
"630","2009-07-02",1.2
"631","2009-07-06",1.2
"632","2009-07-07",1.2
"633","2009-07-08",1.09
"634","2009-07-09",1.1
"635","2009-07-10",1.1
"636","2009-07-13",1.14
"637","2009-07-14",1.17
"638","2009-07-15",1.2
"639","2009-07-16",1.22
"640","2009-07-17",1.25
"641","2009-07-20",1.25
"642","2009-07-21",1.3
"643","2009-07-22",1.3
"644","2009-07-23",1.3
"645","2009-07-24",1.25
"646","2009-07-27",1.3
"647","2009-07-28",1.37
"648","2009-07-29",1.35
"649","2009-07-30",1.46
"650","2009-07-31",1.44
"651","2009-08-03",1.4
"652","2009-08-04",1.4
"653","2009-08-05",1.36
"654","2009-08-06",1.4
"655","2009-08-07",1.38
"656","2009-08-10",1.26
"657","2009-08-11",1.35
"658","2009-08-12",1.33
"659","2009-08-13",1.3
"660","2009-08-14",1.26
"661","2009-08-17",1.24
"662","2009-08-18",1.24
"663","2009-08-19",1.2
"664","2009-08-20",1.26
"665","2009-08-21",1.34
"666","2009-08-24",1.28
"667","2009-08-25",1.3
"668","2009-08-26",1.42
"669","2009-08-27",1.45
"670","2009-08-28",1.39
"671","2009-08-31",1.42
"672","2009-09-01",1.4
"673","2009-09-02",1.37
"674","2009-09-03",1.39
"675","2009-09-04",1.3
"676","2009-09-08",1.35
"677","2009-09-09",1.4
"678","2009-09-10",1.4
"679","2009-09-11",1.4
"680","2009-09-14",1.4
"681","2009-09-15",1.3
"682","2009-09-16",1.4
"683","2009-09-17",1.32
"684","2009-09-18",1.38
"685","2009-09-21",1.36
"686","2009-09-22",1.35
"687","2009-09-23",1.38
"688","2009-09-24",1.5
"689","2009-09-25",1.4
"690","2009-09-28",1.45
"691","2009-09-29",1.48
"692","2009-09-30",1.5
"693","2009-10-01",1.6
"694","2009-10-02",1.6
"695","2009-10-05",1.65
"696","2009-10-06",1.74
"697","2009-10-07",1.64
"698","2009-10-08",1.65
"699","2009-10-09",1.53
"700","2009-10-12",1.55
"701","2009-10-13",1.6
"702","2009-10-14",1.69
"703","2009-10-15",1.78
"704","2009-10-16",1.78
"705","2009-10-19",2.05
"706","2009-10-20",2.15
"707","2009-10-21",2.06
"708","2009-10-22",2.05
"709","2009-10-23",1.76
"710","2009-10-26",1.85
"711","2009-10-27",1.99
"712","2009-10-28",1.9
"713","2009-10-29",1.98
"714","2009-10-30",2.04
"715","2009-11-02",2.05
"716","2009-11-03",2.05
"717","2009-11-04",2.05
"718","2009-11-05",2.05
"719","2009-11-06",2.02
"720","2009-11-09",2.03
"721","2009-11-10",2.03
"722","2009-11-11",2.09
"723","2009-11-12",2.07
"724","2009-11-13",2.02
"725","2009-11-16",2.03
"726","2009-11-17",2.08
"727","2009-11-18",2.06
"728","2009-11-19",2.06
"729","2009-11-20",2.1
"730","2009-11-23",2.03
"731","2009-11-24",2
"732","2009-11-25",1.98
"733","2009-11-27",1.9
"734","2009-11-30",1.85
"735","2009-12-01",1.76
"736","2009-12-02",1.78
"737","2009-12-03",1.76
"738","2009-12-04",1.7
"739","2009-12-07",1.75
"740","2009-12-08",1.75
"741","2009-12-09",1.75
"742","2009-12-10",1.79
"743","2009-12-11",1.8
"744","2009-12-14",1.8
"745","2009-12-15",1.8
"746","2009-12-16",1.8
"747","2009-12-17",1.81
"748","2009-12-18",1.76
"749","2009-12-21",1.79
"750","2009-12-22",1.79
"751","2009-12-23",1.82
"752","2009-12-24",1.8
"753","2009-12-28",1.79
"754","2009-12-29",1.8
"755","2009-12-30",1.8
"756","2009-12-31",1.85
"757","2010-01-04",2
"758","2010-01-05",2.06
"759","2010-01-06",2.03
"760","2010-01-07",2.13
"761","2010-01-08",2.24
"762","2010-01-11",2.25
"763","2010-01-12",2.35
"764","2010-01-13",2.5
"765","2010-01-14",2.62
"766","2010-01-15",2.59
"767","2010-01-19",2.5
"768","2010-01-20",2.6
"769","2010-01-21",2.6
"770","2010-01-22",2.52
"771","2010-01-25",2.37
"772","2010-01-26",2.29
"773","2010-01-27",2.15
"774","2010-01-28",2.15
"775","2010-01-29",2.15
"776","2010-02-01",2.19
"777","2010-02-02",2.15
"778","2010-02-03",2.13
"779","2010-02-04",2.08
"780","2010-02-05",2.08
"781","2010-02-08",1.96
"782","2010-02-09",2.06
"783","2010-02-10",2.03
"784","2010-02-11",2.1
"785","2010-02-12",2.05
"786","2010-02-16",2.03
"787","2010-02-17",2.07
"788","2010-02-18",2.1
"789","2010-02-19",2.07
"790","2010-02-22",2.15
"791","2010-02-23",2.15
"792","2010-02-24",2.15
"793","2010-02-25",2.15
"794","2010-02-26",2.15
"795","2010-03-01",2.17
"796","2010-03-02",2.22
"797","2010-03-03",2.27
"798","2010-03-04",2.3
"799","2010-03-05",2.3
"800","2010-03-08",2.4
"801","2010-03-09",2.31
"802","2010-03-10",2.35
"803","2010-03-11",2.45
"804","2010-03-12",2.54
"805","2010-03-15",2.42
"806","2010-03-16",2.3
"807","2010-03-17",2.54
"808","2010-03-18",2.49
"809","2010-03-19",2.51
"810","2010-03-22",2.55
"811","2010-03-23",2.6
"812","2010-03-24",2.71
"813","2010-03-25",2.76
"814","2010-03-26",3.04
"815","2010-03-29",2.74
"816","2010-03-30",2.8
"817","2010-03-31",2.95
"818","2010-04-01",2.94
"819","2010-04-05",2.95
"820","2010-04-06",2.96
"821","2010-04-07",2.95
"822","2010-04-08",2.95
"823","2010-04-09",2.94
"824","2010-04-12",2.72
"825","2010-04-13",2.75
"826","2010-04-14",2.74
"827","2010-04-15",2.7
"828","2010-04-16",2.52
"829","2010-04-19",2.6
"830","2010-04-20",2.56
"831","2010-04-21",2.62
"832","2010-04-22",2.75
"833","2010-04-23",2.7
"834","2010-04-26",2.7
"835","2010-04-27",2.71
"836","2010-04-28",2.7
"837","2010-04-29",2.75
"838","2010-04-30",2.86
"839","2010-05-03",2.78
"840","2010-05-04",2.66
"841","2010-05-05",2.7
"842","2010-05-06",2.56
"843","2010-05-07",2.47
"844","2010-05-10",2.47
"845","2010-05-11",2.57
"846","2010-05-12",2.56
"847","2010-05-13",2.66
"848","2010-05-14",2.64
"849","2010-05-17",2.72
"850","2010-05-18",2.7
"851","2010-05-19",2.6
"852","2010-05-20",2.55
"853","2010-05-21",2.54
"854","2010-05-24",2.47
"855","2010-05-25",2.42
"856","2010-05-26",2.46
"857","2010-05-27",2.35
"858","2010-05-28",2.66
"859","2010-06-01",2.6
"860","2010-06-02",2.66
"861","2010-06-03",2.7
"862","2010-06-04",2.6
"863","2010-06-07",2.4
"864","2010-06-08",2.18
"865","2010-06-09",2.31
"866","2010-06-10",2.3
"867","2010-06-11",2.21
"868","2010-06-14",2.3
"869","2010-06-15",2.1
"870","2010-06-16",2.3
"871","2010-06-17",2.11
"872","2010-06-18",2.12
"873","2010-06-21",2.2
"874","2010-06-22",2.12
"875","2010-06-23",2.15
"876","2010-06-24",2.14
"877","2010-06-25",2.07
"878","2010-06-28",2.11
"879","2010-06-29",2.07
"880","2010-06-30",2.15
"881","2010-07-01",2.12
"882","2010-07-02",2.08
"883","2010-07-06",2.07
"884","2010-07-07",2.05
"885","2010-07-08",2.08
"886","2010-07-09",2.13
"887","2010-07-12",2.2
"888","2010-07-13",2.3
"889","2010-07-14",2.22
"890","2010-07-15",2.25
"891","2010-07-16",2.15
"892","2010-07-19",2.13
"893","2010-07-20",2.15
"894","2010-07-21",2.08
"895","2010-07-22",2.07
"896","2010-07-23",2.08
"897","2010-07-26",2
"898","2010-07-27",1.85
"899","2010-07-28",2
"900","2010-07-29",2.05
"901","2010-07-30",2.08
"902","2010-08-02",2.05
"903","2010-08-03",2.03
"904","2010-08-04",2.1
"905","2010-08-05",2.15
"906","2010-08-06",2.19
"907","2010-08-09",2.18
"908","2010-08-10",2.03
"909","2010-08-11",2.06
"910","2010-08-12",2.01
"911","2010-08-13",2.05
"912","2010-08-16",2.1
"913","2010-08-17",2.08
"914","2010-08-18",2.08
"915","2010-08-19",2.1
"916","2010-08-20",2.15
"917","2010-08-23",2.15
"918","2010-08-24",2.1
"919","2010-08-25",1.98
"920","2010-08-26",2
"921","2010-08-27",1.9
"922","2010-08-30",1.92
"923","2010-08-31",1.96
"924","2010-09-01",2
"925","2010-09-02",2.04
"926","2010-09-03",2.06
"927","2010-09-07",2.05
"928","2010-09-08",2.1
"929","2010-09-09",2.1
"930","2010-09-10",2.09
"931","2010-09-13",2.05
"932","2010-09-14",2.1
"933","2010-09-15",2.19
"934","2010-09-16",2.2
"935","2010-09-17",2.2
"936","2010-09-20",2.22
"937","2010-09-21",2.25
"938","2010-09-22",2.36
"939","2010-09-23",2.4
"940","2010-09-24",2.41
"941","2010-09-27",2.4
"942","2010-09-28",2.39
"943","2010-09-29",2.34
"944","2010-09-30",2.45
"945","2010-10-01",2.4
"946","2010-10-04",2.34
"947","2010-10-05",2.35
"948","2010-10-06",2.35
"949","2010-10-07",2.37
"950","2010-10-08",2.52
"951","2010-10-11",2.59
"952","2010-10-12",2.65
"953","2010-10-13",2.81
"954","2010-10-14",2.9
"955","2010-10-15",2.9
"956","2010-10-18",2.95
"957","2010-10-19",2.95
"958","2010-10-20",3.41
"959","2010-10-21",3.25
"960","2010-10-22",3.3
"961","2010-10-25",3.5
"962","2010-10-26",3.5
"963","2010-10-27",3.4
"964","2010-10-28",3.35
"965","2010-10-29",3.3
"966","2010-11-01",3.38
"967","2010-11-02",3.35
"968","2010-11-03",3.45
"969","2010-11-04",3.55
"970","2010-11-05",3.53
"971","2010-11-08",3.55
"972","2010-11-09",3.53
"973","2010-11-10",3.6
"974","2010-11-11",3.63
"975","2010-11-12",3.6
"976","2010-11-15",3.77
"977","2010-11-16",3.85
"978","2010-11-17",3.65
"979","2010-11-18",3.8
"980","2010-11-19",3.8
"981","2010-11-22",3.71
"982","2010-11-23",3.7
"983","2010-11-24",3.7
"984","2010-11-26",3.7
"985","2010-11-29",3.68
"986","2010-11-30",3.7
"987","2010-12-01",3.6
"988","2010-12-02",3.7
"989","2010-12-03",3.65
"990","2010-12-06",3.9
"991","2010-12-07",3.9
"992","2010-12-08",4.04
"993","2010-12-09",4.06
"994","2010-12-10",4
"995","2010-12-13",4.04
"996","2010-12-14",4.1
"997","2010-12-15",4.1
"998","2010-12-16",4.07
"999","2010-12-17",4.04
"1000","2010-12-20",4.01
"1001","2010-12-21",4.05
"1002","2010-12-22",4.05
"1003","2010-12-23",4.03
"1004","2010-12-27",4
"1005","2010-12-28",4
