"","date","MERC"
"1002","2010-12-22",7.65
"1003","2010-12-23",7.63
"1004","2010-12-27",7.87
"1005","2010-12-28",7.86
"1006","2010-12-29",7.95
"1007","2010-12-30",7.9
"1008","2010-12-31",7.75
"1009","2011-01-03",7.85
"1010","2011-01-04",7.71
"1011","2011-01-05",7.68
"1012","2011-01-06",7.66
"1013","2011-01-07",8.11
"1014","2011-01-10",8.3
"1015","2011-01-11",8.38
"1016","2011-01-12",8.45
"1017","2011-01-13",8.43
"1018","2011-01-14",8.5
"1019","2011-01-18",8.57
"1020","2011-01-19",8.38
"1021","2011-01-20",7.66
"1022","2011-01-21",8.09
"1023","2011-01-24",8.37
"1024","2011-01-25",8.47
"1025","2011-01-26",8.62
"1026","2011-01-27",8.63
"1027","2011-01-28",8.45
"1028","2011-01-31",8.55
"1029","2011-02-01",8.55
"1030","2011-02-02",8.45
"1031","2011-02-03",8.43
"1032","2011-02-04",8.42
"1033","2011-02-07",9.79
"1034","2011-02-08",9.61
"1035","2011-02-09",10.55
"1036","2011-02-10",10.81
"1037","2011-02-11",11.39
"1038","2011-02-14",11.95
"1039","2011-02-15",12.45
"1040","2011-02-16",13.05
"1041","2011-02-17",13.91
"1042","2011-02-18",13.64
"1043","2011-02-22",12.87
"1044","2011-02-23",12.48
"1045","2011-02-24",13.01
"1046","2011-02-25",13.62
"1047","2011-02-28",13.87
"1048","2011-03-01",13.86
"1049","2011-03-02",13.66
"1050","2011-03-03",14.04
"1051","2011-03-04",14.05
"1052","2011-03-07",13.68
"1053","2011-03-08",13.96
"1054","2011-03-09",13.37
"1055","2011-03-10",12.61
"1056","2011-03-11",12.81
"1057","2011-03-14",12.46
"1058","2011-03-15",12.4
"1059","2011-03-16",12.36
"1060","2011-03-17",12.44
"1061","2011-03-18",12.52
"1062","2011-03-21",13.38
"1063","2011-03-22",13.34
"1064","2011-03-23",13.39
"1065","2011-03-24",13.8
"1066","2011-03-25",13.88
"1067","2011-03-28",13.35
"1068","2011-03-29",13.7
"1069","2011-03-30",13.45
"1070","2011-03-31",13.55
"1071","2011-04-01",13.62
"1072","2011-04-04",14.48
"1073","2011-04-05",14.88
"1074","2011-04-06",14.86
"1075","2011-04-07",14.87
"1076","2011-04-08",14.62
"1077","2011-04-11",13.79
"1078","2011-04-12",13.23
"1079","2011-04-13",13.71
"1080","2011-04-14",13.72
"1081","2011-04-15",13.68
"1082","2011-04-18",13.48
"1083","2011-04-19",12.87
"1084","2011-04-20",12.99
"1085","2011-04-21",13.19
"1086","2011-04-25",13.06
"1087","2011-04-26",13.28
"1088","2011-04-27",12.79
"1089","2011-04-28",12.6
"1090","2011-04-29",12.17
"1091","2011-05-02",12.1
"1092","2011-05-03",11.93
"1093","2011-05-04",11.55
"1094","2011-05-05",11.86
"1095","2011-05-06",12.64
"1096","2011-05-09",12.54
"1097","2011-05-10",12.93
"1098","2011-05-11",12.65
"1099","2011-05-12",12.25
"1100","2011-05-13",12.25
"1101","2011-05-16",12.23
"1102","2011-05-17",12.36
"1103","2011-05-18",12.25
"1104","2011-05-19",13.29
"1105","2011-05-20",13.32
"1106","2011-05-23",12.57
"1107","2011-05-24",12.56
"1108","2011-05-25",12.81
"1109","2011-05-26",12.99
"1110","2011-05-27",13.43
"1111","2011-05-31",13.73
"1112","2011-06-01",12.89
"1113","2011-06-02",12.69
"1114","2011-06-03",12.43
"1115","2011-06-06",11.76
"1116","2011-06-07",11.97
"1117","2011-06-08",11.2
"1118","2011-06-09",11.78
"1119","2011-06-10",11.54
"1120","2011-06-13",10.99
"1121","2011-06-14",11.6
"1122","2011-06-15",11.1
"1123","2011-06-16",10.94
"1124","2011-06-17",10.49
"1125","2011-06-20",11.17
"1126","2011-06-21",11.43
"1127","2011-06-22",11.49
"1128","2011-06-23",11.61
"1129","2011-06-24",11.05
"1130","2011-06-27",11.2
"1131","2011-06-28",10.99
"1132","2011-06-29",10.68
"1133","2011-06-30",10.08
"1134","2011-07-01",10.66
"1135","2011-07-05",11.25
"1136","2011-07-06",10.87
"1137","2011-07-07",10.95
"1138","2011-07-08",10.41
"1139","2011-07-11",10.15
"1140","2011-07-12",10.03
"1141","2011-07-13",10.32
"1142","2011-07-14",10.17
"1143","2011-07-15",10.18
"1144","2011-07-18",9.71
"1145","2011-07-19",9.96
"1146","2011-07-20",9.86
"1147","2011-07-21",9.8
"1148","2011-07-22",9.7
"1149","2011-07-25",9.46
"1150","2011-07-26",9.22
"1151","2011-07-27",9.17
"1152","2011-07-28",9.2
"1153","2011-07-29",9.24
"1154","2011-08-01",9.36
"1155","2011-08-02",9.21
"1156","2011-08-03",8.99
"1157","2011-08-04",8.38
"1158","2011-08-05",8.17
"1159","2011-08-08",7.22
"1160","2011-08-09",8.09
"1161","2011-08-10",8.28
"1162","2011-08-11",8.71
"1163","2011-08-12",8.7
"1164","2011-08-15",8.85
"1165","2011-08-16",8.6
"1166","2011-08-17",8.57
"1167","2011-08-18",8.19
"1168","2011-08-19",8.13
"1169","2011-08-22",8.12
"1170","2011-08-23",8.6
"1171","2011-08-24",8.75
"1172","2011-08-25",8.47
"1173","2011-08-26",8.71
"1174","2011-08-29",9.35
"1175","2011-08-30",9.34
"1176","2011-08-31",9.53
"1177","2011-09-01",8.61
"1178","2011-09-02",8.53
"1179","2011-09-06",8.5
"1180","2011-09-07",8.63
"1181","2011-09-08",8.61
"1182","2011-09-09",8.49
"1183","2011-09-12",8.46
"1184","2011-09-13",8.66
"1185","2011-09-14",8.66
"1186","2011-09-15",8.74
"1187","2011-09-16",8.71
"1188","2011-09-19",8.76
"1189","2011-09-20",8.34
"1190","2011-09-21",8
"1191","2011-09-22",7.58
"1192","2011-09-23",7.48
"1193","2011-09-26",7.69
"1194","2011-09-27",7.84
"1195","2011-09-28",7.19
"1196","2011-09-29",7.08
"1197","2011-09-30",6.8
"1198","2011-10-03",6.73
"1199","2011-10-04",6.93
"1200","2011-10-05",7.46
"1201","2011-10-06",7.37
"1202","2011-10-07",7.29
"1203","2011-10-10",7.2
"1204","2011-10-11",7.19
"1205","2011-10-12",7.38
"1206","2011-10-13",6.91
"1207","2011-10-14",7.27
"1208","2011-10-17",6.76
"1209","2011-10-18",6.86
"1210","2011-10-19",6.56
"1211","2011-10-20",6.62
"1212","2011-10-21",6.7
"1213","2011-10-24",6.95
"1214","2011-10-25",6.88
"1215","2011-10-26",6.84
"1216","2011-10-27",6.96
"1217","2011-10-28",7.14
"1218","2011-10-31",6.88
"1219","2011-11-01",6.85
"1220","2011-11-02",6.77
"1221","2011-11-03",6.8
"1222","2011-11-04",6.64
"1223","2011-11-07",6.41
"1224","2011-11-08",6.26
"1225","2011-11-09",5.85
"1226","2011-11-10",5.6
"1227","2011-11-11",5.77
"1228","2011-11-14",5.77
"1229","2011-11-15",5.78
"1230","2011-11-16",5.95
"1231","2011-11-17",5.83
"1232","2011-11-18",5.84
"1233","2011-11-21",5.8
"1234","2011-11-22",5.86
"1235","2011-11-23",5.63
"1236","2011-11-25",5.42
"1237","2011-11-28",5.47
"1238","2011-11-29",5.34
"1239","2011-11-30",5.93
"1240","2011-12-01",5.74
"1241","2011-12-02",5.78
"1242","2011-12-05",5.99
"1243","2011-12-06",6.03
"1244","2011-12-07",6.05
"1245","2011-12-08",5.88
"1246","2011-12-09",5.91
"1247","2011-12-12",5.97
"1248","2011-12-13",5.8
"1249","2011-12-14",5.84
"1250","2011-12-15",5.95
"1251","2011-12-16",6.35
"1252","2011-12-19",6.38
"1253","2011-12-20",6.37
"1254","2011-12-21",6.39
"1255","2011-12-22",6.53
"1256","2011-12-23",6.38
"1257","2011-12-27",6.4
"1258","2011-12-28",6.13
"1259","2011-12-29",6.04
"1260","2011-12-30",6.1
"1261","2012-01-03",6.49
"1262","2012-01-04",6.6
"1263","2012-01-05",6.74
"1264","2012-01-06",6.69
"1265","2012-01-09",6.47
"1266","2012-01-10",6.23
"1267","2012-01-11",6.34
"1268","2012-01-12",6.59
"1269","2012-01-13",6.56
"1270","2012-01-17",6.8
"1271","2012-01-18",6.99
"1272","2012-01-19",7.12
"1273","2012-01-20",7.91
"1274","2012-01-23",7.76
"1275","2012-01-24",7.74
"1276","2012-01-25",7.73
"1277","2012-01-26",7.4
"1278","2012-01-27",8.05
"1279","2012-01-30",7.95
"1280","2012-01-31",8.18
"1281","2012-02-01",8.54
"1282","2012-02-02",8.52
"1283","2012-02-03",8.47
"1284","2012-02-06",8.68
"1285","2012-02-07",8.44
"1286","2012-02-08",8.39
"1287","2012-02-09",8.25
"1288","2012-02-10",8.14
"1289","2012-02-13",8.1
"1290","2012-02-14",7.9
"1291","2012-02-15",7.6
"1292","2012-02-16",8.06
"1293","2012-02-17",7.96
"1294","2012-02-21",7.86
"1295","2012-02-22",7.94
"1296","2012-02-23",8.08
"1297","2012-02-24",8.49
"1298","2012-02-27",8.43
"1299","2012-02-28",8.62
"1300","2012-02-29",8.62
"1301","2012-03-01",8.38
"1302","2012-03-02",8.18
"1303","2012-03-05",8.07
"1304","2012-03-06",7.61
"1305","2012-03-07",7.75
"1306","2012-03-08",7.87
"1307","2012-03-09",7.84
"1308","2012-03-12",7.61
"1309","2012-03-13",7.96
"1310","2012-03-14",7.84
"1311","2012-03-15",7.87
"1312","2012-03-16",7.76
"1313","2012-03-19",7.93
"1314","2012-03-20",7.71
"1315","2012-03-21",7.74
"1316","2012-03-22",7.36
"1317","2012-03-23",7.58
"1318","2012-03-26",7.75
"1319","2012-03-27",7.71
"1320","2012-03-28",7.83
"1321","2012-03-29",8.08
"1322","2012-03-30",7.99
"1323","2012-04-02",8.04
"1324","2012-04-03",7.99
"1325","2012-04-04",7.73
"1326","2012-04-05",7.63
"1327","2012-04-09",7.52
"1328","2012-04-10",7.56
"1329","2012-04-11",7.24
"1330","2012-04-12",7.34
"1331","2012-04-13",7.33
"1332","2012-04-16",7.24
"1333","2012-04-17",7.21
"1334","2012-04-18",7.19
"1335","2012-04-19",7.2
"1336","2012-04-20",7.13
"1337","2012-04-23",6.91
"1338","2012-04-24",6.73
"1339","2012-04-25",6.92
"1340","2012-04-26",7.02
"1341","2012-04-27",6.99
"1342","2012-04-30",6.86
"1343","2012-05-01",6.89
"1344","2012-05-02",6.71
"1345","2012-05-03",6.61
"1346","2012-05-04",6.68
"1347","2012-05-07",6.82
"1348","2012-05-08",6.67
"1349","2012-05-09",6.39
"1350","2012-05-10",6.51
"1351","2012-05-11",6.46
"1352","2012-05-14",6.38
"1353","2012-05-15",6.53
"1354","2012-05-16",6.55
"1355","2012-05-17",6.44
"1356","2012-05-18",6.41
"1357","2012-05-21",6.53
"1358","2012-05-22",6.44
"1359","2012-05-23",6.71
"1360","2012-05-24",6.42
"1361","2012-05-25",6.35
"1362","2012-05-29",6.59
"1363","2012-05-30",6.46
"1364","2012-05-31",6.47
"1365","2012-06-01",6.14
"1366","2012-06-04",5.85
"1367","2012-06-05",5.86
"1368","2012-06-06",6.1
"1369","2012-06-07",5.99
"1370","2012-06-08",5.91
"1371","2012-06-11",5.83
"1372","2012-06-12",5.83
"1373","2012-06-13",5.83
"1374","2012-06-14",5.89
"1375","2012-06-15",5.96
"1376","2012-06-18",5.85
"1377","2012-06-19",6.13
"1378","2012-06-20",6.09
"1379","2012-06-21",5.8
"1380","2012-06-22",5.86
"1381","2012-06-25",5.73
"1382","2012-06-26",5.77
"1383","2012-06-27",5.67
"1384","2012-06-28",5.71
"1385","2012-06-29",5.71
"1386","2012-07-02",5.67
"1387","2012-07-03",6
"1388","2012-07-05",6
"1389","2012-07-06",5.94
"1390","2012-07-09",5.85
"1391","2012-07-10",5.77
"1392","2012-07-11",5.75
"1393","2012-07-12",5.73
"1394","2012-07-13",5.78
"1395","2012-07-16",5.47
"1396","2012-07-17",5.45
"1397","2012-07-18",5.61
"1398","2012-07-19",5.82
"1399","2012-07-20",5.73
"1400","2012-07-23",5.45
"1401","2012-07-24",5.34
"1402","2012-07-25",5.23
"1403","2012-07-26",5.18
"1404","2012-07-27",5.25
"1405","2012-07-30",5.15
"1406","2012-07-31",5.24
"1407","2012-08-01",5.15
"1408","2012-08-02",5.14
"1409","2012-08-03",5.3
"1410","2012-08-06",5.51
"1411","2012-08-07",5.78
"1412","2012-08-08",5.7
"1413","2012-08-09",5.85
"1414","2012-08-10",5.8
"1415","2012-08-13",5.91
"1416","2012-08-14",5.89
"1417","2012-08-15",6.18
"1418","2012-08-16",6.24
"1419","2012-08-17",6.28
"1420","2012-08-20",5.96
"1421","2012-08-21",6.05
"1422","2012-08-22",6.28
"1423","2012-08-23",6.19
"1424","2012-08-24",6.24
"1425","2012-08-27",6.23
"1426","2012-08-28",6.31
"1427","2012-08-29",6.18
"1428","2012-08-30",6.13
"1429","2012-08-31",6.08
"1430","2012-09-04",6.2
"1431","2012-09-05",6.17
"1432","2012-09-06",6.21
"1433","2012-09-07",6.47
"1434","2012-09-10",6.39
"1435","2012-09-11",6.29
"1436","2012-09-12",6.27
"1437","2012-09-13",6.4
"1438","2012-09-14",6.53
"1439","2012-09-17",6.19
"1440","2012-09-18",6.3
"1441","2012-09-19",6.27
"1442","2012-09-20",6.31
"1443","2012-09-21",6.75
"1444","2012-09-24",6.9
"1445","2012-09-25",7.18
"1446","2012-09-26",7.17
"1447","2012-09-27",7.24
"1448","2012-09-28",7.46
"1449","2012-10-01",7.32
"1450","2012-10-02",7.53
"1451","2012-10-03",7.56
"1452","2012-10-04",7.55
"1453","2012-10-05",7.54
"1454","2012-10-08",7.35
"1455","2012-10-09",7.42
"1456","2012-10-10",7.31
"1457","2012-10-11",7.34
"1458","2012-10-12",7.37
"1459","2012-10-15",7.31
"1460","2012-10-16",7.6
"1461","2012-10-17",7.65
"1462","2012-10-18",7.45
"1463","2012-10-19",7.48
"1464","2012-10-22",7.41
"1465","2012-10-23",7.05
"1466","2012-10-24",6.98
"1467","2012-10-25",7.1
"1468","2012-10-26",7.34
"1469","2012-10-31",6.99
"1470","2012-11-01",7.14
"1471","2012-11-02",7.11
"1472","2012-11-05",7.13
"1473","2012-11-06",7.15
"1474","2012-11-07",7.14
"1475","2012-11-08",7.08
"1476","2012-11-09",7.01
"1477","2012-11-12",6.96
"1478","2012-11-13",6.83
"1479","2012-11-14",6.74
"1480","2012-11-15",6.56
"1481","2012-11-16",6.49
"1482","2012-11-19",6.32
"1483","2012-11-20",6.46
"1484","2012-11-21",6.75
"1485","2012-11-23",6.82
"1486","2012-11-26",6.63
"1487","2012-11-27",6.84
"1488","2012-11-28",6.84
"1489","2012-11-29",6.88
"1490","2012-11-30",6.94
"1491","2012-12-03",6.96
"1492","2012-12-04",6.76
"1493","2012-12-05",6.57
"1494","2012-12-06",6.58
"1495","2012-12-07",6.49
"1496","2012-12-10",6.6
"1497","2012-12-11",6.6
"1498","2012-12-12",6.55
"1499","2012-12-13",6.47
"1500","2012-12-14",6.7
"1501","2012-12-17",6.94
"1502","2012-12-18",7.03
"1503","2012-12-19",7.1
"1504","2012-12-20",7.49
"1505","2012-12-21",7.42
"1506","2012-12-24",7.25
"1507","2012-12-26",7.35
"1508","2012-12-27",7.16
"1509","2012-12-28",7.12
"1510","2012-12-31",7.16
"1511","2013-01-02",7.41
"1512","2013-01-03",7.35
"1513","2013-01-04",7.36
"1514","2013-01-07",7.24
"1515","2013-01-08",6.91
"1516","2013-01-09",6.98
"1517","2013-01-10",6.85
"1518","2013-01-11",6.87
"1519","2013-01-14",6.65
"1520","2013-01-15",6.69
"1521","2013-01-16",6.6
"1522","2013-01-17",6.71
"1523","2013-01-18",6.85
"1524","2013-01-22",6.7
"1525","2013-01-23",6.86
"1526","2013-01-24",7.1
"1527","2013-01-25",7.01
"1528","2013-01-28",6.93
"1529","2013-01-29",7.08
"1530","2013-01-30",6.94
"1531","2013-01-31",6.99
"1532","2013-02-01",6.97
"1533","2013-02-04",6.98
"1534","2013-02-05",6.98
"1535","2013-02-06",7.02
"1536","2013-02-07",6.88
"1537","2013-02-08",7.21
"1538","2013-02-11",7.08
"1539","2013-02-12",7.17
"1540","2013-02-13",7.19
"1541","2013-02-14",7.12
"1542","2013-02-15",7.12
"1543","2013-02-19",7.15
"1544","2013-02-20",7.15
"1545","2013-02-21",7.28
"1546","2013-02-22",7.12
"1547","2013-02-25",7.09
"1548","2013-02-26",7.09
"1549","2013-02-27",7.07
"1550","2013-02-28",7.27
"1551","2013-03-01",7.08
"1552","2013-03-04",7.14
"1553","2013-03-05",7.16
"1554","2013-03-06",7.1
"1555","2013-03-07",7.2
"1556","2013-03-08",7.3
"1557","2013-03-11",7.2
"1558","2013-03-12",7.01
"1559","2013-03-13",7.07
"1560","2013-03-14",7.05
"1561","2013-03-15",6.87
"1562","2013-03-18",6.95
"1563","2013-03-19",6.88
"1564","2013-03-20",7.03
"1565","2013-03-21",7.1
"1566","2013-03-22",7.03
"1567","2013-03-25",7.06
"1568","2013-03-26",6.96
"1569","2013-03-27",6.89
"1570","2013-03-28",6.91
"1571","2013-04-01",6.74
"1572","2013-04-02",6.86
"1573","2013-04-03",6.77
"1574","2013-04-04",6.61
"1575","2013-04-05",6.57
"1576","2013-04-08",6.54
"1577","2013-04-09",6.81
"1578","2013-04-10",6.88
"1579","2013-04-11",6.9
"1580","2013-04-12",6.85
"1581","2013-04-15",6.55
"1582","2013-04-16",6.71
"1583","2013-04-17",6.7
"1584","2013-04-18",6.61
"1585","2013-04-19",6.45
"1586","2013-04-22",6.38
"1587","2013-04-23",6.35
"1588","2013-04-24",6.53
"1589","2013-04-25",6.42
"1590","2013-04-26",6.35
"1591","2013-04-29",6.3
"1592","2013-04-30",6.29
"1593","2013-05-01",6.18
"1594","2013-05-02",6.13
"1595","2013-05-03",6.21
"1596","2013-05-06",6.3
"1597","2013-05-07",6.32
"1598","2013-05-08",6.31
"1599","2013-05-09",6.37
"1600","2013-05-10",6.42
"1601","2013-05-13",6.33
"1602","2013-05-14",6.45
"1603","2013-05-15",6.52
"1604","2013-05-16",6.5
"1605","2013-05-17",6.53
"1606","2013-05-20",6.68
"1607","2013-05-21",6.34
"1608","2013-05-22",6.4
"1609","2013-05-23",6.32
"1610","2013-05-24",6.4
"1611","2013-05-28",6.71
"1612","2013-05-29",6.65
"1613","2013-05-30",6.7
"1614","2013-05-31",6.88
"1615","2013-06-03",7
"1616","2013-06-04",6.9
"1617","2013-06-05",6.79
"1618","2013-06-06",6.78
"1619","2013-06-07",6.7
"1620","2013-06-10",6.86
"1621","2013-06-11",6.77
"1622","2013-06-12",6.71
"1623","2013-06-13",6.7
"1624","2013-06-14",6.62
"1625","2013-06-17",6.77
"1626","2013-06-18",6.84
"1627","2013-06-19",7
"1628","2013-06-20",6.86
"1629","2013-06-21",6.62
"1630","2013-06-24",6.64
"1631","2013-06-25",6.55
"1632","2013-06-26",6.41
"1633","2013-06-27",6.44
"1634","2013-06-28",6.52
"1635","2013-07-01",6.6
"1636","2013-07-02",6.61
"1637","2013-07-03",6.58
"1638","2013-07-05",6.62
"1639","2013-07-08",6.82
"1640","2013-07-09",6.88
"1641","2013-07-10",6.88
"1642","2013-07-11",6.88
"1643","2013-07-12",6.86
"1644","2013-07-15",6.89
"1645","2013-07-16",6.7
"1646","2013-07-17",6.7
"1647","2013-07-18",6.77
"1648","2013-07-19",6.78
"1649","2013-07-22",6.85
"1650","2013-07-23",6.97
"1651","2013-07-24",6.96
"1652","2013-07-25",6.82
"1653","2013-07-26",6.86
"1654","2013-07-29",6.96
"1655","2013-07-30",6.93
"1656","2013-07-31",6.92
"1657","2013-08-01",6.94
"1658","2013-08-02",6.85
"1659","2013-08-05",6.94
"1660","2013-08-06",6.83
"1661","2013-08-07",6.84
"1662","2013-08-08",6.9
"1663","2013-08-09",6.94
"1664","2013-08-12",6.93
"1665","2013-08-13",6.85
"1666","2013-08-14",6.93
"1667","2013-08-15",6.93
"1668","2013-08-16",6.89
"1669","2013-08-19",6.79
"1670","2013-08-20",6.87
"1671","2013-08-21",6.86
"1672","2013-08-22",6.88
"1673","2013-08-23",6.87
"1674","2013-08-26",6.89
"1675","2013-08-27",6.81
"1676","2013-08-28",6.8
"1677","2013-08-29",6.87
"1678","2013-08-30",6.85
"1679","2013-09-03",6.9
"1680","2013-09-04",6.79
"1681","2013-09-05",6.84
"1682","2013-09-06",6.84
"1683","2013-09-09",6.88
"1684","2013-09-10",6.89
"1685","2013-09-11",6.96
"1686","2013-09-12",6.93
"1687","2013-09-13",7.67
"1688","2013-09-16",7.14
"1689","2013-09-17",7.16
"1690","2013-09-18",7.15
"1691","2013-09-19",7.08
"1692","2013-09-20",7.27
"1693","2013-09-23",7.13
"1694","2013-09-24",7.12
"1695","2013-09-25",7.1
"1696","2013-09-26",7.1
"1697","2013-09-27",7.1
"1698","2013-09-30",7.09
"1699","2013-10-01",7.42
"1700","2013-10-02",7.45
"1701","2013-10-03",7.38
"1702","2013-10-04",7.47
"1703","2013-10-07",7.47
"1704","2013-10-08",7.31
"1705","2013-10-09",7.43
"1706","2013-10-10",7.45
"1707","2013-10-11",7.48
"1708","2013-10-14",7.48
"1709","2013-10-15",7.46
"1710","2013-10-16",7.53
"1711","2013-10-17",7.6
"1712","2013-10-18",7.79
"1713","2013-10-21",7.83
"1714","2013-10-22",7.84
"1715","2013-10-23",7.8
"1716","2013-10-24",7.82
"1717","2013-10-25",7.93
"1718","2013-10-28",7.81
"1719","2013-10-29",7.79
"1720","2013-10-30",7.82
"1721","2013-10-31",8
"1722","2013-11-01",8.26
"1723","2013-11-04",8.29
"1724","2013-11-05",9.01
"1725","2013-11-06",9.09
"1726","2013-11-07",9.24
"1727","2013-11-08",10.29
"1728","2013-11-11",10.5
"1729","2013-11-12",10.04
"1730","2013-11-13",9.75
"1731","2013-11-14",9.52
"1732","2013-11-15",9.82
"1733","2013-11-18",9.86
"1734","2013-11-19",9.55
"1735","2013-11-20",9.4
"1736","2013-11-21",9.49
"1737","2013-11-22",9.39
"1738","2013-11-25",9.34
"1739","2013-11-26",9.33
"1740","2013-11-27",9.8
"1741","2013-11-29",9.5
"1742","2013-12-02",9.88
"1743","2013-12-03",9.83
"1744","2013-12-04",9.6
"1745","2013-12-05",9.69
"1746","2013-12-06",9.71
"1747","2013-12-09",9.64
"1748","2013-12-10",9.82
"1749","2013-12-11",9.49
"1750","2013-12-12",9.65
"1751","2013-12-13",9.69
"1752","2013-12-16",9.87
"1753","2013-12-17",9.83
"1754","2013-12-18",9.99
"1755","2013-12-19",9.79
"1756","2013-12-20",10
"1757","2013-12-23",9.99
"1758","2013-12-24",9.96
"1759","2013-12-26",9.91
"1760","2013-12-27",10.05
"1761","2013-12-30",9.91
"1762","2013-12-31",9.97
"1763","2014-01-02",9.82
"1764","2014-01-03",9.75
"1765","2014-01-06",9.72
"1766","2014-01-07",9.83
"1767","2014-01-08",9.75
"1768","2014-01-09",9.62
"1769","2014-01-10",9.8
"1770","2014-01-13",9.72
"1771","2014-01-14",9.87
"1772","2014-01-15",9.88
"1773","2014-01-16",9.9
"1774","2014-01-17",9.85
"1775","2014-01-21",9.9
"1776","2014-01-22",9.9
"1777","2014-01-23",9.75
"1778","2014-01-24",9.27
"1779","2014-01-27",9.13
"1780","2014-01-28",9.46
"1781","2014-01-29",9.6
"1782","2014-01-30",9.66
"1783","2014-01-31",9.34
"1784","2014-02-03",9.3
"1785","2014-02-04",9.5
"1786","2014-02-05",9.49
"1787","2014-02-06",9.42
"1788","2014-02-07",9.44
"1789","2014-02-10",9.37
"1790","2014-02-11",9.49
"1791","2014-02-12",9.5
"1792","2014-02-13",9.81
"1793","2014-02-14",9.56
"1794","2014-02-18",9.39
"1795","2014-02-19",9.18
"1796","2014-02-20",9.06
"1797","2014-02-21",8.94
"1798","2014-02-24",8.9
"1799","2014-02-25",8.77
"1800","2014-02-26",8.82
"1801","2014-02-27",8.78
"1802","2014-02-28",8.73
"1803","2014-03-03",8.63
"1804","2014-03-04",8.86
"1805","2014-03-05",8.89
"1806","2014-03-06",8.96
"1807","2014-03-07",8.86
"1808","2014-03-10",8.72
"1809","2014-03-11",8.83
"1810","2014-03-12",8.74
"1811","2014-03-13",8.72
"1812","2014-03-14",8.66
"1813","2014-03-17",8.7
"1814","2014-03-18",8.79
"1815","2014-03-19",8.76
"1816","2014-03-20",8.68
"1817","2014-03-21",8.46
"1818","2014-03-24",7.95
"1819","2014-03-25",8.05
"1820","2014-03-26",7.75
"1821","2014-03-27",7.15
"1822","2014-03-28",7.54
"1823","2014-03-31",7.5
"1824","2014-04-01",7.56
"1825","2014-04-02",7.45
"1826","2014-04-03",7.53
"1827","2014-04-04",7.67
"1828","2014-04-07",7.5
"1829","2014-04-08",7.53
"1830","2014-04-09",7.54
"1831","2014-04-10",7.53
"1832","2014-04-11",7.42
"1833","2014-04-14",7.37
"1834","2014-04-15",7.62
"1835","2014-04-16",7.75
"1836","2014-04-17",7.69
"1837","2014-04-21",7.79
"1838","2014-04-22",7.71
"1839","2014-04-23",7.69
"1840","2014-04-24",7.63
"1841","2014-04-25",7.57
"1842","2014-04-28",7.61
"1843","2014-04-29",7.84
"1844","2014-04-30",8.28
"1845","2014-05-01",8.3
"1846","2014-05-02",8.97
"1847","2014-05-05",9.27
"1848","2014-05-06",9.3
"1849","2014-05-07",9.7
"1850","2014-05-08",9.26
"1851","2014-05-09",9.56
"1852","2014-05-12",10.28
"1853","2014-05-13",10.25
"1854","2014-05-14",10.12
"1855","2014-05-15",9.95
"1856","2014-05-16",9.94
"1857","2014-05-19",9.95
"1858","2014-05-20",9.56
"1859","2014-05-21",9.49
"1860","2014-05-22",9.12
"1861","2014-05-23",9.19
"1862","2014-05-27",9.03
"1863","2014-05-28",8.92
"1864","2014-05-29",8.93
"1865","2014-05-30",8.84
"1866","2014-06-02",8.75
"1867","2014-06-03",8.56
"1868","2014-06-04",8.5
"1869","2014-06-05",9
"1870","2014-06-06",8.85
"1871","2014-06-09",8.73
"1872","2014-06-10",8.73
"1873","2014-06-11",8.53
"1874","2014-06-12",8.5
"1875","2014-06-13",8.52
"1876","2014-06-16",8.72
"1877","2014-06-17",9.17
"1878","2014-06-18",9.25
"1879","2014-06-19",9.41
"1880","2014-06-20",9.44
"1881","2014-06-23",9.5
"1882","2014-06-24",9.38
"1883","2014-06-25",9.54
"1884","2014-06-26",9.51
"1885","2014-06-27",9.74
"1886","2014-06-30",10.5
"1887","2014-07-01",10.99
"1888","2014-07-02",10.97
"1889","2014-07-03",11.25
"1890","2014-07-07",11.22
"1891","2014-07-08",11.21
"1892","2014-07-09",11.09
"1893","2014-07-10",11.14
"1894","2014-07-11",11
"1895","2014-07-14",10.67
"1896","2014-07-15",10.65
"1897","2014-07-16",10.75
"1898","2014-07-17",10.52
"1899","2014-07-18",10.54
"1900","2014-07-21",10.42
"1901","2014-07-22",10.2
"1902","2014-07-23",10.39
"1903","2014-07-24",10.66
"1904","2014-07-25",10.53
"1905","2014-07-28",10.13
"1906","2014-07-29",10.09
"1907","2014-07-30",10.02
"1908","2014-07-31",9.96
"1909","2014-08-01",10.05
"1910","2014-08-04",10.09
"1911","2014-08-05",10.38
"1912","2014-08-06",10.42
"1913","2014-08-07",10.37
"1914","2014-08-08",10.28
"1915","2014-08-11",10.22
"1916","2014-08-12",10.05
"1917","2014-08-13",10.05
"1918","2014-08-14",10.3
"1919","2014-08-15",10.31
"1920","2014-08-18",10.32
"1921","2014-08-19",10.37
"1922","2014-08-20",10.23
"1923","2014-08-21",10.29
"1924","2014-08-22",10.24
"1925","2014-08-25",10.27
"1926","2014-08-26",10.07
"1927","2014-08-27",10.37
"1928","2014-08-28",10
"1929","2014-08-29",10.04
"1930","2014-09-02",9.87
"1931","2014-09-03",9.9
"1932","2014-09-04",10.06
"1933","2014-09-05",10.08
"1934","2014-09-08",10.12
"1935","2014-09-09",10.09
