"","date","NAII"
"1005","2010-12-28",5.58
"1006","2010-12-29",5.58
"1007","2010-12-30",5.59
"1008","2010-12-31",5.6
"1009","2011-01-03",5.64
"1010","2011-01-04",5.66
"1011","2011-01-05",5.69
"1012","2011-01-06",5.69
"1013","2011-01-07",5.66
"1014","2011-01-10",5.67
"1015","2011-01-11",5.66
"1016","2011-01-12",5.64
"1017","2011-01-13",5.6
"1018","2011-01-14",5.64
"1019","2011-01-18",5.59
"1020","2011-01-19",5.59
"1021","2011-01-20",5.53
"1022","2011-01-21",5.52
"1023","2011-01-24",5.48
"1024","2011-01-25",5.42
"1025","2011-01-26",5.4
"1026","2011-01-27",5.2
"1027","2011-01-28",5.27
"1028","2011-01-31",5.31
"1029","2011-02-01",5.31
"1030","2011-02-02",5.3
"1031","2011-02-03",5.3
"1032","2011-02-04",5.29
"1033","2011-02-07",5.37
"1034","2011-02-08",5.38
"1035","2011-02-09",5.35
"1036","2011-02-10",5.36
"1037","2011-02-11",5.4
"1038","2011-02-14",5.44
"1039","2011-02-15",5.46
"1040","2011-02-16",5.5
"1041","2011-02-17",5.5
"1042","2011-02-18",5.59
"1043","2011-02-22",5.52
"1044","2011-02-23",5.48
"1045","2011-02-24",5.5
"1046","2011-02-25",5.5
"1047","2011-02-28",5.4
"1048","2011-03-01",5.49
"1049","2011-03-02",5.5
"1050","2011-03-03",5.5
"1051","2011-03-04",5.49
"1052","2011-03-07",5.49
"1053","2011-03-08",5.49
"1054","2011-03-09",5.46
"1055","2011-03-10",5.5
"1056","2011-03-11",5.46
"1057","2011-03-14",5.45
"1058","2011-03-15",5.45
"1059","2011-03-16",5.47
"1060","2011-03-17",5.55
"1061","2011-03-18",5.52
"1062","2011-03-21",5.48
"1063","2011-03-22",5.5
"1064","2011-03-23",5.52
"1065","2011-03-24",5.53
"1066","2011-03-25",5.52
"1067","2011-03-28",5.55
"1068","2011-03-29",5.52
"1069","2011-03-30",5.52
"1070","2011-03-31",5.63
"1071","2011-04-01",5.52
"1072","2011-04-04",5.52
"1073","2011-04-05",5.54
"1074","2011-04-06",4.39
"1075","2011-04-07",4.19
"1076","2011-04-08",4.29
"1077","2011-04-11",4.4
"1078","2011-04-12",4.41
"1079","2011-04-13",4.48
"1080","2011-04-14",4.5
"1081","2011-04-15",4.5
"1082","2011-04-18",4.5
"1083","2011-04-19",4.52
"1084","2011-04-20",4.53
"1085","2011-04-21",4.57
"1086","2011-04-25",4.51
"1087","2011-04-26",4.5
"1088","2011-04-27",4.54
"1089","2011-04-28",4.54
"1090","2011-04-29",4.55
"1091","2011-05-02",4.57
"1092","2011-05-03",4.53
"1093","2011-05-04",4.55
"1094","2011-05-05",4.47
"1095","2011-05-06",4.54
"1096","2011-05-09",4.51
"1097","2011-05-10",4.52
"1098","2011-05-11",4.52
"1099","2011-05-12",4.54
"1100","2011-05-13",4.54
"1101","2011-05-16",4.53
"1102","2011-05-17",4.24
"1103","2011-05-18",4.31
"1104","2011-05-19",4.35
"1105","2011-05-20",4.38
"1106","2011-05-23",4.42
"1107","2011-05-24",4.5
"1108","2011-05-25",4.49
"1109","2011-05-26",4.41
"1110","2011-05-27",4.33
"1111","2011-05-31",4.35
"1112","2011-06-01",3.54
"1113","2011-06-02",3.33
"1114","2011-06-03",3.45
"1115","2011-06-06",3.22
"1116","2011-06-07",3.25
"1117","2011-06-08",3.6
"1118","2011-06-09",3.63
"1119","2011-06-10",3.61
"1120","2011-06-13",3.2
"1121","2011-06-14",3.35
"1122","2011-06-15",3.53
"1123","2011-06-16",3.71
"1124","2011-06-17",3.64
"1125","2011-06-20",3.88
"1126","2011-06-21",4.08
"1127","2011-06-22",4.22
"1128","2011-06-23",4.3
"1129","2011-06-24",4.35
"1130","2011-06-27",4.61
"1131","2011-06-28",4.86
"1132","2011-06-29",4.75
"1133","2011-06-30",4.82
"1134","2011-07-01",4.79
"1135","2011-07-05",4.74
"1136","2011-07-06",4.65
"1137","2011-07-07",4.66
"1138","2011-07-08",4.7
"1139","2011-07-11",4.7
"1140","2011-07-12",4.69
"1141","2011-07-13",4.78
"1142","2011-07-14",4.83
"1143","2011-07-15",4.83
"1144","2011-07-18",4.84
"1145","2011-07-19",4.84
"1146","2011-07-20",4.83
"1147","2011-07-21",4.84
"1148","2011-07-22",4.78
"1149","2011-07-25",4.8
"1150","2011-07-26",4.8
"1151","2011-07-27",4.79
"1152","2011-07-28",4.78
"1153","2011-07-29",4.81
"1154","2011-08-01",4.79
"1155","2011-08-02",4.8
"1156","2011-08-03",4.79
"1157","2011-08-04",4.74
"1158","2011-08-05",4.79
"1159","2011-08-08",4.78
"1160","2011-08-09",4.78
"1161","2011-08-10",4.75
"1162","2011-08-11",4.78
"1163","2011-08-12",4.85
"1164","2011-08-15",4.88
"1165","2011-08-16",4.86
"1166","2011-08-17",4.88
"1167","2011-08-18",4.88
"1168","2011-08-19",4.88
"1169","2011-08-22",4.89
"1170","2011-08-23",4.88
"1171","2011-08-24",4.88
"1172","2011-08-25",4.88
"1173","2011-08-26",4.88
"1174","2011-08-29",4.9
"1175","2011-08-30",4.9
"1176","2011-08-31",4.9
"1177","2011-09-01",4.9
"1178","2011-09-02",4.89
"1179","2011-09-06",4.9
"1180","2011-09-07",4.93
"1181","2011-09-08",4.93
"1182","2011-09-09",4.93
"1183","2011-09-12",4.92
"1184","2011-09-13",4.92
"1185","2011-09-14",4.91
"1186","2011-09-15",4.91
"1187","2011-09-16",4.82
"1188","2011-09-19",4.82
"1189","2011-09-20",4.85
"1190","2011-09-21",4.88
"1191","2011-09-22",4.89
"1192","2011-09-23",4.88
"1193","2011-09-26",3.7
"1194","2011-09-27",3.77
"1195","2011-09-28",4.03
"1196","2011-09-29",4.05
"1197","2011-09-30",4.07
"1198","2011-10-03",4.25
"1199","2011-10-04",4.35
"1200","2011-10-05",4.43
"1201","2011-10-06",4.48
"1202","2011-10-07",4.53
"1203","2011-10-10",4.65
"1204","2011-10-11",4.65
"1205","2011-10-12",4.65
"1206","2011-10-13",4.65
"1207","2011-10-14",4.87
"1208","2011-10-17",5.08
"1209","2011-10-18",5.6
"1210","2011-10-19",5.65
"1211","2011-10-20",5.94
"1212","2011-10-21",6.12
"1213","2011-10-24",6.19
"1214","2011-10-25",6.1
"1215","2011-10-26",6
"1216","2011-10-27",6.1
"1217","2011-10-28",6.1
"1218","2011-10-31",6.1
"1219","2011-11-01",6.1
"1220","2011-11-02",6.26
"1221","2011-11-03",6.22
"1222","2011-11-04",6.2
"1223","2011-11-07",6.2
"1224","2011-11-08",6.23
"1225","2011-11-09",6.25
"1226","2011-11-10",6.08
"1227","2011-11-11",6.25
"1228","2011-11-14",7.03
"1229","2011-11-15",8.01
"1230","2011-11-16",8.1
"1231","2011-11-17",7.91
"1232","2011-11-18",7.91
"1233","2011-11-21",7.95
"1234","2011-11-22",8.1
"1235","2011-11-23",8.14
"1236","2011-11-25",8.18
"1237","2011-11-28",8.44
"1238","2011-11-29",8.76
"1239","2011-11-30",8.88
"1240","2011-12-01",9.21
"1241","2011-12-02",9.25
"1242","2011-12-05",7.31
"1243","2011-12-06",8
"1244","2011-12-07",8.33
"1245","2011-12-08",8.43
"1246","2011-12-09",8.91
"1247","2011-12-12",8.55
"1248","2011-12-13",8.59
"1249","2011-12-14",7.47
"1250","2011-12-15",7.77
"1251","2011-12-16",8.09
"1252","2011-12-19",8.18
"1253","2011-12-20",8.31
"1254","2011-12-21",8.36
"1255","2011-12-22",8.47
"1256","2011-12-23",8.5
"1257","2011-12-27",8.73
"1258","2011-12-28",8.75
"1259","2011-12-29",8.81
"1260","2011-12-30",8.84
"1261","2012-01-03",8.21
"1262","2012-01-04",8.59
"1263","2012-01-05",9.13
"1264","2012-01-06",9.24
"1265","2012-01-09",9.16
"1266","2012-01-10",9.23
"1267","2012-01-11",9.19
"1268","2012-01-12",9.21
"1269","2012-01-13",9.2
"1270","2012-01-17",9.08
"1271","2012-01-18",9.06
"1272","2012-01-19",8.85
"1273","2012-01-20",8.96
"1274","2012-01-23",9.05
"1275","2012-01-24",9.18
"1276","2012-01-25",9.17
"1277","2012-01-26",9.19
"1278","2012-01-27",9.19
"1279","2012-01-30",9.16
"1280","2012-01-31",9.14
"1281","2012-02-01",9.12
"1282","2012-02-02",9.2
"1283","2012-02-03",9.21
"1284","2012-02-06",9.21
"1285","2012-02-07",10
"1286","2012-02-08",10.4
"1287","2012-02-09",10.4
"1288","2012-02-10",10.4
"1289","2012-02-13",10.43
"1290","2012-02-14",7.94
"1291","2012-02-15",7.98
"1292","2012-02-16",7.27
"1293","2012-02-17",7.33
"1294","2012-02-21",6.49
"1295","2012-02-22",6.31
"1296","2012-02-23",6.36
"1297","2012-02-24",6.41
"1298","2012-02-27",6.37
"1299","2012-02-28",6.4
"1300","2012-02-29",6.37
"1301","2012-03-01",6.17
"1302","2012-03-02",6.31
"1303","2012-03-05",6.11
"1304","2012-03-06",5.97
"1305","2012-03-07",6
"1306","2012-03-08",6.31
"1307","2012-03-09",6.54
"1308","2012-03-12",6.75
"1309","2012-03-13",6.67
"1310","2012-03-14",6.76
"1311","2012-03-15",6.71
"1312","2012-03-16",6.66
"1313","2012-03-19",6.6
"1314","2012-03-20",6.42
"1315","2012-03-21",6.46
"1316","2012-03-22",6.47
"1317","2012-03-23",6.15
"1318","2012-03-26",6.06
"1319","2012-03-27",6.14
"1320","2012-03-28",6.12
"1321","2012-03-29",6.18
"1322","2012-03-30",6.25
"1323","2012-04-02",6.32
"1324","2012-04-03",6.3
"1325","2012-04-04",6.37
"1326","2012-04-05",6.38
"1327","2012-04-09",6.55
"1328","2012-04-10",6.7
"1329","2012-04-11",6.62
"1330","2012-04-12",6.67
"1331","2012-04-13",6.67
"1332","2012-04-16",6.6
"1333","2012-04-17",6.15
"1334","2012-04-18",6.43
"1335","2012-04-19",6.46
"1336","2012-04-20",6.42
"1337","2012-04-23",6.44
"1338","2012-04-24",6.37
"1339","2012-04-25",6.15
"1340","2012-04-26",6.29
"1341","2012-04-27",6.59
"1342","2012-04-30",6.63
"1343","2012-05-01",6.65
"1344","2012-05-02",6.68
"1345","2012-05-03",6.68
"1346","2012-05-04",6.6
"1347","2012-05-07",6.65
"1348","2012-05-08",6.63
"1349","2012-05-09",6.66
"1350","2012-05-10",6.65
"1351","2012-05-11",6.73
"1352","2012-05-14",6.76
"1353","2012-05-15",7.5
"1354","2012-05-16",7.5
"1355","2012-05-17",7.06
"1356","2012-05-18",7.21
"1357","2012-05-21",7.45
"1358","2012-05-22",7.43
"1359","2012-05-23",7.46
"1360","2012-05-24",7.46
"1361","2012-05-25",7.48
"1362","2012-05-29",7.5
"1363","2012-05-30",7.5
"1364","2012-05-31",7.52
"1365","2012-06-01",7.49
"1366","2012-06-04",7.49
"1367","2012-06-05",7.49
"1368","2012-06-06",7.5
"1369","2012-06-07",7.61
"1370","2012-06-08",7.65
"1371","2012-06-11",7.63
"1372","2012-06-12",7.63
"1373","2012-06-13",7.55
"1374","2012-06-14",7.56
"1375","2012-06-15",7.59
"1376","2012-06-18",7.55
"1377","2012-06-19",7.53
"1378","2012-06-20",7.58
"1379","2012-06-21",7.52
"1380","2012-06-22",7.52
"1381","2012-06-25",7.59
"1382","2012-06-26",7.61
"1383","2012-06-27",7.58
"1384","2012-06-28",7.69
"1385","2012-06-29",7.66
"1386","2012-07-02",7.55
"1387","2012-07-03",6.99
"1388","2012-07-05",5.94
"1389","2012-07-06",6.03
"1390","2012-07-09",6.21
"1391","2012-07-10",6.32
"1392","2012-07-11",6.17
"1393","2012-07-12",6.2
"1394","2012-07-13",6.21
"1395","2012-07-16",6.2
"1396","2012-07-17",6.2
"1397","2012-07-18",5.06
"1398","2012-07-19",5.12
"1399","2012-07-20",5.39
"1400","2012-07-23",5.69
"1401","2012-07-24",5.7
"1402","2012-07-25",6.07
"1403","2012-07-26",6.21
"1404","2012-07-27",6.47
"1405","2012-07-30",6.64
"1406","2012-07-31",6.71
"1407","2012-08-01",6.79
"1408","2012-08-02",6.69
"1409","2012-08-03",6.72
"1410","2012-08-06",6.56
"1411","2012-08-07",6.74
"1412","2012-08-08",6.54
"1413","2012-08-09",6.68
"1414","2012-08-10",6.68
"1415","2012-08-13",6.62
"1416","2012-08-14",6.45
"1417","2012-08-15",6.55
"1418","2012-08-16",6.55
"1419","2012-08-17",6.54
"1420","2012-08-20",6.69
"1421","2012-08-21",6.74
"1422","2012-08-22",6.7
"1423","2012-08-23",6.7
"1424","2012-08-24",6.65
"1425","2012-08-27",6.6
"1426","2012-08-28",6.51
"1427","2012-08-29",6.17
"1428","2012-08-30",6.12
"1429","2012-08-31",6.15
"1430","2012-09-04",6.05
"1431","2012-09-05",6.01
"1432","2012-09-06",6.18
"1433","2012-09-07",6.35
"1434","2012-09-10",6.43
"1435","2012-09-11",6.27
"1436","2012-09-12",6.09
"1437","2012-09-13",6.19
"1438","2012-09-14",6.2
"1439","2012-09-17",6.17
"1440","2012-09-18",6.2
"1441","2012-09-19",6.19
"1442","2012-09-20",6.05
"1443","2012-09-21",6.21
"1444","2012-09-24",6.36
"1445","2012-09-25",6.43
"1446","2012-09-26",6.25
"1447","2012-09-27",6.09
"1448","2012-09-28",6.15
"1449","2012-10-01",6.33
"1450","2012-10-02",6.26
"1451","2012-10-03",6.29
"1452","2012-10-04",6.25
"1453","2012-10-05",6.25
"1454","2012-10-08",6.26
"1455","2012-10-09",6.22
"1456","2012-10-10",6.32
"1457","2012-10-11",6.36
"1458","2012-10-12",6.33
"1459","2012-10-15",6.39
"1460","2012-10-16",6.36
"1461","2012-10-17",6.27
"1462","2012-10-18",6.27
"1463","2012-10-19",6.27
"1464","2012-10-22",6.25
"1465","2012-10-23",6.25
"1466","2012-10-24",6.3
"1467","2012-10-25",6.25
"1468","2012-10-26",6.35
"1469","2012-10-31",6.29
"1470","2012-11-01",6.31
"1471","2012-11-02",6.23
"1472","2012-11-05",6.28
"1473","2012-11-06",6.31
"1474","2012-11-07",6.22
"1475","2012-11-08",6.16
"1476","2012-11-09",6.29
"1477","2012-11-12",6.2
"1478","2012-11-13",6.2
"1479","2012-11-14",6.29
"1480","2012-11-15",4.85
"1481","2012-11-16",4.84
"1482","2012-11-19",4.97
"1483","2012-11-20",5.13
"1484","2012-11-21",5.19
"1485","2012-11-23",5.42
"1486","2012-11-26",5.45
"1487","2012-11-27",5.48
"1488","2012-11-28",5.58
"1489","2012-11-29",5.69
"1490","2012-11-30",5.77
"1491","2012-12-03",5.71
"1492","2012-12-04",5.69
"1493","2012-12-05",5.74
"1494","2012-12-06",5.73
"1495","2012-12-07",5.74
"1496","2012-12-10",5.84
"1497","2012-12-11",5.85
"1498","2012-12-12",5.8
"1499","2012-12-13",5.7
"1500","2012-12-14",5.75
"1501","2012-12-17",5.6
"1502","2012-12-18",5.38
"1503","2012-12-19",5.41
"1504","2012-12-20",5.36
"1505","2012-12-21",5.09
"1506","2012-12-24",5.19
"1507","2012-12-26",5.16
"1508","2012-12-27",5.03
"1509","2012-12-28",4.8
"1510","2012-12-31",5.02
"1511","2013-01-02",5.13
"1512","2013-01-03",5.02
"1513","2013-01-04",5.17
"1514","2013-01-07",4.9
"1515","2013-01-08",4.92
"1516","2013-01-09",4.97
"1517","2013-01-10",5.04
"1518","2013-01-11",5.13
"1519","2013-01-14",5.13
"1520","2013-01-15",4.98
"1521","2013-01-16",5.19
"1522","2013-01-17",5.21
"1523","2013-01-18",5.38
"1524","2013-01-22",5.44
"1525","2013-01-23",5.33
"1526","2013-01-24",5.35
"1527","2013-01-25",5.32
"1528","2013-01-28",5.16
"1529","2013-01-29",5.25
"1530","2013-01-30",5.26
"1531","2013-01-31",5.26
"1532","2013-02-01",5.24
"1533","2013-02-04",5.2
"1534","2013-02-05",5.24
"1535","2013-02-06",5.24
"1536","2013-02-07",5.24
"1537","2013-02-08",5.26
"1538","2013-02-11",5.18
"1539","2013-02-12",5.24
"1540","2013-02-13",4.9
"1541","2013-02-14",5.09
"1542","2013-02-15",5.09
"1543","2013-02-19",4.95
"1544","2013-02-20",4.79
"1545","2013-02-21",4.84
"1546","2013-02-22",4.9
"1547","2013-02-25",4.84
"1548","2013-02-26",4.84
"1549","2013-02-27",4.88
"1550","2013-02-28",4.99
"1551","2013-03-01",4.81
"1552","2013-03-04",4.78
"1553","2013-03-05",4.79
"1554","2013-03-06",4.67
"1555","2013-03-07",4.53
"1556","2013-03-08",4.57
"1557","2013-03-11",4.62
"1558","2013-03-12",4.68
"1559","2013-03-13",4.69
"1560","2013-03-14",4.69
"1561","2013-03-15",4.71
"1562","2013-03-18",4.65
"1563","2013-03-19",4.69
"1564","2013-03-20",4.7
"1565","2013-03-21",4.7
"1566","2013-03-22",4.7
"1567","2013-03-25",4.71
"1568","2013-03-26",4.71
"1569","2013-03-27",4.7
"1570","2013-03-28",4.84
"1571","2013-04-01",4.81
"1572","2013-04-02",4.86
"1573","2013-04-03",4.72
"1574","2013-04-04",4.74
"1575","2013-04-05",4.79
"1576","2013-04-08",4.73
"1577","2013-04-09",4.73
"1578","2013-04-10",4.72
"1579","2013-04-11",4.68
"1580","2013-04-12",4.71
"1581","2013-04-15",4.71
"1582","2013-04-16",4.72
"1583","2013-04-17",4.69
"1584","2013-04-18",4.69
"1585","2013-04-19",4.7
"1586","2013-04-22",4.65
"1587","2013-04-23",4.76
"1588","2013-04-24",4.78
"1589","2013-04-25",4.69
"1590","2013-04-26",4.59
"1591","2013-04-29",4.53
"1592","2013-04-30",4.49
"1593","2013-05-01",4.43
"1594","2013-05-02",4.25
"1595","2013-05-03",4.23
"1596","2013-05-06",4.24
"1597","2013-05-07",4.37
"1598","2013-05-08",4.45
"1599","2013-05-09",4.78
"1600","2013-05-10",4.84
"1601","2013-05-13",4.85
"1602","2013-05-14",4.89
"1603","2013-05-15",4.74
"1604","2013-05-16",4.74
"1605","2013-05-17",4.64
"1606","2013-05-20",4.75
"1607","2013-05-21",4.68
"1608","2013-05-22",4.68
"1609","2013-05-23",4.6
"1610","2013-05-24",4.6
"1611","2013-05-28",4.66
"1612","2013-05-29",4.69
"1613","2013-05-30",4.65
"1614","2013-05-31",4.88
"1615","2013-06-03",4.69
"1616","2013-06-04",4.69
"1617","2013-06-05",4.61
"1618","2013-06-06",4.55
"1619","2013-06-07",4.53
"1620","2013-06-10",4.69
"1621","2013-06-11",4.58
"1622","2013-06-12",4.57
"1623","2013-06-13",4.62
"1624","2013-06-14",4.71
"1625","2013-06-17",4.66
"1626","2013-06-18",4.62
"1627","2013-06-19",4.67
"1628","2013-06-20",4.65
"1629","2013-06-21",4.6
"1630","2013-06-24",4.54
"1631","2013-06-25",4.7
"1632","2013-06-26",4.72
"1633","2013-06-27",4.66
"1634","2013-06-28",4.61
"1635","2013-07-01",4.61
"1636","2013-07-02",4.58
"1637","2013-07-03",4.65
"1638","2013-07-05",4.65
"1639","2013-07-08",4.64
"1640","2013-07-09",4.64
"1641","2013-07-10",4.5
"1642","2013-07-11",4.73
"1643","2013-07-12",4.73
"1644","2013-07-15",4.73
"1645","2013-07-16",4.64
"1646","2013-07-17",4.75
"1647","2013-07-18",4.8
"1648","2013-07-19",4.79
"1649","2013-07-22",4.79
"1650","2013-07-23",4.8
"1651","2013-07-24",4.78
"1652","2013-07-25",4.59
"1653","2013-07-26",4.62
"1654","2013-07-29",4.76
"1655","2013-07-30",4.89
"1656","2013-07-31",4.88
"1657","2013-08-01",4.8
"1658","2013-08-02",4.88
"1659","2013-08-05",4.88
"1660","2013-08-06",5.09
"1661","2013-08-07",5.27
"1662","2013-08-08",5.15
"1663","2013-08-09",5.27
"1664","2013-08-12",5.07
"1665","2013-08-13",5.2
"1666","2013-08-14",5.23
"1667","2013-08-15",5.08
"1668","2013-08-16",5.19
"1669","2013-08-19",5.19
"1670","2013-08-20",4.5
"1671","2013-08-21",4.57
"1672","2013-08-22",4.88
"1673","2013-08-23",4.88
"1674","2013-08-26",4.97
"1675","2013-08-27",5.06
"1676","2013-08-28",5.07
"1677","2013-08-29",5.2
"1678","2013-08-30",5.15
"1679","2013-09-03",5.12
"1680","2013-09-04",5.15
"1681","2013-09-05",5.16
"1682","2013-09-06",5.19
"1683","2013-09-09",5.22
"1684","2013-09-10",5.13
"1685","2013-09-11",5.23
"1686","2013-09-12",4.76
"1687","2013-09-13",4.87
"1688","2013-09-16",4.99
"1689","2013-09-17",4.9
"1690","2013-09-18",5
"1691","2013-09-19",5
"1692","2013-09-20",5.11
"1693","2013-09-23",5.17
"1694","2013-09-24",5.06
"1695","2013-09-25",5.19
"1696","2013-09-26",5.5
"1697","2013-09-27",5.64
"1698","2013-09-30",5.75
"1699","2013-10-01",5.98
"1700","2013-10-02",6
"1701","2013-10-03",5.99
"1702","2013-10-04",5.94
"1703","2013-10-07",5.87
"1704","2013-10-08",5.96
"1705","2013-10-09",5.99
"1706","2013-10-10",5.99
"1707","2013-10-11",6
"1708","2013-10-14",5.99
"1709","2013-10-15",5.99
"1710","2013-10-16",6.03
"1711","2013-10-17",6.07
"1712","2013-10-18",6.12
"1713","2013-10-21",6.12
"1714","2013-10-22",6
"1715","2013-10-23",6.11
"1716","2013-10-24",6.07
"1717","2013-10-25",6.06
"1718","2013-10-28",6.11
"1719","2013-10-29",6.09
"1720","2013-10-30",6.05
"1721","2013-10-31",6.09
"1722","2013-11-01",6.11
"1723","2013-11-04",6.11
"1724","2013-11-05",6.1
"1725","2013-11-06",6.12
"1726","2013-11-07",6.11
"1727","2013-11-08",6.11
"1728","2013-11-11",6.11
"1729","2013-11-12",6.06
"1730","2013-11-13",6.12
"1731","2013-11-14",5.2
"1732","2013-11-15",5.28
"1733","2013-11-18",5.28
"1734","2013-11-19",5.04
"1735","2013-11-20",5.12
"1736","2013-11-21",5.48
"1737","2013-11-22",5.68
"1738","2013-11-25",5.64
"1739","2013-11-26",5.42
"1740","2013-11-27",5.63
"1741","2013-11-29",5.64
"1742","2013-12-02",5.65
"1743","2013-12-03",5.6
"1744","2013-12-04",5.32
"1745","2013-12-05",4.51
"1746","2013-12-06",4.8
"1747","2013-12-09",4.84
"1748","2013-12-10",5.05
"1749","2013-12-11",5.02
"1750","2013-12-12",5.05
"1751","2013-12-13",5.15
"1752","2013-12-16",5.24
"1753","2013-12-17",5.28
"1754","2013-12-18",5.31
"1755","2013-12-19",5.31
"1756","2013-12-20",5.25
"1757","2013-12-23",5.37
"1758","2013-12-24",5.44
"1759","2013-12-26",5.57
"1760","2013-12-27",5.57
"1761","2013-12-30",5.5
"1762","2013-12-31",5.58
"1763","2014-01-02",5.63
"1764","2014-01-03",5.65
"1765","2014-01-06",5.51
"1766","2014-01-07",5.52
"1767","2014-01-08",5.56
"1768","2014-01-09",5.7
"1769","2014-01-10",5.82
"1770","2014-01-13",5.7
"1771","2014-01-14",5.59
"1772","2014-01-15",5.63
"1773","2014-01-16",5.57
"1774","2014-01-17",5.55
"1775","2014-01-21",5.21
"1776","2014-01-22",5.55
"1777","2014-01-23",5.36
"1778","2014-01-24",5.18
"1779","2014-01-27",5.39
"1780","2014-01-28",5.33
"1781","2014-01-29",5.27
"1782","2014-01-30",5.29
"1783","2014-01-31",5.27
"1784","2014-02-03",5.15
"1785","2014-02-04",5.37
"1786","2014-02-05",5.27
"1787","2014-02-06",5.17
"1788","2014-02-07",5.1
"1789","2014-02-10",5.07
"1790","2014-02-11",5.1
"1791","2014-02-12",5.1
"1792","2014-02-13",5.41
"1793","2014-02-14",5.31
"1794","2014-02-18",5.38
"1795","2014-02-19",5.15
"1796","2014-02-20",5.28
"1797","2014-02-21",5.28
"1798","2014-02-24",5.29
"1799","2014-02-25",5.39
"1800","2014-02-26",5.45
"1801","2014-02-27",5.45
"1802","2014-02-28",5.33
"1803","2014-03-03",5.42
"1804","2014-03-04",5.31
"1805","2014-03-05",5.4
"1806","2014-03-06",5.4
"1807","2014-03-07",5.56
"1808","2014-03-10",5.47
"1809","2014-03-11",5.47
"1810","2014-03-12",5.58
"1811","2014-03-13",5.54
"1812","2014-03-14",5.54
"1813","2014-03-17",5.54
"1814","2014-03-18",5.4
"1815","2014-03-19",5.2
"1816","2014-03-20",5.17
"1817","2014-03-21",5.26
"1818","2014-03-24",5.27
"1819","2014-03-25",5.27
"1820","2014-03-26",5.32
"1821","2014-03-27",5.35
"1822","2014-03-28",5.35
"1823","2014-03-31",5.43
"1824","2014-04-01",5.42
"1825","2014-04-02",5.43
"1826","2014-04-03",5.46
"1827","2014-04-04",5.44
"1828","2014-04-07",5.43
"1829","2014-04-08",5.45
"1830","2014-04-09",5.35
"1831","2014-04-10",5.37
"1832","2014-04-11",5.41
"1833","2014-04-14",5.42
"1834","2014-04-15",5.46
"1835","2014-04-16",5.46
"1836","2014-04-17",5.6
"1837","2014-04-21",5.65
"1838","2014-04-22",5.72
"1839","2014-04-23",5.75
"1840","2014-04-24",5.69
"1841","2014-04-25",5.74
"1842","2014-04-28",5.74
"1843","2014-04-29",5.74
"1844","2014-04-30",5.84
"1845","2014-05-01",5.31
"1846","2014-05-02",5.49
"1847","2014-05-05",5.49
"1848","2014-05-06",5.47
"1849","2014-05-07",5.48
"1850","2014-05-08",5.39
"1851","2014-05-09",5.36
"1852","2014-05-12",5.48
"1853","2014-05-13",5.38
"1854","2014-05-14",5.8
"1855","2014-05-15",5.8
"1856","2014-05-16",5.69
"1857","2014-05-19",5.89
"1858","2014-05-20",5.95
"1859","2014-05-21",5.85
"1860","2014-05-22",5.9
"1861","2014-05-23",5.93
"1862","2014-05-27",5.83
"1863","2014-05-28",5.92
"1864","2014-05-29",5.92
"1865","2014-05-30",5.92
"1866","2014-06-02",5.92
"1867","2014-06-03",5.95
"1868","2014-06-04",5.95
"1869","2014-06-05",5.92
"1870","2014-06-06",5.85
"1871","2014-06-09",5.85
"1872","2014-06-10",5.81
"1873","2014-06-11",5.83
"1874","2014-06-12",5.94
"1875","2014-06-13",5.92
"1876","2014-06-16",5.82
"1877","2014-06-17",5.88
"1878","2014-06-18",5.93
"1879","2014-06-19",5.82
"1880","2014-06-20",5.82
"1881","2014-06-23",5.62
"1882","2014-06-24",5.56
"1883","2014-06-25",5.6
"1884","2014-06-26",5.22
"1885","2014-06-27",5.42
"1886","2014-06-30",5.28
"1887","2014-07-01",5.42
"1888","2014-07-02",5.32
"1889","2014-07-03",5.39
"1890","2014-07-07",5.26
"1891","2014-07-08",5.31
"1892","2014-07-09",5.27
"1893","2014-07-10",5.25
"1894","2014-07-11",5.26
"1895","2014-07-14",5.26
"1896","2014-07-15",5.26
"1897","2014-07-16",5.3
"1898","2014-07-17",5.31
"1899","2014-07-18",5.29
"1900","2014-07-21",5.35
"1901","2014-07-22",5.46
"1902","2014-07-23",5.48
"1903","2014-07-24",5.47
"1904","2014-07-25",5.49
"1905","2014-07-28",5.43
"1906","2014-07-29",5.36
"1907","2014-07-30",5.36
"1908","2014-07-31",5.36
"1909","2014-08-01",5.32
"1910","2014-08-04",5.3
"1911","2014-08-05",5.15
"1912","2014-08-06",5.27
"1913","2014-08-07",5.14
"1914","2014-08-08",5.22
"1915","2014-08-11",5.29
"1916","2014-08-12",5.22
"1917","2014-08-13",5.16
"1918","2014-08-14",5.29
"1919","2014-08-15",5.26
"1920","2014-08-18",5.27
"1921","2014-08-19",5.27
"1922","2014-08-20",5.33
"1923","2014-08-21",5.14
"1924","2014-08-22",5.27
"1925","2014-08-25",5.32
"1926","2014-08-26",5.32
"1927","2014-08-27",5.34
"1928","2014-08-28",5.35
"1929","2014-08-29",5.35
"1930","2014-09-02",5.4
"1931","2014-09-03",5.39
"1932","2014-09-04",5.4
"1933","2014-09-05",5.34
"1934","2014-09-08",5.35
"1935","2014-09-09",5.48
"1936","2014-09-10",5.65
"1937","2014-09-11",5.56
