"","date","TSLA"
"988","2014-06-02",40.939999
"989","2014-06-03",40.987999
"990","2014-06-04",40.798
"991","2014-06-05",41.380001
"992","2014-06-06",41.633999
"993","2014-06-09",41.062
"994","2014-06-10",40.459999
"995","2014-06-11",40.894001
"996","2014-06-12",40.703999
"997","2014-06-13",41.284
"998","2014-06-16",44.922001
"999","2014-06-17",46.334
"1000","2014-06-18",45.424
"1001","2014-06-19",45.557999
"1002","2014-06-20",45.917999
"1003","2014-06-23",47.444
"1004","2014-06-24",46.5
"1005","2014-06-25",47.377998
"1006","2014-06-26",47.119999
"1007","2014-06-27",47.812
"1008","2014-06-30",48.012001
"1009","2014-07-01",47.944
"1010","2014-07-02",45.886002
"1011","2014-07-03",45.849998
"1012","2014-07-07",44.532001
"1013","2014-07-08",43.813999
"1014","2014-07-09",44.612
"1015","2014-07-10",43.891998
"1016","2014-07-11",43.625999
"1017","2014-07-14",45.34
"1018","2014-07-15",43.916
"1019","2014-07-16",43.431999
"1020","2014-07-17",43.080002
"1021","2014-07-18",44.004002
"1022","2014-07-21",44.108002
"1023","2014-07-22",43.916
"1024","2014-07-23",44.498001
"1025","2014-07-24",44.708
"1026","2014-07-25",44.714001
"1027","2014-07-28",44.964001
"1028","2014-07-29",45.001999
"1029","2014-07-30",45.784
"1030","2014-07-31",44.66
"1031","2014-08-01",46.653999
"1032","2014-08-04",47.703999
"1033","2014-08-05",47.698002
"1034","2014-08-06",49.785999
"1035","2014-08-07",50.478001
"1036","2014-08-08",49.625999
"1037","2014-08-11",51.863998
"1038","2014-08-12",51.992001
"1039","2014-08-13",52.062
"1040","2014-08-14",52.276001
"1041","2014-08-15",52.402
"1042","2014-08-18",51.987999
"1043","2014-08-19",51.352001
"1044","2014-08-20",51.141998
"1045","2014-08-21",50.868
"1046","2014-08-22",51.355999
"1047","2014-08-25",52.509998
"1048","2014-08-26",52.348
"1049","2014-08-27",52.650002
"1050","2014-08-28",52.771999
"1051","2014-08-29",53.939999
"1052","2014-09-02",56.824001
"1053","2014-09-03",56.237999
"1054","2014-09-04",57.208
"1055","2014-09-05",55.478001
"1056","2014-09-08",56.422001
"1057","2014-09-09",55.695999
"1058","2014-09-10",56.220001
"1059","2014-09-11",56.062
"1060","2014-09-12",55.84
"1061","2014-09-15",50.771999
"1062","2014-09-16",52.147999
"1063","2014-09-17",52.276001
"1064","2014-09-18",52.764
"1065","2014-09-19",51.863998
"1066","2014-09-22",50.006001
"1067","2014-09-23",50.082001
"1068","2014-09-24",50.428001
"1069","2014-09-25",49.389999
"1070","2014-09-26",49.32
"1071","2014-09-29",49.051998
"1072","2014-09-30",48.535999
"1073","2014-10-01",48.048
"1074","2014-10-02",50.284
"1075","2014-10-03",51.042
"1076","2014-10-06",52.124001
"1077","2014-10-07",51.914001
"1078","2014-10-08",51.855999
"1079","2014-10-09",51.402
"1080","2014-10-10",47.382
"1081","2014-10-13",44.917999
"1082","2014-10-14",45.411999
"1083","2014-10-15",45.939999
"1084","2014-10-16",45.27
"1085","2014-10-17",45.495998
"1086","2014-10-20",46.094002
"1087","2014-10-21",47.068001
"1088","2014-10-22",46.220001
"1089","2014-10-23",47.057999
"1090","2014-10-24",47.048
"1091","2014-10-27",44.334
"1092","2014-10-28",48.554001
"1093","2014-10-29",47.619999
"1094","2014-10-30",47.731998
"1095","2014-10-31",48.34
"1096","2014-11-03",48.518002
"1097","2014-11-04",47.785999
"1098","2014-11-05",46.194
"1099","2014-11-06",48.243999
"1100","2014-11-07",48.040001
"1101","2014-11-10",48.386002
"1102","2014-11-11",50.216
"1103","2014-11-12",49.82
"1104","2014-11-13",50.34
"1105","2014-11-14",51.736
"1106","2014-11-17",50.796001
"1107","2014-11-18",51.540001
"1108","2014-11-19",49.548
"1109","2014-11-20",49.742001
"1110","2014-11-21",48.556
"1111","2014-11-24",49.344002
"1112","2014-11-25",49.618
"1113","2014-11-26",49.688
"1114","2014-11-28",48.903999
"1115","2014-12-01",46.327999
"1116","2014-12-02",46.285999
"1117","2014-12-03",45.860001
"1118","2014-12-04",45.655998
"1119","2014-12-05",44.742001
"1120","2014-12-08",42.872002
"1121","2014-12-09",43.377998
"1122","2014-12-10",41.967999
"1123","2014-12-11",41.776001
"1124","2014-12-12",41.400002
"1125","2014-12-15",40.807999
"1126","2014-12-16",39.562
"1127","2014-12-17",41.164001
"1128","2014-12-18",43.652
"1129","2014-12-19",43.858002
"1130","2014-12-22",44.52
"1131","2014-12-23",44.194
"1132","2014-12-24",44.452
"1133","2014-12-26",45.563999
"1134","2014-12-29",45.141998
"1135","2014-12-30",44.445999
"1136","2014-12-31",44.481998
"1137","2015-01-02",43.862
"1138","2015-01-05",42.018002
"1139","2015-01-06",42.256001
"1140","2015-01-07",42.189999
"1141","2015-01-08",42.124001
"1142","2015-01-09",41.332001
"1143","2015-01-12",40.442001
"1144","2015-01-13",40.849998
"1145","2015-01-14",38.537998
"1146","2015-01-15",38.374001
"1147","2015-01-16",38.613998
"1148","2015-01-20",38.386002
"1149","2015-01-21",39.313999
"1150","2015-01-22",40.324001
"1151","2015-01-23",40.257999
"1152","2015-01-26",41.310001
"1153","2015-01-27",41.195999
"1154","2015-01-28",39.874001
"1155","2015-01-29",41.040001
"1156","2015-01-30",40.720001
"1157","2015-02-02",42.188
"1158","2015-02-03",43.672001
"1159","2015-02-04",43.709999
"1160","2015-02-05",44.198002
"1161","2015-02-06",43.472
"1162","2015-02-09",43.495998
"1163","2015-02-10",43.257999
"1164","2015-02-11",42.560001
"1165","2015-02-12",40.576
"1166","2015-02-13",40.754002
"1167","2015-02-17",40.869999
"1168","2015-02-18",40.891998
"1169","2015-02-19",42.341999
"1170","2015-02-20",43.422001
"1171","2015-02-23",41.467999
"1172","2015-02-24",40.821999
"1173","2015-02-25",40.751999
"1174","2015-02-26",41.438
"1175","2015-02-27",40.667999
"1176","2015-03-02",39.466
"1177","2015-03-03",39.911999
"1178","2015-03-04",40.487999
"1179","2015-03-05",40.125999
"1180","2015-03-06",38.776001
"1181","2015-03-09",38.175999
"1182","2015-03-10",38.063999
"1183","2015-03-11",38.748001
"1184","2015-03-12",38.214001
"1185","2015-03-13",37.736
"1186","2015-03-16",39.139999
"1187","2015-03-17",38.945999
"1188","2015-03-18",40.141998
"1189","2015-03-19",39.130001
"1190","2015-03-20",39.616001
"1191","2015-03-23",39.925999
"1192","2015-03-24",40.344002
"1193","2015-03-25",38.860001
"1194","2015-03-26",38.082001
"1195","2015-03-27",37
"1196","2015-03-30",38.113998
"1197","2015-03-31",37.754002
"1198","2015-04-01",37.518002
"1199","2015-04-02",38.200001
"1200","2015-04-06",40.619999
"1201","2015-04-07",40.650002
"1202","2015-04-08",41.534
"1203","2015-04-09",42.018002
"1204","2015-04-10",42.18
"1205","2015-04-13",41.956001
"1206","2015-04-14",41.492001
"1207","2015-04-15",41.566002
"1208","2015-04-16",41.34
"1209","2015-04-17",41.358002
"1210","2015-04-20",41.054001
"1211","2015-04-21",41.882
"1212","2015-04-22",43.888
"1213","2015-04-23",43.720001
"1214","2015-04-24",43.686001
"1215","2015-04-27",46.310001
"1216","2015-04-28",46.096001
"1217","2015-04-29",46.490002
"1218","2015-04-30",45.209999
"1219","2015-05-01",45.206001
"1220","2015-05-04",46.102001
"1221","2015-05-05",46.59
"1222","2015-05-06",46.085999
"1223","2015-05-07",47.360001
"1224","2015-05-08",47.321999
"1225","2015-05-11",47.897999
"1226","2015-05-12",48.948002
"1227","2015-05-13",48.636002
"1228","2015-05-14",48.82
"1229","2015-05-15",49.768002
"1230","2015-05-18",49.75
"1231","2015-05-19",49.428001
"1232","2015-05-20",48.869999
"1233","2015-05-21",49.124001
"1234","2015-05-22",49.546001
"1235","2015-05-26",49.492001
"1236","2015-05-27",49.486
"1237","2015-05-28",50.290001
"1238","2015-05-29",50.16
"1239","2015-06-01",49.889999
"1240","2015-06-02",49.669998
"1241","2015-06-03",49.798
"1242","2015-06-04",49.183998
"1243","2015-06-05",49.827999
"1244","2015-06-08",51.257999
"1245","2015-06-09",51.200001
"1246","2015-06-10",50.139999
"1247","2015-06-11",50.282001
"1248","2015-06-12",50.138
"1249","2015-06-15",50.076
"1250","2015-06-16",50.624001
"1251","2015-06-17",52.082001
"1252","2015-06-18",52.377998
"1253","2015-06-19",52.501999
"1254","2015-06-22",51.958
"1255","2015-06-23",53.534
"1256","2015-06-24",53.034
"1257","2015-06-25",53.757999
"1258","2015-06-26",53.417999
"1259","2015-06-29",52.403999
"1260","2015-06-30",53.652
"1261","2015-07-01",53.830002
"1262","2015-07-02",56.004002
"1263","2015-07-06",55.944
"1264","2015-07-07",53.576
"1265","2015-07-08",50.992001
"1266","2015-07-09",51.584
"1267","2015-07-10",51.830002
"1268","2015-07-13",52.431999
"1269","2015-07-14",53.130001
"1270","2015-07-15",52.627998
"1271","2015-07-16",53.335999
"1272","2015-07-17",54.931999
"1273","2015-07-20",56.452
"1274","2015-07-21",53.354
"1275","2015-07-22",53.574001
"1276","2015-07-23",53.439999
"1277","2015-07-24",53.082001
"1278","2015-07-27",50.602001
"1279","2015-07-28",52.964001
"1280","2015-07-29",52.764
"1281","2015-07-30",53.358002
"1282","2015-07-31",53.23
"1283","2015-08-03",51.998001
"1284","2015-08-04",53.256001
"1285","2015-08-05",54.026001
"1286","2015-08-06",49.226002
"1287","2015-08-07",48.501999
"1288","2015-08-10",48.228001
"1289","2015-08-11",47.473999
"1290","2015-08-12",47.633999
"1291","2015-08-13",48.501999
"1292","2015-08-14",48.630001
"1293","2015-08-17",50.998001
"1294","2015-08-18",52.144001
"1295","2015-08-19",51.049999
"1296","2015-08-20",48.436001
"1297","2015-08-21",46.153999
"1298","2015-08-24",43.773998
"1299","2015-08-25",44.006001
"1300","2015-08-26",44.967999
"1301","2015-08-27",48.598
"1302","2015-08-28",49.695999
"1303","2015-08-31",49.812
"1304","2015-09-01",47.726002
"1305","2015-09-02",49.537998
"1306","2015-09-03",49.113998
"1307","2015-09-04",48.386002
"1308","2015-09-08",49.633999
"1309","2015-09-09",49.782001
"1310","2015-09-10",49.695999
"1311","2015-09-11",50.048
"1312","2015-09-14",50.638
"1313","2015-09-15",50.714001
"1314","2015-09-16",52.450001
"1315","2015-09-17",52.414001
"1316","2015-09-18",52.124001
"1317","2015-09-21",52.84
"1318","2015-09-22",52.188
"1319","2015-09-23",52.212002
"1320","2015-09-24",52.624001
"1321","2015-09-25",51.382
"1322","2015-09-28",49.686001
"1323","2015-09-29",49.330002
"1324","2015-09-30",49.68
"1325","2015-10-01",47.976002
"1326","2015-10-02",49.514
"1327","2015-10-05",49.23
"1328","2015-10-06",48.292
"1329","2015-10-07",46.391998
"1330","2015-10-08",45.344002
"1331","2015-10-09",44.138
"1332","2015-10-12",43.116001
"1333","2015-10-13",43.849998
"1334","2015-10-14",43.375999
"1335","2015-10-15",44.262001
"1336","2015-10-16",45.402
"1337","2015-10-19",45.619999
"1338","2015-10-20",42.605999
"1339","2015-10-21",42.018002
"1340","2015-10-22",42.344002
"1341","2015-10-23",41.818001
"1342","2015-10-26",43.051998
"1343","2015-10-27",42.07
"1344","2015-10-28",42.591999
"1345","2015-10-29",42.326
"1346","2015-10-30",41.386002
"1347","2015-11-02",42.757999
"1348","2015-11-03",41.669998
"1349","2015-11-04",46.326
"1350","2015-11-05",46.354
"1351","2015-11-06",46.472
"1352","2015-11-09",45.066002
"1353","2015-11-10",43.299999
"1354","2015-11-11",43.816002
"1355","2015-11-12",42.588001
"1356","2015-11-13",41.438
"1357","2015-11-16",42.862
"1358","2015-11-17",42.799999
"1359","2015-11-18",44.214001
"1360","2015-11-19",44.360001
"1361","2015-11-20",44.001999
"1362","2015-11-23",43.549999
"1363","2015-11-24",43.650002
"1364","2015-11-25",45.928001
"1365","2015-11-27",46.321999
"1366","2015-11-30",46.051998
"1367","2015-12-01",47.438
"1368","2015-12-02",46.397999
"1369","2015-12-03",46.542
"1370","2015-12-04",46.076
"1371","2015-12-07",46.226002
"1372","2015-12-08",45.344002
"1373","2015-12-09",44.903999
"1374","2015-12-10",45.414001
"1375","2015-12-11",43.403999
"1376","2015-12-14",43.716
"1377","2015-12-15",44.217999
"1378","2015-12-16",46.902
"1379","2015-12-17",46.678001
"1380","2015-12-18",46.091999
"1381","2015-12-21",46.512001
"1382","2015-12-22",45.990002
"1383","2015-12-23",45.939999
"1384","2015-12-24",46.113998
"1385","2015-12-28",45.790001
"1386","2015-12-29",47.438
"1387","2015-12-30",47.618
"1388","2015-12-31",48.001999
"1389","2016-01-04",44.681999
"1390","2016-01-05",44.686001
"1391","2016-01-06",43.807999
"1392","2016-01-07",43.130001
"1393","2016-01-08",42.200001
"1394","2016-01-11",41.57
"1395","2016-01-12",41.993999
"1396","2016-01-13",40.062
"1397","2016-01-14",41.236
"1398","2016-01-15",40.998001
"1399","2016-01-19",40.944
"1400","2016-01-20",39.740002
"1401","2016-01-21",39.993999
"1402","2016-01-22",40.509998
"1403","2016-01-25",39.276001
"1404","2016-01-26",38.712002
"1405","2016-01-27",37.613998
"1406","2016-01-28",37.939999
"1407","2016-01-29",38.240002
"1408","2016-02-01",39.388
"1409","2016-02-02",36.556
"1410","2016-02-03",34.695999
"1411","2016-02-04",35.066002
"1412","2016-02-05",32.52
"1413","2016-02-08",29.598
"1414","2016-02-09",29.65
"1415","2016-02-10",28.733999
"1416","2016-02-11",30.094
"1417","2016-02-12",30.208
"1418","2016-02-16",31.034
"1419","2016-02-17",33.736
"1420","2016-02-18",33.354
"1421","2016-02-19",33.316002
"1422","2016-02-22",35.548
"1423","2016-02-23",35.442001
"1424","2016-02-24",35.799999
"1425","2016-02-25",37.486
"1426","2016-02-26",38.068001
"1427","2016-02-29",38.386002
"1428","2016-03-01",37.27
"1429","2016-03-02",37.667999
"1430","2016-03-03",39.147999
"1431","2016-03-04",40.208
"1432","2016-03-07",41.057999
"1433","2016-03-08",40.52
"1434","2016-03-09",41.743999
"1435","2016-03-10",41.035999
"1436","2016-03-11",41.5
"1437","2016-03-14",43.029999
"1438","2016-03-15",43.667999
"1439","2016-03-16",44.386002
"1440","2016-03-17",45.276001
"1441","2016-03-18",46.548
"1442","2016-03-21",47.664001
"1443","2016-03-22",46.848
"1444","2016-03-23",44.515999
"1445","2016-03-24",45.549999
"1446","2016-03-28",46.051998
"1447","2016-03-29",46.026001
"1448","2016-03-30",45.377998
"1449","2016-03-31",45.953999
"1450","2016-04-01",47.518002
"1451","2016-04-04",49.397999
"1452","2016-04-05",51.094002
"1453","2016-04-06",53.084
"1454","2016-04-07",51.439999
"1455","2016-04-08",50.014
"1456","2016-04-11",49.984001
"1457","2016-04-12",49.563999
"1458","2016-04-13",50.905998
"1459","2016-04-14",50.372002
"1460","2016-04-15",50.902
"1461","2016-04-18",50.776001
"1462","2016-04-19",49.473999
"1463","2016-04-20",49.993999
"1464","2016-04-21",49.658001
"1465","2016-04-22",50.75
"1466","2016-04-25",50.363998
"1467","2016-04-26",50.748001
"1468","2016-04-27",50.293999
"1469","2016-04-28",49.542
"1470","2016-04-29",48.152
"1471","2016-05-02",48.360001
"1472","2016-05-03",46.464001
"1473","2016-05-04",44.512001
"1474","2016-05-05",42.306
"1475","2016-05-06",42.986
"1476","2016-05-09",41.784
"1477","2016-05-10",41.737999
"1478","2016-05-11",41.792
"1479","2016-05-12",41.456001
"1480","2016-05-13",41.521999
"1481","2016-05-16",41.658001
"1482","2016-05-17",40.931999
"1483","2016-05-18",42.234001
"1484","2016-05-19",43.042
"1485","2016-05-20",44.056
"1486","2016-05-23",43.243999
"1487","2016-05-24",43.582001
"1488","2016-05-25",43.916
"1489","2016-05-26",45.023998
"1490","2016-05-27",44.608002
"1491","2016-05-31",44.646
"1492","2016-06-01",43.911999
"1493","2016-06-02",43.792
"1494","2016-06-03",43.798
"1495","2016-06-06",44.136002
"1496","2016-06-07",46.467999
"1497","2016-06-08",47.104
"1498","2016-06-09",45.872002
"1499","2016-06-10",43.757999
"1500","2016-06-13",43.574001
"1501","2016-06-14",42.992001
"1502","2016-06-15",43.540001
"1503","2016-06-16",43.585999
"1504","2016-06-17",43.094002
"1505","2016-06-20",43.939999
"1506","2016-06-21",43.922001
"1507","2016-06-22",39.332001
"1508","2016-06-23",39.279999
"1509","2016-06-24",38.630001
"1510","2016-06-27",39.709999
"1511","2016-06-28",40.358002
"1512","2016-06-29",42.037998
"1513","2016-06-30",42.456001
"1514","2016-07-01",43.299999
"1515","2016-07-05",42.796001
"1516","2016-07-06",42.888
"1517","2016-07-07",43.188
"1518","2016-07-08",43.355999
"1519","2016-07-11",44.956001
"1520","2016-07-12",44.93
"1521","2016-07-13",44.506001
"1522","2016-07-14",44.306
"1523","2016-07-15",44.080002
"1524","2016-07-18",45.25
"1525","2016-07-19",45.051998
"1526","2016-07-20",45.672001
"1527","2016-07-21",44.099998
"1528","2016-07-22",44.453999
"1529","2016-07-25",46.001999
"1530","2016-07-26",45.902
"1531","2016-07-27",45.698002
"1532","2016-07-28",46.122002
"1533","2016-07-29",46.958
"1534","2016-08-01",46.001999
"1535","2016-08-02",45.439999
"1536","2016-08-03",45.158001
"1537","2016-08-04",46.122002
"1538","2016-08-05",46.006001
"1539","2016-08-08",45.231998
"1540","2016-08-09",45.816002
"1541","2016-08-10",45.130001
"1542","2016-08-11",44.981998
"1543","2016-08-12",45.122002
"1544","2016-08-15",45.118
"1545","2016-08-16",44.722
"1546","2016-08-17",44.647999
"1547","2016-08-18",44.702
"1548","2016-08-19",45
"1549","2016-08-22",44.585999
"1550","2016-08-23",44.967999
"1551","2016-08-24",44.523998
"1552","2016-08-25",44.192001
"1553","2016-08-26",43.998001
"1554","2016-08-29",43.040001
"1555","2016-08-30",42.268002
"1556","2016-08-31",42.402
"1557","2016-09-01",40.153999
"1558","2016-09-02",39.556
"1559","2016-09-06",40.566002
"1560","2016-09-07",40.341999
"1561","2016-09-08",39.472
"1562","2016-09-09",38.894001
"1563","2016-09-12",39.66
"1564","2016-09-13",39.209999
"1565","2016-09-14",39.282001
"1566","2016-09-15",40.084
"1567","2016-09-16",41.080002
"1568","2016-09-19",41.268002
"1569","2016-09-20",40.928001
"1570","2016-09-21",41.043999
"1571","2016-09-22",41.285999
"1572","2016-09-23",41.490002
"1573","2016-09-26",41.798
"1574","2016-09-27",41.161999
"1575","2016-09-28",41.254002
"1576","2016-09-29",40.139999
"1577","2016-09-30",40.806
"1578","2016-10-03",42.740002
"1579","2016-10-04",42.282001
"1580","2016-10-05",41.692001
"1581","2016-10-06",40.200001
"1582","2016-10-07",39.321999
"1583","2016-10-10",40.189999
"1584","2016-10-11",40.02
"1585","2016-10-12",40.301998
"1586","2016-10-13",40.048
"1587","2016-10-14",39.301998
"1588","2016-10-17",38.792
"1589","2016-10-18",39.82
"1590","2016-10-19",40.712002
"1591","2016-10-20",39.82
"1592","2016-10-21",40.018002
"1593","2016-10-24",40.551998
"1594","2016-10-25",40.467999
"1595","2016-10-26",40.448002
"1596","2016-10-27",40.801998
"1597","2016-10-28",39.993999
"1598","2016-10-31",39.546001
"1599","2016-11-01",38.158001
"1600","2016-11-02",37.604
"1601","2016-11-03",37.484001
"1602","2016-11-04",38.112
"1603","2016-11-07",38.641998
"1604","2016-11-08",38.987999
"1605","2016-11-09",38.012001
"1606","2016-11-10",37.07
"1607","2016-11-11",37.712002
"1608","2016-11-14",36.290001
"1609","2016-11-15",36.754002
"1610","2016-11-16",36.785999
"1611","2016-11-17",37.731998
"1612","2016-11-18",37.004002
"1613","2016-11-21",36.903999
"1614","2016-11-22",38.234001
"1615","2016-11-23",38.627998
"1616","2016-11-25",39.330002
"1617","2016-11-28",39.223999
"1618","2016-11-29",37.914001
"1619","2016-11-30",37.880001
"1620","2016-12-01",36.375999
"1621","2016-12-02",36.293999
"1622","2016-12-05",37.360001
"1623","2016-12-06",37.169998
"1624","2016-12-07",38.630001
"1625","2016-12-08",38.458
"1626","2016-12-09",38.436001
"1627","2016-12-12",38.486
"1628","2016-12-13",39.630001
"1629","2016-12-14",39.737999
"1630","2016-12-15",39.515999
"1631","2016-12-16",40.498001
"1632","2016-12-19",40.546001
"1633","2016-12-20",41.757999
"1634","2016-12-21",41.540001
"1635","2016-12-22",41.689999
"1636","2016-12-23",42.667999
"1637","2016-12-27",43.905998
"1638","2016-12-28",43.948002
"1639","2016-12-29",42.936001
"1640","2016-12-30",42.737999
"1641","2017-01-03",43.397999
"1642","2017-01-04",45.397999
"1643","2017-01-05",45.349998
"1644","2017-01-06",45.801998
"1645","2017-01-09",46.256001
"1646","2017-01-10",45.973999
"1647","2017-01-11",45.945999
"1648","2017-01-12",45.917999
"1649","2017-01-13",47.549999
"1650","2017-01-17",47.116001
"1651","2017-01-18",47.672001
"1652","2017-01-19",48.751999
"1653","2017-01-20",48.945999
"1654","2017-01-23",49.784
"1655","2017-01-24",50.922001
"1656","2017-01-25",50.894001
"1657","2017-01-26",50.501999
"1658","2017-01-27",50.59
"1659","2017-01-30",50.125999
"1660","2017-01-31",50.386002
"1661","2017-02-01",49.848
"1662","2017-02-02",50.310001
"1663","2017-02-03",50.265999
"1664","2017-02-06",51.554001
"1665","2017-02-07",51.495998
"1666","2017-02-08",52.416
"1667","2017-02-09",53.84
"1668","2017-02-10",53.846001
"1669","2017-02-13",56.119999
"1670","2017-02-14",56.195999
"1671","2017-02-15",55.952
"1672","2017-02-16",53.790001
"1673","2017-02-17",54.445999
"1674","2017-02-21",55.478001
"1675","2017-02-22",54.702
"1676","2017-02-23",51.198002
"1677","2017-02-24",51.400002
"1678","2017-02-27",49.245998
"1679","2017-02-28",49.998001
"1680","2017-03-01",50.004002
"1681","2017-03-02",50.096001
"1682","2017-03-03",50.313999
"1683","2017-03-06",50.242001
"1684","2017-03-07",49.717999
"1685","2017-03-08",49.374001
"1686","2017-03-09",48.98
"1687","2017-03-10",48.737999
"1688","2017-03-13",49.234001
"1689","2017-03-14",51.599998
"1690","2017-03-15",51.146
"1691","2017-03-16",52.41
"1692","2017-03-17",52.299999
"1693","2017-03-20",52.383999
"1694","2017-03-21",50.136002
"1695","2017-03-22",51.001999
"1696","2017-03-23",50.956001
"1697","2017-03-24",52.632
"1698","2017-03-27",54.043999
"1699","2017-03-28",55.490002
"1700","2017-03-29",55.476002
"1701","2017-03-30",55.584
"1702","2017-03-31",55.66
"1703","2017-04-03",59.703999
"1704","2017-04-04",60.740002
"1705","2017-04-05",59
"1706","2017-04-06",59.740002
"1707","2017-04-07",60.507999
"1708","2017-04-10",62.478001
"1709","2017-04-11",61.742001
"1710","2017-04-12",59.368
"1711","2017-04-13",60.799999
"1712","2017-04-17",60.287998
"1713","2017-04-18",60.049999
"1714","2017-04-19",61.104
"1715","2017-04-20",60.501999
"1716","2017-04-21",61.119999
"1717","2017-04-24",61.605999
"1718","2017-04-25",62.757999
"1719","2017-04-26",62.034
"1720","2017-04-27",61.726002
"1721","2017-04-28",62.813999
"1722","2017-05-01",64.566002
"1723","2017-05-02",63.778
"1724","2017-05-03",62.203999
"1725","2017-05-04",59.091999
"1726","2017-05-05",61.669998
"1727","2017-05-08",61.438
"1728","2017-05-09",64.251999
"1729","2017-05-10",65.043999
"1730","2017-05-11",64.620003
"1731","2017-05-12",64.961998
"1732","2017-05-15",63.175999
"1733","2017-05-16",63.402
"1734","2017-05-17",61.222
"1735","2017-05-18",62.612
"1736","2017-05-19",62.166
"1737","2017-05-22",62.07
"1738","2017-05-23",60.771999
"1739","2017-05-24",62.043999
"1740","2017-05-25",63.366001
"1741","2017-05-26",65.028
"1742","2017-05-30",67.019997
"1743","2017-05-31",68.202003
"1744","2017-06-01",68.073997
"1745","2017-06-02",67.970001
"1746","2017-06-05",69.463997
"1747","2017-06-06",70.57
"1748","2017-06-07",71.93
"1749","2017-06-08",74
"1750","2017-06-09",71.463997
"1751","2017-06-12",71.802002
"1752","2017-06-13",75.190002
"1753","2017-06-14",76.132004
"1754","2017-06-15",75.068001
"1755","2017-06-16",74.279999
"1756","2017-06-19",73.959999
"1757","2017-06-20",74.447998
"1758","2017-06-21",75.279999
"1759","2017-06-22",76.522003
"1760","2017-06-23",76.690002
"1761","2017-06-26",75.498001
"1762","2017-06-27",72.473999
"1763","2017-06-28",74.248001
"1764","2017-06-29",72.150002
"1765","2017-06-30",72.321999
"1766","2017-07-03",70.524002
"1767","2017-07-05",65.417999
"1768","2017-07-06",61.765999
"1769","2017-07-07",62.644001
"1770","2017-07-10",63.209999
"1771","2017-07-11",65.444
"1772","2017-07-12",65.903999
"1773","2017-07-13",64.681999
"1774","2017-07-14",65.556
"1775","2017-07-17",63.914001
"1776","2017-07-18",65.648003
"1777","2017-07-19",65.052002
"1778","2017-07-20",65.984001
"1779","2017-07-21",65.68
"1780","2017-07-24",68.503998
"1781","2017-07-25",67.919998
"1782","2017-07-26",68.769997
"1783","2017-07-27",66.891998
"1784","2017-07-28",67.014
"1785","2017-07-31",64.694
"1786","2017-08-01",63.914001
"1787","2017-08-02",65.178001
"1788","2017-08-03",69.417999
"1789","2017-08-04",71.382004
"1790","2017-08-07",71.033997
"1791","2017-08-08",73.043999
"1792","2017-08-09",72.706001
"1793","2017-08-10",71.080002
"1794","2017-08-11",71.573997
"1795","2017-08-14",72.760002
"1796","2017-08-15",72.466003
"1797","2017-08-16",72.582001
"1798","2017-08-17",70.384003
"1799","2017-08-18",69.491997
"1800","2017-08-21",67.571999
"1801","2017-08-22",68.269997
"1802","2017-08-23",70.554001
"1803","2017-08-24",70.585999
"1804","2017-08-25",69.610001
"1805","2017-08-28",69.132004
"1806","2017-08-29",69.472
"1807","2017-08-30",70.636002
"1808","2017-08-31",71.18
"1809","2017-09-01",71.080002
"1810","2017-09-05",69.917999
"1811","2017-09-06",68.905998
"1812","2017-09-07",70.122002
"1813","2017-09-08",68.68
"1814","2017-09-11",72.737999
"1815","2017-09-12",72.550003
"1816","2017-09-13",73.246002
"1817","2017-09-14",75.528
"1818","2017-09-15",75.961998
"1819","2017-09-18",77
"1820","2017-09-19",75.019997
"1821","2017-09-20",74.781998
"1822","2017-09-21",73.295998
"1823","2017-09-22",70.218002
"1824","2017-09-25",68.998001
"1825","2017-09-26",69.050003
"1826","2017-09-27",68.194
"1827","2017-09-28",67.919998
"1828","2017-09-29",68.220001
"1829","2017-10-02",68.306
"1830","2017-10-03",69.627998
"1831","2017-10-04",71.001999
"1832","2017-10-05",71.066002
"1833","2017-10-06",71.375999
"1834","2017-10-09",68.587997
"1835","2017-10-10",71.117996
"1836","2017-10-11",70.919998
"1837","2017-10-12",71.136002
"1838","2017-10-13",71.113998
"1839","2017-10-16",70.120003
"1840","2017-10-17",71.150002
"1841","2017-10-18",71.93
"1842","2017-10-19",70.362
"1843","2017-10-20",69.019997
"1844","2017-10-23",67.403999
"1845","2017-10-24",67.468002
"1846","2017-10-25",65.167999
"1847","2017-10-26",65.234001
"1848","2017-10-27",64.174004
"1849","2017-10-30",64.015999
"1850","2017-10-31",66.306
"1851","2017-11-01",64.216003
"1852","2017-11-02",59.852001
"1853","2017-11-03",61.217999
"1854","2017-11-06",60.556
"1855","2017-11-07",61.209999
"1856","2017-11-08",60.877998
"1857","2017-11-09",60.598
"1858","2017-11-10",60.598
"1859","2017-11-13",63.080002
"1860","2017-11-14",61.740002
"1861","2017-11-15",62.259998
"1862","2017-11-16",62.5
"1863","2017-11-17",63.009998
"1864","2017-11-20",61.748001
"1865","2017-11-21",63.562
"1866","2017-11-22",62.52
"1867","2017-11-24",63.110001
"1868","2017-11-27",63.362
"1869","2017-11-28",63.509998
"1870","2017-11-29",61.507999
"1871","2017-11-30",61.77
"1872","2017-12-01",61.306
"1873","2017-12-04",61.040001
"1874","2017-12-05",60.740002
"1875","2017-12-06",62.652
"1876","2017-12-07",62.248001
