"","date","SMP"
"999","2010-12-17",13.47
"1000","2010-12-20",13.75
"1001","2010-12-21",13.79
"1002","2010-12-22",13.81
"1003","2010-12-23",13.77
"1004","2010-12-27",14.17
"1005","2010-12-28",13.98
"1006","2010-12-29",13.9
"1007","2010-12-30",13.72
"1008","2010-12-31",13.7
"1009","2011-01-03",14.15
"1010","2011-01-04",13.96
"1011","2011-01-05",14.04
"1012","2011-01-06",13.85
"1013","2011-01-07",13.96
"1014","2011-01-10",13.85
"1015","2011-01-11",13.7
"1016","2011-01-12",13.74
"1017","2011-01-13",13.7
"1018","2011-01-14",13.6
"1019","2011-01-18",13.16
"1020","2011-01-19",12.12
"1021","2011-01-20",12.13
"1022","2011-01-21",12
"1023","2011-01-24",12.12
"1024","2011-01-25",12.13
"1025","2011-01-26",12.54
"1026","2011-01-27",12.56
"1027","2011-01-28",12.29
"1028","2011-01-31",12.11
"1029","2011-02-01",12.85
"1030","2011-02-02",12.5
"1031","2011-02-03",12.53
"1032","2011-02-04",12.33
"1033","2011-02-07",12.78
"1034","2011-02-08",12.59
"1035","2011-02-09",12.94
"1036","2011-02-10",12.64
"1037","2011-02-11",12.76
"1038","2011-02-14",13.16
"1039","2011-02-15",12.72
"1040","2011-02-16",12.71
"1041","2011-02-17",12.57
"1042","2011-02-18",12.58
"1043","2011-02-22",12.06
"1044","2011-02-23",11.35
"1045","2011-02-24",11.33
"1046","2011-02-25",11.88
"1047","2011-02-28",11.63
"1048","2011-03-01",11.28
"1049","2011-03-02",11.7
"1050","2011-03-03",12.56
"1051","2011-03-04",12.22
"1052","2011-03-07",12.03
"1053","2011-03-08",12.61
"1054","2011-03-09",12.24
"1055","2011-03-10",11.87
"1056","2011-03-11",11.6
"1057","2011-03-14",11.69
"1058","2011-03-15",11.63
"1059","2011-03-16",12.23
"1060","2011-03-17",12.13
"1061","2011-03-18",12.44
"1062","2011-03-21",12.82
"1063","2011-03-22",12.46
"1064","2011-03-23",12.44
"1065","2011-03-24",12.82
"1066","2011-03-25",12.98
"1067","2011-03-28",13.31
"1068","2011-03-29",13.38
"1069","2011-03-30",13.67
"1070","2011-03-31",13.83
"1071","2011-04-01",13.58
"1072","2011-04-04",13.87
"1073","2011-04-05",13.88
"1074","2011-04-06",13.82
"1075","2011-04-07",14.23
"1076","2011-04-08",13.84
"1077","2011-04-11",13.23
"1078","2011-04-12",12.88
"1079","2011-04-13",12.71
"1080","2011-04-14",13.13
"1081","2011-04-15",12.91
"1082","2011-04-18",12.89
"1083","2011-04-19",12.81
"1084","2011-04-20",13.19
"1085","2011-04-21",13.42
"1086","2011-04-25",13.44
"1087","2011-04-26",14.08
"1088","2011-04-27",13.8
"1089","2011-04-28",14.04
"1090","2011-04-29",14.25
"1091","2011-05-02",13.94
"1092","2011-05-03",13.75
"1093","2011-05-04",13.98
"1094","2011-05-05",13.88
"1095","2011-05-06",14.08
"1096","2011-05-09",14.09
"1097","2011-05-10",14.29
"1098","2011-05-11",14.16
"1099","2011-05-12",14.81
"1100","2011-05-13",14.4
"1101","2011-05-16",13.9
"1102","2011-05-17",14.54
"1103","2011-05-18",14.71
"1104","2011-05-19",13.73
"1105","2011-05-20",13.87
"1106","2011-05-23",13.66
"1107","2011-05-24",13.8
"1108","2011-05-25",14.2
"1109","2011-05-26",14.37
"1110","2011-05-27",14.72
"1111","2011-05-31",15.1
"1112","2011-06-01",14.36
"1113","2011-06-02",14.58
"1114","2011-06-03",14.1
"1115","2011-06-06",14.34
"1116","2011-06-07",14.3
"1117","2011-06-08",14.48
"1118","2011-06-09",14.84
"1119","2011-06-10",14.19
"1120","2011-06-13",13.78
"1121","2011-06-14",14.37
"1122","2011-06-15",13.68
"1123","2011-06-16",13.51
"1124","2011-06-17",13.61
"1125","2011-06-20",13.99
"1126","2011-06-21",14.78
"1127","2011-06-22",14.25
"1128","2011-06-23",14.26
"1129","2011-06-24",14.68
"1130","2011-06-27",14.84
"1131","2011-06-28",14.94
"1132","2011-06-29",15.17
"1133","2011-06-30",15.23
"1134","2011-07-01",15.63
"1135","2011-07-05",15.81
"1136","2011-07-06",16.120001
"1137","2011-07-07",16.27
"1138","2011-07-08",16.01
"1139","2011-07-11",15.42
"1140","2011-07-12",15.35
"1141","2011-07-13",15.54
"1142","2011-07-14",15.6
"1143","2011-07-15",15.73
"1144","2011-07-18",15.15
"1145","2011-07-19",15.75
"1146","2011-07-20",15.55
"1147","2011-07-21",15.72
"1148","2011-07-22",15.64
"1149","2011-07-25",15.31
"1150","2011-07-26",14.91
"1151","2011-07-27",14.77
"1152","2011-07-28",14.01
"1153","2011-07-29",14.2
"1154","2011-08-01",14.31
"1155","2011-08-02",13.54
"1156","2011-08-03",13.23
"1157","2011-08-04",12.13
"1158","2011-08-05",11.85
"1159","2011-08-08",10.57
"1160","2011-08-09",11.84
"1161","2011-08-10",10.87
"1162","2011-08-11",11.6
"1163","2011-08-12",12.16
"1164","2011-08-15",12.26
"1165","2011-08-16",11.68
"1166","2011-08-17",11.87
"1167","2011-08-18",10.97
"1168","2011-08-19",10.41
"1169","2011-08-22",10.29
"1170","2011-08-23",10.94
"1171","2011-08-24",11.7
"1172","2011-08-25",11.46
"1173","2011-08-26",11.75
"1174","2011-08-29",12.68
"1175","2011-08-30",13.02
"1176","2011-08-31",13.17
"1177","2011-09-01",12.86
"1178","2011-09-02",12.42
"1179","2011-09-06",12.9
"1180","2011-09-07",13.03
"1181","2011-09-08",12.56
"1182","2011-09-09",12.7
"1183","2011-09-12",13.04
"1184","2011-09-13",13.22
"1185","2011-09-14",14.09
"1186","2011-09-15",13.95
"1187","2011-09-16",14.17
"1188","2011-09-19",13.8
"1189","2011-09-20",13.56
"1190","2011-09-21",12.82
"1191","2011-09-22",12.52
"1192","2011-09-23",12.69
"1193","2011-09-26",13
"1194","2011-09-27",13.58
"1195","2011-09-28",12.8
"1196","2011-09-29",13.48
"1197","2011-09-30",12.97
"1198","2011-10-03",12.1
"1199","2011-10-04",13.86
"1200","2011-10-05",14.24
"1201","2011-10-06",14.32
"1202","2011-10-07",14.25
"1203","2011-10-10",14.79
"1204","2011-10-11",15.07
"1205","2011-10-12",15.48
"1206","2011-10-13",15.23
"1207","2011-10-14",15.74
"1208","2011-10-17",14.75
"1209","2011-10-18",15.54
"1210","2011-10-19",15.14
"1211","2011-10-20",15.06
"1212","2011-10-21",15.37
"1213","2011-10-24",15.44
"1214","2011-10-25",14.77
"1215","2011-10-26",15.11
"1216","2011-10-27",15.83
"1217","2011-10-28",15.8
"1218","2011-10-31",15.55
"1219","2011-11-01",15.68
"1220","2011-11-02",18.51
"1221","2011-11-03",18.35
"1222","2011-11-04",18.09
"1223","2011-11-07",18.299999
"1224","2011-11-08",19.35
"1225","2011-11-09",18.41
"1226","2011-11-10",18.690001
"1227","2011-11-11",18.98
"1228","2011-11-14",19.290001
"1229","2011-11-15",19.26
"1230","2011-11-16",19.17
"1231","2011-11-17",18.23
"1232","2011-11-18",18.469999
"1233","2011-11-21",18.5
"1234","2011-11-22",17.389999
"1235","2011-11-23",16.6
"1236","2011-11-25",16
"1237","2011-11-28",18.290001
"1238","2011-11-29",18.41
"1239","2011-11-30",19.530001
"1240","2011-12-01",19.02
"1241","2011-12-02",18.959999
"1242","2011-12-05",19.799999
"1243","2011-12-06",20.059999
"1244","2011-12-07",20.190001
"1245","2011-12-08",20.190001
"1246","2011-12-09",20.360001
"1247","2011-12-12",20.059999
"1248","2011-12-13",19.799999
"1249","2011-12-14",19.219999
"1250","2011-12-15",19.93
"1251","2011-12-16",19.700001
"1252","2011-12-19",19.290001
"1253","2011-12-20",19.99
"1254","2011-12-21",20.059999
"1255","2011-12-22",20.389999
"1256","2011-12-23",20.73
"1257","2011-12-27",20.73
"1258","2011-12-28",20.389999
"1259","2011-12-29",20.5
"1260","2011-12-30",20.049999
"1261","2012-01-03",21
"1262","2012-01-04",20.73
"1263","2012-01-05",20.809999
"1264","2012-01-06",20.309999
"1265","2012-01-09",19.870001
"1266","2012-01-10",19.719999
"1267","2012-01-11",20.18
"1268","2012-01-12",20.67
"1269","2012-01-13",21.700001
"1270","2012-01-17",21.35
"1271","2012-01-18",21.59
"1272","2012-01-19",20.709999
"1273","2012-01-20",21.120001
"1274","2012-01-23",21.25
"1275","2012-01-24",21.469999
"1276","2012-01-25",21.26
"1277","2012-01-26",21.040001
"1278","2012-01-27",21.120001
"1279","2012-01-30",20.99
"1280","2012-01-31",20.690001
"1281","2012-02-01",21.219999
"1282","2012-02-02",21.57
"1283","2012-02-03",22.41
"1284","2012-02-06",22.540001
"1285","2012-02-07",22.780001
"1286","2012-02-08",22.66
"1287","2012-02-09",22.58
"1288","2012-02-10",22.08
"1289","2012-02-13",23.139999
"1290","2012-02-14",23.860001
"1291","2012-02-15",23.639999
"1292","2012-02-16",24.360001
"1293","2012-02-17",24.870001
"1294","2012-02-21",25.290001
"1295","2012-02-22",24.93
"1296","2012-02-23",25.49
"1297","2012-02-24",25.459999
"1298","2012-02-27",24.870001
"1299","2012-02-28",23.73
"1300","2012-02-29",22.719999
"1301","2012-03-01",24.639999
"1302","2012-03-02",23.84
"1303","2012-03-05",24.370001
"1304","2012-03-06",20.51
"1305","2012-03-07",20.85
"1306","2012-03-08",20.59
"1307","2012-03-09",20.690001
"1308","2012-03-12",20.219999
"1309","2012-03-13",20.370001
"1310","2012-03-14",20.120001
"1311","2012-03-15",18.969999
"1312","2012-03-16",18.98
"1313","2012-03-19",18.99
"1314","2012-03-20",18.43
"1315","2012-03-21",18.370001
"1316","2012-03-22",18.08
"1317","2012-03-23",18.940001
"1318","2012-03-26",18.719999
"1319","2012-03-27",18.25
"1320","2012-03-28",18.219999
"1321","2012-03-29",17.690001
"1322","2012-03-30",17.74
"1323","2012-04-02",17.389999
"1324","2012-04-03",16.9
"1325","2012-04-04",16.07
"1326","2012-04-05",16.129999
"1327","2012-04-09",15.9
"1328","2012-04-10",15.25
"1329","2012-04-11",15.6
"1330","2012-04-12",15.62
"1331","2012-04-13",15.2
"1332","2012-04-16",15.35
"1333","2012-04-17",15.33
"1334","2012-04-18",15.09
"1335","2012-04-19",15.03
"1336","2012-04-20",15.17
"1337","2012-04-23",14.74
"1338","2012-04-24",14.44
"1339","2012-04-25",14.76
"1340","2012-04-26",15.17
"1341","2012-04-27",15.26
"1342","2012-04-30",15.07
"1343","2012-05-01",15.22
"1344","2012-05-02",15.06
"1345","2012-05-03",13.57
"1346","2012-05-04",13.14
"1347","2012-05-07",12.61
"1348","2012-05-08",12.8
"1349","2012-05-09",12.88
"1350","2012-05-10",13.16
"1351","2012-05-11",13.17
"1352","2012-05-14",13.11
"1353","2012-05-15",13.12
"1354","2012-05-16",13.1
"1355","2012-05-17",12.79
"1356","2012-05-18",12.15
"1357","2012-05-21",13.03
"1358","2012-05-22",12.96
"1359","2012-05-23",13.35
"1360","2012-05-24",13.24
"1361","2012-05-25",13.46
"1362","2012-05-29",13.7
"1363","2012-05-30",13.15
"1364","2012-05-31",13.51
"1365","2012-06-01",12.85
"1366","2012-06-04",12.88
"1367","2012-06-05",12.82
"1368","2012-06-06",13.21
"1369","2012-06-07",13.06
"1370","2012-06-08",13.2
"1371","2012-06-11",12.24
"1372","2012-06-12",12.54
"1373","2012-06-13",12.14
"1374","2012-06-14",12.34
"1375","2012-06-15",12.52
"1376","2012-06-18",12.72
"1377","2012-06-19",13.16
"1378","2012-06-20",13.81
"1379","2012-06-21",13.02
"1380","2012-06-22",13.31
"1381","2012-06-25",13.02
"1382","2012-06-26",13.17
"1383","2012-06-27",13.42
"1384","2012-06-28",13.62
"1385","2012-06-29",14.08
"1386","2012-07-02",13.86
"1387","2012-07-03",14.41
"1388","2012-07-05",14.13
"1389","2012-07-06",13.76
"1390","2012-07-09",13.79
"1391","2012-07-10",13.69
"1392","2012-07-11",14.03
"1393","2012-07-12",13.82
"1394","2012-07-13",14.05
"1395","2012-07-16",14.07
"1396","2012-07-17",14.07
"1397","2012-07-18",14.34
"1398","2012-07-19",14.55
"1399","2012-07-20",14.03
"1400","2012-07-23",13.74
"1401","2012-07-24",13.52
"1402","2012-07-25",13.56
"1403","2012-07-26",13.55
"1404","2012-07-27",13.69
"1405","2012-07-30",14.24
"1406","2012-07-31",14.06
"1407","2012-08-01",13.75
"1408","2012-08-02",13.36
"1409","2012-08-03",14.07
"1410","2012-08-06",17.18
"1411","2012-08-07",17.469999
"1412","2012-08-08",17.040001
"1413","2012-08-09",17.389999
"1414","2012-08-10",17.16
"1415","2012-08-13",17.379999
"1416","2012-08-14",17.299999
"1417","2012-08-15",17.790001
"1418","2012-08-16",18.219999
"1419","2012-08-17",18.23
"1420","2012-08-20",18.02
"1421","2012-08-21",17.690001
"1422","2012-08-22",17.889999
"1423","2012-08-23",17.440001
"1424","2012-08-24",17.299999
"1425","2012-08-27",17.34
"1426","2012-08-28",17.41
"1427","2012-08-29",17.67
"1428","2012-08-30",17.68
"1429","2012-08-31",17.639999
"1430","2012-09-04",17.629999
"1431","2012-09-05",17.4
"1432","2012-09-06",17.809999
"1433","2012-09-07",18.5
"1434","2012-09-10",17.889999
"1435","2012-09-11",18.01
"1436","2012-09-12",18.950001
"1437","2012-09-13",19.379999
"1438","2012-09-14",19.26
"1439","2012-09-17",18.83
"1440","2012-09-18",18.75
"1441","2012-09-19",18.860001
"1442","2012-09-20",18.610001
"1443","2012-09-21",18.77
"1444","2012-09-24",18.76
"1445","2012-09-25",18.15
"1446","2012-09-26",18.33
"1447","2012-09-27",18.690001
"1448","2012-09-28",18.42
"1449","2012-10-01",18.18
"1450","2012-10-02",18.290001
"1451","2012-10-03",18
"1452","2012-10-04",18.379999
"1453","2012-10-05",18.24
"1454","2012-10-08",18.059999
"1455","2012-10-09",17.879999
"1456","2012-10-10",17.73
"1457","2012-10-11",17.75
"1458","2012-10-12",17.709999
"1459","2012-10-15",17.799999
"1460","2012-10-16",17.68
"1461","2012-10-17",17.84
"1462","2012-10-18",17.41
"1463","2012-10-19",17.08
"1464","2012-10-22",17.200001
"1465","2012-10-23",17.18
"1466","2012-10-24",17.23
"1467","2012-10-25",17.530001
"1468","2012-10-26",17.209999
"1469","2012-10-31",18.780001
"1470","2012-11-01",19.299999
"1471","2012-11-02",19
"1472","2012-11-05",19.719999
"1473","2012-11-06",19.700001
"1474","2012-11-07",19.59
"1475","2012-11-08",19.08
"1476","2012-11-09",19.27
"1477","2012-11-12",19.02
"1478","2012-11-13",18.280001
"1479","2012-11-14",17.620001
"1480","2012-11-15",17.639999
"1481","2012-11-16",17.620001
"1482","2012-11-19",18.32
"1483","2012-11-20",18.4
"1484","2012-11-21",18.209999
"1485","2012-11-23",19.25
"1486","2012-11-26",19.190001
"1487","2012-11-27",19.370001
"1488","2012-11-28",19.4
"1489","2012-11-29",19.5
"1490","2012-11-30",19.559999
"1491","2012-12-03",19.860001
"1492","2012-12-04",19.83
"1493","2012-12-05",19.75
"1494","2012-12-06",19.719999
"1495","2012-12-07",19.76
"1496","2012-12-10",20.02
"1497","2012-12-11",20.280001
"1498","2012-12-12",20.5
"1499","2012-12-13",20.459999
"1500","2012-12-14",20.58
"1501","2012-12-17",20.66
"1502","2012-12-18",20.91
"1503","2012-12-19",20.66
"1504","2012-12-20",20.940001
"1505","2012-12-21",20.940001
"1506","2012-12-24",21.309999
"1507","2012-12-26",21.58
"1508","2012-12-27",21.92
"1509","2012-12-28",21.809999
"1510","2012-12-31",22.219999
"1511","2013-01-02",22.610001
"1512","2013-01-03",22.969999
"1513","2013-01-04",23.299999
"1514","2013-01-07",23.77
"1515","2013-01-08",23.030001
"1516","2013-01-09",23.440001
"1517","2013-01-10",23.209999
"1518","2013-01-11",23.610001
"1519","2013-01-14",23.780001
"1520","2013-01-15",23.969999
"1521","2013-01-16",23.780001
"1522","2013-01-17",24.18
"1523","2013-01-18",24
"1524","2013-01-22",24.15
"1525","2013-01-23",24.43
"1526","2013-01-24",24.25
"1527","2013-01-25",24.1
"1528","2013-01-28",24.24
"1529","2013-01-29",23.98
"1530","2013-01-30",23.01
"1531","2013-01-31",23.209999
"1532","2013-02-01",23.48
"1533","2013-02-04",22.200001
"1534","2013-02-05",22.469999
"1535","2013-02-06",22.290001
"1536","2013-02-07",21.82
"1537","2013-02-08",22.290001
"1538","2013-02-11",22.32
"1539","2013-02-12",22.4
"1540","2013-02-13",22.92
"1541","2013-02-14",23.01
"1542","2013-02-15",23.41
"1543","2013-02-19",23.950001
"1544","2013-02-20",24.01
"1545","2013-02-21",23.92
"1546","2013-02-22",24.02
"1547","2013-02-25",24.110001
"1548","2013-02-26",24.4
"1549","2013-02-27",24.639999
"1550","2013-02-28",24.73
"1551","2013-03-01",25.02
"1552","2013-03-04",26.200001
"1553","2013-03-05",27.76
"1554","2013-03-06",27.370001
"1555","2013-03-07",27.549999
"1556","2013-03-08",27.809999
"1557","2013-03-11",27.59
"1558","2013-03-12",27.75
"1559","2013-03-13",27.65
"1560","2013-03-14",27.790001
"1561","2013-03-15",27.67
"1562","2013-03-18",27.889999
"1563","2013-03-19",28.030001
"1564","2013-03-20",27.85
"1565","2013-03-21",27.879999
"1566","2013-03-22",27.92
"1567","2013-03-25",27.790001
"1568","2013-03-26",28
"1569","2013-03-27",28.129999
"1570","2013-03-28",27.719999
"1571","2013-04-01",28.25
"1572","2013-04-02",28.280001
"1573","2013-04-03",27.93
"1574","2013-04-04",27.799999
"1575","2013-04-05",27.780001
"1576","2013-04-08",28
"1577","2013-04-09",27.77
"1578","2013-04-10",29.129999
"1579","2013-04-11",28.969999
"1580","2013-04-12",28.469999
"1581","2013-04-15",27.49
"1582","2013-04-16",27.98
"1583","2013-04-17",27.559999
"1584","2013-04-18",27.780001
"1585","2013-04-19",28.700001
"1586","2013-04-22",28.58
"1587","2013-04-23",29.120001
"1588","2013-04-24",30.120001
"1589","2013-04-25",30.41
"1590","2013-04-26",30.200001
"1591","2013-04-29",30.74
"1592","2013-04-30",30.639999
"1593","2013-05-01",29.969999
"1594","2013-05-02",31.02
"1595","2013-05-03",31.360001
"1596","2013-05-06",30.75
"1597","2013-05-07",31.110001
"1598","2013-05-08",31.33
"1599","2013-05-09",31.879999
"1600","2013-05-10",32.529999
"1601","2013-05-13",31.809999
"1602","2013-05-14",32.23
"1603","2013-05-15",32.950001
"1604","2013-05-16",32.450001
"1605","2013-05-17",33.330002
"1606","2013-05-20",33.529999
"1607","2013-05-21",33.5
"1608","2013-05-22",32.799999
"1609","2013-05-23",32.779999
"1610","2013-05-24",32.860001
"1611","2013-05-28",33.459999
"1612","2013-05-29",33.119999
"1613","2013-05-30",34.209999
"1614","2013-05-31",33.799999
"1615","2013-06-03",34.139999
"1616","2013-06-04",34.299999
"1617","2013-06-05",34.23
"1618","2013-06-06",34.419998
"1619","2013-06-07",35.419998
"1620","2013-06-10",34.790001
"1621","2013-06-11",34.68
"1622","2013-06-12",34.32
"1623","2013-06-13",34.790001
"1624","2013-06-14",34.419998
"1625","2013-06-17",34.279999
"1626","2013-06-18",35.09
"1627","2013-06-19",35.080002
"1628","2013-06-20",34.889999
"1629","2013-06-21",34.759998
"1630","2013-06-24",33.66
"1631","2013-06-25",33.799999
"1632","2013-06-26",34.080002
"1633","2013-06-27",34.630001
"1634","2013-06-28",34.34
"1635","2013-07-01",35.400002
"1636","2013-07-02",35.23
"1637","2013-07-03",35.209999
"1638","2013-07-05",36.48
"1639","2013-07-08",36.419998
"1640","2013-07-09",37.57
"1641","2013-07-10",37.07
"1642","2013-07-11",37.639999
"1643","2013-07-12",37.470001
"1644","2013-07-15",37.57
"1645","2013-07-16",34.529999
"1646","2013-07-17",34.860001
"1647","2013-07-18",35.099998
"1648","2013-07-19",34.560001
"1649","2013-07-22",34.93
"1650","2013-07-23",33.57
"1651","2013-07-24",34.560001
"1652","2013-07-25",35.189999
"1653","2013-07-26",34.490002
"1654","2013-07-29",34.200001
"1655","2013-07-30",34.419998
"1656","2013-07-31",34.389999
"1657","2013-08-01",35.080002
"1658","2013-08-02",35.32
"1659","2013-08-05",34.75
"1660","2013-08-06",34.380001
"1661","2013-08-07",32.509998
"1662","2013-08-08",31.379999
"1663","2013-08-09",31.34
"1664","2013-08-12",31.15
"1665","2013-08-13",31.23
"1666","2013-08-14",31.15
"1667","2013-08-15",30.83
"1668","2013-08-16",30.92
"1669","2013-08-19",30.15
"1670","2013-08-20",30.459999
"1671","2013-08-21",30.34
"1672","2013-08-22",30.98
"1673","2013-08-23",30.77
"1674","2013-08-26",30.799999
"1675","2013-08-27",29.879999
"1676","2013-08-28",30.469999
"1677","2013-08-29",30.959999
"1678","2013-08-30",30.66
"1679","2013-09-03",30.84
"1680","2013-09-04",31.08
"1681","2013-09-05",30.33
"1682","2013-09-06",29.959999
"1683","2013-09-09",30.08
"1684","2013-09-10",30.299999
"1685","2013-09-11",30.57
"1686","2013-09-12",30.75
"1687","2013-09-13",30.99
"1688","2013-09-16",31.6
"1689","2013-09-17",31.48
"1690","2013-09-18",31.91
"1691","2013-09-19",31.969999
"1692","2013-09-20",31.83
"1693","2013-09-23",31.52
"1694","2013-09-24",32.18
"1695","2013-09-25",32.110001
"1696","2013-09-26",32.599998
"1697","2013-09-27",32.349998
"1698","2013-09-30",32.16
"1699","2013-10-01",32.919998
"1700","2013-10-02",32.82
"1701","2013-10-03",32.880001
"1702","2013-10-04",33.169998
"1703","2013-10-07",32.880001
"1704","2013-10-08",32.700001
"1705","2013-10-09",32.610001
"1706","2013-10-10",33.07
"1707","2013-10-11",33.830002
"1708","2013-10-14",34.369999
"1709","2013-10-15",34.23
"1710","2013-10-16",34.68
"1711","2013-10-17",35.330002
"1712","2013-10-18",35.450001
"1713","2013-10-21",34.98
"1714","2013-10-22",34.869999
"1715","2013-10-23",34.869999
"1716","2013-10-24",34.720001
"1717","2013-10-25",34.82
"1718","2013-10-28",34.970001
"1719","2013-10-29",35.169998
"1720","2013-10-30",34.669998
"1721","2013-10-31",36.16
"1722","2013-11-01",34.5
"1723","2013-11-04",33.919998
"1724","2013-11-05",33.48
"1725","2013-11-06",33.360001
"1726","2013-11-07",33.099998
"1727","2013-11-08",33.66
"1728","2013-11-11",33.860001
"1729","2013-11-12",33.630001
"1730","2013-11-13",33.799999
"1731","2013-11-14",33.25
"1732","2013-11-15",33.139999
"1733","2013-11-18",33.360001
"1734","2013-11-19",33.200001
"1735","2013-11-20",33.169998
"1736","2013-11-21",33.599998
"1737","2013-11-22",34.18
"1738","2013-11-25",34.060001
"1739","2013-11-26",34.18
"1740","2013-11-27",34.540001
"1741","2013-11-29",34.720001
"1742","2013-12-02",34.400002
"1743","2013-12-03",34.130001
"1744","2013-12-04",33.98
"1745","2013-12-05",33.98
"1746","2013-12-06",34.389999
"1747","2013-12-09",34.310001
"1748","2013-12-10",34.23
"1749","2013-12-11",34.009998
"1750","2013-12-12",34.709999
"1751","2013-12-13",34.82
"1752","2013-12-16",35.650002
"1753","2013-12-17",35.459999
"1754","2013-12-18",35.77
"1755","2013-12-19",35.450001
"1756","2013-12-20",35.880001
"1757","2013-12-23",36.880001
"1758","2013-12-24",37
"1759","2013-12-26",36.959999
"1760","2013-12-27",36.16
"1761","2013-12-30",36.709999
"1762","2013-12-31",36.799999
"1763","2014-01-02",35.799999
"1764","2014-01-03",35.450001
"1765","2014-01-06",35.32
"1766","2014-01-07",35.27
"1767","2014-01-08",35.299999
"1768","2014-01-09",35.59
"1769","2014-01-10",35.380001
"1770","2014-01-13",35.110001
"1771","2014-01-14",35.32
"1772","2014-01-15",35.150002
"1773","2014-01-16",35.400002
"1774","2014-01-17",35.330002
"1775","2014-01-21",35.299999
"1776","2014-01-22",35.490002
"1777","2014-01-23",35.34
"1778","2014-01-24",34.57
"1779","2014-01-27",34
"1780","2014-01-28",34.119999
"1781","2014-01-29",33.07
"1782","2014-01-30",33.759998
"1783","2014-01-31",32.709999
"1784","2014-02-03",31.209999
"1785","2014-02-04",31.32
"1786","2014-02-05",31.17
"1787","2014-02-06",30.959999
"1788","2014-02-07",31.02
"1789","2014-02-10",30.84
"1790","2014-02-11",31.190001
"1791","2014-02-12",31.17
"1792","2014-02-13",31.25
"1793","2014-02-14",31.209999
"1794","2014-02-18",31.34
"1795","2014-02-19",31.33
"1796","2014-02-20",31.91
"1797","2014-02-21",32.16
"1798","2014-02-24",36.509998
"1799","2014-02-25",35.73
"1800","2014-02-26",35.68
"1801","2014-02-27",35.25
"1802","2014-02-28",35.150002
"1803","2014-03-03",34.639999
"1804","2014-03-04",35.119999
"1805","2014-03-05",34.43
"1806","2014-03-06",34.040001
"1807","2014-03-07",34.240002
"1808","2014-03-10",34.279999
"1809","2014-03-11",34
"1810","2014-03-12",34.18
"1811","2014-03-13",34.130001
"1812","2014-03-14",34.200001
"1813","2014-03-17",34.669998
"1814","2014-03-18",35.299999
"1815","2014-03-19",35.68
"1816","2014-03-20",35.849998
"1817","2014-03-21",35.889999
"1818","2014-03-24",35.110001
"1819","2014-03-25",34.990002
"1820","2014-03-26",35.16
"1821","2014-03-27",34.970001
"1822","2014-03-28",35.049999
"1823","2014-03-31",35.77
"1824","2014-04-01",37.25
"1825","2014-04-02",37.169998
"1826","2014-04-03",37.400002
"1827","2014-04-04",35.82
"1828","2014-04-07",36.040001
"1829","2014-04-08",36.57
"1830","2014-04-09",36.82
"1831","2014-04-10",36.400002
"1832","2014-04-11",35.84
"1833","2014-04-14",36.110001
"1834","2014-04-15",36.470001
"1835","2014-04-16",36.91
"1836","2014-04-17",37.18
"1837","2014-04-21",37.040001
"1838","2014-04-22",38.41
"1839","2014-04-23",37.689999
"1840","2014-04-24",37.740002
"1841","2014-04-25",37.34
"1842","2014-04-28",37.189999
"1843","2014-04-29",36.939999
"1844","2014-04-30",37.990002
"1845","2014-05-01",38.380001
"1846","2014-05-02",38.029999
"1847","2014-05-05",38.82
"1848","2014-05-06",38.869999
"1849","2014-05-07",39.200001
"1850","2014-05-08",39.380001
"1851","2014-05-09",40.540001
"1852","2014-05-12",42.459999
"1853","2014-05-13",42
"1854","2014-05-14",41.240002
"1855","2014-05-15",40.900002
"1856","2014-05-16",41.700001
"1857","2014-05-19",41.970001
"1858","2014-05-20",40.900002
"1859","2014-05-21",40.900002
"1860","2014-05-22",41.959999
"1861","2014-05-23",42.419998
"1862","2014-05-27",43.09
"1863","2014-05-28",41.93
"1864","2014-05-29",41.560001
"1865","2014-05-30",41.52
"1866","2014-06-02",40.990002
"1867","2014-06-03",41.43
"1868","2014-06-04",41.720001
"1869","2014-06-05",42.82
"1870","2014-06-06",43.459999
"1871","2014-06-09",43.66
"1872","2014-06-10",43.669998
"1873","2014-06-11",43.27
"1874","2014-06-12",43.450001
"1875","2014-06-13",43.610001
"1876","2014-06-16",44.080002
"1877","2014-06-17",43.950001
"1878","2014-06-18",44.16
"1879","2014-06-19",44.189999
"1880","2014-06-20",44.529999
"1881","2014-06-23",43.189999
"1882","2014-06-24",42.900002
"1883","2014-06-25",43.459999
"1884","2014-06-26",43.919998
"1885","2014-06-27",44.189999
"1886","2014-06-30",44.669998
"1887","2014-07-01",45.450001
"1888","2014-07-02",45.200001
"1889","2014-07-03",45.130001
"1890","2014-07-07",44.099998
"1891","2014-07-08",43.610001
"1892","2014-07-09",43.639999
"1893","2014-07-10",42.02
"1894","2014-07-11",41.84
"1895","2014-07-14",43.720001
"1896","2014-07-15",42.900002
"1897","2014-07-16",42.509998
"1898","2014-07-17",42.169998
"1899","2014-07-18",42.130001
"1900","2014-07-21",41.720001
"1901","2014-07-22",42.540001
"1902","2014-07-23",41.919998
"1903","2014-07-24",41.57
"1904","2014-07-25",41.07
"1905","2014-07-28",41.07
"1906","2014-07-29",40.790001
"1907","2014-07-30",38.259998
"1908","2014-07-31",36.049999
"1909","2014-08-01",36.509998
