"","date","SBH"
"1002","2010-12-22",14.43
"1003","2010-12-23",14.52
"1004","2010-12-27",14.48
"1005","2010-12-28",14.29
"1006","2010-12-29",14.68
"1007","2010-12-30",14.7
"1008","2010-12-31",14.53
"1009","2011-01-03",14.92
"1010","2011-01-04",14.67
"1011","2011-01-05",14.48
"1012","2011-01-06",14.13
"1013","2011-01-07",13.93
"1014","2011-01-10",13.83
"1015","2011-01-11",13.74
"1016","2011-01-12",13.99
"1017","2011-01-13",13.9
"1018","2011-01-14",13.63
"1019","2011-01-18",13.19
"1020","2011-01-19",12.66
"1021","2011-01-20",12.91
"1022","2011-01-21",12.7
"1023","2011-01-24",12.88
"1024","2011-01-25",13.01
"1025","2011-01-26",13.06
"1026","2011-01-27",13.33
"1027","2011-01-28",13.09
"1028","2011-01-31",13.16
"1029","2011-02-01",13.39
"1030","2011-02-02",12.63
"1031","2011-02-03",14.37
"1032","2011-02-04",14.53
"1033","2011-02-07",14.28
"1034","2011-02-08",14.2
"1035","2011-02-09",14.11
"1036","2011-02-10",13.91
"1037","2011-02-11",13.95
"1038","2011-02-14",13.93
"1039","2011-02-15",13.59
"1040","2011-02-16",13.74
"1041","2011-02-17",13.85
"1042","2011-02-18",13.84
"1043","2011-02-22",13.49
"1044","2011-02-23",12.96
"1045","2011-02-24",13.02
"1046","2011-02-25",13.18
"1047","2011-02-28",12.97
"1048","2011-03-01",12.84
"1049","2011-03-02",13.05
"1050","2011-03-03",13.35
"1051","2011-03-04",13.02
"1052","2011-03-07",12.69
"1053","2011-03-08",12.8
"1054","2011-03-09",12.83
"1055","2011-03-10",12.63
"1056","2011-03-11",13.08
"1057","2011-03-14",13.04
"1058","2011-03-15",13.52
"1059","2011-03-16",13.3
"1060","2011-03-17",13.2
"1061","2011-03-18",13.18
"1062","2011-03-21",13.66
"1063","2011-03-22",13.48
"1064","2011-03-23",13.54
"1065","2011-03-24",13.55
"1066","2011-03-25",13.77
"1067","2011-03-28",13.37
"1068","2011-03-29",13.62
"1069","2011-03-30",14.08
"1070","2011-03-31",14.01
"1071","2011-04-01",13.79
"1072","2011-04-04",13.79
"1073","2011-04-05",14.33
"1074","2011-04-06",14.42
"1075","2011-04-07",14.54
"1076","2011-04-08",14.06
"1077","2011-04-11",14.25
"1078","2011-04-12",14.02
"1079","2011-04-13",13.73
"1080","2011-04-14",13.65
"1081","2011-04-15",13.67
"1082","2011-04-18",13.42
"1083","2011-04-19",13.41
"1084","2011-04-20",14.24
"1085","2011-04-21",14.3
"1086","2011-04-25",14.2
"1087","2011-04-26",14.47
"1088","2011-04-27",14.65
"1089","2011-04-28",14.79
"1090","2011-04-29",14.79
"1091","2011-05-02",14.52
"1092","2011-05-03",14.48
"1093","2011-05-04",14.66
"1094","2011-05-05",15.01
"1095","2011-05-06",15.8
"1096","2011-05-09",15.47
"1097","2011-05-10",15.92
"1098","2011-05-11",15.8
"1099","2011-05-12",16.35
"1100","2011-05-13",16.309999
"1101","2011-05-16",15.79
"1102","2011-05-17",15.65
"1103","2011-05-18",16.299999
"1104","2011-05-19",16.469999
"1105","2011-05-20",16.15
"1106","2011-05-23",15.78
"1107","2011-05-24",15.84
"1108","2011-05-25",16.059999
"1109","2011-05-26",16.58
"1110","2011-05-27",16.6
"1111","2011-05-31",16.76
"1112","2011-06-01",16.42
"1113","2011-06-02",16.290001
"1114","2011-06-03",16.35
"1115","2011-06-06",15.84
"1116","2011-06-07",16.07
"1117","2011-06-08",15.8
"1118","2011-06-09",16.110001
"1119","2011-06-10",15.55
"1120","2011-06-13",15.57
"1121","2011-06-14",16.24
"1122","2011-06-15",15.98
"1123","2011-06-16",16.139999
"1124","2011-06-17",16.57
"1125","2011-06-20",16.799999
"1126","2011-06-21",17.43
"1127","2011-06-22",17.23
"1128","2011-06-23",17.18
"1129","2011-06-24",16.85
"1130","2011-06-27",17.01
"1131","2011-06-28",17.15
"1132","2011-06-29",17.09
"1133","2011-06-30",17.1
"1134","2011-07-01",17.370001
"1135","2011-07-05",17.700001
"1136","2011-07-06",17.58
"1137","2011-07-07",18.469999
"1138","2011-07-08",18.110001
"1139","2011-07-11",17.77
"1140","2011-07-12",17.610001
"1141","2011-07-13",17.610001
"1142","2011-07-14",17.68
"1143","2011-07-15",17.5
"1144","2011-07-18",17.360001
"1145","2011-07-19",17.959999
"1146","2011-07-20",17.889999
"1147","2011-07-21",18.02
"1148","2011-07-22",18
"1149","2011-07-25",17.780001
"1150","2011-07-26",17.790001
"1151","2011-07-27",17.379999
"1152","2011-07-28",17.18
"1153","2011-07-29",17.200001
"1154","2011-08-01",17.09
"1155","2011-08-02",16.379999
"1156","2011-08-03",16.629999
"1157","2011-08-04",15.52
"1158","2011-08-05",16.9
"1159","2011-08-08",15.67
"1160","2011-08-09",16.74
"1161","2011-08-10",16.1
"1162","2011-08-11",16.879999
"1163","2011-08-12",16.93
"1164","2011-08-15",16.440001
"1165","2011-08-16",16.450001
"1166","2011-08-17",16.17
"1167","2011-08-18",15.45
"1168","2011-08-19",14.92
"1169","2011-08-22",15.21
"1170","2011-08-23",16.030001
"1171","2011-08-24",16.24
"1172","2011-08-25",15.84
"1173","2011-08-26",16.42
"1174","2011-08-29",17.08
"1175","2011-08-30",17.07
"1176","2011-08-31",16.9
"1177","2011-09-01",17.26
"1178","2011-09-02",16.799999
"1179","2011-09-06",17.24
"1180","2011-09-07",17.26
"1181","2011-09-08",17.120001
"1182","2011-09-09",16.9
"1183","2011-09-12",17.09
"1184","2011-09-13",17.42
"1185","2011-09-14",17.4
"1186","2011-09-15",17.51
"1187","2011-09-16",17.83
"1188","2011-09-19",17.799999
"1189","2011-09-20",17.57
"1190","2011-09-21",17.26
"1191","2011-09-22",16.4
"1192","2011-09-23",16.4
"1193","2011-09-26",17
"1194","2011-09-27",17.02
"1195","2011-09-28",16.6
"1196","2011-09-29",16.9
"1197","2011-09-30",16.6
"1198","2011-10-03",16.280001
"1199","2011-10-04",16.799999
"1200","2011-10-05",16.98
"1201","2011-10-06",17.16
"1202","2011-10-07",17
"1203","2011-10-10",17.549999
"1204","2011-10-11",16.5
"1205","2011-10-12",16.959999
"1206","2011-10-13",17.540001
"1207","2011-10-14",17.690001
"1208","2011-10-17",17.780001
"1209","2011-10-18",17.959999
"1210","2011-10-19",17.84
"1211","2011-10-20",18.030001
"1212","2011-10-21",18.799999
"1213","2011-10-24",19.35
"1214","2011-10-25",18.9
"1215","2011-10-26",19.209999
"1216","2011-10-27",19.540001
"1217","2011-10-28",19.23
"1218","2011-10-31",19.190001
"1219","2011-11-01",19.139999
"1220","2011-11-02",19.34
"1221","2011-11-03",19.73
"1222","2011-11-04",19.73
"1223","2011-11-07",19.84
"1224","2011-11-08",20.33
"1225","2011-11-09",19.85
"1226","2011-11-10",20.1
"1227","2011-11-11",20.440001
"1228","2011-11-14",20.389999
"1229","2011-11-15",20.17
"1230","2011-11-16",20.459999
"1231","2011-11-17",19.620001
"1232","2011-11-18",19.58
"1233","2011-11-21",19.209999
"1234","2011-11-22",19.1
"1235","2011-11-23",19.25
"1236","2011-11-25",19.219999
"1237","2011-11-28",19.33
"1238","2011-11-29",19.26
"1239","2011-11-30",20.1
"1240","2011-12-01",19.92
"1241","2011-12-02",19.82
"1242","2011-12-05",20.049999
"1243","2011-12-06",20
"1244","2011-12-07",20.059999
"1245","2011-12-08",20.049999
"1246","2011-12-09",20.6
"1247","2011-12-12",20.25
"1248","2011-12-13",19.65
"1249","2011-12-14",19.49
"1250","2011-12-15",19.99
"1251","2011-12-16",20.77
"1252","2011-12-19",20.719999
"1253","2011-12-20",21.200001
"1254","2011-12-21",21.58
"1255","2011-12-22",21.51
"1256","2011-12-23",21.51
"1257","2011-12-27",21.549999
"1258","2011-12-28",21.209999
"1259","2011-12-29",21.27
"1260","2011-12-30",21.129999
"1261","2012-01-03",20.9
"1262","2012-01-04",20.58
"1263","2012-01-05",20.68
"1264","2012-01-06",20.52
"1265","2012-01-09",20.4
"1266","2012-01-10",19.98
"1267","2012-01-11",20.040001
"1268","2012-01-12",20.16
"1269","2012-01-13",20.24
"1270","2012-01-17",20.059999
"1271","2012-01-18",20.42
"1272","2012-01-19",20.5
"1273","2012-01-20",20.17
"1274","2012-01-23",20.129999
"1275","2012-01-24",20.18
"1276","2012-01-25",20.450001
"1277","2012-01-26",20.58
"1278","2012-01-27",20.73
"1279","2012-01-30",20.68
"1280","2012-01-31",20.620001
"1281","2012-02-01",20.700001
"1282","2012-02-02",21.940001
"1283","2012-02-03",21.82
"1284","2012-02-06",21.85
"1285","2012-02-07",20.82
"1286","2012-02-08",21.65
"1287","2012-02-09",21.93
"1288","2012-02-10",22.92
"1289","2012-02-13",23.200001
"1290","2012-02-14",23.16
"1291","2012-02-15",23.25
"1292","2012-02-16",23.17
"1293","2012-02-17",23.620001
"1294","2012-02-21",23.58
"1295","2012-02-22",23.43
"1296","2012-02-23",23.459999
"1297","2012-02-24",23.32
"1298","2012-02-27",23.450001
"1299","2012-02-28",23.440001
"1300","2012-02-29",23.799999
"1301","2012-03-01",24.08
"1302","2012-03-02",24.110001
"1303","2012-03-05",24.389999
"1304","2012-03-06",24.219999
"1305","2012-03-07",24.5
"1306","2012-03-08",24.950001
"1307","2012-03-09",25.59
"1308","2012-03-12",25
"1309","2012-03-13",25.08
"1310","2012-03-14",24.870001
"1311","2012-03-15",24.889999
"1312","2012-03-16",24.459999
"1313","2012-03-19",24.440001
"1314","2012-03-20",24.24
"1315","2012-03-21",24.4
"1316","2012-03-22",24.43
"1317","2012-03-23",24.450001
"1318","2012-03-26",25.02
"1319","2012-03-27",25.200001
"1320","2012-03-28",25.1
"1321","2012-03-29",24.98
"1322","2012-03-30",24.799999
"1323","2012-04-02",25.309999
"1324","2012-04-03",25.48
"1325","2012-04-04",25.57
"1326","2012-04-05",25.620001
"1327","2012-04-09",25.52
"1328","2012-04-10",24.790001
"1329","2012-04-11",25.209999
"1330","2012-04-12",25.219999
"1331","2012-04-13",25.559999
"1332","2012-04-16",25.49
"1333","2012-04-17",25.59
"1334","2012-04-18",25.85
"1335","2012-04-19",25.58
"1336","2012-04-20",26.09
"1337","2012-04-23",25.51
"1338","2012-04-24",25.209999
"1339","2012-04-25",25.799999
"1340","2012-04-26",26.280001
"1341","2012-04-27",26.719999
"1342","2012-04-30",26.6
"1343","2012-05-01",26.18
"1344","2012-05-02",26.540001
"1345","2012-05-03",26.969999
"1346","2012-05-04",27.4
"1347","2012-05-07",27.02
"1348","2012-05-08",26.559999
"1349","2012-05-09",26.6
"1350","2012-05-10",26.690001
"1351","2012-05-11",27.08
"1352","2012-05-14",26.610001
"1353","2012-05-15",26.73
"1354","2012-05-16",26.82
"1355","2012-05-17",25.790001
"1356","2012-05-18",25.76
"1357","2012-05-21",25.940001
"1358","2012-05-22",26.379999
"1359","2012-05-23",26.540001
"1360","2012-05-24",26.639999
"1361","2012-05-25",26.940001
"1362","2012-05-29",26.99
"1363","2012-05-30",26.59
"1364","2012-05-31",26.43
"1365","2012-06-01",25.709999
"1366","2012-06-04",25.809999
"1367","2012-06-05",26.08
"1368","2012-06-06",26.66
"1369","2012-06-07",26.51
"1370","2012-06-08",26.75
"1371","2012-06-11",26.209999
"1372","2012-06-12",26.690001
"1373","2012-06-13",26.360001
"1374","2012-06-14",26.67
"1375","2012-06-15",26.99
"1376","2012-06-18",27.540001
"1377","2012-06-19",28
"1378","2012-06-20",27.73
"1379","2012-06-21",27.309999
"1380","2012-06-22",27.049999
"1381","2012-06-25",26.6
"1382","2012-06-26",26.389999
"1383","2012-06-27",25.709999
"1384","2012-06-28",25.34
"1385","2012-06-29",25.74
"1386","2012-07-02",26.129999
"1387","2012-07-03",26.17
"1388","2012-07-05",26.530001
"1389","2012-07-06",27.110001
"1390","2012-07-09",26.959999
"1391","2012-07-10",27.01
"1392","2012-07-11",26.85
"1393","2012-07-12",27
"1394","2012-07-13",27.379999
"1395","2012-07-16",27.17
"1396","2012-07-17",27.09
"1397","2012-07-18",25.209999
"1398","2012-07-19",26.049999
"1399","2012-07-20",25.9
"1400","2012-07-23",25.690001
"1401","2012-07-24",25.41
"1402","2012-07-25",25.43
"1403","2012-07-26",26.280001
"1404","2012-07-27",26.719999
"1405","2012-07-30",26.809999
"1406","2012-07-31",26.42
"1407","2012-08-01",26.24
"1408","2012-08-02",26.24
"1409","2012-08-03",26.719999
"1410","2012-08-06",26.67
"1411","2012-08-07",26.92
"1412","2012-08-08",26.879999
"1413","2012-08-09",26.83
"1414","2012-08-10",26.67
"1415","2012-08-13",26.639999
"1416","2012-08-14",27.07
"1417","2012-08-15",27.049999
"1418","2012-08-16",27.25
"1419","2012-08-17",27.530001
"1420","2012-08-20",27.549999
"1421","2012-08-21",27.469999
"1422","2012-08-22",27.299999
"1423","2012-08-23",27.07
"1424","2012-08-24",27.02
"1425","2012-08-27",27.35
"1426","2012-08-28",28.07
"1427","2012-08-29",27.700001
"1428","2012-08-30",27.540001
"1429","2012-08-31",27.5
"1430","2012-09-04",27.58
"1431","2012-09-05",27.559999
"1432","2012-09-06",27.99
"1433","2012-09-07",27.290001
"1434","2012-09-10",27.18
"1435","2012-09-11",27.059999
"1436","2012-09-12",27.120001
"1437","2012-09-13",26.700001
"1438","2012-09-14",26.389999
"1439","2012-09-17",26.530001
"1440","2012-09-18",26.48
"1441","2012-09-19",26.969999
"1442","2012-09-20",26.889999
"1443","2012-09-21",26.92
"1444","2012-09-24",27.25
"1445","2012-09-25",25.709999
"1446","2012-09-26",25.08
"1447","2012-09-27",25.24
"1448","2012-09-28",25.09
"1449","2012-10-01",24.889999
"1450","2012-10-02",25.16
"1451","2012-10-03",25.51
"1452","2012-10-04",25.75
"1453","2012-10-05",26.09
"1454","2012-10-08",26
"1455","2012-10-09",25.65
"1456","2012-10-10",25.540001
"1457","2012-10-11",25.040001
"1458","2012-10-12",24.67
"1459","2012-10-15",23.870001
"1460","2012-10-16",24.1
"1461","2012-10-17",24.09
"1462","2012-10-18",23.84
"1463","2012-10-19",23.52
"1464","2012-10-22",23.379999
"1465","2012-10-23",22.99
"1466","2012-10-24",22.76
"1467","2012-10-25",23.09
"1468","2012-10-26",23.49
"1469","2012-10-31",24.08
"1470","2012-11-01",24.99
"1471","2012-11-02",25.200001
"1472","2012-11-05",25.18
"1473","2012-11-06",25.530001
"1474","2012-11-07",25.450001
"1475","2012-11-08",25.219999
"1476","2012-11-09",25.049999
"1477","2012-11-12",24.93
"1478","2012-11-13",25.07
"1479","2012-11-14",24.75
"1480","2012-11-15",24.25
"1481","2012-11-16",24.379999
"1482","2012-11-19",24.49
"1483","2012-11-20",24.290001
"1484","2012-11-21",24.26
"1485","2012-11-23",24.889999
"1486","2012-11-26",24.65
"1487","2012-11-27",24.74
"1488","2012-11-28",25.200001
"1489","2012-11-29",25.15
"1490","2012-11-30",25.35
"1491","2012-12-03",25
"1492","2012-12-04",25.030001
"1493","2012-12-05",24.59
"1494","2012-12-06",24.25
"1495","2012-12-07",23.969999
"1496","2012-12-10",23.690001
"1497","2012-12-11",23.9
"1498","2012-12-12",23.9
"1499","2012-12-13",23.57
"1500","2012-12-14",23.4
"1501","2012-12-17",23.42
"1502","2012-12-18",23.620001
"1503","2012-12-19",24.23
"1504","2012-12-20",24.24
"1505","2012-12-21",24.190001
"1506","2012-12-24",24
"1507","2012-12-26",23.92
"1508","2012-12-27",24
"1509","2012-12-28",23.43
"1510","2012-12-31",23.57
"1511","2013-01-02",24.73
"1512","2013-01-03",24.780001
"1513","2013-01-04",24.280001
"1514","2013-01-07",24.190001
"1515","2013-01-08",23.780001
"1516","2013-01-09",24.07
"1517","2013-01-10",24.27
"1518","2013-01-11",24.280001
"1519","2013-01-14",24.35
"1520","2013-01-15",24.809999
"1521","2013-01-16",25.049999
"1522","2013-01-17",25.08
"1523","2013-01-18",25.34
"1524","2013-01-22",25.59
"1525","2013-01-23",26.07
"1526","2013-01-24",26.4
"1527","2013-01-25",26.76
"1528","2013-01-28",26.530001
"1529","2013-01-29",26.49
"1530","2013-01-30",26.360001
"1531","2013-01-31",26.540001
"1532","2013-02-01",27.32
"1533","2013-02-04",26.639999
"1534","2013-02-05",26.780001
"1535","2013-02-06",26.84
"1536","2013-02-07",26.190001
"1537","2013-02-08",27.040001
"1538","2013-02-11",26.51
"1539","2013-02-12",26.43
"1540","2013-02-13",26.59
"1541","2013-02-14",26.709999
"1542","2013-02-15",27.34
"1543","2013-02-19",27.58
"1544","2013-02-20",27.469999
"1545","2013-02-21",27.280001
"1546","2013-02-22",27.469999
"1547","2013-02-25",27.040001
"1548","2013-02-26",27.23
"1549","2013-02-27",27.58
"1550","2013-02-28",27.74
"1551","2013-03-01",27.799999
"1552","2013-03-04",28.23
"1553","2013-03-05",28.48
"1554","2013-03-06",29.450001
"1555","2013-03-07",29.51
"1556","2013-03-08",29.629999
"1557","2013-03-11",29.57
"1558","2013-03-12",29.16
"1559","2013-03-13",29.299999
"1560","2013-03-14",29.23
"1561","2013-03-15",29.059999
"1562","2013-03-18",28.780001
"1563","2013-03-19",29.01
"1564","2013-03-20",29.700001
"1565","2013-03-21",29.5
"1566","2013-03-22",29.549999
"1567","2013-03-25",29.66
"1568","2013-03-26",29.700001
"1569","2013-03-27",29.34
"1570","2013-03-28",29.379999
"1571","2013-04-01",29.24
"1572","2013-04-02",29.379999
"1573","2013-04-03",29.27
"1574","2013-04-04",29.15
"1575","2013-04-05",29.08
"1576","2013-04-08",29.4
"1577","2013-04-09",29.33
"1578","2013-04-10",29.82
"1579","2013-04-11",30.17
"1580","2013-04-12",30.549999
"1581","2013-04-15",30.049999
"1582","2013-04-16",30.52
"1583","2013-04-17",29.77
"1584","2013-04-18",29.24
"1585","2013-04-19",29.58
"1586","2013-04-22",29.5
"1587","2013-04-23",29.889999
"1588","2013-04-24",29.75
"1589","2013-04-25",29.82
"1590","2013-04-26",29.780001
"1591","2013-04-29",29.93
"1592","2013-04-30",30.059999
"1593","2013-05-01",29.59
"1594","2013-05-02",30
"1595","2013-05-03",29.889999
"1596","2013-05-06",30.17
"1597","2013-05-07",30.92
"1598","2013-05-08",30.83
"1599","2013-05-09",30.66
"1600","2013-05-10",30.639999
"1601","2013-05-13",30.299999
"1602","2013-05-14",30.690001
"1603","2013-05-15",31.030001
"1604","2013-05-16",31.120001
"1605","2013-05-17",31.16
"1606","2013-05-20",30.940001
"1607","2013-05-21",31.049999
"1608","2013-05-22",30.93
"1609","2013-05-23",31.01
"1610","2013-05-24",31.01
"1611","2013-05-28",31.16
"1612","2013-05-29",30.91
"1613","2013-05-30",30.59
"1614","2013-05-31",30.610001
"1615","2013-06-03",30.450001
"1616","2013-06-04",30.129999
"1617","2013-06-05",29.469999
"1618","2013-06-06",29.83
"1619","2013-06-07",30.049999
"1620","2013-06-10",29.940001
"1621","2013-06-11",30.09
"1622","2013-06-12",30.08
"1623","2013-06-13",30.49
"1624","2013-06-14",30.440001
"1625","2013-06-17",30.68
"1626","2013-06-18",30.74
"1627","2013-06-19",30.26
"1628","2013-06-20",29.530001
"1629","2013-06-21",29.4
"1630","2013-06-24",29.74
"1631","2013-06-25",30.4
"1632","2013-06-26",30.92
"1633","2013-06-27",31.57
"1634","2013-06-28",31.1
"1635","2013-07-01",31.120001
"1636","2013-07-02",30.9
"1637","2013-07-03",31.01
"1638","2013-07-05",31.549999
"1639","2013-07-08",31.469999
"1640","2013-07-09",31.4
"1641","2013-07-10",31.469999
"1642","2013-07-11",31.43
"1643","2013-07-12",31.35
"1644","2013-07-15",31.129999
"1645","2013-07-16",30.969999
"1646","2013-07-17",30.950001
"1647","2013-07-18",30.84
"1648","2013-07-19",30.57
"1649","2013-07-22",30.549999
"1650","2013-07-23",29.82
"1651","2013-07-24",29.6
"1652","2013-07-25",29.700001
"1653","2013-07-26",29.92
"1654","2013-07-29",29.91
"1655","2013-07-30",30.6
"1656","2013-07-31",30.51
"1657","2013-08-01",26.83
"1658","2013-08-02",27.68
"1659","2013-08-05",27.360001
"1660","2013-08-06",27.290001
"1661","2013-08-07",26.99
"1662","2013-08-08",27.200001
"1663","2013-08-09",27.389999
"1664","2013-08-12",27.450001
"1665","2013-08-13",27.84
"1666","2013-08-14",27.549999
"1667","2013-08-15",27
"1668","2013-08-16",26.700001
"1669","2013-08-19",26.91
"1670","2013-08-20",26.9
"1671","2013-08-21",26.780001
"1672","2013-08-22",26.57
"1673","2013-08-23",26.540001
"1674","2013-08-26",26.43
"1675","2013-08-27",26.030001
"1676","2013-08-28",26.059999
"1677","2013-08-29",26.110001
"1678","2013-08-30",26.129999
"1679","2013-09-03",26.040001
"1680","2013-09-04",25.85
"1681","2013-09-05",25.700001
"1682","2013-09-06",25.5
"1683","2013-09-09",25.790001
"1684","2013-09-10",25.76
"1685","2013-09-11",25.67
"1686","2013-09-12",25.690001
"1687","2013-09-13",25.879999
"1688","2013-09-16",26.35
"1689","2013-09-17",26.6
"1690","2013-09-18",27.01
"1691","2013-09-19",27.18
"1692","2013-09-20",26.959999
"1693","2013-09-23",27.15
"1694","2013-09-24",27.02
"1695","2013-09-25",26.370001
"1696","2013-09-26",26.459999
"1697","2013-09-27",26.360001
"1698","2013-09-30",26.16
"1699","2013-10-01",26.459999
"1700","2013-10-02",26.67
"1701","2013-10-03",26.700001
"1702","2013-10-04",26.459999
"1703","2013-10-07",26.18
"1704","2013-10-08",25.68
"1705","2013-10-09",25.49
"1706","2013-10-10",25.809999
"1707","2013-10-11",26.08
"1708","2013-10-14",26.15
"1709","2013-10-15",25.530001
"1710","2013-10-16",25.77
"1711","2013-10-17",26.139999
"1712","2013-10-18",26.209999
"1713","2013-10-21",26.33
"1714","2013-10-22",26.620001
"1715","2013-10-23",26.52
"1716","2013-10-24",26.67
"1717","2013-10-25",26.6
"1718","2013-10-28",26.33
"1719","2013-10-29",26.190001
"1720","2013-10-30",26.299999
"1721","2013-10-31",26.32
"1722","2013-11-01",25.969999
"1723","2013-11-04",26.139999
"1724","2013-11-05",26
"1725","2013-11-06",26.18
"1726","2013-11-07",25.93
"1727","2013-11-08",26.190001
"1728","2013-11-11",27.190001
"1729","2013-11-12",27.360001
"1730","2013-11-13",27.639999
"1731","2013-11-14",27.299999
"1732","2013-11-15",27.48
"1733","2013-11-18",27.59
"1734","2013-11-19",27.76
"1735","2013-11-20",27.77
"1736","2013-11-21",28
"1737","2013-11-22",28.360001
"1738","2013-11-25",28.290001
"1739","2013-11-26",28.26
"1740","2013-11-27",28.35
"1741","2013-11-29",28.139999
"1742","2013-12-02",28.01
"1743","2013-12-03",27.83
"1744","2013-12-04",27.870001
"1745","2013-12-05",27.620001
"1746","2013-12-06",27.83
"1747","2013-12-09",27.719999
"1748","2013-12-10",27.27
"1749","2013-12-11",27.309999
"1750","2013-12-12",27.610001
"1751","2013-12-13",27.75
"1752","2013-12-16",27.780001
"1753","2013-12-17",28.9
"1754","2013-12-18",29.9
"1755","2013-12-19",30.02
"1756","2013-12-20",30
"1757","2013-12-23",29.84
"1758","2013-12-24",29.77
"1759","2013-12-26",30.120001
"1760","2013-12-27",30.030001
"1761","2013-12-30",30.1
"1762","2013-12-31",30.23
"1763","2014-01-02",30.57
"1764","2014-01-03",30.67
"1765","2014-01-06",30.139999
"1766","2014-01-07",30.389999
"1767","2014-01-08",30.120001
"1768","2014-01-09",29.280001
"1769","2014-01-10",29.66
"1770","2014-01-13",28.790001
"1771","2014-01-14",29.209999
"1772","2014-01-15",29.25
"1773","2014-01-16",29.08
"1774","2014-01-17",27.99
"1775","2014-01-21",27.700001
"1776","2014-01-22",27.73
"1777","2014-01-23",27.6
"1778","2014-01-24",27.67
"1779","2014-01-27",27.65
"1780","2014-01-28",28.139999
"1781","2014-01-29",27.799999
"1782","2014-01-30",28.110001
"1783","2014-01-31",28.379999
"1784","2014-02-03",27.549999
"1785","2014-02-04",27.860001
"1786","2014-02-05",27.950001
"1787","2014-02-06",29.959999
"1788","2014-02-07",29.610001
"1789","2014-02-10",29.389999
"1790","2014-02-11",29.33
"1791","2014-02-12",28.82
"1792","2014-02-13",28.790001
"1793","2014-02-14",28.41
"1794","2014-02-18",28.129999
"1795","2014-02-19",28.33
"1796","2014-02-20",28.33
"1797","2014-02-21",28.200001
"1798","2014-02-24",28.5
"1799","2014-02-25",28
"1800","2014-02-26",28.280001
"1801","2014-02-27",28.790001
"1802","2014-02-28",28.700001
"1803","2014-03-03",28.32
"1804","2014-03-04",28.459999
"1805","2014-03-05",28.83
"1806","2014-03-06",28.809999
"1807","2014-03-07",28.6
"1808","2014-03-10",28.389999
"1809","2014-03-11",27.950001
"1810","2014-03-12",27.93
"1811","2014-03-13",27.6
"1812","2014-03-14",27.459999
"1813","2014-03-17",27.75
"1814","2014-03-18",28.15
"1815","2014-03-19",28.610001
"1816","2014-03-20",28.370001
"1817","2014-03-21",28.42
"1818","2014-03-24",28.15
"1819","2014-03-25",27.959999
"1820","2014-03-26",27.549999
"1821","2014-03-27",27.6
"1822","2014-03-28",27.48
"1823","2014-03-31",27.4
"1824","2014-04-01",27.43
"1825","2014-04-02",27.57
"1826","2014-04-03",27.49
"1827","2014-04-04",27.030001
"1828","2014-04-07",26.450001
"1829","2014-04-08",27.01
"1830","2014-04-09",27.370001
"1831","2014-04-10",26.93
"1832","2014-04-11",26.6
"1833","2014-04-14",26.809999
"1834","2014-04-15",26.540001
"1835","2014-04-16",26.42
"1836","2014-04-17",26.49
"1837","2014-04-21",27.16
"1838","2014-04-22",27.4
"1839","2014-04-23",27
"1840","2014-04-24",26.860001
"1841","2014-04-25",27.129999
"1842","2014-04-28",27.27
"1843","2014-04-29",27.34
"1844","2014-04-30",27.41
"1845","2014-05-01",25.360001
"1846","2014-05-02",25.27
"1847","2014-05-05",25.200001
"1848","2014-05-06",25.34
"1849","2014-05-07",24.950001
"1850","2014-05-08",25.15
"1851","2014-05-09",25.469999
"1852","2014-05-12",26.049999
"1853","2014-05-13",26.030001
"1854","2014-05-14",26
"1855","2014-05-15",26.209999
"1856","2014-05-16",26.02
"1857","2014-05-19",25.889999
"1858","2014-05-20",25.209999
"1859","2014-05-21",24.870001
"1860","2014-05-22",24.98
"1861","2014-05-23",25.24
"1862","2014-05-27",25.309999
"1863","2014-05-28",25.139999
"1864","2014-05-29",25.549999
"1865","2014-05-30",25.620001
"1866","2014-06-02",25.360001
"1867","2014-06-03",25.370001
"1868","2014-06-04",25.02
"1869","2014-06-05",25.139999
"1870","2014-06-06",25.219999
"1871","2014-06-09",25.110001
"1872","2014-06-10",24.959999
"1873","2014-06-11",25.219999
"1874","2014-06-12",24.690001
"1875","2014-06-13",24.84
"1876","2014-06-16",24.610001
"1877","2014-06-17",25.049999
"1878","2014-06-18",25.030001
"1879","2014-06-19",24.690001
"1880","2014-06-20",24.26
"1881","2014-06-23",24.549999
"1882","2014-06-24",24.82
"1883","2014-06-25",24.940001
"1884","2014-06-26",24.77
"1885","2014-06-27",25.08
"1886","2014-06-30",25.08
"1887","2014-07-01",25.530001
"1888","2014-07-02",25.58
"1889","2014-07-03",25.940001
"1890","2014-07-07",26.139999
"1891","2014-07-08",26.27
"1892","2014-07-09",25.91
"1893","2014-07-10",25.440001
"1894","2014-07-11",25.129999
"1895","2014-07-14",25
"1896","2014-07-15",25.01
"1897","2014-07-16",24.67
"1898","2014-07-17",24.139999
"1899","2014-07-18",24.469999
"1900","2014-07-21",24.16
"1901","2014-07-22",24.35
"1902","2014-07-23",24.48
"1903","2014-07-24",24.719999
"1904","2014-07-25",24.5
"1905","2014-07-28",24.4
"1906","2014-07-29",25.299999
"1907","2014-07-30",25.450001
"1908","2014-07-31",25.950001
"1909","2014-08-01",25.879999
"1910","2014-08-04",26.24
"1911","2014-08-05",25.940001
"1912","2014-08-06",26.120001
