"","date","SCKT"
"1008","2010-12-31",2
"1009","2011-01-03",2.12
"1010","2011-01-04",1.99
"1011","2011-01-05",2.03
"1012","2011-01-06",1.95
"1013","2011-01-07",1.95
"1014","2011-01-10",1.88
"1015","2011-01-11",2.04
"1016","2011-01-12",2
"1017","2011-01-13",1.84
"1018","2011-01-14",1.77
"1019","2011-01-18",1.8
"1020","2011-01-19",1.71
"1021","2011-01-20",1.7
"1022","2011-01-21",1.73
"1023","2011-01-24",1.78
"1024","2011-01-25",1.75
"1025","2011-01-26",1.65
"1026","2011-01-27",1.79
"1027","2011-01-28",1.79
"1028","2011-01-31",1.68
"1029","2011-02-01",1.68
"1030","2011-02-02",1.62
"1031","2011-02-03",1.78
"1032","2011-02-04",1.65
"1033","2011-02-07",2
"1034","2011-02-08",2
"1035","2011-02-09",1.85
"1036","2011-02-10",1.75
"1037","2011-02-11",1.9
"1038","2011-02-14",1.85
"1039","2011-02-15",1.93
"1040","2011-02-16",1.93
"1041","2011-02-17",1.95
"1042","2011-02-18",1.87
"1043","2011-02-22",1.82
"1044","2011-02-23",1.77
"1045","2011-02-24",1.76
"1046","2011-02-25",1.76
"1047","2011-02-28",1.87
"1048","2011-03-01",1.98
"1049","2011-03-02",1.98
"1050","2011-03-03",1.97
"1051","2011-03-04",1.97
"1052","2011-03-07",1.78
"1053","2011-03-08",1.81
"1054","2011-03-09",1.8
"1055","2011-03-10",1.77
"1056","2011-03-11",1.9
"1057","2011-03-14",2
"1058","2011-03-15",1.82
"1059","2011-03-16",1.95
"1060","2011-03-17",1.88
"1061","2011-03-18",2.01
"1062","2011-03-21",1.95
"1063","2011-03-22",1.99
"1064","2011-03-23",1.92
"1065","2011-03-24",2.02
"1066","2011-03-25",2
"1067","2011-03-28",2.01
"1068","2011-03-29",2.01
"1069","2011-03-30",2.04
"1070","2011-03-31",2.05
"1071","2011-04-01",2.02
"1072","2011-04-04",2.02
"1073","2011-04-05",1.98
"1074","2011-04-06",1.85
"1075","2011-04-07",1.91
"1076","2011-04-08",2.04
"1077","2011-04-11",1.9
"1078","2011-04-12",1.9
"1079","2011-04-13",2.01
"1080","2011-04-14",1.9
"1081","2011-04-15",1.9
"1082","2011-04-18",2.03
"1083","2011-04-19",2.07
"1084","2011-04-20",1.95
"1085","2011-04-21",2.07
"1086","2011-04-25",1.99
"1087","2011-04-26",2.07
"1088","2011-04-27",2.1
"1089","2011-04-28",2.12
"1090","2011-04-29",2.14
"1091","2011-05-02",2.2
"1092","2011-05-03",2.57
"1093","2011-05-04",2.68
"1094","2011-05-05",2.68
"1095","2011-05-06",2.9
"1096","2011-05-09",2.89
"1097","2011-05-10",2.79
"1098","2011-05-11",2.83
"1099","2011-05-12",2.88
"1100","2011-05-13",2.85
"1101","2011-05-16",2.74
"1102","2011-05-17",2.75
"1103","2011-05-18",2.89
"1104","2011-05-19",2.95
"1105","2011-05-20",2.9
"1106","2011-05-23",2.97
"1107","2011-05-24",3.01
"1108","2011-05-25",3.05
"1109","2011-05-26",3.09
"1110","2011-05-27",3.05
"1111","2011-05-31",3
"1112","2011-06-01",2.97
"1113","2011-06-02",2.84
"1114","2011-06-03",2.86
"1115","2011-06-06",2.86
"1116","2011-06-07",2.9
"1117","2011-06-08",2.88
"1118","2011-06-09",2.88
"1119","2011-06-10",2.89
"1120","2011-06-13",2.86
"1121","2011-06-14",2.85
"1122","2011-06-15",2.84
"1123","2011-06-16",3.06
"1124","2011-06-17",2.8
"1125","2011-06-20",2.45
"1126","2011-06-21",2.52
"1127","2011-06-22",2.6
"1128","2011-06-23",2.53
"1129","2011-06-24",2.52
"1130","2011-06-27",2.51
"1131","2011-06-28",2.21
"1132","2011-06-29",2.21
"1133","2011-06-30",2.13
"1134","2011-07-01",2.25
"1135","2011-07-05",2.25
"1136","2011-07-06",2.43
"1137","2011-07-07",2.36
"1138","2011-07-08",2.32
"1139","2011-07-11",2.36
"1140","2011-07-12",2.3
"1141","2011-07-13",2.39
"1142","2011-07-14",2.36
"1143","2011-07-15",2.34
"1144","2011-07-18",2.3
"1145","2011-07-19",2.34
"1146","2011-07-20",2.67
"1147","2011-07-21",2.44
"1148","2011-07-22",2.4
"1149","2011-07-25",2.43
"1150","2011-07-26",2.53
"1151","2011-07-27",2.45
"1152","2011-07-28",2.37
"1153","2011-07-29",2.36
"1154","2011-08-01",2.4
"1155","2011-08-02",2.37
"1156","2011-08-03",2.33
"1157","2011-08-04",2.23
"1158","2011-08-05",2.28
"1159","2011-08-08",2.05
"1160","2011-08-09",2.19
"1161","2011-08-10",2.19
"1162","2011-08-11",2
"1163","2011-08-12",2.15
"1164","2011-08-15",2.25
"1165","2011-08-16",2.14
"1166","2011-08-17",2.1
"1167","2011-08-18",2.07
"1168","2011-08-19",2.06
"1169","2011-08-22",1.95
"1170","2011-08-23",2.03
"1171","2011-08-24",1.94
"1172","2011-08-25",1.94
"1173","2011-08-26",1.92
"1174","2011-08-29",1.83
"1175","2011-08-30",1.86
"1176","2011-08-31",1.93
"1177","2011-09-01",1.97
"1178","2011-09-02",1.98
"1179","2011-09-06",2.07
"1180","2011-09-07",1.98
"1181","2011-09-08",1.96
"1182","2011-09-09",2.05
"1183","2011-09-12",1.9
"1184","2011-09-13",2
"1185","2011-09-14",2.07
"1186","2011-09-15",2.06
"1187","2011-09-16",2.08
"1188","2011-09-19",2.08
"1189","2011-09-20",2.2
"1190","2011-09-21",2.17
"1191","2011-09-22",1.97
"1192","2011-09-23",2.08
"1193","2011-09-26",1.99
"1194","2011-09-27",2.02
"1195","2011-09-28",2.26
"1196","2011-09-29",2.24
"1197","2011-09-30",2.28
"1198","2011-10-03",2.25
"1199","2011-10-04",2.19
"1200","2011-10-05",2.11
"1201","2011-10-06",2.12
"1202","2011-10-07",2.26
"1203","2011-10-10",2.25
"1204","2011-10-11",2.21
"1205","2011-10-12",2.2
"1206","2011-10-13",2.35
"1207","2011-10-14",2.3
"1208","2011-10-17",2.29
"1209","2011-10-18",2.17
"1210","2011-10-19",2.28
"1211","2011-10-20",2.28
"1212","2011-10-21",2.3
"1213","2011-10-24",2.4
"1214","2011-10-25",2.41
"1215","2011-10-26",2.23
"1216","2011-10-27",2.46
"1217","2011-10-28",2.3
"1218","2011-10-31",2.25
"1219","2011-11-01",2.47
"1220","2011-11-02",2.32
"1221","2011-11-03",2.32
"1222","2011-11-04",2.35
"1223","2011-11-07",2.23
"1224","2011-11-08",2.21
"1225","2011-11-09",2.21
"1226","2011-11-10",2.21
"1227","2011-11-11",2.14
"1228","2011-11-14",2.33
"1229","2011-11-15",2.19
"1230","2011-11-16",2.32
"1231","2011-11-17",2.3
"1232","2011-11-18",2.34
"1233","2011-11-21",2.21
"1234","2011-11-22",2.38
"1235","2011-11-23",2.04
"1236","2011-11-25",2.03
"1237","2011-11-28",2.03
"1238","2011-11-29",2.09
"1239","2011-11-30",2.2
"1240","2011-12-01",2.18
"1241","2011-12-02",2.08
"1242","2011-12-05",2.18
"1243","2011-12-06",2.12
"1244","2011-12-07",2.23
"1245","2011-12-08",2
"1246","2011-12-09",2.18
"1247","2011-12-12",2.11
"1248","2011-12-13",2.15
"1249","2011-12-14",2.15
"1250","2011-12-15",2.06
"1251","2011-12-16",2.07
"1252","2011-12-19",2.05
"1253","2011-12-20",2.03
"1254","2011-12-21",2.12
"1255","2011-12-22",2.04
"1256","2011-12-23",2.03
"1257","2011-12-27",2.03
"1258","2011-12-28",2.09
"1259","2011-12-29",1.92
"1260","2011-12-30",1.87
"1261","2012-01-03",2.07
"1262","2012-01-04",2.1
"1263","2012-01-05",2.14
"1264","2012-01-06",2.04
"1265","2012-01-09",2.14
"1266","2012-01-10",2.11
"1267","2012-01-11",2.03
"1268","2012-01-12",2.1
"1269","2012-01-13",2.06
"1270","2012-01-17",2.14
"1271","2012-01-18",2.04
"1272","2012-01-19",2.04
"1273","2012-01-20",2.05
"1274","2012-01-23",2.09
"1275","2012-01-24",2.08
"1276","2012-01-25",2.09
"1277","2012-01-26",2.05
"1278","2012-01-27",2.1
"1279","2012-01-30",2.09
"1280","2012-01-31",2.24
"1281","2012-02-01",2.17
"1282","2012-02-02",2.17
"1283","2012-02-03",2.28
"1284","2012-02-06",2.18
"1285","2012-02-07",2.13
"1286","2012-02-08",2.22
"1287","2012-02-09",2.16
"1288","2012-02-10",2.1
"1289","2012-02-13",2.22
"1290","2012-02-14",2.23
"1291","2012-02-15",2.24
"1292","2012-02-16",2.39
"1293","2012-02-17",2.33
"1294","2012-02-21",2.56
"1295","2012-02-22",2.72
"1296","2012-02-23",2.35
"1297","2012-02-24",2.28
"1298","2012-02-27",2.36
"1299","2012-02-28",2.25
"1300","2012-02-29",2.36
"1301","2012-03-01",2.31
"1302","2012-03-02",2.37
"1303","2012-03-05",2.36
"1304","2012-03-06",2.29
"1305","2012-03-07",2.31
"1306","2012-03-08",2.3
"1307","2012-03-09",2.34
"1308","2012-03-12",2.45
"1309","2012-03-13",2.49
"1310","2012-03-14",2.54
"1311","2012-03-15",3.34
"1312","2012-03-16",2.91
"1313","2012-03-19",2.88
"1314","2012-03-20",2.99
"1315","2012-03-21",2.86
"1316","2012-03-22",2.78
"1317","2012-03-23",2.95
"1318","2012-03-26",2.9
"1319","2012-03-27",2.86
"1320","2012-03-28",2.86
"1321","2012-03-29",2.5
"1322","2012-03-30",2.6
"1323","2012-04-02",2.49
"1324","2012-04-03",2.37
"1325","2012-04-04",2.43
"1326","2012-04-05",2.59
"1327","2012-04-09",2.37
"1328","2012-04-10",2.45
"1329","2012-04-11",2.49
"1330","2012-04-12",2.48
"1331","2012-04-13",2.45
"1332","2012-04-16",2.4
"1333","2012-04-17",2.41
"1334","2012-04-18",2.41
"1335","2012-04-19",2.47
"1336","2012-04-20",2.49
"1337","2012-04-23",2.57
"1338","2012-04-24",2.42
"1339","2012-04-25",2.22
"1340","2012-04-26",2.06
"1341","2012-04-27",2.15
"1342","2012-04-30",2.36
"1343","2012-05-01",2.19
"1344","2012-05-02",2.2
"1345","2012-05-03",2.15
"1346","2012-05-04",2.39
"1347","2012-05-07",2.25
"1348","2012-05-08",2.15
"1349","2012-05-09",2.15
"1350","2012-05-10",2.05
"1351","2012-05-11",1.96
"1352","2012-05-14",2
"1353","2012-05-15",1.95
"1354","2012-05-16",1.97
"1355","2012-05-17",2.29
"1356","2012-05-18",2.02
"1357","2012-05-21",2.02
"1358","2012-05-22",2.26
"1359","2012-05-23",2.19
"1360","2012-05-24",2.06
"1361","2012-05-25",2.06
"1362","2012-05-29",2.09
"1363","2012-05-30",2.1
"1364","2012-05-31",2.11
"1365","2012-06-01",2.18
"1366","2012-06-04",2.16
"1367","2012-06-05",2.07
"1368","2012-06-06",2.05
"1369","2012-06-07",1.98
"1370","2012-06-08",1.98
"1371","2012-06-11",1.98
"1372","2012-06-12",2.12
"1373","2012-06-13",1.96
"1374","2012-06-14",1.96
"1375","2012-06-15",2.02
"1376","2012-06-18",1.96
"1377","2012-06-19",2.03
"1378","2012-06-20",2.03
"1379","2012-06-21",2.02
"1380","2012-06-22",2.02
"1381","2012-06-25",2.15
"1382","2012-06-26",2.13
"1383","2012-06-27",2.05
"1384","2012-06-28",1.99
"1385","2012-06-29",2.05
"1386","2012-07-02",2.12
"1387","2012-07-03",2.02
"1388","2012-07-05",2.11
"1389","2012-07-06",1.99
"1390","2012-07-09",1.99
"1391","2012-07-10",1.95
"1392","2012-07-11",2.2
"1393","2012-07-12",1.95
"1394","2012-07-13",1.95
"1395","2012-07-16",1.86
"1396","2012-07-17",1.77
"1397","2012-07-18",1.74
"1398","2012-07-19",1.8
"1399","2012-07-20",1.93
"1400","2012-07-23",1.72
"1401","2012-07-24",1.59
"1402","2012-07-25",1.59
"1403","2012-07-26",1.65
"1404","2012-07-27",1.44
"1405","2012-07-30",1.35
"1406","2012-07-31",1.25
"1407","2012-08-01",1.2
"1408","2012-08-02",1.19
"1409","2012-08-03",1.4
"1410","2012-08-06",1.2
"1411","2012-08-07",1.05
"1412","2012-08-08",1.21
"1413","2012-08-09",1.21
"1414","2012-08-10",1.11
"1415","2012-08-13",1.11
"1416","2012-08-14",1.22
"1417","2012-08-15",1.22
"1418","2012-08-16",1.26
"1419","2012-08-17",0.96
"1420","2012-08-20",1.45
"1421","2012-08-21",1.22
"1422","2012-08-22",1.4
"1423","2012-08-23",1.45
"1424","2012-08-24",1.45
"1425","2012-08-27",1.44
"1426","2012-08-28",1.44
"1427","2012-08-29",1.3
"1428","2012-08-30",1.3
"1429","2012-08-31",1.29
"1430","2012-09-04",1.29
"1431","2012-09-05",1.24
"1432","2012-09-06",1.2
"1433","2012-09-07",1.25
"1434","2012-09-10",1.25
"1435","2012-09-11",1.25
"1436","2012-09-12",1.48
"1437","2012-09-13",1.5
"1438","2012-09-14",1.5
"1439","2012-09-17",1.3
"1440","2012-09-18",1.3
"1441","2012-09-19",1.25
"1442","2012-09-20",1.25
"1443","2012-09-21",1.2
"1444","2012-09-24",1.3
"1445","2012-09-25",1.22
"1446","2012-09-26",1.38
"1447","2012-09-27",1.38
"1448","2012-09-28",1.25
"1449","2012-10-01",1.43
"1450","2012-10-02",1.43
"1451","2012-10-03",1.3
"1452","2012-10-04",1.3
"1453","2012-10-05",1.15
"1454","2012-10-08",1.2
"1455","2012-10-09",1.16
"1456","2012-10-10",1.16
"1457","2012-10-11",1.16
"1458","2012-10-12",1.15
"1459","2012-10-15",1.15
"1460","2012-10-16",1.05
"1461","2012-10-17",1.15
"1462","2012-10-18",1.15
"1463","2012-10-19",1.15
"1464","2012-10-22",1.06
"1465","2012-10-23",1.06
"1466","2012-10-24",1.05
"1467","2012-10-25",1.05
"1468","2012-10-26",1.05
"1469","2012-10-31",0.95
"1470","2012-11-01",1.03
"1471","2012-11-02",1.05
"1472","2012-11-05",1.09
"1473","2012-11-06",1.09
"1474","2012-11-07",1.08
"1475","2012-11-08",1.08
"1476","2012-11-09",1.08
"1477","2012-11-12",1.08
"1478","2012-11-13",1.05
"1479","2012-11-14",0.93
"1480","2012-11-15",0.87
"1481","2012-11-16",0.87
"1482","2012-11-19",1.01
"1483","2012-11-20",0.95
"1484","2012-11-21",1
"1485","2012-11-23",1
"1486","2012-11-26",1
"1487","2012-11-27",1
"1488","2012-11-28",0.85
"1489","2012-11-29",0.85
"1490","2012-11-30",0.85
"1491","2012-12-03",1
"1492","2012-12-04",1.05
"1493","2012-12-05",1
"1494","2012-12-06",1.05
"1495","2012-12-07",0.93
"1496","2012-12-10",0.9
"1497","2012-12-11",1.29
"1498","2012-12-12",1.28
"1499","2012-12-13",1.28
"1500","2012-12-14",1.1
"1501","2012-12-17",1.1
"1502","2012-12-18",1.1
"1503","2012-12-19",1.1
"1504","2012-12-20",1
"1505","2012-12-21",1.12
"1506","2012-12-24",1.1
"1507","2012-12-26",1
"1508","2012-12-27",1
"1509","2012-12-28",1
"1510","2012-12-31",1.1
"1511","2013-01-02",1.1
"1512","2013-01-03",0.99
"1513","2013-01-04",0.99
"1514","2013-01-07",1.03
"1515","2013-01-08",1.01
"1516","2013-01-09",1.01
"1517","2013-01-10",1.01
"1518","2013-01-11",1.28
"1519","2013-01-14",1.28
"1520","2013-01-15",1.12
"1521","2013-01-16",0.99
"1522","2013-01-17",0.99
"1523","2013-01-18",1.01
"1524","2013-01-22",1.01
"1525","2013-01-23",1.01
"1526","2013-01-24",1.01
"1527","2013-01-25",1
"1528","2013-01-28",1
"1529","2013-01-29",1
"1530","2013-01-30",1.01
"1531","2013-01-31",1.3
"1532","2013-02-01",1.3
"1533","2013-02-04",1.3
"1534","2013-02-05",1.55
"1535","2013-02-06",1.55
"1536","2013-02-07",1.8
"1537","2013-02-08",1.83
"1538","2013-02-11",1.65
"1539","2013-02-12",1.77
"1540","2013-02-13",1.35
"1541","2013-02-14",1.4
"1542","2013-02-15",1.15
"1543","2013-02-19",1.1
"1544","2013-02-20",1.11
"1545","2013-02-21",1.15
"1546","2013-02-22",1.15
"1547","2013-02-25",1.11
"1548","2013-02-26",1.11
"1549","2013-02-27",1.11
"1550","2013-02-28",1.15
"1551","2013-03-01",1.1
"1552","2013-03-04",1.1
"1553","2013-03-05",1.16
"1554","2013-03-06",1
"1555","2013-03-07",1.01
"1556","2013-03-08",1.05
"1557","2013-03-11",1.1
"1558","2013-03-12",1.1
"1559","2013-03-13",1.05
"1560","2013-03-14",1.05
"1561","2013-03-15",1
"1562","2013-03-18",1.05
"1563","2013-03-19",1.05
"1564","2013-03-20",1.05
"1565","2013-03-21",1.09
"1566","2013-03-22",1.09
"1567","2013-03-25",1.08
"1568","2013-03-26",1.08
"1569","2013-03-27",1.04
"1570","2013-03-28",1.04
"1571","2013-04-01",1.04
"1572","2013-04-02",1.05
"1573","2013-04-03",1.05
"1574","2013-04-04",1.03
"1575","2013-04-05",1.03
"1576","2013-04-08",1
"1577","2013-04-09",1.19
"1578","2013-04-10",1.14
"1579","2013-04-11",1.19
"1580","2013-04-12",1.19
"1581","2013-04-15",1.19
"1582","2013-04-16",1.18
"1583","2013-04-17",1.15
"1584","2013-04-18",1.35
"1585","2013-04-19",1.23
"1586","2013-04-22",1.24
"1587","2013-04-23",1.45
"1588","2013-04-24",1.55
"1589","2013-04-25",1.65
"1590","2013-04-26",1.8
"1591","2013-04-29",1.8
"1592","2013-04-30",1.84
"1593","2013-05-01",1.99
"1594","2013-05-02",1.85
"1595","2013-05-03",1.9
"1596","2013-05-06",1.85
"1597","2013-05-07",1.8
"1598","2013-05-08",1.77
"1599","2013-05-09",1.77
"1600","2013-05-10",1.75
"1601","2013-05-13",1.78
"1602","2013-05-14",1.8
"1603","2013-05-15",1.85
"1604","2013-05-16",1.74
"1605","2013-05-17",1.75
"1606","2013-05-20",1.74
"1607","2013-05-21",1.77
"1608","2013-05-22",1.77
"1609","2013-05-23",1.74
"1610","2013-05-24",1.76
"1611","2013-05-28",1.8
"1612","2013-05-29",1.75
"1613","2013-05-30",1.75
"1614","2013-05-31",1.75
"1615","2013-06-03",1.73
"1616","2013-06-04",1.74
"1617","2013-06-05",1.74
"1618","2013-06-06",1.71
"1619","2013-06-07",1.75
"1620","2013-06-10",1.8
"1621","2013-06-11",1.73
"1622","2013-06-12",1.72
"1623","2013-06-13",1.73
"1624","2013-06-14",1.74
"1625","2013-06-17",1.74
"1626","2013-06-18",1.73
"1627","2013-06-19",1.73
"1628","2013-06-20",1.73
"1629","2013-06-21",1.73
"1630","2013-06-24",1.72
"1631","2013-06-25",1.72
"1632","2013-06-26",1.72
"1633","2013-06-27",1.72
"1634","2013-06-28",1.75
"1635","2013-07-01",1.75
"1636","2013-07-02",1.72
"1637","2013-07-03",1.72
"1638","2013-07-05",1.75
"1639","2013-07-08",1.82
"1640","2013-07-09",1.82
"1641","2013-07-10",1.82
"1642","2013-07-11",1.76
"1643","2013-07-12",1.76
"1644","2013-07-15",1.74
"1645","2013-07-16",1.84
"1646","2013-07-17",1.85
"1647","2013-07-18",1.83
"1648","2013-07-19",1.9
"1649","2013-07-22",1.8
"1650","2013-07-23",1.87
"1651","2013-07-24",1.5
"1652","2013-07-25",1.45
"1653","2013-07-26",1.5
"1654","2013-07-29",1.44
"1655","2013-07-30",1.41
"1656","2013-07-31",1.4
"1657","2013-08-01",1.39
"1658","2013-08-02",1.41
"1659","2013-08-05",1.38
"1660","2013-08-06",1.38
"1661","2013-08-07",1.4
"1662","2013-08-08",1.4
"1663","2013-08-09",1.35
"1664","2013-08-12",1.35
"1665","2013-08-13",1.32
"1666","2013-08-14",1.36
"1667","2013-08-15",1.26
"1668","2013-08-16",1.3
"1669","2013-08-19",1.22
"1670","2013-08-20",1.33
"1671","2013-08-21",1.3
"1672","2013-08-22",1.31
"1673","2013-08-23",1.31
"1674","2013-08-26",1.4
"1675","2013-08-27",1.4
"1676","2013-08-28",1.4
"1677","2013-08-29",1.3
"1678","2013-08-30",1.25
"1679","2013-09-03",1.23
"1680","2013-09-04",1.25
"1681","2013-09-05",1.26
"1682","2013-09-06",1.3
"1683","2013-09-09",1.27
"1684","2013-09-10",1.27
"1685","2013-09-11",1.25
"1686","2013-09-12",1.19
"1687","2013-09-13",1.19
"1688","2013-09-16",1.18
"1689","2013-09-17",1.18
"1690","2013-09-18",1.21
"1691","2013-09-19",1.19
"1692","2013-09-20",1.2
"1693","2013-09-23",1.22
"1694","2013-09-24",1.22
"1695","2013-09-25",1.34
"1696","2013-09-26",1.34
"1697","2013-09-27",1.34
"1698","2013-09-30",1.29
"1699","2013-10-01",1.29
"1700","2013-10-02",1.28
"1701","2013-10-03",1.2
"1702","2013-10-04",1.25
"1703","2013-10-07",1.28
"1704","2013-10-08",1.45
"1705","2013-10-09",1.25
"1706","2013-10-10",1.2
"1707","2013-10-11",1.2
"1708","2013-10-14",1.2
"1709","2013-10-15",1.16
"1710","2013-10-16",1.15
"1711","2013-10-17",1.4
"1712","2013-10-18",1.25
"1713","2013-10-21",1.25
"1714","2013-10-22",1.26
"1715","2013-10-23",1.22
"1716","2013-10-24",1.25
"1717","2013-10-25",1.25
"1718","2013-10-28",1.25
"1719","2013-10-29",1.07
"1720","2013-10-30",1.01
"1721","2013-10-31",1.05
"1722","2013-11-01",1.12
"1723","2013-11-04",1.15
"1724","2013-11-05",1.15
"1725","2013-11-06",1.05
"1726","2013-11-07",1.05
"1727","2013-11-08",1.15
"1728","2013-11-11",1.07
"1729","2013-11-12",1.02
"1730","2013-11-13",1.03
"1731","2013-11-14",1.05
"1732","2013-11-15",1.05
"1733","2013-11-18",1.06
"1734","2013-11-19",1.04
"1735","2013-11-20",1.06
"1736","2013-11-21",1.06
"1737","2013-11-22",1.01
"1738","2013-11-25",1.01
"1739","2013-11-26",1.17
"1740","2013-11-27",1.15
"1741","2013-11-29",1.1
"1742","2013-12-02",1.1
"1743","2013-12-03",1.15
"1744","2013-12-04",1.15
"1745","2013-12-05",1.07
"1746","2013-12-06",1.14
"1747","2013-12-09",1.14
"1748","2013-12-10",1.14
"1749","2013-12-11",1.02
"1750","2013-12-12",1.02
"1751","2013-12-13",1.15
"1752","2013-12-16",1.03
"1753","2013-12-17",0.97
"1754","2013-12-18",1.02
"1755","2013-12-19",1.02
"1756","2013-12-20",1
"1757","2013-12-23",0.87
"1758","2013-12-24",0.85
"1759","2013-12-26",0.77
"1760","2013-12-27",0.77
"1761","2013-12-30",0.75
"1762","2013-12-31",0.76
"1763","2014-01-02",0.78
"1764","2014-01-03",0.89
"1765","2014-01-06",0.9
"1766","2014-01-07",0.89
"1767","2014-01-08",0.88
"1768","2014-01-09",0.83
"1769","2014-01-10",0.83
"1770","2014-01-13",0.73
"1771","2014-01-14",0.77
"1772","2014-01-15",0.75
"1773","2014-01-16",0.75
"1774","2014-01-17",0.9
"1775","2014-01-21",0.85
"1776","2014-01-22",0.9
"1777","2014-01-23",0.82
"1778","2014-01-24",0.8
"1779","2014-01-27",0.78
"1780","2014-01-28",0.77
"1781","2014-01-29",0.75
"1782","2014-01-30",0.75
"1783","2014-01-31",0.75
"1784","2014-02-03",0.8
"1785","2014-02-04",0.84
"1786","2014-02-05",0.8
"1787","2014-02-06",0.84
"1788","2014-02-07",0.85
"1789","2014-02-10",0.85
"1790","2014-02-11",0.85
"1791","2014-02-12",0.8
"1792","2014-02-13",0.8
"1793","2014-02-14",0.89
"1794","2014-02-18",0.8
"1795","2014-02-19",0.81
"1796","2014-02-20",0.89
"1797","2014-02-21",0.89
"1798","2014-02-24",0.82
"1799","2014-02-25",0.8
"1800","2014-02-26",0.89
"1801","2014-02-27",0.92
"1802","2014-02-28",0.92
"1803","2014-03-03",0.95
"1804","2014-03-04",0.97
"1805","2014-03-05",1
"1806","2014-03-06",1
"1807","2014-03-07",1
"1808","2014-03-10",0.98
"1809","2014-03-11",0.98
"1810","2014-03-12",1.09
"1811","2014-03-13",0.94
"1812","2014-03-14",0.94
"1813","2014-03-17",0.94
"1814","2014-03-18",0.94
"1815","2014-03-19",0.94
"1816","2014-03-20",0.92
"1817","2014-03-21",0.93
"1818","2014-03-24",0.97
"1819","2014-03-25",0.97
"1820","2014-03-26",0.9
"1821","2014-03-27",0.9
"1822","2014-03-28",0.9
"1823","2014-03-31",0.9
"1824","2014-04-01",0.87
"1825","2014-04-02",0.87
"1826","2014-04-03",0.87
"1827","2014-04-04",0.87
"1828","2014-04-07",1
"1829","2014-04-08",1.1
"1830","2014-04-09",1.1
"1831","2014-04-10",0.89
"1832","2014-04-11",1.1
"1833","2014-04-14",1.04
"1834","2014-04-15",1.04
"1835","2014-04-16",1.04
"1836","2014-04-17",1.04
"1837","2014-04-21",1.05
"1838","2014-04-22",1
"1839","2014-04-23",1
"1840","2014-04-24",1.05
"1841","2014-04-25",1.04
"1842","2014-04-28",1.02
"1843","2014-04-29",1.08
"1844","2014-04-30",1.2
"1845","2014-05-01",1.25
"1846","2014-05-02",1.25
"1847","2014-05-05",1.25
"1848","2014-05-06",1.25
"1849","2014-05-07",1.28
"1850","2014-05-08",1.28
"1851","2014-05-09",1.25
"1852","2014-05-12",1.15
"1853","2014-05-13",1.22
"1854","2014-05-14",1.16
"1855","2014-05-15",1.27
"1856","2014-05-16",1.27
"1857","2014-05-19",1.49
"1858","2014-05-20",1.6
"1859","2014-05-21",1.6
"1860","2014-05-22",1.6
"1861","2014-05-23",1.75
"1862","2014-05-27",1.65
"1863","2014-05-28",1.75
"1864","2014-05-29",1.9
"1865","2014-05-30",1.9
"1866","2014-06-02",1.89
"1867","2014-06-03",1.7
"1868","2014-06-04",1.59
"1869","2014-06-05",1.5
"1870","2014-06-06",1.51
"1871","2014-06-09",1.58
"1872","2014-06-10",1.58
"1873","2014-06-11",1.65
"1874","2014-06-12",1.8
"1875","2014-06-13",1.74
"1876","2014-06-16",1.8
"1877","2014-06-17",1.73
"1878","2014-06-18",1.8
"1879","2014-06-19",1.85
"1880","2014-06-20",1.88
"1881","2014-06-23",1.89
"1882","2014-06-24",1.89
"1883","2014-06-25",1.88
"1884","2014-06-26",1.89
"1885","2014-06-27",1.8
"1886","2014-06-30",1.8
"1887","2014-07-01",1.65
"1888","2014-07-02",1.65
"1889","2014-07-03",1.69
"1890","2014-07-07",1.69
"1891","2014-07-08",1.89
"1892","2014-07-09",1.68
"1893","2014-07-10",1.83
"1894","2014-07-11",1.83
"1895","2014-07-14",1.66
"1896","2014-07-15",1.75
"1897","2014-07-16",1.75
"1898","2014-07-17",1.75
"1899","2014-07-18",1.75
"1900","2014-07-21",1.56
"1901","2014-07-22",1.5
"1902","2014-07-23",1.59
"1903","2014-07-24",1.74
"1904","2014-07-25",1.58
"1905","2014-07-28",1.42
"1906","2014-07-29",1.67
"1907","2014-07-30",1.73
"1908","2014-07-31",1.74
"1909","2014-08-01",1.73
"1910","2014-08-04",1.46
"1911","2014-08-05",1.59
"1912","2014-08-06",1.55
"1913","2014-08-07",1.55
"1914","2014-08-08",1.55
"1915","2014-08-11",1.45
"1916","2014-08-12",1.45
"1917","2014-08-13",1.55
"1918","2014-08-14",1.55
"1919","2014-08-15",1.52
"1920","2014-08-18",1.52
"1921","2014-08-19",1.52
"1922","2014-08-20",1.52
"1923","2014-08-21",1.41
"1924","2014-08-22",1.5
"1925","2014-08-25",1.5
"1926","2014-08-26",1.5
"1927","2014-08-27",1.53
"1928","2014-08-28",1.46
"1929","2014-08-29",1.55
"1930","2014-09-02",1.65
"1931","2014-09-03",1.84
"1932","2014-09-04",1.78
"1933","2014-09-05",1.89
"1934","2014-09-08",1.88
"1935","2014-09-09",1.88
"1936","2014-09-10",1.89
"1937","2014-09-11",1.9
"1938","2014-09-12",1.89
"1939","2014-09-15",1.87
"1940","2014-09-16",1.82
"1941","2014-09-17",1.73
"1942","2014-09-18",1.85
"1943","2014-09-19",1.9
"1944","2014-09-22",2.05
