"","date","HBP"
"1003","2012-12-27",1.52
"1004","2012-12-28",1.56
"1005","2012-12-31",1.6
"1006","2013-01-02",1.77
"1007","2013-01-03",2.09
"1008","2013-01-04",2.2
"1009","2013-01-07",2.27
"1010","2013-01-08",2.2
"1011","2013-01-09",2.22
"1012","2013-01-10",2.2
"1013","2013-01-11",2.18
"1014","2013-01-14",2.2
"1015","2013-01-15",1.95
"1016","2013-01-16",2.02
"1017","2013-01-17",2.14
"1018","2013-01-18",2.22
"1019","2013-01-22",2.13
"1020","2013-01-23",2.21
"1021","2013-01-24",2.29
"1022","2013-01-25",2.5
"1023","2013-01-28",2.35
"1024","2013-01-29",2.25
"1025","2013-01-30",2.3
"1026","2013-01-31",2.31
"1027","2013-02-01",2.25
"1028","2013-02-04",2.06
"1029","2013-02-05",2.08
"1030","2013-02-06",2.15
"1031","2013-02-07",2.15
"1032","2013-02-08",2.2
"1033","2013-02-11",2.17
"1034","2013-02-12",2.3
"1035","2013-02-13",2.3
"1036","2013-02-14",2.38
"1037","2013-02-15",2.4
"1038","2013-02-19",2.4
"1039","2013-02-20",2.4
"1040","2013-02-21",2.26
"1041","2013-02-22",3
"1042","2013-02-25",2.45
"1043","2013-02-26",2.43
"1044","2013-02-27",2.49
"1045","2013-02-28",2.41
"1046","2013-03-01",2.94
"1047","2013-03-04",2.7
"1048","2013-03-05",2.6
"1049","2013-03-06",2.55
"1050","2013-03-07",2.48
"1051","2013-03-08",2.52
"1052","2013-03-11",2.5
"1053","2013-03-12",2.5
"1054","2013-03-13",2.58
"1055","2013-03-14",2.6
"1056","2013-03-15",2.6
"1057","2013-03-18",2.65
"1058","2013-03-19",2.75
"1059","2013-03-20",2.95
"1060","2013-03-21",2.88
"1061","2013-03-22",2.95
"1062","2013-03-25",2.95
"1063","2013-03-26",3
"1064","2013-03-27",3
"1065","2013-03-28",2.71
"1066","2013-04-01",2.91
"1067","2013-04-02",2.95
"1068","2013-04-03",2.75
"1069","2013-04-04",2.75
"1070","2013-04-05",3
"1071","2013-04-08",2.7
"1072","2013-04-09",2.75
"1073","2013-04-10",2.75
"1074","2013-04-11",2.99
"1075","2013-04-12",2.98
"1076","2013-04-15",2.75
"1077","2013-04-16",2.97
"1078","2013-04-17",2.46
"1079","2013-04-18",2.55
"1080","2013-04-19",2.53
"1081","2013-04-22",2.35
"1082","2013-04-23",2.5
"1083","2013-04-24",2.5
"1084","2013-04-25",2.3
"1085","2013-04-26",2.5
"1086","2013-04-29",2.4
"1087","2013-04-30",2.35
"1088","2013-05-01",2.2
"1089","2013-05-02",2.35
"1090","2013-05-03",2.4
"1091","2013-05-06",2.43
"1092","2013-05-07",2.43
"1093","2013-05-08",2.3
"1094","2013-05-09",2.23
"1095","2013-05-10",2.45
"1096","2013-05-13",2.48
"1097","2013-05-14",2.35
"1098","2013-05-15",2.3
"1099","2013-05-16",2.31
"1100","2013-05-17",2.34
"1101","2013-05-20",2.2
"1102","2013-05-21",2.2
"1103","2013-05-22",2.25
"1104","2013-05-23",2.2
"1105","2013-05-24",2.3
"1106","2013-05-28",2.35
"1107","2013-05-29",2.25
"1108","2013-05-30",2.35
"1109","2013-05-31",2.25
"1110","2013-06-03",2.35
"1111","2013-06-04",2.35
"1112","2013-06-05",2.3
"1113","2013-06-06",2.5
"1114","2013-06-07",2.55
"1115","2013-06-10",2.55
"1116","2013-06-11",2.5
"1117","2013-06-12",2.5
"1118","2013-06-13",2.5
"1119","2013-06-14",2.5
"1120","2013-06-17",2.3
"1121","2013-06-18",2.36
"1122","2013-06-19",2.3
"1123","2013-06-20",2.38
"1124","2013-06-21",2.36
"1125","2013-06-24",2.36
"1126","2013-06-25",2.36
"1127","2013-06-26",2.3
"1128","2013-06-27",2.36
"1129","2013-06-28",2.36
"1130","2013-07-01",2.36
"1131","2013-07-02",2.36
"1132","2013-07-03",2.36
"1133","2013-07-05",2.3
"1134","2013-07-08",2.36
"1135","2013-07-09",2.36
"1136","2013-07-10",2.34
"1137","2013-07-11",2.36
"1138","2013-07-12",2.27
"1139","2013-07-15",2.31
"1140","2013-07-16",2.38
"1141","2013-07-17",2.36
"1142","2013-07-18",2.25
"1143","2013-07-19",2.3
"1144","2013-07-22",2.3
"1145","2013-07-23",2.3
"1146","2013-07-24",2.36
"1147","2013-07-25",2.36
"1148","2013-07-26",2.36
"1149","2013-07-29",2.36
"1150","2013-07-30",2.35
"1151","2013-07-31",2.39
"1152","2013-08-01",2.39
"1153","2013-08-02",2.39
"1154","2013-08-05",2.35
"1155","2013-08-06",2.35
"1156","2013-08-07",2.35
"1157","2013-08-08",2.4
"1158","2013-08-09",2.49
"1159","2013-08-12",2.49
"1160","2013-08-13",2.6
"1161","2013-08-14",2.58
"1162","2013-08-15",2.5
"1163","2013-08-16",2.45
"1164","2013-08-19",2.45
"1165","2013-08-20",2.45
"1166","2013-08-21",2.47
"1167","2013-08-22",2.47
"1168","2013-08-23",2.45
"1169","2013-08-26",2.43
"1170","2013-08-27",2.45
"1171","2013-08-28",2.41
"1172","2013-08-29",2.45
"1173","2013-08-30",2.41
"1174","2013-09-03",2.4
"1175","2013-09-04",2.37
"1176","2013-09-05",2.38
"1177","2013-09-06",2.4
"1178","2013-09-09",2.4
"1179","2013-09-10",2.4
"1180","2013-09-11",2.38
"1181","2013-09-12",2.38
"1182","2013-09-13",2.36
"1183","2013-09-16",2.47
"1184","2013-09-17",2.4
"1185","2013-09-18",2.4
"1186","2013-09-19",2.41
"1187","2013-09-20",2.4
"1188","2013-09-23",2.4
"1189","2013-09-24",2.4
"1190","2013-09-25",2.4
"1191","2013-09-26",2.43
"1192","2013-09-27",2.44
"1193","2013-09-30",2.46
"1194","2013-10-01",2.49
"1195","2013-10-02",2.56
"1196","2013-10-03",2.5
"1197","2013-10-04",2.65
"1198","2013-10-07",2.5
"1199","2013-10-08",2.5
"1200","2013-10-09",2.5
"1201","2013-10-10",2.5
"1202","2013-10-11",2.45
"1203","2013-10-14",2.5
"1204","2013-10-15",2.5
"1205","2013-10-16",2.53
"1206","2013-10-17",2.52
"1207","2013-10-18",2.49
"1208","2013-10-21",2.49
"1209","2013-10-22",2.45
"1210","2013-10-23",2.43
"1211","2013-10-24",2.5
"1212","2013-10-25",2.46
"1213","2013-10-28",2.5
"1214","2013-10-29",2.7
"1215","2013-10-30",2.55
"1216","2013-10-31",2.5
"1217","2013-11-01",2.6
"1218","2013-11-04",2.6
"1219","2013-11-05",2.6
"1220","2013-11-06",2.6
"1221","2013-11-07",2.6
"1222","2013-11-08",2.63
"1223","2013-11-11",2.63
"1224","2013-11-12",2.65
"1225","2013-11-13",2.7
"1226","2013-11-14",2.7
"1227","2013-11-15",2.65
"1228","2013-11-18",2.66
"1229","2013-11-19",2.65
"1230","2013-11-20",2.65
"1231","2013-11-21",2.7
"1232","2013-11-22",2.7
"1233","2013-11-25",2.66
"1234","2013-11-26",2.67
"1235","2013-11-27",2.75
"1236","2013-11-29",2.75
"1237","2013-12-02",2.73
"1238","2013-12-03",2.75
"1239","2013-12-04",2.95
"1240","2013-12-05",3.11
"1241","2013-12-06",3.65
"1242","2013-12-09",3.55
"1243","2013-12-10",3.9
"1244","2013-12-11",3.56
"1245","2013-12-12",3.49
"1246","2013-12-13",3.51
"1247","2013-12-16",3.4
"1248","2013-12-17",3.5
"1249","2013-12-18",3.57
"1250","2013-12-19",3.57
"1251","2013-12-20",3.52
"1252","2013-12-23",3.74
"1253","2013-12-24",3.46
"1254","2013-12-26",3.74
"1255","2013-12-27",3.74
"1256","2013-12-30",3.79
"1257","2013-12-31",3.86
"1258","2014-01-02",4.15
"1259","2014-01-03",4.4
"1260","2014-01-06",4.85
"1261","2014-01-07",4.85
"1262","2014-01-08",4.75
"1263","2014-01-09",4.55
"1264","2014-01-10",4.74
"1265","2014-01-13",4.58
"1266","2014-01-14",4.5
"1267","2014-01-15",4.47
"1268","2014-01-16",4.49
"1269","2014-01-17",4.41
"1270","2014-01-21",4.58
"1271","2014-01-22",4.5
"1272","2014-01-23",4.28
"1273","2014-01-24",4.07
"1274","2014-01-27",4.17
"1275","2014-01-28",3.79
"1276","2014-01-29",3.81
"1277","2014-01-30",3.8
"1278","2014-01-31",3.95
"1279","2014-02-03",4.09
"1280","2014-02-04",4.16
"1281","2014-02-05",4.19
"1282","2014-02-06",4.03
"1283","2014-02-07",4.24
"1284","2014-02-10",4.37
"1285","2014-02-11",4.25
"1286","2014-02-12",4.44
"1287","2014-02-13",4.51
"1288","2014-02-14",4.47
"1289","2014-02-18",4.57
"1290","2014-02-19",4.69
"1291","2014-02-20",4.55
"1292","2014-02-21",4.51
"1293","2014-02-24",4.62
"1294","2014-02-25",4.59
"1295","2014-02-26",4.52
"1296","2014-02-27",4.52
"1297","2014-02-28",4.54
"1298","2014-03-03",4.6
"1299","2014-03-04",4.71
"1300","2014-03-05",4.82
"1301","2014-03-06",4.8
"1302","2014-03-07",5.15
"1303","2014-03-10",5.08
"1304","2014-03-11",5.05
"1305","2014-03-12",5.04
"1306","2014-03-13",4.97
"1307","2014-03-14",4.98
"1308","2014-03-17",4.85
"1309","2014-03-18",5.02
"1310","2014-03-19",5.1
"1311","2014-03-20",5.21
"1312","2014-03-21",5.16
"1313","2014-03-24",4.97
"1314","2014-03-25",4.97
"1315","2014-03-26",4.75
"1316","2014-03-27",4.79
"1317","2014-03-28",4.66
"1318","2014-03-31",4.58
"1319","2014-04-01",4.52
"1320","2014-04-02",4.73
"1321","2014-04-03",4.51
"1322","2014-04-04",4.48
"1323","2014-04-07",4.5
"1324","2014-04-08",4.78
"1325","2014-04-09",4.57
"1326","2014-04-10",4.49
"1327","2014-04-11",4.5
"1328","2014-04-14",4.31
"1329","2014-04-15",4.37
"1330","2014-04-16",4.37
"1331","2014-04-17",4.53
"1332","2014-04-21",4.7
"1333","2014-04-22",4.56
"1334","2014-04-23",4.43
"1335","2014-04-24",4.48
"1336","2014-04-25",4.3
"1337","2014-04-28",4.31
"1338","2014-04-29",4.41
"1339","2014-04-30",4.4
"1340","2014-05-01",4.45
"1341","2014-05-02",4.5
"1342","2014-05-05",4.48
"1343","2014-05-06",4.48
"1344","2014-05-07",4.45
"1345","2014-05-08",4.47
"1346","2014-05-09",4.44
"1347","2014-05-12",4.4
"1348","2014-05-13",4.47
"1349","2014-05-14",4.4
"1350","2014-05-15",4.41
"1351","2014-05-16",4.46
"1352","2014-05-19",4.49
"1353","2014-05-20",4.49
"1354","2014-05-21",4.43
"1355","2014-05-22",4.5
"1356","2014-05-23",4.45
"1357","2014-05-27",4.48
"1358","2014-05-28",4.47
"1359","2014-05-29",4.45
"1360","2014-05-30",4.57
"1361","2014-06-02",4.35
"1362","2014-06-03",4.48
"1363","2014-06-04",4.4
"1364","2014-06-05",4.45
"1365","2014-06-06",4.39
"1366","2014-06-09",4.36
"1367","2014-06-10",4.39
"1368","2014-06-11",4.3
"1369","2014-06-12",4.35
"1370","2014-06-13",4.35
"1371","2014-06-16",4.38
"1372","2014-06-17",4.3
"1373","2014-06-18",4.35
"1374","2014-06-19",4.47
"1375","2014-06-20",4.5
"1376","2014-06-23",4.47
"1377","2014-06-24",4.35
"1378","2014-06-25",4.49
"1379","2014-06-26",4.41
"1380","2014-06-27",5.45
"1381","2014-06-30",4.72
"1382","2014-07-01",4.5
"1383","2014-07-02",4.6
"1384","2014-07-03",4.51
"1385","2014-07-07",4.36
"1386","2014-07-08",4.32
"1387","2014-07-09",4.3
"1388","2014-07-10",4.25
"1389","2014-07-11",4.28
"1390","2014-07-14",4.25
"1391","2014-07-15",4.22
"1392","2014-07-16",4.29
"1393","2014-07-17",4.21
"1394","2014-07-18",4.14
"1395","2014-07-21",4.06
"1396","2014-07-22",4.22
"1397","2014-07-23",4.02
"1398","2014-07-24",3.94
"1399","2014-07-25",4.16
"1400","2014-07-28",4.35
"1401","2014-07-29",3.99
"1402","2014-07-30",3.95
"1403","2014-07-31",3.65
"1404","2014-08-01",3.86
"1405","2014-08-04",3.89
"1406","2014-08-05",3.97
"1407","2014-08-06",3.78
"1408","2014-08-07",3.98
"1409","2014-08-08",4.1
"1410","2014-08-11",4.1
"1411","2014-08-12",3.86
"1412","2014-08-13",4.08
"1413","2014-08-14",4.1
"1414","2014-08-15",4.01
"1415","2014-08-18",4.02
"1416","2014-08-19",4.12
"1417","2014-08-20",4.11
"1418","2014-08-21",4.02
"1419","2014-08-22",4.15
"1420","2014-08-25",4.15
"1421","2014-08-26",4.02
"1422","2014-08-27",4.05
"1423","2014-08-28",4.06
"1424","2014-08-29",4.03
"1425","2014-09-02",4
"1426","2014-09-03",4.18
"1427","2014-09-04",4.06
"1428","2014-09-05",4
"1429","2014-09-08",3.96
"1430","2014-09-09",4
"1431","2014-09-10",3.91
"1432","2014-09-11",3.99
"1433","2014-09-12",3.93
"1434","2014-09-15",3.72
"1435","2014-09-16",3.71
"1436","2014-09-17",3.82
"1437","2014-09-18",4.02
"1438","2014-09-19",3.97
"1439","2014-09-22",3.76
"1440","2014-09-23",3.69
"1441","2014-09-24",3.66
"1442","2014-09-25",3.7
"1443","2014-09-26",3.92
"1444","2014-09-29",3.85
"1445","2014-09-30",3.7
"1446","2014-10-01",3.69
"1447","2014-10-02",3.37
"1448","2014-10-03",3.56
"1449","2014-10-06",3.43
"1450","2014-10-07",3.46
"1451","2014-10-08",3.42
"1452","2014-10-09",3.14
"1453","2014-10-10",3.14
"1454","2014-10-13",3.07
"1455","2014-10-14",3.05
"1456","2014-10-15",3
"1457","2014-10-16",2.7
"1458","2014-10-17",2.89
"1459","2014-10-20",3.18
"1460","2014-10-21",3.27
"1461","2014-10-22",3.57
"1462","2014-10-23",3.53
"1463","2014-10-24",3.51
"1464","2014-10-27",3.69
"1465","2014-10-28",3.51
"1466","2014-10-29",3.5
"1467","2014-10-30",3.62
"1468","2014-10-31",3.63
"1469","2014-11-03",3.5
"1470","2014-11-04",3.5
"1471","2014-11-05",3.56
"1472","2014-11-06",3.5
"1473","2014-11-07",3.52
"1474","2014-11-10",3.51
"1475","2014-11-11",3.22
"1476","2014-11-12",3.22
"1477","2014-11-13",3.31
"1478","2014-11-14",3.4
"1479","2014-11-17",3.32
"1480","2014-11-18",3.37
"1481","2014-11-19",3.34
"1482","2014-11-20",3.23
"1483","2014-11-21",3.31
"1484","2014-11-24",3.49
"1485","2014-11-25",3.35
"1486","2014-11-26",3.39
"1487","2014-11-28",3.29
"1488","2014-12-01",3.35
"1489","2014-12-02",3.35
"1490","2014-12-03",3.35
"1491","2014-12-04",3.27
"1492","2014-12-05",3.35
"1493","2014-12-08",3.3
"1494","2014-12-09",3.37
"1495","2014-12-10",3.31
"1496","2014-12-11",3.23
"1497","2014-12-12",3.22
"1498","2014-12-15",3.15
"1499","2014-12-16",3.14
"1500","2014-12-17",3.14
"1501","2014-12-18",3.15
"1502","2014-12-19",3.1
"1503","2014-12-22",3.16
"1504","2014-12-23",3.34
"1505","2014-12-24",3.24
"1506","2014-12-26",3.27
"1507","2014-12-29",3.44
"1508","2014-12-30",3.48
"1509","2014-12-31",3.35
"1510","2015-01-02",3.15
"1511","2015-01-05",3.3
"1512","2015-01-06",3.29
"1513","2015-01-07",3.54
"1514","2015-01-08",3.35
"1515","2015-01-09",3.26
"1516","2015-01-12",3.49
"1517","2015-01-13",3.36
"1518","2015-01-14",3.3
"1519","2015-01-15",3.16
"1520","2015-01-16",3.28
"1521","2015-01-20",3.34
"1522","2015-01-21",3.27
"1523","2015-01-22",3.36
"1524","2015-01-23",3.23
"1525","2015-01-26",3.13
"1526","2015-01-27",3.22
"1527","2015-01-28",3.19
"1528","2015-01-29",3.29
"1529","2015-01-30",3.17
"1530","2015-02-02",3.24
"1531","2015-02-03",3.23
"1532","2015-02-04",3.2
"1533","2015-02-05",3.18
"1534","2015-02-06",3.38
"1535","2015-02-09",3.29
"1536","2015-02-10",3.18
"1537","2015-02-11",3.26
"1538","2015-02-12",3.18
"1539","2015-02-13",3.2
"1540","2015-02-17",3.18
"1541","2015-02-18",3.12
"1542","2015-02-19",3.14
"1543","2015-02-20",3.1
"1544","2015-02-23",3.1
"1545","2015-02-24",3.06
"1546","2015-02-25",3.15
"1547","2015-02-26",3.15
"1548","2015-02-27",3.06
"1549","2015-03-02",3.26
"1550","2015-03-03",3.3
"1551","2015-03-04",3.17
"1552","2015-03-05",3.11
"1553","2015-03-06",3.13
"1554","2015-03-09",3.01
"1555","2015-03-10",3
"1556","2015-03-11",2.84
"1557","2015-03-12",2.99
"1558","2015-03-13",2.95
"1559","2015-03-16",3.02
"1560","2015-03-17",2.86
"1561","2015-03-18",2.86
"1562","2015-03-19",2.86
"1563","2015-03-20",2.84
"1564","2015-03-23",2.93
"1565","2015-03-24",2.86
"1566","2015-03-25",2.86
"1567","2015-03-26",2.86
"1568","2015-03-27",2.86
"1569","2015-03-30",2.88
"1570","2015-03-31",2.85
"1571","2015-04-01",2.87
"1572","2015-04-02",2.94
"1573","2015-04-06",2.85
"1574","2015-04-07",2.86
"1575","2015-04-08",2.88
"1576","2015-04-09",2.85
"1577","2015-04-10",2.87
"1578","2015-04-13",3
"1579","2015-04-14",3.13
"1580","2015-04-15",3.19
"1581","2015-04-16",3.28
"1582","2015-04-17",3.6
"1583","2015-04-20",3.62
"1584","2015-04-21",3.66
"1585","2015-04-22",3.51
"1586","2015-04-23",3.94
"1587","2015-04-24",3.84
"1588","2015-04-27",3.65
"1589","2015-04-28",3.66
"1590","2015-04-29",3.61
"1591","2015-04-30",3.61
"1592","2015-05-01",3.89
"1593","2015-05-04",3.73
"1594","2015-05-05",3.65
"1595","2015-05-06",3.69
"1596","2015-05-07",3.69
"1597","2015-05-08",3.53
"1598","2015-05-11",3.53
"1599","2015-05-12",3.45
"1600","2015-05-13",3.4
"1601","2015-05-14",3.4
"1602","2015-05-15",3.51
"1603","2015-05-18",3.33
"1604","2015-05-19",3.48
"1605","2015-05-20",3.3
"1606","2015-05-21",3.36
"1607","2015-05-22",3.36
"1608","2015-05-26",3.37
"1609","2015-05-27",3.37
"1610","2015-05-28",3.28
"1611","2015-05-29",3.41
"1612","2015-06-01",3.47
"1613","2015-06-02",3.4
"1614","2015-06-03",3.15
"1615","2015-06-04",3.26
"1616","2015-06-05",3.18
"1617","2015-06-08",3.1
"1618","2015-06-09",3.11
"1619","2015-06-10",3.11
"1620","2015-06-11",3.12
"1621","2015-06-12",3.11
"1622","2015-06-15",3.15
"1623","2015-06-16",3.14
"1624","2015-06-17",3.12
"1625","2015-06-18",3.15
"1626","2015-06-19",3.1
"1627","2015-06-22",3.13
"1628","2015-06-23",3.05
"1629","2015-06-24",3.14
"1630","2015-06-25",3.09
"1631","2015-06-26",3.28
"1632","2015-06-29",3.12
"1633","2015-06-30",3.14
"1634","2015-07-01",3.17
"1635","2015-07-02",3.15
"1636","2015-07-06",3.2
"1637","2015-07-07",3.2
"1638","2015-07-08",3.11
"1639","2015-07-09",3.08
"1640","2015-07-10",3.06
"1641","2015-07-13",3.21
"1642","2015-07-14",3.15
"1643","2015-07-15",3.11
"1644","2015-07-16",3.07
"1645","2015-07-17",2.98
"1646","2015-07-20",2.99
"1647","2015-07-21",3.15
"1648","2015-07-22",3.23
"1649","2015-07-23",3.23
"1650","2015-07-24",3.23
"1651","2015-07-27",3.1
"1652","2015-07-28",3.07
"1653","2015-07-29",3.13
"1654","2015-07-30",3.25
"1655","2015-07-31",3.21
"1656","2015-08-03",3.3
"1657","2015-08-04",3.27
"1658","2015-08-05",3.29
"1659","2015-08-06",3.18
"1660","2015-08-07",3.14
"1661","2015-08-10",3.21
"1662","2015-08-11",3.13
"1663","2015-08-12",3.16
"1664","2015-08-13",3.18
"1665","2015-08-14",3.13
"1666","2015-08-17",3.13
"1667","2015-08-18",3.23
"1668","2015-08-19",3.24
"1669","2015-08-20",3.2
"1670","2015-08-21",3.09
"1671","2015-08-24",3.06
"1672","2015-08-25",3.1
"1673","2015-08-26",3.07
"1674","2015-08-27",3.06
"1675","2015-08-28",3.11
"1676","2015-08-31",3.15
"1677","2015-09-01",3.14
"1678","2015-09-02",3.09
"1679","2015-09-03",3.15
"1680","2015-09-04",3.14
"1681","2015-09-08",3.15
"1682","2015-09-09",3.11
"1683","2015-09-10",3.14
"1684","2015-09-11",3.14
"1685","2015-09-14",3.13
"1686","2015-09-15",3.15
"1687","2015-09-16",3.1
"1688","2015-09-17",3.1
"1689","2015-09-18",3.15
"1690","2015-09-21",3.15
"1691","2015-09-22",3.1
"1692","2015-09-23",3.11
"1693","2015-09-24",3.08
"1694","2015-09-25",3.08
"1695","2015-09-28",3.08
"1696","2015-09-29",3.07
"1697","2015-09-30",3.12
"1698","2015-10-01",3.12
"1699","2015-10-02",3.14
"1700","2015-10-05",3.1
"1701","2015-10-06",3.1
"1702","2015-10-07",3.27
"1703","2015-10-08",3.33
"1704","2015-10-09",3.38
"1705","2015-10-12",3.32
"1706","2015-10-13",3.36
"1707","2015-10-14",3.36
"1708","2015-10-15",3.4
"1709","2015-10-16",3.38
"1710","2015-10-19",3.38
"1711","2015-10-20",3.42
"1712","2015-10-21",3.51
"1713","2015-10-22",3.53
"1714","2015-10-23",3.56
"1715","2015-10-26",3.58
"1716","2015-10-27",3.43
"1717","2015-10-28",3.46
"1718","2015-10-29",3.55
"1719","2015-10-30",3.5
"1720","2015-11-02",3.5
"1721","2015-11-03",3.55
"1722","2015-11-04",3.58
"1723","2015-11-05",3.48
"1724","2015-11-06",3.69
"1725","2015-11-09",3.65
"1726","2015-11-10",3.53
"1727","2015-11-11",3.54
"1728","2015-11-12",3.55
"1729","2015-11-13",3.58
"1730","2015-11-16",3.6
"1731","2015-11-17",3.56
"1732","2015-11-18",3.59
"1733","2015-11-19",3.45
"1734","2015-11-20",3.49
"1735","2015-11-23",3.5
"1736","2015-11-24",3.55
"1737","2015-11-25",3.6
"1738","2015-11-27",3.69
"1739","2015-11-30",3.7
"1740","2015-12-01",3.69
"1741","2015-12-02",3.64
"1742","2015-12-03",3.66
"1743","2015-12-04",3.68
"1744","2015-12-07",3.61
"1745","2015-12-08",3.57
"1746","2015-12-09",3.54
"1747","2015-12-10",3.58
"1748","2015-12-11",3.55
"1749","2015-12-14",3.42
"1750","2015-12-15",3.51
"1751","2015-12-16",3.51
"1752","2015-12-17",3.55
"1753","2015-12-18",3.54
"1754","2015-12-21",3.53
"1755","2015-12-22",3.55
"1756","2015-12-23",3.5
"1757","2015-12-24",3.47
"1758","2015-12-28",3.53
"1759","2015-12-29",3.47
"1760","2015-12-30",3.51
"1761","2015-12-31",3.8
"1762","2016-01-04",3.57
"1763","2016-01-05",3.55
"1764","2016-01-06",3.5
"1765","2016-01-07",3.35
"1766","2016-01-08",3.34
"1767","2016-01-11",3.33
"1768","2016-01-12",3.37
"1769","2016-01-13",3.25
"1770","2016-01-14",3.19
"1771","2016-01-15",3.16
"1772","2016-01-19",3.2
"1773","2016-01-20",3.19
"1774","2016-01-21",3.22
"1775","2016-01-22",3.26
"1776","2016-01-25",3.15
"1777","2016-01-26",3.09
"1778","2016-01-27",3.08
"1779","2016-01-28",3.13
"1780","2016-01-29",3.19
"1781","2016-02-01",3.19
"1782","2016-02-02",3.27
"1783","2016-02-03",3.23
"1784","2016-02-04",3.28
"1785","2016-02-05",3.22
"1786","2016-02-08",3.06
"1787","2016-02-09",3.2
"1788","2016-02-10",3.12
"1789","2016-02-11",3.04
"1790","2016-02-12",3.04
"1791","2016-02-16",3.08
"1792","2016-02-17",3.28
"1793","2016-02-18",3.24
"1794","2016-02-19",3.17
"1795","2016-02-22",3.2
"1796","2016-02-23",3.27
"1797","2016-02-24",3.27
"1798","2016-02-25",3.3
"1799","2016-02-26",3.51
"1800","2016-02-29",3.44
"1801","2016-03-01",3.51
"1802","2016-03-02",3.55
"1803","2016-03-03",3.44
"1804","2016-03-04",3.62
"1805","2016-03-07",3.6
"1806","2016-03-08",3.71
"1807","2016-03-09",3.7
"1808","2016-03-10",3.7
"1809","2016-03-11",3.7
"1810","2016-03-14",3.7
"1811","2016-03-15",3.81
"1812","2016-03-16",3.76
"1813","2016-03-17",3.73
"1814","2016-03-18",3.75
"1815","2016-03-21",3.75
"1816","2016-03-22",3.73
"1817","2016-03-23",3.75
"1818","2016-03-24",3.68
"1819","2016-03-28",3.83
"1820","2016-03-29",3.71
"1821","2016-03-30",3.75
"1822","2016-03-31",3.68
"1823","2016-04-01",3.71
"1824","2016-04-04",3.77
"1825","2016-04-05",3.8
"1826","2016-04-06",3.79
"1827","2016-04-07",3.99
"1828","2016-04-08",4.25
"1829","2016-04-11",4.12
"1830","2016-04-12",3.95
"1831","2016-04-13",4.19
"1832","2016-04-14",4.27
"1833","2016-04-15",4.31
"1834","2016-04-18",4.38
"1835","2016-04-19",4.21
"1836","2016-04-20",4.38
"1837","2016-04-21",4.5
"1838","2016-04-22",4.55
"1839","2016-04-25",4.59
"1840","2016-04-26",4.57
"1841","2016-04-27",4.6
"1842","2016-04-28",4.6
"1843","2016-04-29",4.59
"1844","2016-05-02",4.65
"1845","2016-05-03",5
"1846","2016-05-04",4.96
"1847","2016-05-05",4.71
"1848","2016-05-06",4.93
"1849","2016-05-09",4.72
"1850","2016-05-10",4.9
"1851","2016-05-11",4.73
"1852","2016-05-12",4.5
"1853","2016-05-13",4.6
"1854","2016-05-16",4.52
"1855","2016-05-17",4.52
"1856","2016-05-18",4.51
"1857","2016-05-19",4.61
"1858","2016-05-20",4.69
"1859","2016-05-23",4.8
"1860","2016-05-24",4.64
"1861","2016-05-25",4.59
"1862","2016-05-26",4.64
"1863","2016-05-27",4.52
"1864","2016-05-31",4.65
"1865","2016-06-01",4.68
"1866","2016-06-02",4.7
"1867","2016-06-03",4.78
"1868","2016-06-06",4.98
"1869","2016-06-07",4.98
"1870","2016-06-08",4.97
"1871","2016-06-09",5.33
"1872","2016-06-10",5.42
"1873","2016-06-13",5.45
"1874","2016-06-14",5.41
"1875","2016-06-15",5.44
"1876","2016-06-16",5.24
"1877","2016-06-17",5.42
"1878","2016-06-20",5.52
"1879","2016-06-21",5.46
"1880","2016-06-22",5.44
"1881","2016-06-23",5.51
"1882","2016-06-24",5.5
"1883","2016-06-27",5.02
"1884","2016-06-28",5.24
"1885","2016-06-29",5.17
"1886","2016-06-30",5.25
"1887","2016-07-01",5.76
"1888","2016-07-05",6
"1889","2016-07-06",6
"1890","2016-07-07",5.94
"1891","2016-07-08",6.24
"1892","2016-07-11",6.39
"1893","2016-07-12",6.47
"1894","2016-07-13",6.22
"1895","2016-07-14",6.54
"1896","2016-07-15",6.6
"1897","2016-07-18",6.77
"1898","2016-07-19",6.4
"1899","2016-07-20",5.99
"1900","2016-07-21",5.66
"1901","2016-07-22",5.64
"1902","2016-07-25",5.53
"1903","2016-07-26",5.6
"1904","2016-07-27",5.59
"1905","2016-07-28",5.56
"1906","2016-07-29",5.59
"1907","2016-08-01",5.43
"1908","2016-08-02",6.24
"1909","2016-08-03",6.31
"1910","2016-08-04",5.78
"1911","2016-08-05",6.02
"1912","2016-08-08",6.42
"1913","2016-08-09",6.45
"1914","2016-08-10",6.03
"1915","2016-08-11",5.85
"1916","2016-08-12",5.84
"1917","2016-08-15",6.07
"1918","2016-08-16",5.96
"1919","2016-08-17",5.82
"1920","2016-08-18",5.93
"1921","2016-08-19",6.01
"1922","2016-08-22",6.16
"1923","2016-08-23",6.29
"1924","2016-08-24",6.18
"1925","2016-08-25",6.37
"1926","2016-08-26",6.22
"1927","2016-08-29",6.35
"1928","2016-08-30",6.49
"1929","2016-08-31",6.5
"1930","2016-09-01",6.36
"1931","2016-09-02",6.24
"1932","2016-09-06",6.05
"1933","2016-09-07",6.09
"1934","2016-09-08",6.04
"1935","2016-09-09",5.78
"1936","2016-09-12",6.01
