"","date","DQ"
"1934","2018-06-13",7.938
"1935","2018-06-14",7.548
"1936","2018-06-15",7.024
"1937","2018-06-18",6.944
"1938","2018-06-19",7.076
"1939","2018-06-20",6.984
"1940","2018-06-21",6.924
"1941","2018-06-22",7.054
"1942","2018-06-25",6.7
"1943","2018-06-26",7.042
"1944","2018-06-27",7.02
"1945","2018-06-28",7.102
"1946","2018-06-29",7.108
"1947","2018-07-02",7.276
"1948","2018-07-03",7.42
"1949","2018-07-05",7.738
"1950","2018-07-06",7.71
"1951","2018-07-09",7.878
"1952","2018-07-10",7.626
"1953","2018-07-11",7.436
"1954","2018-07-12",7.466
"1955","2018-07-13",7.47
"1956","2018-07-16",7.096
"1957","2018-07-17",7.238
"1958","2018-07-18",7.528
"1959","2018-07-19",7.48
"1960","2018-07-20",7.37
"1961","2018-07-23",7.572
"1962","2018-07-24",7.65
"1963","2018-07-25",7.71
"1964","2018-07-26",7.582
"1965","2018-07-27",7.398
"1966","2018-07-30",7.214
"1967","2018-07-31",7.054
"1968","2018-08-01",7.22
"1969","2018-08-02",7.046
"1970","2018-08-03",7.1
"1971","2018-08-06",7.494
"1972","2018-08-07",8.06
"1973","2018-08-08",8.002
"1974","2018-08-09",7.97
"1975","2018-08-10",7.74
"1976","2018-08-13",7.418
"1977","2018-08-14",7.532
"1978","2018-08-15",7.344
"1979","2018-08-16",7.422
"1980","2018-08-17",7.026
"1981","2018-08-20",7.04
"1982","2018-08-21",6.866
"1983","2018-08-22",6.718
"1984","2018-08-23",6.824
"1985","2018-08-24",7.332
"1986","2018-08-27",7.43
"1987","2018-08-28",7.37
"1988","2018-08-29",7.446
"1989","2018-08-30",7.026
"1990","2018-08-31",7.134
"1991","2018-09-04",7.168
"1992","2018-09-05",6.618
"1993","2018-09-06",6.666
"1994","2018-09-07",6.21
"1995","2018-09-10",6.256
"1996","2018-09-11",6.344
"1997","2018-09-12",6.222
"1998","2018-09-13",6.33
"1999","2018-09-14",6.16
"2000","2018-09-17",5.914
"2001","2018-09-18",5.952
"2002","2018-09-19",5.91
"2003","2018-09-20",6.174
"2004","2018-09-21",6.042
"2005","2018-09-24",6.15
"2006","2018-09-25",5.548
"2007","2018-09-26",5.326
"2008","2018-09-27",5.114
"2009","2018-09-28",5.222
"2010","2018-10-01",5.282
"2011","2018-10-02",5.5
"2012","2018-10-03",5.604
"2013","2018-10-04",5.46
"2014","2018-10-05",5.274
"2015","2018-10-08",5.26
"2016","2018-10-09",5.23
"2017","2018-10-10",5.024
"2018","2018-10-11",5.038
"2019","2018-10-12",5.15
"2020","2018-10-15",5.406
"2021","2018-10-16",5.56
"2022","2018-10-17",4.986
"2023","2018-10-18",4.922
"2024","2018-10-19",4.632
"2025","2018-10-22",4.592
"2026","2018-10-23",4.476
"2027","2018-10-24",4.202
"2028","2018-10-25",4.374
"2029","2018-10-26",4.21
"2030","2018-10-29",4.184
"2031","2018-10-30",4.234
"2032","2018-10-31",4.27
"2033","2018-11-01",4.832
"2034","2018-11-02",5.144
"2035","2018-11-05",5.236
"2036","2018-11-06",5.394
"2037","2018-11-07",5.612
"2038","2018-11-08",5.132
"2039","2018-11-09",5.124
"2040","2018-11-12",5
"2041","2018-11-13",4.286
"2042","2018-11-14",4.324
"2043","2018-11-15",4.638
"2044","2018-11-16",4.85
"2045","2018-11-19",4.838
"2046","2018-11-20",4.6
"2047","2018-11-21",4.792
"2048","2018-11-23",4.758
"2049","2018-11-26",4.558
"2050","2018-11-27",5.1
"2051","2018-11-28",5.434
"2052","2018-11-29",5.2
"2053","2018-11-30",5.224
"2054","2018-12-03",5.3
"2055","2018-12-04",4.994
"2056","2018-12-06",5.002
"2057","2018-12-07",4.86
"2058","2018-12-10",5.024
"2059","2018-12-11",4.942
"2060","2018-12-12",5.066
"2061","2018-12-13",5.096
"2062","2018-12-14",4.918
"2063","2018-12-17",4.874
"2064","2018-12-18",4.956
"2065","2018-12-19",4.948
"2066","2018-12-20",4.758
"2067","2018-12-21",4.438
"2068","2018-12-24",4.514
"2069","2018-12-26",4.69
"2070","2018-12-27",4.788
"2071","2018-12-28",4.716
"2072","2018-12-31",4.68
"2073","2019-01-02",4.81
"2074","2019-01-03",4.66
"2075","2019-01-04",4.948
"2076","2019-01-07",5.312
"2077","2019-01-08",5.21
"2078","2019-01-09",5.164
"2079","2019-01-10",5.372
"2080","2019-01-11",5.296
"2081","2019-01-14",5.158
"2082","2019-01-15",5.162
"2083","2019-01-16",5.416
"2084","2019-01-17",5.61
"2085","2019-01-18",5.866
"2086","2019-01-22",6.056
"2087","2019-01-23",6.236
"2088","2019-01-24",6.632
"2089","2019-01-25",6.908
"2090","2019-01-28",6.938
"2091","2019-01-29",6.736
"2092","2019-01-30",7.386
"2093","2019-01-31",8.012
"2094","2019-02-01",6.956
"2095","2019-02-04",6.862
"2096","2019-02-05",6.732
"2097","2019-02-06",6.848
"2098","2019-02-07",6.496
"2099","2019-02-08",6.27
"2100","2019-02-11",6.644
"2101","2019-02-12",6.862
"2102","2019-02-13",6.862
"2103","2019-02-14",6.994
"2104","2019-02-15",6.12
"2105","2019-02-19",6.764
"2106","2019-02-20",6.734
"2107","2019-02-21",7.126
"2108","2019-02-22",7.97
"2109","2019-02-25",7.81
"2110","2019-02-26",7.376
"2111","2019-02-27",7.274
"2112","2019-02-28",7.276
"2113","2019-03-01",7.734
"2114","2019-03-04",7.6
"2115","2019-03-05",7.272
"2116","2019-03-06",7.026
"2117","2019-03-07",6.702
"2118","2019-03-08",6.48
"2119","2019-03-11",6.856
"2120","2019-03-12",6.852
"2121","2019-03-13",6.736
"2122","2019-03-14",6.726
"2123","2019-03-15",6.578
"2124","2019-03-18",6.72
"2125","2019-03-19",7.052
"2126","2019-03-20",7.14
"2127","2019-03-21",6.528
"2128","2019-03-22",6.29
"2129","2019-03-25",6.34
"2130","2019-03-26",6.234
"2131","2019-03-27",6.21
"2132","2019-03-28",6.474
"2133","2019-03-29",6.606
"2134","2019-04-01",7.104
"2135","2019-04-02",6.976
"2136","2019-04-03",6.856
"2137","2019-04-04",7.124
"2138","2019-04-05",7.248
"2139","2019-04-08",7.372
"2140","2019-04-09",7.022
"2141","2019-04-10",7.026
"2142","2019-04-11",6.69
"2143","2019-04-12",7.016
"2144","2019-04-15",6.948
"2145","2019-04-16",7.126
"2146","2019-04-17",7.494
"2147","2019-04-18",7.46
"2148","2019-04-22",7.526
"2149","2019-04-23",7.578
"2150","2019-04-24",7.59
"2151","2019-04-25",7.492
"2152","2019-04-26",7.476
"2153","2019-04-29",7.398
"2154","2019-04-30",7.41
"2155","2019-05-01",7.428
"2156","2019-05-02",7.596
"2157","2019-05-03",7.652
"2158","2019-05-06",7.134
"2159","2019-05-07",7.146
"2160","2019-05-08",7.038
"2161","2019-05-09",6.744
"2162","2019-05-10",6.882
"2163","2019-05-13",6.48
"2164","2019-05-14",6.68
"2165","2019-05-15",6.976
"2166","2019-05-16",7.25
"2167","2019-05-17",6.554
"2168","2019-05-20",6.228
"2169","2019-05-21",7.176
"2170","2019-05-22",7.71
"2171","2019-05-23",7.288
"2172","2019-05-24",7.312
"2173","2019-05-28",7.314
"2174","2019-05-29",7.19
"2175","2019-05-30",7.552
"2176","2019-05-31",7.6
"2177","2019-06-03",8.614
"2178","2019-06-04",8.428
"2179","2019-06-05",8.376
"2180","2019-06-06",8.292
"2181","2019-06-07",8.476
"2182","2019-06-10",9.144
"2183","2019-06-11",9.008
"2184","2019-06-12",8.794
"2185","2019-06-13",9.102
"2186","2019-06-14",9.096
"2187","2019-06-17",8.36
"2188","2019-06-18",8.546
"2189","2019-06-19",8.824
"2190","2019-06-20",8.602
"2191","2019-06-21",8.468
"2192","2019-06-24",8.514
"2193","2019-06-25",7.984
"2194","2019-06-26",8.192
"2195","2019-06-27",8.346
"2196","2019-06-28",8.474
"2197","2019-07-01",8.808
"2198","2019-07-02",8.726
"2199","2019-07-03",8.492
"2200","2019-07-05",8.708
"2201","2019-07-08",8.212
"2202","2019-07-09",8.1
"2203","2019-07-10",8.198
"2204","2019-07-11",7.722
"2205","2019-07-12",8.532
"2206","2019-07-15",8.62
"2207","2019-07-16",8.416
"2208","2019-07-17",8.556
"2209","2019-07-18",8.552
"2210","2019-07-19",8.83
"2211","2019-07-22",8.534
"2212","2019-07-23",8.71
"2213","2019-07-24",8.788
"2214","2019-07-25",8.54
"2215","2019-07-26",8.62
"2216","2019-07-29",8.416
"2217","2019-07-30",8.662
"2218","2019-07-31",8.39
"2219","2019-08-01",8.516
"2220","2019-08-02",8.724
"2221","2019-08-05",7.966
"2222","2019-08-06",8.112
"2223","2019-08-07",8.258
"2224","2019-08-08",8.542
"2225","2019-08-09",8.43
"2226","2019-08-12",8.626
"2227","2019-08-13",8.452
"2228","2019-08-14",7.932
"2229","2019-08-15",8.268
"2230","2019-08-16",8.74
"2231","2019-08-19",8.86
"2232","2019-08-20",9.094
"2233","2019-08-21",10.6
"2234","2019-08-22",10.03
"2235","2019-08-23",9.734
"2236","2019-08-26",10.108
"2237","2019-08-27",10.304
"2238","2019-08-28",10.29
"2239","2019-08-29",10.306
"2240","2019-08-30",10.32
"2241","2019-09-03",10.058
"2242","2019-09-04",10.326
"2243","2019-09-05",10.19
"2244","2019-09-06",10.2
"2245","2019-09-09",9.654
"2246","2019-09-10",9.678
"2247","2019-09-11",9.886
"2248","2019-09-12",9.534
"2249","2019-09-13",9.64
"2250","2019-09-16",10.202
"2251","2019-09-17",10.224
"2252","2019-09-18",10.238
"2253","2019-09-19",10.266
"2254","2019-09-20",10.166
"2255","2019-09-23",10.294
"2256","2019-09-24",9.58
"2257","2019-09-25",9.552
"2258","2019-09-26",9.26
"2259","2019-09-27",8.908
"2260","2019-09-30",9.218
"2261","2019-10-01",8.988
"2262","2019-10-02",8.772
"2263","2019-10-03",8.922
"2264","2019-10-04",9.076
"2265","2019-10-07",8.774
"2266","2019-10-08",8.76
"2267","2019-10-09",8.724
"2268","2019-10-10",8.784
"2269","2019-10-11",8.712
"2270","2019-10-14",8.808
"2271","2019-10-15",8.702
"2272","2019-10-16",8.098
"2273","2019-10-17",8.168
"2274","2019-10-18",8.042
"2275","2019-10-21",7.994
"2276","2019-10-22",7.88
"2277","2019-10-23",7.888
"2278","2019-10-24",8.274
"2279","2019-10-25",8.116
"2280","2019-10-28",7.94
"2281","2019-10-29",7.918
"2282","2019-10-30",7.354
"2283","2019-10-31",7.592
"2284","2019-11-01",7.726
"2285","2019-11-04",7.496
"2286","2019-11-05",7.514
"2287","2019-11-06",7.472
"2288","2019-11-07",7.274
"2289","2019-11-08",7.338
"2290","2019-11-11",7.374
"2291","2019-11-12",8.118
"2292","2019-11-13",7.636
"2293","2019-11-14",7.808
"2294","2019-11-15",7.828
"2295","2019-11-18",7.774
"2296","2019-11-19",7.766
"2297","2019-11-20",7.906
"2298","2019-11-21",7.548
"2299","2019-11-22",7.564
"2300","2019-11-25",7.402
"2301","2019-11-26",7.4
"2302","2019-11-27",7.628
"2303","2019-11-29",7.616
"2304","2019-12-02",8.008
"2305","2019-12-03",8.07
"2306","2019-12-04",8.416
"2307","2019-12-05",8.756
"2308","2019-12-06",9.142
"2309","2019-12-09",9.292
"2310","2019-12-10",9
"2311","2019-12-11",9.282
"2312","2019-12-12",9.506
"2313","2019-12-13",9.484
"2314","2019-12-16",9.934
"2315","2019-12-17",9.94
"2316","2019-12-18",9.714
"2317","2019-12-19",9.768
"2318","2019-12-20",9.992
"2319","2019-12-23",10.206
"2320","2019-12-24",10.328
"2321","2019-12-26",10.302
"2322","2019-12-27",10.328
"2323","2019-12-30",10.072
"2324","2019-12-31",10.24
"2325","2020-01-02",10.996
"2326","2020-01-03",10.89
"2327","2020-01-06",10.77
"2328","2020-01-07",10.672
"2329","2020-01-08",10.876
"2330","2020-01-09",11.134
"2331","2020-01-10",11.212
"2332","2020-01-13",11.888
"2333","2020-01-14",11.786
"2334","2020-01-15",11.014
"2335","2020-01-16",10.73
"2336","2020-01-17",10.726
"2337","2020-01-21",11.084
"2338","2020-01-22",10.618
"2339","2020-01-23",10.472
"2340","2020-01-24",10.262
"2341","2020-01-27",10.076
"2342","2020-01-28",10.194
"2343","2020-01-29",10.656
"2344","2020-01-30",10.452
"2345","2020-01-31",10.116
"2346","2020-02-03",10.378
"2347","2020-02-04",11.496
"2348","2020-02-05",11.656
"2349","2020-02-06",12.548
"2350","2020-02-07",11.55
"2351","2020-02-10",11.574
"2352","2020-02-11",13.348
"2353","2020-02-12",15.05
"2354","2020-02-13",14.296
"2355","2020-02-14",14.512
"2356","2020-02-18",14.716
"2357","2020-02-19",15.528
"2358","2020-02-20",15.304
"2359","2020-02-21",15.242
"2360","2020-02-24",14.576
"2361","2020-02-25",14.206
"2362","2020-02-26",14.234
"2363","2020-02-27",13.394
"2364","2020-02-28",13.114
"2365","2020-03-02",12.98
"2366","2020-03-03",12.646
"2367","2020-03-04",12.664
"2368","2020-03-05",12.334
"2369","2020-03-06",11.8
"2370","2020-03-09",10.146
"2371","2020-03-10",11.37
"2372","2020-03-11",11.54
"2373","2020-03-12",10.57
"2374","2020-03-13",11.33
"2375","2020-03-16",10.52
"2376","2020-03-17",11.07
"2377","2020-03-18",8.566
"2378","2020-03-19",9.732
"2379","2020-03-20",9.116
"2380","2020-03-23",8.896
"2381","2020-03-24",11.384
"2382","2020-03-25",11.964
"2383","2020-03-26",11.926
"2384","2020-03-27",10.756
"2385","2020-03-30",11.118
"2386","2020-03-31",11.584
"2387","2020-04-01",10.09
"2388","2020-04-02",10.818
"2389","2020-04-03",10.284
"2390","2020-04-06",10.536
"2391","2020-04-07",10.038
"2392","2020-04-08",10.624
"2393","2020-04-09",9.982
"2394","2020-04-13",10.552
"2395","2020-04-14",10.46
"2396","2020-04-15",9.954
"2397","2020-04-16",9.644
"2398","2020-04-17",9.338
"2399","2020-04-20",9.584
"2400","2020-04-21",8.932
"2401","2020-04-22",9.442
"2402","2020-04-23",9.436
"2403","2020-04-24",9.244
"2404","2020-04-27",9.486
"2405","2020-04-28",9.628
"2406","2020-04-29",10.242
"2407","2020-04-30",10.426
"2408","2020-05-01",9.926
"2409","2020-05-04",9.64
"2410","2020-05-05",9.786
"2411","2020-05-06",11.106
"2412","2020-05-07",10.936
"2413","2020-05-08",11.256
"2414","2020-05-11",11.054
"2415","2020-05-12",10.78
"2416","2020-05-13",10.022
"2417","2020-05-14",9.746
"2418","2020-05-15",9.64
"2419","2020-05-18",10.212
"2420","2020-05-19",10.974
"2421","2020-05-20",11.892
"2422","2020-05-21",11.562
"2423","2020-05-22",10.456
"2424","2020-05-26",10.502
"2425","2020-05-27",10.378
"2426","2020-05-28",10.058
"2427","2020-05-29",10.234
"2428","2020-06-01",10.856
"2429","2020-06-02",10.688
"2430","2020-06-03",11.098
"2431","2020-06-04",11.234
"2432","2020-06-05",11.776
"2433","2020-06-08",12.398
"2434","2020-06-09",11.47
"2435","2020-06-10",11.748
"2436","2020-06-11",11.312
"2437","2020-06-12",11.602
"2438","2020-06-15",11.366
"2439","2020-06-16",11.166
"2440","2020-06-17",11.398
"2441","2020-06-18",11.882
"2442","2020-06-19",11.996
"2443","2020-06-22",12.042
"2444","2020-06-23",13.77
"2445","2020-06-24",14.662
"2446","2020-06-25",14.292
"2447","2020-06-26",13.952
"2448","2020-06-29",15.264
"2449","2020-06-30",14.848
"2450","2020-07-01",17.191999
"2451","2020-07-02",17.030001
"2452","2020-07-06",19.434
"2453","2020-07-07",17.738001
"2454","2020-07-08",18.434
"2455","2020-07-09",17.997999
"2456","2020-07-10",17.924
"2457","2020-07-13",17.534
"2458","2020-07-14",18.552
"2459","2020-07-15",18.628
"2460","2020-07-16",17.521999
"2461","2020-07-17",17.742001
"2462","2020-07-20",22.222
"2463","2020-07-21",21.356001
"2464","2020-07-22",21.892
"2465","2020-07-23",21.889999
"2466","2020-07-24",21.709999
"2467","2020-07-27",21.878
"2468","2020-07-28",20.854
"2469","2020-07-29",21
"2470","2020-07-30",22.194
"2471","2020-07-31",22.181999
"2472","2020-08-03",23.322001
"2473","2020-08-04",24.844
"2474","2020-08-05",24.93
"2475","2020-08-06",23.77
"2476","2020-08-07",24.51
"2477","2020-08-10",23.827999
"2478","2020-08-11",23.209999
"2479","2020-08-12",23.806
"2480","2020-08-13",23.190001
"2481","2020-08-14",22.427999
"2482","2020-08-17",22.882
"2483","2020-08-18",24.483999
"2484","2020-08-19",25.038
"2485","2020-08-20",24.573999
"2486","2020-08-21",24.601999
"2487","2020-08-24",24.917999
"2488","2020-08-25",26.674
"2489","2020-08-26",25.771999
"2490","2020-08-27",24.639999
"2491","2020-08-28",25.034
"2492","2020-08-31",22.562
"2493","2020-09-01",22.712
"2494","2020-09-02",22.374001
"2495","2020-09-03",20.188
"2496","2020-09-04",19.856001
"2497","2020-09-08",20.062
"2498","2020-09-09",19.774
"2499","2020-09-10",19.306
"2500","2020-09-11",22.514
"2501","2020-09-14",23.378
"2502","2020-09-15",24
"2503","2020-09-16",23.774
"2504","2020-09-17",22.844
"2505","2020-09-18",22.282
"2506","2020-09-21",22.556
"2507","2020-09-22",23.021999
"2508","2020-09-23",24.903999
"2509","2020-09-24",24.278
"2510","2020-09-25",24.374001
"2511","2020-09-28",25.983999
"2512","2020-09-29",26.110001
"2513","2020-09-30",27.048
"2514","2020-10-01",29.832001
"2515","2020-10-02",29.757999
"2516","2020-10-05",33.599998
"2517","2020-10-06",34.400002
"2518","2020-10-07",37.756001
"2519","2020-10-08",37.307999
"2520","2020-10-09",39.306
"2521","2020-10-12",39.226002
"2522","2020-10-13",42.444
"2523","2020-10-14",43.751999
"2524","2020-10-15",40.335999
"2525","2020-10-16",40.001999
"2526","2020-10-19",42.228001
"2527","2020-10-20",48.397999
"2528","2020-10-21",39.821999
"2529","2020-10-22",39.599998
"2530","2020-10-23",39.618
"2531","2020-10-26",35.762001
"2532","2020-10-27",34.778
"2533","2020-10-28",35.875999
"2534","2020-10-29",37.537998
"2535","2020-10-30",36.521999
"2536","2020-11-02",39.824001
"2537","2020-11-03",40.028
"2538","2020-11-04",37.341999
"2539","2020-11-05",44.284
"2540","2020-11-06",44.557999
"2541","2020-11-09",41.897999
"2542","2020-11-10",40
"2543","2020-11-11",44.374001
"2544","2020-11-12",42.630001
"2545","2020-11-13",43.476002
"2546","2020-11-16",43.683998
"2547","2020-11-17",43.580002
"2548","2020-11-18",39.869999
"2549","2020-11-19",40.080002
"2550","2020-11-20",41.709999
"2551","2020-11-23",40.84
"2552","2020-11-24",42.529999
"2553","2020-11-25",43.09
"2554","2020-11-27",45.259998
