"","date","BBU"
"962","2020-03-26",25.754999
"963","2020-03-27",25.049999
"964","2020-03-30",25.040001
"965","2020-03-31",25.43
"966","2020-04-01",24.48
"967","2020-04-02",24.17
"968","2020-04-03",22.629999
"969","2020-04-06",25.219999
"970","2020-04-07",26.379999
"971","2020-04-08",27.059999
"972","2020-04-09",26.43
"973","2020-04-13",27.82
"974","2020-04-14",29.92
"975","2020-04-15",28.297001
"976","2020-04-16",27.65
"977","2020-04-17",28.16
"978","2020-04-20",28.190001
"979","2020-04-21",27.870001
"980","2020-04-22",27.639999
"981","2020-04-23",28.610001
"982","2020-04-24",28.74
"983","2020-04-27",30.18
"984","2020-04-28",30.85
"985","2020-04-29",33.279999
"986","2020-04-30",31.700001
"987","2020-05-01",30.49
"988","2020-05-04",30.16
"989","2020-05-05",29.77
"990","2020-05-06",28.540001
"991","2020-05-07",28.58
"992","2020-05-08",28.360001
"993","2020-05-11",27.299999
"994","2020-05-12",28.120001
"995","2020-05-13",26.049999
"996","2020-05-14",26.74
"997","2020-05-15",27.459999
"998","2020-05-18",27.309999
"999","2020-05-19",27.5
"1000","2020-05-20",29.469999
"1001","2020-05-21",28.99
"1002","2020-05-22",28.879999
"1003","2020-05-26",30.719999
"1004","2020-05-27",30.76
"1005","2020-05-28",29.450001
"1006","2020-05-29",30.780001
"1007","2020-06-01",31.66
"1008","2020-06-02",33.029999
"1009","2020-06-03",34.09
"1010","2020-06-04",34.27
"1011","2020-06-05",34.43
"1012","2020-06-08",35.889999
"1013","2020-06-09",35.259998
"1014","2020-06-10",34.029999
"1015","2020-06-11",31.860001
"1016","2020-06-12",33.560001
"1017","2020-06-15",34.220001
"1018","2020-06-16",33.939999
"1019","2020-06-17",33.529999
"1020","2020-06-18",33.43
"1021","2020-06-19",33.490002
"1022","2020-06-22",33.330002
"1023","2020-06-23",33.119999
"1024","2020-06-24",32
"1025","2020-06-25",31.51
"1026","2020-06-26",30.200001
"1027","2020-06-29",30.610001
"1028","2020-06-30",30.85
"1029","2020-07-01",30.5
"1030","2020-07-02",30.75
"1031","2020-07-06",32.970001
"1032","2020-07-07",31.120001
"1033","2020-07-08",31.35
"1034","2020-07-09",30.16
"1035","2020-07-10",30.469999
"1036","2020-07-13",30.02
"1037","2020-07-14",29.26
"1038","2020-07-15",30.08
"1039","2020-07-16",30.360001
"1040","2020-07-17",30.110001
"1041","2020-07-20",29.48
"1042","2020-07-21",29.43
"1043","2020-07-22",29.639999
"1044","2020-07-23",29.639999
"1045","2020-07-24",29.48
"1046","2020-07-27",28.450001
"1047","2020-07-28",28.530001
"1048","2020-07-29",28.049999
"1049","2020-07-30",27.549999
"1050","2020-07-31",26.58
"1051","2020-08-03",26.719999
"1052","2020-08-04",26.389999
"1053","2020-08-05",26.52
"1054","2020-08-06",28.040001
"1055","2020-08-07",29.01
"1056","2020-08-10",32.259998
"1057","2020-08-11",32.759998
"1058","2020-08-12",32.25
"1059","2020-08-13",31.99
"1060","2020-08-14",32.240002
"1061","2020-08-17",33.139999
"1062","2020-08-18",32.880001
"1063","2020-08-19",33.470001
"1064","2020-08-20",33.700001
"1065","2020-08-21",34.130001
"1066","2020-08-24",33.060001
"1067","2020-08-25",33.09
"1068","2020-08-26",32.779999
"1069","2020-08-27",32.73
"1070","2020-08-28",31.84
"1071","2020-08-31",31.32
"1072","2020-09-01",31.450001
"1073","2020-09-02",31.01
"1074","2020-09-03",31.08
"1075","2020-09-04",30.959999
"1076","2020-09-08",29.5
"1077","2020-09-09",29.690001
"1078","2020-09-10",30.74
"1079","2020-09-11",30.27
"1080","2020-09-14",29.76
"1081","2020-09-15",29.870001
"1082","2020-09-16",29.6
"1083","2020-09-17",29.85
"1084","2020-09-18",30
"1085","2020-09-21",28.67
"1086","2020-09-22",29.42
"1087","2020-09-23",28.950001
"1088","2020-09-24",29.992001
"1089","2020-09-25",31
"1090","2020-09-28",31.26
"1091","2020-09-29",30.459999
"1092","2020-09-30",30.129999
"1093","2020-10-01",31.530001
"1094","2020-10-02",31.15
"1095","2020-10-05",31.17
"1096","2020-10-06",30.690001
"1097","2020-10-07",32.119999
"1098","2020-10-08",33.639999
"1099","2020-10-09",32.75
"1100","2020-10-12",32.630001
"1101","2020-10-13",32.02
"1102","2020-10-14",32.09
"1103","2020-10-15",32.279999
"1104","2020-10-16",32.73
"1105","2020-10-19",32.029999
"1106","2020-10-20",32.040001
"1107","2020-10-21",32.689999
"1108","2020-10-22",32.869999
"1109","2020-10-23",32.189999
"1110","2020-10-26",32.049999
"1111","2020-10-27",30.41
"1112","2020-10-28",29.950001
"1113","2020-10-29",30.280001
"1114","2020-10-30",29.09
"1115","2020-11-02",30.690001
"1116","2020-11-03",30.51
"1117","2020-11-04",29.969999
"1118","2020-11-05",31.120001
"1119","2020-11-06",31.440001
"1120","2020-11-09",33.549999
"1121","2020-11-10",34.389999
"1122","2020-11-11",35.029999
"1123","2020-11-12",33.18
"1124","2020-11-13",33.75
"1125","2020-11-16",35.41
"1126","2020-11-17",34.939999
"1127","2020-11-18",34.73
"1128","2020-11-19",34.790001
"1129","2020-11-20",34.66
"1130","2020-11-23",35.049999
"1131","2020-11-24",35.790001
"1132","2020-11-25",34.959999
"1133","2020-11-27",35.849998
