"","date","EXAS"
"1933","2014-09-05",21.76
"1934","2014-09-08",22.139999
"1935","2014-09-09",21.540001
"1936","2014-09-10",21.860001
"1937","2014-09-11",21.43
"1938","2014-09-12",21.049999
"1939","2014-09-15",19.610001
"1940","2014-09-16",19.77
"1941","2014-09-17",19.049999
"1942","2014-09-18",19.16
"1943","2014-09-19",19.17
"1944","2014-09-22",18.85
"1945","2014-09-23",19
"1946","2014-09-24",19.940001
"1947","2014-09-25",18.809999
"1948","2014-09-26",19.129999
"1949","2014-09-29",19.370001
"1950","2014-09-30",19.379999
"1951","2014-10-01",18.76
"1952","2014-10-02",19.15
"1953","2014-10-03",19.35
"1954","2014-10-06",18.49
"1955","2014-10-07",17.5
"1956","2014-10-08",18.799999
"1957","2014-10-09",18.120001
"1958","2014-10-10",24.6
"1959","2014-10-13",23.48
"1960","2014-10-14",23.540001
"1961","2014-10-15",23.629999
"1962","2014-10-16",23.52
"1963","2014-10-17",23.77
"1964","2014-10-20",23.860001
"1965","2014-10-21",24.219999
"1966","2014-10-22",23.43
"1967","2014-10-23",24
"1968","2014-10-24",23.559999
"1969","2014-10-27",23.610001
"1970","2014-10-28",25
"1971","2014-10-29",24.66
"1972","2014-10-30",24.809999
"1973","2014-10-31",24.07
"1974","2014-11-03",24.27
"1975","2014-11-04",24.709999
"1976","2014-11-05",23.23
"1977","2014-11-06",23.34
"1978","2014-11-07",22.82
"1979","2014-11-10",22.6
"1980","2014-11-11",22.450001
"1981","2014-11-12",22.5
"1982","2014-11-13",23.110001
"1983","2014-11-14",23
"1984","2014-11-17",22.959999
"1985","2014-11-18",22.799999
"1986","2014-11-19",22.610001
"1987","2014-11-20",22.49
"1988","2014-11-21",23.98
"1989","2014-11-24",24.280001
"1990","2014-11-25",24.9
"1991","2014-11-26",24.709999
"1992","2014-11-28",24.82
"1993","2014-12-01",23.73
"1994","2014-12-02",24.059999
"1995","2014-12-03",25.120001
"1996","2014-12-04",26
"1997","2014-12-05",28.059999
"1998","2014-12-08",28.629999
"1999","2014-12-09",29.65
"2000","2014-12-10",29.17
"2001","2014-12-11",28.200001
"2002","2014-12-12",27.959999
"2003","2014-12-15",26.940001
"2004","2014-12-16",25.139999
"2005","2014-12-17",26.02
"2006","2014-12-18",27.379999
"2007","2014-12-19",25.969999
"2008","2014-12-22",27.719999
"2009","2014-12-23",27.209999
"2010","2014-12-24",27.6
"2011","2014-12-26",28.52
"2012","2014-12-29",28.91
"2013","2014-12-30",28.530001
"2014","2014-12-31",27.440001
"2015","2015-01-02",26.790001
"2016","2015-01-05",26.620001
"2017","2015-01-06",25.940001
"2018","2015-01-07",26.57
"2019","2015-01-08",28.59
"2020","2015-01-09",29.16
"2021","2015-01-12",27.190001
"2022","2015-01-13",27.57
"2023","2015-01-14",28.07
"2024","2015-01-15",26.84
"2025","2015-01-16",27.6
"2026","2015-01-20",27.190001
"2027","2015-01-21",26.370001
"2028","2015-01-22",26.879999
"2029","2015-01-23",27.16
"2030","2015-01-26",27.65
"2031","2015-01-27",28.23
"2032","2015-01-28",27.16
"2033","2015-01-29",28.030001
"2034","2015-01-30",27.209999
"2035","2015-02-02",27.4
"2036","2015-02-03",27.73
"2037","2015-02-04",27.780001
"2038","2015-02-05",28.219999
"2039","2015-02-06",27.809999
"2040","2015-02-09",26.98
"2041","2015-02-10",26.360001
"2042","2015-02-11",25.780001
"2043","2015-02-12",26.1
"2044","2015-02-13",25.559999
"2045","2015-02-17",25.75
"2046","2015-02-18",25.57
"2047","2015-02-19",25.75
"2048","2015-02-20",25.66
"2049","2015-02-23",24.219999
"2050","2015-02-24",22.9
"2051","2015-02-25",24.02
"2052","2015-02-26",23.360001
"2053","2015-02-27",22.469999
"2054","2015-03-02",21.6
"2055","2015-03-03",21.059999
"2056","2015-03-04",21.9
"2057","2015-03-05",22.43
"2058","2015-03-06",24.5
"2059","2015-03-09",23.379999
"2060","2015-03-10",23.690001
"2061","2015-03-11",23.66
"2062","2015-03-12",24.1
"2063","2015-03-13",24.040001
"2064","2015-03-16",24.219999
"2065","2015-03-17",24.709999
"2066","2015-03-18",24.049999
"2067","2015-03-19",24.379999
"2068","2015-03-20",24.18
"2069","2015-03-23",24.129999
"2070","2015-03-24",23.290001
"2071","2015-03-25",23.059999
"2072","2015-03-26",21.33
"2073","2015-03-27",22.49
"2074","2015-03-30",23.030001
"2075","2015-03-31",22.02
"2076","2015-04-01",21.719999
"2077","2015-04-02",21.629999
"2078","2015-04-06",21.23
"2079","2015-04-07",21.9
"2080","2015-04-08",21.969999
"2081","2015-04-09",22.860001
"2082","2015-04-10",22.76
"2083","2015-04-13",22.98
"2084","2015-04-14",23.25
"2085","2015-04-15",24.24
"2086","2015-04-16",24.09
"2087","2015-04-17",23.889999
"2088","2015-04-20",22.99
"2089","2015-04-21",22.040001
"2090","2015-04-22",22.280001
"2091","2015-04-23",23.059999
"2092","2015-04-24",21.98
"2093","2015-04-27",20.940001
"2094","2015-04-28",21.16
"2095","2015-04-29",21.25
"2096","2015-04-30",20.9
"2097","2015-05-01",22.02
"2098","2015-05-04",24.440001
"2099","2015-05-05",23.379999
"2100","2015-05-06",22.68
"2101","2015-05-07",22.57
"2102","2015-05-08",23.030001
"2103","2015-05-11",22.879999
"2104","2015-05-12",22.92
"2105","2015-05-13",22.889999
"2106","2015-05-14",23.01
"2107","2015-05-15",22.969999
"2108","2015-05-18",24.299999
"2109","2015-05-19",25.440001
"2110","2015-05-20",26.57
"2111","2015-05-21",25.110001
"2112","2015-05-22",26.200001
"2113","2015-05-26",26.549999
"2114","2015-05-27",27.309999
"2115","2015-05-28",27.129999
"2116","2015-05-29",27.01
"2117","2015-06-01",26.83
"2118","2015-06-02",27.07
"2119","2015-06-03",27.450001
"2120","2015-06-04",27.83
"2121","2015-06-05",28.469999
"2122","2015-06-08",28.110001
"2123","2015-06-09",27.809999
"2124","2015-06-10",28.129999
"2125","2015-06-11",28.450001
"2126","2015-06-12",26.549999
"2127","2015-06-15",26.24
"2128","2015-06-16",26.6
"2129","2015-06-17",27.129999
"2130","2015-06-18",28.120001
"2131","2015-06-19",29.290001
"2132","2015-06-22",30.690001
"2133","2015-06-23",31
"2134","2015-06-24",31.16
"2135","2015-06-25",29.450001
"2136","2015-06-26",30.030001
"2137","2015-06-29",28.959999
"2138","2015-06-30",29.74
"2139","2015-07-01",28.32
"2140","2015-07-02",28.17
"2141","2015-07-06",28.200001
"2142","2015-07-07",28.139999
"2143","2015-07-08",27.25
"2144","2015-07-09",27.33
"2145","2015-07-10",27.35
"2146","2015-07-13",27.559999
"2147","2015-07-14",29.040001
"2148","2015-07-15",28.700001
"2149","2015-07-16",28.1
"2150","2015-07-17",27.610001
"2151","2015-07-20",27.030001
"2152","2015-07-21",25.15
"2153","2015-07-22",25.290001
"2154","2015-07-23",25.049999
"2155","2015-07-24",24.139999
"2156","2015-07-27",24.15
"2157","2015-07-28",24.9
"2158","2015-07-29",24.51
"2159","2015-07-30",24.219999
"2160","2015-07-31",24.07
"2161","2015-08-03",23.709999
"2162","2015-08-04",23.450001
"2163","2015-08-05",23.639999
"2164","2015-08-06",23.35
"2165","2015-08-07",22.91
"2166","2015-08-10",23.57
"2167","2015-08-11",23.370001
"2168","2015-08-12",23.57
"2169","2015-08-13",23.77
"2170","2015-08-14",22.940001
"2171","2015-08-17",23.73
"2172","2015-08-18",23.040001
"2173","2015-08-19",22.559999
"2174","2015-08-20",21.16
"2175","2015-08-21",20.309999
"2176","2015-08-24",19.549999
"2177","2015-08-25",19.719999
"2178","2015-08-26",21.059999
"2179","2015-08-27",22.190001
"2180","2015-08-28",22.34
"2181","2015-08-31",22.110001
"2182","2015-09-01",21.83
"2183","2015-09-02",22.07
"2184","2015-09-03",20.9
"2185","2015-09-04",20.91
"2186","2015-09-08",21.030001
"2187","2015-09-09",20.120001
"2188","2015-09-10",20
"2189","2015-09-11",19.639999
"2190","2015-09-14",19.52
"2191","2015-09-15",19.790001
"2192","2015-09-16",19.76
"2193","2015-09-17",19.84
"2194","2015-09-18",19.26
"2195","2015-09-21",18.530001
"2196","2015-09-22",19
"2197","2015-09-23",19.190001
"2198","2015-09-24",19.219999
"2199","2015-09-25",18.9
"2200","2015-09-28",18.219999
"2201","2015-09-29",18.059999
"2202","2015-09-30",17.99
"2203","2015-10-01",18.209999
"2204","2015-10-02",18.120001
"2205","2015-10-05",18.530001
"2206","2015-10-06",9.98
"2207","2015-10-07",10.02
"2208","2015-10-08",7.8
"2209","2015-10-09",8.51
"2210","2015-10-12",8.24
"2211","2015-10-13",7.63
"2212","2015-10-14",7.13
"2213","2015-10-15",7.43
"2214","2015-10-16",7.99
"2215","2015-10-19",8.28
"2216","2015-10-20",7.76
"2217","2015-10-21",8.02
"2218","2015-10-22",8.36
"2219","2015-10-23",7.92
"2220","2015-10-26",8.07
"2221","2015-10-27",8.11
"2222","2015-10-28",8.25
"2223","2015-10-29",7.15
"2224","2015-10-30",8.33
"2225","2015-11-02",9.93
"2226","2015-11-03",9.89
"2227","2015-11-04",9.73
"2228","2015-11-05",10
"2229","2015-11-06",9.65
"2230","2015-11-09",9.39
"2231","2015-11-10",9.78
"2232","2015-11-11",9.6
"2233","2015-11-12",9.27
"2234","2015-11-13",9.39
"2235","2015-11-16",9.46
"2236","2015-11-17",9.46
"2237","2015-11-18",9.64
"2238","2015-11-19",9.66
"2239","2015-11-20",9.5
"2240","2015-11-23",9.69
"2241","2015-11-24",9.09
"2242","2015-11-25",8.89
"2243","2015-11-27",9.23
"2244","2015-11-30",9.09
"2245","2015-12-01",9.11
"2246","2015-12-02",8.85
"2247","2015-12-03",8.48
"2248","2015-12-04",8.59
"2249","2015-12-07",8.22
"2250","2015-12-08",8.41
"2251","2015-12-09",8.06
"2252","2015-12-10",8.18
"2253","2015-12-11",8.01
"2254","2015-12-14",8
"2255","2015-12-15",8.34
"2256","2015-12-16",8.87
"2257","2015-12-17",8.94
"2258","2015-12-18",8.97
"2259","2015-12-21",9.3
"2260","2015-12-22",9.4
"2261","2015-12-23",9.7
"2262","2015-12-24",9.51
"2263","2015-12-28",9.55
"2264","2015-12-29",9.82
"2265","2015-12-30",9.36
"2266","2015-12-31",9.23
"2267","2016-01-04",9
"2268","2016-01-05",8.5
"2269","2016-01-06",8.12
"2270","2016-01-07",8.15
"2271","2016-01-08",7.98
"2272","2016-01-11",6.99
"2273","2016-01-12",7.34
"2274","2016-01-13",6.7
"2275","2016-01-14",6.99
"2276","2016-01-15",6.62
"2277","2016-01-19",6.26
"2278","2016-01-20",6.26
"2279","2016-01-21",6.36
"2280","2016-01-22",6.37
"2281","2016-01-25",6.3
"2282","2016-01-26",6.67
"2283","2016-01-27",6.6
"2284","2016-01-28",6.23
"2285","2016-01-29",6.57
"2286","2016-02-01",6.48
"2287","2016-02-02",6.23
"2288","2016-02-03",6.44
"2289","2016-02-04",6.63
"2290","2016-02-05",6.28
"2291","2016-02-08",6
"2292","2016-02-09",5.59
"2293","2016-02-10",5.57
"2294","2016-02-11",5.84
"2295","2016-02-12",5.87
"2296","2016-02-16",6.14
"2297","2016-02-17",6.61
"2298","2016-02-18",6.04
"2299","2016-02-19",6.25
"2300","2016-02-22",6.47
"2301","2016-02-23",6.41
"2302","2016-02-24",5.87
"2303","2016-02-25",5.8
"2304","2016-02-26",5.7
"2305","2016-02-29",5.03
"2306","2016-03-01",4.94
"2307","2016-03-02",5.4
"2308","2016-03-03",5.53
"2309","2016-03-04",5.95
"2310","2016-03-07",6.71
"2311","2016-03-08",6.35
"2312","2016-03-09",6.19
"2313","2016-03-10",5.93
"2314","2016-03-11",6.35
"2315","2016-03-14",6.46
"2316","2016-03-15",6.16
"2317","2016-03-16",6.01
"2318","2016-03-17",6.2
"2319","2016-03-18",6.28
"2320","2016-03-21",6.3
"2321","2016-03-22",6.23
"2322","2016-03-23",6.09
"2323","2016-03-24",6.16
"2324","2016-03-28",6.18
"2325","2016-03-29",6.37
"2326","2016-03-30",6.47
"2327","2016-03-31",6.74
"2328","2016-04-01",6.96
"2329","2016-04-04",7.08
"2330","2016-04-05",7.16
"2331","2016-04-06",7.39
"2332","2016-04-07",7.25
"2333","2016-04-08",6.98
"2334","2016-04-11",6.8
"2335","2016-04-12",7.12
"2336","2016-04-13",7.46
"2337","2016-04-14",7.46
"2338","2016-04-15",7.36
"2339","2016-04-18",7.8
"2340","2016-04-19",7.49
"2341","2016-04-20",7.6
"2342","2016-04-21",7.82
"2343","2016-04-22",7.86
"2344","2016-04-25",7.41
"2345","2016-04-26",7.3
"2346","2016-04-27",7.38
"2347","2016-04-28",7.13
"2348","2016-04-29",7.02
"2349","2016-05-02",6.99
"2350","2016-05-03",6.35
"2351","2016-05-04",5.81
"2352","2016-05-05",5.88
"2353","2016-05-06",5.92
"2354","2016-05-09",5.93
"2355","2016-05-10",5.96
"2356","2016-05-11",5.69
"2357","2016-05-12",5.46
"2358","2016-05-13",5.68
"2359","2016-05-16",5.56
"2360","2016-05-17",5.52
"2361","2016-05-18",5.48
"2362","2016-05-19",5.46
"2363","2016-05-20",5.57
"2364","2016-05-23",5.64
"2365","2016-05-24",6.22
"2366","2016-05-25",6.12
"2367","2016-05-26",5.95
"2368","2016-05-27",6.5
"2369","2016-05-31",6.64
"2370","2016-06-01",6.68
"2371","2016-06-02",6.88
"2372","2016-06-03",6.89
"2373","2016-06-06",7.43
"2374","2016-06-07",7.16
"2375","2016-06-08",7.4
"2376","2016-06-09",7.16
"2377","2016-06-10",6.99
"2378","2016-06-13",7.04
"2379","2016-06-14",9.39
"2380","2016-06-15",9.33
"2381","2016-06-16",11.25
"2382","2016-06-17",10.97
"2383","2016-06-20",10.84
"2384","2016-06-21",9.99
"2385","2016-06-22",10.35
"2386","2016-06-23",11.09
"2387","2016-06-24",11.54
"2388","2016-06-27",10.76
"2389","2016-06-28",11.2
"2390","2016-06-29",11.29
"2391","2016-06-30",12.25
"2392","2016-07-01",12.31
"2393","2016-07-05",11.86
"2394","2016-07-06",12.39
"2395","2016-07-07",12.2
"2396","2016-07-08",12.43
"2397","2016-07-11",12.6
"2398","2016-07-12",13.45
"2399","2016-07-13",13.1
"2400","2016-07-14",12.81
"2401","2016-07-15",13.02
"2402","2016-07-18",12.79
"2403","2016-07-19",12.73
"2404","2016-07-20",12.61
"2405","2016-07-21",12.15
"2406","2016-07-22",12.48
"2407","2016-07-25",12.46
"2408","2016-07-26",16.209999
"2409","2016-07-27",16.82
"2410","2016-07-28",17.32
"2411","2016-07-29",17.379999
"2412","2016-08-01",18.110001
"2413","2016-08-02",17.75
"2414","2016-08-03",18.290001
"2415","2016-08-04",19
"2416","2016-08-05",19.25
"2417","2016-08-08",19.389999
"2418","2016-08-09",19.309999
"2419","2016-08-10",19.450001
"2420","2016-08-11",20.84
"2421","2016-08-12",21.190001
"2422","2016-08-15",21.49
"2423","2016-08-16",20.23
"2424","2016-08-17",20.139999
"2425","2016-08-18",20.889999
"2426","2016-08-19",20.66
"2427","2016-08-22",20.799999
"2428","2016-08-23",20.43
"2429","2016-08-24",18.969999
"2430","2016-08-25",19.049999
"2431","2016-08-26",19.190001
"2432","2016-08-29",19.5
"2433","2016-08-30",18.93
"2434","2016-08-31",18.469999
"2435","2016-09-01",18.200001
"2436","2016-09-02",18.639999
"2437","2016-09-06",19.02
"2438","2016-09-07",19.43
"2439","2016-09-08",19.74
"2440","2016-09-09",18.83
"2441","2016-09-12",19.07
"2442","2016-09-13",18.709999
"2443","2016-09-14",18.83
"2444","2016-09-15",19.26
"2445","2016-09-16",19.4
"2446","2016-09-19",20.309999
"2447","2016-09-20",20.9
"2448","2016-09-21",21.459999
"2449","2016-09-22",21.450001
"2450","2016-09-23",20.16
"2451","2016-09-26",19.440001
"2452","2016-09-27",19.34
"2453","2016-09-28",18.9
"2454","2016-09-29",17.68
"2455","2016-09-30",18.57
"2456","2016-10-03",18.85
"2457","2016-10-04",18.809999
"2458","2016-10-05",18.83
"2459","2016-10-06",19.219999
"2460","2016-10-07",19.280001
"2461","2016-10-10",19.83
"2462","2016-10-11",19.24
"2463","2016-10-12",18.48
"2464","2016-10-13",18.540001
"2465","2016-10-14",18.33
"2466","2016-10-17",19.73
"2467","2016-10-18",19.75
"2468","2016-10-19",19.440001
"2469","2016-10-20",20.15
"2470","2016-10-21",19.82
"2471","2016-10-24",20.120001
"2472","2016-10-25",19.59
"2473","2016-10-26",16.73
"2474","2016-10-27",15.27
"2475","2016-10-28",15.48
"2476","2016-10-31",15.58
"2477","2016-11-01",15.81
"2478","2016-11-02",15.7
"2479","2016-11-03",15.55
"2480","2016-11-04",15.53
"2481","2016-11-07",16.41
"2482","2016-11-08",17.1
"2483","2016-11-09",16.940001
"2484","2016-11-10",17.200001
"2485","2016-11-11",17.68
"2486","2016-11-14",17.6
"2487","2016-11-15",17.41
"2488","2016-11-16",14.63
"2489","2016-11-17",14.62
"2490","2016-11-18",14.51
"2491","2016-11-21",15.05
"2492","2016-11-22",14.79
"2493","2016-11-23",15.36
"2494","2016-11-25",15.81
"2495","2016-11-28",15.19
"2496","2016-11-29",15.16
"2497","2016-11-30",14.77
"2498","2016-12-01",13.64
"2499","2016-12-02",13.98
"2500","2016-12-05",13.9
"2501","2016-12-06",14.62
"2502","2016-12-07",14.31
"2503","2016-12-08",14.54
"2504","2016-12-09",14.39
"2505","2016-12-12",13.88
"2506","2016-12-13",13.88
"2507","2016-12-14",13.63
"2508","2016-12-15",14.13
"2509","2016-12-16",14.34
"2510","2016-12-19",14.01
"2511","2016-12-20",13.96
"2512","2016-12-21",13.8
"2513","2016-12-22",13.38
"2514","2016-12-23",14.17
"2515","2016-12-27",13.99
"2516","2016-12-28",13.75
"2517","2016-12-29",13.53
"2518","2016-12-30",13.36
"2519","2017-01-03",13.41
"2520","2017-01-04",14.95
"2521","2017-01-05",15.18
"2522","2017-01-06",15.1
"2523","2017-01-09",17.98
"2524","2017-01-10",17.57
"2525","2017-01-11",18.66
"2526","2017-01-12",19.07
"2527","2017-01-13",19.040001
"2528","2017-01-17",18.57
"2529","2017-01-18",18.92
"2530","2017-01-19",18.42
"2531","2017-01-20",18.09
"2532","2017-01-23",17.5
"2533","2017-01-24",17.540001
"2534","2017-01-25",17.18
"2535","2017-01-26",17.68
"2536","2017-01-27",18.35
"2537","2017-01-30",18.08
"2538","2017-01-31",18.950001
"2539","2017-02-01",19.01
"2540","2017-02-02",19.209999
"2541","2017-02-03",19.16
"2542","2017-02-06",18.879999
"2543","2017-02-07",18.469999
"2544","2017-02-08",18.469999
"2545","2017-02-09",18.58
"2546","2017-02-10",18.549999
"2547","2017-02-13",18.629999
"2548","2017-02-14",18.9
"2549","2017-02-15",19.690001
"2550","2017-02-16",20.17
"2551","2017-02-17",19.91
"2552","2017-02-21",22.41
"2553","2017-02-22",22.690001
"2554","2017-02-23",21.68
"2555","2017-02-24",21.42
"2556","2017-02-27",22.17
"2557","2017-02-28",21.52
"2558","2017-03-01",22.15
"2559","2017-03-02",22.469999
"2560","2017-03-03",22.110001
"2561","2017-03-06",22.02
"2562","2017-03-07",21.559999
"2563","2017-03-08",21.940001
"2564","2017-03-09",21.08
"2565","2017-03-10",21.370001
"2566","2017-03-13",21.16
"2567","2017-03-14",21.040001
"2568","2017-03-15",20.940001
"2569","2017-03-16",20.440001
"2570","2017-03-17",20.93
"2571","2017-03-20",21.23
"2572","2017-03-21",20.139999
"2573","2017-03-22",20.4
"2574","2017-03-23",20.49
"2575","2017-03-24",21.08
"2576","2017-03-27",22.99
"2577","2017-03-28",22.75
"2578","2017-03-29",23.34
"2579","2017-03-30",23.559999
"2580","2017-03-31",23.620001
"2581","2017-04-03",22.940001
"2582","2017-04-04",22.690001
"2583","2017-04-05",22.540001
"2584","2017-04-06",22.469999
"2585","2017-04-07",22.790001
"2586","2017-04-10",22.82
"2587","2017-04-11",22.870001
"2588","2017-04-12",23.18
"2589","2017-04-13",23.27
"2590","2017-04-17",23.799999
"2591","2017-04-18",23.99
"2592","2017-04-19",24.58
"2593","2017-04-20",24.24
"2594","2017-04-21",23.93
"2595","2017-04-24",24.49
"2596","2017-04-25",24.889999
"2597","2017-04-26",23.799999
"2598","2017-04-27",30.139999
"2599","2017-04-28",30.01
"2600","2017-05-01",31.42
"2601","2017-05-02",30.969999
"2602","2017-05-03",31.309999
"2603","2017-05-04",31.959999
"2604","2017-05-05",35.43
"2605","2017-05-08",34.290001
"2606","2017-05-09",34.869999
"2607","2017-05-10",34.470001
"2608","2017-05-11",34.419998
"2609","2017-05-12",33.77
"2610","2017-05-15",32.43
"2611","2017-05-16",31.950001
"2612","2017-05-17",30.33
"2613","2017-05-18",31.030001
"2614","2017-05-19",30.48
"2615","2017-05-22",31.799999
"2616","2017-05-23",31.9
"2617","2017-05-24",32.959999
"2618","2017-05-25",33.189999
"2619","2017-05-26",33.32
"2620","2017-05-30",32.650002
"2621","2017-05-31",36.470001
"2622","2017-06-01",38.240002
"2623","2017-06-02",38.310001
"2624","2017-06-05",37.07
"2625","2017-06-06",36.59
"2626","2017-06-07",34.700001
"2627","2017-06-08",34.990002
"2628","2017-06-09",33.43
"2629","2017-06-12",32.349998
"2630","2017-06-13",32.330002
"2631","2017-06-14",32.09
"2632","2017-06-15",32.23
"2633","2017-06-16",32.27
"2634","2017-06-19",33.990002
"2635","2017-06-20",33.27
"2636","2017-06-21",34.990002
"2637","2017-06-22",34.709999
"2638","2017-06-23",35.509998
"2639","2017-06-26",34.939999
"2640","2017-06-27",34.09
"2641","2017-06-28",36.599998
"2642","2017-06-29",35.650002
"2643","2017-06-30",35.369999
"2644","2017-07-03",34.43
"2645","2017-07-05",36.07
"2646","2017-07-06",36.02
"2647","2017-07-07",37.029999
"2648","2017-07-10",37.299999
"2649","2017-07-11",37.93
"2650","2017-07-12",38.810001
"2651","2017-07-13",38.779999
"2652","2017-07-14",38.59
"2653","2017-07-17",38.639999
"2654","2017-07-18",38.23
"2655","2017-07-19",39.139999
"2656","2017-07-20",39.040001
"2657","2017-07-21",39.169998
"2658","2017-07-24",39.439999
"2659","2017-07-25",37.330002
"2660","2017-07-26",39.650002
"2661","2017-07-27",37.93
"2662","2017-07-28",39.470001
"2663","2017-07-31",38.799999
"2664","2017-08-01",38
"2665","2017-08-02",37.889999
"2666","2017-08-03",38.799999
"2667","2017-08-04",38.689999
"2668","2017-08-07",39.200001
"2669","2017-08-08",38.259998
"2670","2017-08-09",37.25
"2671","2017-08-10",37.049999
"2672","2017-08-11",37.759998
"2673","2017-08-14",38.740002
"2674","2017-08-15",39.040001
"2675","2017-08-16",38.66
"2676","2017-08-17",37.459999
"2677","2017-08-18",37.869999
"2678","2017-08-21",38.689999
"2679","2017-08-22",40.52
"2680","2017-08-23",40.389999
"2681","2017-08-24",41.09
"2682","2017-08-25",39.959999
"2683","2017-08-28",41.18
"2684","2017-08-29",40.279999
"2685","2017-08-30",40.759998
"2686","2017-08-31",41.889999
"2687","2017-09-01",41.619999
"2688","2017-09-05",41.299999
"2689","2017-09-06",42.349998
"2690","2017-09-07",42.990002
"2691","2017-09-08",42.459999
"2692","2017-09-11",42.790001
"2693","2017-09-12",42.779999
"2694","2017-09-13",42.110001
"2695","2017-09-14",41.650002
"2696","2017-09-15",42.75
"2697","2017-09-18",42.490002
"2698","2017-09-19",42.790001
"2699","2017-09-20",43.400002
"2700","2017-09-21",45
"2701","2017-09-22",45.959999
"2702","2017-09-25",45.799999
"2703","2017-09-26",45.82
"2704","2017-09-27",47.080002
"2705","2017-09-28",46.41
"2706","2017-09-29",47.119999
"2707","2017-10-02",47.939999
"2708","2017-10-03",49.119999
"2709","2017-10-04",47.990002
"2710","2017-10-05",48.130001
"2711","2017-10-06",48.630001
"2712","2017-10-09",47.990002
"2713","2017-10-10",48.599998
"2714","2017-10-11",48.91
"2715","2017-10-12",48.07
"2716","2017-10-13",47.41
"2717","2017-10-16",47.200001
"2718","2017-10-17",46.490002
"2719","2017-10-18",46.619999
"2720","2017-10-19",47.529999
"2721","2017-10-20",49.150002
"2722","2017-10-23",48.98
"2723","2017-10-24",49.59
"2724","2017-10-25",49.09
"2725","2017-10-26",49.330002
"2726","2017-10-27",51.16
"2727","2017-10-30",50.099998
"2728","2017-10-31",54.990002
"2729","2017-11-01",53.009998
"2730","2017-11-02",54.98
"2731","2017-11-03",56.709999
"2732","2017-11-06",58.279999
"2733","2017-11-07",60.5
"2734","2017-11-08",60.509998
"2735","2017-11-09",59.18
"2736","2017-11-10",60.369999
"2737","2017-11-13",58.220001
"2738","2017-11-14",58.330002
"2739","2017-11-15",57.419998
"2740","2017-11-16",58.5
"2741","2017-11-17",58.869999
"2742","2017-11-20",58.860001
"2743","2017-11-21",59.75
"2744","2017-11-22",59.169998
"2745","2017-11-24",59.27
"2746","2017-11-27",58.419998
"2747","2017-11-28",58.790001
"2748","2017-11-29",57.790001
"2749","2017-11-30",59.48
"2750","2017-12-01",57.950001
"2751","2017-12-04",55.18
"2752","2017-12-05",53.5
"2753","2017-12-06",53.73
"2754","2017-12-07",54.439999
"2755","2017-12-08",53.830002
"2756","2017-12-11",51.959999
"2757","2017-12-12",50.220001
"2758","2017-12-13",51.880001
"2759","2017-12-14",51.220001
"2760","2017-12-15",51.560001
"2761","2017-12-18",52.82
"2762","2017-12-19",53.540001
"2763","2017-12-20",53.73
"2764","2017-12-21",54.23
"2765","2017-12-22",52.02
"2766","2017-12-26",52.34
"2767","2017-12-27",53.119999
"2768","2017-12-28",54.630001
"2769","2017-12-29",52.540001
"2770","2018-01-02",51.790001
"2771","2018-01-03",55.830002
"2772","2018-01-04",56.139999
"2773","2018-01-05",57.529999
"2774","2018-01-08",49.91
"2775","2018-01-09",52.470001
"2776","2018-01-10",53.959999
"2777","2018-01-11",55.060001
"2778","2018-01-12",52.619999
"2779","2018-01-16",52.950001
"2780","2018-01-17",47.68
"2781","2018-01-18",48.790001
"2782","2018-01-19",47.82
"2783","2018-01-22",48.490002
"2784","2018-01-23",52.150002
"2785","2018-01-24",51.630001
"2786","2018-01-25",50.259998
"2787","2018-01-26",50.07
"2788","2018-01-29",49.84
"2789","2018-01-30",49.5
"2790","2018-01-31",49.709999
"2791","2018-02-01",49.599998
"2792","2018-02-02",49
"2793","2018-02-05",47.130001
"2794","2018-02-06",48.560001
"2795","2018-02-07",48.169998
"2796","2018-02-08",44.560001
"2797","2018-02-09",45.900002
"2798","2018-02-12",47.529999
"2799","2018-02-13",47.57
"2800","2018-02-14",49.080002
"2801","2018-02-15",49.139999
"2802","2018-02-16",48.860001
"2803","2018-02-20",48.009998
"2804","2018-02-21",46.639999
"2805","2018-02-22",44.990002
"2806","2018-02-23",42.369999
"2807","2018-02-26",42.560001
"2808","2018-02-27",44.369999
"2809","2018-02-28",44.610001
"2810","2018-03-01",43.759998
"2811","2018-03-02",45.419998
"2812","2018-03-05",46.84
"2813","2018-03-06",47.759998
"2814","2018-03-07",49.209999
"2815","2018-03-08",50.880001
"2816","2018-03-09",52.150002
"2817","2018-03-12",53.189999
"2818","2018-03-13",52.549999
"2819","2018-03-14",52.759998
"2820","2018-03-15",52.09
"2821","2018-03-16",52.57
"2822","2018-03-19",48.459999
"2823","2018-03-20",49.040001
"2824","2018-03-21",49.060001
"2825","2018-03-22",45.990002
"2826","2018-03-23",44.119999
"2827","2018-03-26",45.099998
"2828","2018-03-27",41.709999
"2829","2018-03-28",39.82
"2830","2018-03-29",40.330002
"2831","2018-04-02",38.799999
"2832","2018-04-03",40.400002
"2833","2018-04-04",40.669998
"2834","2018-04-05",40.5
"2835","2018-04-06",37.84
"2836","2018-04-09",40.349998
"2837","2018-04-10",41.16
"2838","2018-04-11",42.360001
"2839","2018-04-12",45.639999
"2840","2018-04-13",44.959999
"2841","2018-04-16",44.880001
