"","date","USAU"
"535","2009-02-17",878.400024
"536","2009-02-18",878.400024
"537","2009-02-19",900
"538","2009-02-20",892.799988
"539","2009-02-23",885.599976
"540","2009-02-24",885.599976
"541","2009-02-25",885.599976
"542","2009-02-26",907.200012
"543","2009-02-27",878.400024
"544","2009-03-02",885.599976
"545","2009-03-03",878.400024
"546","2009-03-04",885.599976
"547","2009-03-05",878.400024
"548","2009-03-06",842.400024
"549","2009-03-09",842.400024
"550","2009-03-10",900
"551","2009-03-11",900
"552","2009-03-12",921.599976
"553","2009-03-13",892.799988
"554","2009-03-16",921.599976
"555","2009-03-17",892.799988
"556","2009-03-18",892.799988
"557","2009-03-19",907.200012
"558","2009-03-20",921.599976
"559","2009-03-23",892.799988
"560","2009-03-24",900
"561","2009-03-25",914.400024
"562","2009-03-26",907.200012
"563","2009-03-27",892.799988
"564","2009-03-30",928.799988
"565","2009-03-31",907.200012
"566","2009-04-01",907.200012
"567","2009-04-02",892.799988
"568","2009-04-03",878.400024
"569","2009-04-06",892.799988
"570","2009-04-07",892.799988
"571","2009-04-08",907.200012
"572","2009-04-09",921.599976
"573","2009-04-13",871.200012
"574","2009-04-14",914.400024
"575","2009-04-15",907.200012
"576","2009-04-16",921.599976
"577","2009-04-17",914.400024
"578","2009-04-20",900
"579","2009-04-21",892.799988
"580","2009-04-22",900
"581","2009-04-23",921.599976
"582","2009-04-24",921.599976
"583","2009-04-27",914.400024
"584","2009-04-28",950.400024
"585","2009-04-29",936
"586","2009-04-30",950.400024
"587","2009-05-01",979.200012
"588","2009-05-04",964.799988
"589","2009-05-05",928.799988
"590","2009-05-06",914.400024
"591","2009-05-07",957.599976
"592","2009-05-08",979.200012
"593","2009-05-11",972
"594","2009-05-12",979.200012
"595","2009-05-13",1000.799988
"596","2009-05-14",979.200012
"597","2009-05-15",964.799988
"598","2009-05-18",986.400024
"599","2009-05-19",1000.799988
"600","2009-05-20",1008
"601","2009-05-21",1015.200012
"602","2009-05-22",1000.799988
"603","2009-05-26",1022.400024
"604","2009-05-27",1044
"605","2009-05-28",1036.800049
"606","2009-05-29",1022.400024
"607","2009-06-01",1022.400024
"608","2009-06-02",993.599976
"609","2009-06-03",993.599976
"610","2009-06-04",986.400024
"611","2009-06-05",993.599976
"612","2009-06-08",1015.200012
"613","2009-06-09",1036.800049
"614","2009-06-10",1058.400024
"615","2009-06-11",1130.400024
"616","2009-06-12",1216.800049
"617","2009-06-15",1188
"618","2009-06-16",1137.599976
"619","2009-06-17",1101.599976
"620","2009-06-18",1130.400024
"621","2009-06-19",1180.800049
"622","2009-06-22",1044
"623","2009-06-23",1000.799988
"624","2009-06-24",1072.800049
"625","2009-06-25",1058.400024
"626","2009-06-26",1058.400024
"627","2009-06-29",1008
"628","2009-06-30",1058.400024
"629","2009-07-01",986.400024
"630","2009-07-02",986.400024
"631","2009-07-06",1044
"632","2009-07-07",1000.799988
"633","2009-07-08",993.599976
"634","2009-07-09",972
"635","2009-07-10",972
"636","2009-07-13",1015.200012
"637","2009-07-14",972
"638","2009-07-15",1015.200012
"639","2009-07-16",1008
"640","2009-07-17",1008
"641","2009-07-20",993.599976
"642","2009-07-21",1044
"643","2009-07-22",1036.800049
"644","2009-07-23",1044
"645","2009-07-24",1008
"646","2009-07-27",1044
"647","2009-07-28",1036.800049
"648","2009-07-29",1000.799988
"649","2009-07-30",1044
"650","2009-07-31",1044
"651","2009-08-03",1072.800049
"652","2009-08-04",1108.800049
"653","2009-08-05",1101.599976
"654","2009-08-06",1101.599976
"655","2009-08-07",1087.199951
"656","2009-08-10",1051.199951
"657","2009-08-11",1116
"658","2009-08-12",1116
"659","2009-08-13",1101.599976
"660","2009-08-14",1101.599976
"661","2009-08-17",1080
"662","2009-08-18",1065.599976
"663","2009-08-19",1123.199951
"664","2009-08-20",1144.800049
"665","2009-08-21",1152
"666","2009-08-24",1144.800049
"667","2009-08-25",1195.199951
"668","2009-08-26",1202.400024
"669","2009-08-27",1173.599976
"670","2009-08-28",1382.400024
"671","2009-08-31",1353.599976
"672","2009-09-01",1288.800049
"673","2009-09-02",1260
"674","2009-09-03",1296
"675","2009-09-04",1432.800049
"676","2009-09-08",1533.599976
"677","2009-09-09",1648.800049
"678","2009-09-10",1598.400024
"679","2009-09-11",1555.199951
"680","2009-09-14",1591.199951
"681","2009-09-15",1519.199951
"682","2009-09-16",1569.599976
"683","2009-09-17",1454.400024
"684","2009-09-18",1382.400024
"685","2009-09-21",1389.599976
"686","2009-09-22",1526.400024
"687","2009-09-23",1548
"688","2009-09-24",1850.400024
"689","2009-09-25",2858.399902
"690","2009-09-28",2275.199951
"691","2009-09-29",2433.600098
"692","2009-09-30",2440.800049
"693","2009-10-01",2433.600098
"694","2009-10-02",2412
"695","2009-10-05",2361.600098
"696","2009-10-06",2203.199951
"697","2009-10-07",2340
"698","2009-10-08",2340
"699","2009-10-09",2361.600098
"700","2009-10-12",2419.199951
"701","2009-10-13",2282.399902
"702","2009-10-14",2376
"703","2009-10-15",2376
"704","2009-10-16",2325.600098
"705","2009-10-19",2311.199951
"706","2009-10-20",2325.600098
"707","2009-10-21",2448
"708","2009-10-22",2376
"709","2009-10-23",2347.199951
"710","2009-10-26",2260.800049
"711","2009-10-27",2217.600098
"712","2009-10-28",2016
"713","2009-10-29",2023.199951
"714","2009-10-30",1936.800049
"715","2009-11-02",1951.199951
"716","2009-11-03",1987.199951
"717","2009-11-04",1987.199951
"718","2009-11-05",1936.800049
"719","2009-11-06",2059.199951
"720","2009-11-09",1980
"721","2009-11-10",1922.400024
"722","2009-11-11",2016
"723","2009-11-12",2138.399902
"724","2009-11-13",2145.600098
"725","2009-11-16",2685.600098
"726","2009-11-17",2505.600098
"727","2009-11-18",2584.800049
"728","2009-11-19",2440.800049
"729","2009-11-20",3420
"730","2009-11-23",3225.600098
"731","2009-11-24",3880.800049
"732","2009-11-25",2930.399902
"733","2009-11-27",2829.600098
"734","2009-11-30",2606.399902
"735","2009-12-01",2606.399902
"736","2009-12-02",2469.600098
"737","2009-12-03",2664
"738","2009-12-04",2592
"739","2009-12-07",2635.199951
"740","2009-12-08",2534.399902
"741","2009-12-09",2390.399902
"742","2009-12-10",2404.800049
"743","2009-12-11",2383.199951
"744","2009-12-14",2289.600098
"745","2009-12-15",2390.399902
"746","2009-12-16",2347.199951
"747","2009-12-17",2268
"748","2009-12-18",2268
"749","2009-12-21",2448
"750","2009-12-22",2397.600098
"751","2009-12-23",2649.600098
"752","2009-12-24",3103.199951
"753","2009-12-28",2887.199951
"754","2009-12-29",2678.399902
"755","2009-12-30",2700
"756","2009-12-31",2642.399902
"757","2010-01-04",2764.800049
"758","2010-01-05",2966.399902
"759","2010-01-06",2995.199951
"760","2010-01-07",3002.399902
"761","2010-01-08",2959.199951
"762","2010-01-11",2844
"763","2010-01-12",2714.399902
"764","2010-01-13",2836.800049
"765","2010-01-14",2829.600098
"766","2010-01-15",2721.600098
"767","2010-01-19",2700
"768","2010-01-20",2541.600098
"769","2010-01-21",2462.399902
"770","2010-01-22",2275.199951
"771","2010-01-25",2181.600098
"772","2010-01-26",2203.199951
"773","2010-01-27",2203.199951
"774","2010-01-28",2124
"775","2010-01-29",2008.800049
"776","2010-02-01",2052
"777","2010-02-02",2080.800049
"778","2010-02-03",2217.600098
"779","2010-02-04",2052
"780","2010-02-05",1900.800049
"781","2010-02-08",1915.199951
"782","2010-02-09",2030.400024
"783","2010-02-10",2044.800049
"784","2010-02-11",2016
"785","2010-02-12",1987.199951
"786","2010-02-16",2008.800049
"787","2010-02-17",2073.600098
"788","2010-02-18",2052
"789","2010-02-19",2260.800049
"790","2010-02-22",2260.800049
"791","2010-02-23",2160
"792","2010-02-24",2174.399902
"793","2010-02-25",2059.199951
"794","2010-02-26",1965.599976
"795","2010-03-01",1965.599976
"796","2010-03-02",2016
"797","2010-03-03",2016
"798","2010-03-04",1994.400024
"799","2010-03-05",2023.199951
"800","2010-03-08",2030.400024
"801","2010-03-09",2160
"802","2010-03-10",2196
"803","2010-03-11",2174.399902
"804","2010-03-12",2181.600098
"805","2010-03-15",2088
"806","2010-03-16",2023.199951
"807","2010-03-17",1951.199951
"808","2010-03-18",1944
"809","2010-03-19",1792.800049
"810","2010-03-22",1843.199951
"811","2010-03-23",1879.199951
"812","2010-03-24",1836
"813","2010-03-25",1771.199951
"814","2010-03-26",1764
"815","2010-03-29",1728
"816","2010-03-30",1692
"817","2010-03-31",1756.800049
"818","2010-04-01",1821.599976
"819","2010-04-05",1792.800049
"820","2010-04-06",1908
"821","2010-04-07",1929.599976
"822","2010-04-08",1951.199951
"823","2010-04-09",1965.599976
"824","2010-04-12",1900.800049
"825","2010-04-13",1900.800049
"826","2010-04-14",1965.599976
"827","2010-04-15",1965.599976
"828","2010-04-16",1807.199951
"829","2010-04-19",1850.400024
"830","2010-04-20",1929.599976
"831","2010-04-21",1908
"832","2010-04-22",1886.400024
"833","2010-04-23",1908
"834","2010-04-26",1828.800049
"835","2010-04-27",1735.199951
"836","2010-04-28",1713.599976
"837","2010-04-29",1720.800049
"838","2010-04-30",1713.599976
"839","2010-05-03",1677.599976
"840","2010-05-04",1555.199951
"841","2010-05-05",1555.199951
"842","2010-05-06",1533.599976
"843","2010-05-07",1476
"844","2010-05-10",1332
"845","2010-05-11",1425.599976
"846","2010-05-12",1605.599976
"847","2010-05-13",1620
"848","2010-05-14",1555.199951
"849","2010-05-17",1468.800049
"850","2010-05-18",1440
"851","2010-05-19",1346.400024
"852","2010-05-20",1296
"853","2010-05-21",1288.800049
"854","2010-05-24",1296
"855","2010-05-25",1224
"856","2010-05-26",1188
"857","2010-05-27",1245.599976
"858","2010-05-28",1281.599976
"859","2010-06-01",1252.800049
"860","2010-06-02",1224
"861","2010-06-03",1224
"862","2010-06-04",1188
"863","2010-06-07",1159.199951
"864","2010-06-08",1080
"865","2010-06-09",1130.400024
"866","2010-06-10",1137.599976
"867","2010-06-11",1209.599976
"868","2010-06-14",1195.199951
"869","2010-06-15",1267.199951
"870","2010-06-16",1231.199951
"871","2010-06-17",1252.800049
"872","2010-06-18",1353.599976
"873","2010-06-21",1195.199951
"874","2010-06-22",1260
"875","2010-06-23",1238.400024
"876","2010-06-24",1166.400024
"877","2010-06-25",1173.599976
"878","2010-06-28",1130.400024
"879","2010-06-29",943.200012
"880","2010-06-30",1072.800049
"881","2010-07-01",957.599976
"882","2010-07-02",943.200012
"883","2010-07-06",1051.199951
"884","2010-07-07",1094.400024
"885","2010-07-08",1116
"886","2010-07-09",1072.800049
"887","2010-07-12",1195.199951
"888","2010-07-13",1216.800049
"889","2010-07-14",1173.599976
"890","2010-07-15",1137.599976
"891","2010-07-16",1152
"892","2010-07-19",1051.199951
"893","2010-07-20",1101.599976
"894","2010-07-21",1036.800049
"895","2010-07-22",1036.800049
"896","2010-07-23",1080
"897","2010-07-26",1101.599976
"898","2010-07-27",1173.599976
"899","2010-07-28",1231.199951
"900","2010-07-29",1238.400024
"901","2010-07-30",1317.599976
"902","2010-08-02",1346.400024
"903","2010-08-03",1353.599976
"904","2010-08-04",1296
"905","2010-08-05",1252.800049
"906","2010-08-06",1296
"907","2010-08-09",1252.800049
"908","2010-08-10",1296
"909","2010-08-11",1310.400024
"910","2010-08-12",1310.400024
"911","2010-08-13",1267.199951
"912","2010-08-16",1245.599976
"913","2010-08-17",1238.400024
"914","2010-08-18",1260
"915","2010-08-19",1216.800049
"916","2010-08-20",1224
"917","2010-08-23",1252.800049
"918","2010-08-24",1202.400024
"919","2010-08-25",1202.400024
"920","2010-08-26",1224
"921","2010-08-27",1166.400024
"922","2010-08-30",1180.800049
"923","2010-08-31",1180.800049
"924","2010-09-01",1238.400024
"925","2010-09-02",1274.400024
"926","2010-09-03",1368
"927","2010-09-07",1317.599976
