"","date","PNNT"
"1002","2011-04-07",11.96
"1003","2011-04-08",11.8
"1004","2011-04-11",11.63
"1005","2011-04-12",11.59
"1006","2011-04-13",11.52
"1007","2011-04-14",11.62
"1008","2011-04-15",11.64
"1009","2011-04-18",11.6
"1010","2011-04-19",11.54
"1011","2011-04-20",11.74
"1012","2011-04-21",11.88
"1013","2011-04-25",11.9
"1014","2011-04-26",12.06
"1015","2011-04-27",12.13
"1016","2011-04-28",12.32
"1017","2011-04-29",12.34
"1018","2011-05-02",12.12
"1019","2011-05-03",12.1
"1020","2011-05-04",12.03
"1021","2011-05-05",12.07
"1022","2011-05-06",12.1
"1023","2011-05-09",12.34
"1024","2011-05-10",12.27
"1025","2011-05-11",12.12
"1026","2011-05-12",12.23
"1027","2011-05-13",12.12
"1028","2011-05-16",11.96
"1029","2011-05-17",12.06
"1030","2011-05-18",11.93
"1031","2011-05-19",11.97
"1032","2011-05-20",11.94
"1033","2011-05-23",11.88
"1034","2011-05-24",11.86
"1035","2011-05-25",12.02
"1036","2011-05-26",12.2
"1037","2011-05-27",12.27
"1038","2011-05-31",12.43
"1039","2011-06-01",12.05
"1040","2011-06-02",12.16
"1041","2011-06-03",12.1
"1042","2011-06-06",12.06
"1043","2011-06-07",12.12
"1044","2011-06-08",11.94
"1045","2011-06-09",11.98
"1046","2011-06-10",11.68
"1047","2011-06-13",11.73
"1048","2011-06-14",11.91
"1049","2011-06-15",11.58
"1050","2011-06-16",11.18
"1051","2011-06-17",11.27
"1052","2011-06-20",11.25
"1053","2011-06-21",11.27
"1054","2011-06-22",11.14
"1055","2011-06-23",11.14
"1056","2011-06-24",11.14
"1057","2011-06-27",10.97
"1058","2011-06-28",11.07
"1059","2011-06-29",11.13
"1060","2011-06-30",11.21
"1061","2011-07-01",11.29
"1062","2011-07-05",11.21
"1063","2011-07-06",11.18
"1064","2011-07-07",11.52
"1065","2011-07-08",11.34
"1066","2011-07-11",11.07
"1067","2011-07-12",11.05
"1068","2011-07-13",11.18
"1069","2011-07-14",11.1
"1070","2011-07-15",11.12
"1071","2011-07-18",11.02
"1072","2011-07-19",11.15
"1073","2011-07-20",11.2
"1074","2011-07-21",11.46
"1075","2011-07-22",11.48
"1076","2011-07-25",11.38
"1077","2011-07-26",11.28
"1078","2011-07-27",10.99
"1079","2011-07-28",10.96
"1080","2011-07-29",10.62
"1081","2011-08-01",10.65
"1082","2011-08-02",10.25
"1083","2011-08-03",10.28
"1084","2011-08-04",9.78
"1085","2011-08-05",10
"1086","2011-08-08",9
"1087","2011-08-09",10.17
"1088","2011-08-10",9.42
"1089","2011-08-11",9.8
"1090","2011-08-12",9.79
"1091","2011-08-15",9.87
"1092","2011-08-16",9.9
"1093","2011-08-17",10.08
"1094","2011-08-18",9.53
"1095","2011-08-19",9.2
"1096","2011-08-22",9.35
"1097","2011-08-23",9.89
"1098","2011-08-24",9.79
"1099","2011-08-25",9.58
"1100","2011-08-26",9.76
"1101","2011-08-29",10.2
"1102","2011-08-30",10.09
"1103","2011-08-31",10.23
"1104","2011-09-01",10.08
"1105","2011-09-02",9.65
"1106","2011-09-06",9.83
"1107","2011-09-07",10.22
"1108","2011-09-08",10.04
"1109","2011-09-09",9.8
"1110","2011-09-12",9.88
"1111","2011-09-13",9.94
"1112","2011-09-14",10.02
"1113","2011-09-15",10.17
"1114","2011-09-16",10.02
"1115","2011-09-19",9.94
"1116","2011-09-20",9.78
"1117","2011-09-21",9.17
"1118","2011-09-22",9.15
"1119","2011-09-23",9.06
"1120","2011-09-26",9.11
"1121","2011-09-27",9.28
"1122","2011-09-28",8.89
"1123","2011-09-29",9.21
"1124","2011-09-30",8.92
"1125","2011-10-03",8.57
"1126","2011-10-04",8.88
"1127","2011-10-05",9.18
"1128","2011-10-06",9.45
"1129","2011-10-07",9.2
"1130","2011-10-10",9.63
"1131","2011-10-11",9.6
"1132","2011-10-12",9.76
"1133","2011-10-13",9.91
"1134","2011-10-14",10.12
"1135","2011-10-17",9.79
"1136","2011-10-18",10.11
"1137","2011-10-19",9.97
"1138","2011-10-20",9.97
"1139","2011-10-21",10.16
"1140","2011-10-24",10.33
"1141","2011-10-25",10.32
"1142","2011-10-26",10.43
"1143","2011-10-27",11.02
"1144","2011-10-28",10.94
"1145","2011-10-31",10.72
"1146","2011-11-01",10.15
"1147","2011-11-02",10.56
"1148","2011-11-03",10.74
"1149","2011-11-04",10.59
"1150","2011-11-07",10.52
"1151","2011-11-08",10.69
"1152","2011-11-09",10.21
"1153","2011-11-10",10.22
"1154","2011-11-11",10.38
"1155","2011-11-14",10.34
"1156","2011-11-15",10.49
"1157","2011-11-16",10.22
"1158","2011-11-17",10.03
"1159","2011-11-18",10.29
"1160","2011-11-21",10.16
"1161","2011-11-22",10.12
"1162","2011-11-23",9.83
"1163","2011-11-25",9.57
"1164","2011-11-28",9.97
"1165","2011-11-29",10.06
"1166","2011-11-30",10.6
"1167","2011-12-01",10.61
"1168","2011-12-02",10.69
"1169","2011-12-05",10.85
"1170","2011-12-06",10.78
"1171","2011-12-07",10.78
"1172","2011-12-08",10.4
"1173","2011-12-09",10.7
"1174","2011-12-12",10.46
"1175","2011-12-13",10.27
"1176","2011-12-14",10.14
"1177","2011-12-15",10.25
"1178","2011-12-16",10.16
"1179","2011-12-19",10.08
"1180","2011-12-20",10.41
"1181","2011-12-21",10.04
"1182","2011-12-22",10.11
"1183","2011-12-23",10.19
"1184","2011-12-27",10.23
"1185","2011-12-28",10.09
"1186","2011-12-29",10.09
"1187","2011-12-30",10.09
"1188","2012-01-03",10.32
"1189","2012-01-04",10.31
"1190","2012-01-05",10.46
"1191","2012-01-06",10.46
"1192","2012-01-09",10.49
"1193","2012-01-10",10.59
"1194","2012-01-11",10.6
"1195","2012-01-12",10.6
"1196","2012-01-13",10.71
"1197","2012-01-17",10.68
"1198","2012-01-18",10.83
"1199","2012-01-19",11.03
"1200","2012-01-20",11.06
"1201","2012-01-23",10.78
"1202","2012-01-24",10.49
"1203","2012-01-25",10.45
"1204","2012-01-26",10.49
"1205","2012-01-27",10.49
"1206","2012-01-30",10.44
"1207","2012-01-31",10.32
"1208","2012-02-01",10.54
"1209","2012-02-02",10.53
"1210","2012-02-03",10.6
"1211","2012-02-06",10.55
"1212","2012-02-07",10.65
"1213","2012-02-08",10.67
"1214","2012-02-09",10.65
"1215","2012-02-10",10.69
"1216","2012-02-13",10.62
"1217","2012-02-14",10.68
"1218","2012-02-15",10.55
"1219","2012-02-16",10.84
"1220","2012-02-17",10.94
"1221","2012-02-21",10.98
"1222","2012-02-22",11.08
"1223","2012-02-23",11.2
"1224","2012-02-24",11.05
"1225","2012-02-27",11.23
"1226","2012-02-28",11.11
"1227","2012-02-29",11.04
"1228","2012-03-01",11.05
"1229","2012-03-02",10.99
"1230","2012-03-05",11.22
"1231","2012-03-06",10.81
"1232","2012-03-07",10.99
"1233","2012-03-08",10.98
"1234","2012-03-09",11.09
"1235","2012-03-12",10.96
"1236","2012-03-13",11.14
"1237","2012-03-14",11.12
"1238","2012-03-15",11.14
"1239","2012-03-16",11.12
"1240","2012-03-19",11.14
"1241","2012-03-20",10.72
"1242","2012-03-21",10.61
"1243","2012-03-22",10.6
"1244","2012-03-23",10.57
"1245","2012-03-26",10.62
"1246","2012-03-27",10.6
"1247","2012-03-28",10.57
"1248","2012-03-29",10.51
"1249","2012-03-30",10.4
"1250","2012-04-02",10.7
"1251","2012-04-03",10.67
"1252","2012-04-04",10.52
"1253","2012-04-05",10.45
"1254","2012-04-09",10.37
"1255","2012-04-10",10.09
"1256","2012-04-11",10.35
"1257","2012-04-12",10.39
"1258","2012-04-13",10.27
"1259","2012-04-16",10.18
"1260","2012-04-17",10.22
"1261","2012-04-18",10.17
"1262","2012-04-19",10.17
"1263","2012-04-20",10.38
"1264","2012-04-23",10.3
"1265","2012-04-24",10.28
"1266","2012-04-25",10.36
"1267","2012-04-26",10.4
"1268","2012-04-27",10.51
"1269","2012-04-30",10.45
"1270","2012-05-01",10.37
"1271","2012-05-02",10.55
"1272","2012-05-03",10.22
"1273","2012-05-04",10.01
"1274","2012-05-07",10.01
"1275","2012-05-08",9.96
"1276","2012-05-09",9.95
"1277","2012-05-10",9.95
"1278","2012-05-11",9.94
"1279","2012-05-14",9.77
"1280","2012-05-15",9.77
"1281","2012-05-16",9.72
"1282","2012-05-17",9.55
"1283","2012-05-18",9.27
"1284","2012-05-21",9.56
"1285","2012-05-22",9.57
"1286","2012-05-23",9.75
"1287","2012-05-24",9.81
"1288","2012-05-25",9.72
"1289","2012-05-29",9.76
"1290","2012-05-30",9.64
"1291","2012-05-31",9.75
"1292","2012-06-01",9.49
"1293","2012-06-04",9.38
"1294","2012-06-05",9.46
"1295","2012-06-06",9.94
"1296","2012-06-07",9.95
"1297","2012-06-08",9.95
"1298","2012-06-11",9.73
"1299","2012-06-12",9.95
"1300","2012-06-13",9.96
"1301","2012-06-14",10
"1302","2012-06-15",10.03
"1303","2012-06-18",10.25
"1304","2012-06-19",9.98
"1305","2012-06-20",10.1
"1306","2012-06-21",9.97
"1307","2012-06-22",10.07
"1308","2012-06-25",9.97
"1309","2012-06-26",10.02
"1310","2012-06-27",10.18
"1311","2012-06-28",10.21
"1312","2012-06-29",10.35
"1313","2012-07-02",10.52
"1314","2012-07-03",10.66
"1315","2012-07-05",10.62
"1316","2012-07-06",10.54
"1317","2012-07-09",10.51
"1318","2012-07-10",10.47
"1319","2012-07-11",10.55
"1320","2012-07-12",10.47
"1321","2012-07-13",10.69
"1322","2012-07-16",10.66
"1323","2012-07-17",10.71
"1324","2012-07-18",10.78
"1325","2012-07-19",10.68
"1326","2012-07-20",10.65
"1327","2012-07-23",10.36
"1328","2012-07-24",10.66
"1329","2012-07-25",10.59
"1330","2012-07-26",10.62
"1331","2012-07-27",10.69
"1332","2012-07-30",10.59
"1333","2012-07-31",10.44
"1334","2012-08-01",10.44
"1335","2012-08-02",10.41
"1336","2012-08-03",10.57
"1337","2012-08-06",10.67
"1338","2012-08-07",10.81
"1339","2012-08-08",10.52
"1340","2012-08-09",10.79
"1341","2012-08-10",10.78
"1342","2012-08-13",10.68
"1343","2012-08-14",10.66
"1344","2012-08-15",10.82
"1345","2012-08-16",10.91
"1346","2012-08-17",10.91
"1347","2012-08-20",10.87
"1348","2012-08-21",10.81
"1349","2012-08-22",10.75
"1350","2012-08-23",10.67
"1351","2012-08-24",10.7
"1352","2012-08-27",10.79
"1353","2012-08-28",10.83
"1354","2012-08-29",10.85
"1355","2012-08-30",10.87
"1356","2012-08-31",10.86
"1357","2012-09-04",10.89
"1358","2012-09-05",10.77
"1359","2012-09-06",10.89
"1360","2012-09-07",10.96
"1361","2012-09-10",10.99
"1362","2012-09-11",11
"1363","2012-09-12",11
"1364","2012-09-13",11.16
"1365","2012-09-14",11.34
"1366","2012-09-17",11.44
"1367","2012-09-18",11.23
"1368","2012-09-19",11.21
"1369","2012-09-20",11.31
"1370","2012-09-21",11.24
"1371","2012-09-24",11.1
"1372","2012-09-25",10.55
"1373","2012-09-26",10.73
"1374","2012-09-27",10.69
"1375","2012-09-28",10.61
"1376","2012-10-01",10.64
"1377","2012-10-02",10.56
"1378","2012-10-03",10.55
"1379","2012-10-04",10.69
"1380","2012-10-05",10.79
"1381","2012-10-08",10.72
"1382","2012-10-09",10.56
"1383","2012-10-10",10.46
"1384","2012-10-11",10.49
"1385","2012-10-12",10.51
"1386","2012-10-15",10.5
"1387","2012-10-16",10.68
"1388","2012-10-17",10.76
"1389","2012-10-18",10.83
"1390","2012-10-19",10.82
"1391","2012-10-22",10.84
"1392","2012-10-23",10.82
"1393","2012-10-24",10.71
"1394","2012-10-25",10.92
"1395","2012-10-26",10.85
"1396","2012-10-31",11
"1397","2012-11-01",11.1
"1398","2012-11-02",10.86
"1399","2012-11-05",10.92
"1400","2012-11-06",10.89
"1401","2012-11-07",10.69
"1402","2012-11-08",10.61
"1403","2012-11-09",10.52
"1404","2012-11-12",10.71
"1405","2012-11-13",10.43
"1406","2012-11-14",10.07
"1407","2012-11-15",10.18
"1408","2012-11-16",10.38
"1409","2012-11-19",10.23
"1410","2012-11-20",10.16
"1411","2012-11-21",10.22
"1412","2012-11-23",10.43
"1413","2012-11-26",10.57
"1414","2012-11-27",10.42
"1415","2012-11-28",10.52
"1416","2012-11-29",10.67
"1417","2012-11-30",10.77
"1418","2012-12-03",10.68
"1419","2012-12-04",10.62
"1420","2012-12-05",10.71
"1421","2012-12-06",10.64
"1422","2012-12-07",10.68
"1423","2012-12-10",10.72
"1424","2012-12-11",10.77
"1425","2012-12-12",10.69
"1426","2012-12-13",10.7
"1427","2012-12-14",10.89
"1428","2012-12-17",10.92
"1429","2012-12-18",11
"1430","2012-12-19",10.9
"1431","2012-12-20",10.92
"1432","2012-12-21",10.79
"1433","2012-12-24",10.84
"1434","2012-12-26",10.77
"1435","2012-12-27",10.77
"1436","2012-12-28",10.74
"1437","2012-12-31",11
"1438","2013-01-02",11.14
"1439","2013-01-03",11.13
"1440","2013-01-04",11.24
"1441","2013-01-07",11.13
"1442","2013-01-08",11.06
"1443","2013-01-09",11.12
"1444","2013-01-10",11.12
"1445","2013-01-11",11.14
"1446","2013-01-14",11.23
"1447","2013-01-15",11.12
"1448","2013-01-16",11.08
"1449","2013-01-17",11.2
"1450","2013-01-18",11.17
"1451","2013-01-22",11.27
"1452","2013-01-23",11.22
"1453","2013-01-24",11.12
"1454","2013-01-25",11.1
"1455","2013-01-28",11.07
"1456","2013-01-29",11.25
"1457","2013-01-30",11.11
"1458","2013-01-31",11.18
"1459","2013-02-01",11.24
"1460","2013-02-04",11.19
"1461","2013-02-05",11.28
"1462","2013-02-06",11.33
"1463","2013-02-07",11.01
"1464","2013-02-08",11.1
"1465","2013-02-11",11.18
"1466","2013-02-12",11.23
"1467","2013-02-13",11.34
"1468","2013-02-14",11.4
"1469","2013-02-15",11.39
"1470","2013-02-19",11.6
"1471","2013-02-20",11.47
"1472","2013-02-21",11.31
"1473","2013-02-22",11.6
"1474","2013-02-25",11.43
"1475","2013-02-26",11.48
"1476","2013-02-27",11.54
"1477","2013-02-28",11.6
"1478","2013-03-01",11.77
"1479","2013-03-04",11.7
"1480","2013-03-05",11.79
"1481","2013-03-06",11.82
"1482","2013-03-07",11.84
"1483","2013-03-08",11.95
"1484","2013-03-11",11.98
"1485","2013-03-12",11.98
"1486","2013-03-13",12.04
"1487","2013-03-14",12.13
"1488","2013-03-15",12.18
"1489","2013-03-18",12.01
"1490","2013-03-19",11.73
"1491","2013-03-20",11.59
"1492","2013-03-21",11.63
"1493","2013-03-22",11.68
"1494","2013-03-25",11.55
"1495","2013-03-26",11.61
"1496","2013-03-27",11.5
"1497","2013-03-28",11.3
"1498","2013-04-01",11.19
"1499","2013-04-02",11.21
"1500","2013-04-03",10.96
"1501","2013-04-04",10.98
"1502","2013-04-05",10.99
"1503","2013-04-08",11
"1504","2013-04-09",10.87
"1505","2013-04-10",11
"1506","2013-04-11",10.98
"1507","2013-04-12",10.7
"1508","2013-04-15",10.53
"1509","2013-04-16",10.72
"1510","2013-04-17",10.67
"1511","2013-04-18",10.73
"1512","2013-04-19",10.81
"1513","2013-04-22",11.02
"1514","2013-04-23",11.22
"1515","2013-04-24",11.28
"1516","2013-04-25",11.32
"1517","2013-04-26",11.4
"1518","2013-04-29",11.6
"1519","2013-04-30",11.7
"1520","2013-05-01",11.23
"1521","2013-05-02",11.46
"1522","2013-05-03",11.43
"1523","2013-05-06",11.44
"1524","2013-05-07",11.42
"1525","2013-05-08",11.42
"1526","2013-05-09",11.19
"1527","2013-05-10",11.07
"1528","2013-05-13",11.2
"1529","2013-05-14",11.51
"1530","2013-05-15",11.25
"1531","2013-05-16",11.23
"1532","2013-05-17",11.24
"1533","2013-05-20",11.33
"1534","2013-05-21",11.3
"1535","2013-05-22",11.3
"1536","2013-05-23",11.34
"1537","2013-05-24",11.45
"1538","2013-05-28",11.46
"1539","2013-05-29",11.25
"1540","2013-05-30",11.32
"1541","2013-05-31",11.14
"1542","2013-06-03",11.15
"1543","2013-06-04",11.14
"1544","2013-06-05",10.91
"1545","2013-06-06",11.02
"1546","2013-06-07",11.23
"1547","2013-06-10",11.34
"1548","2013-06-11",11.27
"1549","2013-06-12",11.11
"1550","2013-06-13",11.18
"1551","2013-06-14",11.63
"1552","2013-06-17",11.83
"1553","2013-06-18",11.81
"1554","2013-06-19",11.27
"1555","2013-06-20",10.99
"1556","2013-06-21",10.84
"1557","2013-06-24",10.45
"1558","2013-06-25",10.72
"1559","2013-06-26",10.8
"1560","2013-06-27",11
"1561","2013-06-28",11.05
"1562","2013-07-01",11.07
"1563","2013-07-02",11.07
"1564","2013-07-03",11.07
"1565","2013-07-05",11.24
"1566","2013-07-08",11.33
"1567","2013-07-09",11.43
"1568","2013-07-10",11.45
"1569","2013-07-11",11.6
"1570","2013-07-12",11.62
"1571","2013-07-15",11.7
"1572","2013-07-16",11.64
"1573","2013-07-17",11.61
"1574","2013-07-18",11.67
"1575","2013-07-19",11.71
"1576","2013-07-22",11.73
"1577","2013-07-23",11.83
"1578","2013-07-24",11.73
"1579","2013-07-25",11.82
"1580","2013-07-26",11.78
"1581","2013-07-29",11.71
"1582","2013-07-30",11.7
"1583","2013-07-31",11.65
"1584","2013-08-01",11.61
"1585","2013-08-02",11.65
"1586","2013-08-05",11.67
"1587","2013-08-06",11.48
"1588","2013-08-07",11.27
"1589","2013-08-08",11.35
"1590","2013-08-09",11.34
"1591","2013-08-12",11.24
"1592","2013-08-13",11.3
"1593","2013-08-14",11.3
"1594","2013-08-15",11.19
"1595","2013-08-16",11.05
"1596","2013-08-19",10.97
"1597","2013-08-20",11.21
"1598","2013-08-21",11.08
"1599","2013-08-22",11.19
"1600","2013-08-23",11.34
"1601","2013-08-26",11.2
"1602","2013-08-27",11.06
"1603","2013-08-28",11.12
"1604","2013-08-29",11.23
"1605","2013-08-30",11.09
"1606","2013-09-03",11.03
"1607","2013-09-04",11.26
"1608","2013-09-05",11.24
"1609","2013-09-06",11.28
"1610","2013-09-09",11.55
"1611","2013-09-10",11.59
"1612","2013-09-11",11.67
"1613","2013-09-12",11.62
"1614","2013-09-13",11.68
"1615","2013-09-16",11.73
"1616","2013-09-17",11.74
"1617","2013-09-18",11.47
"1618","2013-09-19",11.43
"1619","2013-09-20",11.31
"1620","2013-09-23",11.21
"1621","2013-09-24",11.17
"1622","2013-09-25",11.24
"1623","2013-09-26",11.25
"1624","2013-09-27",11.32
"1625","2013-09-30",11.28
"1626","2013-10-01",11.33
"1627","2013-10-02",11.19
"1628","2013-10-03",11.1
"1629","2013-10-04",11.21
"1630","2013-10-07",11.01
"1631","2013-10-08",10.83
"1632","2013-10-09",10.9
"1633","2013-10-10",11.15
"1634","2013-10-11",11.19
"1635","2013-10-14",11.18
"1636","2013-10-15",11.01
"1637","2013-10-16",11.06
"1638","2013-10-17",11.28
"1639","2013-10-18",11.3
"1640","2013-10-21",11.2
"1641","2013-10-22",11.27
"1642","2013-10-23",11.32
"1643","2013-10-24",11.37
"1644","2013-10-25",11.44
"1645","2013-10-28",11.47
"1646","2013-10-29",11.52
"1647","2013-10-30",11.4
"1648","2013-10-31",11.26
"1649","2013-11-01",11.17
"1650","2013-11-04",11.3
"1651","2013-11-05",11.32
"1652","2013-11-06",11.36
"1653","2013-11-07",11.21
"1654","2013-11-08",11.27
"1655","2013-11-11",11.26
"1656","2013-11-12",11.26
"1657","2013-11-13",11.34
"1658","2013-11-14",11.41
"1659","2013-11-15",11.4
"1660","2013-11-18",11.38
"1661","2013-11-19",11.37
"1662","2013-11-20",11.43
"1663","2013-11-21",11.57
"1664","2013-11-22",11.68
"1665","2013-11-25",11.83
"1666","2013-11-26",11.73
"1667","2013-11-27",11.94
"1668","2013-11-29",12.17
"1669","2013-12-02",11.89
"1670","2013-12-03",11.81
"1671","2013-12-04",11.87
"1672","2013-12-05",11.7
"1673","2013-12-06",11.93
"1674","2013-12-09",11.94
"1675","2013-12-10",11.9
"1676","2013-12-11",11.87
"1677","2013-12-12",11.72
"1678","2013-12-13",11.74
"1679","2013-12-16",11.81
"1680","2013-12-17",11.86
"1681","2013-12-18",11.74
"1682","2013-12-19",11.47
"1683","2013-12-20",11.58
"1684","2013-12-23",11.57
"1685","2013-12-24",11.7
"1686","2013-12-26",11.6
"1687","2013-12-27",11.57
"1688","2013-12-30",11.57
"1689","2013-12-31",11.6
"1690","2014-01-02",11.47
"1691","2014-01-03",11.56
"1692","2014-01-06",11.48
"1693","2014-01-07",11.36
"1694","2014-01-08",11.25
"1695","2014-01-09",11.2
"1696","2014-01-10",11.28
"1697","2014-01-13",11.23
"1698","2014-01-14",11.16
"1699","2014-01-15",11.33
"1700","2014-01-16",11.25
"1701","2014-01-17",11.33
"1702","2014-01-21",11.41
"1703","2014-01-22",11.43
"1704","2014-01-23",11.45
"1705","2014-01-24",11.24
"1706","2014-01-27",11.2
"1707","2014-01-28",11.33
"1708","2014-01-29",11.19
"1709","2014-01-30",11.28
"1710","2014-01-31",11.32
"1711","2014-02-03",11.03
"1712","2014-02-04",11.06
"1713","2014-02-05",11.13
"1714","2014-02-06",11.14
"1715","2014-02-07",11.25
"1716","2014-02-10",11.28
"1717","2014-02-11",11.39
"1718","2014-02-12",11.33
"1719","2014-02-13",11.35
"1720","2014-02-14",11.36
"1721","2014-02-18",11.56
"1722","2014-02-19",11.37
"1723","2014-02-20",11.52
"1724","2014-02-21",11.6
"1725","2014-02-24",11.65
"1726","2014-02-25",11.33
"1727","2014-02-26",11.41
"1728","2014-02-27",11.47
"1729","2014-02-28",11.44
"1730","2014-03-03",11.41
"1731","2014-03-04",11.25
"1732","2014-03-05",11.23
"1733","2014-03-06",11.36
"1734","2014-03-07",11.28
"1735","2014-03-10",11.35
"1736","2014-03-11",11.2
"1737","2014-03-12",11.27
"1738","2014-03-13",11.21
"1739","2014-03-14",11.14
"1740","2014-03-17",11.26
"1741","2014-03-18",10.99
"1742","2014-03-19",10.98
"1743","2014-03-20",11
"1744","2014-03-21",11.02
"1745","2014-03-24",11.03
"1746","2014-03-25",11.07
"1747","2014-03-26",10.89
"1748","2014-03-27",11.04
"1749","2014-03-28",11.04
"1750","2014-03-31",11.05
"1751","2014-04-01",11.09
"1752","2014-04-02",11.2
"1753","2014-04-03",11.2
"1754","2014-04-04",11.01
"1755","2014-04-07",11.09
"1756","2014-04-08",11.11
"1757","2014-04-09",11.11
"1758","2014-04-10",10.98
"1759","2014-04-11",10.85
"1760","2014-04-14",10.86
"1761","2014-04-15",10.94
"1762","2014-04-16",10.96
"1763","2014-04-17",10.89
"1764","2014-04-21",10.93
"1765","2014-04-22",10.97
"1766","2014-04-23",10.94
"1767","2014-04-24",10.94
"1768","2014-04-25",10.84
"1769","2014-04-28",10.57
"1770","2014-04-29",10.66
"1771","2014-04-30",10.7
"1772","2014-05-01",10.64
"1773","2014-05-02",10.62
"1774","2014-05-05",10.61
"1775","2014-05-06",10.52
"1776","2014-05-07",10.46
"1777","2014-05-08",10.62
"1778","2014-05-09",10.56
"1779","2014-05-12",10.81
"1780","2014-05-13",10.75
"1781","2014-05-14",10.73
"1782","2014-05-15",10.73
"1783","2014-05-16",10.83
"1784","2014-05-19",10.84
"1785","2014-05-20",10.78
"1786","2014-05-21",10.79
"1787","2014-05-22",10.87
"1788","2014-05-23",11.02
"1789","2014-05-27",11.04
"1790","2014-05-28",11.04
"1791","2014-05-29",11.06
"1792","2014-05-30",11.05
"1793","2014-06-02",11
"1794","2014-06-03",11.07
"1795","2014-06-04",10.96
"1796","2014-06-05",11.03
"1797","2014-06-06",11.17
"1798","2014-06-09",11.32
"1799","2014-06-10",11.26
"1800","2014-06-11",11.21
"1801","2014-06-12",11.2
"1802","2014-06-13",11.25
"1803","2014-06-16",11.26
"1804","2014-06-17",11.05
"1805","2014-06-18",11.08
"1806","2014-06-19",11.09
"1807","2014-06-20",11.07
"1808","2014-06-23",11.09
"1809","2014-06-24",11.05
"1810","2014-06-25",11.12
"1811","2014-06-26",11.41
"1812","2014-06-27",11.49
"1813","2014-06-30",11.46
"1814","2014-07-01",11.55
"1815","2014-07-02",11.53
"1816","2014-07-03",11.45
"1817","2014-07-07",11.46
"1818","2014-07-08",11.53
"1819","2014-07-09",11.65
"1820","2014-07-10",11.52
"1821","2014-07-11",11.47
"1822","2014-07-14",11.51
"1823","2014-07-15",11.51
"1824","2014-07-16",11.5
"1825","2014-07-17",11.34
"1826","2014-07-18",11.44
"1827","2014-07-21",11.44
"1828","2014-07-22",11.43
"1829","2014-07-23",11.48
"1830","2014-07-24",11.49
"1831","2014-07-25",11.57
"1832","2014-07-28",11.59
"1833","2014-07-29",11.44
"1834","2014-07-30",11.38
"1835","2014-07-31",11.13
"1836","2014-08-01",11.22
"1837","2014-08-04",11.31
"1838","2014-08-05",11.04
"1839","2014-08-06",11.25
"1840","2014-08-07",11.36
"1841","2014-08-08",11.5
"1842","2014-08-11",11.63
"1843","2014-08-12",11.61
"1844","2014-08-13",11.61
"1845","2014-08-14",11.68
"1846","2014-08-15",11.73
"1847","2014-08-18",11.76
"1848","2014-08-19",11.72
"1849","2014-08-20",11.75
"1850","2014-08-21",11.77
"1851","2014-08-22",11.74
"1852","2014-08-25",11.84
"1853","2014-08-26",11.73
"1854","2014-08-27",11.74
"1855","2014-08-28",11.81
"1856","2014-08-29",11.9
"1857","2014-09-02",11.91
"1858","2014-09-03",11.8
"1859","2014-09-04",11.86
"1860","2014-09-05",11.41
"1861","2014-09-08",11.58
"1862","2014-09-09",11.56
"1863","2014-09-10",11.59
"1864","2014-09-11",11.53
"1865","2014-09-12",11.52
"1866","2014-09-15",11.52
"1867","2014-09-16",11.42
"1868","2014-09-17",11.44
"1869","2014-09-18",11.45
"1870","2014-09-19",11.31
"1871","2014-09-22",11.22
"1872","2014-09-23",11.31
"1873","2014-09-24",11.12
"1874","2014-09-25",11.12
"1875","2014-09-26",11.19
"1876","2014-09-29",11.06
"1877","2014-09-30",10.91
"1878","2014-10-01",10.95
"1879","2014-10-02",10.94
"1880","2014-10-03",10.9
"1881","2014-10-06",10.9
"1882","2014-10-07",10.83
"1883","2014-10-08",10.78
"1884","2014-10-09",10.76
"1885","2014-10-10",10.56
"1886","2014-10-13",10.47
"1887","2014-10-14",10.41
"1888","2014-10-15",10.1
"1889","2014-10-16",10.47
"1890","2014-10-17",10.64
"1891","2014-10-20",10.69
"1892","2014-10-21",10.69
"1893","2014-10-22",10.83
"1894","2014-10-23",10.62
"1895","2014-10-24",10.65
"1896","2014-10-27",10.78
"1897","2014-10-28",10.83
"1898","2014-10-29",10.86
"1899","2014-10-30",10.8
"1900","2014-10-31",10.88
"1901","2014-11-03",10.91
"1902","2014-11-04",10.75
"1903","2014-11-05",10.67
"1904","2014-11-06",10.63
"1905","2014-11-07",10.73
"1906","2014-11-10",10.88
"1907","2014-11-11",10.79
"1908","2014-11-12",10.78
"1909","2014-11-13",10.83
"1910","2014-11-14",10.84
"1911","2014-11-17",10.79
"1912","2014-11-18",10.81
"1913","2014-11-19",10.8
"1914","2014-11-20",10.85
"1915","2014-11-21",10.85
"1916","2014-11-24",10.93
"1917","2014-11-25",10.96
"1918","2014-11-26",11.09
"1919","2014-11-28",11.09
"1920","2014-12-01",10.83
"1921","2014-12-02",10.72
"1922","2014-12-03",10.75
"1923","2014-12-04",10.65
"1924","2014-12-05",10.5
"1925","2014-12-08",10.21
"1926","2014-12-09",10.44
"1927","2014-12-10",10.16
"1928","2014-12-11",10
"1929","2014-12-12",9.73
"1930","2014-12-15",9.66
"1931","2014-12-16",9.39
"1932","2014-12-17",9.01
"1933","2014-12-18",9.42
"1934","2014-12-19",9.8
"1935","2014-12-22",9.6
