"","date","SCI"
"1000","2010-12-20",8.25
"1001","2010-12-21",8.28
"1002","2010-12-22",8.29
"1003","2010-12-23",8.28
"1004","2010-12-27",8.34
"1005","2010-12-28",8.25
"1006","2010-12-29",8.28
"1007","2010-12-30",8.28
"1008","2010-12-31",8.25
"1009","2011-01-03",8.31
"1010","2011-01-04",8.21
"1011","2011-01-05",8.22
"1012","2011-01-06",8.27
"1013","2011-01-07",8.12
"1014","2011-01-10",8.18
"1015","2011-01-11",8.2
"1016","2011-01-12",8.36
"1017","2011-01-13",8.43
"1018","2011-01-14",8.56
"1019","2011-01-18",8.67
"1020","2011-01-19",8.6
"1021","2011-01-20",8.57
"1022","2011-01-21",8.59
"1023","2011-01-24",8.69
"1024","2011-01-25",8.61
"1025","2011-01-26",8.69
"1026","2011-01-27",8.78
"1027","2011-01-28",8.67
"1028","2011-01-31",8.67
"1029","2011-02-01",8.96
"1030","2011-02-02",8.85
"1031","2011-02-03",8.91
"1032","2011-02-04",8.98
"1033","2011-02-07",9.01
"1034","2011-02-08",9.17
"1035","2011-02-09",9.09
"1036","2011-02-10",10.78
"1037","2011-02-11",11.08
"1038","2011-02-14",11.12
"1039","2011-02-15",11.07
"1040","2011-02-16",11.07
"1041","2011-02-17",11.11
"1042","2011-02-18",11.13
"1043","2011-02-22",10.74
"1044","2011-02-23",10.5
"1045","2011-02-24",10.38
"1046","2011-02-25",10.86
"1047","2011-02-28",10.9
"1048","2011-03-01",10.61
"1049","2011-03-02",10.85
"1050","2011-03-03",11.02
"1051","2011-03-04",10.99
"1052","2011-03-07",10.93
"1053","2011-03-08",11.07
"1054","2011-03-09",11.05
"1055","2011-03-10",10.81
"1056","2011-03-11",10.9
"1057","2011-03-14",10.73
"1058","2011-03-15",10.62
"1059","2011-03-16",10.44
"1060","2011-03-17",10.63
"1061","2011-03-18",10.6
"1062","2011-03-21",10.89
"1063","2011-03-22",10.84
"1064","2011-03-23",10.85
"1065","2011-03-24",10.69
"1066","2011-03-25",10.73
"1067","2011-03-28",10.72
"1068","2011-03-29",10.77
"1069","2011-03-30",11.03
"1070","2011-03-31",11.06
"1071","2011-04-01",11.58
"1072","2011-04-04",11.43
"1073","2011-04-05",11.52
"1074","2011-04-06",11.58
"1075","2011-04-07",11.55
"1076","2011-04-08",11.48
"1077","2011-04-11",11.4
"1078","2011-04-12",11.28
"1079","2011-04-13",11.34
"1080","2011-04-14",11.3
"1081","2011-04-15",11.65
"1082","2011-04-18",11.4
"1083","2011-04-19",11.48
"1084","2011-04-20",11.65
"1085","2011-04-21",11.6
"1086","2011-04-25",11.52
"1087","2011-04-26",11.72
"1088","2011-04-27",11.9
"1089","2011-04-28",11.74
"1090","2011-04-29",11.77
"1091","2011-05-02",11.8
"1092","2011-05-03",11.65
"1093","2011-05-04",11.41
"1094","2011-05-05",11.45
"1095","2011-05-06",11.44
"1096","2011-05-09",11.59
"1097","2011-05-10",11.67
"1098","2011-05-11",11.44
"1099","2011-05-12",11.71
"1100","2011-05-13",11.6
"1101","2011-05-16",11.34
"1102","2011-05-17",11.24
"1103","2011-05-18",11.6
"1104","2011-05-19",11.7
"1105","2011-05-20",11.59
"1106","2011-05-23",11.33
"1107","2011-05-24",11.21
"1108","2011-05-25",11.38
"1109","2011-05-26",11.38
"1110","2011-05-27",11.37
"1111","2011-05-31",11.48
"1112","2011-06-01",11.3
"1113","2011-06-02",11.38
"1114","2011-06-03",11.13
"1115","2011-06-06",11.01
"1116","2011-06-07",11.1
"1117","2011-06-08",11.08
"1118","2011-06-09",11.09
"1119","2011-06-10",10.92
"1120","2011-06-13",10.88
"1121","2011-06-14",11.03
"1122","2011-06-15",10.92
"1123","2011-06-16",10.81
"1124","2011-06-17",10.9
"1125","2011-06-20",10.99
"1126","2011-06-21",11.4
"1127","2011-06-22",11.3
"1128","2011-06-23",11.35
"1129","2011-06-24",11.12
"1130","2011-06-27",11.24
"1131","2011-06-28",11.49
"1132","2011-06-29",11.58
"1133","2011-06-30",11.68
"1134","2011-07-01",12
"1135","2011-07-05",11.96
"1136","2011-07-06",12.01
"1137","2011-07-07",11.99
"1138","2011-07-08",11.97
"1139","2011-07-11",11.6
"1140","2011-07-12",11.54
"1141","2011-07-13",11.45
"1142","2011-07-14",11.26
"1143","2011-07-15",11.26
"1144","2011-07-18",11.06
"1145","2011-07-19",11.3
"1146","2011-07-20",11.38
"1147","2011-07-21",11.49
"1148","2011-07-22",11.57
"1149","2011-07-25",11.41
"1150","2011-07-26",11.2
"1151","2011-07-27",10.93
"1152","2011-07-28",10.43
"1153","2011-07-29",10.47
"1154","2011-08-01",10.4
"1155","2011-08-02",10.17
"1156","2011-08-03",10.31
"1157","2011-08-04",9.76
"1158","2011-08-05",9.35
"1159","2011-08-08",8.44
"1160","2011-08-09",9.17
"1161","2011-08-10",9.03
"1162","2011-08-11",9.48
"1163","2011-08-12",9.51
"1164","2011-08-15",9.79
"1165","2011-08-16",9.78
"1166","2011-08-17",9.69
"1167","2011-08-18",9.36
"1168","2011-08-19",9.15
"1169","2011-08-22",9.23
"1170","2011-08-23",9.55
"1171","2011-08-24",9.82
"1172","2011-08-25",9.41
"1173","2011-08-26",9.64
"1174","2011-08-29",10.07
"1175","2011-08-30",10.12
"1176","2011-08-31",10.22
"1177","2011-09-01",9.96
"1178","2011-09-02",9.59
"1179","2011-09-06",9.57
"1180","2011-09-07",10.02
"1181","2011-09-08",9.69
"1182","2011-09-09",9.41
"1183","2011-09-12",9.55
"1184","2011-09-13",9.67
"1185","2011-09-14",9.84
"1186","2011-09-15",9.93
"1187","2011-09-16",9.97
"1188","2011-09-19",9.86
"1189","2011-09-20",9.67
"1190","2011-09-21",9.37
"1191","2011-09-22",9.27
"1192","2011-09-23",9.47
"1193","2011-09-26",9.6
"1194","2011-09-27",9.77
"1195","2011-09-28",9.41
"1196","2011-09-29",9.5
"1197","2011-09-30",9.16
"1198","2011-10-03",8.69
"1199","2011-10-04",9.11
"1200","2011-10-05",9.32
"1201","2011-10-06",9.56
"1202","2011-10-07",9.37
"1203","2011-10-10",9.72
"1204","2011-10-11",9.68
"1205","2011-10-12",9.88
"1206","2011-10-13",9.94
"1207","2011-10-14",10.07
"1208","2011-10-17",9.72
"1209","2011-10-18",9.96
"1210","2011-10-19",9.77
"1211","2011-10-20",9.86
"1212","2011-10-21",10.02
"1213","2011-10-24",10.18
"1214","2011-10-25",10.1
"1215","2011-10-26",10.31
"1216","2011-10-27",10.4
"1217","2011-10-28",10.38
"1218","2011-10-31",10
"1219","2011-11-01",9.5
"1220","2011-11-02",9.84
"1221","2011-11-03",10.16
"1222","2011-11-04",10.3
"1223","2011-11-07",10.35
"1224","2011-11-08",10.43
"1225","2011-11-09",10.02
"1226","2011-11-10",10.12
"1227","2011-11-11",10.32
"1228","2011-11-14",10.22
"1229","2011-11-15",10.22
"1230","2011-11-16",9.96
"1231","2011-11-17",9.94
"1232","2011-11-18",9.97
"1233","2011-11-21",9.78
"1234","2011-11-22",9.69
"1235","2011-11-23",9.38
"1236","2011-11-25",9.26
"1237","2011-11-28",9.56
"1238","2011-11-29",9.76
"1239","2011-11-30",10.25
"1240","2011-12-01",10.15
"1241","2011-12-02",10.16
"1242","2011-12-05",10.18
"1243","2011-12-06",10.3
"1244","2011-12-07",10.29
"1245","2011-12-08",9.96
"1246","2011-12-09",10.16
"1247","2011-12-12",9.96
"1248","2011-12-13",9.82
"1249","2011-12-14",9.65
"1250","2011-12-15",9.78
"1251","2011-12-16",9.6
"1252","2011-12-19",9.59
"1253","2011-12-20",9.94
"1254","2011-12-21",10.31
"1255","2011-12-22",10.36
"1256","2011-12-23",10.58
"1257","2011-12-27",10.83
"1258","2011-12-28",10.49
"1259","2011-12-29",10.73
"1260","2011-12-30",10.65
"1261","2012-01-03",10.7
"1262","2012-01-04",10.66
"1263","2012-01-05",10.55
"1264","2012-01-06",10.67
"1265","2012-01-09",10.62
"1266","2012-01-10",10.94
"1267","2012-01-11",11.01
"1268","2012-01-12",11.01
"1269","2012-01-13",11.02
"1270","2012-01-17",10.88
"1271","2012-01-18",10.95
"1272","2012-01-19",10.88
"1273","2012-01-20",10.87
"1274","2012-01-23",11.04
"1275","2012-01-24",11.12
"1276","2012-01-25",11.22
"1277","2012-01-26",11.21
"1278","2012-01-27",11.27
"1279","2012-01-30",11.11
"1280","2012-01-31",11.1
"1281","2012-02-01",11.42
"1282","2012-02-02",11.2
"1283","2012-02-03",11.15
"1284","2012-02-06",11.13
"1285","2012-02-07",11.15
"1286","2012-02-08",10.94
"1287","2012-02-09",11.17
"1288","2012-02-10",11.11
"1289","2012-02-13",11.1
"1290","2012-02-14",11.05
"1291","2012-02-15",11.13
"1292","2012-02-16",11.27
"1293","2012-02-17",11.29
"1294","2012-02-21",11.28
"1295","2012-02-22",11.15
"1296","2012-02-23",11.23
"1297","2012-02-24",11.19
"1298","2012-02-27",11.22
"1299","2012-02-28",11.25
"1300","2012-02-29",11.34
"1301","2012-03-01",11.33
"1302","2012-03-02",11.16
"1303","2012-03-05",11.11
"1304","2012-03-06",10.98
"1305","2012-03-07",11
"1306","2012-03-08",11.23
"1307","2012-03-09",11.2
"1308","2012-03-12",11.08
"1309","2012-03-13",11.29
"1310","2012-03-14",11.16
"1311","2012-03-15",11.15
"1312","2012-03-16",11.14
"1313","2012-03-19",11.09
"1314","2012-03-20",11.02
"1315","2012-03-21",11
"1316","2012-03-22",10.9
"1317","2012-03-23",10.99
"1318","2012-03-26",11.15
"1319","2012-03-27",11.26
"1320","2012-03-28",11.28
"1321","2012-03-29",11.27
"1322","2012-03-30",11.26
"1323","2012-04-02",11.04
"1324","2012-04-03",11.07
"1325","2012-04-04",11.12
"1326","2012-04-05",11.08
"1327","2012-04-09",10.96
"1328","2012-04-10",10.59
"1329","2012-04-11",10.74
"1330","2012-04-12",10.94
"1331","2012-04-13",10.71
"1332","2012-04-16",10.77
"1333","2012-04-17",11.04
"1334","2012-04-18",11.01
"1335","2012-04-19",11.09
"1336","2012-04-20",11.11
"1337","2012-04-23",10.82
"1338","2012-04-24",10.86
"1339","2012-04-25",11.09
"1340","2012-04-26",11.35
"1341","2012-04-27",11.5
"1342","2012-04-30",11.58
"1343","2012-05-01",11.57
"1344","2012-05-02",11.63
"1345","2012-05-03",11.65
"1346","2012-05-04",11.64
"1347","2012-05-07",11.77
"1348","2012-05-08",11.76
"1349","2012-05-09",11.71
"1350","2012-05-10",11.74
"1351","2012-05-11",11.89
"1352","2012-05-14",11.73
"1353","2012-05-15",11.74
"1354","2012-05-16",11.66
"1355","2012-05-17",11.47
"1356","2012-05-18",10.89
"1357","2012-05-21",11.22
"1358","2012-05-22",11.26
"1359","2012-05-23",11.38
"1360","2012-05-24",11.51
"1361","2012-05-25",11.43
"1362","2012-05-29",11.65
"1363","2012-05-30",11.45
"1364","2012-05-31",11.45
"1365","2012-06-01",11.07
"1366","2012-06-04",11.09
"1367","2012-06-05",11.1
"1368","2012-06-06",11.41
"1369","2012-06-07",11.22
"1370","2012-06-08",11.37
"1371","2012-06-11",11.2
"1372","2012-06-12",11.37
"1373","2012-06-13",11.27
"1374","2012-06-14",11.27
"1375","2012-06-15",11.52
"1376","2012-06-18",11.91
"1377","2012-06-19",12.01
"1378","2012-06-20",12.13
"1379","2012-06-21",11.84
"1380","2012-06-22",12
"1381","2012-06-25",11.89
"1382","2012-06-26",11.9
"1383","2012-06-27",12.03
"1384","2012-06-28",12.24
"1385","2012-06-29",12.37
"1386","2012-07-02",12.49
"1387","2012-07-03",12.7
"1388","2012-07-05",12.59
"1389","2012-07-06",12.57
"1390","2012-07-09",12.58
"1391","2012-07-10",12.51
"1392","2012-07-11",12.57
"1393","2012-07-12",12.57
"1394","2012-07-13",12.78
"1395","2012-07-16",12.95
"1396","2012-07-17",13
"1397","2012-07-18",13.15
"1398","2012-07-19",12.98
"1399","2012-07-20",12.63
"1400","2012-07-23",12.51
"1401","2012-07-24",12.33
"1402","2012-07-25",12.41
"1403","2012-07-26",13.01
"1404","2012-07-27",12.93
"1405","2012-07-30",12.73
"1406","2012-07-31",12.85
"1407","2012-08-01",12.76
"1408","2012-08-02",12.78
"1409","2012-08-03",12.94
"1410","2012-08-06",12.9
"1411","2012-08-07",13.1
"1412","2012-08-08",13.1
"1413","2012-08-09",12.98
"1414","2012-08-10",13
"1415","2012-08-13",12.97
"1416","2012-08-14",12.96
"1417","2012-08-15",12.98
"1418","2012-08-16",12.9
"1419","2012-08-17",13
"1420","2012-08-20",13.09
"1421","2012-08-21",13.15
"1422","2012-08-22",13
"1423","2012-08-23",12.99
"1424","2012-08-24",12.94
"1425","2012-08-27",12.94
"1426","2012-08-28",13
"1427","2012-08-29",13.12
"1428","2012-08-30",12.99
"1429","2012-08-31",13.04
"1430","2012-09-04",13.48
"1431","2012-09-05",13.62
"1432","2012-09-06",13.68
"1433","2012-09-07",13.59
"1434","2012-09-10",13.53
"1435","2012-09-11",13.59
"1436","2012-09-12",13.67
"1437","2012-09-13",13.66
"1438","2012-09-14",13.99
"1439","2012-09-17",13.8
"1440","2012-09-18",13.72
"1441","2012-09-19",13.77
"1442","2012-09-20",13.58
"1443","2012-09-21",13.59
"1444","2012-09-24",13.48
"1445","2012-09-25",13.34
"1446","2012-09-26",13.42
"1447","2012-09-27",13.6
"1448","2012-09-28",13.46
"1449","2012-10-01",13.43
"1450","2012-10-02",13.54
"1451","2012-10-03",13.6
"1452","2012-10-04",13.76
"1453","2012-10-05",13.74
"1454","2012-10-08",13.75
"1455","2012-10-09",13.52
"1456","2012-10-10",13.54
"1457","2012-10-11",13.61
"1458","2012-10-12",13.56
"1459","2012-10-15",13.84
"1460","2012-10-16",13.87
"1461","2012-10-17",13.96
"1462","2012-10-18",13.93
"1463","2012-10-19",13.66
"1464","2012-10-22",13.69
"1465","2012-10-23",13.49
"1466","2012-10-24",13.38
"1467","2012-10-25",14.22
"1468","2012-10-26",14.07
"1469","2012-10-31",14.04
"1470","2012-11-01",14.18
"1471","2012-11-02",13.95
"1472","2012-11-05",13.98
"1473","2012-11-06",13.9
"1474","2012-11-07",13.74
"1475","2012-11-08",13.64
"1476","2012-11-09",13.67
"1477","2012-11-12",13.67
"1478","2012-11-13",13.57
"1479","2012-11-14",13.4
"1480","2012-11-15",13.4
"1481","2012-11-16",13.68
"1482","2012-11-19",13.91
"1483","2012-11-20",13.95
"1484","2012-11-21",13.97
"1485","2012-11-23",14.04
"1486","2012-11-26",13.96
"1487","2012-11-27",13.88
"1488","2012-11-28",13.84
"1489","2012-11-29",14.01
"1490","2012-11-30",13.93
"1491","2012-12-03",13.91
"1492","2012-12-04",13.84
"1493","2012-12-05",13.97
"1494","2012-12-06",13.98
"1495","2012-12-07",14.25
"1496","2012-12-10",14.46
"1497","2012-12-11",14.48
"1498","2012-12-12",14.3
"1499","2012-12-13",14.25
"1500","2012-12-14",14.34
"1501","2012-12-17",14.4
"1502","2012-12-18",14.48
"1503","2012-12-19",14.49
"1504","2012-12-20",14.54
"1505","2012-12-21",14.3
"1506","2012-12-24",14.1
"1507","2012-12-26",13.94
"1508","2012-12-27",13.8
"1509","2012-12-28",13.62
"1510","2012-12-31",13.81
"1511","2013-01-02",14.17
"1512","2013-01-03",14.4
"1513","2013-01-04",14.37
"1514","2013-01-07",14.39
"1515","2013-01-08",14.33
"1516","2013-01-09",14.28
"1517","2013-01-10",14.31
"1518","2013-01-11",14.46
"1519","2013-01-14",14.41
"1520","2013-01-15",14.41
"1521","2013-01-16",14.42
"1522","2013-01-17",14.74
"1523","2013-01-18",14.83
"1524","2013-01-22",14.83
"1525","2013-01-23",14.89
"1526","2013-01-24",14.88
"1527","2013-01-25",14.86
"1528","2013-01-28",14.96
"1529","2013-01-29",15.02
"1530","2013-01-30",15.01
"1531","2013-01-31",14.93
"1532","2013-02-01",14.97
"1533","2013-02-04",14.91
"1534","2013-02-05",14.98
"1535","2013-02-06",14.98
"1536","2013-02-07",15.07
"1537","2013-02-08",15.02
"1538","2013-02-11",15.07
"1539","2013-02-12",15.31
"1540","2013-02-13",15.82
"1541","2013-02-14",15.66
"1542","2013-02-15",15.71
"1543","2013-02-19",15.72
"1544","2013-02-20",15.62
"1545","2013-02-21",15.6
"1546","2013-02-22",15.67
"1547","2013-02-25",15.41
"1548","2013-02-26",15.54
"1549","2013-02-27",15.65
"1550","2013-02-28",15.54
"1551","2013-03-01",15.52
"1552","2013-03-04",15.55
"1553","2013-03-05",15.73
"1554","2013-03-06",15.69
"1555","2013-03-07",15.75
"1556","2013-03-08",15.89
"1557","2013-03-11",15.95
"1558","2013-03-12",16.139999
"1559","2013-03-13",16.209999
"1560","2013-03-14",16.299999
"1561","2013-03-15",16.26
"1562","2013-03-18",16.129999
"1563","2013-03-19",16.1
"1564","2013-03-20",16.41
"1565","2013-03-21",16.280001
"1566","2013-03-22",16.360001
"1567","2013-03-25",16.379999
"1568","2013-03-26",16.52
"1569","2013-03-27",16.549999
"1570","2013-03-28",16.73
"1571","2013-04-01",16.66
"1572","2013-04-02",16.549999
"1573","2013-04-03",16.219999
"1574","2013-04-04",16.370001
"1575","2013-04-05",16.35
"1576","2013-04-08",16.389999
"1577","2013-04-09",16.41
"1578","2013-04-10",16.4
"1579","2013-04-11",16.469999
"1580","2013-04-12",16.309999
"1581","2013-04-15",15.65
"1582","2013-04-16",15.92
"1583","2013-04-17",15.69
"1584","2013-04-18",15.5
"1585","2013-04-19",15.62
"1586","2013-04-22",15.62
"1587","2013-04-23",15.91
"1588","2013-04-24",15.94
"1589","2013-04-25",16.77
"1590","2013-04-26",16.459999
"1591","2013-04-29",16.690001
"1592","2013-04-30",16.879999
"1593","2013-05-01",16.459999
"1594","2013-05-02",16.620001
"1595","2013-05-03",16.74
"1596","2013-05-06",16.67
"1597","2013-05-07",16.76
"1598","2013-05-08",16.870001
"1599","2013-05-09",16.83
"1600","2013-05-10",16.950001
"1601","2013-05-13",17.120001
"1602","2013-05-14",17.209999
"1603","2013-05-15",17.200001
"1604","2013-05-16",17.120001
"1605","2013-05-17",17.27
"1606","2013-05-20",17.27
"1607","2013-05-21",17.34
"1608","2013-05-22",17.25
"1609","2013-05-23",17.190001
"1610","2013-05-24",17.82
"1611","2013-05-28",17.620001
"1612","2013-05-29",18.440001
"1613","2013-05-30",18.190001
"1614","2013-05-31",17.98
"1615","2013-06-03",17.77
"1616","2013-06-04",17.65
"1617","2013-06-05",17.24
"1618","2013-06-06",17.75
"1619","2013-06-07",17.99
"1620","2013-06-10",17.959999
"1621","2013-06-11",17.76
"1622","2013-06-12",17.57
"1623","2013-06-13",17.84
"1624","2013-06-14",17.809999
"1625","2013-06-17",17.870001
"1626","2013-06-18",17.92
"1627","2013-06-19",17.76
"1628","2013-06-20",17.43
"1629","2013-06-21",17.370001
"1630","2013-06-24",17.190001
"1631","2013-06-25",17.41
"1632","2013-06-26",17.379999
"1633","2013-06-27",17.790001
"1634","2013-06-28",18.030001
"1635","2013-07-01",17.99
"1636","2013-07-02",17.98
"1637","2013-07-03",17.91
"1638","2013-07-05",17.98
"1639","2013-07-08",18.209999
"1640","2013-07-09",18.25
"1641","2013-07-10",18.23
"1642","2013-07-11",18.639999
"1643","2013-07-12",18.6
"1644","2013-07-15",18.6
"1645","2013-07-16",18.51
"1646","2013-07-17",18.690001
"1647","2013-07-18",18.690001
"1648","2013-07-19",18.65
"1649","2013-07-22",18.73
"1650","2013-07-23",18.77
"1651","2013-07-24",18.629999
"1652","2013-07-25",18.709999
"1653","2013-07-26",18.540001
"1654","2013-07-29",18.559999
"1655","2013-07-30",18.709999
"1656","2013-07-31",18.969999
"1657","2013-08-01",19.23
"1658","2013-08-02",19.07
"1659","2013-08-05",19.08
"1660","2013-08-06",18.93
"1661","2013-08-07",18.889999
"1662","2013-08-08",19
"1663","2013-08-09",19.110001
"1664","2013-08-12",19.15
"1665","2013-08-13",19.17
"1666","2013-08-14",19.1
"1667","2013-08-15",18.83
"1668","2013-08-16",18.9
"1669","2013-08-19",18.860001
"1670","2013-08-20",19.110001
"1671","2013-08-21",18.700001
"1672","2013-08-22",18.75
"1673","2013-08-23",18.780001
"1674","2013-08-26",18.76
"1675","2013-08-27",18.459999
"1676","2013-08-28",18.43
"1677","2013-08-29",18.440001
"1678","2013-08-30",18.08
"1679","2013-09-03",18.07
"1680","2013-09-04",18.219999
"1681","2013-09-05",18.16
"1682","2013-09-06",18.120001
"1683","2013-09-09",18.27
"1684","2013-09-10",18.440001
"1685","2013-09-11",18.469999
"1686","2013-09-12",18.4
"1687","2013-09-13",18.43
"1688","2013-09-16",18.41
"1689","2013-09-17",18.459999
"1690","2013-09-18",18.57
"1691","2013-09-19",18.66
"1692","2013-09-20",18.65
"1693","2013-09-23",18.549999
"1694","2013-09-24",18.530001
"1695","2013-09-25",18.67
"1696","2013-09-26",18.75
"1697","2013-09-27",18.629999
"1698","2013-09-30",18.620001
"1699","2013-10-01",18.889999
"1700","2013-10-02",18.549999
"1701","2013-10-03",18.43
"1702","2013-10-04",18.66
"1703","2013-10-07",18.43
"1704","2013-10-08",18.18
"1705","2013-10-09",18.110001
"1706","2013-10-10",18.5
"1707","2013-10-11",18.65
"1708","2013-10-14",18.719999
"1709","2013-10-15",18.690001
"1710","2013-10-16",18.65
"1711","2013-10-17",19.040001
"1712","2013-10-18",19.08
"1713","2013-10-21",19.17
"1714","2013-10-22",19.24
"1715","2013-10-23",19.08
"1716","2013-10-24",18.450001
"1717","2013-10-25",18.540001
"1718","2013-10-28",18.26
"1719","2013-10-29",18.389999
"1720","2013-10-30",18.110001
"1721","2013-10-31",18.01
"1722","2013-11-01",18.09
"1723","2013-11-04",18.200001
"1724","2013-11-05",18.049999
"1725","2013-11-06",17.809999
"1726","2013-11-07",17.5
"1727","2013-11-08",17.639999
"1728","2013-11-11",17.469999
"1729","2013-11-12",17.629999
"1730","2013-11-13",17.76
"1731","2013-11-14",17.969999
"1732","2013-11-15",17.99
"1733","2013-11-18",17.85
"1734","2013-11-19",17.66
"1735","2013-11-20",17.68
"1736","2013-11-21",18.120001
"1737","2013-11-22",18.1
"1738","2013-11-25",18.129999
"1739","2013-11-26",18.17
"1740","2013-11-27",18.219999
"1741","2013-11-29",18.07
"1742","2013-12-02",18.059999
"1743","2013-12-03",18.35
"1744","2013-12-04",18.23
"1745","2013-12-05",18.129999
"1746","2013-12-06",18.379999
"1747","2013-12-09",18.360001
"1748","2013-12-10",18.26
"1749","2013-12-11",18.02
"1750","2013-12-12",17.92
"1751","2013-12-13",17.610001
"1752","2013-12-16",17.639999
"1753","2013-12-17",17.43
"1754","2013-12-18",17.540001
"1755","2013-12-19",17.17
"1756","2013-12-20",17.389999
"1757","2013-12-23",17.43
"1758","2013-12-24",17.77
"1759","2013-12-26",18.08
"1760","2013-12-27",18.08
"1761","2013-12-30",18.08
"1762","2013-12-31",18.129999
"1763","2014-01-02",18.26
"1764","2014-01-03",18.34
"1765","2014-01-06",18.120001
"1766","2014-01-07",18.280001
"1767","2014-01-08",17.91
"1768","2014-01-09",17.790001
"1769","2014-01-10",17.75
"1770","2014-01-13",17.68
"1771","2014-01-14",18.110001
"1772","2014-01-15",18.299999
"1773","2014-01-16",18.209999
"1774","2014-01-17",18.309999
"1775","2014-01-21",18.389999
"1776","2014-01-22",18.4
"1777","2014-01-23",18.27
"1778","2014-01-24",17.84
"1779","2014-01-27",17.66
"1780","2014-01-28",17.709999
"1781","2014-01-29",17.440001
"1782","2014-01-30",17.58
"1783","2014-01-31",17.700001
"1784","2014-02-03",16.82
"1785","2014-02-04",17.129999
"1786","2014-02-05",17.26
"1787","2014-02-06",17.459999
"1788","2014-02-07",17.48
"1789","2014-02-10",17.43
"1790","2014-02-11",17.49
"1791","2014-02-12",18.15
"1792","2014-02-13",18.469999
"1793","2014-02-14",18.450001
"1794","2014-02-18",18.360001
"1795","2014-02-19",18.16
"1796","2014-02-20",18.18
"1797","2014-02-21",18.08
"1798","2014-02-24",18.110001
"1799","2014-02-25",18
"1800","2014-02-26",18.049999
"1801","2014-02-27",18.120001
"1802","2014-02-28",18.690001
"1803","2014-03-03",18.76
"1804","2014-03-04",19.01
"1805","2014-03-05",19.049999
"1806","2014-03-06",19.190001
"1807","2014-03-07",19.629999
"1808","2014-03-10",19.370001
"1809","2014-03-11",19.16
"1810","2014-03-12",19.209999
"1811","2014-03-13",19.030001
"1812","2014-03-14",18.889999
"1813","2014-03-17",19.01
"1814","2014-03-18",19.049999
"1815","2014-03-19",19.190001
"1816","2014-03-20",19.25
"1817","2014-03-21",19.190001
"1818","2014-03-24",19.139999
"1819","2014-03-25",19.23
"1820","2014-03-26",19.07
"1821","2014-03-27",18.959999
"1822","2014-03-28",19.209999
"1823","2014-03-31",19.879999
"1824","2014-04-01",19.76
"1825","2014-04-02",19.860001
"1826","2014-04-03",19.870001
"1827","2014-04-04",19.540001
"1828","2014-04-07",19.23
"1829","2014-04-08",19.049999
"1830","2014-04-09",19.15
"1831","2014-04-10",18.85
"1832","2014-04-11",18.790001
"1833","2014-04-14",18.809999
"1834","2014-04-15",18.68
"1835","2014-04-16",18.700001
"1836","2014-04-17",18.860001
"1837","2014-04-21",18.879999
"1838","2014-04-22",18.950001
"1839","2014-04-23",18.92
"1840","2014-04-24",19.42
"1841","2014-04-25",19.110001
"1842","2014-04-28",18.969999
"1843","2014-04-29",18.91
"1844","2014-04-30",18.77
"1845","2014-05-01",19.09
"1846","2014-05-02",19.040001
"1847","2014-05-05",18.98
"1848","2014-05-06",18.66
"1849","2014-05-07",18.83
"1850","2014-05-08",18.9
"1851","2014-05-09",19.02
"1852","2014-05-12",19.23
"1853","2014-05-13",19.049999
"1854","2014-05-14",18.969999
"1855","2014-05-15",18.860001
"1856","2014-05-16",18.889999
"1857","2014-05-19",19.09
"1858","2014-05-20",18.959999
"1859","2014-05-21",19.23
"1860","2014-05-22",19.41
"1861","2014-05-23",19.76
"1862","2014-05-27",19.91
"1863","2014-05-28",19.93
"1864","2014-05-29",20.01
"1865","2014-05-30",20.02
"1866","2014-06-02",20.08
"1867","2014-06-03",20.23
"1868","2014-06-04",20.49
"1869","2014-06-05",20.57
"1870","2014-06-06",20.450001
"1871","2014-06-09",20.51
"1872","2014-06-10",20.360001
"1873","2014-06-11",20.25
"1874","2014-06-12",20.120001
"1875","2014-06-13",19.93
"1876","2014-06-16",19.860001
"1877","2014-06-17",20.030001
"1878","2014-06-18",20.129999
"1879","2014-06-19",20.32
"1880","2014-06-20",20.219999
"1881","2014-06-23",20.139999
"1882","2014-06-24",20.07
"1883","2014-06-25",20.42
"1884","2014-06-26",20.52
"1885","2014-06-27",20.799999
"1886","2014-06-30",20.719999
"1887","2014-07-01",20.879999
"1888","2014-07-02",20.969999
"1889","2014-07-03",21.08
"1890","2014-07-07",20.940001
"1891","2014-07-08",20.82
"1892","2014-07-09",20.940001
"1893","2014-07-10",20.85
"1894","2014-07-11",20.780001
"1895","2014-07-14",20.889999
"1896","2014-07-15",20.68
"1897","2014-07-16",20.58
"1898","2014-07-17",20.450001
"1899","2014-07-18",20.68
"1900","2014-07-21",20.219999
"1901","2014-07-22",20.360001
"1902","2014-07-23",20.450001
"1903","2014-07-24",20.42
"1904","2014-07-25",20.280001
"1905","2014-07-28",20.219999
"1906","2014-07-29",19.959999
"1907","2014-07-30",19.99
"1908","2014-07-31",21
"1909","2014-08-01",21.110001
"1910","2014-08-04",21.27
"1911","2014-08-05",21.33
"1912","2014-08-06",21.370001
"1913","2014-08-07",21.389999
"1914","2014-08-08",21.43
"1915","2014-08-11",21.49
"1916","2014-08-12",21.440001
"1917","2014-08-13",21.57
"1918","2014-08-14",21.780001
"1919","2014-08-15",21.879999
"1920","2014-08-18",22
"1921","2014-08-19",21.959999
