"","date","SRNE"
"1043","2011-05-05",7.5
"1044","2011-05-06",7.5
"1045","2011-05-09",7.5
"1046","2011-05-10",7.5
"1047","2011-05-11",7.5
"1048","2011-05-12",7.5
"1049","2011-05-13",7.5
"1050","2011-05-16",7.5
"1051","2011-05-17",7.5
"1052","2011-05-18",7.5
"1053","2011-05-19",7.5
"1054","2011-05-20",7.5
"1055","2011-05-23",7.5
"1056","2011-05-24",7.5
"1057","2011-05-25",7.5
"1058","2011-05-26",7.5
"1059","2011-05-27",7.5
"1060","2011-05-31",7.5
"1061","2011-06-01",7.5
"1062","2011-06-02",7.5
"1063","2011-06-03",7.5
"1064","2011-06-06",7.5
"1065","2011-06-07",7.5
"1066","2011-06-08",7.5
"1067","2011-06-09",7.5
"1068","2011-06-10",7.5
"1069","2011-06-13",7.5
"1070","2011-06-14",7.5
"1071","2011-06-15",7.5
"1072","2011-06-16",7.5
"1073","2011-06-17",7.5
"1074","2011-06-20",7.5
"1075","2011-06-21",7.5
"1076","2011-06-22",7.5
"1077","2011-06-23",7.5
"1078","2011-06-24",7.5
"1079","2011-06-27",7.5
"1080","2011-06-28",7.5
"1081","2011-06-29",7.5
"1082","2011-06-30",7.5
"1083","2011-07-01",7
"1084","2011-07-05",7
"1085","2011-07-06",7
"1086","2011-07-07",7
"1087","2011-07-08",5
"1088","2011-07-11",5
"1089","2011-07-12",7
"1090","2011-07-13",7
"1091","2011-07-14",7
"1092","2011-07-15",7
"1093","2011-07-18",7
"1094","2011-07-19",7
"1095","2011-07-20",7
"1096","2011-07-21",7
"1097","2011-07-22",7
"1098","2011-07-25",7
"1099","2011-07-26",7
"1100","2011-07-27",5.75
"1101","2011-07-28",5.75
"1102","2011-07-29",5.75
"1103","2011-08-01",5.75
"1104","2011-08-02",5.75
"1105","2011-08-03",5.75
"1106","2011-08-04",5.75
"1107","2011-08-05",5.75
"1108","2011-08-08",5.75
"1109","2011-08-09",5.75
"1110","2011-08-10",5.75
"1111","2011-08-11",5.75
"1112","2011-08-12",5.75
"1113","2011-08-15",5.75
"1114","2011-08-16",5.75
"1115","2011-08-17",5.75
"1116","2011-08-18",5.75
"1117","2011-08-19",5.75
"1118","2011-08-22",5.75
"1119","2011-08-23",5.75
"1120","2011-08-24",5.75
"1121","2011-08-25",5.75
"1122","2011-08-26",5.75
"1123","2011-08-29",5.75
"1124","2011-08-30",5.75
"1125","2011-08-31",5.75
"1126","2011-09-01",5.75
"1127","2011-09-02",5.75
"1128","2011-09-06",5.75
"1129","2011-09-07",5.75
"1130","2011-09-08",5.75
"1131","2011-09-09",5.75
"1132","2011-09-12",5.75
"1133","2011-09-13",5.75
"1134","2011-09-14",5.75
"1135","2011-09-15",5.75
"1136","2011-09-16",5.75
"1137","2011-09-19",5.75
"1138","2011-09-20",5.75
"1139","2011-09-21",5.75
"1140","2011-09-22",5.75
"1141","2011-09-23",5.75
"1142","2011-09-26",5.75
"1143","2011-09-27",5.75
"1144","2011-09-28",5.75
"1145","2011-09-29",5.75
"1146","2011-09-30",5.75
"1147","2011-10-03",5.75
"1148","2011-10-04",5.75
"1149","2011-10-05",5.75
"1150","2011-10-06",5.75
"1151","2011-10-07",5.75
"1152","2011-10-10",5.75
"1153","2011-10-11",5.75
"1154","2011-10-12",5.75
"1155","2011-10-13",5.75
"1156","2011-10-14",5.75
"1157","2011-10-17",5.75
"1158","2011-10-18",5.75
"1159","2011-10-19",5.75
"1160","2011-10-20",5.75
"1161","2011-10-21",5.75
"1162","2011-10-24",5.75
"1163","2011-10-25",5.75
"1164","2011-10-26",5.75
"1165","2011-10-27",5.75
"1166","2011-10-28",5.75
"1167","2011-10-31",5.75
"1168","2011-11-01",5.75
"1169","2011-11-02",5.75
"1170","2011-11-03",5.75
"1171","2011-11-04",5.75
"1172","2011-11-07",5.75
"1173","2011-11-08",5.75
"1174","2011-11-09",5.75
"1175","2011-11-10",3.75
"1176","2011-11-11",3.75
"1177","2011-11-14",2.75
"1178","2011-11-15",2.75
"1179","2011-11-16",2.5
"1180","2011-11-17",5.5
"1181","2011-11-18",5.5
"1182","2011-11-21",5.5
"1183","2011-11-22",5.5
"1184","2011-11-23",5.5
"1185","2011-11-25",5.5
"1186","2011-11-28",5.5
"1187","2011-11-29",5.5
"1188","2011-11-30",5.5
"1189","2011-12-01",5.5
"1190","2011-12-02",2.5
"1191","2011-12-05",5.5
"1192","2011-12-06",5.5
"1193","2011-12-07",5.5
"1194","2011-12-08",5.5
"1195","2011-12-09",5.5
"1196","2011-12-12",5.5
"1197","2011-12-13",5.5
"1198","2011-12-14",5.5
"1199","2011-12-15",3.75
"1200","2011-12-16",3.75
"1201","2011-12-19",3.75
"1202","2011-12-20",3.75
"1203","2011-12-21",3.75
"1204","2011-12-22",6
"1205","2011-12-23",6
"1206","2011-12-27",6
"1207","2011-12-28",6
"1208","2011-12-29",5
"1209","2011-12-30",5
"1210","2012-01-03",5
"1211","2012-01-04",5
"1212","2012-01-05",5
"1213","2012-01-06",5.5
"1214","2012-01-09",5.5
"1215","2012-01-10",5.5
"1216","2012-01-11",5.5
"1217","2012-01-12",5.5
"1218","2012-01-13",5.5
"1219","2012-01-17",5.5
"1220","2012-01-18",5.5
"1221","2012-01-19",5.5
"1222","2012-01-20",5.5
"1223","2012-01-23",5.5
"1224","2012-01-24",5.5
"1225","2012-01-25",5.5
"1226","2012-01-26",5.5
"1227","2012-01-27",5.5
"1228","2012-01-30",5.5
"1229","2012-01-31",6.25
"1230","2012-02-01",6.25
"1231","2012-02-02",8.75
"1232","2012-02-03",9
"1233","2012-02-06",9
"1234","2012-02-07",9
"1235","2012-02-08",9
"1236","2012-02-09",9
"1237","2012-02-10",9.25
"1238","2012-02-13",9.25
"1239","2012-02-14",9.25
"1240","2012-02-15",9.25
"1241","2012-02-16",9.25
"1242","2012-02-17",9.25
"1243","2012-02-21",9.25
"1244","2012-02-22",9.75
"1245","2012-02-23",9.75
"1246","2012-02-24",9.75
"1247","2012-02-27",9.75
"1248","2012-02-28",9.75
"1249","2012-02-29",9.75
"1250","2012-03-01",9.75
"1251","2012-03-02",9.75
"1252","2012-03-05",9.75
"1253","2012-03-06",9.75
"1254","2012-03-07",9.75
"1255","2012-03-08",9.75
"1256","2012-03-09",9.75
"1257","2012-03-12",9.75
"1258","2012-03-13",9.75
"1259","2012-03-14",10.25
"1260","2012-03-15",10.25
"1261","2012-03-16",10.25
"1262","2012-03-19",10.25
"1263","2012-03-20",11.25
"1264","2012-03-21",11.25
"1265","2012-03-22",11.25
"1266","2012-03-23",11.75
"1267","2012-03-26",12.75
"1268","2012-03-27",14.75
"1269","2012-03-28",14.75
"1270","2012-03-29",14.75
"1271","2012-03-30",14.75
"1272","2012-04-02",14.75
"1273","2012-04-03",18.75
"1274","2012-04-04",18.75
"1275","2012-04-05",18.75
"1276","2012-04-09",12.5
"1277","2012-04-10",13.75
"1278","2012-04-11",11.75
"1279","2012-04-12",11.75
"1280","2012-04-13",11.75
"1281","2012-04-16",15
"1282","2012-04-17",13.75
"1283","2012-04-18",13.75
"1284","2012-04-19",13.75
"1285","2012-04-20",13.75
"1286","2012-04-23",13.75
"1287","2012-04-24",13.75
"1288","2012-04-25",13.75
"1289","2012-04-26",11.75
"1290","2012-04-27",11.25
"1291","2012-04-30",11.25
"1292","2012-05-01",11.25
"1293","2012-05-02",11.25
"1294","2012-05-03",11.25
"1295","2012-05-04",11.25
"1296","2012-05-07",11.5
"1297","2012-05-08",8.75
"1298","2012-05-09",8.75
"1299","2012-05-10",11.25
"1300","2012-05-11",11.25
"1301","2012-05-14",10
"1302","2012-05-15",7.5
"1303","2012-05-16",7.5
"1304","2012-05-17",7.5
"1305","2012-05-18",7.75
"1306","2012-05-21",7.75
"1307","2012-05-22",7.75
"1308","2012-05-23",7.75
"1309","2012-05-24",5.25
"1310","2012-05-25",4
"1311","2012-05-29",5.75
"1312","2012-05-30",5.75
"1313","2012-05-31",5.75
"1314","2012-06-01",5.75
"1315","2012-06-04",5.75
"1316","2012-06-05",5.75
"1317","2012-06-06",6.25
"1318","2012-06-07",6.25
"1319","2012-06-08",11.5
"1320","2012-06-11",11.5
"1321","2012-06-12",11.5
"1322","2012-06-13",11.5
"1323","2012-06-14",11.5
"1324","2012-06-15",6.75
"1325","2012-06-18",6.75
"1326","2012-06-19",6.75
"1327","2012-06-20",6.75
"1328","2012-06-21",9.75
"1329","2012-06-22",9.75
"1330","2012-06-25",9.75
"1331","2012-06-26",7.5
"1332","2012-06-27",7.5
"1333","2012-06-28",12
"1334","2012-06-29",6.75
"1335","2012-07-02",6.25
"1336","2012-07-03",6.25
"1337","2012-07-05",6.75
"1338","2012-07-06",5.25
"1339","2012-07-09",7.75
"1340","2012-07-10",11.25
"1341","2012-07-11",11.25
"1342","2012-07-12",11.25
"1343","2012-07-13",11.25
"1344","2012-07-16",11.25
"1345","2012-07-17",11.25
"1346","2012-07-18",11.25
"1347","2012-07-19",5.25
"1348","2012-07-20",5.25
"1349","2012-07-23",5.25
"1350","2012-07-24",5.25
"1351","2012-07-25",8.5
"1352","2012-07-26",11.25
"1353","2012-07-27",6.5
"1354","2012-07-30",5
"1355","2012-07-31",3.75
"1356","2012-08-01",5
"1357","2012-08-02",9.5
"1358","2012-08-03",9.5
"1359","2012-08-06",9.5
"1360","2012-08-07",9.5
"1361","2012-08-08",7.75
"1362","2012-08-09",6.25
"1363","2012-08-10",10
"1364","2012-08-13",10
"1365","2012-08-14",10
"1366","2012-08-15",10
"1367","2012-08-16",10
"1368","2012-08-17",10
"1369","2012-08-20",10
"1370","2012-08-21",10
"1371","2012-08-22",10
"1372","2012-08-23",10
"1373","2012-08-24",10
"1374","2012-08-27",10
"1375","2012-08-28",10
"1376","2012-08-29",10
"1377","2012-08-30",5.75
"1378","2012-08-31",5.75
"1379","2012-09-04",5.75
"1380","2012-09-05",5.75
"1381","2012-09-06",10
"1382","2012-09-07",10
"1383","2012-09-10",10
"1384","2012-09-11",10
"1385","2012-09-12",8.5
"1386","2012-09-13",8.5
"1387","2012-09-14",8.5
"1388","2012-09-17",8.5
"1389","2012-09-18",8.5
"1390","2012-09-19",9.25
"1391","2012-09-20",8.5
"1392","2012-09-21",8.5
"1393","2012-09-24",6
"1394","2012-09-25",6
"1395","2012-09-26",7.5
"1396","2012-09-27",6.25
"1397","2012-09-28",6.25
"1398","2012-10-01",6.25
"1399","2012-10-02",5.25
"1400","2012-10-03",6.25
"1401","2012-10-04",6.25
"1402","2012-10-05",6
"1403","2012-10-08",6.25
"1404","2012-10-09",5.75
"1405","2012-10-10",5.75
"1406","2012-10-11",5.75
"1407","2012-10-12",5.75
"1408","2012-10-15",6
"1409","2012-10-16",6
"1410","2012-10-17",6
"1411","2012-10-18",6
"1412","2012-10-19",6
"1413","2012-10-22",6
"1414","2012-10-23",6
"1415","2012-10-24",6
"1416","2012-10-25",6
"1417","2012-10-26",6
"1418","2012-10-31",6
"1419","2012-11-01",6
"1420","2012-11-02",6
"1421","2012-11-05",6
"1422","2012-11-06",6
"1423","2012-11-07",6
"1424","2012-11-08",6
"1425","2012-11-09",6
"1426","2012-11-12",5.5
"1427","2012-11-13",1.5
"1428","2012-11-14",1.5
"1429","2012-11-15",5.75
"1430","2012-11-16",5.75
"1431","2012-11-19",5.5
"1432","2012-11-20",5.5
"1433","2012-11-21",5.5
"1434","2012-11-23",5.5
"1435","2012-11-26",5.75
"1436","2012-11-27",5.75
"1437","2012-11-28",5.5
"1438","2012-11-29",5.5
"1439","2012-11-30",5.5
"1440","2012-12-03",5.5
"1441","2012-12-04",5.5
"1442","2012-12-05",5.5
"1443","2012-12-06",5.5
"1444","2012-12-07",5.5
"1445","2012-12-10",5.5
"1446","2012-12-11",5.5
"1447","2012-12-12",5.5
"1448","2012-12-13",5.5
"1449","2012-12-14",5.5
"1450","2012-12-17",5.5
"1451","2012-12-18",5.5
"1452","2012-12-19",5.5
"1453","2012-12-20",5.5
"1454","2012-12-21",5.5
"1455","2012-12-24",5.5
"1456","2012-12-26",3.75
"1457","2012-12-27",3.75
"1458","2012-12-28",3.75
"1459","2012-12-31",3.75
"1460","2013-01-02",4
"1461","2013-01-03",4
"1462","2013-01-04",4
"1463","2013-01-07",4
"1464","2013-01-08",5.5
"1465","2013-01-09",5.5
"1466","2013-01-10",5.5
"1467","2013-01-11",5.5
"1468","2013-01-14",5.5
"1469","2013-01-15",5.5
"1470","2013-01-16",5.5
"1471","2013-01-17",5.5
"1472","2013-01-18",5.5
"1473","2013-01-22",7.5
"1474","2013-01-23",7.5
"1475","2013-01-24",7.5
"1476","2013-01-25",7.5
"1477","2013-01-28",7.5
"1478","2013-01-29",6.25
"1479","2013-01-30",6.25
"1480","2013-01-31",6.25
"1481","2013-02-01",6.25
"1482","2013-02-04",6.25
"1483","2013-02-05",5
"1484","2013-02-06",5
"1485","2013-02-07",5
"1486","2013-02-08",5
"1487","2013-02-11",5
"1488","2013-02-12",5
"1489","2013-02-13",5
"1490","2013-02-14",5.25
"1491","2013-02-15",6
"1492","2013-02-19",5.75
"1493","2013-02-20",6
"1494","2013-02-21",4.75
"1495","2013-02-22",4.75
"1496","2013-02-25",4.75
"1497","2013-02-26",5
"1498","2013-02-27",5
"1499","2013-02-28",5
"1500","2013-03-01",6.75
"1501","2013-03-04",6
"1502","2013-03-05",6
"1503","2013-03-06",6
"1504","2013-03-07",7
"1505","2013-03-08",5.25
"1506","2013-03-11",5
"1507","2013-03-12",5.5
"1508","2013-03-13",5.5
"1509","2013-03-14",5.25
"1510","2013-03-15",5
"1511","2013-03-18",5
"1512","2013-03-19",4.75
"1513","2013-03-20",4.75
"1514","2013-03-21",5.25
"1515","2013-03-22",5
"1516","2013-03-25",4.5
"1517","2013-03-26",4.5
"1518","2013-03-27",4.5
"1519","2013-03-28",5
"1520","2013-04-01",6
"1521","2013-04-02",6
"1522","2013-04-03",5
"1523","2013-04-04",5
"1524","2013-04-05",5
"1525","2013-04-08",4.25
"1526","2013-04-09",5
"1527","2013-04-10",4.5
"1528","2013-04-11",5
"1529","2013-04-12",5
"1530","2013-04-15",4.25
"1531","2013-04-16",4.25
"1532","2013-04-17",4.25
"1533","2013-04-18",4.25
"1534","2013-04-19",5.5
"1535","2013-04-22",5.5
"1536","2013-04-23",5.5
"1537","2013-04-24",5.5
"1538","2013-04-25",5.5
"1539","2013-04-26",5.5
"1540","2013-04-29",5.5
"1541","2013-04-30",5.5
"1542","2013-05-01",5.5
"1543","2013-05-02",5.5
"1544","2013-05-03",4.75
"1545","2013-05-06",4.75
"1546","2013-05-07",4.75
"1547","2013-05-08",4.75
"1548","2013-05-09",4.75
"1549","2013-05-10",4.75
"1550","2013-05-13",4.75
"1551","2013-05-14",5
"1552","2013-05-15",5
"1553","2013-05-16",5
"1554","2013-05-17",5
"1555","2013-05-20",5
"1556","2013-05-21",5
"1557","2013-05-22",5
"1558","2013-05-23",5
"1559","2013-05-24",5
"1560","2013-05-28",5
"1561","2013-05-29",5
"1562","2013-05-30",5
"1563","2013-05-31",5
"1564","2013-06-03",5.75
"1565","2013-06-04",5.75
"1566","2013-06-05",11
"1567","2013-06-06",10
"1568","2013-06-07",11.5
"1569","2013-06-10",11.75
"1570","2013-06-11",11.25
"1571","2013-06-12",10.75
"1572","2013-06-13",10.25
"1573","2013-06-14",8.75
"1574","2013-06-17",7.75
"1575","2013-06-18",7.75
"1576","2013-06-19",8
"1577","2013-06-20",8.75
"1578","2013-06-21",9.25
"1579","2013-06-24",7.75
"1580","2013-06-25",7.5
"1581","2013-06-26",7.5
"1582","2013-06-27",5.5
"1583","2013-06-28",7.25
"1584","2013-07-01",7.5
"1585","2013-07-02",7.5
"1586","2013-07-03",7.25
"1587","2013-07-05",7.25
"1588","2013-07-08",8.25
"1589","2013-07-09",9.25
"1590","2013-07-10",8.75
"1591","2013-07-11",8.75
"1592","2013-07-12",7.5
"1593","2013-07-15",7.5
"1594","2013-07-16",7.5
"1595","2013-07-17",7.5
"1596","2013-07-18",7.5
"1597","2013-07-19",7.5
"1598","2013-07-22",8.5
"1599","2013-07-23",8.5
"1600","2013-07-24",8.5
"1601","2013-07-25",7.5
"1602","2013-07-26",7.5
"1603","2013-07-29",7.5
"1604","2013-07-30",8
"1605","2013-07-31",7.5
"1606","2013-08-01",5.2
"1607","2013-08-02",6.55
"1608","2013-08-05",6.55
"1609","2013-08-06",8.5
"1610","2013-08-07",8.5
"1611","2013-08-08",7.05
"1612","2013-08-09",7.62
"1613","2013-08-12",7.1
"1614","2013-08-13",7
"1615","2013-08-14",8.95
"1616","2013-08-15",8.5
"1617","2013-08-16",7.77
"1618","2013-08-19",7.75
"1619","2013-08-20",7.77
"1620","2013-08-21",7.6
"1621","2013-08-22",7.6
"1622","2013-08-23",7.6
"1623","2013-08-26",7.85
"1624","2013-08-27",7.85
"1625","2013-08-28",7.75
"1626","2013-08-29",7.75
"1627","2013-08-30",7.7
"1628","2013-09-03",7.7
"1629","2013-09-04",9.5
"1630","2013-09-05",9.48
"1631","2013-09-06",9.25
"1632","2013-09-09",8
"1633","2013-09-10",9
"1634","2013-09-11",9
"1635","2013-09-12",9.18
"1636","2013-09-13",8.25
"1637","2013-09-16",8.25
"1638","2013-09-17",8
"1639","2013-09-18",7.99
"1640","2013-09-19",7.99
"1641","2013-09-20",7.99
"1642","2013-09-23",7.8
"1643","2013-09-24",8.25
"1644","2013-09-25",8.2
"1645","2013-09-26",8
"1646","2013-09-27",8
"1647","2013-09-30",9.59
"1648","2013-10-01",8.78
"1649","2013-10-02",8.28
"1650","2013-10-03",8.28
"1651","2013-10-04",8.8
"1652","2013-10-07",8.9
"1653","2013-10-08",8.45
"1654","2013-10-09",7.8
"1655","2013-10-10",8.25
"1656","2013-10-11",8
"1657","2013-10-14",7.81
"1658","2013-10-15",8.25
"1659","2013-10-16",9
"1660","2013-10-17",8.25
"1661","2013-10-18",8.5
"1662","2013-10-21",8.25
"1663","2013-10-22",8
"1664","2013-10-23",7.8
"1665","2013-10-24",7.86
"1666","2013-10-25",8.62
"1667","2013-10-28",8.4
"1668","2013-10-29",9.88
"1669","2013-10-30",9.5
"1670","2013-10-31",9.6
"1671","2013-11-01",9.49
"1672","2013-11-04",9.55
"1673","2013-11-05",9.4
"1674","2013-11-06",8.74
"1675","2013-11-07",8.75
"1676","2013-11-08",8.75
"1677","2013-11-11",8.91
"1678","2013-11-12",8.95
"1679","2013-11-13",8.74
"1680","2013-11-14",8.74
"1681","2013-11-15",8.68
"1682","2013-11-18",8.6
"1683","2013-11-19",8.75
"1684","2013-11-20",8.55
"1685","2013-11-21",8.21
"1686","2013-11-22",8.48
"1687","2013-11-25",8.42
"1688","2013-11-26",8.54
"1689","2013-11-27",8.55
"1690","2013-11-29",8.8
"1691","2013-12-02",8.72
"1692","2013-12-03",8.5
"1693","2013-12-04",8.57
"1694","2013-12-05",8.99
"1695","2013-12-06",8.74
"1696","2013-12-09",9.28
"1697","2013-12-10",9.18
"1698","2013-12-11",9.39
"1699","2013-12-12",9.33
"1700","2013-12-13",9.48
"1701","2013-12-16",10.24
"1702","2013-12-17",9.39
"1703","2013-12-18",8.48
"1704","2013-12-19",7.9
"1705","2013-12-20",8.02
"1706","2013-12-23",8.15
"1707","2013-12-24",8.2
"1708","2013-12-26",8.17
"1709","2013-12-27",8.11
"1710","2013-12-30",8.24
"1711","2013-12-31",8.1
"1712","2014-01-02",8.09
"1713","2014-01-03",8
"1714","2014-01-06",8.2
"1715","2014-01-07",8.24
"1716","2014-01-08",8.12
"1717","2014-01-09",8.36
"1718","2014-01-10",8.75
"1719","2014-01-13",8.77
"1720","2014-01-14",8.94
"1721","2014-01-15",8.86
"1722","2014-01-16",8.89
"1723","2014-01-17",8.84
"1724","2014-01-21",9
"1725","2014-01-22",9.82
"1726","2014-01-23",10.26
"1727","2014-01-24",10.04
"1728","2014-01-27",9.81
"1729","2014-01-28",9.92
"1730","2014-01-29",9.9
"1731","2014-01-30",10.07
"1732","2014-01-31",9.55
"1733","2014-02-03",9.54
"1734","2014-02-04",9.27
"1735","2014-02-05",9.19
"1736","2014-02-06",9.19
"1737","2014-02-07",9.2
"1738","2014-02-10",9.22
"1739","2014-02-11",10.15
"1740","2014-02-12",9.74
"1741","2014-02-13",9.65
"1742","2014-02-14",9.66
"1743","2014-02-18",9.79
"1744","2014-02-19",9.79
"1745","2014-02-20",9.56
"1746","2014-02-21",9.4
"1747","2014-02-24",9.77
"1748","2014-02-25",10.18
"1749","2014-02-26",10.37
"1750","2014-02-27",11.52
"1751","2014-02-28",11.52
"1752","2014-03-03",12.62
"1753","2014-03-04",13.49
"1754","2014-03-05",14.65
"1755","2014-03-06",14.09
"1756","2014-03-07",13.53
"1757","2014-03-10",14.14
"1758","2014-03-11",14.66
"1759","2014-03-12",14.48
"1760","2014-03-13",13.8
"1761","2014-03-14",13.22
"1762","2014-03-17",13.96
"1763","2014-03-18",14.48
"1764","2014-03-19",14.5
"1765","2014-03-20",15.91
"1766","2014-03-21",16.33
"1767","2014-03-24",15.74
"1768","2014-03-25",15.07
"1769","2014-03-26",13.56
"1770","2014-03-27",13.91
"1771","2014-03-28",12.99
"1772","2014-03-31",12.82
"1773","2014-04-01",12.84
"1774","2014-04-02",13.07
"1775","2014-04-03",12.53
"1776","2014-04-04",11.26
"1777","2014-04-07",10.68
"1778","2014-04-08",8.92
"1779","2014-04-09",8.9
"1780","2014-04-10",9.23
"1781","2014-04-11",9.21
"1782","2014-04-14",9.54
"1783","2014-04-15",9.49
"1784","2014-04-16",9.65
"1785","2014-04-17",10.55
"1786","2014-04-21",10.27
"1787","2014-04-22",10.41
"1788","2014-04-23",10.41
"1789","2014-04-24",10.07
"1790","2014-04-25",9.63
"1791","2014-04-28",9.46
"1792","2014-04-29",9.4
"1793","2014-04-30",9.19
"1794","2014-05-01",9.48
"1795","2014-05-02",9.3
"1796","2014-05-05",9.3
"1797","2014-05-06",8.91
"1798","2014-05-07",8.08
"1799","2014-05-08",7.61
"1800","2014-05-09",7.99
"1801","2014-05-12",8.07
"1802","2014-05-13",7.63
"1803","2014-05-14",6.7
"1804","2014-05-15",5.11
"1805","2014-05-16",5
"1806","2014-05-19",5.14
"1807","2014-05-20",5.21
"1808","2014-05-21",5.24
"1809","2014-05-22",5.21
"1810","2014-05-23",4.92
"1811","2014-05-27",5.1
"1812","2014-05-28",5.12
"1813","2014-05-29",5.09
"1814","2014-05-30",5.21
"1815","2014-06-02",5.16
"1816","2014-06-03",5.3
"1817","2014-06-04",5.22
"1818","2014-06-05",5.22
"1819","2014-06-06",5.2
"1820","2014-06-09",5.27
"1821","2014-06-10",5.23
"1822","2014-06-11",5.23
"1823","2014-06-12",5.13
"1824","2014-06-13",5.43
"1825","2014-06-16",5.59
"1826","2014-06-17",5.68
"1827","2014-06-18",5.62
"1828","2014-06-19",5.85
"1829","2014-06-20",6.19
"1830","2014-06-23",6.34
"1831","2014-06-24",6.16
"1832","2014-06-25",6.64
"1833","2014-06-26",6.63
"1834","2014-06-27",7.1
"1835","2014-06-30",6.75
"1836","2014-07-01",6.61
"1837","2014-07-02",6.79
"1838","2014-07-03",6.78
"1839","2014-07-07",6.4
"1840","2014-07-08",6.2
"1841","2014-07-09",6.27
"1842","2014-07-10",5.85
"1843","2014-07-11",5.67
"1844","2014-07-14",5.83
"1845","2014-07-15",5.74
"1846","2014-07-16",5.6
"1847","2014-07-17",5.14
"1848","2014-07-18",5.17
"1849","2014-07-21",5.1
"1850","2014-07-22",5.44
"1851","2014-07-23",5.35
"1852","2014-07-24",5.27
"1853","2014-07-25",5.17
"1854","2014-07-28",5.06
"1855","2014-07-29",5.28
"1856","2014-07-30",5.28
"1857","2014-07-31",5.44
"1858","2014-08-01",5.46
"1859","2014-08-04",5.32
"1860","2014-08-05",5.34
"1861","2014-08-06",5.3
"1862","2014-08-07",5.26
"1863","2014-08-08",5.29
"1864","2014-08-11",5.29
"1865","2014-08-12",5.32
"1866","2014-08-13",5.27
"1867","2014-08-14",5.42
"1868","2014-08-15",5.74
"1869","2014-08-18",5.58
"1870","2014-08-19",5.55
"1871","2014-08-20",5.49
"1872","2014-08-21",5.47
"1873","2014-08-22",5.51
"1874","2014-08-25",5.44
"1875","2014-08-26",5.4
"1876","2014-08-27",5.43
"1877","2014-08-28",5.45
"1878","2014-08-29",5.5
"1879","2014-09-02",5.43
"1880","2014-09-03",5.44
"1881","2014-09-04",5.46
"1882","2014-09-05",5.43
"1883","2014-09-08",5.45
"1884","2014-09-09",5.42
"1885","2014-09-10",5.3
"1886","2014-09-11",5.3
"1887","2014-09-12",5.11
"1888","2014-09-15",4.97
"1889","2014-09-16",4.94
"1890","2014-09-17",4.78
"1891","2014-09-18",4.87
"1892","2014-09-19",4.97
"1893","2014-09-22",4.61
"1894","2014-09-23",4.59
"1895","2014-09-24",4.56
"1896","2014-09-25",4.4
"1897","2014-09-26",4.44
"1898","2014-09-29",4.43
"1899","2014-09-30",4.52
"1900","2014-10-01",4.52
"1901","2014-10-02",4.66
"1902","2014-10-03",4.49
"1903","2014-10-06",4.32
"1904","2014-10-07",4.28
"1905","2014-10-08",4.07
"1906","2014-10-09",3.64
"1907","2014-10-10",3.33
"1908","2014-10-13",3.34
"1909","2014-10-14",3.21
"1910","2014-10-15",3.41
"1911","2014-10-16",3.72
"1912","2014-10-17",4
"1913","2014-10-20",4.04
"1914","2014-10-21",4.17
"1915","2014-10-22",4.01
"1916","2014-10-23",4.02
"1917","2014-10-24",4.05
"1918","2014-10-27",3.98
"1919","2014-10-28",3.97
"1920","2014-10-29",4.02
"1921","2014-10-30",3.98
"1922","2014-10-31",4.22
"1923","2014-11-03",4.55
"1924","2014-11-04",4.53
"1925","2014-11-05",4.61
"1926","2014-11-06",4.6
"1927","2014-11-07",4.65
"1928","2014-11-10",4.66
"1929","2014-11-11",4.61
"1930","2014-11-12",4.44
"1931","2014-11-13",4.21
"1932","2014-11-14",4.23
"1933","2014-11-17",4.07
"1934","2014-11-18",4
"1935","2014-11-19",4.01
"1936","2014-11-20",3.81
"1937","2014-11-21",3.89
"1938","2014-11-24",4.05
"1939","2014-11-25",3.89
"1940","2014-11-26",3.8
"1941","2014-11-28",3.85
"1942","2014-12-01",3.97
"1943","2014-12-02",4.19
"1944","2014-12-03",4.2
"1945","2014-12-04",4.26
"1946","2014-12-05",4.45
"1947","2014-12-08",4.36
"1948","2014-12-09",4.47
"1949","2014-12-10",4.38
"1950","2014-12-11",5.43
"1951","2014-12-12",5.8
"1952","2014-12-15",7.3
"1953","2014-12-16",8.25
"1954","2014-12-17",8.16
"1955","2014-12-18",8.48
"1956","2014-12-19",8.5
"1957","2014-12-22",8.47
"1958","2014-12-23",8.51
"1959","2014-12-24",9.5
"1960","2014-12-26",9.5
"1961","2014-12-29",10.2
"1962","2014-12-30",9.88
"1963","2014-12-31",10.07
"1964","2015-01-02",10.16
"1965","2015-01-05",9.97
"1966","2015-01-06",9.62
"1967","2015-01-07",9.96
"1968","2015-01-08",10.18
"1969","2015-01-09",10.09
"1970","2015-01-12",9.98
"1971","2015-01-13",10.1
"1972","2015-01-14",11.38
"1973","2015-01-15",9.79
"1974","2015-01-16",9.02
"1975","2015-01-20",10.11
"1976","2015-01-21",9.87
"1977","2015-01-22",9.99
"1978","2015-01-23",9.97
"1979","2015-01-26",10.59
"1980","2015-01-27",10.62
"1981","2015-01-28",10.39
"1982","2015-01-29",10.78
"1983","2015-01-30",10.09
"1984","2015-02-02",9.84
"1985","2015-02-03",9.94
"1986","2015-02-04",9.74
"1987","2015-02-05",10.26
"1988","2015-02-06",10.15
"1989","2015-02-09",10.55
"1990","2015-02-10",10.85
"1991","2015-02-11",10.82
"1992","2015-02-12",10.85
"1993","2015-02-13",11.41
