"","date","NGHCN"
"383","2018-01-16",24.68
"384","2018-01-17",24.299999
"385","2018-01-18",23.709999
"386","2018-01-19",23.5
"387","2018-01-22",23.98
"388","2018-01-23",23.98
"389","2018-01-24",23.950001
"390","2018-01-25",23.9
"391","2018-01-26",23.940001
"392","2018-01-29",23.889999
"393","2018-01-30",23.879999
"394","2018-01-31",23.83
"395","2018-02-01",23.85
"396","2018-02-02",23.780001
"397","2018-02-05",23.940001
"398","2018-02-06",23.870001
"399","2018-02-07",23.93
"400","2018-02-08",23.940001
"401","2018-02-09",23.84
"402","2018-02-12",23.889999
"403","2018-02-13",23.809999
"404","2018-02-14",23.85
"405","2018-02-15",23.940001
"406","2018-02-16",23.870001
"407","2018-02-20",23.74
"408","2018-02-21",23.709999
"409","2018-02-22",24.08
"410","2018-02-23",24.370001
"411","2018-02-26",24.209999
"412","2018-02-27",24.51
"413","2018-02-28",24.74
"414","2018-03-01",24.83
"415","2018-03-02",24.950001
"416","2018-03-05",25.040001
"417","2018-03-06",25.040001
"418","2018-03-07",25.082001
"419","2018-03-08",25.1
"420","2018-03-09",25.198999
"421","2018-03-12",25.148001
"422","2018-03-13",25.08
"423","2018-03-14",25.16
"424","2018-03-15",25.209999
"425","2018-03-16",25.209999
"426","2018-03-19",25.16
"427","2018-03-20",25.139999
"428","2018-03-21",25.25
"429","2018-03-22",25.129999
"430","2018-03-23",25.200001
"431","2018-03-26",25.18
"432","2018-03-27",25.038
"433","2018-03-28",24.799999
"434","2018-03-29",24.809999
"435","2018-04-02",24.790001
"436","2018-04-03",24.870001
"437","2018-04-04",24.85
"438","2018-04-05",24.85
"439","2018-04-06",24.73
"440","2018-04-09",24.719999
"441","2018-04-10",24.67
"442","2018-04-11",24.59
"443","2018-04-12",24.549999
"444","2018-04-13",24.51
"445","2018-04-16",24.620001
"446","2018-04-17",24.620001
"447","2018-04-18",24.629999
"448","2018-04-19",24.625999
"449","2018-04-20",25.049999
"450","2018-04-23",24.950001
"451","2018-04-24",24.98
"452","2018-04-25",24.870001
"453","2018-04-26",24.85
"454","2018-04-27",24.91
"455","2018-04-30",24.93
"456","2018-05-01",24.98
"457","2018-05-02",24.945
"458","2018-05-03",24.959999
"459","2018-05-04",24.950001
"460","2018-05-07",24.940001
"461","2018-05-08",25
"462","2018-05-09",25.07
"463","2018-05-10",25.030001
"464","2018-05-11",25.138
"465","2018-05-14",25.09
"466","2018-05-15",25.09
"467","2018-05-16",24.85
"468","2018-05-17",24.92
"469","2018-05-18",24.899
"470","2018-05-21",24.940001
"471","2018-05-22",24.870001
"472","2018-05-23",25
"473","2018-05-24",25.02
"474","2018-05-25",25.1
"475","2018-05-29",25.09
"476","2018-05-30",25.135
"477","2018-05-31",25.07
"478","2018-06-01",25.15
"479","2018-06-04",25.26
"480","2018-06-05",25.299999
"481","2018-06-06",25.360001
"482","2018-06-07",25.4
"483","2018-06-08",25.450001
"484","2018-06-11",25.5
"485","2018-06-12",25.540001
"486","2018-06-13",25.58
"487","2018-06-14",25.565001
"488","2018-06-15",25.545
"489","2018-06-18",25.59
"490","2018-06-19",25.700001
"491","2018-06-20",25.77
"492","2018-06-21",25.701
"493","2018-06-22",25.709
"494","2018-06-25",25.66
"495","2018-06-26",25.639999
"496","2018-06-27",25.65
"497","2018-06-28",25.24
"498","2018-06-29",25.129999
"499","2018-07-02",25.200001
"500","2018-07-03",25.145
"501","2018-07-05",25.25
"502","2018-07-06",25.32
"503","2018-07-09",25.24
"504","2018-07-10",25.190001
"505","2018-07-11",25.17
"506","2018-07-12",25.200001
"507","2018-07-13",25.030001
"508","2018-07-16",25.040001
"509","2018-07-17",24.99
"510","2018-07-18",25.049999
"511","2018-07-19",25.049999
"512","2018-07-20",25.15
"513","2018-07-23",24.98
"514","2018-07-24",25.030001
"515","2018-07-25",25.047001
"516","2018-07-26",25.142
"517","2018-07-27",25.143
"518","2018-07-30",24.950001
"519","2018-07-31",25.09
"520","2018-08-01",24.98
"521","2018-08-02",25.09
"522","2018-08-03",25.139999
"523","2018-08-06",25.18
"524","2018-08-07",25.200001
"525","2018-08-08",25.259001
"526","2018-08-09",25.280001
"527","2018-08-10",25.280001
"528","2018-08-13",25.1
"529","2018-08-14",25
"530","2018-08-15",24.98
"531","2018-08-16",24.969999
"532","2018-08-17",24.987
"533","2018-08-20",25.01
"534","2018-08-21",25.131001
"535","2018-08-22",25.07
"536","2018-08-23",25.17
"537","2018-08-24",25.01
"538","2018-08-27",25.031
"539","2018-08-28",25.086
"540","2018-08-29",25.09
"541","2018-08-30",25.1
"542","2018-08-31",25.190001
"543","2018-09-04",25.209
"544","2018-09-05",25.208
"545","2018-09-06",25.212
"546","2018-09-07",25.120001
"547","2018-09-10",25.17
"548","2018-09-11",25.17
"549","2018-09-12",25.146999
"550","2018-09-13",25
"551","2018-09-14",25.035999
"552","2018-09-17",25.065001
"553","2018-09-18",24.950001
"554","2018-09-19",24.9
"555","2018-09-20",24.583
"556","2018-09-21",24.440001
"557","2018-09-24",24.6
"558","2018-09-25",24.778999
"559","2018-09-26",24.9
"560","2018-09-27",24.959999
"561","2018-09-28",24.68
"562","2018-10-01",24.709999
"563","2018-10-02",24.27
"564","2018-10-03",23.99
"565","2018-10-04",23.91
"566","2018-10-05",23.712999
"567","2018-10-08",23.940001
"568","2018-10-09",24
"569","2018-10-10",24
"570","2018-10-11",23.75
"571","2018-10-12",23.59
"572","2018-10-15",23.402
"573","2018-10-16",23.048
"574","2018-10-17",22.632999
"575","2018-10-18",22.986
"576","2018-10-19",23
"577","2018-10-22",23.18
"578","2018-10-23",23.009001
"579","2018-10-24",22.936001
"580","2018-10-25",23.139999
"581","2018-10-26",23.049999
"582","2018-10-29",23.099001
"583","2018-10-30",23.174999
"584","2018-10-31",23.780001
"585","2018-11-01",23.91
"586","2018-11-02",23.961
"587","2018-11-05",23.860001
"588","2018-11-06",24.136
"589","2018-11-07",24.02
"590","2018-11-08",24.110001
"591","2018-11-09",24.122
"592","2018-11-12",24.059999
"593","2018-11-13",24.065001
"594","2018-11-14",23.65
"595","2018-11-15",23.799999
"596","2018-11-16",23.84
"597","2018-11-19",23.860001
"598","2018-11-20",23.58
"599","2018-11-21",23.860001
"600","2018-11-23",23.82
"601","2018-11-26",23.65
"602","2018-11-27",23.700001
"603","2018-11-28",23.620001
"604","2018-11-29",23.5
"605","2018-11-30",22.931999
"606","2018-12-03",23.18
"607","2018-12-04",23.280001
"608","2018-12-06",22.969999
"609","2018-12-07",22.85
"610","2018-12-10",22.764999
"611","2018-12-11",22.209
"612","2018-12-12",21.780001
"613","2018-12-13",21.299999
"614","2018-12-14",20.799999
"615","2018-12-17",19.799999
"616","2018-12-18",18.85
"617","2018-12-19",19.85
"618","2018-12-20",19.75
"619","2018-12-21",19.85
"620","2018-12-24",19.99
"621","2018-12-26",20.110001
"622","2018-12-27",19.914
"623","2018-12-28",19.77
"624","2018-12-31",19.870001
"625","2019-01-02",20.860001
"626","2019-01-03",20.966
"627","2019-01-04",21.49
"628","2019-01-07",22.25
"629","2019-01-08",22.129999
"630","2019-01-09",21.41
"631","2019-01-10",21.450001
"632","2019-01-11",21.67
"633","2019-01-14",21.93
"634","2019-01-15",21.950001
"635","2019-01-16",22.219999
"636","2019-01-17",22.1
"637","2019-01-18",22
"638","2019-01-22",21.42
"639","2019-01-23",20.802
"640","2019-01-24",20.08
"641","2019-01-25",20.42
"642","2019-01-28",20.084999
"643","2019-01-29",20
"644","2019-01-30",20.43
"645","2019-01-31",19.83
"646","2019-02-01",20
"647","2019-02-04",19.559999
"648","2019-02-05",19.25
"649","2019-02-06",18.48
"650","2019-02-07",17.716999
"651","2019-02-08",18.290001
"652","2019-02-11",18.799999
"653","2019-02-12",19.52
"654","2019-02-13",19.655001
"655","2019-02-14",20.059999
"656","2019-02-15",20.1
"657","2019-02-19",20.440001
"658","2019-02-20",20.370001
"659","2019-02-21",19.938999
"660","2019-02-22",20.6
"661","2019-02-25",20.98
"662","2019-02-26",20.93
"663","2019-02-27",21.450001
"664","2019-02-28",21.42
"665","2019-03-01",21.549999
"666","2019-03-04",21.49
"667","2019-03-05",21.6
"668","2019-03-06",21.940001
"669","2019-03-07",21.969999
"670","2019-03-08",22.1
"671","2019-03-11",21.91
"672","2019-03-12",21.73
"673","2019-03-13",21.709999
"674","2019-03-14",21.68
"675","2019-03-15",21.48
"676","2019-03-18",21.43
"677","2019-03-19",21.25
"678","2019-03-20",21.15
"679","2019-03-21",21.59
"680","2019-03-22",21.65
"681","2019-03-25",22.17
"682","2019-03-26",22.24
"683","2019-03-27",22.08
"684","2019-03-28",22.120001
"685","2019-03-29",22.049999
"686","2019-04-01",22.35
"687","2019-04-02",22.34
"688","2019-04-03",22.4
"689","2019-04-04",22.642
"690","2019-04-05",22.895
"691","2019-04-08",22.700001
"692","2019-04-09",22.690001
"693","2019-04-10",22.780001
"694","2019-04-11",22.85
"695","2019-04-12",22.75
"696","2019-04-15",23.059999
"697","2019-04-16",23.120001
"698","2019-04-17",22.799999
"699","2019-04-18",22.790001
"700","2019-04-22",22.549999
"701","2019-04-23",22.59
"702","2019-04-24",22.5
"703","2019-04-25",22.690001
"704","2019-04-26",22.719999
"705","2019-04-29",22.99
"706","2019-04-30",23.24
"707","2019-05-01",23.24
"708","2019-05-02",23.32
"709","2019-05-03",23.25
"710","2019-05-06",23.379999
"711","2019-05-07",23.351999
"712","2019-05-08",23.608999
"713","2019-05-09",23.57
"714","2019-05-10",23.68
"715","2019-05-13",23.5
"716","2019-05-14",23.74
"717","2019-05-15",23.950001
"718","2019-05-16",23.84
"719","2019-05-17",23.85
"720","2019-05-20",23.781
"721","2019-05-21",23.85
"722","2019-05-22",23.700001
"723","2019-05-23",23.700001
"724","2019-05-24",23.690001
"725","2019-05-28",23.799999
"726","2019-05-29",23.629999
"727","2019-05-30",23.370001
"728","2019-05-31",22.969999
"729","2019-06-03",22.85
"730","2019-06-04",23.16
"731","2019-06-05",23.4
"732","2019-06-06",23.6
"733","2019-06-07",23.84
"734","2019-06-10",24
"735","2019-06-11",24.09
"736","2019-06-12",24.25
"737","2019-06-13",24.222
"738","2019-06-14",24.27
"739","2019-06-17",24.240999
"740","2019-06-18",24.35
"741","2019-06-19",24.471001
"742","2019-06-20",24.556
"743","2019-06-21",24.639999
"744","2019-06-24",24.780001
"745","2019-06-25",24.709999
"746","2019-06-26",24.6
"747","2019-06-27",24.559999
"748","2019-06-28",24.299999
"749","2019-07-01",24.32
"750","2019-07-02",24.25
"751","2019-07-03",24.049999
"752","2019-07-05",23.940001
"753","2019-07-08",23.98
"754","2019-07-09",23.92
"755","2019-07-10",23.99
"756","2019-07-11",24.25
"757","2019-07-12",24.299999
"758","2019-07-15",24.379999
"759","2019-07-16",24.5
"760","2019-07-17",24.33
"761","2019-07-18",24.049999
"762","2019-07-19",24.139999
"763","2019-07-22",24.280001
"764","2019-07-23",24.23
"765","2019-07-24",24.469999
"766","2019-07-25",24.51
"767","2019-07-26",24.49
"768","2019-07-29",24.450001
"769","2019-07-30",24.41
"770","2019-07-31",24.209999
"771","2019-08-01",24.309999
"772","2019-08-02",24.35
"773","2019-08-05",24.16
"774","2019-08-06",24.41
"775","2019-08-07",24.48
"776","2019-08-08",24.4
"777","2019-08-09",24.389999
"778","2019-08-12",24.459999
"779","2019-08-13",24.700001
"780","2019-08-14",24.681
"781","2019-08-15",24.85
"782","2019-08-16",24.85
"783","2019-08-19",24.83
"784","2019-08-20",24.84
"785","2019-08-21",24.940001
"786","2019-08-22",24.860001
"787","2019-08-23",24.733999
"788","2019-08-26",24.610001
"789","2019-08-27",24.610001
"790","2019-08-28",24.76
"791","2019-08-29",24.77
"792","2019-08-30",25.07
"793","2019-09-03",24.950001
"794","2019-09-04",24.955
"795","2019-09-05",25.040001
"796","2019-09-06",24.959999
"797","2019-09-09",24.99
"798","2019-09-10",25
"799","2019-09-11",24.91
"800","2019-09-12",25.09
"801","2019-09-13",24.879999
"802","2019-09-16",25
"803","2019-09-17",25.02
"804","2019-09-18",25
"805","2019-09-19",24.99
"806","2019-09-20",24.992001
"807","2019-09-23",25
"808","2019-09-24",25.09
"809","2019-09-25",25.09
"810","2019-09-26",25.08
"811","2019-09-27",25.120001
"812","2019-09-30",24.52
"813","2019-10-01",24.57
"814","2019-10-02",24.5
"815","2019-10-03",24.565001
"816","2019-10-04",24.65
"817","2019-10-07",24.530001
"818","2019-10-08",24.530001
"819","2019-10-09",24.559999
"820","2019-10-10",24.75
"821","2019-10-11",24.65
"822","2019-10-14",24.860001
"823","2019-10-15",24.9
"824","2019-10-16",24.93
"825","2019-10-17",24.950001
"826","2019-10-18",24.969999
"827","2019-10-21",24.77
"828","2019-10-22",24.83
"829","2019-10-23",24.959999
"830","2019-10-24",24.98
"831","2019-10-25",25.07
"832","2019-10-28",25.024
"833","2019-10-29",24.99
"834","2019-10-30",24.98
"835","2019-10-31",24.74
"836","2019-11-01",24.879999
"837","2019-11-04",25
"838","2019-11-05",24.811001
"839","2019-11-06",24.82
"840","2019-11-07",24.875
"841","2019-11-08",24.9
"842","2019-11-11",24.9
"843","2019-11-12",24.82
"844","2019-11-13",24.936001
"845","2019-11-14",24.82
"846","2019-11-15",25
"847","2019-11-18",24.879999
"848","2019-11-19",24.889999
"849","2019-11-20",24.9
"850","2019-11-21",24.73
"851","2019-11-22",24.93
"852","2019-11-25",24.969999
"853","2019-11-26",24.987
"854","2019-11-27",24.92
"855","2019-11-29",24.799999
"856","2019-12-02",24.85
"857","2019-12-03",24.85
"858","2019-12-04",24.940001
"859","2019-12-05",25
"860","2019-12-06",25.040001
"861","2019-12-09",25.040001
"862","2019-12-10",24.889999
"863","2019-12-11",25.049999
"864","2019-12-12",25.087999
"865","2019-12-13",25.26
"866","2019-12-16",25.389999
"867","2019-12-17",25.360001
"868","2019-12-18",25.34
"869","2019-12-19",25.299999
"870","2019-12-20",25.476999
"871","2019-12-23",25.459999
"872","2019-12-24",25.49
"873","2019-12-26",25.450001
"874","2019-12-27",25.440001
"875","2019-12-30",25.23
"876","2019-12-31",25.17
"877","2020-01-02",25.309999
"878","2020-01-03",25.34
"879","2020-01-06",25.299999
"880","2020-01-07",25.33
"881","2020-01-08",25.440001
"882","2020-01-09",25.434999
"883","2020-01-10",25.549999
"884","2020-01-13",25.5
"885","2020-01-14",25.58
"886","2020-01-15",25.66
"887","2020-01-16",25.549999
"888","2020-01-17",25.620001
"889","2020-01-21",25.575001
"890","2020-01-22",25.469999
"891","2020-01-23",25.445
"892","2020-01-24",25.6
"893","2020-01-27",25.51
"894","2020-01-28",25.41
"895","2020-01-29",25.549999
"896","2020-01-30",25.59
"897","2020-01-31",25.59
"898","2020-02-03",25.610001
"899","2020-02-04",25.469999
"900","2020-02-05",25.59
"901","2020-02-06",25.639999
"902","2020-02-07",25.620001
"903","2020-02-10",25.790001
"904","2020-02-11",25.674999
"905","2020-02-12",25.665001
"906","2020-02-13",25.434999
"907","2020-02-14",25.440001
"908","2020-02-18",25.48
"909","2020-02-19",25.5
"910","2020-02-20",25.5
"911","2020-02-21",25.4
"912","2020-02-24",25.190001
"913","2020-02-25",24.82
"914","2020-02-26",25.165001
"915","2020-02-27",25
"916","2020-02-28",24.620001
"917","2020-03-02",25
"918","2020-03-03",25.23
"919","2020-03-04",25.49
"920","2020-03-05",25.049999
"921","2020-03-06",24.857
"922","2020-03-09",22.51
"923","2020-03-10",23.77
"924","2020-03-11",22.35
"925","2020-03-12",20.41
"926","2020-03-13",22.75
"927","2020-03-16",21.129999
"928","2020-03-17",19.1
"929","2020-03-18",11.5
"930","2020-03-19",14.592
"931","2020-03-20",13.105
"932","2020-03-23",13.34
"933","2020-03-24",16.940001
"934","2020-03-25",19
"935","2020-03-26",20.58
"936","2020-03-27",20
"937","2020-03-30",19.43
"938","2020-03-31",18.23
"939","2020-04-01",16.299999
"940","2020-04-02",17.549999
"941","2020-04-03",16.25
"942","2020-04-06",18.370001
"943","2020-04-07",19.4
"944","2020-04-08",20.1
"945","2020-04-09",21.049999
"946","2020-04-13",21.08
"947","2020-04-14",22.055
"948","2020-04-15",21.639999
"949","2020-04-16",22.059999
"950","2020-04-17",22.15
"951","2020-04-20",22.08
"952","2020-04-21",21.6
"953","2020-04-22",21.9
"954","2020-04-23",22.249001
"955","2020-04-24",22.26
"956","2020-04-27",22.059999
"957","2020-04-28",22.5
"958","2020-04-29",22.75
"959","2020-04-30",23.15
"960","2020-05-01",22.629999
"961","2020-05-04",23.07
"962","2020-05-05",23.25
"963","2020-05-06",23.129999
"964","2020-05-07",23.129999
"965","2020-05-08",23.41
"966","2020-05-11",23.620001
"967","2020-05-12",23.48
"968","2020-05-13",23.389999
"969","2020-05-14",23.379999
"970","2020-05-15",23.219999
"971","2020-05-18",23.309999
"972","2020-05-19",22.927999
