"","date","GURE"
"1018","2011-01-14",51.150002
"1019","2011-01-18",50.099998
"1020","2011-01-19",49.099998
"1021","2011-01-20",48.200001
"1022","2011-01-21",48.650002
"1023","2011-01-24",48.650002
"1024","2011-01-25",48.75
"1025","2011-01-26",50.299999
"1026","2011-01-27",49.349998
"1027","2011-01-28",47.400002
"1028","2011-01-31",47.75
"1029","2011-02-01",48.900002
"1030","2011-02-02",49.599998
"1031","2011-02-03",45.200001
"1032","2011-02-04",46.150002
"1033","2011-02-07",45.900002
"1034","2011-02-08",46.450001
"1035","2011-02-09",46.099998
"1036","2011-02-10",44.200001
"1037","2011-02-11",45
"1038","2011-02-14",45.400002
"1039","2011-02-15",46.799999
"1040","2011-02-16",46.299999
"1041","2011-02-17",45.150002
"1042","2011-02-18",44.849998
"1043","2011-02-22",44.200001
"1044","2011-02-23",43.5
"1045","2011-02-24",43.200001
"1046","2011-02-25",43.900002
"1047","2011-02-28",44.799999
"1048","2011-03-01",45.200001
"1049","2011-03-02",45.799999
"1050","2011-03-03",45.049999
"1051","2011-03-04",45.5
"1052","2011-03-07",44.799999
"1053","2011-03-08",44.799999
"1054","2011-03-09",42.799999
"1055","2011-03-10",40.150002
"1056","2011-03-11",41.049999
"1057","2011-03-14",39.400002
"1058","2011-03-15",39.900002
"1059","2011-03-16",39.650002
"1060","2011-03-17",38.400002
"1061","2011-03-18",35.049999
"1062","2011-03-21",34.5
"1063","2011-03-22",34.349998
"1064","2011-03-23",33.099998
"1065","2011-03-24",30.1
"1066","2011-03-25",27.700001
"1067","2011-03-28",27.6
"1068","2011-03-29",33
"1069","2011-03-30",33.099998
"1070","2011-03-31",30.950001
"1071","2011-04-01",29.5
"1072","2011-04-04",28
"1073","2011-04-05",28.25
"1074","2011-04-06",30.15
"1075","2011-04-07",30
"1076","2011-04-08",28.299999
"1077","2011-04-11",25.6
"1078","2011-04-12",23.299999
"1079","2011-04-13",24
"1080","2011-04-14",23.049999
"1081","2011-04-15",24.4
"1082","2011-04-18",23.25
"1083","2011-04-19",23.299999
"1084","2011-04-20",21.200001
"1085","2011-04-21",20.950001
"1086","2011-04-25",19.25
"1087","2011-04-26",13.45
"1088","2011-04-27",14
"1089","2011-04-28",17.5
"1090","2011-04-29",15.65
"1091","2011-05-02",16
"1092","2011-05-03",15.2
"1093","2011-05-04",14.4
"1094","2011-05-05",14.65
"1095","2011-05-06",14.8
"1096","2011-05-09",14.4
"1097","2011-05-10",14.2
"1098","2011-05-11",13.3
"1099","2011-05-12",13.5
"1100","2011-05-13",16.15
"1101","2011-05-16",15.15
"1102","2011-05-17",20.9
"1103","2011-05-18",21.9
"1104","2011-05-19",19.299999
"1105","2011-05-20",16.65
"1106","2011-05-23",19.5
"1107","2011-05-24",18.049999
"1108","2011-05-25",18.35
"1109","2011-05-26",18.200001
"1110","2011-05-27",17.75
"1111","2011-05-31",17.1
"1112","2011-06-01",16.75
"1113","2011-06-02",16.15
"1114","2011-06-03",15.65
"1115","2011-06-06",14
"1116","2011-06-07",15.15
"1117","2011-06-08",14.1
"1118","2011-06-09",14.9
"1119","2011-06-10",14.5
"1120","2011-06-13",15.3
"1121","2011-06-14",15.4
"1122","2011-06-15",15.15
"1123","2011-06-16",15
"1124","2011-06-17",13.5
"1125","2011-06-20",14.45
"1126","2011-06-21",17.75
"1127","2011-06-22",17.15
"1128","2011-06-23",16.549999
"1129","2011-06-24",15.65
"1130","2011-06-27",16.1
"1131","2011-06-28",16.25
"1132","2011-06-29",16.1
"1133","2011-06-30",15.5
"1134","2011-07-01",16
"1135","2011-07-05",15.65
"1136","2011-07-06",15.3
"1137","2011-07-07",15.15
"1138","2011-07-08",15.2
"1139","2011-07-11",15.35
"1140","2011-07-12",14.9
"1141","2011-07-13",16.15
"1142","2011-07-14",18.25
"1143","2011-07-15",19.1
"1144","2011-07-18",19.5
"1145","2011-07-19",20.15
"1146","2011-07-20",21.35
"1147","2011-07-21",19.9
"1148","2011-07-22",19
"1149","2011-07-25",18.299999
"1150","2011-07-26",16.950001
"1151","2011-07-27",16.9
"1152","2011-07-28",17.5
"1153","2011-07-29",17.5
"1154","2011-08-01",16.85
"1155","2011-08-02",17.1
"1156","2011-08-03",17.35
"1157","2011-08-04",15.1
"1158","2011-08-05",14.45
"1159","2011-08-08",13.7
"1160","2011-08-09",14.8
"1161","2011-08-10",13.85
"1162","2011-08-11",14.25
"1163","2011-08-12",14.9
"1164","2011-08-15",15
"1165","2011-08-16",11.35
"1166","2011-08-17",10.6
"1167","2011-08-18",9.4
"1168","2011-08-19",9.4
"1169","2011-08-22",8.5
"1170","2011-08-23",8.2
"1171","2011-08-24",8.65
"1172","2011-08-25",10.45
"1173","2011-08-26",10.15
"1174","2011-08-29",10.3
"1175","2011-08-30",9.4
"1176","2011-08-31",9.2
"1177","2011-09-01",9.3
"1178","2011-09-02",8.95
"1179","2011-09-06",9.1
"1180","2011-09-07",9.95
"1181","2011-09-08",10.65
"1182","2011-09-09",10.2
"1183","2011-09-12",10.25
"1184","2011-09-13",11.35
"1185","2011-09-14",12.9
"1186","2011-09-15",12.8
"1187","2011-09-16",12.85
"1188","2011-09-19",12.95
"1189","2011-09-20",14.75
"1190","2011-09-21",14.1
"1191","2011-09-22",13.15
"1192","2011-09-23",13.15
"1193","2011-09-26",12.45
"1194","2011-09-27",13.15
"1195","2011-09-28",12.75
"1196","2011-09-29",11.75
"1197","2011-09-30",11.15
"1198","2011-10-03",10.5
"1199","2011-10-04",9.95
"1200","2011-10-05",10.45
"1201","2011-10-06",11.35
"1202","2011-10-07",11.75
"1203","2011-10-10",11.75
"1204","2011-10-11",11.55
"1205","2011-10-12",11.8
"1206","2011-10-13",11.8
"1207","2011-10-14",11.6
"1208","2011-10-17",10.6
"1209","2011-10-18",11.2
"1210","2011-10-19",11.35
"1211","2011-10-20",11.4
"1212","2011-10-21",11.05
"1213","2011-10-24",11.2
"1214","2011-10-25",10.7
"1215","2011-10-26",10.55
"1216","2011-10-27",10.7
"1217","2011-10-28",11.25
"1218","2011-10-31",11.8
"1219","2011-11-01",11.1
"1220","2011-11-02",12.7
"1221","2011-11-03",12.6
"1222","2011-11-04",12.5
"1223","2011-11-07",12.05
"1224","2011-11-08",12.7
"1225","2011-11-09",12.3
"1226","2011-11-10",12.15
"1227","2011-11-11",12
"1228","2011-11-14",12.3
"1229","2011-11-15",10.6
"1230","2011-11-16",10.7
"1231","2011-11-17",10.5
"1232","2011-11-18",11.15
"1233","2011-11-21",10.95
"1234","2011-11-22",10.75
"1235","2011-11-23",10.25
"1236","2011-11-25",10.2
"1237","2011-11-28",10.25
"1238","2011-11-29",10.15
"1239","2011-11-30",10.35
"1240","2011-12-01",10.25
"1241","2011-12-02",10.75
"1242","2011-12-05",10.75
"1243","2011-12-06",10.75
"1244","2011-12-07",10.4
"1245","2011-12-08",10.2
"1246","2011-12-09",10.25
"1247","2011-12-12",9.85
"1248","2011-12-13",9.2
"1249","2011-12-14",8.5
"1250","2011-12-15",8.2
"1251","2011-12-16",9.25
"1252","2011-12-19",9.7
"1253","2011-12-20",9.85
"1254","2011-12-21",9.75
"1255","2011-12-22",9.45
"1256","2011-12-23",9.85
"1257","2011-12-27",9.35
"1258","2011-12-28",9.2
"1259","2011-12-29",8.9
"1260","2011-12-30",8.95
"1261","2012-01-03",9.7
"1262","2012-01-04",10
"1263","2012-01-05",10.1
"1264","2012-01-06",10.35
"1265","2012-01-09",9.95
"1266","2012-01-10",10.1
"1267","2012-01-11",10.25
"1268","2012-01-12",10.35
"1269","2012-01-13",10
"1270","2012-01-17",10.3
"1271","2012-01-18",10.6
"1272","2012-01-19",12
"1273","2012-01-20",11.5
"1274","2012-01-23",11.75
"1275","2012-01-24",12.4
"1276","2012-01-25",12.6
"1277","2012-01-26",14.7
"1278","2012-01-27",14.4
"1279","2012-01-30",13.85
"1280","2012-01-31",13.7
"1281","2012-02-01",13.55
"1282","2012-02-02",13
"1283","2012-02-03",13.85
"1284","2012-02-06",14.45
"1285","2012-02-07",14.7
"1286","2012-02-08",14.3
"1287","2012-02-09",14.5
"1288","2012-02-10",14
"1289","2012-02-13",14.3
"1290","2012-02-14",13.75
"1291","2012-02-15",13.4
"1292","2012-02-16",13.1
"1293","2012-02-17",13.1
"1294","2012-02-21",14.35
"1295","2012-02-22",15.65
"1296","2012-02-23",15.05
"1297","2012-02-24",14.85
"1298","2012-02-27",14
"1299","2012-02-28",14.35
"1300","2012-02-29",13.8
"1301","2012-03-01",14.05
"1302","2012-03-02",13.85
"1303","2012-03-05",13.7
"1304","2012-03-06",13.4
"1305","2012-03-07",13.4
"1306","2012-03-08",13.9
"1307","2012-03-09",13.55
"1308","2012-03-12",13.25
"1309","2012-03-13",13.65
"1310","2012-03-14",12.7
"1311","2012-03-15",12.85
"1312","2012-03-16",12.55
"1313","2012-03-19",12.9
"1314","2012-03-20",13.2
"1315","2012-03-21",13.15
"1316","2012-03-22",12.5
"1317","2012-03-23",12.8
"1318","2012-03-26",12.7
"1319","2012-03-27",12.5
"1320","2012-03-28",12.05
"1321","2012-03-29",11.55
"1322","2012-03-30",11.75
"1323","2012-04-02",11.85
"1324","2012-04-03",11.5
"1325","2012-04-04",11.2
"1326","2012-04-05",10.7
"1327","2012-04-09",10.7
"1328","2012-04-10",10.6
"1329","2012-04-11",10.85
"1330","2012-04-12",11.1
"1331","2012-04-13",11.25
"1332","2012-04-16",10.75
"1333","2012-04-17",10.75
"1334","2012-04-18",10.25
"1335","2012-04-19",10.25
"1336","2012-04-20",10.2
"1337","2012-04-23",11.4
"1338","2012-04-24",10.55
"1339","2012-04-25",10.45
"1340","2012-04-26",10.4
"1341","2012-04-27",10.75
"1342","2012-04-30",10.85
"1343","2012-05-01",11.2
"1344","2012-05-02",10.7
"1345","2012-05-03",10.75
"1346","2012-05-04",10.3
"1347","2012-05-07",10
"1348","2012-05-08",10.3
"1349","2012-05-09",10.4
"1350","2012-05-10",10.65
"1351","2012-05-11",10.65
"1352","2012-05-14",10.5
"1353","2012-05-15",10.3
"1354","2012-05-16",10.2
"1355","2012-05-17",9.7
"1356","2012-05-18",9.75
"1357","2012-05-21",9.3
"1358","2012-05-22",8.35
"1359","2012-05-23",8.35
"1360","2012-05-24",8.25
"1361","2012-05-25",8
"1362","2012-05-29",7.65
"1363","2012-05-30",7.7
"1364","2012-05-31",8.25
"1365","2012-06-01",8.3
"1366","2012-06-04",7.75
"1367","2012-06-05",7.55
"1368","2012-06-06",7.6
"1369","2012-06-07",7.2
"1370","2012-06-08",6.35
"1371","2012-06-11",6.25
"1372","2012-06-12",6.2
"1373","2012-06-13",6.3
"1374","2012-06-14",6
"1375","2012-06-15",5.85
"1376","2012-06-18",5.65
"1377","2012-06-19",5.85
"1378","2012-06-20",6.05
"1379","2012-06-21",6.05
"1380","2012-06-22",6
"1381","2012-06-25",5.8
"1382","2012-06-26",5.7
"1383","2012-06-27",5.6
"1384","2012-06-28",5.85
"1385","2012-06-29",6.1
"1386","2012-07-02",6.45
"1387","2012-07-03",6.85
"1388","2012-07-05",7.05
"1389","2012-07-06",7.1
"1390","2012-07-09",7.05
"1391","2012-07-10",6.5
"1392","2012-07-11",6.1
"1393","2012-07-12",5.9
"1394","2012-07-13",5.9
"1395","2012-07-16",5.6
"1396","2012-07-17",5.7
"1397","2012-07-18",5.7
"1398","2012-07-19",5.55
"1399","2012-07-20",5.5
"1400","2012-07-23",5.1
"1401","2012-07-24",5.1
"1402","2012-07-25",5.15
"1403","2012-07-26",5.15
"1404","2012-07-27",5.05
"1405","2012-07-30",5.05
"1406","2012-07-31",5.15
"1407","2012-08-01",5.05
"1408","2012-08-02",5.15
"1409","2012-08-03",5.25
"1410","2012-08-06",5.4
"1411","2012-08-07",5.2
"1412","2012-08-08",5.15
"1413","2012-08-09",5.2
"1414","2012-08-10",5.2
"1415","2012-08-13",5.35
"1416","2012-08-14",5.4
"1417","2012-08-15",5.35
"1418","2012-08-16",5.35
"1419","2012-08-17",5.35
"1420","2012-08-20",5.45
"1421","2012-08-21",5.8
"1422","2012-08-22",6.2
"1423","2012-08-23",6.2
"1424","2012-08-24",6.15
"1425","2012-08-27",6.1
"1426","2012-08-28",5.95
"1427","2012-08-29",5.55
"1428","2012-08-30",5.65
"1429","2012-08-31",5.85
"1430","2012-09-04",6.05
"1431","2012-09-05",5.95
"1432","2012-09-06",5.95
"1433","2012-09-07",5.8
"1434","2012-09-10",5.75
"1435","2012-09-11",5.95
"1436","2012-09-12",6
"1437","2012-09-13",6
"1438","2012-09-14",6
"1439","2012-09-17",6
"1440","2012-09-18",5.8
"1441","2012-09-19",5.75
"1442","2012-09-20",5.85
"1443","2012-09-21",6.05
"1444","2012-09-24",5.9
"1445","2012-09-25",5.65
"1446","2012-09-26",5.6
"1447","2012-09-27",5.75
"1448","2012-09-28",5.6
"1449","2012-10-01",5.55
"1450","2012-10-02",5.65
"1451","2012-10-03",5.65
"1452","2012-10-04",5.8
"1453","2012-10-05",5.65
"1454","2012-10-08",5.55
"1455","2012-10-09",5.55
"1456","2012-10-10",5.45
"1457","2012-10-11",5.25
"1458","2012-10-12",5.25
"1459","2012-10-15",5.25
"1460","2012-10-16",5.3
"1461","2012-10-17",5.65
"1462","2012-10-18",6
"1463","2012-10-19",6.8
"1464","2012-10-22",8.1
"1465","2012-10-23",8.35
"1466","2012-10-24",7.45
"1467","2012-10-25",7.35
"1468","2012-10-26",7.3
"1469","2012-10-31",6.8
"1470","2012-11-01",7.05
"1471","2012-11-02",6.55
"1472","2012-11-05",7
"1473","2012-11-06",6.85
"1474","2012-11-07",6.85
"1475","2012-11-08",6.65
"1476","2012-11-09",6.75
"1477","2012-11-12",6.4
"1478","2012-11-13",6.55
"1479","2012-11-14",6.2
"1480","2012-11-15",6.2
"1481","2012-11-16",6.4
"1482","2012-11-19",6.6
"1483","2012-11-20",6.55
"1484","2012-11-21",6.6
"1485","2012-11-23",6.5
"1486","2012-11-26",6.4
"1487","2012-11-27",6.35
"1488","2012-11-28",6.1
"1489","2012-11-29",5.95
"1490","2012-11-30",5.7
"1491","2012-12-03",6.85
"1492","2012-12-04",5.95
"1493","2012-12-05",6.05
"1494","2012-12-06",6
"1495","2012-12-07",6
"1496","2012-12-10",5.85
"1497","2012-12-11",5.75
"1498","2012-12-12",5.75
"1499","2012-12-13",5.8
"1500","2012-12-14",6
"1501","2012-12-17",6.2
"1502","2012-12-18",6.2
"1503","2012-12-19",6.15
"1504","2012-12-20",6.15
"1505","2012-12-21",6.3
"1506","2012-12-24",6.15
"1507","2012-12-26",5.95
"1508","2012-12-27",5.85
"1509","2012-12-28",5.75
"1510","2012-12-31",5.8
"1511","2013-01-02",6
"1512","2013-01-03",5.9
"1513","2013-01-04",5.9
"1514","2013-01-07",6
"1515","2013-01-08",5.8
"1516","2013-01-09",5.8
"1517","2013-01-10",5.85
"1518","2013-01-11",5.9
"1519","2013-01-14",6.05
"1520","2013-01-15",5.95
"1521","2013-01-16",5.9
"1522","2013-01-17",5.85
"1523","2013-01-18",5.9
"1524","2013-01-22",6.15
"1525","2013-01-23",6.2
"1526","2013-01-24",6.1
"1527","2013-01-25",6.15
"1528","2013-01-28",6
"1529","2013-01-29",6.1
"1530","2013-01-30",5.9
"1531","2013-01-31",5.85
"1532","2013-02-01",5.8
"1533","2013-02-04",5.65
"1534","2013-02-05",5.75
"1535","2013-02-06",5.7
"1536","2013-02-07",5.7
"1537","2013-02-08",5.65
"1538","2013-02-11",5.55
"1539","2013-02-12",5.5
"1540","2013-02-13",5.5
"1541","2013-02-14",5.45
"1542","2013-02-15",5.4
"1543","2013-02-19",5.35
"1544","2013-02-20",5.25
"1545","2013-02-21",5.25
"1546","2013-02-22",5.15
"1547","2013-02-25",5.2
"1548","2013-02-26",5.25
"1549","2013-02-27",5.4
"1550","2013-02-28",5.85
"1551","2013-03-01",5.6
"1552","2013-03-04",5.5
"1553","2013-03-05",5.6
"1554","2013-03-06",5.7
"1555","2013-03-07",5.55
"1556","2013-03-08",5.8
"1557","2013-03-11",5.65
"1558","2013-03-12",5.6
"1559","2013-03-13",5.55
"1560","2013-03-14",5.55
"1561","2013-03-15",5.4
"1562","2013-03-18",5.5
"1563","2013-03-19",5.5
"1564","2013-03-20",5.55
"1565","2013-03-21",5.6
"1566","2013-03-22",5.6
"1567","2013-03-25",5.6
"1568","2013-03-26",5.7
"1569","2013-03-27",5.55
"1570","2013-03-28",5.5
"1571","2013-04-01",5.55
"1572","2013-04-02",5.5
"1573","2013-04-03",5.4
"1574","2013-04-04",5.35
"1575","2013-04-05",5.35
"1576","2013-04-08",5.45
"1577","2013-04-09",5.6
"1578","2013-04-10",5.45
"1579","2013-04-11",5.35
"1580","2013-04-12",5.3
"1581","2013-04-15",4.95
"1582","2013-04-16",4.6
"1583","2013-04-17",4.95
"1584","2013-04-18",5.2
"1585","2013-04-19",5.15
"1586","2013-04-22",5.35
"1587","2013-04-23",5.15
"1588","2013-04-24",5.15
"1589","2013-04-25",5.15
"1590","2013-04-26",5.15
"1591","2013-04-29",5.15
"1592","2013-04-30",5.1
"1593","2013-05-01",5.1
"1594","2013-05-02",5.25
"1595","2013-05-03",5.3
"1596","2013-05-06",5.3
"1597","2013-05-07",5.1
"1598","2013-05-08",5.2
"1599","2013-05-09",5.15
"1600","2013-05-10",5.5
"1601","2013-05-13",5.6
"1602","2013-05-14",5.7
"1603","2013-05-15",5.5
"1604","2013-05-16",5.55
"1605","2013-05-17",5.6
"1606","2013-05-20",5.6
"1607","2013-05-21",5.45
"1608","2013-05-22",5.35
"1609","2013-05-23",5.45
"1610","2013-05-24",5.5
"1611","2013-05-28",5.65
"1612","2013-05-29",5.6
"1613","2013-05-30",6.45
"1614","2013-05-31",6.05
"1615","2013-06-03",6.05
"1616","2013-06-04",5.95
"1617","2013-06-05",5.85
"1618","2013-06-06",5.9
"1619","2013-06-07",5.9
"1620","2013-06-10",5.9
"1621","2013-06-11",6.2
"1622","2013-06-12",6.05
"1623","2013-06-13",6
"1624","2013-06-14",6.05
"1625","2013-06-17",5.95
"1626","2013-06-18",6
"1627","2013-06-19",5.9
"1628","2013-06-20",5.6
"1629","2013-06-21",5.65
"1630","2013-06-24",5.55
"1631","2013-06-25",5.65
"1632","2013-06-26",5.55
"1633","2013-06-27",5.6
"1634","2013-06-28",5.8
"1635","2013-07-01",5.85
"1636","2013-07-02",5.75
"1637","2013-07-03",5.8
"1638","2013-07-05",5.8
"1639","2013-07-08",5.8
"1640","2013-07-09",5.75
"1641","2013-07-10",5.8
"1642","2013-07-11",5.75
"1643","2013-07-12",5.85
"1644","2013-07-15",6
"1645","2013-07-16",6.05
"1646","2013-07-17",5.9
"1647","2013-07-18",6.05
"1648","2013-07-19",5.95
"1649","2013-07-22",5.95
"1650","2013-07-23",5.95
"1651","2013-07-24",6
"1652","2013-07-25",6
"1653","2013-07-26",5.95
"1654","2013-07-29",6
"1655","2013-07-30",5.95
"1656","2013-07-31",6.05
"1657","2013-08-01",6.75
"1658","2013-08-02",6.9
"1659","2013-08-05",7.25
"1660","2013-08-06",7.05
"1661","2013-08-07",7.05
"1662","2013-08-08",7.15
"1663","2013-08-09",7.15
"1664","2013-08-12",8.15
"1665","2013-08-13",7.95
"1666","2013-08-14",8.8
"1667","2013-08-15",8.6
"1668","2013-08-16",8
"1669","2013-08-19",8.15
"1670","2013-08-20",8.3
"1671","2013-08-21",8.2
"1672","2013-08-22",8.35
"1673","2013-08-23",8.75
"1674","2013-08-26",8.85
"1675","2013-08-27",8.65
"1676","2013-08-28",8.55
"1677","2013-08-29",8.7
"1678","2013-08-30",8.55
"1679","2013-09-03",8.25
"1680","2013-09-04",8.5
"1681","2013-09-05",8.45
"1682","2013-09-06",8.45
"1683","2013-09-09",9.9
"1684","2013-09-10",9.05
"1685","2013-09-11",9.2
"1686","2013-09-12",9.25
"1687","2013-09-13",8.5
"1688","2013-09-16",8.35
"1689","2013-09-17",8.4
"1690","2013-09-18",8.8
"1691","2013-09-19",8.65
"1692","2013-09-20",8.3
"1693","2013-09-23",8.75
"1694","2013-09-24",8.3
"1695","2013-09-25",8.2
"1696","2013-09-26",8.5
"1697","2013-09-27",8.5
"1698","2013-09-30",8.55
"1699","2013-10-01",8.7
"1700","2013-10-02",8.7
"1701","2013-10-03",8.65
"1702","2013-10-04",9.15
"1703","2013-10-07",9.25
"1704","2013-10-08",8.5
"1705","2013-10-09",8.6
"1706","2013-10-10",8.7
"1707","2013-10-11",8.6
"1708","2013-10-14",8.55
"1709","2013-10-15",9
"1710","2013-10-16",12.35
"1711","2013-10-17",12.5
"1712","2013-10-18",11.75
"1713","2013-10-21",11.6
"1714","2013-10-22",11.1
"1715","2013-10-23",11.3
"1716","2013-10-24",10.55
"1717","2013-10-25",11
"1718","2013-10-28",12.45
"1719","2013-10-29",11.65
"1720","2013-10-30",11.8
"1721","2013-10-31",11.2
"1722","2013-11-01",11.1
"1723","2013-11-04",10.85
"1724","2013-11-05",11.05
"1725","2013-11-06",10.5
"1726","2013-11-07",10.6
"1727","2013-11-08",10.65
"1728","2013-11-11",12.3
"1729","2013-11-12",11.35
"1730","2013-11-13",12
"1731","2013-11-14",12.8
"1732","2013-11-15",13.45
"1733","2013-11-18",12.9
"1734","2013-11-19",12.65
"1735","2013-11-20",12.25
"1736","2013-11-21",12.4
"1737","2013-11-22",12.35
"1738","2013-11-25",12.75
"1739","2013-11-26",13
"1740","2013-11-27",13
"1741","2013-11-29",12.95
"1742","2013-12-02",14.2
"1743","2013-12-03",13.75
"1744","2013-12-04",13.45
"1745","2013-12-05",13.6
"1746","2013-12-06",13.9
"1747","2013-12-09",13.2
"1748","2013-12-10",12.7
"1749","2013-12-11",11.85
"1750","2013-12-12",12.25
"1751","2013-12-13",12.55
"1752","2013-12-16",12.15
"1753","2013-12-17",12.3
"1754","2013-12-18",11.95
"1755","2013-12-19",11.85
"1756","2013-12-20",11.1
"1757","2013-12-23",11.3
"1758","2013-12-24",11.25
"1759","2013-12-26",11.3
"1760","2013-12-27",11.05
"1761","2013-12-30",11.25
"1762","2013-12-31",11.75
"1763","2014-01-02",12.1
"1764","2014-01-03",11.75
"1765","2014-01-06",11.95
"1766","2014-01-07",11.55
"1767","2014-01-08",11.7
"1768","2014-01-09",11.85
"1769","2014-01-10",12
"1770","2014-01-13",11.9
"1771","2014-01-14",11.7
"1772","2014-01-15",11.8
"1773","2014-01-16",12
"1774","2014-01-17",12.85
"1775","2014-01-21",13.35
"1776","2014-01-22",13.1
"1777","2014-01-23",12.15
"1778","2014-01-24",10.9
"1779","2014-01-27",11.3
"1780","2014-01-28",11.4
"1781","2014-01-29",11.5
"1782","2014-01-30",11.55
"1783","2014-01-31",11.2
"1784","2014-02-03",10.6
"1785","2014-02-04",10.7
"1786","2014-02-05",10.3
"1787","2014-02-06",10.45
"1788","2014-02-07",11
"1789","2014-02-10",11.45
"1790","2014-02-11",12.05
"1791","2014-02-12",11.7
"1792","2014-02-13",11.9
"1793","2014-02-14",12.2
"1794","2014-02-18",12.1
"1795","2014-02-19",12
"1796","2014-02-20",12
"1797","2014-02-21",11.7
"1798","2014-02-24",11.6
"1799","2014-02-25",11.95
"1800","2014-02-26",11.9
"1801","2014-02-27",12.4
"1802","2014-02-28",12.75
"1803","2014-03-03",12.65
"1804","2014-03-04",12.95
"1805","2014-03-05",13.95
"1806","2014-03-06",13
"1807","2014-03-07",13.75
"1808","2014-03-10",13.8
"1809","2014-03-11",13.3
"1810","2014-03-12",13.15
"1811","2014-03-13",12.65
"1812","2014-03-14",13
"1813","2014-03-17",13.75
"1814","2014-03-18",14.35
"1815","2014-03-19",13.55
"1816","2014-03-20",13.25
"1817","2014-03-21",13.75
"1818","2014-03-24",13.15
"1819","2014-03-25",13.05
"1820","2014-03-26",12.15
"1821","2014-03-27",12.1
"1822","2014-03-28",11.95
"1823","2014-03-31",12.1
"1824","2014-04-01",12.85
"1825","2014-04-02",12.6
"1826","2014-04-03",12.7
"1827","2014-04-04",12.3
"1828","2014-04-07",12.05
"1829","2014-04-08",12
"1830","2014-04-09",12.3
"1831","2014-04-10",11.75
"1832","2014-04-11",11.65
"1833","2014-04-14",10.9
"1834","2014-04-15",10.8
"1835","2014-04-16",10.4
"1836","2014-04-17",10.55
"1837","2014-04-21",10.75
"1838","2014-04-22",11.2
"1839","2014-04-23",11.05
"1840","2014-04-24",11.1
"1841","2014-04-25",10.8
"1842","2014-04-28",9.5
"1843","2014-04-29",9.35
"1844","2014-04-30",9.2
"1845","2014-05-01",9.1
"1846","2014-05-02",9.7
"1847","2014-05-05",9.3
"1848","2014-05-06",9.15
"1849","2014-05-07",9.35
"1850","2014-05-08",9.25
"1851","2014-05-09",8.9
"1852","2014-05-12",10.8
"1853","2014-05-13",10.9
"1854","2014-05-14",10.6
"1855","2014-05-15",10.15
"1856","2014-05-16",10.45
"1857","2014-05-19",11
"1858","2014-05-20",10.7
"1859","2014-05-21",10.55
"1860","2014-05-22",10.75
"1861","2014-05-23",11
"1862","2014-05-27",11.35
"1863","2014-05-28",11.1
"1864","2014-05-29",11.1
"1865","2014-05-30",10.7
"1866","2014-06-02",10.5
"1867","2014-06-03",10.5
"1868","2014-06-04",10.35
"1869","2014-06-05",10.45
"1870","2014-06-06",10.2
"1871","2014-06-09",10.1
"1872","2014-06-10",10.05
"1873","2014-06-11",10
"1874","2014-06-12",10
"1875","2014-06-13",9.9
"1876","2014-06-16",9.65
"1877","2014-06-17",9.95
"1878","2014-06-18",9.9
"1879","2014-06-19",10.1
"1880","2014-06-20",10.25
"1881","2014-06-23",10.6
"1882","2014-06-24",10.6
"1883","2014-06-25",10.8
"1884","2014-06-26",10.85
"1885","2014-06-27",10.75
"1886","2014-06-30",10.7
"1887","2014-07-01",10.5
"1888","2014-07-02",10.85
"1889","2014-07-03",10.7
"1890","2014-07-07",10.5
"1891","2014-07-08",9.9
"1892","2014-07-09",10.7
"1893","2014-07-10",10.7
"1894","2014-07-11",10.6
"1895","2014-07-14",10.5
"1896","2014-07-15",10.5
"1897","2014-07-16",10.55
"1898","2014-07-17",10.4
"1899","2014-07-18",10.5
"1900","2014-07-21",10.65
"1901","2014-07-22",10.55
"1902","2014-07-23",10.4
"1903","2014-07-24",10.4
"1904","2014-07-25",10.4
"1905","2014-07-28",10.5
"1906","2014-07-29",10.45
"1907","2014-07-30",10.4
"1908","2014-07-31",10
"1909","2014-08-01",9.8
"1910","2014-08-04",9.9
"1911","2014-08-05",9.9
"1912","2014-08-06",9.8
"1913","2014-08-07",10
"1914","2014-08-08",10.3
"1915","2014-08-11",10
"1916","2014-08-12",10
"1917","2014-08-13",10.05
"1918","2014-08-14",10
"1919","2014-08-15",10.15
"1920","2014-08-18",10.05
"1921","2014-08-19",9.75
"1922","2014-08-20",10.15
"1923","2014-08-21",10.25
"1924","2014-08-22",10.1
"1925","2014-08-25",10
"1926","2014-08-26",10.15
"1927","2014-08-27",9.9
"1928","2014-08-28",10.1
"1929","2014-08-29",10
"1930","2014-09-02",10
"1931","2014-09-03",9.95
"1932","2014-09-04",9.6
"1933","2014-09-05",9.65
"1934","2014-09-08",9.8
"1935","2014-09-09",9.95
"1936","2014-09-10",9.85
"1937","2014-09-11",9.7
"1938","2014-09-12",9.7
"1939","2014-09-15",9.4
"1940","2014-09-16",9.1
"1941","2014-09-17",9.3
"1942","2014-09-18",9.2
"1943","2014-09-19",8.5
"1944","2014-09-22",8.7
"1945","2014-09-23",8.65
"1946","2014-09-24",8.5
"1947","2014-09-25",7.95
"1948","2014-09-26",7.8
"1949","2014-09-29",7.8
"1950","2014-09-30",7.15
"1951","2014-10-01",6.8
"1952","2014-10-02",7.3
"1953","2014-10-03",7.6
"1954","2014-10-06",7.55
