"","date","LMAT"
"1005","2010-12-28",6.67
"1006","2010-12-29",6.7
"1007","2010-12-30",6.72
"1008","2010-12-31",6.77
"1009","2011-01-03",6.94
"1010","2011-01-04",7.02
"1011","2011-01-05",7.19
"1012","2011-01-06",7.16
"1013","2011-01-07",7.01
"1014","2011-01-10",6.85
"1015","2011-01-11",6.9
"1016","2011-01-12",6.87
"1017","2011-01-13",7
"1018","2011-01-14",7.17
"1019","2011-01-18",7.18
"1020","2011-01-19",7.2
"1021","2011-01-20",7.16
"1022","2011-01-21",7.15
"1023","2011-01-24",7.07
"1024","2011-01-25",7.11
"1025","2011-01-26",7.12
"1026","2011-01-27",7.15
"1027","2011-01-28",7.05
"1028","2011-01-31",7.09
"1029","2011-02-01",7.03
"1030","2011-02-02",7.05
"1031","2011-02-03",7.02
"1032","2011-02-04",7
"1033","2011-02-07",7.05
"1034","2011-02-08",7.1
"1035","2011-02-09",7.03
"1036","2011-02-10",7.2
"1037","2011-02-11",7
"1038","2011-02-14",6.98
"1039","2011-02-15",6.92
"1040","2011-02-16",6.95
"1041","2011-02-17",6.91
"1042","2011-02-18",6.88
"1043","2011-02-22",6.8
"1044","2011-02-23",6.75
"1045","2011-02-24",6.73
"1046","2011-02-25",6.87
"1047","2011-02-28",6.7
"1048","2011-03-01",7.04
"1049","2011-03-02",7.1
"1050","2011-03-03",7.2
"1051","2011-03-04",6.94
"1052","2011-03-07",7
"1053","2011-03-08",7.12
"1054","2011-03-09",7.1
"1055","2011-03-10",7
"1056","2011-03-11",6.9
"1057","2011-03-14",6.89
"1058","2011-03-15",6.8
"1059","2011-03-16",6.65
"1060","2011-03-17",6.7
"1061","2011-03-18",6.7
"1062","2011-03-21",6.7
"1063","2011-03-22",6.62
"1064","2011-03-23",6.74
"1065","2011-03-24",6.77
"1066","2011-03-25",6.8
"1067","2011-03-28",6.9
"1068","2011-03-29",6.79
"1069","2011-03-30",6.8
"1070","2011-03-31",6.81
"1071","2011-04-01",6.36
"1072","2011-04-04",6.53
"1073","2011-04-05",6.58
"1074","2011-04-06",6.64
"1075","2011-04-07",6.7
"1076","2011-04-08",6.69
"1077","2011-04-11",6.7
"1078","2011-04-12",6.69
"1079","2011-04-13",6.59
"1080","2011-04-14",6.74
"1081","2011-04-15",6.71
"1082","2011-04-18",6.68
"1083","2011-04-19",6.7
"1084","2011-04-20",6.63
"1085","2011-04-21",6.63
"1086","2011-04-25",6.51
"1087","2011-04-26",6.51
"1088","2011-04-27",6.78
"1089","2011-04-28",6.78
"1090","2011-04-29",6.84
"1091","2011-05-02",7.02
"1092","2011-05-03",6.98
"1093","2011-05-04",6.99
"1094","2011-05-05",6.9
"1095","2011-05-06",6.9
"1096","2011-05-09",7.01
"1097","2011-05-10",7.04
"1098","2011-05-11",7.01
"1099","2011-05-12",6.96
"1100","2011-05-13",7.03
"1101","2011-05-16",7.08
"1102","2011-05-17",7.07
"1103","2011-05-18",7.05
"1104","2011-05-19",7.15
"1105","2011-05-20",7.18
"1106","2011-05-23",7.05
"1107","2011-05-24",7.1
"1108","2011-05-25",7.15
"1109","2011-05-26",7.1
"1110","2011-05-27",7.11
"1111","2011-05-31",7.06
"1112","2011-06-01",7.03
"1113","2011-06-02",7.01
"1114","2011-06-03",7
"1115","2011-06-06",6.99
"1116","2011-06-07",6.98
"1117","2011-06-08",7
"1118","2011-06-09",7.02
"1119","2011-06-10",7.01
"1120","2011-06-13",7.05
"1121","2011-06-14",6.93
"1122","2011-06-15",6.97
"1123","2011-06-16",6.99
"1124","2011-06-17",7.02
"1125","2011-06-20",7
"1126","2011-06-21",7.06
"1127","2011-06-22",6.95
"1128","2011-06-23",7.05
"1129","2011-06-24",7.06
"1130","2011-06-27",7.07
"1131","2011-06-28",7.12
"1132","2011-06-29",7.07
"1133","2011-06-30",7.07
"1134","2011-07-01",7.04
"1135","2011-07-05",7.01
"1136","2011-07-06",7.01
"1137","2011-07-07",7.05
"1138","2011-07-08",7.15
"1139","2011-07-11",7.24
"1140","2011-07-12",7.16
"1141","2011-07-13",7.41
"1142","2011-07-14",7.28
"1143","2011-07-15",7.5
"1144","2011-07-18",7.44
"1145","2011-07-19",7.26
"1146","2011-07-20",7.12
"1147","2011-07-21",7.44
"1148","2011-07-22",7.22
"1149","2011-07-25",7.16
"1150","2011-07-26",7.1
"1151","2011-07-27",7.06
"1152","2011-07-28",6.79
"1153","2011-07-29",6.62
"1154","2011-08-01",6.68
"1155","2011-08-02",6.7
"1156","2011-08-03",6.5
"1157","2011-08-04",6.99
"1158","2011-08-05",6.52
"1159","2011-08-08",6.68
"1160","2011-08-09",6.84
"1161","2011-08-10",6.47
"1162","2011-08-11",6.67
"1163","2011-08-12",6.33
"1164","2011-08-15",6.68
"1165","2011-08-16",6.68
"1166","2011-08-17",6.57
"1167","2011-08-18",6.6
"1168","2011-08-19",6.6
"1169","2011-08-22",6.55
"1170","2011-08-23",6.75
"1171","2011-08-24",6.8
"1172","2011-08-25",6.85
"1173","2011-08-26",6.94
"1174","2011-08-29",6.98
"1175","2011-08-30",6.92
"1176","2011-08-31",7.05
"1177","2011-09-01",6.77
"1178","2011-09-02",7.1
"1179","2011-09-06",6.97
"1180","2011-09-07",6.89
"1181","2011-09-08",6.82
"1182","2011-09-09",6.74
"1183","2011-09-12",6.86
"1184","2011-09-13",6.87
"1185","2011-09-14",6.94
"1186","2011-09-15",7
"1187","2011-09-16",6.84
"1188","2011-09-19",6.82
"1189","2011-09-20",6.9
"1190","2011-09-21",6.85
"1191","2011-09-22",6.62
"1192","2011-09-23",6.75
"1193","2011-09-26",6.8
"1194","2011-09-27",6.93
"1195","2011-09-28",6.62
"1196","2011-09-29",6.5
"1197","2011-09-30",6.22
"1198","2011-10-03",6.31
"1199","2011-10-04",6.42
"1200","2011-10-05",6.35
"1201","2011-10-06",6.32
"1202","2011-10-07",6.11
"1203","2011-10-10",5.98
"1204","2011-10-11",5.88
"1205","2011-10-12",5.87
"1206","2011-10-13",5.73
"1207","2011-10-14",5.8
"1208","2011-10-17",5.68
"1209","2011-10-18",5.95
"1210","2011-10-19",5.92
"1211","2011-10-20",5.86
"1212","2011-10-21",6
"1213","2011-10-24",5.91
"1214","2011-10-25",5.91
"1215","2011-10-26",5.92
"1216","2011-10-27",5.9
"1217","2011-10-28",6
"1218","2011-10-31",5.78
"1219","2011-11-01",5.59
"1220","2011-11-02",5.7
"1221","2011-11-03",5.7
"1222","2011-11-04",5.69
"1223","2011-11-07",5.7
"1224","2011-11-08",5.7
"1225","2011-11-09",5.63
"1226","2011-11-10",5.7
"1227","2011-11-11",5.7
"1228","2011-11-14",5.6
"1229","2011-11-15",5.59
"1230","2011-11-16",5.53
"1231","2011-11-17",5.6
"1232","2011-11-18",5.6
"1233","2011-11-21",5.5
"1234","2011-11-22",5.54
"1235","2011-11-23",5.55
"1236","2011-11-25",5.48
"1237","2011-11-28",5.6
"1238","2011-11-29",5.5
"1239","2011-11-30",5.5
"1240","2011-12-01",5.5
"1241","2011-12-02",5.48
"1242","2011-12-05",5.4
"1243","2011-12-06",5.4
"1244","2011-12-07",5.4
"1245","2011-12-08",5.28
"1246","2011-12-09",5.5
"1247","2011-12-12",5.5
"1248","2011-12-13",5.45
"1249","2011-12-14",5.33
"1250","2011-12-15",5.4
"1251","2011-12-16",5.43
"1252","2011-12-19",5.51
"1253","2011-12-20",5.8
"1254","2011-12-21",6
"1255","2011-12-22",5.98
"1256","2011-12-23",5.87
"1257","2011-12-27",5.76
"1258","2011-12-28",5.7
"1259","2011-12-29",5.82
"1260","2011-12-30",5.92
"1261","2012-01-03",5.74
"1262","2012-01-04",5.75
"1263","2012-01-05",5.74
"1264","2012-01-06",5.79
"1265","2012-01-09",5.92
"1266","2012-01-10",6.18
"1267","2012-01-11",5.98
"1268","2012-01-12",5.95
"1269","2012-01-13",5.8
"1270","2012-01-17",5.8
"1271","2012-01-18",5.8
"1272","2012-01-19",5.71
"1273","2012-01-20",5.62
"1274","2012-01-23",5.8
"1275","2012-01-24",5.7
"1276","2012-01-25",5.75
"1277","2012-01-26",5.75
"1278","2012-01-27",5.7
"1279","2012-01-30",5.81
"1280","2012-01-31",5.8
"1281","2012-02-01",5.75
"1282","2012-02-02",5.75
"1283","2012-02-03",5.7
"1284","2012-02-06",5.82
"1285","2012-02-07",5.78
"1286","2012-02-08",5.53
"1287","2012-02-09",5.53
"1288","2012-02-10",5.43
"1289","2012-02-13",5.45
"1290","2012-02-14",5.5
"1291","2012-02-15",5.54
"1292","2012-02-16",5.65
"1293","2012-02-17",5.6
"1294","2012-02-21",5.63
"1295","2012-02-22",5.58
"1296","2012-02-23",5.66
"1297","2012-02-24",5.65
"1298","2012-02-27",5.63
"1299","2012-02-28",5.6
"1300","2012-02-29",5.6
"1301","2012-03-01",5.45
"1302","2012-03-02",5.64
"1303","2012-03-05",5.83
"1304","2012-03-06",5.76
"1305","2012-03-07",5.63
"1306","2012-03-08",5.55
"1307","2012-03-09",5.6
"1308","2012-03-12",5.79
"1309","2012-03-13",5.79
"1310","2012-03-14",5.77
"1311","2012-03-15",5.77
"1312","2012-03-16",5.49
"1313","2012-03-19",5.58
"1314","2012-03-20",5.84
"1315","2012-03-21",5.8
"1316","2012-03-22",5.71
"1317","2012-03-23",5.66
"1318","2012-03-26",5.75
"1319","2012-03-27",5.75
"1320","2012-03-28",5.68
"1321","2012-03-29",5.83
"1322","2012-03-30",5.89
"1323","2012-04-02",5.91
"1324","2012-04-03",5.8
"1325","2012-04-04",5.57
"1326","2012-04-05",5.8
"1327","2012-04-09",5.78
"1328","2012-04-10",5.76
"1329","2012-04-11",5.76
"1330","2012-04-12",5.83
"1331","2012-04-13",5.59
"1332","2012-04-16",5.74
"1333","2012-04-17",5.66
"1334","2012-04-18",5.6
"1335","2012-04-19",5.6
"1336","2012-04-20",5.7
"1337","2012-04-23",5.52
"1338","2012-04-24",5.52
"1339","2012-04-25",5.42
"1340","2012-04-26",5.43
"1341","2012-04-27",5.4
"1342","2012-04-30",5.4
"1343","2012-05-01",5.38
"1344","2012-05-02",5.35
"1345","2012-05-03",5.15
"1346","2012-05-04",5
"1347","2012-05-07",5.1
"1348","2012-05-08",5.23
"1349","2012-05-09",5.33
"1350","2012-05-10",5.21
"1351","2012-05-11",5.39
"1352","2012-05-14",5.26
"1353","2012-05-15",5.52
"1354","2012-05-16",5.19
"1355","2012-05-17",5.38
"1356","2012-05-18",5.49
"1357","2012-05-21",5.22
"1358","2012-05-22",5.39
"1359","2012-05-23",5.12
"1360","2012-05-24",5.26
"1361","2012-05-25",5.17
"1362","2012-05-29",5.3
"1363","2012-05-30",5.57
"1364","2012-05-31",5.57
"1365","2012-06-01",5.47
"1366","2012-06-04",5.47
"1367","2012-06-05",5.5
"1368","2012-06-06",5.5
"1369","2012-06-07",5.51
"1370","2012-06-08",5.58
"1371","2012-06-11",5.71
"1372","2012-06-12",5.6
"1373","2012-06-13",5.55
"1374","2012-06-14",5.7
"1375","2012-06-15",5.69
"1376","2012-06-18",5.64
"1377","2012-06-19",5.69
"1378","2012-06-20",5.64
"1379","2012-06-21",5.5
"1380","2012-06-22",5.48
"1381","2012-06-25",5.61
"1382","2012-06-26",5.66
"1383","2012-06-27",5.71
"1384","2012-06-28",5.9
"1385","2012-06-29",6
"1386","2012-07-02",5.99
"1387","2012-07-03",5.82
"1388","2012-07-05",5.85
"1389","2012-07-06",5.79
"1390","2012-07-09",5.96
"1391","2012-07-10",5.93
"1392","2012-07-11",5.84
"1393","2012-07-12",6.25
"1394","2012-07-13",6.25
"1395","2012-07-16",6.25
"1396","2012-07-17",6.19
"1397","2012-07-18",6.29
"1398","2012-07-19",6.13
"1399","2012-07-20",6.28
"1400","2012-07-23",6.25
"1401","2012-07-24",6.19
"1402","2012-07-25",6.23
"1403","2012-07-26",6.25
"1404","2012-07-27",6.18
"1405","2012-07-30",6.25
"1406","2012-07-31",6.3
"1407","2012-08-01",6.4
"1408","2012-08-02",6.34
"1409","2012-08-03",6.34
"1410","2012-08-06",6.48
"1411","2012-08-07",6.5
"1412","2012-08-08",6.46
"1413","2012-08-09",6.32
"1414","2012-08-10",6.5
"1415","2012-08-13",6.42
"1416","2012-08-14",6.4
"1417","2012-08-15",6.25
"1418","2012-08-16",6.39
"1419","2012-08-17",6.3
"1420","2012-08-20",6.24
"1421","2012-08-21",6.23
"1422","2012-08-22",6.15
"1423","2012-08-23",6.18
"1424","2012-08-24",6.32
"1425","2012-08-27",6.33
"1426","2012-08-28",6.22
"1427","2012-08-29",6.15
"1428","2012-08-30",6.15
"1429","2012-08-31",6.07
"1430","2012-09-04",5.95
"1431","2012-09-05",5.83
"1432","2012-09-06",5.89
"1433","2012-09-07",6.19
"1434","2012-09-10",6.26
"1435","2012-09-11",6.35
"1436","2012-09-12",6.2
"1437","2012-09-13",6.22
"1438","2012-09-14",6.14
"1439","2012-09-17",6.21
"1440","2012-09-18",6.21
"1441","2012-09-19",6.2
"1442","2012-09-20",6.08
"1443","2012-09-21",6.2
"1444","2012-09-24",6.07
"1445","2012-09-25",6.15
"1446","2012-09-26",6
"1447","2012-09-27",6.16
"1448","2012-09-28",6.42
"1449","2012-10-01",6.15
"1450","2012-10-02",6.2
"1451","2012-10-03",6.2
"1452","2012-10-04",6.24
"1453","2012-10-05",6.18
"1454","2012-10-08",6.13
"1455","2012-10-09",6.11
"1456","2012-10-10",6.2
"1457","2012-10-11",6.2
"1458","2012-10-12",6.2
"1459","2012-10-15",6.17
"1460","2012-10-16",6.2
"1461","2012-10-17",6.2
"1462","2012-10-18",6.2
"1463","2012-10-19",6.1
"1464","2012-10-22",6.14
"1465","2012-10-23",6.06
"1466","2012-10-24",6.13
"1467","2012-10-25",6.08
"1468","2012-10-26",6.14
"1469","2012-10-31",5.85
"1470","2012-11-01",5.98
"1471","2012-11-02",6.39
"1472","2012-11-05",6.32
"1473","2012-11-06",6.4
"1474","2012-11-07",6.37
"1475","2012-11-08",6.21
"1476","2012-11-09",6.23
"1477","2012-11-12",6.17
"1478","2012-11-13",6.12
"1479","2012-11-14",6.23
"1480","2012-11-15",6.17
"1481","2012-11-16",6.29
"1482","2012-11-19",6.3
"1483","2012-11-20",6.25
"1484","2012-11-21",6.25
"1485","2012-11-23",6.25
"1486","2012-11-26",6.24
"1487","2012-11-27",6.21
"1488","2012-11-28",6.18
"1489","2012-11-29",6.39
"1490","2012-11-30",6.45
"1491","2012-12-03",6.35
"1492","2012-12-04",6.39
"1493","2012-12-05",6.39
"1494","2012-12-06",6.43
"1495","2012-12-07",6.5
"1496","2012-12-10",6.26
"1497","2012-12-11",6.13
"1498","2012-12-12",6.13
"1499","2012-12-13",6
"1500","2012-12-14",5.9
"1501","2012-12-17",6.17
"1502","2012-12-18",6.17
"1503","2012-12-19",6.36
"1504","2012-12-20",6.16
"1505","2012-12-21",6
"1506","2012-12-24",5.89
"1507","2012-12-26",6.01
"1508","2012-12-27",5.8
"1509","2012-12-28",5.85
"1510","2012-12-31",5.74
"1511","2013-01-02",5.76
"1512","2013-01-03",5.92
"1513","2013-01-04",5.88
"1514","2013-01-07",5.89
"1515","2013-01-08",5.8
"1516","2013-01-09",5.82
"1517","2013-01-10",5.86
"1518","2013-01-11",6.05
"1519","2013-01-14",6.12
"1520","2013-01-15",6.1
"1521","2013-01-16",6.16
"1522","2013-01-17",6.18
"1523","2013-01-18",6.2
"1524","2013-01-22",6.28
"1525","2013-01-23",6.22
"1526","2013-01-24",6.24
"1527","2013-01-25",6.25
"1528","2013-01-28",6.2
"1529","2013-01-29",6.34
"1530","2013-01-30",6.08
"1531","2013-01-31",6.35
"1532","2013-02-01",6.25
"1533","2013-02-04",6.24
"1534","2013-02-05",6.27
"1535","2013-02-06",6.3
"1536","2013-02-07",6.35
"1537","2013-02-08",6.4
"1538","2013-02-11",6.39
"1539","2013-02-12",6.33
"1540","2013-02-13",6.3
"1541","2013-02-14",6.26
"1542","2013-02-15",6.2
"1543","2013-02-19",6.28
"1544","2013-02-20",6.19
"1545","2013-02-21",5.96
"1546","2013-02-22",6.04
"1547","2013-02-25",6.04
"1548","2013-02-26",6.11
"1549","2013-02-27",6.24
"1550","2013-02-28",6.1
"1551","2013-03-01",6.02
"1552","2013-03-04",6
"1553","2013-03-05",6.1
"1554","2013-03-06",6.01
"1555","2013-03-07",6.01
"1556","2013-03-08",6.02
"1557","2013-03-11",6.02
"1558","2013-03-12",6
"1559","2013-03-13",6
"1560","2013-03-14",6.04
"1561","2013-03-15",6
"1562","2013-03-18",5.98
"1563","2013-03-19",5.96
"1564","2013-03-20",5.98
"1565","2013-03-21",6.02
"1566","2013-03-22",6.05
"1567","2013-03-25",6.14
"1568","2013-03-26",6.16
"1569","2013-03-27",6.1
"1570","2013-03-28",6.2
"1571","2013-04-01",6.12
"1572","2013-04-02",6.1
"1573","2013-04-03",6.13
"1574","2013-04-04",6.11
"1575","2013-04-05",6.14
"1576","2013-04-08",6.16
"1577","2013-04-09",6.11
"1578","2013-04-10",6.07
"1579","2013-04-11",6.11
"1580","2013-04-12",6.15
"1581","2013-04-15",6.06
"1582","2013-04-16",6.04
"1583","2013-04-17",6.09
"1584","2013-04-18",6.1
"1585","2013-04-19",6.05
"1586","2013-04-22",6.01
"1587","2013-04-23",6
"1588","2013-04-24",6.09
"1589","2013-04-25",6.05
"1590","2013-04-26",6.08
"1591","2013-04-29",6.06
"1592","2013-04-30",6.06
"1593","2013-05-01",6.15
"1594","2013-05-02",6.05
"1595","2013-05-03",6.12
"1596","2013-05-06",6.15
"1597","2013-05-07",6.11
"1598","2013-05-08",6.15
"1599","2013-05-09",6.17
"1600","2013-05-10",6.19
"1601","2013-05-13",6.18
"1602","2013-05-14",6.14
"1603","2013-05-15",6.23
"1604","2013-05-16",6.24
"1605","2013-05-17",6.3
"1606","2013-05-20",6.22
"1607","2013-05-21",6.18
"1608","2013-05-22",6.13
"1609","2013-05-23",6.17
"1610","2013-05-24",6.21
"1611","2013-05-28",6.33
"1612","2013-05-29",6.35
"1613","2013-05-30",6.71
"1614","2013-05-31",6.56
"1615","2013-06-03",6.5
"1616","2013-06-04",6.6
"1617","2013-06-05",6.5
"1618","2013-06-06",6.63
"1619","2013-06-07",6.61
"1620","2013-06-10",6.55
"1621","2013-06-11",6.6
"1622","2013-06-12",6.66
"1623","2013-06-13",6.66
"1624","2013-06-14",6.7
"1625","2013-06-17",6.66
"1626","2013-06-18",6.71
"1627","2013-06-19",6.58
"1628","2013-06-20",6.54
"1629","2013-06-21",6.66
"1630","2013-06-24",6.75
"1631","2013-06-25",6.71
"1632","2013-06-26",6.66
"1633","2013-06-27",6.52
"1634","2013-06-28",6.54
"1635","2013-07-01",6.68
"1636","2013-07-02",6.62
"1637","2013-07-03",6.56
"1638","2013-07-05",6.62
"1639","2013-07-08",6.64
"1640","2013-07-09",6.66
"1641","2013-07-10",6.67
"1642","2013-07-11",6.68
"1643","2013-07-12",6.64
"1644","2013-07-15",6.67
"1645","2013-07-16",6.56
"1646","2013-07-17",6.55
"1647","2013-07-18",6.58
"1648","2013-07-19",6.68
"1649","2013-07-22",6.56
"1650","2013-07-23",6.68
"1651","2013-07-24",6.67
"1652","2013-07-25",6.77
"1653","2013-07-26",6.77
"1654","2013-07-29",6.75
"1655","2013-07-30",6.95
"1656","2013-07-31",6.83
"1657","2013-08-01",6.92
"1658","2013-08-02",6.8
"1659","2013-08-05",6.88
"1660","2013-08-06",6.85
"1661","2013-08-07",6.8
"1662","2013-08-08",6.8
"1663","2013-08-09",6.88
"1664","2013-08-12",6.91
"1665","2013-08-13",6.97
"1666","2013-08-14",7.04
"1667","2013-08-15",7.13
"1668","2013-08-16",6.97
"1669","2013-08-19",6.87
"1670","2013-08-20",6.87
"1671","2013-08-21",6.89
"1672","2013-08-22",6.85
"1673","2013-08-23",6.84
"1674","2013-08-26",6.91
"1675","2013-08-27",6.87
"1676","2013-08-28",6.95
"1677","2013-08-29",6.93
"1678","2013-08-30",6.94
"1679","2013-09-03",7.03
"1680","2013-09-04",6.99
"1681","2013-09-05",6.97
"1682","2013-09-06",6.78
"1683","2013-09-09",6.71
"1684","2013-09-10",6.67
"1685","2013-09-11",6.85
"1686","2013-09-12",6.84
"1687","2013-09-13",6.67
"1688","2013-09-16",6.75
"1689","2013-09-17",6.73
"1690","2013-09-18",6.64
"1691","2013-09-19",6.51
"1692","2013-09-20",6.5
"1693","2013-09-23",6.57
"1694","2013-09-24",6.68
"1695","2013-09-25",6.68
"1696","2013-09-26",6.71
"1697","2013-09-27",6.79
"1698","2013-09-30",6.7
"1699","2013-10-01",6.81
"1700","2013-10-02",6.76
"1701","2013-10-03",6.77
"1702","2013-10-04",6.76
"1703","2013-10-07",6.77
"1704","2013-10-08",6.71
"1705","2013-10-09",6.73
"1706","2013-10-10",6.75
"1707","2013-10-11",6.93
"1708","2013-10-14",6.94
"1709","2013-10-15",6.95
"1710","2013-10-16",7.01
"1711","2013-10-17",6.94
"1712","2013-10-18",7.09
"1713","2013-10-21",7
"1714","2013-10-22",6.81
"1715","2013-10-23",6.97
"1716","2013-10-24",7.5
"1717","2013-10-25",7.62
"1718","2013-10-28",7.66
"1719","2013-10-29",7.52
"1720","2013-10-30",7.55
"1721","2013-10-31",8.04
"1722","2013-11-01",8.1
"1723","2013-11-04",8.29
"1724","2013-11-05",7.99
"1725","2013-11-06",7.87
"1726","2013-11-07",7.95
"1727","2013-11-08",8.21
"1728","2013-11-11",8.02
"1729","2013-11-12",8
"1730","2013-11-13",8.24
"1731","2013-11-14",8.38
"1732","2013-11-15",8.65
"1733","2013-11-18",8.26
"1734","2013-11-19",8.21
"1735","2013-11-20",8.25
"1736","2013-11-21",8.2
"1737","2013-11-22",8.35
"1738","2013-11-25",8.32
"1739","2013-11-26",8.32
"1740","2013-11-27",8.27
"1741","2013-11-29",8.24
"1742","2013-12-02",8.2
"1743","2013-12-03",8.14
"1744","2013-12-04",8.07
"1745","2013-12-05",8.1
"1746","2013-12-06",8.1
"1747","2013-12-09",7.89
"1748","2013-12-10",7.99
"1749","2013-12-11",7.95
"1750","2013-12-12",7.93
"1751","2013-12-13",7.94
"1752","2013-12-16",7.87
"1753","2013-12-17",7.93
"1754","2013-12-18",7.99
"1755","2013-12-19",7.95
"1756","2013-12-20",8
"1757","2013-12-23",8.04
"1758","2013-12-24",7.99
"1759","2013-12-26",8.07
"1760","2013-12-27",8.1
"1761","2013-12-30",8.01
"1762","2013-12-31",8.01
"1763","2014-01-02",8
"1764","2014-01-03",7.97
"1765","2014-01-06",8.05
"1766","2014-01-07",8.07
"1767","2014-01-08",7.91
"1768","2014-01-09",7.95
"1769","2014-01-10",7.81
"1770","2014-01-13",7.56
"1771","2014-01-14",7.74
"1772","2014-01-15",7.78
"1773","2014-01-16",7.94
"1774","2014-01-17",8
"1775","2014-01-21",8.05
"1776","2014-01-22",8.11
"1777","2014-01-23",8.17
"1778","2014-01-24",8.03
"1779","2014-01-27",7.81
"1780","2014-01-28",8.1
"1781","2014-01-29",7.76
"1782","2014-01-30",7.95
"1783","2014-01-31",7.97
"1784","2014-02-03",7.86
"1785","2014-02-04",7.9
"1786","2014-02-05",7.96
"1787","2014-02-06",7.75
"1788","2014-02-07",8
"1789","2014-02-10",7.67
"1790","2014-02-11",7.51
"1791","2014-02-12",7.87
"1792","2014-02-13",7.86
"1793","2014-02-14",8.03
"1794","2014-02-18",7.99
"1795","2014-02-19",8.19
"1796","2014-02-20",8.16
"1797","2014-02-21",8.1
"1798","2014-02-24",8.19
"1799","2014-02-25",8.04
"1800","2014-02-26",8.01
"1801","2014-02-27",7.92
"1802","2014-02-28",8.19
"1803","2014-03-03",8.31
"1804","2014-03-04",8.2
"1805","2014-03-05",8.17
"1806","2014-03-06",8.23
"1807","2014-03-07",8.1
"1808","2014-03-10",8.3
"1809","2014-03-11",8.29
"1810","2014-03-12",8.24
"1811","2014-03-13",8.15
"1812","2014-03-14",8.11
"1813","2014-03-17",8.06
"1814","2014-03-18",8.03
"1815","2014-03-19",7.96
"1816","2014-03-20",8.02
"1817","2014-03-21",8.08
"1818","2014-03-24",8.01
"1819","2014-03-25",7.84
"1820","2014-03-26",7.93
"1821","2014-03-27",7.97
"1822","2014-03-28",7.9
"1823","2014-03-31",8.07
"1824","2014-04-01",8.24
"1825","2014-04-02",8.11
"1826","2014-04-03",8.22
"1827","2014-04-04",8.31
"1828","2014-04-07",8.07
"1829","2014-04-08",8.06
"1830","2014-04-09",8.14
"1831","2014-04-10",8.14
"1832","2014-04-11",8.01
"1833","2014-04-14",7.92
"1834","2014-04-15",8.01
"1835","2014-04-16",7.99
"1836","2014-04-17",7.99
"1837","2014-04-21",7.99
"1838","2014-04-22",8.12
"1839","2014-04-23",8.06
"1840","2014-04-24",8
"1841","2014-04-25",7.92
"1842","2014-04-28",7.85
"1843","2014-04-29",7.65
"1844","2014-04-30",8.21
"1845","2014-05-01",8.08
"1846","2014-05-02",8.13
"1847","2014-05-05",8.12
"1848","2014-05-06",8.09
"1849","2014-05-07",7.86
"1850","2014-05-08",7.92
"1851","2014-05-09",7.86
"1852","2014-05-12",8.02
"1853","2014-05-13",7.88
"1854","2014-05-14",7.93
"1855","2014-05-15",7.9
"1856","2014-05-16",8.03
"1857","2014-05-19",7.99
"1858","2014-05-20",7.87
"1859","2014-05-21",7.81
"1860","2014-05-22",7.82
"1861","2014-05-23",7.78
"1862","2014-05-27",7.8
"1863","2014-05-28",7.73
"1864","2014-05-29",7.63
"1865","2014-05-30",7.53
"1866","2014-06-02",7.3
"1867","2014-06-03",7.44
"1868","2014-06-04",7.47
"1869","2014-06-05",7.48
"1870","2014-06-06",7.35
"1871","2014-06-09",7.3
"1872","2014-06-10",7.33
"1873","2014-06-11",7.24
"1874","2014-06-12",7.21
"1875","2014-06-13",7.2
"1876","2014-06-16",7.16
"1877","2014-06-17",7.17
"1878","2014-06-18",7.39
"1879","2014-06-19",7.27
"1880","2014-06-20",7.26
"1881","2014-06-23",7.14
"1882","2014-06-24",7.92
"1883","2014-06-25",8.26
"1884","2014-06-26",8.19
"1885","2014-06-27",8.39
"1886","2014-06-30",8.27
"1887","2014-07-01",8.05
"1888","2014-07-02",8.04
"1889","2014-07-03",8.06
"1890","2014-07-07",8.03
"1891","2014-07-08",8
"1892","2014-07-09",7.88
"1893","2014-07-10",7.95
"1894","2014-07-11",7.95
"1895","2014-07-14",7.86
"1896","2014-07-15",7.7
"1897","2014-07-16",7.8
"1898","2014-07-17",7.7
"1899","2014-07-18",7.72
"1900","2014-07-21",7.84
"1901","2014-07-22",7.84
"1902","2014-07-23",7.85
"1903","2014-07-24",7.87
"1904","2014-07-25",7.77
"1905","2014-07-28",7.82
"1906","2014-07-29",7.94
"1907","2014-07-30",8.09
"1908","2014-07-31",8.11
"1909","2014-08-01",8.02
"1910","2014-08-04",8
"1911","2014-08-05",7.68
"1912","2014-08-06",7.57
"1913","2014-08-07",7.45
"1914","2014-08-08",7.42
"1915","2014-08-11",7.47
"1916","2014-08-12",7.3
"1917","2014-08-13",7.3
"1918","2014-08-14",7.35
"1919","2014-08-15",7.26
"1920","2014-08-18",7.57
"1921","2014-08-19",7.49
"1922","2014-08-20",7.41
"1923","2014-08-21",7.44
"1924","2014-08-22",7.56
"1925","2014-08-25",7.5
"1926","2014-08-26",7.45
"1927","2014-08-27",7.33
"1928","2014-08-28",7.37
"1929","2014-08-29",7.3
"1930","2014-09-02",7.38
"1931","2014-09-03",7.36
"1932","2014-09-04",7.08
"1933","2014-09-05",7.02
"1934","2014-09-08",7.03
"1935","2014-09-09",7.03
"1936","2014-09-10",7.06
"1937","2014-09-11",7.01
"1938","2014-09-12",6.95
"1939","2014-09-15",6.96
"1940","2014-09-16",6.99
