"","date","HIHO"
"1002","2010-12-22",3.43
"1003","2010-12-23",3.45
"1004","2010-12-27",3.4
"1005","2010-12-28",3.33
"1006","2010-12-29",3.4
"1007","2010-12-30",3.44
"1008","2010-12-31",3.6
"1009","2011-01-03",3.82
"1010","2011-01-04",3.8
"1011","2011-01-05",3.89
"1012","2011-01-06",3.75
"1013","2011-01-07",3.75
"1014","2011-01-10",3.85
"1015","2011-01-11",3.76
"1016","2011-01-12",3.7
"1017","2011-01-13",3.81
"1018","2011-01-14",3.75
"1019","2011-01-18",3.75
"1020","2011-01-19",3.77
"1021","2011-01-20",3.8
"1022","2011-01-21",3.87
"1023","2011-01-24",4.1
"1024","2011-01-25",4.01
"1025","2011-01-26",3.78
"1026","2011-01-27",3.93
"1027","2011-01-28",3.65
"1028","2011-01-31",3.77
"1029","2011-02-01",3.85
"1030","2011-02-02",3.62
"1031","2011-02-03",3.58
"1032","2011-02-04",3.53
"1033","2011-02-07",3.36
"1034","2011-02-08",3.52
"1035","2011-02-09",3.55
"1036","2011-02-10",3.6
"1037","2011-02-11",3.6
"1038","2011-02-14",3.6
"1039","2011-02-15",3.55
"1040","2011-02-16",3.56
"1041","2011-02-17",3.72
"1042","2011-02-18",3.58
"1043","2011-02-22",3.68
"1044","2011-02-23",3.65
"1045","2011-02-24",3.57
"1046","2011-02-25",3.51
"1047","2011-02-28",3.58
"1048","2011-03-01",3.63
"1049","2011-03-02",3.58
"1050","2011-03-03",3.38
"1051","2011-03-04",3.4
"1052","2011-03-07",3.45
"1053","2011-03-08",3.53
"1054","2011-03-09",3.53
"1055","2011-03-10",3.51
"1056","2011-03-11",3.44
"1057","2011-03-14",3.34
"1058","2011-03-15",3.59
"1059","2011-03-16",3.23
"1060","2011-03-17",3.25
"1061","2011-03-18",3.33
"1062","2011-03-21",3.26
"1063","2011-03-22",3.21
"1064","2011-03-23",3.2
"1065","2011-03-24",3.2
"1066","2011-03-25",3.23
"1067","2011-03-28",3.22
"1068","2011-03-29",3.22
"1069","2011-03-30",3.18
"1070","2011-03-31",3.25
"1071","2011-04-01",3.26
"1072","2011-04-04",3.22
"1073","2011-04-05",3.19
"1074","2011-04-06",3.12
"1075","2011-04-07",3.19
"1076","2011-04-08",3.15
"1077","2011-04-11",3.11
"1078","2011-04-12",3.12
"1079","2011-04-13",3.1
"1080","2011-04-14",3.16
"1081","2011-04-15",3.18
"1082","2011-04-18",3.19
"1083","2011-04-19",3.26
"1084","2011-04-20",2.89
"1085","2011-04-21",2.93
"1086","2011-04-25",3.11
"1087","2011-04-26",3.09
"1088","2011-04-27",3.07
"1089","2011-04-28",3.02
"1090","2011-04-29",3.02
"1091","2011-05-02",2.96
"1092","2011-05-03",3
"1093","2011-05-04",2.94
"1094","2011-05-05",2.95
"1095","2011-05-06",3.03
"1096","2011-05-09",3.1
"1097","2011-05-10",2.91
"1098","2011-05-11",3.04
"1099","2011-05-12",3.1
"1100","2011-05-13",3.1
"1101","2011-05-16",3.1
"1102","2011-05-17",3.1
"1103","2011-05-18",3.01
"1104","2011-05-19",3.08
"1105","2011-05-20",3.08
"1106","2011-05-23",3.05
"1107","2011-05-24",3
"1108","2011-05-25",3.05
"1109","2011-05-26",3.02
"1110","2011-05-27",3.02
"1111","2011-05-31",2.9
"1112","2011-06-01",2.99
"1113","2011-06-02",2.99
"1114","2011-06-03",2.95
"1115","2011-06-06",2.95
"1116","2011-06-07",3.02
"1117","2011-06-08",3.02
"1118","2011-06-09",2.94
"1119","2011-06-10",2.88
"1120","2011-06-13",2.99
"1121","2011-06-14",2.96
"1122","2011-06-15",2.97
"1123","2011-06-16",2.9
"1124","2011-06-17",2.9
"1125","2011-06-20",2.97
"1126","2011-06-21",2.97
"1127","2011-06-22",2.91
"1128","2011-06-23",3
"1129","2011-06-24",3
"1130","2011-06-27",2.98
"1131","2011-06-28",2.98
"1132","2011-06-29",3.35
"1133","2011-06-30",3.37
"1134","2011-07-01",3.23
"1135","2011-07-05",3.22
"1136","2011-07-06",3.26
"1137","2011-07-07",3.49
"1138","2011-07-08",3.44
"1139","2011-07-11",3.44
"1140","2011-07-12",3.44
"1141","2011-07-13",3.4
"1142","2011-07-14",3.45
"1143","2011-07-15",3.49
"1144","2011-07-18",3.49
"1145","2011-07-19",3.75
"1146","2011-07-20",3.75
"1147","2011-07-21",3.7
"1148","2011-07-22",3.8
"1149","2011-07-25",3.85
"1150","2011-07-26",3.71
"1151","2011-07-27",3.7
"1152","2011-07-28",3.51
"1153","2011-07-29",3.3
"1154","2011-08-01",3.32
"1155","2011-08-02",3.3
"1156","2011-08-03",3.04
"1157","2011-08-04",2.98
"1158","2011-08-05",3.05
"1159","2011-08-08",3.05
"1160","2011-08-09",2.92
"1161","2011-08-10",2.86
"1162","2011-08-11",2.76
"1163","2011-08-12",3.1
"1164","2011-08-15",3.1
"1165","2011-08-16",3.17
"1166","2011-08-17",3.09
"1167","2011-08-18",3.06
"1168","2011-08-19",2.97
"1169","2011-08-22",2.76
"1170","2011-08-23",2.95
"1171","2011-08-24",2.96
"1172","2011-08-25",2.96
"1173","2011-08-26",2.95
"1174","2011-08-29",2.92
"1175","2011-08-30",3.03
"1176","2011-08-31",3.04
"1177","2011-09-01",2.99
"1178","2011-09-02",2.99
"1179","2011-09-06",2.82
"1180","2011-09-07",2.82
"1181","2011-09-08",2.82
"1182","2011-09-09",2.97
"1183","2011-09-12",3.03
"1184","2011-09-13",3
"1185","2011-09-14",3.1
"1186","2011-09-15",3.1
"1187","2011-09-16",3.1
"1188","2011-09-19",2.96
"1189","2011-09-20",2.9
"1190","2011-09-21",2.87
"1191","2011-09-22",2.85
"1192","2011-09-23",3.1
"1193","2011-09-26",3
"1194","2011-09-27",2.6
"1195","2011-09-28",2.59
"1196","2011-09-29",2.73
"1197","2011-09-30",2.6
"1198","2011-10-03",2.48
"1199","2011-10-04",2.45
"1200","2011-10-05",2.66
"1201","2011-10-06",2.64
"1202","2011-10-07",2.69
"1203","2011-10-10",2.69
"1204","2011-10-11",2.54
"1205","2011-10-12",2.5
"1206","2011-10-13",2.45
"1207","2011-10-14",2.6
"1208","2011-10-17",2.6
"1209","2011-10-18",2.6
"1210","2011-10-19",2.77
"1211","2011-10-20",2.88
"1212","2011-10-21",2.92
"1213","2011-10-24",2.77
"1214","2011-10-25",2.91
"1215","2011-10-26",2.95
"1216","2011-10-27",2.91
"1217","2011-10-28",3.14
"1218","2011-10-31",3.17
"1219","2011-11-01",3.09
"1220","2011-11-02",3.09
"1221","2011-11-03",3.16
"1222","2011-11-04",3.17
"1223","2011-11-07",3.17
"1224","2011-11-08",3.21
"1225","2011-11-09",3.27
"1226","2011-11-10",3.29
"1227","2011-11-11",3.25
"1228","2011-11-14",2.85
"1229","2011-11-15",2.8
"1230","2011-11-16",2.7
"1231","2011-11-17",2.46
"1232","2011-11-18",2.85
"1233","2011-11-21",2.61
"1234","2011-11-22",2.61
"1235","2011-11-23",2.61
"1236","2011-11-25",2.6
"1237","2011-11-28",2.4
"1238","2011-11-29",2.55
"1239","2011-11-30",2.65
"1240","2011-12-01",2.49
"1241","2011-12-02",2.52
"1242","2011-12-05",2.44
"1243","2011-12-06",2.44
"1244","2011-12-07",2.44
"1245","2011-12-08",2.43
"1246","2011-12-09",2.32
"1247","2011-12-12",2.25
"1248","2011-12-13",2.2
"1249","2011-12-14",2.15
"1250","2011-12-15",2.2
"1251","2011-12-16",2.17
"1252","2011-12-19",2.02
"1253","2011-12-20",2.2
"1254","2011-12-21",2.15
"1255","2011-12-22",2.15
"1256","2011-12-23",2.23
"1257","2011-12-27",2.15
"1258","2011-12-28",2.1
"1259","2011-12-29",2.1
"1260","2011-12-30",2.1
"1261","2012-01-03",2.12
"1262","2012-01-04",2.12
"1263","2012-01-05",2.13
"1264","2012-01-06",2.17
"1265","2012-01-09",2.18
"1266","2012-01-10",2.31
"1267","2012-01-11",2.32
"1268","2012-01-12",2.82
"1269","2012-01-13",2.77
"1270","2012-01-17",2.75
"1271","2012-01-18",2.71
"1272","2012-01-19",2.73
"1273","2012-01-20",2.66
"1274","2012-01-23",2.69
"1275","2012-01-24",2.69
"1276","2012-01-25",2.73
"1277","2012-01-26",2.73
"1278","2012-01-27",2.61
"1279","2012-01-30",2.7
"1280","2012-01-31",2.78
"1281","2012-02-01",2.78
"1282","2012-02-02",2.7
"1283","2012-02-03",2.7
"1284","2012-02-06",2.83
"1285","2012-02-07",2.86
"1286","2012-02-08",2.87
"1287","2012-02-09",2.88
"1288","2012-02-10",2.7
"1289","2012-02-13",2.76
"1290","2012-02-14",2.73
"1291","2012-02-15",2.2
"1292","2012-02-16",2.28
"1293","2012-02-17",2.2
"1294","2012-02-21",2.26
"1295","2012-02-22",2.3
"1296","2012-02-23",2.33
"1297","2012-02-24",2.22
"1298","2012-02-27",2.16
"1299","2012-02-28",2.29
"1300","2012-02-29",2.32
"1301","2012-03-01",2.67
"1302","2012-03-02",2.6
"1303","2012-03-05",2.7
"1304","2012-03-06",2.75
"1305","2012-03-07",2.59
"1306","2012-03-08",2.75
"1307","2012-03-09",2.54
"1308","2012-03-12",2.51
"1309","2012-03-13",2.5
"1310","2012-03-14",2.5
"1311","2012-03-15",2.55
"1312","2012-03-16",2.63
"1313","2012-03-19",2.55
"1314","2012-03-20",2.62
"1315","2012-03-21",2.45
"1316","2012-03-22",2.48
"1317","2012-03-23",2.43
"1318","2012-03-26",2.39
"1319","2012-03-27",2.44
"1320","2012-03-28",2.38
"1321","2012-03-29",2.43
"1322","2012-03-30",2.41
"1323","2012-04-02",2.42
"1324","2012-04-03",2.26
"1325","2012-04-04",2.52
"1326","2012-04-05",2.3
"1327","2012-04-09",2.12
"1328","2012-04-10",2.07
"1329","2012-04-11",2.2
"1330","2012-04-12",2.12
"1331","2012-04-13",2.08
"1332","2012-04-16",2.08
"1333","2012-04-17",2
"1334","2012-04-18",1.98
"1335","2012-04-19",1.91
"1336","2012-04-20",2
"1337","2012-04-23",2.04
"1338","2012-04-24",1.94
"1339","2012-04-25",1.98
"1340","2012-04-26",1.92
"1341","2012-04-27",2
"1342","2012-04-30",1.99
"1343","2012-05-01",1.96
"1344","2012-05-02",2.01
"1345","2012-05-03",2
"1346","2012-05-04",1.95
"1347","2012-05-07",1.95
"1348","2012-05-08",1.95
"1349","2012-05-09",1.87
"1350","2012-05-10",1.81
"1351","2012-05-11",1.92
"1352","2012-05-14",1.77
"1353","2012-05-15",1.63
"1354","2012-05-16",1.75
"1355","2012-05-17",1.75
"1356","2012-05-18",1.7
"1357","2012-05-21",1.73
"1358","2012-05-22",1.65
"1359","2012-05-23",1.59
"1360","2012-05-24",1.52
"1361","2012-05-25",1.48
"1362","2012-05-29",1.5
"1363","2012-05-30",1.53
"1364","2012-05-31",1.5
"1365","2012-06-01",1.53
"1366","2012-06-04",1.53
"1367","2012-06-05",1.49
"1368","2012-06-06",1.66
"1369","2012-06-07",1.62
"1370","2012-06-08",1.62
"1371","2012-06-11",1.58
"1372","2012-06-12",1.51
"1373","2012-06-13",1.58
"1374","2012-06-14",1.64
"1375","2012-06-15",1.51
"1376","2012-06-18",1.51
"1377","2012-06-19",1.5
"1378","2012-06-20",1.51
"1379","2012-06-21",1.51
"1380","2012-06-22",1.55
"1381","2012-06-25",1.59
"1382","2012-06-26",1.59
"1383","2012-06-27",1.69
"1384","2012-06-28",1.5
"1385","2012-06-29",1.65
"1386","2012-07-02",1.64
"1387","2012-07-03",1.6
"1388","2012-07-05",1.67
"1389","2012-07-06",1.88
"1390","2012-07-09",1.87
"1391","2012-07-10",1.83
"1392","2012-07-11",1.83
"1393","2012-07-12",1.83
"1394","2012-07-13",1.71
"1395","2012-07-16",1.75
"1396","2012-07-17",1.7
"1397","2012-07-18",1.73
"1398","2012-07-19",1.71
"1399","2012-07-20",1.9
"1400","2012-07-23",1.82
"1401","2012-07-24",1.87
"1402","2012-07-25",1.86
"1403","2012-07-26",1.9
"1404","2012-07-27",1.8
"1405","2012-07-30",1.55
"1406","2012-07-31",1.67
"1407","2012-08-01",1.65
"1408","2012-08-02",1.51
"1409","2012-08-03",1.5
"1410","2012-08-06",1.41
"1411","2012-08-07",1.41
"1412","2012-08-08",1.43
"1413","2012-08-09",1.5
"1414","2012-08-10",1.5
"1415","2012-08-13",2
"1416","2012-08-14",1.95
"1417","2012-08-15",2.01
"1418","2012-08-16",2.06
"1419","2012-08-17",1.91
"1420","2012-08-20",1.99
"1421","2012-08-21",2.04
"1422","2012-08-22",2
"1423","2012-08-23",1.98
"1424","2012-08-24",1.98
"1425","2012-08-27",2.06
"1426","2012-08-28",2.27
"1427","2012-08-29",2.03
"1428","2012-08-30",2.23
"1429","2012-08-31",2.15
"1430","2012-09-04",2.15
"1431","2012-09-05",2.15
"1432","2012-09-06",2.05
"1433","2012-09-07",2.12
"1434","2012-09-10",2.09
"1435","2012-09-11",2.09
"1436","2012-09-12",2.08
"1437","2012-09-13",2
"1438","2012-09-14",2.06
"1439","2012-09-17",1.99
"1440","2012-09-18",2
"1441","2012-09-19",2
"1442","2012-09-20",1.96
"1443","2012-09-21",2.01
"1444","2012-09-24",1.98
"1445","2012-09-25",1.95
"1446","2012-09-26",1.97
"1447","2012-09-27",1.97
"1448","2012-09-28",1.91
"1449","2012-10-01",1.96
"1450","2012-10-02",1.96
"1451","2012-10-03",1.95
"1452","2012-10-04",1.95
"1453","2012-10-05",1.88
"1454","2012-10-08",1.88
"1455","2012-10-09",1.86
"1456","2012-10-10",1.87
"1457","2012-10-11",1.98
"1458","2012-10-12",2.04
"1459","2012-10-15",1.91
"1460","2012-10-16",1.86
"1461","2012-10-17",1.86
"1462","2012-10-18",2.03
"1463","2012-10-19",1.88
"1464","2012-10-22",1.88
"1465","2012-10-23",1.82
"1466","2012-10-24",1.87
"1467","2012-10-25",1.85
"1468","2012-10-26",1.85
"1469","2012-10-31",1.88
"1470","2012-11-01",1.83
"1471","2012-11-02",1.86
"1472","2012-11-05",1.89
"1473","2012-11-06",1.87
"1474","2012-11-07",1.86
"1475","2012-11-08",1.85
"1476","2012-11-09",1.94
"1477","2012-11-12",1.99
"1478","2012-11-13",1.98
"1479","2012-11-14",1.98
"1480","2012-11-15",1.96
"1481","2012-11-16",1.95
"1482","2012-11-19",1.95
"1483","2012-11-20",1.95
"1484","2012-11-21",1.88
"1485","2012-11-23",1.88
"1486","2012-11-26",1.99
"1487","2012-11-27",1.84
"1488","2012-11-28",1.9
"1489","2012-11-29",1.9
"1490","2012-11-30",1.83
"1491","2012-12-03",1.81
"1492","2012-12-04",1.74
"1493","2012-12-05",1.74
"1494","2012-12-06",1.74
"1495","2012-12-07",1.8
"1496","2012-12-10",1.8
"1497","2012-12-11",1.85
"1498","2012-12-12",1.85
"1499","2012-12-13",1.78
"1500","2012-12-14",1.75
"1501","2012-12-17",1.8
"1502","2012-12-18",1.8
"1503","2012-12-19",1.83
"1504","2012-12-20",1.82
"1505","2012-12-21",1.81
"1506","2012-12-24",1.8
"1507","2012-12-26",1.71
"1508","2012-12-27",1.87
"1509","2012-12-28",2.01
"1510","2012-12-31",1.89
"1511","2013-01-02",1.95
"1512","2013-01-03",1.78
"1513","2013-01-04",1.89
"1514","2013-01-07",1.9
"1515","2013-01-08",1.84
"1516","2013-01-09",1.82
"1517","2013-01-10",1.81
"1518","2013-01-11",1.84
"1519","2013-01-14",1.89
"1520","2013-01-15",1.87
"1521","2013-01-16",1.79
"1522","2013-01-17",1.79
"1523","2013-01-18",1.79
"1524","2013-01-22",1.8
"1525","2013-01-23",1.82
"1526","2013-01-24",1.8
"1527","2013-01-25",1.83
"1528","2013-01-28",1.77
"1529","2013-01-29",1.78
"1530","2013-01-30",1.8
"1531","2013-01-31",1.77
"1532","2013-02-01",1.76
"1533","2013-02-04",1.75
"1534","2013-02-05",1.71
"1535","2013-02-06",1.73
"1536","2013-02-07",1.73
"1537","2013-02-08",1.74
"1538","2013-02-11",1.76
"1539","2013-02-12",1.71
"1540","2013-02-13",1.76
"1541","2013-02-14",1.75
"1542","2013-02-15",1.74
"1543","2013-02-19",1.74
"1544","2013-02-20",1.71
"1545","2013-02-21",1.74
"1546","2013-02-22",1.75
"1547","2013-02-25",1.69
"1548","2013-02-26",1.74
"1549","2013-02-27",1.69
"1550","2013-02-28",1.76
"1551","2013-03-01",1.72
"1552","2013-03-04",1.71
"1553","2013-03-05",1.71
"1554","2013-03-06",1.77
"1555","2013-03-07",1.72
"1556","2013-03-08",1.73
"1557","2013-03-11",1.75
"1558","2013-03-12",1.77
"1559","2013-03-13",1.72
"1560","2013-03-14",1.68
"1561","2013-03-15",1.76
"1562","2013-03-18",1.82
"1563","2013-03-19",1.82
"1564","2013-03-20",1.83
"1565","2013-03-21",1.82
"1566","2013-03-22",1.82
"1567","2013-03-25",1.8
"1568","2013-03-26",1.72
"1569","2013-03-27",1.75
"1570","2013-03-28",1.75
"1571","2013-04-01",1.69
"1572","2013-04-02",1.69
"1573","2013-04-03",1.68
"1574","2013-04-04",1.68
"1575","2013-04-05",1.72
"1576","2013-04-08",1.67
"1577","2013-04-09",1.67
"1578","2013-04-10",1.79
"1579","2013-04-11",1.72
"1580","2013-04-12",1.72
"1581","2013-04-15",1.72
"1582","2013-04-16",1.75
"1583","2013-04-17",1.75
"1584","2013-04-18",1.7
"1585","2013-04-19",1.67
"1586","2013-04-22",1.67
"1587","2013-04-23",1.75
"1588","2013-04-24",1.68
"1589","2013-04-25",1.75
"1590","2013-04-26",1.73
"1591","2013-04-29",1.73
"1592","2013-04-30",1.73
"1593","2013-05-01",1.68
"1594","2013-05-02",1.71
"1595","2013-05-03",1.71
"1596","2013-05-06",1.69
"1597","2013-05-07",1.69
"1598","2013-05-08",1.69
"1599","2013-05-09",1.68
"1600","2013-05-10",1.67
"1601","2013-05-13",1.67
"1602","2013-05-14",1.67
"1603","2013-05-15",1.67
"1604","2013-05-16",1.69
"1605","2013-05-17",1.7
"1606","2013-05-20",1.75
"1607","2013-05-21",1.75
"1608","2013-05-22",1.71
"1609","2013-05-23",2.25
"1610","2013-05-24",1.9
"1611","2013-05-28",1.78
"1612","2013-05-29",1.74
"1613","2013-05-30",1.86
"1614","2013-05-31",1.87
"1615","2013-06-03",1.83
"1616","2013-06-04",1.81
"1617","2013-06-05",1.9
"1618","2013-06-06",1.91
"1619","2013-06-07",1.93
"1620","2013-06-10",1.95
"1621","2013-06-11",1.9
"1622","2013-06-12",1.86
"1623","2013-06-13",1.94
"1624","2013-06-14",1.93
"1625","2013-06-17",1.9
"1626","2013-06-18",1.85
"1627","2013-06-19",1.9
"1628","2013-06-20",1.79
"1629","2013-06-21",1.82
"1630","2013-06-24",1.82
"1631","2013-06-25",1.84
"1632","2013-06-26",1.82
"1633","2013-06-27",1.78
"1634","2013-06-28",1.8
"1635","2013-07-01",1.83
"1636","2013-07-02",1.87
"1637","2013-07-03",1.9
"1638","2013-07-05",1.87
"1639","2013-07-08",1.9
"1640","2013-07-09",1.9
"1641","2013-07-10",1.89
"1642","2013-07-11",1.87
"1643","2013-07-12",1.85
"1644","2013-07-15",1.83
"1645","2013-07-16",1.84
"1646","2013-07-17",1.84
"1647","2013-07-18",1.82
"1648","2013-07-19",1.88
"1649","2013-07-22",1.86
"1650","2013-07-23",1.88
"1651","2013-07-24",1.87
"1652","2013-07-25",1.82
"1653","2013-07-26",1.85
"1654","2013-07-29",1.9
"1655","2013-07-30",1.9
"1656","2013-07-31",1.9
"1657","2013-08-01",1.93
"1658","2013-08-02",1.94
"1659","2013-08-05",1.95
"1660","2013-08-06",1.96
"1661","2013-08-07",2
"1662","2013-08-08",1.98
"1663","2013-08-09",2.05
"1664","2013-08-12",2
"1665","2013-08-13",2.08
"1666","2013-08-14",2.13
"1667","2013-08-15",2.08
"1668","2013-08-16",2.12
"1669","2013-08-19",2.12
"1670","2013-08-20",2.1
"1671","2013-08-21",2.04
"1672","2013-08-22",2.14
"1673","2013-08-23",2.11
"1674","2013-08-26",2.1
"1675","2013-08-27",2.12
"1676","2013-08-28",2.15
"1677","2013-08-29",2.09
"1678","2013-08-30",2.09
"1679","2013-09-03",2.08
"1680","2013-09-04",2.08
"1681","2013-09-05",2.15
"1682","2013-09-06",2.11
"1683","2013-09-09",2.11
"1684","2013-09-10",2.15
"1685","2013-09-11",2.16
"1686","2013-09-12",2.19
"1687","2013-09-13",2.15
"1688","2013-09-16",2.1
"1689","2013-09-17",2.15
"1690","2013-09-18",2.14
"1691","2013-09-19",2.15
"1692","2013-09-20",2.15
"1693","2013-09-23",2.13
"1694","2013-09-24",2.05
"1695","2013-09-25",2.05
"1696","2013-09-26",2.12
"1697","2013-09-27",2.12
"1698","2013-09-30",2.11
"1699","2013-10-01",2.13
"1700","2013-10-02",2.15
"1701","2013-10-03",2.08
"1702","2013-10-04",2.19
"1703","2013-10-07",2.17
"1704","2013-10-08",2.17
"1705","2013-10-09",2.17
"1706","2013-10-10",2.17
"1707","2013-10-11",2.47
"1708","2013-10-14",2.42
"1709","2013-10-15",2.75
"1710","2013-10-16",2.66
"1711","2013-10-17",2.84
"1712","2013-10-18",2.83
"1713","2013-10-21",2.54
"1714","2013-10-22",2.52
"1715","2013-10-23",2.47
"1716","2013-10-24",2.5
"1717","2013-10-25",2.55
"1718","2013-10-28",2.59
"1719","2013-10-29",2.64
"1720","2013-10-30",2.51
"1721","2013-10-31",2.44
"1722","2013-11-01",2.31
"1723","2013-11-04",2.26
"1724","2013-11-05",2.32
"1725","2013-11-06",2.35
"1726","2013-11-07",2.43
"1727","2013-11-08",2.5
"1728","2013-11-11",2.5
"1729","2013-11-12",2.43
"1730","2013-11-13",2.38
"1731","2013-11-14",2.49
"1732","2013-11-15",2.54
"1733","2013-11-18",2.63
"1734","2013-11-19",2.63
"1735","2013-11-20",2.68
"1736","2013-11-21",2.73
"1737","2013-11-22",2.76
"1738","2013-11-25",2.87
"1739","2013-11-26",2.75
"1740","2013-11-27",2.78
"1741","2013-11-29",2.78
"1742","2013-12-02",3.14
"1743","2013-12-03",3.03
"1744","2013-12-04",2.97
"1745","2013-12-05",2.83
"1746","2013-12-06",2.97
"1747","2013-12-09",3.7
"1748","2013-12-10",3.34
"1749","2013-12-11",3.23
"1750","2013-12-12",3.09
"1751","2013-12-13",3.14
"1752","2013-12-16",3.25
"1753","2013-12-17",3
"1754","2013-12-18",3.04
"1755","2013-12-19",3.02
"1756","2013-12-20",3
"1757","2013-12-23",3.04
"1758","2013-12-24",3.1
"1759","2013-12-26",3.14
"1760","2013-12-27",3.12
"1761","2013-12-30",3.08
"1762","2013-12-31",3
"1763","2014-01-02",3
"1764","2014-01-03",2.97
"1765","2014-01-06",2.97
"1766","2014-01-07",3.07
"1767","2014-01-08",3.04
"1768","2014-01-09",3.02
"1769","2014-01-10",3.1
"1770","2014-01-13",3.15
"1771","2014-01-14",3.09
"1772","2014-01-15",3.03
"1773","2014-01-16",3.15
"1774","2014-01-17",3.05
"1775","2014-01-21",3.03
"1776","2014-01-22",2.9
"1777","2014-01-23",2.78
"1778","2014-01-24",2.76
"1779","2014-01-27",2.67
"1780","2014-01-28",2.61
"1781","2014-01-29",2.65
"1782","2014-01-30",2.59
"1783","2014-01-31",2.67
"1784","2014-02-03",2.57
"1785","2014-02-04",2.58
"1786","2014-02-05",2.57
"1787","2014-02-06",2.62
"1788","2014-02-07",2.59
"1789","2014-02-10",2.7
"1790","2014-02-11",2.78
"1791","2014-02-12",2.81
"1792","2014-02-13",2.84
"1793","2014-02-14",2.94
"1794","2014-02-18",3.1
"1795","2014-02-19",3.07
"1796","2014-02-20",3.05
"1797","2014-02-21",2.98
"1798","2014-02-24",2.91
"1799","2014-02-25",2.78
"1800","2014-02-26",2.84
"1801","2014-02-27",2.78
"1802","2014-02-28",2.77
"1803","2014-03-03",2.7
"1804","2014-03-04",2.67
"1805","2014-03-05",2.67
"1806","2014-03-06",2.68
"1807","2014-03-07",2.89
"1808","2014-03-10",2.85
"1809","2014-03-11",2.83
"1810","2014-03-12",2.76
"1811","2014-03-13",2.69
"1812","2014-03-14",2.69
"1813","2014-03-17",2.59
"1814","2014-03-18",2.59
"1815","2014-03-19",2.58
"1816","2014-03-20",2.58
"1817","2014-03-21",2.64
"1818","2014-03-24",2.62
"1819","2014-03-25",2.55
"1820","2014-03-26",2.58
"1821","2014-03-27",2.54
"1822","2014-03-28",2.55
"1823","2014-03-31",2.71
"1824","2014-04-01",2.88
"1825","2014-04-02",2.92
"1826","2014-04-03",2.72
"1827","2014-04-04",2.71
"1828","2014-04-07",2.6
"1829","2014-04-08",2.8
"1830","2014-04-09",2.89
"1831","2014-04-10",2.75
"1832","2014-04-11",2.82
"1833","2014-04-14",2.72
"1834","2014-04-15",2.68
"1835","2014-04-16",2.75
"1836","2014-04-17",2.82
"1837","2014-04-21",2.7
"1838","2014-04-22",2.69
"1839","2014-04-23",2.77
"1840","2014-04-24",2.8
"1841","2014-04-25",2.83
"1842","2014-04-28",2.71
"1843","2014-04-29",2.62
"1844","2014-04-30",2.65
"1845","2014-05-01",2.63
"1846","2014-05-02",2.66
"1847","2014-05-05",2.68
"1848","2014-05-06",2.69
"1849","2014-05-07",2.66
"1850","2014-05-08",2.68
"1851","2014-05-09",2.75
"1852","2014-05-12",2.68
"1853","2014-05-13",2.64
"1854","2014-05-14",2.75
"1855","2014-05-15",2.75
"1856","2014-05-16",2.75
"1857","2014-05-19",2.7
"1858","2014-05-20",2.73
"1859","2014-05-21",2.66
"1860","2014-05-22",2.64
"1861","2014-05-23",2.61
"1862","2014-05-27",2.67
"1863","2014-05-28",2.63
"1864","2014-05-29",2.59
"1865","2014-05-30",2.68
"1866","2014-06-02",2.7
"1867","2014-06-03",2.74
"1868","2014-06-04",2.73
"1869","2014-06-05",2.69
"1870","2014-06-06",2.7
"1871","2014-06-09",2.73
"1872","2014-06-10",2.69
"1873","2014-06-11",2.65
"1874","2014-06-12",2.61
"1875","2014-06-13",2.62
"1876","2014-06-16",2.62
"1877","2014-06-17",2.56
"1878","2014-06-18",2.62
"1879","2014-06-19",2.68
"1880","2014-06-20",2.67
"1881","2014-06-23",2.69
"1882","2014-06-24",2.68
"1883","2014-06-25",2.68
"1884","2014-06-26",2.71
"1885","2014-06-27",2.66
"1886","2014-06-30",2.72
"1887","2014-07-01",2.71
"1888","2014-07-02",2.74
"1889","2014-07-03",2.79
"1890","2014-07-07",2.87
"1891","2014-07-08",2.79
"1892","2014-07-09",2.95
"1893","2014-07-10",2.99
"1894","2014-07-11",2.97
"1895","2014-07-14",3.33
"1896","2014-07-15",3.2
"1897","2014-07-16",3.07
"1898","2014-07-17",3.05
"1899","2014-07-18",3.1
"1900","2014-07-21",3.15
"1901","2014-07-22",3.17
"1902","2014-07-23",3.29
"1903","2014-07-24",3.1
"1904","2014-07-25",3.13
"1905","2014-07-28",3.12
"1906","2014-07-29",3.09
"1907","2014-07-30",3.14
"1908","2014-07-31",3.08
"1909","2014-08-01",3.08
"1910","2014-08-04",3.15
"1911","2014-08-05",3.16
"1912","2014-08-06",3.17
"1913","2014-08-07",3.21
"1914","2014-08-08",3.17
"1915","2014-08-11",3.35
"1916","2014-08-12",3.34
"1917","2014-08-13",3.3
"1918","2014-08-14",3.29
"1919","2014-08-15",3.33
"1920","2014-08-18",3.34
"1921","2014-08-19",3.29
"1922","2014-08-20",3.32
"1923","2014-08-21",3.62
"1924","2014-08-22",3.58
"1925","2014-08-25",3.38
"1926","2014-08-26",3.37
"1927","2014-08-27",3.39
"1928","2014-08-28",3.27
"1929","2014-08-29",3.29
"1930","2014-09-02",3.4
"1931","2014-09-03",3.36
"1932","2014-09-04",3.36
"1933","2014-09-05",3.38
"1934","2014-09-08",3.18
"1935","2014-09-09",3.14
"1936","2014-09-10",3.05
