"","date","EARS"
"1089","2018-11-29",12.18
"1090","2018-11-30",11.7
"1091","2018-12-03",11.76
"1092","2018-12-04",11.18
"1093","2018-12-06",11.3
"1094","2018-12-07",11.08
"1095","2018-12-10",10.66
"1096","2018-12-11",9.3
"1097","2018-12-12",9.38
"1098","2018-12-13",9.04
"1099","2018-12-14",8.7
"1100","2018-12-17",8.26
"1101","2018-12-18",7.8
"1102","2018-12-19",7.7
"1103","2018-12-20",7.14
"1104","2018-12-21",6.22
"1105","2018-12-24",7.7
"1106","2018-12-26",7.82
"1107","2018-12-27",8
"1108","2018-12-28",9.72
"1109","2018-12-31",9.12
"1110","2019-01-02",9.08
"1111","2019-01-03",9.5
"1112","2019-01-04",9.8
"1113","2019-01-07",9.28
"1114","2019-01-08",9.22
"1115","2019-01-09",9.2
"1116","2019-01-10",8.9
"1117","2019-01-11",8.5
"1118","2019-01-14",8.62
"1119","2019-01-15",9.3
"1120","2019-01-16",8.76
"1121","2019-01-17",8.34
"1122","2019-01-18",8.18
"1123","2019-01-22",7.96
"1124","2019-01-23",9
"1125","2019-01-24",8.8
"1126","2019-01-25",8.82
"1127","2019-01-28",8.56
"1128","2019-01-29",8.66
"1129","2019-01-30",8.6
"1130","2019-01-31",8.44
"1131","2019-02-01",8.9
"1132","2019-02-04",9.06
"1133","2019-02-05",8.58
"1134","2019-02-06",9
"1135","2019-02-07",8.62
"1136","2019-02-08",8.74
"1137","2019-02-11",7.1
"1138","2019-02-12",7.22
"1139","2019-02-13",7.88
"1140","2019-02-14",7.4
"1141","2019-02-15",7.46
"1142","2019-02-19",7.5
"1143","2019-02-20",7.2
"1144","2019-02-21",7.22
"1145","2019-02-22",7.2
"1146","2019-02-25",7.12
"1147","2019-02-26",7.5
"1148","2019-02-27",7.78
"1149","2019-02-28",8
"1150","2019-03-01",7.54
"1151","2019-03-04",7.56
"1152","2019-03-05",7.16
"1153","2019-03-06",6.92
"1154","2019-03-07",7.38
"1155","2019-03-08",7.4
"1156","2019-03-11",7.78
"1157","2019-03-12",8.1
"1158","2019-03-13",7.78
"1159","2019-03-14",8.1
"1160","2019-03-15",7.6
"1161","2019-03-18",7.32
"1162","2019-03-19",7.94
"1163","2019-03-20",7.58
"1164","2019-03-21",7.34
"1165","2019-03-22",7.18
"1166","2019-03-25",7.14
"1167","2019-03-26",6.96
"1168","2019-03-27",6.82
"1169","2019-03-28",6.78
"1170","2019-03-29",6.9
"1171","2019-04-01",6.82
"1172","2019-04-02",6.86
"1173","2019-04-03",6.92
"1174","2019-04-04",6.6
"1175","2019-04-05",6.72
"1176","2019-04-08",6.6
"1177","2019-04-09",6.68
"1178","2019-04-10",6.72
"1179","2019-04-11",6.7
"1180","2019-04-12",6.7
"1181","2019-04-15",6.6
"1182","2019-04-16",6.4
"1183","2019-04-17",6.38
"1184","2019-04-18",6.26
"1185","2019-04-22",6.24
"1186","2019-04-23",6.34
"1187","2019-04-24",6.34
"1188","2019-04-25",6.3
"1189","2019-04-26",6.16
"1190","2019-04-29",6.2
"1191","2019-04-30",5.64
"1192","2019-05-01",4.429
"1193","2019-05-02",5.14
"1194","2019-05-03",4.82
"1195","2019-05-06",5.05
"1196","2019-05-07",4.74
"1197","2019-05-08",5.37
"1198","2019-05-09",4.66
"1199","2019-05-10",4.89
"1200","2019-05-13",3.93
"1201","2019-05-14",3.68
"1202","2019-05-15",3.48
"1203","2019-05-16",3.18
"1204","2019-05-17",3.12
"1205","2019-05-20",2.89
"1206","2019-05-21",2.82
"1207","2019-05-22",2.78
"1208","2019-05-23",2.7
"1209","2019-05-24",2.66
"1210","2019-05-28",2.73
"1211","2019-05-29",2.67
"1212","2019-05-30",2.69
"1213","2019-05-31",2.86
"1214","2019-06-03",2.6
"1215","2019-06-04",2.54
"1216","2019-06-05",2.9
"1217","2019-06-06",2.9
"1218","2019-06-07",2.95
"1219","2019-06-10",2.97
"1220","2019-06-11",2.76
"1221","2019-06-12",2.92
"1222","2019-06-13",2.92
"1223","2019-06-14",2.84
"1224","2019-06-17",2.78
"1225","2019-06-18",2.62
"1226","2019-06-19",2.77
"1227","2019-06-20",2.88
"1228","2019-06-21",2.84
"1229","2019-06-24",2.76
"1230","2019-06-25",2.76
"1231","2019-06-26",2.81
"1232","2019-06-27",2.71
"1233","2019-06-28",2.77
"1234","2019-07-01",2.71
"1235","2019-07-02",2.62
"1236","2019-07-03",2.68
"1237","2019-07-05",2.64
"1238","2019-07-08",2.697
"1239","2019-07-09",2.7
"1240","2019-07-10",2.71
"1241","2019-07-11",2.72
"1242","2019-07-12",2.69
"1243","2019-07-15",2.67
"1244","2019-07-16",2.65
"1245","2019-07-17",2.64
"1246","2019-07-18",2.65
"1247","2019-07-19",2.65
"1248","2019-07-22",2.7
"1249","2019-07-23",2.65
"1250","2019-07-24",2.74
"1251","2019-07-25",2.78
"1252","2019-07-26",2.83
"1253","2019-07-29",2.9
"1254","2019-07-30",2.95
"1255","2019-07-31",2.95
"1256","2019-08-01",2.77
"1257","2019-08-02",2.76
"1258","2019-08-05",2.61
"1259","2019-08-06",2.635
"1260","2019-08-07",2.65
"1261","2019-08-08",2.78
"1262","2019-08-09",2.69
"1263","2019-08-12",2.72
"1264","2019-08-13",2.73
"1265","2019-08-14",2.71
"1266","2019-08-15",2.69
"1267","2019-08-16",2.7
"1268","2019-08-19",2.7
"1269","2019-08-20",2.66
"1270","2019-08-21",2.72
"1271","2019-08-22",2.72
"1272","2019-08-23",2.71
"1273","2019-08-26",2.67
"1274","2019-08-27",2.67
"1275","2019-08-28",2.7
"1276","2019-08-29",2.71
"1277","2019-08-30",2.74
"1278","2019-09-03",2.73
"1279","2019-09-04",2.71
"1280","2019-09-05",2.75
"1281","2019-09-06",2.82
"1282","2019-09-09",2.91
"1283","2019-09-10",3
"1284","2019-09-11",2.93
"1285","2019-09-12",2.92
"1286","2019-09-13",3.02
"1287","2019-09-16",2.98
"1288","2019-09-17",3.01
"1289","2019-09-18",3.08
"1290","2019-09-19",2.94
"1291","2019-09-20",2.92
"1292","2019-09-23",2.96
"1293","2019-09-24",2.88
"1294","2019-09-25",2.87
"1295","2019-09-26",2.74
"1296","2019-09-27",2.78
"1297","2019-09-30",2.75
"1298","2019-10-01",2.69
"1299","2019-10-02",2.66
"1300","2019-10-03",2.52
"1301","2019-10-04",2.62
"1302","2019-10-07",2.55
"1303","2019-10-08",2.57
"1304","2019-10-09",2.56
"1305","2019-10-10",2.6
"1306","2019-10-11",2.19
"1307","2019-10-14",2.02
"1308","2019-10-15",1.91
"1309","2019-10-16",1.97
"1310","2019-10-17",1.93
"1311","2019-10-18",1.9
"1312","2019-10-21",1.81
"1313","2019-10-22",1.74
"1314","2019-10-23",1.78
"1315","2019-10-24",1.77
"1316","2019-10-25",1.7
"1317","2019-10-28",1.72
"1318","2019-10-29",1.639
"1319","2019-10-30",1.65
"1320","2019-10-31",1.76
"1321","2019-11-01",1.77
"1322","2019-11-04",1.67
"1323","2019-11-05",1.72
"1324","2019-11-06",1.7
"1325","2019-11-07",1.59
"1326","2019-11-08",1.62
"1327","2019-11-11",1.55
"1328","2019-11-12",1.482
"1329","2019-11-13",1.42
"1330","2019-11-14",1.35
"1331","2019-11-15",1.35
"1332","2019-11-18",1.35
"1333","2019-11-19",1.41
"1334","2019-11-20",1.43
"1335","2019-11-21",1.39
"1336","2019-11-22",1.5
"1337","2019-11-25",1.34
"1338","2019-11-26",1.33
"1339","2019-11-27",1.4
"1340","2019-11-29",1.49
"1341","2019-12-02",1.51
"1342","2019-12-03",1.425
"1343","2019-12-04",1.46
"1344","2019-12-05",1.42
"1345","2019-12-06",1.38
"1346","2019-12-09",1.41
"1347","2019-12-10",1.39
"1348","2019-12-11",1.38
"1349","2019-12-12",1.403
"1350","2019-12-13",1.37
"1351","2019-12-16",1.36
"1352","2019-12-17",1.36
"1353","2019-12-18",1.45
"1354","2019-12-19",1.42
"1355","2019-12-20",1.39
"1356","2019-12-23",1.47
"1357","2019-12-24",1.48
"1358","2019-12-26",1.45
"1359","2019-12-27",1.48
"1360","2019-12-30",1.69
"1361","2019-12-31",1.62
"1362","2020-01-02",1.6
"1363","2020-01-03",1.52
"1364","2020-01-06",1.5
"1365","2020-01-07",1.49
"1366","2020-01-08",1.44
"1367","2020-01-09",1.46
"1368","2020-01-10",1.48
"1369","2020-01-13",1.4
"1370","2020-01-14",1.47
"1371","2020-01-15",1.45
"1372","2020-01-16",1.626
"1373","2020-01-17",1.545
"1374","2020-01-21",1.52
"1375","2020-01-22",1.47
"1376","2020-01-23",1.47
"1377","2020-01-24",1.48
"1378","2020-01-27",1.43
"1379","2020-01-28",1.42
"1380","2020-01-29",1.43
"1381","2020-01-30",1.44
"1382","2020-01-31",1.41
"1383","2020-02-03",1.37
"1384","2020-02-04",1.375
"1385","2020-02-05",1.405
"1386","2020-02-06",1.4
"1387","2020-02-07",1.37
"1388","2020-02-10",1.41
"1389","2020-02-11",1.45
"1390","2020-02-12",1.45
"1391","2020-02-13",1.427
"1392","2020-02-14",1.44
"1393","2020-02-18",1.5
"1394","2020-02-19",1.53
"1395","2020-02-20",1.53
"1396","2020-02-21",1.54
"1397","2020-02-24",1.52
"1398","2020-02-25",1.33
"1399","2020-02-26",1.22
"1400","2020-02-27",1.01
"1401","2020-02-28",1.15
"1402","2020-03-02",1.159
"1403","2020-03-03",1.067
"1404","2020-03-04",1.05
"1405","2020-03-05",1.06
"1406","2020-03-06",1.004
"1407","2020-03-09",0.9
"1408","2020-03-10",0.936
"1409","2020-03-11",0.883
"1410","2020-03-12",0.72
"1411","2020-03-13",0.71
"1412","2020-03-16",0.717
"1413","2020-03-17",0.702
"1414","2020-03-18",0.71
"1415","2020-03-19",0.78
"1416","2020-03-20",0.817
"1417","2020-03-23",0.736
"1418","2020-03-24",0.773
"1419","2020-03-25",0.83
"1420","2020-03-26",0.83
"1421","2020-03-27",0.82
"1422","2020-03-30",0.81
"1423","2020-03-31",0.806
"1424","2020-04-01",0.74
"1425","2020-04-02",0.75
"1426","2020-04-03",0.779
"1427","2020-04-06",0.804
"1428","2020-04-07",0.812
"1429","2020-04-08",0.78
"1430","2020-04-09",0.83
"1431","2020-04-13",0.82
"1432","2020-04-14",0.87
"1433","2020-04-15",0.87
"1434","2020-04-16",0.817
"1435","2020-04-17",0.825
"1436","2020-04-20",0.81
"1437","2020-04-21",0.8
"1438","2020-04-22",0.785
"1439","2020-04-23",0.782
"1440","2020-04-24",0.87
"1441","2020-04-27",0.94
"1442","2020-04-28",0.96
"1443","2020-04-29",0.999
"1444","2020-04-30",0.92
"1445","2020-05-01",0.96
"1446","2020-05-04",0.949
"1447","2020-05-05",1.01
"1448","2020-05-06",0.988
"1449","2020-05-07",1.01
"1450","2020-05-08",1.02
"1451","2020-05-11",1.04
"1452","2020-05-12",1.01
"1453","2020-05-13",0.88
"1454","2020-05-14",0.893
"1455","2020-05-15",1.07
"1456","2020-05-18",1.1
"1457","2020-05-19",1.094
"1458","2020-05-20",1.108
"1459","2020-05-21",1.1
"1460","2020-05-22",1.09
"1461","2020-05-26",1.053
"1462","2020-05-27",1.02
"1463","2020-05-28",1.03
"1464","2020-05-29",0.999
"1465","2020-06-01",0.974
"1466","2020-06-02",0.978
"1467","2020-06-03",0.955
"1468","2020-06-04",0.935
"1469","2020-06-05",0.97
"1470","2020-06-08",1.05
"1471","2020-06-09",1.02
"1472","2020-06-10",1.04
"1473","2020-06-11",0.94
"1474","2020-06-12",0.956
"1475","2020-06-15",0.95
"1476","2020-06-16",0.946
"1477","2020-06-17",1.028
"1478","2020-06-18",0.96
"1479","2020-06-19",0.965
"1480","2020-06-22",0.94
"1481","2020-06-23",0.958
"1482","2020-06-24",0.93
"1483","2020-06-25",0.92
"1484","2020-06-26",0.914
"1485","2020-06-29",0.91
"1486","2020-06-30",0.934
"1487","2020-07-01",0.911
"1488","2020-07-02",0.957
"1489","2020-07-06",0.95
"1490","2020-07-07",0.912
"1491","2020-07-08",0.9
"1492","2020-07-09",0.88
"1493","2020-07-10",0.9
"1494","2020-07-13",0.92
"1495","2020-07-14",0.88
"1496","2020-07-15",0.895
"1497","2020-07-16",0.93
"1498","2020-07-17",0.963
"1499","2020-07-20",0.92
"1500","2020-07-21",1.17
"1501","2020-07-22",1.08
"1502","2020-07-23",1.005
"1503","2020-07-24",1
"1504","2020-07-27",0.94
"1505","2020-07-28",0.961
"1506","2020-07-29",0.938
"1507","2020-07-30",0.956
"1508","2020-07-31",0.983
"1509","2020-08-03",1.03
"1510","2020-08-04",1.15
"1511","2020-08-05",1.08
"1512","2020-08-06",1.04
"1513","2020-08-07",1.08
"1514","2020-08-10",1.19
"1515","2020-08-11",1.04
"1516","2020-08-12",1.08
"1517","2020-08-13",1.09
"1518","2020-08-14",1.05
"1519","2020-08-17",1.09
"1520","2020-08-18",1.19
"1521","2020-08-19",1.12
"1522","2020-08-20",1.09
"1523","2020-08-21",1.06
"1524","2020-08-24",0.89
"1525","2020-08-25",0.958
"1526","2020-08-26",0.946
"1527","2020-08-27",0.91
"1528","2020-08-28",0.89
"1529","2020-08-31",0.877
"1530","2020-09-01",0.835
"1531","2020-09-02",0.83
"1532","2020-09-03",1.01
"1533","2020-09-04",0.99
"1534","2020-09-08",0.9
"1535","2020-09-09",0.88
"1536","2020-09-10",0.83
"1537","2020-09-11",0.78
"1538","2020-09-14",0.81
"1539","2020-09-15",0.798
"1540","2020-09-16",0.832
"1541","2020-09-17",0.818
"1542","2020-09-18",0.79
"1543","2020-09-21",0.798
"1544","2020-09-22",0.78
"1545","2020-09-23",0.778
"1546","2020-09-24",0.755
"1547","2020-09-25",0.77
"1548","2020-09-28",0.795
"1549","2020-09-29",0.819
"1550","2020-09-30",0.808
"1551","2020-10-01",0.8
"1552","2020-10-02",0.792
"1553","2020-10-05",0.83
"1554","2020-10-06",0.815
"1555","2020-10-07",0.822
"1556","2020-10-08",0.84
"1557","2020-10-09",0.847
"1558","2020-10-12",0.845
"1559","2020-10-13",1.03
"1560","2020-10-14",1.05
"1561","2020-10-15",1.02
"1562","2020-10-16",0.981
"1563","2020-10-19",0.945
"1564","2020-10-20",0.91
"1565","2020-10-21",0.891
"1566","2020-10-22",0.901
"1567","2020-10-23",0.872
"1568","2020-10-26",0.86
"1569","2020-10-27",0.844
"1570","2020-10-28",0.827
"1571","2020-10-29",0.811
"1572","2020-10-30",0.79
"1573","2020-11-02",0.795
"1574","2020-11-03",0.82
"1575","2020-11-04",0.83
"1576","2020-11-05",0.832
"1577","2020-11-06",0.825
"1578","2020-11-09",0.821
"1579","2020-11-10",0.82
"1580","2020-11-11",0.82
"1581","2020-11-12",0.811
"1582","2020-11-13",0.81
"1583","2020-11-16",0.94
"1584","2020-11-17",0.866
"1585","2020-11-18",0.87
"1586","2020-11-19",0.93
"1587","2020-11-20",0.95
"1588","2020-11-23",0.956
"1589","2020-11-24",1.04
"1590","2020-11-25",1.15
"1591","2020-11-27",1.16
