"","date","BKEP"
"1006","2014-12-30",6.48
"1007","2014-12-31",6.65
"1008","2015-01-02",6.72
"1009","2015-01-05",6.61
"1010","2015-01-06",6.59
"1011","2015-01-07",6.73
"1012","2015-01-08",6.66
"1013","2015-01-09",6.59
"1014","2015-01-12",6.47
"1015","2015-01-13",6.4
"1016","2015-01-14",6.18
"1017","2015-01-15",6.09
"1018","2015-01-16",6.14
"1019","2015-01-20",6.18
"1020","2015-01-21",6.52
"1021","2015-01-22",6.93
"1022","2015-01-23",7
"1023","2015-01-26",6.96
"1024","2015-01-27",6.93
"1025","2015-01-28",6.84
"1026","2015-01-29",7.15
"1027","2015-01-30",7.27
"1028","2015-02-02",7.21
"1029","2015-02-03",7.19
"1030","2015-02-04",7.13
"1031","2015-02-05",7.24
"1032","2015-02-06",6.97
"1033","2015-02-09",7.23
"1034","2015-02-10",7.19
"1035","2015-02-11",7.2
"1036","2015-02-12",7.2
"1037","2015-02-13",7.19
"1038","2015-02-17",7.24
"1039","2015-02-18",7.35
"1040","2015-02-19",7.3
"1041","2015-02-20",7.19
"1042","2015-02-23",7.15
"1043","2015-02-24",7.17
"1044","2015-02-25",7.4
"1045","2015-02-26",7.41
"1046","2015-02-27",7.47
"1047","2015-03-02",7.49
"1048","2015-03-03",7.51
"1049","2015-03-04",7.59
"1050","2015-03-05",7.75
"1051","2015-03-06",7.74
"1052","2015-03-09",7.63
"1053","2015-03-10",7.29
"1054","2015-03-11",7.43
"1055","2015-03-12",7.43
"1056","2015-03-13",7.67
"1057","2015-03-16",7.75
"1058","2015-03-17",7.77
"1059","2015-03-18",7.9
"1060","2015-03-19",8.17
"1061","2015-03-20",8.16
"1062","2015-03-23",8.14
"1063","2015-03-24",8.05
"1064","2015-03-25",7.94
"1065","2015-03-26",8
"1066","2015-03-27",7.52
"1067","2015-03-30",7.85
"1068","2015-03-31",7.78
"1069","2015-04-01",7.77
"1070","2015-04-02",7.61
"1071","2015-04-06",7.62
"1072","2015-04-07",7.77
"1073","2015-04-08",7.82
"1074","2015-04-09",7.83
"1075","2015-04-10",7.92
"1076","2015-04-13",7.95
"1077","2015-04-14",8.04
"1078","2015-04-15",8.2
"1079","2015-04-16",8.24
"1080","2015-04-17",8.28
"1081","2015-04-20",8.35
"1082","2015-04-21",8.14
"1083","2015-04-22",8.32
"1084","2015-04-23",8.35
"1085","2015-04-24",8.02
"1086","2015-04-27",8.02
"1087","2015-04-28",7.97
"1088","2015-04-29",8.08
"1089","2015-04-30",8.35
"1090","2015-05-01",8.3
"1091","2015-05-04",8.3
"1092","2015-05-05",8.2
"1093","2015-05-06",8.12
"1094","2015-05-07",8.04
"1095","2015-05-08",8.06
"1096","2015-05-11",7.91
"1097","2015-05-12",7.92
"1098","2015-05-13",7.86
"1099","2015-05-14",7.73
"1100","2015-05-15",7.75
"1101","2015-05-18",7.35
"1102","2015-05-19",7.62
"1103","2015-05-20",7.9
"1104","2015-05-21",7.75
"1105","2015-05-22",7.79
"1106","2015-05-26",8.09
"1107","2015-05-27",8.01
"1108","2015-05-28",7.9
"1109","2015-05-29",7.72
"1110","2015-06-01",7.68
"1111","2015-06-02",7.8
"1112","2015-06-03",7.6
"1113","2015-06-04",7.48
"1114","2015-06-05",7.55
"1115","2015-06-08",7.44
"1116","2015-06-09",7.56
"1117","2015-06-10",7.73
"1118","2015-06-11",7.39
"1119","2015-06-12",7.66
"1120","2015-06-15",7.93
"1121","2015-06-16",7.88
"1122","2015-06-17",7.85
"1123","2015-06-18",7.75
"1124","2015-06-19",7.73
"1125","2015-06-22",7.6
"1126","2015-06-23",7.5
"1127","2015-06-24",7.43
"1128","2015-06-25",7.55
"1129","2015-06-26",7.5
"1130","2015-06-29",7.43
"1131","2015-06-30",7.49
"1132","2015-07-01",7.22
"1133","2015-07-02",7.39
"1134","2015-07-06",7.29
"1135","2015-07-07",7.16
"1136","2015-07-08",6.98
"1137","2015-07-09",7.14
"1138","2015-07-10",7.34
"1139","2015-07-13",7.31
"1140","2015-07-14",7.2
"1141","2015-07-15",7.22
"1142","2015-07-16",7.5
"1143","2015-07-17",7.46
"1144","2015-07-20",7.17
"1145","2015-07-21",7.06
"1146","2015-07-22",7.09
"1147","2015-07-23",7.11
"1148","2015-07-24",7.15
"1149","2015-07-27",6.92
"1150","2015-07-28",7.15
"1151","2015-07-29",7
"1152","2015-07-30",7.36
"1153","2015-07-31",7.02
"1154","2015-08-03",6.99
"1155","2015-08-04",6.95
"1156","2015-08-05",6.99
"1157","2015-08-06",7
"1158","2015-08-07",6.86
"1159","2015-08-10",6.87
"1160","2015-08-11",6.94
"1161","2015-08-12",6.94
"1162","2015-08-13",6.86
"1163","2015-08-14",6.78
"1164","2015-08-17",6.95
"1165","2015-08-18",6.99
"1166","2015-08-19",7.15
"1167","2015-08-20",6.75
"1168","2015-08-21",6.62
"1169","2015-08-24",6.1
"1170","2015-08-25",5.84
"1171","2015-08-26",5.8
"1172","2015-08-27",6.27
"1173","2015-08-28",6.34
"1174","2015-08-31",6.2
"1175","2015-09-01",6.14
"1176","2015-09-02",6.24
"1177","2015-09-03",6.41
"1178","2015-09-04",6.41
"1179","2015-09-08",6.48
"1180","2015-09-09",6.43
"1181","2015-09-10",6.3
"1182","2015-09-11",6.14
"1183","2015-09-14",5.88
"1184","2015-09-15",5.88
"1185","2015-09-16",5.82
"1186","2015-09-17",6.18
"1187","2015-09-18",6.16
"1188","2015-09-21",6.28
"1189","2015-09-22",6.23
"1190","2015-09-23",6.1
"1191","2015-09-24",5.94
"1192","2015-09-25",5.97
"1193","2015-09-28",5.88
"1194","2015-09-29",5.47
"1195","2015-09-30",5.65
"1196","2015-10-01",5.88
"1197","2015-10-02",5.91
"1198","2015-10-05",6.08
"1199","2015-10-06",6.28
"1200","2015-10-07",6.24
"1201","2015-10-08",6.31
"1202","2015-10-09",6.15
"1203","2015-10-12",6.08
"1204","2015-10-13",6.19
"1205","2015-10-14",6.06
"1206","2015-10-15",5.89
"1207","2015-10-16",5.97
"1208","2015-10-19",5.71
"1209","2015-10-20",5.93
"1210","2015-10-21",6.01
"1211","2015-10-22",6.01
"1212","2015-10-23",6.06
"1213","2015-10-26",6.02
"1214","2015-10-27",5.9
"1215","2015-10-28",6.03
"1216","2015-10-29",5.99
"1217","2015-10-30",6.06
"1218","2015-11-02",5.95
"1219","2015-11-03",6.23
"1220","2015-11-04",6.08
"1221","2015-11-05",6.07
"1222","2015-11-06",6.06
"1223","2015-11-09",6
"1224","2015-11-10",5.91
"1225","2015-11-11",5.8
"1226","2015-11-12",5.75
"1227","2015-11-13",5.74
"1228","2015-11-16",5.75
"1229","2015-11-17",5.68
"1230","2015-11-18",5.67
"1231","2015-11-19",5.69
"1232","2015-11-20",6.01
"1233","2015-11-23",6.1
"1234","2015-11-24",6.1
"1235","2015-11-25",6.09
"1236","2015-11-27",6.26
"1237","2015-11-30",6.2
"1238","2015-12-01",6.15
"1239","2015-12-02",5.94
"1240","2015-12-03",5.72
"1241","2015-12-04",5.75
"1242","2015-12-07",5.41
"1243","2015-12-08",5.62
"1244","2015-12-09",5.77
"1245","2015-12-10",5.45
"1246","2015-12-11",5.22
"1247","2015-12-14",4.96
"1248","2015-12-15",5.24
"1249","2015-12-16",5.32
"1250","2015-12-17",5.06
"1251","2015-12-18",4.94
"1252","2015-12-21",4.96
"1253","2015-12-22",5.15
"1254","2015-12-23",5.2
"1255","2015-12-24",5.32
"1256","2015-12-28",5.4
"1257","2015-12-29",5.6
"1258","2015-12-30",5.49
"1259","2015-12-31",5.62
"1260","2016-01-04",5.6
"1261","2016-01-05",5.54
"1262","2016-01-06",5.4
"1263","2016-01-07",5.11
"1264","2016-01-08",5.43
"1265","2016-01-11",5.16
"1266","2016-01-12",5.12
"1267","2016-01-13",4.7
"1268","2016-01-14",4.76
"1269","2016-01-15",4.68
"1270","2016-01-19",4.4
"1271","2016-01-20",4.36
"1272","2016-01-21",4.77
"1273","2016-01-22",5.01
"1274","2016-01-25",5
"1275","2016-01-26",4.84
"1276","2016-01-27",4.85
"1277","2016-01-28",4.85
"1278","2016-01-29",5.03
"1279","2016-02-01",4.9
"1280","2016-02-02",4.7
"1281","2016-02-03",4.55
"1282","2016-02-04",4.53
"1283","2016-02-05",4.63
"1284","2016-02-08",4.4
"1285","2016-02-09",4.23
"1286","2016-02-10",4.04
"1287","2016-02-11",4.18
"1288","2016-02-12",4.21
"1289","2016-02-16",4.34
"1290","2016-02-17",4.49
"1291","2016-02-18",4.65
"1292","2016-02-19",4.72
"1293","2016-02-22",4.98
"1294","2016-02-23",4.88
"1295","2016-02-24",4.85
"1296","2016-02-25",4.91
"1297","2016-02-26",4.93
"1298","2016-02-29",4.95
"1299","2016-03-01",4.98
"1300","2016-03-02",4.96
"1301","2016-03-03",5.03
"1302","2016-03-04",5.15
"1303","2016-03-07",5
"1304","2016-03-08",5
"1305","2016-03-09",4.77
"1306","2016-03-10",4.77
"1307","2016-03-11",5.07
"1308","2016-03-14",4.98
"1309","2016-03-15",4.82
"1310","2016-03-16",5.06
"1311","2016-03-17",5.18
"1312","2016-03-18",5.02
"1313","2016-03-21",5.11
"1314","2016-03-22",5.12
"1315","2016-03-23",5.03
"1316","2016-03-24",5.13
"1317","2016-03-28",4.89
"1318","2016-03-29",4.82
"1319","2016-03-30",4.75
"1320","2016-03-31",4.79
"1321","2016-04-01",4.73
"1322","2016-04-04",4.91
"1323","2016-04-05",4.71
"1324","2016-04-06",4.89
"1325","2016-04-07",4.9
"1326","2016-04-08",4.73
"1327","2016-04-11",4.78
"1328","2016-04-12",4.87
"1329","2016-04-13",4.8
"1330","2016-04-14",4.97
"1331","2016-04-15",4.75
"1332","2016-04-18",4.81
"1333","2016-04-19",4.88
"1334","2016-04-20",5.09
"1335","2016-04-21",5.28
"1336","2016-04-22",5.47
"1337","2016-04-25",5.3
"1338","2016-04-26",5.32
"1339","2016-04-27",5.49
"1340","2016-04-28",5.55
"1341","2016-04-29",5.5
"1342","2016-05-02",5.22
"1343","2016-05-03",5.2
"1344","2016-05-04",4.88
"1345","2016-05-05",4.98
"1346","2016-05-06",5.07
"1347","2016-05-09",5.01
"1348","2016-05-10",5.22
"1349","2016-05-11",5.22
"1350","2016-05-12",5.39
"1351","2016-05-13",5.29
"1352","2016-05-16",5.39
"1353","2016-05-17",5.39
"1354","2016-05-18",5.18
"1355","2016-05-19",5.1
"1356","2016-05-20",5.24
"1357","2016-05-23",5.34
"1358","2016-05-24",5.31
"1359","2016-05-25",5.29
"1360","2016-05-26",5.29
"1361","2016-05-27",5.15
"1362","2016-05-31",5.01
"1363","2016-06-01",5.04
"1364","2016-06-02",4.99
"1365","2016-06-03",4.98
"1366","2016-06-06",4.95
"1367","2016-06-07",4.98
"1368","2016-06-08",5.17
"1369","2016-06-09",5.05
"1370","2016-06-10",5.01
"1371","2016-06-13",5.09
"1372","2016-06-14",5.01
"1373","2016-06-15",5.08
"1374","2016-06-16",5.04
"1375","2016-06-17",5.05
"1376","2016-06-20",5.09
"1377","2016-06-21",5.09
"1378","2016-06-22",5.05
"1379","2016-06-23",5.13
"1380","2016-06-24",5.08
"1381","2016-06-27",4.99
"1382","2016-06-28",5.09
"1383","2016-06-29",5.11
"1384","2016-06-30",5.22
"1385","2016-07-01",5.17
"1386","2016-07-05",5.14
"1387","2016-07-06",5.4
"1388","2016-07-07",5.45
"1389","2016-07-08",5.45
"1390","2016-07-11",5.61
"1391","2016-07-12",5.96
"1392","2016-07-13",5.83
"1393","2016-07-14",5.9
"1394","2016-07-15",6.01
"1395","2016-07-18",6.02
"1396","2016-07-19",6.03
"1397","2016-07-20",6.42
"1398","2016-07-21",6.05
"1399","2016-07-22",6.12
"1400","2016-07-25",6.21
"1401","2016-07-26",6.12
"1402","2016-07-27",6.19
"1403","2016-07-28",6.09
"1404","2016-07-29",6
"1405","2016-08-01",5.94
"1406","2016-08-02",5.89
"1407","2016-08-03",5.88
"1408","2016-08-04",5.8
"1409","2016-08-05",5.79
"1410","2016-08-08",5.75
"1411","2016-08-09",5.79
"1412","2016-08-10",5.78
"1413","2016-08-11",5.77
"1414","2016-08-12",5.88
"1415","2016-08-15",5.86
"1416","2016-08-16",5.9
"1417","2016-08-17",5.74
"1418","2016-08-18",5.83
"1419","2016-08-19",5.8
"1420","2016-08-22",5.81
"1421","2016-08-23",5.8
"1422","2016-08-24",5.72
"1423","2016-08-25",5.79
"1424","2016-08-26",5.75
"1425","2016-08-29",5.76
"1426","2016-08-30",5.7
"1427","2016-08-31",5.75
"1428","2016-09-01",5.9
"1429","2016-09-02",5.89
"1430","2016-09-06",5.92
"1431","2016-09-07",5.97
"1432","2016-09-08",5.9
"1433","2016-09-09",5.88
"1434","2016-09-12",5.73
"1435","2016-09-13",5.79
"1436","2016-09-14",5.67
"1437","2016-09-15",5.87
"1438","2016-09-16",5.86
"1439","2016-09-19",5.97
"1440","2016-09-20",5.86
"1441","2016-09-21",5.85
"1442","2016-09-22",6.06
"1443","2016-09-23",6.08
"1444","2016-09-26",6.08
"1445","2016-09-27",6.04
"1446","2016-09-28",6.06
"1447","2016-09-29",6.05
"1448","2016-09-30",6.09
"1449","2016-10-03",6.06
"1450","2016-10-04",5.84
"1451","2016-10-05",5.85
"1452","2016-10-06",5.94
"1453","2016-10-07",5.9
"1454","2016-10-10",5.97
"1455","2016-10-11",6.01
"1456","2016-10-12",6.03
"1457","2016-10-13",6.03
"1458","2016-10-14",6
"1459","2016-10-17",5.9
"1460","2016-10-18",6.05
"1461","2016-10-19",5.95
"1462","2016-10-20",5.85
"1463","2016-10-21",5.88
"1464","2016-10-24",5.85
"1465","2016-10-25",5.8
"1466","2016-10-26",5.85
"1467","2016-10-27",5.95
"1468","2016-10-28",5.85
"1469","2016-10-31",5.85
"1470","2016-11-01",5.8
"1471","2016-11-02",6
"1472","2016-11-03",6.1
"1473","2016-11-04",6
"1474","2016-11-07",5.9
"1475","2016-11-08",6.05
"1476","2016-11-09",6.3
"1477","2016-11-10",6.45
"1478","2016-11-11",6.43
"1479","2016-11-14",6.35
"1480","2016-11-15",6.4
"1481","2016-11-16",6.4
"1482","2016-11-17",6.3
"1483","2016-11-18",6.35
"1484","2016-11-21",6.7
"1485","2016-11-22",6.5
"1486","2016-11-23",6.45
"1487","2016-11-25",6.65
"1488","2016-11-28",6.53
"1489","2016-11-29",6.7
"1490","2016-11-30",6.6
"1491","2016-12-01",6.45
"1492","2016-12-02",6.5
"1493","2016-12-05",6.5
"1494","2016-12-06",6.65
"1495","2016-12-07",6.6
"1496","2016-12-08",6.6
"1497","2016-12-09",6.65
"1498","2016-12-12",6.75
"1499","2016-12-13",6.65
"1500","2016-12-14",6.85
"1501","2016-12-15",7
"1502","2016-12-16",6.95
"1503","2016-12-19",6.75
"1504","2016-12-20",6.85
"1505","2016-12-21",6.85
"1506","2016-12-22",6.85
"1507","2016-12-23",6.8
"1508","2016-12-27",6.8
"1509","2016-12-28",6.8
"1510","2016-12-29",6.8
"1511","2016-12-30",6.85
"1512","2017-01-03",6.9
"1513","2017-01-04",6.95
"1514","2017-01-05",6.85
"1515","2017-01-06",7.1
"1516","2017-01-09",7.1
"1517","2017-01-10",7.05
"1518","2017-01-11",7.05
"1519","2017-01-12",7.1
"1520","2017-01-13",7.15
"1521","2017-01-17",7.15
"1522","2017-01-18",7.3
"1523","2017-01-19",7.25
"1524","2017-01-20",7.3
"1525","2017-01-23",7.3
"1526","2017-01-24",7.3
"1527","2017-01-25",7.4
"1528","2017-01-26",7.45
"1529","2017-01-27",7.45
"1530","2017-01-30",7.25
"1531","2017-01-31",7.45
"1532","2017-02-01",7.18
"1533","2017-02-02",7
"1534","2017-02-03",7.05
"1535","2017-02-06",7.05
"1536","2017-02-07",6.95
"1537","2017-02-08",6.85
"1538","2017-02-09",7.2
"1539","2017-02-10",7.05
"1540","2017-02-13",7.05
"1541","2017-02-14",7
"1542","2017-02-15",7.05
"1543","2017-02-16",7.1
"1544","2017-02-17",7.1
"1545","2017-02-21",7.15
"1546","2017-02-22",7.3
"1547","2017-02-23",7.05
"1548","2017-02-24",6.85
"1549","2017-02-27",6.8
"1550","2017-02-28",6.8
"1551","2017-03-01",7.05
"1552","2017-03-02",7.15
"1553","2017-03-03",7.05
"1554","2017-03-06",7.1
"1555","2017-03-07",7.15
"1556","2017-03-08",6.95
"1557","2017-03-09",7.05
"1558","2017-03-10",6.85
"1559","2017-03-13",6.85
"1560","2017-03-14",6.7
"1561","2017-03-15",6.75
"1562","2017-03-16",6.85
"1563","2017-03-17",6.75
"1564","2017-03-20",6.85
"1565","2017-03-21",6.7
"1566","2017-03-22",6.7
"1567","2017-03-23",6.85
"1568","2017-03-24",6.85
"1569","2017-03-27",6.8
"1570","2017-03-28",6.85
"1571","2017-03-29",6.8
"1572","2017-03-30",6.65
"1573","2017-03-31",6.75
"1574","2017-04-03",6.75
"1575","2017-04-04",6.65
"1576","2017-04-05",6.8
"1577","2017-04-06",6.75
"1578","2017-04-07",6.75
"1579","2017-04-10",6.9
"1580","2017-04-11",6.95
"1581","2017-04-12",6.8
"1582","2017-04-13",6.65
"1583","2017-04-17",6.75
"1584","2017-04-18",6.7
"1585","2017-04-19",6.7
"1586","2017-04-20",6.8
"1587","2017-04-21",7
"1588","2017-04-24",6.9
"1589","2017-04-25",6.85
"1590","2017-04-26",6.85
"1591","2017-04-27",6.95
"1592","2017-04-28",7
"1593","2017-05-01",7.15
"1594","2017-05-02",7.1
"1595","2017-05-03",6.75
"1596","2017-05-04",6.75
"1597","2017-05-05",6.75
"1598","2017-05-08",6.85
"1599","2017-05-09",6.95
"1600","2017-05-10",7
"1601","2017-05-11",7
"1602","2017-05-12",6.86
"1603","2017-05-15",6.85
"1604","2017-05-16",7
"1605","2017-05-17",6.8
"1606","2017-05-18",6.8
"1607","2017-05-19",6.95
"1608","2017-05-22",6.95
"1609","2017-05-23",7.05
"1610","2017-05-24",6.97
"1611","2017-05-25",7.05
"1612","2017-05-26",6.8
"1613","2017-05-30",6.9
"1614","2017-05-31",6.95
"1615","2017-06-01",6.9
"1616","2017-06-02",6.92
"1617","2017-06-05",6.8
"1618","2017-06-06",6.8
"1619","2017-06-07",6.7
"1620","2017-06-08",6.65
"1621","2017-06-09",6.75
"1622","2017-06-12",6.65
"1623","2017-06-13",6.6
"1624","2017-06-14",6.65
"1625","2017-06-15",6.6
"1626","2017-06-16",6.8
"1627","2017-06-19",6.6
"1628","2017-06-20",6.6
"1629","2017-06-21",6.25
"1630","2017-06-22",6.45
"1631","2017-06-23",6.5
"1632","2017-06-26",6.35
"1633","2017-06-27",6.35
"1634","2017-06-28",6.25
"1635","2017-06-29",6.45
"1636","2017-06-30",6.25
"1637","2017-07-03",6.2
"1638","2017-07-05",6.1
"1639","2017-07-06",5.9
"1640","2017-07-07",5.95
"1641","2017-07-10",5.8
"1642","2017-07-11",5.75
"1643","2017-07-12",5.8
"1644","2017-07-13",6
"1645","2017-07-14",6
"1646","2017-07-17",6
"1647","2017-07-18",6
"1648","2017-07-19",5.95
"1649","2017-07-20",6.05
"1650","2017-07-21",5.95
"1651","2017-07-24",6
"1652","2017-07-25",5.95
"1653","2017-07-26",5.9
"1654","2017-07-27",6
"1655","2017-07-28",6
"1656","2017-07-31",6.05
"1657","2017-08-01",6.03
"1658","2017-08-02",6
"1659","2017-08-03",5.85
"1660","2017-08-04",5.85
"1661","2017-08-07",5.8
"1662","2017-08-08",5.75
"1663","2017-08-09",5.65
"1664","2017-08-10",5.55
"1665","2017-08-11",5.65
"1666","2017-08-14",5.5
"1667","2017-08-15",5.4
"1668","2017-08-16",5.4
"1669","2017-08-17",5.5
"1670","2017-08-18",5.45
"1671","2017-08-21",5.55
"1672","2017-08-22",5.6
"1673","2017-08-23",5.6
"1674","2017-08-24",5.65
"1675","2017-08-25",5.85
"1676","2017-08-28",5.7
"1677","2017-08-29",5.75
"1678","2017-08-30",5.65
"1679","2017-08-31",5.75
"1680","2017-09-01",5.8
"1681","2017-09-05",5.8
"1682","2017-09-06",5.9
"1683","2017-09-07",5.9
"1684","2017-09-08",5.85
"1685","2017-09-11",5.65
"1686","2017-09-12",5.75
"1687","2017-09-13",5.85
"1688","2017-09-14",5.95
"1689","2017-09-15",5.75
"1690","2017-09-18",5.8
"1691","2017-09-19",5.75
"1692","2017-09-20",5.75
"1693","2017-09-21",5.75
"1694","2017-09-22",5.85
"1695","2017-09-25",5.85
"1696","2017-09-26",5.8
"1697","2017-09-27",5.75
"1698","2017-09-28",5.75
"1699","2017-09-29",5.7
"1700","2017-10-02",5.9
"1701","2017-10-03",5.85
"1702","2017-10-04",5.9
"1703","2017-10-05",5.93
"1704","2017-10-06",5.9
"1705","2017-10-09",5.85
"1706","2017-10-10",5.9
"1707","2017-10-11",5.9
"1708","2017-10-12",5.9
"1709","2017-10-13",5.75
"1710","2017-10-16",5.9
"1711","2017-10-17",5.93
"1712","2017-10-18",5.75
"1713","2017-10-19",5.7
"1714","2017-10-20",5.65
"1715","2017-10-23",5.75
"1716","2017-10-24",5.7
"1717","2017-10-25",5.65
"1718","2017-10-26",5.65
"1719","2017-10-27",5.64
"1720","2017-10-30",5.75
"1721","2017-10-31",5.75
"1722","2017-11-01",5.75
"1723","2017-11-02",5.7
"1724","2017-11-03",5.75
"1725","2017-11-06",5.7
"1726","2017-11-07",5.7
"1727","2017-11-08",5.55
"1728","2017-11-09",5.55
"1729","2017-11-10",5.45
"1730","2017-11-13",5.5
"1731","2017-11-14",5.35
"1732","2017-11-15",5.38
"1733","2017-11-16",5.38
"1734","2017-11-17",5.45
"1735","2017-11-20",5.25
"1736","2017-11-21",5.15
"1737","2017-11-22",5.15
"1738","2017-11-24",5.15
"1739","2017-11-27",5.08
"1740","2017-11-28",5.2
"1741","2017-11-29",5.2
"1742","2017-11-30",5.3
"1743","2017-12-01",5.3
"1744","2017-12-04",5.1
"1745","2017-12-05",5.05
"1746","2017-12-06",5.1
"1747","2017-12-07",5.05
"1748","2017-12-08",5.1
"1749","2017-12-11",5.2
"1750","2017-12-12",5.05
"1751","2017-12-13",4.9
"1752","2017-12-14",4.93
"1753","2017-12-15",4.75
"1754","2017-12-18",4.85
"1755","2017-12-19",4.85
"1756","2017-12-20",4.9
"1757","2017-12-21",5.08
"1758","2017-12-22",5.15
"1759","2017-12-26",5.25
"1760","2017-12-27",5.15
"1761","2017-12-28",5.15
"1762","2017-12-29",5.1
"1763","2018-01-02",5.25
"1764","2018-01-03",5.35
"1765","2018-01-04",5.3
"1766","2018-01-05",5.3
"1767","2018-01-08",5.2
"1768","2018-01-09",5.3
"1769","2018-01-10",5.05
"1770","2018-01-11",5.1
"1771","2018-01-12",5.23
"1772","2018-01-16",5.3
"1773","2018-01-17",5.4
"1774","2018-01-18",5.45
"1775","2018-01-19",5.43
"1776","2018-01-22",5.42
"1777","2018-01-23",5.6
"1778","2018-01-24",5.45
"1779","2018-01-25",5.45
"1780","2018-01-26",5.45
"1781","2018-01-29",5.5
"1782","2018-01-30",5.4
"1783","2018-01-31",5.45
"1784","2018-02-01",5.5
"1785","2018-02-02",5.35
"1786","2018-02-05",5.05
"1787","2018-02-06",5.13
"1788","2018-02-07",5.1
"1789","2018-02-08",4.95
"1790","2018-02-09",5.03
"1791","2018-02-12",5.15
"1792","2018-02-13",5.25
"1793","2018-02-14",5.1
"1794","2018-02-15",5.2
"1795","2018-02-16",5.1
"1796","2018-02-20",5.15
"1797","2018-02-21",5.05
"1798","2018-02-22",5
"1799","2018-02-23",5
"1800","2018-02-26",4.9
"1801","2018-02-27",5
"1802","2018-02-28",5
"1803","2018-03-01",4.86
"1804","2018-03-02",4.8
"1805","2018-03-05",4.75
"1806","2018-03-06",4.77
"1807","2018-03-07",4.7
"1808","2018-03-08",4.75
"1809","2018-03-09",4.8
"1810","2018-03-12",4.75
"1811","2018-03-13",4.75
"1812","2018-03-14",4.7
"1813","2018-03-15",4.6
"1814","2018-03-16",4.55
"1815","2018-03-19",4.5
"1816","2018-03-20",4.4
"1817","2018-03-21",4.45
"1818","2018-03-22",4.45
"1819","2018-03-23",4.35
"1820","2018-03-26",4.2
"1821","2018-03-27",4.15
"1822","2018-03-28",4.15
"1823","2018-03-29",4.25
"1824","2018-04-02",4.35
"1825","2018-04-03",4.3
"1826","2018-04-04",4.4
"1827","2018-04-05",4.6
"1828","2018-04-06",4.55
"1829","2018-04-09",4.5
"1830","2018-04-10",4.35
"1831","2018-04-11",4.35
"1832","2018-04-12",4.35
"1833","2018-04-13",4.4
"1834","2018-04-16",4.6
"1835","2018-04-17",4.65
"1836","2018-04-18",4.55
"1837","2018-04-19",4.35
"1838","2018-04-20",4.4
"1839","2018-04-23",4.3
"1840","2018-04-24",4.45
"1841","2018-04-25",4.45
"1842","2018-04-26",4.45
"1843","2018-04-27",4.4
"1844","2018-04-30",4.65
"1845","2018-05-01",4.55
"1846","2018-05-02",4.75
"1847","2018-05-03",4.43
"1848","2018-05-04",4.35
"1849","2018-05-07",4.35
"1850","2018-05-08",4.35
"1851","2018-05-09",4.5
"1852","2018-05-10",3.85
"1853","2018-05-11",3.68
"1854","2018-05-14",3.68
"1855","2018-05-15",3.45
"1856","2018-05-16",3.45
"1857","2018-05-17",3.5
"1858","2018-05-18",3.55
"1859","2018-05-21",3.63
"1860","2018-05-22",3.75
"1861","2018-05-23",3.75
"1862","2018-05-24",3.75
"1863","2018-05-25",3.8
"1864","2018-05-29",3.75
"1865","2018-05-30",3.68
"1866","2018-05-31",3.7
"1867","2018-06-01",3.8
"1868","2018-06-04",3.8
"1869","2018-06-05",3.8
"1870","2018-06-06",3.75
"1871","2018-06-07",3.55
"1872","2018-06-08",3.55
"1873","2018-06-11",3.75
"1874","2018-06-12",3.73
"1875","2018-06-13",3.7
"1876","2018-06-14",3.73
"1877","2018-06-15",3.7
"1878","2018-06-18",3.73
"1879","2018-06-19",3.73
"1880","2018-06-20",3.65
"1881","2018-06-21",3.58
"1882","2018-06-22",3.48
"1883","2018-06-25",3.55
"1884","2018-06-26",3.45
"1885","2018-06-27",3.33
"1886","2018-06-28",3.3
"1887","2018-06-29",3.4
"1888","2018-07-02",3.35
"1889","2018-07-03",3.35
"1890","2018-07-05",3.4
"1891","2018-07-06",3.35
"1892","2018-07-09",3.35
"1893","2018-07-10",3.35
"1894","2018-07-11",3.35
"1895","2018-07-12",3.38
"1896","2018-07-13",3.25
"1897","2018-07-16",3.1
"1898","2018-07-17",3.1
"1899","2018-07-18",2.95
"1900","2018-07-19",2.98
"1901","2018-07-20",2.93
"1902","2018-07-23",2.8
"1903","2018-07-24",2.98
"1904","2018-07-25",2.98
"1905","2018-07-26",2.98
"1906","2018-07-27",2.83
"1907","2018-07-30",2.85
"1908","2018-07-31",2.93
"1909","2018-08-01",2.95
"1910","2018-08-02",2.78
"1911","2018-08-03",2.8
"1912","2018-08-06",2.8
"1913","2018-08-07",2.88
"1914","2018-08-08",3
"1915","2018-08-09",2.9
"1916","2018-08-10",2.8
"1917","2018-08-13",2.8
"1918","2018-08-14",2.8
"1919","2018-08-15",2.75
"1920","2018-08-16",2.65
"1921","2018-08-17",2.65
"1922","2018-08-20",2.55
"1923","2018-08-21",2.7
"1924","2018-08-22",2.7
"1925","2018-08-23",2.63
"1926","2018-08-24",2.6
"1927","2018-08-27",2.6
"1928","2018-08-28",2.65
"1929","2018-08-29",2.55
"1930","2018-08-30",2.55
"1931","2018-08-31",2.45
"1932","2018-09-04",2.42
"1933","2018-09-05",2.5
"1934","2018-09-06",2.35
"1935","2018-09-07",2.38
"1936","2018-09-10",2.5
"1937","2018-09-11",2.5
"1938","2018-09-12",2.45
"1939","2018-09-13",2.45
"1940","2018-09-14",2.5
"1941","2018-09-17",2.4
"1942","2018-09-18",2.45
