"","date","THS"
"559","2009-03-23",28.82
"560","2009-03-24",28.209999
"561","2009-03-25",28.49
"562","2009-03-26",28.299999
"563","2009-03-27",28.9
"564","2009-03-30",29.02
"565","2009-03-31",28.790001
"566","2009-04-01",28.799999
"567","2009-04-02",28.93
"568","2009-04-03",28.559999
"569","2009-04-06",27.93
"570","2009-04-07",27.83
"571","2009-04-08",27.68
"572","2009-04-09",27.15
"573","2009-04-13",27.280001
"574","2009-04-14",26.99
"575","2009-04-15",26.73
"576","2009-04-16",27.120001
"577","2009-04-17",27.1
"578","2009-04-20",27.01
"579","2009-04-21",27.059999
"580","2009-04-22",26.700001
"581","2009-04-23",26.620001
"582","2009-04-24",26.1
"583","2009-04-27",25.360001
"584","2009-04-28",26.700001
"585","2009-04-29",26.950001
"586","2009-04-30",26.59
"587","2009-05-01",26.82
"588","2009-05-04",27.32
"589","2009-05-05",27.1
"590","2009-05-06",26.85
"591","2009-05-07",26.76
"592","2009-05-08",28
"593","2009-05-11",27.889999
"594","2009-05-12",28
"595","2009-05-13",27.969999
"596","2009-05-14",28.040001
"597","2009-05-15",27.73
"598","2009-05-18",28.030001
"599","2009-05-19",27.879999
"600","2009-05-20",27.190001
"601","2009-05-21",27.440001
"602","2009-05-22",26.82
"603","2009-05-26",26.950001
"604","2009-05-27",26.809999
"605","2009-05-28",26.200001
"606","2009-05-29",26.73
"607","2009-06-01",26.4
"608","2009-06-02",27.370001
"609","2009-06-03",27.43
"610","2009-06-04",27.5
"611","2009-06-05",27.35
"612","2009-06-08",27.27
"613","2009-06-09",27.41
"614","2009-06-10",27.379999
"615","2009-06-11",27.17
"616","2009-06-12",27.450001
"617","2009-06-15",27.299999
"618","2009-06-16",26.85
"619","2009-06-17",27.620001
"620","2009-06-18",28.129999
"621","2009-06-19",28.610001
"622","2009-06-22",28.190001
"623","2009-06-23",28.51
"624","2009-06-24",28.57
"625","2009-06-25",28.98
"626","2009-06-26",29.09
"627","2009-06-29",28.469999
"628","2009-06-30",28.77
"629","2009-07-01",29.77
"630","2009-07-02",28.85
"631","2009-07-06",29.15
"632","2009-07-07",29.049999
"633","2009-07-08",29
"634","2009-07-09",28.299999
"635","2009-07-10",28.440001
"636","2009-07-13",28.209999
"637","2009-07-14",28.290001
"638","2009-07-15",29.059999
"639","2009-07-16",29.18
"640","2009-07-17",29.76
"641","2009-07-20",29.77
"642","2009-07-21",30.139999
"643","2009-07-22",30.27
"644","2009-07-23",31.24
"645","2009-07-24",31.299999
"646","2009-07-27",31.84
"647","2009-07-28",32.040001
"648","2009-07-29",31.959999
"649","2009-07-30",32.330002
"650","2009-07-31",32.450001
"651","2009-08-03",32.130001
"652","2009-08-04",32
"653","2009-08-05",31.620001
"654","2009-08-06",32.169998
"655","2009-08-07",36.25
"656","2009-08-10",37.889999
"657","2009-08-11",36.84
"658","2009-08-12",37.02
"659","2009-08-13",36.549999
"660","2009-08-14",36.400002
"661","2009-08-17",36.549999
"662","2009-08-18",37.310001
"663","2009-08-19",37.360001
"664","2009-08-20",37.59
"665","2009-08-21",37.959999
"666","2009-08-24",37.400002
"667","2009-08-25",37.450001
"668","2009-08-26",37.450001
"669","2009-08-27",37.799999
"670","2009-08-28",37.529999
"671","2009-08-31",37.049999
"672","2009-09-01",36.860001
"673","2009-09-02",36.5
"674","2009-09-03",36.07
"675","2009-09-04",36.240002
"676","2009-09-08",37.02
"677","2009-09-09",36.939999
"678","2009-09-10",37
"679","2009-09-11",37.009998
"680","2009-09-14",37.450001
"681","2009-09-15",37.040001
"682","2009-09-16",36.700001
"683","2009-09-17",35.869999
"684","2009-09-18",35.610001
"685","2009-09-21",35.5
"686","2009-09-22",35.169998
"687","2009-09-23",35.25
"688","2009-09-24",35
"689","2009-09-25",35.23
"690","2009-09-28",35.619999
"691","2009-09-29",35.650002
"692","2009-09-30",35.669998
"693","2009-10-01",34.889999
"694","2009-10-02",34.830002
"695","2009-10-05",34.939999
"696","2009-10-06",35.439999
"697","2009-10-07",35.34
"698","2009-10-08",35.360001
"699","2009-10-09",35.439999
"700","2009-10-12",35.419998
"701","2009-10-13",35.290001
"702","2009-10-14",35.360001
"703","2009-10-15",35.77
"704","2009-10-16",35.349998
"705","2009-10-19",35.82
"706","2009-10-20",35.34
"707","2009-10-21",35.240002
"708","2009-10-22",35.330002
"709","2009-10-23",35.68
"710","2009-10-26",35.889999
"711","2009-10-27",36.700001
"712","2009-10-28",36.700001
"713","2009-10-29",37.549999
"714","2009-10-30",37.400002
"715","2009-11-02",37.509998
"716","2009-11-03",37.799999
"717","2009-11-04",36.34
"718","2009-11-05",36.330002
"719","2009-11-06",36.200001
"720","2009-11-09",36.209999
"721","2009-11-10",36.150002
"722","2009-11-11",36.32
"723","2009-11-12",35.77
"724","2009-11-13",35.700001
"725","2009-11-16",36.799999
"726","2009-11-17",36.310001
"727","2009-11-18",36.110001
"728","2009-11-19",35.540001
"729","2009-11-20",35.43
"730","2009-11-23",36.029999
"731","2009-11-24",36
"732","2009-11-25",35.200001
"733","2009-11-27",34.75
"734","2009-11-30",34.869999
"735","2009-12-01",34.990002
"736","2009-12-02",35.5
"737","2009-12-03",34.57
"738","2009-12-04",35.16
"739","2009-12-07",34.48
"740","2009-12-08",34.5
"741","2009-12-09",34.330002
"742","2009-12-10",33.950001
"743","2009-12-11",34.09
"744","2009-12-14",34.23
"745","2009-12-15",33.790001
"746","2009-12-16",34.080002
"747","2009-12-17",33.490002
"748","2009-12-18",33.560001
"749","2009-12-21",37.700001
"750","2009-12-22",37.799999
"751","2009-12-23",38.93
"752","2009-12-24",39.259998
"753","2009-12-28",39.73
"754","2009-12-29",40.150002
"755","2009-12-30",39.43
"756","2009-12-31",38.860001
"757","2010-01-04",39.900002
"758","2010-01-05",38.400002
"759","2010-01-06",37.369999
"760","2010-01-07",37.939999
"761","2010-01-08",37.759998
"762","2010-01-11",37.990002
"763","2010-01-12",38.880001
"764","2010-01-13",40.380001
"765","2010-01-14",40.48
"766","2010-01-15",40.25
"767","2010-01-19",40.84
"768","2010-01-20",40.32
"769","2010-01-21",39.009998
"770","2010-01-22",39
"771","2010-01-25",39.099998
"772","2010-01-26",38.290001
"773","2010-01-27",39.040001
"774","2010-01-28",38.75
"775","2010-01-29",38.740002
"776","2010-02-01",38.900002
"777","2010-02-02",39.009998
"778","2010-02-03",39.009998
"779","2010-02-04",38.380001
"780","2010-02-05",38.599998
"781","2010-02-08",38.610001
"782","2010-02-09",39.049999
"783","2010-02-10",40.07
"784","2010-02-11",40.119999
"785","2010-02-12",41.330002
"786","2010-02-16",42.41
"787","2010-02-17",42.82
"788","2010-02-18",43.060001
"789","2010-02-19",43.18
"790","2010-02-22",42.790001
"791","2010-02-23",43.209999
"792","2010-02-24",43.040001
"793","2010-02-25",43.310001
"794","2010-02-26",43.029999
"795","2010-03-01",44.209999
"796","2010-03-02",44.599998
"797","2010-03-03",44.119999
"798","2010-03-04",44.400002
"799","2010-03-05",44.52
"800","2010-03-08",45.439999
"801","2010-03-09",45.57
"802","2010-03-10",44.689999
"803","2010-03-11",44.93
"804","2010-03-12",44.450001
"805","2010-03-15",44.400002
"806","2010-03-16",44.450001
"807","2010-03-17",44.400002
"808","2010-03-18",44.200001
"809","2010-03-19",44.189999
"810","2010-03-22",44.560001
"811","2010-03-23",45.119999
"812","2010-03-24",44.869999
"813","2010-03-25",44.84
"814","2010-03-26",44.5
"815","2010-03-29",44.889999
"816","2010-03-30",44.380001
"817","2010-03-31",43.869999
"818","2010-04-01",44.279999
"819","2010-04-05",44.150002
"820","2010-04-06",43.93
"821","2010-04-07",44.400002
"822","2010-04-08",43.380001
"823","2010-04-09",43.400002
"824","2010-04-12",43.259998
"825","2010-04-13",43.25
"826","2010-04-14",43.400002
"827","2010-04-15",43.619999
"828","2010-04-16",43.380001
"829","2010-04-19",43.400002
"830","2010-04-20",43.599998
"831","2010-04-21",44.139999
"832","2010-04-22",44.470001
"833","2010-04-23",44.759998
"834","2010-04-26",43.84
"835","2010-04-27",43.060001
"836","2010-04-28",43.400002
"837","2010-04-29",43.619999
"838","2010-04-30",42.290001
"839","2010-05-03",43.07
"840","2010-05-04",42.990002
"841","2010-05-05",43.490002
"842","2010-05-06",43.75
"843","2010-05-07",44.419998
"844","2010-05-10",44.830002
"845","2010-05-11",45.27
"846","2010-05-12",45.799999
"847","2010-05-13",46
"848","2010-05-14",45.830002
"849","2010-05-17",46.279999
"850","2010-05-18",45.93
"851","2010-05-19",46.080002
"852","2010-05-20",44.959999
"853","2010-05-21",46.029999
"854","2010-05-24",45.080002
"855","2010-05-25",44.650002
"856","2010-05-26",44.799999
"857","2010-05-27",45.959999
"858","2010-05-28",46.099998
"859","2010-06-01",46.150002
"860","2010-06-02",47.93
"861","2010-06-03",47.919998
"862","2010-06-04",46.75
"863","2010-06-07",46.619999
"864","2010-06-08",46.889999
"865","2010-06-09",46.560001
"866","2010-06-10",48.709999
"867","2010-06-11",49.700001
"868","2010-06-14",49.939999
"869","2010-06-15",50.849998
"870","2010-06-16",50.009998
"871","2010-06-17",50.919998
"872","2010-06-18",49.990002
"873","2010-06-21",48.110001
"874","2010-06-22",48.119999
"875","2010-06-23",47.91
"876","2010-06-24",46.400002
"877","2010-06-25",46.41
"878","2010-06-28",46.470001
"879","2010-06-29",45.720001
"880","2010-06-30",45.66
"881","2010-07-01",46.330002
"882","2010-07-02",45.68
"883","2010-07-06",46.66
"884","2010-07-07",48.060001
"885","2010-07-08",47.529999
"886","2010-07-09",47.240002
"887","2010-07-12",47.529999
"888","2010-07-13",48.029999
"889","2010-07-14",48.299999
"890","2010-07-15",47.860001
"891","2010-07-16",47.240002
"892","2010-07-19",47.459999
"893","2010-07-20",47.290001
"894","2010-07-21",46.34
"895","2010-07-22",47.709999
"896","2010-07-23",48.049999
"897","2010-07-26",49.419998
"898","2010-07-27",49.889999
"899","2010-07-28",48.950001
"900","2010-07-29",47.84
"901","2010-07-30",47.689999
"902","2010-08-02",47.91
"903","2010-08-03",47.470001
"904","2010-08-04",47.57
"905","2010-08-05",42.25
"906","2010-08-06",43.68
"907","2010-08-09",44.130001
"908","2010-08-10",43.669998
"909","2010-08-11",43.299999
"910","2010-08-12",42.990002
"911","2010-08-13",42.490002
"912","2010-08-16",42.759998
"913","2010-08-17",43.41
"914","2010-08-18",43.650002
"915","2010-08-19",42.470001
"916","2010-08-20",42.009998
"917","2010-08-23",41.470001
"918","2010-08-24",40.360001
"919","2010-08-25",40.93
"920","2010-08-26",40.369999
"921","2010-08-27",41.23
"922","2010-08-30",40.860001
"923","2010-08-31",41.5
"924","2010-09-01",41.799999
"925","2010-09-02",41.389999
"926","2010-09-03",41.939999
"927","2010-09-07",41.82
"928","2010-09-08",41.790001
"929","2010-09-09",42.189999
"930","2010-09-10",42.200001
"931","2010-09-13",42.610001
"932","2010-09-14",42.93
"933","2010-09-15",43.130001
"934","2010-09-16",43.439999
"935","2010-09-17",43.889999
"936","2010-09-20",44.900002
"937","2010-09-21",45.009998
"938","2010-09-22",44.970001
"939","2010-09-23",45
"940","2010-09-24",45.830002
"941","2010-09-27",45.669998
"942","2010-09-28",45.990002
"943","2010-09-29",45.91
"944","2010-09-30",46.099998
"945","2010-10-01",46.610001
"946","2010-10-04",45.599998
"947","2010-10-05",46.810001
"948","2010-10-06",47.110001
"949","2010-10-07",47.599998
"950","2010-10-08",47.810001
"951","2010-10-11",48.080002
"952","2010-10-12",47.990002
"953","2010-10-13",47.84
"954","2010-10-14",47.950001
"955","2010-10-15",47.119999
"956","2010-10-18",47.310001
"957","2010-10-19",46.459999
"958","2010-10-20",45.919998
"959","2010-10-21",45.869999
"960","2010-10-22",46.139999
"961","2010-10-25",46.299999
"962","2010-10-26",46
"963","2010-10-27",45.5
"964","2010-10-28",46.5
