"","date","RYI"
"1004","2018-08-02",10.75
"1005","2018-08-03",11.15
"1006","2018-08-06",11.55
"1007","2018-08-07",11.65
"1008","2018-08-08",11.55
"1009","2018-08-09",11.8
"1010","2018-08-10",11.4
"1011","2018-08-13",10.85
"1012","2018-08-14",10.4
"1013","2018-08-15",9.55
"1014","2018-08-16",9.85
"1015","2018-08-17",9.85
"1016","2018-08-20",10.5
"1017","2018-08-21",10.55
"1018","2018-08-22",10.7
"1019","2018-08-23",10.8
"1020","2018-08-24",10.85
"1021","2018-08-27",10.9
"1022","2018-08-28",10.4
"1023","2018-08-29",10.45
"1024","2018-08-30",10.25
"1025","2018-08-31",10.4
"1026","2018-09-04",10.8
"1027","2018-09-05",10.95
"1028","2018-09-06",10.7
"1029","2018-09-07",10.55
"1030","2018-09-10",10.35
"1031","2018-09-11",10.45
"1032","2018-09-12",10.5
"1033","2018-09-13",10.6
"1034","2018-09-14",10.6
"1035","2018-09-17",10.8
"1036","2018-09-18",10.9
"1037","2018-09-19",11.25
"1038","2018-09-20",11.45
"1039","2018-09-21",11.35
"1040","2018-09-24",11.15
"1041","2018-09-25",11.45
"1042","2018-09-26",11.25
"1043","2018-09-27",11.45
"1044","2018-09-28",11.3
"1045","2018-10-01",10.73
"1046","2018-10-02",11.19
"1047","2018-10-03",11.1
"1048","2018-10-04",10.85
"1049","2018-10-05",11.03
"1050","2018-10-08",11.07
"1051","2018-10-09",11.11
"1052","2018-10-10",10.62
"1053","2018-10-11",10.26
"1054","2018-10-12",10.05
"1055","2018-10-15",9.99
"1056","2018-10-16",9.6
"1057","2018-10-17",9.85
"1058","2018-10-18",9.45
"1059","2018-10-19",9.28
"1060","2018-10-22",9.35
"1061","2018-10-23",9.31
"1062","2018-10-24",8.51
"1063","2018-10-25",9.05
"1064","2018-10-26",8.92
"1065","2018-10-29",8.9
"1066","2018-10-30",9.04
"1067","2018-10-31",9.18
"1068","2018-11-01",9.58
"1069","2018-11-02",8.59
"1070","2018-11-05",9.59
"1071","2018-11-06",9.28
"1072","2018-11-07",9.55
"1073","2018-11-08",9.2
"1074","2018-11-09",8.95
"1075","2018-11-12",8.75
"1076","2018-11-13",8.77
"1077","2018-11-14",8.91
"1078","2018-11-15",9.1
"1079","2018-11-16",8.87
"1080","2018-11-19",8.6
"1081","2018-11-20",8.11
"1082","2018-11-21",8.34
"1083","2018-11-23",8.38
"1084","2018-11-26",8.03
"1085","2018-11-27",7.84
"1086","2018-11-28",8.22
"1087","2018-11-29",8.1
"1088","2018-11-30",8.19
"1089","2018-12-03",8.31
"1090","2018-12-04",7.63
"1091","2018-12-06",7.58
"1092","2018-12-07",7.61
"1093","2018-12-10",7.41
"1094","2018-12-11",7.09
"1095","2018-12-12",7.09
"1096","2018-12-13",7.45
"1097","2018-12-14",7.16
"1098","2018-12-17",7.17
"1099","2018-12-18",7.03
"1100","2018-12-19",6.75
"1101","2018-12-20",6.54
"1102","2018-12-21",6.58
"1103","2018-12-24",6.35
"1104","2018-12-26",6.49
"1105","2018-12-27",6.28
"1106","2018-12-28",6.29
"1107","2018-12-31",6.34
"1108","2019-01-02",6.66
"1109","2019-01-03",6.29
"1110","2019-01-04",6.73
"1111","2019-01-07",6.87
"1112","2019-01-08",6.78
"1113","2019-01-09",7
"1114","2019-01-10",7.1
"1115","2019-01-11",6.93
"1116","2019-01-14",6.75
"1117","2019-01-15",6.79
"1118","2019-01-16",6.87
"1119","2019-01-17",7.06
"1120","2019-01-18",7.12
"1121","2019-01-22",6.93
"1122","2019-01-23",6.85
"1123","2019-01-24",6.93
"1124","2019-01-25",7.17
"1125","2019-01-28",7
"1126","2019-01-29",6.89
"1127","2019-01-30",7.06
"1128","2019-01-31",7.03
"1129","2019-02-01",7.14
"1130","2019-02-04",7.2
"1131","2019-02-05",7.56
"1132","2019-02-06",7.58
"1133","2019-02-07",7.16
"1134","2019-02-08",7.02
"1135","2019-02-11",7.04
"1136","2019-02-12",7.12
"1137","2019-02-13",7.26
"1138","2019-02-14",7.27
"1139","2019-02-15",7.42
"1140","2019-02-19",7.62
"1141","2019-02-20",8.02
"1142","2019-02-21",8.18
"1143","2019-02-22",8.36
"1144","2019-02-25",8.6
"1145","2019-02-26",8.5
"1146","2019-02-27",8.45
"1147","2019-02-28",8.47
"1148","2019-03-01",8.44
"1149","2019-03-04",8.34
"1150","2019-03-05",8.55
"1151","2019-03-06",7.76
"1152","2019-03-07",8.49
"1153","2019-03-08",8.48
"1154","2019-03-11",8.81
"1155","2019-03-12",8.92
"1156","2019-03-13",9.31
"1157","2019-03-14",8.97
"1158","2019-03-15",8.77
"1159","2019-03-18",8.81
"1160","2019-03-19",8.97
"1161","2019-03-20",8.87
"1162","2019-03-21",8.93
"1163","2019-03-22",8.51
"1164","2019-03-25",8.43
"1165","2019-03-26",8.44
"1166","2019-03-27",8.83
"1167","2019-03-28",8.73
"1168","2019-03-29",8.56
"1169","2019-04-01",8.82
"1170","2019-04-02",9.22
"1171","2019-04-03",9.35
"1172","2019-04-04",9.4
"1173","2019-04-05",9.23
"1174","2019-04-08",9.18
"1175","2019-04-09",9.29
"1176","2019-04-10",8.61
"1177","2019-04-11",8.33
"1178","2019-04-12",8.3
"1179","2019-04-15",8.31
"1180","2019-04-16",8.48
"1181","2019-04-17",8.5
"1182","2019-04-18",8.41
"1183","2019-04-22",8.31
"1184","2019-04-23",8.25
"1185","2019-04-24",8.48
"1186","2019-04-25",8.38
"1187","2019-04-26",8.51
"1188","2019-04-29",8.65
"1189","2019-04-30",8.65
"1190","2019-05-01",8.94
"1191","2019-05-02",9.8
"1192","2019-05-03",10.47
"1193","2019-05-06",10.81
"1194","2019-05-07",10.65
"1195","2019-05-08",10.97
"1196","2019-05-09",11.22
"1197","2019-05-10",11.22
"1198","2019-05-13",11.11
"1199","2019-05-14",10.99
"1200","2019-05-15",10.52
"1201","2019-05-16",10.2
"1202","2019-05-17",10.03
"1203","2019-05-20",10.02
"1204","2019-05-21",10.17
"1205","2019-05-22",9.8
"1206","2019-05-23",9.26
"1207","2019-05-24",9.09
"1208","2019-05-28",8.74
"1209","2019-05-29",8.79
"1210","2019-05-30",8.2
"1211","2019-05-31",7.72
"1212","2019-06-03",7.67
"1213","2019-06-04",7.99
"1214","2019-06-05",7.89
"1215","2019-06-06",7.63
"1216","2019-06-07",7.62
"1217","2019-06-10",7.71
"1218","2019-06-11",7.73
"1219","2019-06-12",7.47
"1220","2019-06-13",7.53
"1221","2019-06-14",7.19
"1222","2019-06-17",7.09
"1223","2019-06-18",7.46
"1224","2019-06-19",7.64
"1225","2019-06-20",7.53
"1226","2019-06-21",7.69
"1227","2019-06-24",7.41
"1228","2019-06-25",7.48
"1229","2019-06-26",7.71
"1230","2019-06-27",8.08
"1231","2019-06-28",8.33
"1232","2019-07-01",8.24
"1233","2019-07-02",8.16
"1234","2019-07-03",7.9
"1235","2019-07-05",7.97
"1236","2019-07-08",8.12
"1237","2019-07-09",7.86
"1238","2019-07-10",7.99
"1239","2019-07-11",7.84
"1240","2019-07-12",8.06
"1241","2019-07-15",7.92
"1242","2019-07-16",7.93
"1243","2019-07-17",7.83
"1244","2019-07-18",7.78
"1245","2019-07-19",8.01
"1246","2019-07-22",8.03
"1247","2019-07-23",8.1
"1248","2019-07-24",8.29
"1249","2019-07-25",8.01
"1250","2019-07-26",8.21
"1251","2019-07-29",7.96
"1252","2019-07-30",8.27
"1253","2019-07-31",8.16
"1254","2019-08-01",7.79
"1255","2019-08-02",7.74
"1256","2019-08-05",7.39
"1257","2019-08-06",7.17
"1258","2019-08-07",7.33
"1259","2019-08-08",7.42
"1260","2019-08-09",6.99
"1261","2019-08-12",6.87
"1262","2019-08-13",7.25
"1263","2019-08-14",7.08
"1264","2019-08-15",6.94
"1265","2019-08-16",7.2
"1266","2019-08-19",7.44
"1267","2019-08-20",7.33
"1268","2019-08-21",7.37
"1269","2019-08-22",7.21
"1270","2019-08-23",6.63
"1271","2019-08-26",6.67
"1272","2019-08-27",6.56
"1273","2019-08-28",6.75
"1274","2019-08-29",6.82
"1275","2019-08-30",6.87
"1276","2019-09-03",6.8
"1277","2019-09-04",7.1
"1278","2019-09-05",7.25
"1279","2019-09-06",7.16
"1280","2019-09-09",7.69
"1281","2019-09-10",8.55
"1282","2019-09-11",9.1
"1283","2019-09-12",9.21
"1284","2019-09-13",9.5
"1285","2019-09-16",9.68
"1286","2019-09-17",9.56
"1287","2019-09-18",9.47
"1288","2019-09-19",9.06
"1289","2019-09-20",8.91
"1290","2019-09-23",8.83
"1291","2019-09-24",8.48
"1292","2019-09-25",8.56
"1293","2019-09-26",8.31
"1294","2019-09-27",8.29
"1295","2019-09-30",8.53
"1296","2019-10-01",8.58
"1297","2019-10-02",8.26
"1298","2019-10-03",8.2
"1299","2019-10-04",8.48
"1300","2019-10-07",8.47
"1301","2019-10-08",8.13
"1302","2019-10-09",8.06
"1303","2019-10-10",8.27
"1304","2019-10-11",8.54
"1305","2019-10-14",8.34
"1306","2019-10-15",8.59
"1307","2019-10-16",8.21
"1308","2019-10-17",8.3
"1309","2019-10-18",8.33
"1310","2019-10-21",8.26
"1311","2019-10-22",8.33
"1312","2019-10-23",8.47
"1313","2019-10-24",8.4
"1314","2019-10-25",8.62
"1315","2019-10-28",8.86
"1316","2019-10-29",9.12
"1317","2019-10-30",8.52
"1318","2019-10-31",8.69
"1319","2019-11-01",9
"1320","2019-11-04",8.97
"1321","2019-11-05",9.24
"1322","2019-11-06",9.08
"1323","2019-11-07",9.38
"1324","2019-11-08",9.51
"1325","2019-11-11",9.32
"1326","2019-11-12",9.61
"1327","2019-11-13",9.78
"1328","2019-11-14",9.68
"1329","2019-11-15",9.72
"1330","2019-11-18",9.75
"1331","2019-11-19",9.75
"1332","2019-11-20",9.66
"1333","2019-11-21",9.37
"1334","2019-11-22",9.64
"1335","2019-11-25",9.81
"1336","2019-11-26",10.46
"1337","2019-11-27",10.64
"1338","2019-11-29",10.66
"1339","2019-12-02",10.62
"1340","2019-12-03",10.76
"1341","2019-12-04",10.72
"1342","2019-12-05",10.9
"1343","2019-12-06",11.35
"1344","2019-12-09",11.76
"1345","2019-12-10",11.79
"1346","2019-12-11",11.92
"1347","2019-12-12",11.95
"1348","2019-12-13",11.96
"1349","2019-12-16",11.95
"1350","2019-12-17",12.2
"1351","2019-12-18",12
"1352","2019-12-19",11.98
"1353","2019-12-20",11.74
"1354","2019-12-23",12.12
"1355","2019-12-24",12.14
"1356","2019-12-26",12.06
"1357","2019-12-27",11.77
"1358","2019-12-30",11.74
"1359","2019-12-31",11.83
"1360","2020-01-02",11.81
"1361","2020-01-03",11.77
"1362","2020-01-06",11.92
"1363","2020-01-07",12.43
"1364","2020-01-08",12.33
"1365","2020-01-09",12.23
"1366","2020-01-10",11.62
"1367","2020-01-13",11.63
"1368","2020-01-14",11.27
"1369","2020-01-15",11.03
"1370","2020-01-16",11.03
"1371","2020-01-17",11.22
"1372","2020-01-21",10.85
"1373","2020-01-22",10.97
"1374","2020-01-23",11.02
"1375","2020-01-24",10.88
"1376","2020-01-27",10.46
"1377","2020-01-28",10.21
"1378","2020-01-29",10.16
"1379","2020-01-30",10.28
"1380","2020-01-31",10.25
"1381","2020-02-03",10.17
"1382","2020-02-04",10.18
"1383","2020-02-05",10.44
"1384","2020-02-06",10.25
"1385","2020-02-07",9.79
"1386","2020-02-10",9.74
"1387","2020-02-11",10.05
"1388","2020-02-12",10.14
"1389","2020-02-13",9.85
"1390","2020-02-14",9.44
"1391","2020-02-18",9.13
"1392","2020-02-19",9.13
"1393","2020-02-20",8.8
"1394","2020-02-21",8.57
"1395","2020-02-24",8.59
"1396","2020-02-25",8.61
"1397","2020-02-26",8.37
"1398","2020-02-27",8.22
"1399","2020-02-28",8.33
"1400","2020-03-02",8.27
"1401","2020-03-03",8.09
"1402","2020-03-04",8.3
"1403","2020-03-05",8.73
"1404","2020-03-06",8.58
"1405","2020-03-09",7.54
"1406","2020-03-10",7.31
"1407","2020-03-11",6.71
"1408","2020-03-12",5.67
"1409","2020-03-13",6
"1410","2020-03-16",5.26
"1411","2020-03-17",5.2
"1412","2020-03-18",4.19
"1413","2020-03-19",4.44
"1414","2020-03-20",4.53
"1415","2020-03-23",4.37
"1416","2020-03-24",4.6
"1417","2020-03-25",4.97
"1418","2020-03-26",5.25
"1419","2020-03-27",5.12
"1420","2020-03-30",5.2
"1421","2020-03-31",5.32
"1422","2020-04-01",4.98
"1423","2020-04-02",4.25
"1424","2020-04-03",4.02
"1425","2020-04-06",4.22
"1426","2020-04-07",4.07
"1427","2020-04-08",4.3
"1428","2020-04-09",4.67
"1429","2020-04-13",4.92
"1430","2020-04-14",4.83
"1431","2020-04-15",4.51
"1432","2020-04-16",4.38
"1433","2020-04-17",4.44
"1434","2020-04-20",4.11
"1435","2020-04-21",4.01
"1436","2020-04-22",3.94
"1437","2020-04-23",3.97
"1438","2020-04-24",4.02
"1439","2020-04-27",4.53
"1440","2020-04-28",4.69
"1441","2020-04-29",5.14
"1442","2020-04-30",4.62
"1443","2020-05-01",4.39
"1444","2020-05-04",4.35
"1445","2020-05-05",4.37
"1446","2020-05-06",4.3
"1447","2020-05-07",4.48
"1448","2020-05-08",4.7
"1449","2020-05-11",4.45
"1450","2020-05-12",4.25
"1451","2020-05-13",4.11
"1452","2020-05-14",4
"1453","2020-05-15",4
"1454","2020-05-18",4.66
"1455","2020-05-19",4.33
"1456","2020-05-20",4.38
"1457","2020-05-21",4.55
"1458","2020-05-22",4.63
"1459","2020-05-26",4.99
"1460","2020-05-27",5.41
"1461","2020-05-28",5.32
"1462","2020-05-29",4.99
"1463","2020-06-01",5.29
"1464","2020-06-02",5.27
"1465","2020-06-03",5.71
"1466","2020-06-04",6.19
"1467","2020-06-05",6.37
"1468","2020-06-08",6.74
"1469","2020-06-09",6.54
"1470","2020-06-10",6.09
"1471","2020-06-11",5.31
"1472","2020-06-12",5.72
"1473","2020-06-15",5.78
"1474","2020-06-16",6.55
"1475","2020-06-17",6.25
"1476","2020-06-18",5.96
"1477","2020-06-19",5.81
"1478","2020-06-22",5.69
"1479","2020-06-23",5.57
"1480","2020-06-24",5.38
"1481","2020-06-25",5.5
"1482","2020-06-26",5.36
"1483","2020-06-29",5.65
"1484","2020-06-30",5.63
"1485","2020-07-01",5.43
"1486","2020-07-02",5.37
"1487","2020-07-06",5.38
"1488","2020-07-07",5.22
"1489","2020-07-08",5.14
"1490","2020-07-09",5.21
"1491","2020-07-10",5.39
"1492","2020-07-13",5.25
"1493","2020-07-14",5.36
"1494","2020-07-15",5.61
"1495","2020-07-16",5.42
"1496","2020-07-17",5.6
"1497","2020-07-20",5.46
"1498","2020-07-21",5.88
"1499","2020-07-22",5.9
"1500","2020-07-23",5.95
"1501","2020-07-24",5.89
"1502","2020-07-27",5.95
"1503","2020-07-28",5.85
"1504","2020-07-29",6.14
"1505","2020-07-30",5.99
"1506","2020-07-31",5.63
"1507","2020-08-03",5.77
"1508","2020-08-04",6.09
"1509","2020-08-05",6.2
"1510","2020-08-06",6.26
"1511","2020-08-07",6.45
"1512","2020-08-10",6.86
"1513","2020-08-11",6.91
"1514","2020-08-12",6.95
"1515","2020-08-13",6.64
"1516","2020-08-14",6.75
"1517","2020-08-17",6.57
"1518","2020-08-18",6.27
"1519","2020-08-19",6.18
"1520","2020-08-20",6.06
"1521","2020-08-21",5.47
"1522","2020-08-24",5.75
"1523","2020-08-25",5.67
"1524","2020-08-26",5.53
"1525","2020-08-27",5.53
"1526","2020-08-28",5.7
"1527","2020-08-31",5.51
"1528","2020-09-01",5.58
"1529","2020-09-02",5.6
"1530","2020-09-03",5.48
"1531","2020-09-04",5.67
"1532","2020-09-08",5.47
"1533","2020-09-09",5.69
"1534","2020-09-10",5.51
"1535","2020-09-11",5.53
"1536","2020-09-14",5.62
"1537","2020-09-15",5.7
"1538","2020-09-16",6.1
"1539","2020-09-17",6.16
"1540","2020-09-18",6.62
"1541","2020-09-21",5.73
"1542","2020-09-22",5.61
"1543","2020-09-23",5.46
"1544","2020-09-24",5.46
"1545","2020-09-25",5.61
"1546","2020-09-28",5.76
"1547","2020-09-29",5.53
"1548","2020-09-30",5.73
"1549","2020-10-01",6.23
"1550","2020-10-02",6.39
"1551","2020-10-05",6.37
"1552","2020-10-06",6.63
"1553","2020-10-07",7.08
"1554","2020-10-08",7.4
"1555","2020-10-09",7.56
"1556","2020-10-12",7.71
"1557","2020-10-13",7.57
"1558","2020-10-14",7.32
"1559","2020-10-15",7.39
"1560","2020-10-16",7.52
"1561","2020-10-19",7.55
"1562","2020-10-20",7.35
"1563","2020-10-21",7.11
"1564","2020-10-22",7.42
"1565","2020-10-23",7.63
"1566","2020-10-26",7.24
"1567","2020-10-27",7.18
"1568","2020-10-28",6.8
"1569","2020-10-29",8.05
"1570","2020-10-30",7.87
"1571","2020-11-02",8.18
"1572","2020-11-03",8.89
"1573","2020-11-04",7.78
"1574","2020-11-05",8.21
"1575","2020-11-06",8.3
"1576","2020-11-09",9.09
"1577","2020-11-10",9.32
"1578","2020-11-11",9.24
"1579","2020-11-12",9.55
"1580","2020-11-13",9.97
"1581","2020-11-16",10.61
"1582","2020-11-17",10.74
"1583","2020-11-18",11.12
"1584","2020-11-19",11.16
"1585","2020-11-20",10.76
"1586","2020-11-23",11.45
"1587","2020-11-24",12.14
"1588","2020-11-25",11.15
"1589","2020-11-27",11.26
