"","date","CNXN"
"1000","2010-12-20",9.05
"1001","2010-12-21",9.24
"1002","2010-12-22",8.87
"1003","2010-12-23",8.71
"1004","2010-12-27",8.85
"1005","2010-12-28",8.79
"1006","2010-12-29",9.01
"1007","2010-12-30",8.91
"1008","2010-12-31",8.86
"1009","2011-01-03",8.93
"1010","2011-01-04",9.07
"1011","2011-01-05",8.94
"1012","2011-01-06",8.82
"1013","2011-01-07",8.88
"1014","2011-01-10",9.18
"1015","2011-01-11",9.35
"1016","2011-01-12",9.2
"1017","2011-01-13",9.31
"1018","2011-01-14",9.51
"1019","2011-01-18",9.32
"1020","2011-01-19",9
"1021","2011-01-20",8.72
"1022","2011-01-21",8.58
"1023","2011-01-24",8.74
"1024","2011-01-25",8.9
"1025","2011-01-26",8.95
"1026","2011-01-27",9.03
"1027","2011-01-28",8.56
"1028","2011-01-31",8.85
"1029","2011-02-01",9.1
"1030","2011-02-02",8.9
"1031","2011-02-03",9
"1032","2011-02-04",9.08
"1033","2011-02-07",9.54
"1034","2011-02-08",9.28
"1035","2011-02-09",9.14
"1036","2011-02-10",9.4
"1037","2011-02-11",9.5
"1038","2011-02-14",9.52
"1039","2011-02-15",9.42
"1040","2011-02-16",9.32
"1041","2011-02-17",9.36
"1042","2011-02-18",9.38
"1043","2011-02-22",8.87
"1044","2011-02-23",8.76
"1045","2011-02-24",8.59
"1046","2011-02-25",8.85
"1047","2011-02-28",8.5
"1048","2011-03-01",8.54
"1049","2011-03-02",8.46
"1050","2011-03-03",8.77
"1051","2011-03-04",8.59
"1052","2011-03-07",8.42
"1053","2011-03-08",8.34
"1054","2011-03-09",8.37
"1055","2011-03-10",8.17
"1056","2011-03-11",8.14
"1057","2011-03-14",8.07
"1058","2011-03-15",7.95
"1059","2011-03-16",7.88
"1060","2011-03-17",7.93
"1061","2011-03-18",7.88
"1062","2011-03-21",8.17
"1063","2011-03-22",8.05
"1064","2011-03-23",8.12
"1065","2011-03-24",8.15
"1066","2011-03-25",8.23
"1067","2011-03-28",8.39
"1068","2011-03-29",8.6
"1069","2011-03-30",8.7
"1070","2011-03-31",8.86
"1071","2011-04-01",9.01
"1072","2011-04-04",9.25
"1073","2011-04-05",9.42
"1074","2011-04-06",9.65
"1075","2011-04-07",9.59
"1076","2011-04-08",9.12
"1077","2011-04-11",9.18
"1078","2011-04-12",9.08
"1079","2011-04-13",9.05
"1080","2011-04-14",9.07
"1081","2011-04-15",9.15
"1082","2011-04-18",8.82
"1083","2011-04-19",8.87
"1084","2011-04-20",8.92
"1085","2011-04-21",8.85
"1086","2011-04-25",8.64
"1087","2011-04-26",8.95
"1088","2011-04-27",9
"1089","2011-04-28",8.98
"1090","2011-04-29",8.88
"1091","2011-05-02",8.25
"1092","2011-05-03",8.03
"1093","2011-05-04",7.98
"1094","2011-05-05",7.98
"1095","2011-05-06",8.5
"1096","2011-05-09",8.61
"1097","2011-05-10",8.85
"1098","2011-05-11",8.65
"1099","2011-05-12",9.01
"1100","2011-05-13",8.82
"1101","2011-05-16",8.61
"1102","2011-05-17",8.5
"1103","2011-05-18",8.64
"1104","2011-05-19",8.57
"1105","2011-05-20",8.63
"1106","2011-05-23",8.42
"1107","2011-05-24",8.02
"1108","2011-05-25",8
"1109","2011-05-26",8.31
"1110","2011-05-27",8.48
"1111","2011-05-31",8.73
"1112","2011-06-01",8.51
"1113","2011-06-02",8.62
"1114","2011-06-03",8.53
"1115","2011-06-06",8.41
"1116","2011-06-07",8.41
"1117","2011-06-08",8.38
"1118","2011-06-09",8.48
"1119","2011-06-10",8.4
"1120","2011-06-13",8.17
"1121","2011-06-14",8.31
"1122","2011-06-15",8.37
"1123","2011-06-16",8.25
"1124","2011-06-17",8.24
"1125","2011-06-20",8.09
"1126","2011-06-21",8.06
"1127","2011-06-22",7.97
"1128","2011-06-23",7.76
"1129","2011-06-24",7.86
"1130","2011-06-27",7.8
"1131","2011-06-28",7.77
"1132","2011-06-29",8.12
"1133","2011-06-30",8.28
"1134","2011-07-01",8.43
"1135","2011-07-05",8.47
"1136","2011-07-06",8.45
"1137","2011-07-07",8.46
"1138","2011-07-08",8.42
"1139","2011-07-11",8.45
"1140","2011-07-12",8.34
"1141","2011-07-13",8.18
"1142","2011-07-14",8.04
"1143","2011-07-15",8.05
"1144","2011-07-18",7.98
"1145","2011-07-19",7.89
"1146","2011-07-20",7.87
"1147","2011-07-21",8
"1148","2011-07-22",8.02
"1149","2011-07-25",8.1
"1150","2011-07-26",8.08
"1151","2011-07-27",7.84
"1152","2011-07-28",7.88
"1153","2011-07-29",7.82
"1154","2011-08-01",8.11
"1155","2011-08-02",8.06
"1156","2011-08-03",8.01
"1157","2011-08-04",7.91
"1158","2011-08-05",8.1
"1159","2011-08-08",6.94
"1160","2011-08-09",7.57
"1161","2011-08-10",7.04
"1162","2011-08-11",7.34
"1163","2011-08-12",7.53
"1164","2011-08-15",8.21
"1165","2011-08-16",7.92
"1166","2011-08-17",8.15
"1167","2011-08-18",7.57
"1168","2011-08-19",7.89
"1169","2011-08-22",8.1
"1170","2011-08-23",8.65
"1171","2011-08-24",8.67
"1172","2011-08-25",8.55
"1173","2011-08-26",8.65
"1174","2011-08-29",8.99
"1175","2011-08-30",8.83
"1176","2011-08-31",8.91
"1177","2011-09-01",8.92
"1178","2011-09-02",8.62
"1179","2011-09-06",8.6
"1180","2011-09-07",8.93
"1181","2011-09-08",8.7
"1182","2011-09-09",8.69
"1183","2011-09-12",8.93
"1184","2011-09-13",8.94
"1185","2011-09-14",8.86
"1186","2011-09-15",8.86
"1187","2011-09-16",8.64
"1188","2011-09-19",8.46
"1189","2011-09-20",8.24
"1190","2011-09-21",7.99
"1191","2011-09-22",7.51
"1192","2011-09-23",7.64
"1193","2011-09-26",7.64
"1194","2011-09-27",7.95
"1195","2011-09-28",7.74
"1196","2011-09-29",8.09
"1197","2011-09-30",7.98
"1198","2011-10-03",7.63
"1199","2011-10-04",8.4
"1200","2011-10-05",8.35
"1201","2011-10-06",8.55
"1202","2011-10-07",8.3
"1203","2011-10-10",8.43
"1204","2011-10-11",8.61
"1205","2011-10-12",8.75
"1206","2011-10-13",8.77
"1207","2011-10-14",8.72
"1208","2011-10-17",8.22
"1209","2011-10-18",8.72
"1210","2011-10-19",8.49
"1211","2011-10-20",8.52
"1212","2011-10-21",8.79
"1213","2011-10-24",9.07
"1214","2011-10-25",8.7
"1215","2011-10-26",8.87
"1216","2011-10-27",9.6
"1217","2011-10-28",9.15
"1218","2011-10-31",8.35
"1219","2011-11-01",8.24
"1220","2011-11-02",8.18
"1221","2011-11-03",8.83
"1222","2011-11-04",9.56
"1223","2011-11-07",9.88
"1224","2011-11-08",10.43
"1225","2011-11-09",9.98
"1226","2011-11-10",10.19
"1227","2011-11-11",10.35
"1228","2011-11-14",10.61
"1229","2011-11-15",11.19
"1230","2011-11-16",10.97
"1231","2011-11-17",10.98
"1232","2011-11-18",11.05
"1233","2011-11-21",11.32
"1234","2011-11-22",10.73
"1235","2011-11-23",10.04
"1236","2011-11-25",9.77
"1237","2011-11-28",10.3
"1238","2011-11-29",10.05
"1239","2011-11-30",10.13
"1240","2011-12-01",10.24
"1241","2011-12-02",10.51
"1242","2011-12-05",11.04
"1243","2011-12-06",11.27
"1244","2011-12-07",11.19
"1245","2011-12-08",10.35
"1246","2011-12-09",10.73
"1247","2011-12-12",10.77
"1248","2011-12-13",10.42
"1249","2011-12-14",10.42
"1250","2011-12-15",10.88
"1251","2011-12-16",11.07
"1252","2011-12-19",11.12
"1253","2011-12-20",11.38
"1254","2011-12-21",11.47
"1255","2011-12-22",11.34
"1256","2011-12-23",11.41
"1257","2011-12-27",11.65
"1258","2011-12-28",11.04
"1259","2011-12-29",11.32
"1260","2011-12-30",11.09
"1261","2012-01-03",12.04
"1262","2012-01-04",11.98
"1263","2012-01-05",11.98
"1264","2012-01-06",11.96
"1265","2012-01-09",12.04
"1266","2012-01-10",12.61
"1267","2012-01-11",12.49
"1268","2012-01-12",12.43
"1269","2012-01-13",12.43
"1270","2012-01-17",12.12
"1271","2012-01-18",12.43
"1272","2012-01-19",12.67
"1273","2012-01-20",12.49
"1274","2012-01-23",12.27
"1275","2012-01-24",12
"1276","2012-01-25",12.18
"1277","2012-01-26",12.22
"1278","2012-01-27",12.12
"1279","2012-01-30",12.07
"1280","2012-01-31",12
"1281","2012-02-01",12.27
"1282","2012-02-02",12.73
"1283","2012-02-03",10.31
"1284","2012-02-06",9.86
"1285","2012-02-07",9.74
"1286","2012-02-08",9.46
"1287","2012-02-09",9.45
"1288","2012-02-10",9.32
"1289","2012-02-13",9.05
"1290","2012-02-14",9.1
"1291","2012-02-15",9
"1292","2012-02-16",9.02
"1293","2012-02-17",9.09
"1294","2012-02-21",9.1
"1295","2012-02-22",9
"1296","2012-02-23",8.97
"1297","2012-02-24",9
"1298","2012-02-27",9
"1299","2012-02-28",9.02
"1300","2012-02-29",8.94
"1301","2012-03-01",9.01
"1302","2012-03-02",8.67
"1303","2012-03-05",8.57
"1304","2012-03-06",8.16
"1305","2012-03-07",8.42
"1306","2012-03-08",8.48
"1307","2012-03-09",8.51
"1308","2012-03-12",8.62
"1309","2012-03-13",8.91
"1310","2012-03-14",8.41
"1311","2012-03-15",8.38
"1312","2012-03-16",8.23
"1313","2012-03-19",8.41
"1314","2012-03-20",8.33
"1315","2012-03-21",8.31
"1316","2012-03-22",8.32
"1317","2012-03-23",8.04
"1318","2012-03-26",8.22
"1319","2012-03-27",8.29
"1320","2012-03-28",8.17
"1321","2012-03-29",8.28
"1322","2012-03-30",8.22
"1323","2012-04-02",8.34
"1324","2012-04-03",8.27
"1325","2012-04-04",8.06
"1326","2012-04-05",7.61
"1327","2012-04-09",7.45
"1328","2012-04-10",7.55
"1329","2012-04-11",8.04
"1330","2012-04-12",8.13
"1331","2012-04-13",7.92
"1332","2012-04-16",7.99
"1333","2012-04-17",8.01
"1334","2012-04-18",7.87
"1335","2012-04-19",7.84
"1336","2012-04-20",7.89
"1337","2012-04-23",7.8
"1338","2012-04-24",7.97
"1339","2012-04-25",8.01
"1340","2012-04-26",8.1
"1341","2012-04-27",8.31
"1342","2012-04-30",8.02
"1343","2012-05-01",7.81
"1344","2012-05-02",7.79
"1345","2012-05-03",7.82
"1346","2012-05-04",8.59
"1347","2012-05-07",8.59
"1348","2012-05-08",8.94
"1349","2012-05-09",8.96
"1350","2012-05-10",9.07
"1351","2012-05-11",9.02
"1352","2012-05-14",8.88
"1353","2012-05-15",8.99
"1354","2012-05-16",8.85
"1355","2012-05-17",8.76
"1356","2012-05-18",8.76
"1357","2012-05-21",8.93
"1358","2012-05-22",8.85
"1359","2012-05-23",8.85
"1360","2012-05-24",8.96
"1361","2012-05-25",9
"1362","2012-05-29",8.97
"1363","2012-05-30",8.87
"1364","2012-05-31",8.98
"1365","2012-06-01",9.15
"1366","2012-06-04",9.1
"1367","2012-06-05",9.23
"1368","2012-06-06",9.54
"1369","2012-06-07",9.47
"1370","2012-06-08",9.55
"1371","2012-06-11",8.99
"1372","2012-06-12",9.14
"1373","2012-06-13",9.23
"1374","2012-06-14",9.35
"1375","2012-06-15",9.34
"1376","2012-06-18",9.29
"1377","2012-06-19",9.86
"1378","2012-06-20",9.52
"1379","2012-06-21",9.27
"1380","2012-06-22",9.76
"1381","2012-06-25",9.66
"1382","2012-06-26",9.83
"1383","2012-06-27",9.98
"1384","2012-06-28",10.1
"1385","2012-06-29",10.62
"1386","2012-07-02",10.99
"1387","2012-07-03",11.35
"1388","2012-07-05",11.35
"1389","2012-07-06",11.14
"1390","2012-07-09",10.76
"1391","2012-07-10",10.68
"1392","2012-07-11",10.87
"1393","2012-07-12",10.63
"1394","2012-07-13",10.77
"1395","2012-07-16",10.9
"1396","2012-07-17",10.93
"1397","2012-07-18",10.84
"1398","2012-07-19",10.9
"1399","2012-07-20",10.94
"1400","2012-07-23",10.59
"1401","2012-07-24",10.7
"1402","2012-07-25",10.78
"1403","2012-07-26",11.14
"1404","2012-07-27",11.69
"1405","2012-07-30",11.78
"1406","2012-07-31",11.89
"1407","2012-08-01",11.22
"1408","2012-08-02",10.44
"1409","2012-08-03",11.3
"1410","2012-08-06",11.76
"1411","2012-08-07",11.73
"1412","2012-08-08",12.01
"1413","2012-08-09",11.95
"1414","2012-08-10",12.67
"1415","2012-08-13",12.71
"1416","2012-08-14",12.61
"1417","2012-08-15",12.46
"1418","2012-08-16",12.25
"1419","2012-08-17",12.45
"1420","2012-08-20",12.47
"1421","2012-08-21",12.14
"1422","2012-08-22",12.16
"1423","2012-08-23",12.06
"1424","2012-08-24",12.14
"1425","2012-08-27",11.91
"1426","2012-08-28",12.21
"1427","2012-08-29",12.29
"1428","2012-08-30",11.96
"1429","2012-08-31",12.19
"1430","2012-09-04",12.25
"1431","2012-09-05",12.28
"1432","2012-09-06",12.28
"1433","2012-09-07",12.25
"1434","2012-09-10",12.26
"1435","2012-09-11",12.21
"1436","2012-09-12",11.97
"1437","2012-09-13",12.33
"1438","2012-09-14",12.29
"1439","2012-09-17",12.55
"1440","2012-09-18",12.54
"1441","2012-09-19",12.63
"1442","2012-09-20",12.47
"1443","2012-09-21",12.47
"1444","2012-09-24",12.4
"1445","2012-09-25",11.84
"1446","2012-09-26",11.6
"1447","2012-09-27",11.7
"1448","2012-09-28",11.51
"1449","2012-10-01",11.86
"1450","2012-10-02",11.85
"1451","2012-10-03",11.77
"1452","2012-10-04",11.35
"1453","2012-10-05",11.95
"1454","2012-10-08",12.3
"1455","2012-10-09",12.16
"1456","2012-10-10",12.25
"1457","2012-10-11",12.15
"1458","2012-10-12",12.05
"1459","2012-10-15",12.03
"1460","2012-10-16",11.96
"1461","2012-10-17",11.94
"1462","2012-10-18",11.07
"1463","2012-10-19",10.28
"1464","2012-10-22",10
"1465","2012-10-23",10.17
"1466","2012-10-24",10.39
"1467","2012-10-25",10.22
"1468","2012-10-26",10.18
"1469","2012-10-31",10.29
"1470","2012-11-01",10.58
"1471","2012-11-02",11.47
"1472","2012-11-05",11.48
"1473","2012-11-06",11.58
"1474","2012-11-07",11.19
"1475","2012-11-08",11.05
"1476","2012-11-09",11.3
"1477","2012-11-12",11.35
"1478","2012-11-13",11.18
"1479","2012-11-14",10.98
"1480","2012-11-15",11.33
"1481","2012-11-16",11.04
"1482","2012-11-19",11.05
"1483","2012-11-20",10.66
"1484","2012-11-21",10.77
"1485","2012-11-23",11.12
"1486","2012-11-26",10.67
"1487","2012-11-27",10.57
"1488","2012-11-28",10.77
"1489","2012-11-29",10.64
"1490","2012-11-30",10.6
"1491","2012-12-03",10.73
"1492","2012-12-04",10.92
"1493","2012-12-05",10.76
"1494","2012-12-06",10.55
"1495","2012-12-07",10.21
"1496","2012-12-10",10.33
"1497","2012-12-11",10.7
"1498","2012-12-12",10.7
"1499","2012-12-13",10.74
"1500","2012-12-14",10.79
"1501","2012-12-17",10.67
"1502","2012-12-18",10.86
"1503","2012-12-19",10.97
"1504","2012-12-20",11.85
"1505","2012-12-21",11.84
"1506","2012-12-24",11.49
"1507","2012-12-26",11.33
"1508","2012-12-27",11.43
"1509","2012-12-28",11.45
"1510","2012-12-31",11.5
"1511","2013-01-02",11.41
"1512","2013-01-03",11.6
"1513","2013-01-04",11.75
"1514","2013-01-07",11.77
"1515","2013-01-08",11.84
"1516","2013-01-09",11.72
"1517","2013-01-10",12.11
"1518","2013-01-11",12.31
"1519","2013-01-14",12.25
"1520","2013-01-15",12.27
"1521","2013-01-16",12
"1522","2013-01-17",12.3
"1523","2013-01-18",12.3
"1524","2013-01-22",12.25
"1525","2013-01-23",12.26
"1526","2013-01-24",12.33
"1527","2013-01-25",12.3
"1528","2013-01-28",12.45
"1529","2013-01-29",12.49
"1530","2013-01-30",12.3
"1531","2013-01-31",12.35
"1532","2013-02-01",13.44
"1533","2013-02-04",13.16
"1534","2013-02-05",13.05
"1535","2013-02-06",13.6
"1536","2013-02-07",14.05
"1537","2013-02-08",14.24
"1538","2013-02-11",14.51
"1539","2013-02-12",14.47
"1540","2013-02-13",14.55
"1541","2013-02-14",14.51
"1542","2013-02-15",14.41
"1543","2013-02-19",14.84
"1544","2013-02-20",14.49
"1545","2013-02-21",14.5
"1546","2013-02-22",14.5
"1547","2013-02-25",14.46
"1548","2013-02-26",14.4
"1549","2013-02-27",14.39
"1550","2013-02-28",14.34
"1551","2013-03-01",14.41
"1552","2013-03-04",14.47
"1553","2013-03-05",14.86
"1554","2013-03-06",15.06
"1555","2013-03-07",15.53
"1556","2013-03-08",15.6
"1557","2013-03-11",15.61
"1558","2013-03-12",15.59
"1559","2013-03-13",15.57
"1560","2013-03-14",15.95
"1561","2013-03-15",14.89
"1562","2013-03-18",16.15
"1563","2013-03-19",16.27
"1564","2013-03-20",16.700001
"1565","2013-03-21",16.66
"1566","2013-03-22",16.93
"1567","2013-03-25",17.4
"1568","2013-03-26",17.450001
"1569","2013-03-27",16.790001
"1570","2013-03-28",16.35
"1571","2013-04-01",16.450001
"1572","2013-04-02",16.540001
"1573","2013-04-03",16.18
"1574","2013-04-04",16.23
"1575","2013-04-05",15.61
"1576","2013-04-08",15.77
"1577","2013-04-09",16.370001
"1578","2013-04-10",16.01
"1579","2013-04-11",15.96
"1580","2013-04-12",15.78
"1581","2013-04-15",14.68
"1582","2013-04-16",15.43
"1583","2013-04-17",14.59
"1584","2013-04-18",15.02
"1585","2013-04-19",14.37
"1586","2013-04-22",14.53
"1587","2013-04-23",14.97
"1588","2013-04-24",15.01
"1589","2013-04-25",15.31
"1590","2013-04-26",15.17
"1591","2013-04-29",15.38
"1592","2013-04-30",15.44
"1593","2013-05-01",14.8
"1594","2013-05-02",15.34
"1595","2013-05-03",16.93
"1596","2013-05-06",16.48
"1597","2013-05-07",16.24
"1598","2013-05-08",16.09
"1599","2013-05-09",16.200001
"1600","2013-05-10",16.17
"1601","2013-05-13",16.83
"1602","2013-05-14",17.219999
"1603","2013-05-15",17.51
"1604","2013-05-16",16.940001
"1605","2013-05-17",16.75
"1606","2013-05-20",17
"1607","2013-05-21",16.690001
"1608","2013-05-22",16.18
"1609","2013-05-23",16.17
"1610","2013-05-24",16.549999
"1611","2013-05-28",16.99
"1612","2013-05-29",16.85
"1613","2013-05-30",16.790001
"1614","2013-05-31",16.790001
"1615","2013-06-03",16.959999
"1616","2013-06-04",16.360001
"1617","2013-06-05",16.1
"1618","2013-06-06",16.200001
"1619","2013-06-07",16.34
"1620","2013-06-10",16.48
"1621","2013-06-11",16.1
"1622","2013-06-12",15.62
"1623","2013-06-13",15.8
"1624","2013-06-14",16.059999
"1625","2013-06-17",16.68
"1626","2013-06-18",16.790001
"1627","2013-06-19",16.209999
"1628","2013-06-20",15.65
"1629","2013-06-21",15.89
"1630","2013-06-24",15.45
"1631","2013-06-25",15.04
"1632","2013-06-26",14.88
"1633","2013-06-27",15
"1634","2013-06-28",15.45
"1635","2013-07-01",15.43
"1636","2013-07-02",15.13
"1637","2013-07-03",15.37
"1638","2013-07-05",15.63
"1639","2013-07-08",16.030001
"1640","2013-07-09",16.02
"1641","2013-07-10",16.35
"1642","2013-07-11",16.809999
"1643","2013-07-12",16.790001
"1644","2013-07-15",16.879999
"1645","2013-07-16",16.690001
"1646","2013-07-17",17.200001
"1647","2013-07-18",17.110001
"1648","2013-07-19",17.370001
"1649","2013-07-22",16.76
"1650","2013-07-23",16.610001
"1651","2013-07-24",16.85
"1652","2013-07-25",17.33
"1653","2013-07-26",17.360001
"1654","2013-07-29",16.889999
"1655","2013-07-30",16.950001
"1656","2013-07-31",16.959999
"1657","2013-08-01",17.450001
"1658","2013-08-02",16.700001
"1659","2013-08-05",16.76
"1660","2013-08-06",16.76
"1661","2013-08-07",16.65
"1662","2013-08-08",16.25
"1663","2013-08-09",15.75
"1664","2013-08-12",15.78
"1665","2013-08-13",15.76
"1666","2013-08-14",15.88
"1667","2013-08-15",15.24
"1668","2013-08-16",15.33
"1669","2013-08-19",15.4
"1670","2013-08-20",15.85
"1671","2013-08-21",15.27
"1672","2013-08-22",15.78
"1673","2013-08-23",15.31
"1674","2013-08-26",15.33
"1675","2013-08-27",15.25
"1676","2013-08-28",15.27
"1677","2013-08-29",15.27
"1678","2013-08-30",14.85
"1679","2013-09-03",15.02
"1680","2013-09-04",15.05
"1681","2013-09-05",15.45
"1682","2013-09-06",15.04
"1683","2013-09-09",15.13
"1684","2013-09-10",15.62
"1685","2013-09-11",15.74
"1686","2013-09-12",15.61
"1687","2013-09-13",15.75
"1688","2013-09-16",15.26
"1689","2013-09-17",15.6
"1690","2013-09-18",15.6
"1691","2013-09-19",15.57
"1692","2013-09-20",15.69
"1693","2013-09-23",16.02
"1694","2013-09-24",15.92
"1695","2013-09-25",15.45
"1696","2013-09-26",15.48
"1697","2013-09-27",15.17
"1698","2013-09-30",15.09
"1699","2013-10-01",15.17
"1700","2013-10-02",15.3
"1701","2013-10-03",15.26
"1702","2013-10-04",15.6
"1703","2013-10-07",15.54
"1704","2013-10-08",15.62
"1705","2013-10-09",15.46
"1706","2013-10-10",16.1
"1707","2013-10-11",16.34
"1708","2013-10-14",16.51
"1709","2013-10-15",16.280001
"1710","2013-10-16",16.4
"1711","2013-10-17",16.52
"1712","2013-10-18",16.92
"1713","2013-10-21",17.200001
"1714","2013-10-22",17.209999
"1715","2013-10-23",17.190001
"1716","2013-10-24",17.540001
"1717","2013-10-25",19.040001
"1718","2013-10-28",19
"1719","2013-10-29",19.639999
"1720","2013-10-30",20.16
"1721","2013-10-31",19.99
"1722","2013-11-01",20.08
"1723","2013-11-04",20.120001
"1724","2013-11-05",20.09
"1725","2013-11-06",20.17
"1726","2013-11-07",20.129999
"1727","2013-11-08",20
"1728","2013-11-11",20.360001
"1729","2013-11-12",20.65
"1730","2013-11-13",21.190001
"1731","2013-11-14",21.32
"1732","2013-11-15",21.309999
"1733","2013-11-18",21.33
"1734","2013-11-19",21.32
"1735","2013-11-20",20.879999
"1736","2013-11-21",21.200001
"1737","2013-11-22",21.209999
"1738","2013-11-25",21.030001
"1739","2013-11-26",21.01
"1740","2013-11-27",21.32
"1741","2013-11-29",21.73
"1742","2013-12-02",21.639999
"1743","2013-12-03",23.360001
"1744","2013-12-04",22.959999
"1745","2013-12-05",22.889999
"1746","2013-12-06",23.02
"1747","2013-12-09",23.290001
"1748","2013-12-10",22.809999
"1749","2013-12-11",22.68
"1750","2013-12-12",22.629999
"1751","2013-12-13",23.15
"1752","2013-12-16",23.5
"1753","2013-12-17",25.1
"1754","2013-12-18",25.16
"1755","2013-12-19",25.17
"1756","2013-12-20",25.25
"1757","2013-12-23",25.299999
"1758","2013-12-24",25.23
"1759","2013-12-26",25.780001
"1760","2013-12-27",24.85
"1761","2013-12-30",25
"1762","2013-12-31",24.85
"1763","2014-01-02",24.309999
"1764","2014-01-03",24.48
"1765","2014-01-06",24.459999
"1766","2014-01-07",24.629999
"1767","2014-01-08",24.57
"1768","2014-01-09",24.709999
"1769","2014-01-10",24.42
"1770","2014-01-13",24.07
"1771","2014-01-14",24.610001
"1772","2014-01-15",24.74
"1773","2014-01-16",24.530001
"1774","2014-01-17",24.139999
"1775","2014-01-21",24.35
"1776","2014-01-22",24.389999
"1777","2014-01-23",23.92
"1778","2014-01-24",23
"1779","2014-01-27",22.57
"1780","2014-01-28",22.299999
"1781","2014-01-29",21.629999
"1782","2014-01-30",22.030001
"1783","2014-01-31",20.459999
"1784","2014-02-03",19.32
"1785","2014-02-04",18.59
"1786","2014-02-05",18.82
"1787","2014-02-06",18.549999
"1788","2014-02-07",18.77
"1789","2014-02-10",18.709999
"1790","2014-02-11",18.950001
"1791","2014-02-12",19.379999
"1792","2014-02-13",20.24
"1793","2014-02-14",20.18
"1794","2014-02-18",21.190001
"1795","2014-02-19",20.16
"1796","2014-02-20",20.389999
"1797","2014-02-21",20.139999
"1798","2014-02-24",19.91
"1799","2014-02-25",19.889999
"1800","2014-02-26",19.860001
"1801","2014-02-27",20.120001
"1802","2014-02-28",20.25
"1803","2014-03-03",20.16
"1804","2014-03-04",21.049999
"1805","2014-03-05",21.16
"1806","2014-03-06",20.91
"1807","2014-03-07",21.299999
"1808","2014-03-10",21.780001
"1809","2014-03-11",21.76
"1810","2014-03-12",21.559999
"1811","2014-03-13",21.799999
"1812","2014-03-14",21.799999
"1813","2014-03-17",21.9
"1814","2014-03-18",21.950001
"1815","2014-03-19",21.530001
"1816","2014-03-20",21.33
"1817","2014-03-21",21.43
"1818","2014-03-24",21.09
"1819","2014-03-25",21.07
"1820","2014-03-26",20.549999
"1821","2014-03-27",20.469999
"1822","2014-03-28",20.559999
"1823","2014-03-31",20.32
"1824","2014-04-01",21
"1825","2014-04-02",21.09
"1826","2014-04-03",20.99
"1827","2014-04-04",20.43
"1828","2014-04-07",20.4
"1829","2014-04-08",20.43
"1830","2014-04-09",21.23
"1831","2014-04-10",20.77
"1832","2014-04-11",20.73
"1833","2014-04-14",20.76
"1834","2014-04-15",20.42
"1835","2014-04-16",20.49
"1836","2014-04-17",20.9
"1837","2014-04-21",20.93
"1838","2014-04-22",21.15
"1839","2014-04-23",20.969999
"1840","2014-04-24",20.73
"1841","2014-04-25",20.700001
"1842","2014-04-28",20.639999
"1843","2014-04-29",20.379999
"1844","2014-04-30",20.01
"1845","2014-05-01",19.6
"1846","2014-05-02",20.67
"1847","2014-05-05",20.33
"1848","2014-05-06",20.049999
"1849","2014-05-07",20.139999
"1850","2014-05-08",19.809999
"1851","2014-05-09",20.34
"1852","2014-05-12",20.700001
"1853","2014-05-13",20.530001
"1854","2014-05-14",19.809999
"1855","2014-05-15",19.82
"1856","2014-05-16",20.41
"1857","2014-05-19",20.959999
"1858","2014-05-20",20.389999
"1859","2014-05-21",20.41
"1860","2014-05-22",20.57
"1861","2014-05-23",21.280001
"1862","2014-05-27",21.83
"1863","2014-05-28",21.26
"1864","2014-05-29",21.139999
"1865","2014-05-30",20.93
"1866","2014-06-02",20.690001
"1867","2014-06-03",20.23
"1868","2014-06-04",20.17
"1869","2014-06-05",20.5
"1870","2014-06-06",21.18
"1871","2014-06-09",21.16
"1872","2014-06-10",21.25
"1873","2014-06-11",20.76
"1874","2014-06-12",20.440001
"1875","2014-06-13",20.91
"1876","2014-06-16",20.23
"1877","2014-06-17",20.33
"1878","2014-06-18",20.299999
"1879","2014-06-19",20.309999
"1880","2014-06-20",20.42
"1881","2014-06-23",20.27
"1882","2014-06-24",20.32
"1883","2014-06-25",20.450001
"1884","2014-06-26",20.610001
"1885","2014-06-27",21.129999
"1886","2014-06-30",20.68
"1887","2014-07-01",20.65
"1888","2014-07-02",20.32
"1889","2014-07-03",20.52
"1890","2014-07-07",20.43
"1891","2014-07-08",20.370001
"1892","2014-07-09",20.67
"1893","2014-07-10",20.200001
"1894","2014-07-11",19.92
"1895","2014-07-14",20.17
"1896","2014-07-15",19.91
"1897","2014-07-16",19.9
"1898","2014-07-17",19.9
"1899","2014-07-18",20.42
"1900","2014-07-21",20.040001
"1901","2014-07-22",20.299999
"1902","2014-07-23",20.309999
"1903","2014-07-24",20.49
"1904","2014-07-25",20.110001
"1905","2014-07-28",19.940001
"1906","2014-07-29",19.92
"1907","2014-07-30",19.9
"1908","2014-07-31",20.43
"1909","2014-08-01",21.51
"1910","2014-08-04",20.58
"1911","2014-08-05",20.620001
"1912","2014-08-06",20.860001
"1913","2014-08-07",21.08
"1914","2014-08-08",21.370001
"1915","2014-08-11",21.379999
"1916","2014-08-12",21.42
"1917","2014-08-13",21.950001
"1918","2014-08-14",21.959999
"1919","2014-08-15",21.99
"1920","2014-08-18",22.58
"1921","2014-08-19",22.48
"1922","2014-08-20",22.43
"1923","2014-08-21",22.76
"1924","2014-08-22",22.799999
"1925","2014-08-25",22.98
