"","date","XIN"
"1002","2011-12-01",1.93
"1003","2011-12-02",1.87
"1004","2011-12-05",1.84
"1005","2011-12-06",1.87
"1006","2011-12-07",1.89
"1007","2011-12-08",1.92
"1008","2011-12-09",1.92
"1009","2011-12-12",1.86
"1010","2011-12-13",1.77
"1011","2011-12-14",1.77
"1012","2011-12-15",1.75
"1013","2011-12-16",1.76
"1014","2011-12-19",1.73
"1015","2011-12-20",1.76
"1016","2011-12-21",1.82
"1017","2011-12-22",1.82
"1018","2011-12-23",1.83
"1019","2011-12-27",1.74
"1020","2011-12-28",1.73
"1021","2011-12-29",1.74
"1022","2011-12-30",1.75
"1023","2012-01-03",1.79
"1024","2012-01-04",1.8
"1025","2012-01-05",1.8
"1026","2012-01-06",1.79
"1027","2012-01-09",1.79
"1028","2012-01-10",1.89
"1029","2012-01-11",1.94
"1030","2012-01-12",1.96
"1031","2012-01-13",2.05
"1032","2012-01-17",2.11
"1033","2012-01-18",2.2
"1034","2012-01-19",2.38
"1035","2012-01-20",2.35
"1036","2012-01-23",2.38
"1037","2012-01-24",2.41
"1038","2012-01-25",2.42
"1039","2012-01-26",2.36
"1040","2012-01-27",2.4
"1041","2012-01-30",2.4
"1042","2012-01-31",2.38
"1043","2012-02-01",2.42
"1044","2012-02-02",2.45
"1045","2012-02-03",2.45
"1046","2012-02-06",2.4
"1047","2012-02-07",2.39
"1048","2012-02-08",2.4
"1049","2012-02-09",2.44
"1050","2012-02-10",2.36
"1051","2012-02-13",2.35
"1052","2012-02-14",2.37
"1053","2012-02-15",2.43
"1054","2012-02-16",2.45
"1055","2012-02-17",2.45
"1056","2012-02-21",2.37
"1057","2012-02-22",2.49
"1058","2012-02-23",2.57
"1059","2012-02-24",2.58
"1060","2012-02-27",2.6
"1061","2012-02-28",2.52
"1062","2012-02-29",2.45
"1063","2012-03-01",2.52
"1064","2012-03-02",2.48
"1065","2012-03-05",2.48
"1066","2012-03-06",2.36
"1067","2012-03-07",2.44
"1068","2012-03-08",2.49
"1069","2012-03-09",2.45
"1070","2012-03-12",2.59
"1071","2012-03-13",2.85
"1072","2012-03-14",2.79
"1073","2012-03-15",2.72
"1074","2012-03-16",2.82
"1075","2012-03-19",2.84
"1076","2012-03-20",2.82
"1077","2012-03-21",2.82
"1078","2012-03-22",2.75
"1079","2012-03-23",2.66
"1080","2012-03-26",2.8
"1081","2012-03-27",2.83
"1082","2012-03-28",3
"1083","2012-03-29",3.25
"1084","2012-03-30",3.47
"1085","2012-04-02",3.85
"1086","2012-04-03",3.46
"1087","2012-04-04",3.29
"1088","2012-04-05",3.31
"1089","2012-04-09",3.1
"1090","2012-04-10",2.98
"1091","2012-04-11",3.13
"1092","2012-04-12",3.32
"1093","2012-04-13",3.48
"1094","2012-04-16",3.6
"1095","2012-04-17",3.41
"1096","2012-04-18",3.55
"1097","2012-04-19",3.47
"1098","2012-04-20",3.39
"1099","2012-04-23",3.3
"1100","2012-04-24",3.32
"1101","2012-04-25",3.39
"1102","2012-04-26",3.35
"1103","2012-04-27",3.4
"1104","2012-04-30",3.36
"1105","2012-05-01",3.57
"1106","2012-05-02",3.58
"1107","2012-05-03",3.35
"1108","2012-05-04",3.17
"1109","2012-05-07",3.25
"1110","2012-05-08",3.28
"1111","2012-05-09",3.45
"1112","2012-05-10",3.52
"1113","2012-05-11",3.45
"1114","2012-05-14",3.51
"1115","2012-05-15",3.36
"1116","2012-05-16",3.22
"1117","2012-05-17",3.1
"1118","2012-05-18",3.09
"1119","2012-05-21",3.09
"1120","2012-05-22",3.24
"1121","2012-05-23",3.26
"1122","2012-05-24",3.24
"1123","2012-05-25",3.19
"1124","2012-05-29",3.13
"1125","2012-05-30",3.01
"1126","2012-05-31",2.87
"1127","2012-06-01",2.68
"1128","2012-06-04",2.69
"1129","2012-06-05",2.69
"1130","2012-06-06",2.85
"1131","2012-06-07",2.84
"1132","2012-06-08",2.86
"1133","2012-06-11",2.78
"1134","2012-06-12",2.78
"1135","2012-06-13",2.83
"1136","2012-06-14",2.68
"1137","2012-06-15",2.63
"1138","2012-06-18",2.71
"1139","2012-06-19",2.68
"1140","2012-06-20",2.68
"1141","2012-06-21",2.78
"1142","2012-06-22",2.8
"1143","2012-06-25",2.71
"1144","2012-06-26",2.77
"1145","2012-06-27",2.91
"1146","2012-06-28",3.05
"1147","2012-06-29",3.04
"1148","2012-07-02",3.02
"1149","2012-07-03",2.97
"1150","2012-07-05",2.96
"1151","2012-07-06",2.95
"1152","2012-07-09",2.82
"1153","2012-07-10",2.74
"1154","2012-07-11",2.74
"1155","2012-07-12",2.69
"1156","2012-07-13",2.71
"1157","2012-07-16",2.63
"1158","2012-07-17",2.66
"1159","2012-07-18",2.68
"1160","2012-07-19",2.68
"1161","2012-07-20",2.65
"1162","2012-07-23",2.5
"1163","2012-07-24",2.45
"1164","2012-07-25",2.57
"1165","2012-07-26",2.57
"1166","2012-07-27",2.68
"1167","2012-07-30",2.61
"1168","2012-07-31",2.57
"1169","2012-08-01",2.5
"1170","2012-08-02",2.49
"1171","2012-08-03",2.49
"1172","2012-08-06",2.52
"1173","2012-08-07",2.55
"1174","2012-08-08",2.54
"1175","2012-08-09",2.59
"1176","2012-08-10",2.95
"1177","2012-08-13",2.88
"1178","2012-08-14",2.79
"1179","2012-08-15",2.85
"1180","2012-08-16",2.91
"1181","2012-08-17",2.91
"1182","2012-08-20",2.92
"1183","2012-08-21",2.92
"1184","2012-08-22",2.99
"1185","2012-08-23",3
"1186","2012-08-24",3
"1187","2012-08-27",2.9
"1188","2012-08-28",2.85
"1189","2012-08-29",2.84
"1190","2012-08-30",2.74
"1191","2012-08-31",2.69
"1192","2012-09-04",2.77
"1193","2012-09-05",2.77
"1194","2012-09-06",2.82
"1195","2012-09-07",2.82
"1196","2012-09-10",2.76
"1197","2012-09-11",2.76
"1198","2012-09-12",2.7
"1199","2012-09-13",2.74
"1200","2012-09-14",2.73
"1201","2012-09-17",2.74
"1202","2012-09-18",2.71
"1203","2012-09-19",2.69
"1204","2012-09-20",2.68
"1205","2012-09-21",2.62
"1206","2012-09-24",2.6
"1207","2012-09-25",2.59
"1208","2012-09-26",2.64
"1209","2012-09-27",2.72
"1210","2012-09-28",2.85
"1211","2012-10-01",2.9
"1212","2012-10-02",2.76
"1213","2012-10-03",2.72
"1214","2012-10-04",2.73
"1215","2012-10-05",2.85
"1216","2012-10-08",2.79
"1217","2012-10-09",2.83
"1218","2012-10-10",2.79
"1219","2012-10-11",2.76
"1220","2012-10-12",2.73
"1221","2012-10-15",2.75
"1222","2012-10-16",2.72
"1223","2012-10-17",2.69
"1224","2012-10-18",2.8
"1225","2012-10-19",3.08
"1226","2012-10-22",3.48
"1227","2012-10-23",3.3
"1228","2012-10-24",3.37
"1229","2012-10-25",3.24
"1230","2012-10-26",3.19
"1231","2012-10-31",3.39
"1232","2012-11-01",3.41
"1233","2012-11-02",3.63
"1234","2012-11-05",3.67
"1235","2012-11-06",3.77
"1236","2012-11-07",3.7
"1237","2012-11-08",3.69
"1238","2012-11-09",3.22
"1239","2012-11-12",3.28
"1240","2012-11-13",3.19
"1241","2012-11-14",3
"1242","2012-11-15",2.98
"1243","2012-11-16",2.99
"1244","2012-11-19",3.08
"1245","2012-11-20",3.08
"1246","2012-11-21",3.18
"1247","2012-11-23",3.21
"1248","2012-11-26",3.24
"1249","2012-11-27",3.35
"1250","2012-11-28",3.26
"1251","2012-11-29",3.35
"1252","2012-11-30",3.48
"1253","2012-12-03",3.49
"1254","2012-12-04",3.18
"1255","2012-12-05",3.21
"1256","2012-12-06",3.19
"1257","2012-12-07",3.32
"1258","2012-12-10",3.3
"1259","2012-12-11",3.3
"1260","2012-12-12",3.38
"1261","2012-12-13",3.29
"1262","2012-12-14",3.38
"1263","2012-12-17",3.38
"1264","2012-12-18",3.38
"1265","2012-12-19",3.39
"1266","2012-12-20",3.33
"1267","2012-12-21",3.33
"1268","2012-12-24",3.44
"1269","2012-12-26",3.55
"1270","2012-12-27",3.48
"1271","2012-12-28",3.53
"1272","2012-12-31",3.58
"1273","2013-01-02",3.68
"1274","2013-01-03",3.84
"1275","2013-01-04",3.85
"1276","2013-01-07",3.86
"1277","2013-01-08",3.84
"1278","2013-01-09",3.85
"1279","2013-01-10",3.82
"1280","2013-01-11",3.78
"1281","2013-01-14",3.8
"1282","2013-01-15",3.7
"1283","2013-01-16",3.77
"1284","2013-01-17",3.75
"1285","2013-01-18",3.76
"1286","2013-01-22",3.8
"1287","2013-01-23",3.8
"1288","2013-01-24",3.71
"1289","2013-01-25",3.79
"1290","2013-01-28",3.8
"1291","2013-01-29",3.77
"1292","2013-01-30",3.78
"1293","2013-01-31",3.77
"1294","2013-02-01",3.79
"1295","2013-02-04",3.79
"1296","2013-02-05",3.78
"1297","2013-02-06",3.76
"1298","2013-02-07",4.18
"1299","2013-02-08",4.24
"1300","2013-02-11",4.4
"1301","2013-02-12",4.44
"1302","2013-02-13",4.37
"1303","2013-02-14",4.62
"1304","2013-02-15",4.87
"1305","2013-02-19",4.74
"1306","2013-02-20",4.58
"1307","2013-02-21",4.37
"1308","2013-02-22",4.47
"1309","2013-02-25",4.46
"1310","2013-02-26",4.47
"1311","2013-02-27",5.02
"1312","2013-02-28",5.47
"1313","2013-03-01",5.9
"1314","2013-03-04",5.04
"1315","2013-03-05",4.68
"1316","2013-03-06",5.07
"1317","2013-03-07",4.93
"1318","2013-03-08",4.83
"1319","2013-03-11",4.73
"1320","2013-03-12",4.68
"1321","2013-03-13",4.85
"1322","2013-03-14",4.87
"1323","2013-03-15",4.78
"1324","2013-03-18",4.71
"1325","2013-03-19",4.81
"1326","2013-03-20",4.97
"1327","2013-03-21",5.22
"1328","2013-03-22",5.06
"1329","2013-03-25",4.99
"1330","2013-03-26",4.97
"1331","2013-03-27",5.02
"1332","2013-03-28",4.93
"1333","2013-04-01",4.94
"1334","2013-04-02",4.76
"1335","2013-04-03",4.71
"1336","2013-04-04",4.73
"1337","2013-04-05",4.71
"1338","2013-04-08",4.89
"1339","2013-04-09",4.81
"1340","2013-04-10",4.81
"1341","2013-04-11",4.79
"1342","2013-04-12",4.7
"1343","2013-04-15",4.34
"1344","2013-04-16",4.51
"1345","2013-04-17",4.32
"1346","2013-04-18",4.21
"1347","2013-04-19",4.45
"1348","2013-04-22",4.48
"1349","2013-04-23",4.48
"1350","2013-04-24",4.53
"1351","2013-04-25",4.61
"1352","2013-04-26",4.53
"1353","2013-04-29",4.56
"1354","2013-04-30",4.54
"1355","2013-05-01",4.35
"1356","2013-05-02",4.42
"1357","2013-05-03",4.66
"1358","2013-05-06",5.05
"1359","2013-05-07",4.85
"1360","2013-05-08",4.81
"1361","2013-05-09",4.75
"1362","2013-05-10",4.69
"1363","2013-05-13",4.56
"1364","2013-05-14",4.61
"1365","2013-05-15",4.61
"1366","2013-05-16",4.63
"1367","2013-05-17",4.58
"1368","2013-05-20",4.74
"1369","2013-05-21",4.69
"1370","2013-05-22",4.55
"1371","2013-05-23",4.55
"1372","2013-05-24",4.53
"1373","2013-05-28",4.44
"1374","2013-05-29",4.4
"1375","2013-05-30",4.41
"1376","2013-05-31",4.39
"1377","2013-06-03",4.35
"1378","2013-06-04",4.3
"1379","2013-06-05",4.1
"1380","2013-06-06",4.4
"1381","2013-06-07",4.54
"1382","2013-06-10",4.63
"1383","2013-06-11",4.55
"1384","2013-06-12",4.44
"1385","2013-06-13",4.47
"1386","2013-06-14",4.52
"1387","2013-06-17",4.53
"1388","2013-06-18",4.58
"1389","2013-06-19",4.55
"1390","2013-06-20",4.21
"1391","2013-06-21",4.21
"1392","2013-06-24",3.81
"1393","2013-06-25",4.07
"1394","2013-06-26",4.02
"1395","2013-06-27",4.15
"1396","2013-06-28",4.32
"1397","2013-07-01",4.25
"1398","2013-07-02",4.11
"1399","2013-07-03",4.05
"1400","2013-07-05",4.06
"1401","2013-07-08",4.08
"1402","2013-07-09",4.16
"1403","2013-07-10",4.11
"1404","2013-07-11",4.15
"1405","2013-07-12",4.13
"1406","2013-07-15",4.37
"1407","2013-07-16",4.76
"1408","2013-07-17",4.77
"1409","2013-07-18",4.83
"1410","2013-07-19",4.76
"1411","2013-07-22",4.83
"1412","2013-07-23",4.97
"1413","2013-07-24",5.11
"1414","2013-07-25",5.11
"1415","2013-07-26",5.19
"1416","2013-07-29",5.19
"1417","2013-07-30",5.21
"1418","2013-07-31",5
"1419","2013-08-01",5.01
"1420","2013-08-02",5.01
"1421","2013-08-05",5.01
"1422","2013-08-06",4.99
"1423","2013-08-07",4.99
"1424","2013-08-08",5.11
"1425","2013-08-09",5.34
"1426","2013-08-12",5.72
"1427","2013-08-13",6.03
"1428","2013-08-14",6.35
"1429","2013-08-15",6.21
"1430","2013-08-16",6.01
"1431","2013-08-19",6.01
"1432","2013-08-20",5.8
"1433","2013-08-21",5.69
"1434","2013-08-22",5.73
"1435","2013-08-23",6.09
"1436","2013-08-26",5.8
"1437","2013-08-27",5.45
"1438","2013-08-28",5.57
"1439","2013-08-29",5.61
"1440","2013-08-30",5.64
"1441","2013-09-03",5.72
"1442","2013-09-04",5.84
"1443","2013-09-05",5.92
"1444","2013-09-06",5.82
"1445","2013-09-09",5.95
"1446","2013-09-10",6.06
"1447","2013-09-11",6.04
"1448","2013-09-12",6
"1449","2013-09-13",5.95
"1450","2013-09-16",5.99
"1451","2013-09-17",6.08
"1452","2013-09-18",6.32
"1453","2013-09-19",6.32
"1454","2013-09-20",6.35
"1455","2013-09-23",6.25
"1456","2013-09-24",6.16
"1457","2013-09-25",6.21
"1458","2013-09-26",6.16
"1459","2013-09-27",6.09
"1460","2013-09-30",6.01
"1461","2013-10-01",6.14
"1462","2013-10-02",6.12
"1463","2013-10-03",6.03
"1464","2013-10-04",6.11
"1465","2013-10-07",6.23
"1466","2013-10-08",6.02
"1467","2013-10-09",6.05
"1468","2013-10-10",6.31
"1469","2013-10-11",6.31
"1470","2013-10-14",6.25
"1471","2013-10-15",6.52
"1472","2013-10-16",6.85
"1473","2013-10-17",7.22
"1474","2013-10-18",7.25
"1475","2013-10-21",7.3
"1476","2013-10-22",7.2
"1477","2013-10-23",7.06
"1478","2013-10-24",6.93
"1479","2013-10-25",6.77
"1480","2013-10-28",6.86
"1481","2013-10-29",6.77
"1482","2013-10-30",6.45
"1483","2013-10-31",6.56
"1484","2013-11-01",6.66
"1485","2013-11-04",6.92
"1486","2013-11-05",6.81
"1487","2013-11-06",6.82
"1488","2013-11-07",6.87
"1489","2013-11-08",6.42
"1490","2013-11-11",6.51
"1491","2013-11-12",6.39
"1492","2013-11-13",6.35
"1493","2013-11-14",5.63
"1494","2013-11-15",5.91
"1495","2013-11-18",5.85
"1496","2013-11-19",5.62
"1497","2013-11-20",5.54
"1498","2013-11-21",5.52
"1499","2013-11-22",5.53
"1500","2013-11-25",5.49
"1501","2013-11-26",5.44
"1502","2013-11-27",5.52
"1503","2013-11-29",5.53
"1504","2013-12-02",5.72
"1505","2013-12-03",5.66
"1506","2013-12-04",5.69
"1507","2013-12-05",5.57
"1508","2013-12-06",5.57
"1509","2013-12-09",5.46
"1510","2013-12-10",5.54
"1511","2013-12-11",5.27
"1512","2013-12-12",5.25
"1513","2013-12-13",5.31
"1514","2013-12-16",5.34
"1515","2013-12-17",5.43
"1516","2013-12-18",5.36
"1517","2013-12-19",5.26
"1518","2013-12-20",5.29
"1519","2013-12-23",5.19
"1520","2013-12-24",5.34
"1521","2013-12-26",5.28
"1522","2013-12-27",5.49
"1523","2013-12-30",5.38
"1524","2013-12-31",5.35
"1525","2014-01-02",5.33
"1526","2014-01-03",5.33
"1527","2014-01-06",5.25
"1528","2014-01-07",5.08
"1529","2014-01-08",5.05
"1530","2014-01-09",4.9
"1531","2014-01-10",4.91
"1532","2014-01-13",4.77
"1533","2014-01-14",4.71
"1534","2014-01-15",4.78
"1535","2014-01-16",4.75
"1536","2014-01-17",4.92
"1537","2014-01-21",4.99
"1538","2014-01-22",5.27
"1539","2014-01-23",5.06
"1540","2014-01-24",4.87
"1541","2014-01-27",4.79
"1542","2014-01-28",4.82
"1543","2014-01-29",4.79
"1544","2014-01-30",4.8
"1545","2014-01-31",4.81
"1546","2014-02-03",4.58
"1547","2014-02-04",4.58
"1548","2014-02-05",4.51
"1549","2014-02-06",4.65
"1550","2014-02-07",4.7
"1551","2014-02-10",4.65
"1552","2014-02-11",4.61
"1553","2014-02-12",4.75
"1554","2014-02-13",4.78
"1555","2014-02-14",4.71
"1556","2014-02-18",4.78
"1557","2014-02-19",4.84
"1558","2014-02-20",4.87
"1559","2014-02-21",5
"1560","2014-02-24",4.86
"1561","2014-02-25",4.93
"1562","2014-02-26",4.77
"1563","2014-02-27",4.86
"1564","2014-02-28",4.56
"1565","2014-03-03",4.37
"1566","2014-03-04",4.45
"1567","2014-03-05",4.57
"1568","2014-03-06",4.61
"1569","2014-03-07",4.98
"1570","2014-03-10",5.01
"1571","2014-03-11",4.9
"1572","2014-03-12",4.92
"1573","2014-03-13",4.82
"1574","2014-03-14",4.9
"1575","2014-03-17",4.89
"1576","2014-03-18",4.96
"1577","2014-03-19",4.89
"1578","2014-03-20",4.92
"1579","2014-03-21",4.86
"1580","2014-03-24",4.91
"1581","2014-03-25",4.92
"1582","2014-03-26",4.89
"1583","2014-03-27",4.91
"1584","2014-03-28",4.94
"1585","2014-03-31",5.05
"1586","2014-04-01",5.1
"1587","2014-04-02",5.14
"1588","2014-04-03",4.84
"1589","2014-04-04",4.81
"1590","2014-04-07",4.67
"1591","2014-04-08",4.74
"1592","2014-04-09",4.79
"1593","2014-04-10",4.78
"1594","2014-04-11",4.65
"1595","2014-04-14",4.82
"1596","2014-04-15",4.62
"1597","2014-04-16",4.62
"1598","2014-04-17",4.67
"1599","2014-04-21",4.61
"1600","2014-04-22",4.64
"1601","2014-04-23",4.52
"1602","2014-04-24",4.48
"1603","2014-04-25",4.33
"1604","2014-04-28",4.3
"1605","2014-04-29",4.21
"1606","2014-04-30",4.09
"1607","2014-05-01",4.07
"1608","2014-05-02",4.09
"1609","2014-05-05",4.13
"1610","2014-05-06",4.05
"1611","2014-05-07",3.9
"1612","2014-05-08",3.86
"1613","2014-05-09",3.92
"1614","2014-05-12",4.03
"1615","2014-05-13",4.04
"1616","2014-05-14",4
"1617","2014-05-15",3.97
"1618","2014-05-16",4
"1619","2014-05-19",3.93
"1620","2014-05-20",3.88
"1621","2014-05-21",3.89
"1622","2014-05-22",3.93
"1623","2014-05-23",4.02
"1624","2014-05-27",4.08
"1625","2014-05-28",3.97
"1626","2014-05-29",3.94
"1627","2014-05-30",3.87
"1628","2014-06-02",3.85
"1629","2014-06-03",3.92
"1630","2014-06-04",4.04
"1631","2014-06-05",4.1
"1632","2014-06-06",4.27
"1633","2014-06-09",4.39
"1634","2014-06-10",4.39
"1635","2014-06-11",4.17
"1636","2014-06-12",4.1
"1637","2014-06-13",4.07
"1638","2014-06-16",4.02
"1639","2014-06-17",4.13
"1640","2014-06-18",4.23
"1641","2014-06-19",4.16
"1642","2014-06-20",4.05
"1643","2014-06-23",4.1
"1644","2014-06-24",4.09
"1645","2014-06-25",4.14
"1646","2014-06-26",4.15
"1647","2014-06-27",4.21
"1648","2014-06-30",4.22
"1649","2014-07-01",4.26
"1650","2014-07-02",4.14
"1651","2014-07-03",4.07
"1652","2014-07-07",4.12
"1653","2014-07-08",4
"1654","2014-07-09",3.96
"1655","2014-07-10",3.95
"1656","2014-07-11",3.9
"1657","2014-07-14",3.92
"1658","2014-07-15",3.86
"1659","2014-07-16",3.87
"1660","2014-07-17",3.82
"1661","2014-07-18",3.84
"1662","2014-07-21",3.81
"1663","2014-07-22",4.01
"1664","2014-07-23",4.1
"1665","2014-07-24",4.26
"1666","2014-07-25",4.09
"1667","2014-07-28",4.05
"1668","2014-07-29",4.04
"1669","2014-07-30",3.99
"1670","2014-07-31",3.88
"1671","2014-08-01",3.81
"1672","2014-08-04",3.9
"1673","2014-08-05",3.87
"1674","2014-08-06",3.88
"1675","2014-08-07",3.86
"1676","2014-08-08",3.9
"1677","2014-08-11",4.1
"1678","2014-08-12",4.01
"1679","2014-08-13",4.05
"1680","2014-08-14",4.06
"1681","2014-08-15",3.59
"1682","2014-08-18",3.43
"1683","2014-08-19",3.5
"1684","2014-08-20",3.46
"1685","2014-08-21",3.52
"1686","2014-08-22",3.62
"1687","2014-08-25",3.59
"1688","2014-08-26",3.58
"1689","2014-08-27",3.56
"1690","2014-08-28",3.54
"1691","2014-08-29",3.61
"1692","2014-09-02",3.69
"1693","2014-09-03",3.67
"1694","2014-09-04",3.54
"1695","2014-09-05",3.57
"1696","2014-09-08",3.57
"1697","2014-09-09",3.57
"1698","2014-09-10",3.53
"1699","2014-09-11",3.49
"1700","2014-09-12",3.52
"1701","2014-09-15",3.43
"1702","2014-09-16",3.27
"1703","2014-09-17",3.31
"1704","2014-09-18",3.32
"1705","2014-09-19",3.23
"1706","2014-09-22",3.01
"1707","2014-09-23",3
"1708","2014-09-24",2.94
"1709","2014-09-25",2.95
"1710","2014-09-26",2.98
"1711","2014-09-29",2.9
"1712","2014-09-30",2.94
"1713","2014-10-01",2.91
"1714","2014-10-02",2.96
"1715","2014-10-03",3.14
"1716","2014-10-06",3.01
"1717","2014-10-07",2.9
"1718","2014-10-08",2.97
"1719","2014-10-09",2.81
"1720","2014-10-10",2.64
"1721","2014-10-13",2.78
"1722","2014-10-14",2.73
"1723","2014-10-15",2.7
"1724","2014-10-16",2.72
"1725","2014-10-17",2.7
"1726","2014-10-20",2.75
"1727","2014-10-21",2.7
"1728","2014-10-22",2.73
"1729","2014-10-23",2.75
"1730","2014-10-24",2.72
"1731","2014-10-27",2.7
"1732","2014-10-28",2.77
"1733","2014-10-29",2.74
"1734","2014-10-30",2.78
"1735","2014-10-31",2.85
"1736","2014-11-03",2.77
"1737","2014-11-04",2.7
"1738","2014-11-05",2.63
"1739","2014-11-06",2.61
"1740","2014-11-07",2.73
"1741","2014-11-10",2.66
"1742","2014-11-11",2.5
"1743","2014-11-12",2.41
"1744","2014-11-13",2.23
"1745","2014-11-14",2.42
"1746","2014-11-17",2.3
"1747","2014-11-18",2.44
"1748","2014-11-19",2.44
"1749","2014-11-20",2.47
"1750","2014-11-21",2.6
"1751","2014-11-24",2.73
"1752","2014-11-25",2.72
"1753","2014-11-26",2.82
"1754","2014-11-28",2.85
"1755","2014-12-01",2.71
"1756","2014-12-02",2.68
"1757","2014-12-03",2.79
"1758","2014-12-04",2.84
"1759","2014-12-05",2.92
"1760","2014-12-08",2.7
"1761","2014-12-09",2.75
"1762","2014-12-10",2.82
"1763","2014-12-11",2.71
"1764","2014-12-12",2.47
"1765","2014-12-15",2.39
"1766","2014-12-16",2.35
"1767","2014-12-17",2.26
"1768","2014-12-18",2.3
"1769","2014-12-19",2.5
"1770","2014-12-22",2.37
"1771","2014-12-23",2.37
"1772","2014-12-24",2.35
"1773","2014-12-26",2.46
"1774","2014-12-29",2.42
"1775","2014-12-30",2.37
"1776","2014-12-31",2.36
"1777","2015-01-02",2.37
"1778","2015-01-05",2.46
"1779","2015-01-06",2.25
"1780","2015-01-07",2.2
"1781","2015-01-08",2.31
"1782","2015-01-09",2.24
"1783","2015-01-12",2.23
"1784","2015-01-13",2.17
"1785","2015-01-14",2.19
"1786","2015-01-15",2.15
"1787","2015-01-16",2.15
"1788","2015-01-20",2.14
"1789","2015-01-21",2.12
"1790","2015-01-22",2.08
"1791","2015-01-23",2.07
"1792","2015-01-26",2.09
"1793","2015-01-27",2.1
"1794","2015-01-28",2.06
"1795","2015-01-29",2.03
"1796","2015-01-30",2.01
"1797","2015-02-02",2.05
"1798","2015-02-03",2.15
"1799","2015-02-04",2.22
"1800","2015-02-05",2.19
"1801","2015-02-06",2.18
"1802","2015-02-09",2.17
"1803","2015-02-10",2.14
"1804","2015-02-11",2.2
"1805","2015-02-12",2.19
"1806","2015-02-13",2.22
"1807","2015-02-17",2.24
"1808","2015-02-18",2.39
"1809","2015-02-19",2.37
"1810","2015-02-20",2.54
"1811","2015-02-23",2.56
"1812","2015-02-24",2.55
"1813","2015-02-25",2.52
"1814","2015-02-26",2.51
"1815","2015-02-27",3.06
"1816","2015-03-02",3.34
"1817","2015-03-03",3.32
"1818","2015-03-04",3.25
"1819","2015-03-05",3.19
"1820","2015-03-06",3.11
"1821","2015-03-09",3.11
"1822","2015-03-10",2.95
"1823","2015-03-11",2.87
"1824","2015-03-12",3.04
"1825","2015-03-13",2.95
"1826","2015-03-16",2.85
"1827","2015-03-17",3.02
"1828","2015-03-18",2.83
"1829","2015-03-19",2.82
"1830","2015-03-20",2.81
"1831","2015-03-23",2.95
"1832","2015-03-24",2.9
"1833","2015-03-25",2.87
"1834","2015-03-26",2.82
"1835","2015-03-27",2.8
"1836","2015-03-30",3.01
"1837","2015-03-31",2.98
"1838","2015-04-01",3.14
"1839","2015-04-02",3.17
"1840","2015-04-06",3.28
"1841","2015-04-07",3.26
"1842","2015-04-08",3.3
"1843","2015-04-09",3.22
"1844","2015-04-10",3.21
"1845","2015-04-13",3.22
"1846","2015-04-14",3.27
"1847","2015-04-15",3.29
"1848","2015-04-16",3.36
"1849","2015-04-17",3.32
"1850","2015-04-20",3.3
"1851","2015-04-21",3.25
"1852","2015-04-22",3.34
"1853","2015-04-23",3.52
"1854","2015-04-24",3.44
"1855","2015-04-27",3.48
"1856","2015-04-28",3.5
"1857","2015-04-29",3.5
"1858","2015-04-30",3.45
"1859","2015-05-01",3.17
"1860","2015-05-04",3.32
"1861","2015-05-05",3.33
"1862","2015-05-06",3.3
"1863","2015-05-07",3.23
"1864","2015-05-08",3.26
"1865","2015-05-11",3.35
"1866","2015-05-12",3.23
"1867","2015-05-13",3.29
"1868","2015-05-14",3.32
"1869","2015-05-15",3.01
"1870","2015-05-18",2.85
"1871","2015-05-19",2.89
"1872","2015-05-20",2.96
"1873","2015-05-21",2.99
"1874","2015-05-22",3.03
"1875","2015-05-26",3.02
"1876","2015-05-27",2.94
"1877","2015-05-28",2.92
"1878","2015-05-29",2.92
"1879","2015-06-01",2.89
"1880","2015-06-02",2.98
"1881","2015-06-03",2.97
"1882","2015-06-04",2.87
"1883","2015-06-05",2.86
"1884","2015-06-08",2.89
"1885","2015-06-09",3
"1886","2015-06-10",3.07
"1887","2015-06-11",3.11
"1888","2015-06-12",3.16
"1889","2015-06-15",3.26
"1890","2015-06-16",3.25
"1891","2015-06-17",3.25
"1892","2015-06-18",3.27
"1893","2015-06-19",3.22
"1894","2015-06-22",3.08
"1895","2015-06-23",3.25
"1896","2015-06-24",3.23
"1897","2015-06-25",3.28
"1898","2015-06-26",3.25
"1899","2015-06-29",3.08
"1900","2015-06-30",3.22
"1901","2015-07-01",3.02
"1902","2015-07-02",3.19
"1903","2015-07-06",3.03
"1904","2015-07-07",2.93
"1905","2015-07-08",2.77
"1906","2015-07-09",2.88
"1907","2015-07-10",2.99
"1908","2015-07-13",3.02
"1909","2015-07-14",2.97
"1910","2015-07-15",2.88
"1911","2015-07-16",2.93
"1912","2015-07-17",2.87
"1913","2015-07-20",2.8
"1914","2015-07-21",2.86
"1915","2015-07-22",2.8
"1916","2015-07-23",2.75
"1917","2015-07-24",2.66
"1918","2015-07-27",2.62
"1919","2015-07-28",2.68
"1920","2015-07-29",2.74
"1921","2015-07-30",2.74
"1922","2015-07-31",2.76
"1923","2015-08-03",2.73
"1924","2015-08-04",2.7
"1925","2015-08-05",2.73
"1926","2015-08-06",2.69
"1927","2015-08-07",2.73
"1928","2015-08-10",2.9
"1929","2015-08-11",2.89
"1930","2015-08-12",2.94
"1931","2015-08-13",2.9
"1932","2015-08-14",2.89
"1933","2015-08-17",2.86
"1934","2015-08-18",2.9
"1935","2015-08-19",2.89
