"","date","MPW"
"1001","2010-12-21",10.22
"1002","2010-12-22",10.31
"1003","2010-12-23",10.25
"1004","2010-12-27",10.49
"1005","2010-12-28",10.62
"1006","2010-12-29",10.64
"1007","2010-12-30",10.7
"1008","2010-12-31",10.83
"1009","2011-01-03",10.94
"1010","2011-01-04",10.67
"1011","2011-01-05",10.95
"1012","2011-01-06",10.89
"1013","2011-01-07",10.77
"1014","2011-01-10",10.81
"1015","2011-01-11",10.72
"1016","2011-01-12",10.78
"1017","2011-01-13",10.77
"1018","2011-01-14",10.91
"1019","2011-01-18",10.89
"1020","2011-01-19",10.7
"1021","2011-01-20",10.68
"1022","2011-01-21",10.78
"1023","2011-01-24",10.79
"1024","2011-01-25",10.9
"1025","2011-01-26",10.99
"1026","2011-01-27",11.01
"1027","2011-01-28",10.82
"1028","2011-01-31",10.98
"1029","2011-02-01",11.18
"1030","2011-02-02",11.18
"1031","2011-02-03",11.11
"1032","2011-02-04",10.95
"1033","2011-02-07",11.01
"1034","2011-02-08",11.13
"1035","2011-02-09",11.09
"1036","2011-02-10",11.08
"1037","2011-02-11",11.17
"1038","2011-02-14",11.15
"1039","2011-02-15",11.11
"1040","2011-02-16",11.24
"1041","2011-02-17",11.3
"1042","2011-02-18",11.37
"1043","2011-02-22",11.24
"1044","2011-02-23",11.25
"1045","2011-02-24",11.27
"1046","2011-02-25",11.52
"1047","2011-02-28",11.73
"1048","2011-03-01",11.32
"1049","2011-03-02",11.38
"1050","2011-03-03",11.54
"1051","2011-03-04",11.53
"1052","2011-03-07",11.37
"1053","2011-03-08",11.57
"1054","2011-03-09",11.52
"1055","2011-03-10",11.43
"1056","2011-03-11",11.63
"1057","2011-03-14",11.48
"1058","2011-03-15",11.07
"1059","2011-03-16",10.97
"1060","2011-03-17",11.05
"1061","2011-03-18",11.22
"1062","2011-03-21",11.33
"1063","2011-03-22",11.25
"1064","2011-03-23",11.08
"1065","2011-03-24",11.01
"1066","2011-03-25",11.07
"1067","2011-03-28",11.21
"1068","2011-03-29",11.22
"1069","2011-03-30",11.39
"1070","2011-03-31",11.57
"1071","2011-04-01",11.54
"1072","2011-04-04",11.59
"1073","2011-04-05",11.6
"1074","2011-04-06",11.59
"1075","2011-04-07",11.47
"1076","2011-04-08",11.32
"1077","2011-04-11",11.4
"1078","2011-04-12",11.5
"1079","2011-04-13",11.45
"1080","2011-04-14",11.69
"1081","2011-04-15",11.77
"1082","2011-04-18",11.76
"1083","2011-04-19",11.83
"1084","2011-04-20",11.96
"1085","2011-04-21",11.95
"1086","2011-04-25",11.89
"1087","2011-04-26",12.02
"1088","2011-04-27",12.08
"1089","2011-04-28",12.3
"1090","2011-04-29",12.34
"1091","2011-05-02",12.32
"1092","2011-05-03",12.18
"1093","2011-05-04",12.07
"1094","2011-05-05",11.85
"1095","2011-05-06",11.54
"1096","2011-05-09",11.58
"1097","2011-05-10",11.86
"1098","2011-05-11",11.9
"1099","2011-05-12",12.01
"1100","2011-05-13",11.67
"1101","2011-05-16",11.56
"1102","2011-05-17",11.51
"1103","2011-05-18",11.71
"1104","2011-05-19",11.67
"1105","2011-05-20",11.74
"1106","2011-05-23",11.65
"1107","2011-05-24",11.69
"1108","2011-05-25",11.83
"1109","2011-05-26",12.05
"1110","2011-05-27",12.16
"1111","2011-05-31",12.36
"1112","2011-06-01",12
"1113","2011-06-02",11.89
"1114","2011-06-03",11.78
"1115","2011-06-06",11.74
"1116","2011-06-07",11.85
"1117","2011-06-08",11.82
"1118","2011-06-09",11.64
"1119","2011-06-10",11.42
"1120","2011-06-13",11.55
"1121","2011-06-14",11.51
"1122","2011-06-15",11.23
"1123","2011-06-16",11.36
"1124","2011-06-17",11.37
"1125","2011-06-20",11.5
"1126","2011-06-21",11.67
"1127","2011-06-22",11.58
"1128","2011-06-23",11.38
"1129","2011-06-24",11.35
"1130","2011-06-27",11.45
"1131","2011-06-28",11.44
"1132","2011-06-29",11.52
"1133","2011-06-30",11.5
"1134","2011-07-01",11.65
"1135","2011-07-05",11.72
"1136","2011-07-06",11.95
"1137","2011-07-07",12.14
"1138","2011-07-08",12.26
"1139","2011-07-11",12.09
"1140","2011-07-12",12.15
"1141","2011-07-13",12
"1142","2011-07-14",11.98
"1143","2011-07-15",12.12
"1144","2011-07-18",11.99
"1145","2011-07-19",12.23
"1146","2011-07-20",12.3
"1147","2011-07-21",12.47
"1148","2011-07-22",12.47
"1149","2011-07-25",12.34
"1150","2011-07-26",12.37
"1151","2011-07-27",11.92
"1152","2011-07-28",11.73
"1153","2011-07-29",11.76
"1154","2011-08-01",11.55
"1155","2011-08-02",11.16
"1156","2011-08-03",11.16
"1157","2011-08-04",10.52
"1158","2011-08-05",10.03
"1159","2011-08-08",8.92
"1160","2011-08-09",9.77
"1161","2011-08-10",9.32
"1162","2011-08-11",9.9
"1163","2011-08-12",9.98
"1164","2011-08-15",10.43
"1165","2011-08-16",10.21
"1166","2011-08-17",10.29
"1167","2011-08-18",9.76
"1168","2011-08-19",9.72
"1169","2011-08-22",9.72
"1170","2011-08-23",10.11
"1171","2011-08-24",10.2
"1172","2011-08-25",9.99
"1173","2011-08-26",10.19
"1174","2011-08-29",10.62
"1175","2011-08-30",10.74
"1176","2011-08-31",10.69
"1177","2011-09-01",10.4
"1178","2011-09-02",10.11
"1179","2011-09-06",10.15
"1180","2011-09-07",10.68
"1181","2011-09-08",10.61
"1182","2011-09-09",10.24
"1183","2011-09-12",10.27
"1184","2011-09-13",10.05
"1185","2011-09-14",10.08
"1186","2011-09-15",10.21
"1187","2011-09-16",10.33
"1188","2011-09-19",10.1
"1189","2011-09-20",9.99
"1190","2011-09-21",9.46
"1191","2011-09-22",9.15
"1192","2011-09-23",9.11
"1193","2011-09-26",9.28
"1194","2011-09-27",9.5
"1195","2011-09-28",9.05
"1196","2011-09-29",9.26
"1197","2011-09-30",8.95
"1198","2011-10-03",8.39
"1199","2011-10-04",9.23
"1200","2011-10-05",9.18
"1201","2011-10-06",9.3
"1202","2011-10-07",8.84
"1203","2011-10-10",9.37
"1204","2011-10-11",9.09
"1205","2011-10-12",9.46
"1206","2011-10-13",9.3
"1207","2011-10-14",9.57
"1208","2011-10-17",9.18
"1209","2011-10-18",9.58
"1210","2011-10-19",9.38
"1211","2011-10-20",9.47
"1212","2011-10-21",9.71
"1213","2011-10-24",9.96
"1214","2011-10-25",9.63
"1215","2011-10-26",9.74
"1216","2011-10-27",10.43
"1217","2011-10-28",10.22
"1218","2011-10-31",10.1
"1219","2011-11-01",9.69
"1220","2011-11-02",9.99
"1221","2011-11-03",10.05
"1222","2011-11-04",9.97
"1223","2011-11-07",9.92
"1224","2011-11-08",10.03
"1225","2011-11-09",9.7
"1226","2011-11-10",9.59
"1227","2011-11-11",9.99
"1228","2011-11-14",9.72
"1229","2011-11-15",9.85
"1230","2011-11-16",9.73
"1231","2011-11-17",9.59
"1232","2011-11-18",9.74
"1233","2011-11-21",9.38
"1234","2011-11-22",9.25
"1235","2011-11-23",9
"1236","2011-11-25",8.96
"1237","2011-11-28",9.23
"1238","2011-11-29",9.19
"1239","2011-11-30",9.56
"1240","2011-12-01",9.52
"1241","2011-12-02",9.62
"1242","2011-12-05",9.72
"1243","2011-12-06",9.4
"1244","2011-12-07",9.51
"1245","2011-12-08",9.09
"1246","2011-12-09",9.42
"1247","2011-12-12",9.33
"1248","2011-12-13",9.2
"1249","2011-12-14",9.26
"1250","2011-12-15",9.41
"1251","2011-12-16",9.55
"1252","2011-12-19",9.32
"1253","2011-12-20",9.62
"1254","2011-12-21",9.73
"1255","2011-12-22",9.93
"1256","2011-12-23",10.01
"1257","2011-12-27",10.09
"1258","2011-12-28",9.83
"1259","2011-12-29",9.97
"1260","2011-12-30",9.87
"1261","2012-01-03",10.09
"1262","2012-01-04",9.92
"1263","2012-01-05",10.02
"1264","2012-01-06",9.92
"1265","2012-01-09",9.9
"1266","2012-01-10",10.07
"1267","2012-01-11",10.09
"1268","2012-01-12",10
"1269","2012-01-13",10
"1270","2012-01-17",10.11
"1271","2012-01-18",10.26
"1272","2012-01-19",10.22
"1273","2012-01-20",10.35
"1274","2012-01-23",10.2
"1275","2012-01-24",10.42
"1276","2012-01-25",10.48
"1277","2012-01-26",10.65
"1278","2012-01-27",10.72
"1279","2012-01-30",10.63
"1280","2012-01-31",10.72
"1281","2012-02-01",10.14
"1282","2012-02-02",9.78
"1283","2012-02-03",9.78
"1284","2012-02-06",9.92
"1285","2012-02-07",9.91
"1286","2012-02-08",9.92
"1287","2012-02-09",9.9
"1288","2012-02-10",9.84
"1289","2012-02-13",9.92
"1290","2012-02-14",9.88
"1291","2012-02-15",9.73
"1292","2012-02-16",9.68
"1293","2012-02-17",9.76
"1294","2012-02-21",9.73
"1295","2012-02-22",9.72
"1296","2012-02-23",9.93
"1297","2012-02-24",9.84
"1298","2012-02-27",9.86
"1299","2012-02-28",9.84
"1300","2012-02-29",9.72
"1301","2012-03-01",9.78
"1302","2012-03-02",9.61
"1303","2012-03-05",9.56
"1304","2012-03-06",9.34
"1305","2012-03-07",9.47
"1306","2012-03-08",9.49
"1307","2012-03-09",9.6
"1308","2012-03-12",9.58
"1309","2012-03-13",9.58
"1310","2012-03-14",9.52
"1311","2012-03-15",9.51
"1312","2012-03-16",9.63
"1313","2012-03-19",9.65
"1314","2012-03-20",9.54
"1315","2012-03-21",9.44
"1316","2012-03-22",9.48
"1317","2012-03-23",9.61
"1318","2012-03-26",9.64
"1319","2012-03-27",9.36
"1320","2012-03-28",9.18
"1321","2012-03-29",9.24
"1322","2012-03-30",9.28
"1323","2012-04-02",9.27
"1324","2012-04-03",9.15
"1325","2012-04-04",9.12
"1326","2012-04-05",9
"1327","2012-04-09",8.89
"1328","2012-04-10",8.69
"1329","2012-04-11",8.73
"1330","2012-04-12",8.9
"1331","2012-04-13",8.82
"1332","2012-04-16",8.88
"1333","2012-04-17",9.04
"1334","2012-04-18",8.88
"1335","2012-04-19",8.8
"1336","2012-04-20",8.91
"1337","2012-04-23",8.76
"1338","2012-04-24",8.92
"1339","2012-04-25",9.3
"1340","2012-04-26",9.37
"1341","2012-04-27",9.4
"1342","2012-04-30",9.38
"1343","2012-05-01",9.45
"1344","2012-05-02",9.38
"1345","2012-05-03",9.32
"1346","2012-05-04",9.25
"1347","2012-05-07",9.34
"1348","2012-05-08",9.38
"1349","2012-05-09",9.36
"1350","2012-05-10",9.25
"1351","2012-05-11",9.19
"1352","2012-05-14",9.12
"1353","2012-05-15",9.12
"1354","2012-05-16",9.13
"1355","2012-05-17",8.95
"1356","2012-05-18",8.8
"1357","2012-05-21",8.94
"1358","2012-05-22",8.87
"1359","2012-05-23",8.85
"1360","2012-05-24",8.98
"1361","2012-05-25",8.95
"1362","2012-05-29",9.1
"1363","2012-05-30",8.86
"1364","2012-05-31",9
"1365","2012-06-01",8.87
"1366","2012-06-04",8.94
"1367","2012-06-05",9.07
"1368","2012-06-06",9.09
"1369","2012-06-07",9.01
"1370","2012-06-08",9.18
"1371","2012-06-11",8.95
"1372","2012-06-12",8.83
"1373","2012-06-13",8.73
"1374","2012-06-14",8.82
"1375","2012-06-15",8.81
"1376","2012-06-18",8.92
"1377","2012-06-19",9.04
"1378","2012-06-20",9.05
"1379","2012-06-21",8.91
"1380","2012-06-22",8.92
"1381","2012-06-25",8.86
"1382","2012-06-26",8.96
"1383","2012-06-27",9.08
"1384","2012-06-28",9.4
"1385","2012-06-29",9.62
"1386","2012-07-02",9.68
"1387","2012-07-03",9.76
"1388","2012-07-05",9.74
"1389","2012-07-06",9.73
"1390","2012-07-09",9.72
"1391","2012-07-10",9.7
"1392","2012-07-11",9.75
"1393","2012-07-12",9.72
"1394","2012-07-13",9.85
"1395","2012-07-16",9.92
"1396","2012-07-17",9.95
"1397","2012-07-18",9.94
"1398","2012-07-19",9.87
"1399","2012-07-20",9.89
"1400","2012-07-23",9.8
"1401","2012-07-24",9.68
"1402","2012-07-25",9.68
"1403","2012-07-26",9.72
"1404","2012-07-27",9.78
"1405","2012-07-30",9.82
"1406","2012-07-31",9.85
"1407","2012-08-01",9.76
"1408","2012-08-02",9.63
"1409","2012-08-03",9.79
"1410","2012-08-06",9.88
"1411","2012-08-07",9.71
"1412","2012-08-08",9.74
"1413","2012-08-09",9.68
"1414","2012-08-10",9.81
"1415","2012-08-13",9.87
"1416","2012-08-14",9.92
"1417","2012-08-15",9.98
"1418","2012-08-16",10
"1419","2012-08-17",10.07
"1420","2012-08-20",10.09
"1421","2012-08-21",10.09
"1422","2012-08-22",10.01
"1423","2012-08-23",10.01
"1424","2012-08-24",10.11
"1425","2012-08-27",10.21
"1426","2012-08-28",10.21
"1427","2012-08-29",10.28
"1428","2012-08-30",10.26
"1429","2012-08-31",10.31
"1430","2012-09-04",10.5
"1431","2012-09-05",10.52
"1432","2012-09-06",10.78
"1433","2012-09-07",10.75
"1434","2012-09-10",10.66
"1435","2012-09-11",10.49
"1436","2012-09-12",10.55
"1437","2012-09-13",10.66
"1438","2012-09-14",10.77
"1439","2012-09-17",10.68
"1440","2012-09-18",10.58
"1441","2012-09-19",10.53
"1442","2012-09-20",10.45
"1443","2012-09-21",10.55
"1444","2012-09-24",10.52
"1445","2012-09-25",10.37
"1446","2012-09-26",10.44
"1447","2012-09-27",10.48
"1448","2012-09-28",10.45
"1449","2012-10-01",10.47
"1450","2012-10-02",10.58
"1451","2012-10-03",10.66
"1452","2012-10-04",10.79
"1453","2012-10-05",10.81
"1454","2012-10-08",11.01
"1455","2012-10-09",11.17
"1456","2012-10-10",11.19
"1457","2012-10-11",11.23
"1458","2012-10-12",11.23
"1459","2012-10-15",11.29
"1460","2012-10-16",11.37
"1461","2012-10-17",11.43
"1462","2012-10-18",11.45
"1463","2012-10-19",11.53
"1464","2012-10-22",11.61
"1465","2012-10-23",11.38
"1466","2012-10-24",11.23
"1467","2012-10-25",11.27
"1468","2012-10-26",11.13
"1469","2012-10-31",11.48
"1470","2012-11-01",11.57
"1471","2012-11-02",11.72
"1472","2012-11-05",11.88
"1473","2012-11-06",11.78
"1474","2012-11-07",11.87
"1475","2012-11-08",11.27
"1476","2012-11-09",11.35
"1477","2012-11-12",11.62
"1478","2012-11-13",11.53
"1479","2012-11-14",11.3
"1480","2012-11-15",11.19
"1481","2012-11-16",11.46
"1482","2012-11-19",11.63
"1483","2012-11-20",11.47
"1484","2012-11-21",11.34
"1485","2012-11-23",11.52
"1486","2012-11-26",11.57
"1487","2012-11-27",11.58
"1488","2012-11-28",11.62
"1489","2012-11-29",11.67
"1490","2012-11-30",11.67
"1491","2012-12-03",11.66
"1492","2012-12-04",11.83
"1493","2012-12-05",11.74
"1494","2012-12-06",11.85
"1495","2012-12-07",11.76
"1496","2012-12-10",11.64
"1497","2012-12-11",11.65
"1498","2012-12-12",11.43
"1499","2012-12-13",11.45
"1500","2012-12-14",11.48
"1501","2012-12-17",11.56
"1502","2012-12-18",11.75
"1503","2012-12-19",11.77
"1504","2012-12-20",11.93
"1505","2012-12-21",11.8
"1506","2012-12-24",11.77
"1507","2012-12-26",11.79
"1508","2012-12-27",11.77
"1509","2012-12-28",11.74
"1510","2012-12-31",11.96
"1511","2013-01-02",12.32
"1512","2013-01-03",12.42
"1513","2013-01-04",12.38
"1514","2013-01-07",12.4
"1515","2013-01-08",12.62
"1516","2013-01-09",12.55
"1517","2013-01-10",12.62
"1518","2013-01-11",12.66
"1519","2013-01-14",12.78
"1520","2013-01-15",12.78
"1521","2013-01-16",12.82
"1522","2013-01-17",12.91
"1523","2013-01-18",12.93
"1524","2013-01-22",13.15
"1525","2013-01-23",13.01
"1526","2013-01-24",13
"1527","2013-01-25",13.21
"1528","2013-01-28",13.47
"1529","2013-01-29",13.63
"1530","2013-01-30",13.49
"1531","2013-01-31",13.45
"1532","2013-02-01",13.63
"1533","2013-02-04",13.46
"1534","2013-02-05",13.38
"1535","2013-02-06",13.43
"1536","2013-02-07",13.43
"1537","2013-02-08",13.58
"1538","2013-02-11",13.66
"1539","2013-02-12",14.03
"1540","2013-02-13",14.11
"1541","2013-02-14",14.3
"1542","2013-02-15",14.25
"1543","2013-02-19",14.35
"1544","2013-02-20",14.25
"1545","2013-02-21",14.26
"1546","2013-02-22",14.4
"1547","2013-02-25",14.15
"1548","2013-02-26",14.44
"1549","2013-02-27",14.66
"1550","2013-02-28",14.52
"1551","2013-03-01",14.83
"1552","2013-03-04",14.93
"1553","2013-03-05",14.85
"1554","2013-03-06",14.91
"1555","2013-03-07",15.01
"1556","2013-03-08",15.05
"1557","2013-03-11",15.2
"1558","2013-03-12",14.9
"1559","2013-03-13",14.79
"1560","2013-03-14",15.02
"1561","2013-03-15",15.48
"1562","2013-03-18",15.24
"1563","2013-03-19",15.24
"1564","2013-03-20",15.3
"1565","2013-03-21",15.45
"1566","2013-03-22",15.6
"1567","2013-03-25",15.75
"1568","2013-03-26",15.91
"1569","2013-03-27",15.95
"1570","2013-03-28",16.040001
"1571","2013-04-01",16.16
"1572","2013-04-02",16.24
"1573","2013-04-03",16.27
"1574","2013-04-04",16.450001
"1575","2013-04-05",16.51
"1576","2013-04-08",16.9
"1577","2013-04-09",16.860001
"1578","2013-04-10",17.01
"1579","2013-04-11",16.299999
"1580","2013-04-12",15.09
"1581","2013-04-15",14.93
"1582","2013-04-16",15.43
"1583","2013-04-17",15.19
"1584","2013-04-18",15.22
"1585","2013-04-19",15.74
"1586","2013-04-22",15.75
"1587","2013-04-23",16
"1588","2013-04-24",16.01
"1589","2013-04-25",16.02
"1590","2013-04-26",15.55
"1591","2013-04-29",15.86
"1592","2013-04-30",16.09
"1593","2013-05-01",15.8
"1594","2013-05-02",16.209999
"1595","2013-05-03",16.4
"1596","2013-05-06",16.58
"1597","2013-05-07",16.82
"1598","2013-05-08",16.969999
"1599","2013-05-09",16.66
"1600","2013-05-10",16.75
"1601","2013-05-13",16.879999
"1602","2013-05-14",17.09
"1603","2013-05-15",17.32
"1604","2013-05-16",17.26
"1605","2013-05-17",17.459999
"1606","2013-05-20",17.33
"1607","2013-05-21",17.459999
"1608","2013-05-22",16.870001
"1609","2013-05-23",16.549999
"1610","2013-05-24",16.35
"1611","2013-05-28",16.200001
"1612","2013-05-29",15.35
"1613","2013-05-30",15.14
"1614","2013-05-31",14.84
"1615","2013-06-03",14.99
"1616","2013-06-04",14.79
"1617","2013-06-05",14.66
"1618","2013-06-06",15.16
"1619","2013-06-07",15.21
"1620","2013-06-10",15.12
"1621","2013-06-11",14.91
"1622","2013-06-12",14.62
"1623","2013-06-13",14.78
"1624","2013-06-14",14.8
"1625","2013-06-17",14.94
"1626","2013-06-18",15.27
"1627","2013-06-19",14.72
"1628","2013-06-20",14.07
"1629","2013-06-21",14.05
"1630","2013-06-24",13.73
"1631","2013-06-25",14.01
"1632","2013-06-26",14.19
"1633","2013-06-27",14.63
"1634","2013-06-28",14.32
"1635","2013-07-01",14.31
"1636","2013-07-02",14.49
"1637","2013-07-03",13.95
"1638","2013-07-05",13.86
"1639","2013-07-08",13.95
"1640","2013-07-09",14.14
"1641","2013-07-10",14.66
"1642","2013-07-11",15.09
"1643","2013-07-12",14.95
"1644","2013-07-15",15.13
"1645","2013-07-16",15.07
"1646","2013-07-17",15.19
"1647","2013-07-18",15.4
"1648","2013-07-19",15.39
"1649","2013-07-22",15.47
"1650","2013-07-23",15.42
"1651","2013-07-24",14.88
"1652","2013-07-25",15.15
"1653","2013-07-26",15.21
"1654","2013-07-29",14.97
"1655","2013-07-30",14.85
"1656","2013-07-31",14.6
"1657","2013-08-01",14.17
"1658","2013-08-02",14.14
"1659","2013-08-05",14.22
"1660","2013-08-06",14.24
"1661","2013-08-07",14.08
"1662","2013-08-08",13.65
"1663","2013-08-09",13.69
"1664","2013-08-12",13.74
"1665","2013-08-13",13.54
"1666","2013-08-14",13.59
"1667","2013-08-15",12.7
"1668","2013-08-16",12.27
"1669","2013-08-19",11.95
"1670","2013-08-20",12.38
"1671","2013-08-21",12.36
"1672","2013-08-22",12.3
"1673","2013-08-23",12.38
"1674","2013-08-26",12.1
"1675","2013-08-27",12.21
"1676","2013-08-28",12
"1677","2013-08-29",11.86
"1678","2013-08-30",11.55
"1679","2013-09-03",11.6
"1680","2013-09-04",11.66
"1681","2013-09-05",11.51
"1682","2013-09-06",11.99
"1683","2013-09-09",12.21
"1684","2013-09-10",11.96
"1685","2013-09-11",12.05
"1686","2013-09-12",12.05
"1687","2013-09-13",12.06
"1688","2013-09-16",12.22
"1689","2013-09-17",12.21
"1690","2013-09-18",12.76
"1691","2013-09-19",12.7
"1692","2013-09-20",12.31
"1693","2013-09-23",12.45
"1694","2013-09-24",12.41
"1695","2013-09-25",12.58
"1696","2013-09-26",12.27
"1697","2013-09-27",12.25
"1698","2013-09-30",12.17
"1699","2013-10-01",12.47
"1700","2013-10-02",12.35
"1701","2013-10-03",12.12
"1702","2013-10-04",12.07
"1703","2013-10-07",12.34
"1704","2013-10-08",12.23
"1705","2013-10-09",12.35
"1706","2013-10-10",12.65
"1707","2013-10-11",12.5
"1708","2013-10-14",12.67
"1709","2013-10-15",12.55
"1710","2013-10-16",12.74
"1711","2013-10-17",12.92
"1712","2013-10-18",12.98
"1713","2013-10-21",12.84
"1714","2013-10-22",13.04
"1715","2013-10-23",13.13
"1716","2013-10-24",13.27
"1717","2013-10-25",13.34
"1718","2013-10-28",13.33
"1719","2013-10-29",13.3
"1720","2013-10-30",13.11
"1721","2013-10-31",13.04
"1722","2013-11-01",13.15
"1723","2013-11-04",13.21
"1724","2013-11-05",13.13
"1725","2013-11-06",13.12
"1726","2013-11-07",13
"1727","2013-11-08",12.81
"1728","2013-11-11",12.83
"1729","2013-11-12",12.79
"1730","2013-11-13",12.79
"1731","2013-11-14",12.96
"1732","2013-11-15",13.17
"1733","2013-11-18",13.13
"1734","2013-11-19",13.2
"1735","2013-11-20",13.09
"1736","2013-11-21",13.3
"1737","2013-11-22",13.36
"1738","2013-11-25",13.24
"1739","2013-11-26",13.23
"1740","2013-11-27",13.52
"1741","2013-11-29",13.21
"1742","2013-12-02",12.97
"1743","2013-12-03",12.83
"1744","2013-12-04",12.75
"1745","2013-12-05",12.68
"1746","2013-12-06",12.75
"1747","2013-12-09",12.79
"1748","2013-12-10",12.49
"1749","2013-12-11",12.16
"1750","2013-12-12",11.92
"1751","2013-12-13",12.02
"1752","2013-12-16",12.21
"1753","2013-12-17",12.33
"1754","2013-12-18",12.6
"1755","2013-12-19",12.22
"1756","2013-12-20",12.38
"1757","2013-12-23",12.45
"1758","2013-12-24",12.45
"1759","2013-12-26",12.51
"1760","2013-12-27",12.45
"1761","2013-12-30",12.46
"1762","2013-12-31",12.22
"1763","2014-01-02",12.3
"1764","2014-01-03",12.33
"1765","2014-01-06",12.2
"1766","2014-01-07",12.42
"1767","2014-01-08",12.5
"1768","2014-01-09",12.62
"1769","2014-01-10",12.54
"1770","2014-01-13",12.48
"1771","2014-01-14",12.53
"1772","2014-01-15",12.53
"1773","2014-01-16",12.49
"1774","2014-01-17",12.56
"1775","2014-01-21",12.71
"1776","2014-01-22",12.82
"1777","2014-01-23",12.81
"1778","2014-01-24",12.75
"1779","2014-01-27",12.8
"1780","2014-01-28",12.95
"1781","2014-01-29",12.96
"1782","2014-01-30",13.3
"1783","2014-01-31",13.27
"1784","2014-02-03",13.01
"1785","2014-02-04",12.97
"1786","2014-02-05",12.75
"1787","2014-02-06",12.86
"1788","2014-02-07",12.7
"1789","2014-02-10",12.92
"1790","2014-02-11",13.15
"1791","2014-02-12",13.23
"1792","2014-02-13",13.31
"1793","2014-02-14",13.27
"1794","2014-02-18",13.05
"1795","2014-02-19",13.05
"1796","2014-02-20",13.02
"1797","2014-02-21",13.07
"1798","2014-02-24",13.1
"1799","2014-02-25",13.05
"1800","2014-02-26",13.07
"1801","2014-02-27",13.08
"1802","2014-02-28",13.19
"1803","2014-03-03",13.15
"1804","2014-03-04",13.47
"1805","2014-03-05",13.62
"1806","2014-03-06",13.29
"1807","2014-03-07",13.09
"1808","2014-03-10",13.02
"1809","2014-03-11",13.02
"1810","2014-03-12",12.76
"1811","2014-03-13",12.62
"1812","2014-03-14",12.7
"1813","2014-03-17",12.82
"1814","2014-03-18",12.89
"1815","2014-03-19",12.59
"1816","2014-03-20",12.47
"1817","2014-03-21",12.48
"1818","2014-03-24",12.47
"1819","2014-03-25",12.58
"1820","2014-03-26",12.5
"1821","2014-03-27",12.61
"1822","2014-03-28",12.69
"1823","2014-03-31",12.79
"1824","2014-04-01",12.87
"1825","2014-04-02",12.88
"1826","2014-04-03",12.86
"1827","2014-04-04",12.8
"1828","2014-04-07",12.96
"1829","2014-04-08",13.07
"1830","2014-04-09",13.02
"1831","2014-04-10",13
"1832","2014-04-11",12.96
"1833","2014-04-14",12.99
"1834","2014-04-15",13.16
"1835","2014-04-16",13.23
"1836","2014-04-17",13.34
"1837","2014-04-21",13.28
"1838","2014-04-22",13.24
"1839","2014-04-23",13.17
"1840","2014-04-24",13.29
"1841","2014-04-25",13.26
"1842","2014-04-28",13.41
"1843","2014-04-29",13.39
"1844","2014-04-30",13.5
"1845","2014-05-01",13.48
"1846","2014-05-02",13.47
"1847","2014-05-05",13.41
"1848","2014-05-06",13.33
"1849","2014-05-07",13.29
"1850","2014-05-08",13.32
"1851","2014-05-09",13.55
"1852","2014-05-12",13.49
"1853","2014-05-13",13.45
"1854","2014-05-14",13.39
"1855","2014-05-15",13.44
"1856","2014-05-16",13.66
"1857","2014-05-19",13.5
"1858","2014-05-20",13.33
"1859","2014-05-21",13.32
"1860","2014-05-22",13.22
"1861","2014-05-23",13.42
"1862","2014-05-27",13.6
"1863","2014-05-28",13.43
"1864","2014-05-29",13.45
"1865","2014-05-30",13.52
"1866","2014-06-02",13.61
"1867","2014-06-03",13.61
"1868","2014-06-04",13.64
"1869","2014-06-05",13.92
"1870","2014-06-06",13.9
"1871","2014-06-09",13.69
"1872","2014-06-10",13.2
"1873","2014-06-11",13.11
"1874","2014-06-12",13.15
"1875","2014-06-13",13.01
"1876","2014-06-16",12.91
"1877","2014-06-17",12.88
"1878","2014-06-18",12.88
"1879","2014-06-19",12.94
"1880","2014-06-20",13.31
"1881","2014-06-23",13.09
"1882","2014-06-24",13.14
"1883","2014-06-25",13.11
"1884","2014-06-26",13.15
"1885","2014-06-27",13.23
"1886","2014-06-30",13.24
"1887","2014-07-01",13.23
"1888","2014-07-02",13.07
"1889","2014-07-03",12.95
"1890","2014-07-07",12.97
"1891","2014-07-08",13.08
"1892","2014-07-09",13.01
"1893","2014-07-10",13.04
"1894","2014-07-11",12.96
"1895","2014-07-14",12.99
"1896","2014-07-15",13.08
"1897","2014-07-16",13.1
"1898","2014-07-17",13.06
"1899","2014-07-18",13.08
"1900","2014-07-21",13.14
"1901","2014-07-22",13.19
"1902","2014-07-23",13.22
"1903","2014-07-24",13.48
"1904","2014-07-25",13.22
"1905","2014-07-28",13.62
"1906","2014-07-29",13.35
"1907","2014-07-30",13.28
"1908","2014-07-31",13.46
"1909","2014-08-01",13.48
"1910","2014-08-04",13.45
"1911","2014-08-05",13.33
"1912","2014-08-06",13.28
"1913","2014-08-07",13.24
"1914","2014-08-08",13.24
"1915","2014-08-11",13.36
"1916","2014-08-12",13.41
"1917","2014-08-13",13.55
"1918","2014-08-14",13.67
"1919","2014-08-15",13.59
"1920","2014-08-18",13.79
"1921","2014-08-19",13.85
"1922","2014-08-20",13.95
"1923","2014-08-21",13.93
"1924","2014-08-22",13.83
"1925","2014-08-25",13.77
"1926","2014-08-26",13.9
"1927","2014-08-27",13.99
"1928","2014-08-28",13.98
"1929","2014-08-29",14.09
"1930","2014-09-02",14.06
"1931","2014-09-03",14.05
"1932","2014-09-04",13.96
"1933","2014-09-05",13.88
