"","date","ENLV"
"983","2018-06-25",13.36
"984","2018-06-26",14
"985","2018-06-27",12.8
"986","2018-06-28",13.44
"987","2018-06-29",13.112
"988","2018-07-02",13.68
"989","2018-07-03",14.08
"990","2018-07-05",13.76
"991","2018-07-06",13.84
"992","2018-07-09",13.76
"993","2018-07-10",13.92
"994","2018-07-11",14.32
"995","2018-07-12",12.88
"996","2018-07-13",12.8
"997","2018-07-16",12
"998","2018-07-17",12.4
"999","2018-07-18",12.32
"1000","2018-07-19",12
"1001","2018-07-20",12.32
"1002","2018-07-23",12.08
"1003","2018-07-24",11.68
"1004","2018-07-25",11.6
"1005","2018-07-26",10.48
"1006","2018-07-27",8.88
"1007","2018-07-30",9.28
"1008","2018-07-31",9.256
"1009","2018-08-01",9.36
"1010","2018-08-02",8.56
"1011","2018-08-03",10.24
"1012","2018-08-06",8.64
"1013","2018-08-07",9.12
"1014","2018-08-08",9.12
"1015","2018-08-09",9.92
"1016","2018-08-10",9.12
"1017","2018-08-13",10.24
"1018","2018-08-14",9.6
"1019","2018-08-15",8.96
"1020","2018-08-16",9.04
"1021","2018-08-17",8.88
"1022","2018-08-20",9.28
"1023","2018-08-21",8.96
"1024","2018-08-22",8.96
"1025","2018-08-23",9.68
"1026","2018-08-24",9.76
"1027","2018-08-27",9.44
"1028","2018-08-28",10.64
"1029","2018-08-29",10.08
"1030","2018-08-30",10.64
"1031","2018-08-31",10.112
"1032","2018-09-04",10.048
"1033","2018-09-05",9.96
"1034","2018-09-06",9.52
"1035","2018-09-07",10.16
"1036","2018-09-10",10.112
"1037","2018-09-11",9.84
"1038","2018-09-12",10.08
"1039","2018-09-13",9.808
"1040","2018-09-14",9.84
"1041","2018-09-17",10
"1042","2018-09-18",10.24
"1043","2018-09-19",10.752
"1044","2018-09-20",10.4
"1045","2018-09-21",10
"1046","2018-09-24",10.2
"1047","2018-09-25",10.84
"1048","2018-09-26",11.12
"1049","2018-09-27",11.52
"1050","2018-09-28",10.8
"1051","2018-10-01",11.2
"1052","2018-10-02",10.88
"1053","2018-10-03",10.72
"1054","2018-10-04",13.28
"1055","2018-10-05",12
"1056","2018-10-08",11.296
"1057","2018-10-09",11.36
"1058","2018-10-10",11.336
"1059","2018-10-11",10.56
"1060","2018-10-12",10.08
"1061","2018-10-15",10.16
"1062","2018-10-16",10.4
"1063","2018-10-17",10.48
"1064","2018-10-18",12.88
"1065","2018-10-19",12.8
"1066","2018-10-22",12.072
"1067","2018-10-23",12.64
"1068","2018-10-24",11.04
"1069","2018-10-25",11.12
"1070","2018-10-26",11.04
"1071","2018-10-29",10.4
"1072","2018-10-30",10
"1073","2018-10-31",10.72
"1074","2018-11-01",11.12
"1075","2018-11-02",11.84
"1076","2018-11-05",11.76
"1077","2018-11-06",12.56
"1078","2018-11-07",10.8
"1079","2018-11-08",11.44
"1080","2018-11-09",10.88
"1081","2018-11-12",10.8
"1082","2018-11-13",10.64
"1083","2018-11-14",10.632
"1084","2018-11-15",10.4
"1085","2018-11-16",9.52
"1086","2018-11-19",9.52
"1087","2018-11-20",12.4
"1088","2018-11-21",10.88
"1089","2018-11-23",10.24
"1090","2018-11-26",10.4
"1091","2018-11-27",10.08
"1092","2018-11-28",10.4
"1093","2018-11-29",10.16
"1094","2018-11-30",10.16
"1095","2018-12-03",10
"1096","2018-12-04",10.16
"1097","2018-12-06",10.024
"1098","2018-12-07",9.84
"1099","2018-12-10",9.28
"1100","2018-12-11",9.2
"1101","2018-12-12",8.48
"1102","2018-12-13",9.44
"1103","2018-12-14",8.936
"1104","2018-12-17",7.96
"1105","2018-12-18",8.08
"1106","2018-12-19",8.24
"1107","2018-12-20",7.504
"1108","2018-12-21",7.2
"1109","2018-12-24",7.04
"1110","2018-12-26",7.32
"1111","2018-12-27",7.68
"1112","2018-12-28",6.8
"1113","2018-12-31",6.192
"1114","2019-01-02",6.8
"1115","2019-01-03",7.68
"1116","2019-01-04",7.92
"1117","2019-01-07",7.368
"1118","2019-01-08",7.976
"1119","2019-01-09",8.352
"1120","2019-01-10",7.848
"1121","2019-01-11",8.08
"1122","2019-01-14",8.96
"1123","2019-01-15",8.64
"1124","2019-01-16",8.16
"1125","2019-01-17",8.16
"1126","2019-01-18",8.28
"1127","2019-01-22",7.68
"1128","2019-01-23",8.16
"1129","2019-01-24",8.32
"1130","2019-01-25",8.56
"1131","2019-01-28",8.08
"1132","2019-01-29",8.64
"1133","2019-01-30",8.32
"1134","2019-01-31",8.76
"1135","2019-02-01",9.12
"1136","2019-02-04",9.36
"1137","2019-02-05",9.24
"1138","2019-02-06",9.52
"1139","2019-02-07",9.52
"1140","2019-02-08",9.2
"1141","2019-02-11",8.64
"1142","2019-02-12",9.2
"1143","2019-02-13",9.2
"1144","2019-02-14",8.8
"1145","2019-02-15",9.368
"1146","2019-02-19",12.08
"1147","2019-02-20",11.76
"1148","2019-02-21",11.28
"1149","2019-02-22",11.28
"1150","2019-02-25",10.88
"1151","2019-02-26",10.72
"1152","2019-02-27",10.48
"1153","2019-02-28",10.08
"1154","2019-03-01",10.56
"1155","2019-03-04",10.16
"1156","2019-03-05",10.32
"1157","2019-03-06",11.275
"1158","2019-03-07",15.405
"1159","2019-03-08",12.6
"1160","2019-03-11",11.29
"1161","2019-03-12",11.77
"1162","2019-03-13",10.7
"1163","2019-03-14",11.19
"1164","2019-03-15",10.72
"1165","2019-03-18",10.82
"1166","2019-03-19",10.847
"1167","2019-03-20",11.2
"1168","2019-03-21",11.346
"1169","2019-03-22",10.78
"1170","2019-03-25",11.5
"1171","2019-03-26",10.298
"1172","2019-03-27",10.7
"1173","2019-03-28",12.21
"1174","2019-03-29",12.4
"1175","2019-04-01",11.396
"1176","2019-04-02",11.18
"1177","2019-04-03",11.4
"1178","2019-04-04",11.27
"1179","2019-04-05",11.11
"1180","2019-04-08",11
"1181","2019-04-09",10.58
"1182","2019-04-10",9.5
"1183","2019-04-11",8.32
"1184","2019-04-12",9.93
"1185","2019-04-15",9.25
"1186","2019-04-16",9.408
"1187","2019-04-17",8.94
"1188","2019-04-18",8.44
"1189","2019-04-22",8.88
"1190","2019-04-23",8.99
"1191","2019-04-24",8.987
"1192","2019-04-25",8.987
"1193","2019-04-26",8.547
"1194","2019-04-29",10
"1195","2019-04-30",10.49
"1196","2019-05-01",11.445
"1197","2019-05-02",11.11
"1198","2019-05-03",11
"1199","2019-05-06",11
"1200","2019-05-07",11.373
"1201","2019-05-08",11.19
"1202","2019-05-09",10.94
"1203","2019-05-10",10.6
"1204","2019-05-13",10.85
"1205","2019-05-14",10.89
"1206","2019-05-15",11.32
"1207","2019-05-16",11.63
"1208","2019-05-17",12.29
"1209","2019-05-20",12.71
"1210","2019-05-21",12.79
"1211","2019-05-22",11.89
"1212","2019-05-23",11.49
"1213","2019-05-24",11.835
"1214","2019-05-28",11.44
"1215","2019-05-29",11.45
"1216","2019-05-30",11.814
"1217","2019-05-31",11.58
"1218","2019-06-03",11.722
"1219","2019-06-04",11.99
"1220","2019-06-05",12.001
"1221","2019-06-06",11
"1222","2019-06-07",11.418
"1223","2019-06-10",11.32
"1224","2019-06-11",11.31
"1225","2019-06-12",12.95
"1226","2019-06-13",14.97
"1227","2019-06-14",16.198
"1228","2019-06-17",17.799999
"1229","2019-06-18",17.5
"1230","2019-06-19",19.5
"1231","2019-06-20",17.77
"1232","2019-06-21",17.02
"1233","2019-06-24",18.59
"1234","2019-06-25",18.5
"1235","2019-06-26",19.4
"1236","2019-06-27",20.299999
"1237","2019-06-28",21.5
"1238","2019-07-01",21.5
"1239","2019-07-02",20.700001
"1240","2019-07-03",21.02
"1241","2019-07-05",22
"1242","2019-07-08",21.75
"1243","2019-07-09",22.48
"1244","2019-07-10",22.98
"1245","2019-07-11",23.25
"1246","2019-07-12",23
"1247","2019-07-15",25.959999
"1248","2019-07-16",28.49
"1249","2019-07-17",27.35
"1250","2019-07-18",26.57
"1251","2019-07-19",27.987
"1252","2019-07-22",27.25
"1253","2019-07-23",23.485001
"1254","2019-07-24",19.700001
"1255","2019-07-25",21.4
"1256","2019-07-26",21.07
"1257","2019-07-29",20.620001
"1258","2019-07-30",21.65
"1259","2019-07-31",22.530001
"1260","2019-08-01",22.545
"1261","2019-08-02",22.450001
"1262","2019-08-05",20.780001
"1263","2019-08-06",22.950001
"1264","2019-08-07",23.309999
"1265","2019-08-08",24.99
"1266","2019-08-09",25.68
"1267","2019-08-12",25.51
"1268","2019-08-13",26.950001
"1269","2019-08-14",27
"1270","2019-08-15",26.5
"1271","2019-08-16",27.799999
"1272","2019-08-19",28.5
"1273","2019-08-20",28.200001
"1274","2019-08-21",27.940001
"1275","2019-08-22",27.719999
"1276","2019-08-23",27.5
"1277","2019-08-26",26.75
"1278","2019-08-27",26.9
"1279","2019-08-28",26.1
"1280","2019-08-29",27.4
"1281","2019-08-30",27.889999
"1282","2019-09-03",26.57
"1283","2019-09-04",27.5
"1284","2019-09-05",27.870001
"1285","2019-09-06",27.799999
"1286","2019-09-09",28.15
"1287","2019-09-10",28.200001
"1288","2019-09-11",28.91
"1289","2019-09-12",30.969999
"1290","2019-09-13",31.98
"1291","2019-09-16",33.200001
"1292","2019-09-17",33.799999
"1293","2019-09-18",34.799999
"1294","2019-09-19",36.389999
"1295","2019-09-20",36.77
"1296","2019-09-23",39.419998
"1297","2019-09-24",37.75
"1298","2019-09-25",36.369999
"1299","2019-09-26",27.700001
"1300","2019-09-27",28.49
"1301","2019-09-30",26.709999
"1302","2019-10-01",27.48
"1303","2019-10-02",19.809999
"1304","2019-10-03",11.18
"1305","2019-10-04",10.35
"1306","2019-10-07",9.68
"1307","2019-10-08",8.52
"1308","2019-10-09",9.53
"1309","2019-10-10",8.5
"1310","2019-10-11",7.6
"1311","2019-10-14",8.11
"1312","2019-10-15",8.03
"1313","2019-10-16",8.52
"1314","2019-10-17",9.19
"1315","2019-10-18",8.68
"1316","2019-10-21",8.48
"1317","2019-10-22",8.4
"1318","2019-10-23",8.22
"1319","2019-10-24",7.73
"1320","2019-10-25",7.84
"1321","2019-10-28",7.57
"1322","2019-10-29",7.13
"1323","2019-10-30",7.2
"1324","2019-10-31",6.67
"1325","2019-11-01",6.676
"1326","2019-11-04",7.5
"1327","2019-11-05",7
"1328","2019-11-06",6.61
"1329","2019-11-07",7.3
"1330","2019-11-08",7.46
"1331","2019-11-11",7.47
"1332","2019-11-12",7.6
"1333","2019-11-13",7.55
"1334","2019-11-14",8.34
"1335","2019-11-15",8.19
"1336","2019-11-18",8.62
"1337","2019-11-19",8.8
"1338","2019-11-20",8.28
"1339","2019-11-21",7.63
"1340","2019-11-22",7.86
"1341","2019-11-25",7.86
"1342","2019-11-26",8.27
"1343","2019-11-27",8.51
"1344","2019-11-29",8.68
"1345","2019-12-02",8.59
"1346","2019-12-03",8.06
"1347","2019-12-04",8.06
"1348","2019-12-05",7.85
"1349","2019-12-06",7.89
"1350","2019-12-09",7.98
"1351","2019-12-10",7.84
"1352","2019-12-11",8.2
"1353","2019-12-12",8.16
"1354","2019-12-13",8.38
"1355","2019-12-16",8.67
"1356","2019-12-17",8.968
"1357","2019-12-18",9.935
"1358","2019-12-19",9.88
"1359","2019-12-20",9.83
"1360","2019-12-23",10.178
"1361","2019-12-24",9.642
"1362","2019-12-26",8.96
"1363","2019-12-27",9.127
"1364","2019-12-30",8.53
"1365","2019-12-31",8.391
"1366","2020-01-02",8.67
"1367","2020-01-03",9
"1368","2020-01-06",8.3
"1369","2020-01-07",8.685
"1370","2020-01-08",8.648
"1371","2020-01-09",8.41
"1372","2020-01-10",8.4
"1373","2020-01-13",9.45
"1374","2020-01-14",9.6
"1375","2020-01-15",9.13
"1376","2020-01-16",8.54
"1377","2020-01-17",8.928
"1378","2020-01-21",9.056
"1379","2020-01-22",9.81
"1380","2020-01-23",9.91
"1381","2020-01-24",9.095
"1382","2020-01-27",8.51
"1383","2020-01-28",8.98
"1384","2020-01-29",8.3
"1385","2020-01-30",8.16
"1386","2020-01-31",7.98
"1387","2020-02-03",7.7
"1388","2020-02-04",7.57
"1389","2020-02-05",6.88
"1390","2020-02-06",7.711
"1391","2020-02-07",7.75
"1392","2020-02-10",8.26
"1393","2020-02-11",8.2
"1394","2020-02-12",8.74
"1395","2020-02-13",8.3
"1396","2020-02-14",8.262
"1397","2020-02-18",9
"1398","2020-02-19",8.76
"1399","2020-02-20",8.96
"1400","2020-02-21",9.399
"1401","2020-02-24",8.73
"1402","2020-02-25",7.85
"1403","2020-02-26",8.5
"1404","2020-02-27",8.3
"1405","2020-02-28",8.95
"1406","2020-03-02",7
"1407","2020-03-03",6.96
"1408","2020-03-04",6.47
"1409","2020-03-05",5.84
"1410","2020-03-06",5.75
"1411","2020-03-09",5.68
"1412","2020-03-10",5.76
"1413","2020-03-11",5.77
"1414","2020-03-12",4.99
"1415","2020-03-13",4.75
"1416","2020-03-16",5.42
"1417","2020-03-17",5.26
"1418","2020-03-18",3.94
"1419","2020-03-19",3.77
"1420","2020-03-20",4.25
"1421","2020-03-23",4.12
"1422","2020-03-24",4.24
"1423","2020-03-25",4.38
"1424","2020-03-26",4.93
"1425","2020-03-27",4.52
"1426","2020-03-30",4.61
"1427","2020-03-31",4.68
"1428","2020-04-01",4.69
"1429","2020-04-02",4.86
"1430","2020-04-03",4.85
"1431","2020-04-06",4.62
"1432","2020-04-07",4.4
"1433","2020-04-08",4.4
"1434","2020-04-09",4.56
"1435","2020-04-13",4.74
"1436","2020-04-14",4.9
"1437","2020-04-15",5.6
"1438","2020-04-16",5.2
"1439","2020-04-17",5.2
"1440","2020-04-20",5.24
"1441","2020-04-21",5.24
"1442","2020-04-22",5.27
"1443","2020-04-23",5.3
"1444","2020-04-24",5.61
"1445","2020-04-27",5.64
"1446","2020-04-28",5.56
"1447","2020-04-29",5.65
"1448","2020-04-30",5.49
"1449","2020-05-01",5.166
"1450","2020-05-04",5.12
"1451","2020-05-05",5.28
"1452","2020-05-06",5.35
"1453","2020-05-07",5.18
"1454","2020-05-08",5.24
"1455","2020-05-11",5.255
"1456","2020-05-12",5.57
"1457","2020-05-13",5.1
"1458","2020-05-14",4.82
"1459","2020-05-15",4.98
"1460","2020-05-18",5.01
"1461","2020-05-19",5.08
"1462","2020-05-20",5.22
"1463","2020-05-21",5.38
"1464","2020-05-22",5.29
"1465","2020-05-26",5.2
"1466","2020-05-27",5.24
"1467","2020-05-28",5.301
"1468","2020-05-29",5.19
"1469","2020-06-01",5.37
"1470","2020-06-02",5.3
"1471","2020-06-03",5.48
"1472","2020-06-04",5.3
"1473","2020-06-05",5.32
"1474","2020-06-08",5.32
"1475","2020-06-09",6.2
"1476","2020-06-10",5.878
"1477","2020-06-11",5.31
"1478","2020-06-12",5.44
"1479","2020-06-15",5.7
"1480","2020-06-16",5.59
"1481","2020-06-17",5.92
"1482","2020-06-18",5.96
"1483","2020-06-19",5.89
"1484","2020-06-22",5.74
"1485","2020-06-23",6.4
"1486","2020-06-24",6.34
"1487","2020-06-25",6.22
"1488","2020-06-26",6.17
"1489","2020-06-29",6.065
"1490","2020-06-30",5.06
"1491","2020-07-01",5.23
"1492","2020-07-02",5.29
"1493","2020-07-06",5.42
"1494","2020-07-07",5.34
"1495","2020-07-08",5.31
"1496","2020-07-09",5.29
"1497","2020-07-10",5.15
"1498","2020-07-13",5.01
"1499","2020-07-14",5.1
"1500","2020-07-15",5.3
"1501","2020-07-16",5.65
"1502","2020-07-17",5.78
"1503","2020-07-20",5.6
"1504","2020-07-21",5.74
"1505","2020-07-22",5.71
"1506","2020-07-23",5.54
"1507","2020-07-24",5.51
"1508","2020-07-27",5.6
"1509","2020-07-28",5.5
"1510","2020-07-29",5.68
"1511","2020-07-30",5.58
"1512","2020-07-31",5.46
"1513","2020-08-03",5.33
"1514","2020-08-04",5.46
"1515","2020-08-05",5.57
"1516","2020-08-06",5.37
"1517","2020-08-07",5.25
"1518","2020-08-10",5.42
"1519","2020-08-11",5.28
"1520","2020-08-12",5.19
"1521","2020-08-13",5.33
"1522","2020-08-14",5.32
"1523","2020-08-17",5.29
"1524","2020-08-18",4.95
"1525","2020-08-19",5.13
"1526","2020-08-20",5.07
"1527","2020-08-21",4.91
"1528","2020-08-24",4.78
"1529","2020-08-25",5.1
"1530","2020-08-26",4.87
"1531","2020-08-27",5.3
"1532","2020-08-28",5.35
"1533","2020-08-31",5.19
"1534","2020-09-01",5.02
"1535","2020-09-02",5.1
"1536","2020-09-03",4.91
"1537","2020-09-04",4.97
"1538","2020-09-08",4.65
"1539","2020-09-09",4.71
"1540","2020-09-10",4.64
"1541","2020-09-11",4.98
"1542","2020-09-14",5.21
"1543","2020-09-15",5.18
"1544","2020-09-16",5.28
"1545","2020-09-17",5.22
"1546","2020-09-18",5.28
"1547","2020-09-21",5.07
"1548","2020-09-22",5.15
"1549","2020-09-23",4.88
"1550","2020-09-24",4.84
"1551","2020-09-25",4.95
"1552","2020-09-28",5.05
"1553","2020-09-29",4.9
"1554","2020-09-30",5.94
"1555","2020-10-01",8.79
"1556","2020-10-02",10.35
"1557","2020-10-05",14.3
"1558","2020-10-06",14.5
"1559","2020-10-07",13.45
"1560","2020-10-08",11.44
"1561","2020-10-09",11.78
"1562","2020-10-12",11.3
"1563","2020-10-13",13.87
"1564","2020-10-14",13.23
"1565","2020-10-15",13.07
"1566","2020-10-16",13.19
"1567","2020-10-19",13.38
"1568","2020-10-20",13.8
"1569","2020-10-21",13.14
"1570","2020-10-22",12.65
"1571","2020-10-23",13.25
"1572","2020-10-26",12.35
"1573","2020-10-27",12.13
"1574","2020-10-28",11.33
"1575","2020-10-29",11.75
"1576","2020-10-30",11.04
"1577","2020-11-02",11.43
"1578","2020-11-03",12.04
"1579","2020-11-04",11.57
"1580","2020-11-05",11.79
"1581","2020-11-06",11.5
"1582","2020-11-09",9.72
"1583","2020-11-10",9.45
"1584","2020-11-11",9.66
"1585","2020-11-12",9.55
"1586","2020-11-13",9.28
"1587","2020-11-16",8.67
"1588","2020-11-17",8.31
"1589","2020-11-18",8.89
"1590","2020-11-19",8.4
"1591","2020-11-20",8.54
"1592","2020-11-23",8.16
"1593","2020-11-24",8.44
"1594","2020-11-25",8.36
"1595","2020-11-27",8.62
