"","date","ATKR"
"969","2020-04-16",20.68
"970","2020-04-17",22.23
"971","2020-04-20",21.309999
"972","2020-04-21",20.549999
"973","2020-04-22",20.540001
"974","2020-04-23",21.690001
"975","2020-04-24",21.77
"976","2020-04-27",22.639999
"977","2020-04-28",23.690001
"978","2020-04-29",25
"979","2020-04-30",24.34
"980","2020-05-01",23.41
"981","2020-05-04",22.860001
"982","2020-05-05",23.860001
"983","2020-05-06",21.799999
"984","2020-05-07",24.190001
"985","2020-05-08",23.82
"986","2020-05-11",23.58
"987","2020-05-12",23.280001
"988","2020-05-13",21.530001
"989","2020-05-14",22.030001
"990","2020-05-15",21.92
"991","2020-05-18",25.18
"992","2020-05-19",25.059999
"993","2020-05-20",25.32
"994","2020-05-21",25.1
"995","2020-05-22",24.91
"996","2020-05-26",26.57
"997","2020-05-27",28.5
"998","2020-05-28",27.57
"999","2020-05-29",26.84
"1000","2020-06-01",27.040001
"1001","2020-06-02",27.58
"1002","2020-06-03",29.01
"1003","2020-06-04",28.950001
"1004","2020-06-05",31.18
"1005","2020-06-08",33.029999
"1006","2020-06-09",30.17
"1007","2020-06-10",28.860001
"1008","2020-06-11",26.030001
"1009","2020-06-12",26.6
"1010","2020-06-15",26.969999
"1011","2020-06-16",28.709999
"1012","2020-06-17",27.15
"1013","2020-06-18",27.110001
"1014","2020-06-19",26.75
"1015","2020-06-22",26.610001
"1016","2020-06-23",26.93
"1017","2020-06-24",26.030001
"1018","2020-06-25",25.85
"1019","2020-06-26",24.48
"1020","2020-06-29",26.780001
"1021","2020-06-30",27.35
"1022","2020-07-01",25.76
"1023","2020-07-02",26.129999
"1024","2020-07-06",26.860001
"1025","2020-07-07",25.799999
"1026","2020-07-08",25.889999
"1027","2020-07-09",24.950001
"1028","2020-07-10",25.67
"1029","2020-07-13",25.360001
"1030","2020-07-14",26.33
"1031","2020-07-15",27.860001
"1032","2020-07-16",27.48
"1033","2020-07-17",27.549999
"1034","2020-07-20",26.790001
"1035","2020-07-21",27.41
"1036","2020-07-22",27.48
"1037","2020-07-23",27.459999
"1038","2020-07-24",27.1
"1039","2020-07-27",27.68
"1040","2020-07-28",26.68
"1041","2020-07-29",27.790001
"1042","2020-07-30",26.32
"1043","2020-07-31",26.67
"1044","2020-08-03",27.84
"1045","2020-08-04",29.02
"1046","2020-08-05",28.879999
"1047","2020-08-06",29.17
"1048","2020-08-07",30.639999
"1049","2020-08-10",31.84
"1050","2020-08-11",32.299999
"1051","2020-08-12",32.07
"1052","2020-08-13",31.15
"1053","2020-08-14",30.77
"1054","2020-08-17",30.92
"1055","2020-08-18",30.540001
"1056","2020-08-19",30.129999
"1057","2020-08-20",29.629999
"1058","2020-08-21",29.280001
"1059","2020-08-24",29.639999
"1060","2020-08-25",29.24
"1061","2020-08-26",28.549999
"1062","2020-08-27",28.41
"1063","2020-08-28",27.959999
"1064","2020-08-31",26.73
"1065","2020-09-01",27.65
"1066","2020-09-02",27.969999
"1067","2020-09-03",26.799999
"1068","2020-09-04",26.68
"1069","2020-09-08",26.049999
"1070","2020-09-09",26.389999
"1071","2020-09-10",25.57
"1072","2020-09-11",25.68
"1073","2020-09-14",25.84
"1074","2020-09-15",25.120001
"1075","2020-09-16",25.379999
"1076","2020-09-17",25.35
"1077","2020-09-18",24.620001
"1078","2020-09-21",23.32
"1079","2020-09-22",23.200001
"1080","2020-09-23",22.469999
"1081","2020-09-24",22.35
"1082","2020-09-25",22.23
"1083","2020-09-28",23.25
"1084","2020-09-29",22.790001
"1085","2020-09-30",22.73
"1086","2020-10-01",23.01
"1087","2020-10-02",23.190001
"1088","2020-10-05",23.5
"1089","2020-10-06",23.59
"1090","2020-10-07",23.74
"1091","2020-10-08",24.23
"1092","2020-10-09",24.52
"1093","2020-10-12",24.639999
"1094","2020-10-13",23.719999
"1095","2020-10-14",23.83
"1096","2020-10-15",24.17
"1097","2020-10-16",23.799999
"1098","2020-10-19",23.27
"1099","2020-10-20",23.1
"1100","2020-10-21",22.84
"1101","2020-10-22",22.860001
"1102","2020-10-23",23.77
"1103","2020-10-26",22.49
"1104","2020-10-27",21.809999
"1105","2020-10-28",20.9
"1106","2020-10-29",21.040001
"1107","2020-10-30",20.690001
"1108","2020-11-02",21.459999
"1109","2020-11-03",21.85
"1110","2020-11-04",21.129999
"1111","2020-11-05",22.620001
"1112","2020-11-06",22.83
"1113","2020-11-09",25.559999
"1114","2020-11-10",25.700001
"1115","2020-11-11",25.35
"1116","2020-11-12",25.280001
"1117","2020-11-13",26.780001
"1118","2020-11-16",28.719999
"1119","2020-11-17",29.799999
"1120","2020-11-18",31.040001
"1121","2020-11-19",34.150002
"1122","2020-11-20",34
"1123","2020-11-23",36.73
"1124","2020-11-24",38.630001
"1125","2020-11-25",40.599998
"1126","2020-11-27",39.869999
