"","date","AAXN"
"999","2010-12-17",4.88
"1000","2010-12-20",4.87
"1001","2010-12-21",4.88
"1002","2010-12-22",4.8
"1003","2010-12-23",4.74
"1004","2010-12-27",4.84
"1005","2010-12-28",4.85
"1006","2010-12-29",4.77
"1007","2010-12-30",4.72
"1008","2010-12-31",4.7
"1009","2011-01-03",5
"1010","2011-01-04",4.77
"1011","2011-01-05",4.88
"1012","2011-01-06",4.77
"1013","2011-01-07",4.79
"1014","2011-01-10",4.78
"1015","2011-01-11",4.87
"1016","2011-01-12",4.79
"1017","2011-01-13",4.77
"1018","2011-01-14",4.81
"1019","2011-01-18",4.75
"1020","2011-01-19",4.76
"1021","2011-01-20",4.69
"1022","2011-01-21",4.61
"1023","2011-01-24",4.6
"1024","2011-01-25",4.2
"1025","2011-01-26",4.15
"1026","2011-01-27",4.22
"1027","2011-01-28",4.2
"1028","2011-01-31",4.19
"1029","2011-02-01",4.3
"1030","2011-02-02",4.22
"1031","2011-02-03",4.13
"1032","2011-02-04",4.12
"1033","2011-02-07",4.13
"1034","2011-02-08",4.15
"1035","2011-02-09",4.12
"1036","2011-02-10",4.05
"1037","2011-02-11",4.01
"1038","2011-02-14",4.1
"1039","2011-02-15",4.09
"1040","2011-02-16",4.25
"1041","2011-02-17",4.27
"1042","2011-02-18",4.29
"1043","2011-02-22",4.17
"1044","2011-02-23",3.96
"1045","2011-02-24",3.76
"1046","2011-02-25",3.84
"1047","2011-02-28",3.78
"1048","2011-03-01",3.69
"1049","2011-03-02",3.89
"1050","2011-03-03",4.09
"1051","2011-03-04",4.06
"1052","2011-03-07",4.02
"1053","2011-03-08",4.09
"1054","2011-03-09",4.18
"1055","2011-03-10",4.09
"1056","2011-03-11",4.16
"1057","2011-03-14",4
"1058","2011-03-15",3.96
"1059","2011-03-16",3.85
"1060","2011-03-17",3.76
"1061","2011-03-18",3.78
"1062","2011-03-21",3.83
"1063","2011-03-22",3.73
"1064","2011-03-23",3.76
"1065","2011-03-24",4.04
"1066","2011-03-25",4.1
"1067","2011-03-28",3.96
"1068","2011-03-29",4.12
"1069","2011-03-30",4.04
"1070","2011-03-31",4.06
"1071","2011-04-01",4.03
"1072","2011-04-04",4.06
"1073","2011-04-05",4.09
"1074","2011-04-06",4.09
"1075","2011-04-07",4.02
"1076","2011-04-08",3.89
"1077","2011-04-11",3.9
"1078","2011-04-12",3.83
"1079","2011-04-13",3.81
"1080","2011-04-14",3.89
"1081","2011-04-15",3.9
"1082","2011-04-18",3.85
"1083","2011-04-19",3.89
"1084","2011-04-20",4.09
"1085","2011-04-21",3.96
"1086","2011-04-25",4.44
"1087","2011-04-26",4.4
"1088","2011-04-27",4.46
"1089","2011-04-28",4.45
"1090","2011-04-29",4.46
"1091","2011-05-02",4.42
"1092","2011-05-03",4.39
"1093","2011-05-04",4.34
"1094","2011-05-05",4.39
"1095","2011-05-06",4.39
"1096","2011-05-09",4.44
"1097","2011-05-10",4.6
"1098","2011-05-11",4.5
"1099","2011-05-12",4.65
"1100","2011-05-13",4.53
"1101","2011-05-16",4.5
"1102","2011-05-17",4.4
"1103","2011-05-18",4.54
"1104","2011-05-19",4.51
"1105","2011-05-20",4.48
"1106","2011-05-23",4.48
"1107","2011-05-24",4.38
"1108","2011-05-25",4.54
"1109","2011-05-26",4.6
"1110","2011-05-27",4.65
"1111","2011-05-31",4.53
"1112","2011-06-01",4.46
"1113","2011-06-02",4.48
"1114","2011-06-03",4.43
"1115","2011-06-06",4.46
"1116","2011-06-07",4.41
"1117","2011-06-08",4.29
"1118","2011-06-09",4.3
"1119","2011-06-10",4.3
"1120","2011-06-13",4.3
"1121","2011-06-14",4.35
"1122","2011-06-15",4.23
"1123","2011-06-16",4.27
"1124","2011-06-17",4.24
"1125","2011-06-20",4.23
"1126","2011-06-21",4.24
"1127","2011-06-22",4.28
"1128","2011-06-23",4.38
"1129","2011-06-24",4.26
"1130","2011-06-27",4.4
"1131","2011-06-28",4.49
"1132","2011-06-29",4.48
"1133","2011-06-30",4.55
"1134","2011-07-01",4.57
"1135","2011-07-05",4.49
"1136","2011-07-06",4.49
"1137","2011-07-07",4.52
"1138","2011-07-08",4.5
"1139","2011-07-11",4.43
"1140","2011-07-12",4.38
"1141","2011-07-13",4.35
"1142","2011-07-14",4.26
"1143","2011-07-15",4.29
"1144","2011-07-18",4.17
"1145","2011-07-19",4.27
"1146","2011-07-20",4.28
"1147","2011-07-21",4.3
"1148","2011-07-22",4.21
"1149","2011-07-25",4.23
"1150","2011-07-26",4.21
"1151","2011-07-27",4.11
"1152","2011-07-28",4.14
"1153","2011-07-29",4.11
"1154","2011-08-01",4.26
"1155","2011-08-02",4.15
"1156","2011-08-03",4.27
"1157","2011-08-04",4.1
"1158","2011-08-05",4
"1159","2011-08-08",3.62
"1160","2011-08-09",3.89
"1161","2011-08-10",3.59
"1162","2011-08-11",3.85
"1163","2011-08-12",3.89
"1164","2011-08-15",3.98
"1165","2011-08-16",4.01
"1166","2011-08-17",4.07
"1167","2011-08-18",3.82
"1168","2011-08-19",3.78
"1169","2011-08-22",3.8
"1170","2011-08-23",4.11
"1171","2011-08-24",4.26
"1172","2011-08-25",4.12
"1173","2011-08-26",4.26
"1174","2011-08-29",4.5
"1175","2011-08-30",4.48
"1176","2011-08-31",4.45
"1177","2011-09-01",4.33
"1178","2011-09-02",4.21
"1179","2011-09-06",4.33
"1180","2011-09-07",4.45
"1181","2011-09-08",4.39
"1182","2011-09-09",4.24
"1183","2011-09-12",4.32
"1184","2011-09-13",4.45
"1185","2011-09-14",4.49
"1186","2011-09-15",4.54
"1187","2011-09-16",4.53
"1188","2011-09-19",4.51
"1189","2011-09-20",4.4
"1190","2011-09-21",4.24
"1191","2011-09-22",4.22
"1192","2011-09-23",4.28
"1193","2011-09-26",4.46
"1194","2011-09-27",4.51
"1195","2011-09-28",4.33
"1196","2011-09-29",4.42
"1197","2011-09-30",4.31
"1198","2011-10-03",4.21
"1199","2011-10-04",4.26
"1200","2011-10-05",4.2
"1201","2011-10-06",4.45
"1202","2011-10-07",4.43
"1203","2011-10-10",4.57
"1204","2011-10-11",4.61
"1205","2011-10-12",4.6
"1206","2011-10-13",4.56
"1207","2011-10-14",4.62
"1208","2011-10-17",4.5
"1209","2011-10-18",4.7
"1210","2011-10-19",4.61
"1211","2011-10-20",4.66
"1212","2011-10-21",4.79
"1213","2011-10-24",4.89
"1214","2011-10-25",4.84
"1215","2011-10-26",4.92
"1216","2011-10-27",5.02
"1217","2011-10-28",4.84
"1218","2011-10-31",4.97
"1219","2011-11-01",4.95
"1220","2011-11-02",5.18
"1221","2011-11-03",5.47
"1222","2011-11-04",5.44
"1223","2011-11-07",5.51
"1224","2011-11-08",5.6
"1225","2011-11-09",5.42
"1226","2011-11-10",5.45
"1227","2011-11-11",5.55
"1228","2011-11-14",5.73
"1229","2011-11-15",5.8
"1230","2011-11-16",5.71
"1231","2011-11-17",5.76
"1232","2011-11-18",5.85
"1233","2011-11-21",5.87
"1234","2011-11-22",5.97
"1235","2011-11-23",5.66
"1236","2011-11-25",5.57
"1237","2011-11-28",5.89
"1238","2011-11-29",5.83
"1239","2011-11-30",6.02
"1240","2011-12-01",6.14
"1241","2011-12-02",6.11
"1242","2011-12-05",6.15
"1243","2011-12-06",6.38
"1244","2011-12-07",6.36
"1245","2011-12-08",6.22
"1246","2011-12-09",6.33
"1247","2011-12-12",6.14
"1248","2011-12-13",5.79
"1249","2011-12-14",5.74
"1250","2011-12-15",5.68
"1251","2011-12-16",5.66
"1252","2011-12-19",5.52
"1253","2011-12-20",5.7
"1254","2011-12-21",5.7
"1255","2011-12-22",5.59
"1256","2011-12-23",5.39
"1257","2011-12-27",5.4
"1258","2011-12-28",5.39
"1259","2011-12-29",5.38
"1260","2011-12-30",5.12
"1261","2012-01-03",5.3
"1262","2012-01-04",5.15
"1263","2012-01-05",5.15
"1264","2012-01-06",5.12
"1265","2012-01-09",5.15
"1266","2012-01-10",5.21
"1267","2012-01-11",5.16
"1268","2012-01-12",5.22
"1269","2012-01-13",5.16
"1270","2012-01-17",5.08
"1271","2012-01-18",5.26
"1272","2012-01-19",5.11
"1273","2012-01-20",4.92
"1274","2012-01-23",4.91
"1275","2012-01-24",4.86
"1276","2012-01-25",4.83
"1277","2012-01-26",4.7
"1278","2012-01-27",4.7
"1279","2012-01-30",4.67
"1280","2012-01-31",4.76
"1281","2012-02-01",4.95
"1282","2012-02-02",4.91
"1283","2012-02-03",4.98
"1284","2012-02-06",4.91
"1285","2012-02-07",4.81
"1286","2012-02-08",4.89
"1287","2012-02-09",4.92
"1288","2012-02-10",4.8
"1289","2012-02-13",4.76
"1290","2012-02-14",4.57
"1291","2012-02-15",4.45
"1292","2012-02-16",4.26
"1293","2012-02-17",4.49
"1294","2012-02-21",4.44
"1295","2012-02-22",4.5
"1296","2012-02-23",4.21
"1297","2012-02-24",4.17
"1298","2012-02-27",4.05
"1299","2012-02-28",4.17
"1300","2012-02-29",4.03
"1301","2012-03-01",4.22
"1302","2012-03-02",4.05
"1303","2012-03-05",4.04
"1304","2012-03-06",3.99
"1305","2012-03-07",3.99
"1306","2012-03-08",4.01
"1307","2012-03-09",4.05
"1308","2012-03-12",4.06
"1309","2012-03-13",4.12
"1310","2012-03-14",4.04
"1311","2012-03-15",4.07
"1312","2012-03-16",4.05
"1313","2012-03-19",4.05
"1314","2012-03-20",3.98
"1315","2012-03-21",4.19
"1316","2012-03-22",4.56
"1317","2012-03-23",4.34
"1318","2012-03-26",4.41
"1319","2012-03-27",4.6
"1320","2012-03-28",4.4
"1321","2012-03-29",4.34
"1322","2012-03-30",4.34
"1323","2012-04-02",4.34
"1324","2012-04-03",4.31
"1325","2012-04-04",4.18
"1326","2012-04-05",4.09
"1327","2012-04-09",3.96
"1328","2012-04-10",4.07
"1329","2012-04-11",4.12
"1330","2012-04-12",4.2
"1331","2012-04-13",4.09
"1332","2012-04-16",4.09
"1333","2012-04-17",4.22
"1334","2012-04-18",4.15
"1335","2012-04-19",4.13
"1336","2012-04-20",4.08
"1337","2012-04-23",4.01
"1338","2012-04-24",4.11
"1339","2012-04-25",4.16
"1340","2012-04-26",4.33
"1341","2012-04-27",4.45
"1342","2012-04-30",4.6
"1343","2012-05-01",4.64
"1344","2012-05-02",4.9
"1345","2012-05-03",4.92
"1346","2012-05-04",4.76
"1347","2012-05-07",4.83
"1348","2012-05-08",5.05
"1349","2012-05-09",5.04
"1350","2012-05-10",5.24
"1351","2012-05-11",5.2
"1352","2012-05-14",5.2
"1353","2012-05-15",5.16
"1354","2012-05-16",5.16
"1355","2012-05-17",5.05
"1356","2012-05-18",5.13
"1357","2012-05-21",5.32
"1358","2012-05-22",5.27
"1359","2012-05-23",5.4
"1360","2012-05-24",5.4
"1361","2012-05-25",5.46
"1362","2012-05-29",5.46
"1363","2012-05-30",5.32
"1364","2012-05-31",5.38
"1365","2012-06-01",5.25
"1366","2012-06-04",5.19
"1367","2012-06-05",5.16
"1368","2012-06-06",5.32
"1369","2012-06-07",5.22
"1370","2012-06-08",5.25
"1371","2012-06-11",5.27
"1372","2012-06-12",5.32
"1373","2012-06-13",5.2
"1374","2012-06-14",5.17
"1375","2012-06-15",5.07
"1376","2012-06-18",5.37
"1377","2012-06-19",5.44
"1378","2012-06-20",5.43
"1379","2012-06-21",5.29
"1380","2012-06-22",5.29
"1381","2012-06-25",5.21
"1382","2012-06-26",5.4
"1383","2012-06-27",5.2
"1384","2012-06-28",4.99
"1385","2012-06-29",5.24
"1386","2012-07-02",5.29
"1387","2012-07-03",5.32
"1388","2012-07-05",5.33
"1389","2012-07-06",5.23
"1390","2012-07-09",5.34
"1391","2012-07-10",5.16
"1392","2012-07-11",5.03
"1393","2012-07-12",5.06
"1394","2012-07-13",5.13
"1395","2012-07-16",5.2
"1396","2012-07-17",5.23
"1397","2012-07-18",5.01
"1398","2012-07-19",4.86
"1399","2012-07-20",4.84
"1400","2012-07-23",4.68
"1401","2012-07-24",4.75
"1402","2012-07-25",4.87
"1403","2012-07-26",5.3
"1404","2012-07-27",5.38
"1405","2012-07-30",5.45
"1406","2012-07-31",5.41
"1407","2012-08-01",5.34
"1408","2012-08-02",5.5
"1409","2012-08-03",5.49
"1410","2012-08-06",5.55
"1411","2012-08-07",5.61
"1412","2012-08-08",5.65
"1413","2012-08-09",5.69
"1414","2012-08-10",5.59
"1415","2012-08-13",5.55
"1416","2012-08-14",5.45
"1417","2012-08-15",5.5
"1418","2012-08-16",5.54
"1419","2012-08-17",5.46
"1420","2012-08-20",5.55
"1421","2012-08-21",5.51
"1422","2012-08-22",5.42
"1423","2012-08-23",5.39
"1424","2012-08-24",5.29
"1425","2012-08-27",5.45
"1426","2012-08-28",5.55
"1427","2012-08-29",5.56
"1428","2012-08-30",5.5
"1429","2012-08-31",5.35
"1430","2012-09-04",5.42
"1431","2012-09-05",5.35
"1432","2012-09-06",5.42
"1433","2012-09-07",5.5
"1434","2012-09-10",5.17
"1435","2012-09-11",5.47
"1436","2012-09-12",5.45
"1437","2012-09-13",5.42
"1438","2012-09-14",5.75
"1439","2012-09-17",5.99
"1440","2012-09-18",5.97
"1441","2012-09-19",5.77
"1442","2012-09-20",5.78
"1443","2012-09-21",5.68
"1444","2012-09-24",5.61
"1445","2012-09-25",5.84
"1446","2012-09-26",5.88
"1447","2012-09-27",6.04
"1448","2012-09-28",6.04
"1449","2012-10-01",6.15
"1450","2012-10-02",6.05
"1451","2012-10-03",5.91
"1452","2012-10-04",5.99
"1453","2012-10-05",5.96
"1454","2012-10-08",5.97
"1455","2012-10-09",5.85
"1456","2012-10-10",5.95
"1457","2012-10-11",5.92
"1458","2012-10-12",5.99
"1459","2012-10-15",6.09
"1460","2012-10-16",6.21
"1461","2012-10-17",6.4
"1462","2012-10-18",6.43
"1463","2012-10-19",6.38
"1464","2012-10-22",6.42
"1465","2012-10-23",6.52
"1466","2012-10-24",6.51
"1467","2012-10-25",6.39
"1468","2012-10-26",8.07
"1469","2012-10-31",7.81
"1470","2012-11-01",8.06
"1471","2012-11-02",7.92
"1472","2012-11-05",8.14
"1473","2012-11-06",8.24
"1474","2012-11-07",8.16
"1475","2012-11-08",8.09
"1476","2012-11-09",8.04
"1477","2012-11-12",7.95
"1478","2012-11-13",7.96
"1479","2012-11-14",7.88
"1480","2012-11-15",7.68
"1481","2012-11-16",7.7
"1482","2012-11-19",8.11
"1483","2012-11-20",8.07
"1484","2012-11-21",8.13
"1485","2012-11-23",8.07
"1486","2012-11-26",8.54
"1487","2012-11-27",8.72
"1488","2012-11-28",9.02
"1489","2012-11-29",8.28
"1490","2012-11-30",8.26
"1491","2012-12-03",8.12
"1492","2012-12-04",8.3
"1493","2012-12-05",8.15
"1494","2012-12-06",8.24
"1495","2012-12-07",8.27
"1496","2012-12-10",8.2
"1497","2012-12-11",8.22
"1498","2012-12-12",7.94
"1499","2012-12-13",7.69
"1500","2012-12-14",7.65
"1501","2012-12-17",7.65
"1502","2012-12-18",8.46
"1503","2012-12-19",8.15
"1504","2012-12-20",8.75
"1505","2012-12-21",8.69
"1506","2012-12-24",8.76
"1507","2012-12-26",8.63
"1508","2012-12-27",8.65
"1509","2012-12-28",8.63
"1510","2012-12-31",8.94
"1511","2013-01-02",8.94
"1512","2013-01-03",9.22
"1513","2013-01-04",9.24
"1514","2013-01-07",9
"1515","2013-01-08",9.14
"1516","2013-01-09",9.44
"1517","2013-01-10",9.34
"1518","2013-01-11",9.36
"1519","2013-01-14",9.22
"1520","2013-01-15",9.39
"1521","2013-01-16",9.25
"1522","2013-01-17",9.42
"1523","2013-01-18",9.31
"1524","2013-01-22",9.46
"1525","2013-01-23",9.33
"1526","2013-01-24",9.35
"1527","2013-01-25",9.18
"1528","2013-01-28",8.82
"1529","2013-01-29",8.87
"1530","2013-01-30",8.35
"1531","2013-01-31",8.37
"1532","2013-02-01",8.41
"1533","2013-02-04",8.04
"1534","2013-02-05",8.24
"1535","2013-02-06",8.17
"1536","2013-02-07",8.09
"1537","2013-02-08",8.37
"1538","2013-02-11",8.56
"1539","2013-02-12",8.77
"1540","2013-02-13",8.48
"1541","2013-02-14",8.82
"1542","2013-02-15",8.68
"1543","2013-02-19",8.5
"1544","2013-02-20",8.59
"1545","2013-02-21",6.9
"1546","2013-02-22",7.12
"1547","2013-02-25",6.85
"1548","2013-02-26",6.93
"1549","2013-02-27",7.02
"1550","2013-02-28",7.47
"1551","2013-03-01",7.51
"1552","2013-03-04",7.85
"1553","2013-03-05",7.93
"1554","2013-03-06",7.91
"1555","2013-03-07",7.99
"1556","2013-03-08",7.87
"1557","2013-03-11",7.88
"1558","2013-03-12",7.82
"1559","2013-03-13",7.83
"1560","2013-03-14",7.87
"1561","2013-03-15",7.79
"1562","2013-03-18",7.79
"1563","2013-03-19",7.87
"1564","2013-03-20",8.06
"1565","2013-03-21",8.04
"1566","2013-03-22",8.15
"1567","2013-03-25",8.02
"1568","2013-03-26",8.02
"1569","2013-03-27",7.95
"1570","2013-03-28",7.95
"1571","2013-04-01",7.61
"1572","2013-04-02",7.52
"1573","2013-04-03",7.37
"1574","2013-04-04",7.52
"1575","2013-04-05",7.67
"1576","2013-04-08",7.74
"1577","2013-04-09",7.7
"1578","2013-04-10",8.06
"1579","2013-04-11",8.26
"1580","2013-04-12",8.09
"1581","2013-04-15",7.65
"1582","2013-04-16",7.93
"1583","2013-04-17",7.93
"1584","2013-04-18",7.93
"1585","2013-04-19",8.03
"1586","2013-04-22",7.98
"1587","2013-04-23",8.14
"1588","2013-04-24",8.3
"1589","2013-04-25",8.88
"1590","2013-04-26",8.95
"1591","2013-04-29",8.72
"1592","2013-04-30",8.81
"1593","2013-05-01",8.64
"1594","2013-05-02",8.74
"1595","2013-05-03",8.78
"1596","2013-05-06",9
"1597","2013-05-07",9
"1598","2013-05-08",8.98
"1599","2013-05-09",9
"1600","2013-05-10",9.05
"1601","2013-05-13",8.94
"1602","2013-05-14",9.1
"1603","2013-05-15",9
"1604","2013-05-16",8.97
"1605","2013-05-17",9.06
"1606","2013-05-20",9.21
"1607","2013-05-21",8.91
"1608","2013-05-22",8.53
"1609","2013-05-23",9.12
"1610","2013-05-24",9.55
"1611","2013-05-28",9.59
"1612","2013-05-29",9.58
"1613","2013-05-30",9.53
"1614","2013-05-31",9.49
"1615","2013-06-03",9.5
"1616","2013-06-04",9.48
"1617","2013-06-05",9.23
"1618","2013-06-06",9.4
"1619","2013-06-07",9.43
"1620","2013-06-10",9.4
"1621","2013-06-11",9.37
"1622","2013-06-12",9.41
"1623","2013-06-13",9.41
"1624","2013-06-14",9.26
"1625","2013-06-17",9.4
"1626","2013-06-18",9.4
"1627","2013-06-19",9.21
"1628","2013-06-20",8.86
"1629","2013-06-21",8.91
"1630","2013-06-24",8.79
"1631","2013-06-25",8.72
"1632","2013-06-26",8.59
"1633","2013-06-27",8.64
"1634","2013-06-28",8.52
"1635","2013-07-01",8.84
"1636","2013-07-02",8.57
"1637","2013-07-03",8.73
"1638","2013-07-05",8.98
"1639","2013-07-08",8.89
"1640","2013-07-09",8.89
"1641","2013-07-10",9.01
"1642","2013-07-11",9.22
"1643","2013-07-12",9.2
"1644","2013-07-15",9.1
"1645","2013-07-16",9.11
"1646","2013-07-17",9.09
"1647","2013-07-18",9.09
"1648","2013-07-19",9
"1649","2013-07-22",8.98
"1650","2013-07-23",8.91
"1651","2013-07-24",8.95
"1652","2013-07-25",8.83
"1653","2013-07-26",8.94
"1654","2013-07-29",8.96
"1655","2013-07-30",8.93
"1656","2013-07-31",8.88
"1657","2013-08-01",8.91
"1658","2013-08-02",8.84
"1659","2013-08-05",8.77
"1660","2013-08-06",8.7
"1661","2013-08-07",8.72
"1662","2013-08-08",8.74
"1663","2013-08-09",8.66
"1664","2013-08-12",8.6
"1665","2013-08-13",8.7
"1666","2013-08-14",9.34
"1667","2013-08-15",9.8
"1668","2013-08-16",10.21
"1669","2013-08-19",10.43
"1670","2013-08-20",10.87
"1671","2013-08-21",11.19
"1672","2013-08-22",11.37
"1673","2013-08-23",11.39
"1674","2013-08-26",11.49
"1675","2013-08-27",11.85
"1676","2013-08-28",11.15
"1677","2013-08-29",11.92
"1678","2013-08-30",11.64
"1679","2013-09-03",11.97
"1680","2013-09-04",12.37
"1681","2013-09-05",12.26
"1682","2013-09-06",12.13
"1683","2013-09-09",12.15
"1684","2013-09-10",12.28
"1685","2013-09-11",12.48
"1686","2013-09-12",12.26
"1687","2013-09-13",12.33
"1688","2013-09-16",13.16
"1689","2013-09-17",13.26
"1690","2013-09-18",14.09
"1691","2013-09-19",14.26
"1692","2013-09-20",14.79
"1693","2013-09-23",14.49
"1694","2013-09-24",14.65
"1695","2013-09-25",14.96
"1696","2013-09-26",15.15
"1697","2013-09-27",14.86
"1698","2013-09-30",14.88
"1699","2013-10-01",15.94
"1700","2013-10-02",16.65
"1701","2013-10-03",14.9
"1702","2013-10-04",14.03
"1703","2013-10-07",14.65
"1704","2013-10-08",14.73
"1705","2013-10-09",14.54
"1706","2013-10-10",15.09
"1707","2013-10-11",15.11
"1708","2013-10-14",15.12
"1709","2013-10-15",14.93
"1710","2013-10-16",15.11
"1711","2013-10-17",15.7
"1712","2013-10-18",15.81
"1713","2013-10-21",15.43
"1714","2013-10-22",15.52
"1715","2013-10-23",15.35
"1716","2013-10-24",15.35
"1717","2013-10-25",15.09
"1718","2013-10-28",15.25
"1719","2013-10-29",15.66
"1720","2013-10-30",17.969999
"1721","2013-10-31",17.780001
"1722","2013-11-01",16.860001
"1723","2013-11-04",17.32
"1724","2013-11-05",17.6
"1725","2013-11-06",17.17
"1726","2013-11-07",16.01
"1727","2013-11-08",16.870001
"1728","2013-11-11",16.76
"1729","2013-11-12",16.459999
"1730","2013-11-13",17.709999
"1731","2013-11-14",17.309999
"1732","2013-11-15",17.49
"1733","2013-11-18",17.08
"1734","2013-11-19",16.700001
"1735","2013-11-20",16.809999
"1736","2013-11-21",16.99
"1737","2013-11-22",17.5
"1738","2013-11-25",17.76
"1739","2013-11-26",17.76
"1740","2013-11-27",17.6
"1741","2013-11-29",17.190001
"1742","2013-12-02",16.6
"1743","2013-12-03",16.18
"1744","2013-12-04",16.01
"1745","2013-12-05",16.51
"1746","2013-12-06",16.799999
"1747","2013-12-09",16.73
"1748","2013-12-10",16.91
"1749","2013-12-11",16.4
"1750","2013-12-12",16.440001
"1751","2013-12-13",15.52
"1752","2013-12-16",16.889999
"1753","2013-12-17",16.280001
"1754","2013-12-18",16.77
"1755","2013-12-19",16.139999
"1756","2013-12-20",16.200001
"1757","2013-12-23",15.94
"1758","2013-12-24",16.16
"1759","2013-12-26",16.4
"1760","2013-12-27",15.95
"1761","2013-12-30",15.9
"1762","2013-12-31",15.88
"1763","2014-01-02",15.38
"1764","2014-01-03",15.67
"1765","2014-01-06",15.64
"1766","2014-01-07",15.91
"1767","2014-01-08",17.93
"1768","2014-01-09",17.790001
"1769","2014-01-10",18.68
"1770","2014-01-13",17.49
"1771","2014-01-14",18.07
"1772","2014-01-15",17.940001
"1773","2014-01-16",17.57
"1774","2014-01-17",17.67
"1775","2014-01-21",17.790001
"1776","2014-01-22",18
"1777","2014-01-23",17.709999
"1778","2014-01-24",16.74
"1779","2014-01-27",16.52
"1780","2014-01-28",16.65
"1781","2014-01-29",15.89
"1782","2014-01-30",16.299999
"1783","2014-01-31",16.059999
"1784","2014-02-03",16.9
"1785","2014-02-04",16.83
"1786","2014-02-05",16.52
"1787","2014-02-06",16.719999
"1788","2014-02-07",16.780001
"1789","2014-02-10",16.91
"1790","2014-02-11",16.91
"1791","2014-02-12",16.790001
"1792","2014-02-13",17.129999
"1793","2014-02-14",17.09
"1794","2014-02-18",18.08
"1795","2014-02-19",18.559999
"1796","2014-02-20",19.02
"1797","2014-02-21",18.799999
"1798","2014-02-24",19.07
"1799","2014-02-25",19.1
"1800","2014-02-26",18.93
"1801","2014-02-27",20.5
"1802","2014-02-28",19.23
"1803","2014-03-03",19.559999
"1804","2014-03-04",20.280001
"1805","2014-03-05",19.870001
"1806","2014-03-06",19.65
"1807","2014-03-07",18.889999
"1808","2014-03-10",19.5
"1809","2014-03-11",18.91
"1810","2014-03-12",18.65
"1811","2014-03-13",18.299999
"1812","2014-03-14",18.33
"1813","2014-03-17",18.309999
"1814","2014-03-18",18.5
"1815","2014-03-19",18.23
"1816","2014-03-20",18.09
"1817","2014-03-21",18.110001
"1818","2014-03-24",17.85
"1819","2014-03-25",18.91
"1820","2014-03-26",18.85
"1821","2014-03-27",18.27
"1822","2014-03-28",18.32
"1823","2014-03-31",18.290001
"1824","2014-04-01",18.99
"1825","2014-04-02",18.65
"1826","2014-04-03",18.34
"1827","2014-04-04",17.620001
"1828","2014-04-07",17.059999
"1829","2014-04-08",17.030001
"1830","2014-04-09",17.34
"1831","2014-04-10",16.43
"1832","2014-04-11",16.74
"1833","2014-04-14",16.780001
"1834","2014-04-15",17.299999
"1835","2014-04-16",17.790001
"1836","2014-04-17",17.879999
"1837","2014-04-21",17.700001
"1838","2014-04-22",18.23
"1839","2014-04-23",18.26
"1840","2014-04-24",18.190001
"1841","2014-04-25",17.709999
"1842","2014-04-28",16.780001
"1843","2014-04-29",17.08
"1844","2014-04-30",16.15
"1845","2014-05-01",15.25
"1846","2014-05-02",14.13
"1847","2014-05-05",14.41
"1848","2014-05-06",13.2
"1849","2014-05-07",13.13
"1850","2014-05-08",13.14
"1851","2014-05-09",13.26
"1852","2014-05-12",14.06
"1853","2014-05-13",13.64
"1854","2014-05-14",13.01
"1855","2014-05-15",13.05
"1856","2014-05-16",13.32
"1857","2014-05-19",13.52
"1858","2014-05-20",12.87
"1859","2014-05-21",13.06
"1860","2014-05-22",13.08
"1861","2014-05-23",13.35
"1862","2014-05-27",13.48
"1863","2014-05-28",13.27
"1864","2014-05-29",13.52
"1865","2014-05-30",13.27
"1866","2014-06-02",13.32
"1867","2014-06-03",13
"1868","2014-06-04",13.05
"1869","2014-06-05",13.36
"1870","2014-06-06",13.35
"1871","2014-06-09",13.53
"1872","2014-06-10",14.28
"1873","2014-06-11",13.91
"1874","2014-06-12",14.03
"1875","2014-06-13",13.87
"1876","2014-06-16",13.78
"1877","2014-06-17",14.07
"1878","2014-06-18",13.86
"1879","2014-06-19",13.7
"1880","2014-06-20",13.85
"1881","2014-06-23",13.7
"1882","2014-06-24",13.43
"1883","2014-06-25",13.46
"1884","2014-06-26",13.29
"1885","2014-06-27",13.39
"1886","2014-06-30",13.3
"1887","2014-07-01",13.5
"1888","2014-07-02",13.28
"1889","2014-07-03",13.18
"1890","2014-07-07",12.89
"1891","2014-07-08",12
"1892","2014-07-09",11.37
"1893","2014-07-10",11.24
"1894","2014-07-11",11.2
"1895","2014-07-14",11.21
"1896","2014-07-15",10.88
"1897","2014-07-16",10.78
"1898","2014-07-17",10.5
"1899","2014-07-18",11.36
"1900","2014-07-21",11.46
"1901","2014-07-22",11.53
"1902","2014-07-23",11.23
"1903","2014-07-24",11.44
"1904","2014-07-25",11.49
"1905","2014-07-28",11.31
"1906","2014-07-29",11.5
"1907","2014-07-30",13.36
"1908","2014-07-31",12.06
"1909","2014-08-01",11.52
"1910","2014-08-04",11.44
"1911","2014-08-05",11.64
"1912","2014-08-06",12.35
"1913","2014-08-07",12.18
"1914","2014-08-08",12.38
"1915","2014-08-11",12.38
"1916","2014-08-12",12.02
"1917","2014-08-13",12.36
"1918","2014-08-14",12.71
"1919","2014-08-15",13.91
"1920","2014-08-18",14.68
"1921","2014-08-19",16.110001
"1922","2014-08-20",15.46
"1923","2014-08-21",15.89
"1924","2014-08-22",15.71
"1925","2014-08-25",15.95
"1926","2014-08-26",15.67
"1927","2014-08-27",15.95
"1928","2014-08-28",15.67
"1929","2014-08-29",15.67
