"","date","OCSI"
"1001","2017-06-30",8.15
"1002","2017-07-03",8.26
"1003","2017-07-05",8.12
"1004","2017-07-06",8.16
"1005","2017-07-07",8.2
"1006","2017-07-10",8.16
"1007","2017-07-11",8.05
"1008","2017-07-12",8.04
"1009","2017-07-13",7.98
"1010","2017-07-14",8.76
"1011","2017-07-17",8.97
"1012","2017-07-18",8.84
"1013","2017-07-19",9
"1014","2017-07-20",8.9
"1015","2017-07-21",8.66
"1016","2017-07-24",8.52
"1017","2017-07-25",8.44
"1018","2017-07-26",8.38
"1019","2017-07-27",8.43
"1020","2017-07-28",8.4
"1021","2017-07-31",8.44
"1022","2017-08-01",8.47
"1023","2017-08-02",8.47
"1024","2017-08-03",8.53
"1025","2017-08-04",8.41
"1026","2017-08-07",8.34
"1027","2017-08-08",8.31
"1028","2017-08-09",8.46
"1029","2017-08-10",8.66
"1030","2017-08-11",8.67
"1031","2017-08-14",8.62
"1032","2017-08-15",8.83
"1033","2017-08-16",8.72
"1034","2017-08-17",8.71
"1035","2017-08-18",8.6
"1036","2017-08-21",8.75
"1037","2017-08-22",8.66
"1038","2017-08-23",8.65
"1039","2017-08-24",8.7
"1040","2017-08-25",8.72
"1041","2017-08-28",8.78
"1042","2017-08-29",8.84
"1043","2017-08-30",8.97
"1044","2017-08-31",8.83
"1045","2017-09-01",8.93
"1046","2017-09-05",8.81
"1047","2017-09-06",8.83
"1048","2017-09-07",8.85
"1049","2017-09-08",8.81
"1050","2017-09-11",8.81
"1051","2017-09-12",8.83
"1052","2017-09-13",8.84
"1053","2017-09-14",8.75
"1054","2017-09-15",8.85
"1055","2017-09-18",8.74
"1056","2017-09-19",8.69
"1057","2017-09-20",8.7
"1058","2017-09-21",8.8
"1059","2017-09-22",8.88
"1060","2017-09-25",8.83
"1061","2017-09-26",8.9
"1062","2017-09-27",8.86
"1063","2017-09-28",8.74
"1064","2017-09-29",8.8
"1065","2017-10-02",8.84
"1066","2017-10-03",8.92
"1067","2017-10-04",8.86
"1068","2017-10-05",8.84
"1069","2017-10-06",8.89
"1070","2017-10-09",8.83
"1071","2017-10-10",8.77
"1072","2017-10-11",8.81
"1073","2017-10-12",8.78
"1074","2017-10-13",8.9
"1075","2017-10-16",8.91
"1076","2017-10-17",8.84
"1077","2017-10-18",9
"1078","2017-10-19",8.81
"1079","2017-10-20",9.04
"1080","2017-10-23",8.9
"1081","2017-10-24",8.94
"1082","2017-10-25",8.89
"1083","2017-10-26",8.84
"1084","2017-10-27",8.92
"1085","2017-10-30",8.94
"1086","2017-10-31",8.96
"1087","2017-11-01",8.87
"1088","2017-11-02",8.76
"1089","2017-11-03",8.72
"1090","2017-11-06",8.66
"1091","2017-11-07",8.66
"1092","2017-11-08",8.68
"1093","2017-11-09",8.6
"1094","2017-11-10",8.6
"1095","2017-11-13",8.55
"1096","2017-11-14",8.5
"1097","2017-11-15",8.4
"1098","2017-11-16",8.41
"1099","2017-11-17",8.55
"1100","2017-11-20",8.47
"1101","2017-11-21",8.52
"1102","2017-11-22",8.59
"1103","2017-11-24",8.6
"1104","2017-11-27",8.47
"1105","2017-11-28",8.4
"1106","2017-11-29",8.49
"1107","2017-11-30",8.4
"1108","2017-12-01",8.62
"1109","2017-12-04",8.45
"1110","2017-12-05",8.27
"1111","2017-12-06",8.29
"1112","2017-12-07",8.32
"1113","2017-12-08",8.32
"1114","2017-12-11",8.3
"1115","2017-12-12",8.33
"1116","2017-12-13",8.63
"1117","2017-12-14",8.51
"1118","2017-12-15",8.51
"1119","2017-12-18",8.72
"1120","2017-12-19",8.65
"1121","2017-12-20",8.66
"1122","2017-12-21",8.54
"1123","2017-12-22",8.6
"1124","2017-12-26",8.57
"1125","2017-12-27",8.51
"1126","2017-12-28",8.48
"1127","2017-12-29",8.4
"1128","2018-01-02",8.43
"1129","2018-01-03",8.43
"1130","2018-01-04",8.45
"1131","2018-01-05",8.55
"1132","2018-01-08",8.53
"1133","2018-01-09",8.44
"1134","2018-01-10",8.41
"1135","2018-01-11",8.46
"1136","2018-01-12",8.45
"1137","2018-01-16",8.38
"1138","2018-01-17",8.3
"1139","2018-01-18",8.3
"1140","2018-01-19",8.26
"1141","2018-01-22",8.36
"1142","2018-01-23",8.29
"1143","2018-01-24",8.26
"1144","2018-01-25",8.29
"1145","2018-01-26",8.3
"1146","2018-01-29",8.28
"1147","2018-01-30",8.27
"1148","2018-01-31",8.16
"1149","2018-02-01",8.28
"1150","2018-02-02",8.18
"1151","2018-02-05",8.02
"1152","2018-02-06",8
"1153","2018-02-07",7.98
"1154","2018-02-08",7.68
"1155","2018-02-09",7.73
"1156","2018-02-12",7.73
"1157","2018-02-13",7.74
"1158","2018-02-14",7.71
"1159","2018-02-15",7.72
"1160","2018-02-16",7.81
"1161","2018-02-20",7.77
"1162","2018-02-21",7.74
"1163","2018-02-22",7.73
"1164","2018-02-23",7.7
"1165","2018-02-26",7.74
"1166","2018-02-27",7.78
"1167","2018-02-28",7.78
"1168","2018-03-01",7.71
"1169","2018-03-02",7.72
"1170","2018-03-05",7.75
"1171","2018-03-06",7.76
"1172","2018-03-07",7.77
"1173","2018-03-08",7.96
"1174","2018-03-09",7.88
"1175","2018-03-12",7.85
"1176","2018-03-13",7.9
"1177","2018-03-14",7.8
"1178","2018-03-15",7.76
"1179","2018-03-16",7.81
"1180","2018-03-19",7.97
"1181","2018-03-20",7.99
"1182","2018-03-21",7.91
"1183","2018-03-22",8
"1184","2018-03-23",7.97
"1185","2018-03-26",7.88
"1186","2018-03-27",7.82
"1187","2018-03-28",7.77
"1188","2018-03-29",7.89
"1189","2018-04-02",8.03
"1190","2018-04-03",8.1
"1191","2018-04-04",7.88
"1192","2018-04-05",8.01
"1193","2018-04-06",7.92
"1194","2018-04-09",7.93
"1195","2018-04-10",8.06
"1196","2018-04-11",7.94
"1197","2018-04-12",7.94
"1198","2018-04-13",7.89
"1199","2018-04-16",7.87
"1200","2018-04-17",7.93
"1201","2018-04-18",8.07
"1202","2018-04-19",8.07
"1203","2018-04-20",8.06
"1204","2018-04-23",8.04
"1205","2018-04-24",8.04
"1206","2018-04-25",8.07
"1207","2018-04-26",8.13
"1208","2018-04-27",8.15
"1209","2018-04-30",8.25
"1210","2018-05-01",8.24
"1211","2018-05-02",8.17
"1212","2018-05-03",8.13
"1213","2018-05-04",8.18
"1214","2018-05-07",8.2
"1215","2018-05-08",8.42
"1216","2018-05-09",8.31
"1217","2018-05-10",8.34
"1218","2018-05-11",8.48
"1219","2018-05-14",8.46
"1220","2018-05-15",8.5
"1221","2018-05-16",8.45
"1222","2018-05-17",8.44
"1223","2018-05-18",8.39
"1224","2018-05-21",8.45
"1225","2018-05-22",8.45
"1226","2018-05-23",8.48
"1227","2018-05-24",8.48
"1228","2018-05-25",8.42
"1229","2018-05-29",8.38
"1230","2018-05-30",8.3
"1231","2018-05-31",8.36
"1232","2018-06-01",8.37
"1233","2018-06-04",8.39
"1234","2018-06-05",8.37
"1235","2018-06-06",8.32
"1236","2018-06-07",8.3
"1237","2018-06-08",8.33
"1238","2018-06-11",8.33
"1239","2018-06-12",8.32
"1240","2018-06-13",8.43
"1241","2018-06-14",8.38
"1242","2018-06-15",8.22
"1243","2018-06-18",8.18
"1244","2018-06-19",8.18
"1245","2018-06-20",8.18
"1246","2018-06-21",8.23
"1247","2018-06-22",8.18
"1248","2018-06-25",8.18
"1249","2018-06-26",8.39
"1250","2018-06-27",8.37
"1251","2018-06-28",8.46
"1252","2018-06-29",8.5
"1253","2018-07-02",8.39
"1254","2018-07-03",8.11
"1255","2018-07-05",8.27
"1256","2018-07-06",8.49
"1257","2018-07-09",8.46
"1258","2018-07-10",8.33
"1259","2018-07-11",8.35
"1260","2018-07-12",8.47
"1261","2018-07-13",8.41
"1262","2018-07-16",8.48
"1263","2018-07-17",8.47
"1264","2018-07-18",8.48
"1265","2018-07-19",8.43
"1266","2018-07-20",8.46
"1267","2018-07-23",8.48
"1268","2018-07-24",8.45
"1269","2018-07-25",8.4
"1270","2018-07-26",8.43
"1271","2018-07-27",8.41
"1272","2018-07-30",8.42
"1273","2018-07-31",8.5
"1274","2018-08-01",8.45
"1275","2018-08-02",8.53
"1276","2018-08-03",8.6
"1277","2018-08-06",8.69
"1278","2018-08-07",8.65
"1279","2018-08-08",8.59
"1280","2018-08-09",8.59
"1281","2018-08-10",8.75
"1282","2018-08-13",8.8
"1283","2018-08-14",8.81
"1284","2018-08-15",8.79
"1285","2018-08-16",8.75
"1286","2018-08-17",8.78
"1287","2018-08-20",8.78
"1288","2018-08-21",8.75
"1289","2018-08-22",8.8
"1290","2018-08-23",8.74
"1291","2018-08-24",8.76
"1292","2018-08-27",8.73
"1293","2018-08-28",8.7
"1294","2018-08-29",8.71
"1295","2018-08-30",8.7
"1296","2018-08-31",8.6
"1297","2018-09-04",8.67
"1298","2018-09-05",8.62
"1299","2018-09-06",8.61
"1300","2018-09-07",8.63
"1301","2018-09-10",8.6
"1302","2018-09-11",8.62
"1303","2018-09-12",8.62
"1304","2018-09-13",8.46
"1305","2018-09-14",8.5
"1306","2018-09-17",8.6
"1307","2018-09-18",8.6
"1308","2018-09-19",8.61
"1309","2018-09-20",8.64
"1310","2018-09-21",8.61
"1311","2018-09-24",8.61
"1312","2018-09-25",8.6
"1313","2018-09-26",8.65
"1314","2018-09-27",8.58
"1315","2018-09-28",8.65
"1316","2018-10-01",8.65
"1317","2018-10-02",8.62
"1318","2018-10-03",8.62
"1319","2018-10-04",8.6
"1320","2018-10-05",8.6
"1321","2018-10-08",8.56
"1322","2018-10-09",8.63
"1323","2018-10-10",8.52
"1324","2018-10-11",8.52
"1325","2018-10-12",8.53
"1326","2018-10-15",8.5
"1327","2018-10-16",8.58
"1328","2018-10-17",8.52
"1329","2018-10-18",8.48
"1330","2018-10-19",8.44
"1331","2018-10-22",8.4
"1332","2018-10-23",8.39
"1333","2018-10-24",8.19
"1334","2018-10-25",8.24
"1335","2018-10-26",8.36
"1336","2018-10-29",8.28
"1337","2018-10-30",8.14
"1338","2018-10-31",8.13
"1339","2018-11-01",8.18
"1340","2018-11-02",8.15
"1341","2018-11-05",8.13
"1342","2018-11-06",8.34
"1343","2018-11-07",8.33
"1344","2018-11-08",8.37
"1345","2018-11-09",8.38
"1346","2018-11-12",8.24
"1347","2018-11-13",8.31
"1348","2018-11-14",8.19
"1349","2018-11-15",8.28
"1350","2018-11-16",8.2
"1351","2018-11-19",8.19
"1352","2018-11-20",8.26
"1353","2018-11-21",8.36
"1354","2018-11-23",8.46
"1355","2018-11-26",8.36
"1356","2018-11-27",8.28
"1357","2018-11-28",8.35
"1358","2018-11-29",8.48
"1359","2018-11-30",8.52
"1360","2018-12-03",8.49
"1361","2018-12-04",8.46
"1362","2018-12-06",8.27
"1363","2018-12-07",8.35
"1364","2018-12-10",8.39
"1365","2018-12-11",8.39
"1366","2018-12-12",8.42
"1367","2018-12-13",8.4
"1368","2018-12-14",8.09
"1369","2018-12-17",7.99
"1370","2018-12-18",7.83
"1371","2018-12-19",7.7
"1372","2018-12-20",7.61
"1373","2018-12-21",7.61
"1374","2018-12-24",7.84
"1375","2018-12-26",8.02
"1376","2018-12-27",7.85
"1377","2018-12-28",7.8
"1378","2018-12-31",7.75
"1379","2019-01-02",7.82
"1380","2019-01-03",7.77
"1381","2019-01-04",7.95
"1382","2019-01-07",8.15
"1383","2019-01-08",8.31
"1384","2019-01-09",8.21
"1385","2019-01-10",8.29
"1386","2019-01-11",8.28
"1387","2019-01-14",8.19
"1388","2019-01-15",8.27
"1389","2019-01-16",8.27
"1390","2019-01-17",8.37
"1391","2019-01-18",8.4
"1392","2019-01-22",8.39
"1393","2019-01-23",8.45
"1394","2019-01-24",8.4
"1395","2019-01-25",8.45
"1396","2019-01-28",8.42
"1397","2019-01-29",8.39
"1398","2019-01-30",8.5
"1399","2019-01-31",8.56
"1400","2019-02-01",8.55
"1401","2019-02-04",8.48
"1402","2019-02-05",8.63
"1403","2019-02-06",8.6
"1404","2019-02-07",8.47
"1405","2019-02-08",8.32
"1406","2019-02-11",8.46
"1407","2019-02-12",8.43
"1408","2019-02-13",8.53
"1409","2019-02-14",8.54
"1410","2019-02-15",8.5
"1411","2019-02-19",8.43
"1412","2019-02-20",8.43
"1413","2019-02-21",8.45
"1414","2019-02-22",8.6
"1415","2019-02-25",8.61
"1416","2019-02-26",8.4
"1417","2019-02-27",8.37
"1418","2019-02-28",8.35
"1419","2019-03-01",8.33
"1420","2019-03-04",8.33
"1421","2019-03-05",8.28
"1422","2019-03-06",8.26
"1423","2019-03-07",8.25
"1424","2019-03-08",8.25
"1425","2019-03-11",8.25
"1426","2019-03-12",8.26
"1427","2019-03-13",8.31
"1428","2019-03-14",8.27
"1429","2019-03-15",8.24
"1430","2019-03-18",8.26
"1431","2019-03-19",8.25
"1432","2019-03-20",8.23
"1433","2019-03-21",8.28
"1434","2019-03-22",8.26
"1435","2019-03-25",8.22
"1436","2019-03-26",8.21
"1437","2019-03-27",8.2
"1438","2019-03-28",8.17
"1439","2019-03-29",8.1
"1440","2019-04-01",8.12
"1441","2019-04-02",8.15
"1442","2019-04-03",8.19
"1443","2019-04-04",8.21
"1444","2019-04-05",8.38
"1445","2019-04-08",8.35
"1446","2019-04-09",8.4
"1447","2019-04-10",8.42
"1448","2019-04-11",8.41
"1449","2019-04-12",8.39
"1450","2019-04-15",8.31
"1451","2019-04-16",8.34
"1452","2019-04-17",8.35
"1453","2019-04-18",8.32
"1454","2019-04-22",8.37
"1455","2019-04-23",8.43
"1456","2019-04-24",8.49
"1457","2019-04-25",8.51
"1458","2019-04-26",8.51
"1459","2019-04-29",8.62
"1460","2019-04-30",8.69
"1461","2019-05-01",8.64
"1462","2019-05-02",8.63
"1463","2019-05-03",8.5
"1464","2019-05-06",8.62
"1465","2019-05-07",8.47
"1466","2019-05-08",8.57
"1467","2019-05-09",8.57
"1468","2019-05-10",8.49
"1469","2019-05-13",8.4
"1470","2019-05-14",8.41
"1471","2019-05-15",8.46
"1472","2019-05-16",8.48
"1473","2019-05-17",8.52
"1474","2019-05-20",8.5
"1475","2019-05-21",8.45
"1476","2019-05-22",8.53
"1477","2019-05-23",8.53
"1478","2019-05-24",8.48
"1479","2019-05-28",8.52
"1480","2019-05-29",8.39
"1481","2019-05-30",8.39
"1482","2019-05-31",8.61
"1483","2019-06-03",8.58
"1484","2019-06-04",8.63
"1485","2019-06-05",8.47
"1486","2019-06-06",8.5
"1487","2019-06-07",8.44
"1488","2019-06-10",8.42
"1489","2019-06-11",8.42
"1490","2019-06-12",8.44
"1491","2019-06-13",8.35
"1492","2019-06-14",8.35
"1493","2019-06-17",8.36
"1494","2019-06-18",8.4
"1495","2019-06-19",8.42
"1496","2019-06-20",8.42
"1497","2019-06-21",8.44
"1498","2019-06-24",8.44
"1499","2019-06-25",8.4
"1500","2019-06-26",8.36
"1501","2019-06-27",8.42
"1502","2019-06-28",8.49
"1503","2019-07-01",8.45
"1504","2019-07-02",8.37
"1505","2019-07-03",8.46
"1506","2019-07-05",8.45
"1507","2019-07-08",8.4
"1508","2019-07-09",8.37
"1509","2019-07-10",8.33
"1510","2019-07-11",8.32
"1511","2019-07-12",8.38
"1512","2019-07-15",8.31
"1513","2019-07-16",8.3
"1514","2019-07-17",8.25
"1515","2019-07-18",8.24
"1516","2019-07-19",8.21
"1517","2019-07-22",8.23
"1518","2019-07-23",8.25
"1519","2019-07-24",8.27
"1520","2019-07-25",8.27
"1521","2019-07-26",8.25
"1522","2019-07-29",8.3
"1523","2019-07-30",8.28
"1524","2019-07-31",8.28
"1525","2019-08-01",8.25
"1526","2019-08-02",8.22
"1527","2019-08-05",8.22
"1528","2019-08-06",8.26
"1529","2019-08-07",8.17
"1530","2019-08-08",8.33
"1531","2019-08-09",8.25
"1532","2019-08-12",8.14
"1533","2019-08-13",8.12
"1534","2019-08-14",8.1
"1535","2019-08-15",8.27
"1536","2019-08-16",8.29
"1537","2019-08-19",8.27
"1538","2019-08-20",8.28
"1539","2019-08-21",8.33
"1540","2019-08-22",8.32
"1541","2019-08-23",8.28
"1542","2019-08-26",8.26
"1543","2019-08-27",8.23
"1544","2019-08-28",8.18
"1545","2019-08-29",8.21
"1546","2019-08-30",8.18
"1547","2019-09-03",8.14
"1548","2019-09-04",8.21
"1549","2019-09-05",8.21
"1550","2019-09-06",8.18
"1551","2019-09-09",8.26
"1552","2019-09-10",8.26
"1553","2019-09-11",8.28
"1554","2019-09-12",8.1
"1555","2019-09-13",8.22
"1556","2019-09-16",8.22
"1557","2019-09-17",8.22
"1558","2019-09-18",8.12
"1559","2019-09-19",8.16
"1560","2019-09-20",8.16
"1561","2019-09-23",8.16
"1562","2019-09-24",8.18
"1563","2019-09-25",8.27
"1564","2019-09-26",8.26
"1565","2019-09-27",8.25
"1566","2019-09-30",8.25
"1567","2019-10-01",8.18
"1568","2019-10-02",8.21
"1569","2019-10-03",8.15
"1570","2019-10-04",8.15
"1571","2019-10-07",8.18
"1572","2019-10-08",8.15
"1573","2019-10-09",8.05
"1574","2019-10-10",8.05
"1575","2019-10-11",8.08
"1576","2019-10-14",8.09
"1577","2019-10-15",8.1
"1578","2019-10-16",8.11
"1579","2019-10-17",8.12
"1580","2019-10-18",8.12
"1581","2019-10-21",8.11
"1582","2019-10-22",8.1
"1583","2019-10-23",8.18
"1584","2019-10-24",8.12
"1585","2019-10-25",8.15
"1586","2019-10-28",8.11
"1587","2019-10-29",8.14
"1588","2019-10-30",8.12
"1589","2019-10-31",8.15
"1590","2019-11-01",8.18
"1591","2019-11-04",8.16
"1592","2019-11-05",8.16
"1593","2019-11-06",8.13
"1594","2019-11-07",8.1
"1595","2019-11-08",8.19
"1596","2019-11-11",8.12
"1597","2019-11-12",8.11
"1598","2019-11-13",8.08
"1599","2019-11-14",8.11
"1600","2019-11-15",8.1
"1601","2019-11-18",8.09
"1602","2019-11-19",8.07
"1603","2019-11-20",8.11
"1604","2019-11-21",8.14
"1605","2019-11-22",8.25
"1606","2019-11-25",8.25
"1607","2019-11-26",8.18
"1608","2019-11-27",8.19
"1609","2019-11-29",8.2
"1610","2019-12-02",8.19
"1611","2019-12-03",8.2
"1612","2019-12-04",8.24
"1613","2019-12-05",8.3
"1614","2019-12-06",8.35
"1615","2019-12-09",8.36
"1616","2019-12-10",8.32
"1617","2019-12-11",8.35
"1618","2019-12-12",8.27
"1619","2019-12-13",8.27
"1620","2019-12-16",8.35
"1621","2019-12-17",8.35
"1622","2019-12-18",8.33
"1623","2019-12-19",8.28
"1624","2019-12-20",8.27
"1625","2019-12-23",8.24
"1626","2019-12-24",8.25
"1627","2019-12-26",8.23
"1628","2019-12-27",8.25
"1629","2019-12-30",8.24
"1630","2019-12-31",8.19
"1631","2020-01-02",8.26
"1632","2020-01-03",8.23
"1633","2020-01-06",8.25
"1634","2020-01-07",8.28
"1635","2020-01-08",8.25
"1636","2020-01-09",8.28
"1637","2020-01-10",8.33
"1638","2020-01-13",8.34
"1639","2020-01-14",8.31
"1640","2020-01-15",8.32
"1641","2020-01-16",8.34
"1642","2020-01-17",8.35
"1643","2020-01-21",8.35
"1644","2020-01-22",8.3
"1645","2020-01-23",8.26
"1646","2020-01-24",8.3
"1647","2020-01-27",8.23
"1648","2020-01-28",8.22
"1649","2020-01-29",8.25
"1650","2020-01-30",8.23
"1651","2020-01-31",8.2
"1652","2020-02-03",8.25
"1653","2020-02-04",8.26
"1654","2020-02-05",8.36
"1655","2020-02-06",8.32
"1656","2020-02-07",8.35
"1657","2020-02-10",8.4
"1658","2020-02-11",8.4
"1659","2020-02-12",8.37
"1660","2020-02-13",8.37
"1661","2020-02-14",8.4
"1662","2020-02-18",8.4
"1663","2020-02-19",8.33
"1664","2020-02-20",8.4
"1665","2020-02-21",8.35
"1666","2020-02-24",8.3
"1667","2020-02-25",8.2
"1668","2020-02-26",8.3
"1669","2020-02-27",8.49
"1670","2020-02-28",8.15
"1671","2020-03-02",8.35
"1672","2020-03-03",8.31
"1673","2020-03-04",8.39
"1674","2020-03-05",8.29
"1675","2020-03-06",8.15
"1676","2020-03-09",7.7
"1677","2020-03-10",7.8
"1678","2020-03-11",7.5
"1679","2020-03-12",6.94
"1680","2020-03-13",7.07
"1681","2020-03-16",6.8
"1682","2020-03-17",6.61
"1683","2020-03-18",6.21
"1684","2020-03-19",6.01
"1685","2020-03-20",5.5
"1686","2020-03-23",4.57
"1687","2020-03-24",4.99
"1688","2020-03-25",5.14
"1689","2020-03-26",5.4
"1690","2020-03-27",5.37
"1691","2020-03-30",5.37
"1692","2020-03-31",5.54
"1693","2020-04-01",5.21
"1694","2020-04-02",5.15
"1695","2020-04-03",5.22
"1696","2020-04-06",5.33
"1697","2020-04-07",5.62
"1698","2020-04-08",6.04
"1699","2020-04-09",6.25
"1700","2020-04-13",6.33
"1701","2020-04-14",6.25
"1702","2020-04-15",6.07
"1703","2020-04-16",6.13
"1704","2020-04-17",6.26
"1705","2020-04-20",6.05
"1706","2020-04-21",6.05
"1707","2020-04-22",6.05
"1708","2020-04-23",6.02
"1709","2020-04-24",6.29
"1710","2020-04-27",6.39
"1711","2020-04-28",6.23
"1712","2020-04-29",6.33
"1713","2020-04-30",6.4
"1714","2020-05-01",6.2
"1715","2020-05-04",6.14
"1716","2020-05-05",5.84
"1717","2020-05-06",6.1
"1718","2020-05-07",5.7
"1719","2020-05-08",5.76
"1720","2020-05-11",5.78
"1721","2020-05-12",5.63
"1722","2020-05-13",5.56
"1723","2020-05-14",5.63
"1724","2020-05-15",5.63
"1725","2020-05-18",5.73
"1726","2020-05-19",5.73
"1727","2020-05-20",5.72
"1728","2020-05-21",5.82
"1729","2020-05-22",5.74
"1730","2020-05-26",5.93
"1731","2020-05-27",6.01
"1732","2020-05-28",6
"1733","2020-05-29",6.04
"1734","2020-06-01",6.15
"1735","2020-06-02",6.01
"1736","2020-06-03",6.02
"1737","2020-06-04",6.15
"1738","2020-06-05",6.4
"1739","2020-06-08",6.67
"1740","2020-06-09",6.52
"1741","2020-06-10",6.6
"1742","2020-06-11",6.41
"1743","2020-06-12",6.25
"1744","2020-06-15",6.3
"1745","2020-06-16",6.27
"1746","2020-06-17",6.21
"1747","2020-06-18",6.21
"1748","2020-06-19",6.37
"1749","2020-06-22",6.52
"1750","2020-06-23",6.42
"1751","2020-06-24",6.41
"1752","2020-06-25",6.37
"1753","2020-06-26",6.41
"1754","2020-06-29",6.15
"1755","2020-06-30",6.34
"1756","2020-07-01",6.24
"1757","2020-07-02",6.18
"1758","2020-07-06",6.24
"1759","2020-07-07",6.24
"1760","2020-07-08",6.21
"1761","2020-07-09",6.24
"1762","2020-07-10",6.35
"1763","2020-07-13",6.33
"1764","2020-07-14",6.21
"1765","2020-07-15",6.3
"1766","2020-07-16",6.15
"1767","2020-07-17",6.2
"1768","2020-07-20",6.22
"1769","2020-07-21",6.26
"1770","2020-07-22",6.25
"1771","2020-07-23",6.21
"1772","2020-07-24",6.11
"1773","2020-07-27",6.13
"1774","2020-07-28",6.14
"1775","2020-07-29",6.25
"1776","2020-07-30",6.22
"1777","2020-07-31",6.3
"1778","2020-08-03",6.39
"1779","2020-08-04",6.42
"1780","2020-08-05",6.45
"1781","2020-08-06",6.38
"1782","2020-08-07",6.55
"1783","2020-08-10",6.95
"1784","2020-08-11",6.7
"1785","2020-08-12",6.63
"1786","2020-08-13",6.5
"1787","2020-08-14",6.55
"1788","2020-08-17",6.52
"1789","2020-08-18",6.5
"1790","2020-08-19",6.58
"1791","2020-08-20",6.54
"1792","2020-08-21",6.63
"1793","2020-08-24",6.82
"1794","2020-08-25",6.76
"1795","2020-08-26",6.64
"1796","2020-08-27",6.59
"1797","2020-08-28",6.7
"1798","2020-08-31",6.62
"1799","2020-09-01",6.6
"1800","2020-09-02",6.63
"1801","2020-09-03",6.56
"1802","2020-09-04",6.61
"1803","2020-09-08",6.59
"1804","2020-09-09",6.68
"1805","2020-09-10",6.84
"1806","2020-09-11",6.9
"1807","2020-09-14",6.84
"1808","2020-09-15",6.78
"1809","2020-09-16",6.95
"1810","2020-09-17",6.74
"1811","2020-09-18",6.72
"1812","2020-09-21",6.6
"1813","2020-09-22",6.55
"1814","2020-09-23",6.59
"1815","2020-09-24",6.36
"1816","2020-09-25",6.39
"1817","2020-09-28",6.53
"1818","2020-09-29",6.45
"1819","2020-09-30",6.51
"1820","2020-10-01",6.62
"1821","2020-10-02",6.7
"1822","2020-10-05",6.76
"1823","2020-10-06",6.76
"1824","2020-10-07",6.8
"1825","2020-10-08",6.75
"1826","2020-10-09",6.73
"1827","2020-10-12",6.62
"1828","2020-10-13",6.6
"1829","2020-10-14",6.58
"1830","2020-10-15",6.6
"1831","2020-10-16",6.53
"1832","2020-10-19",6.5
"1833","2020-10-20",6.48
"1834","2020-10-21",6.47
"1835","2020-10-22",6.48
"1836","2020-10-23",6.46
"1837","2020-10-26",6.43
"1838","2020-10-27",6.42
"1839","2020-10-28",6.32
"1840","2020-10-29",6.48
"1841","2020-10-30",6.45
"1842","2020-11-02",6.54
"1843","2020-11-03",6.64
"1844","2020-11-04",6.81
"1845","2020-11-05",6.93
"1846","2020-11-06",6.9
"1847","2020-11-09",7.15
"1848","2020-11-10",7.12
"1849","2020-11-11",7.2
"1850","2020-11-12",7.05
"1851","2020-11-13",7.16
"1852","2020-11-16",7.18
"1853","2020-11-17",7.19
"1854","2020-11-18",7.2
"1855","2020-11-19",7.37
"1856","2020-11-20",7.42
"1857","2020-11-23",7.6
"1858","2020-11-24",7.72
"1859","2020-11-25",7.76
"1860","2020-11-27",7.85
