"","date","ESLT"
"756","2009-12-31",65.050003
"757","2010-01-04",65.349998
"758","2010-01-05",64.580002
"759","2010-01-06",65.940002
"760","2010-01-07",66.650002
"761","2010-01-08",66.629997
"762","2010-01-11",65.919998
"763","2010-01-12",63.5
"764","2010-01-13",64
"765","2010-01-14",62.950001
"766","2010-01-15",62.799999
"767","2010-01-19",65.25
"768","2010-01-20",65.220001
"769","2010-01-21",64.739998
"770","2010-01-22",64.610001
"771","2010-01-25",64.019997
"772","2010-01-26",62.889999
"773","2010-01-27",62.799999
"774","2010-01-28",63.299999
"775","2010-01-29",62.419998
"776","2010-02-01",62.380001
"777","2010-02-02",64.360001
"778","2010-02-03",62.23
"779","2010-02-04",61.419998
"780","2010-02-05",60.970001
"781","2010-02-08",60.849998
"782","2010-02-09",61.509998
"783","2010-02-10",62.349998
"784","2010-02-11",64.580002
"785","2010-02-12",64
"786","2010-02-16",63.779999
"787","2010-02-17",64.470001
"788","2010-02-18",64.32
"789","2010-02-19",63.900002
"790","2010-02-22",62.860001
"791","2010-02-23",62.240002
"792","2010-02-24",63.09
"793","2010-02-25",61.970001
"794","2010-02-26",62.02
"795","2010-03-01",63.049999
"796","2010-03-02",61.830002
"797","2010-03-03",61.419998
"798","2010-03-04",60.490002
"799","2010-03-05",60.580002
"800","2010-03-08",59.27
"801","2010-03-09",59.5
"802","2010-03-10",61.189999
"803","2010-03-11",62.709999
"804","2010-03-12",62.560001
"805","2010-03-15",63.5
"806","2010-03-16",64.059998
"807","2010-03-17",64.889999
"808","2010-03-18",64.720001
"809","2010-03-19",63.849998
"810","2010-03-22",64.190002
"811","2010-03-23",63.049999
"812","2010-03-24",64.339996
"813","2010-03-25",64.949997
"814","2010-03-26",65
"815","2010-03-29",64.82
"816","2010-03-30",65.050003
"817","2010-03-31",64.010002
"818","2010-04-01",64.709999
"819","2010-04-05",65.139999
"820","2010-04-06",65.349998
"821","2010-04-07",64.610001
"822","2010-04-08",64.889999
"823","2010-04-09",64.900002
"824","2010-04-12",64.57
"825","2010-04-13",64.389999
"826","2010-04-14",65.099998
"827","2010-04-15",65.110001
"828","2010-04-16",64.099998
"829","2010-04-19",63.889999
"830","2010-04-20",64.010002
"831","2010-04-21",63.98
"832","2010-04-22",64.160004
"833","2010-04-23",64.019997
"834","2010-04-26",63.650002
"835","2010-04-27",62.169998
"836","2010-04-28",61
"837","2010-04-29",61.25
"838","2010-04-30",61.650002
"839","2010-05-03",61.650002
"840","2010-05-04",60.099998
"841","2010-05-05",59.09
"842","2010-05-06",57.740002
"843","2010-05-07",56.580002
"844","2010-05-10",59.740002
"845","2010-05-11",59.439999
"846","2010-05-12",58.869999
"847","2010-05-13",57.919998
"848","2010-05-14",57.32
"849","2010-05-17",57.669998
"850","2010-05-18",57
"851","2010-05-19",56.610001
"852","2010-05-20",54.639999
"853","2010-05-21",55.349998
"854","2010-05-24",53.27
"855","2010-05-25",52.200001
"856","2010-05-26",49.610001
"857","2010-05-27",52.189999
"858","2010-05-28",51.950001
"859","2010-06-01",48.950001
"860","2010-06-02",50.360001
"861","2010-06-03",50.889999
"862","2010-06-04",49.349998
"863","2010-06-07",48.5
"864","2010-06-08",49.75
"865","2010-06-09",49.549999
"866","2010-06-10",50.84
"867","2010-06-11",51
"868","2010-06-14",50.799999
"869","2010-06-15",51.619999
"870","2010-06-16",50.93
"871","2010-06-17",50.560001
"872","2010-06-18",50.130001
"873","2010-06-21",51.610001
"874","2010-06-22",52.02
"875","2010-06-23",52.490002
"876","2010-06-24",52
"877","2010-06-25",52.360001
"878","2010-06-28",51.889999
"879","2010-06-29",50.720001
"880","2010-06-30",50.279999
"881","2010-07-01",50.009998
"882","2010-07-02",50.09
"883","2010-07-06",49.290001
"884","2010-07-07",49.650002
"885","2010-07-08",50.720001
"886","2010-07-09",50.32
"887","2010-07-12",50.610001
"888","2010-07-13",51.560001
"889","2010-07-14",50.77
"890","2010-07-15",50.869999
"891","2010-07-16",49.779999
"892","2010-07-19",50.18
"893","2010-07-20",49.970001
"894","2010-07-21",49.779999
"895","2010-07-22",51.299999
"896","2010-07-23",51.810001
"897","2010-07-26",52.439999
"898","2010-07-27",53.490002
"899","2010-07-28",53.48
"900","2010-07-29",54.810001
"901","2010-07-30",55.009998
"902","2010-08-02",55.119999
"903","2010-08-03",54.299999
"904","2010-08-04",55.209999
"905","2010-08-05",55.240002
"906","2010-08-06",55.310001
"907","2010-08-09",55.07
"908","2010-08-10",54.400002
"909","2010-08-11",52.459999
"910","2010-08-12",51.990002
"911","2010-08-13",52.099998
"912","2010-08-16",52.790001
"913","2010-08-17",51.869999
"914","2010-08-18",51.91
"915","2010-08-19",51.389999
"916","2010-08-20",51.48
"917","2010-08-23",50.740002
"918","2010-08-24",50.200001
"919","2010-08-25",50.07
"920","2010-08-26",49.900002
"921","2010-08-27",50.349998
"922","2010-08-30",50.189999
"923","2010-08-31",49.349998
"924","2010-09-01",50.580002
"925","2010-09-02",50.619999
"926","2010-09-03",51.299999
"927","2010-09-07",50.380001
"928","2010-09-08",50.939999
"929","2010-09-09",50.970001
"930","2010-09-10",51.259998
"931","2010-09-13",51.299999
"932","2010-09-14",50.66
"933","2010-09-15",51.25
"934","2010-09-16",51
"935","2010-09-17",51.259998
"936","2010-09-20",52.610001
"937","2010-09-21",52.150002
"938","2010-09-22",51.900002
"939","2010-09-23",52.16
"940","2010-09-24",53.029999
"941","2010-09-27",53.18
"942","2010-09-28",52.950001
"943","2010-09-29",53.009998
"944","2010-09-30",53.029999
"945","2010-10-01",53.110001
"946","2010-10-04",54.23
"947","2010-10-05",55.75
"948","2010-10-06",55.709999
"949","2010-10-07",55.16
"950","2010-10-08",55.470001
"951","2010-10-11",55.139999
"952","2010-10-12",54.470001
"953","2010-10-13",54.68
