"","date","FNHC"
"1000","2010-12-20",3.15
"1001","2010-12-21",3.17
"1002","2010-12-22",3.14
"1003","2010-12-23",3.19
"1004","2010-12-27",3.16
"1005","2010-12-28",3.17
"1006","2010-12-29",3.18
"1007","2010-12-30",3.22
"1008","2010-12-31",3.18
"1009","2011-01-03",3.18
"1010","2011-01-04",3.27
"1011","2011-01-05",3.46
"1012","2011-01-06",3.41
"1013","2011-01-07",3.41
"1014","2011-01-10",3.4
"1015","2011-01-11",3.42
"1016","2011-01-12",3.42
"1017","2011-01-13",3.43
"1018","2011-01-14",3.32
"1019","2011-01-18",3.36
"1020","2011-01-19",3.29
"1021","2011-01-20",3.33
"1022","2011-01-21",3.33
"1023","2011-01-24",3.3
"1024","2011-01-25",3.26
"1025","2011-01-26",3.33
"1026","2011-01-27",3.24
"1027","2011-01-28",3.3
"1028","2011-01-31",3.33
"1029","2011-02-01",3.4
"1030","2011-02-02",3.31
"1031","2011-02-03",3.36
"1032","2011-02-04",3.26
"1033","2011-02-07",3.2
"1034","2011-02-08",3.18
"1035","2011-02-09",3.19
"1036","2011-02-10",3.15
"1037","2011-02-11",3.21
"1038","2011-02-14",3.22
"1039","2011-02-15",3.19
"1040","2011-02-16",3.15
"1041","2011-02-17",3.15
"1042","2011-02-18",3.2
"1043","2011-02-22",3.21
"1044","2011-02-23",3.17
"1045","2011-02-24",3.32
"1046","2011-02-25",3.2
"1047","2011-02-28",3.33
"1048","2011-03-01",3.19
"1049","2011-03-02",3.26
"1050","2011-03-03",3.26
"1051","2011-03-04",3.21
"1052","2011-03-07",3.18
"1053","2011-03-08",3.19
"1054","2011-03-09",3.17
"1055","2011-03-10",3.11
"1056","2011-03-11",3.17
"1057","2011-03-14",3.1
"1058","2011-03-15",3.08
"1059","2011-03-16",3.1
"1060","2011-03-17",3.12
"1061","2011-03-18",3.24
"1062","2011-03-21",3.22
"1063","2011-03-22",3.12
"1064","2011-03-23",3.16
"1065","2011-03-24",3.08
"1066","2011-03-25",3.07
"1067","2011-03-28",3.08
"1068","2011-03-29",3.09
"1069","2011-03-30",3.1
"1070","2011-03-31",3.08
"1071","2011-04-01",3.05
"1072","2011-04-04",3
"1073","2011-04-05",3.04
"1074","2011-04-06",3.02
"1075","2011-04-07",2.92
"1076","2011-04-08",3.02
"1077","2011-04-11",3
"1078","2011-04-12",2.99
"1079","2011-04-13",3
"1080","2011-04-14",2.92
"1081","2011-04-15",2.97
"1082","2011-04-18",2.94
"1083","2011-04-19",2.88
"1084","2011-04-20",2.9
"1085","2011-04-21",2.92
"1086","2011-04-25",2.92
"1087","2011-04-26",2.94
"1088","2011-04-27",2.96
"1089","2011-04-28",2.91
"1090","2011-04-29",2.92
"1091","2011-05-02",2.92
"1092","2011-05-03",2.9
"1093","2011-05-04",2.93
"1094","2011-05-05",2.91
"1095","2011-05-06",2.91
"1096","2011-05-09",2.9
"1097","2011-05-10",2.92
"1098","2011-05-11",2.91
"1099","2011-05-12",2.89
"1100","2011-05-13",2.88
"1101","2011-05-16",2.6
"1102","2011-05-17",2.62
"1103","2011-05-18",2.62
"1104","2011-05-19",2.69
"1105","2011-05-20",2.75
"1106","2011-05-23",2.75
"1107","2011-05-24",2.83
"1108","2011-05-25",2.82
"1109","2011-05-26",2.85
"1110","2011-05-27",2.85
"1111","2011-05-31",2.8
"1112","2011-06-01",2.84
"1113","2011-06-02",2.82
"1114","2011-06-03",2.84
"1115","2011-06-06",2.75
"1116","2011-06-07",2.75
"1117","2011-06-08",2.66
"1118","2011-06-09",2.67
"1119","2011-06-10",2.73
"1120","2011-06-13",2.66
"1121","2011-06-14",2.7
"1122","2011-06-15",2.72
"1123","2011-06-16",2.72
"1124","2011-06-17",2.78
"1125","2011-06-20",2.78
"1126","2011-06-21",2.73
"1127","2011-06-22",2.76
"1128","2011-06-23",2.75
"1129","2011-06-24",2.65
"1130","2011-06-27",2.58
"1131","2011-06-28",2.6
"1132","2011-06-29",2.71
"1133","2011-06-30",2.72
"1134","2011-07-01",2.78
"1135","2011-07-05",2.8
"1136","2011-07-06",2.75
"1137","2011-07-07",2.78
"1138","2011-07-08",2.78
"1139","2011-07-11",2.71
"1140","2011-07-12",2.68
"1141","2011-07-13",2.72
"1142","2011-07-14",2.77
"1143","2011-07-15",2.67
"1144","2011-07-18",2.67
"1145","2011-07-19",2.68
"1146","2011-07-20",2.68
"1147","2011-07-21",2.73
"1148","2011-07-22",2.74
"1149","2011-07-25",2.78
"1150","2011-07-26",2.67
"1151","2011-07-27",2.66
"1152","2011-07-28",2.7
"1153","2011-07-29",2.67
"1154","2011-08-01",2.65
"1155","2011-08-02",2.69
"1156","2011-08-03",2.57
"1157","2011-08-04",2.51
"1158","2011-08-05",2.5
"1159","2011-08-08",2.3
"1160","2011-08-09",2.47
"1161","2011-08-10",2.65
"1162","2011-08-11",2.59
"1163","2011-08-12",2.63
"1164","2011-08-15",2.7
"1165","2011-08-16",2.7
"1166","2011-08-17",2.68
"1167","2011-08-18",2.65
"1168","2011-08-19",2.66
"1169","2011-08-22",2.45
"1170","2011-08-23",2.41
"1171","2011-08-24",2.43
"1172","2011-08-25",2.35
"1173","2011-08-26",2.31
"1174","2011-08-29",2.33
"1175","2011-08-30",2.34
"1176","2011-08-31",2.38
"1177","2011-09-01",2.39
"1178","2011-09-02",2.44
"1179","2011-09-06",2.43
"1180","2011-09-07",2.52
"1181","2011-09-08",2.37
"1182","2011-09-09",2.34
"1183","2011-09-12",2.33
"1184","2011-09-13",2.32
"1185","2011-09-14",2.38
"1186","2011-09-15",2.35
"1187","2011-09-16",2.45
"1188","2011-09-19",2.41
"1189","2011-09-20",2.51
"1190","2011-09-21",2.39
"1191","2011-09-22",2.38
"1192","2011-09-23",2.46
"1193","2011-09-26",2.4
"1194","2011-09-27",2.37
"1195","2011-09-28",2.38
"1196","2011-09-29",2.45
"1197","2011-09-30",2.32
"1198","2011-10-03",2.32
"1199","2011-10-04",2.35
"1200","2011-10-05",2.35
"1201","2011-10-06",2.35
"1202","2011-10-07",2.45
"1203","2011-10-10",2.46
"1204","2011-10-11",2.42
"1205","2011-10-12",2.38
"1206","2011-10-13",2.44
"1207","2011-10-14",2.4
"1208","2011-10-17",2.4
"1209","2011-10-18",2.41
"1210","2011-10-19",2.37
"1211","2011-10-20",2.38
"1212","2011-10-21",2.42
"1213","2011-10-24",2.42
"1214","2011-10-25",2.47
"1215","2011-10-26",2.43
"1216","2011-10-27",2.41
"1217","2011-10-28",2.43
"1218","2011-10-31",2.46
"1219","2011-11-01",2.45
"1220","2011-11-02",2.45
"1221","2011-11-03",2.51
"1222","2011-11-04",2.55
"1223","2011-11-07",2.48
"1224","2011-11-08",2.55
"1225","2011-11-09",2.52
"1226","2011-11-10",2.85
"1227","2011-11-11",2.8
"1228","2011-11-14",2.87
"1229","2011-11-15",2.83
"1230","2011-11-16",2.8
"1231","2011-11-17",2.8
"1232","2011-11-18",2.72
"1233","2011-11-21",2.72
"1234","2011-11-22",2.8
"1235","2011-11-23",2.8
"1236","2011-11-25",2.8
"1237","2011-11-28",2.74
"1238","2011-11-29",2.75
"1239","2011-11-30",2.75
"1240","2011-12-01",2.71
"1241","2011-12-02",2.72
"1242","2011-12-05",2.7
"1243","2011-12-06",2.72
"1244","2011-12-07",2.71
"1245","2011-12-08",2.73
"1246","2011-12-09",2.8
"1247","2011-12-12",2.75
"1248","2011-12-13",2.75
"1249","2011-12-14",2.73
"1250","2011-12-15",2.71
"1251","2011-12-16",2.8
"1252","2011-12-19",2.68
"1253","2011-12-20",2.72
"1254","2011-12-21",2.72
"1255","2011-12-22",2.72
"1256","2011-12-23",2.74
"1257","2011-12-27",2.75
"1258","2011-12-28",2.82
"1259","2011-12-29",2.9
"1260","2011-12-30",2.96
"1261","2012-01-03",3.05
"1262","2012-01-04",3.14
"1263","2012-01-05",3.1
"1264","2012-01-06",3.18
"1265","2012-01-09",3.14
"1266","2012-01-10",3.27
"1267","2012-01-11",3.28
"1268","2012-01-12",3.25
"1269","2012-01-13",3.28
"1270","2012-01-17",3.31
"1271","2012-01-18",3.3
"1272","2012-01-19",3.3
"1273","2012-01-20",3.3
"1274","2012-01-23",3.3
"1275","2012-01-24",3.27
"1276","2012-01-25",3.26
"1277","2012-01-26",3.25
"1278","2012-01-27",3.2
"1279","2012-01-30",3.02
"1280","2012-01-31",3.12
"1281","2012-02-01",3.23
"1282","2012-02-02",3.22
"1283","2012-02-03",3.22
"1284","2012-02-06",3.29
"1285","2012-02-07",3.29
"1286","2012-02-08",3.27
"1287","2012-02-09",3.3
"1288","2012-02-10",3.31
"1289","2012-02-13",3.34
"1290","2012-02-14",3.45
"1291","2012-02-15",3.7
"1292","2012-02-16",3.5
"1293","2012-02-17",3.5
"1294","2012-02-21",3.31
"1295","2012-02-22",3.3
"1296","2012-02-23",3.29
"1297","2012-02-24",3.23
"1298","2012-02-27",3.23
"1299","2012-02-28",3.37
"1300","2012-02-29",3.47
"1301","2012-03-01",3.4
"1302","2012-03-02",3.41
"1303","2012-03-05",3.43
"1304","2012-03-06",3.37
"1305","2012-03-07",3.38
"1306","2012-03-08",3.38
"1307","2012-03-09",3.52
"1308","2012-03-12",3.54
"1309","2012-03-13",3.59
"1310","2012-03-14",3.56
"1311","2012-03-15",3.54
"1312","2012-03-16",3.67
"1313","2012-03-19",3.65
"1314","2012-03-20",3.66
"1315","2012-03-21",3.7
"1316","2012-03-22",4.07
"1317","2012-03-23",3.98
"1318","2012-03-26",4.09
"1319","2012-03-27",4.09
"1320","2012-03-28",4.05
"1321","2012-03-29",4.43
"1322","2012-03-30",4.5
"1323","2012-04-02",4.6
"1324","2012-04-03",4.48
"1325","2012-04-04",4.45
"1326","2012-04-05",4.4
"1327","2012-04-09",4.4
"1328","2012-04-10",4.45
"1329","2012-04-11",4.4
"1330","2012-04-12",4.51
"1331","2012-04-13",4.53
"1332","2012-04-16",4.68
"1333","2012-04-17",4.53
"1334","2012-04-18",4.45
"1335","2012-04-19",4.49
"1336","2012-04-20",4.35
"1337","2012-04-23",4.27
"1338","2012-04-24",4.39
"1339","2012-04-25",4.19
"1340","2012-04-26",4.22
"1341","2012-04-27",4.16
"1342","2012-04-30",4.43
"1343","2012-05-01",4.68
"1344","2012-05-02",4.92
"1345","2012-05-03",4.71
"1346","2012-05-04",4.49
"1347","2012-05-07",4.5
"1348","2012-05-08",4.45
"1349","2012-05-09",4.92
"1350","2012-05-10",4.99
"1351","2012-05-11",4.68
"1352","2012-05-14",4.28
"1353","2012-05-15",4.21
"1354","2012-05-16",4.04
"1355","2012-05-17",3.98
"1356","2012-05-18",3.84
"1357","2012-05-21",4.01
"1358","2012-05-22",4.2
"1359","2012-05-23",4.14
"1360","2012-05-24",4.25
"1361","2012-05-25",4.19
"1362","2012-05-29",4.06
"1363","2012-05-30",4.1
"1364","2012-05-31",4.13
"1365","2012-06-01",3.91
"1366","2012-06-04",3.83
"1367","2012-06-05",3.93
"1368","2012-06-06",3.99
"1369","2012-06-07",3.97
"1370","2012-06-08",3.95
"1371","2012-06-11",3.92
"1372","2012-06-12",3.93
"1373","2012-06-13",3.87
"1374","2012-06-14",3.9
"1375","2012-06-15",3.84
"1376","2012-06-18",3.81
"1377","2012-06-19",3.9
"1378","2012-06-20",3.96
"1379","2012-06-21",3.82
"1380","2012-06-22",4.13
"1381","2012-06-25",3.96
"1382","2012-06-26",3.98
"1383","2012-06-27",3.95
"1384","2012-06-28",3.99
"1385","2012-06-29",3.96
"1386","2012-07-02",4.25
"1387","2012-07-03",4.45
"1388","2012-07-05",4.53
"1389","2012-07-06",4.53
"1390","2012-07-09",4.78
"1391","2012-07-10",4.86
"1392","2012-07-11",4.85
"1393","2012-07-12",4.71
"1394","2012-07-13",4.54
"1395","2012-07-16",4.54
"1396","2012-07-17",4.57
"1397","2012-07-18",4.54
"1398","2012-07-19",4.54
"1399","2012-07-20",4.57
"1400","2012-07-23",4.48
"1401","2012-07-24",4.5
"1402","2012-07-25",4.5
"1403","2012-07-26",4.57
"1404","2012-07-27",4.61
"1405","2012-07-30",4.76
"1406","2012-07-31",4.76
"1407","2012-08-01",4.66
"1408","2012-08-02",4.81
"1409","2012-08-03",4.91
"1410","2012-08-06",5
"1411","2012-08-07",4.97
"1412","2012-08-08",4.87
"1413","2012-08-09",5.12
"1414","2012-08-10",4.92
"1415","2012-08-13",4.99
"1416","2012-08-14",4.94
"1417","2012-08-15",5
"1418","2012-08-16",5
"1419","2012-08-17",5.03
"1420","2012-08-20",4.96
"1421","2012-08-21",5.17
"1422","2012-08-22",5.3
"1423","2012-08-23",5.27
"1424","2012-08-24",5.25
"1425","2012-08-27",5.18
"1426","2012-08-28",5.12
"1427","2012-08-29",5.08
"1428","2012-08-30",5.32
"1429","2012-08-31",5.52
"1430","2012-09-04",5.88
"1431","2012-09-05",5.9
"1432","2012-09-06",6.03
"1433","2012-09-07",6.17
"1434","2012-09-10",6.2
"1435","2012-09-11",5.95
"1436","2012-09-12",6
"1437","2012-09-13",5.94
"1438","2012-09-14",5.9
"1439","2012-09-17",5.8
"1440","2012-09-18",5.76
"1441","2012-09-19",5.75
"1442","2012-09-20",5.76
"1443","2012-09-21",6
"1444","2012-09-24",6
"1445","2012-09-25",6
"1446","2012-09-26",5.76
"1447","2012-09-27",5.96
"1448","2012-09-28",5.96
"1449","2012-10-01",6.12
"1450","2012-10-02",6.09
"1451","2012-10-03",5.9
"1452","2012-10-04",6.3
"1453","2012-10-05",6.34
"1454","2012-10-08",6.37
"1455","2012-10-09",6.13
"1456","2012-10-10",6.25
"1457","2012-10-11",6.06
"1458","2012-10-12",6.16
"1459","2012-10-15",6.06
"1460","2012-10-16",6.2
"1461","2012-10-17",6.1
"1462","2012-10-18",6.1
"1463","2012-10-19",6.1
"1464","2012-10-22",6.19
"1465","2012-10-23",5.97
"1466","2012-10-24",6.05
"1467","2012-10-25",5.87
"1468","2012-10-26",5.97
"1469","2012-10-31",6.24
"1470","2012-11-01",6.25
"1471","2012-11-02",6.32
"1472","2012-11-05",6.33
"1473","2012-11-06",6.17
"1474","2012-11-07",6.17
"1475","2012-11-08",6.2
"1476","2012-11-09",6
"1477","2012-11-12",5.9
"1478","2012-11-13",5.94
"1479","2012-11-14",5.55
"1480","2012-11-15",5.55
"1481","2012-11-16",5.37
"1482","2012-11-19",5.48
"1483","2012-11-20",5.48
"1484","2012-11-21",5.7
"1485","2012-11-23",5.7
"1486","2012-11-26",5.53
"1487","2012-11-27",5.37
"1488","2012-11-28",5.66
"1489","2012-11-29",5.59
"1490","2012-11-30",5.38
"1491","2012-12-03",5.5
"1492","2012-12-04",5.56
"1493","2012-12-05",5.42
"1494","2012-12-06",5.53
"1495","2012-12-07",5.43
"1496","2012-12-10",5.53
"1497","2012-12-11",5.46
"1498","2012-12-12",5.49
"1499","2012-12-13",5.59
"1500","2012-12-14",5.63
"1501","2012-12-17",5.55
"1502","2012-12-18",5.4
"1503","2012-12-19",5.27
"1504","2012-12-20",5.56
"1505","2012-12-21",5.26
"1506","2012-12-24",5.6
"1507","2012-12-26",5.4
"1508","2012-12-27",5.3
"1509","2012-12-28",5.28
"1510","2012-12-31",5.35
"1511","2013-01-02",5.46
"1512","2013-01-03",5.4
"1513","2013-01-04",5.35
"1514","2013-01-07",5.59
"1515","2013-01-08",5.56
"1516","2013-01-09",5.54
"1517","2013-01-10",5.47
"1518","2013-01-11",5.5
"1519","2013-01-14",5.59
"1520","2013-01-15",5.56
"1521","2013-01-16",5.44
"1522","2013-01-17",5.69
"1523","2013-01-18",5.57
"1524","2013-01-22",5.53
"1525","2013-01-23",5.52
"1526","2013-01-24",5.51
"1527","2013-01-25",5.51
"1528","2013-01-28",5.55
"1529","2013-01-29",5.68
"1530","2013-01-30",5.61
"1531","2013-01-31",6
"1532","2013-02-01",5.71
"1533","2013-02-04",6.01
"1534","2013-02-05",5.95
"1535","2013-02-06",5.72
"1536","2013-02-07",5.7
"1537","2013-02-08",5.85
"1538","2013-02-11",5.51
"1539","2013-02-12",5.6
"1540","2013-02-13",5.84
"1541","2013-02-14",6
"1542","2013-02-15",5.9
"1543","2013-02-19",5.8
"1544","2013-02-20",5.89
"1545","2013-02-21",5.84
"1546","2013-02-22",5.89
"1547","2013-02-25",5.43
"1548","2013-02-26",5.56
"1549","2013-02-27",5.56
"1550","2013-02-28",5.71
"1551","2013-03-01",5.83
"1552","2013-03-04",5.54
"1553","2013-03-05",5.54
"1554","2013-03-06",5.82
"1555","2013-03-07",6.11
"1556","2013-03-08",6.18
"1557","2013-03-11",6
"1558","2013-03-12",6.07
"1559","2013-03-13",6.17
"1560","2013-03-14",6.56
"1561","2013-03-15",6.45
"1562","2013-03-18",6.75
"1563","2013-03-19",7.15
"1564","2013-03-20",7.3
"1565","2013-03-21",7.9
"1566","2013-03-22",7.69
"1567","2013-03-25",7.61
"1568","2013-03-26",7.62
"1569","2013-03-27",7.59
"1570","2013-03-28",7.61
"1571","2013-04-01",7.22
"1572","2013-04-02",7.35
"1573","2013-04-03",7.35
"1574","2013-04-04",7.23
"1575","2013-04-05",7.27
"1576","2013-04-08",7.23
"1577","2013-04-09",7.19
"1578","2013-04-10",7.26
"1579","2013-04-11",7.19
"1580","2013-04-12",7.09
"1581","2013-04-15",7.05
"1582","2013-04-16",7.28
"1583","2013-04-17",7.24
"1584","2013-04-18",7.25
"1585","2013-04-19",7.26
"1586","2013-04-22",7.24
"1587","2013-04-23",7.13
"1588","2013-04-24",7.3
"1589","2013-04-25",7.29
"1590","2013-04-26",7.29
"1591","2013-04-29",7.12
"1592","2013-04-30",7.15
"1593","2013-05-01",7.62
"1594","2013-05-02",7.79
"1595","2013-05-03",8.02
"1596","2013-05-06",7.9
"1597","2013-05-07",7.83
"1598","2013-05-08",8.1
"1599","2013-05-09",7.83
"1600","2013-05-10",8.88
"1601","2013-05-13",8.84
"1602","2013-05-14",8.71
"1603","2013-05-15",8.81
"1604","2013-05-16",8.78
"1605","2013-05-17",8.8
"1606","2013-05-20",8.74
"1607","2013-05-21",8.8
"1608","2013-05-22",8.74
"1609","2013-05-23",9.15
"1610","2013-05-24",9.5
"1611","2013-05-28",9.65
"1612","2013-05-29",9.48
"1613","2013-05-30",9.22
"1614","2013-05-31",9
"1615","2013-06-03",9.43
"1616","2013-06-04",9.42
"1617","2013-06-05",9.26
"1618","2013-06-06",9.3
"1619","2013-06-07",9.37
"1620","2013-06-10",9.93
"1621","2013-06-11",9.9
"1622","2013-06-12",9.94
"1623","2013-06-13",10.02
"1624","2013-06-14",10.06
"1625","2013-06-17",10.1
"1626","2013-06-18",10.41
"1627","2013-06-19",10.35
"1628","2013-06-20",9.82
"1629","2013-06-21",10.01
"1630","2013-06-24",9.93
"1631","2013-06-25",9.69
"1632","2013-06-26",9.94
"1633","2013-06-27",9.86
"1634","2013-06-28",9.75
"1635","2013-07-01",9.96
"1636","2013-07-02",9.9
"1637","2013-07-03",9.82
"1638","2013-07-05",10.03
"1639","2013-07-08",9.97
"1640","2013-07-09",10.25
"1641","2013-07-10",10.21
"1642","2013-07-11",10.25
"1643","2013-07-12",10.5
"1644","2013-07-15",10.43
"1645","2013-07-16",10.27
"1646","2013-07-17",10.46
"1647","2013-07-18",10.42
"1648","2013-07-19",10.43
"1649","2013-07-22",10.4
"1650","2013-07-23",10.44
"1651","2013-07-24",10.45
"1652","2013-07-25",10.36
"1653","2013-07-26",9.96
"1654","2013-07-29",10.21
"1655","2013-07-30",10.15
"1656","2013-07-31",10.19
"1657","2013-08-01",10.21
"1658","2013-08-02",10
"1659","2013-08-05",10.03
"1660","2013-08-06",10.09
"1661","2013-08-07",10.4
"1662","2013-08-08",10.89
"1663","2013-08-09",10.89
"1664","2013-08-12",10.8
"1665","2013-08-13",10.31
"1666","2013-08-14",10.41
"1667","2013-08-15",10.32
"1668","2013-08-16",10.15
"1669","2013-08-19",10.25
"1670","2013-08-20",10.11
"1671","2013-08-21",9.81
"1672","2013-08-22",9.88
"1673","2013-08-23",9.47
"1674","2013-08-26",9.38
"1675","2013-08-27",9.36
"1676","2013-08-28",9.7
"1677","2013-08-29",9.66
"1678","2013-08-30",9.88
"1679","2013-09-03",9.75
"1680","2013-09-04",9.76
"1681","2013-09-05",9.5
"1682","2013-09-06",9.65
"1683","2013-09-09",9.4
"1684","2013-09-10",9.7
"1685","2013-09-11",9.42
"1686","2013-09-12",9.23
"1687","2013-09-13",9.09
"1688","2013-09-16",8.95
"1689","2013-09-17",8.43
"1690","2013-09-18",8.63
"1691","2013-09-19",8.81
"1692","2013-09-20",8.75
"1693","2013-09-23",8.65
"1694","2013-09-24",8.8
"1695","2013-09-25",8.91
"1696","2013-09-26",9.22
"1697","2013-09-27",9.44
"1698","2013-09-30",9.52
"1699","2013-10-01",9.92
"1700","2013-10-02",10
"1701","2013-10-03",9.83
"1702","2013-10-04",9.87
"1703","2013-10-07",9.9
"1704","2013-10-08",9.8
"1705","2013-10-09",9.9
"1706","2013-10-10",9.86
"1707","2013-10-11",9.99
"1708","2013-10-14",10
"1709","2013-10-15",10
"1710","2013-10-16",10
"1711","2013-10-17",10.44
"1712","2013-10-18",10.36
"1713","2013-10-21",10.51
"1714","2013-10-22",10.62
"1715","2013-10-23",10.54
"1716","2013-10-24",10.7
"1717","2013-10-25",10.4
"1718","2013-10-28",10.43
"1719","2013-10-29",10.26
"1720","2013-10-30",10.34
"1721","2013-10-31",10.25
"1722","2013-11-01",11.87
"1723","2013-11-04",11.63
"1724","2013-11-05",11.45
"1725","2013-11-06",11.4
"1726","2013-11-07",11.4
"1727","2013-11-08",11.85
"1728","2013-11-11",12.14
"1729","2013-11-12",12.11
"1730","2013-11-13",11.95
"1731","2013-11-14",11.96
"1732","2013-11-15",12.01
"1733","2013-11-18",11.93
"1734","2013-11-19",12.02
"1735","2013-11-20",11.62
"1736","2013-11-21",11.95
"1737","2013-11-22",12.52
"1738","2013-11-25",12.83
"1739","2013-11-26",13.42
"1740","2013-11-27",13.67
"1741","2013-11-29",13.52
"1742","2013-12-02",13.81
"1743","2013-12-03",13.48
"1744","2013-12-04",13.71
"1745","2013-12-05",13.55
"1746","2013-12-06",13.95
"1747","2013-12-09",14.9
"1748","2013-12-10",14.41
"1749","2013-12-11",13.71
"1750","2013-12-12",13.51
"1751","2013-12-13",13.53
"1752","2013-12-16",13.5
"1753","2013-12-17",13.97
"1754","2013-12-18",14.17
"1755","2013-12-19",14.05
"1756","2013-12-20",14.72
"1757","2013-12-23",14.58
"1758","2013-12-24",14.56
"1759","2013-12-26",14.71
"1760","2013-12-27",14.07
"1761","2013-12-30",14.12
"1762","2013-12-31",14.67
"1763","2014-01-02",13.89
"1764","2014-01-03",13.49
"1765","2014-01-06",13.24
"1766","2014-01-07",13.27
"1767","2014-01-08",13.2
"1768","2014-01-09",13.62
"1769","2014-01-10",13.21
"1770","2014-01-13",13.02
"1771","2014-01-14",13.22
"1772","2014-01-15",13.4
"1773","2014-01-16",13.37
"1774","2014-01-17",13.46
"1775","2014-01-21",13.12
"1776","2014-01-22",13
"1777","2014-01-23",12.93
"1778","2014-01-24",13.05
"1779","2014-01-27",12.87
"1780","2014-01-28",13.17
"1781","2014-01-29",13.12
"1782","2014-01-30",13.14
"1783","2014-01-31",13.23
"1784","2014-02-03",12.94
"1785","2014-02-04",12.73
"1786","2014-02-05",12.37
"1787","2014-02-06",12.55
"1788","2014-02-07",12.46
"1789","2014-02-10",12.26
"1790","2014-02-11",12.44
"1791","2014-02-12",12.33
"1792","2014-02-13",12.62
"1793","2014-02-14",12.72
"1794","2014-02-18",12.74
"1795","2014-02-19",12.46
"1796","2014-02-20",12.75
"1797","2014-02-21",12.93
"1798","2014-02-24",13.28
"1799","2014-02-25",13.47
"1800","2014-02-26",13.74
"1801","2014-02-27",13.73
"1802","2014-02-28",15.88
"1803","2014-03-03",15.83
"1804","2014-03-04",15.91
"1805","2014-03-05",15.84
"1806","2014-03-06",15.7
"1807","2014-03-07",16.1
"1808","2014-03-10",16.02
"1809","2014-03-11",15.95
"1810","2014-03-12",16.190001
"1811","2014-03-13",16.23
"1812","2014-03-14",16.33
"1813","2014-03-17",16.700001
"1814","2014-03-18",16.9
"1815","2014-03-19",16.99
"1816","2014-03-20",16.99
"1817","2014-03-21",16.91
"1818","2014-03-24",17
"1819","2014-03-25",17.040001
"1820","2014-03-26",17.15
"1821","2014-03-27",17.52
"1822","2014-03-28",17.450001
"1823","2014-03-31",18.32
"1824","2014-04-01",18.360001
"1825","2014-04-02",18.459999
"1826","2014-04-03",18.700001
"1827","2014-04-04",18.57
"1828","2014-04-07",18.709999
"1829","2014-04-08",18.59
"1830","2014-04-09",18.67
"1831","2014-04-10",18.74
"1832","2014-04-11",18.65
"1833","2014-04-14",19.139999
"1834","2014-04-15",19.24
"1835","2014-04-16",19.620001
"1836","2014-04-17",19.870001
"1837","2014-04-21",20.5
"1838","2014-04-22",20.74
"1839","2014-04-23",20.290001
"1840","2014-04-24",19.49
"1841","2014-04-25",19.469999
"1842","2014-04-28",19.84
"1843","2014-04-29",19.92
"1844","2014-04-30",19.43
"1845","2014-05-01",19.049999
"1846","2014-05-02",20.059999
"1847","2014-05-05",20.459999
"1848","2014-05-06",20.389999
"1849","2014-05-07",20.23
"1850","2014-05-08",20.18
"1851","2014-05-09",20.559999
"1852","2014-05-12",21.82
"1853","2014-05-13",21.59
"1854","2014-05-14",21.530001
"1855","2014-05-15",22.280001
"1856","2014-05-16",21.98
"1857","2014-05-19",23.889999
"1858","2014-05-20",23.540001
"1859","2014-05-21",24.34
"1860","2014-05-22",24.209999
"1861","2014-05-23",23.950001
"1862","2014-05-27",23.68
"1863","2014-05-28",23.889999
"1864","2014-05-29",23.82
"1865","2014-05-30",23.440001
"1866","2014-06-02",20.83
"1867","2014-06-03",21.139999
"1868","2014-06-04",21.4
"1869","2014-06-05",22.34
"1870","2014-06-06",23.139999
"1871","2014-06-09",23.98
"1872","2014-06-10",24.27
"1873","2014-06-11",24.49
"1874","2014-06-12",24.34
"1875","2014-06-13",24.209999
"1876","2014-06-16",24.24
"1877","2014-06-17",25.209999
"1878","2014-06-18",25.969999
"1879","2014-06-19",25.799999
"1880","2014-06-20",26.110001
"1881","2014-06-23",26.02
"1882","2014-06-24",25.709999
"1883","2014-06-25",25.91
"1884","2014-06-26",25.49
"1885","2014-06-27",24.26
"1886","2014-06-30",25.5
"1887","2014-07-01",25.35
"1888","2014-07-02",24.059999
"1889","2014-07-03",23.690001
"1890","2014-07-07",22.85
"1891","2014-07-08",23.65
"1892","2014-07-09",23.690001
"1893","2014-07-10",23.49
"1894","2014-07-11",23.209999
"1895","2014-07-14",23.540001
"1896","2014-07-15",23.32
"1897","2014-07-16",22.68
"1898","2014-07-17",22.440001
"1899","2014-07-18",23.23
"1900","2014-07-21",22.84
"1901","2014-07-22",23.32
"1902","2014-07-23",23.209999
"1903","2014-07-24",23.27
"1904","2014-07-25",22.610001
"1905","2014-07-28",24.360001
"1906","2014-07-29",23.09
"1907","2014-07-30",20.780001
"1908","2014-07-31",20.17
"1909","2014-08-01",21.33
"1910","2014-08-04",21.93
"1911","2014-08-05",20.92
"1912","2014-08-06",21.33
"1913","2014-08-07",21.32
"1914","2014-08-08",21.15
"1915","2014-08-11",22
"1916","2014-08-12",21.879999
"1917","2014-08-13",22.6
"1918","2014-08-14",22.99
"1919","2014-08-15",22.969999
"1920","2014-08-18",23.450001
"1921","2014-08-19",23.85
"1922","2014-08-20",22.629999
"1923","2014-08-21",23.370001
"1924","2014-08-22",23.959999
"1925","2014-08-25",24.559999
"1926","2014-08-26",24.35
"1927","2014-08-27",23.85
"1928","2014-08-28",23.059999
"1929","2014-08-29",24.700001
"1930","2014-09-02",25.219999
"1931","2014-09-03",25.15
