"","date","NHLD"
"1055","2011-03-10",4.1
"1056","2011-03-11",4
"1057","2011-03-14",4
"1058","2011-03-15",4.5
"1059","2011-03-16",4
"1060","2011-03-17",4
"1061","2011-03-18",4
"1062","2011-03-21",4
"1063","2011-03-22",4
"1064","2011-03-23",4
"1065","2011-03-24",5
"1066","2011-03-25",5
"1067","2011-03-28",5
"1068","2011-03-29",5
"1069","2011-03-30",4
"1070","2011-03-31",5
"1071","2011-04-01",5
"1072","2011-04-04",5
"1073","2011-04-05",5
"1074","2011-04-06",5
"1075","2011-04-07",5
"1076","2011-04-08",5
"1077","2011-04-11",4.5
"1078","2011-04-12",4.5
"1079","2011-04-13",4.5
"1080","2011-04-14",4.5
"1081","2011-04-15",4.5
"1082","2011-04-18",4.5
"1083","2011-04-19",4.4
"1084","2011-04-20",4.4
"1085","2011-04-21",4.3
"1086","2011-04-25",4.3
"1087","2011-04-26",3.6
"1088","2011-04-27",4.3
"1089","2011-04-28",4.3
"1090","2011-04-29",4
"1091","2011-05-02",4
"1092","2011-05-03",4
"1093","2011-05-04",4
"1094","2011-05-05",4
"1095","2011-05-06",3.9
"1096","2011-05-09",3.9
"1097","2011-05-10",3.6
"1098","2011-05-11",3.7
"1099","2011-05-12",3.7
"1100","2011-05-13",3.9
"1101","2011-05-16",3.9
"1102","2011-05-17",3.9
"1103","2011-05-18",3.8
"1104","2011-05-19",3.7
"1105","2011-05-20",3.7
"1106","2011-05-23",3.7
"1107","2011-05-24",3.7
"1108","2011-05-25",3.7
"1109","2011-05-26",3.7
"1110","2011-05-27",3.6
"1111","2011-05-31",3.9
"1112","2011-06-01",3.9
"1113","2011-06-02",3.9
"1114","2011-06-03",3.8
"1115","2011-06-06",3.8
"1116","2011-06-07",3.7
"1117","2011-06-08",3.7
"1118","2011-06-09",3.5
"1119","2011-06-10",3.5
"1120","2011-06-13",3
"1121","2011-06-14",3
"1122","2011-06-15",3.2
"1123","2011-06-16",3.2
"1124","2011-06-17",3
"1125","2011-06-20",3
"1126","2011-06-21",3
"1127","2011-06-22",3
"1128","2011-06-23",3.3
"1129","2011-06-24",3.3
"1130","2011-06-27",3.3
"1131","2011-06-28",2.8
"1132","2011-06-29",2.8
"1133","2011-06-30",2.8
"1134","2011-07-01",2.8
"1135","2011-07-05",2.8
"1136","2011-07-06",2.8
"1137","2011-07-07",2.8
"1138","2011-07-08",2.8
"1139","2011-07-11",2.6
"1140","2011-07-12",2.5
"1141","2011-07-13",2.7
"1142","2011-07-14",3
"1143","2011-07-15",3
"1144","2011-07-18",3
"1145","2011-07-19",2.1
"1146","2011-07-20",2.1
"1147","2011-07-21",3.3
"1148","2011-07-22",3.3
"1149","2011-07-25",3.3
"1150","2011-07-26",3.3
"1151","2011-07-27",4.5
"1152","2011-07-28",4
"1153","2011-07-29",4
"1154","2011-08-01",2.8
"1155","2011-08-02",2.8
"1156","2011-08-03",2.8
"1157","2011-08-04",4.4
"1158","2011-08-05",2.8
"1159","2011-08-08",4.3
"1160","2011-08-09",4.3
"1161","2011-08-10",4.3
"1162","2011-08-11",4.3
"1163","2011-08-12",4.3
"1164","2011-08-15",4.3
"1165","2011-08-16",4.3
"1166","2011-08-17",4.3
"1167","2011-08-18",3.4
"1168","2011-08-19",3.4
"1169","2011-08-22",3.4
"1170","2011-08-23",3.3
"1171","2011-08-24",3.3
"1172","2011-08-25",3.3
"1173","2011-08-26",3.3
"1174","2011-08-29",3.3
"1175","2011-08-30",3.3
"1176","2011-08-31",3.3
"1177","2011-09-01",3.3
"1178","2011-09-02",3
"1179","2011-09-06",2.7
"1180","2011-09-07",2.7
"1181","2011-09-08",2.7
"1182","2011-09-09",2.7
"1183","2011-09-12",2.7
"1184","2011-09-13",2.7
"1185","2011-09-14",2
"1186","2011-09-15",2
"1187","2011-09-16",2
"1188","2011-09-19",2.1
"1189","2011-09-20",2.1
"1190","2011-09-21",2.1
"1191","2011-09-22",2.1
"1192","2011-09-23",2.1
"1193","2011-09-26",2.1
"1194","2011-09-27",3
"1195","2011-09-28",3.5
"1196","2011-09-29",3
"1197","2011-09-30",3
"1198","2011-10-03",3.9
"1199","2011-10-04",3.3
"1200","2011-10-05",3.3
"1201","2011-10-06",3.3
"1202","2011-10-07",3.2
"1203","2011-10-10",3
"1204","2011-10-11",3.5
"1205","2011-10-12",3.5
"1206","2011-10-13",3.5
"1207","2011-10-14",3.5
"1208","2011-10-17",3.5
"1209","2011-10-18",4
"1210","2011-10-19",4
"1211","2011-10-20",3
"1212","2011-10-21",3
"1213","2011-10-24",3
"1214","2011-10-25",2.5
"1215","2011-10-26",2.3
"1216","2011-10-27",2.3
"1217","2011-10-28",2.3
"1218","2011-10-31",2
"1219","2011-11-01",2
"1220","2011-11-02",2.3
"1221","2011-11-03",2.3
"1222","2011-11-04",2.3
"1223","2011-11-07",2.4
"1224","2011-11-08",2.4
"1225","2011-11-09",2.9
"1226","2011-11-10",2.9
"1227","2011-11-11",2.7
"1228","2011-11-14",2.3
"1229","2011-11-15",2.3
"1230","2011-11-16",2.3
"1231","2011-11-17",2.5
"1232","2011-11-18",2.5
"1233","2011-11-21",2.5
"1234","2011-11-22",2
"1235","2011-11-23",3
"1236","2011-11-25",3
"1237","2011-11-28",2
"1238","2011-11-29",2.8
"1239","2011-11-30",2.5
"1240","2011-12-01",2.5
"1241","2011-12-02",2.1
"1242","2011-12-05",2.5
"1243","2011-12-06",2.5
"1244","2011-12-07",2.5
"1245","2011-12-08",2.5
"1246","2011-12-09",2.5
"1247","2011-12-12",1.9
"1248","2011-12-13",2
"1249","2011-12-14",1.9
"1250","2011-12-15",1.9
"1251","2011-12-16",2
"1252","2011-12-19",2
"1253","2011-12-20",1.9
"1254","2011-12-21",1.9
"1255","2011-12-22",1.9
"1256","2011-12-23",1.7
"1257","2011-12-27",1.7
"1258","2011-12-28",1.8
"1259","2011-12-29",1.8
"1260","2011-12-30",4
"1261","2012-01-03",3.9
"1262","2012-01-04",3.9
"1263","2012-01-05",3.9
"1264","2012-01-06",2
"1265","2012-01-09",2
"1266","2012-01-10",2.5
"1267","2012-01-11",2.5
"1268","2012-01-12",2.5
"1269","2012-01-13",2.5
"1270","2012-01-17",1.5
"1271","2012-01-18",2.7
"1272","2012-01-19",2.7
"1273","2012-01-20",2.5
"1274","2012-01-23",2.6
"1275","2012-01-24",2.6
"1276","2012-01-25",2.6
"1277","2012-01-26",2.5
"1278","2012-01-27",2.5
"1279","2012-01-30",3
"1280","2012-01-31",3.5
"1281","2012-02-01",3.5
"1282","2012-02-02",3.5
"1283","2012-02-03",3.5
"1284","2012-02-06",3.5
"1285","2012-02-07",3.5
"1286","2012-02-08",3.5
"1287","2012-02-09",3.5
"1288","2012-02-10",3.5
"1289","2012-02-13",3.5
"1290","2012-02-14",3.5
"1291","2012-02-15",1.6
"1292","2012-02-16",1.9
"1293","2012-02-17",2.4
"1294","2012-02-21",2.4
"1295","2012-02-22",2.1
"1296","2012-02-23",2.4
"1297","2012-02-24",2.4
"1298","2012-02-27",2.8
"1299","2012-02-28",3.5
"1300","2012-02-29",3.5
"1301","2012-03-01",3.5
"1302","2012-03-02",3.5
"1303","2012-03-05",3.5
"1304","2012-03-06",3.5
"1305","2012-03-07",3.5
"1306","2012-03-08",3.5
"1307","2012-03-09",3.5
"1308","2012-03-12",3.5
"1309","2012-03-13",3.5
"1310","2012-03-14",3.5
"1311","2012-03-15",3.5
"1312","2012-03-16",3.5
"1313","2012-03-19",3.5
"1314","2012-03-20",3.5
"1315","2012-03-21",3.5
"1316","2012-03-22",3.5
"1317","2012-03-23",3.3
"1318","2012-03-26",3.3
"1319","2012-03-27",3.7
"1320","2012-03-28",3.7
"1321","2012-03-29",3.7
"1322","2012-03-30",3.7
"1323","2012-04-02",3.5
"1324","2012-04-03",3.5
"1325","2012-04-04",4
"1326","2012-04-05",4
"1327","2012-04-09",3.8
"1328","2012-04-10",3.8
"1329","2012-04-11",4
"1330","2012-04-12",4.2
"1331","2012-04-13",4.2
"1332","2012-04-16",3.5
"1333","2012-04-17",3.5
"1334","2012-04-18",3.5
"1335","2012-04-19",3.5
"1336","2012-04-20",3.5
"1337","2012-04-23",3.5
"1338","2012-04-24",3.5
"1339","2012-04-25",3.5
"1340","2012-04-26",3.5
"1341","2012-04-27",3.5
"1342","2012-04-30",3
"1343","2012-05-01",2
"1344","2012-05-02",2.3
"1345","2012-05-03",2.3
"1346","2012-05-04",2.7
"1347","2012-05-07",2.7
"1348","2012-05-08",2.5
"1349","2012-05-09",2.5
"1350","2012-05-10",2.5
"1351","2012-05-11",2.5
"1352","2012-05-14",2.5
"1353","2012-05-15",2.5
"1354","2012-05-16",2
"1355","2012-05-17",2
"1356","2012-05-18",2
"1357","2012-05-21",2
"1358","2012-05-22",2
"1359","2012-05-23",2
"1360","2012-05-24",2
"1361","2012-05-25",2
"1362","2012-05-29",2.2
"1363","2012-05-30",2.2
"1364","2012-05-31",2.2
"1365","2012-06-01",2.2
"1366","2012-06-04",2.2
"1367","2012-06-05",2.2
"1368","2012-06-06",2.2
"1369","2012-06-07",2.2
"1370","2012-06-08",2.2
"1371","2012-06-11",2.2
"1372","2012-06-12",1.8
"1373","2012-06-13",1.8
"1374","2012-06-14",1.8
"1375","2012-06-15",1.8
"1376","2012-06-18",2.2
"1377","2012-06-19",2.2
"1378","2012-06-20",1.8
"1379","2012-06-21",1.8
"1380","2012-06-22",2
"1381","2012-06-25",2
"1382","2012-06-26",2
"1383","2012-06-27",2
"1384","2012-06-28",2
"1385","2012-06-29",2
"1386","2012-07-02",1.7
"1387","2012-07-03",1.7
"1388","2012-07-05",1.7
"1389","2012-07-06",1.7
"1390","2012-07-09",1.7
"1391","2012-07-10",1.7
"1392","2012-07-11",1.7
"1393","2012-07-12",1.8
"1394","2012-07-13",1.8
"1395","2012-07-16",1.8
"1396","2012-07-17",1.2
"1397","2012-07-18",1.2
"1398","2012-07-19",1.2
"1399","2012-07-20",1.2
"1400","2012-07-23",1.2
"1401","2012-07-24",1.2
"1402","2012-07-25",2.1
"1403","2012-07-26",2.1
"1404","2012-07-27",2.1
"1405","2012-07-30",3.7
"1406","2012-07-31",3.7
"1407","2012-08-01",3.7
"1408","2012-08-02",1.2
"1409","2012-08-03",1.2
"1410","2012-08-06",1.2
"1411","2012-08-07",1.2
"1412","2012-08-08",1.2
"1413","2012-08-09",1.2
"1414","2012-08-10",1.4
"1415","2012-08-13",1.4
"1416","2012-08-14",1.2
"1417","2012-08-15",1.2
"1418","2012-08-16",1.2
"1419","2012-08-17",1.2
"1420","2012-08-20",1.2
"1421","2012-08-21",1.2
"1422","2012-08-22",1.2
"1423","2012-08-23",1.2
"1424","2012-08-24",1.2
"1425","2012-08-27",1.2
"1426","2012-08-28",1.2
"1427","2012-08-29",1.2
"1428","2012-08-30",1.2
"1429","2012-08-31",3.7
"1430","2012-09-04",3.7
"1431","2012-09-05",1.6
"1432","2012-09-06",1.6
"1433","2012-09-07",1.6
"1434","2012-09-10",2
"1435","2012-09-11",3.6
"1436","2012-09-12",1.7
"1437","2012-09-13",2.8
"1438","2012-09-14",2.8
"1439","2012-09-17",2.8
"1440","2012-09-18",2.8
"1441","2012-09-19",2.8
"1442","2012-09-20",2.8
"1443","2012-09-21",2.3
"1444","2012-09-24",3
"1445","2012-09-25",1.9
"1446","2012-09-26",2
"1447","2012-09-27",2
"1448","2012-09-28",2
"1449","2012-10-01",2.8
"1450","2012-10-02",2.8
"1451","2012-10-03",2.8
"1452","2012-10-04",2.8
"1453","2012-10-05",2.8
"1454","2012-10-08",2.8
"1455","2012-10-09",2.8
"1456","2012-10-10",2.8
"1457","2012-10-11",2.8
"1458","2012-10-12",2.8
"1459","2012-10-15",2.8
"1460","2012-10-16",2
"1461","2012-10-17",3.6
"1462","2012-10-18",3.6
"1463","2012-10-19",3.6
"1464","2012-10-22",3.6
"1465","2012-10-23",3.4
"1466","2012-10-24",3.4
"1467","2012-10-25",3.4
"1468","2012-10-26",3.4
"1469","2012-10-31",3.4
"1470","2012-11-01",3.3
"1471","2012-11-02",3.3
"1472","2012-11-05",3.3
"1473","2012-11-06",3.3
"1474","2012-11-07",3.3
"1475","2012-11-08",2.2
"1476","2012-11-09",3.1
"1477","2012-11-12",3.1
"1478","2012-11-13",2.4
"1479","2012-11-14",3
"1480","2012-11-15",2.9
"1481","2012-11-16",2.9
"1482","2012-11-19",2.5
"1483","2012-11-20",2.5
"1484","2012-11-21",2.5
"1485","2012-11-23",2.5
"1486","2012-11-26",2.5
"1487","2012-11-27",2.9
"1488","2012-11-28",2.9
"1489","2012-11-29",2.9
"1490","2012-11-30",2.4
"1491","2012-12-03",2.4
"1492","2012-12-04",2.6
"1493","2012-12-05",2.6
"1494","2012-12-06",1.9
"1495","2012-12-07",2.5
"1496","2012-12-10",1.9
"1497","2012-12-11",1.9
"1498","2012-12-12",1.9
"1499","2012-12-13",1.9
"1500","2012-12-14",1.3
"1501","2012-12-17",1.3
"1502","2012-12-18",1.3
"1503","2012-12-19",1.3
"1504","2012-12-20",1.3
"1505","2012-12-21",1.8
"1506","2012-12-24",1.8
"1507","2012-12-26",1.3
"1508","2012-12-27",1.3
"1509","2012-12-28",1.4
"1510","2012-12-31",1.6
"1511","2013-01-02",1.6
"1512","2013-01-03",1.6
"1513","2013-01-04",1.8
"1514","2013-01-07",2.5
"1515","2013-01-08",2.5
"1516","2013-01-09",2.5
"1517","2013-01-10",2.5
"1518","2013-01-11",2.8
"1519","2013-01-14",2.8
"1520","2013-01-15",2.8
"1521","2013-01-16",2.3
"1522","2013-01-17",2.8
"1523","2013-01-18",2.8
"1524","2013-01-22",2.8
"1525","2013-01-23",2.8
"1526","2013-01-24",2.8
"1527","2013-01-25",3.2
"1528","2013-01-28",3
"1529","2013-01-29",3.3
"1530","2013-01-30",3.2
"1531","2013-01-31",3.3
"1532","2013-02-01",3.3
"1533","2013-02-04",3.3
"1534","2013-02-05",3.3
"1535","2013-02-06",3.3
"1536","2013-02-07",3.4
"1537","2013-02-08",3.6
"1538","2013-02-11",3.1
"1539","2013-02-12",3.2
"1540","2013-02-13",3.1
"1541","2013-02-14",2.9
"1542","2013-02-15",3
"1543","2013-02-19",3.4
"1544","2013-02-20",2.9
"1545","2013-02-21",2.9
"1546","2013-02-22",2.9
"1547","2013-02-25",2.9
"1548","2013-02-26",2.7
"1549","2013-02-27",2.8
"1550","2013-02-28",2.8
"1551","2013-03-01",2.8
"1552","2013-03-04",2.8
"1553","2013-03-05",2.7
"1554","2013-03-06",2.7
"1555","2013-03-07",2.6
"1556","2013-03-08",2.7
"1557","2013-03-11",2.6
"1558","2013-03-12",2.8
"1559","2013-03-13",2.8
"1560","2013-03-14",2.8
"1561","2013-03-15",2.9
"1562","2013-03-18",2.8
"1563","2013-03-19",2.8
"1564","2013-03-20",2.8
"1565","2013-03-21",2.6
"1566","2013-03-22",2.6
"1567","2013-03-25",2.6
"1568","2013-03-26",2.6
"1569","2013-03-27",2.4
"1570","2013-03-28",2.4
"1571","2013-04-01",2.5
"1572","2013-04-02",2.8
"1573","2013-04-03",2.8
"1574","2013-04-04",2.5
"1575","2013-04-05",2.5
"1576","2013-04-08",2.5
"1577","2013-04-09",2.5
"1578","2013-04-10",2.7
"1579","2013-04-11",2.5
"1580","2013-04-12",2.5
"1581","2013-04-15",2.5
"1582","2013-04-16",2
"1583","2013-04-17",2.1
"1584","2013-04-18",2.1
"1585","2013-04-19",2.1
"1586","2013-04-22",1.8
"1587","2013-04-23",2
"1588","2013-04-24",2
"1589","2013-04-25",2.2
"1590","2013-04-26",2.2
"1591","2013-04-29",2.3
"1592","2013-04-30",2.2
"1593","2013-05-01",2.2
"1594","2013-05-02",2.2
"1595","2013-05-03",2.3
"1596","2013-05-06",2.3
"1597","2013-05-07",2.3
"1598","2013-05-08",2.3
"1599","2013-05-09",2.3
"1600","2013-05-10",2.3
"1601","2013-05-13",2.2
"1602","2013-05-14",2.5
"1603","2013-05-15",2.6
"1604","2013-05-16",2.7
"1605","2013-05-17",2.7
"1606","2013-05-20",2.6
"1607","2013-05-21",2.5
"1608","2013-05-22",2.5
"1609","2013-05-23",2.4
"1610","2013-05-24",2.4
"1611","2013-05-28",2.4
"1612","2013-05-29",2.5
"1613","2013-05-30",2.5
"1614","2013-05-31",2.4
"1615","2013-06-03",2.4
"1616","2013-06-04",3
"1617","2013-06-05",2.7
"1618","2013-06-06",2.7
"1619","2013-06-07",2.8
"1620","2013-06-10",2.9
"1621","2013-06-11",2.6
"1622","2013-06-12",3
"1623","2013-06-13",2.9
"1624","2013-06-14",3
"1625","2013-06-17",2.9
"1626","2013-06-18",2.9
"1627","2013-06-19",3
"1628","2013-06-20",2.9
"1629","2013-06-21",2.8
"1630","2013-06-24",2.8
"1631","2013-06-25",2.8
"1632","2013-06-26",2.9
"1633","2013-06-27",2.9
"1634","2013-06-28",2.9
"1635","2013-07-01",2.8
"1636","2013-07-02",2.9
"1637","2013-07-03",3
"1638","2013-07-05",3
"1639","2013-07-08",3.1
"1640","2013-07-09",2.9
"1641","2013-07-10",3.1
"1642","2013-07-11",3
"1643","2013-07-12",3.2
"1644","2013-07-15",3
"1645","2013-07-16",2.5
"1646","2013-07-17",2.7
"1647","2013-07-18",2.7
"1648","2013-07-19",2.8
"1649","2013-07-22",2.9
"1650","2013-07-23",2.9
"1651","2013-07-24",2.9
"1652","2013-07-25",3
"1653","2013-07-26",3
"1654","2013-07-29",3
"1655","2013-07-30",2.6
"1656","2013-07-31",2.6
"1657","2013-08-01",2.6
"1658","2013-08-02",2.9
"1659","2013-08-05",2.6
"1660","2013-08-06",2.6
"1661","2013-08-07",2.6
"1662","2013-08-08",2.6
"1663","2013-08-09",3.2
"1664","2013-08-12",3.2
"1665","2013-08-13",3
"1666","2013-08-14",3.3
"1667","2013-08-15",3.3
"1668","2013-08-16",3.3
"1669","2013-08-19",3
"1670","2013-08-20",3.2
"1671","2013-08-21",3.2
"1672","2013-08-22",2.8
"1673","2013-08-23",3
"1674","2013-08-26",3
"1675","2013-08-27",3
"1676","2013-08-28",3
"1677","2013-08-29",3
"1678","2013-08-30",3.1
"1679","2013-09-03",3.6
"1680","2013-09-04",3.7
"1681","2013-09-05",3.8
"1682","2013-09-06",3.8
"1683","2013-09-09",3.6
"1684","2013-09-10",3.7
"1685","2013-09-11",3.8
"1686","2013-09-12",3.5
"1687","2013-09-13",3.7
"1688","2013-09-16",3.7
"1689","2013-09-17",3.7
"1690","2013-09-18",3.7
"1691","2013-09-19",3.9
"1692","2013-09-20",4
"1693","2013-09-23",4
"1694","2013-09-24",4
"1695","2013-09-25",3.9
"1696","2013-09-26",3.7
"1697","2013-09-27",3.7
"1698","2013-09-30",3.7
"1699","2013-10-01",3.9
"1700","2013-10-02",3.9
"1701","2013-10-03",3.7
"1702","2013-10-04",3.9
"1703","2013-10-07",3.9
"1704","2013-10-08",3.9
"1705","2013-10-09",3.9
"1706","2013-10-10",3.9
"1707","2013-10-11",3.9
"1708","2013-10-14",3.9
"1709","2013-10-15",3.9
"1710","2013-10-16",3.8
"1711","2013-10-17",3.8
"1712","2013-10-18",3.7
"1713","2013-10-21",3.7
"1714","2013-10-22",3.7
"1715","2013-10-23",3.7
"1716","2013-10-24",3.6
"1717","2013-10-25",3.6
"1718","2013-10-28",3.7
"1719","2013-10-29",3.7
"1720","2013-10-30",3.7
"1721","2013-10-31",4
"1722","2013-11-01",4.1
"1723","2013-11-04",4.2
"1724","2013-11-05",4.5
"1725","2013-11-06",4.5
"1726","2013-11-07",4.5
"1727","2013-11-08",4.5
"1728","2013-11-11",4.4
"1729","2013-11-12",4.5
"1730","2013-11-13",4.4
"1731","2013-11-14",4.6
"1732","2013-11-15",4.5
"1733","2013-11-18",4.4
"1734","2013-11-19",4.4
"1735","2013-11-20",4.3
"1736","2013-11-21",4.3
"1737","2013-11-22",4.5
"1738","2013-11-25",4.7
"1739","2013-11-26",4.6
"1740","2013-11-27",5.4
"1741","2013-11-29",5.4
"1742","2013-12-02",5.2
"1743","2013-12-03",5.4
"1744","2013-12-04",5.2
"1745","2013-12-05",5.2
"1746","2013-12-06",5.3
"1747","2013-12-09",5.7
"1748","2013-12-10",5.8
"1749","2013-12-11",5.7
"1750","2013-12-12",5.7
"1751","2013-12-13",5.7
"1752","2013-12-16",5.7
"1753","2013-12-17",5.7
"1754","2013-12-18",5.7
"1755","2013-12-19",5.2
"1756","2013-12-20",5.9
"1757","2013-12-23",5.5
"1758","2013-12-24",5
"1759","2013-12-26",5
"1760","2013-12-27",5.1
"1761","2013-12-30",5.4
"1762","2013-12-31",5.7
"1763","2014-01-02",5.4
"1764","2014-01-03",5.4
"1765","2014-01-06",5.4
"1766","2014-01-07",5.4
"1767","2014-01-08",5.8
"1768","2014-01-09",5.7
"1769","2014-01-10",5.7
"1770","2014-01-13",5.7
"1771","2014-01-14",5.4
"1772","2014-01-15",5.5
"1773","2014-01-16",5.5
"1774","2014-01-17",5.5
"1775","2014-01-21",5.2
"1776","2014-01-22",5.3
"1777","2014-01-23",5.6
"1778","2014-01-24",5.5
"1779","2014-01-27",5.2
"1780","2014-01-28",5.3
"1781","2014-01-29",5.3
"1782","2014-01-30",5.4
"1783","2014-01-31",5.4
"1784","2014-02-03",5.3
"1785","2014-02-04",5.4
"1786","2014-02-05",5.4
"1787","2014-02-06",5.3
"1788","2014-02-07",5.4
"1789","2014-02-10",5.2
"1790","2014-02-11",5.1
"1791","2014-02-12",5.1
"1792","2014-02-13",5.1
"1793","2014-02-14",5.1
"1794","2014-02-18",5.1
"1795","2014-02-19",5.1
"1796","2014-02-20",5
"1797","2014-02-21",5
"1798","2014-02-24",5
"1799","2014-02-25",5
"1800","2014-02-26",5
"1801","2014-02-27",5
"1802","2014-02-28",5
"1803","2014-03-03",4.9
"1804","2014-03-04",4.9
"1805","2014-03-05",5
"1806","2014-03-06",5
"1807","2014-03-07",4.9
"1808","2014-03-10",4.9
"1809","2014-03-11",4.7
"1810","2014-03-12",4.9
"1811","2014-03-13",4.9
"1812","2014-03-14",4.9
"1813","2014-03-17",4.9
"1814","2014-03-18",4.8
"1815","2014-03-19",4.9
"1816","2014-03-20",4.9
"1817","2014-03-21",4.9
"1818","2014-03-24",4.9
"1819","2014-03-25",5
"1820","2014-03-26",5
"1821","2014-03-27",5
"1822","2014-03-28",5
"1823","2014-03-31",5
"1824","2014-04-01",5.1
"1825","2014-04-02",4.9
"1826","2014-04-03",5
"1827","2014-04-04",4.9
"1828","2014-04-07",4.9
"1829","2014-04-08",5
"1830","2014-04-09",5
"1831","2014-04-10",5
"1832","2014-04-11",5
"1833","2014-04-14",5
"1834","2014-04-15",5
"1835","2014-04-16",5.2
"1836","2014-04-17",5.2
"1837","2014-04-21",5.3
"1838","2014-04-22",5.2
"1839","2014-04-23",5.1
"1840","2014-04-24",5.1
"1841","2014-04-25",5.1
"1842","2014-04-28",4.9
"1843","2014-04-29",4.9
"1844","2014-04-30",4.9
"1845","2014-05-01",4.9
"1846","2014-05-02",4.9
"1847","2014-05-05",4.9
"1848","2014-05-06",4.9
"1849","2014-05-07",4.9
"1850","2014-05-08",4.9
"1851","2014-05-09",4.9
"1852","2014-05-12",4.9
"1853","2014-05-13",4.9
"1854","2014-05-14",5.5
"1855","2014-05-15",5.4
"1856","2014-05-16",5.5
"1857","2014-05-19",5.5
"1858","2014-05-20",5.4
"1859","2014-05-21",5.4
"1860","2014-05-22",5.5
"1861","2014-05-23",5.5
"1862","2014-05-27",5.5
"1863","2014-05-28",5.5
"1864","2014-05-29",5.4
"1865","2014-05-30",5.4
"1866","2014-06-02",5.3
"1867","2014-06-03",5.3
"1868","2014-06-04",5.4
"1869","2014-06-05",5.4
"1870","2014-06-06",5.5
"1871","2014-06-09",5.5
"1872","2014-06-10",5.7
"1873","2014-06-11",5.8
"1874","2014-06-12",5.8
"1875","2014-06-13",5.7
"1876","2014-06-16",5.8
"1877","2014-06-17",5.7
"1878","2014-06-18",5.7
"1879","2014-06-19",5.8
"1880","2014-06-20",5.6
"1881","2014-06-23",5.5
"1882","2014-06-24",5.4
"1883","2014-06-25",5.4
"1884","2014-06-26",5.5
"1885","2014-06-27",5.4
"1886","2014-06-30",5.5
"1887","2014-07-01",5.8
"1888","2014-07-02",5.8
"1889","2014-07-03",5.9
"1890","2014-07-07",5.9
"1891","2014-07-08",5.9
"1892","2014-07-09",5.9
"1893","2014-07-10",5.9
"1894","2014-07-11",5.8
"1895","2014-07-14",5.9
"1896","2014-07-15",5.7
"1897","2014-07-16",5.7
"1898","2014-07-17",5.7
"1899","2014-07-18",5.8
"1900","2014-07-21",5.8
"1901","2014-07-22",5.9
"1902","2014-07-23",5.9
"1903","2014-07-24",5.9
"1904","2014-07-25",5.9
"1905","2014-07-28",5.7
"1906","2014-07-29",5.6
"1907","2014-07-30",5.5
"1908","2014-07-31",5.5
"1909","2014-08-01",5.5
"1910","2014-08-04",5.9
"1911","2014-08-05",5.9
"1912","2014-08-06",5.8
"1913","2014-08-07",5.6
"1914","2014-08-08",5.4
"1915","2014-08-11",5.4
"1916","2014-08-12",5.5
"1917","2014-08-13",5.5
"1918","2014-08-14",5.4
"1919","2014-08-15",5.4
"1920","2014-08-18",5.2
"1921","2014-08-19",5.1
"1922","2014-08-20",5.2
"1923","2014-08-21",5.2
"1924","2014-08-22",5.1
"1925","2014-08-25",5.2
"1926","2014-08-26",5.4
"1927","2014-08-27",5.3
"1928","2014-08-28",5.3
"1929","2014-08-29",5.3
"1930","2014-09-02",5.3
"1931","2014-09-03",5.2
"1932","2014-09-04",5.4
"1933","2014-09-05",5.4
"1934","2014-09-08",5.3
"1935","2014-09-09",5.4
"1936","2014-09-10",5.4
"1937","2014-09-11",5.4
"1938","2014-09-12",5.4
"1939","2014-09-15",5.3
"1940","2014-09-16",5.2
"1941","2014-09-17",5.3
"1942","2014-09-18",5.3
"1943","2014-09-19",5.3
"1944","2014-09-22",5.1
"1945","2014-09-23",5.2
"1946","2014-09-24",5.3
"1947","2014-09-25",4.9
"1948","2014-09-26",5
"1949","2014-09-29",5
"1950","2014-09-30",4.8
"1951","2014-10-01",4.7
"1952","2014-10-02",4.9
"1953","2014-10-03",4.8
"1954","2014-10-06",4.8
"1955","2014-10-07",5
"1956","2014-10-08",5
"1957","2014-10-09",4.8
"1958","2014-10-10",4.6
"1959","2014-10-13",4.8
"1960","2014-10-14",4.4
"1961","2014-10-15",4.7
"1962","2014-10-16",4.6
"1963","2014-10-17",4.6
"1964","2014-10-20",4.6
"1965","2014-10-21",4.8
"1966","2014-10-22",4.6
"1967","2014-10-23",4.8
"1968","2014-10-24",4.8
"1969","2014-10-27",4.7
"1970","2014-10-28",4.8
"1971","2014-10-29",4.8
"1972","2014-10-30",4.8
"1973","2014-10-31",5
"1974","2014-11-03",5
"1975","2014-11-04",5
"1976","2014-11-05",4.8
"1977","2014-11-06",4.8
"1978","2014-11-07",4.8
"1979","2014-11-10",4.7
"1980","2014-11-11",4.7
"1981","2014-11-12",4.7
"1982","2014-11-13",4.8
"1983","2014-11-14",4.6
"1984","2014-11-17",4.8
"1985","2014-11-18",4.7
"1986","2014-11-19",4.7
"1987","2014-11-20",4.8
"1988","2014-11-21",4.8
"1989","2014-11-24",4.7
"1990","2014-11-25",4.8
"1991","2014-11-26",4.9
"1992","2014-11-28",5
"1993","2014-12-01",5
"1994","2014-12-02",5.2
"1995","2014-12-03",5.3
"1996","2014-12-04",5.3
"1997","2014-12-05",5.3
"1998","2014-12-08",5.4
"1999","2014-12-09",5.3
"2000","2014-12-10",5.3
"2001","2014-12-11",5.3
"2002","2014-12-12",5.1
"2003","2014-12-15",5
"2004","2014-12-16",4.9
"2005","2014-12-17",4.9
"2006","2014-12-18",4.7
