"","date","MTLS"
"1002","2018-06-15",13.06
"1003","2018-06-18",13.03
"1004","2018-06-19",13.02
"1005","2018-06-20",13.14
"1006","2018-06-21",12.84
"1007","2018-06-22",12.64
"1008","2018-06-25",12.67
"1009","2018-06-26",12.85
"1010","2018-06-27",12.61
"1011","2018-06-28",12.68
"1012","2018-06-29",12.98
"1013","2018-07-02",12.79
"1014","2018-07-03",12.88
"1015","2018-07-05",12.93
"1016","2018-07-06",13.21
"1017","2018-07-09",13
"1018","2018-07-10",12.98
"1019","2018-07-11",12.99
"1020","2018-07-12",13
"1021","2018-07-13",12.92
"1022","2018-07-16",12.77
"1023","2018-07-17",12.37
"1024","2018-07-18",12.59
"1025","2018-07-19",13.23
"1026","2018-07-20",13.85
"1027","2018-07-23",13.26
"1028","2018-07-24",12.79
"1029","2018-07-25",13.21
"1030","2018-07-26",13.25
"1031","2018-07-27",12.87
"1032","2018-07-30",12.75
"1033","2018-07-31",12.59
"1034","2018-08-01",12.66
"1035","2018-08-02",12.66
"1036","2018-08-03",12.67
"1037","2018-08-06",13.12
"1038","2018-08-07",12.98
"1039","2018-08-08",13.41
"1040","2018-08-09",13.4
"1041","2018-08-10",13.09
"1042","2018-08-13",12.72
"1043","2018-08-14",12.94
"1044","2018-08-15",12.84
"1045","2018-08-16",12.84
"1046","2018-08-17",13.01
"1047","2018-08-20",13.21
"1048","2018-08-21",13.27
"1049","2018-08-22",13.25
"1050","2018-08-23",13.25
"1051","2018-08-24",13.79
"1052","2018-08-27",14.64
"1053","2018-08-28",14.54
"1054","2018-08-29",15.1
"1055","2018-08-30",14.88
"1056","2018-08-31",15.15
"1057","2018-09-04",15
"1058","2018-09-05",14.63
"1059","2018-09-06",14.64
"1060","2018-09-07",14.55
"1061","2018-09-10",14.56
"1062","2018-09-11",14.51
"1063","2018-09-12",14.64
"1064","2018-09-13",14.6
"1065","2018-09-14",14.54
"1066","2018-09-17",14.22
"1067","2018-09-18",13.9
"1068","2018-09-19",13.89
"1069","2018-09-20",13.64
"1070","2018-09-21",14.1
"1071","2018-09-24",13.75
"1072","2018-09-25",13.75
"1073","2018-09-26",13.75
"1074","2018-09-27",13.75
"1075","2018-09-28",13.8
"1076","2018-10-01",13.75
"1077","2018-10-02",13.09
"1078","2018-10-03",13.21
"1079","2018-10-04",13.19
"1080","2018-10-05",13.2
"1081","2018-10-08",12.41
"1082","2018-10-09",12.13
"1083","2018-10-10",11.4
"1084","2018-10-11",11.47
"1085","2018-10-12",12.01
"1086","2018-10-15",11.59
"1087","2018-10-16",12.24
"1088","2018-10-17",12.48
"1089","2018-10-18",12.69
"1090","2018-10-19",12.48
"1091","2018-10-22",12.78
"1092","2018-10-23",12.63
"1093","2018-10-24",12.62
"1094","2018-10-25",12.67
"1095","2018-10-26",12.91
"1096","2018-10-29",13.2
"1097","2018-10-30",13.64
"1098","2018-10-31",14.75
"1099","2018-11-01",15.95
"1100","2018-11-02",15.14
"1101","2018-11-05",15
"1102","2018-11-06",15.1
"1103","2018-11-07",14.75
"1104","2018-11-08",14.67
"1105","2018-11-09",14.15
"1106","2018-11-12",13.77
"1107","2018-11-13",13.76
"1108","2018-11-14",13.58
"1109","2018-11-15",14.14
"1110","2018-11-16",14.05
"1111","2018-11-19",13.81
"1112","2018-11-20",13.39
"1113","2018-11-21",13.96
"1114","2018-11-23",14
"1115","2018-11-26",13.92
"1116","2018-11-27",13.82
"1117","2018-11-28",14.2
"1118","2018-11-29",14.13
"1119","2018-11-30",14.08
"1120","2018-12-03",14.37
"1121","2018-12-04",14.25
"1122","2018-12-06",14
"1123","2018-12-07",14.02
"1124","2018-12-10",14.14
"1125","2018-12-11",14.14
"1126","2018-12-12",14.95
"1127","2018-12-13",14.32
"1128","2018-12-14",15.67
"1129","2018-12-17",15.79
"1130","2018-12-18",18.51
"1131","2018-12-19",20
"1132","2018-12-20",19.059999
"1133","2018-12-21",21.280001
"1134","2018-12-24",19.799999
"1135","2018-12-26",20.030001
"1136","2018-12-27",20.07
"1137","2018-12-28",20.1
"1138","2018-12-31",20.030001
"1139","2019-01-02",20.059999
"1140","2019-01-03",19.9
"1141","2019-01-04",20.59
"1142","2019-01-07",21.09
"1143","2019-01-08",21.49
"1144","2019-01-09",21.9
"1145","2019-01-10",18.969999
"1146","2019-01-11",19.49
"1147","2019-01-14",19.18
"1148","2019-01-15",19.530001
"1149","2019-01-16",18
"1150","2019-01-17",17.700001
"1151","2019-01-18",17.59
"1152","2019-01-22",17.120001
"1153","2019-01-23",17.120001
"1154","2019-01-24",15.76
"1155","2019-01-25",16.25
"1156","2019-01-28",15.47
"1157","2019-01-29",15.56
"1158","2019-01-30",16.15
"1159","2019-01-31",16.530001
"1160","2019-02-01",17
"1161","2019-02-04",16.799999
"1162","2019-02-05",17.5
"1163","2019-02-06",17.25
"1164","2019-02-07",16.74
"1165","2019-02-08",16.879999
"1166","2019-02-11",17.34
"1167","2019-02-12",17.57
"1168","2019-02-13",17.48
"1169","2019-02-14",17.73
"1170","2019-02-15",18.98
"1171","2019-02-19",18.77
"1172","2019-02-20",19.049999
"1173","2019-02-21",18.280001
"1174","2019-02-22",18.709999
"1175","2019-02-25",19.17
"1176","2019-02-26",19.27
"1177","2019-02-27",19.1
"1178","2019-02-28",19.200001
"1179","2019-03-01",18.889999
"1180","2019-03-04",18.379999
"1181","2019-03-05",18.440001
"1182","2019-03-06",16.040001
"1183","2019-03-07",15.02
"1184","2019-03-08",15.1
"1185","2019-03-11",15.7
"1186","2019-03-12",15.69
"1187","2019-03-13",15.28
"1188","2019-03-14",16.25
"1189","2019-03-15",15.58
"1190","2019-03-18",16.120001
"1191","2019-03-19",17.23
"1192","2019-03-20",16.84
"1193","2019-03-21",17.139999
"1194","2019-03-22",16.27
"1195","2019-03-25",16.35
"1196","2019-03-26",16.18
"1197","2019-03-27",15.44
"1198","2019-03-28",15.58
"1199","2019-03-29",15.74
"1200","2019-04-01",15.7
"1201","2019-04-02",16.110001
"1202","2019-04-03",16.77
"1203","2019-04-04",16.75
"1204","2019-04-05",17.129999
"1205","2019-04-08",16.74
"1206","2019-04-09",16.76
"1207","2019-04-10",16.620001
"1208","2019-04-11",16.719999
"1209","2019-04-12",16.4
"1210","2019-04-15",16.799999
"1211","2019-04-16",17.16
"1212","2019-04-17",17.18
"1213","2019-04-18",17.09
"1214","2019-04-22",17.200001
"1215","2019-04-23",17.129999
"1216","2019-04-24",17.700001
"1217","2019-04-25",16.530001
"1218","2019-04-26",16.549999
"1219","2019-04-29",16.700001
"1220","2019-04-30",16.66
"1221","2019-05-01",16.24
"1222","2019-05-02",16.219999
"1223","2019-05-03",16.6
"1224","2019-05-06",16.66
"1225","2019-05-07",16.99
"1226","2019-05-08",16.049999
"1227","2019-05-09",15.35
"1228","2019-05-10",15.85
"1229","2019-05-13",15.24
"1230","2019-05-14",15.3
"1231","2019-05-15",15.2
"1232","2019-05-16",16.18
"1233","2019-05-17",15.69
"1234","2019-05-20",15.6
"1235","2019-05-21",15.86
"1236","2019-05-22",15.84
"1237","2019-05-23",15.77
"1238","2019-05-24",15.8
"1239","2019-05-28",16.32
"1240","2019-05-29",15.68
"1241","2019-05-30",15.89
"1242","2019-05-31",14.81
"1243","2019-06-03",14.4
"1244","2019-06-04",14.76
"1245","2019-06-05",14.94
"1246","2019-06-06",14.88
"1247","2019-06-07",14.63
"1248","2019-06-10",14.67
"1249","2019-06-11",15.1
"1250","2019-06-12",15.13
"1251","2019-06-13",15.07
"1252","2019-06-14",15.88
"1253","2019-06-17",16.26
"1254","2019-06-18",16.459999
"1255","2019-06-19",16.620001
"1256","2019-06-20",17.969999
"1257","2019-06-21",18.41
"1258","2019-06-24",18.129999
"1259","2019-06-25",17.98
"1260","2019-06-26",17.49
"1261","2019-06-27",18.309999
"1262","2019-06-28",19.52
"1263","2019-07-01",18.84
"1264","2019-07-02",17.35
"1265","2019-07-03",17.200001
"1266","2019-07-05",17.5
"1267","2019-07-08",18.209999
"1268","2019-07-09",18.73
"1269","2019-07-10",18.299999
"1270","2019-07-11",18.719999
"1271","2019-07-12",18.52
"1272","2019-07-15",18.559999
"1273","2019-07-16",18.969999
"1274","2019-07-17",18.790001
"1275","2019-07-18",18.49
"1276","2019-07-19",18.15
"1277","2019-07-22",18.879999
"1278","2019-07-23",19.27
"1279","2019-07-24",19.33
"1280","2019-07-25",19.780001
"1281","2019-07-26",20.049999
"1282","2019-07-29",20
"1283","2019-07-30",19.719999
"1284","2019-07-31",19.389999
"1285","2019-08-01",20.27
"1286","2019-08-02",18.93
"1287","2019-08-05",18.889999
"1288","2019-08-06",17.66
"1289","2019-08-07",17.879999
"1290","2019-08-08",17.9
"1291","2019-08-09",17.75
"1292","2019-08-12",17.790001
"1293","2019-08-13",17.950001
"1294","2019-08-14",17.57
"1295","2019-08-15",17.41
"1296","2019-08-16",17.93
"1297","2019-08-19",18.450001
"1298","2019-08-20",18.290001
"1299","2019-08-21",19
"1300","2019-08-22",19.190001
"1301","2019-08-23",19.4
"1302","2019-08-26",19.440001
"1303","2019-08-27",19.18
"1304","2019-08-28",19.379999
"1305","2019-08-29",19.75
"1306","2019-08-30",19.66
"1307","2019-09-03",19.799999
"1308","2019-09-04",19.16
"1309","2019-09-05",18.860001
"1310","2019-09-06",18.799999
"1311","2019-09-09",18.68
"1312","2019-09-10",18
"1313","2019-09-11",18.52
"1314","2019-09-12",18.790001
"1315","2019-09-13",17.889999
"1316","2019-09-16",17.98
"1317","2019-09-17",18.139999
"1318","2019-09-18",17.870001
"1319","2019-09-19",17.700001
"1320","2019-09-20",18.02
"1321","2019-09-23",18.77
"1322","2019-09-24",18.48
"1323","2019-09-25",18.73
"1324","2019-09-26",19.129999
"1325","2019-09-27",18.190001
"1326","2019-09-30",18.48
"1327","2019-10-01",18.35
"1328","2019-10-02",18.219999
"1329","2019-10-03",18.200001
"1330","2019-10-04",18.379999
"1331","2019-10-07",18.360001
"1332","2019-10-08",17.67
"1333","2019-10-09",17.790001
"1334","2019-10-10",18.030001
"1335","2019-10-11",18.549999
"1336","2019-10-14",19.950001
"1337","2019-10-15",19.51
"1338","2019-10-16",19.08
"1339","2019-10-17",19.48
"1340","2019-10-18",18.4
"1341","2019-10-21",18.98
"1342","2019-10-22",18.629999
"1343","2019-10-23",18.48
"1344","2019-10-24",19.209999
"1345","2019-10-25",19.83
"1346","2019-10-28",19.49
"1347","2019-10-29",19.360001
"1348","2019-10-30",19.48
"1349","2019-10-31",19.09
"1350","2019-11-01",20.139999
"1351","2019-11-04",19.530001
"1352","2019-11-05",19.51
"1353","2019-11-06",19.639999
"1354","2019-11-07",19.709999
"1355","2019-11-08",19.870001
"1356","2019-11-11",19.26
"1357","2019-11-12",19.32
"1358","2019-11-13",18.15
"1359","2019-11-14",17.17
"1360","2019-11-15",17.75
"1361","2019-11-18",17.799999
"1362","2019-11-19",17.110001
"1363","2019-11-20",16.92
"1364","2019-11-21",17.280001
"1365","2019-11-22",17.41
"1366","2019-11-25",17.49
"1367","2019-11-26",17.32
"1368","2019-11-27",17.26
"1369","2019-11-29",17.67
"1370","2019-12-02",16.9
"1371","2019-12-03",16.51
"1372","2019-12-04",16.469999
"1373","2019-12-05",16.360001
"1374","2019-12-06",16.25
"1375","2019-12-09",17.58
"1376","2019-12-10",17.82
"1377","2019-12-11",18.129999
"1378","2019-12-12",18.139999
"1379","2019-12-13",18.639999
"1380","2019-12-16",18.77
"1381","2019-12-17",18.85
"1382","2019-12-18",18.99
"1383","2019-12-19",19.17
"1384","2019-12-20",19.139999
"1385","2019-12-23",19.110001
"1386","2019-12-24",18.91
"1387","2019-12-26",18.68
"1388","2019-12-27",18.530001
"1389","2019-12-30",18.4
"1390","2019-12-31",18.309999
"1391","2020-01-02",18.610001
"1392","2020-01-03",18.299999
"1393","2020-01-06",18.26
"1394","2020-01-07",18.51
"1395","2020-01-08",19.09
"1396","2020-01-09",19.200001
"1397","2020-01-10",19.02
"1398","2020-01-13",19.1
"1399","2020-01-14",19.35
"1400","2020-01-15",19.01
"1401","2020-01-16",18.780001
"1402","2020-01-17",18.959999
"1403","2020-01-21",18.98
"1404","2020-01-22",18.74
"1405","2020-01-23",18.780001
"1406","2020-01-24",19.26
"1407","2020-01-27",18.34
"1408","2020-01-28",18.82
"1409","2020-01-29",18.469999
"1410","2020-01-30",18.610001
"1411","2020-01-31",18.18
"1412","2020-02-03",18.27
"1413","2020-02-04",18.5
"1414","2020-02-05",19.1
"1415","2020-02-06",19.030001
"1416","2020-02-07",18.120001
"1417","2020-02-10",18.75
"1418","2020-02-11",19.049999
"1419","2020-02-12",19.67
"1420","2020-02-13",19.43
"1421","2020-02-14",19.52
"1422","2020-02-18",18.84
"1423","2020-02-19",19.620001
"1424","2020-02-20",19.799999
"1425","2020-02-21",19.25
"1426","2020-02-24",19
"1427","2020-02-25",17.93
"1428","2020-02-26",17
"1429","2020-02-27",17.24
"1430","2020-02-28",16.540001
"1431","2020-03-02",17.360001
"1432","2020-03-03",16.959999
"1433","2020-03-04",16.25
"1434","2020-03-05",15.2
"1435","2020-03-06",14.3
"1436","2020-03-09",13.03
"1437","2020-03-10",14.38
"1438","2020-03-11",13.71
"1439","2020-03-12",12.25
"1440","2020-03-13",12.95
"1441","2020-03-16",12.07
"1442","2020-03-17",14.14
"1443","2020-03-18",12.84
"1444","2020-03-19",14.39
"1445","2020-03-20",15.6
"1446","2020-03-23",14.43
"1447","2020-03-24",15.03
"1448","2020-03-25",14.51
"1449","2020-03-26",14.9
"1450","2020-03-27",14.73
"1451","2020-03-30",15.85
"1452","2020-03-31",18.57
"1453","2020-04-01",18.73
"1454","2020-04-02",17.35
"1455","2020-04-03",18.209999
"1456","2020-04-06",19.059999
"1457","2020-04-07",17.629999
"1458","2020-04-08",17.9
"1459","2020-04-09",19.26
"1460","2020-04-13",18.9
"1461","2020-04-14",19.42
"1462","2020-04-15",19.68
"1463","2020-04-16",19.629999
"1464","2020-04-17",19.450001
"1465","2020-04-20",19.57
"1466","2020-04-21",19.040001
"1467","2020-04-22",19.530001
"1468","2020-04-23",19.219999
"1469","2020-04-24",18.76
"1470","2020-04-27",20.91
"1471","2020-04-28",20.91
"1472","2020-04-29",22
"1473","2020-04-30",20.459999
"1474","2020-05-01",19.610001
"1475","2020-05-04",19.9
"1476","2020-05-05",18.5
"1477","2020-05-06",19.51
"1478","2020-05-07",19.370001
"1479","2020-05-08",20.32
"1480","2020-05-11",20.639999
"1481","2020-05-12",20.540001
"1482","2020-05-13",19.42
"1483","2020-05-14",19.35
"1484","2020-05-15",19.57
"1485","2020-05-18",21.68
"1486","2020-05-19",21.299999
"1487","2020-05-20",22.08
"1488","2020-05-21",22.07
"1489","2020-05-22",22.959999
"1490","2020-05-26",27.200001
"1491","2020-05-27",25.32
"1492","2020-05-28",25.67
"1493","2020-05-29",25.219999
"1494","2020-06-01",27.33
"1495","2020-06-02",27.030001
"1496","2020-06-03",27.860001
"1497","2020-06-04",26.33
"1498","2020-06-05",25.84
"1499","2020-06-08",27.77
"1500","2020-06-09",28.02
"1501","2020-06-10",28.35
"1502","2020-06-11",25.360001
"1503","2020-06-12",25.23
"1504","2020-06-15",24.32
"1505","2020-06-16",25.1
"1506","2020-06-17",23.110001
"1507","2020-06-18",22.559999
"1508","2020-06-19",21.610001
"1509","2020-06-22",22.879999
"1510","2020-06-23",23.49
"1511","2020-06-24",23.059999
"1512","2020-06-25",23.59
"1513","2020-06-26",22.42
"1514","2020-06-29",22.280001
"1515","2020-06-30",22.559999
"1516","2020-07-01",23
"1517","2020-07-02",23.540001
"1518","2020-07-06",22.85
"1519","2020-07-07",22.49
"1520","2020-07-08",22.709999
"1521","2020-07-09",23.629999
"1522","2020-07-10",23.540001
"1523","2020-07-13",24.48
"1524","2020-07-14",23.790001
"1525","2020-07-15",25.540001
"1526","2020-07-16",26.17
"1527","2020-07-17",27.4
"1528","2020-07-20",28.07
"1529","2020-07-21",28.549999
"1530","2020-07-22",27.99
"1531","2020-07-23",27.9
"1532","2020-07-24",26.700001
"1533","2020-07-27",27.940001
"1534","2020-07-28",27.780001
"1535","2020-07-29",28.26
"1536","2020-07-30",23.84
"1537","2020-07-31",22.41
"1538","2020-08-03",24
"1539","2020-08-04",25.049999
"1540","2020-08-05",25.67
"1541","2020-08-06",25.950001
"1542","2020-08-07",25.6
"1543","2020-08-10",25.07
"1544","2020-08-11",25.25
"1545","2020-08-12",25.860001
"1546","2020-08-13",26.73
"1547","2020-08-14",25.98
"1548","2020-08-17",26.040001
"1549","2020-08-18",26.889999
"1550","2020-08-19",27.309999
"1551","2020-08-20",28.469999
"1552","2020-08-21",29.48
"1553","2020-08-24",31.48
"1554","2020-08-25",36.209999
"1555","2020-08-26",37.049999
"1556","2020-08-27",35.830002
"1557","2020-08-28",35.73
"1558","2020-08-31",40.66
"1559","2020-09-01",43
"1560","2020-09-02",44.380001
"1561","2020-09-03",40.48
"1562","2020-09-04",37.330002
"1563","2020-09-08",35.549999
"1564","2020-09-09",42.360001
"1565","2020-09-10",41.490002
"1566","2020-09-11",40.639999
"1567","2020-09-14",40.060001
"1568","2020-09-15",40.830002
"1569","2020-09-16",39.220001
"1570","2020-09-17",34.950001
"1571","2020-09-18",33.150002
"1572","2020-09-21",32.959999
"1573","2020-09-22",31.73
"1574","2020-09-23",32
"1575","2020-09-24",32.650002
"1576","2020-09-25",34.099998
"1577","2020-09-28",36.919998
"1578","2020-09-29",37.709999
"1579","2020-09-30",36.91
"1580","2020-10-01",38.119999
"1581","2020-10-02",37.52
"1582","2020-10-05",39.389999
"1583","2020-10-06",40.25
"1584","2020-10-07",42.349998
"1585","2020-10-08",42.360001
"1586","2020-10-09",45
"1587","2020-10-12",44.439999
"1588","2020-10-13",47.540001
"1589","2020-10-14",51.779999
"1590","2020-10-15",50.240002
"1591","2020-10-16",48.040001
"1592","2020-10-19",48.029999
"1593","2020-10-20",49.279999
"1594","2020-10-21",50.189999
"1595","2020-10-22",48.43
"1596","2020-10-23",49.099998
"1597","2020-10-26",43.91
"1598","2020-10-27",42.189999
"1599","2020-10-28",38.220001
"1600","2020-10-29",37.18
"1601","2020-10-30",33.970001
"1602","2020-11-02",32.470001
"1603","2020-11-03",34.549999
"1604","2020-11-04",36.360001
"1605","2020-11-05",38.380001
"1606","2020-11-06",38.919998
"1607","2020-11-09",38.439999
"1608","2020-11-10",37.080002
"1609","2020-11-11",40.34
"1610","2020-11-12",39.68
"1611","2020-11-13",40.209999
"1612","2020-11-16",40.5
"1613","2020-11-17",40.799999
"1614","2020-11-18",41.509998
"1615","2020-11-19",43.240002
"1616","2020-11-20",44.360001
"1617","2020-11-23",44.689999
"1618","2020-11-24",44
"1619","2020-11-25",44.16
"1620","2020-11-27",44
