"","date","IDXG"
"2216","2015-10-20",159
"2217","2015-10-21",162
"2218","2015-10-22",140
"2219","2015-10-23",143
"2220","2015-10-26",151
"2221","2015-10-27",167
"2222","2015-10-28",159
"2223","2015-10-29",170
"2224","2015-10-30",163
"2225","2015-11-02",140
"2226","2015-11-03",136
"2227","2015-11-04",137
"2228","2015-11-05",134
"2229","2015-11-06",135
"2230","2015-11-09",137
"2231","2015-11-10",135
"2232","2015-11-11",133
"2233","2015-11-12",126
"2234","2015-11-13",110
"2235","2015-11-16",106
"2236","2015-11-17",108
"2237","2015-11-18",101
"2238","2015-11-19",90
"2239","2015-11-20",85
"2240","2015-11-23",75
"2241","2015-11-24",77
"2242","2015-11-25",75
"2243","2015-11-27",80
"2244","2015-11-30",79
"2245","2015-12-01",74
"2246","2015-12-02",69
"2247","2015-12-03",70
"2248","2015-12-04",72
"2249","2015-12-07",55
"2250","2015-12-08",64
"2251","2015-12-09",62
"2252","2015-12-10",58
"2253","2015-12-11",58
"2254","2015-12-14",57
"2255","2015-12-15",62
"2256","2015-12-16",56
"2257","2015-12-17",64
"2258","2015-12-18",56
"2259","2015-12-21",55
"2260","2015-12-22",53
"2261","2015-12-23",45
"2262","2015-12-24",45
"2263","2015-12-28",55
"2264","2015-12-29",47
"2265","2015-12-30",50
"2266","2015-12-31",47
"2267","2016-01-04",40
"2268","2016-01-05",35
"2269","2016-01-06",34
"2270","2016-01-07",34
"2271","2016-01-08",32
"2272","2016-01-11",32
"2273","2016-01-12",30
"2274","2016-01-13",30
"2275","2016-01-14",29
"2276","2016-01-15",28
"2277","2016-01-19",24
"2278","2016-01-20",22
"2279","2016-01-21",22
"2280","2016-01-22",22
"2281","2016-01-25",21
"2282","2016-01-26",24
"2283","2016-01-27",33
"2284","2016-01-28",36
"2285","2016-01-29",27
"2286","2016-02-01",29
"2287","2016-02-02",25
"2288","2016-02-03",29
"2289","2016-02-04",28
"2290","2016-02-05",26
"2291","2016-02-08",29
"2292","2016-02-09",30
"2293","2016-02-10",30
"2294","2016-02-11",27
"2295","2016-02-12",26
"2296","2016-02-16",28
"2297","2016-02-17",28
"2298","2016-02-18",30
"2299","2016-02-19",28
"2300","2016-02-22",28
"2301","2016-02-23",28
"2302","2016-02-24",28
"2303","2016-02-25",28
"2304","2016-02-26",23
"2305","2016-02-29",20
"2306","2016-03-01",27
"2307","2016-03-02",26
"2308","2016-03-03",25
"2309","2016-03-04",26
"2310","2016-03-07",23
"2311","2016-03-08",21
"2312","2016-03-09",22
"2313","2016-03-10",24
"2314","2016-03-11",23
"2315","2016-03-14",22
"2316","2016-03-15",23
"2317","2016-03-16",24
"2318","2016-03-17",25
"2319","2016-03-18",23
"2320","2016-03-21",23
"2321","2016-03-22",24
"2322","2016-03-23",25
"2323","2016-03-24",26
"2324","2016-03-28",24
"2325","2016-03-29",26
"2326","2016-03-30",23
"2327","2016-03-31",28
"2328","2016-04-01",28
"2329","2016-04-04",31
"2330","2016-04-05",36
"2331","2016-04-06",38
"2332","2016-04-07",35
"2333","2016-04-08",31
"2334","2016-04-11",33
"2335","2016-04-12",35
"2336","2016-04-13",40
"2337","2016-04-14",54
"2338","2016-04-15",54
"2339","2016-04-18",54
"2340","2016-04-19",54
"2341","2016-04-20",53
"2342","2016-04-21",45
"2343","2016-04-22",48
"2344","2016-04-25",50
"2345","2016-04-26",53
"2346","2016-04-27",53
"2347","2016-04-28",54
"2348","2016-04-29",52
"2349","2016-05-02",48
"2350","2016-05-03",44
"2351","2016-05-04",45
"2352","2016-05-05",40
"2353","2016-05-06",42
"2354","2016-05-09",39
"2355","2016-05-10",36
"2356","2016-05-11",33
"2357","2016-05-12",23
"2358","2016-05-13",30
"2359","2016-05-16",28
"2360","2016-05-17",29
"2361","2016-05-18",29
"2362","2016-05-19",29
"2363","2016-05-20",31
"2364","2016-05-23",34
"2365","2016-05-24",30
"2366","2016-05-25",33
"2367","2016-05-26",35
"2368","2016-05-27",35
"2369","2016-05-31",35
"2370","2016-06-01",34
"2371","2016-06-02",33
"2372","2016-06-03",31
"2373","2016-06-06",29
"2374","2016-06-07",29
"2375","2016-06-08",31
"2376","2016-06-09",32
"2377","2016-06-10",34
"2378","2016-06-13",31
"2379","2016-06-14",28
"2380","2016-06-15",32
"2381","2016-06-16",32
"2382","2016-06-17",33
"2383","2016-06-20",32
"2384","2016-06-21",38
"2385","2016-06-22",37
"2386","2016-06-23",42
"2387","2016-06-24",40
"2388","2016-06-27",37
"2389","2016-06-28",39
"2390","2016-06-29",40
"2391","2016-06-30",33
"2392","2016-07-01",32
"2393","2016-07-05",37
"2394","2016-07-06",34
"2395","2016-07-07",40
"2396","2016-07-08",39
"2397","2016-07-11",38
"2398","2016-07-12",38
"2399","2016-07-13",39
"2400","2016-07-14",39
"2401","2016-07-15",38
"2402","2016-07-18",38
"2403","2016-07-19",36
"2404","2016-07-20",37
"2405","2016-07-21",39
"2406","2016-07-22",41
"2407","2016-07-25",36
"2408","2016-07-26",35
"2409","2016-07-27",32
"2410","2016-07-28",31
"2411","2016-07-29",30
"2412","2016-08-01",30
"2413","2016-08-02",29
"2414","2016-08-03",25
"2415","2016-08-04",27
"2416","2016-08-05",29
"2417","2016-08-08",32
"2418","2016-08-09",25
"2419","2016-08-10",25
"2420","2016-08-11",26
"2421","2016-08-12",26
"2422","2016-08-15",27
"2423","2016-08-16",28
"2424","2016-08-17",30
"2425","2016-08-18",27
"2426","2016-08-19",29
"2427","2016-08-22",28
"2428","2016-08-23",31
"2429","2016-08-24",31
"2430","2016-08-25",28
"2431","2016-08-26",27
"2432","2016-08-29",27
"2433","2016-08-30",26
"2434","2016-08-31",25
"2435","2016-09-01",27
"2436","2016-09-02",24
"2437","2016-09-06",24
"2438","2016-09-07",21
"2439","2016-09-08",22
"2440","2016-09-09",21
"2441","2016-09-12",21
"2442","2016-09-13",19
"2443","2016-09-14",19
"2444","2016-09-15",16
"2445","2016-09-16",18
"2446","2016-09-19",16
"2447","2016-09-20",18
"2448","2016-09-21",17
"2449","2016-09-22",18
"2450","2016-09-23",18
"2451","2016-09-26",18
"2452","2016-09-27",18
"2453","2016-09-28",17
"2454","2016-09-29",18
"2455","2016-09-30",16
"2456","2016-10-03",16
"2457","2016-10-04",15
"2458","2016-10-05",16
"2459","2016-10-06",16
"2460","2016-10-07",16
"2461","2016-10-10",17
"2462","2016-10-11",17
"2463","2016-10-12",17
"2464","2016-10-13",18
"2465","2016-10-14",16
"2466","2016-10-17",15
"2467","2016-10-18",14
"2468","2016-10-19",14
"2469","2016-10-20",15
"2470","2016-10-21",15
"2471","2016-10-24",14
"2472","2016-10-25",14
"2473","2016-10-26",14
"2474","2016-10-27",13
"2475","2016-10-28",13
"2476","2016-10-31",13
"2477","2016-11-01",12
"2478","2016-11-02",13
"2479","2016-11-03",11
"2480","2016-11-04",11
"2481","2016-11-07",12
"2482","2016-11-08",11
"2483","2016-11-09",12
"2484","2016-11-10",12
"2485","2016-11-11",12
"2486","2016-11-14",12
"2487","2016-11-15",11
"2488","2016-11-16",11
"2489","2016-11-17",10
"2490","2016-11-18",9
"2491","2016-11-21",8
"2492","2016-11-22",8
"2493","2016-11-23",14
"2494","2016-11-25",28
"2495","2016-11-28",30
"2496","2016-11-29",18
"2497","2016-11-30",16
"2498","2016-12-01",14
"2499","2016-12-02",14
"2500","2016-12-05",12
"2501","2016-12-06",12
"2502","2016-12-07",25
"2503","2016-12-08",101
"2504","2016-12-09",135
"2505","2016-12-12",87
"2506","2016-12-13",97
"2507","2016-12-14",115
"2508","2016-12-15",110
"2509","2016-12-16",111
"2510","2016-12-19",77
"2511","2016-12-20",79
"2512","2016-12-21",72
"2513","2016-12-22",57
"2514","2016-12-23",63
"2515","2016-12-27",58
"2516","2016-12-28",75
"2517","2016-12-29",55
"2518","2016-12-30",44
"2519","2017-01-03",75
"2520","2017-01-04",68
"2521","2017-01-05",68.400002
"2522","2017-01-06",64.699997
"2523","2017-01-09",58.599998
"2524","2017-01-10",70
"2525","2017-01-11",62
"2526","2017-01-12",57.200001
"2527","2017-01-13",53.799999
"2528","2017-01-17",48.599998
"2529","2017-01-18",45.099998
"2530","2017-01-19",46
"2531","2017-01-20",43.299999
"2532","2017-01-23",40
"2533","2017-01-24",41
"2534","2017-01-25",44.299999
"2535","2017-01-26",44.700001
"2536","2017-01-27",43.5
"2537","2017-01-30",41.599998
"2538","2017-01-31",41.700001
"2539","2017-02-01",44.099998
"2540","2017-02-02",43.200001
"2541","2017-02-03",31.6
"2542","2017-02-06",31.1
"2543","2017-02-07",30.299999
"2544","2017-02-08",30.9
"2545","2017-02-09",28.4
"2546","2017-02-10",29
"2547","2017-02-13",30.700001
"2548","2017-02-14",29.1
"2549","2017-02-15",28.1
"2550","2017-02-16",26.6
"2551","2017-02-17",27.200001
"2552","2017-02-21",28.6
"2553","2017-02-22",28
"2554","2017-02-23",27.6
"2555","2017-02-24",28.200001
"2556","2017-02-27",27.6
"2557","2017-02-28",27.799999
"2558","2017-03-01",28
"2559","2017-03-02",27.200001
"2560","2017-03-03",28.799999
"2561","2017-03-06",27.9
"2562","2017-03-07",29.299999
"2563","2017-03-08",27.299999
"2564","2017-03-09",27.4
"2565","2017-03-10",25.9
"2566","2017-03-13",22.9
"2567","2017-03-14",22.299999
"2568","2017-03-15",21.799999
"2569","2017-03-16",21.200001
"2570","2017-03-17",22.5
"2571","2017-03-20",22
"2572","2017-03-21",24.5
"2573","2017-03-22",28.6
"2574","2017-03-23",23.700001
"2575","2017-03-24",23.4
"2576","2017-03-27",22.700001
"2577","2017-03-28",25
"2578","2017-03-29",25.5
"2579","2017-03-30",29.5
"2580","2017-03-31",26.299999
"2581","2017-04-03",26.4
"2582","2017-04-04",24.799999
"2583","2017-04-05",22.200001
"2584","2017-04-06",22.700001
"2585","2017-04-07",22.1
"2586","2017-04-10",22.5
"2587","2017-04-11",21.6
"2588","2017-04-12",21.9
"2589","2017-04-13",21.6
"2590","2017-04-17",21.5
"2591","2017-04-18",27.6
"2592","2017-04-19",25.299999
"2593","2017-04-20",26
"2594","2017-04-21",23.5
"2595","2017-04-24",23.4
"2596","2017-04-25",24.299999
"2597","2017-04-26",23.700001
"2598","2017-04-27",23.200001
"2599","2017-04-28",22.799999
"2600","2017-05-01",23.700001
"2601","2017-05-02",24.5
"2602","2017-05-03",24.299999
"2603","2017-05-04",24.1
"2604","2017-05-05",23.799999
"2605","2017-05-08",23.4
"2606","2017-05-09",23.799999
"2607","2017-05-10",24.6
"2608","2017-05-11",23.9
"2609","2017-05-12",23.9
"2610","2017-05-15",27.299999
"2611","2017-05-16",24.299999
"2612","2017-05-17",23.5
"2613","2017-05-18",24.1
"2614","2017-05-19",23.6
"2615","2017-05-22",21.799999
"2616","2017-05-23",18.200001
"2617","2017-05-24",17.799999
"2618","2017-05-25",18.700001
"2619","2017-05-26",17.9
"2620","2017-05-30",18
"2621","2017-05-31",18.9
"2622","2017-06-01",18.700001
"2623","2017-06-02",19.6
"2624","2017-06-05",18.6
"2625","2017-06-06",19.1
"2626","2017-06-07",18.6
"2627","2017-06-08",18.9
"2628","2017-06-09",18.4
"2629","2017-06-12",17.5
"2630","2017-06-13",16
"2631","2017-06-14",14.3
"2632","2017-06-15",15.3
"2633","2017-06-16",9.3
"2634","2017-06-19",9
"2635","2017-06-20",8.7
"2636","2017-06-21",8.8
"2637","2017-06-22",8.5
"2638","2017-06-23",8.8
"2639","2017-06-26",8.9
"2640","2017-06-27",8.5
"2641","2017-06-28",9
"2642","2017-06-29",9
"2643","2017-06-30",8.9
"2644","2017-07-03",9.1
"2645","2017-07-05",9.6
"2646","2017-07-06",9.1
"2647","2017-07-07",8.7
"2648","2017-07-10",9.1
"2649","2017-07-11",8.8
"2650","2017-07-12",8.8
"2651","2017-07-13",8.6
"2652","2017-07-14",8.6
"2653","2017-07-17",8.9
"2654","2017-07-18",8.7
"2655","2017-07-19",8.7
"2656","2017-07-20",8.6
"2657","2017-07-21",8.7
"2658","2017-07-24",10
"2659","2017-07-25",10.1
"2660","2017-07-26",9.8
"2661","2017-07-27",9.9
"2662","2017-07-28",9.5
"2663","2017-07-31",9.1
"2664","2017-08-01",9
"2665","2017-08-02",8.7
"2666","2017-08-03",8.9
"2667","2017-08-04",9.2
"2668","2017-08-07",9
"2669","2017-08-08",8.9
"2670","2017-08-09",8.8
"2671","2017-08-10",8.8
"2672","2017-08-11",8
"2673","2017-08-14",8.3
"2674","2017-08-15",10.8
"2675","2017-08-16",14.1
"2676","2017-08-17",12.9
"2677","2017-08-18",12.3
"2678","2017-08-21",13.4
"2679","2017-08-22",13.5
"2680","2017-08-23",12.8
"2681","2017-08-24",12.5
"2682","2017-08-25",13
"2683","2017-08-28",13.6
"2684","2017-08-29",13.5
"2685","2017-08-30",13.5
"2686","2017-08-31",13.1
"2687","2017-09-01",13.6
"2688","2017-09-05",17
"2689","2017-09-06",15.9
"2690","2017-09-07",15.9
"2691","2017-09-08",16.200001
"2692","2017-09-11",16.299999
"2693","2017-09-12",16
"2694","2017-09-13",13.8
"2695","2017-09-14",14.1
"2696","2017-09-15",16.4
"2697","2017-09-18",15.9
"2698","2017-09-19",15.8
"2699","2017-09-20",15.4
"2700","2017-09-21",14.9
"2701","2017-09-22",14.1
"2702","2017-09-25",14.8
"2703","2017-09-26",14.5
"2704","2017-09-27",14.2
"2705","2017-09-28",14.6
"2706","2017-09-29",15.5
"2707","2017-10-02",14.8
"2708","2017-10-03",14.6
"2709","2017-10-04",14.8
"2710","2017-10-05",16.299999
"2711","2017-10-06",16.200001
"2712","2017-10-09",15.5
"2713","2017-10-10",15.4
"2714","2017-10-11",16
"2715","2017-10-12",15.7
"2716","2017-10-13",14.8
"2717","2017-10-16",14.8
"2718","2017-10-17",15.1
"2719","2017-10-18",15.1
"2720","2017-10-19",14.6
"2721","2017-10-20",13.7
"2722","2017-10-23",12.7
"2723","2017-10-24",12.2
"2724","2017-10-25",12.9
"2725","2017-10-26",12.5
"2726","2017-10-27",12.5
"2727","2017-10-30",12.2
"2728","2017-10-31",12.2
"2729","2017-11-01",11.7
"2730","2017-11-02",11.6
"2731","2017-11-03",12
"2732","2017-11-06",12.3
"2733","2017-11-07",11.7
"2734","2017-11-08",11.7
"2735","2017-11-09",11.9
"2736","2017-11-10",12.8
"2737","2017-11-13",12.8
"2738","2017-11-14",12.3
"2739","2017-11-15",11.8
"2740","2017-11-16",12.1
"2741","2017-11-17",12.2
"2742","2017-11-20",11.9
"2743","2017-11-21",11.8
"2744","2017-11-22",11.8
"2745","2017-11-24",11.6
"2746","2017-11-27",11
"2747","2017-11-28",11
"2748","2017-11-29",11.4
"2749","2017-11-30",11.5
"2750","2017-12-01",11
"2751","2017-12-04",9.9
"2752","2017-12-05",10.1
"2753","2017-12-06",10
"2754","2017-12-07",9.8
"2755","2017-12-08",10.1
"2756","2017-12-11",9.7
"2757","2017-12-12",9.7
"2758","2017-12-13",9.5
"2759","2017-12-14",9.3
"2760","2017-12-15",9.2
"2761","2017-12-18",9.8
"2762","2017-12-19",9.3
"2763","2017-12-20",9.5
"2764","2017-12-21",9.4
"2765","2017-12-22",9.4
"2766","2017-12-26",10.6
"2767","2017-12-27",10.7
"2768","2017-12-28",10.4
"2769","2017-12-29",10.2
"2770","2018-01-02",10.5
"2771","2018-01-03",10.6
"2772","2018-01-04",11.3
"2773","2018-01-05",11.2
"2774","2018-01-08",11.1
"2775","2018-01-09",11.2
"2776","2018-01-10",11.3
"2777","2018-01-11",11.5
"2778","2018-01-12",11.5
"2779","2018-01-16",11
"2780","2018-01-17",10.8
"2781","2018-01-18",10.9
"2782","2018-01-19",10.7
"2783","2018-01-22",10.8
"2784","2018-01-23",10.7
"2785","2018-01-24",10.9
"2786","2018-01-25",10.9
"2787","2018-01-26",11.3
"2788","2018-01-29",11.2
"2789","2018-01-30",11
"2790","2018-01-31",10.8
"2791","2018-02-01",10.5
"2792","2018-02-02",10
"2793","2018-02-05",9.8
"2794","2018-02-06",9.6
"2795","2018-02-07",9.4
"2796","2018-02-08",9.2
"2797","2018-02-09",9.2
"2798","2018-02-12",9.7
"2799","2018-02-13",9.5
"2800","2018-02-14",9.7
"2801","2018-02-15",9.6
"2802","2018-02-16",9.5
"2803","2018-02-20",9.3
"2804","2018-02-21",9.3
"2805","2018-02-22",10.5
"2806","2018-02-23",10.5
"2807","2018-02-26",10.4
"2808","2018-02-27",10.2
"2809","2018-02-28",10.1
"2810","2018-03-01",9.7
"2811","2018-03-02",10.1
"2812","2018-03-05",10.1
"2813","2018-03-06",10.1
"2814","2018-03-07",10.1
"2815","2018-03-08",10.3
"2816","2018-03-09",10.8
"2817","2018-03-12",10.8
"2818","2018-03-13",10.4
"2819","2018-03-14",10.6
"2820","2018-03-15",11
"2821","2018-03-16",10.5
"2822","2018-03-19",10.1
"2823","2018-03-20",10.2
"2824","2018-03-21",10
"2825","2018-03-22",9.9
"2826","2018-03-23",9.4
"2827","2018-03-26",9.3
"2828","2018-03-27",9.1
"2829","2018-03-28",8.7
"2830","2018-03-29",8.8
"2831","2018-04-02",8.7
"2832","2018-04-03",8.7
"2833","2018-04-04",8.9
"2834","2018-04-05",9.1
"2835","2018-04-06",9.2
"2836","2018-04-09",9
"2837","2018-04-10",9.5
"2838","2018-04-11",9.3
"2839","2018-04-12",9.2
"2840","2018-04-13",9.2
"2841","2018-04-16",9.1
"2842","2018-04-17",9.1
"2843","2018-04-18",9.4
"2844","2018-04-19",9.1
"2845","2018-04-20",9.1
"2846","2018-04-23",9
"2847","2018-04-24",9
"2848","2018-04-25",9.1
"2849","2018-04-26",8.9
"2850","2018-04-27",8.5
"2851","2018-04-30",8.8
"2852","2018-05-01",8.8
"2853","2018-05-02",8.9
"2854","2018-05-03",8.6
"2855","2018-05-04",8.6
"2856","2018-05-07",8.7
"2857","2018-05-08",8.8
"2858","2018-05-09",9.2
"2859","2018-05-10",9.4
"2860","2018-05-11",9.2
"2861","2018-05-14",9.6
"2862","2018-05-15",9
"2863","2018-05-16",8.8
"2864","2018-05-17",8.8
"2865","2018-05-18",9
"2866","2018-05-21",8.9
"2867","2018-05-22",8.6
"2868","2018-05-23",8.6
"2869","2018-05-24",8.4
"2870","2018-05-25",8.4
"2871","2018-05-29",8.3
"2872","2018-05-30",8.3
"2873","2018-05-31",8.3
"2874","2018-06-01",8.4
"2875","2018-06-04",8.7
"2876","2018-06-05",9
"2877","2018-06-06",8.8
"2878","2018-06-07",8.8
"2879","2018-06-08",8.5
"2880","2018-06-11",8.9
"2881","2018-06-12",9
"2882","2018-06-13",8.8
"2883","2018-06-14",8.8
"2884","2018-06-15",8.8
"2885","2018-06-18",8.7
"2886","2018-06-19",8.5
"2887","2018-06-20",8.6
"2888","2018-06-21",8.8
"2889","2018-06-22",9
"2890","2018-06-25",8.9
"2891","2018-06-26",9
"2892","2018-06-27",8.8
"2893","2018-06-28",8.9
"2894","2018-06-29",8.9
"2895","2018-07-02",8.9
"2896","2018-07-03",9
"2897","2018-07-05",9
"2898","2018-07-06",9
"2899","2018-07-09",9.1
"2900","2018-07-10",9.1
"2901","2018-07-11",8.9
"2902","2018-07-12",9.2
"2903","2018-07-13",9.5
"2904","2018-07-16",10.2
"2905","2018-07-17",10.4
"2906","2018-07-18",10.2
"2907","2018-07-19",10.3
"2908","2018-07-20",10.5
"2909","2018-07-23",10.8
"2910","2018-07-24",10.3
"2911","2018-07-25",10.5
"2912","2018-07-26",10.9
"2913","2018-07-27",11.4
"2914","2018-07-30",11
"2915","2018-07-31",10.3
"2916","2018-08-01",10.5
"2917","2018-08-02",10
"2918","2018-08-03",10
"2919","2018-08-06",10.4
"2920","2018-08-07",10.2
"2921","2018-08-08",10.2
"2922","2018-08-09",10.3
"2923","2018-08-10",10.7
"2924","2018-08-13",10.4
"2925","2018-08-14",10.3
"2926","2018-08-15",10.1
"2927","2018-08-16",10.2
"2928","2018-08-17",10.2
"2929","2018-08-20",10.5
"2930","2018-08-21",10.6
"2931","2018-08-22",11.2
"2932","2018-08-23",11.8
"2933","2018-08-24",13.5
"2934","2018-08-27",13.4
"2935","2018-08-28",13.3
"2936","2018-08-29",13.7
"2937","2018-08-30",14.1
"2938","2018-08-31",14.7
"2939","2018-09-04",15
"2940","2018-09-05",15.1
"2941","2018-09-06",14.7
"2942","2018-09-07",14.8
"2943","2018-09-10",14.7
"2944","2018-09-11",14.2
"2945","2018-09-12",14.5
"2946","2018-09-13",14.2
"2947","2018-09-14",14.5
"2948","2018-09-17",14.7
"2949","2018-09-18",16
"2950","2018-09-19",16.799999
"2951","2018-09-20",16.5
"2952","2018-09-21",15.3
"2953","2018-09-24",16
"2954","2018-09-25",16.299999
"2955","2018-09-26",15.8
"2956","2018-09-27",15.5
"2957","2018-09-28",15.4
"2958","2018-10-01",16.799999
"2959","2018-10-02",16.6
"2960","2018-10-03",15.9
"2961","2018-10-04",16
"2962","2018-10-05",14
"2963","2018-10-08",13
"2964","2018-10-09",12.2
"2965","2018-10-10",12.8
"2966","2018-10-11",12.8
"2967","2018-10-12",13.6
"2968","2018-10-15",13.4
"2969","2018-10-16",13.4
"2970","2018-10-17",13.8
"2971","2018-10-18",13.8
"2972","2018-10-19",13.6
"2973","2018-10-22",13.8
"2974","2018-10-23",14.2
"2975","2018-10-24",13
"2976","2018-10-25",12.8
"2977","2018-10-26",13
"2978","2018-10-29",12.6
"2979","2018-10-30",13.3
"2980","2018-10-31",13.8
"2981","2018-11-01",13.3
"2982","2018-11-02",13.5
"2983","2018-11-05",13.7
"2984","2018-11-06",13.9
"2985","2018-11-07",14.1
"2986","2018-11-08",15.1
"2987","2018-11-09",15.3
"2988","2018-11-12",14.6
"2989","2018-11-13",14.6
"2990","2018-11-14",11.7
"2991","2018-11-15",11.9
"2992","2018-11-16",11.8
"2993","2018-11-19",11.3
"2994","2018-11-20",10.7
"2995","2018-11-21",10.8
"2996","2018-11-23",10.3
"2997","2018-11-26",10.2
"2998","2018-11-27",10.3
"2999","2018-11-28",10.1
"3000","2018-11-29",10.3
"3001","2018-11-30",10.5
"3002","2018-12-03",11.2
"3003","2018-12-04",10.8
"3004","2018-12-06",10.2
"3005","2018-12-07",10.1
"3006","2018-12-10",10.3
"3007","2018-12-11",10
"3008","2018-12-12",10.1
"3009","2018-12-13",10
"3010","2018-12-14",10.2
"3011","2018-12-17",9.6
"3012","2018-12-18",9
"3013","2018-12-19",9
"3014","2018-12-20",8.9
"3015","2018-12-21",8.7
"3016","2018-12-24",8.5
"3017","2018-12-26",8.4
"3018","2018-12-27",8.4
"3019","2018-12-28",8.2
"3020","2018-12-31",8
"3021","2019-01-02",9.1
"3022","2019-01-03",9.1
"3023","2019-01-04",9.3
"3024","2019-01-07",9.4
"3025","2019-01-08",9.4
"3026","2019-01-09",10.2
"3027","2019-01-10",10
"3028","2019-01-11",10.1
"3029","2019-01-14",9.4
"3030","2019-01-15",10.3
"3031","2019-01-16",10.5
"3032","2019-01-17",10.4
"3033","2019-01-18",10.8
"3034","2019-01-22",10.3
"3035","2019-01-23",8.9
"3036","2019-01-24",9
"3037","2019-01-25",8.5
"3038","2019-01-28",9
"3039","2019-01-29",9
"3040","2019-01-30",9
"3041","2019-01-31",9.2
"3042","2019-02-01",9.3
"3043","2019-02-04",9.6
"3044","2019-02-05",9.4
"3045","2019-02-06",9.5
"3046","2019-02-07",9.3
"3047","2019-02-08",9.8
"3048","2019-02-11",9.5
"3049","2019-02-12",9.6
"3050","2019-02-13",9.8
"3051","2019-02-14",9.4
"3052","2019-02-15",9.3
"3053","2019-02-19",9.5
"3054","2019-02-20",9.5
"3055","2019-02-21",9.5
"3056","2019-02-22",9.5
"3057","2019-02-25",9.3
"3058","2019-02-26",9.2
"3059","2019-02-27",9.2
"3060","2019-02-28",9.6
"3061","2019-03-01",9.7
"3062","2019-03-04",10.2
"3063","2019-03-05",10.1
"3064","2019-03-06",9.6
"3065","2019-03-07",9.6
"3066","2019-03-08",9.6
"3067","2019-03-11",9.9
"3068","2019-03-12",9.6
"3069","2019-03-13",9.8
"3070","2019-03-14",9.6
"3071","2019-03-15",9.5
"3072","2019-03-18",9.3
"3073","2019-03-19",9.6
"3074","2019-03-20",8.8
"3075","2019-03-21",8.8
"3076","2019-03-22",8.5
"3077","2019-03-25",8.4
"3078","2019-03-26",8.1
"3079","2019-03-27",8.2
"3080","2019-03-28",8.2
"3081","2019-03-29",8
"3082","2019-04-01",8.1
"3083","2019-04-02",8.2
"3084","2019-04-03",8.1
"3085","2019-04-04",8.1
"3086","2019-04-05",7.9
"3087","2019-04-08",7.7
"3088","2019-04-09",7.6
"3089","2019-04-10",7.5
"3090","2019-04-11",7.4
"3091","2019-04-12",7.2
"3092","2019-04-15",7.4
"3093","2019-04-16",7.3
"3094","2019-04-17",7
"3095","2019-04-18",6.9
"3096","2019-04-22",6.9
"3097","2019-04-23",7.5
"3098","2019-04-24",7.3
"3099","2019-04-25",7.2
"3100","2019-04-26",7.2
"3101","2019-04-29",7.2
"3102","2019-04-30",7.3
"3103","2019-05-01",7.4
"3104","2019-05-02",7.5
"3105","2019-05-03",7.7
"3106","2019-05-06",7.6
"3107","2019-05-07",7.5
"3108","2019-05-08",7.3
"3109","2019-05-09",7.4
"3110","2019-05-10",7.6
"3111","2019-05-13",7.2
"3112","2019-05-14",7.1
"3113","2019-05-15",7.3
"3114","2019-05-16",7.2
"3115","2019-05-17",7.1
"3116","2019-05-20",7
"3117","2019-05-21",7.1
"3118","2019-05-22",7.1
"3119","2019-05-23",7.3
"3120","2019-05-24",7.5
"3121","2019-05-28",7.5
"3122","2019-05-29",7.4
"3123","2019-05-30",7.5
"3124","2019-05-31",7.3
"3125","2019-06-03",7.2
"3126","2019-06-04",7
"3127","2019-06-05",7
"3128","2019-06-06",6.8
"3129","2019-06-07",7
"3130","2019-06-10",7
"3131","2019-06-11",7.1
"3132","2019-06-12",6.9
"3133","2019-06-13",7.1
"3134","2019-06-14",7
"3135","2019-06-17",6.9
"3136","2019-06-18",7
"3137","2019-06-19",7
"3138","2019-06-20",7.9
"3139","2019-06-21",7.7
"3140","2019-06-24",7.2
"3141","2019-06-25",7.3
"3142","2019-06-26",7.4
"3143","2019-06-27",7.3
"3144","2019-06-28",7.3
"3145","2019-07-01",7.1
"3146","2019-07-02",7.2
"3147","2019-07-03",7
"3148","2019-07-05",7.1
"3149","2019-07-08",7
"3150","2019-07-09",7
"3151","2019-07-10",7.1
"3152","2019-07-11",7.1
"3153","2019-07-12",7
"3154","2019-07-15",7
"3155","2019-07-16",8.2
"3156","2019-07-17",8
"3157","2019-07-18",8.5
"3158","2019-07-19",8.4
"3159","2019-07-22",9.1
"3160","2019-07-23",9.3
"3161","2019-07-24",8.9
"3162","2019-07-25",8.5
"3163","2019-07-26",8.9
"3164","2019-07-29",8.7
"3165","2019-07-30",8.7
"3166","2019-07-31",8.7
"3167","2019-08-01",8.5
"3168","2019-08-02",8.6
"3169","2019-08-05",8.4
"3170","2019-08-06",8.2
"3171","2019-08-07",8.3
"3172","2019-08-08",8.4
"3173","2019-08-09",8.4
"3174","2019-08-12",8.3
"3175","2019-08-13",7.4
"3176","2019-08-14",7.6
"3177","2019-08-15",7.5
"3178","2019-08-16",7.6
"3179","2019-08-19",7.5
"3180","2019-08-20",7.5
"3181","2019-08-21",7.7
"3182","2019-08-22",7.5
"3183","2019-08-23",7.5
"3184","2019-08-26",7.4
"3185","2019-08-27",7.2
"3186","2019-08-28",7.1
"3187","2019-08-29",7.2
"3188","2019-08-30",7.3
"3189","2019-09-03",7.2
"3190","2019-09-04",7.2
"3191","2019-09-05",7.1
"3192","2019-09-06",7.3
"3193","2019-09-09",7.4
"3194","2019-09-10",7.7
"3195","2019-09-11",7.7
