"","date","CFFI"
"615","2009-06-11",16
"616","2009-06-12",16
"617","2009-06-15",15.5
"618","2009-06-16",15.5
"619","2009-06-17",15.25
"620","2009-06-18",17.709999
"621","2009-06-19",16.969999
"622","2009-06-22",16.969999
"623","2009-06-23",16.969999
"624","2009-06-24",14.81
"625","2009-06-25",14.81
"626","2009-06-26",16.860001
"627","2009-06-29",16.5
"628","2009-06-30",16.5
"629","2009-07-01",17.73
"630","2009-07-02",18.5
"631","2009-07-06",18
"632","2009-07-07",17.26
"633","2009-07-08",17.26
"634","2009-07-09",17.5
"635","2009-07-10",17
"636","2009-07-13",15.25
"637","2009-07-14",14.6
"638","2009-07-15",14.55
"639","2009-07-16",14.55
"640","2009-07-17",15
"641","2009-07-20",14.6
"642","2009-07-21",14.6
"643","2009-07-22",14.6
"644","2009-07-23",15.05
"645","2009-07-24",14.6
"646","2009-07-27",17.67
"647","2009-07-28",18.389999
"648","2009-07-29",19.18
"649","2009-07-30",19.18
"650","2009-07-31",18.75
"651","2009-08-03",18
"652","2009-08-04",18.950001
"653","2009-08-05",19.65
"654","2009-08-06",18.75
"655","2009-08-07",18.889999
"656","2009-08-10",17.02
"657","2009-08-11",17.02
"658","2009-08-12",18
"659","2009-08-13",17.09
"660","2009-08-14",17.09
"661","2009-08-17",17.969999
"662","2009-08-18",18.49
"663","2009-08-19",18.49
"664","2009-08-20",16.52
"665","2009-08-21",18.9
"666","2009-08-24",18.299999
"667","2009-08-25",18
"668","2009-08-26",18
"669","2009-08-27",18
"670","2009-08-28",18
"671","2009-08-31",18.299999
"672","2009-09-01",18.299999
"673","2009-09-02",16.799999
"674","2009-09-03",16.799999
"675","2009-09-04",16.799999
"676","2009-09-08",15.8
"677","2009-09-09",21.309999
"678","2009-09-10",20
"679","2009-09-11",20
"680","2009-09-14",20
"681","2009-09-15",20.02
"682","2009-09-16",20.02
"683","2009-09-17",18.6
"684","2009-09-18",18.6
"685","2009-09-21",16.25
"686","2009-09-22",16.5
"687","2009-09-23",16.5
"688","2009-09-24",16.219999
"689","2009-09-25",16.219999
"690","2009-09-28",17
"691","2009-09-29",16.65
"692","2009-09-30",17
"693","2009-10-01",18
"694","2009-10-02",18.120001
"695","2009-10-05",20
"696","2009-10-06",19.9
"697","2009-10-07",19.85
"698","2009-10-08",19.370001
"699","2009-10-09",18.780001
"700","2009-10-12",20.620001
"701","2009-10-13",20.01
"702","2009-10-14",20.01
"703","2009-10-15",19.51
"704","2009-10-16",19.49
"705","2009-10-19",19.51
"706","2009-10-20",19.98
"707","2009-10-21",19.940001
"708","2009-10-22",19.540001
"709","2009-10-23",19.33
"710","2009-10-26",18.459999
"711","2009-10-27",17.700001
"712","2009-10-28",17.02
"713","2009-10-29",18.030001
"714","2009-10-30",20.93
"715","2009-11-02",20.700001
"716","2009-11-03",20.700001
"717","2009-11-04",19
"718","2009-11-05",18.99
"719","2009-11-06",18.5
"720","2009-11-09",18.5
"721","2009-11-10",18.5
"722","2009-11-11",18.389999
"723","2009-11-12",18.5
"724","2009-11-13",18.549999
"725","2009-11-16",18.549999
"726","2009-11-17",18.799999
"727","2009-11-18",18.299999
"728","2009-11-19",17.91
"729","2009-11-20",18.1
"730","2009-11-23",18.1
"731","2009-11-24",17.02
"732","2009-11-25",17.99
"733","2009-11-27",17.99
"734","2009-11-30",17.9
"735","2009-12-01",18.049999
"736","2009-12-02",18.5
"737","2009-12-03",18.01
"738","2009-12-04",18.5
"739","2009-12-07",18.5
"740","2009-12-08",19.5
"741","2009-12-09",20.299999
"742","2009-12-10",19.5
"743","2009-12-11",19.5
"744","2009-12-14",18.16
"745","2009-12-15",18.6
"746","2009-12-16",18.6
"747","2009-12-17",18.6
"748","2009-12-18",18.290001
"749","2009-12-21",18.75
"750","2009-12-22",19
"751","2009-12-23",19.459999
"752","2009-12-24",19.459999
"753","2009-12-28",19
"754","2009-12-29",19.450001
"755","2009-12-30",19
"756","2009-12-31",19
"757","2010-01-04",20.129999
"758","2010-01-05",19.16
"759","2010-01-06",19.16
"760","2010-01-07",19.49
"761","2010-01-08",20
"762","2010-01-11",21.360001
"763","2010-01-12",21.299999
"764","2010-01-13",20.5
"765","2010-01-14",20.6
"766","2010-01-15",20.6
"767","2010-01-19",20.209999
"768","2010-01-20",20.23
"769","2010-01-21",20
"770","2010-01-22",20
"771","2010-01-25",19.48
"772","2010-01-26",20
"773","2010-01-27",20
"774","2010-01-28",20
"775","2010-01-29",19.51
"776","2010-02-01",20
"777","2010-02-02",20.5
"778","2010-02-03",21
"779","2010-02-04",20.99
"780","2010-02-05",19.99
"781","2010-02-08",19.99
"782","2010-02-09",19.950001
"783","2010-02-10",20
"784","2010-02-11",20
"785","2010-02-12",20
"786","2010-02-16",20.219999
"787","2010-02-17",20
"788","2010-02-18",20
"789","2010-02-19",20.57
"790","2010-02-22",19.98
"791","2010-02-23",19.98
"792","2010-02-24",19.98
"793","2010-02-25",19.98
"794","2010-02-26",20.68
"795","2010-03-01",20.68
"796","2010-03-02",19.65
"797","2010-03-03",19.65
"798","2010-03-04",19.65
"799","2010-03-05",19.65
"800","2010-03-08",20
"801","2010-03-09",20.610001
"802","2010-03-10",20.25
"803","2010-03-11",20.450001
"804","2010-03-12",20.450001
"805","2010-03-15",20.15
"806","2010-03-16",20.25
"807","2010-03-17",20.25
"808","2010-03-18",19.85
"809","2010-03-19",19.5
"810","2010-03-22",19.5
"811","2010-03-23",19.5
"812","2010-03-24",19.25
"813","2010-03-25",19.799999
"814","2010-03-26",19.01
"815","2010-03-29",20.450001
"816","2010-03-30",20.379999
"817","2010-03-31",19.639999
"818","2010-04-01",20.450001
"819","2010-04-05",20
"820","2010-04-06",20
"821","2010-04-07",20
"822","2010-04-08",20
"823","2010-04-09",20
"824","2010-04-12",20
"825","2010-04-13",20.48
"826","2010-04-14",20.43
"827","2010-04-15",20.18
"828","2010-04-16",20.25
"829","2010-04-19",20.75
"830","2010-04-20",20.93
"831","2010-04-21",21.219999
"832","2010-04-22",21.5
"833","2010-04-23",21.5
"834","2010-04-26",20.65
"835","2010-04-27",21.309999
"836","2010-04-28",21.25
"837","2010-04-29",21.58
"838","2010-04-30",21.049999
"839","2010-05-03",20.040001
"840","2010-05-04",19.549999
"841","2010-05-05",19.6
"842","2010-05-06",20.5
"843","2010-05-07",20.200001
"844","2010-05-10",20.879999
"845","2010-05-11",19.610001
"846","2010-05-12",19.799999
"847","2010-05-13",19.139999
"848","2010-05-14",19.200001
"849","2010-05-17",19.15
"850","2010-05-18",19
"851","2010-05-19",18.75
"852","2010-05-20",19.84
"853","2010-05-21",18.6
"854","2010-05-24",17.370001
"855","2010-05-25",17.75
"856","2010-05-26",17.450001
"857","2010-05-27",19.51
"858","2010-05-28",18.51
"859","2010-06-01",19.1
"860","2010-06-02",19.07
"861","2010-06-03",19.540001
"862","2010-06-04",19.549999
"863","2010-06-07",19.35
"864","2010-06-08",19.35
"865","2010-06-09",19.35
"866","2010-06-10",19.299999
"867","2010-06-11",19.700001
"868","2010-06-14",17.85
"869","2010-06-15",18.129999
"870","2010-06-16",18.09
"871","2010-06-17",17.059999
"872","2010-06-18",16.99
"873","2010-06-21",18.450001
"874","2010-06-22",17.549999
"875","2010-06-23",17.5
"876","2010-06-24",17.110001
"877","2010-06-25",17.25
"878","2010-06-28",18.35
"879","2010-06-29",18
"880","2010-06-30",18
"881","2010-07-01",18.200001
"882","2010-07-02",18.200001
"883","2010-07-06",17.379999
"884","2010-07-07",17.99
"885","2010-07-08",19
"886","2010-07-09",18.040001
"887","2010-07-12",18.459999
"888","2010-07-13",19.32
"889","2010-07-14",18.879999
"890","2010-07-15",18.879999
"891","2010-07-16",18.84
"892","2010-07-19",19
"893","2010-07-20",18.26
"894","2010-07-21",18.26
"895","2010-07-22",18.799999
"896","2010-07-23",18.99
"897","2010-07-26",18.610001
"898","2010-07-27",19.700001
"899","2010-07-28",18.92
"900","2010-07-29",19.1
"901","2010-07-30",19.5
"902","2010-08-02",19.360001
"903","2010-08-03",19.200001
"904","2010-08-04",18.75
"905","2010-08-05",19.25
"906","2010-08-06",19.219999
"907","2010-08-09",18.26
"908","2010-08-10",17.74
"909","2010-08-11",18.75
"910","2010-08-12",18.700001
"911","2010-08-13",18
"912","2010-08-16",17.92
"913","2010-08-17",18.24
"914","2010-08-18",18.23
"915","2010-08-19",18.23
"916","2010-08-20",18.23
"917","2010-08-23",18.23
"918","2010-08-24",17.82
"919","2010-08-25",17.6
"920","2010-08-26",17.799999
"921","2010-08-27",17.799999
"922","2010-08-30",18.48
"923","2010-08-31",17.870001
"924","2010-09-01",18.200001
"925","2010-09-02",18.5
"926","2010-09-03",18.5
"927","2010-09-07",17.799999
"928","2010-09-08",17.99
"929","2010-09-09",18
"930","2010-09-10",17.9
"931","2010-09-13",18.25
"932","2010-09-14",18
"933","2010-09-15",18
"934","2010-09-16",17.75
"935","2010-09-17",17.75
"936","2010-09-20",18.09
"937","2010-09-21",18.15
"938","2010-09-22",18.200001
"939","2010-09-23",18.200001
"940","2010-09-24",18.709999
"941","2010-09-27",18.35
"942","2010-09-28",18.950001
"943","2010-09-29",17.76
"944","2010-09-30",18.48
"945","2010-10-01",18.459999
"946","2010-10-04",18.459999
"947","2010-10-05",18.459999
"948","2010-10-06",18.5
"949","2010-10-07",18.5
"950","2010-10-08",18.16
"951","2010-10-11",18.07
"952","2010-10-12",18
"953","2010-10-13",18.25
"954","2010-10-14",18.889999
"955","2010-10-15",18.950001
"956","2010-10-18",18.950001
"957","2010-10-19",18.51
"958","2010-10-20",19.450001
"959","2010-10-21",18.389999
"960","2010-10-22",18.389999
"961","2010-10-25",18.5
"962","2010-10-26",18.58
"963","2010-10-27",18.43
"964","2010-10-28",18.26
"965","2010-10-29",18.75
"966","2010-11-01",18.879999
"967","2010-11-02",18.879999
"968","2010-11-03",19
"969","2010-11-04",19.5
"970","2010-11-05",20.129999
"971","2010-11-08",20.25
"972","2010-11-09",20.9
"973","2010-11-10",20.5
"974","2010-11-11",20.76
"975","2010-11-12",20.49
"976","2010-11-15",20.5
"977","2010-11-16",20.690001
"978","2010-11-17",20.690001
"979","2010-11-18",20.5
"980","2010-11-19",20.5
"981","2010-11-22",20.190001
"982","2010-11-23",20.190001
"983","2010-11-24",20.299999
"984","2010-11-26",20.07
"985","2010-11-29",21
"986","2010-11-30",20.200001
"987","2010-12-01",20.49
"988","2010-12-02",19.74
"989","2010-12-03",20.25
"990","2010-12-06",21
"991","2010-12-07",20.969999
"992","2010-12-08",21
"993","2010-12-09",21
"994","2010-12-10",20.65
"995","2010-12-13",21
"996","2010-12-14",21.75
"997","2010-12-15",22.25
