"","date","ITRN"
"1002","2010-12-22",17.26
"1003","2010-12-23",17.040001
"1004","2010-12-27",17.26
"1005","2010-12-28",17.530001
"1006","2010-12-29",17.389999
"1007","2010-12-30",17.379999
"1008","2010-12-31",17.49
"1009","2011-01-03",17.799999
"1010","2011-01-04",17.92
"1011","2011-01-05",18.110001
"1012","2011-01-06",17.98
"1013","2011-01-07",17.870001
"1014","2011-01-10",17.74
"1015","2011-01-11",17.940001
"1016","2011-01-12",17.969999
"1017","2011-01-13",18.18
"1018","2011-01-14",18.08
"1019","2011-01-18",18.299999
"1020","2011-01-19",18.18
"1021","2011-01-20",17.77
"1022","2011-01-21",17.719999
"1023","2011-01-24",17.629999
"1024","2011-01-25",17.110001
"1025","2011-01-26",16.9
"1026","2011-01-27",17.01
"1027","2011-01-28",16.4
"1028","2011-01-31",15.56
"1029","2011-02-01",15.68
"1030","2011-02-02",15.78
"1031","2011-02-03",15.77
"1032","2011-02-04",15.6
"1033","2011-02-07",16.08
"1034","2011-02-08",16.5
"1035","2011-02-09",16.219999
"1036","2011-02-10",16.120001
"1037","2011-02-11",16.110001
"1038","2011-02-14",16.18
"1039","2011-02-15",16.299999
"1040","2011-02-16",16.65
"1041","2011-02-17",16.559999
"1042","2011-02-18",16.4
"1043","2011-02-22",15.77
"1044","2011-02-23",15.69
"1045","2011-02-24",15.6
"1046","2011-02-25",15.85
"1047","2011-02-28",15.95
"1048","2011-03-01",15.94
"1049","2011-03-02",16.16
"1050","2011-03-03",16.379999
"1051","2011-03-04",16.5
"1052","2011-03-07",16.540001
"1053","2011-03-08",16.75
"1054","2011-03-09",16.700001
"1055","2011-03-10",16.4
"1056","2011-03-11",16.15
"1057","2011-03-14",16.059999
"1058","2011-03-15",15.39
"1059","2011-03-16",15.51
"1060","2011-03-17",16.110001
"1061","2011-03-18",16.4
"1062","2011-03-21",15.41
"1063","2011-03-22",15.41
"1064","2011-03-23",15.32
"1065","2011-03-24",14.84
"1066","2011-03-25",14.87
"1067","2011-03-28",15.13
"1068","2011-03-29",14.9
"1069","2011-03-30",15.05
"1070","2011-03-31",15
"1071","2011-04-01",14.91
"1072","2011-04-04",15.19
"1073","2011-04-05",15.39
"1074","2011-04-06",15.1
"1075","2011-04-07",15.27
"1076","2011-04-08",15.23
"1077","2011-04-11",15.3
"1078","2011-04-12",15.11
"1079","2011-04-13",15.15
"1080","2011-04-14",15.54
"1081","2011-04-15",15.56
"1082","2011-04-18",15.5
"1083","2011-04-19",15.5
"1084","2011-04-20",15.8
"1085","2011-04-21",15.69
"1086","2011-04-25",15.74
"1087","2011-04-26",15.95
"1088","2011-04-27",15.82
"1089","2011-04-28",16.219999
"1090","2011-04-29",16.26
"1091","2011-05-02",16.27
"1092","2011-05-03",16.120001
"1093","2011-05-04",15.61
"1094","2011-05-05",15.64
"1095","2011-05-06",15.39
"1096","2011-05-09",15.46
"1097","2011-05-10",15.45
"1098","2011-05-11",15.17
"1099","2011-05-12",15.2
"1100","2011-05-13",15.3
"1101","2011-05-16",15.01
"1102","2011-05-17",14.8
"1103","2011-05-18",15.25
"1104","2011-05-19",15.48
"1105","2011-05-20",15.21
"1106","2011-05-23",15.31
"1107","2011-05-24",15.34
"1108","2011-05-25",15.22
"1109","2011-05-26",15.2
"1110","2011-05-27",15.33
"1111","2011-05-31",15.06
"1112","2011-06-01",15.14
"1113","2011-06-02",15.28
"1114","2011-06-03",15.15
"1115","2011-06-06",15.15
"1116","2011-06-07",15.16
"1117","2011-06-08",15.07
"1118","2011-06-09",15.17
"1119","2011-06-10",14.92
"1120","2011-06-13",14.3
"1121","2011-06-14",14.67
"1122","2011-06-15",14.69
"1123","2011-06-16",14.36
"1124","2011-06-17",14.4
"1125","2011-06-20",14.2
"1126","2011-06-21",13.92
"1127","2011-06-22",13.77
"1128","2011-06-23",13.8
"1129","2011-06-24",13.82
"1130","2011-06-27",14.06
"1131","2011-06-28",14.19
"1132","2011-06-29",14.22
"1133","2011-06-30",14.09
"1134","2011-07-01",14.26
"1135","2011-07-05",14.35
"1136","2011-07-06",14.27
"1137","2011-07-07",14.82
"1138","2011-07-08",14.72
"1139","2011-07-11",14.2
"1140","2011-07-12",14.16
"1141","2011-07-13",13.97
"1142","2011-07-14",13.99
"1143","2011-07-15",14.13
"1144","2011-07-18",14.15
"1145","2011-07-19",14.28
"1146","2011-07-20",14.2
"1147","2011-07-21",14.15
"1148","2011-07-22",14.38
"1149","2011-07-25",14.16
"1150","2011-07-26",14.11
"1151","2011-07-27",13.96
"1152","2011-07-28",13.62
"1153","2011-07-29",13.59
"1154","2011-08-01",13.61
"1155","2011-08-02",13.42
"1156","2011-08-03",13.46
"1157","2011-08-04",13.27
"1158","2011-08-05",13.01
"1159","2011-08-08",12.55
"1160","2011-08-09",12.98
"1161","2011-08-10",12.37
"1162","2011-08-11",12.68
"1163","2011-08-12",12.34
"1164","2011-08-15",12.49
"1165","2011-08-16",12.25
"1166","2011-08-17",12.25
"1167","2011-08-18",11.84
"1168","2011-08-19",11.7
"1169","2011-08-22",11.97
"1170","2011-08-23",12.27
"1171","2011-08-24",12.35
"1172","2011-08-25",12.22
"1173","2011-08-26",12.26
"1174","2011-08-29",12.52
"1175","2011-08-30",12.5
"1176","2011-08-31",13
"1177","2011-09-01",13.39
"1178","2011-09-02",13
"1179","2011-09-06",12.36
"1180","2011-09-07",12.93
"1181","2011-09-08",12.82
"1182","2011-09-09",12.41
"1183","2011-09-12",11.7
"1184","2011-09-13",11.87
"1185","2011-09-14",11.87
"1186","2011-09-15",12.45
"1187","2011-09-16",12.48
"1188","2011-09-19",12.34
"1189","2011-09-20",12.25
"1190","2011-09-21",12.13
"1191","2011-09-22",11.65
"1192","2011-09-23",11.7
"1193","2011-09-26",11.65
"1194","2011-09-27",12.22
"1195","2011-09-28",11.92
"1196","2011-09-29",11.96
"1197","2011-09-30",11.65
"1198","2011-10-03",11.7
"1199","2011-10-04",11.72
"1200","2011-10-05",11.8
"1201","2011-10-06",11.74
"1202","2011-10-07",12.04
"1203","2011-10-10",12.32
"1204","2011-10-11",12.35
"1205","2011-10-12",12.49
"1206","2011-10-13",12.42
"1207","2011-10-14",12.55
"1208","2011-10-17",12.93
"1209","2011-10-18",12.92
"1210","2011-10-19",12.95
"1211","2011-10-20",12.88
"1212","2011-10-21",12.9
"1213","2011-10-24",12.82
"1214","2011-10-25",12.25
"1215","2011-10-26",12.39
"1216","2011-10-27",13.61
"1217","2011-10-28",13.45
"1218","2011-10-31",13.31
"1219","2011-11-01",12.8
"1220","2011-11-02",12.75
"1221","2011-11-03",13.05
"1222","2011-11-04",13.24
"1223","2011-11-07",12.82
"1224","2011-11-08",13.05
"1225","2011-11-09",12.73
"1226","2011-11-10",12.66
"1227","2011-11-11",12.73
"1228","2011-11-14",12.72
"1229","2011-11-15",12.6
"1230","2011-11-16",12.9
"1231","2011-11-17",13.01
"1232","2011-11-18",13.08
"1233","2011-11-21",12.71
"1234","2011-11-22",12.53
"1235","2011-11-23",12.26
"1236","2011-11-25",11.76
"1237","2011-11-28",12.5
"1238","2011-11-29",12.41
"1239","2011-11-30",12.74
"1240","2011-12-01",12.5
"1241","2011-12-02",12.76
"1242","2011-12-05",12.8
"1243","2011-12-06",12.82
"1244","2011-12-07",12.91
"1245","2011-12-08",12.23
"1246","2011-12-09",12.67
"1247","2011-12-12",12.73
"1248","2011-12-13",12.78
"1249","2011-12-14",12.94
"1250","2011-12-15",12.97
"1251","2011-12-16",13.03
"1252","2011-12-19",13.29
"1253","2011-12-20",13.26
"1254","2011-12-21",13.57
"1255","2011-12-22",13.74
"1256","2011-12-23",13.95
"1257","2011-12-27",13.79
"1258","2011-12-28",13.81
"1259","2011-12-29",13.7
"1260","2011-12-30",13.66
"1261","2012-01-03",13.77
"1262","2012-01-04",14.13
"1263","2012-01-05",14.07
"1264","2012-01-06",14.17
"1265","2012-01-09",14.23
"1266","2012-01-10",14.45
"1267","2012-01-11",14.22
"1268","2012-01-12",14
"1269","2012-01-13",13.89
"1270","2012-01-17",13.71
"1271","2012-01-18",14.18
"1272","2012-01-19",13.95
"1273","2012-01-20",14
"1274","2012-01-23",13.78
"1275","2012-01-24",13.42
"1276","2012-01-25",13.38
"1277","2012-01-26",13.45
"1278","2012-01-27",13.37
"1279","2012-01-30",13.2
"1280","2012-01-31",13.13
"1281","2012-02-01",13.35
"1282","2012-02-02",13.43
"1283","2012-02-03",13.72
"1284","2012-02-06",13.8
"1285","2012-02-07",13.79
"1286","2012-02-08",13.8
"1287","2012-02-09",13.76
"1288","2012-02-10",13.71
"1289","2012-02-13",13.55
"1290","2012-02-14",13.87
"1291","2012-02-15",13.71
"1292","2012-02-16",13.61
"1293","2012-02-17",13.5
"1294","2012-02-21",13.18
"1295","2012-02-22",13.47
"1296","2012-02-23",13.63
"1297","2012-02-24",13.85
"1298","2012-02-27",13.82
"1299","2012-02-28",13.74
"1300","2012-02-29",14.25
"1301","2012-03-01",14.68
"1302","2012-03-02",14.44
"1303","2012-03-05",14.71
"1304","2012-03-06",14.5
"1305","2012-03-07",14.69
"1306","2012-03-08",14.7
"1307","2012-03-09",14.71
"1308","2012-03-12",15.1
"1309","2012-03-13",15.24
"1310","2012-03-14",15.38
"1311","2012-03-15",15.67
"1312","2012-03-16",14.29
"1313","2012-03-19",13.86
"1314","2012-03-20",13.55
"1315","2012-03-21",13.48
"1316","2012-03-22",13.48
"1317","2012-03-23",13.47
"1318","2012-03-26",13.53
"1319","2012-03-27",13.02
"1320","2012-03-28",13.15
"1321","2012-03-29",13.25
"1322","2012-03-30",13.44
"1323","2012-04-02",13.5
"1324","2012-04-03",13.54
"1325","2012-04-04",13.51
"1326","2012-04-05",13.53
"1327","2012-04-09",14.03
"1328","2012-04-10",13.72
"1329","2012-04-11",13.42
"1330","2012-04-12",13.71
"1331","2012-04-13",13.79
"1332","2012-04-16",13.63
"1333","2012-04-17",13.71
"1334","2012-04-18",13.58
"1335","2012-04-19",13.35
"1336","2012-04-20",13.34
"1337","2012-04-23",13.4
"1338","2012-04-24",13.39
"1339","2012-04-25",13.52
"1340","2012-04-26",13.6
"1341","2012-04-27",13.59
"1342","2012-04-30",13.44
"1343","2012-05-01",13.43
"1344","2012-05-02",13.51
"1345","2012-05-03",13.47
"1346","2012-05-04",13.17
"1347","2012-05-07",13.28
"1348","2012-05-08",13.45
"1349","2012-05-09",13.2
"1350","2012-05-10",13.23
"1351","2012-05-11",13.32
"1352","2012-05-14",13.27
"1353","2012-05-15",13.25
"1354","2012-05-16",13.2
"1355","2012-05-17",13.03
"1356","2012-05-18",12.9
"1357","2012-05-21",13.17
"1358","2012-05-22",13.08
"1359","2012-05-23",13.06
"1360","2012-05-24",12.51
"1361","2012-05-25",12.67
"1362","2012-05-29",12.69
"1363","2012-05-30",11.95
"1364","2012-05-31",11.92
"1365","2012-06-01",11.72
"1366","2012-06-04",11.75
"1367","2012-06-05",11.92
"1368","2012-06-06",12.19
"1369","2012-06-07",11.73
"1370","2012-06-08",11.76
"1371","2012-06-11",11.49
"1372","2012-06-12",11.55
"1373","2012-06-13",11.49
"1374","2012-06-14",11.19
"1375","2012-06-15",11.37
"1376","2012-06-18",11.31
"1377","2012-06-19",11.25
"1378","2012-06-20",11.44
"1379","2012-06-21",11.29
"1380","2012-06-22",11.22
"1381","2012-06-25",10.99
"1382","2012-06-26",11.07
"1383","2012-06-27",11.01
"1384","2012-06-28",10.7
"1385","2012-06-29",10.97
"1386","2012-07-02",10.79
"1387","2012-07-03",10.75
"1388","2012-07-05",10.72
"1389","2012-07-06",10.75
"1390","2012-07-09",10.82
"1391","2012-07-10",10.85
"1392","2012-07-11",10.76
"1393","2012-07-12",10.93
"1394","2012-07-13",11.04
"1395","2012-07-16",11.07
"1396","2012-07-17",11.31
"1397","2012-07-18",11.49
"1398","2012-07-19",11.36
"1399","2012-07-20",11.31
"1400","2012-07-23",10.88
"1401","2012-07-24",11.02
"1402","2012-07-25",11
"1403","2012-07-26",11.09
"1404","2012-07-27",11.27
"1405","2012-07-30",11.3
"1406","2012-07-31",11.3
"1407","2012-08-01",11.07
"1408","2012-08-02",10.92
"1409","2012-08-03",11.34
"1410","2012-08-06",11.21
"1411","2012-08-07",11.21
"1412","2012-08-08",11.11
"1413","2012-08-09",11.09
"1414","2012-08-10",11.03
"1415","2012-08-13",10.96
"1416","2012-08-14",10.91
"1417","2012-08-15",10.76
"1418","2012-08-16",10.82
"1419","2012-08-17",10.9
"1420","2012-08-20",10.97
"1421","2012-08-21",10.84
"1422","2012-08-22",10.79
"1423","2012-08-23",10.8
"1424","2012-08-24",10.85
"1425","2012-08-27",10.87
"1426","2012-08-28",10.95
"1427","2012-08-29",11.05
"1428","2012-08-30",11.08
"1429","2012-08-31",11.11
"1430","2012-09-04",11.16
"1431","2012-09-05",11.08
"1432","2012-09-06",11.26
"1433","2012-09-07",11.37
"1434","2012-09-10",11.33
"1435","2012-09-11",11.4
"1436","2012-09-12",11.39
"1437","2012-09-13",12
"1438","2012-09-14",11.66
"1439","2012-09-17",11.63
"1440","2012-09-18",11.68
"1441","2012-09-19",11.75
"1442","2012-09-20",11.36
"1443","2012-09-21",11.33
"1444","2012-09-24",11.28
"1445","2012-09-25",11.47
"1446","2012-09-26",11.42
"1447","2012-09-27",11.53
"1448","2012-09-28",11.66
"1449","2012-10-01",11.86
"1450","2012-10-02",11.95
"1451","2012-10-03",12.1
"1452","2012-10-04",12.41
"1453","2012-10-05",12.65
"1454","2012-10-08",12.45
"1455","2012-10-09",12.61
"1456","2012-10-10",12.46
"1457","2012-10-11",12.46
"1458","2012-10-12",12.4
"1459","2012-10-15",12.61
"1460","2012-10-16",12.9
"1461","2012-10-17",12.9
"1462","2012-10-18",12.79
"1463","2012-10-19",12.78
"1464","2012-10-22",12.81
"1465","2012-10-23",12.89
"1466","2012-10-24",12.7
"1467","2012-10-25",12.64
"1468","2012-10-26",12.71
"1469","2012-10-31",12.36
"1470","2012-11-01",12.46
"1471","2012-11-02",12.68
"1472","2012-11-05",12.7
"1473","2012-11-06",12.8
"1474","2012-11-07",12.85
"1475","2012-11-08",12.88
"1476","2012-11-09",12.81
"1477","2012-11-12",12.8
"1478","2012-11-13",12.87
"1479","2012-11-14",12.66
"1480","2012-11-15",12.85
"1481","2012-11-16",12.95
"1482","2012-11-19",13.17
"1483","2012-11-20",12.95
"1484","2012-11-21",12.76
"1485","2012-11-23",12.93
"1486","2012-11-26",13.03
"1487","2012-11-27",12.8
"1488","2012-11-28",12.9
"1489","2012-11-29",13.05
"1490","2012-11-30",13.07
"1491","2012-12-03",13.05
"1492","2012-12-04",12.75
"1493","2012-12-05",13
"1494","2012-12-06",13.31
"1495","2012-12-07",13.08
"1496","2012-12-10",13.29
"1497","2012-12-11",13.01
"1498","2012-12-12",13.2
"1499","2012-12-13",12.93
"1500","2012-12-14",12.87
"1501","2012-12-17",12.93
"1502","2012-12-18",13.17
"1503","2012-12-19",13.23
"1504","2012-12-20",13.32
"1505","2012-12-21",13.14
"1506","2012-12-24",13.1
"1507","2012-12-26",12.96
"1508","2012-12-27",12.96
"1509","2012-12-28",12.87
"1510","2012-12-31",13.57
"1511","2013-01-02",13.91
"1512","2013-01-03",13.78
"1513","2013-01-04",13.77
"1514","2013-01-07",13.9
"1515","2013-01-08",14.05
"1516","2013-01-09",14
"1517","2013-01-10",13.91
"1518","2013-01-11",14.03
"1519","2013-01-14",14.19
"1520","2013-01-15",13.99
"1521","2013-01-16",13.99
"1522","2013-01-17",14.1
"1523","2013-01-18",14.31
"1524","2013-01-22",14.13
"1525","2013-01-23",14
"1526","2013-01-24",14.09
"1527","2013-01-25",14.05
"1528","2013-01-28",14
"1529","2013-01-29",13.84
"1530","2013-01-30",14.2
"1531","2013-01-31",14.26
"1532","2013-02-01",14.38
"1533","2013-02-04",14.54
"1534","2013-02-05",14.63
"1535","2013-02-06",14.65
"1536","2013-02-07",14.6
"1537","2013-02-08",14.68
"1538","2013-02-11",14.6
"1539","2013-02-12",14.68
"1540","2013-02-13",14.79
"1541","2013-02-14",14.7
"1542","2013-02-15",14.79
"1543","2013-02-19",14.72
"1544","2013-02-20",15
"1545","2013-02-21",15.07
"1546","2013-02-22",15.04
"1547","2013-02-25",15.07
"1548","2013-02-26",15.14
"1549","2013-02-27",15.07
"1550","2013-02-28",15.12
"1551","2013-03-01",15.15
"1552","2013-03-04",15.35
"1553","2013-03-05",15.55
"1554","2013-03-06",15.64
"1555","2013-03-07",15.7
"1556","2013-03-08",15.82
"1557","2013-03-11",16.360001
"1558","2013-03-12",16.27
"1559","2013-03-13",16.4
"1560","2013-03-14",16.33
"1561","2013-03-15",16.41
"1562","2013-03-18",16.389999
"1563","2013-03-19",15.49
"1564","2013-03-20",15.72
"1565","2013-03-21",15.7
"1566","2013-03-22",15.79
"1567","2013-03-25",15.98
"1568","2013-03-26",16.110001
"1569","2013-03-27",16.129999
"1570","2013-03-28",15.69
"1571","2013-04-01",15.63
"1572","2013-04-02",15.45
"1573","2013-04-03",16
"1574","2013-04-04",15.65
"1575","2013-04-05",15.62
"1576","2013-04-08",15.57
"1577","2013-04-09",15.45
"1578","2013-04-10",15.81
"1579","2013-04-11",15.95
"1580","2013-04-12",15.72
"1581","2013-04-15",15.79
"1582","2013-04-16",15.87
"1583","2013-04-17",15.74
"1584","2013-04-18",15.31
"1585","2013-04-19",15.37
"1586","2013-04-22",15.47
"1587","2013-04-23",15.83
"1588","2013-04-24",15.99
"1589","2013-04-25",15.86
"1590","2013-04-26",15.89
"1591","2013-04-29",16
"1592","2013-04-30",16
"1593","2013-05-01",16.02
"1594","2013-05-02",16.040001
"1595","2013-05-03",15.97
"1596","2013-05-06",16.110001
"1597","2013-05-07",16.41
"1598","2013-05-08",16.530001
"1599","2013-05-09",16.32
"1600","2013-05-10",16.360001
"1601","2013-05-13",16.67
"1602","2013-05-14",16.469999
"1603","2013-05-15",16.389999
"1604","2013-05-16",16.59
"1605","2013-05-17",16.42
"1606","2013-05-20",16.98
"1607","2013-05-21",17.02
"1608","2013-05-22",16.77
"1609","2013-05-23",16.9
"1610","2013-05-24",16.85
"1611","2013-05-28",16.84
"1612","2013-05-29",17.049999
"1613","2013-05-30",17.110001
"1614","2013-05-31",16.940001
"1615","2013-06-03",16.620001
"1616","2013-06-04",16.530001
"1617","2013-06-05",16.549999
"1618","2013-06-06",16.42
"1619","2013-06-07",16.73
"1620","2013-06-10",16.82
"1621","2013-06-11",16.860001
"1622","2013-06-12",16.74
"1623","2013-06-13",16.83
"1624","2013-06-14",16.73
"1625","2013-06-17",16.75
"1626","2013-06-18",16.780001
"1627","2013-06-19",16.59
"1628","2013-06-20",16.610001
"1629","2013-06-21",16.74
"1630","2013-06-24",16.27
"1631","2013-06-25",16.459999
"1632","2013-06-26",16.559999
"1633","2013-06-27",16.76
"1634","2013-06-28",16.870001
"1635","2013-07-01",16.82
"1636","2013-07-02",16.389999
"1637","2013-07-03",16.620001
"1638","2013-07-05",16.57
"1639","2013-07-08",16.49
"1640","2013-07-09",16.66
"1641","2013-07-10",16.68
"1642","2013-07-11",17.08
"1643","2013-07-12",16.99
"1644","2013-07-15",17.08
"1645","2013-07-16",17.07
"1646","2013-07-17",17.209999
"1647","2013-07-18",17.33
"1648","2013-07-19",17.17
"1649","2013-07-22",17.280001
"1650","2013-07-23",17.280001
"1651","2013-07-24",17.32
"1652","2013-07-25",17.43
"1653","2013-07-26",17.74
"1654","2013-07-29",17.84
"1655","2013-07-30",17.84
"1656","2013-07-31",17.9
"1657","2013-08-01",17.84
"1658","2013-08-02",17.860001
"1659","2013-08-05",18.35
"1660","2013-08-06",18.030001
"1661","2013-08-07",18.209999
"1662","2013-08-08",17.870001
"1663","2013-08-09",18.030001
"1664","2013-08-12",18.059999
"1665","2013-08-13",18.559999
"1666","2013-08-14",18.6
"1667","2013-08-15",18.280001
"1668","2013-08-16",18.35
"1669","2013-08-19",18.49
"1670","2013-08-20",18.450001
"1671","2013-08-21",18.24
"1672","2013-08-22",18.16
"1673","2013-08-23",18.27
"1674","2013-08-26",18.24
"1675","2013-08-27",17.700001
"1676","2013-08-28",17.9
"1677","2013-08-29",18.360001
"1678","2013-08-30",18.49
"1679","2013-09-03",18.32
"1680","2013-09-04",18.389999
"1681","2013-09-05",18.49
"1682","2013-09-06",18.17
"1683","2013-09-09",18.42
"1684","2013-09-10",18.450001
"1685","2013-09-11",18.450001
"1686","2013-09-12",18.370001
"1687","2013-09-13",18.49
"1688","2013-09-16",18.450001
"1689","2013-09-17",18.4
"1690","2013-09-18",18.23
"1691","2013-09-19",18.469999
"1692","2013-09-20",18.49
"1693","2013-09-23",18.43
"1694","2013-09-24",18.389999
"1695","2013-09-25",18.4
"1696","2013-09-26",18.450001
"1697","2013-09-27",18.450001
"1698","2013-09-30",18.450001
"1699","2013-10-01",18.4
"1700","2013-10-02",18
"1701","2013-10-03",17.879999
"1702","2013-10-04",18.059999
"1703","2013-10-07",18.190001
"1704","2013-10-08",17.9
"1705","2013-10-09",18.450001
"1706","2013-10-10",18.25
"1707","2013-10-11",18.120001
"1708","2013-10-14",18.43
"1709","2013-10-15",18.48
"1710","2013-10-16",18.4
"1711","2013-10-17",18.469999
"1712","2013-10-18",18.450001
"1713","2013-10-21",19.25
"1714","2013-10-22",19.09
"1715","2013-10-23",18.719999
"1716","2013-10-24",18.290001
"1717","2013-10-25",18.549999
"1718","2013-10-28",18.5
"1719","2013-10-29",18.370001
"1720","2013-10-30",18.379999
"1721","2013-10-31",18.379999
"1722","2013-11-01",18.52
"1723","2013-11-04",18.42
"1724","2013-11-05",18.389999
"1725","2013-11-06",18.41
"1726","2013-11-07",18.33
"1727","2013-11-08",18.290001
"1728","2013-11-11",18.379999
"1729","2013-11-12",18.200001
"1730","2013-11-13",18.6
"1731","2013-11-14",19
"1732","2013-11-15",19.17
"1733","2013-11-18",20.41
"1734","2013-11-19",20.299999
"1735","2013-11-20",20.190001
"1736","2013-11-21",20.16
"1737","2013-11-22",20.379999
"1738","2013-11-25",20
"1739","2013-11-26",19.99
"1740","2013-11-27",19.950001
"1741","2013-11-29",19.83
"1742","2013-12-02",19.84
"1743","2013-12-03",19.889999
"1744","2013-12-04",19.75
"1745","2013-12-05",20.07
"1746","2013-12-06",20.25
"1747","2013-12-09",21.09
"1748","2013-12-10",20.860001
"1749","2013-12-11",20.6
"1750","2013-12-12",20.25
"1751","2013-12-13",20.32
"1752","2013-12-16",20.4
"1753","2013-12-17",20.42
"1754","2013-12-18",20.82
"1755","2013-12-19",20.610001
"1756","2013-12-20",20.65
"1757","2013-12-23",20.77
"1758","2013-12-24",20.93
"1759","2013-12-26",21.040001
"1760","2013-12-27",21
"1761","2013-12-30",21.48
"1762","2013-12-31",21.639999
"1763","2014-01-02",22
"1764","2014-01-03",22.059999
"1765","2014-01-06",22.57
"1766","2014-01-07",22.790001
"1767","2014-01-08",22.52
"1768","2014-01-09",22.57
"1769","2014-01-10",22.6
"1770","2014-01-13",22.219999
"1771","2014-01-14",22.48
"1772","2014-01-15",22.540001
"1773","2014-01-16",22.549999
"1774","2014-01-17",22.700001
"1775","2014-01-21",22.1
"1776","2014-01-22",22.17
"1777","2014-01-23",22.57
"1778","2014-01-24",21.74
"1779","2014-01-27",21.59
"1780","2014-01-28",22
"1781","2014-01-29",21.91
"1782","2014-01-30",22.040001
"1783","2014-01-31",22.190001
"1784","2014-02-03",21.940001
"1785","2014-02-04",21.959999
"1786","2014-02-05",21.84
"1787","2014-02-06",21.35
"1788","2014-02-07",21.65
"1789","2014-02-10",22
"1790","2014-02-11",22.07
"1791","2014-02-12",22.1
"1792","2014-02-13",22.09
"1793","2014-02-14",22.07
"1794","2014-02-18",22.030001
"1795","2014-02-19",21.76
"1796","2014-02-20",22.030001
"1797","2014-02-21",22.139999
"1798","2014-02-24",22.01
"1799","2014-02-25",22.01
"1800","2014-02-26",22
"1801","2014-02-27",22.01
"1802","2014-02-28",22.02
"1803","2014-03-03",22.01
"1804","2014-03-04",22.1
"1805","2014-03-05",22.16
"1806","2014-03-06",24.1
"1807","2014-03-07",24.01
"1808","2014-03-10",24.17
"1809","2014-03-11",24.77
"1810","2014-03-12",24.42
"1811","2014-03-13",24.049999
"1812","2014-03-14",24.040001
"1813","2014-03-17",24.18
"1814","2014-03-18",24.32
"1815","2014-03-19",24.469999
"1816","2014-03-20",24.639999
"1817","2014-03-21",24.700001
"1818","2014-03-24",24.82
"1819","2014-03-25",25.360001
"1820","2014-03-26",25.4
"1821","2014-03-27",25.07
"1822","2014-03-28",25.110001
"1823","2014-03-31",24.940001
"1824","2014-04-01",25.389999
"1825","2014-04-02",25.469999
"1826","2014-04-03",25.6
"1827","2014-04-04",25.360001
"1828","2014-04-07",25.51
"1829","2014-04-08",25.620001
"1830","2014-04-09",25.700001
"1831","2014-04-10",24.93
"1832","2014-04-11",24.610001
"1833","2014-04-14",23.49
"1834","2014-04-15",23.75
"1835","2014-04-16",23.49
"1836","2014-04-17",23.43
"1837","2014-04-21",23.450001
"1838","2014-04-22",24.049999
"1839","2014-04-23",24.42
"1840","2014-04-24",24.049999
"1841","2014-04-25",24.139999
"1842","2014-04-28",24.280001
"1843","2014-04-29",24.02
"1844","2014-04-30",23.83
"1845","2014-05-01",23.799999
"1846","2014-05-02",23.74
"1847","2014-05-05",23.690001
"1848","2014-05-06",23.48
"1849","2014-05-07",23.190001
"1850","2014-05-08",22.780001
"1851","2014-05-09",22.92
"1852","2014-05-12",23.85
"1853","2014-05-13",24.030001
"1854","2014-05-14",24.23
"1855","2014-05-15",24.190001
"1856","2014-05-16",24.59
"1857","2014-05-19",24.559999
"1858","2014-05-20",24.48
"1859","2014-05-21",24.139999
"1860","2014-05-22",23.639999
"1861","2014-05-23",23.58
"1862","2014-05-27",23.98
"1863","2014-05-28",24.129999
"1864","2014-05-29",24.110001
"1865","2014-05-30",23.469999
"1866","2014-06-02",23.370001
"1867","2014-06-03",23.59
"1868","2014-06-04",23.49
"1869","2014-06-05",23.51
"1870","2014-06-06",23.530001
"1871","2014-06-09",23.27
"1872","2014-06-10",22.98
"1873","2014-06-11",23.93
"1874","2014-06-12",24.1
"1875","2014-06-13",24.120001
"1876","2014-06-16",24.389999
"1877","2014-06-17",24.280001
"1878","2014-06-18",24.18
"1879","2014-06-19",24.549999
"1880","2014-06-20",24.68
"1881","2014-06-23",24.700001
"1882","2014-06-24",24.540001
"1883","2014-06-25",24.200001
"1884","2014-06-26",23.709999
"1885","2014-06-27",23.91
"1886","2014-06-30",24.35
"1887","2014-07-01",24.35
"1888","2014-07-02",24.450001
"1889","2014-07-03",24.43
"1890","2014-07-07",23.950001
"1891","2014-07-08",23.43
"1892","2014-07-09",23.780001
"1893","2014-07-10",23.870001
"1894","2014-07-11",23.91
"1895","2014-07-14",23.940001
"1896","2014-07-15",24.33
"1897","2014-07-16",24.360001
"1898","2014-07-17",24.1
"1899","2014-07-18",24.1
"1900","2014-07-21",24.129999
"1901","2014-07-22",23.790001
"1902","2014-07-23",23.559999
"1903","2014-07-24",23.99
"1904","2014-07-25",23.879999
"1905","2014-07-28",23.860001
"1906","2014-07-29",23.85
"1907","2014-07-30",23.549999
"1908","2014-07-31",23.08
"1909","2014-08-01",23.01
"1910","2014-08-04",22.6
"1911","2014-08-05",22.5
"1912","2014-08-06",21.709999
"1913","2014-08-07",21.42
"1914","2014-08-08",21.469999
"1915","2014-08-11",21.559999
"1916","2014-08-12",21.4
"1917","2014-08-13",21.610001
"1918","2014-08-14",21.41
"1919","2014-08-15",21.469999
"1920","2014-08-18",21.35
"1921","2014-08-19",21.280001
"1922","2014-08-20",21.33
"1923","2014-08-21",21.639999
"1924","2014-08-22",21.84
"1925","2014-08-25",21.35
