"","date","NRC"
"996","2017-05-05",24
"997","2017-05-08",24
"998","2017-05-09",24.35
"999","2017-05-10",24.15
"1000","2017-05-11",24.200001
"1001","2017-05-12",24.25
"1002","2017-05-15",24.6
"1003","2017-05-16",24.75
"1004","2017-05-17",24.25
"1005","2017-05-18",23.6
"1006","2017-05-19",23.700001
"1007","2017-05-22",23.9
"1008","2017-05-23",23.85
"1009","2017-05-24",24.15
"1010","2017-05-25",24.700001
"1011","2017-05-26",24.15
"1012","2017-05-30",24.15
"1013","2017-05-31",24
"1014","2017-06-01",24.1
"1015","2017-06-02",24.35
"1016","2017-06-05",24.549999
"1017","2017-06-06",25.6
"1018","2017-06-07",26.15
"1019","2017-06-08",25.950001
"1020","2017-06-09",26.35
"1021","2017-06-12",27.35
"1022","2017-06-13",28.15
"1023","2017-06-14",27.950001
"1024","2017-06-15",27.5
"1025","2017-06-16",27.5
"1026","2017-06-19",27.450001
"1027","2017-06-20",27.200001
"1028","2017-06-21",27.1
"1029","2017-06-22",27
"1030","2017-06-23",27.1
"1031","2017-06-26",27.049999
"1032","2017-06-27",26.950001
"1033","2017-06-28",27.25
"1034","2017-06-29",26.950001
"1035","2017-06-30",26.9
"1036","2017-07-03",27.1
"1037","2017-07-05",27.35
"1038","2017-07-06",27.200001
"1039","2017-07-07",27.75
"1040","2017-07-10",27.450001
"1041","2017-07-11",27.700001
"1042","2017-07-12",28.15
"1043","2017-07-13",28.15
"1044","2017-07-14",28.200001
"1045","2017-07-17",28.299999
"1046","2017-07-18",28.5
"1047","2017-07-19",28.549999
"1048","2017-07-20",28.549999
"1049","2017-07-21",28.6
"1050","2017-07-24",29.25
"1051","2017-07-25",29
"1052","2017-07-26",29.700001
"1053","2017-07-27",29.15
"1054","2017-07-28",29.25
"1055","2017-07-31",29.4
"1056","2017-08-01",29.700001
"1057","2017-08-02",29.65
"1058","2017-08-03",29.799999
"1059","2017-08-04",29.9
"1060","2017-08-07",29.950001
"1061","2017-08-08",30.200001
"1062","2017-08-09",30.6
"1063","2017-08-10",30.15
"1064","2017-08-11",30.799999
"1065","2017-08-14",31.15
"1066","2017-08-15",31.200001
"1067","2017-08-16",30.35
"1068","2017-08-17",30.049999
"1069","2017-08-18",30.15
"1070","2017-08-21",29.950001
"1071","2017-08-22",30.25
"1072","2017-08-23",30
"1073","2017-08-24",30
"1074","2017-08-25",30.35
"1075","2017-08-28",31.35
"1076","2017-08-29",32.349998
"1077","2017-08-30",32.599998
"1078","2017-08-31",32.299999
"1079","2017-09-01",32.950001
"1080","2017-09-05",33.099998
"1081","2017-09-06",33.650002
"1082","2017-09-07",33.150002
"1083","2017-09-08",32.5
"1084","2017-09-11",33.200001
"1085","2017-09-12",33.25
"1086","2017-09-13",33.450001
"1087","2017-09-14",34.349998
"1088","2017-09-15",34.25
"1089","2017-09-18",37.599998
"1090","2017-09-19",37.5
"1091","2017-09-20",37.25
"1092","2017-09-21",36.900002
"1093","2017-09-22",37.450001
"1094","2017-09-25",37.200001
"1095","2017-09-26",37.75
"1096","2017-09-27",37.849998
"1097","2017-09-28",37.900002
"1098","2017-09-29",37.700001
"1099","2017-10-02",38.299999
"1100","2017-10-03",38.549999
"1101","2017-10-04",37.849998
"1102","2017-10-05",37.849998
"1103","2017-10-06",37.700001
"1104","2017-10-09",37.5
"1105","2017-10-10",37.450001
"1106","2017-10-11",37.150002
"1107","2017-10-12",36.900002
"1108","2017-10-13",36.549999
"1109","2017-10-16",36.5
"1110","2017-10-17",36.900002
"1111","2017-10-18",37.549999
"1112","2017-10-19",37.299999
"1113","2017-10-20",37.700001
"1114","2017-10-23",36.950001
"1115","2017-10-24",37.450001
"1116","2017-10-25",37.900002
"1117","2017-10-26",37.75
"1118","2017-10-27",38
"1119","2017-10-30",35.900002
"1120","2017-10-31",37.549999
"1121","2017-11-01",36.299999
"1122","2017-11-02",37.349998
"1123","2017-11-03",37.450001
"1124","2017-11-06",36.599998
"1125","2017-11-07",34.450001
"1126","2017-11-08",32.900002
"1127","2017-11-09",33
"1128","2017-11-10",32.400002
"1129","2017-11-13",32.450001
"1130","2017-11-14",32.349998
"1131","2017-11-15",31.4
"1132","2017-11-16",32.75
"1133","2017-11-17",32.650002
"1134","2017-11-20",33.5
"1135","2017-11-21",34.150002
"1136","2017-11-22",33.400002
"1137","2017-11-24",33.25
"1138","2017-11-27",33.75
"1139","2017-11-28",34.099998
"1140","2017-11-29",34.25
"1141","2017-11-30",33.950001
"1142","2017-12-01",35.599998
"1143","2017-12-04",35.049999
"1144","2017-12-05",34.700001
"1145","2017-12-06",33.799999
"1146","2017-12-07",33.799999
"1147","2017-12-08",33.599998
"1148","2017-12-11",34.099998
"1149","2017-12-12",33.599998
"1150","2017-12-13",33.650002
"1151","2017-12-14",33.599998
"1152","2017-12-15",34.299999
"1153","2017-12-18",34.950001
"1154","2017-12-19",35.049999
"1155","2017-12-20",34.950001
"1156","2017-12-21",35.200001
"1157","2017-12-22",36.099998
"1158","2017-12-26",37.150002
"1159","2017-12-27",37.099998
"1160","2017-12-28",37.400002
"1161","2017-12-29",37.299999
"1162","2018-01-02",36.799999
"1163","2018-01-03",36.849998
"1164","2018-01-04",37.200001
"1165","2018-01-05",36.5
"1166","2018-01-08",36.599998
"1167","2018-01-09",36.650002
"1168","2018-01-10",36.049999
"1169","2018-01-11",36.450001
"1170","2018-01-12",36.849998
"1171","2018-01-16",36.099998
"1172","2018-01-17",36.549999
"1173","2018-01-18",36.5
"1174","2018-01-19",37.349998
"1175","2018-01-22",37.5
"1176","2018-01-23",38.049999
"1177","2018-01-24",37.849998
"1178","2018-01-25",38.450001
"1179","2018-01-26",38.150002
"1180","2018-01-29",36.700001
"1181","2018-01-30",37
"1182","2018-01-31",37.650002
"1183","2018-02-01",37.299999
"1184","2018-02-02",37.400002
"1185","2018-02-05",36
"1186","2018-02-06",36
"1187","2018-02-07",34.75
"1188","2018-02-08",34.450001
"1189","2018-02-09",35.049999
"1190","2018-02-12",35
"1191","2018-02-13",35.299999
"1192","2018-02-14",32.400002
"1193","2018-02-15",32.549999
"1194","2018-02-16",32.25
"1195","2018-02-20",30.75
"1196","2018-02-21",29.15
"1197","2018-02-22",29.9
"1198","2018-02-23",30.5
"1199","2018-02-26",30.25
"1200","2018-02-27",29.85
"1201","2018-02-28",28.299999
"1202","2018-03-01",29.35
"1203","2018-03-02",30.65
"1204","2018-03-05",30.4
"1205","2018-03-06",31.1
"1206","2018-03-07",30.700001
"1207","2018-03-08",30.5
"1208","2018-03-09",31.450001
"1209","2018-03-12",31.5
"1210","2018-03-13",31.4
"1211","2018-03-14",31.85
"1212","2018-03-15",31.6
"1213","2018-03-16",31.5
"1214","2018-03-19",31.6
"1215","2018-03-20",31.049999
"1216","2018-03-21",31.200001
"1217","2018-03-22",30.799999
"1218","2018-03-23",28.950001
"1219","2018-03-26",28.65
"1220","2018-03-27",28.950001
"1221","2018-03-28",29.049999
"1222","2018-03-29",29.25
"1223","2018-04-02",28.450001
"1224","2018-04-03",29.85
"1225","2018-04-04",30.85
"1226","2018-04-05",31.1
"1227","2018-04-06",31.200001
"1228","2018-04-09",31.700001
"1229","2018-04-10",31.950001
"1230","2018-04-11",32.549999
"1231","2018-04-12",33.200001
"1232","2018-04-13",32.650002
"1233","2018-04-16",33.049999
"1234","2018-04-17",33.549999
"1235","2018-04-18",33.950001
"1236","2018-04-19",35
"1237","2018-04-20",34.349998
"1238","2018-04-23",34.099998
"1239","2018-04-24",34.099998
"1240","2018-04-25",34.150002
"1241","2018-04-26",34.25
"1242","2018-04-27",33.450001
"1243","2018-04-30",32.700001
"1244","2018-05-01",35.049999
"1245","2018-05-02",35.099998
"1246","2018-05-03",34.599998
"1247","2018-05-04",34.5
"1248","2018-05-07",34.299999
"1249","2018-05-08",33.599998
"1250","2018-05-09",33.450001
"1251","2018-05-10",34.150002
"1252","2018-05-11",34.349998
"1253","2018-05-14",34.450001
"1254","2018-05-15",34.5
"1255","2018-05-16",34.650002
"1256","2018-05-17",34.849998
"1257","2018-05-18",34.5
"1258","2018-05-21",34.75
"1259","2018-05-22",34.099998
"1260","2018-05-23",34.549999
"1261","2018-05-24",34.599998
"1262","2018-05-25",34.650002
"1263","2018-05-29",34.200001
"1264","2018-05-30",34.900002
"1265","2018-05-31",34.450001
"1266","2018-06-01",36.150002
"1267","2018-06-04",36.900002
"1268","2018-06-05",37.450001
"1269","2018-06-06",37.950001
"1270","2018-06-07",37.25
"1271","2018-06-08",37.299999
"1272","2018-06-11",37.200001
"1273","2018-06-12",37.150002
"1274","2018-06-13",36.549999
"1275","2018-06-14",37.299999
"1276","2018-06-15",36.799999
"1277","2018-06-18",37.549999
"1278","2018-06-19",37.900002
"1279","2018-06-20",38.349998
"1280","2018-06-21",37.049999
"1281","2018-06-22",38
"1282","2018-06-25",37.900002
"1283","2018-06-26",37.950001
"1284","2018-06-27",37.299999
"1285","2018-06-28",37.849998
"1286","2018-06-29",37.400002
"1287","2018-07-02",38
"1288","2018-07-03",37.950001
"1289","2018-07-05",37.849998
"1290","2018-07-06",37.950001
"1291","2018-07-09",37.799999
"1292","2018-07-10",36.75
"1293","2018-07-11",36.099998
"1294","2018-07-12",35.799999
"1295","2018-07-13",35.799999
"1296","2018-07-16",35.799999
"1297","2018-07-17",35.900002
"1298","2018-07-18",36.049999
"1299","2018-07-19",36.049999
"1300","2018-07-20",36.400002
"1301","2018-07-23",36.900002
"1302","2018-07-24",36.200001
"1303","2018-07-25",35.799999
"1304","2018-07-26",35.950001
"1305","2018-07-27",36.75
"1306","2018-07-30",37.450001
"1307","2018-07-31",37.950001
"1308","2018-08-01",37.950001
"1309","2018-08-02",38
"1310","2018-08-03",37.450001
"1311","2018-08-06",38
"1312","2018-08-07",38
"1313","2018-08-08",37.900002
"1314","2018-08-09",37.900002
"1315","2018-08-10",37.900002
"1316","2018-08-13",38
"1317","2018-08-14",37.900002
"1318","2018-08-15",37.5
"1319","2018-08-16",37.900002
"1320","2018-08-17",37.900002
"1321","2018-08-20",37.950001
"1322","2018-08-21",37.900002
"1323","2018-08-22",39.700001
"1324","2018-08-23",40
"1325","2018-08-24",40
"1326","2018-08-27",39.700001
"1327","2018-08-28",38.400002
"1328","2018-08-29",38.799999
"1329","2018-08-30",38.549999
"1330","2018-08-31",39.150002
"1331","2018-09-04",38.849998
"1332","2018-09-05",38.900002
"1333","2018-09-06",38.900002
"1334","2018-09-07",38.099998
"1335","2018-09-10",38.700001
"1336","2018-09-11",38.200001
"1337","2018-09-12",38.549999
"1338","2018-09-13",38.700001
"1339","2018-09-14",39.049999
"1340","2018-09-17",39.849998
"1341","2018-09-18",39.5
"1342","2018-09-19",38.150002
"1343","2018-09-20",38.25
"1344","2018-09-21",37.700001
"1345","2018-09-24",38.799999
"1346","2018-09-25",38.650002
"1347","2018-09-26",38.549999
"1348","2018-09-27",39.099998
"1349","2018-09-28",38.599998
"1350","2018-10-01",38.200001
"1351","2018-10-02",37.82
"1352","2018-10-03",38.119999
"1353","2018-10-04",37.900002
"1354","2018-10-05",38.299999
"1355","2018-10-08",36.700001
"1356","2018-10-09",37.150002
"1357","2018-10-10",36.669998
"1358","2018-10-11",37
"1359","2018-10-12",36.41
"1360","2018-10-15",37.220001
"1361","2018-10-16",38.09
"1362","2018-10-17",38.130001
"1363","2018-10-18",38.110001
"1364","2018-10-19",37.470001
"1365","2018-10-22",37.599998
"1366","2018-10-23",37.73
"1367","2018-10-24",36.200001
"1368","2018-10-25",37.099998
"1369","2018-10-26",36.93
"1370","2018-10-29",36.990002
"1371","2018-10-30",37.619999
"1372","2018-10-31",38.049999
"1373","2018-11-01",38.049999
"1374","2018-11-02",38.02
"1375","2018-11-05",37.689999
"1376","2018-11-06",38.5
"1377","2018-11-07",39
"1378","2018-11-08",38.900002
"1379","2018-11-09",38.610001
"1380","2018-11-12",39.049999
"1381","2018-11-13",39
"1382","2018-11-14",38.98
"1383","2018-11-15",39.080002
"1384","2018-11-16",38.369999
"1385","2018-11-19",38.700001
"1386","2018-11-20",38.98
"1387","2018-11-21",39.790001
"1388","2018-11-23",39.299999
"1389","2018-11-26",39.150002
"1390","2018-11-27",39
"1391","2018-11-28",40
"1392","2018-11-29",39.5
"1393","2018-11-30",39.869999
"1394","2018-12-03",39.18
"1395","2018-12-04",39.400002
"1396","2018-12-06",39.490002
"1397","2018-12-07",38.889999
"1398","2018-12-10",39.41
"1399","2018-12-11",39.790001
"1400","2018-12-12",40
"1401","2018-12-13",39.439999
"1402","2018-12-14",39.330002
"1403","2018-12-17",39.299999
"1404","2018-12-18",39.380001
"1405","2018-12-19",38.07
"1406","2018-12-20",38.32
"1407","2018-12-21",38.98
"1408","2018-12-24",37.099998
"1409","2018-12-26",39.419998
"1410","2018-12-27",38.860001
"1411","2018-12-28",38.669998
"1412","2018-12-31",38.139999
"1413","2019-01-02",38.299999
"1414","2019-01-03",37.200001
"1415","2019-01-04",38.080002
"1416","2019-01-07",38.349998
"1417","2019-01-08",38.580002
"1418","2019-01-09",38.73
"1419","2019-01-10",38.880001
"1420","2019-01-11",38.490002
"1421","2019-01-14",38.009998
"1422","2019-01-15",38.860001
"1423","2019-01-16",38.990002
"1424","2019-01-17",39.509998
"1425","2019-01-18",39.16
"1426","2019-01-22",39.689999
"1427","2019-01-23",40
"1428","2019-01-24",39.900002
"1429","2019-01-25",40
"1430","2019-01-28",39.59
"1431","2019-01-29",39.32
"1432","2019-01-30",39.23
"1433","2019-01-31",39.98
"1434","2019-02-01",39.970001
"1435","2019-02-04",39.23
"1436","2019-02-05",39.700001
"1437","2019-02-06",39.060001
"1438","2019-02-07",39.029999
"1439","2019-02-08",39.009998
"1440","2019-02-11",38.93
"1441","2019-02-12",39.939999
"1442","2019-02-13",39.169998
"1443","2019-02-14",39.599998
"1444","2019-02-15",39.990002
"1445","2019-02-19",40
"1446","2019-02-20",39.880001
"1447","2019-02-21",39.57
"1448","2019-02-22",39.610001
"1449","2019-02-25",38.759998
"1450","2019-02-26",39.07
"1451","2019-02-27",39.59
"1452","2019-02-28",38.93
"1453","2019-03-01",39.130001
"1454","2019-03-04",38.52
"1455","2019-03-05",38.360001
"1456","2019-03-06",38.43
"1457","2019-03-07",39.189999
"1458","2019-03-08",39.259998
"1459","2019-03-11",40
"1460","2019-03-12",39.310001
"1461","2019-03-13",39.779999
"1462","2019-03-14",39
"1463","2019-03-15",39.630001
"1464","2019-03-18",39.700001
"1465","2019-03-19",39.57
"1466","2019-03-20",39.560001
"1467","2019-03-21",39.599998
"1468","2019-03-22",38.310001
"1469","2019-03-25",38.889999
"1470","2019-03-26",39.400002
"1471","2019-03-27",38.84
"1472","2019-03-28",38.689999
"1473","2019-03-29",38.599998
"1474","2019-04-01",38.57
"1475","2019-04-02",38.799999
"1476","2019-04-03",38.959999
"1477","2019-04-04",38.75
"1478","2019-04-05",39.860001
"1479","2019-04-08",39.540001
"1480","2019-04-09",38.959999
"1481","2019-04-10",39.950001
"1482","2019-04-11",39.650002
"1483","2019-04-12",39.889999
"1484","2019-04-15",39.75
"1485","2019-04-16",39.279999
"1486","2019-04-17",39.139999
"1487","2019-04-18",38.990002
"1488","2019-04-22",38.52
"1489","2019-04-23",39.860001
"1490","2019-04-24",39.310001
"1491","2019-04-25",39.049999
"1492","2019-04-26",39.290001
"1493","2019-04-29",39.580002
"1494","2019-04-30",39.580002
"1495","2019-05-01",39.709999
"1496","2019-05-02",39.619999
"1497","2019-05-03",40
"1498","2019-05-06",39.889999
"1499","2019-05-07",39.950001
"1500","2019-05-08",42.740002
"1501","2019-05-09",46
"1502","2019-05-10",45.130001
"1503","2019-05-13",46.950001
"1504","2019-05-14",47.880001
"1505","2019-05-15",48.689999
"1506","2019-05-16",48.07
"1507","2019-05-17",48.23
"1508","2019-05-20",50.200001
"1509","2019-05-21",49.52
"1510","2019-05-22",49.560001
"1511","2019-05-23",51.5
"1512","2019-05-24",51.290001
"1513","2019-05-28",51.889999
"1514","2019-05-29",50.619999
"1515","2019-05-30",51.580002
"1516","2019-05-31",50.990002
"1517","2019-06-03",50.150002
"1518","2019-06-04",50.580002
"1519","2019-06-05",50.549999
"1520","2019-06-06",50.459999
"1521","2019-06-07",51.279999
"1522","2019-06-10",51.459999
"1523","2019-06-11",50.669998
"1524","2019-06-12",50.740002
"1525","2019-06-13",51
"1526","2019-06-14",51.98
"1527","2019-06-17",53.389999
"1528","2019-06-18",54.169998
"1529","2019-06-19",54.130001
"1530","2019-06-20",55.189999
"1531","2019-06-21",57.59
"1532","2019-06-24",54.700001
"1533","2019-06-25",54.439999
"1534","2019-06-26",54.099998
"1535","2019-06-27",55.279999
"1536","2019-06-28",57.59
"1537","2019-07-01",55.759998
"1538","2019-07-02",55.580002
"1539","2019-07-03",56
"1540","2019-07-05",56.330002
"1541","2019-07-08",57.220001
"1542","2019-07-09",56.529999
"1543","2019-07-10",58.07
"1544","2019-07-11",57.529999
"1545","2019-07-12",57.439999
"1546","2019-07-15",56.869999
"1547","2019-07-16",56.860001
"1548","2019-07-17",57.48
"1549","2019-07-18",58.240002
"1550","2019-07-19",58.950001
"1551","2019-07-22",61.290001
"1552","2019-07-23",62.529999
"1553","2019-07-24",65.080002
"1554","2019-07-25",64.800003
"1555","2019-07-26",65.339996
"1556","2019-07-29",67.139999
"1557","2019-07-30",67.18
"1558","2019-07-31",67.419998
"1559","2019-08-01",66.660004
"1560","2019-08-02",65.290001
"1561","2019-08-05",62.470001
"1562","2019-08-06",64.860001
"1563","2019-08-07",64.339996
"1564","2019-08-08",64.739998
"1565","2019-08-09",64.089996
"1566","2019-08-12",63.259998
"1567","2019-08-13",65
"1568","2019-08-14",64.510002
"1569","2019-08-15",64.019997
"1570","2019-08-16",64.889999
"1571","2019-08-19",64.370003
"1572","2019-08-20",64.07
"1573","2019-08-21",64.550003
"1574","2019-08-22",64.519997
"1575","2019-08-23",62.080002
"1576","2019-08-26",63.080002
"1577","2019-08-27",63.259998
"1578","2019-08-28",63.919998
"1579","2019-08-29",64.730003
"1580","2019-08-30",64.029999
"1581","2019-09-03",64.050003
"1582","2019-09-04",64.809998
"1583","2019-09-05",63.09
"1584","2019-09-06",62.110001
"1585","2019-09-09",61.330002
"1586","2019-09-10",61.040001
"1587","2019-09-11",61.27
"1588","2019-09-12",61.73
"1589","2019-09-13",61.549999
"1590","2019-09-16",61.450001
"1591","2019-09-17",62.560001
"1592","2019-09-18",62.790001
"1593","2019-09-19",63.169998
"1594","2019-09-20",62.68
"1595","2019-09-23",63.060001
"1596","2019-09-24",61.619999
"1597","2019-09-25",60.610001
"1598","2019-09-26",59.290001
"1599","2019-09-27",57.650002
"1600","2019-09-30",57.75
"1601","2019-10-01",56.209999
"1602","2019-10-02",57.310001
"1603","2019-10-03",58.380001
"1604","2019-10-04",59.630001
"1605","2019-10-07",59.639999
"1606","2019-10-08",57.990002
"1607","2019-10-09",58.68
"1608","2019-10-10",57.830002
"1609","2019-10-11",58.18
"1610","2019-10-14",57.740002
"1611","2019-10-15",57.400002
"1612","2019-10-16",55.77
"1613","2019-10-17",56
"1614","2019-10-18",57.080002
"1615","2019-10-21",57.950001
"1616","2019-10-22",57.200001
"1617","2019-10-23",56.880001
"1618","2019-10-24",56.209999
"1619","2019-10-25",56.209999
"1620","2019-10-28",56.84
"1621","2019-10-29",57.119999
"1622","2019-10-30",57.459999
"1623","2019-10-31",57.43
"1624","2019-11-01",58.77
"1625","2019-11-04",59.189999
"1626","2019-11-05",58.799999
"1627","2019-11-06",58.959999
"1628","2019-11-07",60.009998
"1629","2019-11-08",59.299999
"1630","2019-11-11",60.619999
"1631","2019-11-12",61.27
"1632","2019-11-13",61.43
"1633","2019-11-14",61.34
"1634","2019-11-15",61.650002
"1635","2019-11-18",61.540001
"1636","2019-11-19",62
"1637","2019-11-20",62.93
"1638","2019-11-21",63.709999
"1639","2019-11-22",62.889999
"1640","2019-11-25",63.799999
"1641","2019-11-26",63.200001
"1642","2019-11-27",63.869999
"1643","2019-11-29",64.510002
"1644","2019-12-02",63.41
"1645","2019-12-03",63.709999
"1646","2019-12-04",63.889999
"1647","2019-12-05",63.610001
"1648","2019-12-06",63.57
"1649","2019-12-09",62.349998
"1650","2019-12-10",63.68
"1651","2019-12-11",63.84
"1652","2019-12-12",63.950001
"1653","2019-12-13",64.779999
"1654","2019-12-16",63.84
"1655","2019-12-17",64.160004
"1656","2019-12-18",65.220001
"1657","2019-12-19",65.129997
"1658","2019-12-20",65.830002
"1659","2019-12-23",67.120003
"1660","2019-12-24",67.470001
"1661","2019-12-26",67.269997
"1662","2019-12-27",66.639999
"1663","2019-12-30",65.730003
"1664","2019-12-31",65.940002
"1665","2020-01-02",65.800003
"1666","2020-01-03",66.800003
"1667","2020-01-06",68.300003
"1668","2020-01-07",66.620003
"1669","2020-01-08",67.620003
"1670","2020-01-09",67.720001
"1671","2020-01-10",67.599998
"1672","2020-01-13",68.5
"1673","2020-01-14",66.849998
"1674","2020-01-15",67.089996
"1675","2020-01-16",66.809998
"1676","2020-01-17",66.650002
"1677","2020-01-21",69.43
"1678","2020-01-22",69.599998
"1679","2020-01-23",69.989998
"1680","2020-01-24",69.150002
"1681","2020-01-27",69.760002
"1682","2020-01-28",70.349998
"1683","2020-01-29",69.339996
"1684","2020-01-30",69.230003
"1685","2020-01-31",67.669998
"1686","2020-02-03",69.529999
"1687","2020-02-04",68.720001
"1688","2020-02-05",69.690002
"1689","2020-02-06",69.529999
"1690","2020-02-07",67.839996
"1691","2020-02-10",67.720001
"1692","2020-02-11",67.879997
"1693","2020-02-12",67.949997
"1694","2020-02-13",69.349998
"1695","2020-02-14",68.919998
"1696","2020-02-18",68.809998
"1697","2020-02-19",68.739998
"1698","2020-02-20",67.589996
"1699","2020-02-21",67.790001
"1700","2020-02-24",66.220001
"1701","2020-02-25",66.669998
"1702","2020-02-26",63.119999
"1703","2020-02-27",58.529999
"1704","2020-02-28",54.990002
"1705","2020-03-02",56.310001
"1706","2020-03-03",53.77
"1707","2020-03-04",56.880001
"1708","2020-03-05",54
"1709","2020-03-06",54.52
"1710","2020-03-09",52.5
"1711","2020-03-10",54.330002
"1712","2020-03-11",52.18
"1713","2020-03-12",43.32
"1714","2020-03-13",46
"1715","2020-03-16",36.5
"1716","2020-03-17",41.950001
"1717","2020-03-18",35.009998
"1718","2020-03-19",41.77
"1719","2020-03-20",39.389999
"1720","2020-03-23",40.619999
"1721","2020-03-24",45.32
"1722","2020-03-25",41.75
"1723","2020-03-26",45.310001
"1724","2020-03-27",42.189999
"1725","2020-03-30",44.830002
"1726","2020-03-31",45.48
"1727","2020-04-01",44.599998
"1728","2020-04-02",44.810001
"1729","2020-04-03",42.290001
"1730","2020-04-06",47.099998
"1731","2020-04-07",45.599998
"1732","2020-04-08",47.450001
"1733","2020-04-09",47.279999
"1734","2020-04-13",47.66
"1735","2020-04-14",49.5
"1736","2020-04-15",47.759998
"1737","2020-04-16",49.259998
"1738","2020-04-17",54.150002
"1739","2020-04-20",51.34
"1740","2020-04-21",50.150002
"1741","2020-04-22",52.299999
"1742","2020-04-23",51
"1743","2020-04-24",51.349998
"1744","2020-04-27",53.639999
"1745","2020-04-28",53.259998
"1746","2020-04-29",55.709999
"1747","2020-04-30",51.59
"1748","2020-05-01",53.080002
"1749","2020-05-04",52.029999
"1750","2020-05-05",53.060001
"1751","2020-05-06",54.400002
"1752","2020-05-07",53.700001
"1753","2020-05-08",57.400002
"1754","2020-05-11",56.27
"1755","2020-05-12",51.330002
"1756","2020-05-13",50.200001
"1757","2020-05-14",49.189999
"1758","2020-05-15",50
"1759","2020-05-18",54.110001
"1760","2020-05-19",51.939999
"1761","2020-05-20",52.599998
"1762","2020-05-21",52.849998
"1763","2020-05-22",52.560001
"1764","2020-05-26",54.040001
"1765","2020-05-27",56.07
"1766","2020-05-28",54.43
"1767","2020-05-29",56.720001
"1768","2020-06-01",55.150002
"1769","2020-06-02",55.400002
"1770","2020-06-03",57.34
"1771","2020-06-04",58.639999
"1772","2020-06-05",57.220001
"1773","2020-06-08",59.200001
"1774","2020-06-09",58.25
"1775","2020-06-10",55.27
"1776","2020-06-11",51.650002
"1777","2020-06-12",53.310001
"1778","2020-06-15",53.810001
"1779","2020-06-16",55.509998
"1780","2020-06-17",54.48
"1781","2020-06-18",54.779999
"1782","2020-06-19",54.959999
"1783","2020-06-22",55.709999
"1784","2020-06-23",57.290001
"1785","2020-06-24",54.09
"1786","2020-06-25",55.52
"1787","2020-06-26",52.540001
"1788","2020-06-29",56.16
"1789","2020-06-30",58.209999
"1790","2020-07-01",57.82
"1791","2020-07-02",58.349998
"1792","2020-07-06",58.049999
"1793","2020-07-07",56.720001
"1794","2020-07-08",55.57
"1795","2020-07-09",54.43
"1796","2020-07-10",56.400002
"1797","2020-07-13",56.299999
"1798","2020-07-14",57.599998
"1799","2020-07-15",59.98
"1800","2020-07-16",59
"1801","2020-07-17",59.849998
"1802","2020-07-20",59.290001
"1803","2020-07-21",59.950001
"1804","2020-07-22",59.41
"1805","2020-07-23",58.939999
"1806","2020-07-24",58.419998
"1807","2020-07-27",59.080002
"1808","2020-07-28",57.650002
"1809","2020-07-29",58.509998
"1810","2020-07-30",57.98
"1811","2020-07-31",57.189999
"1812","2020-08-03",57.84
"1813","2020-08-04",57.450001
"1814","2020-08-05",55.439999
"1815","2020-08-06",56.25
"1816","2020-08-07",57.27
"1817","2020-08-10",57.990002
"1818","2020-08-11",58.619999
"1819","2020-08-12",57.200001
"1820","2020-08-13",57.029999
"1821","2020-08-14",55.650002
"1822","2020-08-17",55.549999
"1823","2020-08-18",55.299999
"1824","2020-08-19",56.639999
"1825","2020-08-20",56
"1826","2020-08-21",55.220001
"1827","2020-08-24",55.849998
"1828","2020-08-25",55.439999
"1829","2020-08-26",55.18
"1830","2020-08-27",56.41
"1831","2020-08-28",57.130001
"1832","2020-08-31",56
"1833","2020-09-01",57
"1834","2020-09-02",58.459999
"1835","2020-09-03",56.119999
"1836","2020-09-04",55.139999
"1837","2020-09-08",54.75
"1838","2020-09-09",54.470001
"1839","2020-09-10",52.41
"1840","2020-09-11",51.630001
"1841","2020-09-14",53.049999
"1842","2020-09-15",52.52
"1843","2020-09-16",51.200001
"1844","2020-09-17",50.490002
"1845","2020-09-18",50.029999
"1846","2020-09-21",47.68
"1847","2020-09-22",48.380001
"1848","2020-09-23",46.509998
"1849","2020-09-24",46.740002
"1850","2020-09-25",46.950001
"1851","2020-09-28",48.52
"1852","2020-09-29",49.200001
"1853","2020-09-30",49.209999
"1854","2020-10-01",50.799999
"1855","2020-10-02",51.310001
"1856","2020-10-05",51.68
"1857","2020-10-06",51.459999
"1858","2020-10-07",52.169998
"1859","2020-10-08",53.630001
"1860","2020-10-09",52.93
"1861","2020-10-12",53.099998
"1862","2020-10-13",53.389999
"1863","2020-10-14",52.540001
"1864","2020-10-15",52.700001
"1865","2020-10-16",53.689999
"1866","2020-10-19",53.150002
"1867","2020-10-20",52.830002
"1868","2020-10-21",53.240002
"1869","2020-10-22",53.18
"1870","2020-10-23",53.650002
"1871","2020-10-26",52.950001
"1872","2020-10-27",51.799999
"1873","2020-10-28",51.18
"1874","2020-10-29",51.529999
"1875","2020-10-30",51.799999
"1876","2020-11-02",53.330002
"1877","2020-11-03",55.240002
"1878","2020-11-04",54.299999
"1879","2020-11-05",55
"1880","2020-11-06",53.27
"1881","2020-11-09",56.23
"1882","2020-11-10",58.700001
"1883","2020-11-11",58.98
"1884","2020-11-12",56.700001
"1885","2020-11-13",55.900002
"1886","2020-11-16",55.470001
"1887","2020-11-17",56
"1888","2020-11-18",55.330002
"1889","2020-11-19",55.130001
"1890","2020-11-20",54.740002
"1891","2020-11-23",54.029999
"1892","2020-11-24",55.59
