"","date","SYRS"
"998","2020-06-17",9.68
"999","2020-06-18",9.82
"1000","2020-06-19",9.93
"1001","2020-06-22",10.2
"1002","2020-06-23",10.85
"1003","2020-06-24",11.02
"1004","2020-06-25",11.03
"1005","2020-06-26",10.03
"1006","2020-06-29",10.54
"1007","2020-06-30",10.66
"1008","2020-07-01",11.42
"1009","2020-07-02",12.15
"1010","2020-07-06",11.47
"1011","2020-07-07",11.57
"1012","2020-07-08",12
"1013","2020-07-09",11.93
"1014","2020-07-10",11.49
"1015","2020-07-13",11.44
"1016","2020-07-14",11.39
"1017","2020-07-15",12.02
"1018","2020-07-16",11.73
"1019","2020-07-17",11.99
"1020","2020-07-20",12.43
"1021","2020-07-21",11.53
"1022","2020-07-22",11.27
"1023","2020-07-23",11.02
"1024","2020-07-24",10.65
"1025","2020-07-27",11.09
"1026","2020-07-28",11.38
"1027","2020-07-29",10.22
"1028","2020-07-30",10.09
"1029","2020-07-31",9.49
"1030","2020-08-03",10.37
"1031","2020-08-04",10.85
"1032","2020-08-05",11.28
"1033","2020-08-06",12.03
"1034","2020-08-07",12.2
"1035","2020-08-10",12.49
"1036","2020-08-11",12.01
"1037","2020-08-12",12.11
"1038","2020-08-13",12.07
"1039","2020-08-14",11.91
"1040","2020-08-17",12.785
"1041","2020-08-18",13.8
"1042","2020-08-19",13.9
"1043","2020-08-20",13.57
"1044","2020-08-21",14.47
"1045","2020-08-24",14.24
"1046","2020-08-25",13.86
"1047","2020-08-26",13.9
"1048","2020-08-27",13.39
"1049","2020-08-28",12.79
"1050","2020-08-31",13.25
"1051","2020-09-01",13.69
"1052","2020-09-02",13.95
"1053","2020-09-03",11.96
"1054","2020-09-04",9.915
"1055","2020-09-08",8.94
"1056","2020-09-09",9.22
"1057","2020-09-10",8.79
"1058","2020-09-11",8.69
"1059","2020-09-14",9.995
"1060","2020-09-15",10.4
"1061","2020-09-16",10.12
"1062","2020-09-17",9.52
"1063","2020-09-18",10
"1064","2020-09-21",10.12
"1065","2020-09-22",9.905
"1066","2020-09-23",8.91
"1067","2020-09-24",8.97
"1068","2020-09-25",9.17
"1069","2020-09-28",9.38
"1070","2020-09-29",9.56
"1071","2020-09-30",8.84
"1072","2020-10-01",8.92
"1073","2020-10-02",8.18
"1074","2020-10-05",9.04
"1075","2020-10-06",8.79
"1076","2020-10-07",9.73
"1077","2020-10-08",9.59
"1078","2020-10-09",9.65
"1079","2020-10-12",9.565
"1080","2020-10-13",9.685
"1081","2020-10-14",8.915
"1082","2020-10-15",8.23
"1083","2020-10-16",8.4
"1084","2020-10-19",8.44
"1085","2020-10-20",7.86
"1086","2020-10-21",7.21
"1087","2020-10-22",7.42
"1088","2020-10-23",7.53
"1089","2020-10-26",6.83
"1090","2020-10-27",7
"1091","2020-10-28",6.655
"1092","2020-10-29",6.88
"1093","2020-10-30",6.67
"1094","2020-11-02",6.9
"1095","2020-11-03",7.58
"1096","2020-11-04",8.26
"1097","2020-11-05",8.11
"1098","2020-11-06",8.44
"1099","2020-11-09",8.89
"1100","2020-11-10",8.28
"1101","2020-11-11",8.55
"1102","2020-11-12",8.77
"1103","2020-11-13",8.78
"1104","2020-11-16",8.57
"1105","2020-11-17",8.33
"1106","2020-11-18",7.95
"1107","2020-11-19",7.87
"1108","2020-11-20",7.81
"1109","2020-11-23",7.895
"1110","2020-11-24",7.86
"1111","2020-11-25",7.92
"1112","2020-11-27",8.15
