"","date","GHM"
"988","2010-12-02",17.08
"989","2010-12-03",17.120001
"990","2010-12-06",17.51
"991","2010-12-07",17.93
"992","2010-12-08",17.85
"993","2010-12-09",18.07
"994","2010-12-10",18.75
"995","2010-12-13",18.01
"996","2010-12-14",18.51
"997","2010-12-15",19.32
"998","2010-12-16",20.030001
"999","2010-12-17",19.9
"1000","2010-12-20",19.66
"1001","2010-12-21",20.040001
"1002","2010-12-22",20.25
"1003","2010-12-23",20.620001
"1004","2010-12-27",20.879999
"1005","2010-12-28",20.709999
"1006","2010-12-29",20.51
"1007","2010-12-30",20.280001
"1008","2010-12-31",20
"1009","2011-01-03",20.65
"1010","2011-01-04",19.809999
"1011","2011-01-05",20.24
"1012","2011-01-06",20.26
"1013","2011-01-07",20.549999
"1014","2011-01-10",21.92
"1015","2011-01-11",21.59
"1016","2011-01-12",22.25
"1017","2011-01-13",22.4
"1018","2011-01-14",23.209999
"1019","2011-01-18",24.040001
"1020","2011-01-19",23.66
"1021","2011-01-20",22.629999
"1022","2011-01-21",22.389999
"1023","2011-01-24",22.540001
"1024","2011-01-25",22.860001
"1025","2011-01-26",23.200001
"1026","2011-01-27",22.809999
"1027","2011-01-28",22.48
"1028","2011-01-31",23.200001
"1029","2011-02-01",23.799999
"1030","2011-02-02",23.290001
"1031","2011-02-03",23.110001
"1032","2011-02-04",22.120001
"1033","2011-02-07",23.370001
"1034","2011-02-08",23.629999
"1035","2011-02-09",23.07
"1036","2011-02-10",23.040001
"1037","2011-02-11",23.08
"1038","2011-02-14",23.08
"1039","2011-02-15",23.07
"1040","2011-02-16",22.690001
"1041","2011-02-17",22.709999
"1042","2011-02-18",23.209999
"1043","2011-02-22",22.860001
"1044","2011-02-23",22.280001
"1045","2011-02-24",21.6
"1046","2011-02-25",21.870001
"1047","2011-02-28",21.23
"1048","2011-03-01",20.860001
"1049","2011-03-02",20.73
"1050","2011-03-03",21.52
"1051","2011-03-04",21.1
"1052","2011-03-07",20.07
"1053","2011-03-08",20.08
"1054","2011-03-09",20.33
"1055","2011-03-10",19.41
"1056","2011-03-11",19.940001
"1057","2011-03-14",19.690001
"1058","2011-03-15",20.379999
"1059","2011-03-16",20.290001
"1060","2011-03-17",20.49
"1061","2011-03-18",20.74
"1062","2011-03-21",22.120001
"1063","2011-03-22",22.24
"1064","2011-03-23",22.690001
"1065","2011-03-24",22.77
"1066","2011-03-25",22.67
"1067","2011-03-28",22.25
"1068","2011-03-29",22.379999
"1069","2011-03-30",23.23
"1070","2011-03-31",23.940001
"1071","2011-04-01",24.1
"1072","2011-04-04",25.08
"1073","2011-04-05",25
"1074","2011-04-06",25.26
"1075","2011-04-07",25.24
"1076","2011-04-08",25.219999
"1077","2011-04-11",24.959999
"1078","2011-04-12",24.52
"1079","2011-04-13",24.950001
"1080","2011-04-14",25.02
"1081","2011-04-15",25.040001
"1082","2011-04-18",24.469999
"1083","2011-04-19",24.139999
"1084","2011-04-20",25.530001
"1085","2011-04-21",25.35
"1086","2011-04-25",24.190001
"1087","2011-04-26",24.620001
"1088","2011-04-27",23.76
"1089","2011-04-28",23.76
"1090","2011-04-29",22.879999
"1091","2011-05-02",22.74
"1092","2011-05-03",21.389999
"1093","2011-05-04",20.65
"1094","2011-05-05",20.33
"1095","2011-05-06",20.6
"1096","2011-05-09",23.129999
"1097","2011-05-10",23.33
"1098","2011-05-11",23.040001
"1099","2011-05-12",22.959999
"1100","2011-05-13",22.49
"1101","2011-05-16",22.18
"1102","2011-05-17",22.08
"1103","2011-05-18",22.110001
"1104","2011-05-19",22.110001
"1105","2011-05-20",21.860001
"1106","2011-05-23",21.34
"1107","2011-05-24",21.030001
"1108","2011-05-25",21.24
"1109","2011-05-26",21.190001
"1110","2011-05-27",23.75
"1111","2011-05-31",22.809999
"1112","2011-06-01",21.110001
"1113","2011-06-02",21.870001
"1114","2011-06-03",21.120001
"1115","2011-06-06",20.68
"1116","2011-06-07",20.93
"1117","2011-06-08",21.07
"1118","2011-06-09",21.110001
"1119","2011-06-10",19.299999
"1120","2011-06-13",19.82
"1121","2011-06-14",19.799999
"1122","2011-06-15",19.32
"1123","2011-06-16",18.969999
"1124","2011-06-17",18.92
"1125","2011-06-20",18.9
"1126","2011-06-21",19.469999
"1127","2011-06-22",18.549999
"1128","2011-06-23",18.58
"1129","2011-06-24",18.200001
"1130","2011-06-27",18.690001
"1131","2011-06-28",19.200001
"1132","2011-06-29",19.309999
"1133","2011-06-30",20.4
"1134","2011-07-01",20.85
"1135","2011-07-05",20.530001
"1136","2011-07-06",20.5
"1137","2011-07-07",21.059999
"1138","2011-07-08",20.379999
"1139","2011-07-11",19.959999
"1140","2011-07-12",19.940001
"1141","2011-07-13",20.17
"1142","2011-07-14",19.4
"1143","2011-07-15",19.389999
"1144","2011-07-18",19.639999
"1145","2011-07-19",20.52
"1146","2011-07-20",19.809999
"1147","2011-07-21",19.799999
"1148","2011-07-22",19.59
"1149","2011-07-25",19.68
"1150","2011-07-26",19.51
"1151","2011-07-27",19.01
"1152","2011-07-28",19.280001
"1153","2011-07-29",19.68
"1154","2011-08-01",19.870001
"1155","2011-08-02",19.75
"1156","2011-08-03",19.75
"1157","2011-08-04",18.610001
"1158","2011-08-05",17.98
"1159","2011-08-08",15.34
"1160","2011-08-09",17.52
"1161","2011-08-10",15.28
"1162","2011-08-11",16.559999
"1163","2011-08-12",16.57
"1164","2011-08-15",17.65
"1165","2011-08-16",17
"1166","2011-08-17",17.43
"1167","2011-08-18",16.43
"1168","2011-08-19",16.51
"1169","2011-08-22",15.9
"1170","2011-08-23",16.809999
"1171","2011-08-24",17.33
"1172","2011-08-25",16.32
"1173","2011-08-26",16.309999
"1174","2011-08-29",16.91
"1175","2011-08-30",16.959999
"1176","2011-08-31",16.83
"1177","2011-09-01",15.99
"1178","2011-09-02",16.389999
"1179","2011-09-06",16.690001
"1180","2011-09-07",17.07
"1181","2011-09-08",16.059999
"1182","2011-09-09",16.18
"1183","2011-09-12",16.35
"1184","2011-09-13",16.360001
"1185","2011-09-14",17.25
"1186","2011-09-15",17.27
"1187","2011-09-16",17.41
"1188","2011-09-19",17.66
"1189","2011-09-20",16.370001
"1190","2011-09-21",15.7
"1191","2011-09-22",15.65
"1192","2011-09-23",15.91
"1193","2011-09-26",16.370001
"1194","2011-09-27",17.219999
"1195","2011-09-28",16.84
"1196","2011-09-29",16.700001
"1197","2011-09-30",16.639999
"1198","2011-10-03",14.73
"1199","2011-10-04",15.85
"1200","2011-10-05",16.049999
"1201","2011-10-06",16.18
"1202","2011-10-07",15.6
"1203","2011-10-10",16.76
"1204","2011-10-11",16.639999
"1205","2011-10-12",16.99
"1206","2011-10-13",17.77
"1207","2011-10-14",18.82
"1208","2011-10-17",18
"1209","2011-10-18",18.870001
"1210","2011-10-19",17.75
"1211","2011-10-20",17.68
"1212","2011-10-21",18.65
"1213","2011-10-24",19.360001
"1214","2011-10-25",17.75
"1215","2011-10-26",18.879999
"1216","2011-10-27",20.59
"1217","2011-10-28",20.540001
"1218","2011-10-31",23.040001
"1219","2011-11-01",22
"1220","2011-11-02",22.42
"1221","2011-11-03",22.65
"1222","2011-11-04",24.08
"1223","2011-11-07",24.08
"1224","2011-11-08",23.33
"1225","2011-11-09",22.48
"1226","2011-11-10",22.17
"1227","2011-11-11",23.030001
"1228","2011-11-14",23.25
"1229","2011-11-15",23.5
"1230","2011-11-16",22.59
"1231","2011-11-17",21.719999
"1232","2011-11-18",21.73
"1233","2011-11-21",21.5
"1234","2011-11-22",21.280001
"1235","2011-11-23",20.83
"1236","2011-11-25",20.75
"1237","2011-11-28",21.83
"1238","2011-11-29",21.530001
"1239","2011-11-30",23.379999
"1240","2011-12-01",22.860001
"1241","2011-12-02",22.799999
"1242","2011-12-05",23.57
"1243","2011-12-06",24.040001
"1244","2011-12-07",24.27
"1245","2011-12-08",22.85
"1246","2011-12-09",23.5
"1247","2011-12-12",23.66
"1248","2011-12-13",22.459999
"1249","2011-12-14",21.879999
"1250","2011-12-15",22.33
"1251","2011-12-16",21.99
"1252","2011-12-19",21.200001
"1253","2011-12-20",22.25
"1254","2011-12-21",22.209999
"1255","2011-12-22",22.42
"1256","2011-12-23",22.1
"1257","2011-12-27",22.07
"1258","2011-12-28",21.610001
"1259","2011-12-29",22.389999
"1260","2011-12-30",22.440001
"1261","2012-01-03",23.309999
"1262","2012-01-04",23.32
"1263","2012-01-05",23.51
"1264","2012-01-06",22.76
"1265","2012-01-09",22.93
"1266","2012-01-10",23
"1267","2012-01-11",22.940001
"1268","2012-01-12",22.93
"1269","2012-01-13",22.610001
"1270","2012-01-17",22.620001
"1271","2012-01-18",22.889999
"1272","2012-01-19",22.549999
"1273","2012-01-20",21.93
"1274","2012-01-23",21.780001
"1275","2012-01-24",22.040001
"1276","2012-01-25",22.01
"1277","2012-01-26",21.84
"1278","2012-01-27",21.879999
"1279","2012-01-30",21.9
"1280","2012-01-31",21.82
"1281","2012-02-01",22.110001
"1282","2012-02-02",21.93
"1283","2012-02-03",23.48
"1284","2012-02-06",23.219999
"1285","2012-02-07",22.91
"1286","2012-02-08",23.9
"1287","2012-02-09",24.76
"1288","2012-02-10",24.6
"1289","2012-02-13",24.85
"1290","2012-02-14",24.85
"1291","2012-02-15",24.15
"1292","2012-02-16",24.85
"1293","2012-02-17",24.629999
"1294","2012-02-21",24.459999
"1295","2012-02-22",24.4
"1296","2012-02-23",24.93
"1297","2012-02-24",24.799999
"1298","2012-02-27",24.4
"1299","2012-02-28",24.34
"1300","2012-02-29",23.33
"1301","2012-03-01",23.4
"1302","2012-03-02",23.5
"1303","2012-03-05",22.77
"1304","2012-03-06",21.950001
"1305","2012-03-07",21.27
"1306","2012-03-08",22.129999
"1307","2012-03-09",22.469999
"1308","2012-03-12",22.17
"1309","2012-03-13",21.82
"1310","2012-03-14",22.01
"1311","2012-03-15",21.9
"1312","2012-03-16",21.83
"1313","2012-03-19",23.82
"1314","2012-03-20",23.780001
"1315","2012-03-21",23.01
"1316","2012-03-22",22.639999
"1317","2012-03-23",22.66
"1318","2012-03-26",23.73
"1319","2012-03-27",23.66
"1320","2012-03-28",23.24
"1321","2012-03-29",22.57
"1322","2012-03-30",21.889999
"1323","2012-04-02",21.91
"1324","2012-04-03",21.83
"1325","2012-04-04",21.68
"1326","2012-04-05",21.719999
"1327","2012-04-09",21.09
"1328","2012-04-10",20.43
"1329","2012-04-11",20.790001
"1330","2012-04-12",21.23
"1331","2012-04-13",20.950001
"1332","2012-04-16",21.23
"1333","2012-04-17",21.459999
"1334","2012-04-18",21.360001
"1335","2012-04-19",21.280001
"1336","2012-04-20",22.129999
"1337","2012-04-23",21.389999
"1338","2012-04-24",21.66
"1339","2012-04-25",21.73
"1340","2012-04-26",22.49
"1341","2012-04-27",23.040001
"1342","2012-04-30",22.08
"1343","2012-05-01",22.08
"1344","2012-05-02",22.280001
"1345","2012-05-03",22.26
"1346","2012-05-04",21.389999
"1347","2012-05-07",21.01
"1348","2012-05-08",20.35
"1349","2012-05-09",20.639999
"1350","2012-05-10",20.65
"1351","2012-05-11",20.16
"1352","2012-05-14",19.360001
"1353","2012-05-15",19.389999
"1354","2012-05-16",19.299999
"1355","2012-05-17",18.959999
"1356","2012-05-18",18.809999
"1357","2012-05-21",19.049999
"1358","2012-05-22",18.690001
"1359","2012-05-23",18.459999
"1360","2012-05-24",18.360001
"1361","2012-05-25",18.24
"1362","2012-05-29",18.51
"1363","2012-05-30",18.65
"1364","2012-05-31",19.26
"1365","2012-06-01",17.559999
"1366","2012-06-04",18
"1367","2012-06-05",17.66
"1368","2012-06-06",18.09
"1369","2012-06-07",17.82
"1370","2012-06-08",17.98
"1371","2012-06-11",17.620001
"1372","2012-06-12",18.110001
"1373","2012-06-13",18.030001
"1374","2012-06-14",18.1
"1375","2012-06-15",18.299999
"1376","2012-06-18",18.190001
"1377","2012-06-19",18.4
"1378","2012-06-20",18.52
"1379","2012-06-21",17.68
"1380","2012-06-22",17.870001
"1381","2012-06-25",17.74
"1382","2012-06-26",17.73
"1383","2012-06-27",18.01
"1384","2012-06-28",17.290001
"1385","2012-06-29",18.620001
"1386","2012-07-02",18.76
"1387","2012-07-03",19.049999
"1388","2012-07-05",18.950001
"1389","2012-07-06",18.309999
"1390","2012-07-09",18.219999
"1391","2012-07-10",17.879999
"1392","2012-07-11",17.360001
"1393","2012-07-12",17.1
"1394","2012-07-13",17.32
"1395","2012-07-16",17.32
"1396","2012-07-17",17.700001
"1397","2012-07-18",17.92
"1398","2012-07-19",17.82
"1399","2012-07-20",17.17
"1400","2012-07-23",16.799999
"1401","2012-07-24",16.700001
"1402","2012-07-25",16.85
"1403","2012-07-26",16.540001
"1404","2012-07-27",17.049999
"1405","2012-07-30",17.040001
"1406","2012-07-31",17.049999
"1407","2012-08-01",16.200001
"1408","2012-08-02",16.92
"1409","2012-08-03",17.209999
"1410","2012-08-06",17.219999
"1411","2012-08-07",17.780001
"1412","2012-08-08",17.5
"1413","2012-08-09",18.639999
"1414","2012-08-10",17.809999
"1415","2012-08-13",17.58
"1416","2012-08-14",17.709999
"1417","2012-08-15",18.719999
"1418","2012-08-16",18.65
"1419","2012-08-17",18.540001
"1420","2012-08-20",18.450001
"1421","2012-08-21",18.65
"1422","2012-08-22",18.51
"1423","2012-08-23",18.5
"1424","2012-08-24",18.610001
"1425","2012-08-27",18.49
"1426","2012-08-28",18.690001
"1427","2012-08-29",18.540001
"1428","2012-08-30",18.6
"1429","2012-08-31",19.01
"1430","2012-09-04",18.75
"1431","2012-09-05",18.700001
"1432","2012-09-06",18.799999
"1433","2012-09-07",19.389999
"1434","2012-09-10",18.99
"1435","2012-09-11",19.129999
"1436","2012-09-12",18.950001
"1437","2012-09-13",19.559999
"1438","2012-09-14",19.700001
"1439","2012-09-17",19.309999
"1440","2012-09-18",18.93
"1441","2012-09-19",18.68
"1442","2012-09-20",18.07
"1443","2012-09-21",18.83
"1444","2012-09-24",19.57
"1445","2012-09-25",19.209999
"1446","2012-09-26",18.58
"1447","2012-09-27",18.33
"1448","2012-09-28",18.07
"1449","2012-10-01",18.34
"1450","2012-10-02",18.290001
"1451","2012-10-03",17.889999
"1452","2012-10-04",18.209999
"1453","2012-10-05",17.889999
"1454","2012-10-08",18.309999
"1455","2012-10-09",18.51
"1456","2012-10-10",18.33
"1457","2012-10-11",18.450001
"1458","2012-10-12",18.26
"1459","2012-10-15",18.459999
"1460","2012-10-16",18.629999
"1461","2012-10-17",18.58
"1462","2012-10-18",18.32
"1463","2012-10-19",17.83
"1464","2012-10-22",17.389999
"1465","2012-10-23",16.889999
"1466","2012-10-24",16.98
"1467","2012-10-25",17.42
"1468","2012-10-26",18.5
"1469","2012-10-31",17.969999
"1470","2012-11-01",18.67
"1471","2012-11-02",17.719999
"1472","2012-11-05",18.07
"1473","2012-11-06",18.16
"1474","2012-11-07",17.469999
"1475","2012-11-08",17.16
"1476","2012-11-09",17.379999
"1477","2012-11-12",17.41
"1478","2012-11-13",17.25
"1479","2012-11-14",16.85
"1480","2012-11-15",16.84
"1481","2012-11-16",16.76
"1482","2012-11-19",17.34
"1483","2012-11-20",17.049999
"1484","2012-11-21",17.48
"1485","2012-11-23",17.5
"1486","2012-11-26",17.59
"1487","2012-11-27",17.1
"1488","2012-11-28",17.59
"1489","2012-11-29",18.299999
"1490","2012-11-30",17.969999
"1491","2012-12-03",18.4
"1492","2012-12-04",18.67
"1493","2012-12-05",18.620001
"1494","2012-12-06",18.690001
"1495","2012-12-07",18.690001
"1496","2012-12-10",18.959999
"1497","2012-12-11",19.5
"1498","2012-12-12",19.440001
"1499","2012-12-13",19.84
"1500","2012-12-14",20.450001
"1501","2012-12-17",20.5
"1502","2012-12-18",20.75
"1503","2012-12-19",20.68
"1504","2012-12-20",21.139999
"1505","2012-12-21",20.200001
"1506","2012-12-24",20.02
"1507","2012-12-26",19.459999
"1508","2012-12-27",19.299999
"1509","2012-12-28",19.030001
"1510","2012-12-31",19.5
"1511","2013-01-02",20.23
"1512","2013-01-03",19.860001
"1513","2013-01-04",19.85
"1514","2013-01-07",19.629999
"1515","2013-01-08",20.120001
"1516","2013-01-09",20.75
"1517","2013-01-10",21.48
"1518","2013-01-11",22.049999
"1519","2013-01-14",22.040001
"1520","2013-01-15",22.299999
"1521","2013-01-16",22
"1522","2013-01-17",22.43
"1523","2013-01-18",22.540001
"1524","2013-01-22",22.99
"1525","2013-01-23",22.440001
"1526","2013-01-24",22.43
"1527","2013-01-25",22.52
"1528","2013-01-28",22.57
"1529","2013-01-29",23.26
"1530","2013-01-30",23.09
"1531","2013-01-31",23.17
"1532","2013-02-01",23.49
"1533","2013-02-04",23.58
"1534","2013-02-05",23.530001
"1535","2013-02-06",23.360001
"1536","2013-02-07",23.33
"1537","2013-02-08",23.42
"1538","2013-02-11",23.48
"1539","2013-02-12",24
"1540","2013-02-13",24.040001
"1541","2013-02-14",24
"1542","2013-02-15",23.610001
"1543","2013-02-19",23.5
"1544","2013-02-20",23.389999
"1545","2013-02-21",23.41
"1546","2013-02-22",23.5
"1547","2013-02-25",22.73
"1548","2013-02-26",22.799999
"1549","2013-02-27",22.9
"1550","2013-02-28",23.290001
"1551","2013-03-01",23.41
"1552","2013-03-04",23.23
"1553","2013-03-05",23.84
"1554","2013-03-06",23.33
"1555","2013-03-07",23.57
"1556","2013-03-08",23.719999
"1557","2013-03-11",23.860001
"1558","2013-03-12",23.82
"1559","2013-03-13",23.67
"1560","2013-03-14",23.610001
"1561","2013-03-15",23.969999
"1562","2013-03-18",24.049999
"1563","2013-03-19",24.25
"1564","2013-03-20",24.790001
"1565","2013-03-21",24.360001
"1566","2013-03-22",24.25
"1567","2013-03-25",24.43
"1568","2013-03-26",24.52
"1569","2013-03-27",24.34
"1570","2013-03-28",24.74
"1571","2013-04-01",24.24
"1572","2013-04-02",24.200001
"1573","2013-04-03",23.790001
"1574","2013-04-04",23.93
"1575","2013-04-05",23.27
"1576","2013-04-08",23.17
"1577","2013-04-09",23.27
"1578","2013-04-10",24.18
"1579","2013-04-11",24.299999
"1580","2013-04-12",24.120001
"1581","2013-04-15",23.02
"1582","2013-04-16",23.84
"1583","2013-04-17",23.1
"1584","2013-04-18",23
"1585","2013-04-19",23.51
"1586","2013-04-22",23.67
"1587","2013-04-23",24.01
"1588","2013-04-24",24.41
"1589","2013-04-25",24.040001
"1590","2013-04-26",23.99
"1591","2013-04-29",23.969999
"1592","2013-04-30",24.299999
"1593","2013-05-01",22.91
"1594","2013-05-02",23.139999
"1595","2013-05-03",24.1
"1596","2013-05-06",24.17
"1597","2013-05-07",24.1
"1598","2013-05-08",24
"1599","2013-05-09",23.74
"1600","2013-05-10",23.469999
"1601","2013-05-13",23.26
"1602","2013-05-14",24
"1603","2013-05-15",23.99
"1604","2013-05-16",24.139999
"1605","2013-05-17",23.85
"1606","2013-05-20",23.84
"1607","2013-05-21",24.15
"1608","2013-05-22",23.57
"1609","2013-05-23",23.870001
"1610","2013-05-24",23.82
"1611","2013-05-28",24
"1612","2013-05-29",23.74
"1613","2013-05-30",24
"1614","2013-05-31",28
"1615","2013-06-03",27.26
"1616","2013-06-04",26.98
"1617","2013-06-05",26.26
"1618","2013-06-06",27.16
"1619","2013-06-07",27.27
"1620","2013-06-10",27.700001
"1621","2013-06-11",27.16
"1622","2013-06-12",27.02
"1623","2013-06-13",27.190001
"1624","2013-06-14",26.5
"1625","2013-06-17",26.870001
"1626","2013-06-18",27.469999
"1627","2013-06-19",27.049999
"1628","2013-06-20",27
"1629","2013-06-21",27.370001
"1630","2013-06-24",27.120001
"1631","2013-06-25",27.52
"1632","2013-06-26",27.58
"1633","2013-06-27",29.219999
"1634","2013-06-28",30.030001
"1635","2013-07-01",31.780001
"1636","2013-07-02",31.809999
"1637","2013-07-03",31.73
"1638","2013-07-05",32.419998
"1639","2013-07-08",32.450001
"1640","2013-07-09",32.599998
"1641","2013-07-10",32.740002
"1642","2013-07-11",32.639999
"1643","2013-07-12",32.540001
"1644","2013-07-15",32.540001
"1645","2013-07-16",32.529999
"1646","2013-07-17",32.599998
"1647","2013-07-18",33.32
"1648","2013-07-19",33.189999
"1649","2013-07-22",33.049999
"1650","2013-07-23",32.919998
"1651","2013-07-24",31.610001
"1652","2013-07-25",33.110001
"1653","2013-07-26",33.240002
"1654","2013-07-29",33.25
"1655","2013-07-30",33.32
"1656","2013-07-31",32.689999
"1657","2013-08-01",33.150002
"1658","2013-08-02",33.099998
"1659","2013-08-05",33.599998
"1660","2013-08-06",33.360001
"1661","2013-08-07",33.23
"1662","2013-08-08",33.470001
"1663","2013-08-09",34.009998
"1664","2013-08-12",34.740002
"1665","2013-08-13",34.169998
"1666","2013-08-14",33.790001
"1667","2013-08-15",33.049999
"1668","2013-08-16",32.990002
"1669","2013-08-19",33.650002
"1670","2013-08-20",33.68
"1671","2013-08-21",33.599998
"1672","2013-08-22",34.439999
"1673","2013-08-23",34.330002
"1674","2013-08-26",34.330002
"1675","2013-08-27",33.990002
"1676","2013-08-28",34.029999
"1677","2013-08-29",34.240002
"1678","2013-08-30",34.509998
"1679","2013-09-03",34.830002
"1680","2013-09-04",35.119999
"1681","2013-09-05",35.240002
"1682","2013-09-06",35.009998
"1683","2013-09-09",35.869999
"1684","2013-09-10",36.5
"1685","2013-09-11",36.630001
"1686","2013-09-12",36.07
"1687","2013-09-13",36.02
"1688","2013-09-16",35.709999
"1689","2013-09-17",35.380001
"1690","2013-09-18",35.34
"1691","2013-09-19",34.970001
"1692","2013-09-20",34.52
"1693","2013-09-23",34.450001
"1694","2013-09-24",35.389999
"1695","2013-09-25",36.279999
"1696","2013-09-26",36.009998
"1697","2013-09-27",35.93
"1698","2013-09-30",36.130001
"1699","2013-10-01",36.779999
"1700","2013-10-02",36.060001
"1701","2013-10-03",35.290001
"1702","2013-10-04",36.209999
"1703","2013-10-07",35.779999
"1704","2013-10-08",35.669998
"1705","2013-10-09",34.889999
"1706","2013-10-10",35.919998
"1707","2013-10-11",37.279999
"1708","2013-10-14",37.98
"1709","2013-10-15",37.68
"1710","2013-10-16",37.669998
"1711","2013-10-17",38.259998
"1712","2013-10-18",39.380001
"1713","2013-10-21",39.41
"1714","2013-10-22",39.59
"1715","2013-10-23",39.380001
"1716","2013-10-24",39.119999
"1717","2013-10-25",39
"1718","2013-10-28",38.040001
"1719","2013-10-29",38.040001
"1720","2013-10-30",36.650002
"1721","2013-10-31",36.810001
"1722","2013-11-01",36.52
"1723","2013-11-04",37.93
"1724","2013-11-05",36.470001
"1725","2013-11-06",36.369999
"1726","2013-11-07",37.200001
"1727","2013-11-08",36.169998
"1728","2013-11-11",36.23
"1729","2013-11-12",36.009998
"1730","2013-11-13",37.150002
"1731","2013-11-14",36.580002
"1732","2013-11-15",36.759998
"1733","2013-11-18",35
"1734","2013-11-19",35.299999
"1735","2013-11-20",34.98
"1736","2013-11-21",36.57
"1737","2013-11-22",36.299999
"1738","2013-11-25",36.599998
"1739","2013-11-26",37.139999
"1740","2013-11-27",37.57
"1741","2013-11-29",37.380001
"1742","2013-12-02",36.349998
"1743","2013-12-03",36.27
"1744","2013-12-04",35.880001
"1745","2013-12-05",36.060001
"1746","2013-12-06",36.700001
"1747","2013-12-09",36.529999
"1748","2013-12-10",36.25
"1749","2013-12-11",36.299999
"1750","2013-12-12",36.5
"1751","2013-12-13",36.25
"1752","2013-12-16",36.459999
"1753","2013-12-17",36.279999
"1754","2013-12-18",36.299999
"1755","2013-12-19",36.060001
"1756","2013-12-20",36.09
"1757","2013-12-23",37
"1758","2013-12-24",37.41
"1759","2013-12-26",36.900002
"1760","2013-12-27",36.580002
"1761","2013-12-30",35.400002
"1762","2013-12-31",36.290001
"1763","2014-01-02",34.970001
"1764","2014-01-03",35.57
"1765","2014-01-06",34.450001
"1766","2014-01-07",35.09
"1767","2014-01-08",35.029999
"1768","2014-01-09",35.990002
"1769","2014-01-10",36.34
"1770","2014-01-13",34.889999
"1771","2014-01-14",35.720001
"1772","2014-01-15",35.57
"1773","2014-01-16",36.580002
"1774","2014-01-17",35.75
"1775","2014-01-21",36.43
"1776","2014-01-22",36.810001
"1777","2014-01-23",36.450001
"1778","2014-01-24",36.259998
"1779","2014-01-27",35.790001
"1780","2014-01-28",36
"1781","2014-01-29",35.5
"1782","2014-01-30",35.950001
"1783","2014-01-31",35.709999
"1784","2014-02-03",34.299999
"1785","2014-02-04",34.52
"1786","2014-02-05",33.77
"1787","2014-02-06",34.09
"1788","2014-02-07",34.029999
"1789","2014-02-10",34.18
"1790","2014-02-11",34.310001
"1791","2014-02-12",34.439999
"1792","2014-02-13",35.5
"1793","2014-02-14",34.59
"1794","2014-02-18",34.610001
"1795","2014-02-19",34.23
"1796","2014-02-20",35.630001
"1797","2014-02-21",35.360001
"1798","2014-02-24",34.880001
"1799","2014-02-25",34.68
"1800","2014-02-26",34.040001
"1801","2014-02-27",34.900002
"1802","2014-02-28",34.77
"1803","2014-03-03",34.709999
"1804","2014-03-04",35.830002
"1805","2014-03-05",35.959999
"1806","2014-03-06",36.049999
"1807","2014-03-07",36.290001
"1808","2014-03-10",36.299999
"1809","2014-03-11",35.349998
"1810","2014-03-12",35.349998
"1811","2014-03-13",34.759998
"1812","2014-03-14",34.799999
"1813","2014-03-17",34.84
"1814","2014-03-18",35.73
"1815","2014-03-19",34.869999
"1816","2014-03-20",34.259998
"1817","2014-03-21",34.639999
"1818","2014-03-24",34.57
"1819","2014-03-25",35.209999
"1820","2014-03-26",33.959999
"1821","2014-03-27",33.09
"1822","2014-03-28",31.790001
"1823","2014-03-31",31.85
"1824","2014-04-01",32.130001
"1825","2014-04-02",32.619999
"1826","2014-04-03",33.169998
"1827","2014-04-04",32.110001
"1828","2014-04-07",31.870001
"1829","2014-04-08",32.220001
"1830","2014-04-09",32.689999
"1831","2014-04-10",32.41
"1832","2014-04-11",31.92
"1833","2014-04-14",31.459999
"1834","2014-04-15",30.969999
"1835","2014-04-16",31.280001
"1836","2014-04-17",31.200001
"1837","2014-04-21",31.5
"1838","2014-04-22",31.469999
"1839","2014-04-23",30.860001
"1840","2014-04-24",30.15
"1841","2014-04-25",29.98
"1842","2014-04-28",30.01
"1843","2014-04-29",30.129999
"1844","2014-04-30",29.84
"1845","2014-05-01",28.58
"1846","2014-05-02",29.52
"1847","2014-05-05",29.559999
"1848","2014-05-06",28.25
"1849","2014-05-07",28.639999
"1850","2014-05-08",27.91
"1851","2014-05-09",28.68
"1852","2014-05-12",28.82
"1853","2014-05-13",28
"1854","2014-05-14",27.74
"1855","2014-05-15",27.610001
"1856","2014-05-16",27.68
"1857","2014-05-19",27.620001
"1858","2014-05-20",26.73
"1859","2014-05-21",27.280001
"1860","2014-05-22",27.25
"1861","2014-05-23",27.35
"1862","2014-05-27",27.9
"1863","2014-05-28",28.08
"1864","2014-05-29",28.25
"1865","2014-05-30",29.799999
"1866","2014-06-02",30.1
"1867","2014-06-03",30.780001
"1868","2014-06-04",30.799999
"1869","2014-06-05",32.779999
"1870","2014-06-06",33.169998
"1871","2014-06-09",33.599998
"1872","2014-06-10",33.27
"1873","2014-06-11",33.150002
"1874","2014-06-12",33.119999
"1875","2014-06-13",33.810001
"1876","2014-06-16",33.299999
"1877","2014-06-17",33.790001
"1878","2014-06-18",33.330002
"1879","2014-06-19",33.34
"1880","2014-06-20",33.779999
"1881","2014-06-23",33.540001
"1882","2014-06-24",33.259998
"1883","2014-06-25",33.470001
"1884","2014-06-26",33.490002
"1885","2014-06-27",34.389999
"1886","2014-06-30",34.810001
"1887","2014-07-01",34.900002
"1888","2014-07-02",35.110001
"1889","2014-07-03",35.310001
"1890","2014-07-07",34.279999
"1891","2014-07-08",34.040001
"1892","2014-07-09",33.98
"1893","2014-07-10",33.220001
