"","date","NSYS"
"1005","2010-12-28",4.05
"1006","2010-12-29",4.1
"1007","2010-12-30",4.1
"1008","2010-12-31",4.13
"1009","2011-01-03",4.13
"1010","2011-01-04",4.13
"1011","2011-01-05",4.92
"1012","2011-01-06",4.69
"1013","2011-01-07",4.69
"1014","2011-01-10",4.69
"1015","2011-01-11",4.69
"1016","2011-01-12",4.6
"1017","2011-01-13",4.6
"1018","2011-01-14",4.27
"1019","2011-01-18",4.25
"1020","2011-01-19",4.25
"1021","2011-01-20",4.25
"1022","2011-01-21",4.25
"1023","2011-01-24",4.12
"1024","2011-01-25",4.53
"1025","2011-01-26",4.53
"1026","2011-01-27",4.22
"1027","2011-01-28",4.16
"1028","2011-01-31",4.16
"1029","2011-02-01",4.16
"1030","2011-02-02",4.15
"1031","2011-02-03",4.15
"1032","2011-02-04",4.17
"1033","2011-02-07",4.17
"1034","2011-02-08",4.17
"1035","2011-02-09",4.17
"1036","2011-02-10",4.17
"1037","2011-02-11",4.17
"1038","2011-02-14",4.17
"1039","2011-02-15",4.17
"1040","2011-02-16",4.16
"1041","2011-02-17",4.15
"1042","2011-02-18",4.15
"1043","2011-02-22",4.16
"1044","2011-02-23",4
"1045","2011-02-24",4.08
"1046","2011-02-25",4.25
"1047","2011-02-28",4.34
"1048","2011-03-01",4.34
"1049","2011-03-02",4.49
"1050","2011-03-03",4.49
"1051","2011-03-04",4.45
"1052","2011-03-07",4.67
"1053","2011-03-08",4.66
"1054","2011-03-09",4.75
"1055","2011-03-10",4.49
"1056","2011-03-11",4.4
"1057","2011-03-14",4.42
"1058","2011-03-15",4.19
"1059","2011-03-16",4.05
"1060","2011-03-17",4.02
"1061","2011-03-18",4.02
"1062","2011-03-21",4.2
"1063","2011-03-22",4.2
"1064","2011-03-23",4.09
"1065","2011-03-24",4.12
"1066","2011-03-25",4.03
"1067","2011-03-28",4.07
"1068","2011-03-29",4.03
"1069","2011-03-30",4.12
"1070","2011-03-31",4.08
"1071","2011-04-01",3.98
"1072","2011-04-04",3.9
"1073","2011-04-05",3.86
"1074","2011-04-06",3.86
"1075","2011-04-07",3.77
"1076","2011-04-08",3.95
"1077","2011-04-11",3.87
"1078","2011-04-12",3.89
"1079","2011-04-13",3.89
"1080","2011-04-14",3.76
"1081","2011-04-15",3.73
"1082","2011-04-18",3.73
"1083","2011-04-19",3.73
"1084","2011-04-20",3.73
"1085","2011-04-21",3.71
"1086","2011-04-25",3.71
"1087","2011-04-26",3.71
"1088","2011-04-27",3.71
"1089","2011-04-28",3.92
"1090","2011-04-29",3.92
"1091","2011-05-02",3.78
"1092","2011-05-03",3.52
"1093","2011-05-04",3.51
"1094","2011-05-05",3.52
"1095","2011-05-06",3.52
"1096","2011-05-09",3.57
"1097","2011-05-10",3.57
"1098","2011-05-11",3.53
"1099","2011-05-12",3.74
"1100","2011-05-13",3.9
"1101","2011-05-16",3.9
"1102","2011-05-17",3.9
"1103","2011-05-18",4.01
"1104","2011-05-19",4.01
"1105","2011-05-20",4.07
"1106","2011-05-23",4.07
"1107","2011-05-24",4.07
"1108","2011-05-25",4
"1109","2011-05-26",3.95
"1110","2011-05-27",3.95
"1111","2011-05-31",3.9
"1112","2011-06-01",3.95
"1113","2011-06-02",3.95
"1114","2011-06-03",3.95
"1115","2011-06-06",3.95
"1116","2011-06-07",4
"1117","2011-06-08",4
"1118","2011-06-09",3.99
"1119","2011-06-10",3.87
"1120","2011-06-13",3.61
"1121","2011-06-14",3.56
"1122","2011-06-15",3.53
"1123","2011-06-16",3.74
"1124","2011-06-17",3.72
"1125","2011-06-20",3.75
"1126","2011-06-21",3.8
"1127","2011-06-22",3.8
"1128","2011-06-23",3.8
"1129","2011-06-24",3.8
"1130","2011-06-27",3.89
"1131","2011-06-28",3.89
"1132","2011-06-29",3.89
"1133","2011-06-30",3.9
"1134","2011-07-01",3.9
"1135","2011-07-05",3.81
"1136","2011-07-06",3.81
"1137","2011-07-07",3.9
"1138","2011-07-08",3.72
"1139","2011-07-11",3.66
"1140","2011-07-12",3.66
"1141","2011-07-13",3.66
"1142","2011-07-14",3.9
"1143","2011-07-15",3.61
"1144","2011-07-18",3.89
"1145","2011-07-19",3.77
"1146","2011-07-20",3.71
"1147","2011-07-21",3.8
"1148","2011-07-22",3.85
"1149","2011-07-25",3.75
"1150","2011-07-26",3.75
"1151","2011-07-27",3.75
"1152","2011-07-28",3.75
"1153","2011-07-29",3.75
"1154","2011-08-01",3.56
"1155","2011-08-02",3.65
"1156","2011-08-03",3.65
"1157","2011-08-04",3.71
"1158","2011-08-05",3.53
"1159","2011-08-08",3.55
"1160","2011-08-09",3.55
"1161","2011-08-10",3.55
"1162","2011-08-11",3.31
"1163","2011-08-12",3.8
"1164","2011-08-15",3.8
"1165","2011-08-16",3.8
"1166","2011-08-17",3.8
"1167","2011-08-18",3.8
"1168","2011-08-19",3.38
"1169","2011-08-22",3.3
"1170","2011-08-23",3.6
"1171","2011-08-24",3.78
"1172","2011-08-25",3.78
"1173","2011-08-26",3.78
"1174","2011-08-29",3.67
"1175","2011-08-30",3.65
"1176","2011-08-31",3.64
"1177","2011-09-01",3.64
"1178","2011-09-02",3.64
"1179","2011-09-06",3.64
"1180","2011-09-07",3.64
"1181","2011-09-08",3.64
"1182","2011-09-09",3.64
"1183","2011-09-12",3.35
"1184","2011-09-13",3.1
"1185","2011-09-14",3.1
"1186","2011-09-15",3.3
"1187","2011-09-16",3.3
"1188","2011-09-19",3.3
"1189","2011-09-20",3.3
"1190","2011-09-21",3.2
"1191","2011-09-22",3.04
"1192","2011-09-23",3.04
"1193","2011-09-26",3.22
"1194","2011-09-27",3.37
"1195","2011-09-28",3.37
"1196","2011-09-29",3.37
"1197","2011-09-30",3.37
"1198","2011-10-03",3.37
"1199","2011-10-04",3.37
"1200","2011-10-05",3.37
"1201","2011-10-06",3.37
"1202","2011-10-07",3.37
"1203","2011-10-10",3.37
"1204","2011-10-11",3.1
"1205","2011-10-12",3.1
"1206","2011-10-13",3.22
"1207","2011-10-14",3.2
"1208","2011-10-17",3.2
"1209","2011-10-18",3.2
"1210","2011-10-19",3.2
"1211","2011-10-20",3.2
"1212","2011-10-21",3.2
"1213","2011-10-24",3.2
"1214","2011-10-25",3.2
"1215","2011-10-26",3.2
"1216","2011-10-27",3.05
"1217","2011-10-28",3
"1218","2011-10-31",3.3
"1219","2011-11-01",2.93
"1220","2011-11-02",3.09
"1221","2011-11-03",3.12
"1222","2011-11-04",3.3
"1223","2011-11-07",3.14
"1224","2011-11-08",3.34
"1225","2011-11-09",3.27
"1226","2011-11-10",3.27
"1227","2011-11-11",3.35
"1228","2011-11-14",3.35
"1229","2011-11-15",3.35
"1230","2011-11-16",3.33
"1231","2011-11-17",3.33
"1232","2011-11-18",3.33
"1233","2011-11-21",3.33
"1234","2011-11-22",3.33
"1235","2011-11-23",3.11
"1236","2011-11-25",3.11
"1237","2011-11-28",3.01
"1238","2011-11-29",3.01
"1239","2011-11-30",3.28
"1240","2011-12-01",3.28
"1241","2011-12-02",3.01
"1242","2011-12-05",3.01
"1243","2011-12-06",2.81
"1244","2011-12-07",2.81
"1245","2011-12-08",3.26
"1246","2011-12-09",3.35
"1247","2011-12-12",3.32
"1248","2011-12-13",3.02
"1249","2011-12-14",2.82
"1250","2011-12-15",2.75
"1251","2011-12-16",2.75
"1252","2011-12-19",2.51
"1253","2011-12-20",2.6
"1254","2011-12-21",2.83
"1255","2011-12-22",3.07
"1256","2011-12-23",3.02
"1257","2011-12-27",3.08
"1258","2011-12-28",3.08
"1259","2011-12-29",2.93
"1260","2011-12-30",3.14
"1261","2012-01-03",3.2
"1262","2012-01-04",3.2
"1263","2012-01-05",3.2
"1264","2012-01-06",3.2
"1265","2012-01-09",3.2
"1266","2012-01-10",3.2
"1267","2012-01-11",3.2
"1268","2012-01-12",3.44
"1269","2012-01-13",3.23
"1270","2012-01-17",3.23
"1271","2012-01-18",3.23
"1272","2012-01-19",3.48
"1273","2012-01-20",3.82
"1274","2012-01-23",3.82
"1275","2012-01-24",3.79
"1276","2012-01-25",4.04
"1277","2012-01-26",4.05
"1278","2012-01-27",4.05
"1279","2012-01-30",3.95
"1280","2012-01-31",3.95
"1281","2012-02-01",3.9
"1282","2012-02-02",3.86
"1283","2012-02-03",3.86
"1284","2012-02-06",3.74
"1285","2012-02-07",3.84
"1286","2012-02-08",3.82
"1287","2012-02-09",3.94
"1288","2012-02-10",3.94
"1289","2012-02-13",3.97
"1290","2012-02-14",3.97
"1291","2012-02-15",4.1
"1292","2012-02-16",4.1
"1293","2012-02-17",4.08
"1294","2012-02-21",3.76
"1295","2012-02-22",3.76
"1296","2012-02-23",3.76
"1297","2012-02-24",4.03
"1298","2012-02-27",4.03
"1299","2012-02-28",4.14
"1300","2012-02-29",4.08
"1301","2012-03-01",3.8
"1302","2012-03-02",3.8
"1303","2012-03-05",3.8
"1304","2012-03-06",3.8
"1305","2012-03-07",3.8
"1306","2012-03-08",4.06
"1307","2012-03-09",4.06
"1308","2012-03-12",4.06
"1309","2012-03-13",4.06
"1310","2012-03-14",4.06
"1311","2012-03-15",4.05
"1312","2012-03-16",4.05
"1313","2012-03-19",3.84
"1314","2012-03-20",3.84
"1315","2012-03-21",3.84
"1316","2012-03-22",3.92
"1317","2012-03-23",3.98
"1318","2012-03-26",3.94
"1319","2012-03-27",3.93
"1320","2012-03-28",4.18
"1321","2012-03-29",4.18
"1322","2012-03-30",4.17
"1323","2012-04-02",4.14
"1324","2012-04-03",4.1
"1325","2012-04-04",4.08
"1326","2012-04-05",4
"1327","2012-04-09",4.29
"1328","2012-04-10",3.95
"1329","2012-04-11",3.95
"1330","2012-04-12",3.94
"1331","2012-04-13",3.94
"1332","2012-04-16",3.94
"1333","2012-04-17",3.94
"1334","2012-04-18",3.94
"1335","2012-04-19",3.94
"1336","2012-04-20",3.94
"1337","2012-04-23",3.9
"1338","2012-04-24",3.9
"1339","2012-04-25",3.99
"1340","2012-04-26",3.99
"1341","2012-04-27",3.99
"1342","2012-04-30",4.2
"1343","2012-05-01",4.2
"1344","2012-05-02",4.2
"1345","2012-05-03",3.62
"1346","2012-05-04",3.61
"1347","2012-05-07",3.61
"1348","2012-05-08",3.62
"1349","2012-05-09",3.62
"1350","2012-05-10",4.27
"1351","2012-05-11",4.11
"1352","2012-05-14",4.16
"1353","2012-05-15",4.15
"1354","2012-05-16",4.25
"1355","2012-05-17",4.25
"1356","2012-05-18",4.25
"1357","2012-05-21",4
"1358","2012-05-22",3.9
"1359","2012-05-23",3.79
"1360","2012-05-24",3.52
"1361","2012-05-25",3.51
"1362","2012-05-29",3.02
"1363","2012-05-30",3.9
"1364","2012-05-31",3.84
"1365","2012-06-01",3.83
"1366","2012-06-04",3.82
"1367","2012-06-05",3.82
"1368","2012-06-06",3.82
"1369","2012-06-07",3.75
"1370","2012-06-08",3.75
"1371","2012-06-11",3.75
"1372","2012-06-12",3.75
"1373","2012-06-13",3.5
"1374","2012-06-14",3.5
"1375","2012-06-15",3.5
"1376","2012-06-18",3.5
"1377","2012-06-19",3.5
"1378","2012-06-20",3.5
"1379","2012-06-21",3.75
"1380","2012-06-22",3.75
"1381","2012-06-25",3.75
"1382","2012-06-26",3.75
"1383","2012-06-27",3.75
"1384","2012-06-28",3.75
"1385","2012-06-29",3.6
"1386","2012-07-02",3.22
"1387","2012-07-03",3.25
"1388","2012-07-05",3.35
"1389","2012-07-06",3.35
"1390","2012-07-09",3.35
"1391","2012-07-10",3.35
"1392","2012-07-11",3.5
"1393","2012-07-12",3.33
"1394","2012-07-13",3.38
"1395","2012-07-16",3.38
"1396","2012-07-17",3.38
"1397","2012-07-18",3.45
"1398","2012-07-19",3.48
"1399","2012-07-20",3.45
"1400","2012-07-23",3.45
"1401","2012-07-24",3.45
"1402","2012-07-25",3.74
"1403","2012-07-26",3.74
"1404","2012-07-27",3.61
"1405","2012-07-30",3.61
"1406","2012-07-31",3.75
"1407","2012-08-01",3.75
"1408","2012-08-02",3.75
"1409","2012-08-03",3.86
"1410","2012-08-06",3.87
"1411","2012-08-07",3.29
"1412","2012-08-08",3.25
"1413","2012-08-09",3.25
"1414","2012-08-10",3.45
"1415","2012-08-13",3.45
"1416","2012-08-14",3.3
"1417","2012-08-15",3.3
"1418","2012-08-16",3.07
"1419","2012-08-17",3.07
"1420","2012-08-20",3.1
"1421","2012-08-21",3.2
"1422","2012-08-22",3.4
"1423","2012-08-23",3.4
"1424","2012-08-24",3.5
"1425","2012-08-27",3.5
"1426","2012-08-28",3.44
"1427","2012-08-29",3.44
"1428","2012-08-30",3.44
"1429","2012-08-31",3.6
"1430","2012-09-04",3.6
"1431","2012-09-05",3.6
"1432","2012-09-06",3.28
"1433","2012-09-07",3.28
"1434","2012-09-10",3.28
"1435","2012-09-11",3.4
"1436","2012-09-12",3.33
"1437","2012-09-13",3.5
"1438","2012-09-14",3.74
"1439","2012-09-17",3.5
"1440","2012-09-18",3.5
"1441","2012-09-19",3.5
"1442","2012-09-20",3.5
"1443","2012-09-21",3.5
"1444","2012-09-24",3.47
"1445","2012-09-25",3.52
"1446","2012-09-26",3.52
"1447","2012-09-27",3.52
"1448","2012-09-28",3.59
"1449","2012-10-01",3.52
"1450","2012-10-02",3.52
"1451","2012-10-03",3.52
"1452","2012-10-04",3.34
"1453","2012-10-05",3.3
"1454","2012-10-08",3.3
"1455","2012-10-09",3.3
"1456","2012-10-10",3.1
"1457","2012-10-11",3.3
"1458","2012-10-12",3.3
"1459","2012-10-15",3.1
"1460","2012-10-16",3.3
"1461","2012-10-17",3.25
"1462","2012-10-18",3.08
"1463","2012-10-19",3.08
"1464","2012-10-22",3.08
"1465","2012-10-23",3.08
"1466","2012-10-24",3
"1467","2012-10-25",3.01
"1468","2012-10-26",2.92
"1469","2012-10-31",3.29
"1470","2012-11-01",3.22
"1471","2012-11-02",3.22
"1472","2012-11-05",2.95
"1473","2012-11-06",2.95
"1474","2012-11-07",2.95
"1475","2012-11-08",2.95
"1476","2012-11-09",2.95
"1477","2012-11-12",2.81
"1478","2012-11-13",3.02
"1479","2012-11-14",3
"1480","2012-11-15",3
"1481","2012-11-16",3
"1482","2012-11-19",3
"1483","2012-11-20",2.85
"1484","2012-11-21",2.92
"1485","2012-11-23",2.74
"1486","2012-11-26",2.65
"1487","2012-11-27",2.8
"1488","2012-11-28",3.05
"1489","2012-11-29",2.9
"1490","2012-11-30",2.9
"1491","2012-12-03",2.84
"1492","2012-12-04",3
"1493","2012-12-05",3
"1494","2012-12-06",2.98
"1495","2012-12-07",2.98
"1496","2012-12-10",3.2
"1497","2012-12-11",3.26
"1498","2012-12-12",3.12
"1499","2012-12-13",3.11
"1500","2012-12-14",3.11
"1501","2012-12-17",2.93
"1502","2012-12-18",3.1
"1503","2012-12-19",2.95
"1504","2012-12-20",2.95
"1505","2012-12-21",2.91
"1506","2012-12-24",2.9
"1507","2012-12-26",2.9
"1508","2012-12-27",3.04
"1509","2012-12-28",3.04
"1510","2012-12-31",3
"1511","2013-01-02",2.98
"1512","2013-01-03",3.08
"1513","2013-01-04",2.97
"1514","2013-01-07",2.96
"1515","2013-01-08",2.96
"1516","2013-01-09",2.99
"1517","2013-01-10",2.99
"1518","2013-01-11",2.99
"1519","2013-01-14",3
"1520","2013-01-15",3
"1521","2013-01-16",3
"1522","2013-01-17",2.96
"1523","2013-01-18",2.96
"1524","2013-01-22",2.96
"1525","2013-01-23",2.96
"1526","2013-01-24",2.96
"1527","2013-01-25",2.96
"1528","2013-01-28",2.96
"1529","2013-01-29",2.96
"1530","2013-01-30",3.03
"1531","2013-01-31",3.05
"1532","2013-02-01",3.06
"1533","2013-02-04",3.06
"1534","2013-02-05",3.06
"1535","2013-02-06",3.06
"1536","2013-02-07",3.06
"1537","2013-02-08",3.15
"1538","2013-02-11",3.1
"1539","2013-02-12",3.2
"1540","2013-02-13",3.2
"1541","2013-02-14",3.19
"1542","2013-02-15",3.04
"1543","2013-02-19",3.11
"1544","2013-02-20",3.11
"1545","2013-02-21",3.11
"1546","2013-02-22",3.11
"1547","2013-02-25",3.03
"1548","2013-02-26",3.03
"1549","2013-02-27",3.28
"1550","2013-02-28",3.35
"1551","2013-03-01",3.1
"1552","2013-03-04",3.1
"1553","2013-03-05",3.1
"1554","2013-03-06",3.06
"1555","2013-03-07",3.14
"1556","2013-03-08",3.33
"1557","2013-03-11",3.21
"1558","2013-03-12",3.25
"1559","2013-03-13",3.49
"1560","2013-03-14",3.77
"1561","2013-03-15",3.46
"1562","2013-03-18",3.5
"1563","2013-03-19",3.5
"1564","2013-03-20",3.5
"1565","2013-03-21",3.5
"1566","2013-03-22",3.5
"1567","2013-03-25",3.37
"1568","2013-03-26",3.48
"1569","2013-03-27",3.31
"1570","2013-03-28",3.31
"1571","2013-04-01",3.48
"1572","2013-04-02",3.48
"1573","2013-04-03",3.31
"1574","2013-04-04",3.37
"1575","2013-04-05",3.3
"1576","2013-04-08",3.25
"1577","2013-04-09",3.25
"1578","2013-04-10",3.25
"1579","2013-04-11",3.26
"1580","2013-04-12",3.46
"1581","2013-04-15",3.45
"1582","2013-04-16",3.45
"1583","2013-04-17",3.43
"1584","2013-04-18",3.47
"1585","2013-04-19",3.34
"1586","2013-04-22",3.26
"1587","2013-04-23",3.26
"1588","2013-04-24",3.33
"1589","2013-04-25",3.49
"1590","2013-04-26",3.49
"1591","2013-04-29",3.49
"1592","2013-04-30",3.6
"1593","2013-05-01",3.95
"1594","2013-05-02",3.95
"1595","2013-05-03",3.9
"1596","2013-05-06",3.84
"1597","2013-05-07",4.2
"1598","2013-05-08",4.29
"1599","2013-05-09",3.43
"1600","2013-05-10",3.38
"1601","2013-05-13",3.32
"1602","2013-05-14",3.32
"1603","2013-05-15",3.31
"1604","2013-05-16",3.28
"1605","2013-05-17",3.25
"1606","2013-05-20",3.38
"1607","2013-05-21",3.3
"1608","2013-05-22",3.36
"1609","2013-05-23",3.35
"1610","2013-05-24",3.35
"1611","2013-05-28",3.3
"1612","2013-05-29",3.3
"1613","2013-05-30",3.3
"1614","2013-05-31",3.3
"1615","2013-06-03",3.3
"1616","2013-06-04",3.36
"1617","2013-06-05",3.3
"1618","2013-06-06",3.3
"1619","2013-06-07",3.3
"1620","2013-06-10",3.3
"1621","2013-06-11",3.34
"1622","2013-06-12",3.35
"1623","2013-06-13",3.31
"1624","2013-06-14",3.45
"1625","2013-06-17",3.41
"1626","2013-06-18",3.41
"1627","2013-06-19",3.32
"1628","2013-06-20",3.32
"1629","2013-06-21",3.42
"1630","2013-06-24",3.32
"1631","2013-06-25",3.32
"1632","2013-06-26",3.32
"1633","2013-06-27",3.32
"1634","2013-06-28",3.32
"1635","2013-07-01",3.32
"1636","2013-07-02",3.41
"1637","2013-07-03",3.41
"1638","2013-07-05",3.35
"1639","2013-07-08",3.5
"1640","2013-07-09",3.5
"1641","2013-07-10",3.5
"1642","2013-07-11",3.5
"1643","2013-07-12",3.5
"1644","2013-07-15",3.5
"1645","2013-07-16",3.5
"1646","2013-07-17",3.5
"1647","2013-07-18",3.5
"1648","2013-07-19",3.59
"1649","2013-07-22",3.59
"1650","2013-07-23",3.56
"1651","2013-07-24",3.56
"1652","2013-07-25",3.6
"1653","2013-07-26",3.69
"1654","2013-07-29",3.69
"1655","2013-07-30",3.66
"1656","2013-07-31",3.66
"1657","2013-08-01",3.66
"1658","2013-08-02",3.62
"1659","2013-08-05",3.62
"1660","2013-08-06",3.47
"1661","2013-08-07",3.68
"1662","2013-08-08",3.59
"1663","2013-08-09",3.73
"1664","2013-08-12",3.87
"1665","2013-08-13",3.91
"1666","2013-08-14",4.01
"1667","2013-08-15",4.06
"1668","2013-08-16",4.23
"1669","2013-08-19",4.15
"1670","2013-08-20",4.19
"1671","2013-08-21",4.17
"1672","2013-08-22",4.15
"1673","2013-08-23",4.07
"1674","2013-08-26",4.08
"1675","2013-08-27",4.13
"1676","2013-08-28",4.14
"1677","2013-08-29",4.12
"1678","2013-08-30",4.1
"1679","2013-09-03",4.15
"1680","2013-09-04",4.23
"1681","2013-09-05",4.75
"1682","2013-09-06",4.74
"1683","2013-09-09",4.91
"1684","2013-09-10",4.94
"1685","2013-09-11",4.73
"1686","2013-09-12",4.69
"1687","2013-09-13",4.74
"1688","2013-09-16",4.75
"1689","2013-09-17",4.8
"1690","2013-09-18",4.8
"1691","2013-09-19",4.67
"1692","2013-09-20",4.57
"1693","2013-09-23",4.95
"1694","2013-09-24",4.8
"1695","2013-09-25",4.8
"1696","2013-09-26",4.76
"1697","2013-09-27",4.69
"1698","2013-09-30",4.77
"1699","2013-10-01",4.75
"1700","2013-10-02",4.76
"1701","2013-10-03",4.63
"1702","2013-10-04",4.7
"1703","2013-10-07",4.76
"1704","2013-10-08",4.62
"1705","2013-10-09",4.77
"1706","2013-10-10",4.77
"1707","2013-10-11",4.64
"1708","2013-10-14",4.82
"1709","2013-10-15",4.82
"1710","2013-10-16",4.84
"1711","2013-10-17",4.65
"1712","2013-10-18",4.65
"1713","2013-10-21",4.66
"1714","2013-10-22",4.68
"1715","2013-10-23",4.56
"1716","2013-10-24",4.51
"1717","2013-10-25",4.72
"1718","2013-10-28",4.74
"1719","2013-10-29",4.74
"1720","2013-10-30",4.74
"1721","2013-10-31",4.77
"1722","2013-11-01",4.82
"1723","2013-11-04",4.8
"1724","2013-11-05",4.73
"1725","2013-11-06",5.02
"1726","2013-11-07",4.83
"1727","2013-11-08",4.73
"1728","2013-11-11",4.73
"1729","2013-11-12",4.65
"1730","2013-11-13",4.78
"1731","2013-11-14",5.9
"1732","2013-11-15",6
"1733","2013-11-18",7
"1734","2013-11-19",6.18
"1735","2013-11-20",5.51
"1736","2013-11-21",5.69
"1737","2013-11-22",5.59
"1738","2013-11-25",5.88
"1739","2013-11-26",5.85
"1740","2013-11-27",6.03
"1741","2013-11-29",6
"1742","2013-12-02",6.01
"1743","2013-12-03",5.9
"1744","2013-12-04",5.86
"1745","2013-12-05",6.02
"1746","2013-12-06",5.99
"1747","2013-12-09",5.8
"1748","2013-12-10",6.19
"1749","2013-12-11",5.95
"1750","2013-12-12",5.75
"1751","2013-12-13",5.76
"1752","2013-12-16",5.94
"1753","2013-12-17",6.04
"1754","2013-12-18",5.96
"1755","2013-12-19",5.96
"1756","2013-12-20",5.72
"1757","2013-12-23",5.91
"1758","2013-12-24",5.91
"1759","2013-12-26",5.76
"1760","2013-12-27",5.83
"1761","2013-12-30",5.58
"1762","2013-12-31",5.49
"1763","2014-01-02",5.7
"1764","2014-01-03",5.5
"1765","2014-01-06",5.79
"1766","2014-01-07",5.73
"1767","2014-01-08",5.75
"1768","2014-01-09",5.72
"1769","2014-01-10",5.73
"1770","2014-01-13",5.84
"1771","2014-01-14",5.85
"1772","2014-01-15",5.77
"1773","2014-01-16",5.63
"1774","2014-01-17",5.78
"1775","2014-01-21",5.72
"1776","2014-01-22",5.71
"1777","2014-01-23",5.55
"1778","2014-01-24",5.44
"1779","2014-01-27",5.23
"1780","2014-01-28",5.31
"1781","2014-01-29",5.18
"1782","2014-01-30",5.23
"1783","2014-01-31",5.21
"1784","2014-02-03",5.12
"1785","2014-02-04",5.29
"1786","2014-02-05",5.27
"1787","2014-02-06",5.42
"1788","2014-02-07",5.41
"1789","2014-02-10",5.38
"1790","2014-02-11",5.38
"1791","2014-02-12",5.31
"1792","2014-02-13",5.35
"1793","2014-02-14",5.34
"1794","2014-02-18",5.28
"1795","2014-02-19",5.3
"1796","2014-02-20",5.15
"1797","2014-02-21",5.19
"1798","2014-02-24",5.15
"1799","2014-02-25",5.08
"1800","2014-02-26",5.05
"1801","2014-02-27",5.03
"1802","2014-02-28",5.09
"1803","2014-03-03",5.04
"1804","2014-03-04",5.11
"1805","2014-03-05",5.57
"1806","2014-03-06",5.61
"1807","2014-03-07",5.53
"1808","2014-03-10",5.32
"1809","2014-03-11",5.3
"1810","2014-03-12",5.16
"1811","2014-03-13",5.04
"1812","2014-03-14",5.17
"1813","2014-03-17",5.09
"1814","2014-03-18",5.07
"1815","2014-03-19",5.07
"1816","2014-03-20",5.05
"1817","2014-03-21",5.05
"1818","2014-03-24",5.03
"1819","2014-03-25",5.05
"1820","2014-03-26",5.03
"1821","2014-03-27",4.89
"1822","2014-03-28",4.89
"1823","2014-03-31",5.03
"1824","2014-04-01",5
"1825","2014-04-02",5.32
"1826","2014-04-03",5.01
"1827","2014-04-04",4.95
"1828","2014-04-07",5.04
"1829","2014-04-08",5.04
"1830","2014-04-09",5.06
"1831","2014-04-10",5.06
"1832","2014-04-11",5.05
"1833","2014-04-14",5.05
"1834","2014-04-15",5.05
"1835","2014-04-16",5.2
"1836","2014-04-17",5.15
"1837","2014-04-21",5.08
"1838","2014-04-22",5.08
"1839","2014-04-23",5.08
"1840","2014-04-24",5.08
"1841","2014-04-25",5.06
"1842","2014-04-28",5.08
"1843","2014-04-29",5.05
"1844","2014-04-30",5.03
"1845","2014-05-01",4.98
"1846","2014-05-02",4.98
"1847","2014-05-05",5
"1848","2014-05-06",5
"1849","2014-05-07",5.08
"1850","2014-05-08",5.16
"1851","2014-05-09",5.04
"1852","2014-05-12",5
"1853","2014-05-13",4.9
"1854","2014-05-14",4.9
"1855","2014-05-15",4.9
"1856","2014-05-16",4.84
"1857","2014-05-19",4.76
"1858","2014-05-20",4.65
"1859","2014-05-21",4.59
"1860","2014-05-22",4.73
"1861","2014-05-23",4.74
"1862","2014-05-27",4.75
"1863","2014-05-28",4.7
"1864","2014-05-29",4.7
"1865","2014-05-30",4.7
"1866","2014-06-02",4.78
"1867","2014-06-03",4.69
"1868","2014-06-04",4.7
"1869","2014-06-05",4.72
"1870","2014-06-06",4.73
"1871","2014-06-09",4.73
"1872","2014-06-10",4.74
"1873","2014-06-11",4.66
"1874","2014-06-12",4.81
"1875","2014-06-13",4.73
"1876","2014-06-16",4.63
"1877","2014-06-17",4.31
"1878","2014-06-18",4.5
"1879","2014-06-19",4.78
"1880","2014-06-20",4.63
"1881","2014-06-23",4.41
"1882","2014-06-24",4.51
"1883","2014-06-25",4.6
"1884","2014-06-26",4.6
"1885","2014-06-27",4.6
"1886","2014-06-30",4.66
"1887","2014-07-01",4.76
"1888","2014-07-02",4.85
"1889","2014-07-03",4.85
"1890","2014-07-07",4.88
"1891","2014-07-08",4.83
"1892","2014-07-09",4.69
"1893","2014-07-10",4.79
"1894","2014-07-11",4.83
"1895","2014-07-14",4.75
"1896","2014-07-15",4.71
"1897","2014-07-16",4.71
"1898","2014-07-17",4.72
"1899","2014-07-18",4.98
"1900","2014-07-21",4.78
"1901","2014-07-22",4.88
"1902","2014-07-23",4.9
"1903","2014-07-24",4.77
"1904","2014-07-25",4.76
"1905","2014-07-28",4.85
"1906","2014-07-29",4.79
"1907","2014-07-30",4.78
"1908","2014-07-31",4.78
"1909","2014-08-01",4.75
"1910","2014-08-04",4.94
"1911","2014-08-05",4.75
"1912","2014-08-06",4.85
"1913","2014-08-07",4.84
"1914","2014-08-08",5
"1915","2014-08-11",5.02
"1916","2014-08-12",4.99
"1917","2014-08-13",4.9
"1918","2014-08-14",4.85
"1919","2014-08-15",4.96
"1920","2014-08-18",4.99
"1921","2014-08-19",4.97
"1922","2014-08-20",4.93
"1923","2014-08-21",4.9
"1924","2014-08-22",5.03
"1925","2014-08-25",5.08
"1926","2014-08-26",5.04
"1927","2014-08-27",5.09
"1928","2014-08-28",5
"1929","2014-08-29",5.03
"1930","2014-09-02",5.01
"1931","2014-09-03",5.07
"1932","2014-09-04",5.07
"1933","2014-09-05",5.14
"1934","2014-09-08",5.07
"1935","2014-09-09",5.13
"1936","2014-09-10",5.06
"1937","2014-09-11",5.25
"1938","2014-09-12",5.26
"1939","2014-09-15",5.26
"1940","2014-09-16",5.26
