"","date","MGYR"
"1010","2011-01-04",4.02
"1011","2011-01-05",4.02
"1012","2011-01-06",4
"1013","2011-01-07",4
"1014","2011-01-10",4.31
"1015","2011-01-11",4.16
"1016","2011-01-12",4.16
"1017","2011-01-13",4.01
"1018","2011-01-14",4.01
"1019","2011-01-18",3.9
"1020","2011-01-19",3.9
"1021","2011-01-20",3.9
"1022","2011-01-21",3.87
"1023","2011-01-24",3.87
"1024","2011-01-25",3.87
"1025","2011-01-26",4.09
"1026","2011-01-27",4.09
"1027","2011-01-28",4.15
"1028","2011-01-31",4.15
"1029","2011-02-01",4.09
"1030","2011-02-02",4.24
"1031","2011-02-03",4.32
"1032","2011-02-04",4.29
"1033","2011-02-07",4.29
"1034","2011-02-08",4.15
"1035","2011-02-09",4.28
"1036","2011-02-10",4.28
"1037","2011-02-11",4.26
"1038","2011-02-14",4.25
"1039","2011-02-15",4.25
"1040","2011-02-16",4.25
"1041","2011-02-17",4.25
"1042","2011-02-18",4.25
"1043","2011-02-22",4
"1044","2011-02-23",4
"1045","2011-02-24",4
"1046","2011-02-25",4.25
"1047","2011-02-28",4.35
"1048","2011-03-01",4.05
"1049","2011-03-02",4.22
"1050","2011-03-03",4.06
"1051","2011-03-04",4.05
"1052","2011-03-07",4.06
"1053","2011-03-08",4.06
"1054","2011-03-09",4.06
"1055","2011-03-10",4.06
"1056","2011-03-11",4.24
"1057","2011-03-14",4.2
"1058","2011-03-15",4.25
"1059","2011-03-16",4.15
"1060","2011-03-17",4.35
"1061","2011-03-18",4.35
"1062","2011-03-21",4.12
"1063","2011-03-22",4.12
"1064","2011-03-23",4.12
"1065","2011-03-24",4.3
"1066","2011-03-25",4.3
"1067","2011-03-28",4.16
"1068","2011-03-29",4.12
"1069","2011-03-30",4.12
"1070","2011-03-31",4.3
"1071","2011-04-01",4.3
"1072","2011-04-04",4.12
"1073","2011-04-05",4.12
"1074","2011-04-06",4.12
"1075","2011-04-07",4.14
"1076","2011-04-08",4.35
"1077","2011-04-11",4.12
"1078","2011-04-12",4.15
"1079","2011-04-13",4.16
"1080","2011-04-14",4.16
"1081","2011-04-15",4.16
"1082","2011-04-18",4.21
"1083","2011-04-19",4.14
"1084","2011-04-20",4.14
"1085","2011-04-21",4.14
"1086","2011-04-25",4.13
"1087","2011-04-26",4.24
"1088","2011-04-27",4.2
"1089","2011-04-28",4.25
"1090","2011-04-29",4.25
"1091","2011-05-02",4.25
"1092","2011-05-03",4.3
"1093","2011-05-04",4.3
"1094","2011-05-05",4.3
"1095","2011-05-06",4.3
"1096","2011-05-09",4.45
"1097","2011-05-10",4.45
"1098","2011-05-11",4.49
"1099","2011-05-12",4.49
"1100","2011-05-13",4.5
"1101","2011-05-16",4.5
"1102","2011-05-17",4.5
"1103","2011-05-18",4.54
"1104","2011-05-19",4.5
"1105","2011-05-20",4.8
"1106","2011-05-23",4.8
"1107","2011-05-24",5.7
"1108","2011-05-25",5.74
"1109","2011-05-26",5.74
"1110","2011-05-27",5.85
"1111","2011-05-31",6.4
"1112","2011-06-01",5.97
"1113","2011-06-02",5.03
"1114","2011-06-03",5.03
"1115","2011-06-06",5.03
"1116","2011-06-07",5.4
"1117","2011-06-08",5.4
"1118","2011-06-09",5.4
"1119","2011-06-10",5.4
"1120","2011-06-13",4.75
"1121","2011-06-14",4.5
"1122","2011-06-15",4.45
"1123","2011-06-16",4.29
"1124","2011-06-17",3.8
"1125","2011-06-20",4.02
"1126","2011-06-21",3.91
"1127","2011-06-22",3.91
"1128","2011-06-23",3.91
"1129","2011-06-24",3.6
"1130","2011-06-27",3.67
"1131","2011-06-28",4
"1132","2011-06-29",4
"1133","2011-06-30",4.14
"1134","2011-07-01",4.14
"1135","2011-07-05",4.14
"1136","2011-07-06",5.2
"1137","2011-07-07",4.3
"1138","2011-07-08",4.57
"1139","2011-07-11",4.48
"1140","2011-07-12",4.48
"1141","2011-07-13",4.78
"1142","2011-07-14",4.78
"1143","2011-07-15",4.78
"1144","2011-07-18",4.78
"1145","2011-07-19",4.78
"1146","2011-07-20",4.78
"1147","2011-07-21",4.1
"1148","2011-07-22",4.3
"1149","2011-07-25",3.96
"1150","2011-07-26",4
"1151","2011-07-27",4.05
"1152","2011-07-28",4.05
"1153","2011-07-29",4.05
"1154","2011-08-01",4.05
"1155","2011-08-02",3.95
"1156","2011-08-03",3.95
"1157","2011-08-04",3.65
"1158","2011-08-05",3.65
"1159","2011-08-08",3.65
"1160","2011-08-09",4.29
"1161","2011-08-10",4.29
"1162","2011-08-11",3.76
"1163","2011-08-12",4.1
"1164","2011-08-15",4.1
"1165","2011-08-16",4.1
"1166","2011-08-17",4.1
"1167","2011-08-18",4.09
"1168","2011-08-19",4.1
"1169","2011-08-22",4.1
"1170","2011-08-23",3.95
"1171","2011-08-24",3.7
"1172","2011-08-25",3.7
"1173","2011-08-26",3.7
"1174","2011-08-29",3.7
"1175","2011-08-30",3.7
"1176","2011-08-31",3.7
"1177","2011-09-01",3.56
"1178","2011-09-02",3.56
"1179","2011-09-06",3.56
"1180","2011-09-07",3.5
"1181","2011-09-08",3.17
"1182","2011-09-09",3.16
"1183","2011-09-12",3.34
"1184","2011-09-13",3.34
"1185","2011-09-14",3.84
"1186","2011-09-15",3.84
"1187","2011-09-16",3.99
"1188","2011-09-19",3.26
"1189","2011-09-20",3.77
"1190","2011-09-21",3.77
"1191","2011-09-22",3.77
"1192","2011-09-23",3.99
"1193","2011-09-26",3.17
"1194","2011-09-27",3.19
"1195","2011-09-28",3.19
"1196","2011-09-29",3.19
"1197","2011-09-30",3.47
"1198","2011-10-03",3.47
"1199","2011-10-04",3.4
"1200","2011-10-05",3.33
"1201","2011-10-06",3.08
"1202","2011-10-07",3.37
"1203","2011-10-10",3.3
"1204","2011-10-11",3.33
"1205","2011-10-12",3.3
"1206","2011-10-13",3.23
"1207","2011-10-14",3.23
"1208","2011-10-17",3.23
"1209","2011-10-18",3.23
"1210","2011-10-19",3.23
"1211","2011-10-20",3.23
"1212","2011-10-21",3.23
"1213","2011-10-24",3.39
"1214","2011-10-25",3.39
"1215","2011-10-26",3.02
"1216","2011-10-27",2.9
"1217","2011-10-28",2.9
"1218","2011-10-31",2.95
"1219","2011-11-01",2.7
"1220","2011-11-02",3.34
"1221","2011-11-03",3.34
"1222","2011-11-04",3.34
"1223","2011-11-07",3.05
"1224","2011-11-08",2.89
"1225","2011-11-09",2.89
"1226","2011-11-10",2.89
"1227","2011-11-11",2.87
"1228","2011-11-14",2.87
"1229","2011-11-15",2.66
"1230","2011-11-16",2.66
"1231","2011-11-17",2.68
"1232","2011-11-18",2.68
"1233","2011-11-21",2.97
"1234","2011-11-22",2.87
"1235","2011-11-23",2.7
"1236","2011-11-25",2.68
"1237","2011-11-28",2.68
"1238","2011-11-29",2.68
"1239","2011-11-30",2.67
"1240","2011-12-01",2.67
"1241","2011-12-02",2.67
"1242","2011-12-05",2.78
"1243","2011-12-06",2.78
"1244","2011-12-07",2.67
"1245","2011-12-08",2.67
"1246","2011-12-09",2.51
"1247","2011-12-12",2.55
"1248","2011-12-13",2.55
"1249","2011-12-14",2.5
"1250","2011-12-15",2.47
"1251","2011-12-16",2.51
"1252","2011-12-19",2.52
"1253","2011-12-20",2.84
"1254","2011-12-21",2.52
"1255","2011-12-22",2.42
"1256","2011-12-23",2.35
"1257","2011-12-27",2.44
"1258","2011-12-28",2.76
"1259","2011-12-29",2.57
"1260","2011-12-30",2.46
"1261","2012-01-03",2.66
"1262","2012-01-04",2.55
"1263","2012-01-05",2.91
"1264","2012-01-06",2.9
"1265","2012-01-09",2.85
"1266","2012-01-10",2.8
"1267","2012-01-11",2.77
"1268","2012-01-12",2.7
"1269","2012-01-13",2.68
"1270","2012-01-17",2.68
"1271","2012-01-18",2.65
"1272","2012-01-19",2.98
"1273","2012-01-20",3.18
"1274","2012-01-23",3.18
"1275","2012-01-24",3.18
"1276","2012-01-25",3.42
"1277","2012-01-26",3.01
"1278","2012-01-27",3.01
"1279","2012-01-30",3.01
"1280","2012-01-31",3.6
"1281","2012-02-01",3.35
"1282","2012-02-02",4.7
"1283","2012-02-03",4.3
"1284","2012-02-06",4.4
"1285","2012-02-07",4
"1286","2012-02-08",4.26
"1287","2012-02-09",4.15
"1288","2012-02-10",4.3
"1289","2012-02-13",4.78
"1290","2012-02-14",4.41
"1291","2012-02-15",4.17
"1292","2012-02-16",4.29
"1293","2012-02-17",4.95
"1294","2012-02-21",5.07
"1295","2012-02-22",5.25
"1296","2012-02-23",5.25
"1297","2012-02-24",5.01
"1298","2012-02-27",4.35
"1299","2012-02-28",4.9
"1300","2012-02-29",4.9
"1301","2012-03-01",4.9
"1302","2012-03-02",4.81
"1303","2012-03-05",4.81
"1304","2012-03-06",4.31
"1305","2012-03-07",4.08
"1306","2012-03-08",4.55
"1307","2012-03-09",4.42
"1308","2012-03-12",4.3
"1309","2012-03-13",4.85
"1310","2012-03-14",4.9
"1311","2012-03-15",4.73
"1312","2012-03-16",5.28
"1313","2012-03-19",5.11
"1314","2012-03-20",5.15
"1315","2012-03-21",5.05
"1316","2012-03-22",5
"1317","2012-03-23",5.17
"1318","2012-03-26",5.19
"1319","2012-03-27",5.27
"1320","2012-03-28",5.27
"1321","2012-03-29",5.1
"1322","2012-03-30",5.15
"1323","2012-04-02",5.15
"1324","2012-04-03",5.02
"1325","2012-04-04",5
"1326","2012-04-05",5
"1327","2012-04-09",4.82
"1328","2012-04-10",4.8
"1329","2012-04-11",4.8
"1330","2012-04-12",4.8
"1331","2012-04-13",4.8
"1332","2012-04-16",4.8
"1333","2012-04-17",4.8
"1334","2012-04-18",4.4
"1335","2012-04-19",4.55
"1336","2012-04-20",4.96
"1337","2012-04-23",4.5
"1338","2012-04-24",4.59
"1339","2012-04-25",4.75
"1340","2012-04-26",4.81
"1341","2012-04-27",4.8
"1342","2012-04-30",4.79
"1343","2012-05-01",4.65
"1344","2012-05-02",4.55
"1345","2012-05-03",4.5
"1346","2012-05-04",4.5
"1347","2012-05-07",4.7
"1348","2012-05-08",4.7
"1349","2012-05-09",4.7
"1350","2012-05-10",4.7
"1351","2012-05-11",4.7
"1352","2012-05-14",4.26
"1353","2012-05-15",4.56
"1354","2012-05-16",4.32
"1355","2012-05-17",4.32
"1356","2012-05-18",4.39
"1357","2012-05-21",4.53
"1358","2012-05-22",4.25
"1359","2012-05-23",4.24
"1360","2012-05-24",4.24
"1361","2012-05-25",4.15
"1362","2012-05-29",4.15
"1363","2012-05-30",4
"1364","2012-05-31",4.07
"1365","2012-06-01",4.07
"1366","2012-06-04",4
"1367","2012-06-05",3.98
"1368","2012-06-06",4.06
"1369","2012-06-07",4.06
"1370","2012-06-08",4.56
"1371","2012-06-11",4.05
"1372","2012-06-12",4.11
"1373","2012-06-13",4.11
"1374","2012-06-14",4.11
"1375","2012-06-15",4.53
"1376","2012-06-18",4.53
"1377","2012-06-19",4.53
"1378","2012-06-20",3.9
"1379","2012-06-21",4.45
"1380","2012-06-22",4.2
"1381","2012-06-25",3.88
"1382","2012-06-26",4.4
"1383","2012-06-27",4.36
"1384","2012-06-28",4.34
"1385","2012-06-29",4
"1386","2012-07-02",4
"1387","2012-07-03",4
"1388","2012-07-05",4.02
"1389","2012-07-06",4.05
"1390","2012-07-09",4
"1391","2012-07-10",4
"1392","2012-07-11",4
"1393","2012-07-12",4.14
"1394","2012-07-13",4.14
"1395","2012-07-16",4.14
"1396","2012-07-17",4.14
"1397","2012-07-18",4
"1398","2012-07-19",4
"1399","2012-07-20",3.97
"1400","2012-07-23",3.99
"1401","2012-07-24",3.99
"1402","2012-07-25",4
"1403","2012-07-26",4
"1404","2012-07-27",4.05
"1405","2012-07-30",3.95
"1406","2012-07-31",3.95
"1407","2012-08-01",3.99
"1408","2012-08-02",4
"1409","2012-08-03",4
"1410","2012-08-06",4
"1411","2012-08-07",4
"1412","2012-08-08",4
"1413","2012-08-09",4.15
"1414","2012-08-10",4.15
"1415","2012-08-13",4.15
"1416","2012-08-14",4.15
"1417","2012-08-15",4.15
"1418","2012-08-16",4.15
"1419","2012-08-17",4.15
"1420","2012-08-20",4.15
"1421","2012-08-21",4.3
"1422","2012-08-22",4.26
"1423","2012-08-23",4.2
"1424","2012-08-24",4.25
"1425","2012-08-27",4.75
"1426","2012-08-28",4.75
"1427","2012-08-29",4.75
"1428","2012-08-30",4.75
"1429","2012-08-31",4.6
"1430","2012-09-04",4.67
"1431","2012-09-05",4.67
"1432","2012-09-06",4.67
"1433","2012-09-07",4.81
"1434","2012-09-10",4.81
"1435","2012-09-11",4.4
"1436","2012-09-12",4.4
"1437","2012-09-13",5
"1438","2012-09-14",4.99
"1439","2012-09-17",4.28
"1440","2012-09-18",4.22
"1441","2012-09-19",4.2
"1442","2012-09-20",4.3
"1443","2012-09-21",4.82
"1444","2012-09-24",4.82
"1445","2012-09-25",4.43
"1446","2012-09-26",4.6
"1447","2012-09-27",4.68
"1448","2012-09-28",4.69
"1449","2012-10-01",4.55
"1450","2012-10-02",4.55
"1451","2012-10-03",4.55
"1452","2012-10-04",4.55
"1453","2012-10-05",5
"1454","2012-10-08",5
"1455","2012-10-09",5
"1456","2012-10-10",4.6
"1457","2012-10-11",4.57
"1458","2012-10-12",4.62
"1459","2012-10-15",4.7
"1460","2012-10-16",4.7
"1461","2012-10-17",4.7
"1462","2012-10-18",4.7
"1463","2012-10-19",4.7
"1464","2012-10-22",4.65
"1465","2012-10-23",4.65
"1466","2012-10-24",5
"1467","2012-10-25",4.67
"1468","2012-10-26",4.67
"1469","2012-10-31",5
"1470","2012-11-01",4.66
"1471","2012-11-02",4.65
"1472","2012-11-05",4.65
"1473","2012-11-06",4.65
"1474","2012-11-07",4.65
"1475","2012-11-08",4.65
"1476","2012-11-09",4.65
"1477","2012-11-12",4.65
"1478","2012-11-13",4.65
"1479","2012-11-14",4.65
"1480","2012-11-15",4.65
"1481","2012-11-16",4.65
"1482","2012-11-19",4.65
"1483","2012-11-20",4.65
"1484","2012-11-21",4.65
"1485","2012-11-23",4.65
"1486","2012-11-26",4.65
"1487","2012-11-27",4.65
"1488","2012-11-28",4.29
"1489","2012-11-29",4.65
"1490","2012-11-30",4.3
"1491","2012-12-03",4.3
"1492","2012-12-04",4.3
"1493","2012-12-05",4.3
"1494","2012-12-06",4.4
"1495","2012-12-07",4.4
"1496","2012-12-10",4.33
"1497","2012-12-11",4.33
"1498","2012-12-12",4.33
"1499","2012-12-13",4.33
"1500","2012-12-14",4.2
"1501","2012-12-17",4.54
"1502","2012-12-18",4.54
"1503","2012-12-19",4.2
"1504","2012-12-20",4.37
"1505","2012-12-21",4.37
"1506","2012-12-24",4.17
"1507","2012-12-26",4.35
"1508","2012-12-27",4.05
"1509","2012-12-28",3.73
"1510","2012-12-31",4.2
"1511","2013-01-02",4.2
"1512","2013-01-03",4.2
"1513","2013-01-04",4.15
"1514","2013-01-07",4.12
"1515","2013-01-08",4.16
"1516","2013-01-09",4.2
"1517","2013-01-10",4.2
"1518","2013-01-11",4.22
"1519","2013-01-14",4.19
"1520","2013-01-15",4.22
"1521","2013-01-16",4.22
"1522","2013-01-17",4.22
"1523","2013-01-18",4.5
"1524","2013-01-22",4.41
"1525","2013-01-23",4.47
"1526","2013-01-24",4.55
"1527","2013-01-25",4.75
"1528","2013-01-28",4.8
"1529","2013-01-29",4.8
"1530","2013-01-30",4.89
"1531","2013-01-31",4.88
"1532","2013-02-01",4.95
"1533","2013-02-04",5.07
"1534","2013-02-05",5.07
"1535","2013-02-06",5.07
"1536","2013-02-07",5.07
"1537","2013-02-08",5.07
"1538","2013-02-11",5.07
"1539","2013-02-12",5.2
"1540","2013-02-13",5.18
"1541","2013-02-14",5.18
"1542","2013-02-15",5
"1543","2013-02-19",4.95
"1544","2013-02-20",4.9
"1545","2013-02-21",4.85
"1546","2013-02-22",5.16
"1547","2013-02-25",5.2
"1548","2013-02-26",5.2
"1549","2013-02-27",5.25
"1550","2013-02-28",5.11
"1551","2013-03-01",5.11
"1552","2013-03-04",5.11
"1553","2013-03-05",5.1
"1554","2013-03-06",4.91
"1555","2013-03-07",4.92
"1556","2013-03-08",4.98
"1557","2013-03-11",4.98
"1558","2013-03-12",5.2
"1559","2013-03-13",5.4
"1560","2013-03-14",5.4
"1561","2013-03-15",5.25
"1562","2013-03-18",5.05
"1563","2013-03-19",5.05
"1564","2013-03-20",5.06
"1565","2013-03-21",5.06
"1566","2013-03-22",5.03
"1567","2013-03-25",5.4
"1568","2013-03-26",5.25
"1569","2013-03-27",5.25
"1570","2013-03-28",5.25
"1571","2013-04-01",5.25
"1572","2013-04-02",5.25
"1573","2013-04-03",5.25
"1574","2013-04-04",5.03
"1575","2013-04-05",5.03
"1576","2013-04-08",5.03
"1577","2013-04-09",5.1
"1578","2013-04-10",5.1
"1579","2013-04-11",5.11
"1580","2013-04-12",5.11
"1581","2013-04-15",5.12
"1582","2013-04-16",5.1
"1583","2013-04-17",5.38
"1584","2013-04-18",5.38
"1585","2013-04-19",5.38
"1586","2013-04-22",5.24
"1587","2013-04-23",5.24
"1588","2013-04-24",5.24
"1589","2013-04-25",5.07
"1590","2013-04-26",5.22
"1591","2013-04-29",5.22
"1592","2013-04-30",5.05
"1593","2013-05-01",5.05
"1594","2013-05-02",5.03
"1595","2013-05-03",5.03
"1596","2013-05-06",5.03
"1597","2013-05-07",5.1
"1598","2013-05-08",5.14
"1599","2013-05-09",5.14
"1600","2013-05-10",5.14
"1601","2013-05-13",5.14
"1602","2013-05-14",5.14
"1603","2013-05-15",5.14
"1604","2013-05-16",5.14
"1605","2013-05-17",5.14
"1606","2013-05-20",5.03
"1607","2013-05-21",5.03
"1608","2013-05-22",5.09
"1609","2013-05-23",5.21
"1610","2013-05-24",5.25
"1611","2013-05-28",5.25
"1612","2013-05-29",5.25
"1613","2013-05-30",5.4
"1614","2013-05-31",5.72
"1615","2013-06-03",5.59
"1616","2013-06-04",5.4
"1617","2013-06-05",5.43
"1618","2013-06-06",5.43
"1619","2013-06-07",5.38
"1620","2013-06-10",5.2
"1621","2013-06-11",4.94
"1622","2013-06-12",5.84
"1623","2013-06-13",5.9
"1624","2013-06-14",5.3
"1625","2013-06-17",5.31
"1626","2013-06-18",5.3
"1627","2013-06-19",5.3
"1628","2013-06-20",5.79
"1629","2013-06-21",6
"1630","2013-06-24",5.55
"1631","2013-06-25",5.8
"1632","2013-06-26",5.8
"1633","2013-06-27",6
"1634","2013-06-28",6
"1635","2013-07-01",5.97
"1636","2013-07-02",5.61
"1637","2013-07-03",6.15
"1638","2013-07-05",5.9
"1639","2013-07-08",5.95
"1640","2013-07-09",5.85
"1641","2013-07-10",5.75
"1642","2013-07-11",5.82
"1643","2013-07-12",5.74
"1644","2013-07-15",5.75
"1645","2013-07-16",5.73
"1646","2013-07-17",5.77
"1647","2013-07-18",5.77
"1648","2013-07-19",5.77
"1649","2013-07-22",5.61
"1650","2013-07-23",6.23
"1651","2013-07-24",6.22
"1652","2013-07-25",6.15
"1653","2013-07-26",6.2
"1654","2013-07-29",6.12
"1655","2013-07-30",6.2
"1656","2013-07-31",6.2
"1657","2013-08-01",6.2
"1658","2013-08-02",6.25
"1659","2013-08-05",7.44
"1660","2013-08-06",6.95
"1661","2013-08-07",7.24
"1662","2013-08-08",7.15
"1663","2013-08-09",7.11
"1664","2013-08-12",7.1
"1665","2013-08-13",7.1
"1666","2013-08-14",7.1
"1667","2013-08-15",7.22
"1668","2013-08-16",7.19
"1669","2013-08-19",7.19
"1670","2013-08-20",7.18
"1671","2013-08-21",7.18
"1672","2013-08-22",7.1
"1673","2013-08-23",7.1
"1674","2013-08-26",7.25
"1675","2013-08-27",7.19
"1676","2013-08-28",7.19
"1677","2013-08-29",7.76
"1678","2013-08-30",7.88
"1679","2013-09-03",7.29
"1680","2013-09-04",7.29
"1681","2013-09-05",7.21
"1682","2013-09-06",7.21
"1683","2013-09-09",7.31
"1684","2013-09-10",7.45
"1685","2013-09-11",7.45
"1686","2013-09-12",7.41
"1687","2013-09-13",7.41
"1688","2013-09-16",7.35
"1689","2013-09-17",7.3
"1690","2013-09-18",7.3
"1691","2013-09-19",7.3
"1692","2013-09-20",7.45
"1693","2013-09-23",7.45
"1694","2013-09-24",7.43
"1695","2013-09-25",7.43
"1696","2013-09-26",7.32
"1697","2013-09-27",7.32
"1698","2013-09-30",7.42
"1699","2013-10-01",7.43
"1700","2013-10-02",7.42
"1701","2013-10-03",7.75
"1702","2013-10-04",7.41
"1703","2013-10-07",7.35
"1704","2013-10-08",7.35
"1705","2013-10-09",7.5
"1706","2013-10-10",7.3
"1707","2013-10-11",7.25
"1708","2013-10-14",7.25
"1709","2013-10-15",7.19
"1710","2013-10-16",7.65
"1711","2013-10-17",7.11
"1712","2013-10-18",7.28
"1713","2013-10-21",7.28
"1714","2013-10-22",7.18
"1715","2013-10-23",7.24
"1716","2013-10-24",7.15
"1717","2013-10-25",7.15
"1718","2013-10-28",7.11
"1719","2013-10-29",7.2
"1720","2013-10-30",7.12
"1721","2013-10-31",7.15
"1722","2013-11-01",7.15
"1723","2013-11-04",7.19
"1724","2013-11-05",7.16
"1725","2013-11-06",7.24
"1726","2013-11-07",7.24
"1727","2013-11-08",7.24
"1728","2013-11-11",7.24
"1729","2013-11-12",7.22
"1730","2013-11-13",7.25
"1731","2013-11-14",7.25
"1732","2013-11-15",7.07
"1733","2013-11-18",7.07
"1734","2013-11-19",7.15
"1735","2013-11-20",7.15
"1736","2013-11-21",7.2
"1737","2013-11-22",7.31
"1738","2013-11-25",7.31
"1739","2013-11-26",7.42
"1740","2013-11-27",7.28
"1741","2013-11-29",7.28
"1742","2013-12-02",7.28
"1743","2013-12-03",7.33
"1744","2013-12-04",7.27
"1745","2013-12-05",7.27
"1746","2013-12-06",7.23
"1747","2013-12-09",7.22
"1748","2013-12-10",7.3
"1749","2013-12-11",7.28
"1750","2013-12-12",7.25
"1751","2013-12-13",7.25
"1752","2013-12-16",7.26
"1753","2013-12-17",7.37
"1754","2013-12-18",7.2
"1755","2013-12-19",7.25
"1756","2013-12-20",7.37
"1757","2013-12-23",7.25
"1758","2013-12-24",7.25
"1759","2013-12-26",7.25
"1760","2013-12-27",7.25
"1761","2013-12-30",7.32
"1762","2013-12-31",7.46
"1763","2014-01-02",7.47
"1764","2014-01-03",7.68
"1765","2014-01-06",7.46
"1766","2014-01-07",7.61
"1767","2014-01-08",7.5
"1768","2014-01-09",7.3
"1769","2014-01-10",7.3
"1770","2014-01-13",7.3
"1771","2014-01-14",7.31
"1772","2014-01-15",7.31
"1773","2014-01-16",7.37
"1774","2014-01-17",7.36
"1775","2014-01-21",7.36
"1776","2014-01-22",7.36
"1777","2014-01-23",7.36
"1778","2014-01-24",7.36
"1779","2014-01-27",7.6
"1780","2014-01-28",7.7
"1781","2014-01-29",7.7
"1782","2014-01-30",7.98
"1783","2014-01-31",7.98
"1784","2014-02-03",7.64
"1785","2014-02-04",7.99
"1786","2014-02-05",7.74
"1787","2014-02-06",7.81
"1788","2014-02-07",7.81
"1789","2014-02-10",7.81
"1790","2014-02-11",7.75
"1791","2014-02-12",7.75
"1792","2014-02-13",7.75
"1793","2014-02-14",7.66
"1794","2014-02-18",7.62
"1795","2014-02-19",7.62
"1796","2014-02-20",7.62
"1797","2014-02-21",7.7
"1798","2014-02-24",7.7
"1799","2014-02-25",7.7
"1800","2014-02-26",7.7
"1801","2014-02-27",7.7
"1802","2014-02-28",7.7
"1803","2014-03-03",7.7
"1804","2014-03-04",7.7
"1805","2014-03-05",7.7
"1806","2014-03-06",8
"1807","2014-03-07",8
"1808","2014-03-10",8
"1809","2014-03-11",8
"1810","2014-03-12",8
"1811","2014-03-13",8
"1812","2014-03-14",8
"1813","2014-03-17",8
"1814","2014-03-18",8.05
"1815","2014-03-19",8.05
"1816","2014-03-20",8
"1817","2014-03-21",8
"1818","2014-03-24",8
"1819","2014-03-25",8
"1820","2014-03-26",8
"1821","2014-03-27",8
"1822","2014-03-28",8
"1823","2014-03-31",8.2
"1824","2014-04-01",8.2
"1825","2014-04-02",8.2
"1826","2014-04-03",8.15
"1827","2014-04-04",7.85
"1828","2014-04-07",7.85
"1829","2014-04-08",8.18
"1830","2014-04-09",8.2
"1831","2014-04-10",8.2
"1832","2014-04-11",8.17
"1833","2014-04-14",7.92
"1834","2014-04-15",7.85
"1835","2014-04-16",7.85
"1836","2014-04-17",8.2
"1837","2014-04-21",8.2
"1838","2014-04-22",8.13
"1839","2014-04-23",8.13
"1840","2014-04-24",8.25
"1841","2014-04-25",8
"1842","2014-04-28",7.63
"1843","2014-04-29",7.78
"1844","2014-04-30",7.78
"1845","2014-05-01",7.9
"1846","2014-05-02",7.9
"1847","2014-05-05",7.9
"1848","2014-05-06",7.9
"1849","2014-05-07",8
"1850","2014-05-08",8.03
"1851","2014-05-09",7.95
"1852","2014-05-12",7.95
"1853","2014-05-13",8
"1854","2014-05-14",7.95
"1855","2014-05-15",7.95
"1856","2014-05-16",7.95
"1857","2014-05-19",8
"1858","2014-05-20",7.69
"1859","2014-05-21",7.69
"1860","2014-05-22",7.9
"1861","2014-05-23",7.9
"1862","2014-05-27",7.9
"1863","2014-05-28",7.9
"1864","2014-05-29",7.9
"1865","2014-05-30",7.9
"1866","2014-06-02",7.9
"1867","2014-06-03",7.97
"1868","2014-06-04",7.97
"1869","2014-06-05",7.97
"1870","2014-06-06",7.97
"1871","2014-06-09",7.97
"1872","2014-06-10",7.97
"1873","2014-06-11",7.92
"1874","2014-06-12",7.92
"1875","2014-06-13",7.92
"1876","2014-06-16",7.92
"1877","2014-06-17",7.92
"1878","2014-06-18",7.92
"1879","2014-06-19",7.92
"1880","2014-06-20",7.92
"1881","2014-06-23",7.92
"1882","2014-06-24",7.92
"1883","2014-06-25",7.92
"1884","2014-06-26",7.92
"1885","2014-06-27",8.03
"1886","2014-06-30",8.03
"1887","2014-07-01",8.03
"1888","2014-07-02",8.03
"1889","2014-07-03",7.6
"1890","2014-07-07",7.6
"1891","2014-07-08",7.56
"1892","2014-07-09",7.64
"1893","2014-07-10",7.55
"1894","2014-07-11",7.55
"1895","2014-07-14",7.94
"1896","2014-07-15",7.55
"1897","2014-07-16",7.55
"1898","2014-07-17",7.56
"1899","2014-07-18",7.75
"1900","2014-07-21",7.75
"1901","2014-07-22",7.75
"1902","2014-07-23",7.75
"1903","2014-07-24",7.75
"1904","2014-07-25",7.75
"1905","2014-07-28",7.75
"1906","2014-07-29",7.67
"1907","2014-07-30",7.67
"1908","2014-07-31",7.67
"1909","2014-08-01",7.67
"1910","2014-08-04",7.67
"1911","2014-08-05",7.95
"1912","2014-08-06",7.95
"1913","2014-08-07",7.95
"1914","2014-08-08",7.95
"1915","2014-08-11",7.95
"1916","2014-08-12",7.95
"1917","2014-08-13",7.73
"1918","2014-08-14",7.73
"1919","2014-08-15",7.71
"1920","2014-08-18",7.75
"1921","2014-08-19",7.83
"1922","2014-08-20",8
"1923","2014-08-21",7.9
"1924","2014-08-22",7.9
"1925","2014-08-25",7.79
"1926","2014-08-26",7.79
"1927","2014-08-27",7.75
"1928","2014-08-28",7.99
"1929","2014-08-29",8.01
"1930","2014-09-02",8.25
"1931","2014-09-03",8.2
"1932","2014-09-04",8.6
"1933","2014-09-05",9.16
"1934","2014-09-08",8.74
"1935","2014-09-09",8.61
"1936","2014-09-10",9.1
"1937","2014-09-11",8.43
"1938","2014-09-12",8.89
"1939","2014-09-15",8.73
"1940","2014-09-16",8.78
"1941","2014-09-17",8.78
"1942","2014-09-18",8.7
"1943","2014-09-19",8.7
"1944","2014-09-22",8.7
"1945","2014-09-23",8.7
"1946","2014-09-24",8.7
"1947","2014-09-25",8.7
"1948","2014-09-26",8.5
"1949","2014-09-29",8.5
