"","date","NBIX"
"1002","2010-12-22",8.44
"1003","2010-12-23",8.18
"1004","2010-12-27",8.13
"1005","2010-12-28",7.85
"1006","2010-12-29",7.81
"1007","2010-12-30",7.69
"1008","2010-12-31",7.64
"1009","2011-01-03",7.67
"1010","2011-01-04",7.21
"1011","2011-01-05",7.37
"1012","2011-01-06",7.52
"1013","2011-01-07",7.49
"1014","2011-01-10",7.52
"1015","2011-01-11",7.44
"1016","2011-01-12",7.59
"1017","2011-01-13",7.64
"1018","2011-01-14",7.55
"1019","2011-01-18",7.34
"1020","2011-01-19",7.03
"1021","2011-01-20",7.19
"1022","2011-01-21",7.18
"1023","2011-01-24",7.3
"1024","2011-01-25",7.58
"1025","2011-01-26",7.57
"1026","2011-01-27",7.56
"1027","2011-01-28",7.42
"1028","2011-01-31",7.38
"1029","2011-02-01",7.53
"1030","2011-02-02",7.62
"1031","2011-02-03",7.48
"1032","2011-02-04",7.48
"1033","2011-02-07",7.51
"1034","2011-02-08",7.53
"1035","2011-02-09",7.44
"1036","2011-02-10",7.34
"1037","2011-02-11",7.84
"1038","2011-02-14",7.65
"1039","2011-02-15",7.62
"1040","2011-02-16",7.53
"1041","2011-02-17",7.55
"1042","2011-02-18",7.45
"1043","2011-02-22",7.16
"1044","2011-02-23",7.18
"1045","2011-02-24",7.2
"1046","2011-02-25",7.39
"1047","2011-02-28",6.75
"1048","2011-03-01",6.56
"1049","2011-03-02",6.57
"1050","2011-03-03",7
"1051","2011-03-04",6.94
"1052","2011-03-07",6.69
"1053","2011-03-08",7.02
"1054","2011-03-09",7.1
"1055","2011-03-10",6.87
"1056","2011-03-11",6.84
"1057","2011-03-14",6.55
"1058","2011-03-15",6.8
"1059","2011-03-16",6.47
"1060","2011-03-17",6.56
"1061","2011-03-18",6.69
"1062","2011-03-21",6.76
"1063","2011-03-22",6.58
"1064","2011-03-23",6.62
"1065","2011-03-24",6.69
"1066","2011-03-25",6.79
"1067","2011-03-28",6.82
"1068","2011-03-29",7.23
"1069","2011-03-30",7.5
"1070","2011-03-31",7.59
"1071","2011-04-01",7.52
"1072","2011-04-04",7.23
"1073","2011-04-05",8.02
"1074","2011-04-06",8.3
"1075","2011-04-07",8.12
"1076","2011-04-08",8.17
"1077","2011-04-11",7.91
"1078","2011-04-12",7.79
"1079","2011-04-13",7.69
"1080","2011-04-14",7.77
"1081","2011-04-15",7.79
"1082","2011-04-18",7.76
"1083","2011-04-19",7.52
"1084","2011-04-20",7.76
"1085","2011-04-21",7.7
"1086","2011-04-25",7.6
"1087","2011-04-26",7.61
"1088","2011-04-27",7.79
"1089","2011-04-28",7.82
"1090","2011-04-29",7.69
"1091","2011-05-02",7.64
"1092","2011-05-03",7.67
"1093","2011-05-04",7.18
"1094","2011-05-05",7.25
"1095","2011-05-06",7.31
"1096","2011-05-09",7.43
"1097","2011-05-10",7.61
"1098","2011-05-11",7.53
"1099","2011-05-12",7.76
"1100","2011-05-13",7.47
"1101","2011-05-16",7.3
"1102","2011-05-17",7.25
"1103","2011-05-18",7.28
"1104","2011-05-19",7.17
"1105","2011-05-20",7.07
"1106","2011-05-23",7
"1107","2011-05-24",6.82
"1108","2011-05-25",7.05
"1109","2011-05-26",7.15
"1110","2011-05-27",7.41
"1111","2011-05-31",8.25
"1112","2011-06-01",7.98
"1113","2011-06-02",7.99
"1114","2011-06-03",7.7
"1115","2011-06-06",7.6
"1116","2011-06-07",7.54
"1117","2011-06-08",7.42
"1118","2011-06-09",7.38
"1119","2011-06-10",7.17
"1120","2011-06-13",7.21
"1121","2011-06-14",7.39
"1122","2011-06-15",7.21
"1123","2011-06-16",7.3
"1124","2011-06-17",7.28
"1125","2011-06-20",7.34
"1126","2011-06-21",7.5
"1127","2011-06-22",7.22
"1128","2011-06-23",7.61
"1129","2011-06-24",7.53
"1130","2011-06-27",7.66
"1131","2011-06-28",7.86
"1132","2011-06-29",7.88
"1133","2011-06-30",8.05
"1134","2011-07-01",8.04
"1135","2011-07-05",8.09
"1136","2011-07-06",8.23
"1137","2011-07-07",8.44
"1138","2011-07-08",8.4
"1139","2011-07-11",8.14
"1140","2011-07-12",8.09
"1141","2011-07-13",8.05
"1142","2011-07-14",8.03
"1143","2011-07-15",8.02
"1144","2011-07-18",7.9
"1145","2011-07-19",7.85
"1146","2011-07-20",8.02
"1147","2011-07-21",8.16
"1148","2011-07-22",8.27
"1149","2011-07-25",8.15
"1150","2011-07-26",7.98
"1151","2011-07-27",7.78
"1152","2011-07-28",7.98
"1153","2011-07-29",7.73
"1154","2011-08-01",7.46
"1155","2011-08-02",7.28
"1156","2011-08-03",7.18
"1157","2011-08-04",6.69
"1158","2011-08-05",6.47
"1159","2011-08-08",5.86
"1160","2011-08-09",6.2
"1161","2011-08-10",5.59
"1162","2011-08-11",5.92
"1163","2011-08-12",6
"1164","2011-08-15",6.29
"1165","2011-08-16",6.06
"1166","2011-08-17",6.1
"1167","2011-08-18",5.85
"1168","2011-08-19",5.89
"1169","2011-08-22",5.69
"1170","2011-08-23",5.96
"1171","2011-08-24",5.91
"1172","2011-08-25",5.76
"1173","2011-08-26",6.05
"1174","2011-08-29",6.06
"1175","2011-08-30",6.01
"1176","2011-08-31",6.14
"1177","2011-09-01",5.95
"1178","2011-09-02",5.81
"1179","2011-09-06",5.82
"1180","2011-09-07",6.08
"1181","2011-09-08",5.88
"1182","2011-09-09",5.76
"1183","2011-09-12",5.92
"1184","2011-09-13",5.98
"1185","2011-09-14",6.01
"1186","2011-09-15",6.04
"1187","2011-09-16",6
"1188","2011-09-19",5.91
"1189","2011-09-20",5.85
"1190","2011-09-21",5.75
"1191","2011-09-22",5.62
"1192","2011-09-23",5.8
"1193","2011-09-26",5.81
"1194","2011-09-27",6.01
"1195","2011-09-28",5.74
"1196","2011-09-29",5.96
"1197","2011-09-30",5.98
"1198","2011-10-03",5.56
"1199","2011-10-04",5.87
"1200","2011-10-05",5.56
"1201","2011-10-06",5.71
"1202","2011-10-07",5.5
"1203","2011-10-10",5.67
"1204","2011-10-11",5.84
"1205","2011-10-12",6.03
"1206","2011-10-13",6.42
"1207","2011-10-14",6.39
"1208","2011-10-17",6.09
"1209","2011-10-18",6.31
"1210","2011-10-19",6.19
"1211","2011-10-20",6.16
"1212","2011-10-21",6.26
"1213","2011-10-24",6.37
"1214","2011-10-25",6.12
"1215","2011-10-26",6.2
"1216","2011-10-27",6.7
"1217","2011-10-28",6.4
"1218","2011-10-31",6.26
"1219","2011-11-01",7.28
"1220","2011-11-02",7.24
"1221","2011-11-03",7.22
"1222","2011-11-04",7.15
"1223","2011-11-07",7.31
"1224","2011-11-08",7.33
"1225","2011-11-09",6.98
"1226","2011-11-10",6.81
"1227","2011-11-11",6.9
"1228","2011-11-14",6.75
"1229","2011-11-15",6.71
"1230","2011-11-16",6.51
"1231","2011-11-17",6.36
"1232","2011-11-18",6.24
"1233","2011-11-21",6.15
"1234","2011-11-22",6.21
"1235","2011-11-23",6.03
"1236","2011-11-25",6
"1237","2011-11-28",6.22
"1238","2011-11-29",6.18
"1239","2011-11-30",6.54
"1240","2011-12-01",6.6
"1241","2011-12-02",6.85
"1242","2011-12-05",7
"1243","2011-12-06",7.01
"1244","2011-12-07",7.18
"1245","2011-12-08",7.22
"1246","2011-12-09",7.45
"1247","2011-12-12",7.48
"1248","2011-12-13",7.5
"1249","2011-12-14",7.64
"1250","2011-12-15",7.7
"1251","2011-12-16",7.87
"1252","2011-12-19",7.7
"1253","2011-12-20",8.15
"1254","2011-12-21",8.16
"1255","2011-12-22",8.2
"1256","2011-12-23",8.19
"1257","2011-12-27",8.44
"1258","2011-12-28",8.34
"1259","2011-12-29",8.58
"1260","2011-12-30",8.5
"1261","2012-01-03",8.55
"1262","2012-01-04",8.32
"1263","2012-01-05",8.26
"1264","2012-01-06",8.17
"1265","2012-01-09",8.33
"1266","2012-01-10",8.42
"1267","2012-01-11",8.57
"1268","2012-01-12",8.66
"1269","2012-01-13",8.61
"1270","2012-01-17",8.53
"1271","2012-01-18",8.64
"1272","2012-01-19",8.11
"1273","2012-01-20",8.14
"1274","2012-01-23",8.09
"1275","2012-01-24",8.1
"1276","2012-01-25",8.17
"1277","2012-01-26",8.43
"1278","2012-01-27",8.78
"1279","2012-01-30",9.23
"1280","2012-01-31",9.3
"1281","2012-02-01",9.65
"1282","2012-02-02",9.79
"1283","2012-02-03",9.48
"1284","2012-02-06",9.65
"1285","2012-02-07",9.46
"1286","2012-02-08",9.37
"1287","2012-02-09",8.55
"1288","2012-02-10",8.62
"1289","2012-02-13",8.77
"1290","2012-02-14",8.62
"1291","2012-02-15",8.73
"1292","2012-02-16",8.88
"1293","2012-02-17",8.57
"1294","2012-02-21",8.47
"1295","2012-02-22",8.08
"1296","2012-02-23",8.15
"1297","2012-02-24",8.12
"1298","2012-02-27",8.04
"1299","2012-02-28",7.95
"1300","2012-02-29",7.87
"1301","2012-03-01",7.95
"1302","2012-03-02",7.76
"1303","2012-03-05",7.8
"1304","2012-03-06",7.33
"1305","2012-03-07",7.74
"1306","2012-03-08",7.87
"1307","2012-03-09",7.99
"1308","2012-03-12",8.09
"1309","2012-03-13",7.99
"1310","2012-03-14",8.16
"1311","2012-03-15",8.5
"1312","2012-03-16",8.51
"1313","2012-03-19",8.89
"1314","2012-03-20",8.74
"1315","2012-03-21",9.06
"1316","2012-03-22",8.83
"1317","2012-03-23",9.01
"1318","2012-03-26",8.99
"1319","2012-03-27",7.78
"1320","2012-03-28",8.14
"1321","2012-03-29",7.77
"1322","2012-03-30",7.97
"1323","2012-04-02",8.03
"1324","2012-04-03",7.95
"1325","2012-04-04",7.75
"1326","2012-04-05",7.72
"1327","2012-04-09",7.53
"1328","2012-04-10",7.35
"1329","2012-04-11",7.65
"1330","2012-04-12",7.52
"1331","2012-04-13",7.37
"1332","2012-04-16",7.26
"1333","2012-04-17",7.32
"1334","2012-04-18",7.21
"1335","2012-04-19",7.37
"1336","2012-04-20",7.61
"1337","2012-04-23",7.38
"1338","2012-04-24",7.38
"1339","2012-04-25",7.59
"1340","2012-04-26",7.58
"1341","2012-04-27",7.64
"1342","2012-04-30",7.43
"1343","2012-05-01",7.22
"1344","2012-05-02",7.37
"1345","2012-05-03",6.99
"1346","2012-05-04",6.8
"1347","2012-05-07",7.04
"1348","2012-05-08",6.94
"1349","2012-05-09",7
"1350","2012-05-10",6.96
"1351","2012-05-11",7.11
"1352","2012-05-14",6.97
"1353","2012-05-15",6.89
"1354","2012-05-16",6.85
"1355","2012-05-17",6.61
"1356","2012-05-18",6.55
"1357","2012-05-21",6.8
"1358","2012-05-22",6.6
"1359","2012-05-23",6.66
"1360","2012-05-24",6.48
"1361","2012-05-25",6.5
"1362","2012-05-29",6.53
"1363","2012-05-30",6.45
"1364","2012-05-31",6.69
"1365","2012-06-01",6.55
"1366","2012-06-04",6.73
"1367","2012-06-05",6.66
"1368","2012-06-06",6.8
"1369","2012-06-07",6.7
"1370","2012-06-08",6.97
"1371","2012-06-11",6.81
"1372","2012-06-12",6.89
"1373","2012-06-13",6.98
"1374","2012-06-14",7.3
"1375","2012-06-15",7.38
"1376","2012-06-18",7.34
"1377","2012-06-19",7.38
"1378","2012-06-20",7.5
"1379","2012-06-21",7.64
"1380","2012-06-22",7.75
"1381","2012-06-25",7.87
"1382","2012-06-26",7.83
"1383","2012-06-27",7.92
"1384","2012-06-28",7.86
"1385","2012-06-29",7.9
"1386","2012-07-02",8.27
"1387","2012-07-03",8.2
"1388","2012-07-05",8.32
"1389","2012-07-06",8.23
"1390","2012-07-09",8.06
"1391","2012-07-10",7.9
"1392","2012-07-11",7.85
"1393","2012-07-12",7.83
"1394","2012-07-13",7.83
"1395","2012-07-16",7.88
"1396","2012-07-17",7.86
"1397","2012-07-18",7.85
"1398","2012-07-19",7.8
"1399","2012-07-20",7.72
"1400","2012-07-23",7.58
"1401","2012-07-24",7.37
"1402","2012-07-25",7.48
"1403","2012-07-26",7.66
"1404","2012-07-27",7.89
"1405","2012-07-30",7.74
"1406","2012-07-31",7.6
"1407","2012-08-01",7
"1408","2012-08-02",7
"1409","2012-08-03",6.87
"1410","2012-08-06",7.02
"1411","2012-08-07",7.15
"1412","2012-08-08",7.07
"1413","2012-08-09",7.12
"1414","2012-08-10",7.21
"1415","2012-08-13",7.21
"1416","2012-08-14",7.24
"1417","2012-08-15",7.38
"1418","2012-08-16",7.51
"1419","2012-08-17",7.54
"1420","2012-08-20",7.51
"1421","2012-08-21",7.41
"1422","2012-08-22",7.42
"1423","2012-08-23",7.45
"1424","2012-08-24",7.41
"1425","2012-08-27",7.3
"1426","2012-08-28",7.22
"1427","2012-08-29",7.42
"1428","2012-08-30",7.43
"1429","2012-08-31",7.38
"1430","2012-09-04",7.64
"1431","2012-09-05",7.76
"1432","2012-09-06",8.1
"1433","2012-09-07",8.01
"1434","2012-09-10",7.88
"1435","2012-09-11",7.86
"1436","2012-09-12",7.98
"1437","2012-09-13",7.94
"1438","2012-09-14",7.7
"1439","2012-09-17",7.72
"1440","2012-09-18",7.92
"1441","2012-09-19",7.62
"1442","2012-09-20",7.69
"1443","2012-09-21",7.55
"1444","2012-09-24",7.99
"1445","2012-09-25",7.87
"1446","2012-09-26",7.81
"1447","2012-09-27",8.01
"1448","2012-09-28",7.98
"1449","2012-10-01",8.06
"1450","2012-10-02",8.3
"1451","2012-10-03",8.3
"1452","2012-10-04",8.66
"1453","2012-10-05",8.55
"1454","2012-10-08",8.19
"1455","2012-10-09",8.02
"1456","2012-10-10",7.9
"1457","2012-10-11",7.76
"1458","2012-10-12",7.88
"1459","2012-10-15",7.82
"1460","2012-10-16",7.76
"1461","2012-10-17",8.15
"1462","2012-10-18",8.01
"1463","2012-10-19",7.77
"1464","2012-10-22",7.78
"1465","2012-10-23",7.66
"1466","2012-10-24",7.74
"1467","2012-10-25",7.62
"1468","2012-10-26",7.56
"1469","2012-10-31",7.33
"1470","2012-11-01",7.43
"1471","2012-11-02",7.31
"1472","2012-11-05",7.26
"1473","2012-11-06",7.29
"1474","2012-11-07",7.13
"1475","2012-11-08",7.1
"1476","2012-11-09",7.26
"1477","2012-11-12",7.15
"1478","2012-11-13",7.35
"1479","2012-11-14",7.14
"1480","2012-11-15",6.88
"1481","2012-11-16",6.9
"1482","2012-11-19",7.13
"1483","2012-11-20",7.11
"1484","2012-11-21",7.21
"1485","2012-11-23",7.23
"1486","2012-11-26",7.39
"1487","2012-11-27",7.5
"1488","2012-11-28",7.22
"1489","2012-11-29",7.5
"1490","2012-11-30",7.48
"1491","2012-12-03",7.35
"1492","2012-12-04",7.39
"1493","2012-12-05",7.39
"1494","2012-12-06",7.4
"1495","2012-12-07",7.35
"1496","2012-12-10",7.41
"1497","2012-12-11",7.66
"1498","2012-12-12",7.71
"1499","2012-12-13",7.66
"1500","2012-12-14",7.75
"1501","2012-12-17",7.87
"1502","2012-12-18",7.98
"1503","2012-12-19",7.85
"1504","2012-12-20",7.75
"1505","2012-12-21",7.92
"1506","2012-12-24",7.97
"1507","2012-12-26",7.71
"1508","2012-12-27",7.55
"1509","2012-12-28",7.42
"1510","2012-12-31",7.48
"1511","2013-01-02",8.14
"1512","2013-01-03",8.22
"1513","2013-01-04",8.37
"1514","2013-01-07",8.38
"1515","2013-01-08",8.36
"1516","2013-01-09",8.57
"1517","2013-01-10",8.65
"1518","2013-01-11",8.66
"1519","2013-01-14",8.87
"1520","2013-01-15",8.91
"1521","2013-01-16",8.83
"1522","2013-01-17",9.06
"1523","2013-01-18",9.2
"1524","2013-01-22",9.24
"1525","2013-01-23",9.19
"1526","2013-01-24",9.14
"1527","2013-01-25",9
"1528","2013-01-28",9.08
"1529","2013-01-29",9.12
"1530","2013-01-30",8.8
"1531","2013-01-31",9.06
"1532","2013-02-01",9.08
"1533","2013-02-04",9.36
"1534","2013-02-05",10.51
"1535","2013-02-06",10.63
"1536","2013-02-07",10.23
"1537","2013-02-08",10.84
"1538","2013-02-11",10.9
"1539","2013-02-12",10.71
"1540","2013-02-13",10.85
"1541","2013-02-14",11.02
"1542","2013-02-15",11.02
"1543","2013-02-19",11.05
"1544","2013-02-20",11
"1545","2013-02-21",10.65
"1546","2013-02-22",10.97
"1547","2013-02-25",10.55
"1548","2013-02-26",10.64
"1549","2013-02-27",10.61
"1550","2013-02-28",10.58
"1551","2013-03-01",10.94
"1552","2013-03-04",10.89
"1553","2013-03-05",11.12
"1554","2013-03-06",11.16
"1555","2013-03-07",11.11
"1556","2013-03-08",11.24
"1557","2013-03-11",11.05
"1558","2013-03-12",11.5
"1559","2013-03-13",11.14
"1560","2013-03-14",11.4
"1561","2013-03-15",11.15
"1562","2013-03-18",11.05
"1563","2013-03-19",11.19
"1564","2013-03-20",11.33
"1565","2013-03-21",11.35
"1566","2013-03-22",11.32
"1567","2013-03-25",11.19
"1568","2013-03-26",11.24
"1569","2013-03-27",11.39
"1570","2013-03-28",12.16
"1571","2013-04-01",11.8
"1572","2013-04-02",12.65
"1573","2013-04-03",11.93
"1574","2013-04-04",11.82
"1575","2013-04-05",11.95
"1576","2013-04-08",11.78
"1577","2013-04-09",11.77
"1578","2013-04-10",11.93
"1579","2013-04-11",11.93
"1580","2013-04-12",11.98
"1581","2013-04-15",11.55
"1582","2013-04-16",11.69
"1583","2013-04-17",11.79
"1584","2013-04-18",11.73
"1585","2013-04-19",12.02
"1586","2013-04-22",11.92
"1587","2013-04-23",11.95
"1588","2013-04-24",11.86
"1589","2013-04-25",11.92
"1590","2013-04-26",11.93
"1591","2013-04-29",11.99
"1592","2013-04-30",11.54
"1593","2013-05-01",11
"1594","2013-05-02",10.9
"1595","2013-05-03",11.25
"1596","2013-05-06",11.51
"1597","2013-05-07",11.52
"1598","2013-05-08",11.55
"1599","2013-05-09",11.64
"1600","2013-05-10",12.13
"1601","2013-05-13",12.17
"1602","2013-05-14",12.26
"1603","2013-05-15",12.26
"1604","2013-05-16",11.99
"1605","2013-05-17",11.75
"1606","2013-05-20",12.01
"1607","2013-05-21",12.06
"1608","2013-05-22",12.01
"1609","2013-05-23",12.71
"1610","2013-05-24",13.17
"1611","2013-05-28",13.38
"1612","2013-05-29",13.54
"1613","2013-05-30",13.43
"1614","2013-05-31",12.93
"1615","2013-06-03",13.57
"1616","2013-06-04",13.16
"1617","2013-06-05",12.8
"1618","2013-06-06",12.96
"1619","2013-06-07",12.87
"1620","2013-06-10",13
"1621","2013-06-11",12.87
"1622","2013-06-12",12.65
"1623","2013-06-13",12.95
"1624","2013-06-14",12.76
"1625","2013-06-17",12.72
"1626","2013-06-18",12.7
"1627","2013-06-19",12.88
"1628","2013-06-20",12.38
"1629","2013-06-21",12.89
"1630","2013-06-24",12.6
"1631","2013-06-25",12.75
"1632","2013-06-26",12.74
"1633","2013-06-27",13
"1634","2013-06-28",13.38
"1635","2013-07-01",13.57
"1636","2013-07-02",13.54
"1637","2013-07-03",13.71
"1638","2013-07-05",14
"1639","2013-07-08",14.04
"1640","2013-07-09",14.07
"1641","2013-07-10",14.1
"1642","2013-07-11",14.19
"1643","2013-07-12",14.48
"1644","2013-07-15",14.79
"1645","2013-07-16",14.43
"1646","2013-07-17",14.39
"1647","2013-07-18",14.47
"1648","2013-07-19",14.55
"1649","2013-07-22",14.32
"1650","2013-07-23",14
"1651","2013-07-24",13.84
"1652","2013-07-25",14
"1653","2013-07-26",13.91
"1654","2013-07-29",13.86
"1655","2013-07-30",13.83
"1656","2013-07-31",13.99
"1657","2013-08-01",14.63
"1658","2013-08-02",14.78
"1659","2013-08-05",14.8
"1660","2013-08-06",14.67
"1661","2013-08-07",14.54
"1662","2013-08-08",14.43
"1663","2013-08-09",14.47
"1664","2013-08-12",14.25
"1665","2013-08-13",14.69
"1666","2013-08-14",14.6
"1667","2013-08-15",14.4
"1668","2013-08-16",14.41
"1669","2013-08-19",14.14
"1670","2013-08-20",14.48
"1671","2013-08-21",14.98
"1672","2013-08-22",15
"1673","2013-08-23",15
"1674","2013-08-26",15.29
"1675","2013-08-27",14.44
"1676","2013-08-28",14.4
"1677","2013-08-29",14.98
"1678","2013-08-30",14.57
"1679","2013-09-03",15.64
"1680","2013-09-04",16.469999
"1681","2013-09-05",16.559999
"1682","2013-09-06",16.110001
"1683","2013-09-09",16.700001
"1684","2013-09-10",11.74
"1685","2013-09-11",11.57
"1686","2013-09-12",11.15
"1687","2013-09-13",10.64
"1688","2013-09-16",10.74
"1689","2013-09-17",10.6
"1690","2013-09-18",10.72
"1691","2013-09-19",10.79
"1692","2013-09-20",11.06
"1693","2013-09-23",11
"1694","2013-09-24",10.92
"1695","2013-09-25",11.26
"1696","2013-09-26",11.28
"1697","2013-09-27",11.45
"1698","2013-09-30",11.32
"1699","2013-10-01",11.59
"1700","2013-10-02",11.53
"1701","2013-10-03",11.29
"1702","2013-10-04",11.67
"1703","2013-10-07",11.25
"1704","2013-10-08",10.76
"1705","2013-10-09",10.33
"1706","2013-10-10",10.52
"1707","2013-10-11",10.27
"1708","2013-10-14",10.28
"1709","2013-10-15",9.99
"1710","2013-10-16",10.37
"1711","2013-10-17",10.57
"1712","2013-10-18",10.75
"1713","2013-10-21",10.43
"1714","2013-10-22",10.41
"1715","2013-10-23",10.44
"1716","2013-10-24",10.73
"1717","2013-10-25",10.65
"1718","2013-10-28",10.49
"1719","2013-10-29",10.67
"1720","2013-10-30",9.83
"1721","2013-10-31",9.43
"1722","2013-11-01",9.28
"1723","2013-11-04",9.31
"1724","2013-11-05",9.05
"1725","2013-11-06",8.76
"1726","2013-11-07",8.68
"1727","2013-11-08",8.98
"1728","2013-11-11",9.16
"1729","2013-11-12",8.93
"1730","2013-11-13",8.87
"1731","2013-11-14",8.8
"1732","2013-11-15",8.85
"1733","2013-11-18",8.68
"1734","2013-11-19",8.74
"1735","2013-11-20",8.71
"1736","2013-11-21",8.69
"1737","2013-11-22",8.93
"1738","2013-11-25",9.22
"1739","2013-11-26",9.5
"1740","2013-11-27",9.66
"1741","2013-11-29",9.82
"1742","2013-12-02",9.91
"1743","2013-12-03",9.84
"1744","2013-12-04",9.77
"1745","2013-12-05",9.58
"1746","2013-12-06",9.76
"1747","2013-12-09",9.78
"1748","2013-12-10",9.56
"1749","2013-12-11",9.39
"1750","2013-12-12",9.51
"1751","2013-12-13",9.28
"1752","2013-12-16",9.39
"1753","2013-12-17",9.09
"1754","2013-12-18",9.22
"1755","2013-12-19",9.12
"1756","2013-12-20",9.67
"1757","2013-12-23",9.64
"1758","2013-12-24",9.63
"1759","2013-12-26",9.41
"1760","2013-12-27",9.33
"1761","2013-12-30",9.43
"1762","2013-12-31",9.34
"1763","2014-01-02",9.55
"1764","2014-01-03",9.65
"1765","2014-01-06",9.76
"1766","2014-01-07",18.51
"1767","2014-01-08",18.08
"1768","2014-01-09",18.290001
"1769","2014-01-10",19.15
"1770","2014-01-13",18.65
"1771","2014-01-14",19.389999
"1772","2014-01-15",19.16
"1773","2014-01-16",19.59
"1774","2014-01-17",19.65
"1775","2014-01-21",19.360001
"1776","2014-01-22",19
"1777","2014-01-23",19.15
"1778","2014-01-24",18.1
"1779","2014-01-27",17.360001
"1780","2014-01-28",17.809999
"1781","2014-01-29",17.200001
"1782","2014-01-30",17.120001
"1783","2014-01-31",17.09
"1784","2014-02-03",16.200001
"1785","2014-02-04",17.190001
"1786","2014-02-05",16.57
"1787","2014-02-06",16.120001
"1788","2014-02-07",16.950001
"1789","2014-02-10",16.6
"1790","2014-02-11",16.91
"1791","2014-02-12",17.219999
"1792","2014-02-13",17.33
"1793","2014-02-14",16.74
"1794","2014-02-18",17.290001
"1795","2014-02-19",16.59
"1796","2014-02-20",17.6
"1797","2014-02-21",18.290001
"1798","2014-02-24",17.84
"1799","2014-02-25",18.049999
"1800","2014-02-26",18.389999
"1801","2014-02-27",17.799999
"1802","2014-02-28",17.629999
"1803","2014-03-03",16.67
"1804","2014-03-04",17.82
"1805","2014-03-05",17.84
"1806","2014-03-06",17.02
"1807","2014-03-07",17.5
"1808","2014-03-10",17.610001
"1809","2014-03-11",17.459999
"1810","2014-03-12",17.700001
"1811","2014-03-13",17.030001
"1812","2014-03-14",16.99
"1813","2014-03-17",17.16
"1814","2014-03-18",17.52
"1815","2014-03-19",17.43
"1816","2014-03-20",17.23
"1817","2014-03-21",16.469999
"1818","2014-03-24",16.08
"1819","2014-03-25",16.1
"1820","2014-03-26",15.5
"1821","2014-03-27",16
"1822","2014-03-28",15.24
"1823","2014-03-31",16.1
"1824","2014-04-01",15.99
"1825","2014-04-02",15.41
"1826","2014-04-03",14.78
"1827","2014-04-04",14.29
"1828","2014-04-07",13.9
"1829","2014-04-08",14.06
"1830","2014-04-09",14.53
"1831","2014-04-10",13.57
"1832","2014-04-11",13.08
"1833","2014-04-14",13.03
"1834","2014-04-15",13.24
"1835","2014-04-16",13.84
"1836","2014-04-17",13.45
"1837","2014-04-21",14.17
"1838","2014-04-22",14.8
"1839","2014-04-23",13.78
"1840","2014-04-24",13.79
"1841","2014-04-25",13.27
"1842","2014-04-28",13.3
"1843","2014-04-29",13.84
"1844","2014-04-30",14.02
"1845","2014-05-01",13.36
"1846","2014-05-02",13.13
"1847","2014-05-05",13.62
"1848","2014-05-06",13.34
"1849","2014-05-07",13.33
"1850","2014-05-08",13.14
"1851","2014-05-09",13.84
"1852","2014-05-12",14.47
"1853","2014-05-13",14.01
"1854","2014-05-14",13.86
"1855","2014-05-15",13.42
"1856","2014-05-16",13.17
"1857","2014-05-19",13.35
"1858","2014-05-20",12.9
"1859","2014-05-21",12.88
"1860","2014-05-22",12.98
"1861","2014-05-23",13.03
"1862","2014-05-27",13.43
"1863","2014-05-28",13.24
"1864","2014-05-29",13.67
"1865","2014-05-30",13.89
"1866","2014-06-02",13.91
"1867","2014-06-03",13.94
"1868","2014-06-04",14.13
"1869","2014-06-05",14.8
"1870","2014-06-06",14.93
"1871","2014-06-09",15.38
"1872","2014-06-10",15.5
"1873","2014-06-11",15.44
"1874","2014-06-12",15.19
"1875","2014-06-13",14.97
"1876","2014-06-16",14.99
"1877","2014-06-17",15
"1878","2014-06-18",15.22
"1879","2014-06-19",15.11
"1880","2014-06-20",15.19
"1881","2014-06-23",14.92
"1882","2014-06-24",14.87
"1883","2014-06-25",14.82
"1884","2014-06-26",14.86
"1885","2014-06-27",14.85
"1886","2014-06-30",14.84
"1887","2014-07-01",15.37
"1888","2014-07-02",15.49
"1889","2014-07-03",15.7
"1890","2014-07-07",15.27
"1891","2014-07-08",14.23
"1892","2014-07-09",14.43
"1893","2014-07-10",14.16
"1894","2014-07-11",14.19
"1895","2014-07-14",14.31
"1896","2014-07-15",13.37
"1897","2014-07-16",12.98
"1898","2014-07-17",12.78
"1899","2014-07-18",13.35
"1900","2014-07-21",13.17
"1901","2014-07-22",13.55
"1902","2014-07-23",13.71
"1903","2014-07-24",13.67
"1904","2014-07-25",13.53
"1905","2014-07-28",13.18
"1906","2014-07-29",13.7
"1907","2014-07-30",14
"1908","2014-07-31",13.58
"1909","2014-08-01",13.46
"1910","2014-08-04",13.64
"1911","2014-08-05",13.65
"1912","2014-08-06",13.82
"1913","2014-08-07",13.33
"1914","2014-08-08",13.67
"1915","2014-08-11",14.98
"1916","2014-08-12",14.81
"1917","2014-08-13",15.01
"1918","2014-08-14",15.33
"1919","2014-08-15",15.46
"1920","2014-08-18",15.77
"1921","2014-08-19",15.59
"1922","2014-08-20",15.28
"1923","2014-08-21",15.08
"1924","2014-08-22",15.3
"1925","2014-08-25",15.56
"1926","2014-08-26",16.190001
"1927","2014-08-27",15.99
"1928","2014-08-28",15.99
"1929","2014-08-29",16.309999
"1930","2014-09-02",16.139999
"1931","2014-09-03",15.99
"1932","2014-09-04",15.89
"1933","2014-09-05",15.62
"1934","2014-09-08",16.120001
