"","date","PDFS"
"1003","2010-12-23",4.88
"1004","2010-12-27",4.88
"1005","2010-12-28",4.89
"1006","2010-12-29",4.84
"1007","2010-12-30",4.82
"1008","2010-12-31",4.82
"1009","2011-01-03",4.86
"1010","2011-01-04",4.9
"1011","2011-01-05",4.9
"1012","2011-01-06",4.85
"1013","2011-01-07",4.78
"1014","2011-01-10",4.78
"1015","2011-01-11",4.8
"1016","2011-01-12",5.96
"1017","2011-01-13",5.53
"1018","2011-01-14",5.79
"1019","2011-01-18",5.72
"1020","2011-01-19",5.45
"1021","2011-01-20",5.4
"1022","2011-01-21",5.55
"1023","2011-01-24",5.54
"1024","2011-01-25",5.42
"1025","2011-01-26",5.65
"1026","2011-01-27",5.78
"1027","2011-01-28",5.67
"1028","2011-01-31",5.79
"1029","2011-02-01",5.8
"1030","2011-02-02",6.03
"1031","2011-02-03",6.08
"1032","2011-02-04",5.65
"1033","2011-02-07",5.7
"1034","2011-02-08",5.81
"1035","2011-02-09",5.89
"1036","2011-02-10",6.05
"1037","2011-02-11",6.4
"1038","2011-02-14",6.88
"1039","2011-02-15",6.47
"1040","2011-02-16",6.54
"1041","2011-02-17",6.62
"1042","2011-02-18",6.86
"1043","2011-02-22",6.58
"1044","2011-02-23",6.5
"1045","2011-02-24",6.67
"1046","2011-02-25",6.76
"1047","2011-02-28",6.92
"1048","2011-03-01",6.59
"1049","2011-03-02",6.69
"1050","2011-03-03",6.95
"1051","2011-03-04",6.95
"1052","2011-03-07",7.03
"1053","2011-03-08",7.09
"1054","2011-03-09",6.72
"1055","2011-03-10",6.4
"1056","2011-03-11",6.38
"1057","2011-03-14",6.08
"1058","2011-03-15",5.96
"1059","2011-03-16",5.83
"1060","2011-03-17",5.95
"1061","2011-03-18",6.18
"1062","2011-03-21",6.52
"1063","2011-03-22",6.43
"1064","2011-03-23",6.49
"1065","2011-03-24",6.61
"1066","2011-03-25",6.66
"1067","2011-03-28",6.73
"1068","2011-03-29",6.64
"1069","2011-03-30",6.6
"1070","2011-03-31",6.65
"1071","2011-04-01",6.74
"1072","2011-04-04",6.85
"1073","2011-04-05",6.92
"1074","2011-04-06",7.02
"1075","2011-04-07",6.85
"1076","2011-04-08",6.73
"1077","2011-04-11",6.5
"1078","2011-04-12",6.3
"1079","2011-04-13",6.29
"1080","2011-04-14",6.44
"1081","2011-04-15",6.53
"1082","2011-04-18",6.31
"1083","2011-04-19",6.38
"1084","2011-04-20",6.62
"1085","2011-04-21",6.53
"1086","2011-04-25",6.6
"1087","2011-04-26",6.72
"1088","2011-04-27",6.73
"1089","2011-04-28",6.84
"1090","2011-04-29",6.32
"1091","2011-05-02",6.08
"1092","2011-05-03",6.02
"1093","2011-05-04",6.08
"1094","2011-05-05",5.99
"1095","2011-05-06",6.14
"1096","2011-05-09",6.19
"1097","2011-05-10",6.44
"1098","2011-05-11",6.3
"1099","2011-05-12",6.41
"1100","2011-05-13",6.35
"1101","2011-05-16",6.24
"1102","2011-05-17",6.07
"1103","2011-05-18",6.22
"1104","2011-05-19",6.24
"1105","2011-05-20",6.16
"1106","2011-05-23",6.05
"1107","2011-05-24",5.98
"1108","2011-05-25",6.12
"1109","2011-05-26",6.22
"1110","2011-05-27",6.21
"1111","2011-05-31",6.31
"1112","2011-06-01",6.13
"1113","2011-06-02",6.26
"1114","2011-06-03",6.12
"1115","2011-06-06",5.99
"1116","2011-06-07",6.04
"1117","2011-06-08",5.89
"1118","2011-06-09",5.94
"1119","2011-06-10",5.63
"1120","2011-06-13",5.59
"1121","2011-06-14",5.75
"1122","2011-06-15",5.59
"1123","2011-06-16",5.66
"1124","2011-06-17",5.55
"1125","2011-06-20",5.64
"1126","2011-06-21",5.69
"1127","2011-06-22",5.65
"1128","2011-06-23",5.7
"1129","2011-06-24",5.75
"1130","2011-06-27",5.91
"1131","2011-06-28",6
"1132","2011-06-29",5.78
"1133","2011-06-30",5.96
"1134","2011-07-01",6.21
"1135","2011-07-05",6.07
"1136","2011-07-06",5.85
"1137","2011-07-07",5.96
"1138","2011-07-08",5.9
"1139","2011-07-11",5.74
"1140","2011-07-12",5.72
"1141","2011-07-13",5.8
"1142","2011-07-14",5.73
"1143","2011-07-15",5.77
"1144","2011-07-18",5.68
"1145","2011-07-19",5.8
"1146","2011-07-20",5.98
"1147","2011-07-21",6.16
"1148","2011-07-22",6.38
"1149","2011-07-25",6.38
"1150","2011-07-26",6.43
"1151","2011-07-27",6.1
"1152","2011-07-28",6
"1153","2011-07-29",6
"1154","2011-08-01",5.88
"1155","2011-08-02",5.76
"1156","2011-08-03",5.72
"1157","2011-08-04",5.61
"1158","2011-08-05",5.29
"1159","2011-08-08",4.76
"1160","2011-08-09",5.16
"1161","2011-08-10",4.7
"1162","2011-08-11",4.87
"1163","2011-08-12",4.84
"1164","2011-08-15",5.2
"1165","2011-08-16",4.98
"1166","2011-08-17",5.1
"1167","2011-08-18",4.87
"1168","2011-08-19",4.87
"1169","2011-08-22",5
"1170","2011-08-23",5.24
"1171","2011-08-24",5.25
"1172","2011-08-25",4.91
"1173","2011-08-26",5.01
"1174","2011-08-29",5.24
"1175","2011-08-30",5.27
"1176","2011-08-31",5.03
"1177","2011-09-01",4.97
"1178","2011-09-02",4.84
"1179","2011-09-06",4.64
"1180","2011-09-07",4.84
"1181","2011-09-08",4.77
"1182","2011-09-09",4.55
"1183","2011-09-12",4.62
"1184","2011-09-13",4.64
"1185","2011-09-14",4.92
"1186","2011-09-15",5.12
"1187","2011-09-16",5.06
"1188","2011-09-19",4.91
"1189","2011-09-20",4.67
"1190","2011-09-21",4.48
"1191","2011-09-22",4.1
"1192","2011-09-23",4.09
"1193","2011-09-26",4.05
"1194","2011-09-27",4.05
"1195","2011-09-28",3.86
"1196","2011-09-29",3.99
"1197","2011-09-30",4.08
"1198","2011-10-03",3.66
"1199","2011-10-04",3.89
"1200","2011-10-05",4.05
"1201","2011-10-06",4.1
"1202","2011-10-07",3.97
"1203","2011-10-10",4.02
"1204","2011-10-11",3.99
"1205","2011-10-12",4.01
"1206","2011-10-13",4.06
"1207","2011-10-14",4.24
"1208","2011-10-17",4.11
"1209","2011-10-18",4.5
"1210","2011-10-19",4.26
"1211","2011-10-20",4.37
"1212","2011-10-21",4.53
"1213","2011-10-24",4.6
"1214","2011-10-25",4.44
"1215","2011-10-26",4.73
"1216","2011-10-27",5.05
"1217","2011-10-28",5.27
"1218","2011-10-31",5.17
"1219","2011-11-01",4.95
"1220","2011-11-02",5.2
"1221","2011-11-03",5.43
"1222","2011-11-04",5.71
"1223","2011-11-07",5.73
"1224","2011-11-08",5.7
"1225","2011-11-09",5.4
"1226","2011-11-10",5.53
"1227","2011-11-11",5.81
"1228","2011-11-14",5.77
"1229","2011-11-15",6.01
"1230","2011-11-16",6.09
"1231","2011-11-17",6.14
"1232","2011-11-18",6.09
"1233","2011-11-21",5.94
"1234","2011-11-22",5.95
"1235","2011-11-23",5.82
"1236","2011-11-25",5.86
"1237","2011-11-28",6.19
"1238","2011-11-29",6.1
"1239","2011-11-30",6.25
"1240","2011-12-01",6.23
"1241","2011-12-02",6.23
"1242","2011-12-05",6.35
"1243","2011-12-06",6.34
"1244","2011-12-07",6.27
"1245","2011-12-08",6.1
"1246","2011-12-09",6.3
"1247","2011-12-12",6.3
"1248","2011-12-13",6.25
"1249","2011-12-14",6.41
"1250","2011-12-15",6.41
"1251","2011-12-16",6.47
"1252","2011-12-19",6.52
"1253","2011-12-20",6.83
"1254","2011-12-21",6.78
"1255","2011-12-22",6.96
"1256","2011-12-23",6.97
"1257","2011-12-27",7.13
"1258","2011-12-28",6.94
"1259","2011-12-29",6.96
"1260","2011-12-30",6.97
"1261","2012-01-03",6.92
"1262","2012-01-04",6.62
"1263","2012-01-05",6.51
"1264","2012-01-06",6.56
"1265","2012-01-09",6.49
"1266","2012-01-10",6.6
"1267","2012-01-11",6.56
"1268","2012-01-12",6.66
"1269","2012-01-13",6.44
"1270","2012-01-17",6.5
"1271","2012-01-18",6.51
"1272","2012-01-19",6.43
"1273","2012-01-20",6.4
"1274","2012-01-23",6.35
"1275","2012-01-24",6.3
"1276","2012-01-25",6.45
"1277","2012-01-26",6.6
"1278","2012-01-27",6.66
"1279","2012-01-30",6.53
"1280","2012-01-31",6.39
"1281","2012-02-01",6.46
"1282","2012-02-02",6.41
"1283","2012-02-03",6.66
"1284","2012-02-06",6.67
"1285","2012-02-07",6.68
"1286","2012-02-08",6.69
"1287","2012-02-09",6.54
"1288","2012-02-10",6.38
"1289","2012-02-13",6.58
"1290","2012-02-14",6.52
"1291","2012-02-15",6.48
"1292","2012-02-16",6.83
"1293","2012-02-17",6.74
"1294","2012-02-21",6.54
"1295","2012-02-22",6.51
"1296","2012-02-23",6.79
"1297","2012-02-24",7.7
"1298","2012-02-27",8.11
"1299","2012-02-28",8.2
"1300","2012-02-29",8.03
"1301","2012-03-01",8.3
"1302","2012-03-02",8.18
"1303","2012-03-05",8.05
"1304","2012-03-06",7.93
"1305","2012-03-07",8.09
"1306","2012-03-08",8.25
"1307","2012-03-09",8.35
"1308","2012-03-12",8.25
"1309","2012-03-13",8.38
"1310","2012-03-14",8.26
"1311","2012-03-15",8.1
"1312","2012-03-16",8
"1313","2012-03-19",8.2
"1314","2012-03-20",8.07
"1315","2012-03-21",8.1
"1316","2012-03-22",8.09
"1317","2012-03-23",8.15
"1318","2012-03-26",8.33
"1319","2012-03-27",8.44
"1320","2012-03-28",8.35
"1321","2012-03-29",8.37
"1322","2012-03-30",8.43
"1323","2012-04-02",8.55
"1324","2012-04-03",8.24
"1325","2012-04-04",7.96
"1326","2012-04-05",7.87
"1327","2012-04-09",7.71
"1328","2012-04-10",7.35
"1329","2012-04-11",7.56
"1330","2012-04-12",7.56
"1331","2012-04-13",7.44
"1332","2012-04-16",7.79
"1333","2012-04-17",7.96
"1334","2012-04-18",7.7
"1335","2012-04-19",7.95
"1336","2012-04-20",8.44
"1337","2012-04-23",8.33
"1338","2012-04-24",9.02
"1339","2012-04-25",9.13
"1340","2012-04-26",9.15
"1341","2012-04-27",9.23
"1342","2012-04-30",8.82
"1343","2012-05-01",8.7
"1344","2012-05-02",8.86
"1345","2012-05-03",8.7
"1346","2012-05-04",10.29
"1347","2012-05-07",10.54
"1348","2012-05-08",9.88
"1349","2012-05-09",9.89
"1350","2012-05-10",9.67
"1351","2012-05-11",9.43
"1352","2012-05-14",9.11
"1353","2012-05-15",9.3
"1354","2012-05-16",9.07
"1355","2012-05-17",9.01
"1356","2012-05-18",8.69
"1357","2012-05-21",8.8
"1358","2012-05-22",8.79
"1359","2012-05-23",8.82
"1360","2012-05-24",8.88
"1361","2012-05-25",8.87
"1362","2012-05-29",8.89
"1363","2012-05-30",8.74
"1364","2012-05-31",8.85
"1365","2012-06-01",8.58
"1366","2012-06-04",8.77
"1367","2012-06-05",8.96
"1368","2012-06-06",8.82
"1369","2012-06-07",8.82
"1370","2012-06-08",8.71
"1371","2012-06-11",8.45
"1372","2012-06-12",8.81
"1373","2012-06-13",8.8
"1374","2012-06-14",8.82
"1375","2012-06-15",8.96
"1376","2012-06-18",9.3
"1377","2012-06-19",9.9
"1378","2012-06-20",9.89
"1379","2012-06-21",9.31
"1380","2012-06-22",9.72
"1381","2012-06-25",9.43
"1382","2012-06-26",9.31
"1383","2012-06-27",9.58
"1384","2012-06-28",9.34
"1385","2012-06-29",9.87
"1386","2012-07-02",10.19
"1387","2012-07-03",10.06
"1388","2012-07-05",9.72
"1389","2012-07-06",9.64
"1390","2012-07-09",9.41
"1391","2012-07-10",9.09
"1392","2012-07-11",9.07
"1393","2012-07-12",8.75
"1394","2012-07-13",9.01
"1395","2012-07-16",8.77
"1396","2012-07-17",8.99
"1397","2012-07-18",9.11
"1398","2012-07-19",9.52
"1399","2012-07-20",9.46
"1400","2012-07-23",9.23
"1401","2012-07-24",9.02
"1402","2012-07-25",9.05
"1403","2012-07-26",9.51
"1404","2012-07-27",9.86
"1405","2012-07-30",9.66
"1406","2012-07-31",9.31
"1407","2012-08-01",8.9
"1408","2012-08-02",8.81
"1409","2012-08-03",9.42
"1410","2012-08-06",10.07
"1411","2012-08-07",10.21
"1412","2012-08-08",10.19
"1413","2012-08-09",10.98
"1414","2012-08-10",10.83
"1415","2012-08-13",10.3
"1416","2012-08-14",10.24
"1417","2012-08-15",10.41
"1418","2012-08-16",10.7
"1419","2012-08-17",10.85
"1420","2012-08-20",11
"1421","2012-08-21",11.34
"1422","2012-08-22",11.95
"1423","2012-08-23",11.99
"1424","2012-08-24",12.07
"1425","2012-08-27",12.43
"1426","2012-08-28",12.25
"1427","2012-08-29",12.11
"1428","2012-08-30",12.03
"1429","2012-08-31",12.05
"1430","2012-09-04",12.36
"1431","2012-09-05",12.48
"1432","2012-09-06",12.52
"1433","2012-09-07",12.63
"1434","2012-09-10",12.71
"1435","2012-09-11",12.71
"1436","2012-09-12",12.81
"1437","2012-09-13",13.01
"1438","2012-09-14",13.07
"1439","2012-09-17",13.15
"1440","2012-09-18",13.05
"1441","2012-09-19",13.06
"1442","2012-09-20",13.09
"1443","2012-09-21",13.23
"1444","2012-09-24",13.25
"1445","2012-09-25",13.23
"1446","2012-09-26",13.43
"1447","2012-09-27",13.56
"1448","2012-09-28",13.66
"1449","2012-10-01",13.68
"1450","2012-10-02",13.57
"1451","2012-10-03",13.58
"1452","2012-10-04",13.69
"1453","2012-10-05",13.46
"1454","2012-10-08",13.48
"1455","2012-10-09",13.46
"1456","2012-10-10",13.47
"1457","2012-10-11",13.52
"1458","2012-10-12",13.51
"1459","2012-10-15",13.41
"1460","2012-10-16",13.12
"1461","2012-10-17",13.05
"1462","2012-10-18",13.01
"1463","2012-10-19",13
"1464","2012-10-22",13.4
"1465","2012-10-23",13.34
"1466","2012-10-24",13.5
"1467","2012-10-25",13.02
"1468","2012-10-26",13.11
"1469","2012-10-31",13.24
"1470","2012-11-01",14.04
"1471","2012-11-02",13.87
"1472","2012-11-05",14.59
"1473","2012-11-06",14.61
"1474","2012-11-07",14.46
"1475","2012-11-08",14.37
"1476","2012-11-09",14.47
"1477","2012-11-12",14.71
"1478","2012-11-13",14.4
"1479","2012-11-14",14.05
"1480","2012-11-15",13.25
"1481","2012-11-16",13.29
"1482","2012-11-19",13.58
"1483","2012-11-20",13.51
"1484","2012-11-21",13.59
"1485","2012-11-23",13.57
"1486","2012-11-26",13.88
"1487","2012-11-27",13.83
"1488","2012-11-28",13.75
"1489","2012-11-29",13.87
"1490","2012-11-30",13.88
"1491","2012-12-03",14.63
"1492","2012-12-04",14.72
"1493","2012-12-05",14.42
"1494","2012-12-06",14.62
"1495","2012-12-07",14.28
"1496","2012-12-10",14.1
"1497","2012-12-11",14.43
"1498","2012-12-12",14.3
"1499","2012-12-13",14.08
"1500","2012-12-14",14.11
"1501","2012-12-17",14.49
"1502","2012-12-18",14.52
"1503","2012-12-19",14.37
"1504","2012-12-20",14.21
"1505","2012-12-21",14.03
"1506","2012-12-24",13.8
"1507","2012-12-26",13.7
"1508","2012-12-27",13.69
"1509","2012-12-28",13.55
"1510","2012-12-31",13.78
"1511","2013-01-02",14.52
"1512","2013-01-03",14.53
"1513","2013-01-04",14.49
"1514","2013-01-07",14.11
"1515","2013-01-08",14.43
"1516","2013-01-09",15.73
"1517","2013-01-10",15.92
"1518","2013-01-11",15.99
"1519","2013-01-14",15.72
"1520","2013-01-15",16.02
"1521","2013-01-16",14.8
"1522","2013-01-17",15.28
"1523","2013-01-18",15.03
"1524","2013-01-22",15.32
"1525","2013-01-23",14.9
"1526","2013-01-24",13.84
"1527","2013-01-25",14.41
"1528","2013-01-28",14.63
"1529","2013-01-29",14.67
"1530","2013-01-30",14.94
"1531","2013-01-31",15.02
"1532","2013-02-01",15.36
"1533","2013-02-04",15.49
"1534","2013-02-05",15.81
"1535","2013-02-06",15.99
"1536","2013-02-07",15.87
"1537","2013-02-08",15.92
"1538","2013-02-11",15.95
"1539","2013-02-12",15.89
"1540","2013-02-13",16
"1541","2013-02-14",15.87
"1542","2013-02-15",16.959999
"1543","2013-02-19",16.940001
"1544","2013-02-20",16.25
"1545","2013-02-21",15.8
"1546","2013-02-22",16.120001
"1547","2013-02-25",15.26
"1548","2013-02-26",15.11
"1549","2013-02-27",15.81
"1550","2013-02-28",15.54
"1551","2013-03-01",15.69
"1552","2013-03-04",15.96
"1553","2013-03-05",16.110001
"1554","2013-03-06",15.66
"1555","2013-03-07",16.709999
"1556","2013-03-08",16.620001
"1557","2013-03-11",16.280001
"1558","2013-03-12",16.1
"1559","2013-03-13",16.200001
"1560","2013-03-14",16.379999
"1561","2013-03-15",15.93
"1562","2013-03-18",15.92
"1563","2013-03-19",15.81
"1564","2013-03-20",16.139999
"1565","2013-03-21",16
"1566","2013-03-22",16.08
"1567","2013-03-25",16.530001
"1568","2013-03-26",16.200001
"1569","2013-03-27",16.120001
"1570","2013-03-28",16.02
"1571","2013-04-01",15.3
"1572","2013-04-02",15.35
"1573","2013-04-03",15.05
"1574","2013-04-04",15.05
"1575","2013-04-05",15.7
"1576","2013-04-08",15.56
"1577","2013-04-09",15.57
"1578","2013-04-10",16.030001
"1579","2013-04-11",15.76
"1580","2013-04-12",15.65
"1581","2013-04-15",14.95
"1582","2013-04-16",15.12
"1583","2013-04-17",14.95
"1584","2013-04-18",14.95
"1585","2013-04-19",15.15
"1586","2013-04-22",14.96
"1587","2013-04-23",15.43
"1588","2013-04-24",15.62
"1589","2013-04-25",17.540001
"1590","2013-04-26",17.1
"1591","2013-04-29",16.99
"1592","2013-04-30",17.110001
"1593","2013-05-01",17.02
"1594","2013-05-02",17.27
"1595","2013-05-03",17.440001
"1596","2013-05-06",17.9
"1597","2013-05-07",18.18
"1598","2013-05-08",18.809999
"1599","2013-05-09",18.790001
"1600","2013-05-10",18.85
"1601","2013-05-13",18.790001
"1602","2013-05-14",18.99
"1603","2013-05-15",18.83
"1604","2013-05-16",18.75
"1605","2013-05-17",18.790001
"1606","2013-05-20",18.65
"1607","2013-05-21",18.67
"1608","2013-05-22",18.33
"1609","2013-05-23",18.129999
"1610","2013-05-24",17.780001
"1611","2013-05-28",18.59
"1612","2013-05-29",18.360001
"1613","2013-05-30",18.68
"1614","2013-05-31",18.33
"1615","2013-06-03",18.639999
"1616","2013-06-04",18.49
"1617","2013-06-05",18.07
"1618","2013-06-06",18.219999
"1619","2013-06-07",18.43
"1620","2013-06-10",18.700001
"1621","2013-06-11",18.57
"1622","2013-06-12",18.5
"1623","2013-06-13",18.74
"1624","2013-06-14",17.780001
"1625","2013-06-17",18.17
"1626","2013-06-18",18.52
"1627","2013-06-19",18.440001
"1628","2013-06-20",17.49
"1629","2013-06-21",17.76
"1630","2013-06-24",17.860001
"1631","2013-06-25",17.809999
"1632","2013-06-26",18.24
"1633","2013-06-27",18.540001
"1634","2013-06-28",18.43
"1635","2013-07-01",18.450001
"1636","2013-07-02",18.360001
"1637","2013-07-03",18.34
"1638","2013-07-05",18.540001
"1639","2013-07-08",18.610001
"1640","2013-07-09",18.700001
"1641","2013-07-10",18.73
"1642","2013-07-11",19.48
"1643","2013-07-12",19.82
"1644","2013-07-15",20.209999
"1645","2013-07-16",20.35
"1646","2013-07-17",20.41
"1647","2013-07-18",20.280001
"1648","2013-07-19",20.08
"1649","2013-07-22",20.120001
"1650","2013-07-23",20.02
"1651","2013-07-24",20.15
"1652","2013-07-25",20.93
"1653","2013-07-26",21.120001
"1654","2013-07-29",20.84
"1655","2013-07-30",20.99
"1656","2013-07-31",20.52
"1657","2013-08-01",20.950001
"1658","2013-08-02",21.51
"1659","2013-08-05",21.77
"1660","2013-08-06",21.34
"1661","2013-08-07",21.25
"1662","2013-08-08",20.82
"1663","2013-08-09",20.41
"1664","2013-08-12",21.48
"1665","2013-08-13",21.540001
"1666","2013-08-14",20.969999
"1667","2013-08-15",20.049999
"1668","2013-08-16",20.18
"1669","2013-08-19",20.08
"1670","2013-08-20",20.32
"1671","2013-08-21",20.27
"1672","2013-08-22",20.549999
"1673","2013-08-23",20.52
"1674","2013-08-26",20.370001
"1675","2013-08-27",19.4
"1676","2013-08-28",19.690001
"1677","2013-08-29",20.389999
"1678","2013-08-30",19.85
"1679","2013-09-03",20.27
"1680","2013-09-04",20.83
"1681","2013-09-05",21
"1682","2013-09-06",21.120001
"1683","2013-09-09",21.309999
"1684","2013-09-10",21.870001
"1685","2013-09-11",21.91
"1686","2013-09-12",21.299999
"1687","2013-09-13",21.280001
"1688","2013-09-16",20.98
"1689","2013-09-17",21.42
"1690","2013-09-18",21.530001
"1691","2013-09-19",21.540001
"1692","2013-09-20",21.75
"1693","2013-09-23",21.51
"1694","2013-09-24",21.379999
"1695","2013-09-25",21.66
"1696","2013-09-26",22.059999
"1697","2013-09-27",21.540001
"1698","2013-09-30",21.23
"1699","2013-10-01",21.440001
"1700","2013-10-02",21.35
"1701","2013-10-03",21.6
"1702","2013-10-04",22.129999
"1703","2013-10-07",22.059999
"1704","2013-10-08",21.379999
"1705","2013-10-09",20.74
"1706","2013-10-10",21.719999
"1707","2013-10-11",22.059999
"1708","2013-10-14",22.389999
"1709","2013-10-15",22.120001
"1710","2013-10-16",22.459999
"1711","2013-10-17",22.83
"1712","2013-10-18",23.09
"1713","2013-10-21",22.690001
"1714","2013-10-22",22.889999
"1715","2013-10-23",22.280001
"1716","2013-10-24",22.98
"1717","2013-10-25",22.91
"1718","2013-10-28",22.950001
"1719","2013-10-29",23.059999
"1720","2013-10-30",22.65
"1721","2013-10-31",22.969999
"1722","2013-11-01",22.879999
"1723","2013-11-04",23.120001
"1724","2013-11-05",23.209999
"1725","2013-11-06",22.799999
"1726","2013-11-07",22.27
"1727","2013-11-08",22.67
"1728","2013-11-11",22.48
"1729","2013-11-12",22.299999
"1730","2013-11-13",22.879999
"1731","2013-11-14",22.799999
"1732","2013-11-15",23.15
"1733","2013-11-18",22.68
"1734","2013-11-19",22.57
"1735","2013-11-20",22.389999
"1736","2013-11-21",22.83
"1737","2013-11-22",22.52
"1738","2013-11-25",22.67
"1739","2013-11-26",23.16
"1740","2013-11-27",23.25
"1741","2013-11-29",23.200001
"1742","2013-12-02",23.16
"1743","2013-12-03",22.92
"1744","2013-12-04",23.030001
"1745","2013-12-05",23
"1746","2013-12-06",23.129999
"1747","2013-12-09",23.41
"1748","2013-12-10",23.549999
"1749","2013-12-11",23.459999
"1750","2013-12-12",23.27
"1751","2013-12-13",23.309999
"1752","2013-12-16",23.27
"1753","2013-12-17",23.83
"1754","2013-12-18",24.23
"1755","2013-12-19",23.9
"1756","2013-12-20",24.51
"1757","2013-12-23",24.75
"1758","2013-12-24",25.040001
"1759","2013-12-26",25.26
"1760","2013-12-27",25.24
"1761","2013-12-30",25.200001
"1762","2013-12-31",25.620001
"1763","2014-01-02",25.049999
"1764","2014-01-03",25.27
"1765","2014-01-06",24.52
"1766","2014-01-07",25.059999
"1767","2014-01-08",25.16
"1768","2014-01-09",25.16
"1769","2014-01-10",25.120001
"1770","2014-01-13",24.629999
"1771","2014-01-14",24.82
"1772","2014-01-15",25.809999
"1773","2014-01-16",25.700001
"1774","2014-01-17",25.309999
"1775","2014-01-21",25.49
"1776","2014-01-22",26.41
"1777","2014-01-23",26.049999
"1778","2014-01-24",24.83
"1779","2014-01-27",24.200001
"1780","2014-01-28",24.17
"1781","2014-01-29",23.690001
"1782","2014-01-30",23.75
"1783","2014-01-31",23.700001
"1784","2014-02-03",22.42
"1785","2014-02-04",22.66
"1786","2014-02-05",21.9
"1787","2014-02-06",23.700001
"1788","2014-02-07",24.01
"1789","2014-02-10",23.059999
"1790","2014-02-11",22.969999
"1791","2014-02-12",22.74
"1792","2014-02-13",22.4
"1793","2014-02-14",22.24
"1794","2014-02-18",22.459999
"1795","2014-02-19",22.18
"1796","2014-02-20",21.92
"1797","2014-02-21",21.24
"1798","2014-02-24",21.35
"1799","2014-02-25",20.92
"1800","2014-02-26",21.09
"1801","2014-02-27",20.799999
"1802","2014-02-28",20.389999
"1803","2014-03-03",19.360001
"1804","2014-03-04",20
"1805","2014-03-05",19.709999
"1806","2014-03-06",19.76
"1807","2014-03-07",19.790001
"1808","2014-03-10",19.780001
"1809","2014-03-11",19.52
"1810","2014-03-12",19.59
"1811","2014-03-13",19.200001
"1812","2014-03-14",19.040001
"1813","2014-03-17",19.190001
"1814","2014-03-18",19.35
"1815","2014-03-19",19.48
"1816","2014-03-20",19.940001
"1817","2014-03-21",19.700001
"1818","2014-03-24",18.870001
"1819","2014-03-25",18.139999
"1820","2014-03-26",17.59
"1821","2014-03-27",17.879999
"1822","2014-03-28",17.99
"1823","2014-03-31",18.17
"1824","2014-04-01",18.17
"1825","2014-04-02",18.18
"1826","2014-04-03",17.9
"1827","2014-04-04",17.469999
"1828","2014-04-07",17.42
"1829","2014-04-08",17.530001
"1830","2014-04-09",18.02
"1831","2014-04-10",17.43
"1832","2014-04-11",17.360001
"1833","2014-04-14",17.23
"1834","2014-04-15",17.32
"1835","2014-04-16",17.42
"1836","2014-04-17",17.379999
"1837","2014-04-21",17.52
"1838","2014-04-22",18.459999
"1839","2014-04-23",18.4
"1840","2014-04-24",18.82
"1841","2014-04-25",19.32
"1842","2014-04-28",18.950001
"1843","2014-04-29",18.940001
"1844","2014-04-30",18.77
"1845","2014-05-01",18.93
"1846","2014-05-02",18.99
"1847","2014-05-05",18.67
"1848","2014-05-06",18.32
"1849","2014-05-07",18.309999
"1850","2014-05-08",17.84
"1851","2014-05-09",18.379999
"1852","2014-05-12",18.84
"1853","2014-05-13",19.07
"1854","2014-05-14",18.969999
"1855","2014-05-15",18.620001
"1856","2014-05-16",18.719999
"1857","2014-05-19",18.809999
"1858","2014-05-20",18.459999
"1859","2014-05-21",18.950001
"1860","2014-05-22",19.26
"1861","2014-05-23",19.66
"1862","2014-05-27",20.059999
"1863","2014-05-28",20.07
"1864","2014-05-29",20.059999
"1865","2014-05-30",19.92
"1866","2014-06-02",19.41
"1867","2014-06-03",19.25
"1868","2014-06-04",19.49
"1869","2014-06-05",19.950001
"1870","2014-06-06",19.950001
"1871","2014-06-09",19.82
"1872","2014-06-10",19.370001
"1873","2014-06-11",19.709999
"1874","2014-06-12",19.870001
"1875","2014-06-13",20.030001
"1876","2014-06-16",20.799999
"1877","2014-06-17",20.790001
"1878","2014-06-18",20.85
"1879","2014-06-19",20.790001
"1880","2014-06-20",20.969999
"1881","2014-06-23",21.25
"1882","2014-06-24",21.15
"1883","2014-06-25",20.85
"1884","2014-06-26",20.91
"1885","2014-06-27",21.290001
"1886","2014-06-30",21.219999
"1887","2014-07-01",21.959999
"1888","2014-07-02",21.700001
"1889","2014-07-03",21.67
"1890","2014-07-07",21.459999
"1891","2014-07-08",21.5
"1892","2014-07-09",21.540001
"1893","2014-07-10",21.51
"1894","2014-07-11",21.309999
"1895","2014-07-14",21.469999
"1896","2014-07-15",21.07
"1897","2014-07-16",20.879999
"1898","2014-07-17",20.76
"1899","2014-07-18",20.9
"1900","2014-07-21",20.959999
"1901","2014-07-22",21.040001
"1902","2014-07-23",20.719999
"1903","2014-07-24",20.34
"1904","2014-07-25",20.02
"1905","2014-07-28",20.299999
"1906","2014-07-29",19.5
"1907","2014-07-30",19.65
"1908","2014-07-31",19.16
"1909","2014-08-01",19.200001
"1910","2014-08-04",19.33
"1911","2014-08-05",19.32
"1912","2014-08-06",19.5
"1913","2014-08-07",19.15
"1914","2014-08-08",19.219999
"1915","2014-08-11",19.24
"1916","2014-08-12",19.33
"1917","2014-08-13",19.549999
"1918","2014-08-14",19.549999
"1919","2014-08-15",19.57
"1920","2014-08-18",19.66
"1921","2014-08-19",19.629999
"1922","2014-08-20",19.75
"1923","2014-08-21",19.959999
"1924","2014-08-22",20.030001
"1925","2014-08-25",19.940001
