"","date","HSDT"
"1005","2018-06-22",11.84
"1006","2018-06-25",10.06
"1007","2018-06-26",10.11
"1008","2018-06-27",10
"1009","2018-06-28",9.96
"1010","2018-06-29",9.52
"1011","2018-07-02",9.67
"1012","2018-07-03",9.81
"1013","2018-07-05",9.65
"1014","2018-07-06",9.12
"1015","2018-07-09",9.63
"1016","2018-07-10",9.8
"1017","2018-07-11",9.35
"1018","2018-07-12",9.48
"1019","2018-07-13",9.4
"1020","2018-07-16",9.53
"1021","2018-07-17",9.42
"1022","2018-07-18",9.29
"1023","2018-07-19",9.02
"1024","2018-07-20",8.76
"1025","2018-07-23",9.48
"1026","2018-07-24",9.82
"1027","2018-07-25",9.52
"1028","2018-07-26",9.15
"1029","2018-07-27",9.04
"1030","2018-07-30",9.03
"1031","2018-07-31",9.16
"1032","2018-08-01",9.16
"1033","2018-08-02",9.2
"1034","2018-08-03",9.08
"1035","2018-08-06",9.49
"1036","2018-08-07",9.48
"1037","2018-08-08",9.29
"1038","2018-08-09",9.17
"1039","2018-08-10",9.11
"1040","2018-08-13",9.27
"1041","2018-08-14",9.73
"1042","2018-08-15",9.49
"1043","2018-08-16",9.815
"1044","2018-08-17",10.04
"1045","2018-08-20",10.02
"1046","2018-08-21",9.91
"1047","2018-08-22",10.17
"1048","2018-08-23",10.17
"1049","2018-08-24",10.11
"1050","2018-08-27",9.99
"1051","2018-08-28",9.89
"1052","2018-08-29",9.88
"1053","2018-08-30",9.95
"1054","2018-08-31",10.02
"1055","2018-09-04",10.21
"1056","2018-09-05",10.41
"1057","2018-09-06",10.23
"1058","2018-09-07",10.29
"1059","2018-09-10",10.33
"1060","2018-09-11",9.99
"1061","2018-09-12",10.1
"1062","2018-09-13",9.98
"1063","2018-09-14",9.82
"1064","2018-09-17",9.93
"1065","2018-09-18",9.64
"1066","2018-09-19",9.79
"1067","2018-09-20",9.79
"1068","2018-09-21",9.76
"1069","2018-09-24",9.71
"1070","2018-09-25",9.75
"1071","2018-09-26",9.83
"1072","2018-09-27",9.49
"1073","2018-09-28",9.79
"1074","2018-10-01",9.38
"1075","2018-10-02",9.1
"1076","2018-10-03",9.07
"1077","2018-10-04",8.96
"1078","2018-10-05",8.46
"1079","2018-10-08",8.25
"1080","2018-10-09",8.42
"1081","2018-10-10",8.42
"1082","2018-10-11",8.49
"1083","2018-10-12",8.45
"1084","2018-10-15",8.75
"1085","2018-10-16",8.75
"1086","2018-10-17",8.6
"1087","2018-10-18",8.83
"1088","2018-10-19",8.77
"1089","2018-10-22",10.16
"1090","2018-10-23",9.93
"1091","2018-10-24",9.23
"1092","2018-10-25",9.98
"1093","2018-10-26",9.66
"1094","2018-10-29",9.71
"1095","2018-10-30",9.62
"1096","2018-10-31",10.24
"1097","2018-11-01",10.01
"1098","2018-11-02",9.7
"1099","2018-11-05",9.72
"1100","2018-11-06",10.32
"1101","2018-11-07",10.55
"1102","2018-11-08",10.7
"1103","2018-11-09",10.26
"1104","2018-11-12",9.96
"1105","2018-11-13",9.74
"1106","2018-11-14",9.24
"1107","2018-11-15",8.03
"1108","2018-11-16",8.1
"1109","2018-11-19",8
"1110","2018-11-20",8.17
"1111","2018-11-21",8.22
"1112","2018-11-23",8.44
"1113","2018-11-26",8.3
"1114","2018-11-27",8.26
"1115","2018-11-28",8.42
"1116","2018-11-29",8.43
"1117","2018-11-30",8.3
"1118","2018-12-03",8.66
"1119","2018-12-04",8.94
"1120","2018-12-06",8.87
"1121","2018-12-07",9.16
"1122","2018-12-10",10.29
"1123","2018-12-11",10
"1124","2018-12-12",9.74
"1125","2018-12-13",9.99
"1126","2018-12-14",9.93
"1127","2018-12-17",9.42
"1128","2018-12-18",9
"1129","2018-12-19",9.03
"1130","2018-12-20",9.35
"1131","2018-12-21",9.29
"1132","2018-12-24",9.17
"1133","2018-12-26",9.21
"1134","2018-12-27",9.02
"1135","2018-12-28",9
"1136","2018-12-31",9.16
"1137","2019-01-02",9.11
"1138","2019-01-03",9.16
"1139","2019-01-04",9.02
"1140","2019-01-07",9.1
"1141","2019-01-08",8.79
"1142","2019-01-09",8.94
"1143","2019-01-10",8.78
"1144","2019-01-11",8.86
"1145","2019-01-14",8.19
"1146","2019-01-15",8.35
"1147","2019-01-16",8.51
"1148","2019-01-17",8.3
"1149","2019-01-18",8.33
"1150","2019-01-22",7.65
"1151","2019-01-23",7.36
"1152","2019-01-24",7.61
"1153","2019-01-25",7.13
"1154","2019-01-28",7.33
"1155","2019-01-29",7.19
"1156","2019-01-30",7.48
"1157","2019-01-31",7.36
"1158","2019-02-01",7.42
"1159","2019-02-04",7.26
"1160","2019-02-05",7.16
"1161","2019-02-06",7.08
"1162","2019-02-07",7.19
"1163","2019-02-08",7.22
"1164","2019-02-11",7.1
"1165","2019-02-12",7.09
"1166","2019-02-13",7.21
"1167","2019-02-14",7.3
"1168","2019-02-15",7.67
"1169","2019-02-19",7.57
"1170","2019-02-20",7.39
"1171","2019-02-21",7.4
"1172","2019-02-22",7.32
"1173","2019-02-25",7.24
"1174","2019-02-26",7.29
"1175","2019-02-27",7.15
"1176","2019-02-28",7.09
"1177","2019-03-01",7.1
"1178","2019-03-04",6.96
"1179","2019-03-05",6.82
"1180","2019-03-06",6.5
"1181","2019-03-07",6.43
"1182","2019-03-08",6.26
"1183","2019-03-11",6.36
"1184","2019-03-12",6.67
"1185","2019-03-13",6.98
"1186","2019-03-14",6.55
"1187","2019-03-15",7.13
"1188","2019-03-18",6.85
"1189","2019-03-19",7
"1190","2019-03-20",6.91
"1191","2019-03-21",6.6
"1192","2019-03-22",6.8
"1193","2019-03-25",6.85
"1194","2019-03-26",6.75
"1195","2019-03-27",6.77
"1196","2019-03-28",6.76
"1197","2019-03-29",6.66
"1198","2019-04-01",6.77
"1199","2019-04-02",6.66
"1200","2019-04-03",6.55
"1201","2019-04-04",6.45
"1202","2019-04-05",6.46
"1203","2019-04-08",6.37
"1204","2019-04-09",6.21
"1205","2019-04-10",2.1
"1206","2019-04-11",1.9
"1207","2019-04-12",2.03
"1208","2019-04-15",2.31
"1209","2019-04-16",2.64
"1210","2019-04-17",2.91
"1211","2019-04-18",2.92
"1212","2019-04-22",2.72
"1213","2019-04-23",2.49
"1214","2019-04-24",2.43
"1215","2019-04-25",2.31
"1216","2019-04-26",2.45
"1217","2019-04-29",2.4
"1218","2019-04-30",2.45
"1219","2019-05-01",2.38
"1220","2019-05-02",2.34
"1221","2019-05-03",2.35
"1222","2019-05-06",2.31
"1223","2019-05-07",2.36
"1224","2019-05-08",2.29
"1225","2019-05-09",2.25
"1226","2019-05-10",2.02
"1227","2019-05-13",1.98
"1228","2019-05-14",2.1
"1229","2019-05-15",2.06
"1230","2019-05-16",2.19
"1231","2019-05-17",2.27
"1232","2019-05-20",2.46
"1233","2019-05-21",2.34
"1234","2019-05-22",2.51
"1235","2019-05-23",2.45
"1236","2019-05-24",2.55
"1237","2019-05-28",2.52
"1238","2019-05-29",2.55
"1239","2019-05-30",2.61
"1240","2019-05-31",2.61
"1241","2019-06-03",2.65
"1242","2019-06-04",2.82
"1243","2019-06-05",3
"1244","2019-06-06",2.97
"1245","2019-06-07",2.92
"1246","2019-06-10",2.97
"1247","2019-06-11",2.98
"1248","2019-06-12",3
"1249","2019-06-13",3
"1250","2019-06-14",2.92
"1251","2019-06-17",2.77
"1252","2019-06-18",2.92
"1253","2019-06-19",2.85
"1254","2019-06-20",2.73
"1255","2019-06-21",2.69
"1256","2019-06-24",2.57
"1257","2019-06-25",2.54
"1258","2019-06-26",2.36
"1259","2019-06-27",2.34
"1260","2019-06-28",2.2
"1261","2019-07-01",2.24
"1262","2019-07-02",2.22
"1263","2019-07-03",2.19
"1264","2019-07-05",2.17
"1265","2019-07-08",2.05
"1266","2019-07-09",2.17
"1267","2019-07-10",2.3
"1268","2019-07-11",2.37
"1269","2019-07-12",2.35
"1270","2019-07-15",2.28
"1271","2019-07-16",2.35
"1272","2019-07-17",2.28
"1273","2019-07-18",2.29
"1274","2019-07-19",2.36
"1275","2019-07-22",2.29
"1276","2019-07-23",2.23
"1277","2019-07-24",2.25
"1278","2019-07-25",2.18
"1279","2019-07-26",2.12
"1280","2019-07-29",2.06
"1281","2019-07-30",2.12
"1282","2019-07-31",2.23
"1283","2019-08-01",2.16
"1284","2019-08-02",2.15
"1285","2019-08-05",2.05
"1286","2019-08-06",1.91
"1287","2019-08-07",2.03
"1288","2019-08-08",2.15
"1289","2019-08-09",2.03
"1290","2019-08-12",1.96
"1291","2019-08-13",1.86
"1292","2019-08-14",1.99
"1293","2019-08-15",2
"1294","2019-08-16",2.15
"1295","2019-08-19",1.93
"1296","2019-08-20",1.87
"1297","2019-08-21",1.94
"1298","2019-08-22",1.87
"1299","2019-08-23",1.94
"1300","2019-08-26",2
"1301","2019-08-27",1.89
"1302","2019-08-28",1.92
"1303","2019-08-29",1.96
"1304","2019-08-30",1.97
"1305","2019-09-03",1.96
"1306","2019-09-04",1.85
"1307","2019-09-05",1.89
"1308","2019-09-06",1.81
"1309","2019-09-09",1.85
"1310","2019-09-10",1.82
"1311","2019-09-11",1.94
"1312","2019-09-12",1.88
"1313","2019-09-13",1.92
"1314","2019-09-16",1.74
"1315","2019-09-17",1.75
"1316","2019-09-18",1.75
"1317","2019-09-19",1.76
"1318","2019-09-20",1.71
"1319","2019-09-23",1.73
"1320","2019-09-24",1.75
"1321","2019-09-25",1.7
"1322","2019-09-26",1.74
"1323","2019-09-27",1.69
"1324","2019-09-30",1.65
"1325","2019-10-01",1.68
"1326","2019-10-02",1.68
"1327","2019-10-03",1.65
"1328","2019-10-04",1.7
"1329","2019-10-07",1.74
"1330","2019-10-08",1.78
"1331","2019-10-09",1.66
"1332","2019-10-10",1.55
"1333","2019-10-11",1.555
"1334","2019-10-14",1.45
"1335","2019-10-15",1.62
"1336","2019-10-16",1.62
"1337","2019-10-17",1.61
"1338","2019-10-18",1.63
"1339","2019-10-21",1.65
"1340","2019-10-22",1.56
"1341","2019-10-23",1.56
"1342","2019-10-24",1.59
"1343","2019-10-25",1.5
"1344","2019-10-28",1.45
"1345","2019-10-29",1.4
"1346","2019-10-30",1.45
"1347","2019-10-31",1.48
"1348","2019-11-01",1.395
"1349","2019-11-04",1.33
"1350","2019-11-05",1.21
"1351","2019-11-06",1.15
"1352","2019-11-07",0.95
"1353","2019-11-08",0.97
"1354","2019-11-11",1.049
"1355","2019-11-12",0.883
"1356","2019-11-13",0.865
"1357","2019-11-14",0.82
"1358","2019-11-15",0.831
"1359","2019-11-18",0.73
"1360","2019-11-19",0.72
"1361","2019-11-20",0.6
"1362","2019-11-21",0.595
"1363","2019-11-22",0.4
"1364","2019-11-25",0.37
"1365","2019-11-26",0.404
"1366","2019-11-27",0.43
"1367","2019-11-29",0.52
"1368","2019-12-02",0.54
"1369","2019-12-03",0.528
"1370","2019-12-04",0.535
"1371","2019-12-05",0.53
"1372","2019-12-06",0.462
"1373","2019-12-09",0.472
"1374","2019-12-10",0.467
"1375","2019-12-11",0.461
"1376","2019-12-12",0.463
"1377","2019-12-13",0.44
"1378","2019-12-16",0.45
"1379","2019-12-17",0.466
"1380","2019-12-18",0.42
"1381","2019-12-19",0.655
"1382","2019-12-20",0.595
"1383","2019-12-23",0.62
"1384","2019-12-24",1.02
"1385","2019-12-26",1.05
"1386","2019-12-27",0.95
"1387","2019-12-30",0.99
"1388","2019-12-31",0.97
"1389","2020-01-02",0.877
"1390","2020-01-03",0.847
"1391","2020-01-06",0.899
"1392","2020-01-07",0.925
"1393","2020-01-08",0.971
"1394","2020-01-09",0.94
"1395","2020-01-10",0.95
"1396","2020-01-13",0.919
"1397","2020-01-14",0.948
"1398","2020-01-15",1.04
"1399","2020-01-16",1.26
"1400","2020-01-17",1.12
"1401","2020-01-21",1.15
"1402","2020-01-22",1.2
"1403","2020-01-23",1.46
"1404","2020-01-24",1.28
"1405","2020-01-27",1.21
"1406","2020-01-28",1.105
"1407","2020-01-29",1.01
"1408","2020-01-30",0.98
"1409","2020-01-31",1.01
"1410","2020-02-03",0.98
"1411","2020-02-04",0.995
"1412","2020-02-05",1.059
"1413","2020-02-06",1.06
"1414","2020-02-07",0.996
"1415","2020-02-10",1.01
"1416","2020-02-11",0.995
"1417","2020-02-12",0.944
"1418","2020-02-13",0.885
"1419","2020-02-14",0.85
"1420","2020-02-18",0.9
"1421","2020-02-19",0.931
"1422","2020-02-20",0.934
"1423","2020-02-21",0.92
"1424","2020-02-24",0.92
"1425","2020-02-25",0.92
"1426","2020-02-26",0.902
"1427","2020-02-27",0.885
"1428","2020-02-28",0.91
"1429","2020-03-02",0.85
"1430","2020-03-03",0.82
"1431","2020-03-04",0.755
"1432","2020-03-05",0.72
"1433","2020-03-06",0.741
"1434","2020-03-09",0.668
"1435","2020-03-10",0.551
"1436","2020-03-11",0.54
"1437","2020-03-12",0.499
"1438","2020-03-13",0.47
"1439","2020-03-16",0.46
"1440","2020-03-17",0.456
"1441","2020-03-18",0.3
"1442","2020-03-19",0.3
"1443","2020-03-20",0.318
"1444","2020-03-23",0.312
"1445","2020-03-24",0.31
"1446","2020-03-25",0.309
"1447","2020-03-26",0.335
"1448","2020-03-27",0.34
"1449","2020-03-30",0.34
"1450","2020-03-31",0.33
"1451","2020-04-01",0.32
"1452","2020-04-02",0.301
"1453","2020-04-03",0.28
"1454","2020-04-06",0.27
"1455","2020-04-07",0.25
"1456","2020-04-08",0.258
"1457","2020-04-09",0.263
"1458","2020-04-13",0.275
"1459","2020-04-14",0.27
"1460","2020-04-15",0.27
"1461","2020-04-16",0.32
"1462","2020-04-17",0.297
"1463","2020-04-20",0.329
"1464","2020-04-21",0.3
"1465","2020-04-22",0.31
"1466","2020-04-23",0.32
"1467","2020-04-24",0.31
"1468","2020-04-27",0.323
"1469","2020-04-28",0.42
"1470","2020-04-29",0.404
"1471","2020-04-30",0.429
"1472","2020-05-01",0.475
"1473","2020-05-04",0.493
"1474","2020-05-05",0.47
"1475","2020-05-06",0.432
"1476","2020-05-07",0.451
"1477","2020-05-08",0.426
"1478","2020-05-11",0.425
"1479","2020-05-12",0.65
"1480","2020-05-13",0.569
"1481","2020-05-14",0.524
"1482","2020-05-15",0.499
"1483","2020-05-18",0.54
"1484","2020-05-19",0.533
"1485","2020-05-20",0.52
"1486","2020-05-21",0.553
"1487","2020-05-22",0.57
"1488","2020-05-26",0.56
"1489","2020-05-27",0.535
"1490","2020-05-28",0.521
"1491","2020-05-29",0.494
"1492","2020-06-01",0.5
"1493","2020-06-02",0.527
"1494","2020-06-03",0.529
"1495","2020-06-04",0.53
"1496","2020-06-05",0.534
"1497","2020-06-08",0.7
"1498","2020-06-09",0.595
"1499","2020-06-10",0.545
"1500","2020-06-11",0.467
"1501","2020-06-12",0.458
"1502","2020-06-15",0.49
"1503","2020-06-16",0.51
"1504","2020-06-17",0.485
"1505","2020-06-18",0.493
"1506","2020-06-19",0.452
"1507","2020-06-22",0.457
"1508","2020-06-23",0.442
"1509","2020-06-24",0.422
"1510","2020-06-25",0.427
"1511","2020-06-26",0.383
"1512","2020-06-29",0.421
"1513","2020-06-30",0.427
"1514","2020-07-01",0.429
"1515","2020-07-02",0.438
"1516","2020-07-06",0.476
"1517","2020-07-07",0.52
"1518","2020-07-08",0.494
"1519","2020-07-09",0.477
"1520","2020-07-10",0.48
"1521","2020-07-13",0.486
"1522","2020-07-14",0.536
"1523","2020-07-15",0.517
"1524","2020-07-16",0.501
"1525","2020-07-17",0.52
"1526","2020-07-20",0.557
"1527","2020-07-21",0.567
"1528","2020-07-22",0.621
"1529","2020-07-23",0.56
"1530","2020-07-24",0.535
"1531","2020-07-27",0.55
"1532","2020-07-28",0.53
"1533","2020-07-29",0.55
"1534","2020-07-30",0.542
"1535","2020-07-31",0.555
"1536","2020-08-03",0.53
"1537","2020-08-04",0.591
"1538","2020-08-05",0.614
"1539","2020-08-06",0.57
"1540","2020-08-07",0.535
"1541","2020-08-10",0.536
"1542","2020-08-11",0.527
"1543","2020-08-12",0.472
"1544","2020-08-13",0.483
"1545","2020-08-14",0.477
"1546","2020-08-17",0.47
"1547","2020-08-18",0.456
"1548","2020-08-19",0.445
"1549","2020-08-20",0.455
"1550","2020-08-21",0.431
"1551","2020-08-24",0.424
"1552","2020-08-25",0.419
"1553","2020-08-26",0.472
"1554","2020-08-27",0.487
"1555","2020-08-28",0.49
"1556","2020-08-31",0.499
"1557","2020-09-01",0.49
"1558","2020-09-02",0.436
"1559","2020-09-03",0.43
"1560","2020-09-04",0.396
"1561","2020-09-08",0.435
"1562","2020-09-09",0.437
"1563","2020-09-10",0.418
"1564","2020-09-11",0.42
"1565","2020-09-14",0.427
"1566","2020-09-15",0.431
"1567","2020-09-16",0.432
"1568","2020-09-17",0.421
"1569","2020-09-18",0.418
"1570","2020-09-21",0.392
"1571","2020-09-22",0.383
"1572","2020-09-23",0.405
"1573","2020-09-24",0.393
"1574","2020-09-25",0.39
"1575","2020-09-28",0.39
"1576","2020-09-29",0.387
"1577","2020-09-30",0.387
"1578","2020-10-01",0.387
"1579","2020-10-02",0.4
"1580","2020-10-05",0.395
"1581","2020-10-06",0.394
"1582","2020-10-07",0.396
"1583","2020-10-08",0.43
"1584","2020-10-09",0.432
"1585","2020-10-12",0.433
"1586","2020-10-13",0.44
"1587","2020-10-14",0.458
"1588","2020-10-15",0.43
"1589","2020-10-16",0.44
"1590","2020-10-19",0.474
"1591","2020-10-20",0.462
"1592","2020-10-21",0.449
"1593","2020-10-22",0.432
"1594","2020-10-23",0.448
"1595","2020-10-26",0.424
"1596","2020-10-27",0.42
"1597","2020-10-28",0.406
"1598","2020-10-29",0.4
"1599","2020-10-30",0.382
"1600","2020-11-02",0.385
"1601","2020-11-03",0.39
"1602","2020-11-04",0.371
"1603","2020-11-05",0.388
"1604","2020-11-06",0.374
"1605","2020-11-09",0.38
"1606","2020-11-10",0.405
"1607","2020-11-11",0.42
"1608","2020-11-12",0.41
"1609","2020-11-13",0.39
"1610","2020-11-16",0.388
"1611","2020-11-17",0.399
"1612","2020-11-18",0.397
"1613","2020-11-19",0.385
"1614","2020-11-20",0.38
"1615","2020-11-23",0.389
"1616","2020-11-24",0.4
"1617","2020-11-25",0.39
"1618","2020-11-27",0.399
